Odiya,Tamil
ସଂରଚନା ସୂଚକାଙ୍କ |,கட்டமைப்பு குறியீடு
ଷ୍ଟୁକୋ |,ஸ்டக்கோ
ଅଧ୍ୟୟନ |,வீரியமான
ଷ୍ଟାଇଲୋବେଟ୍ |,ஸ்டைலோபேட்
ଉପ ମାଟି |,துணை மண்
ଉପ ଗଠନ,துணை அமைப்பு
ସମୀକରଣ ବକ୍ର,கூட்டுத்தொகை வளைவு
ସୂର୍ଯ୍ୟ ମିକା |,சன் மைக்கா
ସୁପର ଗଠନ,சூப்பர் கட்டமைப்பு
ସର୍ବେକ୍ଷଣକାରୀ |,நிலமளப்போர்
S- ମୂଲ୍ୟ,எஸ்-மதிப்பு
ଚୋରାମାଲ,அங்கும் இங்கும் அசை
ସ୍ an ାନ୍ ବେକ,ஸ்வான் கழுத்து
ତମ୍ବୁ,கூடாரம்
ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,மேஜை கை மோல்டிங்
ଟ୍ୟାଙ୍କିଂ |,டேங்கிங்
ଟେମ୍ପିଏଟୋ |,டெம்பீட்டோ
ତାପମାତ୍ରା,வெப்பநிலை மாற்றம்
ଟେମ୍ପଲେଟ୍ |,டெம்ப்ளேட்
ଟେମ୍ପଲେଟ୍ |,டெம்ப்ளேட்
ଟେପିଡାରିୟମ୍ |,டெபிடேரியம்
ଟେରାକୋଟା |,டெரகோட்டா
ଟେରା ରୋସା |,டெர்ரா ரோசா
ଟେରାଜଜୋ |,டெர்ராஸோ
ଟେଟ୍ରା ଶ style ଳୀ,டெட்ரா பாணி
ସୀମା ସୀମା ମୂଲ୍ୟ,வரம்பு வரம்பு மதிப்பு
ଗଳା,தொண்டை
ପଥର ମାଧ୍ୟମରେ |,கல் மூலம்
ଜୁଆର ବେସିନ |,டைடல் பேசின்
ଟାଇ ବାର୍ |,டை பார்
ବିମ୍ ବାନ୍ଧ |,கற்றை கட்டவும்
ବାଡ଼ି ବାନ୍ଧ |,டை ராட்
ତିରସ୍,Tirs
ସହନଶୀଳତା |,சகிப்புத்தன்மை
ଦାନ୍ତ,பல்வலி
ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |,மேல் மண் அல்லது மேற்பரப்பு மண்
ସମୁଦାୟ ପୋରୋସିଟି |,மொத்த போரோசிட்டி
ଟ୍ରେସରୀ,டிரேசரி
ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |,ரயில் எதிர்ப்பு
ଟ୍ରାନ୍ସସେପ୍ଟ,இடமாற்றம்
ଗତିଶୀଳ ମାଟି |,இடைநிலை மண்
ଟ୍ରାନ୍ସମ୍ |,டிரான்ஸ்சம்
ପରିବହନ ମାଟି |,போக்குவரத்து மண்
ଉପନଦୀ,துணை நதி
ଟ୍ରାଇଫୋରିୟମ୍ |,டிரிஃபோரியம்
ଟ୍ରାଇଗ୍ଲିଫ୍ |,ட்ரைகிளிஃப்
କଟା ମାଟି |,துண்டிக்கப்பட்ட மண்
ଅଶାନ୍ତ ପ୍ରବାହ |,கொந்தளிப்பான ஓட்டம்
ଟୁରେଟ୍ |,சிறு கோபுரம்
ଟାଇମ୍ପର୍ ନମ୍,டைம்பார் எண்
ଅନ୍ତିମ ବହନ କ୍ଷମତା |,இறுதி தாங்கும் திறன்
ଅନ୍ତିମ ph,அல்டிமேட் பிஎச்
ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |,ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து
ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |,கட்டமைக்கப்படாத சதுர இடிபாடுகள்
ଅଣ୍ଡରକ୍ରଫ୍ଟ |,அண்டர்கிராஃப்ட்
ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |,நிரப்பப்படாத போரோசிட்டி
ୟୁନିଫର୍ମ ପ୍ରବାହ |,சீரான ஓட்டம்
ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |,அலகு சட்ட வகை சாரக்கட்டு
ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |,பயனற்ற வேலை
ଅସନ୍ତୁଷ୍ଟ ମାଟି |,நிறைவுறா மண்
ଅସ୍ଥିର ପ୍ରବାହ |,நிலையற்ற ஓட்டம்
ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,மேல் பிளாஸ்டிக் வரம்பு
ଉପତ୍ୟକା,பள்ளத்தாக்கு சாக்கடை
ଭାଲ୍ଟ |,வால்ட்
ଭେଟାରିୟମ୍ |,வெட்டாரியம்
ଭେଣ୍ଟିଲେସନ୍ |,காற்றோட்டம்
ଭେଣ୍ଟିଲେଟର,மறுபடியும்
ଭେରାମଦା,வெரம்தா
ଭେଷ୍ଟିବୁଲ୍ |,வேஸ்டிபுல்
ଭିଲ୍ଲା,வில்லா
