Bengali,Kannada
লিনিয়ার রিগ্রেশন,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
রৈখিক রিগ্রেশন সহগ,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
রৈখিক সম্পর্ক,ರೇಖೀಯ ಸಂಬಂಧ
রৈখিক স্থান (=ভেক্টর স্থান),ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್)
লিনিয়ার সাবস্পেস,ರೇಖೀಯ ಉಪಸ್ಥಳ
রৈখিক রূপান্তর,ರೇಖೀಯ ರೂಪಾಂತರ
রৈখিক প্রবণতা,ರೇಖೀಯ ಪ್ರವೃತ್ತಿ
রৈখিক নিরপেক্ষ অনুমান,ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು
রৈখিক বেগ,ರೇಖೀಯ ವೇಗ
লাইন অবিচ্ছেদ্য,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
ছেদ লাইন,ಛೇದನದ ಸಾಲು
রিগ্রেশন লাইন,ಹಿಂಜರಿತದ ಸಾಲು
স্থানীয় ভেক্টর,ಸ್ಥಳೀಯ ವೆಕ್ಟರ್
স্থানীয় সর্বোত্তম,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
অবস্থান,ಸ್ಥಳ
লগ,ಲಾಗ್
লগারিদমিক,ಲಾಗರಿಥಮಿಕ್
লগারিদমিক নির্ভুলতা,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
লগারিদমিক গণনা,ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ
লগারিদমিক বক্ররেখা,ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್
লগারিদমিক ডেরিভেটিভ,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
লগারিদমিক পার্থক্য,ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ
লগারিদমিক ফাংশন,ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ
লগারিদমিক গড় (=জ্যামিতিক গড়),ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ)
লগারিদমিক স্বাভাবিক বন্টন,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
লগারিদমিক সম্পর্ক,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
লগারিদমিক স্কেল,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
লগারিদমিক সিরিজ,ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ
লগারিদমিক সর্পিল (সমকোণাকার সর্পিল),ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ)
লগারিদমিক টেবিল (=লগ টেবিল),ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್)
লগারিদম (লগ),ಲಾಗರಿಥಮ್ (ಲಾಗ್)
যুক্তি,ತರ್ಕ
যৌক্তিকভাবে সমতুল্য,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
লজিস্টিক বক্ররেখা,ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್
স্বাভাবিক বিতরণ,ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ
দ্রাঘিমাংশ,ರೇಖಾಂಶ
লুপ,ಲೂಪ್
লটারি,ಲಾಟರಿ
নিম্ন বার,ಕೆಳಗಿನ ಬಾರ್
নিম্ন সীমা,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
নিম্ন Riemann অবিচ্ছেদ্য,ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
কম যোগফল,ಕಡಿಮೆ ಮೊತ್ತ
নিম্ন ত্রিভুজাকার ম্যাট্রিক্স,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ম্যাকলরিনের বিস্তার,ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ
জাদু সংখ্যা,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
জাদু বর্গ,ಮಾಯಾ ಚೌಕ
মাত্রার সীমা (=সীমাবদ্ধতা),ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ)
মেইল করা প্রশ্নাবলী,ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ
মেল জরিপ,ಮೇಲ್ ಸಮೀಕ್ಷೆ
মেজরেন্ট (উপরের সীমানা),ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್)
প্রধান চাপ,ಪ್ರಮುಖ ಚಾಪ
বড় সেট,ಪ್ರಮುಖವಾದ ಸೆಟ್
অনেক মূল্যবান ফাংশন,ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
মানচিত্র,ನಕ್ಷೆ
সেট মধ্যে মানচিত্র,ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ
একটি সেটের ম্যাপিং,ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್
প্রান্তিক সম্ভাবনা,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
গাণিতিক বিশ্লেষণ,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
গাণিতিক যুক্তি,ಗಣಿತದ ವಾದ
গাণিতিক কেন্দ্র,ಗಣಿತ ಕೇಂದ್ರ
গাণিতিক জটিলতা,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
গাণিতিক অর্থনীতি,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
গাণিতিক প্রত্যাশা,ಗಣಿತದ ನಿರೀಕ್ಷೆ
গাণিতিক ফর্ম,ಗಣಿತದ ರೂಪ
গাণিতিক গঠন,ಗಣಿತದ ಸೂತ್ರೀಕರಣ
গাণিতিক পরিচয়,ಗಣಿತದ ಗುರುತು
গাণিতিক যুক্তি,ಗಣಿತದ ತರ್ಕ
গানিতিক প্রতিমাণ,ಗಣಿತದ ಮಾದರಿ
গাণিতিক ধারণা,ಗಣಿತದ ಕಲ್ಪನೆ
ম্যাট্রিক্স ডিগোনালাইজেশন,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್
ম্যাট্রিক্স বিপরীত,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
ম্যাট্রিক্স ইনভার্সন,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
ম্যাট্রিক্স পদ্ধতি,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
ম্যাট্রিক্স গুণ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
ধ্রুবকের ম্যাট্রিক্স,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
কার্যকারিতার ম্যাট্রিক্স,ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ম্যাট্রিক্স অপারেটর,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
ম্যাট্রিক্স বহুপদী,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
ম্যাট্রিক্স প্রিন্টিং,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
ম্যাট্রিক্স পণ্য,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
সর্বাধিক করা,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
সর্বোচ্চ,ಗರಿಷ್ಠ
সর্বোচ্চ পরম মান,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
সর্বোচ্চ F-অনুপাত,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
সর্বাধিক সম্ভাবনা,ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ
maxmin,ಗರಿಷ್ಠ
সর্বোচ্চ মানদণ্ড,ಗರಿಷ್ಠ ಮಾನದಂಡ
একটি ফাংশনের সর্বোচ্চ,ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
বিচ্যুতি,ವಿಚಲನ ಎಂದರ್ಥ
বর্গাকার বিচ্যুতি,ಚದರ ವಿಚಲನ ಎಂದರ್ಥ
মানে বর্গাকার ত্রুটি,ಅಂದರೆ ಚದರ ದೋಷ
গড় মান,ಸರಾಸರಿ ಮೌಲ್ಯ
গড় মান উপপাদ্য,ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ
কার্টোসিসের পরিমাপ,ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ
মধ্যমা,ಮಧ್ಯಮ
মধ্যম কেন্দ্র,ಮಧ್ಯಮ ಕೇಂದ್ರ
mesokurtic বক্ররেখা,ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್
mesokurtosis,ಮೆಸೊಕರ್ಟೋಸಿಸ್
বার্তা,ಸಂದೇಶ
পদ্ধতি,ವಿಧಾನ
নির্মূল পদ্ধতি,ನಿರ್ಮೂಲನ ವಿಧಾನ
বিপরীত পদ্ধতি,ವಿಲೋಮ ವಿಧಾನ
পুনরাবৃত্তি পদ্ধতি,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ
মুহুর্তের পদ্ধতি,ಕ್ಷಣಗಳ ವಿಧಾನ
অনুরূপ ত্রিভুজ পদ্ধতি,ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ
খাড়া বংশধর পদ্ধতি,ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ
সমষ্টি পদ্ধতি,ಸಂಕಲನ ವಿಧಾನ
অনির্ধারিত সহগ পদ্ধতি,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ
মেট্রিক স্থান,ಮೆಟ್ರಿಕ್ ಜಾಗ
মেট্রিক সিস্টেম,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
মেট্রিক ইউনিট,ಮೆಟ್ರಿಕ್ ಘಟಕ
মাইক্রো তত্ত্ব,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
মধ্যম,ಮಧ್ಯಮ
মধ্যবর্তী মেয়াদ,ಮಧ್ಯಮ ಅವಧಿ
মধ্য বিন্দু,ಮಧ್ಯ ಬಿಂದು
মধ্যবিন্দু সূত্র,ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ
ন্যূনতম বহুপদ,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
minimax নীতি,ಕನಿಷ್ಠ ತತ್ವ
সর্বনিম্ন,ಕನಿಷ್ಠ
ন্যূনতম বিন্দু (বক্ররেখার),ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ)
সর্বনিম্ন বহুপদ,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
একটি ফাংশনের মিনিট,ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ
গৌণ চাপ,ಚಿಕ್ಕ ಚಾಪ
ছোট অক্ষ,ಸಣ್ಣ ಅಕ್ಷ
ক্ষুদ্র উপসেট,ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ
বিয়োগ,ಮೈನಸ್
ঋণচিহ্ন,ಮೈನಸ್ ಚಿಹ್ನೆ
মিশ্র ভগ্নাংশ,ಮಿಶ್ರ ಭಾಗ
মিশ্র কৌশল,ಮಿಶ್ರ ತಂತ್ರ
মোড,ಮೋಡ್
মডুলাস,ಮಾಡ್ಯುಲಸ್
একটি জটিল সংখ্যার মডুলাস,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
মুহূর্ত,ಕ್ಷಣ
মুহূর্ত উৎপন্ন ফাংশন,ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ
একটি শক্তির মুহূর্ত,ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ
নিষ্ক্রিয়তা মুহূর্ত,ಜಡತ್ವದ ಕ್ಷಣ
গতির মুহূর্ত,ಆವೇಗದ ಕ್ಷಣ
গতিবেগ,ಆವೇಗ
একচেটিয়া,ಏಕಪದೀಯ
মনোমোরফিক,ಏಕರೂಪ
মনোমোর্ফিজম,ಏಕರೂಪತೆ
একঘেয়ে,ಏಕತಾನತೆ
একঘেয়ে ক্রমবর্ধমান ক্রম,ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ
একঘেয়ে,ಏಕತಾನತೆಯಿಂದ
একঘেয়ে নেট বাড়ছে,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ
একঘেয়ে ক্রমবর্ধমান,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
একঘেয়ে ফাংশন,ಏಕತಾನತೆಯ ಕಾರ್ಯ
মন্টে কার্লো হিসাব,ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
মন্টে কার্লো পদ্ধতি,ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ
মোরা (খেলা),ಮೊರ್ರಾ (ಆಟ)
মৃত্যুর পরিসংখ্যান,ಮರಣ ಅಂಕಿಅಂಶಗಳು
সবচেয়ে সম্ভাব্য,ಅತ್ಯಂತ ಸಂಭವನೀಯ
গতি,ಚಲನೆ
চলন্ত গড়,ಚಲಿಸುವ ಸರಾಸರಿ
এম-স্পেস,ಎಂ-ಸ್ಪೇಸ್
অখণ্ডের জন্য এম-পরীক্ষা,ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ
বহু সিদ্ধান্ত সমস্যা,ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ
বহুমাত্রিক স্বাভাবিক বিতরণ,ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
মাল্টি-ইনডেক্স পরিবহন সমস্যা,ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
বহুপদ,ಬಹುಪದೀಯ
বহুপদ বন্টন,ಬಹುಪದೀಯ ವಿತರಣೆ
একাধিক,ಬಹು
একাধিক পছন্দ সমস্যা,ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ
একাধিক সংযুক্ত ডোমেইন,ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್
একাধিক পারস্পরিক সম্পর্ক,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
একাধিক ফ্রিকোয়েন্সি টেবিল,ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ
একাধিক অবিচ্ছেদ্য,ಬಹು ಅವಿಭಾಜ್ಯ
একাধিক ইন্টিগ্রেশন,ಬಹು ಏಕೀಕರಣ
একাধিক সংশ্লেষণ,ಬಹು ಹಿಂಜರಿತ
একাধিক রিগ্রেশন বিশ্লেষণ,ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
একাধিক রিগ্রেশন সহগ,ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ
একাধিক রিগ্রেশন সমীকরণ,ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ
একাধিক রুট,ಬಹು ಮೂಲ
গুণ,ಗುಣಾಕಾರ
কলাম দ্বারা গুণ (নির্ধারক),ಕಾಲಮ್‌ಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ)
সারি দ্বারা গুণ (নির্ধারক),ಸಾಲುಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ)
গুণনীয়ক,ಗುಣಾಕಾರ ಅಂಶ
গুণক ফাংশন,ಗುಣಾಕಾರ ಕ್ರಿಯೆ
গুনগত দল,ಗುಣಾಕಾರ ಗುಂಪು
গুণক বিপরীত,ಗುಣಾಕಾರ ವಿಲೋಮ
বহুগুণ,ಬಹುತ್ವ
শিকড়ের বহুগুণ,ಬೇರುಗಳ ಬಹುಸಂಖ್ಯೆ
শূন্যের বহুগুণ,ಸೊನ್ನೆಯ ಗುಣಾಕಾರ
গুণক,ಗುಣಕ
গুণ,ಗುಣಿಸಿ
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,ಬಹುವಿಧದ ವಿತರಣೆ
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
বহুমুখী জনসংখ্যা,ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ
পারস্পরিক,ಪರಸ್ಪರ
নাবলা,ನಬ್ಲಾ
নেপিয়েরিয়ান,ನೇಪಿರಿಯನ್
নেপিয়েরীয় লগারিদম,ನೇಪಿರಿಯನ್ ಲಾಗರಿಥಮ್
প্রাকৃতিক লগারিদম,ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್
স্বাভাবিক সংখ্যা,ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ
নটিক্যাল মাইল,ನಾಟಿಕಲ್ ಮೈಲಿ
n-মাত্রিক,n-ಆಯಾಮದ
n-মাত্রিক ভেক্টর স্থান,n-ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ಸ್ಥಿತಿ
প্রয়োজনীয় শর্ত,ಅಗತ್ಯ ಸ್ಥಿತಿ
অস্বীকার,ನಿರಾಕರಣೆ
নেতিবাচক,ಋಣಾತ್ಮಕ
নেতিবাচক বক্রতা,ಋಣಾತ್ಮಕ ವಕ್ರತೆ
নেতিবাচক নির্দিষ্ট ফর্ম,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ರೂಪ
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,ಋಣಾತ್ಮಕ ಅರೆ-ನಿರ್ದಿಷ್ಟ ರೂಪ
পাড়া,ನೆರೆಹೊರೆ
নেস্টেড স্যাম্পলিং,ನೆಸ್ಟೆಡ್ ಮಾದರಿ
নেট প্রজনন হার,ನಿವ್ವಳ ಸಂತಾನೋತ್ಪತ್ತಿ ದರ
নিউটনিয়ান মেকানিক্স,ನ್ಯೂಟೋನಿಯನ್ ಮೆಕ್ಯಾನಿಕ್ಸ್
নিউটনের বিভক্ত পার্থক্য সূত্র,ನ್ಯೂಟನ್ರ ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
নিউটনের গতির সূত্র,ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು
নেইমান বরাদ্দ,ನೇಮನ್ ಹಂಚಿಕೆ
নেইম্যান পিয়ারসন তত্ত্ব,ನೇಮನ್ ಪಿಯರ್ಸನ್ ಸಿದ್ಧಾಂತ
নিলপোটেন্ট উপাদান,ನಿಲ್ಪೋಟೆಂಟ್ ಅಂಶ
নিলপোটেন্ট ম্যাট্রিক্স,ನಿಲ್ಪೋಟೆಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
নোড,ನೋಡ್
নন-আবেলিয়ান গ্রুপ,ಅಬೆಲಿಯನ್ ಅಲ್ಲದ ಗುಂಪು
অ-পরম মিলন,ಸಂಪೂರ್ಣವಲ್ಲದ ಒಮ್ಮುಖ
অ-বীজগণিত,ಬೀಜಗಣಿತವಲ್ಲದ
অধঃপতিত,ಅವನತಿಯಾಗದ
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,ಕ್ಷೀಣಗೊಳ್ಳದ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ
অ ঘন,ದಟ್ಟವಲ್ಲದ
অ ঘন সেট,ದಟ್ಟವಲ್ಲದ ಸೆಟ್
পয়েন্টের অ-গণনাযোগ্য অসীমতা,ಅಂಕಗಳ ಲೆಕ್ಕಿಸಲಾಗದ ಅನಂತತೆ
অ গণনাযোগ্য সেট,ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್
অ-পার্থক্য,ಭಿನ್ನವಲ್ಲದ
অ খালি উপসেট,ಖಾಲಿ ಅಲ್ಲದ ಉಪವಿಭಾಗ
অ-ইউক্লিডীয় জ্যামিতি,ಯೂಕ್ಲಿಡಿಯನ್ ಅಲ್ಲದ ಜ್ಯಾಮಿತಿ
অ-সমজাতীয়,ಏಕರೂಪವಲ್ಲದ
অ ছেদকারী,ಛೇದಿಸದ
অ-রৈখিক বীজগণিত সমীকরণ,ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
অ-রৈখিক সমীকরণ,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ
নন-লিনিয়ার প্রোগ্রামিং,ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್
নন-লিনিয়ার রিগ্রেশন,ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ
অ-রৈখিক সম্পর্ক,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ
অ নেতিবাচক পূর্ণসংখ্যা,ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕ
অ-নেতিবাচক পরিবর্তনশীল,ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್
অ-প্যারামেট্রিক পরীক্ষা,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ
অ-সম্ভাব্য পদ্ধতি,ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ
অ-একবচন ম্যাট্রিক্স,ಏಕವಚನವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
অ-প্রতিসম ম্যাট্রিক্স,ಸಮ್ಮಿತೀಯವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
অ তুচ্ছ,ಕ್ಷುಲ್ಲಕವಲ್ಲದ
অ-লুপ্ত নির্ধারক,ಕಣ್ಮರೆಯಾಗದ ನಿರ್ಣಾಯಕ
অ শূন্য,ಶೂನ್ಯವಲ್ಲದ
অ-অকার্যকর উপসেট,ಶೂನ್ಯವಲ್ಲದ ಉಪವಿಭಾಗ
অ-শূন্য নির্ধারক,ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ
NOR গেট,NOR ಗೇಟ್
স্বাভাবিক,ಸಾಮಾನ್ಯ
স্বাভাবিক ত্বরণ,ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ
স্বাভাবিক কোণ,ಸಾಮಾನ್ಯ ಕೋನ
স্বাভাবিক বক্ররেখা,ಸಾಮಾನ್ಯ ಕರ್ವ್
স্বাভাবিক ঘনত্ব ফাংশন,ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
স্বাভাবিক বন্টন,ಸಾಮಾನ್ಯ ವಿತರಣೆ
স্বাভাবিক বন্টন ফাংশন,ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ
ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম,ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ಗೆ ಸಾಮಾನ್ಯ ರೂಪ
স্বাভাবিক ফ্রিকোয়েন্সি,ಸಾಮಾನ್ಯ ಆವರ್ತನ
স্বাভাবিক বক্ররেখা,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಕರ್ವ್
স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ
নরমালাইজার,ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ
স্বাভাবিক ম্যাট্রিক্স,ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
স্বাভাবিক সম্ভাবনা বক্ররেখা,ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ
স্বাভাবিক সম্ভাবনা বন্টন,ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী),ಸಾಮಾನ್ಯ ಉಪಗುಂಪು (=ವಿಶಿಷ್ಟ ಉಪಗುಂಪು)
আদর্শ রৈখিক স্থান,ನಿಯಮಿತ ರೇಖೀಯ ಜಾಗ
একটি ভেক্টরের আদর্শ,ವೆಕ್ಟರ್ನ ರೂಢಿ
গেট নয়,ಗೇಟ್ ಅಲ್ಲ
কোথাও ঘন সেট নেই,ಎಲ್ಲಿಯೂ ದಟ್ಟವಾದ ಸೆಟ್
শূন্য অনুমান,ಶೂನ್ಯ ಕಲ್ಪನೆ
নাল ম্যাট্রিক্স,ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ফাঁকা সেট,ಶೂನ್ಯ ಸೆಟ್
নাল ভেক্টর,ಶೂನ್ಯ ವೆಕ್ಟರ್
সংখ্যা,ಸಂಖ್ಯೆ
সংখ্যা অক্ষ,ಸಂಖ್ಯೆಯ ಅಕ್ಷ
সংখ্যা সিস্টেম,ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ
সংখ্যা,ಸಂಖ್ಯಾ
সংখ্যা,ಸಂಖ್ಯಾಶಾಸ್ತ್ರ
অংক,ಸಂಖ್ಯಾಕಾರಕ
সংখ্যাগত সহগ,ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ
সংখ্যাগত গণনা,ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ
সংখ্যাগত পার্থক্য,ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ
সংখ্যাগত পদ্ধতি,ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ
