Bengali,Kannada
ইনফুন্ডিবুলাম,ಸುಗಂಧ ದ್ರವ್ಯ
খাওয়ার খাবার,ಸೇವಿಸಿದ ಆಹಾರ
আহার,ಸೇವನೆ
ইনগুইনাল খাল,ವೇಶ್ಯಾಗೃಹ
কুঁচকির অন্ত্রবৃদ্ধি,ಇಂಜಿನಲ್ ಅಂಡವಾಯು
উত্তরাধিকার,ಸೃಜನಶೀಲತೆ
উত্তরাধিকার সূত্রে আণবিক রোগ,ಆನುವಂಶಿಕ ಆಣ್ವಿಕ ಕಾಯಿಲೆ
দমন করা,ಪ್ರತಿರೋಧ
বাধা,ಪ್ರತಿಬಂಧಿಸಿದ
হরমোন বাধা,ಹಾರ್ಮೋನ್ ಅನ್ನು ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ
বাধা,ಪ್ರತಿಬಂಧ
ইনহিবিটরি পেপটাইড,ಪ್ರತಿಬಂಧಕ ಪೆಪ್ಟೈಡ್
দীক্ষা,ಪ್ರಾರಂಭ
উদ্যোগী,ಆರಂಭಕಾರ
ইনজেকশন,ಚುಚ್ಚು
আঘাত,ಗಾಯ
খাঁড়ি,ಒಳಹರಿವು
সহজাত অনাক্রম্যতা,ಸಹಜವಾಗುವಿಕೆ
অজৈব বিবর্তন,ಅಜೈವಿಕ ವಿಕಸನ
অজৈব উপাদান,ಅಜೈವಿಕ ವಸ್ತು
Inositoltriphoshate,ಇಯೋಸಿಟಾಲ್ಟ್ರಿಫೋಶೇಟ್
পুষ্টির ইনপুট,ಪೌಷ್ಟಿಕಾಂಶದ ಇನ್ಪುಟ್
পোকামাকড়,ಕೀಟ
পোকামাকড় খাওয়া ওয়ার্বলার,ಕೀಟ ತಿನ್ನುವ ವಾರ್ಬ್ಲರ್
কীটপতঙ্গ,ಕೀಟ ಕೀಟ
পোকামাকড় প্রতিরোধ,ಕೀಟ ಪ್ರತಿರೋಧ
পোকামাকড়,ಕೀಟ
কীটনাশক প্রোটিন,ಕೀಟನಾಶಕ ಪ್ರೋಟೀನ್
কীটনাশক,ಕೀಟನಾಶಕ
কীটপতঙ্গ,ಕೀಟಾಹಾರಿ
পোকামাকড় উদ্ভিদ,ಕೀಟಭಾರಿಯ ಸಸ್ಯ
গর্ভধারণ,ನಿರೋಧನ
সন্নিবেশমূলক নিষ্ক্রিয়তা,ಒಳಸೇರಿಕೆ
অনুপ্রেরণামূলক ক্ষমতা,ಸ್ಫೂರ್ತಿ ಸಾಮರ್ಥ್ಯ
অনুপ্রেরণামূলক রিজার্ভ ভলিউম,ಸ್ಫೂರ್ತಿದಾಯಕ ಮೀಸಲು ಪ್ರಮಾಣ
প্রাকৃতিক বৃদ্ধির শিক্ষামূলক হার,ನೈಸರ್ಗಿಕ ಹೆಚ್ಚಳದ ವಾದ್ಯಸಂಗೀತ ದರ
অন্তরক,ನಿರೋಧಿಸು
ইনসুলিন,ಉರುಳಿ
ইন্টিগ্রাল প্রোটিন,ಅವಿಭಾಜ್ಯ ಪ್ರೋಟೀನ್
সংহত,ಸಂಯೋಜಿಸು
মিশ্রণ,ಏಕೀಕರಣ
ইন্টিগমেন্ট,ಪ್ರಾದೇಶಿಕತೆ
ইন্টিগামেন্টারি নেফ্রিডিয়াম,ಕಾಂಗೆಮೆಂಟರಿ ನೆಫ್ರಿಡಿಯಮ್
মিথষ্ক্রিয়া,ಪರಸ್ಪರ ಕ್ರಿಯೆ
নেতিবাচক প্রভাবের সাথে মিথস্ক্রিয়া,ನಕಾರಾತ್ಮಕ ಪರಿಣಾಮದೊಂದಿಗೆ ಸಂವಹನ
আন্তঃদেশীয় সেপ্টাম,ಪರಸ್ಪರ ಪ್ರಸಾರ ಸೆಪ್ಟಮ್
ইন্টারব্রিডিং,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವಿಕೆ
আন্তঃসংযোগ ব্যক্তি,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ವ್ಯಕ್ತಿ
আন্তঃকোষ,ಪರಸ್ಪರ ಸಂಬಂಧವುಳ್ಳ
ইন্টারক্লেটেড ডিস্ক,ಇಂಟಲೇಟೆಡ್ ಡಿಸ್ಕ್
আন্তঃকোষীয় ম্যাট্রিক্স,ಅಂತರ ಕೋಶಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
আন্তঃকোষীয় স্থান,ಅಂತರಕೋಶದ ಸ್ಥಳ
পথিমধ্যে রোধ করা,ತಡೆ
পথিমধ্যে রোধ করা,ತಡೆ
আন্তঃ-চেইন বন্ড,ಅಂತರ ಸರಪಳಿ ಬಂಡಿ
ইন্টারডুব্লেট ব্রিগেড,ಅಂತರಪಂಥೀಯ ಬ್ರಿಗೇಡ್
ইন্টারফাসিকুলার ক্যাম্বিয়াম,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
অন্তর্বর্তী স্থান,ಮಧ್ಯಪ್ರವೇಶದ ಸ್ಥಳ
ইন্টারফেজ,ಅಂತರ ಭಂಡಾರ
ইন্টারফেজ ক্রোমোজোম,ಇಂಟರ್ಫೇಸ್ ಕ್ರೋಮೋಸೋಮ್
আন্তঃসংযোগমূলক সেপ্টাম,ಅಂತರಸಂಪರ್ಕ ಸೆಪ್ಟಮ್
ইন্টারফাসিকুলার ক্যাম্বিয়াম,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
হস্তক্ষেপ আরএনএ,ಆರ್ಎನ್ಎಗೆ ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
ইন্টারফেরন,ಮಧ್ಯಪ್ರವೇಶ
হস্তক্ষেপ,ಅಡ್ಡಿ
ইন্টারলিউকিন,ಮಧ್ಯಮ
ইন্টারলকড,ಪರಸ್ಪರ ಸಂಬಂಧ ಹೊಂದಿದ
মধ্যবর্তী দিন উদ্ভিদ,ಮಧ್ಯಂತರ ದಿನದ ಸಸ್ಯ
মধ্যবর্তী ফিলামেন্ট,ಮಧ್ಯಂತರ ತಂತು
মধ্যবর্তী লোব,ಮಧ್ಯಂತರ ಹಾಲೆ
মধ্যবর্তী জুটি,ಮಧ್ಯಂತರ ಜೋಡಣೆ
অভ্যন্তরীণ কান,ಆಂತರಿಕ ಕಿವಿಗೆ
অভ্যন্তরীণ পরিবেশ,ಆಂತರಿಕ ಪರಿಸರ
অভ্যন্তরীণ জাগুলার শিরা,ಆಂತರಿಕ ಜುಗುಲಾರ್ ರಕ್ತನಾಳ
অভ্যন্তরীণ রূপচর্চা,ಆಂತರಿಕ ರೂಪವಿಜ್ಞಾನ
অভ্যন্তরীণ পুষ্টিকর সাইক্লিং,ಆಂತರಿಕ ಪೋಷಕಾಂಶಗಳ ಸೈಕ್ಲಿಂಗ್
অভ্যন্তরীণ ছন্দ,ಆಂತರಿಕ ಲಯ
আন্তর্জাতিক কোড,ಅಂತರರಾಷ್ಟ್ರೀಯ ಸಂಹಿತೆ
আন্তর্জাতিক মানব জিনোম প্রকল্প,ಅಂತರರಾಷ್ಟ್ರೀಯ ಮಾನವ ಜೀನೋಮ್ ಯೋಜನೆ
ইন্টারনোড,ಅಂತರಪರ್ -ಆವರಣ
ইন্টারপ্ল্যানেটারি,ಅಂತರಗ್ರಹದ
বাধা জিন,ಅಡ್ಡಿಪಡಿಸಿದ ಜೀನ್
ইন্টারসেক্স,ಅಂತರಲೇಖನ
আন্তঃসংযোগ সংকরকরণ,ಅಂತರಾಕಾಂಕ್ಷೆ
আন্তঃস্থায়ী সেল উদ্দীপক হরমোন,ತೆರಪಿನ ಕೋಶ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್
আন্তঃস্থায়ী সেল,ತೆರಪಿನ ಕೋಶ
আন্তঃস্থায়ী মুছে ফেলা,ತೆರಪಿನ ಅಳಿಸುವಿಕೆ
আন্তঃস্থায়ী ফ্লিউড,ತೆರಪಿನ ಫ್ಲಿಯು
আন্তঃরিজ হাইব্রিডাইজেশন,ಮಧ್ಯಪ್ರವೇಶದ ಮಿಶ್ರತಳೀಕರಣ
হস্তক্ষেপ ক্রম,ಮಧ್ಯಪ್ರವೇಶದ ಅನುಕ್ರಮ
অন্ত্রের কেকা,ಕರುಳಿನ ಸೀಕಾ
অন্ত্রের রস,ಕರುಳಿನ ರಸ
অন্ত্র,ಕರುಳಿನ
অন্তঃকোষীয় হজম,ಅಂತರ್ಜೀವಕೋಶದ ಜೀರ್ಣಕ್ರಿಯೆ
ইন্ট্র্যাসিটোপ্লাজমিক শুক্রাণু ইনজেকশন (আইসিএসআই),ಇಂಟ್ರಾಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವೀರ್ಯಾಣು ಚುಚ್ಚುಮದ್ದು (ಐಸಿಎಸ್ಐ)
ইন্ট্রাফাসিকুলার ক্যাম্বিয়াম,ಇಂಟ್ರಾಫಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
অন্তঃসত্ত্বা নেফ্রন,ಇಂಟ್ರಾಮೆಡುಲ್ಲರಿ ನೆಫ್ರಾನ್
অন্তঃসত্ত্বা প্রতিযোগিতা,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಸ್ಪರ್ಧೆ
অন্তঃসত্ত্বা অসঙ্গতি,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಅಸಾಮರಸ್ಯತೆ
অন্তঃসত্ত্বা অসঙ্গতি,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಅಸಾಮರಸ್ಯತೆ
অন্তঃসত্ত্বা যৌনাঙ্গে জেডুক্ট সিস্টেম,ಇಂಟ್ರಾಟೆಸ್ಟಿಕ್ಯುಲರ್ ಜನನಾಂಗದ ಜೆಡಕ್ಟ್ ವ್ಯವಸ್ಥೆ
অন্তঃসত্ত্বা গর্ভধারণ (আইইউআই),ಗರ್ಭಾಶಯದ ಗರ್ಭಧಾರಣೆ (ಐಯುಐ)
অন্তঃসত্ত্বা স্থানান্তর (আইইউটি),ಗರ್ಭಾಶಯದ ವರ್ಗಾವಣೆ (ಐಯುಟಿ)
ইন্ট্রিনিসিক প্রোটিন,ಅಂತರ್ವ್ಯಕ್ತಿಯ ಪ್ರೋಟೀನ್
অভ্যন্তরীণ বাধা,ಆಂತರಿಕ ತಡೆಗೋಡೆ
পরিচয়,ಪರಿಚಯ
ইন্ট্রন,ಇಂಟ್ರಾನ್
ইন্ট্রোজ,ಮುಡಿ
বিপর্যয়,ವಿಪರ್ಯ
ইনভার্টেজ,ತಲೆಕೆಳಗಾದ
Invertebrates,ಅಕಶೇರುಕಗಳು
তদন্তকারী,ತನಿಖೆದಾರ
জড়িত,ಆಕ್ರೋಶ
অনৈচ্ছিক এবং অ-স্ট্রিটেড পেশী,ಅನೈಚ್ ary ಿಕ ಮತ್ತು ಸ್ಟ್ರೈಟೆಡ್ ಸ್ನಾಯು
আইডোডিন,ಮರೆಮಾಚುವ
আয়োডোথাইরোনাইন,ಅಯೊಡೊಥೈರೋನಿನ್
আয়ন,ಅಯಾನು
আয়ন চ্যানেল,ಅಯಾನು ಚಾನೆಲ್
আয়ন এক্সচেঞ্জ ক্রোমাটোগ্রাফি,ಅಯಾನ್ ವಿನಿಮಯ ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ
আয়নিক বন্ড,ಅಯೋನಿಕ್ ಬಂಡಿ
আয়নিক মিথস্ক্রিয়া,ಅಯಾನಿಕ್ ಸಂವಹನ
আয়নোসাইট,ಅಯಾನೋಸೈಟ್
ইন্টিগ্রেটেড কীটপতঙ্গ পরিচালনা (আইপিএম),ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ (ಐಪಿಎಂ)
আইপোমিয়া,ಇಪೋಮಿಯಾ
আইরিডেসি,ಇರಿಡೇಸಿ
আইরিস,ಐರಿಸ್
আয়রন দুর্গ চাল,ಕಬ್ಬಿಣದ ಬಲವರ್ಧಿತ ಅಕ್ಕಿ
আয়রন পোরফায়ারিন,ಕಬ್ಬಿಣದ ಪೊರ್ಫಿರಿನ್
আয়রন স্ক্র্যাপ,ಕಬ್ಬಿಣದ ಸ್ಕ್ರ್ಯಾಪ್
বিকৃত সেল,ವಿಕಿರಣಶೀಲ ಕೋಶ
ইরেডিয়েশন,ವಿಕಿರಣ
অনিয়মিত,ಅಕ್ರಮವಾದ
অনিয়মিত ফুল,ಅನಿಯಮಿತ ಹೂವು
অপরিবর্তনীয় বিচ্ছিন্নতা,ಬದಲಾಯಿಸಲಾಗದ ದೂರ
আন্তর্জাতিক চাল গবেষণা ইনস্টিটিউট,ಅಂತರರಾಷ್ಟ್ರೀಯ ಅಕ್ಕಿ ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ
বিরক্তিকর,ಕಿರಿಕಿರಿಯುಂಟುಮಾಡುವ
ইস্কিয়াম,ಇಯೂಷಿಯಂ
ইস্কিয়াম,ಇಯೂಷಿಯಂ
ল্যাঞ্জারহান্স এর ইসলেট,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್‌ನ ದ್ವೀಪಗಳು
আইসোগগ্লুটিনিন,ಐಸೊಗ್ಲುಟಿನ್
আইসোবায়ারাল পাতা,ಐಸೋಬಿಲಾಟರಲ್ ಎಲೆ
আইসোগামি,ಐಸೊಗಾಮಿ
আইসোগ্রাফ্ট,ಸಮನಿತ್ಯ
ভিন্ন,ಪ್ರತ್ಯೇಕವಾದ
বিচ্ছিন্ন ক্লোরোপ্লাস্ট,ಪ್ರತ್ಯೇಕ ಕ್ಲೋರೊಪ್ಲ್ಯಾಸ್ಟ್
বিচ্ছিন্ন টিস্যু,ಪ್ರತ್ಯೇಕವಾದ ಅಂಗಾಂಶ
আলাদা করা,ಪ್ರತ್ಯೇಕತೆ
আইসোমাস,ಒಂದೇ
আইসোপাইকনিক সেন্ট্রিফিউগেশন,ಐಸೊಪಿಕ್ನಿಕ್ ಕೇಂದ್ರೀಕರಣ
আইসোটোনিক,ಐಸೊಪ್ರೀಸಿಕ್
আইসোটোপ,ಐಸೋಟೋಪ್
আইসোট্রপিক,ಐಸಲ್ಪ್ರಿಯನ
আইসোট্রপিক,ಐಸಲ್ಪ್ರಿಯನ
আইসোট্রপিক ব্যান্ড,ಐಸಿಕೋಟ್ರಿಯನ
ইস্টমাস,ರಕ್ತಸಂಬಂಧ
ইটাই-ইটাই রোগ,ಇಟೈ-ಇಟೈ ರೋಗ
আইইউডিএস (ওষুধযুক্ত),ಐಯುಡಿಗಳು (ated ಷಧೀಯ)
আইইউডিএস (অ-ওষুধযুক্ত),ಐಯುಡಿಗಳು (anded ಷಧೀಯವಲ್ಲದ)
জ্যাসিড,ಜಲಾರತಿ
জাটারোফা,ಜತ್ರೋಫೆ
জন্ডিস,ಕಾಮಾಲೆ
চোয়াল,ದವಡೆ
চোয়ালেস ভার্টেব্রেট,ದವಡೆಯಿಲ್ಲದ ಕಶೇರುಕ
জিজুনুম,ಪ್ರಾಚೀನ
জেলিফিশ,ಜೆಲ್ಲಿ ಮೀನು
ঝুম চাষ,ಜಮ್ ಕೃಷಿ
যৌথ বন ব্যবস্থাপনা,ಜಂಟಿ ಅರಣ್ಯ ನಿರ್ವಹಣೆ
সংযুক্ত এক্সোস্কেলটন,ಎಕ್ಸೋಸ್ಕೆಲಿಟನ್
ঘাড়ের শিরা,ಅಡ್ಡಿ
জাঙ্ক ডিএনএ,ಜಲ್ಲಿಕ
জুরাসিক পিরিয়ড,ಜುರಾಸಿಕ್ ಅವಧಿ
পাট প্রযুক্তি,ಸೆಣಂಗ ತಂತ್ರಜ್ಞಾನ
কিশোর হরমোন,ಬಾಲಕಿಯ
কিশোর পর্ব,ಬಾಲಕಿಯ ಹಂತ
জাস্টাগ্লোমেরুলার যন্ত্রপাতি,ಜಸ್ಟ್‌ಗ್ಲೊಮೆರುಲರ್ ಉಪಕರಣ
কালবাসু,ಕಲ್ಬಾಸು
কালে,ಕಾಲ್ನಡಸು
কালমেঘ,ಕಸ
কানামাইসিন,ಕನ್ನಡಿಗೆ
ক্যারিওগামি,ಕಟೋಗಮಿ
ক্যারিওটাইপ,ಬಾವ್ಯ
ক্যারিওটাইপিং,ಬಾಳಿಕೆ
কৌতয়া,ಕಟಿಯಾ
কিল,ಕುಣಿದು
কিল,ಕುಣಿದು
কেরাটিনাইজড স্কিন সেল,ಕೆರಟಿನೈಸ್ಡ್ ಚರ್ಮದ ಕೋಶ
কেটোগ্লুটারিক অ্যাসিড,ಕೆಟೊಗ್ಲುಟರಿಕ್ ಆಮ್ಲ
কেটোন,ಕೆಟೋನ್
কেটোন গ্রুপ,ಕೀಟೋನ್ ಗುಂಪು
কেটোনুরিয়া,ಕೀಲು
চাবি,ಕೀಲಿ
Keystone প্রজাতি,ಕೀಸ್ಟೋನ್ ಪ್ರಭೇದಗಳು
খাইর,ಖೈರ್
Khesari,ಖೆಸಾರಿ
বৃক্ক পরিশোধন,ಮೂತ್ರಪಿಂಡ
গতিসম্পর্কিত শক্তি,ಚಲನ ಶಕ್ತಿ
কিনেটিন,ಧನ
কিনেটোচোর,ಧನಸಹಾಯ
রাজা কাঁকড়া,ಕಿಂಗ್ ಏಡಿ
কিংডম,ರಾಜ್ಯ
কিংফিশার,ಕಿಂಗ್‌ಫಿಶುಗ
কিনোপ্লাজম,ರಕ್ತಸಂಬಂಧ
রান্নাঘর বর্জ্য,ಅಡಿಗೆಮನೆ
ক্লিনফেল্টারের সিনড্রোম,ಕ್ಲೈನ್‌ಫೆಲ್ಟರ್ ಸಿಂಡ್ರೋಮ್
হাঁটু,ಮೊಣಕಾಲು
ক্রানজ অ্যানাটমি,ಕ್ರಾಂಜ್ ಅಂಗರಚನಾಶಾಸ್ತ್ರ
ক্রেবস চক্র,ಕ್ರೆಬ್‌ನ ಚಕ್ರ
লাবিয়া মাজেলা,ಯೋನಿಯ ಮಜೊರಾ
ল্যাবিয়া মিনোরা,ಯೋನಿಯ ಮಿನಾರ
ল্যাবিয়াল প্যাল্প,ಒಂದು ಬಗೆಯ ಪಾಲು
লেবেল,ಹದಗೆಟ್ಟ
ল্যাবিয়াম,ಪಟ
লাবলব,ಕಸಾಯಿಖಾನೆ
ল্যাব্রাম,ಪಂಥದ
গোলকধাঁধা,ಚಕ್ರವ್ಯೂಹ
লক্ষ,ಪಟ
ল্যাক অপেরন,ಚಾಚು
ল্যাকিফার,ಚಾಚು
স্তন্যদান,ಪಾದಚಾರಿ
ল্যাকটিশনাল অ্যামেনোরিয়া,ಹಾಲುಚಲ
ল্যাকট্যাট্রোফ,ಸಣ್ಣ
ল্যাকটোব্যাকিলাস,ಭೂಮಾಲನ
ল্যাকটোজ বিপাকীয় এনজাইম,ಲ್ಯಾಕ್ಟೋಸ್ ಚಯಾಪಚಯ ಕಿಣ್ವ
ল্যাকটোজ,ಕ್ಷೀರ
ল্যাক্টুকা স্যাটিভা,ಲ್ಯಾಕ್ಟೂಸ್ ಸಟಿವಾ
লাকুনা,ಲಗತ್ತಿನ
প্রকৃতির সিঁড়ি,ಪ್ರಕೃತಿಯ ಏಣ
পিছিয়ে থাকা স্ট্র্যান্ড,ಹಿಂದುಳಿಯುವ ಎಳ
ল্যামেলা,ಹಾಳಾದ
লেমেলিডেনস,ಲಮೆಲಿಡನ್ಸ್
লামিয়াসি,ಲಂಬ
লামিয়েলস,ಹಾಳತೋಲನ
ফলক নিজস্ব,ಲಾಮಿನ
লামিনা,ಹಾಳಾದ
লামিনারিয়া,ಹಾಳಾದ
ল্যাম্প ব্রাশ ক্রোমোজোম,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
ল্যানসোলেট,ಉಗುರು
ভূমি উদ্ভিদ,ಭೂ ಸಸ್ಯ
ল্যান্ডস শামুক,ಲ್ಯಾಂಡ್ಸ್ ಬಸವನ
ল্যান্টানা কামারা,ಲಾಂಟಾನಾ ಕ್ಯಾಮರಾ
ল্যাপারোস্কোপ,ಉದರಮಾನದರ್ಶಕ
ল্যাপার্টিয়া,ಲೇಪನ
ভ্রষ্টতা হার,ಕಳೆದುಹೋಗುವ ದರ
লার্কসপুর,ಹಳ್ಳ
লার্ভা মৃত্যুহার,ಲಾರ್ವಾ ಮರಣ
Laryngopharynx,ಲಾರಿಂಗೋಫಾರ್ನೆಕ್ಸ್
লেজার মাইক্রোসার্জারি,ಲೇಸರ್ ಮೈಕ್ರೋಸರ್ಜರಿ
লাসিউরাস,ಲಸಿಯುರಸ್
দেরী ব্লাইট,ತಡವಾದ ರೋಗ
দেরী বিকাশকারী,ತಡವಾಗಿ ಡೆವಲಪರ್
দেরীতে সূচক প্রজাতি,ತಡವಾಗಿ ಉತ್ತರಾಧಿಕಾರದ ಪ್ರಭೇದಗಳು
দেরী কাঠ,ತಡವಾದ ಮರ
সুপ্ত তাপ,ಸುಪ್ತ ಶಾಖ
পার্শ্বীয় সংযোজন,ಪಾರ್ಶ್ವದ ಅನುಬಂಧ
পার্শ্বীয় কুঁড়ি,ಪಾರ್ಶ್ವ ಮೊಗ್ಗು
পার্শ্বীয় ধূসর শিং,ಪಾರ್ಶ್ವ ಬೂದು ಕೊಂಬು
পার্শ্বীয় ভেন্ট্রিকল,ಪಾರ್ಶ್ವವ ಕುಹರದ
ল্যাটেক্স,ಜರಡಿ
ল্যাথিরাস স্যাটিভাস,ಲ್ಯಾಟೈರಸ್ ಸ್ಯಾಟಿವಸ್
জাল,ಚೂರುಪಟ್ಟು
জাল কাঠামো,ಲ್ಯಾಟಿಸ್ ರಚನೆ
লরিনিয়া,ಲೌರಿನೀ
স্বাধীন ভাণ্ডার আইন,ಸ್ವತಂತ್ರ ವಿಂಗಡಣೆಯ ಕಾನೂನು
সীমাবদ্ধ কারণগুলির আইন,ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು
উত্তরাধিকারের আইন,ಆನುವಂಶಿಕ ಕಾನೂನು
পৃথকীকরণের আইন,ಪ್ರತ್ಯೇಕತೆಯ ಕಾನೂನು
থার্মোডাইনামিক্সের আইন,ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್ ನಿಯಮಗಳು
লেয়ারিং,ಲೇಪನ
লেয়ারিং,ಲೇಪನ
খনিজ পদার্থের ফাঁস,ಖನಿಜ ದ್ರವ್ಯವನ್ನು ಹೊರಹಾಕುವುದು
নেতৃত্ব,ಮುನ್ನಡೆಸಿಸು
শীর্ষস্থানীয় স্ট্র্যান্ড,ಪ್ರಮುಖ ಎಳೆಯ
পাতার বয়স,ಎಲೆಗಳು
পাতা এবং স্ট্রিপ মরিচা,ಎಲೆ ಮತ್ತು ಸ್ಟ್ರಿಪ್ ತುಕ್ಕು
পাতার ফলক,ಎಲೆಗಳ ಬ್ಲೇಡ್
পাতার কার্ল,ಎಲೆ
পাতা ওরিয়েন্টেশন,ಎಲೆಗಳ ದೃಷ್ಟಿಕೋನ
পাতা ভেনেশন,ಎಲೆಗಳು
পাতা,ಎಲೆ
পাতার ফলক,ಎಲೆ
পাতাগুলি,ಎಲೆಗಳಿಲ್ಲದ
লাফানো,ಹಾರಿಹೋಗುವ
চামড়া পাতা,ಚರ್ಮದ ಎಲೆ
বাম অর্টিক খিলান,ಎಡ ಮಹಾಪಧಮನಿಯ ಕಮಾನು
বাম কার্ডিয়াক ধমনী,ಎಡ ಹೃದಯ ಅಪಧಮನಿ
লেগুমিনাস উদ্ভিদ,ದ್ವಿದಳ ಧಾನ್ಯದ ಸಸ್ಯ
শিম,ದ್ವಿಮತಿ
লেবু ঘাস,ನಿಂಬೆ ಹುಲ್ಲು
লেমুর,ಮಧುರ
লেন্স সেল,ಮಸೂರ ಕೋಶ
লেন্স,ಮಸೂರ
মসুর ডাল,ಮಸೂರ
চিতা,ಚಿರತೆ
লেপাস,ಕುಣಿಕೆ
লেপিসমা (সিলভার ফিশ),ಲೆಪಿಸ್ಮಾ (ಬೆಳ್ಳಿ ಮೀನು)
কুষ্ঠরোগ,ಕುಷ್ಠರೋಗ
লেপটোকোরিসা,ಕುರಿಮರಿ
লেপটোনেমা,ಕುಣಿಕೆ
লেপটোটিন,ಹೆಗಲಮತಿ
প্রাণঘাতী,ಮಾರಕ
মারাত্মক রূপান্তর,ಬೇಸರ
লিউকোসাইট,ಚೂರುಪಾರು
লিউকোডার্মা,ಗಂಟುಮೂಟೆ
লিউকোপ্লাস্ট,ಪಡಗ
লিউকেমিয়া,ರಕ್ತನಾಳದ
লিভার,ಕವಣೆ
লেডিগের সেল,ಲೇಡಿಗ್ನ ಕೋಶ
লিয়ানা,ಲಿಯಾನಾ
Lianous,ಸುಖದ
উকুন,ಪರೋಪಜೀವಿ
লিচেন,ಕಲ್ಲುಹೂವು
জীবনচক্র,ಜೀವನ ಚಕ್ರ
আয়ু,ಆಯಸ್ಸು
জীবন জিন,ಜೀವ ಜೀನ್
জীবনী,ಜೀವಂತ ಇತಿಹಾಸ
জীবন সহায়ক ক্ষমতা,ಜೀವನ ಬೆಂಬಲ ಸಾಮರ್ಥ್ಯ
জীবন সমর্থন ব্যবস্থা,ಜೀವ ಪೋಷಕ ವ್ಯವಸ್ಥೆ
প্রাণহীন,ನಿರ್ಜೀವ
লিগামেন্ট,ಅಸ್ಥಿರಜ್ಜು
লিগেস,ಲಗೇಸ್
লিগেশন,ಬಂಧನ
লিগার,ಲಿಗರ್
হালকা আঘাত,ಲಘು ಗಾಯ
হালকা মাইক্রোস্কোপ,ಲಘು ಸೂಕ್ಷ್ಮದರ್ಶಕ
হালকা করা,ಹುದುಗುವುದು
লিগিনিন,ಲೋಕದ
Ligulate,ಬಂಧಿಸು
লিগুল,ತಗುವಿಕೆ
লিলিয়াসি,ಲಿಲಿಯಾಸೀ
লিলিয়াম,ಲಿಲಿಯಂ
লিলাম (লিলাস),ಲಿಲಮ್ (ಲಿಲಸ್)
লিলি পরিবার,ಲಿಲಿ ಕುಟುಂಬ
অঙ্গ,ಅಂಗ
অঙ্গ,ಅಂಗ
অঙ্গ,ಅಂಗ
অঙ্গ হাড়,ಅಂಗ ಮೂಳೆ
লিম্বিক লোব,ಅಂಗ ಹಬ್ಬ
লিম্বিক সিস্টেম,ಅವಹ್ರಭುತ್ವ
লিম্লেস উভচর,ಅಂಗರಹಿತ ಉಭಯಚರ
লিম্লেস টিকটিকি,ಅಂಗರಹಿತ ಹಲ್ಲಿ
লিম্বাস,ಅಂಗುಳು
লিমনেটিক জোন,ನಾರು ವಲಯ
লিমনেটিক,ನಿವ್ವಳಕ್ಕೆ ಸಂಬಂಧಿಸಿದ
লিমুলাস,ಲಿಮುಸಿ
লাইন,ರೇಖೆ
লাইন,ರೇಖೆ
বংশ,ವಂಶಾವಳಿ
লিনিয়ার সিকোয়েন্স,ರೇಖೀಯ ಅನುಕ್ರಮ
লিনিয়ার,ರೇಖೆಯ
লাইনারাইজড প্লাজমিড,ಲಿನರೈಸ್ಡ್ ಪ್ಲಾಸ್ಮಿಡ್
লিঙ্ক প্রজাতি,ಲಿಂಕ್ ಪ್ರಭೇದಗಳು
লিঙ্কেজ,ಸಂಬಂಧ
লিপেজ,ತುಪ್ಪಳ
লিপিড,ನಿಶರ
লিপিড বাইলেয়ার,ಲಿಪಿಡ್ ದ್ವಿಪದರ
লিপিড লেজ,ಲಿಪಿಡ್ ಬಾಲ
লাইপোপলিস্যাকারাইড,ಲಿಪೋಪೊಲಿಸ್ಯಾಕರೈಡ್
লাইপোপ্রোটিনেসিয়াস ঝিল্লি,ಲಿಪೊಪ್ರೊಟಿನೇಶಿಯದ ಪೊರೆಯ
তরল ফোঁটা,ದ್ರವ ಹನಿ
মদ ফলিকুলি,ಮದ್ಯಸಾರ
