Gujarati,Odiya
કોકમ બટર ટ્રી (મંગોસ્ટીન),କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍)
ખપ્રા ભમરો,ଖାପ୍ରା ବାଇଟଲ୍ |
એલ.ડી .50 (ઘાતક ડોઝ 50),L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50)
જમીન પર,ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ
સંદિગ્ધ કરવું,ଲାବାଇଲ୍
મજૂર,ଶ୍ରମ
લક્ષ પરાક્રમ,ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |
દૂધમારો,ସ୍ତନ୍ୟପାନ
લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન),ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍)
લેક્ટોઝ,ଲାକ୍ଟୋଜ୍
પાછળની બાજુ,ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |
લેમ્બડા ક્લોનીંગ વેક્ટર,ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |
લેમિનર હવા પ્રવાહ,ଲାମିନାର ଏୟାର ପ୍ରବାହ |
દીવો બ્રશ રંગસૂત્ર,ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |
જમીન,ଜମି
જમીન ક્ષમતા વર્ગીકરણ,ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |
જમીન ક્ષમતા,ଜମି କ୍ଷମତା ମାନଚିତ୍ର
જમીન -અધોગતિ,ଜମି ଡିଗାଡ୍ |
જમીન સમકક્ષ ગુણોત્તર,ଜମି ସମାନ ଅନୁପାତ |
જમીન સ્તરીકરણ,ଭୂମି ସ୍ତର
જમીનની શોધ,ଭୂମି ପୁନରୁଦ୍ଧାର
ઉતર,ଲ୍ୟାଣ୍ଡସ୍କାପ୍
જમીન યોગ્યતા,ଭୂମି ଉପଯୁକ୍ତତା |
જમીન ઉપયોગ -પદ્ધતિ,ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |
લેંગરહન્સ સેલ્સ,ଲେଗେନହସ୍ ସେଲ୍ |
રદિયો દર,ଲାପ୍ ଲାପ୍ ହାର |
લાર્વા,ଲାର୍ଭା |
સુશોભન,ବିଳମ୍ବ
સુવ્યવસ્થિત,ବର୍ଷା
ચેપગ્રસ્ત ચેપ,ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |
બાજુનું,ପାର୍ଶ୍ୱରେ |
વારસામાં માટી,ଜୁଏଇଟ ମାଟି |
Xtex,ଲାଟେକ୍ସ
શિરદર્શક,ଲେଟିରିମ୍ |
લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી),ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd)
જાળી,ଲାଟାଇସ୍
સુસંગત લાભ,ଅସାଧାରଣ ଲାଭର ନିୟମ |
સતત વળતરનો કાયદો,କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |
ઘટતા વળતરનો કાયદો,ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |
વધારો,ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |
મર્યાદિત પરિબળોનો કાયદો,ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |
ન્યૂનતમ કાયદો,ସର୍ବନିମ୍ନ ନିୟମ
અવેજીનો કાયદો,ପ୍ରତିସ୍ଥାପନର ନିୟମ
ચલ પ્રમાણનો કાયદો,ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |
સ્તર,ସ୍ତର
બાંધકામ,ଲେଆଉଟ୍ |
ઉદ્ધત,ଲିଚେଟ୍ |
Effંચે ચાલતી કાર્યક્ષમતા,ଲେକିଂ ଦକ୍ଷତା |
ઠપકો,ଲେଚିଂ ଆବଶ୍ୟକତା
અગ્રણી સેર,ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |
પાંદડાની વિસ્તારનો સમયગાળો,ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |
પાંદડાની ક્ષેત્ર અનુક્રમણ્ય,ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |
પાંદડાની વિસ્તાર ગુણોત્તર,ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |
પર્ણ ખાણિયો,ପତ୍ର ଖଣି
પાંદડાની પરીક્ષણ,ପତ୍ର ପରୀକ୍ଷା
પર્ણ,ପତ୍ର
પત્રિકા,ଲିଫଲେଟ୍ |
પટા,ଲିଜ୍
ક legંગું,ଲେମ୍ବୁ
લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ),ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି)
ભાંગફોડ,ଅବଶ୍ୟ
દાપલ કેશિકા બિંદુ,ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |
લેપટોનમા,ରେପୋନମା |
લેપ્ટોસ્પાયરોસિસ,ଲିପଟୋସପିରୋସିସ୍ |
અંધશ્રદ્ધાળુ,ଲେରୋ-ମର୍ଫିକ୍ |
જખમ,କ୍ଷତ
ઘાતક પરિવર્તન,ସାଂଘାତିକ ଗଣିତ |
લિંગકોપ્લાસ્ટ,ବିନ୍ଦୁ
ક levelપિક ભાડૂતી,ସ୍ତରୀୟ ଟେରସ୍ |
લેવલર (લેવલર),ଲିଭର୍ (ଲିଭର୍)
લેવલિંગ (જમીનની),ସ୍ତର (ଜମିର)
રખડુ,Ley ଚାଷ
લિબિગનો ન્યૂનતમ કાયદો,Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |
બંધ,ଲସେକ୍ସ
પ્રકાશ વળતર બિંદુ,ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |
પ્રકાશ સંતૃપ્તિની તીવ્રતા,ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |
પ્રકાશ પ્રસારણ ગુણોત્તર,ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |
પ્રકાશ જાળ,ହାଲୁକା ଜାଲ |
મર્યાદિત,ଅଙ୍ଗ
સીમા,ସୀମା
મર્યાદિત પરિબળ,ସୀମା ସୀମିତ କରିବା |
સિધ્ધાંત,ଲିମୋନାଇଟ୍ |
પંક્તિ,ରେଖା
રેખીય પ્રતિભાવ,ରେଖା ପ୍ରତିକ୍ରିୟା |
જોડાણ,ଲିଙ୍କ୍
જોડાણ જૂથ,ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ
કોરી,ଲିନର
ઉંચકવાર સૂચન,ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |
કોઠાર,ଲିନବାସୀ |
લિપિડ,ଲିପିଡ୍
લિપોલીસિસ,ଲିପୋଲୋଜି
પતાવટ,ବାତିଲ
શણગારવું,ତାଲିକା
શણગારવું,ତାଲିକା
સૂચિ,ତାଲିକା
શિષ્ટાચાર,ଲିଥୋସେଫର୍ |
કચરો,ଲିଟର
જીવંત લીલા ઘાસ,ଲାଇଭ୍ ମଲେଚ୍ |
મણિ,ଲିଭରୱର୍ଟ |
પશુધન,ପଶୁପଲ
સ્થાનિક નિયંત્રણ,ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ
સ્થાન,ଲାକ୍ସ
તીડ,ପଙ୍ଗପାଳ |
રહેઠાણ (પાક લોજિંગ),ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ)
લોડિક્યુલ,Ladiicule
ભ્રમણ,ପ୍ରେମୀଶା
લોગાર્શા -પરિવર્તન,ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |
લાંબી - દિવસનો છોડ,ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |
લાંબી તરંગ કિરણોત્સર્ગ,ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |
ફટકો,ଲୁପ୍ |
Pingંચે કામ કરવું,ଚାପି ଚାଇବା |
લાકડું,କାଠ
એક જાતની એક વસ્તુ,ଲକ୍ସ
લક્ઝરી વપરાશ (પોષક તત્વો),ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର)
લકકાર જનીનો,ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |
લીકોપીન,ଲାଇକୋଲିଅନ୍ |
લિમણું,ଲିସାନ
લિઝિમીટર,ଲିଆସିମିଟର |
કોષ -ચિત્તભ્રમણા,କକ୍ଷର ଲସିସିସ୍ |
લાઇઝજેનિસ,ଲିସୋଜେନି
લિસોઝomeમ,ଲାଇସୋମ୍
સુવાક્ય,ଲିଆଜାଇମ୍
લાખ વૃક્ષ,ଲାକ ଗଛ
લાખ,ଲକ୍ଷ
"લેડીની આંગળી, ઓકરા","ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |"
જમીન કેલ્ટ્રોપ્સ,ଜମି କାଲ୍ଟ୍ରୋପ୍ |
મણિ,ଲାଣ୍ଟାନା
શણગારવું,ଲେଟିନସ୍
ગલનનું,ଲେକ
લીંબુનો ઘાસ,ଲେମ୍ବୁ ଘାସ |
લીંબુ,ଲେମ୍ବୁ |
મસૂર,ମ ents ଼ିଦିଅ
મસ્ત,Lequeorice
કોઇ,ଲେଥୁସ୍ |
લીલી,ଲିଲି
ચૂનો,ଚୂନ
અળસીનું,ଲିନ୍ସେଡ୍ |
ઉદ્ધતાઈ,ଲିଚି |
થોડી બાજરી,ଲିଟିଲ୍ ମିଲେଟ୍ |
લાંબા તરબૂચ,ଲମ୍ବା ତରଭୁଜ |
લાંબી મરી,ଲମ୍ବା ହଳଦୀ |
ડોકલા,ଲୋୟାଟ୍ |
કમળ,ଲୋଟସ୍
લસ,Lourerne
લાખ જંતુ,ଲାକ୍ କୀଟ
સ્ત્રી -પક્ષી ભમરો,ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |
પર્ણ ખાણિયો,ପତ୍ର ଖଣି
પાંદડાની રોલર,ପତ୍ର ରୋଲର୍ |
પાંદડા,ପତ୍ର ୱେବର |
તીડ,ପଙ୍ଗପାଳ |
લૌકિક ઉત્ક્રાંતિ,ମାକ୍ରୋ ବିବର୍ତ୍ତନ |
કરચલી,ମାକ୍ରୋକ୍ଲିଅମ୍ |
મ mac્રોમ્યુલેક્યુલ,ମାକ୍ରୋମୋଲେକ୍ |
ઉદ્ધતતા,ମାକମରୁଟେସନ୍ |
ઉન્માદ,ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |
ચંચળ,ମାକ୍ରୋପୋରସ୍
માગગોટ,ମାଗଟ୍
મેઘ,ମ୍ୟାଗମା |
મેગ્નેશિયા,ମ୍ୟାନ୍ସେସିଆ |
મેગ્નેશિયમ,ମ୍ୟାଗ୍ନେସିୟମ୍
ચુંબકીય હલાવનાર,ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |
પરિમાણ,ତିକ୍ତ
માહુઆ કેક,Mahoha cake
જાળવણીકાર રેખા,ମେନିନାଇନର୍ ଲାଇନ୍ |
જાળવણી,ରକ୍ଷଣାବେକ୍ଷଣ
મકાઈ શેલર,ମାଟର
પુરુષ જંતુરહિત,ପୁରୁଷ ନିର୍ଜଳ |
ખોડખાંપણ,ଅସମ୍ମାନ
રોગ,ଅସମ୍ମାନ
પોષણ,ପୁଷ୍ପ
ગેરરીતિ,ଦୁଷ୍କର୍ମ
દૂષિત,ମାଲଂ
ગમાણ,ହାଲୁକା
મેલગ્રોવ,ମାଙ୍ଗ୍ରୋଭସ୍ |
માનવશલના માપક,ମନୋମିଟର |
માનવશલના માપક,ମନୋମିଟର |
મન્ટિસા (લોગરીધમનો),ମାନିସାସା (ଲୋଗାରିଥମ୍ ର)
ખાતર,ଖତ
ખાતર,ସ୍ନାୟୁ
સીમાંત,ମାର୍ଜିନାଲ୍
સીમાંત ખર્ચ,ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ
સીમાંત જમીન,ମାର୍ଜିନାଲ୍ ଜମି |
સીમાંત ઉત્પાદન,ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |
સીમાંત વળતર,ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |
દરિયાઇ,ସାମୁଦ୍ରିକ
માર્કર (આનુવંશિક),ମାର୍କର (ଜେନେଟିକ୍)
બજાર,ବଜାର
વેચાણક્ષમ,ମାର୍କେଟେବଲ୍ |
વેચાણપાત્ર અધિકૃતતા,ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |
બજારમાં મેળવણી,ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |
બજાર,ମାର୍କେଟିଂ |
માર્શ,ମାର୍ଶ
સામૂહિક પ્રવાહ,ଜନ ପ୍ରବାହ
સામૂહિક પસંદગી,ଜନ ଚୟନ
સામૂહિક-સંકટપ્રમનોમાક્ષ,ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |
મસ્ત,ମାଷ୍ଟ
મામાનો વારસો,ମାନବର ଉତ୍ତରାଧିକାରୀ
સમાગમ,ମିଳନ
મેટ્રિક સંભવિત,ମାଟ୍ରିକ୍ ସମ୍ଭାବନା
પરિપક્વતા,ଚିକିତ୍ସା
પરિપક્વતા (પાક),ପରିପକ୍ୱତା (ଫସଲ)
મહત્તમ ઉપલબ્ધ પાણી,ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |
મહત્તમ પાક,ସର୍ବାଧିକ କ୍ରପ୍ |
મહત્તમ અવશેષ મર્યાદા,ସର୍ବାଧିକ ଅବଶିଷ୍ଟ ସୀମା |
મહત્તમ ટકાઉ ઉપજ,ସର୍ବାଧିକ ସ୍ଥାୟୀ ଅମଳ |
મહત્તમ થર્મોમાપક,ସର୍ବାଧିକ ଥର୍ମୋମିଟର |
મહત્તમ પાણી -ધારણ ક્ષમતા,ସର୍ବାଧିକ ଜଳ ଶୋ '|
ઘાસનો ઓર્કાર્ડિંગ,ମଟର ବଗିଚା |
ભ્રામક,ମିଆଦେଖା |
સરેરાશ વિચલન,ଅର୍ଥ ବିଚ୍ୟୁତି |
મીન લાઇફ (પરમાણુ),ଅର୍ଥ ହେଉଛି ଜୀବନ (ପରମାଣୁ)
દરિયાઇ સપાટી,ଅର୍ଥ ସମୁଦ୍ର ପତ୍ତନ |
સરેરાશ ચોરસ,ହାରାହାରି ବର୍ଗ |
માપ,ମାପ
માપ,ମାପ
યાંત્રિક,ଯାନ୍ତ୍ରିକ
યાંત્રિક વિશ્લેષણ (માટી),ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ (ମାଟି)
યાંત્રિક અવરોધ,ଯାନ୍ତ୍ରିକ ପ୍ରତିରୋପଣ |
યંત્ર -ખેતી,ଯାନ୍ତ୍ରିକ ଚାଷ
મધ્યમ,ମଧ୍ୟମ
Inalષધ,Medic ଷଧୀୟ ଉଦ୍ଭିଦ |
ભૂમધ્ય આબોહવા,ଭୂମଧ୍ୟସାଗରୀୟ ଜଳବାୟୁ |
મેગાગામેટોજેનેસિસ,MegaGaGamescesiesis
મેગાસ્પોરંગિયા,MeasgPorangia
મેગાસ્પોર (મેક્રોસ્પોર),ମେଗାସପୋର (ମାକ୍ରୋସପୋର)
મેગાસ્પોજેનેનેતિયો,Megasporogeresis
મેયોસિસ,ମିଆଏସୋଇସ୍
ખુશામત,ମେଲୋ ମାଟି |
ડીએનએ,DNA ର ତରଳିବା |
પટલ ફિલ્ટર,ମେମ୍ବ୍ରେନ୍ ଫିଲ୍ଟର୍ |
મેન્ડેલિયન વારસો,ମେଣ୍ଡେଲିଆନ୍ ଉତ୍ତରାଧିକାରୀ |
સુધારણા,ମେଣ୍ଡେଲିଜିମ୍ |
વારસાના મેન્ડેલનો કાયદો,ମେଣ୍ଡେଲଙ୍କ ଉତ୍ତରାଧିକାରର ନିୟମ |
વેપારી,ବାଣିଜ୍ୟ
પારો,ମର୍କୁରୀ
ઉદ્ધત,ମେରିସମରଣ
મેસોક્લાઇમેટ,ମିଆଁଲାକରଣ
મેસોોડર્મ,ମେସୋଡର୍ମ
મેસોફિલ,ମେସୋଫିଲ୍ |
મેસોફાઇટ,ମେସୋଫାଇଟ୍ |
મેસો,ମେସୋସ୍-ପୋରସ୍ |
મેસોસ્ફિયર,ମେସୋସସେର୍ |
મેસેંજર આર.એન.એ.,ମେସେଞ୍ଜର rna (m-rna)
ચયાપચય,ମେଟାବୋଲିଜିମ୍ |
ચયાપટ,ମେଟାବୋଲାଇଟ୍ |
ધાતુનું બચ્ચું,ଧାତୁ ଡ୍ୟାମ୍
રૂપક ખડકો,ମେଟାମୋର୍ଫିକ୍ ପଥର |
રૂપરેખા,ମେଟାମୋର୍ଫୋସିସ୍ |
આવરણ,Metatafse
મેટ્રાસ્ટ્રસ,ମେଟାଷ୍ଟ୍ରସ୍
ચિત્તાકર્ષણ,ମେଟାକ୍ସେନିଆ |
હવામાનશાસ્ત્ર,ପାଣିପାଗ ବିଜ୍ଞାନ
મેથેમોગ્લોબીનેમિયા,Methamemoblabinemia
પદ્ધતિનું પ્રદર્શન,ପଦ୍ଧତି ପ୍ରଦର୍ଶନ
માઇકલ,ମିକା
સૂક્ષ્મ બેસિન,ମାଇକ୍ରୋ ବେସନ |
સૂક્ષ્મ પ્રાણીસૃષ્ટિ,ମାଇକ୍ରୋ ଫୁନା |
જીવાણુ,ମାଇକ୍ରୋବେକ୍ |
સુક્ષ્મજીવાણુ બાયોમાસ કાર્બન,ମାଇକ୍ରୋବିଆଲ୍ ବାୟୋମାସ୍ କାର୍ବନ |
સૂક્ષ્મ -અધોગતિ,ମାଇକ୍ରୋବାୟଲ୍ ଅବନତି |
સૂક્ષ્મ જંતુનાશક,ମାଇକ୍ରୋବିଆଲ୍ କୀଟନାଶକ |
સૂક્ષ્મ -વિજ્iologyાન,ମାଇକ୍ରୋବାୟୋଲୋଜି |
સૂક્ષ્મ રોગને લગતું,ମାଇକ୍ରୋବାୟୋଟିକ୍ |
માઇશારિક,ମାଇକ୍ରୋକମେଣ୍ଟ |
સૂક્ષ્મ પર્યાવરણ,ମାଇକ୍ରୋନିଭ୍ରଏନସନ୍ |
માઇક્રોફલોરા,ମାଇକ୍ରୋଫ୍ଲୋରା |
માદક દ્રવ્યો,ମାଇକ୍ରୋଗମେତିଟେଜେଞ୍ଜେସିସ୍ |
માઇક્રોરોઇરીગેશન,ମାଇକ୍ରୋରିଣ୍ଡେସନ୍ |
માઇક્રોમીટ્રોલોજી,ମାଇକ୍ରୋମେଟ୍ରାକୋଲୋଜି |
સુક્ષ્મસૃષ્ટિ,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
માઇક્રોપ્લોટ,ମାଇକ୍ରୋପ୍ଲଟ୍ |
સુક્ષ્મસજીવો,ମାଇକ୍ରୋପୋର
સુક્ષ્મસજીવો,ମାଇକ୍ରୋପାଇଲ୍ |
માઇક્રોસ્કોપી,ମାଇକ୍ରୋସ୍କୋପି |
માઇક્રોસ્પોરંજિયમ,ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |
સૂક્ષ્મ -સંસ્કૃતિ,ମାଇକ୍ରୋସପୋର ସଂସ୍କୃତି |
માઇક્રોસ્પોર મધર કોષ,ମାଇକ୍ରୋସପୋର ମାତା କକ୍ଷ |
સુધર્કિમાદ,ମାଇକ୍ରୋସପୋର |
માઇક્રોટોમ,ମାଇକ୍ରୋଟୋମେ |
માઇક્રોટોપ્રાફી,ମାଇକ୍ରୋଟୋପୋଗ୍ରାଫି |
મધ્ય સીઝન-સુધારણા,ମଧ୍ୟମ ସିଜନ୍ ସଂଶୋଧନ |
સ્થળાંતર,ସ୍ଥାନାନ୍ତରଣ
અનાજનું તબક્કો,କ୍ଷୀର ଶସ୍ୟ ପର୍ଯ୍ୟାୟ |
મિલેપેડ,ମିଲଲେପେଡେ |
બાજરી,ମିଲେଟ୍ |
મિલિંગ વસૂલાત,ମିଲିଂ ପୁନରୁଦ୍ଧାର
મિલિંગ,ମିଲ୍ କରିବା
ખનિજ પોષણ,ମିନେରାଲ୍ ପୁଷ୍ଟିକର |
ખનિજ માટી,ଖଣିଜ ମାଟି |
ખનિજકરણ,ଖଜୁରୀ
ખનીજ,ଖଣିଜ ପଦାର୍ଥ
લઘુત્તમ થર્મોમાપક,ସର୍ବନିମ୍ନ ଥର୍ମୋମିଟର |
લઘુત્તમ ખેતી,ସର୍ବନିମ୍ନ ଟିଲଗ୍ |
સામાન્ય પાક,ଛୋଟ ଫସଲ
Mાળ,ମାଇଟୋିକ୍ ଇଣ୍ଡେକ୍ସ |
ગેરસમજ,ମିସିସନ୍ ମ୍ୟୁଟେସନ୍ |
ઝાકળ સિંચાઈ,କୁହୁଡି ଜଳସେଚନ |
ઝાકળ,କୁହୁଡି
માઇટોકોન્ડ્રિયા,Mitochonrial
ખેલ,ମିଟୋସାଇସ୍ |
મિત્ચરલિચનો કાયદો,ମିଟର୍ଲିଚଙ୍କ ନିୟମ |
મિશ્ર પાક,ମିଶ୍ରିତ କ୍ରପ୍ |
મિશ્ર ખેતી,ମିଶ୍ରିତ ଚାଷ
મિશ્ર ખાતર,ମିଶ୍ରିତ ସାର
મિશ્ર ચરાઈ,ମିଶ୍ରିତ ଚରିବା |
મિશ્રિત સ્વરડ,ମିଶ୍ରିତ ସୁଇପ୍ |
નમૂનો,ମଡେଲ୍
મોડેલિંગ,ମଡେଲିଂ
ફેરફાર કરેલ વાતાવરણ પેકેજિંગ,ପରିବର୍ତ୍ତିତ ବାତାବରଣ ପ୍ୟାକେଜିଂ |
ભેજ ઉપલબ્ધતા અનુક્રમણિકા,ଆର୍ଦ୍ରତା ଉପଲବ୍ଧତା ସୂଚକାଙ୍କ |
ભેજની ખાધની સૂચિ,ଆର୍ଦ୍ରତା ଅଭାବ ସୂଚକାଙ୍କ |
ભેજ સમાન,ଆର୍ଦ୍ରତା ସମାନ |
ભેજ -શાસન,ଆର୍ଦ୍ର ଶାସନ |
ભેજ મુક્ત વળાંક,ଆର୍ଦ୍ରତା ରିଲିଜ୍ ବକ୍ର |
ભેજની જાળવણી,ଆର୍ଦ୍ରତା ଧାରଣ
ભેજ,ଆର୍ଦ୍ରତା ଚାପ |
ભેજ,ଆର୍ଦ୍ରତା ଟେନସନ |
ભેજ,ଆର୍ଦ୍ରତା
દા molવ,ମୋଲାର ସମାଧାନ
દાળ,ଗୁଣ୍ଡ
છાવણી,ମଲେ ଡ୍ରେନେଜ୍ |
પરમાણુ જીવવિજ્ologyાન,ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |
પરમાણુ સંવર્ધન,ମଲିକୁଲାର୍ ପ୍ରଜନନ |
પરમાણુ સંકર,ମଲିକୁଲାର ହାଇବ୍ରିଡାଇଜେସନ୍ |
મલિનસાઇડ,ମଲୁସିସିଏସ୍ |
નાણાકીય લાભ અનુક્રમણિકા (એમએઆઈ),ମୁଦ୍ରା ସୁବିଧା ସୂଚକାଙ୍କ (MAI)
એકલતા,ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |
મોનોકોટાયડોન્સ,Monocotyledlondon
એકાધિકાર (એકવિધ સંસ્કૃતિ),ମୋନୋକ୍ରୋପ୍ (ମନୋବୃତ୍ତି)
એકલતાવાળું,ମୋନୋମିୟର୍ |
એકલતા,ମୋନୋଗେସିସ୍
મોનોહાઇબ્રીડ,ମୋନୋହାଇବ୍ରାଇଡ୍ |
એકસમાન,ମୋନୋଜି ଗ୍ଲାଜିଟିକ୍ |
ચોમાસુ,ମ so ସୁମୀ |
મોન્ટમોરિલોનાઇટ,ମଣ୍ଟମୋରିଲିୟନାଇଟ୍ |
મુર,ମୋର୍
મોર,ମଦିନ ସକାଳ
મોર્ગન એકમ,ମୋର୍ଗାନ୍ ୟୁନିଟ୍ |
ઘુદમાબી,Morphogenesis
આકારવિષયક અનુકૂલન,Morphological ଆଡାପ୍ଟେସନ୍ |
ક morમ્ફોલોજી,Morphology
ગીરો,ବନ୍ଧକ
શણગારવું,ମୋଟର
શણગારવું,ଚଟାଣିବା
ઘાટ,ଛାଞ୍ଚ
ઘેરવું,ମୁକାବିଲା
ટેકરી સંસ્કૃતિ,ମୁଣ୍ଡ ସଂସ୍କୃତି |
ટેકરાનો ઘેરો,ମାଉଣ୍ଡ ଲେଜର |
મોવર,ମରୁଡ଼ି
Owingોવીંગ,କାଟିବା
મ્યુસિલેજ,ମୁକିଲଜ୍ |
ગંદકી માટી,ମକ୍ ମୃତ୍ତିକା |
કાદવવાળું,କାଦୁଅ
ખસી કરવું,ମଫଲ
લીલા ઘાસની ખેતી,ମଲଚ ଚାଷ
લીલા ઘાસ,ମଲଚ୍ ଟିଲଗେଜ୍ |
લીલા ઘાસ,ମଲଚ
ગંદું,ମଲଚିଂ |
ગળચોર,ମୁଲ୍
બહુમાળી પાક,ମଲ୍ଟି ଷ୍ଟୋରୀ କ୍ରପ୍ |
બહુવિધ સહસંબંધ,ଏକାଧିକ ସମ୍ପର୍କ |
બહુવિધ પાક,ଏକାଧିକ ଫସଲ
બહુવિધ પાક સૂચકાંક,ଏକାଧିକ କ୍ରପ୍ ଇଣ୍ଡେକ୍ସ |
બહુવિધ ક્રોસ,ଏକାଧିକ କ୍ରସ୍ |
બહુવિધ પ્રતિકાર,ଏକାଧିକ ପ୍ରତିରୋଧ
બહુવિધ,ମଲ୍ଟିଭାରୀ
બહુવિધ,ବହୁମୁଖୀ |
મર્મીકરણ,ମମିଫିକେସନ୍ |
મમીફાઇડ ફળ,ମୂଖ୍ୟ ଫଳ |
મસ્તક,ମୁସ୍କୋଭାଇଟ୍ |
મશરિયો,ମୂଷା
પરિવર્તનશીલ,ମୁଟାଗେନ୍ |
અતિશય,ମୁଟିଆଣ୍ଟ |
પરિવર્તન,ମୁଟିସନ୍ |
પરસ્પર અવરોધ,ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |
પરસ્પરવાદ,ମ୍ୟୁଚୁଆଲଜ
મિસિલિયમ,ମାଇସେଲିୟମ୍
માયકોલોજી,ମାଇକୋଲୋଜି |
માયકોપ્લાસ્મા,MyCoplaSma
મિકોરિઝા,Mycorrihiza
ગદા,ମାସ୍
માસ્ટર,ମାଦର |
માધુકા,ମାଡାହାକା |
મકાઈ,ମେକାଇଜ୍
મખાનો,ମାକାନାରୁ ମାକାନା |
મેન્ડરિન,ମାଣ୍ଡାରିନ୍ |
કેરીની ઝિન્જર,ଆମ୍ବ ରୋଟିର୍ |
કેરી,ଆମ୍ବ
"માર્ગોસા, લીમડો","ମାର୍ଗୋସା, ନେମେ |"
મરવાડો,ମାରିଗୋଲ୍ଡ |
મેસ્ટિક વૃક્ષ,ମାଷ୍ଟିକ୍ ଗଛ |
ભ્રામક,ମେରିଲ୍
આવરણ,ମେସ୍ତା |
ટંકશાળ,ମେଣ୍ଟ
મોલુકા બીન,ମୋଲୋକା ବିନ୍ |
મંકી જેક,ମାଙ୍କଡ଼ ଜ୍ୟାକ |
મોરિંગ,ମୋରିଙ୍ଗା
મોર્નિંગ ગ્લોરી (કોન્વોલ્વુલસ),ସକାଳ ଗ glory ରବ (convolvulus)
મોર્બી,ମସବବି
શલભ બીન,ପୋକ ବିନ୍
શેતૂર,ମୁଲବେରୀ |
મશરિયો,ମୂଷା
શકરટેટી,ମୁସ୍କର ମେଲନ୍ |
મસ્ત,ମୂଷା
સરસવ,ସୋରିଷ |
Myંચું,ମିରଟ
