Tamil,Telugu
ஹோமியோஸ்டாஸிஸ் (ஹோமோஸ்டாஸிஸ்),హోమియోస్టాసిస్
ஹோமெத்மிக்,హోమియోథర్మిక్
வீட்டுக்காரர்,హోమియోథర్మస్
ஹோமினிட்,హోమినిడ్
ஹோமினிடே,హోమినిడే
ஹோமினாய்டு,హోమినాయిడ్
ஹோமோ எரெக்டஸ்,హోమో ఎరెక్టస్
ஹோமோ ஹபிலிஸ்,హోమో హబిలిస్
ஹோமோ சேபியன்ஸ்,హోమో సేపియన్స్
ஓரினச்சேர்க்கை,సజాతీయ
ஹோமோஜென்டிசிக் அமில சோதனை,సజాతీయ ఆమ్ల పరీక్ష
ஒத்திசைவு,సజాతీయీకరణ
ஒரே மாதிரியான,సజాతీయ
ஓரினச்சேர்க்கை,హోమోయోథెర్మిక్
ஒத்த,హోమోలాగస్
ஹோமோபாலிமர்,హోమోపాలిమర్
ஹோமோசைகோசிட்டி,హోమోజైగోసిటీ
ஹோமோசைகோசிட்டி,హోమోజైగోసిటీ
ஹோமோசைகோட்,హోమోజైగోట్
ஹோமோசைகஸ் குள்ள,హోమోజైగస్ మరగుజ్జు
ஹோமோசைகஸ் உயரம்,హోమోజైగస్ పొడవైనది
கொக்கி புழு,హుక్ పురుగు
ஹார்மோன் சிகிச்சை,హార్మోన్ల చికిత్స
ஹார்மோன் சிகிச்சை,హార్మోన్ థెరపీ
ஹார்மோன்-ஏற்பி வளாகம்,హార్మోన్-రిసెప్టర్ కాంప్లెక్స్
கொம்பு தேரை,కొమ్ముగల టోడ్
ஹார்ஸ்ஷூ பேட்,హార్స్‌షూ బ్యాట్
தோட்டக்கலை,హార్టికల్చర్
மருத்துவமனை கழிவு,ఆసుపత్రి వ్యర్థాలు
தொகுப்பாளர்,హోస్ట్
ஹோஸ்ட் செல்,హోస్ట్ సెల్
ஹோஸ்ட்-ஒட்டுண்ணி உறவு,హోస్ట్-పారాసిటిక్ సంబంధం
ஹோஸ்ட் விவரக்குறிப்பு,హోస్ట్ విశిష్టత
சூடான பாலைவனம்,వేడి ఎడారి
சூடான நீர்த்த சூப்,హాట్ డిల్యూట్ సూప్
பகிரலை,హాట్ స్పాట్
வீட்டின் செயல்பாடு,హౌస్ కీపింగ్ ఫంక్షన్
வீட்டை வைத்திருக்கும் மரபணு,హౌస్ కీపింగ్ జన్యువు
மனித உடல்,మానవ శరీరం
மனித கோரியானிக் கோனாடோட்ரோபின் (எச்.சி.ஜி),మానవ కోరియోనిక్ గోనాడోట్రోపిన్ (హెచ్‌సిజి)
மனித மக்கள்தொகை,మానవ జనాభా
மனித மரபணு,మానవ జన్యువు
மனித வளர்ச்சி ஹார்மோன் (HGH),మానవ పెరుగుదల హార్మోన్
மனித புரவலன்,మానవ హోస్ట్
மனித நோயெதிர்ப்பு குறைபாடு வைரஸ் (எச்.ஐ.வி),మానవ రోమశక్రియ వైరస్ (హెచ్ఐవి)
மனித லுகோசைடிக் ஆன்டிஜென்,మానవ ల్యూకోసైటిక్ యాంటిజెన్
மனித லுகோசைட் ஆன்டிக்ன் வளாகம்,మానవశదక సాంటీజారము
மனித நஞ்சுக்கொடி லாக்டோஜென்,మానవ మావి లాక్టోజెన్
மனித மக்கள்தொகை அழுத்தம்,మానవ జనాభా ఒత్తిడి
மனித இனம்,మనవ జాతి
ஹுமரஸ்,హ్యూమరస్
ஹ்யூமிக் அமிலம்,హ్యూమిక్ ఆమ్లం
ஈரப்பதமான,తేమ
ஈரப்பதம்,తేమ
முனைப்புத்தன்மை,హ్యూమిఫికేషన్
நகைச்சுவை,హాస్యం
இயற்கையானது,హ్యూమస్
ஹண்டிங்டன் நோய்,హంటింగ్డన్ వ్యాధి
பதுமராகம்,హైసింత్
ஹைலீன்,హైలిన్
பளிங்குக்கசியிழையம்,హైలిన్ మృదులాస్థి
ஹைலூரோனிடேஸ்,హైలురోనిడేస్
கலப்பின,హైబ్రిడ్
கலப்பின கண்டுபிடிப்பு,హైబ్రిడ్ ఇన్విబిలిటీ
எஃப் 1 விதைகளின் கலப்பின,ఎఫ్ 1 విత్తనాల హైబ్రిడ్
கலப்பின மலட்டுத்தன்மை,హైబ్రిడ్ స్టెరిలిటీ
கலப்பின வாகன தொழில்நுட்பம்,హైబ్రిడ్ వెహికల్ టెక్నాలజీ
ஹைட்ரார்க் வெற்றி,జలవిద్యుత్
நீரேற்றம் ஷெல்,హైడ్రేషన్ షెల్
ஹைட்ரிக்,హైడ్రిక్
ஹைட்ரில்லா,హైడ్రిల్లా
ஹைட்ரஜன் பிணைப்பு,హైడ్రోజన్ బంధం
ஹைட்ரஜன் சயனைடு,హైడ్రోజన్ సైనైడ్
ஹைட்ரஜன் கரு,హైడ్రోజన్ కేంద్రకం
ஹைட்ரோலேஸ்,హైడ్రోలేస్
நீர்நிலை சுழற்சி,హైడ్రోలాజికల్ చక్రం
ஹைட்ரோலைசிங்,హైడ్రోలైసింగ్
ஹைட்ரோலைடிக் பிளவு,హైడ్రోలైటిక్ చీలిక
ஹைட்ரோனஸ்டி,జలవిద్యుత్
ஹைட்ரோஃபிலிக்,హైడ్రోఫిలిక్
ஹைட்ரோஃபிலி,హైడ్రోఫిలీ
ஹைட்ரோஃபிலி,హైడ్రోఫిలీ
ஹைட்ரோபோபிக்,హైడ్రోఫోబిక్
ஹைட்ரோஃபைட்,హైడ్రోఫైట్
ஹைட்ரோபோனிக்ஸ்,హైడ్రోపోనిక్స్
ஹைட்ரோஸ்பியர்,హైడ్రోస్పియర్
நீர்நிலை அழுத்தம்,జలస్థితిక ఒత్తిడి
நீர் வெப்ப சுற்றுச்சூழல் அமைப்பு,హైడ్రోథర్మల్ పర్యావరణ వ్యవస్థ
நீர் வெப்ப வென்ட்,హైడ్రోథర్మల్ బిలం
ஹைட்ராக்சைல் குழு,హైడ్రాక్సిల్ సమూహం
அருமையான,హైగ్రిక్
ஹைலா (மர தவளை),గుర్రపు చెట్టు కప్ప)
ஹைமன்,హైమెన్
ஹையோயிட்,హైయోడ్
ஹையாய்டு எலும்பு,కంటాస్థి
ஹைபந்தோடியம்,హైపాంతోడియం
ஹைப்பர் கொழுப்பு,హైపర్ కొలెస్టెరోలేమియా
ஹைப்பர் கிளைசீமியா,హైపర్గ్లైసీమియా
ஹைபர்கெராடோசிஸ்,హైపర్‌కెరాటోసిస్
ஹைபர்பாரடைராய்டிசம்,హైపర్‌పారాథైరాయిడిజం
ஹைப்பர் பிளேசியா,హైపర్‌ప్లాసియా
ஹைபர்சென்சிட்டிவிட்டி,హైపర్సెన్సిటివిటీ
உயர் இரத்த அழுத்தம்,రక్తపోటు
ஹைப்பர் தைராய்டிசம்,హైపర్ థైరాయిడిజం
ஹைபர்டோனிக்,హైపర్టోనిక్
ஹைபா,హైఫా
ஹைபீன்,హైఫేన్
ஹைபோகாண்ட்ரியா,హైపోకాండ్రియా
ஹைபோகோடைல்,హైపోకోటైల్
இரத்தச் சர்க்கரைக் குறைவு,హైపోగ్లైసీమియా
ஹைப்கோனாடிசம்,హైప్గోనాడిజం
இரத்தச் சர்க்கரை,హైపోజినస్
ஹைபோகினி,హైపోజిని
ஹைபோலிம்னியன்,హైపోలిమ్నియన్
ஹைபோபராதைராய்டிசம்,హైపోపారాథైరాయిడిజం
ஹைப்போபார்னக்ஸ்,హైపోఫారింక్స్
ஹைப்போஸ்டோம்,హైపోస్టోమ్
ஹைப்போஸ்டோம்,హైపోస్టోమ్
ஹைபோதாலமஸ்,హైపోథాలమస్
கருதுகோள்,పరికల్పన
அனுமான கோர்டேட்,Ot హాత్మక తీగ
அனுமான முன்மொழிவு,Ot హాత్మక ప్రతిపాదన
ஹைப்போ தைராய்டிசம்,హైపోథైరాయిడిజం
ஹைபோடோனிக்,హైపోటోనిక్
ஹைபோடோனிக் தீர்வு,హైపోటోనిక్ పరిష్కారం
ஹைராக்கோதேரியம்,హైరాకోథెరియం
பனியுகம்,ఐస్ ఏజ్
இச்ச்தியோபிஸ்,ఇచ్థియోఫిస్
அடையாளம் காணல்,గుర్తింపు
இடியோகிராம்,ఇడియోగ్రామ్
இடியோகிராம்,ఇడియోగ్రామ్
இகுவானா,ఇగువానా
Ileum,ఇలియం
ஒளிரும் மாதிரி,ప్రకాశించే నమూనా
வெளிச்சம்,ప్రకాశం
படம்,చిత్రం
தூண்டுதல் அழுத்தம்,ఇంబిబిషన్ ప్రెజర్
தூண்டுதல்,IMBIBITION
உள்வைப்பு,Imbricate
தூண்டுதல்,Imbricate
குடியேறியவர்,వలస
குடியேற்றம்,వలస వచ్చు
குடியேற்றம்,వలస వచ్చు
அழியாத,అమరత్వం
நோய் எதிர்ப்பு சக்தியின் பதில் செயல்,రోగనిరోధక ప్రతిస్పందన
நோய் எதிர்ப்பு அமைப்பு,రోగనిరోధక వ్యవస్థ
நோயெதிர்ப்பு அமைப்பு கோளாறு,రోగనిరోధక వ్యవస్థ రుగ్మత
நோய் எதிர்ப்பு சக்தி,రోగనిరోధక శక్తి
நோயெதிர்ப்பு-சமரசம்,ఇమ్యునో-రాజీ
இம்யூனோ குறைபாடு நோய்,ఇమ్యునో లోపం వ్యాధి
இம்யூனோ எலக்ட்ரோபோரேசிஸ்,ఇమ్యునో ఎలెక్ట్రోఫోరేసిస్
இம்யூனோ ஃப்ளோரசன்ட் ஆன்டிபாடி லேபிளிங்,ఇమస్ఫ్యూమన్స్ యాంటీబాడీ లేబుల్
இம்யூனோ சோர்பென்ட் மதிப்பீடு,ఇమ్యునో సోర్బెంట్ అస్సే
இம்யூனோ அடக்குமுறை சிகிச்சை,ఇమ్యునో సప్రెసివ్ థెరపీ
இம்யூனோ அடக்கி,ఇమ్యునో సప్రెసెంట్
நோயெதிர்ப்பு,ఇమ్యునోజెనిక్
இம்யூனோகுளோபூலின்,ఇమ్యునోగ్లోబులిన్
நோயெதிர்ப்பு,రోగనిరోధక శాస్త్రం
இம்யூனோமோடூலேட்டர்,ఇమ్యునోమోడ్యులేటర్
இம்யூனோபோடென்டேஷன் சிகிச்சை,ఇమ్యునోపోటెన్షియేషన్ థెరపీ
நோயெதிர்ப்பு தடுப்பு மருந்து,ఇమ్యునోసప్రెసివ్ డ్రగ్
Imunothery சிகிச்சை,ఇమునోథెరపీ
இம்பரிபின்னேட்,Imparipinnate
BARBRATH,ఇంపెటాటా
தெளிவற்ற,ఇంపెర్మ్బుల్
உள்வைப்பு,ఇంప్లాంట్
உள்வைப்பு,ఇంప్లాంటేషన్
மேம்படுத்தப்பட்ட விதை,మెరుగైన విత్తనం
மேம்படுத்தப்பட்ட வகை,మెరుగైన రకం
சிட்டுவில்,సిటులో
ஆய்வுக்கூட சோதனை முறையில்,విట్రోలో
விட்ரோ கருத்தரித்தல் (ஐவிஎஃப்),విట్రో ఫలదీకరణ (ఐవిఎఫ్)
உயிருள்ள,వివో లో
செயலற்றது,క్రియారహితం
Inbred வரி,ఇన్బ్రేడ్ లైన్
இனப்பெருக்கம்,సంతానోత్పత్తి
மறுசீரமைப்பு நிகழ்வு,పున omb సంయోగం సంభవం
எரித்தல்,భస్మీకరణం
வெட்டுதல்,కోత
சேர்க்கும் உடல்,చేరిక శరీరం
பொருத்தமற்ற நடத்தை,అసంబద్ధమైన ప్రవర్తన
பொருந்தாத தன்மை,అననుకూలత
பொருந்தாத தன்மை,అననుకూలత
முழுமையற்ற ஆதிக்கம்,అసంపూర్ణ ఆధిపత్యం
இன்குபேட்டர்,ఇంక్యుబేటర్
பதவி,జనాభా
Incus,ఇంకస్
அண்டீசண்ட் பழம்,నిరంతర పండు
உள்தள்ளப்பட்டது,ఇండెంట్
சுயாதீன வகைப்படுத்தல்,స్వతంత్ర కలగలుపు
சுயாதீன மரபணு,స్వతంత్ర జన్యువు
வேளாண் ஆராய்ச்சி கவுன்சில்,భారతీయ సంఘం
இந்திய சால்மன்,ఇండియన్ సాల్మన్
காட்டி இனங்கள்,సూచిక జాతులు
மருத்துவத்தின் உள்நாட்டு அமைப்பு,స్వదేశీ వ్యవస్థ
இண்டிகோஃபெரா,ఇండిగోఫెరా
உட்புற மாசுபாடு,ఇండోర్ కాలుష్యం
தூண்டப்பட்ட இயக்கம்,ప్రేరేపిత కదలిక
தூண்டப்பட்ட பிறழ்வு,ప్రేరేపిత మ్యుటేషన్
தூண்டல்,ప్రేరక
தூண்டல் மரபணு,ప్రేరక జన్యువు
தூண்டக்கூடிய கட்டுப்பாடு,ప్రేరేపించలేని నియంత్రణ
தூண்டக்கூடிய நொதி,ప్రేరేపించలేని ఎంజైమ్
புற்றுநோயின் தூண்டல்,క్యాన్సర్ యొక్క ప్రేరణ
தொழில்துறை மெலனிசம்,పారిశ్రామిక మెలానిజం
தொழில்துறை மாசுபாடு,పారిశ్రామిక కాలుష్యం
தொழில்துறை புகை,పారిశ్రామిక పొగ
அறிவிப்பு மாறுபட்ட நுண்ணோக்கி,ఇన్నెర్ఫరెన్స్ కాంట్రాస్ట్ మైక్రోస్కోపీ
விவரிக்க முடியாத வளங்கள்,వర్ణించలేని వనరులు
தொற்று நோய்,అంటు వ్యాధి
தொற்று,ఇన్ఫెక్టివిటీ
அனுமானம்,అనుమితి
தாழ்வான சிறுமூளை பென்குல்,నాసిరకం సెరెబెల్లార్ పెడన్కిల్
தாழ்வான மெசென்ட்ரிக் கேங்க்லியன்,నాసిరకం మెంట్రిక్ గ్యాంగ్లియన్
எல்லையற்ற,అనంతం
அழற்சி,మంట
அழற்சி தடை,తాపజనక అవరోధం
அழற்சி எதிர்வினை,తాపజనక ప్రతిచర్య
அழற்சி பதில்,తాపజనక ప్రతిస్పందన
வீக்கம்,ద్రవ్యోల్బణం
மஞ்சரி,పుష్పగుచ్ఛము
குளிர் காய்ச்சல்,ఇన్ఫ్లుఎంజా
வருகை,ప్రవాహం
அகச்சிவப்பு சுரப்பி,ఇన్ఫ్రార్బిటల్ గ్రంథి
இன்பண்டிபுலம்,ఇన్ఫండిబులం
உட்கொண்ட உணவு,తీసుకున్న ఆహారం
உட்கொள்ளல்,తీసుకోవడం
இம்பினினல் கால்வாய்,ఇంగువినల్ కాలువ
இங்ஜினல் குடலிறக்கம்,గజ్జల్లో పుట్టే వరిబీజం
பரம்பரை,వారసత్వం
பரம்பரை மூலக்கூறு நோய்,వారసత్వంగా పరమాణు వ్యాధి
தடுக்கவும்,నిరోధించండి
தடுக்கப்பட்டது,నిరోధించబడింది
ஹார்மோனைத் தடுக்கும்,హార్మోన్‌ను నిరోధించడం
தடுப்பு,నిరోధం
தடுப்பு பெப்டைட்,నిరోధక పెప్టైడ్
துவக்கம்,దీక్ష
துவக்கி,ఇనిషియేటర్
செலுத்தப்பட்டது,ఇంజెక్ట్
காயம்,గాయం
இன்லெட்,ఇన్లెట్
உள்ளார்ந்த நோய் எதிர்ப்பு சக்தி,సహజమైన రోగనిరోధక శక్తి
கனிம பரிணாமம்,అకర్బన పరిణామం
கனிம பொருள்,అకర్బన పదార్థం
Inositoltriphoshate,Inositoltriphoshate
ஊட்டச்சத்து உள்ளீடு,పోషక ఇన్పుట్
பூச்சி,పురుగు
பூச்சி போர்ப்ளர்,పురుగు వార్బ్లెర్ తినడం
பூச்சி பூச்சி,పురుగుల తెగులు
பூச்சி எதிர்ப்பு,పురుగుల నిరోధకత
பூச்சி,పురుగు
பூச்சிக்கொல்லி புரதம்,పురుగుమందు ప్రోటీన్
பூச்சிக்கொல்லி,పురుగుమందు
பூச்சி,పురుగుమందు
பூச்சிய ஆலை,పురుగుమందు మొక్క
கருவூட்டுதல்,గర్భధారణ
செருகும் செயலிழப்பு,చొప్పించే నిష్క్రియాత్మకత
தூண்டுதல் திறன்,ప్రేరణ సామర్థ్యం
இன்ஸ்பிரேட்டரி ரிசர்வ் தொகுதி,ఇన్స్పిరేటరీ రిజర్వ్ వాల్యూమ్
இயற்கையான அதிகரிப்பின் இன்ஸ்டரின்டிக் வீதம்,సహజ పెరుగుదల యొక్క భూభాగ రేటు
காப்பீடு,ఇన్సులేట్
இன்சுலின்,ఇన్సులిన్
ஒருங்கிணைந்த புரதம்,సమగ్ర ప్రోటీన్
ஒருங்கிணைக்கவும்,సమగ్రపరచండి
ஒருங்கிணைப்பு,అనుసంధానం
உள்,పూర్ణాంకం
உள் நெஃப்ரிடியம்,ఇంటెగ్యుమెంటరీ నెఫ్రిడియం
தொடர்பு,పరస్పర చర్య
எதிர்மறை விளைவுடன் தொடர்பு,ప్రతికూల ప్రభావంతో పరస్పర చర్య
இடைமுக செப்டம்,ఇంటరాట్రియల్ సెప్టం
இனப்பெருக்கம்,సంతానోత్పత్తి
இனப்பெருக்கம்,సంతానోత్పత్తి వ్యక్తి
இடைக்கால,ఇంటర్కాలరీ
ஒன்றோடொன்று வட்டு,ఇంటర్కలేటెడ్ డిస్క్
இன்டர்செல்லுலர் மேட்ரிக்ஸ்,ఇంటర్ సెల్యులార్ మాతృక
இன்டர்செல்லுலர் இடம்,ఇంటర్ సెల్యులార్ స్పేస్
இடைமறிப்பு,అంతరాయం
இடைமறிப்பு,అంతరాయం
இடை-சங்கிலி பிணைப்பு,ఇంటర్-చైన్ బాండ్
இன்டர்டோப்லெட் படைப்பிரிவு,ఇంటర్‌డౌబ్లెట్ బ్రిగేడ్
இடைக்கால காம்பியம்,ఇంటర్‌ఫాసిక్యులర్ కాంబియం
இடைக்கால இடம்,ఇంటర్మ్‌బ్రేన్స్ స్పేస్
இடைமுகம்,ఇంటర్‌ఫేస్
இடைமுக குரோமோசோம்,ఇంటర్‌ఫేస్ క్రోమోజోమ్
குறுக்குவெட்டு செப்டம்,ఇంటర్‌సెగ్మెంటల్ సెప్టం
இடைக்கால காம்பியம்,ఇంటర్‌ఫాసిక్యులర్ కాంబియం
ஆர்.என்.ஏ தலையிடுகிறது,Rna జోక్యం
இன்டர்ஃபெரான்,ఇంటర్ఫెరాన్
குறுக்கீடு,ఇంటర్‌ఫెర్టిల్
இன்டர்லூகின்,ఇంటర్‌లుకిన్
ஒன்றோடொன்று,ఇంటర్‌లాక్డ్
இடைநிலை நாள் ஆலை,ఇంటర్మీడియట్ డే ప్లాంట్
இடைநிலை இழை,ఇంటర్మీడియట్ ఫిలమెంట్
இடைநிலை மடல்,ఇంటర్మీడియట్ లోబ్
இடைநிலை இணைத்தல்,ఇంటర్మీడియట్ జత
உள் காது,అంతర్గత చెవి
உள் சூழல்,అంతర్గత వాతావరణం
உள் ஜுகுலர் நரம்பு,అంతర్గత జుగులర్ సిర
உள் உருவவியல்,అంతర్గత పదనిర్మాణ శాస్త్రం
உள் ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்,అంతర్గత పోషక సైక్లింగ్
உள் தாளம்,అంతర్గత లయ
சர்வதேச குறியீடு,అంతర్జాతీయ కోడ్
சர்வதேச மனித மரபணு திட்டம்,ఇంటర్నేషనల్ హ్యూమన్ జీనోమ్ ప్రాజెక్ట్
இன்டர்னோட்,ఇంటర్నోడ్
கிரகத்தன்மை,ఇంటర్‌ప్లానెటరీ
குறுக்கிடப்பட்ட மரபணு,అంతరాయం కలిగించిన జన్యువు
இன்டர்செக்ஸ்,ఇంటర్‌సెక్స్
இடைநிலை கலப்பினமாக்கல்,ఇంటర్‌స్పెసిఫిక్ హైబ్రిడైజేషన్
இன்டர்ஸ்டீடியல் செல் தூண்டுதல் ஹார்மோன்,ఇంటర్‌స్టీషియల్ సెల్ స్టిమ్యులేటింగ్ హార్మోన్
இடைநிலை செல்,ఇంటర్‌స్టీషియల్ సెల్
இடைநிலை நீக்குதல்,ఇంటర్‌స్టీషియల్ తొలగింపు
இன்டர்ஸ்டீடியல் ஃப்ளையட்,ఇంటర్‌స్టీషియల్ ఫ్లియుడ్
இன்டர்வேரியெட்டல் கலப்பினமாக்கல்,ఇంటర్వారిటల్ హైబ్రిడైజేషన్
தலையிடும் வரிசை,జోక్యం చేసుకునే క్రమం
குடல் சீக்கா,పేగు కేకా
குடல் சாறு,పేగు రసం
குடல்,పేగు
உள்விளைவு செரிமானம்,కణాంతర జీర్ణక్రియ
இன்ட்ராசைட்டோபிளாஸ்மிக் விந்து ஊசி (ஐ.சி.எஸ்.ஐ),వెన్నుపాము)
இன்ட்ராஃபாஸ்குலர் காம்பியம்,ఇంట్రాఫాసిక్యులర్ కాంబియం
இன்ட்ராமெடல்லரி நெஃப்ரான்,ఇంట్రామెడల్లరీ నెఫ్రాన్
உள்ளார்ந்த போட்டி,ఇంట్రాస్పెసిఫిక్ పోటీ
உள்ளார்ந்த பொருந்தாத தன்மை,ఇంట్రాస్పెసిఫిక్ అననుకూలత
உள்ளார்ந்த பொருந்தாத தன்மை,ఇంట్రాస్పెసిఫిక్ అననుకూలత
இன்ட்ராடெஸ்டிகுலர் பிறப்புறுப்பு jduct அமைப்பு,కళ్ళజోడు
கருப்பையக கருவூட்டல் (IUI),ముసందస్సుకు సంబంధించిన
கருப்பையக பரிமாற்றம் (IUT),మెదడులో ఉన్మాదించు బదిలీ
உள்ளார்ந்த புரதம்,ఇంట్రెనిసిక్ ప్రోటీన్
உள்ளார்ந்த தடை,అంతర్గత అవరోధం
அறிமுகம்,పరిచయం
இன்ட்ரான்,ఇంట్రాన్
உள்,ఆసక్తి
தலைகீழ்,విలోమం
இன்வெர்டேஸ்,ఇన్వర్టేస్
முதுகெலும்புகள்,అకశేరుకాలు
புலனாய்வாளர்,పరిశోధకుడు
ஈடுபாடு,Insucre
தன்னிச்சையான மற்றும் நெருக்கடி செய்யப்படாத தசை,అసంకల్పిత మరియు చారలు లేని కండరము
இடோடின்,విగ్రహమే
அயோடோதைரோனைன்,అయోడోథైరోనిన్
அயன்,అయాన్
அயன் சேனல்,అయాన్ ఛానల్
அயன் பரிமாற்ற நிறமூர்த்தம்,అయాన్ ఎక్స్ఛేంజ్ క్రోమాటోగ్రఫీ
அயனி பிணைப்பு,అయానిక్ బాండ్
அயனி தொடர்பு,అయానిక్ ఇంటరాక్షన్
அயனோசைட்,అయానోసైట్
ஒருங்கிணைந்த பூச்சி மேலாண்மை (ஐபிஎம்),ఇంటిగ్రేటెడ్ పెస్ట్ మేనేజ్‌మెంట్ (ఐపిఎం)
ஐபோமோயா,ఇపోమోయా
இரிடேசி,ఇరిడేసి
ஐரிஸ்,ఐరిస్
இரும்பு பலப்படுத்தப்பட்ட அரிசி,ఐరన్ ఫోర్టిఫైడ్ రైస్
இரும்பு போர்பிரின்,ఐరన్ పోర్ఫిరిన్
இரும்பு ஸ்கிராப்,ఐరన్ స్క్రాప్
கதிரியக்க செல்,రేడియేటెడ్ సెల్
கதிர்வீச்சு,వికిరణం
ஒழுங்கற்ற,సక్రమంగా
ஒழுங்கற்ற மலர்,సక్రమంగా లేని పువ్వు
மீளமுடியாத விலகல்,కోలుకోలేని దూరం
சர்வதேச நெல் ஆராய்ச்சி நிறுவனம்,ఇంటర్నేషనల్ రైస్ రీసెర్చ్ ఇన్స్టిట్యూట్
எரிச்சல்,చికాకు
இஷியம்,ఇస్చియం
இஷியம்,ఇస్చియం
லாங்கர்ஹான்களின் தீவுகள்,లాంగర్‌హాన్స్ ద్వీపాలు
ஐசோஅக்ளூட்டினின்,ఐసోగ్గ్లుటినిన్
ஐசோபிலேட்டரல் இலை,ఐసోబిలేటరల్ ఆకు
ஐசோகாமி,ఐసోగామి
ஐசோகிராஃப்ட்,ఐసోగ్రాఫ్ట్
தனிமைப்படுத்தப்பட்ட,వివిక్త
தனிமைப்படுத்தப்பட்ட குளோரோபிளாஸ்ட்,వివిక్త క్లోరోప్లాస్ట్
தனிமைப்படுத்தப்பட்ட திசு,వివిక్త కణజాలం
தனிமைப்படுத்துதல்,విడిగా ఉంచడం
ஐசோமரஸ்,ఐసోమెరోస్
ஐசோபிக்னிக் மையவிலக்கு,ఐసోపీక్నిక్ సెంట్రిఫ్యూగేషన్
ஐசோடோனிக்,ఐసోటోనిక్
ஐசோடோப்,ఐసోటోప్
ஐசோட்ரோபிக்,ఐసోట్రోపిక్
ஐசோட்ரோபிக்,ఐసోట్రోపిక్
ஐசோட்ரோபிக் பேண்ட்,ఐసోట్రోపిక్ బ్యాండ్
இஸ்த்மஸ்,ఇస్త్ముస్
Itai-itai நோய்,ఇటాయ్-ఇటై వ్యాధి
IUDS (மருந்து),Iuds (మందులు)
IUDS (அல்லாத மருந்து),Udపిరితిత్తులు లేని)
ஜாசிட்,జాసిద్
ஜட்ரோபா,జట్రోఫా
மஞ்சள் காமாலை,కామెర్లు
தாடை,దవడ
தாடை இல்லாத முதுகெலும்பு,దవడ లేని సకశేరుకం
ஜெஜூனம்,జెజునమ్
ஜெல்லிமீன்,జెల్లీ ఫిష్
ஜம் சாகுபடி,H ుమ్ సాగు
கூட்டு வன மேலாண்மை,ఉమ్మడి అటవీ నిర్వహణ
இணைந்த எக்ஸோஸ்கெலட்டன்,జాయింటెడ్ ఎక్సోస్కెలిటన్
ஜுகுலர் நரம்பு,గండికసిర
குப்பை டி.என்.ஏ,జంక్ DNA
ஜுராசிக் காலம்,జురాసిక్ కాలం
சணல் தொழில்நுட்பம்,జనపనార సాంకేతికత
சிறார் ஹார்மோன்,బాల్య హార్మోన్
சிறார் கட்டம்,బాల్య దశ
ஜுக்ஸ்டாக்ளோமெருலர் எந்திரம்,Juxtaglomeralural ఉపకరణం
கல்பாசு,కల్బాసు
காலே,కాలే
கல்மெக்,కల్మెగ్
கனமைசின்,కనమైసిన్
கரியோகாமி,కార్యోగామి
காரியோடைப்,కార్యోటైప్
காரியோடைப்பிங்,కార్యోటైపింగ్
க ut டியா,కౌటియా
கீல்,కీల్
கீல்,కీల్
கெராடினைஸ் தோல் செல்,కెరాటినైజ్డ్ స్కిన్ సెల్
கெட்டோகுளுடரிக் அமிலம்,కెటోగ్లుటారిక్ ఆమ్లం
கீட்டோன்,కీటోన్
கெட்டோன் குழு,కీటోన్ గ్రూప్
கெட்டோனூரியா,కెటోనురియా
விசை,కీ
கீஸ்டோன் இனங்கள்,కీస్టోన్ జాతులు
கைர்,ఖైర్
கெசரி,ఖేసరి
சிறுநீரக டயாலிசிஸ்,కిడ్నీ డయాలసిస్
இயக்க ஆற்றல்,గతి శక్తి
கினெடின்,కైనెటిన్
கினெடோகோர்,కైనెటోచోర్
கிங் நண்டு,కింగ్ పీత
இராச்சியம்,రాజ్యం
கிங்ஃபிஷர்,లకుముకిపిట్ట
கைனோபிளாசம்,గినోప్లాజమ్
சமையலறை கழிவு,వంటగది వ్యర్థాలు
க்லைன்ஃபெல்டரின் நோய்க்குறி,క్లైన్ఫెల్టర్స్ సిండ్రోమ్
முழங்கால்,మోకాలి
கிரான்ஸ் உடற்கூறியல்,క్రాంజ్ అనాటమీ
கிரெப்பின் சுழற்சி,క్రెబ్ యొక్క చక్రం
லேபியா மஜோரா,లాబియా మజోరా
லேபியா மினோரா,లాబియా మినోరా
லேபல் பேம்ப்,లేబియల్ పాల్ప్
லேபிள்,లేబుల్
லேபியம்,లాబియం
லாப்லாப்,లాబ్లాబ్
லேப்ரம்,లాబ్రమ్
லாபிரிந்த்,చిక్కైన
லாக்,లక్ష
லாக் ஓபரான்,లాక్ ఒపెరాన్
லேசிஃபர்,లాసిఫెర్
பாலூட்டுதல்,చనుబాలివ్వడం
பாலூட்டக்கூடிய அமினோரியா,చనుబాలివ్వడం అమెనోరియా
லாக்டாட்ரோஃப்,లాక్టాట్రోఫ్
லாக்டோபாகிலஸ்,లాక్టోబాసిల్లస్
லாக்டோஸ் வளர்சிதை மாற்ற நொதி,లాక్టోస్ జీవక్రియ ఎంజైమ్
லாக்டோஸ்,లాక్టోస్
லாக்டுகா சாடிவா,లాక్టూకా సాటివా
லாகுனா,లాకునా
இயற்கையின் ஏணி,ప్రకృతి నిచ్చెన
பின்தங்கிய இழை,లాగింగ్ స్ట్రాండ్
லேமல்லா,లామెల్లా
