Marathi,Bengali
उपेक्षणीय,নগণ্য
नेमॅटिक फ्लुइड क्रिस्टल,নেম্যাটিক তরল স্ফটিক
नकारात्मक मोड,নেতিবাচক মোড
निऑन दिवा,নিয়ন বাতি
नॅपर,ন্যাপার
नेस्टेड शाखा,নেস্টেড শাখা
नेस्टेड कामाचे चिन्ह,নেস্টেড কাজের চিহ্ন
घरटे,বাসা বাঁধা
पूर्ण अशुद्धता एकाग्रता,পরম অপবিত্রতা ঘনত্ব
निव्वळ यादी,নেট তালিকা
"नेटवर्क, नेटवर्क","নেটওয়ার্ক, নেটওয়ার্ক"
नेटवर्क ड्राइव्ह,নেটওয়ার্ক ড্রাইভ
नेटवर्क ऑपरेटर,নেটওয়ার্ক অপারেটর
नेटवर्क मॉडेल,নেটওয়ার্ক মডেল
नेटवर्क ऑपरेटिंग सिस्टम,নেটওয়ার্ক অপারেটিং সিস্টেম
नेटवर्क सर्व्हर,নেটওয়ার্ক সার্ভার
नेटवर्क संरचना,নেটওয়ার্ক গঠন
नेटवर्क सिद्धांत,নেটওয়ার্ক তত্ত্ব
नेटवर्क टोपोलॉजी,নেটওয়ার্ক টপোলজি
मूडी,মুডি
तटस्थ रेषा,নিরপেক্ষ লাইন
उदासीन क्षेत्र,বিষণ্ণ অঞ্চল
तटस्थीकरण सर्किट,নিরপেক্ষকরণ সার্কিট
तटस्थीकरण,নিরপেক্ষকরণ
न्यूट्रॉन,নিউট্রন
नेक्स्ट जनरेशन CPU,নেক্সট জেনারেশন সিপিইউ
नवीन ओळ वर्ण,নতুন লাইন চরিত্র
न्यूझीलंड व्हायरस,নিউজিল্যান্ড ভাইরাস
पुढील टप्पा,পরবর্তী ধাপে
पुढील टप्पा समीकरण,পরবর্তী পর্যায়ের সমীকরণ
पुढील स्टेज टेबल,পরবর্তী পর্যায়ে টেবিল
कुरतडणे,কুঁচকানো
निबल मेमरी चिप,নিবল মেমরি চিপ
निबल मल्टीप्लेक्सर,নিবল মাল্টিপ্লেক্সার
निकोलस चार्ट,নিকোলাস চার্ট
रात्रीचा प्रभाव,রাতের প্রভাব
नऊ पथ टेप,নয়টি পথ টেপ
नऊचे पूरक,নাইন এর পরিপূরক
en moss,en moss
मॉस उलटा,এন মস বিপরীত
सामूहिक प्रक्रिया,ব্যাপক প্রক্রিয়ায়
मॉस रचना,মস গঠন
मॉस ट्रान्झिस्टर,মস ট্রানজিস্টর
शून्य भार प्रवाह,শূন্য লোড বর্তমান
crimped केबल,crimped তারের
नोड्युलर,নডুলার
"नोड, नोड","নোড, নোড"
नोड खराब होणे,নোডের অবক্ষয়
आवाज,গোলমাল
आवाज हिमस्खलन,শব্দ তুষারপাত
आवाज बँड विस्तार,নয়েজ ব্যান্ড এক্সটেনশন
आवाज फुटणे,আওয়াজ ফেটে
आवाज रद्द करणारा मायक्रोफोन,গোলমাল বাতিল মাইক্রোফোন
आवाज गुणक,শব্দ গুণক
नॉइज रिइन्व्हेस्टमेंट अॅम्प्लीफायर,নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার
रावणक,রাবঙ্ক
आवाज अप्रभावित,আওয়াজ প্রভাবিত হয় না
गोंगाट करणारा आवेग,কোলাহলপূর্ণ আবেগ
आवाज मर्यादित करणारा,শব্দ সীমাবদ্ধকারী
आवाज मार्जिन,গোলমাল মার্জিন
आवाज मोजमाप,শব্দ পরিমাপ
आवाज विभागणी,গোলমাল বিভাগ
आवाज परिमाणीकरण,শব্দ পরিমাপ
"आवाज कमी करणे, आवाज कमी करणे","শব্দ হ্রাস, শব্দ হ্রাস"
आवाज प्रतिकार,শব্দ প্রতিরোধের
आवाज प्रतिनिधित्व,গোলমাল উপস্থাপনা
आवाज स्पाइक,শব্দ স্পাইক
आवाज तापमान,শব্দ তাপমাত্রা
फ्लॉपी डिस्क ड्राइव्ह,ফ্লপি ডিস্ক ড্রাইভ
नाममात्र प्रतिबाधा,নামমাত্র প্রতিবন্ধকতা
फोकल मूल्य,ফোকাল মান
नॉन-रेखीय विकृती,অ-রৈখিক বিকৃতি
अपरिवर्तनीय,অপরিবর্তনীয়
अनुनाद,অনুরণিত
नॉन-रेझोनंट अँटेना,অনুরণিত অ্যান্টেনা
भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर,অপরিশোধিত কর্মক্ষম পরিবর্ধক
गैर-पूरक,অ-পরিপূরক
डायलेक्ट्रिक,অস্তরক
संलग्न डेटा संरचना,সংযুক্ত তথ্য কাঠামো
आक्रमक धाव,আক্রমণাত্মক রান
वळव मोड,ডাইভারশন মোড
अविनाशी वाचन,অবিনশ্বর পড়া
dosless विभाजन संदेश,নিষ্ক্রিয় পার্টিশন বার্তা
अस्पष्ट विधान,অস্পষ্ট বিবৃতি
खराब कामगिरी,দুর্বল কাজ
assanghat mutrak,assanghat mutrak
आगमनात्मक कुंडली,নন ইনডাকশন রাশিফল
नॉन-रिटर्न एम्पलीफायर,নন-রিটার্ন পরিবর্ধক
इनव्हर्स मीन एम्पलीफायर,বিপরীত মানে পরিবর্ধক
व्यस्त बफर,বিপরীত বাফার
व्यस्त तुलनाकर्ते,বিপরীত তুলনাকারী
व्यस्त कॉन्फिगरेशन,বিপরীত কনফিগারেশন
व्यस्त कंपाइलर अॅम्प्लिफायर,বিপরীত কম্পাইলার পরিবর্ধক
व्यस्त व्होल्टेज,বিপরীত ভোল্টেজ
नॉन-रेखीय,নন-লিনিয়ার
नॉन-लाइनर कॅपेसिटर,নন-লিনিয়ার ক্যাপাসিটর
नॉन-लिनियर सर्किट विश्लेषण,অ-লিনিয়ার সার্কিট বিশ্লেষণ
नॉन-रेखीय घटक,নন-লিনিয়ার উপাদান
नॉन-लिनियर लोड लाइन,নন-লিনিয়ার লোড লাইন
नॉन-लिनियर मॉड्युलेशन,নন-লিনিয়ার মড্যুলেশন
नॉन-रेखीय प्रतिकार,অ-রৈখিক প্রতিরোধের
नॉन-लिनियर सिस्टम,নন-লিনিয়ার সিস্টেম
नॉन-लाइनरिटी,অ-রৈখিকতা
नॉन-लाइनरिटी त्रुटी,নন-লিনিয়ারিটি ত্রুটি
सामान्यीकृत वारंवारता,স্বাভাবিক ফ্রিকোয়েন্সি
आवर्ती नाही,অ পুনরাবৃত্ত
प्रतिसाद न देणारी भाषा,প্রতিক্রিয়াহীন ভাষা
पुनरावृत्ती प्रणाली,পুনরাবৃত্তিমূলক সিস্টেম
सिस्टमलेस डिस्क,সিস্টেমহীন ডিস্ক
अनुक्रमांक,সিরিয়াল কোড
पृष्ठभाग नसलेला,অ-পৃষ্ঠ
अस्थिर संचयन,অ-উদ্বায়ী স্টোরেজ
नॉर,নর
knorr कार्य,knorr ফাংশন
ना गेट,না গেট
knorr कुंडी,নর ল্যাচ
knorr ऑपरेशन,নর অপারেশন
सामान्य घनता कार्य,স্বাভাবিক ঘনত্ব ফাংশন
फडफड आवाज,ফ্লটার আওয়াজ
सामान्य नमुना,স্বাভাবিক নমুনা
सामान्यीकृत प्रवेश,স্বাভাবিক অনুপ্রবেশ
साधारणपणे बंद mosfet,সাধারণত বন্ধ mosfet
ना-ना नेटवर्क,না-না নেটওয়ার্ক
नॉर्टन मॉडेल्स,নর্টন মডেল
उत्तर चुंबकीय ध्रुव,উত্তর চৌম্বক মেরু
नॉर्टन प्रा.,নর্টন প্রা.
नॉर्टन अॅम्प्लीफायर,নর্টন পরিবর্ধক
नॉर्टन सर्किट,নর্টন সার্কিট
नॉर्टन डी.डी.,নর্টন ডি.ডি.
नॉर्टन समतुल्य सर्किट,নর্টন সমতুল্য সার্কিট
नॉर्टन व्यस्त आणि व्यस्त,নর্টন বিপরীত এবং বিপরীত
नॉर्टन ऑपरेशनल एम्पलीफायर,নর্টন অপারেশনাল পরিবর্ধক
नॉर्टन युटिलिटी,নর্টন ইউটিলিটি
नाही,না
कार्य नाही,ফাংশন না
गेट नाही,গেট না
ऑपरेशन नाही,অপারেশন না
नोटेशन पद्धत,স্বরলিপি পদ্ধতি
खोबणी अँटेना,খাঁজ অ্যান্টেনা
खोबणी फिल्टर,খাঁজ ফিল্টার
एनपीएन ट्रान्झिस्टर,এনপিএন ট্রানজিস্টর
NTSC इंटरफेस,এনটিএসসি ইন্টারফেস
n-प्रकारची अशुद्धता,n- ধরনের অমেধ্য
n-प्रकारची बाब,n-টাইপ ব্যাপার
केंद्रक,নিউক্লিয়াস
शून्य,শূন্য
रिक्त जागा,খালি বৃত্ত
शून्य ऑफसेट व्होल्टेज,শূন্য অফসেট ভোল্টেজ
रिक्तता सूचक,শূন্যতা সূচক
संख्या आधार,সংখ্যা ভিত্তি
संख्या आधारित रूपांतरण,সংখ্যা ভিত্তিক রূপান্তর
गुणांचे नुकसान,পয়েন্ট ক্ষতি
नंबर लूप की,নম্বর লুপ কী
संख्या प्रणाली,সংখ্যা সিস্টেম
संख्यात्मक सह-प्रोसेसर,সংখ্যাসূচক সহ-প্রসেসর
अंकीय की पॅड,সাংখ্যিক কীপ্যাড
संख्यात्मक छिद्र,সংখ্যাসূচক অ্যাপারচার
संख्यात्मक अंतर,সংখ্যাগত দূরত্ব
nuvicon,nuvicon
nyquist,nyquist
nyquist बँड विस्तार,nyquist ব্যান্ড এক্সটেনশন
nyquist निकष,nyquist মানদণ্ড
nyquist मध्यांतर,nyquist ব্যবধান
nyquist नाडी,nyquist পালস
nyquist दर,nyquist হার
nyquist टिकाऊपणा निकष,nyquist স্থায়িত্ব মানদণ্ড
nyquist प्रमेय,nyquist উপপাদ্য
वस्तुनिष्ठ मॉड्यूल,উদ্দেশ্য মডিউল
वस्तुनिष्ठ कार्यक्रम,উদ্দেশ্যমূলক প্রোগ্রাম
वस्तुनिष्ठ लेन्स,উদ্দেশ্য লেন্স
ऑब्जेक्ट ओरिएंटेड प्रोग्रामिंग,অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিং
अष्टक,অষ্টক
ऐंशी बस रिसिव्हर-पाठवल्या,আশি বাস রিসিভার-প্রেরিত
ऑक्टल संख्या प्रणाली,অক্টাল সংখ্যা পদ্ধতি
अष्टक,অষ্টক
विषम कार्य,অদ্ভুত ফাংশন
"विषम समता, विषम समानता","অদ্ভুত সমতা, অদ্ভুত সাদৃশ্য"
"ओडोमीटर, पॅथोमीटर","ওডোমিটার, প্যাথোমিটার"
ऑफ लाइन,অফ লাইন
गैर-मौखिक प्रतिसाद,অ-মৌখিক প্রতিক্রিয়া
"विसंगती, ऑफसेट","অসঙ্গতি, অফসেট"
ऑफसेट कोन,অফসেট কোণ
ऑफसेट प्रवाह,অফসেট স্ট্রীম
ऑफसेट त्रुटी,অফসেট ত্রুটি
ऑफसेट ऑप्टिमायझेशन,অফসেট অপ্টিমাইজেশান
ऑफसेट व्होल्टेज,অফসেট ভোল্টেজ
ओम,ওম
ओमिक संपर्क,ওমিক যোগাযোগ
ओमिक फील्ड,ওমিক ক্ষেত্র
"ohmmeter, ohmmeter","ohmmeter, ohmmeter"
ओमचा कायदा,ওম এর আইন
ohms प्रति व्होल्ट,ওহম প্রতি ভোল্ট
तेल सर्किट ब्रेकर,তেল সার্কিট ব্রেকার
सर्व दिशात्मक,সর্বমুখী
सर्वव्यापीता,সর্বব্যাপীতা
OMR (ऑप्टिकल कव्हर वाचन),ওএমআর (অপটিক্যাল কভার রিডিং)
"ON resistance, ON resistance","প্রতিরোধের উপর, প্রতিরোধের উপর"
राज्यावर,রাষ্ট্রের উপর
चिप निहित डीकोडर,চিপ অন্তর্নিহিত ডিকোডার
वन शट स्टॅटिक मल्टीव्हायब्रेटर,ওয়ান শাট স্ট্যাটিক মাল্টিভাইব্রেটর
एक-पास असेंबलर,এক-পাস অ্যাসেম্বলার
वर्तमान प्रतिकार,বর্তমান প্রতিরোধ
प्रवासी नोंदणी,একটি ভ্রমণকারী রেজিস্টার
ऑनलाइन प्रणाली,অনলাইন সিস্টেম
"ऑन-ऑफ कंट्रोलर, ऑन-ऑफ कंट्रोलर","অন-অফ কন্ট্রোলার, অন-অফ কন্ট্রোলার"
ऑन-ऑफ कीिंग,অন-অফ কীিং
ऑपरेशनल एम्पलीफायर,কর্মক্ষম পরিবর্ধক
ऑपरेटिंग मीन एम्पलीफायर,অপারেটিং মানে পরিবর্ধক
ऑपरेशनल तुलनाकर्ता,অপারেশনাল তুলনাকারী
ऑपरेशनल अॅम्प्लीफायर गुणक,কর্মক্ষম পরিবর্ধক গুণক
ऑपरेशनल सोफोनी अॅम्प्लिफायर,অপারেশনাল sophony পরিবর্ধক
खुले कलेक्टर,খোলা সংগ্রাহক
खुली गुंतवणूक,খোলা বিনিয়োগ
ओपन लूप ओपन लूप,খোলা লুপ খোলা লুপ
ओपन वायर लाइन,খোলা তারের লাইন
ओपन सर्किट पॅरामीटर,ওপেন সার্কিট প্যারামিটার
ओपन सर्किट प्रतिबाधा,ওপেন সার্কিট প্রতিবন্ধকতা
ओपन लूप लाभ,খোলা লুপ লাভ
ऑपरेंड,অপারেন্ড
ऑपरेटिंग कोन,অপারেটিং কোণ
सक्रियकरण मोड,সক্রিয়করণ মোড
ऑपरेटिंग पॉइंट,অপারেটিং পয়েন্ট
रसद,রসদ
ऑपरेटिंग वारंवारता,অপারেটিং ফ্রিকোয়েন্সি
"ऑपरेशन, ऑपरेशन","অপারেশন, অপারেশন"
ऑपरेशन कोड,অপারেশন কোড
ऑपरेशनल एम्पलीफायर,কর্মক্ষম পরিবর্ধক
ऑपरेटर,চালক
ऑप्टिकल बीम,অপটিক্যাল রশ্মি
ऑप्टिकल संप्रेषण,অপটিক্যাল যোগাযোগ
ऑप्टिकल डिस्क,অপটিক্যাল ডিস্ক
ऑप्टिकल कोडेक,অপটিক্যাল কোডেক
ऑप्टिकल फायबर,অপটিক্যাল ফাইবার
ऑप्टिकल इंजेक्शन,অপটিক্যাল ইনজেকশন
"ऑप्टिकल थर्मामीटर, पायरोमीटर","অপটিক্যাল থার্মোমিটার, পাইরোমিটার"
ऑप्टिकल रेकॉर्डर,অপটিক্যাল রেকর্ডার
ऑप्टिकल रेकॉर्डिंग,অপটিক্যাল রেকর্ডিং
ऑप्टिकल स्कॅनिंग,অপটিক্যাল স্ক্যানিং
ऑप्टिकल चौरस,অপটিক্যাল বর্গক্ষেত্র
ऑप्टिकल स्टोरेज डिव्हाइस,অপটিক্যাল স্টোরেজ ডিভাইস
ऑप्टिकल जोडलेले पृथक्करण,অপটিক্যাল মিলিত বিচ্ছিন্নকারী
"इष्टतम पूर्वाग्रह, इष्टतम पूर्वाग्रह","সর্বোত্তম পক্ষপাত, সর্বোত্তম পক্ষপাত"
इष्टतम फिल्टर,সর্বোত্তম ফিল্টার
इष्टतम प्रणाली,সর্বোত্তম সিস্টেম
इष्टतम काम वारंवारता,সর্বোত্তম কাজের ফ্রিকোয়েন্সি
ऑप्टिकल युग्मक,অপটিক্যাল কাপলার
हलके इलेक्ट्रॉनिक्स उपकरण,হালকা ইলেকট্রনিক্স ডিভাইস
ऑप्टिकल इलेक्ट्रॉनिक्स,অপটিক্যাল ইলেকট্রনিক্স
किंवा गेट,বা গেট
वर्ग,ক্লাস
फिल्टर क्रम,ফিল্টার ক্রম
समीकरणाचा क्रम,সমীকরণের ক্রম
साधे तुळई,সহজ মরীচি
आर्थिक,অর্থনৈতিক
अनुलंब डायनॅमिक,উল্লম্ব গতিশীল
ऑर्थोगोनल कोड,অর্থোগোনাল কোড
विलंब तत्त्व,বিলম্ব নীতি
दोलन द्विध्रुव,অসিলেটরি ডাইপোল
ऑसिलेटर,অসিলেটর
ऑसिलेटर,অসিলেটর
"oscillograph, oscillograph","অসিলোগ্রাফ, অসিলোগ্রাফ"
ऑसिलोस्कोप कॅमेरा,অসিলোস্কোপ ক্যামেরা
ऑसिलोस्कोप,অসিলোস্কোপ
बंद बँड सिग्नल,অফ-ব্যান্ড সিগন্যালিং
समस्या,সমস্যা
आउटपुट प्रवेश,আউটপুট অনুপ্রবেশ
आउटपुट बफर,আউটপুট বাফার
आउटपुट वैशिष्ट्ये,আউটপুট বৈশিষ্ট্য
आउटपुट चालकता,আউটপুট পরিবাহিতা
आउटपुट डिव्हाइस,আউটপুট ডিভাইস
आउटपुट ऑफसेट व्होल्टेज,আউটপুট অফসেট ভোল্টেজ
पॉवर आउटपुट,পাওয়ার আউটপুট
आउटपुट प्रतिकार,আউটপুট প্রতিরোধের
"बाहेर पडण्याचा टप्पा, बाहेर पडण्याचा टप्पा","প্রস্থান পর্যায়, প্রস্থান পর্যায়"
आउटपुट प्रॉम्प्ट,আউটপুট প্রম্পট
आउटपुट ट्रान्सफॉर्मर,আউটপুট ট্রান্সফরমার
मिश्रण,মিশ্রণ
अत्यंत जोडलेले,অত্যন্ত সংযুক্ত
हायपरकपलिंग,হাইপারকপলিং
ओव्हरकरंट रिले,ওভারকারেন্ট রিলে
अति नैराश्य,over-depressed
ऑपरेटिंग गुणक,অপারেটিং গুণক
अतिउत्तेजना,hyperstimulation
ओव्हरफ्लो,উপচে পড়া
ओव्हरलॅप गट,ওভারল্যাপ গ্রুপ
ओव्हरमॉड्युलेशन,overmodulation
शिकण्याचा प्रवेश,শেখার অ্যাক্সেস
प्रती सॅम्पलिंग,উপর নমুনা
overvoltage subable,overvoltage subable
ओव्हरव्होल्टेज डिटेक्टर,ওভারভোল্টেজ ডিটেক্টর
प्रेरणा,ভরবেগ
समर्थित अॅम्प्लीफायर,চালিত পরিবর্ধক
"overrunning, overoperating","overrunning, over operating"
ओव्हरलोड,ওভারলোড
ओव्हरलोड संरक्षण,অতিরিক্ত ধারন রোধ
ओव्हरलोड पुनर्प्राप्ती वेळ,ওভারলোড পুনরুদ্ধারের সময়
अतिक्रमण,সীমালঙ্ঘন
ओव्हरटोन,overtone
ओव्हन ब्रीझ,ওভেন ব্রীজ
ऑक्सिडेशन,জারণ
ऑक्साइड फ्रॅक्चर,অক্সাইড ফ্র্যাকচার
ऑक्साईड पृथक्करण,অক্সাইড বিচ্ছিন্নতা
पी-चॅनल प्राक्तन,পি-চ্যানেল ভাগ্য
पॅकेजिंग,প্যাকেজিং
आकुंचन घनता,সংকোচনের ঘনত্ব
पॅडर,প্যাডার
पॅड कॅपेसिटर,প্যাড ক্যাপাসিটর
पेडल,প্যাডেল
पेडल स्विच,প্যাডেল সুইচ
पान,পাতা
नेव्हिगेशन की,নেভিগেশন কী
पिढी की,প্রজন্ম কী
पृष्ठांकन,পৃষ্ঠা সংখ্যা
जोडी,দম্পতি
पेपर कॅपेसिटर,কাগজ ক্যাপাসিটর
पॅराबॉलिक परावर्तक,প্যারাবোলিক প্রতিফলক
समांतर काउंटर,সমান্তরাল কাউন্টার
समांतर डेटा इनपुट,সমান্তরাল তথ্য ইনপুট
समांतर इंटरफेस,সমান্তরাল ইন্টারফেস
समांतर छिद्र,সমান্তরাল অ্যাপারচার
समांतर संसाधन,সমান্তরাল সম্পদ
समांतर अनुनाद,সমান্তরাল অনুরণন
समांतर विस्थापन,সমান্তরাল স্থানচ্যুতি
समांतर ट्यून केलेले सर्किट,সমান্তরাল টিউনড সার্কিট
"समांतर-इनपुट, समांतर-आउटपुट","সমান্তরাল-ইনপুট, সমান্তরাল-আউটপুট"
"समांतर-इनपुट, ग्रेड-आउट","সমান্তরাল-ইনপুট, গ্রেড-আউট"
पॅरामीटर तुल्यकारक,প্যারামিটার ইকুয়ালাইজার
पॅराबॉलिक अॅम्प्लीफायर,প্যারাবোলিক পরিবর্ধক
परजीवी दिशा,পরজীবী দিক
परजीवी घटक,পরজীবী উপাদান
परजीवी उत्तेजना,পরজীবী উদ্দীপনা
अवांछित दोलन,অবাঞ্ছিত দোলনা
परजीवी परावर्तक,পরজীবী প্রতিফলক
समता,সমতা
समानता खेळ,সমতা খেলা
समता परीक्षक,সমতা পরীক্ষক
पॅरिटी कोडक,প্যারিটি কোডাক
पॅरिटी जनरेटर,সমতা জেনারেটর
विभागणी,বিভাগ
"परक बँड, परक बंदी","পরক ব্যান্ড, পরক বন্দি"
अक्रिय rinsing पॅड,নিষ্ক্রিয় rinsing প্যাড
निष्क्रिय सर्किट,প্যাসিভ সার্কিট
"निष्क्रिय घटक, निष्क्रिय घटक","নিষ্ক্রিয় উপাদান, নিষ্ক্রিয় উপাদান"
निष्क्रिय पॉवर नेटवर्क,প্যাসিভ পাওয়ার নেটওয়ার্ক
निष्क्रिय फिल्टर,প্যাসিভ ফিল্টার
निष्क्रिय भार,নিষ্ক্রিয় লোড
निष्क्रीय स्खलन,নিষ্ক্রিয় বীর্যপাত
"कनेक्टर कॉर्ड, कॉर्ड","সংযোগকারী কর্ড, কর্ড"
जीर्ण होणे,জীর্ণতা
मॉडेल जनरेटर,মডেল জেনারেটর
मॉडेल,মডেল
मुद्रित सर्किट बोर्ड (पीसीबी),প্রিন্টেড সার্কিট বোর্ড (PCB)
p-चॅनेल,পি-চ্যানেল
पीक डिटेक्टर,শিখর আবিষ্কারক
शिखर,পিক-পিক
शिखर-शिखर परिमाण,পিক-পিক মাত্রা
शिखर पांढरी पातळी,সর্বোচ্চ সাদা স্তর
पीक डिटेक्टर,পিক ডিটেক্টর
पीक ट्रेलिंग,পিক ট্রেলিং
शिखरन कुंडली,শিখরন কুন্ডলি
पीअर मेसेजिंग,পিয়ার মেসেজিং
पेडेस्टल उंची,পেডেস্টাল উচ্চতা
पेंटियम,পেন্টিয়াম
"समस्तर, पीर","সমস্তার, পীর"
टक्केवारी नियमन,শতাংশ নিয়ন্ত্রণ
टक्के ऊर्जा,শতাংশ শক্তি
सर्वात जवळचा बिंदू,নিকটতম বিন্দু
उलाढाल वेळ,টার্নওভার সময়
नियतकालिक मोजमाप,পর্যায়ক্রমিক পরিমাপ
नियतकालिक लहरी स्वरूप,পুনরাবৃত্ত তরঙ্গ ফর্ম
किरकोळ टिपा,প্রান্তিক টিপস
कायम चुंबक,স্থায়ী চুম্বক
पारगम्यता,ব্যাপ্তিযোগ্যতা
डायलेक्ट्रिक निर्देशांक,অস্তরক সূচক
व्हॅक्यूम डायलेक्ट्रिक,ভ্যাকুয়াম অস্তরক
पॅराप्लेक्स ग्लास,প্যারাপ্লেক্স গ্লাস
व्हिज्युअल निर्बंध,চাক্ষুষ সীমাবদ্ধতা
बॅकलाइट स्क्रीन,ব্যাকলাইট পর্দা
पी-काच,পি-গ্লাস
कला अपारदर्शकता,শিল্প অস্বচ্ছতা
कला कोन,শিল্প কোণ
कला बदल रेकॉर्डिंग,শিল্প পরিবর্তন রেকর্ডিং
कला तुलनाकर्ता,শিল্প তুলনাকারী
कला सुधारक,শিল্প সংশোধক
फेज वर्तमान,ফেজ বর্তমান
कला शोधक,শিল্প আবিষ্কারক
फेज विचलन स्थिर,ফেজ বিচ্যুতি ধ্রুবক
कला विविधीकरण पद्धत,শিল্প বৈচিত্র্য পদ্ধতি
कला विकृती,শিল্প বিকৃতি
कला एन्कोडिंग,শিল্প এনকোডিং
कला तुल्यकारक,শিল্প সমানকারী
व्यस्त सर्किट,বিপরীত সার্কিট
कला भूतकाळ,শিল্প অতীত
कला मार्जिन,শিল্প মার্জিন
कला मार्जिन,শিল্প মার্জিন
कला मोजमाप,শিল্প পরিমাপ
कला मॉड्युलेशन,শিল্প মড্যুলেশন
कला लेख,শিল্প নিবন্ধ
फेज विस्थापन गुणांक,ফেজ স্থানচ্যুতি সহগ
कला विस्थापन ऑसिलेटर,শিল্প স্থানচ্যুতি অসিলেটর
कला स्प्लिटर,শিল্প বিভাজনকারী
आर्ट लॅमिनेशन सर्किट,শিল্প স্তরায়ণ সার্কিট
ग्राउंड-सर्फेस कपलिंग,স্থল-পৃষ্ঠের সংযোগ
कला-टू-कला जोडणी,শিল্প-টু-আর্ট কাপলিং
कला वेग,শিল্পের বেগ
कला समायोजन,শিল্প সমন্বয়
फेसर,ফেজার
फासर आकृती,ফাসার ডায়াগ্রাম
फोन समन्वयक,ফোন সমন্বয়কারী
फोनोग्राफ,ফোনোগ্রাফ
फोनन,ফোনন
फॉस्फर,ফসফর
सिंटिलेशन,স্কালরিটি
प्रकाशित कॅथोड,আলোকিত ক্যাথোড
फोटो डायोड,ফটো ডায়োড
फोटोडायोड डिटेक्टर,ফটোডিওড ডিটেক্টর
प्रकाश उत्सर्जक सेन्सर,আলো নির্গত সেন্সর
ऑप्टिकल उत्तेजना,অপটিক্যাল উদ্দীপনা
प्रकाश अडथळा,হালকা বাধা
फोटो SCR,ছবি SCR
फोटोव्होल्टेइक प्रभाव,ফটোভোলটাইক প্রভাব
फोटोकंडक्टिंग सेल,ফটোকন্ডাক্টিং সেল
ऑप्टिकल ड्रायव्हर,অপটিক্যাল ড্রাইভার
प्रकाश युग्मक,হালকা কাপলার
फोटोडिओड,ফটোডিওড
फोटोड्यू डायोड,photodue ডায়োড
फोटोइलेक्ट्रिक प्रभाव,আলোক বৈদ্যুতিক প্রভাব
फोटोइलेक्ट्रिक उत्पादने,আলোক বৈদ্যুতিক পণ্য
ऑप्टिकल उत्तेजना,অপটিক্যাল উদ্দীপনা
फोटोग्राफिक मुखवटा रचना,ফটোগ্রাফিক মাস্ক রচনা
फोटोग्राफिक रेकॉर्ड,ফটোগ্রাফিক রেকর্ড
प्रकाशित आयनीकरण,প্রকাশিত ionization
"फोटोलिथोग्राफी, फोटोलिथोग्राफी","ফটোলিথোগ্রাফি, ফটোলিথোগ্রাফি"
प्रकाश चमक,হালকা আভা
फोटोइलेक्ट्रॉन अॅम्प्लीफायर,ফটোইলেক্ট্রন পরিবর্ধক
फोटॉन,ফোটন
वास्तविक पत्ता,শারীরিক ঠিকানা
भौतिक स्थिर सारणी,শারীরিক ধ্রুবক টেবিল
भौतिक स्मरणशक्ती,পদার্থবিদ্যা মেমরি
py attenuator,py- attenuator
पिको फॅराड (-),পিকো ফ্যারাড (-)
"चित्र घटक, चित्र घटक (पिक्सेल)","ছবির উপাদান, ছবির উপাদান (পিক্সেল)"
चित्र माहिती,ছবির তথ্য
चित्र सिग्नल,ছবির চিহ্ন
चित्र ट्यूब,ছবির টিউব
खंडित रेखीय मॉडेल,সেগমেন্টেড লিনিয়ার মডেল
विभाजन रेखीय अंदाजे,বিভাজন রৈখিক অনুমান
खंडित रेखीय सर्किट,সেগমেন্টেড লিনিয়ার সার্কিট
पियर्स क्रिस्टल ऑसिलेटर,পিয়ার্স ক্রিস্টাল অসিলেটর
इलेक्ट्रोस्टॅटिक प्रभाव,ইলেক্ট্রোস্ট্যাটিক প্রভাব
"समर्थन कार्ड, पिगी बॅक कार्ड","অনুমোদন কার্ড, পিগি ব্যাক কার্ড"
पायलट वाहक प्रणाली,পাইলট ক্যারিয়ার
पिन,পিন
पिन कुशन विकृत रूप,পিন কুশন বিকৃতি
पिन डायोड,পিন ডায়োড
पिन भरणे,পিন পূরণ
पिन-आकृती,পিন-ডায়াগ্রাম
पिन-फोटोडायोड,পিন-ফটোডিওড
आकुंचन व्होल्टेज,সংকোচন ভোল্টেজ
आकुंचन रोलर,সংকোচন রোলার
आकुंचन व्होल्टेज,সংকোচন ভোল্টেজ
पिंग-पोंग बफर,পিং-পং বাফার
गुलाबी रंग,গোলাপী আভা
p-naz-n-diode,p-naz-n-diode
कंपनी,প্রতিষ্ঠান
आवाजाची पिच,কণ্ঠস্বরের পিচ
पिच गुणक,পিচ গুণক
पिक्सेल,পিক্সেল
coplanar diode,কপ্ল্যানার ডায়োড
coplanar तंत्रज्ञान,কপ্ল্যানার প্রযুক্তি
प्लॅनर ट्रान्झिस्टर,প্ল্যানার ট্রানজিস্টর
विमान परावर्तक अॅरे,সমতল প্রতিফলক অ্যারে
समतल त्रिकोण,সমতল ত্রিভুজ
प्लँक स्थिर आहे,প্ল্যাঙ্ক ধ্রুবক
लागवड,রোপণ
प्लाझ्मा,প্লাজমা
