Bengali,Kannada
লিঙ্ক,ಲಿಂಕ್
যোজিত তালিকা,ಲಿಂಕ್ ಪಟ್ಟಿ
লিনাক্স,LINUX
লিকুইড ক্রিস্টাল ডিসপ্লে (LCD),ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)
তালিকা প্রক্রিয়াকরণ,ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ
আক্ষরিক,ಅಕ್ಷರಶಃ
লাইভ দেখান,ಲೈವ್
লাইভ নোড,ಲೈವ್ ನೋಡ್
ভার,ಲೋಡ್ ಮಾಡಿ
লোড মডিউল,ಲೋಡ್ ಮಾಡ್ಯೂಲ್
স্থানীয়,ಸ್ಥಳೀಯ
স্থানীয় অ্যাক্সেস,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
স্থানীয় এলাকা নেটওয়ার্ক (ল্যান),ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (ಲ್ಯಾನ್)
স্থানীয় সংজ্ঞা,ಸ್ಥಳೀಯ ವ್ಯಾಖ್ಯಾನ
স্থানীয় বিনিময়,ಸ್ಥಳೀಯ ವಿನಿಮಯ
স্থানীয় স্মৃতি,ಸ್ಥಳೀಯ ಸ್ಮರಣೆ
স্থানীয় মোড,ಸ್ಥಳೀಯ ಮೋಡ್
স্থানীয় পরিবর্তনশীল,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
তালা,ಲಾಕ್ ಮಾಡಿ
লক করা ফাইল,ಲಾಕ್ ಮಾಡಿದ ಫೈಲ್
লগ ইন = লগ ইন করুন,log in = log on
লগ অফ-লগ আউট,ಲಾಗ್ ಆಫ್-ಲಾಗ್ ಔಟ್
লগিং,ಲಾಗಿಂಗ್
যুক্তি বিশ্লেষক,ತರ್ಕ ವಿಶ್ಲೇಷಕ
যুক্তি বোমা,ತರ್ಕ ಬಾಂಬ್
লজিক কার্ড,ಲಾಜಿಕ್ ಕಾರ್ಡ್
লজিক চার্ট (ফ্লো চার্ট),ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್)
লজিক সার্কিট,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
লজিক ডিজাইন,ತರ್ಕ ವಿನ್ಯಾಸ
লজিক ডায়াগ্রাম,ತರ್ಕ ರೇಖಾಚಿತ್ರ
লজিক ফ্লো চার্ট,ತರ್ಕ ಹರಿವು ಚಾರ್ಟ್
লজিক ফাংশন,ತರ್ಕ ಕಾರ್ಯ
লজিক গেট,ಲಾಜಿಕ್ ಗೇಟ್
লজিক প্রোগ্রামিং,ತರ್ಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
যুক্তির পরিবর্তন,ತರ್ಕ ಬದಲಾವಣೆ
যুক্তি অবস্থা,ತರ್ಕ ಸ್ಥಿತಿ
লজিক সুইচ,ತರ್ಕ ಸ್ವಿಚ್
লজিক ইউনিট,ತರ್ಕ ಘಟಕ
যৌক্তিক,ತಾರ್ಕಿಕ
যৌক্তিক সংযোগ,ತಾರ್ಕಿಕ ಸಂಪರ್ಕ
যৌক্তিক তথ্য কাঠামো,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
লজিক্যাল ডায়াগ্রাম,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
যৌক্তিক অভিব্যক্তি,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট),ತಾರ್ಕಿಕ ಹರಿವು ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್)
যৌক্তিক IF,ತಾರ್ಕಿಕ IF
যৌক্তিক অপারেশন,ತಾರ್ಕಿಕ ಕಾರ್ಯಾಚರಣೆ
লজিক্যাল অপারেটর,ತಾರ್ಕಿಕ ಆಪರೇಟರ್
যৌক্তিক সম্পর্ক,ತಾರ್ಕಿಕ ಸಂಬಂಧ
যৌক্তিক স্কিম,ತಾರ್ಕಿಕ ಯೋಜನೆ
যৌক্তিক প্রতীক,ತಾರ್ಕಿಕ ಚಿಹ್ನೆ
লজিক্যাল টাইপ,ತಾರ್ಕಿಕ ಪ್ರಕಾರ
যৌক্তিক মান,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
যৌক্তিক পরিবর্তনশীল,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
এগিয়ে তাকান বহন,ಮುಂದೆ ನೋಡಿ ಒಯ್ಯಿರಿ
সামনে সেট দেখুন,ಮುಂದೆ ನೋಡಿ
খুঁজে দেখো,ಮೇಲೆ ನೋಡು
লুপ,ಲೂಪ್
লুপ নিয়ন্ত্রণ,ಲೂಪ್ ನಿಯಂತ್ರಣ
লুপ ইনিশিয়ালাইজেশন,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
লুপ পরিবর্তন,ಲೂಪ್ ಮಾರ್ಪಾಡು
লুপ নেটওয়ার্ক,ಲೂಪ್ ನೆಟ್ವರ್ಕ್
লুপ শুরু,ಲೂಪ್ ಪ್ರಾರಂಭ
লুপ সমাপ্তি,ಲೂಪ್ ಮುಕ್ತಾಯ
লুপ-ব্যাক পরীক্ষা,ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ
ঢিলেঢালাভাবে মিলিত,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
ক্ষতিহীন কম্প্রেশন,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
ক্ষতিকর কম্প্রেশন,ನಷ್ಟದ ಸಂಕೋಚನ
কম বাইট,ಕಡಿಮೆ ಬೈಟ್
নিম্ন স্তরের ভাষা,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
কম পাস ফিল্টার,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
নিম্ন সীমা,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ),ಮ್ಯಾಕ್ ಪ್ರೋಟೋಕಾಲ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)
মেশিন,ಯಂತ್ರ
মেশিন ঠিকানা,ಯಂತ್ರದ ವಿಳಾಸ
মেশিন কোড,ಯಂತ್ರ ಕೋಡ್
মেশিন চক্র,ಯಂತ್ರ ಚಕ್ರ
মেশিন নির্ভর ভাষা,ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ
মেশিন নির্ভর সফটওয়্যার,ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್
মেশিন ত্রুটি,ಯಂತ್ರ ದೋಷ
মেশিন অলস সময়,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
মেশিন স্বাধীন ভাষা,ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ
মেশিনের নির্দেশনা,ಯಂತ್ರ ಸೂಚನೆ
মেশিন বুদ্ধিমত্তা,ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ
মেশিন ভাষা,ಯಂತ್ರ ಭಾಷೆ
মেশিন লার্নিং,ಯಂತ್ರ ಕಲಿಕೆ
মেশিন অপারেশন,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
মেশিন ওরিয়েন্টেড ভাষা,ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ
মেশিন চালানো,ಯಂತ್ರ ಚಾಲನೆ
মেশিন সিমুলেশন,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
মেশিন নষ্ট সময়,ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ
যন্ত্রানুবাদ,ಯಂತ್ರ ಅನುವಾದ
মেশিন শব্দ,ಯಂತ್ರ ಪದ
ম্যাক্রো (= ম্যাক্রো নির্দেশ),ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ)
ম্যাক্রো যুক্তি,ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್
ম্যাক্রো সমাবেশ প্রোগ্রাম,ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ
ম্যাক্রো কল,ಮ್ಯಾಕ್ರೋ ಕರೆ
ম্যাক্রো কোড,ಮ್ಯಾಕ್ರೋ ಕೋಡ್
ম্যাক্রো কমান্ড,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
ম্যাক্রো ঘোষণা,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
ম্যাক্রো সংজ্ঞা,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
ম্যাক্রো ফ্লো চার্ট,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
ম্যাক্রো জেনারেটর,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
ম্যাক্রো নির্দেশ,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
ম্যাক্রো ভাষা,ಮ್ಯಾಕ್ರೋ ಭಾಷೆ
ম্যাক্রো লাইব্রেরি,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
ম্যাক্রো প্যারামিটার,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
ম্যাক্রো প্রক্রিয়াকরণ,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
ম্যাক্রো প্রসেসর,ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್
ম্যাক্রো প্রোগ্রামিং,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ম্যাক্রো প্রোটোটাইপ,ಮ್ಯಾಕ್ರೋ ಮಾದರಿ
ম্যাক্রো-কোডিং,ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್
ম্যাগাবাইট (এমবি),ಮ್ಯಾಗಬೈಟ್ (MB)
জাদু চরিত্র,ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ
জাদু সংখ্যা,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
চৌম্বকীয় বুদ্বুদ মেমরি,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
চৌম্বক কার্ড,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
চৌম্বক কোষ,ಕಾಂತೀಯ ಕೋಶ
চৌম্বক চরিত্র,ಕಾಂತೀಯ ಪಾತ್ರ
চৌম্বকীয় কোর স্টোরেজ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
চৌম্বকীয় ডিস্ক,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
চৌম্বকীয় ডিস্ক ঠিকানা,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
চৌম্বকীয় ডিস্ক মেমরি,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
চৌম্বক ড্রাম,ಕಾಂತೀಯ ಡ್ರಮ್
চৌম্বকীয় এনকোডিং,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್
চৌম্বকীয় মাথা,ಕಾಂತೀಯ ತಲೆ
চৌম্বক কালি,ಕಾಂತೀಯ ಶಾಯಿ
চৌম্বক কালি অক্ষর স্বীকৃতি (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
চৌম্বক মিডিয়া,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
চৌম্বকীয় পড়া,ಕಾಂತೀಯ ಓದುವಿಕೆ
চৌম্বকীয় রেকর্ডিং,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
চৌম্বকীয় সঞ্চয়স্থান,ಕಾಂತೀಯ ಸಂಗ್ರಹ
চৌম্বক ফালা,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್
চৌম্বকীয় টেপ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
চৌম্বক টেপ কার্তুজ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
চৌম্বকীয় টেপ ড্রাইভ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
চৌম্বকীয় টেপ হেডার,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್
চৌম্বক টেপ গ্রন্থাগারিক,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
চৌম্বকীয় টেপ পরিবহন,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ
চৌম্বকীয় টেপ ইউনিট,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
চৌম্বকীয় পাতলা ফিল্ম,ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್
চৌম্বক ট্র্যাক,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್
ম্যাগনেটো অপটিক স্টোরেজ,ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ
ম্যাগনেটোগ্রাফিক প্রিন্টার,ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್
ম্যাগনেটোস্ট্রিকশন,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್
ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್
মেইল বক্স,ಮೇಲ್ ಬಾಕ್ಸ್
মেইল মার্জ,ಮೇಲ್ ವಿಲೀನ
প্রধান নিয়ন্ত্রণ ইউনিট,ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ
প্রধান ফ্রেম,ಮುಖ್ಯ ಚೌಕಟ್ಟು
প্রধান ফ্রেম সিস্টেম,ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ
প্রধান স্মৃতি,ಮುಖ್ಯ ಸ್ಮರಣೆ
প্রধান প্রোগ্রাম,ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ
প্রধান স্টোরেজ,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
প্রধান সুইচ,ಮುಖ್ಯ ಸ್ವಿಚ್
রক্ষণাবেক্ষণ,ನಿರ್ವಹಣೆ
রক্ষণাবেক্ষণ প্যানেল,ನಿರ್ವಹಣೆ ಫಲಕ
রক্ষণাবেক্ষণ সময়,ನಿರ್ವಹಣೆ ಸಮಯ
প্রধান চক্র,ಪ್ರಮುಖ ಚಕ್ರ
প্রধান ডিভাইস,ಪ್ರಮುಖ ಸಾಧನ
প্রধান কী,ಪ್ರಮುಖ ಕೀ
প্রধান রাষ্ট্র,ಪ್ರಮುಖ ರಾಜ್ಯ
প্রধান কাঠামো,ಪ್ರಮುಖ ರಚನೆ
প্রধান কাজ,ಪ್ರಮುಖ ಕಾರ್ಯ
সংখ্যাগরিষ্ঠ উপাদান,ಬಹುಪಾಲು ಅಂಶ
সংখ্যাগরিষ্ঠ গেট,ಬಹುಪಾಲು ಗೇಟ್
সংখ্যাগরিষ্ঠ অপারেশন,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
মেকআপ সময়,ಮೇಕ್ಅಪ್ ಸಮಯ
ত্রুটিপূর্ণ রুটিন,ಅಸಮರ್ಪಕ ದಿನಚರಿ
ব্যবস্থাপনা উন্নয়ন,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
ব্যবস্থাপনা তথ্য সিস্টেম (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
ব্যবস্থাপনা বিজ্ঞান,ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ
ম্যানচেস্টার কোডিং,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
ম্যানিফোল্ডিং,ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್
চালিত পরিবর্তনশীল,ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್
ম্যানিপুলেটিং ইনডেক্সিং,ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್
ম্যান-মেশিন সিমুলেশন,ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
ম্যানুয়াল ঠিকানা সুইচ,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
ম্যানুয়াল বিশ্লেষণ,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
ম্যানুয়াল উত্তর,ಹಸ್ತಚಾಲಿತ ಉತ್ತರ
ম্যানুয়াল এন্ট্রি,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
ম্যানুয়াল বিনিময়,ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ
হস্ত পরিচালিত,ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್
সংক্ষিপ্ত কাজ,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
অনেক থেকে অনেক সম্পর্ক,ಹಲವು ಸಂಬಂಧಗಳು
অনেক থেকে এক ডিকোডার,ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್
মানচিত্র পদ্ধতি,ನಕ್ಷೆ ವಿಧಾನ
ম্যাপিং,ಮ್ಯಾಪಿಂಗ್
মার্জিন,ಅಂಚು
মার্জিন ত্রুটি,ಅಂಚು ದೋಷ
প্রান্তিক চেক,ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ
প্রান্তিক পরীক্ষা,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
চিহ্ন সনাক্তকরণ,ಗುರುತು ಪತ್ತೆ
পড়া চিহ্নিত করুন,ಮಾರ್ಕ್ ಓದುವಿಕೆ
মার্ক স্ক্যানিং,ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್
মার্ক সেন্স,ಗುರುತು ಅರ್ಥ
মার্কার,ಮಾರ್ಕರ್
চিহ্নিত করা,ಗುರುತು ಹಾಕುವುದು
চিহ্নিত তরঙ্গ,ಗುರುತು ತರಂಗ
মার্কভ চেইন,ಮಾರ್ಕೊವ್ ಸರಣಿ
মার্কভ উৎস,ಮಾರ್ಕೊವ್ ಮೂಲ
মার্কআপ ভাষা,ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ
মাসার,ಮೇಸರ್
মাসার,ಮೇಸರ್
মুখোশ,ಮುಖವಾಡ
মাস্ক বিট,ಮುಖವಾಡ ಬಿಟ್
মাস্ক প্রোগ্রামেবল ডিভাইস,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
মাস্ক রেজিস্টার,ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್
মুখোশযুক্ত রম,ಮುಖವಾಡದ ROM
মাস্কিং,ಮರೆಮಾಚುವಿಕೆ
ভর তথ্য,ಸಾಮೂಹಿಕ ಡೇಟಾ
ভর মেমরি,ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ
ব্যাপকভাবে সমান্তরাল,ಬೃಹತ್ ಸಮಾನಾಂತರ
ওস্তাদ,ಮಾಸ್ಟರ್
মাস্টার কার্ড,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
মাস্টার ঘড়ি,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
মাস্টার কনসোল,ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್
মূল তথ্য,ಮಾಸ್ಟರ್ ಡೇಟಾ
মাস্টার ডায়াগ্রাম,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
প্রধান নথি,ಮಾಸ್ಟರ್ ಫೈಲ್
মাস্টার গ্রুপ,ಮಾಸ್ಟರ್ ಗುಂಪು
প্রধান চাবি,ಮುಖ್ಯ ಕೀ
মাস্টার লাইব্রেরি টেপ,ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್
মাস্টার প্রসেসর,ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್
মাস্টার প্রোগ্রাম,ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ
মাস্টার স্টেশন,ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ
মাস্টার টেপ,ಮಾಸ್ಟರ್ ಟೇಪ್
মাস্টার টার্মিনাল,ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್
মাস্টার/দাস ডিভাইস,ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ
প্রভু/দাস ব্যবস্থা,ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ
ম্যাচ,ಹೊಂದಾಣಿಕೆ
ম্যাচিং,ಹೊಂದಾಣಿಕೆಗೆ
গাণিতিক প্রোগ্রামিং,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
গাণিতিক সিমুলেশন,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
ম্যাট্রিক্স,ಮ್ಯಾಟ್ರಿಕ್ಸ್
ম্যাট্রিক্স প্রিন্টার,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
ম্যাট্রিক্স সুইচ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
ম্যাট্রিক্স টেবিল,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
ম্যাক্সি কম্পিউটার,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
ম্যাক্সিকম্পিউটার,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
সর্বাধিক উপাদান,ಗರಿಷ್ಠ ಅಂಶ
সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ),ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
ম্যাক্সওয়েল ডেমন,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್
মানে,ಅರ್ಥ
মানে মেরামতের সময়,ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ
ব্যর্থতার মধ্যবর্তী সময় (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
ব্যর্থতার মধ্যবর্তী সময় (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
ব্যর্থতার সময় মানে,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
মেরামত করার সময় মানে,ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ
মেরামতের গড় সময় (MTTR),ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
মাঝারি মেয়াদী স্টোরেজ ডিভাইস,ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ
প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস),ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps)
সদস্য বস্তু,ಸದಸ್ಯ ವಸ್ತು
সদস্য রেকর্ড,ಸದಸ್ಯ ದಾಖಲೆ
স্মৃতি,ಸ್ಮರಣೆ
মেমরি অ্যারে,ಮೆಮೊರಿ ಅರೇ
মেমরি ব্যাংক,ಮೆಮೊರಿ ಬ್ಯಾಂಕ್
মেমরি বাফার রেজিস্টার,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
মেমরি বাস,ಮೆಮೊರಿ ಬಸ್
মেমরি কার্ড,ಮೆಮೊರಿ ಕಾರ್ಡ್
মেমরি সেল,ಮೆಮೊರಿ ಕೋಶ
মেমরি কম্প্যাকশন,ಮೆಮೊರಿ ಸಂಕೋಚನ
মেমরি কোর,ಮೆಮೊರಿ ಕೋರ್
মেমরি চক্র,ಮೆಮೊರಿ ಚಕ್ರ
মেমরি ডেটা রেজিস্টার,ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
মেমরি ডাম্প,ಮೆಮೊರಿ ಡಂಪ್
মেমরি বিনিময়,ಮೆಮೊರಿ ವಿನಿಮಯ
মেমরি অনুক্রম,ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ
মেমরি নির্দেশনা,ಮೆಮೊರಿ ಸೂಚನೆ
স্মৃতি ব্যবস্থাপনা,ಮೆಮೊರಿ ನಿರ್ವಹಣೆ
মেমরি মানচিত্র,ಮೆಮೊರಿ ನಕ್ಷೆ
মেমরি ম্যাপ করা I/O,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
মেমরি মডেল,ಮೆಮೊರಿ ಮಾದರಿ
মেমরি মডিউল,ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
মেমরি পয়েন্টার রেজিস্টার,ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
স্মৃতি শক্তি,ನೆನಪಿನ ಶಕ್ತಿ
মেমরি সুরক্ষা,ಮೆಮೊರಿ ರಕ್ಷಣೆ
মেমরি রেফারেন্স নির্দেশনা,ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
মেমরি আবাসিক প্রোগ্রাম,ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
মেমরি ইউনিট,ಮೆಮೊರಿ ಘಟಕ
তালিকা,ಮೆನು
মেনু বার,ಮೆನು ಬಾರ್
মেনু ড্রাইভ,ಮೆನು ಡ್ರೈವ್
মেনু নির্বাচন,ಮೆನು ಆಯ್ಕೆ
মেনু-চালিত প্রোগ্রাম,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
একত্রিত করা,ವಿಲೀನಗೊಳ್ಳಲು
একত্রিত বিনিময় সাজানোর,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
মার্জ সাজান,ವಿಲೀನ ರೀತಿಯ
মার্জিং,ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
জাল নেটওয়ার্ক,ಜಾಲರಿ ಜಾಲ
মেসেজিং,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
বার্তা,ಸಂದೇಶ
