Gujarati,Kannada
લૂપ ફેરફાર,ಲೂಪ್ ಮಾರ್ಪಾಡು
લૂપ નેટવર્ક,ಲೂಪ್ ನೆಟ್ವರ್ಕ್
લૂપ શરૂઆત,ಲೂಪ್ ಪ್ರಾರಂಭ
લૂપ સમાપ્તિ,ಲೂಪ್ ಮುಕ್ತಾಯ
લૂપ-બેક ટેસ્ટ,ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ
ઢીલી રીતે જોડાયેલી,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
લોસલેસ કમ્પ્રેશન,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
નુકસાનકારક કમ્પ્રેશન,ನಷ್ಟದ ಸಂಕೋಚನ
ઓછી બાઈટ,ಕಡಿಮೆ ಬೈಟ್
નિમ્ન સ્તરની ભાષા,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
નીચા પાસ ફિલ્ટર,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
ના જેટલું કે તેનાથી ઓછું,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ),ಮ್ಯಾಕ್ ಪ್ರೋಟೋಕಾಲ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)
મશીન,ಯಂತ್ರ
મશીન સરનામું,ಯಂತ್ರದ ವಿಳಾಸ
મશીન કોડ,ಯಂತ್ರ ಕೋಡ್
મશીન ચક્ર,ಯಂತ್ರ ಚಕ್ರ
મશીન આધારિત ભાષા,ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ
મશીન આધારિત સોફ્ટવેર,ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್
મશીનની ભૂલ,ಯಂತ್ರ ದೋಷ
મશીન નિષ્ક્રિય સમય,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
મશીન સ્વતંત્ર ભાષા,ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ
મશીન સૂચના,ಯಂತ್ರ ಸೂಚನೆ
મશીન બુદ્ધિ,ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ
મશીન ભાષા,ಯಂತ್ರ ಭಾಷೆ
મશીન લર્નિંગ,ಯಂತ್ರ ಕಲಿಕೆ
મશીન કામગીરી,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
મશીન લક્ષી ભાષા,ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ
મશીન ચલાવવું,ಯಂತ್ರ ಚಾಲನೆ
મશીન સિમ્યુલેશન,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
મશીનનો સમય બગડ્યો,ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ
મશીન અનુવાદ,ಯಂತ್ರ ಅನುವಾದ
મશીન શબ્દ,ಯಂತ್ರ ಪದ
મેક્રો (=મેક્રો સૂચના),ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ)
મેક્રો દલીલ,ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್
મેક્રો એસેમ્બલી પ્રોગ્રામ,ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ
મેક્રો કોલ,ಮ್ಯಾಕ್ರೋ ಕರೆ
મેક્રો કોડ,ಮ್ಯಾಕ್ರೋ ಕೋಡ್
મેક્રો આદેશ,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
મેક્રો ઘોષણા,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
મેક્રો વ્યાખ્યા,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
મેક્રો ફ્લો ચાર્ટ,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
મેક્રો જનરેટર,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
મેક્રો સૂચના,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
મેક્રો ભાષા,ಮ್ಯಾಕ್ರೋ ಭಾಷೆ
મેક્રો લાઇબ્રેરી,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
મેક્રો પરિમાણ,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
મેક્રો પ્રોસેસિંગ,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
મેક્રો પ્રોસેસર,ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್
મેક્રો પ્રોગ્રામિંગ,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
મેક્રો પ્રોટોટાઇપ,ಮ್ಯಾಕ್ರೋ ಮಾದರಿ
મેક્રો-કોડિંગ,ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್
મેગાબાઈટ (MB),ಮ್ಯಾಗಬೈಟ್ (MB)
જાદુઈ પાત્ર,ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ
જાદુઈ સંખ્યા,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
ચુંબકીય બબલ મેમરી,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
ચુંબકીય કાર્ડ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
ચુંબકીય કોષ,ಕಾಂತೀಯ ಕೋಶ
ચુંબકીય પાત્ર,ಕಾಂತೀಯ ಪಾತ್ರ
ચુંબકીય કોર સંગ્રહ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
ચુંબકીય ડિસ્ક,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
ચુંબકીય ડિસ્ક સરનામું,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
ચુંબકીય ડિસ્ક મેમરી,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
ચુંબકીય ડ્રમ,ಕಾಂತೀಯ ಡ್ರಮ್
ચુંબકીય એન્કોડિંગ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್
ચુંબકીય વડા,ಕಾಂತೀಯ ತಲೆ
ચુંબકીય શાહી,ಕಾಂತೀಯ ಶಾಯಿ
ચુંબકીય શાહી અક્ષર ઓળખ (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
ચુંબકીય માધ્યમ,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
ચુંબકીય વાંચન,ಕಾಂತೀಯ ಓದುವಿಕೆ
ચુંબકીય રેકોર્ડિંગ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
ચુંબકીય સંગ્રહ,ಕಾಂತೀಯ ಸಂಗ್ರಹ
ચુંબકીય પટ્ટી,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್
ચુંબકીય ટેપ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
ચુંબકીય ટેપ કારતૂસ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
ચુંબકીય ટેપ ડ્રાઇવ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
ચુંબકીય ટેપ હેડર,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್
ચુંબકીય ટેપ ગ્રંથપાલ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
ચુંબકીય ટેપ પરિવહન,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ
ચુંબકીય ટેપ એકમ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
ચુંબકીય પાતળી ફિલ્મ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್
ચુંબકીય ટ્રેક,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್
મેગ્નેટો ઓપ્ટિક સ્ટોરેજ,ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ
મેગ્નેટોગ્રાફિક પ્રિન્ટર,ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್
મેગ્નેટોસ્ટ્રિક્શન,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್
મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್
મેઈલ બોક્સ,ಮೇಲ್ ಬಾಕ್ಸ್
મેલ મર્જ,ಮೇಲ್ ವಿಲೀನ
મુખ્ય નિયંત્રણ એકમ,ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ
મુખ્ય ફ્રેમ,ಮುಖ್ಯ ಚೌಕಟ್ಟು
મુખ્ય ફ્રેમ સિસ્ટમ,ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ
મુખ્ય મેમરી,ಮುಖ್ಯ ಸ್ಮರಣೆ
મુખ્ય કાર્યક્રમ,ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ
મુખ્ય સંગ્રહ,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
મુખ્ય સ્વીચ,ಮುಖ್ಯ ಸ್ವಿಚ್
જાળવણી,ನಿರ್ವಹಣೆ
જાળવણી પેનલ,ನಿರ್ವಹಣೆ ಫಲಕ
જાળવણી સમય,ನಿರ್ವಹಣೆ ಸಮಯ
મુખ્ય ચક્ર,ಪ್ರಮುಖ ಚಕ್ರ
મુખ્ય ઉપકરણ,ಪ್ರಮುಖ ಸಾಧನ
મુખ્ય ચાવી,ಪ್ರಮುಖ ಕೀ
મુખ્ય રાજ્ય,ಪ್ರಮುಖ ರಾಜ್ಯ
મુખ્ય માળખું,ಪ್ರಮುಖ ರಚನೆ
મુખ્ય કાર્ય,ಪ್ರಮುಖ ಕಾರ್ಯ
બહુમતી તત્વ,ಬಹುಪಾಲು ಅಂಶ
બહુમતી દરવાજો,ಬಹುಪಾಲು ಗೇಟ್
બહુમતી કામગીરી,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
મેકઅપ સમય,ಮೇಕ್ಅಪ್ ಸಮಯ
ખામીયુક્ત નિયમિત,ಅಸಮರ್ಪಕ ದಿನಚರಿ
સંચાલન વિકાસ,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
મેનેજમેન્ટ વિજ્ઞાન,ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ
માન્ચેસ્ટર કોડિંગ,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
મેનીફોલ્ડિંગ,ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್
મેનિપ્યુલેટેડ ચલ,ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್
ઇન્ડેક્સીંગની હેરફેર,ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್
મેન-મશીન સિમ્યુલેશન,ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
મેન્યુઅલ એડ્રેસ સ્વીચ,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
મેન્યુઅલ વિશ્લેષણ,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
મેન્યુઅલ જવાબો,ಹಸ್ತಚಾಲಿತ ಉತ್ತರ
મેન્યુઅલ એન્ટ્રી,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
મેન્યુઅલ વિનિમય,ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ
મેન્યુઅલ ઇનપુટ,ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್
મેન્યુઅલ કામગીરી,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
ઘણા થી ઘણા સંબંધ,ಹಲವು ಸಂಬಂಧಗಳು
ઘણા થી એક ડીકોડર,ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್
નકશા પદ્ધતિ,ನಕ್ಷೆ ವಿಧಾನ
મેપિંગ,ಮ್ಯಾಪಿಂಗ್
માર્જિન,ಅಂಚು
માર્જિન ભૂલ,ಅಂಚು ದೋಷ
સીમાંત ચેક,ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ
સીમાંત કસોટી,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
માર્ક શોધ,ಗುರುತು ಪತ್ತೆ
માર્ક વાંચન,ಮಾರ್ಕ್ ಓದುವಿಕೆ
માર્ક સ્કેનિંગ,ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್
માર્ક સેન્સ,ಗುರುತು ಅರ್ಥ
માર્કર,ಮಾರ್ಕರ್
માર્કિંગ,ಗುರುತು ಹಾಕುವುದು
ચિહ્નિત તરંગ,ಗುರುತು ತರಂಗ
માર્કોવ સાંકળ,ಮಾರ್ಕೊವ್ ಸರಣಿ
માર્કોવ સ્ત્રોત,ಮಾರ್ಕೊವ್ ಮೂಲ
માર્ક-અપ ભાષા,ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ
મેસર,ಮೇಸರ್
મેસર,ಮೇಸರ್
મહોરું,ಮುಖವಾಡ
માસ્ક બીટ,ಮುಖವಾಡ ಬಿಟ್
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
માસ્ક રજીસ્ટર,ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್
માસ્ક કરેલ ROM,ಮುಖವಾಡದ ROM
માસ્કીંગ,ಮರೆಮಾಚುವಿಕೆ
માસ ડેટા,ಸಾಮೂಹಿಕ ಡೇಟಾ
માસ મેમરી,ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ
મોટા પાયે સમાંતર,ಬೃಹತ್ ಸಮಾನಾಂತರ
માસ્ટર,ಮಾಸ್ಟರ್
માસ્ટર કાર્ડ,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
મુખ્ય ઘડિયાળ,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
માસ્ટર કન્સોલ,ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್
મુખ્ય ડેટા,ಮಾಸ್ಟರ್ ಡೇಟಾ
માસ્ટર ડાયાગ્રામ,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
માસ્ટર ફાઇલ,ಮಾಸ್ಟರ್ ಫೈಲ್
મુખ્ય જૂથ,ಮಾಸ್ಟರ್ ಗುಂಪು
મુખ્ય કી,ಮುಖ್ಯ ಕೀ
માસ્ટર લાઇબ્રેરી ટેપ,ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್
મુખ્ય પ્રોસેસર,ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್
માસ્ટર પ્રોગ્રામ,ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ
મુખ્ય સ્ટેશન,ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ
મુખ્ય ટેપ,ಮಾಸ್ಟರ್ ಟೇಪ್
મુખ્ય ટર્મિનલ,ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್
માસ્ટર/સ્લેવ ઉપકરણ,ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ
માસ્ટર/સ્લેવ સિસ્ટમ,ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ
મેચ,ಹೊಂದಾಣಿಕೆ
મેચિંગ,ಹೊಂದಾಣಿಕೆಗೆ
ગાણિતિક પ્રોગ્રામિંગ,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ગાણિતિક સિમ્યુલેશન,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
મેટ્રિક્સ,ಮ್ಯಾಟ್ರಿಕ್ಸ್
મેટ્રિક્સ પ્રિન્ટર,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
મેટ્રિક્સ સ્વીચ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
મેટ્રિક્સ ટેબલ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
મેક્સી કમ્પ્યુટર,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
મેક્સિકોમ્પ્યુટર,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
મહત્તમ તત્વ,ಗರಿಷ್ಠ ಅಂಶ
મહત્તમ (પ્રમાણભૂત રકમ શબ્દ),ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
મેક્સવેલ ડિમન,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್
મીન,ಅರ್ಥ
અર્થ સમારકામ સમય,ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
નિષ્ફળતાનો સમય,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
સમારકામ માટેનો સમય,ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ
સમારકામ માટેનો સરેરાશ સમય (MTTR),ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR)
મધ્યમ પાયે એકીકરણ (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
મધ્યમ પાયે એકીકરણ (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
મધ્યમ ગાળાના સંગ્રહ ઉપકરણ,ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ
મેગાબીટ પ્રતિ સેકન્ડ (MB Ps),ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps)
સભ્ય પદાર્થ,ಸದಸ್ಯ ವಸ್ತು
સભ્ય રેકોર્ડ,ಸದಸ್ಯ ದಾಖಲೆ
મેમરી,ಸ್ಮರಣೆ
મેમરી એરે,ಮೆಮೊರಿ ಅರೇ
મેમરી બેંક,ಮೆಮೊರಿ ಬ್ಯಾಂಕ್
મેમરી બફર રજિસ્ટર,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
મેમરી બસ,ಮೆಮೊರಿ ಬಸ್
મેમરી કાર્ડ,ಮೆಮೊರಿ ಕಾರ್ಡ್
મેમરી સેલ,ಮೆಮೊರಿ ಕೋಶ
મેમરી કોમ્પેક્શન,ಮೆಮೊರಿ ಸಂಕೋಚನ
મેમરી કોર,ಮೆಮೊರಿ ಕೋರ್
મેમરી ચક્ર,ಮೆಮೊರಿ ಚಕ್ರ
મેમરી ડેટા રજિસ્ટર,ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
મેમરી ડમ્પ,ಮೆಮೊರಿ ಡಂಪ್
મેમરી વિનિમય,ಮೆಮೊರಿ ವಿನಿಮಯ
મેમરી વંશવેલો,ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ
મેમરી સૂચના,ಮೆಮೊರಿ ಸೂಚನೆ
મેમરી મેનેજમેન્ટ,ಮೆಮೊರಿ ನಿರ್ವಹಣೆ
મેમરી નકશો,ಮೆಮೊರಿ ನಕ್ಷೆ
મેમરી મેપ કરેલ I/O,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
મેમરી મોડેલ,ಮೆಮೊರಿ ಮಾದರಿ
મેમરી મોડ્યુલ,ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
મેમરી પોઇન્ટર રજીસ્ટર,ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
મેમરી પાવર,ನೆನಪಿನ ಶಕ್ತಿ
મેમરી રક્ષણ,ಮೆಮೊರಿ ರಕ್ಷಣೆ
મેમરી સંદર્ભ સૂચના,ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
મેમરી નિવાસી કાર્યક્રમ,ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
મેમરી યુનિટ,ಮೆಮೊರಿ ಘಟಕ
મેનુ,ಮೆನು
મેનુ બાર,ಮೆನು ಬಾರ್
મેનુ ડ્રાઈવ,ಮೆನು ಡ್ರೈವ್
મેનુ પસંદગી,ಮೆನು ಆಯ್ಕೆ
મેનુ આધારિત કાર્યક્રમ,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
મર્જ કરો,ವಿಲೀನಗೊಳ್ಳಲು
વિનિમય સૉર્ટ મર્જ કરો,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
મર્જ સૉર્ટ,ವಿಲೀನ ರೀತಿಯ
મર્જિંગ,ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
જાળીદાર નેટવર્ક,ಜಾಲರಿ ಜಾಲ
મેસેજિંગ,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
સંદેશ,ಸಂದೇಶ
સંદેશ પ્રમાણીકરણ,ಸಂದೇಶ ದೃಢೀಕರಣ
સંદેશ બોક્સ,ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ
સંદેશ સર્કિટ,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
સંદેશ ફોર્મેટ,ಸಂದೇಶ ಸ್ವರೂಪ
સંદેશ હેડર,ಸಂದೇಶದ ಹೆಡರ್
સંદેશ મોડ,ಸಂದೇಶ ಮೋಡ್
સંદેશ પસાર,ಸಂದೇಶ ರವಾನೆ
સંદેશ મતદાન,ಸಂದೇಶ ಪೋಲಿಂಗ್
સંદેશ કતાર,ಸಂದೇಶ ಕ್ಯೂ
સંદેશ સ્વીચ,ಸಂದೇಶ ಸ್ವಿಚ್
સંદેશ ટેક્સ્ટ,ಸಂದೇಶ ಪಠ್ಯ
સંદેશ ટ્રાન્સફર એજન્ટ,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
મેટા એસેમ્બલર,ಮೆಟಾ ಅಸೆಂಬ್ಲರ್
મેટા વર્ગ,ಮೆಟಾ ವರ್ಗ
મેટા સંકલન,ಮೆಟಾ ಸಂಕಲನ
મેટા કમ્પાઇલર,ಮೆಟಾ ಕಂಪೈಲರ್
મેટા ભાષા,ಮೆಟಾ ಭಾಷೆ
મેટા નેટવર્ક,ಮೆಟಾ ನೆಟ್ವರ್ಕ್
મેટા સિસ્ટમ,ಮೆಟಾ ವ್ಯವಸ್ಥೆ
પદ્ધતિ,ವಿಧಾನ
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
સૂક્ષ્મ,ಸೂಕ್ಷ್ಮ
માઇક્રો કોડ,ಮೈಕ್ರೋ ಕೋಡ್
માઇક્રો કમ્પ્યુટર,ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್
માઇક્રો કંટ્રોલર,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
સૂક્ષ્મ ચક્ર,ಸೂಕ್ಷ್ಮ ಚಕ್ರ
માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS),ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
સૂક્ષ્મ લઘુ અધિકૃતતા,ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ
માઇક્રો ઓર્ડર,ಸೂಕ್ಷ್ಮ ಆದೇಶ
માઇક્રો/મેઇનફ્રેમ લિંક,ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್
માઇક્રોચિપ,ಮೈಕ್ರೋಚಿಪ್
માઇક્રોકોબોલ,ಮೈಕ್ರೋಕೋಬೋಲ್
માઇક્રોકોડ,ಮೈಕ್ರೋಕೋಡ್
માઇક્રોફિચે,ಮೈಕ್ರೋಫಿಚೆ
માઇક્રોફ્લોપી,ಮೈಕ್ರೋಫ್ಲೋಪಿ
માઇક્રોફોર્મ રીડર,ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್
માઇક્રોફ્રેમ,ಮೈಕ್ರೋಫ್ರೇಮ್
માઈક્રોગ્રાફિક્સ,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
માઇક્રોફોન,ಮೈಕ್ರೊಫೋನ್
માઇક્રોફોટોગ્રાફ,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
માઇક્રોપ્રોસેસિંગ એકમ,ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ
માઇક્રોપ્રોસેસર,ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್
માઇક્રોપ્રોસેસર ચિપ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್
માઇક્રોપ્રોસેસર કમ્પાઇલર,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್
માઇક્રોપ્રોસેસર યુનિટ (MPU),ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU)
માઇક્રોપ્રોગ્રામ,ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ
માઇક્રોસિક્વન્સ,ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ
માઈક્રોસોફ્ટ,ಮೈಕ್ರೋಸಾಫ್ಟ್
માઇક્રોસોફ્ટ વિન્ડોઝ,ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು
માઇક્રોવેવ,ಮೈಕ್ರೋವೇವ್
