Punjabi,Gujarati
"ਰੰਗ, ਰੰਗਤ","રંગ, છાંયો"
hubnerite,hubnerite
Hugonio ਫੰਕਸ਼ਨ,Hugonio કાર્ય
ਹੌਲੀ ਮੋਸ਼ਨ ਕੈਮਰਾ,સ્લો મોશન કેમેરા
ਹਿਲਡਨ ਅਨੁਮਾਨ,હિલ્ડન અંદાજ
"ਹਮ, ਅਸੀਂ","હમ, અમે"
hum ਸਟਰੀਮ,હમ સ્ટ્રીમ
hum modulation,હમ મોડ્યુલેશન
hum ਆਵਾਜ਼,હમ અવાજ
hum ਵੋਲਟੇਜ,હમ વોલ્ટેજ
ਹੁਮਾ,હુમા
"humidification, humidification","humidification, humidification"
humidor,હ્યુમિડર
"ਨਮੀ, ਨਮੀ","ભેજ, ભેજ"
ਨਮੀ ਗੁਣਾਂਕ,ભેજ ગુણાંક
ਹੰਫਰੀ ਸੀਰੀਜ਼,હમ્ફ્રે શ્રેણી
ਹੰਫਰੀ ਸਮੀਕਰਨ,હમ્ફ્રે સમીકરણ
ਹੰਡ ਕਪਲਿੰਗ ਮੋਡਸ,હંડ કપલિંગ મોડ્સ
hund ਨਿਯਮ,હંડ નિયમ
ਸੌ ਭਾਰ,સો વજન
ਹਟੀਗ ਸਮੀਕਰਨ,હટીગ સમીકરણ
huygens eyepiece,huygens eyepiece
huygens ਬੈਰੋਮੀਟਰ,huygens બેરોમીટર
huygens ਕਾਨੂੰਨ,હ્યુજેન્સ કાયદો
huygens ਵੇਵਲੇਟ,હ્યુજેન્સ વેવલેટ
ਐਨਾਫਾਈਲੈਕਸਿਸ,એનાફિલેક્સિસ
ਹਾਈਬ੍ਰਿਡ,વર્ણસંકર
ਹਾਈਬ੍ਰਿਡ ਸਰਕਟ,હાઇબ્રિડ સર્કિટ
ਹਾਈਬ੍ਰਿਡ ਕੁੰਡਲੀ,વર્ણસંકર જન્માક્ષર
ਹਾਈਬ੍ਰਿਡ ਕੰਪਿਊਟਰ,હાઇબ્રિડ કમ્પ્યુટર
ਹਾਈਬ੍ਰਿਡ ਪਰਿਭਾਸ਼ਾ,વર્ણસંકર વ્યાખ્યા
ਹਾਈਬ੍ਰਿਡ ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ,વર્ણસંકર ઇલેક્ટ્રોમેગ્નેટિક તરંગ
ਹਾਈਬ੍ਰਿਡ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ,હાઇબ્રિડ ઇન્ટિગ્રેટેડ સર્કિટ
ਹਾਈਬ੍ਰਿਡ ਜੀਵਨਸ਼ਕਤੀ,વર્ણસંકર જીવનશક્તિ
ਹਾਈਬ੍ਰਿਡ ਸੰਧੀ,વર્ણસંકર સંધિ
ਹਾਈਬ੍ਰਿਡ ਮਾਈਕ੍ਰੋਸਰਕਿਟ,વર્ણસંકર માઇક્રોસર્કિટ
ਹਾਈਬ੍ਰਿਡ ਪੈਰਾਮੀਟਰ,વર્ણસંકર પરિમાણ
ਹਾਈਬ੍ਰਿਡ ਪ੍ਰੋਪਲਸ਼ਨ ਸਰੀਰ,હાઇબ્રિડ પ્રોપલ્શન બોડી
ਹਾਈਬ੍ਰਿਡ ਰਿਫਲੈਕਟੋਮੀਟਰ,વર્ણસંકર પરાવર્તક યંત્ર
ਹਾਈਬ੍ਰਿਡ ਰਾਕੇਟ,હાઇબ્રિડ રોકેટ
ਹਾਈਬ੍ਰਿਡ ਸੈੱਟ,વર્ણસંકર સમૂહ
ਹਾਈਬ੍ਰਿਡ-ਟੀ,હાઇબ્રિડ-ટી
ਹਾਈਬ੍ਰਿਡ ਟ੍ਰਾਂਸਫਾਰਮਰ,હાઇબ્રિડ ટ્રાન્સફોર્મર
ਹਾਈਬ੍ਰਿਡ ਵੇਵ ਫੰਕਸ਼ਨ,વર્ણસંકર તરંગ કાર્ય
ਹਾਈਬ੍ਰਿਡੀਕਰਨ,વર્ણસંકરીકરણ
ਹਾਈਬ੍ਰਿਡ ਔਰਬਿਟਲ,વર્ણસંકર ભ્રમણકક્ષા
ਜਲਮਈ ਇਲੈਕਟ੍ਰੋਨ,જલીય ઇલેક્ટ્રોન
"ਹਾਈਡ੍ਰੌਲਿਕ, ਤਰਲ, ਜਲਮਈ, ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ","હાઇડ્રોલિક, પ્રવાહી, જલીય, હાઇડ્રોસ્ટેટિક"
ਹਾਈਡ੍ਰੌਲਿਕ ਕਾਰਵਾਈ,હાઇડ્રોલિક ક્રિયા
ਹਾਈਡ੍ਰੌਲਿਕ ਐਂਪਲੀਫਾਇਰ,હાઇડ્રોલિક એમ્પ્લીફાયર
ਤਰਲ ਐਨਾਲਾਗ ਸਾਰਣੀ,પ્રવાહી એનાલોગ ટેબલ
ਤਰਲ ਗੈਸ ਵਹਾਅ ਸਮਾਨਤਾ,પ્રવાહી ગેસ પ્રવાહ સામ્યતા
ਹਾਈਡ੍ਰੌਲਿਕ ਬ੍ਰੇਕ,હાઇડ્રોલિક બ્રેક
ਹਾਈਡ੍ਰੌਲਿਕ ਚਾਲਕਤਾ,હાઇડ્રોલિક વાહકતા
ਜਲਮਈ ਇਮਰਸ਼ਨ,જલીય નિમજ્જન
"ਹਾਈਡ੍ਰੌਲਿਕ ਤਰਲ, ਹਾਈਡ੍ਰੌਲਿਕ ਤਰਲ","હાઇડ્રોલિક પ્રવાહી, હાઇડ્રોલિક પ્રવાહી"
ਤਰਲ ਰਗੜ,પ્રવાહી ઘર્ષણ
"ਹਾਈਡ੍ਰੌਲਿਕ ਗਰੇਡੀਐਂਟ, ਹਾਈਡ੍ਰੌਲਿਕ ਗਰੇਡੀਐਂਟ","હાઇડ્રોલિક ઢાળ, હાઇડ્રોલિક ઢાળ"
ਤਰਲ ਛਾਲ,પ્રવાહી કૂદકો
ਤਰਲ ਦਾ ਨੁਕਸਾਨ,પ્રવાહી નુકશાન
ਤਰਲ ਦਾ ਘੇਰਾ,પ્રવાહી ત્રિજ્યા
ਹਾਈਡ੍ਰੌਲਿਕ ਸਿਸਟਮ,હાઇડ્રોલિક સિસ્ટમ
ਤਰਲ ਥਰਮੋਸਟੈਟ,પ્રવાહી થર્મોસ્ટેટ
"ਹਾਈਡ੍ਰੌਲਿਕਸ, ਹਾਈਡ੍ਰੌਲਿਕਸ","હાઇડ્રોલિક્સ, હાઇડ્રોલિક્સ"
ਹਾਈਡ੍ਰੌਲਿਕ ਪਾਵਰ,હાઇડ્રોલિક પાવર
ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ,હાઇડ્રોલિક દબાણ
"ਤਰਲ ਮੁਫ਼ਤ ਲਾਈਨ, ਤਰਲ ਮੁਫ਼ਤ ਲਾਈਨ","પ્રવાહી મુક્ત રેખા, પ્રવાહી મુક્ત રેખા"
hydroacoustics,હાઇડ્રોએકોસ્ટિક્સ
"ਹਾਈਗਰੋਸਕੋਪ, ਨਮੀ ਸੂਚਕ","હાઇગ્રોસ્કોપ, ભેજ સૂચક"
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ,હાઇડ્રોડાયનેમિક
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਵਰਤਮਾਨ,હાઇડ્રોડાયનેમિક વર્તમાન
hydrodynamic ਸਮੀਕਰਨ,હાઇડ્રોડાયનેમિક સમીકરણ
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਅਸਥਿਰਤਾ,હાઇડ્રોડાયનેમિક અસ્થિરતા
ਹਾਈਡ੍ਰੌਲਿਕ ਔਸਿਲੇਟਰ,હાઇડ્રોલિક ઓસિલેટર
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਸੰਭਾਵੀ,હાઇડ્રોડાયનેમિક સંભવિત
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਦਬਾਅ,હાઇડ્રોડાયનેમિક દબાણ
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਦਬਾਅ,હાઇડ્રોડાયનેમિક દબાણ
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਵੇਵ,હાઇડ્રોડાયનેમિક તરંગ
"hydrodynamics, hydrodynamics, hydrodynamics","હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ"
ਤਰਲ ਲੇਸ,પ્રવાહી સ્નિગ્ધતા
"ਪਣ-ਬਿਜਲੀ ਪਲਾਂਟ, ਪਣ-ਬਿਜਲੀ ਪਲਾਂਟ","હાઇડ્રોઇલેક્ટ્રિક પાવર પ્લાન્ટ, હાઇડ્રોઇલેક્ટ્રિક પ્લાન્ટ"
ਪਣਬਿਜਲੀ ਸ਼ਕਤੀ,હાઇડ્રોઇલેક્ટ્રિક પાવર
ਹਾਈਡ੍ਰੋਜਨ ਬੰਬ,હાઇડ્રોજન બોમ્બ
ਹਾਈਡਰੋਜਨ ਬਲਨ,હાઇડ્રોજન કમ્બશન
ਹਾਈਡ੍ਰੋਜਨ ਇਮਰਸ਼ਨ ਲੈਂਪ,હાઇડ્રોજન નિમજ્જન લેમ્પ
ਹਾਈਡਰੋਜਨ ਇਲੈਕਟ੍ਰੋਡ,હાઇડ્રોજન ઇલેક્ટ્રોડ
ਹਾਈਡਰੋਜਨ ਇਲੈਕਟ੍ਰੋਡ ਸੈੱਲ,હાઇડ્રોજન ઇલેક્ટ્રોડ સેલ
ਹਾਈਡਰੋਜਨ ਲੇਜ਼ਰ,હાઇડ્રોજન લેસર
ਹਾਈਡਰੋਜਨ ਲਾਈਨ,હાઇડ્રોજન રેખા
ਹਾਈਡ੍ਰੋਜਨ ਮੇਜ਼ਰ,હાઇડ્રોજન મેસર
ਹਾਈਡਰੋਜਨ ਸਪੈਕਟ੍ਰਮ,હાઇડ્રોજન સ્પેક્ટ્રમ
ਹਾਈਡਰੋਜਨ ਪਰਮਾਣੂ,હાઇડ્રોજન અણુ
ਹਾਈਡਰੋਜਨ ਪਦਾਰਥ,હાઇડ્રોજન પદાર્થ
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ,હાઇડ્રોડાયનેમિક્સ
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ,હાઇડ્રોડાયનેમિક્સ
ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ,હાઇડ્રોડાયનેમિક્સ
ਹਾਈਡ੍ਰੋਲੋਜੀ,જળવિજ્ઞાન
ਹਾਈਡ੍ਰੋਮੈਗਨੈਟਿਕ ਅਸਥਿਰਤਾ,હાઇડ્રોમેગ્નેટિક અસ્થિરતા
ਹਾਈਡ੍ਰੋਮੈਗਨੈਟਿਕ ਓਸਿਲੇਸ਼ਨ,હાઇડ્રોમેગ્નેટિક ઓસિલેશન
ਹਾਈਡ੍ਰੋਮੈਗਨੈਟਿਕ ਸੰਕੁਚਨ ਪ੍ਰਭਾਵ,હાઇડ્રોમેગ્નેટિક સંકોચન અસર
ਹਾਈਡ੍ਰੋਮੈਗਨੈਟਿਕ ਸਥਿਰਤਾ,હાઇડ્રોમેગ્નેટિક સ્થિરતા
ਹਾਈਡ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਗ,હાઇડ્રોમેગ્નેટિક વેગ
ਹਾਈਡ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ,હાઇડ્રોમેગ્નેટિક તરંગ
hydromagnetology,હાઇડ્રોમેગ્નેટોલોજી
ਉਭਾਰੀ ਸਿਲੰਡਰ,ઉભયજીવી સિલિન્ડરો
"ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ, ਹਾਈਡ੍ਰੋਮੈਕਨਿਕਸ","હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોમિકેનિક્સ"
ਪਾਣੀ ਦਾ meteor,પાણીની ઉલ્કા
"ਬੁਆਏਂਟ-ਡੈਂਸੀਟੋਮੀਟਰ, ਹਾਈਡਰੋਮੀਟਰ","બુઓયન્ટ-ડેન્સિટોમીટર, હાઇડ્રોમીટર"
ਹਾਈਡ੍ਰੋਮੈਟ੍ਰਿਕਸ,હાઇડ્રોમેટ્રિક્સ
ਪਾਣੀ ਦੇ ਅੰਦਰ ਰੇਡੀਏਸ਼ਨ,પાણીની અંદર વિકિરણ
"hydrophone, hydrophone","હાઇડ્રોફોન, હાઇડ્રોફોન"
"ਹਾਈਡ੍ਰੋਫੋਟੋਮੀਟਰ, ਹਾਈਗ੍ਰੋਫੋਟੋਮੀਟਰ","હાઇડ્રોફોટોમીટર, હાઇગ્રોફોટોમીટર"
ਹਾਈਡਰੋਸਕੋਪ,હાઇડ્રોસ્કોપ
ਪਾਣੀ ਦੇ ਅੰਦਰ ਖੋਜ,પાણીની અંદર શોધ
ਜਲ ਬੋਰਡ,પાણી બોર્ડ
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ,હાઇડ્રોસ્ટેટિક
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਸਮਾਨਤਾ,હાઇડ્રોસ્ટેટિક સાદ્રશ્ય
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਜੰਤਰ,હાઇડ્રોસ્ટેટિક ઉપકરણ
ਉਛਾਲ ਸੰਤੁਲਨ,ઉછાળાનું સંતુલન
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਸੰਤੁਲਨ ਵਿਧੀ,હાઇડ્રોસ્ટેટિક સંતુલન પદ્ધતિ
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਕੰਪਰੈਸ਼ਨ,હાઇડ્રોસ્ટેટિક કમ્પ્રેશન
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਸਮੀਕਰਨ,હાઇડ્રોસ્ટેટિક સમીકરણ
"ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਸੰਤੁਲਨ, ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਸੰਤੁਲਨ","હાઇડ્રોસ્ટેટિક સંતુલન, હાઇડ્રોસ્ટેટિક સંતુલન"
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਫੋਰਸ,હાઇડ્રોસ્ટેટિક બળ
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਜਹਾਜ਼,હાઇડ્રોસ્ટેટિક પ્લેન
"ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਮਾਡਿਊਲਸ, ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਮਾਡਿਊਲਸ","હાઇડ્રોસ્ટેટિક મોડ્યુલસ, હાઇડ્રોસ્ટેટિક મોડ્યુલસ"
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ,હાઇડ્રોસ્ટેટિક દબાણ
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਥਿਊਰੀ,હાઇડ્રોસ્ટેટિક સિદ્ધાંત
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਸੰਭਾਵੀ,હાઇડ્રોસ્ટેટિક સંભવિત
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਤਣਾਅ,હાઇડ્રોસ્ટેટિક તણાવ
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਸਿਸਟਮ,હાઇડ્રોસ્ટેટિક સિસ્ટમ
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਲੋਡ,હાઇડ્રોસ્ટેટિક લોડ
"hydrostatics, hydrostatics","હાઇડ્રોસ્ટેટિક્સ, હાઇડ્રોસ્ટેટિક્સ"
ਗਰਮ ਪਾਣੀ,ગરમ પાણી
ਹਾਈਫਲਕਸ,ઉચ્ચ પ્રવાહ
"ਹਾਈਗ੍ਰੋਡਾਈਕ, ਨਮੀ ਸੂਚਕ","હાઇગ્રોડાઇક, ભેજ સૂચક"
"hygrogram, hygrogram","હાઇગ્રોગ્રામ, હાઇગ્રોગ્રામ"
"hygrograph, hygrograph","હાઇગ્રોગ્રાફ, હાઇગ્રોગ્રાફ"
ਹਾਈਗ੍ਰੋਲੋਜੀ,હાઇગ્રોલોજી
"ਹਾਈਗਰੋਮੀਟਰ, ਹਾਈਗਰੋਮੀਟਰ","હાઇગ્રોમીટર, હાઇગ્રોમીટર"
ਹਾਈਗ੍ਰੋਮੈਟਰੀ,હાઇગ્રોમેટ્રી
ਹਾਈਗ੍ਰੋਮੀਟਰ,હાઇગ્રોમીટર
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ,હાઇગ્રોસ્કોપિક
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਗੁਣਾਂਕ,હાઇગ્રોસ્કોપિક ગુણાંક
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਤਰਲ,હાઇગ્રોસ્કોપિક પ્રવાહી
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,હાઇગ્રોસ્કોપિક ગુણધર્મો
ਹਾਈਗ੍ਰੋਮੀਟਰ,હાઇગ્રોમીટર
ਹਾਈਲੋਰਸ ਕੋਆਰਡੀਨੇਟਸ,હાયલોરસ કોઓર્ડિનેટ્સ
hyalars ਸੰਭਾਵੀ,હાયલર્સ સંભવિત
hyperconjugation,અતિસંયોજન
ਸੁਪਰ ਅਸਮਾਨ,સુપર આકાશ
ਸੁਪਰਸੋਨਿਕ ਚੱਕਰ,સુપરસોનિક વર્તુળ
ਹਾਈਪਰਬੋਲਿਕ ਐਂਟੀਨਾ,હાયપરબોલિક એન્ટેના
ਹਾਈਪਰਬੋਲਿਕ ਲਗਾਤਾਰ ਰਾਡਾਰ ਸਿਸਟਮ,હાયપરબોલિક સતત રડાર સિસ્ટમ
ਹਾਈਪਰਬੋਲਿਕ ਦੂਰੀ,હાયપરબોલિક અંતર
ਹਾਈਪਰਬੋਲਿਕ ਫੀਲਡ ਫੈਕਟਰ,હાયપરબોલિક ક્ષેત્ર પરિબળ
ਹਾਈਪਰਬੌਲਿਕ ਵਿਭਿੰਨਤਾ,હાયપરબોલિક વિચલન
ਹਾਈਪਰਬੋਲਿਕ ਕਾਰਵਾਈ,હાયપરબોલિક કામગીરી
ਹਾਈਪਰਬੌਲਿਕ ਆਰਬਿਟ,હાયપરબોલિક ભ્રમણકક્ષા
ਹਾਈਪਰਬੋਲਿਕ ਬਿੰਦੂ,હાયપરબોલિક બિંદુ
ਹਾਈਪਰਬੋਲਿਕ ਪਲਸਡ ਰਾਡਾਰ ਸਿਸਟਮ,હાયપરબોલિક સ્પંદનીય રડાર સિસ્ટમ
ਹਾਈਪਰਬੋਲਿਕ ਰਾਡਾਰ ਸਿਸਟਮ,હાયપરબોલિક રડાર સિસ્ટમ
ਹਾਈਪਰਬੋਲਾ ਸਪਰਸ਼ ਲਚਕਤਾ,હાયપરબોલા સ્પર્શક સ્થિતિસ્થાપકતા
ਹਾਈਪਰਬੋਲਿਕ ਵੇਗ,હાયપરબોલિક વેગ
ਹਾਈਪਰਬੋਲਿਕ ਦਿਸ਼ਾ,હાયપરબોલિક દિશા
ਉੱਚ ਚਾਰਜ ਹਾਈਪਰ ਚਾਰਜ,ઉચ્ચ ચાર્જ હાયપર ચાર્જ
ਹਾਈਪਰ ਚਾਰਜ ਛੁੱਟੀ,હાયપર ચાર્જ રજા
ਰਸਾਇਣਕ ਵਰਗੀਕਰਨ,રાસાયણિક વર્ગીકરણ
ਸੁਪਰ ਤਿੱਖਾ ਐਂਟੀਨਾ,સુપર શાર્પ એન્ટેના
ਸੂਖਮ ਪਰਸਪਰ ਪ੍ਰਭਾਵ,સૂક્ષ્મ ક્રિયાપ્રતિક્રિયા
"ਸੂਖਮ ਅੰਤਰਾਲ ਕਾਨੂੰਨ, ਸੁਪਰਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਅੰਤਰਾਲ ਕਾਨੂੰਨ","માઈક્રોસ્કોપિક ઈન્ટરવલ લો, સુપરમાઈક્રોસ્કોપિક ઈન્ટરવલ લો"
ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਕੁਆਂਟਮ ਨੰਬਰ,માઇક્રોસ્કોપિક ક્વોન્ટમ નંબર
ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਅੰਤਰਾਲ ਸਥਿਰ,માઇક્રોસ્કોપિક અંતરાલ સ્થિર
ਵਧੀਆ ਸਪੈਕਟ੍ਰਮ,દંડ સ્પેક્ટ્રમ
ਘੱਟੋ-ਘੱਟ ਵੰਡ,ન્યૂનતમ વિભાજન
ਮਾਈਕਰੋਸਕੋਪਿਕ ਬਣਤਰ,માઇક્રોસ્કોપિક માળખું
ਹਾਈਪਰਫੋਕਲ ਦੂਰੀ,હાયપરફોકલ અંતર
hyperani ਭਾਗ,હાયપરની વિભાગ
ਬਹੁਤ ਜ਼ਿਆਦਾ ਬਾਰੰਬਾਰਤਾ,આત્યંતિક આવર્તન
ਉੱਚ ਆਵਿਰਤੀ ਵੇਵ,ઉચ્ચ આવર્તન તરંગ
hypergeometric ਵੰਡ,અતિભૌમિતિક વિતરણ
ਸਪਰਸ਼,સ્પર્શેન્દ્રિય
ਲੰਬੀ ਨਜ਼ਰ,લાંબી દૃષ્ટિ
ਹਾਈਪਰਨਿਕ,હાયપરનિક
ਹਾਈਪਰਰਾਨੀ ਨਿਊਕਲੀਅਸ,હાઇપરરાની ન્યુક્લિયસ
hyperon,હાયપરન
ਹਾਈਪਰਸਿਲ,હાઇપરસિલ
ਸੁਪਰਸੋਨਿਕ,સુપરસોનિક
ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ,સુપરસોનિક પ્રવાહ
ਸੁਪਰਸੋਨਿਕ ਸਮਰੂਪਤਾ ਨਿਯਮ,સુપરસોનિક સમપ્રમાણતા નિયમ
ਹਾਈਪਰਸੋਨਿਕ ਸਮਰੂਪਤਾ ਪੈਰਾਮੀਟਰ,હાઇપરસોનિક સમપ્રમાણતા પરિમાણ
ਸੁਪਰਸੋਨਿਕ ਗਤੀ,સુપરસોનિક ઝડપ
ਸੁਪਰਸੋਨਿਕ ਵੇਗ,સુપરસોનિક વેગ
ਸੁਪਰਸੋਨਿਕ ਲੇਸਦਾਰ ਵਹਾਅ,સુપરસોનિક સ્નિગ્ધ પ્રવાહ
hyperacoustics,હાયપરકોસ્ટિક્સ
ਹਾਈ ਸਪੀਡ ਵਾਹਨ,હાઇ સ્પીડ વાહન
ਹਾਈਪੈਕਸ ਸਿੰਗ,હાઇપેક્સ હોર્ન
ਦਬਾਅ ਹੇਠ,દબાણ હેઠળ
ਪਰਿਕਲਪਨਾ,પૂર્વધારણા
ਪਰਿਕਲਪਨਾ ਟੈਸਟਿੰਗ,પૂર્વધારણા પરીક્ષણ
"ਅਨੁਮਾਨਿਤ, ਕਲਪਨਾਤਮਕ","અનુમાનિત, અનુમાનિત"
ਸੰਪੂਰਨ ਵਿਸ਼ਾਲਤਾ ਮੰਨੀ ਗਈ,સંપૂર્ણ તીવ્રતા ધારણ કરી
"ਅਨੁਮਾਨਿਤ ਪੈਰਲੈਕਸ, ਗਤੀਸ਼ੀਲ ਪੈਰਲੈਕਸ","અનુમાનિત લંબન, ગતિશીલ લંબન"
ਉਬਾਲ ਬਿੰਦੂ,ઉત્કલન બિંદુ
ਪੇਜ ਟੈਂਸ਼ਨਰ,પેજ ટેન્શનર
"ਹਿਸਟਰੇਸਿਸ ਰਿਕਾਰਡਰ, ਹਿਸਟਰੇਸਿਸ ਗ੍ਰਾਫ","હિસ્ટેરેસિસ રેકોર્ડર, હિસ્ટેરેસિસ ગ્રાફ"
ਹਿਸਟਰੇਸਿਸ ਗੁਣਾਂਕ,હિસ્ટેરેસિસ ગુણાંક
aphasia ਗਲਤੀ,અફેસિયા ભૂલ
ਆਰਾਮਦਾਇਕ ਗਿੱਲਾ,ઢીલું મૂકી દેવાથી આસાનીથી
ਹਿਸਟਰੇਸਿਸ,હિસ્ટેરેસિસ
ਸਿਫਿਲਿਸ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ,સિફિલિસ લાક્ષણિકતા
ਸਿਫਿਲਿਸ ਕਰਵ,સિફિલિસ વળાંક
diathesis,ડાયાથેસીસ
"ਹਿਸਟਰੇਸਿਸ ਹੀਟਰ, ਹਿਸਟਰੇਸਿਸ ਹੀਟਰ","હિસ્ટેરેસિસ હીટર, હિસ્ટેરેસિસ હીટર"
ਸਿਫਿਲਿਸ ਲੂਪ,સિફિલિસ લૂપ
"hysteresis ਨੁਕਸਾਨ, hysteresis ਨੁਕਸਾਨ","હિસ્ટ્રેસીસ નુકશાન, હિસ્ટ્રેસીસ નુકશાન"
ਹਿਸਟਰੋਮੀਟਰ,હિસ્ટરોમીટર
ਹਿਸਟਰੇਸਿਸ ਮੋਟਰ,હિસ્ટેરેસિસ મોટર
ਹਿਸਟਰੇਸਿਸ ਟੈਸਟਰ,હિસ્ટેરેસિસ ટેસ્ટર
huygens ਵੇਵ ਪੇਜ,huygens તરંગ પાનું
ਦਿਲ,હૃદય
ਆਈ-ਮੋਡਿਊਲੇਟਰ,આઇ-મોડ્યુલેટર
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,આંતરિક સેમિકન્ડક્ટર
"I. ਸਿਗਨਲ, ਸਿਗਨਲ","I. સંકેત, સંકેત"
ਆਈਸ ਥਰਮਾਮੀਟਰ,બરફ થર્મોમીટર
ਬਰਫ਼ ਦਾ ਕ੍ਰਿਸਟਲ,બરફ-સ્ફટિક
"ਫ੍ਰੀਜ਼ਿੰਗ ਲਾਈਨ, ਆਈਸ ਲਾਈਨ","ઠંડું રેખા, બરફ રેખા"
ਬਰਫ਼,બરફ
"ਬਰਫ਼ਬਾਰੀ, ਬਰਫ਼, ਮਿਸਲੇਟੋ, ਮਿਸਲੇਟੋ","હિમવર્ષા, બરફ, મિસ્ટલેટો, મિસ્ટલેટો"
ਆਈਕਾਨ ਕੇਂਦਰ,ચિહ્ન કેન્દ્ર
iconologue,આઇકોનોલોગ
ਆਈਕੋਨੋਮੀਟਰ,આઇકોનોમીટર
"ਮੂਰਤੀਕਾਰ, ਆਈਕੋਨੋਸਕੋਪ","શિલ્પકાર, આઇકોનોસ્કોપ"
ਆਈਕੋਨੋਸਕੋਪ ਵਿਧੀ,આઇકોનોસ્કોપ મિકેનિઝમ
ਇੰਟਰਨੈਸ਼ਨਲ ਕਮਿਸ਼ਨ ਫਾਰ ਰੇਡੀਏਸ਼ਨ-ਥੈਰੇਪਿਊਟਿਕ ਪ੍ਰੋਟੈਕਸ਼ਨ,ઈન્ટરનેશનલ કમિશન ફોર રેડિયેશન-થેરાપ્યુટિક પ્રોટેક્શન
ਰੇਡੀਏਸ਼ਨ ਥੈਰੇਪੀ ਯੂਨਿਟਾਂ ਅਤੇ ਮਾਪਾਂ &#39;ਤੇ ਅੰਤਰਰਾਸ਼ਟਰੀ ਕਮਿਸ਼ਨ,રેડિયેશન થેરાપી યુનિટ્સ અને માપન પર આંતરરાષ્ટ્રીય કમિશન
ਅੰਤਰਰਾਸ਼ਟਰੀ ਵਧੀਆ ਮੁੱਲ ਸਾਰਣੀ,આંતરરાષ્ટ્રીય શ્રેષ્ઠ મૂલ્ય ટેબલ
ਆਦਰਸ਼ ਇਗਨੀਸ਼ਨ,આદર્શ ઇગ્નીશન
ਆਦਰਸ਼ ਕ੍ਰਿਸਟਲ,આદર્શ સ્ફટિક
ਆਦਰਸ਼ ਮੌਜੂਦਾ ਮੂਲ,આદર્શ વર્તમાન મૂળ
ਆਦਰਸ਼ ਡਾਈਲੈਕਟ੍ਰਿਕ,આદર્શ ડાઇલેક્ટ્રિક
