Tamil,Odiya
மைக்ரோகோபோல்,ମାଇକ୍ରୋକୋବୋଲ |
மைக்ரோ குறியீடு,ମାଇକ୍ରୋ କୋଡ୍ |
மைக்ரோ கம்ப்யூட்டர்,ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
"மைக்ரோ கம்ப்யூட்டர்
 கூறு","ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ଉପାଦାନ"
"மைக்ரோ கம்ப்யூட்டர்
 வளர்ச்சி
 அமைப்பு","ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ବିକାଶ
 ସିଷ୍ଟମ୍"
"மைக்ரோ கம்ப்யூட்டர்
 சொல் செயலாக்க","ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ଶବ୍ଦ ପ୍ରକ୍ରିୟାକରଣ |"
மைக்ரோ கன்ட்ரோலர்,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
மைக்ரோசைக்கிள்,ମାଇକ୍ରୋସକେଲ୍ |
மைக்ரோ எலக்ட்ரானிக்ஸ்,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
மைக்ரோஃபிச்,ମାଇକ୍ରୋଫେହେ
மைக்ரோஃபில்ம்,ମାଇକ୍ରୋଫିଲ୍ମ୍
மைக்ரோஃப்ளாப்பி,ମାଇକ୍ରୋଫ୍ଲୋପେଲି |
மைக்ரோஃப்ளோவ்சார்ட்,ମାଇକ୍ରୋଫ୍ଲୋଚାର୍ଟ |
மைக்ரோஃபார்ம் ரீடர்,ମାଇକ୍ରୋ 9 ରିଡର୍ |
"மைக்ரோஃபார்ம் ரீடர்
 நகலெடுக்கும்","ମାଇକ୍ରୋ 9 ରିଡର୍ |
 କପିଅର୍"
"மைக்ரோஃபார்ம் ரீடர்
 அச்சுப்பொறி","ମାଇକ୍ରୋ 9 ରିଡର୍ |
 ପ୍ରିଣ୍ଟର୍"
மைக்ரோகிராஃபிக்ஸ்,ଅଶୁଦ୍ରତା
மைக்ரோஇமேஜ்,ମାଇକ୍ରୋମିଜ ଆଜ
மைக்ரோ அறிவுறுத்தல்,ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶନାମା |
"மைக்ரோ இன்ஸ்ட்ரக்ஷன்
 வரிசை","ମାଇକ୍ରୋନିଣ୍ଟେସନ୍ |
 କ୍ରମ |"
மைக்ரோமெய்ன்ஃப்ரேம்,ମାଇକ୍ରୋମନାଫ୍ରେମ୍ |
மைக்ரோமினேட்டரைசேஷன்,ମାଇକ୍ରୋମାଇଜରାଇଜେସନ୍
மைக்ரோ ஆர்டர்,ମାଇକ୍ରୋଡେରର୍ |
மைக்ரோஃபோட்டோகிராஃப்,ମାଇକ୍ରୋଫଟୋଗ୍ରାଫ୍ |
மைக்ரோஃபோட்டோகிராபி,ମାଇକ୍ରୋଫଟୋଗ୍ରାଫି
"நுண்செயலி
 அலகு","ମାଇକ୍ରୋପ୍ରୋସେସିଂ
 ଏକକ"
நுண்செயலி,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
"நுண்செயலி
 பகுப்பாய்வி","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ଆନିପ୍ରିଣ୍ଟେଜର |"
"நுண்செயலி
 கட்டிடக்கலை","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସ୍ଥାପତ୍ୟ"
"நுண்செயலி பிட்
 துண்டு","ମାଇକ୍ରୋ ପ୍ରୋଟିବେସର ବିଟ୍
 ସ୍ଲାଇସ୍ |"
"நுண்செயலி
 சில்லு","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ଚିପ୍"
"நுண்செயலி
 கம்பைலர்","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସଙ୍କଳନକାରୀ"
"நுண்செயலி
 நினைவக இடைமுகம்","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସ୍ମୃତି ଅନ୍ତରାପୃଷ୍ଠତା"
நுண்செயலி,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
"நுண்செயலி
 கட்டுப்பாட்டு தர்க்கம்","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ତର୍କଗୁଡ଼ିକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |"
"நுண்செயலி
 கட்டுப்பாட்டு கடை","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋର୍ କରନ୍ତୁ"
"நுண்செயலி
 புலம்","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 କ୍ଷେତ୍ର"
"நுண்செயலி
 வழிமுறைகள் தொகுப்பு","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ନିର୍ଦ୍ଦେଶ ସେଟ୍"
"மைக்ரோப்ரோகிராம்
 நுண்செயலி","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମଡ୍ |
 ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର"
"நுண்செயலி
 மைக்ரோஅசெம்ப்ளர்","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ମାଇକ୍ରୋସେଟ୍ମ୍ସର |"
"நுண்செயலி
 மைக்ரோகோட்","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ମାଇକ୍ରୋକୋଡ୍ |"
"நுண்செயலி
 தொடர்","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 କ୍ରମ"
"நுண்செயலி
 கடை","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ଷ୍ଟୋର୍ କରନ୍ତୁ |"
நுண்ணிய,ମାଇକ୍ରୋପରିକି ମାଇକ୍ରୋନ୍ୱେନ୍ସ |
மைக்ரோவேவ் இணைப்பு,ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |
நடுத்தர பஞ்ச்,ମଧ୍ୟମ ପିଚ୍ |
மிடில்வேர்,ମଧ୍ୟମଜର |
மிடிகம்ப்யூட்டர்,MIDIMOUPERER |
இடம்பெயர்வு,ସ୍ଥାନାନ୍ତରଣ
இடம்பெயர்வு பாதை,ସ୍ଥାନାନ୍ତରଣ ପଥ
"மினியாஸ்எம்ப்ளர்
 திட்டம்","ମିନିମାସମ୍ |
 ପ୍ରୋଗ୍ରାମ୍"
மினிகம்ப்யூட்டர்,ମିନିକୋମାପ୍ରିଟର୍
"மினிகம்ப்யூட்டர்
 அசெம்பிளர்","ମିନିକୋମାପ୍ରିଟର୍
 ଏକତ୍ରିତ |"
மினிடிஸ்கெட்,ମିନିଡିଡିସ୍କେଟେଟ୍ |
மினிஃப்ளாப்பி வட்டு,ମିନିଫ୍ଲାପି ଡିସ୍କ |
குறைந்தபட்ச இயந்திரம்,ସର୍ବନିମ୍ନ ମେସିନ୍ |
குறைந்தபட்ச தயாரிப்பு,ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |
குறைந்த தொகை,ସର୍ବନିମ୍ନ ରାଶି |
குறைந்தபட்ச மரம்,ସର୍ବନିମ୍ନ ଗଛ |
"மினிமேக்ஸ்
 செயல்முறை","ମିନିମା
 ପ୍ରଣାଳୀ"
"குறைந்தபட்ச அணுகல்
 குறியீட்டு முறை","ସର୍ବନିମ୍ନ ଆକ୍ସେସ୍
 ସହଯୋଗ"
"குறைந்தபட்ச செலவு
குறைந்தபட்ச செலவு
 பரந்த மரம்","ସର୍ବନିମ୍ନ ମୂଲ୍ୟ
ସର୍ବନିମ୍ନ ମୂଲ୍ୟ
 ବାଜିବା ଗଛ |"
"குறைந்தபட்ச தாமதம்
 நிரலாக்க","ସର୍ବନିମ୍ନ ବିଳମ୍ବ |
 ପ୍ରୋଗ୍ରାମିଂ"
"குறைந்தபட்ச தூரம்
 குறியீடு","ସର୍ବନିମ୍ନ ଦୂରତା |
 କୋଡ୍"
"குறைந்தபட்ச தாமதம்
 குறியீட்டு முறை","ସର୍ବନିମ୍ନ ବିଳମ୍ବତା |
 ସହଯୋଗ"
சிறிய கட்டுப்பாட்டு புலம்,ଛୋଟ ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |
சிறிய சுழற்சி,ସାମାନ୍ୟ ଚକ୍ର
சிறுபான்மை கேரியர்,ସଂଖ୍ୟାଲଘୁ ବାହକ |
மினிஆர்ஓஸ்ட் விசை,ଛୋଟ ଛୋଟ ଚାବି |
சிறிய அமைப்பு,ଛୋଟ ଗଠନ |
சிறிய மொத்தம்,ନାବାଳକ ସମୁଦାୟ
மின்தெர்ம்,ମୃତ୍ତିକା
கழித்தல் கொடி,ମାଇନସ୍ ପତାକା |
கழித்தல் மண்டலம்,ମାଇନସ୍ ଜୋନ୍
Mips,ମିପସ୍
"இதர
 நேரம்","ବିବିଧ
 ସମୟ"
தவறாகப் பயன்படுத்துங்கள்,ଭୁଲ୍
"MIS (மேலாண்மை
 தகவல்
 அமைப்பு)","MIS (ପରିଚାଳନା)
 ସୂଚନା
 ସିଷ୍ଟମ୍)"
தவறான பதிவு,ଭୁଲ ବ୍ୟାଖ୍ୟା
பிழை இல்லை,ତ୍ରୁଟି ନିଖୋଜ ତ୍ରୁଟି |
தவறு,ଭୁଲ
"கலப்பு அடிப்படை
 குறியீடு","ମିଶ୍ରିତ ଆଧାର |
 ଉଲ୍ଲେଖ"
"கலப்பு அடிப்படை
 எண் அமைப்பு","ମିଶ୍ରିତ ଆଧାର |
 ସଂଖ୍ୟା ବ୍ୟବସ୍ଥ"
"கலப்பு அடிப்படை
 எண்ணிக்கை
 அமைப்பு","ମିଶ୍ରିତ ଆଧାର |
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍"
"கலப்பு பயன்முறை
 வெளிப்பாடு","ମିଶ୍ରିତ ମୋଡ୍ |
 ଅଭିବ୍ୟକ୍ତି"
"கலப்பு-ராடிக்ஸ்
 குறியீடு","ମିଶ୍ରିତ-ରେଡିକ୍ସ |
 ଉଲ୍ଲେଖ"
"கலப்பு-ராடிக்ஸ்
 எண்ணிக்கை
 அமைப்பு","ମିଶ୍ରିତ-ରେଡିକ୍ସ |
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍"
"கலப்பு ரேடிக்ஸ்
 அமைப்பு","ମିଶ୍ରିତ ରେଡିକ୍ସ |
 ସିଷ୍ଟମ୍"
"கலப்பு வகை
 வெளிப்பாடு","ମିଶ୍ରିତ ପ୍ରକାର |
 ଅଭିବ୍ୟକ୍ତି"
நினைவூட்டல்,ମିସୋନିକ୍ |
நினைவூட்டல் முகவரி,ମିଣ୍ଟେମିକ୍ ଠିକଣା |
நினைவூட்டல் பெயர்,ମିଣ୍ଟୋନିକ୍ ନାମ |
"நினைவூட்டல்
 செயல்பாட்டு குறியீடு","ମିସୋନିକ୍ |
 ଅପରେସନ୍ କୋଡ୍"
நினைவூட்டல் சின்னம்,ମନେମୋନିକ୍ ପ୍ରତୀକ |
மாதிரி அறிக்கை,ମଡେଲ୍ ଷ୍ଟେଟମେଣ୍ଟ୍ |
"மோடம் குறியாக்கம்
 சாதனம்","ମୋଡେମ୍ ଏନକ୍ରିପସନ୍
 ଉପକରଣ"
மாற்றும் நிலை,ପରିବର୍ତ୍ତନଶୀଳ ସ୍ତର |
மாற்றியமைப்பாளர்,ମୋଡିଫାୟର୍
மாற்றியமைக்கும் பிட்,ମୋଡିଫାୟର୍ ବିଟ୍
மாற்றியமைக்கும் பதிவு,ମୋଡିଫାୟର୍ ରେଜିଷ୍ଟର |
அறிவுறுத்தலை மாற்றவும்,ନିର୍ଦ୍ଦେଶକୁ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
டிக்கெட்டை மாற்றவும்,ଟିକେଟ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
மாடுலா,ମୋଡୁଲା
"மட்டு
 எண்கணித","ମଡ୍ୟୁଲାର୍ |
 ଗାଣିତିକ"
மட்டு கவுண்டர்,ମଡ୍ୟୁଲାର୍ କାଉଣ୍ଟର |
மட்டுப்படுத்தல்,Modelulerity |
"மட்டு
 நிரலாக்க","ମଡ୍ୟୁଲାର୍ |
 ପ୍ରୋଗ୍ରାମିଂ"
"மாடுலேட்டர்
 டெமடுலேட்டர்","ମନଲୋପର
 Demoduster"
மாடுலேஷன் வீதம்,ମୋଡଲେସନ୍ ହାର
"தொகுதி
 விவரக்குறிப்பு","ମଡ୍ୟୁଲ୍ |
 ନିର୍ଦ୍ଦିଷ୍ଟକରଣ"
மொனாடிக்,ମୋନାଡିକ୍ |
"மோனாடிக் பூலியன்
 ஆபரேட்டர்","ମୋନଡିକ୍ ବୁଲିଅନ୍ |
 ଅପରେଟର୍"
மொனாடிக் செயல்பாடு,ମୋନାଡିକ୍ ଅପରେସନ୍ |
மோனாடிக் ஆபரேட்டர்,ମୋନାଡିକ୍ ଅପରେଟର |
"கண்காணிப்பு
 திட்டங்கள்","ମନିଟରିଂ
 ପ୍ରୋଗ୍ରାମ୍"
"கண்காணிப்பு
 திட்டம்","ମନିଟରିଂ
 ପ୍ରୋଗ୍ରାମ୍"
அச்சுப்பொறியைக் கண்காணிக்கவும்,ମନିଟର ପ୍ରିଣ୍ଟର୍ |
நிரல் நிரல்,ମନିଟର ପ୍ରୋଗ୍ରାମ
கண்காணிப்பு அலகு,ମନିଟର ୟୁନିଟ୍ |
மானிட்டர் கன்சோல்,ମୋନେଟର କନସୋଲ୍ |
"ஒற்றைக்கல்
 ஒருங்கிணைந்த மின்சுற்று","Monolitic |
 ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |"
ஒற்றைக்கல் சேமிப்பு,Monolithic ଷ୍ଟୋରେଜ୍ |
"ஒற்றைக்கல்
 தொழில்நுட்பம்","Monolitic |
 ଟେକ୍ନୋଲୋଜି"
மோனோஸ்டபிள்,ଗତିଶୀଳ |
"மோனோஸ்டபிள்
 மல்டிவைப்ரேட்டர்","ଗତିଶୀଳ |
 ମଲ୍ଟିଭାଟିଟର"
"மோனோஸ்டபிள் தூண்டுதல்
 சுற்று","ଏକକେବଲ୍ ଟ୍ରିଗର |
 ସର୍କିଟ"
மார்பிம்,ମୋର୍ଫେମ୍ |
மோர்பிசம்,ମର୍ଫିଜିମ୍
மிக முக்கியமான பிட்,ଅଧିକାଂଶ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ |
"மிகவும் இன்றியமையாதது
 எழுத்து","ଅଧିକାଂଶ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
 ବର୍ଣ୍ଣ"
தாய் வாரியம்,ମା
தாய் பதிவு,ମାତା ରେଜିଷ୍ଟର |
மவுண்ட்,ମାଉଣ୍ଟ
மவுண்ட் பண்புக்கூறு,ଆର୍ଟ ଆଟ୍ରିବ୍ୟୁଟ୍ |
நகர்வு,ଘୁଞ୍ଚାନ୍ତୁ |
இயக்கம் கோப்பு,ଗତି ଫାଇଲ |
"சராசரியாக நகர்கிறது
 முறை","ହାରାହାରି ଗତିଶୀଳ |
 ପଦ୍ଧତି"
மல்டியாக்ஸ் அமைப்பு,ମଲ୍ଟିଆକେସ୍ ସିଷ୍ଟମ୍ |
"மல்டியாட்ரெஸ்
 அழைப்பு","ମଲ୍ଟିପାରଡ୍
 ଆହ୍"
"மல்டியாட்ரெஸ்
 அழைப்பு வசதி","ମଲ୍ଟିପାରଡ୍
 କଲିଂ ସୁବିଧା"
"மல்டியாட்ரெஸ்
 வழிமுறைகள்","ମଲ୍ଟିପାରଡ୍
 ନିର୍ଦ୍ଦେଶ"
மல்டியாஸ்பெக்ட்,ବହୁମୂଦିତ |
மல்டிபஸ்,ମଲ୍ଟିବସ୍
மல்டிசிப்,ମଲ୍ଟିଚିପ୍
"பல பரிமாண
 வரிசை","ବହୁଘର ମାସ
 ଆରେ"
"பல பரிமாண
 மொழி","ବହୁଘର ମାସ
 ଭାଷା"
"மல்டிடோமைன்
 வலைப்பின்னல்","ବହୁମୁଖୀ |
 ନେଟୱର୍କ"
மல்டிட்ராப் வரி,ବହୁରାଷ୍ଟ୍ରୀୟ ରେଖା |
"பன்முகத்தன்மை
 இருமுனை ஆண்டெனா","ମଲ୍ଟି
 ଡିପୋଲ୍ ଆଣ୍ଟେନା |"
"பன்முக அதிர்வெண்
 துடிப்பு","ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପଲସିଂ"
"பன்முக அதிர்வெண்
 புஷ்பட்டன் செட்","ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପୁଲବ୍ଲଟନ୍ ସେଟ୍ |"
"பன்முக அதிர்வெண்
 பெறுநர்","ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପ୍ରାପ୍ତକର୍ତ୍ତା |"
"பன்முக அதிர்வெண்
 சிக்னல்","ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ସଙ୍କେତ"
"பன்முக அதிர்வெண்
 முனையத்தில்","ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ଟର୍ମିନାଲ୍"
"மல்டிஃபங்க்ஷன்
 அமைப்பு","ମଲ୍ଟିଫଙ୍କସନ
 ସିଷ୍ଟମ୍"
மல்டிஜோப் செயல்பாடு,ମଲ୍ଟିଜୋବ ଅପରେସନ୍ |
மல்டிலேயர் சாதனம்,ବାଲ୍ୟଲାାୟର୍ ଡିଭାଇସ୍ |
பல நிலை முகவரி,ମଲ୍ଟିଓପେଭେଲ୍ ଠିକଣା
பல நிலை நினைவகம்,ମଲ୍ଟିଙ୍ଗଭଭେଲ୍ ମେମୋରୀ
பல நிலை பாதுகாப்பு,ମଲ୍ଟିଓପେଭେଲ୍ ସୁରକ୍ଷା
"பல நிலை
 சப்ரூட்டீன்","ମଲ୍ଟିଓପେଭେଲ୍
 ସବ୍ରୋଟାଇନ୍ |"
மல்டிலிங்க்,ବହୁମୁଖୀ
மல்டிமீடியா அஞ்சல்,ମଲ୍ଟିମିଡ଼ିଆ ମେଲ୍
"மல்டிமோட்
 கவுண்டர்","ମଲ୍ଟିମୋଡ୍ |
 କାଉଣ୍ଟର"
மல்டிபாஸ் வகை,ବହୁଗୁଣ ସର୍ଟ |
பல அணுகல்,ଏକାଧିକ ଆକ୍ସେସ୍ |
"பல முகவரி
 வழிமுறைகள்","ଏକାଧିକ ଠିକଣା
 ନିର୍ଦ୍ଦେଶ"
"நான்கு
 ஒதுக்கீடு","ଏକାଧିକ
 ଆସାଇନମେଣ୍ଟ"
பல சங்கிலி,ଏକାଧିକ ଶୃଙ୍ଖଳା
பல இணைப்பு,ଏକାଧିକ ସଂଯୋଜକ |
"நான்கு
 அறிவிப்பு","ଏକାଧିକ
 ଘୋଷଣା"
"பல டொமைன்
 வலைப்பின்னல்","ଏକାଧିକ ଡୋମେନ୍ |
 ନେଟୱର୍କ"
"பல வேலை
 செயலாக்கம்","ଏକାଧିକ ଚାକିରି
 ପ୍ରକ୍ରିୟାକରଣ"
"பல நீளம்
 வேலை","ଏକାଧିକ ଲମ୍ବ |
 କାର୍ଯ୍ୟ କରୁଛି"
பல செயல்பாடு,ଏକାଧିକ ଅପରେସନ୍ |
பல புள்ளி வரி,ଏକାଧିକ ପଏଣ୍ଟ ଲାଇନ୍ |
பல துல்லியம்,ଏକାଧିକ ସଠିକତା |
"நான்கு
 நிரலாக்க","ଏକାଧିକ
 ପ୍ରୋଗ୍ରାମିଂ"
பல குத்துதல்,ଏକାଧିକ ପିଞ୍ଚିଂ |
"நான்கு
 பின்னடைவு மாதிரி","ଏକାଧିକ
 ରିଗ୍ରେସନ୍ ମଡେଲ୍ |"
பல ரூட்டிங்,ଏକାଧିକ ରାଉଟିଙ୍ଗ୍ |
"பல பணி
 மேலாண்மை","ଏକାଧିକ ଟାସ୍କ |
 ପରିଚାଳନା"
பல பயன்பாடு,ଏକାଧିକ ଉପଯୋଗୀତା |
"பல மதிப்பு
 தர்க்கம்","ଏକାଧିକ ମୂଲ୍ୟବାନ |
 ତର୍କ"
"மல்டிபிளக்ஸ் தரவு
 முனையத்தில்","ଏକାଧିକ ତଥ୍ୟ |
 ଟର୍ମିନାଲ୍"
மல்டிபிளெக்ஸ் பஸ்,ମଲ୍ଟିପ୍ଲେଡ୍ ବସ୍ |
"மல்டிபிளெக்ஸ்
 செயல்பாடு","ସ୍ୱଦଗତ
 ଅପରେସନ୍"
மல்டிபிளெக்சர்,ସ୍ୱଦଶିଳ
"மல்டிபிளெக்சர்
 உருவகப்படுத்துதல்","ସ୍ୱଦଶିଳ
 ଅନୁକରଣ"
மல்டிபிளெக்சிங்,ସ୍ୱାର୍ଥକ
மல்டிபிளக்ஸ் இணைப்பு,ଏକାଧିକ ଲିଙ୍କ୍ |
மல்டிபிளக்ஸ் பயன்முறை,ଏକାଧିକ ମୋଡ୍ |
"மல்டிபிளக்ஸ்
 செயல்பாடு","ସ୍ୱତନ୍ତ୍ର-
 ଅପରେସନ୍"
பெருக்கி காரணி,ବହୁମୁଖୀ ସ୍ଥାନଗୁଡିକ
"பெருக்கி அளவு
 பதிவு","ବହୁମୂଲ୍ୟ ବିଷୟବୋଧ
 ପଞ୍ଜିକରଣ କର |"
"பஞ்சை பெருக்கவும்
 (= கணக்கிடுதல்
 பஞ்ச்)","ପଞ୍ଚକୁ ଗୁଣନ କରିବା |
 (= ଗଣନା
 ପଞ୍ଚ)"
மல்டிபாயிண்ட் சுற்று,ମଲ୍ଟିପଏଣ୍ଟ ସର୍କିଟ |
மல்டிபாயிண்ட் இணைப்பு,ବହୁମୁଖୀ ଲିଙ୍କ୍ |
"மல்டிபாயிண்ட்
 வலைப்பின்னல்","ବହୁମୁଖୀ
 ନେଟୱର୍କ"
பன்முகத்தன்மை,ବହୁମୂଲଟି
மல்டிபிராசசிங்,ବହୁମନ
"மல்டிபிராசசிங்
 அமைப்பு","ବହୁମନ
 ସିଷ୍ଟମ୍"
மல்டிபிராசசர்,ବ୍ଯ୍ଲୀପ
"மல்டிபிராசசர்
இடைமுகம்","ବ୍ଯ୍ଲୀପ
ଅନ୍ତର୍ଭୁକ୍ତ"
மல்டிபிரோகிராமிங்,ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ
"மல்டிபிரோகிராமிங்
 நினைவக பாதுகாப்பு","ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ
 ସ୍ମୃତି ରକ୍ଷା"
"மல்டிபிரோகிராமிங்
 அமைப்பு","ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ
 ସିଷ୍ଟମ୍"
மல்டிரீல் வரிசையாக்கம்,ମଲ୍ଟିରେଏଲ୍ ସର୍ଟିଂ
கோப்பு,ମଲ୍ଟିଦ୍ ଫାଇଲ୍
"மல்டிசெட்யூல்
 தனிப்பட்ட வரி","ମଲ୍ଟିଚେଡ୍
 ବ୍ୟକ୍ତିଗତ ରେଖା"
பன்முகத்தன்மை,ମଲଶ୍ତର
"பல்பணி
 செயல்பாடு","ମଲ୍ଟିଟିଟାସ୍କ୍ |
 ଅପରେସନ୍"
மல்டித்ரெடிங்,ମଲ୍ଟିରୁଟିଂ
"மல்டியூனிட்
 செயலி","ବହୁମୁଖୀ
 ସଞ୍ଚାଳକ"
மல்டியூசர் அமைப்பு,ମଲ୍ଟିପାରୀ ସିଷ୍ଟମ
பன்முகத்தன்மை கொண்ட தர்க்கம்,ବହୁଭଳି ଲାଇବିକ୍ |
மல்டிவைப்ரேட்டர்,ମଲ୍ଟିଭାଟିଟର
"மல்டிவே தேடல்
 மரம்","ମଲ୍ଟିୱେ ସନ୍ଧାନ |
 ଗଛ"
பரஸ்பர விலக்கு,ମ୍ୟୁଚୁଆଲ୍ ବହିଷ୍କାର
"பரஸ்பர
 தகவல்","ପାରସ୍ପରିକ
 ସୂଚନା"
"பரஸ்பர ஜோடி
 கொள்ளளவு","ମ୍ୟୁଚୁଆଲ୍ ଯୋଡି |
 ପତ୍ର"
Nand,ନନ୍ଦୀଶ
NAND உறுப்பு,ନନ୍ଦା ଉପାଦାନ |
NAND செயல்பாடு,ନନ୍ଦନ କାର୍ଯ୍ୟ
NAND செயல்பாடு,ନନ୍ଦୀ ଅପରେସନ୍ |
நானோ செயலி,ନାନୋ ପ୍ରୋସେସର୍ |
"நானோப்ரோகிராம்
 கடை","ନାନୋପ୍ରୋଗ୍ରାମ୍ |
 ଷ୍ଟୋର୍ କରନ୍ତୁ |"
குறுகிய இசைக்குழு,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |
தேசிய தன்மை,ଜାତୀୟ ବର୍ଣ୍ଣ
"தேசிய
 தேவை","ଜାତୀୟ
 ଆବଶ୍ୟକତା"
சொந்த இணைப்பு,ଦେଶୀ ସଂଲଗ୍ନ
சொந்த குறியீடு,ଦେଶୀ କୋଡ୍
சொந்த கம்பைலர்,ଦେଶୀ କମ୍ପାଇଲର୍ |
இயற்கை பைனரி,ପ୍ରାକୃତିକ ବାଇନାରୀ |
"இயற்கை செயல்பாடு
 ஜெனரேட்டர்","ପ୍ରାକୃତିକ କାର୍ଯ୍ୟ
 ଜେନେରେଟର"
இயற்கை மொழி,ପ୍ରାକୃତିକ ଭାଷା |
"இயற்கை மொழி
 அமைப்பு","ପ୍ରାକୃତିକ ଭାଷା |
 ସିଷ୍ଟମ୍"
ஊசி,ଛୁଞ୍ଚି
மறுப்பு,ଆଗେଇ ନିଅ
எதிர்மறை நுழைவு,ନକାରାତ୍ମକ ପ୍ରବେଶ
எதிர்மறை கருத்து,ନକାରାତ୍ମକ ମତାମତ |
எதிர்மறை தர்க்கம்,ନକାରାତ୍ମକ ତର୍କ |
எதிர்மறை உண்மையான தர்க்கம்,ନକାରାତ୍ମକ ପ୍ରକୃତ ତର୍କ |
எதிர்மறை,ନକାରାତ୍ମକ
"அதுவுமில்லாமல் இதுவுமில்லாமல்
 செயல்பாடு (அல்லது-
 செயல்பாடு)","ନା କିମ୍ବା
 ଅପରେସନ୍ (କିମ୍ବା
 ଅପରେସନ୍)"
நோபர்,Newer
"உள்ளமைக்கப்பட்ட கட்டளை
 பட்டியல்","ନେଷ୍ଟେଡ୍ କମାଣ୍ଡ୍ |
 ତାଲିକା |"
உள்ளமைக்கப்பட்ட மேக்ரோக்கள்,ନେଷ୍ଟେଡ୍ ମାକ୍ରୋ |
கூடு நிலை,ବସା ସ୍ତର
கூடு கடை,ବସା ଦୋକାନ
நிகர அமைப்பு,ନିଟ୍ ଗଠନ |
"பிணைய அணுகல்
 கட்டுப்பாடு","ନେଟୱର୍କ ପ୍ରବେଶ
 ନିୟନ୍ତ୍ରଣ"
"பிணைய அணுகல்
 இயந்திரம்","ନେଟୱର୍କ ପ୍ରବେଶ
 ଯନ୍ତ୍ର"
"பிணைய அணுகல்
 விலை","ନେଟୱର୍କ ପ୍ରବେଶ
 ମୂଲ୍ୟ"
நெட்வொர்க் அனலாக்,ନେଟୱର୍କ ଆନାଲଗ୍ |
நெட்வொர்க் அனலைசர்,ନେଟୱାର୍କ ଆନାଲିଜର୍
"வலைப்பின்னல்
 விண்ணப்பம்","ନେଟୱର୍କ
 ପ୍ରୟୋଗ"
"வலைப்பின்னல்
 கட்டிடக்கலை","ନେଟୱର୍କ
 ସ୍ଥାପତ୍ୟ"
"வலைப்பின்னல்
 விழிப்புணர்வு","ନେଟୱର୍କ
 ସଚେତନତା"
"வலைப்பின்னல்
 கூறு","ନେଟୱର୍କ
 ଉପାଦାନ"
"வலைப்பின்னல்
 நெரிசல்","ନେଟୱର୍କ
 ଯାତାୟାତ"
