Marathi,Malayalam
मायक्रोफिचे,മൈക്രോഫിഷെ
मायक्रोफिल्म,മൈക്രോഫിലിം
मायक्रोफ्लॉपी,മൈക്രോഫ്ലോപ്പി
मायक्रोफ्लोचार्ट,മൈക്രോഫ്ലോചാർട്ട്
मायक्रोफॉर्म रीडर,മൈക്രോഫോം റീഡർ
"मायक्रोफॉर्म रीडर
 कॉपियर","മൈക്രോഫോം റീഡർ
 പകർപ്പവ്യയം"
"मायक्रोफॉर्म रीडर
 प्रिंटर","മൈക്രോഫോം റീഡർ
 പ്രിന്റർ"
मायक्रोग्राफिक्स,മൈക്രോഗ്രാഫിക്സ്
मायक्रोइमेज,മൈക്രോമേജ്
सूक्ष्म सूचना,മൈക്രോ നിർദ്ദേശം
"मायक्रोइन्स्ट्रक्शन
 क्रम","മൈക്രോ റിട്ടേഷൻ
 അനുകമം"
मायक्रोमेनफ्रेम,മൈക്രോമൂയിൻഫ്രെയിം
मायक्रोमिनिएटरायझेशन,മൈക്രോമിനിയറൈസേഷൻ
मायक्रोऑर्डर,മൈക്രോ സെഡ്ഓഡർ
मायक्रोफोटोग्राफ,മൈക്രോഫോട്ടോഗ്രാഫ്
मायक्रोफोटोग्राफी,മൈക്രോഫോട്ടോഗ്രാഫി
"मायक्रोप्रोसेसिंग
 युनिट","മൈക്രോപ്രൊസസ്സിംഗ്
 ഘടകം"
मायक्रोप्रोसेसर,മൈക്രോപ്രൊസസ്സർ
"मायक्रोप्रोसेसर
 विश्लेषक","മൈക്രോപ്രൊസസ്സർ
 വിശകലന"
"मायक्रोप्रोसेसर
 आर्किटेक्चर","മൈക്രോപ്രൊസസ്സർ
 വാസ്തുവിദ"
"मायक्रोप्रोसेसर बिट
 स्लाइस","മൈക്രോപ്രൊസസ്സർ ബിറ്റ്
 പൂളുക"
"मायक्रोप्रोसेसर
 चिप","മൈക്രോപ്രൊസസ്സർ
 കഷണം"
"मायक्रोप्रोसेसर
 कंपाईलर","മൈക്രോപ്രൊസസ്സർ
 കംപൈലർ"
"मायक्रोप्रोसेसर
 मेमरी इंटरफेस","മൈക്രോപ്രൊസസ്സർ
 മെമ്മറി ഇന്റർഫേസ്"
मायक्रोप्रोग्राम,മൈക്രോപ്രോഗ്രാം
"मायक्रोप्रोग्राम
 तर्कशास्त्र नियंत्रित करा","മൈക്രോപ്രോഗ്രാം
 യുക്തി നിയന്ത്രിക്കുക"
"मायक्रोप्रोग्राम
 नियंत्रण स्टोअर","മൈക്രോപ്രോഗ്രാം
 നിയന്ത്രണ സ്റ്റോർ"
"मायक्रोप्रोग्राम
 फील्ड","മൈക്രോപ്രോഗ്രാം
 വയല്"
"मायक्रोप्रोग्राम
 सूचना सेट","മൈക്രോപ്രോഗ്രാം
 നിർദ്ദേശ സെറ്റ്"
"मायक्रोप्रोग्रॅम्ड
 मायक्रोप्रोसेसर","മൈക്രോപ്രംമോഗ് ചെയ്തു
 മൈക്രോപ്രൊസസ്സർ"
"मायक्रोप्रोग्राम
 मायक्रोसेम्बलर","മൈക്രോപ്രോഗ്രാം
 മൈക്രോസെമ്മർ"
"मायक्रोप्रोग्राम
 मायक्रोकोड","മൈക്രോപ്രോഗ്രാം
 മൈക്രോകോഡ്"
"मायक्रोप्रोग्राम
 सिक्वेन्सर","മൈക്രോപ്രോഗ്രാം
 സീക്വൻസർ"
"मायक्रोप्रोग्राम
 स्टोअर","മൈക്രോപ്രോഗ്രാം
 കലവറ"
मायक्रोसेक्वेन्स,മൈക്രോവിക്യാബോധം
मायक्रोवेव्ह दुवा,മൈക്രോവേവ് ലിങ്ക്
मध्यम पंच,മധ്യ പഞ്ച്
मिडलवेअर,പശ്ചികവകളെ
मिडिक कॉम्प्यूटर,മിഡികോംപിറ്റർ
स्थलांतर,കുടിയേറ്റം
स्थलांतर मार्ग,മൈഗ്രേഷൻ പാത്ത്
"Miniassembler
 कार्यक्रम","Miniassembler
 കാരപരിപാടി"
मिनीकॉम्प्यूटर,മിനിക്കോറർ
"मिनीकॉम्प्यूटर
 असेंबलर","മിനിക്കോറർ
 അസംബ്ലി"
मिनीडिस्केट,മിനിനിസ്കെറ്റ്
मिनीफ्लॉपी डिस्क,മിനിഫ്ലോപ്പി ഡിസ്ക്
किमान मशीन,മിനിമൽ മെഷീൻ
किमान उत्पादन,മിനിമൽ ഉൽപ്പന്നം
किमान बेरीज,മിനിമൽ തുക
किमान झाड,മിനിമൽ ട്രീ
"मिनीमॅक्स
 प्रक्रिया","മിനിമാക്സ്
 ഗതി"
"किमान प्रवेश
 कोडिंग","കുറഞ്ഞ ആക്സസ്
 കോഡിംഗ്"
"किमान किंमत
किमान किंमत
 विस्तृत झाड","കുറഞ്ഞ ചെലവ്
കുറഞ്ഞ ചെലവ്
 സ്പാനിംഗ് ട്രീ"
"किमान विलंब
 प्रोग्रामिंग","കുറഞ്ഞ കാലതാമസം
 പ്രോഗ്രാമിംഗ്"
"किमान अंतर
 कोड","കുറഞ്ഞ ദൂരം
 കോഡ്"
"किमान विलंब
 कोडिंग","ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി
 കോഡിംഗ്"
किरकोळ नियंत्रण क्षेत्र,ചെറിയ നിയന്ത്രണ ഫീൽഡ്
किरकोळ चक्र,ചെറിയ ചക്രം
अल्पसंख्याक वाहक,ന്യൂനപക്ഷ കാരിയർ
मिनरस्ट की,മിന്റോസ്റ്റ് കീ
किरकोळ रचना,ചെറിയ ഘടന
किरकोळ एकूण,മൊത്തം ആകെ
मिनिमम,മിന്നിമി
वजा ध्वज,മൈനസ് ഫ്ലാഗ്
वजा झोन,മൈനസ് സോൺ
एमआयपीएस,മിപ്സ്
"संकीर्ण
 वेळ","കലര്പ്പായ
 കാലം"
चुकीची माहिती,തെറ്റാണ്
"एमआयएस (व्यवस्थापन
 माहिती
 प्रणाली)","മിസ് (മാനേജുമെന്റ്
 വിവരം
 സിസ്റ്റം)"
चुकीचे कामकाज,തെറ്റായ പെരുമാറ്റം
गहाळ त्रुटी,നഷ്ടമായി പിശക്
चूक,തെറ്റ്
"मिश्रित बेस
 नोटेशन","മിക്സഡ് ബേസ്
 നൃത്തം"
"मिश्रित बेस
 क्रमांक प्रणाली","മിക്സഡ് ബേസ്
 നമ്പർ സിസ്റ്റം"
"मिश्रित बेस
 संख्या
 प्रणाली","മിക്സഡ് ബേസ്
 അടക്കം
 ഏര്പ്പാട്"
"मिश्रित मोड
 अभिव्यक्ती","മിക്സഡ് മോഡ്
 മുഖഭാവം"
"मिश्रित-रेडिक्स
 नोटेशन","മിക്സഡ്-റേഡിക്സ്
 നൃത്തം"
"मिश्रित-रेडिक्स
 संख्या
 प्रणाली","മിക്സഡ്-റേഡിക്സ്
 അടക്കം
 ഏര്പ്പാട്"
"मिश्रित रेडिक्स
 प्रणाली","സമ്മിശ്ര റാഡിക്സ്
 ഏര്പ്പാട്"
"मिश्र प्रकार
 अभिव्यक्ती","മിക്സഡ് തരം
 മുഖഭാവം"
मेमोनिक,മെന്നിക്
मेमोनिक पत्ता,Mnemonic വിലാസം
मेमोनिक नाव,Mnemonic പേര്
"मेमोनिक
 ऑपरेशन कोड","മെന്നിക്
 ഓപ്പറേഷൻ കോഡ്"
मेमोनिक प्रतीक,Mnemonic ചിഹ്നം
मॉडेल स्टेटमेंट,മോഡൽ സ്റ്റേറ്റ്മെന്റ്
"मॉडेम एन्क्रिप्शन
 साधन","മോഡം എൻക്രിപ്ഷൻ
 ഉപായം"
बदल पातळी,പരിഷ്ക്കരണം
सुधारक,മോഡിഫയർ
सुधारक बिट,മോഡിഫയർ ബിറ്റ്
सुधारक नोंदणी,മോഡിഫയർ രജിസ്റ്റർ
सूचना सुधारित करा,നിർദ്ദേശം പരിഷ്ക്കരിക്കുക
तिकीट सुधारित करा,ടിക്കറ്റ് പരിഷ്ക്കരിക്കുക
मॉड्युला,മാറ്റണം
"मॉड्यूलर
 अंकगणित","മോഡുലാർ
 ഗണിതശാസ്തം"
मॉड्यूलर काउंटर,മോഡുലാർ ക .ണ്ടർ
मॉड्युलरिटी,മോഡലാരിയ
"मॉड्यूलर
 प्रोग्रामिंग","മോഡുലാർ
 പ്രോഗ്രാമിംഗ്"
"मॉड्यूलर
 डेमोडुलेटर","മൊഡ്യൂളേറ്റർ
 തകരാറ്റര്"
मॉड्युलेशन दर,മോഡുലേഷൻ നിരക്ക്
"मॉड्यूल
 तपशील","മൊഡ്യൂൾ
 സവിശേഷത"
मोनॅडिक,നിര്ണാദിക്
"मोनाडिक बुलियन
 ऑपरेटर","മോണാഡിക് ബൂലിയൻ
 ടെലഫോണ്ഓപ്പറേറ്റര്"
मोनॅडिक ऑपरेशन,മോണാഡിക് പ്രവർത്തനം
मोनाडिक ऑपरेटर,മോണാഡിക് ഓപ്പറേറ്റർ
"चे परीक्षण
 कार्यक्रम","നിരീക്ഷണം
 പ്രോഗ്രാമുകൾ"
"देखरेख
 कार्यक्रम","നിരീക്ഷണകരമായ
 കാരപരിപാടി"
प्रिंटरचे परीक्षण करा,പ്രിന്റർ നിരീക്ഷിക്കുക
मॉनिटर प्रोग्राम,പ്രോഗ്രാം നിരീക്ഷിക്കുക
मॉनिटर युनिट,യൂണിറ്റ് മോണിറ്റർ ചെയ്യുക
मॉनिटर कन्सोल,മോണിറ്റർ കൺസോൾ
"अखंड
 एकात्मिक सर्किट","മോണോലിത്തിക്ക്
 സംയോജിത സർക്യൂട്ട്"
मोनोलिथिक स्टोरेज,മോണോലിത്തിക് സംഭരണം
"अखंड
 तंत्रज्ञान","മോണോലിത്തിക്ക്
 സാങ്കേതികവിദ"
मोनोस्टेबल,മോസ്റ്റബിൾ
"मोनोस्टेबल
 मल्टीव्हिब्रेटर","മോസ്റ്റബിൾ
 മൾട്ടിവിത്രികർ"
"मोनोस्टेबल ट्रिगर
 सर्किट","മോണോസ്റ്റബിൾ ട്രിഗർ
 സഞ്ചാരം"
मॉर्फिम,മോർഫീം
मॉर्फिझम,മോർഫിസം
सर्वात महत्त्वपूर्ण बिट,ഏറ്റവും പ്രധാനപ്പെട്ട ബിറ്റ്
"सर्वात महत्त्वपूर्ण
 वर्ण","ഏറ്റവും പ്രധാനപ്പെട്ടത്
 കഥാപാതം"
मदर बोर्ड,അമ്മ ബോർഡ്
आई नोंदणी,അമ്മ രജിസ്റ്റർ
माउंट,മ .ണ്ട്
माउंट विशेषता,ആട്രിബ്യൂട്ട് മ mount ണ്ട് ചെയ്യുക
हलवा,ചലിക്കുക
हालचाल फाइल,ചലന ഫയൽ
"बदलती सरासरी
 पद्धत","മാറുന്ന ശരാശരി
 സന്വദായം"
मल्टीएसेस सिस्टम,മൾട്ടിയാസ്റ്റെസ് സിസ്റ്റം
"मल्टीएड्रेस
 कॉलिंग","മൾട്ടിയാഡ്രസ്
 വിളി"
"मल्टीएड्रेस
 कॉलिंग सुविधा","മൾട്ടിയാഡ്രസ്
 കോളിംഗ് സൗകര്യം"
"मल्टीएड्रेस
 सूचना","മൾട്ടിയാഡ്രസ്
 നിര്ദ്ദേശം"
मल्टिआस्पेक्ट,മച്ചിസ്പെക്റ്റ്
मल्टीबस,മൾട്ടിബസ്
मल्टीचिप,മൾട്ടിച്ചിപ്പ്
"बहुआयामी
 रचना","ബഹുമുഖ
 ശേണി"
"बहुआयामी
 इंग्रजी","ബഹുമുഖ
 ഭാഷ"
"मल्टीडोमेन
 नेटवर्क","മൾട്ടിദോമി
 നെറ്റ്വർക്ക്"
मल्टीड्रॉप लाइन,മൾട്ടിഡ്രോപ്പ് ലൈൻ
"मल्टीलेमेंट
 द्विध्रुवीय अँटेना","മര്ദലത
 ഡിപ്ലോൾ ആന്റിന"
"बहुभाषिकता
 पल्सिंग","മൾട്ടിഫ്രെക്വൻസി
 പൾസിംഗ്"
"बहुभाषिकता
 पुशबट्टन सेट","മൾട്ടിഫ്രെക്വൻസി
 പുഷ്ബട്ടൻ സെറ്റ്"
"बहुभाषिकता
 प्राप्तकर्ता","മൾട്ടിഫ്രെക്വൻസി
 സ്വീകരിക്കുക"
"बहुभाषिकता
 सिग्नल","മൾട്ടിഫ്രെക്വൻസി
 അടയാളം"
"बहुभाषिकता
 टर्मिनल","മൾട്ടിഫ്രെക്വൻസി
 അതിതീവ്രമായ"
"मल्टीफंक्शन
 प्रणाली","ബഹുഭാര്യത
 ഏര്പ്പാട്"
मल्टीजॉब ऑपरेशन,മൾട്ടിജോബ് പ്രവർത്തനം
मल्टीलेयर डिव्हाइस,മൾട്ടിലൈയർ ഉപകരണം
बहुस्तरीय पत्ता,മൾട്ടി ലെവൽ വിലാസം
बहुस्तरीय मेमरी,മൾട്ടി ലെവൽ മെമ്മറി
बहुस्तरीय सुरक्षा,മൾട്ടി ലെവൽ സുരക്ഷ
"बहु स्तरीय
 सबरूटिन","മൾട്ടിലീവ്
 ഉറക്കുഴൂട്ട"
मल्टिलिंक्ड,മൾട്ടിലിങ്ക് ചെയ്തു
मल्टीमीडिया मेल,മൾട്ടിമീഡിയ മെയിൽ
"मल्टीमोड
 काउंटर","മൾട്ടിമോഡ്
 കൗണ്ടര്"
मल्टीपास क्रमवारी,മൾട്ടിപാസ് തരം
एकाधिक प्रवेश,ഒന്നിലധികം പ്രവേശനം
"एकाधिक पत्ता
 सूचना","ഒന്നിലധികം വിലാസം
 നിര്ദ്ദേശം"
"एकाधिक
 असाइनमेंट","പെരുക്കമായ
 ചുമതല"
एकाधिक साखळी,ഒന്നിലധികം ചെയിൻ
एकाधिक कनेक्टर,ഒന്നിലധികം കണക്റ്റർ
"एकाधिक
 घोषणा","പെരുക്കമായ
 പഖാപനം"
"एकाधिक डोमेन
 नेटवर्क","ഒന്നിലധികം ഡൊമെയ്ൻ
 നെറ്റ്വർക്ക്"
"एकाधिक नोकरी
 प्रक्रिया","ഒന്നിലധികം ജോലി
 നടപടി"
"एकाधिक लांबी
 कार्यरत","ഒന്നിലധികം നീളം
 ജോലി"
एकाधिक ऑपरेशन,ഒന്നിലധികം പ്രവർത്തനം
एकाधिक बिंदू ओळ,ഒന്നിലധികം പോയിന്റ് ലൈൻ
एकाधिक सुस्पष्टता,ഒന്നിലധികം കൃത്യത
"एकाधिक
 प्रोग्रामिंग","പെരുക്കമായ
 പ്രോഗ്രാമിംഗ്"
एकाधिक पंचिंग,ഒന്നിലധികം പഞ്ച്
"एकाधिक
 रीग्रेशन मॉडेल","പെരുക്കമായ
 റിഗ്രഷൻ മോഡൽ"
एकाधिक मार्ग,ഒന്നിലധികം റൂട്ടിംഗ്
"एकाधिक कार्य
 व्यवस्थापन","ഒന്നിലധികം ചുമതല
 നിര്വഹണം"
एकाधिक उपयुक्तता,ഒന്നിലധികം യൂട്ടിലിറ്റി
"एकाधिक मूल्यवान
 तर्कशास्त्र","ഒന്നിലധികം മൂല്യങ്ങൾ
 തര്ക്കശാസ്തം"
"मल्टिप्लेक्स डेटा
 टर्मिनल","മൾട്ടിപ്ലക്സ് ഡാറ്റ
 അതിതീവ്രമായ"
मल्टीप्लेक्स्ड बस,മൾട്ടിപ്ലേസ്ഡ് ബസ്
"मल्टीप्लेक्स्ड
 ऑपरेशन","മൾട്ടിപ്ലക്സഡ്
 ശസ്തകിയ"
मल्टीप्लेक्सर,മൾട്ടിപ്ലക്സർ
"मल्टीप्लेक्सर
 सिम्युलेशन","മൾട്ടിപ്ലക്സർ
 സിമുലേഷൻ"
मल्टीप्लेक्सिंग,മൾട്ടിക്സിംഗ്
मल्टिप्लेक्स दुवा,മൾട്ടിഫ്ക്സ് ലിങ്ക്
मल्टीप्लेक्स मोड,മൾട്ടിപ്ലക്സ് മോഡ്
"मल्टीप्लेक्स
 ऑपरेशन","മസ്തീനകം
 ശസ്തകിയ"
गुणक घटक,ഗുണിത ഘടകം
"गुणक भाग
 नोंदणी करा","ഗുണിത ഘടകങ്ങൾ
 പട്ടികയുണ്ടാക്കുക"
"गुणाकार पंच
 (= गणना करत आहे
 पंच)","പഞ്ച് ഗുണിക്കുന്നു
 (= കണക്കാക്കുന്നു
 പഞ്ച്)"
मल्टीपॉईंट सर्किट,മൾട്ടിപോർഡ് സർക്യൂട്ട്
मल्टीपॉईंट दुवा,മൾട്ടിപോർഡ് ലിങ്ക്
"मल्टीपॉईंट
 नेटवर्क","മൾട്ടിലിവറി
 നെറ്റ്വർക്ക്"
बहुप्रति,മടിപിരിറ്റി
मल्टीप्रोसेसिंग,മൾട്ടിപ്രൊസെസിംഗ്
"मल्टीप्रोसेसिंग
 प्रणाली","മൾട്ടിപ്രൊസെസിംഗ്
 ഏര്പ്പാട്"
मल्टीप्रोसेसर,മൾട്ടിപ്രോസസ്സർ
"मल्टीप्रोसेसर
इंटरलीव्हिंग","മൾട്ടിപ്രോസസ്സർ
ഭഭിചാരം"
मल्टीप्रोग्रामिंग,മൾട്ടിപ്രോഗ്രാമിംഗ്
"मल्टीप्रोग्रामिंग
 मेमरी संरक्षण","മൾട്ടിപ്രോഗ്രാമിംഗ്
 മെമ്മറി പരിരക്ഷിക്കുക"
"मल्टीप्रोग्रामिंग
 प्रणाली","മൾട്ടിപ്രോഗ്രാമിംഗ്
 ഏര്പ്പാട്"
मल्टीयील सॉर्टिंग,മൾട്ടിബെൽ സോർട്ടിംഗ്
मल्टीरिंग फाईल,മൾട്ടിയർ ഫയൽ
"मल्टीस्केड्यूल
 खाजगी ओळ","മൾട്ടിസംഡെ
 സ്വകാര്യ ലൈൻ"
मल्टीस्टेशन,മകൾ
"बहु कार्य
 ऑपरेशन","മൾട്ടിടാസ്കോം
 ശസ്തകിയ"
मल्टीथ्रेडिंग,മൾട്ടിട്രോഡിംഗ്
"मल्टीयुनिट
 प्रोसेसर","മൾട്ടിമേനിറ്റ്
 പ്രോസസ്സര്"
मल्टिअर्स सिस्टम,മൾട്ടിസ്സർ സിസ്റ്റം
मल्टीव्हल्यूज्ड लॉजिक,വലിയ യുക്തി
मल्टीव्हिब्रेटर,മൾട്ടിവിത്രികർ
"मल्टीवे शोध
 झाड","മൾട്ടിവേ തിരയൽ
 വൃക്ഷം"
परस्पर बहिष्कार,പരസ്പര ഒഴിവാക്കൽ
"परस्पर
 माहिती","അനോനമായ
 വിവരം"
"परस्पर जोडी
 कॅपेसिटन्स","പരസ്പര ജോഡി
 കപ്പാസിറ്റാൻസ്"
नंद,നാന്ധ്
नंद घटक,നാൻ എൽലമെന്റ്
नंद फंक्शन,നാന്ധൻ പ്രവർത്തനം
नंद ऑपरेशन,നാങ്ക് പ്രവർത്തനം
नॅनो प्रोसेसर,നാനോ പ്രോസസർ
"नॅनोप्रोग्राम
 स्टोअर","നാനോപ്രോഗ്രാം
 കലവറ"
अरुंद बँड,ഇടുങ്ങിയ ബാൻഡ്
राष्ट्रीय चारित्र्य,ദേശീയ പ്രതീകം
"राष्ट्रीय
 आवश्यकता","ദേശീയം
 ആവശം"
मूळ संलग्नक,നേറ്റീവ് അറ്റാച്ചുമെന്റ്
नेटिव्ह कोड,നേറ്റീവ് കോഡ്
नेटिव्ह कंपाईलर,നേറ്റീവ് കംപൈലർ
नैसर्गिक बायनरी,പ്രകൃതിദത്ത ബൈനറി
"नैसर्गिक कार्य
 जनरेटर","സ്വാഭാവിക പ്രവർത്തനം
 വൈദുതോല്പാദനയന്തം"
नैसर्गिक भाषा,പ്രകൃതി ഭാഷ
"नैसर्गिक भाषा
 प्रणाली","പ്രകൃതി ഭാഷ
 ഏര്പ്പാട്"
सुई,സൂചി
नकार द्या,നിരസിക്കുക
नकारात्मक नोंद,നെഗറ്റീവ് എൻട്രി
नकारात्मक अभिप्राय,നെഗറ്റീവ് ഫീഡ്ബാക്ക്
नकारात्मक तर्कशास्त्र,നെഗറ്റീവ് ലോജിക്
नकारात्मक सत्य तर्कशास्त्र,നെഗറ്റീവ് യഥാർത്ഥ ലോജിക്
नेगेन्ट्रोपी,നെഗന്റ്രോപ്പി
"दोन्हीपैकी एक नाही
 ऑपरेशन (नाही--
 ऑपरेशन)","അല്ല
 പ്രവർത്തനം (നോർ--
 പ്രവർത്തനം)"
नेपर,നിപ്പർ
"नेस्टेड कमांड
 यादी","നെസ്റ്റഡ് കമാൻഡ്
 പട്ടിക"
नेस्टेड मॅक्रो,നെസ്റ്റഡ് മാക്രോകൾ
घरटे पातळी,നെസ്റ്റിംഗ് ലെവൽ
नेस्टिंग स्टोअर,നെസ്റ്റിംഗ് സ്റ്റോർ
निव्वळ रचना,നെറ്റ് ഘടന
"नेटवर्क प्रवेश
 नियंत्रण","നെറ്റ്വർക്ക് ആക്സസ്സ്
 ഭരണം"
"नेटवर्क प्रवेश
 मशीन","നെറ്റ്വർക്ക് ആക്സസ്സ്
 യന്തം"
"नेटवर्क प्रवेश
 किंमत","നെറ്റ്വർക്ക് ആക്സസ്സ്
 വിലനിർണ്ണയം"
नेटवर्क एनालॉग,നെറ്റ്വർക്ക് അനലോഗ്
नेटवर्क विश्लेषक,നെറ്റ്വർക്ക് അനലൈസർ
"नेटवर्क
 अर्ज","നെറ്റ്വർക്ക്
 അപേക്ഷ"
"नेटवर्क
 आर्किटेक्चर","നെറ്റ്വർക്ക്
 വാസ്തുവിദ"
"नेटवर्क
 जागरूकता","നെറ്റ്വർക്ക്
 ബോധപ്പെടുത്തല്"
"नेटवर्क
 घटक","നെറ്റ്വർക്ക്
 ഘടകം"
"नेटवर्क
 गर्दी","നെറ്റ്വർക്ക്
 നിബിഡത"
नेटवर्क स्थिर,നെറ്റ്വർക്ക് സ്ഥിരാങ്കം
"नेटवर्क नियंत्रण
 मोड","നെറ്റ്വർക്ക് നിയന്ത്രണം
 മാതിരി"
"नेटवर्क नियंत्रण
 टप्पा","നെറ്റ്വർക്ക് നിയന്ത്രണം
 ഘട്ടം"
"नेटवर्क नियंत्रण
 कार्यक्रम
 पिढी","നെറ്റ്വർക്ക് നിയന്ത്രണം
 കാരപരിപാടി
 തലമുറ"
"नेटवर्क नियंत्रण
 सिग्नलिंग युनिट","നെറ്റ്വർക്ക് നിയന്ത്രണം
 സിഗ്നിംഗ് യൂണിറ്റ്"
"नेटवर्क डेटाबेस
 प्रणाली","നെറ്റ്വർക്ക് ഡാറ്റാബേസ്
 ഏര്പ്പാട്"
नेटवर्क फ्रंट एंड,നെറ്റ്വർക്ക് ഫ്രണ്ട് എൻഡ്
"नेटवर्क
 एकत्रीकरण","നെറ്റ്വർക്ക്
 സംയോജനം"
नेटवर्क अखंडता,നെറ്റ്വർക്ക് സമഗ്രത
"नेटवर्क
 इंटरकनेक्शन","നെറ്റ്വർക്ക്
 പരസ്പരവിരുദ്ധമായ"
"नेटवर्क इंटरफेस
 मशीन","നെറ്റ്വർക്ക് ഇന്റർഫേസ്
 യന്തം"
नेटवर्क लेयर,നെറ്റ്വർക്ക് ലെയർ
"नेटवर्क लोड
 विश्लेषण","നെറ്റ്വർക്ക് ലോഡ്
 വിശകലനം"
नेटवर्क नोड,നെറ്റ്വർക്ക് നോഡ്
नेटवर्क ऑपरेटर,നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ
नेटवर्क पथ,നെറ്റ്വർക്ക് പാത
नेटवर्क पोर्ट,നെറ്റ്വർക്ക് പോർട്ട്
नेटवर्क सिद्धांत,നെറ്റ്വർക്ക് സിദ്ധാന്തം
नेटवर्क वेळ,നെറ്റ്വർക്ക് സമയം
नेटवर्क टॉप्लॉजी,നെറ്റ്വർക്ക് ടോപ്ലോജി
"नेटवर्क आभासी
 टर्मिनल","നെറ്റ്വർക്ക് വെർച്വൽ
 അതിതീവ്രമായ"
तटस्थ ग्राउंड,ന്യൂട്രൽ മൈതാനം
तटस्थ रिले,ന്യൂട്രൽ റിലേ
"तटस्थ
 संसर्ग","നിക്ഷ്പക്ഷമായ
 പകർച്ച"
नवीन इनपुट रांग,പുതിയ ഇൻപുട്ട് ക്യൂ
नवीन ओळ वर्ण,പുതിയ ലൈൻ പ്രതീകം
नवीन पॅक,പുതിയ പായ്ക്ക്
नवीन समक्रमित,പുതിയ സമന്വയം
Nexus,നെക്സസ്
Nebe,കാലികമായ
निकेल विलंब ओळ,നിക്കൽ കാലതാമസം
शून्य पॉईंटर,നിൾ പോയിന്റർ
नऊ चे पूरक,ഒമ്പത് പൂരകമാണ്
"नव्वद स्तंभ
 कार्ड","തൊണ്ണൂറ് നിര
 ചീട്ട്"
NIP,നിപ്പ്
"नाही ग्राहक
 परिस्थिती","കൺസോളുകളൊന്നുമില്ല
 വവസ്ഥ"
"आवाज
 वैशिष्ट्यपूर्ण","ശബ്ദം
 സവിശേഷമായ"
आवाज घटक,ശബ്ദ ഘടകം
आवाज किलर,ശബ്ദ കൊലയാളി
आवाज लावेल,ശബ്ദലാവനം
गोंगाट नसलेले कोडिंग,ശബ്ദമില്ലാത്ത കോഡിംഗ്
आवाज मार्जिन,ശബ്ദം മാർജിൻ
आवाज क्रम,ശബ്ദ ശ്രേണി
आवाज स्रोत,ശബ്ദ ഉറവിടം
आवाज तापमान,ശബ്ദ താപനില
गोंगाट करणारा मोड,ഗൗരവമുള്ള മോഡ്
"नॉन-एरिथमेटिक
 शिफ्ट (= तार्किक
 शिफ्ट)","ഗണിതരഹിതത
 Shift (= യുക്തിസഹമായത്
 ഷിഫ്റ്റ്)"
नॉन बायनरी लॉजिक,ബൈനറി ലോജിക്
"नॉन-कोडेड
 ग्राफिक्स","കോഡ് ചെയ്യാത്തത്
 ഗ്രാഫിക്സ്"
"सुसंगत
 मोळी","യോജിക്കാത്തത്
 ബണ്ടിൽ"
"सुसंगत
 मॉड्यूलेशन
 प्रणाली","യോജിക്കാത്തത്
 മോഡുലേഷൻ
 ഏര്പ്പാട്"
नॉन-कॉम्पॅक्ट,കോംപാക്റ്റ് ഇതര
नॉन-कॉन्जंक्शन,സംയോജനവുമില്ല
"कनेक्ट केलेले नाही
 संचयन","ബന്ധിപ്പിക്കാത്തത്
 ശേഖരണം"
"संयुक्त
 आयटम","ചുരുക്കമില്ലാത്തത്
 ഇനം"
"डेटा सेट नाही
 क्लॉकिंग","ഇതര സജ്ജമാക്കി
 ഘടികാരം"
"विनाकारण
 कर्सर","നാശരഹിതമായ
 കഴ്സർ"
"विनाकारण
 वाचा","നാശരഹിതമായ
 വായിക്കുക"
"विनाकारण
 ऑपरेशन वाचा","നാശരഹിതമായ
 റീഡ് പ്രവർത്തനം"
"विनाशकारी
 वाचा","നാശകരമായ ഇതര
 വായിക്കുക"
नॉन-डिटेरिनिझम,നിർണ്ണയിക്കാത്തത്
"नॉन-डिस्ट्रिमिनिस्टिक
 ऑटोमाटा","നിർണ്ണയിവില്ലാത്തത്
 ഓട്ടോമാറ്റ"
नॉन डायल ट्रंक,അൺഡീഡ് ട്രങ്ക്
नॉन-डिस्झंक्शन,പരിമിതപ്പെടുത്താതിരിക്കുക
समानता नाही,തുല്യമല്ലാത്തത്
"समानता नाही
 गेट","തുല്യമല്ലാത്തത്
 ഗേറ്റ്"
"समानता नाही
 ऑपरेशन","തുല്യമല്ലാത്തത്
 ശസ്തകിയ"
"नॉन-समकक्षता
 घटक","തുല്യമല്ലാത്തതരം
 മൂലകം"
"नॉन-इरेबल
 मध्यम","ബഹുമാനിക്കാനാവാത്തവിധം
 മധസ്ഥാനം"
"नॉन-इरेबल
 प्रोग्राम करण्यायोग्य
 साधन","ബഹുമാനിക്കാനാവാത്തവിധം
 പ്രോഗ്രാം ചെയ്യാവുന്ന
 ഉപായം"
"नॉन-इरेबल
 संचयन","ബഹുമാനിക്കാനാവാത്തവിധം
 ശേഖരണം"
नॉन-एस्केपिंग की,ഇതര കീ
"एक्झिक्युटेबल न करता
 विधान","എക്സിക്യൂട്ടബിൾ ഇതര
 പ്രസ്താവന"
नॉन-पदानुक्रमित क्लस्टर विश्लेषण,അല്ലാത്ത ക്ലാസ്റ്റർ വിശകലനം
