Hindi,Telugu
बड़हल,మంకీ జాక్
सहजन,మోరింగ
हिरनखुरी,ఉదయం కీర్తి (కాన్వోల్వులస్)
मौसम्बी,మోసాంబి
मोठ,చిమ్మట బీన్
शहतूत,మల్బరీ
खुंब,పుట్టగొడుగు
खरबूज,కర్బూజ
कस्तूरी,మస్క్
सरसों,ఆవాలు
विलायती मैंहदी,మర్టల్
"हाथी घास, नेपियर घास",మాపియర్ గడ్డి
"मीली बग, गुजिया कीट",మీలీ బగ్
"मशकाभ, मिज",మిడ్జ్
"चिचंड़ी, बरूथी",పురుగులు
बंदर,కోతి
मच्छर,దోమ
"पतंगा, शलभ",చిమ్మట
मौसम विज्ञानी,వాతావరణ శాస్త్రవేత్త
सूक्ष्म जीवविद्,మైక్రోబయాలజిస్ట్
कवक विज्ञानी,మైకాలజిస్ట్
अतिसूक्ष्मप्रौद्योगिकी,నానోటెక్నాలజీ
कुंभीरूप,నేపిఫార్మ్
स्वापक,మాదకద్రవ్య
अनुकुंचनीय गति,నాస్టిక్ ఉద్యమం
राष्ट्रीय प्रदर्शन,జాతీయ ప్రదర్శన
भूमि का राष्ट्रीयकरण,భూమి యొక్క భూమి యొక్క)
"प्राकृतिक, प्राकृत",సహజ
प्राकृतिक अपरदन,సహజ కోత
प्राकृतिक खेती,సహజ వ్యవసాయం
प्राकृतिक संसाधन,సహజ వనరులు
प्राकृतिक वरण,సహజమైన ఎన్నిక
प्राकृतिक वनस्पति,సహజ వృక్షసంపద
वृंत,మెడ (హార్ట్)
ऊतकक्षय,నెక్రోసిస్
मकरंद,తేనె
ऋणात्मक ऐलीलोपैथी,ప్రతికూల అల్లెలోపతి
सूत्रकृमिनाशी,నెమాటిసైడ్
सूत्रकृमिरोधी मूलवृंत,నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్
सूत्रकृमिविज्ञान,నెమటాలజీ
चिरडिंभता,నియోటెని
नेट स्वांगीकरण दर,నికర చికిత్స రేటు
कुल लाभ,నికర లాభం
कुल आय (फार्म आय),నికర ఆదాయం (వ్యవసాయ ఆదాయం)
कुल सिंचाई आवश्यकता,నికర నీటిపారుదల అవసరం
कुल उत्पादकता,నికర ఉత్పాదకత
कुल प्रतिफल,నికర రాబడి
"जाली लगाना, जाली से पकड़ना",నెట్టింగ్
"न्यूरॉन, तंत्रिकोशिका",న్యూరాన్
"निष्प्रभावी, उदासीन",తటస్థ
उदासीनता,తటస్థత
"उदासीनीकरण, निष्प्रभावीकरण",తటస్థీకరణ
उदासीन मृदा,తటస్థ నేల
न्यूट्रॉन नमीमापी,న్యూట్రాన్ తేమ మీటర్
"निकेत, कर्मस्थिति, कर्मता",సముచితం
निकोटिन,నికోటిన్
"मल, विष्ठा",రాత్రి నేల
नाइट्रेट स्वांगीकरण,నైట్రేట్ సమీకరణ
नाइट्रेट अवकरण,నైట్రేట్ తగ్గింపు
नाइट्रेट विषाक्तता,నైట్రేట్ విషపూరితం
"शोरा, नाइटर",నైట్రే
नाइट्रीकरण संदमक,నైట్రిఫికేషన్ ఇన్హిబిటర్
नाइट्रोजन स्वांगीकरण,నత్రజని సమీకరణ
नाइट्रोजन चक्र,నత్రజని చక్రం
नाइट्रोजन न्यूनता,నత్రజని లోపం
नाइट्रोजन स्थिरीकरण,నత్రజని స్థిరీకరణ
नाइट्रोजनी,నత్రజని
उत्कृष्टीकरण,నోబిలైజేషన్
"पौंडा, मोटा गन्ना",నోబెల్ చెరకు
रात्रिचर,రాత్రి
"गांठ, पर्वसंधि, नोड",నోడ్
ग्रांथिल (मूल) पादप,నాడ్యులేటెడ్ ప్లాంట్
ग्रंथन,నాడ్యులేషన్
ग्रंथि,నాడ్యూల్
"घुमंतू, चलवाही, खानाबदोश",సంచార
नाम पद्धति,నామకరణం
अविकल्पी,నాన్ అల్లెలిక్
अकेशिका रंध्र,కేశనాళికలు కాని రంధ్రం
अप्रतिस्पर्धी सस्य,పోటీ లేని పంట
निरर्थक उत्परिवर्तन,అర్ధంలేని మ్యుటేషన్
असार्थक,ముఖ్యమైనది కాదు
अनम्लकारी उर्वरक,నాన్-యాసిడ్ ఏర్పడే ఎరువులు
अयुग्मन,నాన్-కంజుగేషన్
अज्ञातकुल (पशु),నాన్-డిస్క్రిప్ట్ (జంతువు)
अनावश्यक तत्व,అనవసరమైన మూలకం
असमांग,నాన్-హామోజెనస్
"असमधर्मी, असमजात",నాన్-హోమోలాగస్
अध्रुवीय यौगिक,ధ్రువ రహిత సమ్మేళనం
अनवीकरणीय ऊर्जा,పునరుత్పాదక శక్తి
अवरणात्मक स्पर्श शाकनाशी,నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్
अवरणात्मक शाकनाशी,ఎంపిక కాని హెర్బిసైడ్
असहजीवी नाइट्रोजन स्थिरीकरण,నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ
सामान्य वितरण,సాధారణ పంపిణీ
सामान्य पौध,సాధారణ మొలకల
सामान्य विलयन,సాధారణ పరిష్కారం
सामान्यीकरण,సాధారణీకరణ
नार्दर्न शोषण,ఉత్తర బ్లాటింగ్
"सूचनीय रोग, विज्ञाप्य रोग",నోటిఫైబుల్ డిసీజ్
बिना जुताई के बुवाई,నో-టిల్ నాటడం
अनिष्टकारी खरपतवार,విషపూరిత కలుపు మొక్కలు
नाभिकीय चुंबकीय अनुनाद,అణు అయస్కాంత
न्यूक्लिक अम्ल,న్యూక్లియై ఆమ్లం
न्यूक्लियोबैक्टर,న్యూక్లియోబాక్టర్
"न्यूक्लियोलस, केंद्रिका",న్యూక్లియోలస్
न्यूक्लियोटाइड,న్యూక్లియోటైడ్
केन्द्रक,న్యూక్లియస్
निराकरणीय परिकल्पना,శూన్య పరికల్పన
शून्यसूत्री,నల్లిసోమిక్
शून्य उत्परिवर्तन,శూన్య-మ్యుటేషన్
धात्री कोशिका,నర్సు సెల్
"पोषक फसल, पोषक सस्य",నర్సు పంట
"रोपणी, नर्सरी, पौधशाला",నర్సరీ
"दृढ़ फल, गुठली, दृढ़कण",గింజ
पोषक चक्र,పోషక సైక్లింగ్
पोषक न्यूनता लक्षण,పోషక లోపం లక్షణాలు
पोषण,పోషణ
पोषण मान,పోషక విలువలు
पोषण मान सूचकांक,పోషక విలువ సూచిక
उभयनिष्ठ,వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు
ककरोंदा,నాగై కర్పూరం
नर्गिस,నార్సిసస్
कलौंजी,నిగెల్లా
रामतिल,నైజర్
रात की रानी,రాత్రి జాస్మిన్
गोफल,నిపా పామ్
सागरमोथा,గింజ గడ్డి
मोथा,గింజ సెడ్జ్
जायफल,జాజికాయ
सूत्रकृमि,నెమటోడ్
नट घुन,గింజ వీవిల్
सूत्रकृमि विज्ञानी,నెమటాలజిస్ట్
अविकल्पी वायुजीव,ఏరోబ్‌లను నిర్బంధించండి
अविकल्पी अवायुजीव,వాయురహిత వాయురహితం
अविकल्पी परजीवी,పరాన్నజీవిని తొలగించండి
अविकल्पी,బాధ్యత
अवांछित पौधे,ఆఫ్-టైప్ ప్లాంట్లు
खली,ఆయిల్ కేక్
ओकाजाकी खंड,ఒకాజాకి భాగం
"शाकभाजी उत्पादन, शाकभाजी संवर्धन",ఒలెరికూర్
अल्पजीन,ఒలిగోజీన్
अल्पन्यूक्लियोटाइड,ఒలిగోన్యూక్లియోటైడ్
जैतून का तेल,ఆలివ్ నూనె
ओमेगा-3-वसीय अम्ल,ఒమేగా -3-కొవ్వు ఆమ్లం
सर्वाहारी,సర్వశక్తులు
अर्बुद जीन,ఆంకోజీన్
अर्बुदजनक विषाणु,ఆంకోజెనిక్ వైరస్
"कैंसर विज्ञान, अर्बुदविज्ञान",ఆంకాలజీ
प्रक्षेत्र पर अनुसंधान,ఆన్-ఫార్మ్ రీసెర్చ్
अडंक,ఓసైట్
प्रचालन लागत,నిర్వహణ ఖర్చు
"ओपेरॉन, प्रचालेक",ఒపెరాన్
अवसरी सस्यन,అవకాశం పంట
इष्टतम मात्रा,వాంఛనీయ మోతాదు
इष्टतम आर्थिक मात्रा,వాంఛనీయ ఆర్థిక మోతాదు
फलोद्यान की दक्षता,ఆర్చర్డ్ సామర్థ్యం
जैविक कृषि,సేంద్రీయ వ్యవసాయం
"कार्बनिक कोलॉइड्स, कार्बनिक कलिल",సేంద్రీయ ఘర్షణలు
जैविक खेती,సేంద్రీయ వ్యవసాయం
जैविक खाद,సేంద్రీయ ఎరువు
"जैविक पदार्थ, कार्बनिक पदार्थ",సేంద్రీయ పదార్థం
जैविक नाइट्रोजन (मृदा),సేంద్రియ నఠీ
जैविक फॉस्फोरस,సేంద్రీయ భాస్వరం
"कार्बनिक मृदा, जैविक मृदा",సేంద్రీయ నేల
जैविक अपशिष्ट,సేంద్రీయ వ్యర్థాలు
"जैविक, कार्बनिक",సేంద్రీయ
संगठित विपणन,ఆర్గనైజ్డ్ మార్కెటింగ్
अंग विकास,ఆర్గానోజెనిసిస్
इंद्रियग्राही मूल्यांकन,ఆర్గానోలెప్టిక్ మూల్యాంకనం
पक्षिविज्ञान,అలంకార శాస్త్రం
सुसाध्य बीज,ఆర్థడాక్స్ సీడ్
लांबिक बहुपद समीकरण,ఆర్తోగోనల్ బహుపది సమీకరణం
परासरण,ఓస్మోసిస్
परासरणी प्रभाव,ఓస్మోటిక్ ప్రభావం
परासरणी विभव,ఓస్మోటిక్ సంభావ్యత
"उद्भेद, फैलना",అకస్మాత్తుగా వ్యాపించడం
बहिः प्रजनन,అవుట్ బ్రీడింగ్
"अवन, बंद चूल्हा",పొయ్యి
शिशिर लंघन,ఓవర్‌వింటర్
अतिव्यापी पीढ़ी,తరం అతివ్యాప్తి
अंडाणु,అండం
ऑक्सीकरण,ఆక్సీకరణ
अम्लोद्भिद्,ఆక్సిలోఫైట్స్
जई,వోట్స్
तेल ताड़,ఆయిల్ పామ్
कनेर,ఒలిండర్
जैतून,ఆలివ్
प्याज,ఉల్లిపాయ
पोस्त,నల్లమందు గసగసాలు
चिनार,"ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు"
पैकिंग,ప్యాకింగ్
बाड़ा,పాడాక్
युगल पंक्ति बुवाई,జత చేసిన వరుస నాటడం
"खाद्यता, स्वादिष्टता",పాలటబిలిటీ
"पुष्पगुच्छ, यौगिक असीमाक्ष",పానికిల్
पराकेंद्री प्रतिलोमन,పారాసెంట్రిక్ విలోమం
प्राचल,పరామితి
परजीवी,పరాన్నజీవి
अंशक्वथनन,పార్బోయిలింగ్
मृदूतक,పరేన్చైమా
"जनक शैल, मूल शैल",పేరెంట్ రాక్
"स्थायी अनावृष्टि, स्थायी सूखा",పార్మనెంట్ కరువు
अनिषेकजनन,పార్థినోజెనిసిస్
आंशिक कारक उत्पादकता,పాక్షిక కారకాల ఉత్పాదకత
सहभागी ग्रामीण आकलन,పాల్గొనే గ్రామీణ మదింపు
कण घनत्व,కణ సాంద్రత
निष्क्रिय अवशोषण,నిష్క్రియాత్మక శోషణ
चरागाह,పచ్చిక
पाश्चुरीकरण,పచ్చిక పట్టణీకరణ
पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया),పిసిఆర్
भूस्वामित्व खेती,రైతు వ్యవసాయం
पीट (मृदा),మట్టి
पेड,పెడ్
"पुष्पवृंत, वृंत",పెడిసెల్
वंशावली,పూర్వీకుల నుండి వంశక్రమము
मृदाजनन,పెడోజెనిసిస్
मृदाविज्ञान,పెడోలజీ
छिलका उतारना,పీల్
"छीलना, विशल्कन",పీలింగ్
टिकियाकरण,గుళికల
अंतःस्रवण,పెర్కోలేషన్
बहुवर्षीय पादप,శాశ్వత
परिकेंद्री प्रतिलोमन,పెరిసెంట్రిక్ విలోమం
परिनगरीय,పెరి-అర్బన్
पारगम्यता,పారగమ్యత
स्थायी कृषि,స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి
स्थायी म्लानि बिंदु,శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి)
पारगम्यता गुणांक,పెర్మబిలిటీ గుణకం
पारगम्यता दर,పారగమ్యత రేటు
पारगम्यतामापी,పెర్మీమీటర్
दीर्घस्थायी शाकनाशी,నిరంతర హెర్బిసైడ్
पीड़कनाशी,పురుగుమందు
शैलोद्भिद्,పెట్రోఫైట్
"विभोजी, फाज",ఫేజ్
समयांतराल बुवाई,దశల నాటడం
"फैस्मिड, प्रणाभक",ఫాస్మిడ్
कागजन,ఫెలోజెన్
फिनोलिक यौगिक,ఫినోలిక్ సమ్మేళనాలు
"रूपानुकृति विज्ञान, फलोद्गदिकी",ఫినాలజీ
"लक्षण प्ररूप, समलक्षणी, लक्षण",ఫినోటైప్
फीरोमोन,ఫేర్మోన్
"पोषवाह, फ्लोएम",ఫ్లోయమ్
फॉस्फेट स्थिरीकरण,ఫాస్ఫేట్ ఫిక్సేషన్
फॉस्फेट शैल,ఫాస్ఫేట్ రాక్
फॉस्फेट विलयीकरण,ఫాస్ఫేట్ ద్రావణీకరణ
फॉस्फेट विलयीकरण,ఫాస్ఫేట్ ద్రావణీకరణ
फॉस्फेटाइड,ఫాస్ఫాటైడ్
फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम,ఫాస్ఫో-జిప్సం
फॉस्फोलिपिड,ఫాస్ఫోలిపిడ్
फॉस्फोरिलीकरण,ఫాస్ఫోరైలేషన్
प्रकाश वर्णक्रमापी,ఫోటో స్పెక్ట్రోమీటర్
प्रकाशस्वपोषी,ఫోటోఆటోట్రోఫ్
प्रकाश रासायनिक अभिक्रिया,ఫోటోకోమికల్ రియాక్షన్
प्रकाशिक अपघटन,ఫోటోడెసెంపోజిషన్
प्रकाशमिति,ఫోటోమెట్రీ
प्रकाशीय संरचना विकास,ఫోటోమోర్ఫోజెనిసిస్
फोटॉन,ఫోటాన్
प्रकाश ऑक्सीकरण,ఫోటో-ఆక్సీకరణ
"दीप्तिकाल, प्रकाशकाल",ఫోటోపెరియోడ్
दीप्तिकालिता,ఫోటోపెరియోడిజం
प्रकाशीय फॉस्फोरिलीकरण,ఫోటోఫాస్ఫోరైలేషన్
प्रकाश पुनर्सक्रियण,ఫోటోరియాక్టివేషన్
प्रकाशग्राही,ఫోటోరిసెప్టర్
प्रकाशीय श्वसन,ఫోటోర్‌స్పిరేషన్
प्रकाश संश्लेषण,కిరణజన్య సంయోగక్రియ
प्रकाश संश्लेषी दक्षता,కిరణజన్య సంయోగ సామర్థ్యం
प्रकाश संश्लेषी गुणांक,కిరణజన్య సంయోగక్రియ
प्रकाश संश्लेषी सक्रिय विकिरण,కిరణజన్య సంయోగపరంగా
प्रकाशानुवर्तन,ఫోటోట్రోపిజం
पर्णाभता,ఫైలోడీ
पर्णविन्यास,ఫైలోటాక్సీ
भौतिक अपक्षय,భౌతిక వాతావరణం
कार्यिकीय विकार,శారీరక రుగ్మత
कार्यिकीय शुष्कता,శారీరక కరువు
कार्यिकीय भार ह्रास,శారీరక నష్టం
कार्यिकीय परिपक्वता,శారీరక పరిపక్వత
पादपवर्णक,ఫైటోక్రోమ్
पादप निष्कर्षण,ఫైటోఎక్స్ట్రాక్షన్
पादप भार,ఫైటోమాస్
पादप सूत्रकृमि,ఫైటోమాటోడ్
पादप उपचार,ఫైటోరేమీడియేషన్
पादप सिडरोफोर,ఫైటోసిడెఫోర్
पादप विषालु,ఫైటోటాక్సిక్
फाइटोट्रोन,ఫైటోట్రోన్
चित्रालेख,పిక్టోగ్రాఫ్
पाइ आरेख,పై రేఖాచిత్రం
दाबमापी,పైజోమీటర్
घट खेती,పిచ్చర్ వ్యవసాయం
"अवस्थापन, निवेशन (उर्वरक)",పూలమైన పూల సంకోచము
"बीजांडआसन (पौधों में), अपरा, प्लेसेंटा",మావి
"सुहागा, पाटा फेरना",ప్లానింగ్
पादप प्रजनन,మొక్కల పెంపకం
पादप सघनता,మొక్క సాంద్రత
पादप पारिस्थितिकी,మొక్కల జీవావరణ శాస్త్రం
पादप वृद्धिकारक,మొక్కల పెరుగుదల ప్రమోటర్
पादप वृद्धि नियामक,మొక్కల పెరుగుదల నియంత్రకం
पादप प्रवेशन,మొక్కల పరిచయం
पादप पोषक (तत्व),మొక్కల పోషకాలు
पादप पोषण,మొక్కల పోషణ
पादप संगरोध नियमन,మొక్కల నిర్బంధ నియంత్రణ
पादप ऊतक परीक्षण,మొక్కల కణజాల పరీక్ష
"रोपणी फसलें, बागानी फसलें",తోటల పంటలు
"प्लांटर, रोपण यंत्र",ప్లాంటర్
रोपण सामग्री,నాటడం పదార్థం
रोपण अनुपात,నాటడం నిష్పత్తి
प्रद्रव्य,ప్లాస్మా
प्लाज्मा झिल्ली,ప్లాస్మా జ్ఞాపకం
प्लाज्मिड,ప్లాస్మిడ్
प्रद्रव्यतंतु,ప్లాస్మోడెస్మాటా
प्रद्रव्यलयन,ప్లాస్మోలిసిస్
"सुघट्यता, प्लास्टिकता",ప్లాస్టిసిటీ
प्लास्टीकल्चर,ప్లాస్టికల్చర్
लवक,ప్లాస్టిడ్
बहुप्रभावी जीन,ప్లియోట్రోపిక్ జన్యువు
प्रखंड (प्रायोगिक),ప్లాట్లు (ప్రయోగాత్మక)
जुताई,దున్నుట
खूड़तली,ప్లగ్-సోల్
खूड़तली निवेशन,ప్లగ్-సోల్ ప్లేస్‌మెంట్
वर्षा-आधारित धान की भूमियां,ప్లూవియల్ రైస్ ల్యాండ్స్
वर्षा सबंधी,ప్లవిక్
वायुचालुत फुहारक,న్యూమాటిక్ స్ప్రేయర్
श्वसनमूल,న్యుమాటోఫోర్
पॉडजोल मृदा,పోడ్జోల్ నేల
पॉडजोलीभवन,పోడ్జోలైజేషన్
बिंदु उत्परिवर्तन,పాయింట్ మ్యుటేషన్
प्वासों वितरण,పాయిసన్ పంపిణీ
परागक,పరాగసంపర్కం
बहुभ्रूणता,పాలిఎంబ్రోనీ
बहुलकन,పాలిమరైజేషన్
बहुरूपता,పాలిమార్ఫిజం
बहुपट्टीय गुणसूत्र,పాలిస్పెర్మీ
पॉलीटिन गुणसूत्र,పాలిటెన్ క్రోమోజోమ్
फलकृषि विज्ञान,పోమోలజీ
"सरंध्रता, आबादी",జనాభా
सरंध्रता,సున్నభావము (రంధ్ర-స్థలం)
उद्भव-पश्चात्,పోస్ట్-ఆవిర్భావం
"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर",పోస్ట్ హార్వెస్ట్
कटाई-उपरांत जुताई,పంటకోత పంట
पोटैशियम अवशोषण अनुपात,పొటాషియం శోషణ నిష్పత్తి
पोटैशियम स्थिरीकरण,పొటాషియం స్థిరీకరణ
संभाव्य अम्लता,సంభావ్య ఆమ్లత్వం
संभाव्य फसल उपज,సంభావ్య పంట దిగుబడి
संभाव्य वाष्पन,సంభావ్య బాష్పీభవనం
संभाव्य वाष्पोपरिवर्तन,సంభావ్య బాష్పీభవనం
कुक्कुट पालन,పౌల్ట్రీ వ్యవసాయం
"प्रेयरी, घास का बड़ा मैदान",ప్రైరీ
फलनपूर्व अवधि,ముందస్తు మోసే కాలం
"अवक्षेपण, वर्षण",అవపాతం
परिशुद्ध कृषि,ఖచ్చితమైన వ్యవసాయం
परिशुद्ध कृषि,ఖచ్చితమైన వ్యవసాయం
परभक्षी,ప్రెడేటర్
उद्भव-पूर्व,పూర్వ-ఆవిర్భావం
उद्भव-पूर्व उपचार,పూర్వ-ఆవిర్భావ చికిత్స
बुवाई-पूर्व उपचार (शाकनाशी),చికిత్స చికిత్స
प्रेसमड (चीनी की मैली),ప్రెస్‌మడ్
दाब प्रवणता,పీడన ప్రవణత
कीमत लोच,ధర స్థితిస్థాపకత
कीमत सूचकांक,ధర సూచిక
प्राथमिक संवर्ध,ప్రాథమిక సంస్కృతి
प्राथमिक वृद्धि,ప్రాధమిక పెరుగుదల
प्राथमिक कर्षण,ప్రాథమిక పంట
प्रारंभक,ప్రైమర్
रचाना (तंबाकू),రెండు
आद्य अवस्था,ఆదిమ దశ
प्रियोन,ప్రియాన్
संभाव्यता,సంభావ్యత
संपरीक्षक,పరిశోధన
समस्याग्रस्त मृदा,సమస్య నేల
प्रसंस्करण,ప్రాసెసింగ్
उत्पादन फलन,ఉత్పత్తి ఫంక్షన్
अत्पादकता,ఉత్పాదకత
लाभ,లాభం
संतति परीक्षण,సంతానం-పరీక్ష
प्रगतिशील किसान,ప్రగతిశీల రైతు
परियोजना मूल्यांकन,ప్రాజెక్ట్ మూల్యాంకనం
अकेन्द्रिक,ప్రోకారియోట్
उन्नायक,ప్రమోటర్
रोग निरोधी छिड़काव,రోగనిరోధక స్ప్రే
स्वामित्व फसल,యాజమాన్య సాగు
पुंपूर्वी,ప్రోటాండ్రస్
प्रोटीन,ప్రోటీన్
प्रोटीन इंजीनियरी,ప్రోటీన్ ఇంజనీరింగ్
प्रोटीन अनुक्रमण,ప్రోటీన్ సీక్వెన్సింగ్
प्रोटीन संश्लेषण,ప్రోటీన్ సంశ్లేషణ
प्रोटीन संजीनिकी,ప్రోటీమిక్స్
स्त्री पूर्वता,ప్రోటోజిని
जीवद्रव्य,ప్రోటోప్లాజం
प्रपोषित,ప్రోటోట్రోఫ్
प्रूसिक अम्ल,ప్రసిక్ ఆమ్లం
कूट विकल्पी,సూడోఅల్లెలే
आभासी उभयलिंगी,సూడోహెర్మాఫ్రోడైట్
"साइक्रोमीटर, आर्द्रतामापी",సైకోమీటర్
"कादों, गाद, कीचड़",గుమ్మడికాయ
गादयुक्त मिट्टी,పుడ్డ్ మట్టి
"कादों करना, गाद करना",పుడ్లింగ్
गूदा निकालना,పల్పింగ్
दलहनी बीज,పల్స్ విత్తనం
"पेषण, पीसना, चूर्णन",పల్వరైజేషన్
भुरभुरा करना (मिट्टी),మట్టి
"तीखा, सख़्त",పంగెంట్
शुद्ध संवर्ध,స్వచ్ఛమైన సంస్కృతి
शुद्ध वंशक्रम,స్వచ్ఛమైన లైన్
शुद्ध वंशक्रम वरण,స్వచ్ఛమైన లైన్ ఎంపిక
रेचक,ప్రక్షాళన
शोधन,శుద్దీకరణ
शुद्धता परीक्षण,స్వచ్ఛత పరీక్ష
पाइरैनोमीटर,పైరనోమీటర్
भू-तापमापी,పైరెజీమీటర్
सौर विकिरणमापी,పైరెహెలియోమీటర్
धान,వరి
गंधीज घास,పాల్మరోసా
ताड़,పామిరా పామ్
केतिकी,పాండనస్
पपीता,బొప్పాయి
पैरा घास,పారా గడ్డి
"पार्सले, अजमोद",పార్స్లీ
गाजर घास (कांग्रेस घास),"పార్థేనియం, (కాంగ్రెస్ గడ్డి)"
पचौली,ప్యాచౌలి
आड़ू,పీచ్
गुलमोहर,"నెమలి పువ్వు, స్వర్గం పువ్వు"
नाशपाती,పియర్
बाजरा,పెర్ల్ మిల్లెట్
मटर,బటానీలు
पीकन नट,పెకాన్ గింజ
ब्राह्मी,పెన్నెల్
पेपिनो,పెపినో
काली मिर्च,మిరియాలు
भसिंडा,పెరిల్లె
सदाबहार,పెరివింకిల్
जापानी फल,పెర్సిమోన్
फालसा,ఫల్సా
अरहर,పావురం
कृष्णनील,అతిశీతలమైన
चीड़,పైన్
अनन्नास,అనాస పండు
पिस्ता,"పిస్తా, గ్రీన్ బాదం"
"अलूचा, बेर",ప్లం
परवल,కోణాల పొట్లకాయ
अनार,దానిమ్మ
करंज,పొంగ్
पोपलर,పోప్లర్
अफीम,గసగసాలు
खुर्सा,పోర్చులాకా
आलू,బంగాళాదుంప
सत्यानाशी,ప్రిక్లీ గసగసాల
"बकैन, नीम","ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ"
चीना,ప్రోసో మిల్లెట్
इसबगोल,సైలియం
पुलासन,పులాసాన్
कद्दू,పుమ్కిన్
पुमैलो,పమ్మెలో
चित्तीदार मत्कुण,పెయింట్ బగ్
तोता,చిలుక
मोर,నెమలి
फली वेधक,పాడ్ బోరర్
फली मक्खी,పాడ్ ఫ్లై
ढ़ोरा,పల్స్ బీటిల్
पाइरिल्ला,పిరిల్లా
"रोग विज्ञानी, विकृति विज्ञानी",పాథాలజిస్ట్
मृदा विज्ञानी,పెడోస్ట్
पादप प्रजनक,మొక్కల పెంపకందారుడు
पादप रोग विज्ञानी,మొక్కల పాథాలజిస్ట్
पादप क्रियाविज्ञानी,మొక్కల ఫిజియాలజిస్ట్
फल विज्ञानी,పోమోస్ట్
क्यू दस,Q 10
मात्रात्मक विशेषक विस्थल,QTL (పరిమాణ లక్షణాలు
चतुष्कोण,క్వాడ్రాట్
द्विघाती अनुक्रिया,చతురస్రాకార ప్రతిస్పందన
चतुः सस्यन,నాలుగు రెట్లు పంట
गुणात्मक वंशागति,గుణాత్మక వారసత్వం
गुणता बीज,నాణ్యమైన విత్తనం
मात्रात्मक आनुवंशिकी,పరిమాణాత్మక జన్యుశాస్త్రం
मात्रात्मक वंशागति,పరిమాణాత్మక వారసత్వం
क्वांटम बीज,క్వాంటం విత్తనం
संगरोध,రోగ అనుమానితులను విడిగా ఉంచడం
संगरोध पीड़क,దిగ్బంధం పెస్ట్
स्फटिक,క్వార్ట్జ్
त्वरित परीक्षण,శీఘ్ర పరీక్ష
प्रशांति,QUISCENCE
प्रशांत केंद्र,క్విసెంట్ సెంటర్
बटेर,పిట్ట
रानी मधुमक्खी,రాణి ఈగ
आर मान,R విలువ
रबी फसल,రబీ (శీతాకాలపు) పంట
असीमाक्ष,రేసెమ్
विकिरण,రేడియేషన్
मूलांकुर,రాడికల్
"रेडियोधर्मिता, विकिरणशीलता",రేడియోధార్మికత
"विकिरण जैविकी, विकिरण जीव विज्ञान",రేడియోబయాలజీ
विकिरण प्रतिरक्षी आमापन,రేడియోమ్యూమో అస్సే
रेडियोधर्मी समस्थानिक,రేడియో ఐసోటోప్
वर्षी जल संग्रहण,వర్షపు నీటి పెంపకం
इंद्रधनुषी क्रांति,రెయిన్బో విప్లవం
वर्षा,వర్షపాతం
"बारानी, वर्षा आश्रित",వర్షపు ఫెడ్
वर्षामापी,వర్షం-గేజ్
"वर्षा ऋतु, बरसात",వర్షాకాలం
उत्थित क्यारी,పెరిగిన మంచం
"रैंचन, पशु-संबंधी उद्यम",గడ్డిబీడు
"विकृतगन्धिता, खटवास",రాన్సిడిటీ
यादृच्छिक प्रवर्धित बहुरूपी,యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్
यादृच्छिक नमूना,యాదృచ్ఛిక నమూనా
यादृच्छिकीकरण,రాండమైజేషన్
यादृच्छिक ब्लॉक डिजाइन,రాండమైజ్డ్ బ్లాక్ డిజైన్
श्रेणी (सांख्यिकी),పరిధి (గణాంకాలు)
चरागाह,రేంజ్ల్యాండ్
चरागाह प्रबंध,పరిధి నిర్వహణ
त्वरित ग्रामीण आकलन (आर आर ए),రాపిడ్ గ్రామీణ ప్రాంతము
राशन,రేషన్
"रतून, पेड़ी",రాటూన్
पेड़ी सस्यन,రాటూన్ పంట
"फसल कटाई यंत्र, फसल कर्तक",రీపర్
दुःसाध्य बीज,పునరావృత విత్తనం
प्रतिसार कृषि,మాంద్యం వ్యవసాయం
प्रतिसार प्रावस्था,మాంద్యం దశ
अप्रभावी,తిరోగమనం
"पुनर्भरण, पुनःपूरण",రీఛార్జ్
पारस्परिक जीन,పరస్పర జన్యువులు
उद्धारित भूमि,తిరిగి పొందిన భూమి
पुनः संयोजक,పున omb సంయోగం
पुनः संयोजक डीएनए प्रौद्योगिकी,పున omb సంయోగం DNA సాంకేతికత
पुनर्योजन,పున omb సంయోగం
"पुनरेक, रेकॉन",రీకన్
आवीक्षी सर्वेक्षण,నిఘా సర్వే
पुनरावर्ती जनक,పునరావృత తల్లిదండ్రులు
पुनःउपयोगी अविशष्ट,పునర్వినియోగపరచదగిన వ్యర్థాలు
