Bengali,Hindi
বিনামূল্যে চার্জ সীমা,मुक्त प्रधार परिसीमा
বিনামূল্যে আণবিক প্রবাহ,मुक्त आण्विक प्रवाह
মুক্ত-অণু তাপ পরিবাহী,मुक्त-अणु ऊष्मा चालन
বিনামূল্যে আণবিক সান্দ্রতা,मुक्त अणु श्यानता
বিনামূল্যে গতিগত প্রতিবন্ধকতা,मुक्त गतिज प्रतिबाधा
বিনামূল্যে নন-লিনিয়ার কম্পন,मुक्त अरैखिक कंपन
"বিনামূল্যে দোলন, বিনামূল্যে দোলন, প্রাকৃতিক দোলন","निर्बाध दोलन, मुक्त दोलन, प्रकृत दोलन"
বিনামূল্যে পরামিতি,मुक्त प्राचल
মুক্ত-কণা মডেল,मुक्त-कण मॉडल
মুক্ত পথ,मुक्त पथ
বিনামূল্যে চলমান তরঙ্গ,मुक्त प्रगामी तरंग
ভিত্তিগত বিনামূল্যে,मुक्त मूलक
বিনামূল্যে ঘূর্ণন অনুমান,मुक्त घूर्णन परिकल्पना
স্বয়ংক্রিয় মাল্টিভাইব্রেটর,स्वचालित बहुकंपित्र
বিনামূল্যে swarza,मुक्त स्वोर्जा
মুক্ত আকাশ,मुक्त आकाश
বিনামূল্যে আকাশ প্রতিবন্ধকতা,मुक्त आकाश प्रतिबाधा
বিনামূল্যে আকাশের চিত্র,मुक्त आकाश आरेख
মুক্ত আকাশ ক্ষেত্রের তীব্রতা,मुक्त आकाश क्षेत्र तीव्रता
বিনামূল্যে আকাশ প্রতিবন্ধকতা,मुक्त आकाश प्रतिबाधा
বিনামূল্যে স্বর্গীয় ক্ষয়,मुक्त आकाशीय क्षय
বিনামূল্যে আকাশের চিত্র,मुक्त आकाश आरेख
বিনামূল্যে আকাশ সংক্রমণ,मुक्त आकाश संचरण
বিনামূল্যে আকাশ বিকিরণ মডেল,मुक्त आकाश विकिरण प्रतिमान
খোলা স্থান বিক্ষিপ্ত সম্ভাবনা এলাকা,मुक्त आकाशी प्रकीर्णन प्रयिकता क्षेत्र
মুক্ত আকাশের ঢেউ,मुक्त आकाशी तरंग
বিনামূল্যে আকাশ তরঙ্গদৈর্ঘ্য,मुक्त आकाश तरंगदैर्घ्य
বিনামূল্যে বর্তমান লাইন,मुक्त धारा रेखा
বিনামূল্যে বর্তমান,मुक्त धारा-वेग
বিনামূল্যে পৃষ্ঠ শক্তি,मुक्त पृष्ठ ऊर्जा
বিনামূল্যে উল্লম্ব কম্পন,मुक्त ऊर्ध्वाधर कंपन
বিনামূল্যে কম্পন,मुक्त कंपन
বিনামূল্যে ভলিউম,मुक्त आयतन
বিনামূল্যে তরঙ্গ,मुक्त तरंग
অটোমেশন,स्वचालन
ফ্রিকোয়েন্সি অঞ্চল,आवृत्ति प्रदेश
"হিমায়িত করা, হিমায়িত করা, হিমায়িত করা","जमाना, हिमीभूत करना, हिमीभूत होना, जमना"
হিমাঙ্ক,हिमांक
"হিমাঙ্কের বক্ররেখা, হিমাঙ্ক বিন্দু","हिमांक वक्र, हिमांक रेखा"
হিমায়িত তাপ,हिमकारी ताप
ভারসাম্য স্থিতিশীলতা,संतुलन का स्थायीकरण
"যানবাহন মূল্য, মালবাহী","वाहन मूल्य, भाड़ा"
লোড ট্রাফিক,भार यातायात
ফ্রেঙ্কেল ত্রুটি,फ्रेंकेल दोष
ফ্রেঙ্কেল ব্যাধি,फ्रेन्केल दुर्व्यवस्था
frenkel-সমীকরণ,फ्रेन्केल-समीकरण
ফ্রিন,फ्रेऑन
"ফ্রিকোয়েন্সি, ফ্রিকোয়েন্সি","आवृत्ति, बारंबारता"
ফ্রিকোয়েন্সি স্থানচ্যুতি তত্পরতা,आवृत्ति विस्थापन चपलता
ফ্রিকোয়েন্সি সেটিং,आवृत्ति निर्धारण
ফ্রিকোয়েন্সি ব্যান্ড,आवृत्ति-बैन्ड
ফ্রিকোয়েন্সি সেতু,आवृत्ति-सेतु
ফ্রিকোয়েন্সি রূপান্তরকারী,आवृत्ति परिवर्तक
কম্পাংক একক,आवृत्ति प्रतिकरण
ফ্রিকোয়েন্সি সীমাবদ্ধতা,आवृत्ति प्रतिबंध
ফ্রিকোয়েন্সি ধ্রুবক,आवृत्ति स्थिरांक
"ফ্রিকোয়েন্সি কার্ভ, ফ্রিকোয়েন্সি কার্ভ","बारंबारता वक्र, आवृत्ति वक्र"
ফ্রিকোয়েন্সি শেষ,आवृत्ति अंतक
ফ্রিকোয়েন্সি বৈচিত্র্য,आवृत्ति विचरण
ফ্রিকোয়েন্সি বিচ্যুতি,आवृत्ति विचलनमापी
ফ্রিকোয়েন্সি রেজোলিউশন,आवृत्ति विभेदन
ফ্রিকোয়েন্সি বিকৃতি,आवृत्ति विरूपण
কম্পাংক বন্টন,बारंबारता-बंटन
ফ্রিকোয়েন্সি বৈচিত্র্য,आवृत्ति विभिन्नता
ফ্রিকোয়েন্সি বিভাজক,आवृत्ति विभाजक
ফ্রিকোয়েন্সি বিভাগ মাল্টিপ্লেক্সিং,आवृत्ति विभाग बहुसंकेतन
ফ্রিকোয়েন্সি দ্বিগুণ,आवृत्ति द्विगुणक
ফ্রিকোয়েন্সি ডিফিউশন,आवृत्ति अपवहन
ফ্রিকোয়েন্সি সমীকরণ,आवृत्ति समीकरण
ফ্রিকোয়েন্সি গুণক,आवृत्ति गुणक
"ফ্রিকোয়েন্সি ফ্লটার, ফ্রিকোয়েন্সি ফ্লটার","आवृत्ति फ्ल्टर, आवृत्ति स्फलन"
ফ্রিকোয়েন্সি স্যুইচিং,आवृत्ति अंतर्बदल
ফ্রিকোয়েন্সি গ্রেডিয়েন্ট,आवृत्ति-प्रवणता
ফ্রিকোয়েন্সি ক্লাস,बारंबारता वर्ग
আবৃত এন্ডোথেলিয়াম,आवृतित अंतर्ग्रन्थि
ফ্রিকোয়েন্সি জাম্প,आवृत्ति जंप
ফ্রিকোয়েন্সি অবস্থান,आवृत्ति बिन्दुपथ
ফ্রিকোয়েন্সি গেজ,आवृत्तिमापी
ফ্রিকোয়েন্সি মড্যুলেটেড লেজার,आवृत्ति मॉडुलित लेसर
কম্পাংক একক,आवृत्ति-मॉडुलन
বিকল্প ফ্রিকোয়েন্সি ব্যান্ড,पार्य आवृत्ति बैंड
ফ্রিকোয়েন্সি হ্রাস,आवृत्ति अपकर्षण
ফ্রিকোয়েন্সি প্রতিক্রিয়া,आवृत्ति अनुक्रिया
ফ্রিকোয়েন্সি সংবেদনশীল লোড,आवृत्ति संवेदी लोड
"ফ্রিকোয়েন্সি জেনারেশন, ফ্রিকোয়েন্সি ডিসপ্লেসমেন্ট","आवृत्ति सृति, आवृत्ति विस्थापन"
ফ্রিকোয়েন্সি স্থানচ্যুতি কীিং,आवृत्ति विस्थापन कुंजीयन
ফ্রিকোয়েন্সি সর্প,आवृत्ति सर्पण
ফ্রিকোয়েন্সি বর্ণালী,आवृत्ति स्पेक्ट्रम
ফ্রিকোয়েন্সি বিভাজন,आवृत्ति विपाटन
ফ্রিকোয়েন্সি স্ট্যান্ডার্ড,आवृत्ति मानक
ফ্রিকোয়েন্সি সুইং,आवृत्ति डोलन
ফ্রিকোয়েন্সি সংশ্লেষণ,आवृत्ति संश्लेषित्र
ফ্রিকোয়েন্সি পরীক্ষা,आवृत्ति परीक्षण
ফ্রিকোয়েন্সি বিয়ারিং,आवृत्ति सहन
ফ্রিকোয়েন্সি স্থানান্তর,आवृत्ति स्थानांतरण
ফ্রিকোয়েন্সি ট্রিপলার,आवृत्ति त्रिगुणक
"ফ্রিকোয়েন্সি টাইপ টেলিমিটার, ফ্রিকোয়েন্সি টাইপ টেলিমিটার","आवृत्ति प्रकार का टेलीमीटर, आवृत्ति प्रकार का दूरमापी"
ফ্রিকোয়েন্সি ট্রানজিশন বক্ররেখা,आवृत्ति परिवर्तन-वक्र
"ফ্রিকোয়েন্সি যে, ব্যাঘাত","आवृत्ति वो, अवस्फलन"
ফ্রিকোয়েন্সি মডুলেটেড সাইক্লোট্রন,आवृत्ति माडुलित साइक्लोट्रॉन
ফ্রিকোয়েন্সি গুণক ক্লিস্ট্রন,आवृत्ति गुणक क्लाइस्ट्रान
ট্রান্সমিশন অনুপাত ইউনিট ফ্রিকোয়েন্সি,धारांतरण अनुपात एकांक आवृत्ति
নবজাতক আয়ন,नवजात आयन
fresnel,फ्रेनल
frenal-biprism,फ़्रेनल-द्विप्रिज्म
fresnel সহগ,फ़्रेनल-गुणांक
fresnel বিবর্তন,फ़्रेनल विवर्तन
frenal ellipsoid,फ़्रेनल दीर्घवृत्तज
frenal আয়না,फ़्रेनल दर्पण
ফ্রেনাল প্রিজম,फ़्रेनल प्रिज्म
ফ্রেনাল অঞ্চল,फ़्रेनल प्रदेश
ফ্রেসনেল তরঙ্গ-পৃষ্ঠা,फ़्रेनल तरंग-पृष्ठ
ফ্রেনাল জোন,फ़्रेनल ज़ोन
fresnel সমীকরণ,फ़्रेनल समीकरण
fresnel সূত্র,फ़्रेनल-सूत्र
ফ্রেনাল মামলা,फ़्रेनल वाद
"ঘর্ষণ ক্ষতি, তাত্ক্ষণিক","घर्षण क्षति, तक्षण"
দ্বন্দ্ব রেসিপি,संघर्षी व्यंजन
squeaking শব্দ,"संघर्षी ध्वनि, घर्षी ध्वनि"
ঘর্ষণ,घर्षण
ঘর্ষণ বল জোড়া,घर्षण बलयुग्म
ঘর্ষণ স্যাঁতসেঁতে,घर्षण अवमंदन
ঘর্ষণীয় ট্র্যাকশন,घर्षण कर्षण
ঘর্ষণ গুণাঙ্ক,घर्षणी गुणांक
ঘর্ষণ ক্ষতি,घर्षण हानि
সংঘর্ষ,स्थान-संघर्षण
ঘর্ষণ টর্ক,घर्षण बलआघूर्ण
ঘর্ষণীয় বেগ,घर्षणवेग
ঘষিয়া তুলিয়া ফেলিতে সক্ষম ক্ষয়,घर्षणी क्षय
ঘর্ষণ টানুন,घर्षणी कर्ष
ঘর্ষণীয় ট্র্যাকশন ফ্যাক্টর,घर्षणी कर्षण गुणक
ঘষিয়া তুলিয়া ফেলিতে সক্ষম প্রভাব,घर्षणी प्रभाव
ঘর্ষণ বিদ্যুৎ,घर्षण विद्युत्
ঘর্ষণজনিত বল,घर्षण बल
ঘষিয়া তুলিয়া ফেলিতে সক্ষম খপ্পর,घर्षणी पकड़
ঘর্ষণীয় তাপ,घर्षणी ऊष्मा
ঘর্ষণ প্রতিরোধ ক্ষমতা,घर्षणी प्रतिरोध
ঘর্ষণহীন কপিকল,घर्षणहीन घिरनी
"স্ট্রাইপ, পাড়, পাড়","धारी, फ्रिन्ज, झल्लरी"
সীমান্ত অঞ্চল,उपांत प्रदेश
প্রান্তিক প্রভাব,उपांत प्रभाव
শিকার হাহু,प्राक्दोलन हाहू
প্রান্তিক চৌম্বক ক্ষেত্র,उपांत चुंबकीय क्षेत्र
ফ্রেঞ্জ প্যাটার্ন,फ्रिंज प्रतिरूप
পাড় সৃষ্টি,फ्रिंज सृति
প্রান্তিক মান,उपांत मान
জোন এক্সটেনশন,अंचल विस्तार
প্রান্ত প্রবাহ,किनारे का फ्लक्स
"ফ্রিকোয়েন্সি ইন্টারচেঞ্জ রিপিটার, ফ্রিকোয়েন্সি ইন্টারচেঞ্জ রিপিটার","आवृत्ति अंतर्बदल रिपीटर, आवृत्ति अंतर्बदल पुनर्वर्धक"
ফর্সা নীতি,फ्रोहलिश सिद्धांत
অগ্র পিনকোয়েড,अग्र पिनेकॉइड
অগ্রিম অভিক্ষেপ,अग्रिम प्रक्षेप
অগ্রসর,अग्रसीमक
সামনে থেকে পিছনে অনুপাত,अग्र-पश्च-अनुपात
শর্তযুক্ত ভারসাম্য,बद्धवत् साम्यावस्था
আবদ্ধ প্রবাহ,बद्धवत् फ्लक्स
আবদ্ধ এলাকা,बद्धवत् क्षेत्र
সীমাবদ্ধ বল লাইন,बद्धवत् बल-रेखा
"ফ্রিকোয়েন্সি সংশ্লেষণ, ফ্রিকোয়েন্সি হিস্টেরেসিস","आवृत्ति शैथिल्य, आवृत्ति हिस्टेरिसिस"
ফ্রিকোয়েন্সি মাল্টিপ্লেক্সিং,आवृत्ति बहुसंकेत
প্রতিক্রিয়া পালস,प्रत्युत्तर स्पंद
ft-মান,एफ टी-मान
জ্বালানী,ईधन
জ্বালানী প্যাকেজ,ईधन संकुल
জ্বালানী চক্র,ईंधन चक्र
জ্বালানী কভার,ईंधन अनावरक
জ্বালানী উপাদান,ईधन तत्व
ফুয়েল পেলেট,ईंधन गुटिका
জ্বালানী অনুপাত,ईधन अनुपात
জ্বালানী পুনঃপ্রক্রিয়াকরণ,ईंधन पुनःसंसाधन
"জ্বালানী রড, জ্বালানী বার","ईधन छड़, ईधन दंड"
জ্বালানী কণা,ईंधन कणिश
জ্বালানী প্রযুক্তি,ईधन प्रौद्योगिकी
জ্বালানী মান,ईधन मान
জ্বালানী দহন দক্ষতা,ईधन-दहन दक्षता
"সমর্থন, সমর্থন","आलंब, आलंबक"
সম্পূর্ণ লোড,सम्पूर्ण लोड
সম্পূর্ণরূপে বিকিরণিত,पूर्ण विकिरक
সম্পূর্ণ বিভাগ ফিল্টার,पूर्ण अनूभाग फिल्टर
সম্পূর্ণ আর্ক বর্ণালী,पूर्ण चाप स्पेक्ट्रम
সম্পূর্ণ দ্বিমুখী সার্কিট,पूर्ण द्विदिश परिपथ
ফুলার-কাইনিয়ন পাম্প,फुलर-किनियॉन पम्प
"ফাংশন, ফাংশন, বৈশিষ্ট্য (গোষ্ঠী)","प्रकार्य, फलन, फंक्शन, अभिलक्षक (समूह)"
ফাংশন নম্বর,फलन अंक
ফাংশন জেনারেটর,फलन जनित्र
ফাংশন ফ্যাক্টর,फलन गुणित्र
ফাংশন সুইচ,फलन स्विच
"ফাংশন, ফাংশন, বৈশিষ্ট্য","प्रकार्यक, फलनक, अभिलक्षकी"
কার্যকরী সুইচিং সার্কিট,क्रियात्मक स्विचन परिपथ
"মূল, মূল","मूल, मौलिक"
মূল ব্যান্ড,मूल बैंड
মূল ঘনক,मूल घन
মূল মাত্রিকতা সম্পর্ক,मूल विमीयता संबंध
মূল সমীকরণ,मूल समीकरण
মৌলিক নির্দেশ ব্যবস্থা,मूल निर्देश-तंत्र
মৌলিক ফ্রিকোয়েন্সি,मूल आवृत्ति
"মৌলিক মিথস্ক্রিয়া, মৌলিক মিথস্ক্রিয়া","मूल अन्योन्यक्रिया, मूल पारस्परिक क्रिया"
মূল ব্যবধান,मूल अंतराल
মূল জালি,मूल जालक
সাধারণ নিয়ম,मूल नियम
মূল মেরিডিয়ান,मूल याम्योत्तर
"মৌলিক মোড, প্রধান মোড","मूल विधा, प्रमुख विधा"
মূল স্বরবর্ণ,मूल स्वरक
প্রাথমিক অভিযান,मूल संक्रिया
মূল পর্যায়ক্রমিক সূচক জোড়া,मूल आवर्तनांक युग्म
মৌলিক কণা,मूल कण
"মূল পর্যায়ক্রমিক সূচক, মূল সময়কাল","मूल आवर्तनांक, मूल आवर्तकाल"
মূল সমতল,मूल समतल
মূল বিন্দু,मूल बिंदु
মৌলিক পরিমাণ,मौलिक राशि
মৌলিক গবেষণা,मौलिक अनुसंधान
মূল স্ক্যানিং ফ্রিকোয়েন্সি,मूल क्रमवीक्षण आवृत्ति
মূল ক্রম,मूल अनुक्रम
প্রধান পরিসীমা,मूलाभ श्रेणी
মূল স্বরবর্ণ,मूल स्वरक
মৌলিক একক,मूल मात्रक
মূল ভেক্টর,मूल सदिश
মূল বেগ,मूल वेग
মূল কম্পন,मूल कंपन
মূল তরঙ্গদৈর্ঘ্য,मूल तरंग-दैर्घ्य
ফানেল প্রভাব,फनल प्रभाव
ফানেল অ্যান্টেনা,फनलाकार ऐन्टेना
গ্যাস বয়লার,गैसनली बायलर
"ফিউজ করা, ফিউজ করা, ফিউজ করা, ফিউজ করা","गलना, संगलित होना, मिलाना, संगलित करना, संयोजन, फ्यूज"
ফিউজ সতর্কতা,फ्यूज सचेतक
ফিউজ ধারক,फ्यूज होल्डर
ফিউজ প্যানেল,फ्यूज पैनल
ফিউজ তার,फ्यूज तार
মিশ্রিত চুক্তি,संगलित संधि
ফুজি,फ्यूजी
দ্রবণীয়,संगलनीय
দ্রবণীয় খাদ,संगलनीय मिश्रातु
ফিউশন প্রতিরোধের,संगलनीय प्रतिरोध
"সংযোজন, সংযোজন","संलयन, संगलन"
ফিউশন বোমা,संलयन बम
ফিউশন শক্তি,संलयन ऊर्जा
ফিউশন বোর্ড,संगलन फलक
ফিউশন জ্বালানী,संलयन ईंधन
ভবিষ্যতের হিউরিস্টিক,भावी उपगामितः प्राक्वाच्य
ভবিষ্যতের দক্ষতা উন্নয়ন,भावी कौशी विकास
ঘটনার ভবিষ্যত,घटना का भविष्य
ভবিষ্যতের বন্দী সেট,भावी प्रगृहीत समुच्चय
অস্পষ্ট প্রান্তিক মডেল,अस्पष्ट सीमांत माडल
"ভার্চুয়াল, মিথ্যা, কোড","आभासी, मिथ्या, कूट"
g বল,g  बल
"G.M.T., গ্রিঞ্চ মিন টাইম","जी0 एम0 टी0, ग्रिनिच माध्य समय"
g প্যারামিটার,g प्राचक
জি সমতা,G समता
ছ তারকা,G-तारा
জি-স্ট্রিং,G-तार
গিগাওয়াট,गिगावाट
অ্যাক্সিলোমিটার লোড,त्वरणमापी भार
জি-ডিসপ্লে,G-प्रदर्श
g-গুণক,g-गुणक
"জি-ফাংশন, জি-ফাংশন","G-फलन, G-समफलन"
"জি-অসম্পূর্ণতা, জিওডেসিক অপূর্ণতা","g-अपूर्णता, जियोडेसिक अपूर्णता"
জি-লাইন,G-लाइन
মাধ্যাকর্ষণ পোষাক,गुरूत्व पोशाक
সমষ্টি নিয়ম,योग-नियम
ত্বরণ সহগ,त्वरण सहनांक
জি-মান,G-मान
স্থল নিয়ন্ত্রিত বিমান প্রতিরোধ,भू नियंत्रित विमान उपरोध
"লাভ, লাভ","लाभ, लब्धि"
পরিবর্ধক লাভ,लब्धि प्रवर्धक
ব্যান্ড বিস্তার লাভ,लब्धि बैंड विस्तार
ব্যান্ড সম্প্রসারণ উপাদান লাভ,लब्धि बैंड विस्तार घटक
ব্যান্ড সম্প্রসারণ পণ্য লাভ,लब्धि बैंड विस्तार गुणनफल
"নিয়ন্ত্রণ লাভ, নিয়ন্ত্রণ লাভ","लब्धि-नियंत्रक, लब्धि नियंत्रण"
লাভ গুণক,लब्धि गुणक
সংবেদনশীলতা স্কোর,सुग्राहिता लाभांक
লাভ ফাংশন,लब्धि फलन
লাভ ক্ষতি,लब्धि ह्रास
লাভ সমন্বয়,लब्धि समंजन
সময় নিয়ন্ত্রক লাভ,लब्धि काल नियंत्रक
"লাভ হ্রাস নিয়ন্ত্রণ, লাভ মিনিমাইজেশন কন্ট্রোলার","लब्धि अल्पीकरण नियंत्रण, लब्धि अल्पीकरण नियंत्रक"
দৈত্য নীহারিকা,बृहत् नीहारिका
দৈত্য গ্রহ,वृहत ग्रह
উচ্চ পালস লেজার,वृहत स्पंद लेसर
দৈত্য তারকা,"दानव तारा, बृहत् तारा"
মেয়ে,गैल
"গ্যালাকটিক, গ্যালাকটিক, গ্যালাকটিক","गांगेय, गैलेक्सीय, मंदाकिनीय"
গ্যালাকটিক শোষণ,मंदाकिनीय अवशोषण
গ্যালাকটিক কেন্দ্র,मंदाकिनीय केन्द्र
"গ্যালাকটিক সার্কেল, গ্যালাকটিক সার্কেল","गांगेय वृत्त, मंदाकिनीय वृत्त"
গ্যালাকটিক ক্লাস্টার,मंदाकिनीय गुच्छ
গ্যালাকটিক ঘনত্ব,मंदाकिनीय सांद्रता
"গ্যালাকটিক ডিস্ক, গ্যালাকটিক ডিস্ক","मंदाकिनीय चक्रिका, गैलेक्सीय चक्रिका"
গ্যালাকটিক গতিবিদ্যা,मंदाकिनीय गतिविज्ञान
"গ্যালাকটিক সার্কেল, গ্যালাকটিক সার্কেল","मंदाकिनीय वृत्त, गांगेय वृत्त"
গ্যালাকটিক হ্যালো,मंदाकिनीय प्रभामंडल
গ্যালাকটিক কেপলার কক্ষপথ,मंदाकिनीय केप्लर कक्षा
"গ্যালাকটিক অক্ষাংশ, গ্যালাকটিক অক্ষাংশ","मंदाकिनीय अक्षांश, गांगेय अक्षांश"
গ্যালাকটিক দ্রাঘিমাংশ,मंदाकिनीय रेखांश
গ্যালাকটিক চৌম্বক ক্ষেত্র,मंदाकिनीय चुंबकीय क्षेत्र
গ্যালাকটিক নীহারিকা,मंदाकिनीय नीहारिका
গ্যালাকটিক শব্দ,मंदाकिनीय रव
গ্যালাকটিক নবতারা,मंदाकिनीय नवतारा
গ্যালাকটিক নিউক্লিয়াস,मंदाकिनीय केंद्रक
"গ্যালাকটিক প্লেন, গ্যালাকটিক প্লেন","गांगेय समतल, मंदाकिनीय समतल"
"গ্যালাকটিক পোল, গ্যালাকটিক পোল","मंदाकिनीय ध्रुव, गांगेय ध्रुव"
"গ্যালাকটিক রেডিও নয়েজ, গ্যালাকটিক রেডিও নয়েজ","मंदाकिनीय रेडियो रव, गांगेय रेडियो रव"
গ্যালাকটিক রেডিও উৎস গ্যালাকটিক রেডিও উৎস,"गैलेक्सीय रेडियो स्रोत, मंदाकिनीय रेडियो स्रोत"
গ্যালাকটিক ঘূর্ণন,मंदाकिनीय घूर्णन
গ্যালাকটিক আকাশ,गैलेक्सीय आकाश
গ্যালাকটিক বিরতি মান,मंदाकिनीय विराम-मानक
গ্যালাকটিক ক্লাস্টার,मंदाकिनीय तारा-गुच्छ
গ্যালাকটিক শরীর,मंदाकिनीय निकाय
গ্যালাকটিক অ্যাপারচার,मंदाकिनीय गवाक्ष
"দুধওয়ালা, দুধওয়ালা","दुग्धमापी, दूधमापी"
"গ্যালাক্সি, গ্যালাক্সি, গ্যালাক্সি","गैलेक्सी, आकाश-गंगा, मंदाकिनी"
"গ্যালাকটিক শব্দ, গ্যালাকটিক শব্দ","गैलेक्सीय रव, मंदाकिनीय रव"
মন্দাকিনী,मंदाकिनी
গ্যালিলিও সংখ্যা,गैलीलिओ संखाया
গ্যালিয়াম ফসফাইড সেমিকন্ডাক্টর,गैलियम फौसफाइड अर्धचालक
গ্যালন,गैलन
গ্যালভানিক সম্ভাবনা,गैल्वेनी विभव
গ্যালভানিক কোষ,गैल्वैनी सेल
গ্যালভানিক বিদ্যুৎ,गैल्वैनी विद्युत्
গ্যালভানিক ইলেক্ট্রোম্যাগনেটিক পদ্ধতি,गैल्वैनी विद्युत्-चुंबकीय विधि
গ্যালভানিক সান্দ্রতা পরীক্ষক,गैल्वेनी चिक्कणता परीक्षित्र
দস্তা কলাই,"जस्ता चढ़ाना, यशद-लेपन"
গ্যালভানাইজড তার,जस्तेदार तार
galvanoluminescence galvanoluminescence,गैल्वेनोसंदीप्ति गैल्वेनोसंदीप्ति
গ্যালভানোম্যাগনেটিক প্রভাব,गैल्वेनोचुंबकीय प्रभाव
"গ্যালভানোমিটার, গ্যালভানোমিটার","गैल्वनोमीटर, धारामापी"
গ্যালভানোমিটার ধ্রুবক,गैल्वेनोमीटर स्थिरांक
গ্যালভানোমিটার রেকর্ডার,गैल्वनोमीटर अभिलेखी
"গ্যালভানোমিটার শান্ট, গ্যালভানোমিটার প্রোফাইলার","गैल्वेनोमीटर शंट, गैल्वेनोमीटर पार्श्वक"
গ্যালভানোমেট্রি,गैल्वेनोमिति
গ্যালভানোস্কোপ,"धारादर्शी, गेल्वेनोस्कोप"
গামা রশ্মি বিচ্ছুরণ,गामा किरण प्रकीर्णन
গামা ক্রোমিয়াম স্পেকট্রোস্কোপি,गामा किरम स्पेक्ट्रमिकी
"বৈপরীত্য সূচক, গামা","विपर्यासांक, गामा"
গামা-শোষণ,गामा-अवशोषण
গামা শোষণ গেজ,गामा अवशोषण प्रमापी
গামা সাবান প্যাট,गामा सोपानी पात
গামা সহগ,गामा गुणांक
গামা ক্ষতিপূরণ ionization চেম্বার,गामा प्रतिकारी आयनन कोष्ठ
"বিপরীত সূচক সংশোধন, গামা সংশোধন","विपर्यासांक संशोधन, गामा संशोधन"
গামা ক্যালকুলেটর,गामा गणित्र
গামা ক্রস অধ্যায়,गामा अनुप्रस्थ परिच्छेद
গামা ক্ষয়,गामा क्षय
গামা নির্গমন,गामा उत्सर्जन
গামা ফ্লাক্স ঘনত্ব,गामा फ्लक्स घनत्व
গামা গেজ,गामा प्रमापी
গামা রশ্মি,गामा किरण
গামা ম্যাট্রিক্স,गामा आव्यूह
গামা কোয়ান্টাম,गामा क्वान्टम
গামা শমন,गामा शमन
গামা বিকিরণ,गामा-विकिरण
গামা বিকিরণ,गामाकिरणी चित्रण
গামা রশ্মি জ্যোতির্বিদ্যা,गामा किरण खगोल-विज्ञान
গামা রশ্মি বিস্ফোরিত,गामा किरण प्रस्फोट
গামা রশ্মি বর্ণালী,गामा किरण स्पेक्ट्रम
গামা-রে রূপান্তর,गामा-किरण रूपांतरण
গামা স্ক্যানিং,गामा क्रमवीक्षण
গামা সংবেদনশীল,गामा सुग्राही
গামা আকাশ,गामा आकाश
গামা গঠন,गामा संरचना
গামা রূপান্তর,गामा संक्रमण
গামা রশ্মি,गामा किरण
গামা-রে ক্যালকুলেটর,गामा-किरण गणित्र
গামা-রে অথরিং,गामा-किरण संलेखन
গামা-রে স্পেকট্রোমিটার,गामा-किरण स्पेक्ट्रममापी
গামা নিবন্ধ,गामा लेख
গামা বিকিরণ,गामाकिरणी चित्रण
গামায়ানন,गामायनन
গামো প্রাচীর,गैमो प्राचीर
গ্যামো-টেলর নির্বাচনের নিয়ম,गैमो-टेलर वरण नियम
সমাহিত ক্যাপাসিটর,गुम्फित संधारित्र
কন্ঠ সুর,गुंफित समस्वरण
"সিঁড়ি প্ল্যাটফর্ম, গ্যান্ট্রি","सोपानी मंच, गैन्ट्री"
"পাস, ফাটল, ফাঁক, ফাঁক","दर्रा, विदर, अंतराल, रिक्ति"
ব্যবধান কোডিং,अंतराली कोडन
ব্যবধান ফ্যাক্টর,अंतराली गुणक
লোডিং ব্যবধান,अंतराल लोडन
"ভাঙ্গার (গুজরাটি) বর্জ্য, আবর্জনা","भंगार (गुजराती) अपशिष्ठ, कचरा"
পোরিজ তৈরি করুন,खिचड़ी बनाना
গ্যাস,गैस
গ্যাস শোষক,गैस अवशोषी
গ্যাস শোষণ কোষ,गैस अवशोषण सेल
গ্যাস শোষণ,गैस अधिशोषण
গ্যাস আয়ন পলিমারাইজেশন,गैस आयन बहुलन
"গ্যাস ক্যালোরিমিটার, গ্যাস থার্মোমিটার","गैस कैलोरीमीटर, गैस ऊष्मामापी"
গ্যাস ক্যাপাসিটর,गैस संधारित्र
গ্যাস সেন্ট্রিফিউজ প্রক্রিয়া,गैस अपकेंद्रित्र प्रक्रम
গ্যাস চেম্বারের,गैस कोष्ठ
গ্যাস ইলেক্ট্রোড,गैस इलेक्ट्रोड
গ্যাস ধ্রুবক,गैस नियतांक
গ্যাস ভর্তি ক্যালকুলেটর,गैसपूरित गणित्र
"গ্যাস প্রবাহ, আয়নকরণ প্রবাহ","गैस धारा, आयनन धारा"
গ্যাস চক্র,गैस चक्र
গ্যাস দূষণ,गैस अपभ्रष्टता
গ্যাসের অবক্ষয়,गैस अपभ्रंशन
গ্যাস বিচ্যুতি উপাদান,गैस विचलन घटक
গ্যাস ডায়োড,गैस डायोड
গ্যাস নিমজ্জন বাতি,गैस विसर्जन लैंप
গ্যাস স্রাব,गैस विसर्जन
গ্যাস নিমজ্জন লেজার,गैस विसर्जन लेसर
"গ্যাস চালিত অভিপ্রায়, গ্যাস চালিত কুন্ড","गैसचालित आशय, गैसचालित कुंड"
গ্যাস গতিশীল লেজার,गैस गतिक लेसर
গ্যাস গতিবিদ্যা,गैस गतिकी
গ্যাস ইঞ্জিন,गैस इंजन
বায়বীয় রেফ্রিজারেন্ট,गैस-प्रसार प्रशीतित्र
