Hindi,English
आंतरजातीय अनिषेच्यता,Intraspecific incompatibility
आंतर वृषण जनन वाहिनी तंत्र,Intratesticular genital jduct system
अंतर्गर्भाशयी वीर्यसेचन,Intrauterine insemination (IUI)
अंतर्गभाशय अंतरण,Intrauterine transfer (IUT)
आंतर प्रोटीन,Intrinisic protein
आंतर अवरोध,Intrinsic barrier
अंतरवगम,Introception
"अव्यक्तेक, इंट्रॉन",Intron
अंतर्मुखी,Introse
प्रतिलोमन,Inversion
इनवर्टेज,Invertase
अकशेरुकी प्राणी,Invertebrates
अन्वेषक,Investigator
सहपत्रचक्र,Involucre
अनैच्छिक और अरेखित पेशी,Involuntary and non-straited muscle
आयोडीन,Idodine
आयोडोथाइरोनिन,Iodothyronine
आयन,Ion
आयन चैनल,Ion channel
आयन विनिमय वर्णलेखन,Ion exchange chromatography
आयनी आबंध,Ionic bond
आयनी पारस्परिक क्रिया,Ionic interaction
आयनाणु (आयनोसाइट),Ionocyte
एकीकृत पीड़क प्रबंधन (आई.पी.एम.),Integrated pest management (IPM)
आइपोमिया,Ipomoea
इरीडेसी,Iridaceae
"परितारिका, आइरिस",Iris
लौह पुष्टीकृत चावल,Iron fortified rice
लौह पॉर्फिरिन,Iron porphyrin
लौह खुरचन,Iron scrap
किरण,Irradiated cell
किरणित कोशिका,Irradiation
अनियमित,Irregular
असममित पुष्प,Irregular flower
अनुत्क्रमणीय फैलाव,Irreversible distension
अंतर्रार्ष्ट्रीय चावन अनुसंधान संस्थान,International rice research institute
उत्तेजक,Irritant
आसनास्थि,Ischium
श्रोणिखंड,Ischium
लैंगरहैन्स द्वीप समूह,Islets of Langerhans
"समआश्लेषिन, आइसोएग्लूटिनिन",Isoagglutinin
समद्विपार्श्विक पर्ण,Isobilateral leaf
"समयुग्मकता, समयुग्मन",Isogamy
समनिरोप,Isograft
विलगित,Isolated
पृथक्कृत हरितलवक,Isolated chloroplast
विलगित ऊतक,Isolated tissue
"विलगन, वियोजन, पृथक्करण",Isolation
समावयवी,Isomerous
समघनत्व अपकेंद्रण,Isopycnic centrifugation
समपरासारी,Isotonic
समस्थानिक,Isotope
समानुवर्ती,Isotropic
समदैशिक,Isotropic
समदैशिक पट्ट,Isotropic band
"तनुयोजी, इस्थमस",Isthmus
इटाई-इटाई रोग,Itai-itai disease
अंतरा गर्भाशय युक्ति (औषध),IUDs (medicated)
अंतरा गर्माशय युक्ति (औषध-हीन),IUDs (non-medicated)
जैसिड,Jassid
जैट्रोफा,Jatropha
पीलिया,Jaundice
जबड़ा,Jaw
जबड़ारहित कशेरुकी,Jawless vertebrate
"अग्रक्षुद्रांत्र, जेजूनम",Jejunum
जेलीफिश,Jellyfish
"झूम कृषि, स्थानांतरी खेती",Jhum cultivation
संयुक्त वन प्रबंधन,Joint forest management
संधित बहिःकंकाल,Jointed exoskeleton
युज्ञ शिरा,Jugular vein
अनुपयोगी डी.एन.ए.,Junk DNA
जुरैसिक कल्प,Jurassic period
जूट प्रौद्योगिकी,Jute technology
किशोर हॉर्मोन,Juvenile hormone
किशोरावस्था,Juvenile phase
गुच्छासन्न उपकरण,Juxtaglomerular apparatus
कलबासु,Kalbasu
केल,Kale
कालमेघ,Kalmegh
कैनेमाइसिन,Kanamycin
केंद्रकसंलयन,Karyogamy
गुणसूत्रप्ररूप,Karyotype
गुणसूत्र-प्ररूपण,Karyotyping
काउटिया,Kautia
कूटक,Keel
नौतल,Keel
केरेटिनित त्वक् कोशिका,Keratinised skin cell
कीटोग्लूटैरिक अम्ल,Ketoglutaric acid
कीटोन,Ketone
कीटोन समूह,Ketone group
कीटोनमेह,Ketonuria
कुंजी,Key
प्रमुखतम जाति,Keystone species
खैर,Khair
खेसरी,Khesari
"वृक्क अपोहन, वृक्क डायालिसिस",Kidney dialysis
गतिज ऊर्जा,Kinetic energy
काइनेटिन,Kinetin
"गतिबिंदु, काइनेटोकोर",Kinetochore
राजकर्कट,King crab
जगत्,Kingdom
"किलकिला, मीनरंक",Kingfisher
काइनोप्लाज्म,Kinoplasm
रसोई अपशिष्ट,Kitchen waste
क्लाइनफेल्टर संलक्षण,Klinefelter's syndrome
घुटना,Knee
क्रन्ज शरीर,Kranz anatomy
क्रेब चक्र,Kreb's cycle
बृहद् भगोष्ठ,Labia majora
लघु भगोष्ठ,Labia minora
अधरोष्ठ स्पर्शक,Labial palp
अस्थिर,Labile
अधरोष्ठ,Labium
लबलब (बीन),Lablab
ऊर्ध्व ओष्ठ,Labrum
"गहन, भ्रमिका, लैबिरिंथ",Labyrinth
लैक,Lac
"लैक प्रचालेक, लैक ऑपेरॉन",Lac operon
लैसीफर,Laccifer
स्तन्यस्रवण,Lactation
स्तन्यस्रवण अनार्तव,Lactational amenorrhea
दुग्धपोषी,Lactatroph
लैक्टोबैसीलस,Lactobacillus
लैक्टोज उपापचयी एंजाइम,Lactose metabolizing enzyme
"दुग्ध शर्करा, लैक्टोस",Lactose
लैकटूका सैटाइवा,Lactuca sativa
रिक्तिका,Lacuna
प्रकृति-सोपान,Ladder of nature
पश्च रज्जुक,Lagging strand
पटलिका,Lamella
लेमेलीडेन्स,Lamellidens
लैमिएसी,Lamiaceae
लैमिएलीज,Lamiales
यथार्थ पटल,Lamina propria
"पटल, स्तरिका",Lamina
लैमिनेरिया,Laminaria
लैंपब्रुश गुणसूत्र,Lamp brush chromosome
भालाकार,Lanceolate
स्थलपादप,Land plant
"स्थल घोंघा, थल शंबुक",Lands snail
लेन्टाना कैमेरा,Lantana camara
लैपेरोस्कोप,Laparoscope
लेपारटिआ,Lapartea
"ह्रासदर, च्युतिदर",Lapse rate
लार्कस्पर,Larkspur
डिंभकीय मर्त्यता,Larval mortality
कंठ-ग्रसनी,Laryngopharynx
लेसर सूक्ष्म शल्यचिकित्सा,Laser microsurgery
लैस्यूरस,Lasiurus
विलंबित अंगमारी,Late blight
विलंबित विकासी,Late developer
उत्तर अनुक्रमिक जाति,Late sucessional species
"पश्च काष्ठ, उत्तर काष्ठ",Late wood
गुप्त ऊष्मा,Latent heat
पार्श्व उपांग,Lateral appendage
पार्श्व कलिका,Lateral bud
पार्श्व धूसर शृंग,Lateral gray horn
"पार्श्व वेंट्रिकल, पार्श्व मस्तिष्कनिलय",Lateral ventricle
"रबड़क्षीर, लेटेक्स",Latex
लेथाइरस सैटाइवस,Lathyrus sativus
जालक,Lattice
जालक संरचना,Lattice structure
लॉरिनी,Laurineae
स्वतंत्र अपव्यूहन नियम,Law of independent assortment
सीमाकारी कारक नियम,Law of limiting factors
वंशागति नियम,Law of inheritance
विसंयोजन नियम,Law of segregation
ऊष्मागतिकी नियम,Laws of thermodynamics
परतन,Layering
दाब लगाना,Layering
खनिज पदार्थो का निक्षालन,Leaching of mineral matter
"सीसा, लेड",Lead
अग्र रज्जुक,Leading strand
पर्ण आयु,Leaf age
पर्ण और धारी किट्ट रोग,Leaf and strip rust
"पर्ण फलक, पर्णटल",Leaf blade
पर्ण कुंचन,Leaf curl
पर्ण दिक्विन्यास,Leaf orientation
पर्ण शिराविन्यास,Leaf venation
"पत्ती, पर्ण",Leaf
पर्णफलक,Leaf-blade
पर्णरहित,Leafless
फुदकना,Leaping
चर्मिल पर्ण,Leathery leaf
बायाँ महाधमनी चाप,Left aortic arch
बायीं हृद् धमनी,Left cardiac artery
फलीदार पौधा,Leguminous plant
"शिंब, फली",Legume
"नींबू घास, लेमन ग्रास",Lemon grass
लीमर,Lemur
लेन्स कोशिका,Lens cell
लेन्स,Lens
मसूर,Lentil
तेंदुआ,Leopard
लीपेस,Lepas
"लेपिस्मा, (सिल्वर फिश)",Lepisma (silver fish)
कुष्ठ,Leprosy
लेप्टोकॉरिसा,Leptocorisa
"तनुसूत्र, लेप्टोनीमा",Leptonema
"तनुपट्ट, तनुसूत्र, लेप्टोटीन",Leptotene
घातक,Lethal
घातक उत्परिवर्तन,Lethal mutation
श्वेताणु,Leucocyte
"श्वित्र, ल्यूकोडर्मा",Leucoderma
श्वेतलवक,Leucoplast
"श्वेताणुरक्तता, ल्युकीमिया",Leukemia
उत्तोलक,Lever
लीडिग कोशिका,Leydig's cell
कठलता,Liana
कठलतात्मक,Lianous
"जूं, यूका",Lice
"शैक, लाइकेन",Lichen
जीवन-चक्र,Life cycle
जीवन प्रत्याशा,Life expectancy
लाइफ जीन,Life gene
जीवनवृत्त,Life history
जीवन-आधारी क्षमता,Life supportive capacity
जीवन-आधारी तंत्र,Life supporting system
निर्जीव,Lifeless
स्नायु,Ligament
लाइगेज,Ligase
बंधन,Ligation
सिंहाघ्र,Liger
हल्की क्षति,Light injury
प्रकाश सूक्ष्मदर्शी,Light microscope
तडित्,Lightening
लिग्निन,Lignin
जीभिकाकार,Ligulate
जीभिका,Ligule
लिलिएसी,Liliaceae
लिलियम,Lilium
वृक्कद्रोणि,Lilum (lilus)
"लिली कुल, कुमुदिनी कुल",Lily family
पाद,Limb
शाखा,Limb
अंग,Limb
पाद-अस्थि,Limb bone
लिंबिक पालि,Limbic lobe
"लिंबिक तंत्र, सीमांत तंत्र",Limbic system
"अपाद उभयचर, पादहीन उभयचर",Limbless amphibian
"अपाद गोधिका, पादहीन गोधिका",Limbless lizard
लिम्बस,Limbus
सरोवरी क्षेत्र,Limnetic zone
"सरोजीवी, सरोवरी",Limnetic
लिमूलस,Limulus
वंशक्रम,Line
रेखा,Line
वंशक्रम,Lineage
रेखिक अनुक्रम,Linear sequence
"रैखिक, रेखीय",Linear
रेखीकृत प्लैज्मिड,Lineraized plasmid
योजक जाति,Link species
सहलग्नता,Linkage
लाइपेज़,Lipase
लिपिड,Lipid
लिपड द्विस्तर,Lipid bilayer
लिपिड पुच्छ,Lipid tail
लिपोपॉलिसैकेराइड,Lipopolysaccharide
लिपोप्रोटीनी झिल्ली,Lipoproteinaceous membrane
द्रव बिंदुक,Liquid droplet
पुटिका द्रव,Liquor folliculi
शैलोद्भिद,Lithophyte
स्थलमंडल,Lithosphere
करकट,Litter
करकट पात,Litter fall
लघु प्रमस्तिष्क,Little cerebrum
वेलांचली,Littoral zone
यकृत,Liver
यकृत पर्णाभ,Liver fluke
यकृताकार,Liver shaped
लिवर वर्ट,Liver wort
जीवधारी,Living organism
सजीव समष्टि,Living population
सजीव संसाधन,Living resources
जीवजगत्,Living world
एल.एन.जी. - 20,LNG - 20
दुमट (पांशु),Loam (silt)
"महाचिंगट, लॉब्स्टर",Lobster
लोबुलेरिया,Lobularia
"गति, संचलन, चलन, गमन",Locomotion
टिड्डी,Locust
लाडिक्यूल,Lodicule
"लघुगणकीय प्रकृति, लॉगेरिथ्मीय प्रकृति",Logarithemic nature
वृद्धिघाती वृद्धि,Logistic growth
लोलिगो,Loligo
दीर्घ प्रदीप्ति काली पादप,Log day plant
अनुदैर्ध्य अक्ष,Longitudinal axis
अनुदैर्ध्य द्विखंडन,Longitudinal binary fission
अनुदैर्ध्य विदर,Longitudinal fissure
कुंडली,Loop
पाश,Loop
कुंडली-पाश,Loop trap
लोफियम,Lophium
लोरेन्थेसी,Loranthaceae
लॉरेन्थस,Loranthus
निम्न भुजा,Lower arm
"निचला जबड़ा, अधोहनु",Lower jaw
तोरई,Luffa
कटि-कशेरुक,Lumbar vertebrae
काष्ठ कर्तन (लकड़ी काटना),Lumbering
लंब्रिकस,Lumbricus
"अवकाशिका, ल्यूमेन",Lumen
संपिंडक,Lumper
"फुप्फुस, फेफड़ा",Lung
ल्यूपिन,Lupin
ल्यूपिनस अर्क्टिकस,Lupinus arcticus
ल्यूटीनकारी हॉर्मोन,Luteinizing hormone (LH)
लायेज,Lyase
लाइकोपोडियम,Lycopodium
लाइकोप्सिडा,Lycopsida
लसिका वाहिका,Lymp vessel
लसीका ग्रंथि,Lymph gland
लसिका ग्रंथिक,Lymph node
"लसीकाणु, लिम्फोसाइट",Lymphocyte
लसीकाभ अंग,Lymphoid organ
लसीकाभ ऊतक,Lymphoid tissue
लसीकागुल्म,Lymphoma
वीणाकार,Lyrate
लाइसर्जिक अम्ल डाइएथलामाइड,Lysergic acid diethlamide (L.S.D.)
लाइसीन,Lysine
"लयनकाय, लाइसोसोम",Lysosome
लाइसोजाइम,Lysozyme
मैकाका,Macaca
मैक्रोब्रैकियम,Macrobrachium
गुरुविकास,Macroevolution
बृहद्जनन,Macrogenesis
बृहत्णु कोलॉइड,Macromolecular colloid
महाअणु,Macromolecule
गुरुकेंद्रक,Macronucleus
बृहत् पोषक,Macronutrient
महाभक्षक,Macrophage (big eater)
महाभक्षकाणु,Macrophagocyte
महाभक्षी,Macrophagous
"महाभक्षकता, महाभक्षिता",Macrophagy
बृहत् पादप,Macrophyte
मैक्रोपस,Macropus
मैकुला,Macula
पीत मैकुला,Macula lutea
मैग्नीशियम,Magnesium
चुंबकीय अनुनाद प्रतिबिंबन,Magnetic resonance imaging
आवर्धन,Magnification
आवर्धित प्रतिबिंब,Magnified image
आवर्धक लेन्स,Magnifying glass
आवर्धन क्षमता,Magnifying power
मैग्नोलिया,Magnolia
मैग्नोलिएसी,Magnoliaceae
मागुर,Magur
"कुमारी केश फ़र्न, मैडेन हैयर पर्णांग",Maiden hair fern (Adiantum)
बड़ी खाँच,Major groove
मुख्य ऊतक सुसंगति संमिश्र,Major histocompatibility complex
प्रमुख परासरण-अपघट्यक,Major osmolyte
दीर्घ शिखर,Major peak
"नर, पुं-",Male
नर शंकु,Male cone
नर युग्मकोद्भिद्,Male gametophyte
नर जनन-छिद्र,Male genital aperture
नर पूर्वकेंद्रक,Male pronucleus
कुरचित पत्तियाँ,Malformed leaf
मैलिक अम्ल,Malic acid
दुर्दम कोशिका,Malignant cell
दुर्दम अर्बुद,Malignant tumour
नीलसर,Mallard
"मुद्गर, मैलियस",Malleus
मैलपीगी कणिका,Malpighian corpuscle
मैलपीगी नलिका,Malpighian tubule
माल्टोस,Maltose
माल्वेलीज,Malvales
स्तनधारी,Mammal
मैमेलिया,Mammalia
स्तनी - गर्भ,Mammary foetus
स्तनग्रंथि,Mammary gland
स्तनरूप,Mammiform
"चिबुकास्थि, मैंडिबल",Mandible
चिबुक ग्रंथि,Mandibular gland
मैंगनीज,Manganese
मैंजीफेरा इंडिका,Mangifera indica
"गरान, मैंग्रोव",Mangrove
मानव-निर्मित कृषि पारितंत्र,Man-made agricultural ecosystem
मानवनिर्मित अनाज,Man-made cereal
मेनैन,Mannan
"प्रावार, मैंटल",Mantle
"हस्त, हाथ",Manus
"मैपिल, पुतली",Maple
मार्शैन्टिया,Marchantia
सीमांत,Marginal
मरिजुआना,Marijuana
समुद्री जीवविज्ञान,Marine biology
समुद्री पक्षी,Marine bird
समुद्री समुदाय,Marine community
समुद्री अकशेरुकी,Marine invertebrates
"मरीनो पुंमेष, मरीनो मेंढा",Marino ram
चिह्नक,Marker
बाजार अपशिष्ट,Market waste
मज्जा गुहा,Marrow cavity
कच्छ,Marsh
कच्छ-शाद्वल अवस्था,Marsh-meadow stage
वनस्पति-रहित कच्छ,Marsh without vegetation
शिशुधानी छछुंद,Marsupial mole
शिशुधानी विकिरण,Marsupial radiation
शिशुधानी चूहा,Marsupial rat
"शिशुधानी, फलधानी",Marsupium
व्यापक विलोपन,Mass extinction
संहति प्रवाह,Mass flow
संहति प्रवाह परिकल्पना,Mass flow hypothesis
मास्ट कोशिका,Mast cell
प्रधान ऐगार प्लेट,Master agar plate
प्रधान प्लेट,Master plate
मातृ मृत्युदर,Maternal mortality rate
"संगम, मैथुन",Mating
आधात्री,Matrix
परिपक्व ग्रंथिका,Mature nodule
"नीलशोण रंग, नीलशोण वर्ण",Mauve color
"जंभिका, मैक्सिला",Maxilla
"जंभिका स्पर्शक, मैक्सिलरी स्पर्शक",Maxillary palp
अधिकतम वहन क्षमता,Maximum carrying capacity
मिएन्ड्रिना,Meandrina
आयुर्विज्ञान,Medical science
चिकित्सीय गर्भसमापन,Medical termination of pregnancy (MTP)
चिकित्सीय अनुलेखन,Medical transcription
चिकित्सीय सहायता से प्रसव,Medically assisted delivery
औषध,Medicine
आयुर्विज्ञान,Medicine
काय चिकित्सा,Medicine
"मध्यांश, मेडुला, मज्जा",Medulla
"मेडुला आब्लॉन्गेटा, (आयतरूप मज्जा)",Medulla oblongata
मज्जा पिरैमिड,Medullary pyramid
मज्जायुक्त,Medullated
मेडूसा,Medusa
महाकेंद्रक कोशिका,Mega karyocyte
मेगाप्लैज्मिड,Megaplasmid
गुरुबीजाणुधानी,Megasporangium
गुरुबीजाणुपर्ण,Megasporophyll
माइबोमी ग्रंथि,Meibomian gland
युग्मकजन कोशिका,Meiocyte
अर्धसूत्रण,Meiosis
"समैकांतरण, मेटाजेनिसिस",Metagenesis
मेलानिनी शलभ,Melanic moth
मेलानिन कोशिका,Melanocyte
मेलानिन कोशिका उद्दीपक हॉर्मोन,Melanocyte stimulating hormone (MSH)
मेलानिन कोशिका उद्दीपक निर्मोचक हॉर्मोन,Melanocyte stimulating releasing hormone (MSRH)
"मैलानिनार्बुद, मैलानोमा",Melanoma
मेलॉइडोजिन इन्कॉग्निटा,Meloidogyne incognita
झिल्ली परिबद्ध,Membrane bound
झिल्ली लिपिड,Membrane lipid
कला पारगम्यता,Membrane permeability
कला-विभव,Membrane potential
"कला लेब्रिंथ, कला गहन",Membranous labyrinth
कलामय परत,Membranous sheet
स्मृति कोशिका,Memory cell
मेन्डेल नियम,Mendel's law
मेन्डेलीय विकार,Mendelian disorder
"तानिका, मस्तिष्कावरण",Meninge
"तानिकाशोथ, मेनिंजाइटिस",Meningitis
आर्तव चक्र,Menstrual cycle
मानसिक विक्षिप्तता,Mental dearrangement
मानसिक मंदता,Mental retardation
पारद विषाक्तता,Mercury poisoning
विभज्योतक,Meristem
विभज्योतक कोशिका,Meristematic cell
विभज्योतकी क्षेत्र,Meristematic region
विभज्योतक वृद्धि,Meristematic growth
अंशस्रावी ग्रंथि,Merocrine gland
मीरोमायोसिन,Meromyosin
मेरीचिप्पस,Merychippus
वृषणयोजिनी,Mesarchium
"मध्यमस्तिष्क, मीसेनसेफेलॉन",Mesencephalon
मध्योतक ऊतक,Mesenchymal tissue
"मध्यांत्र, मेसेन्ट्रॉन",Mesenteron
"आंत्रयोजनी, मेसेन्टरी",Mesentery
आर्द्र अवस्था,Mesic condition
मध्यफलभित्ति,Mesocarp
"मध्यजन स्तर, मेसोडर्म",Mesoderm
"मध्यश्लेषस्तर, मीजोग्लिया",Mesogloea
मीसोहिप्पस,Mesoheppus
पर्णमध्योतक कोशिका,Mesophyll cell
"मध्यकाय, मीजोसोम",Mesosome
मध्यवक्षीय,Mesothoracic
मध्यवक्ष,Mesothorax
"अंडाशय योजनी, मीसोवेरियम",Mesovarium
मध्यजीवी महाकल्प,Mesozoic era
दूत आर. एन. ए.,Messenger RNA
उपापचयी अभिवाह,Metabolic flux
उपापचयी पथ,Metabolic pathway
उपापचयित,Metabolised
उपापचय,Metabolism
उपापचयी स्वांगीकारक,Metabolic assimilatory
"करभिका, मेटाकार्पल",Metacarpal
मध्यकेंद्री,Metacentric
विविधरंजक कणिका,Metachromatic granule
"धातु सूची, धातु सुई",Metal needle
धात्विक ऑक्साइड,Metallic oxide
विखंडावस्था,Metamerism
कायांतरण,Metamorphosis
पश्च वृक्कक,Metanephridium
मध्यावस्था,Metaphase
मध्यावस्था प्लेट,Metaphase plate
मध्यावस्थीय पट्टिका,Metaphasic plate
उत्तरसमष्टि,Metapopulation
परास्थापन,Metastasis
उपापचय,Metastasis
प्रपदिका,Metatarsal
पश्चवक्षीय,Metathoracic
पश्चवक्ष,Metathorax
"उत्तरजंतु, मेटाजोअन प्राणी",Metazoans
"मेटेन्सेफेलॉन, अनुमध्यमस्तिष्क",Metaencephalon
परास्थापित होना,Metastasize
मेथाडोन,Methadone
मेट्हीमोग्लोबिन,Methaemoglobin
मेट्हीमोग्लोबिन-रक्तता,Methaemoglobinemia
मेथेन,Methane
मैथेनोबैक्टीरियम,Methanobacterium
"मेथैनजन, मेथेनजनक",Methanogen
मेथिल पारा,Methyl mercury
मेथिलित आच्छद,Methylated cap
मेथिलीन ब्लू,Methylene blue
मेथिलोफिलस,Methylophilus
"मेथिलोट्रॉफस, मेथिलपोषी",Methylotrophus
सूक्ष्मपोषक,Micronutrient
सूक्ष्मजीव,Microorganism
सूक्ष्मप्रवर्धन,Micropropagation
सूक्ष्मतकनीक,Microtechnique
सूक्ष्मसंरचनात्मक ह्रास,Microarchitectural deterioration
सूक्ष्मजीव,Microbe (microorganism)
सूक्ष्मजीवी क्लोनन,Microbial cloning
सूक्ष्मजीवी वनस्पतिजात्,Microbial flora
सूक्ष्मजैविकी,Microbiology
सूक्ष्मपिंड,Microbody
सूक्ष्मजलवायु,Microclimate
सूक्ष्मविकास,Microrevolution
सूक्ष्मतंतुक,Microfilament
सूक्ष्मजीवाश्म,Microfossil
सूक्ष्मअंतःक्षेपण,Microinjection
सूक्ष्मजीव,Microorganism
"मेथिलोट्रॉफस, मेथिलपोषी",Methylotrophus
सूक्ष्मपोषक,Micronutrient
सूक्ष्मजीव,Microorganism
सूक्ष्मभक्षी,Microphagous
सूक्ष्मभक्षकता,Microphagy
बीजांडद्वारी सिरा,Micropylar end
बीजांडद्वार,Micropyle
अंडद्वार,Micropyle
सूक्ष्मद्वार,Micropyle
सूक्ष्मअनुषंगी,Microsatellite
सूक्ष्मदर्शी,Microscope
सूक्ष्मदर्शिकी,Microscopy
माइक्रोस्पर्मी,Microspermae
सूक्ष्मगोलक,Microsphere
लघुबीजाणुधानी,Microsporangium
चतुष्की लघुबीजाणु,Microspore tetrad
लघुबीजाणुपर्ण,Microsporphyll
माइक्रोस्पोरम,Microsporum
"सूक्ष्मकर्तक, माइक्रोटोम",Microtome
सूक्ष्मनलिका त्रिक,Microtuble triplet
सूक्ष्मनलिका द्विक,Microtubule doublet
सूक्ष्मांकुर,Microvilli
मूत्रण,Micturition
मध्यमस्तिष्क,Midbrain
मध्यअनुमस्तिष्क वृंतक,Middle cerebellar peduncle
मध्यकर्ण,Middle ear
मध्य पटलिका,Middle lamella
मध्यांत्र,Midgut
धातृ भेक,Midwife toad
प्रवासी,Migrant
"प्रवास, अभिगमन",Migration
दुग्ध शर्करा,Milk sugar
दुग्ध उत्पादक ग्रंथि,Milk-producing gland
"मिलेट (ज्वार, बाजरा आदि)",Millet
प्रति लिटर मिलीओसमॉल,Milliosmole per liter
मिल्वस,Milvus
अनुहरण,Mimicry
मिनामाता रोग,Minamata disease
खनिज,Mineral
खनिज तत्व,Mineral element
खनिज-पोषण,Mineral nutrition
खनिजन,Mineralisation
मिनरलो कॉर्टिकॉइड,Mineralo corticoid
लघु चुंबक,Miniature magnet
"खनन प्रचालन, खनन संक्रिया",Mining operation
लघुअनुषंगी,Minisatellite
छोटी खाँच,Minor groove
मध्यनूतन,Miocene
माइयोहिप्पस,Miohippus
मिराबिलिस,Mirabilis
"न्यूनीकरण, अल्पीकरण",Mitigation
"सूत्रकणिका, माइटोकॉन्ड्रिया",Mitochondria
सूत्रकणिकीय आधात्री,Mitochondrial matrix
"सूत्रीविभाजन, समसूत्रण",Mitosis
मिट्रल कपाट (द्विवलनी कपाट),Mitral valve (bicuspid valve)
मिश्रित ग्रंथि,Mixed gland
मिश्रित तंत्रिकाएँ,Mixed nerves
"मिश्रपोषित, मिश्रपोषी",Mixotrophic
चल वाहक,Mobile carrier
चल स्रोत,Mobile source
गतिशीलता,Mobility
मध्यम क्षति,Moderate injury
आधुनिक आयुर्विज्ञान,Modern medicine
आधुनिक समाज,Modern society
अपरिवर्तनशीलता,Modifiability
रूपांतरित द्विसंकर अनुपात,Modified dihybird ratio
रूपांतरित जड़,Modified root
"अभिनियंत्रित करना, मॉडुलेट",Modulate
कार्य मॉडुलन,Modulation of action
मॉडुलक पदार्थ,Modulator substance
नमी,Moisture
नमी-न्यूनता,Moisture deficit
चर्वणक,Molar teeth
"दाढ़, चर्वणक",Molar
छछुंद,Mole
तिल,Mole
गोल,Mole
"मोल, ग्राम अणु",Mole (mol)
अणुजैविकी,Molecular biology
आण्विक आनुवंशिक विश्लेषण,Molecular genetic analysis
आण्विक स्तर,Molecular level
आण्विक दूत,Molecular messenger
आण्विक गति,Molecular motion
आण्विक नाइट्रोजन गैस,Molecular nitrogen gas
आण्विक संगठन,Molecular organization
आण्विक कैंची,Molecular scissor
आण्विक शल्यकार्य विधि,Molecular surgical approach
आण्विक सीवन,Molecular suture
अणु,Molecule
"मृदुकवची, मोलस्क प्राणी",Mollusc
मौलस्कहारी,Molluscivorous
मॉलिब्डेनम,Molybdenum
मोमोर्डिका,Momordica
मोनैन्ड्रिया (एकपुंकेसरी वर्ग),Monandria
"एकपुमंगता, एकपुंधानिता",Monandry
मोनैस्कस परप्यूरियस,Monascus purpureus
मोनेरा,Monera
मालाकार,Moniliform
मॉनीटर,Monitor
मॉनीटर करना,Monitor
एकस्तरी,Mono layer
एकसंघी,Monoadelphous
एकक्षारकी फॉस्फेट,Monobasic phosphate
एकलकोरकी,Monoblastic
एकलशाखी,Monochacial
एकपरिदलपुंजी,Monochlamydeous
एकसिस्ट्रोनी,Monocistronic
एकक्लोनी प्रतिरक्षी,Monoclonal antibody
मानोकॉकस,Monococcus
एकबीजपत्र,Monocotyledon
एकगुहिक,Monocystic
मोनोसिस्टिस,Monocystis
"एकलाणु, मोनोसाइट",Monocyte
उभयलिंगाश्रयी,Monoecious
मोनोग्राफ,Monograph
एकसंकर,Monohybrid
एकलक,Monomer
एकलकी G-ऐक्टिन,Monomeric G-actin
मोनोसैकेराइड,Monosaccharide
मोनोसोडियम लवण,Monosodium salt
एकसूत्री,Monosomic
एकशुक्राणुता,Monospermy
एकबीजाणु परिवर्धन,Monosporic development
मोनोट्रोपा,Monotropa
एकयुग्मजी सर्वसम यमज,Monozygotic identical twin
मॉन्ट्रियल संधि,Montreal treaty
"भावदशा विकार, मूड विकार",Mood disorder
मोरिंगा,Moringa
अंगांतरण (अंगांतरणी),Morphallaxis (morphallactic)
मॉर्फीन,Morphine
संरचनाविकास,Morphogenesis
आकारिकी अनुकूलन,Morphological adaptation
आकारिकी,Morphology
"मोर्स कूट, मोर्स कोड",Morse code
मृत्यु दर,Mortality
मर्त्यता,Mortality
मृत्यु,Mortality
मोजेकता,Mosaicism
मोजेक दृष्टि,Mosaic vision
मॉस,Moss
शलभ,Moth
मातृ अक्ष,Mother axis
"अनुकल्प, रुपांकन, मोटिफ",Motif
गतिशील रूप,Motile form
चल बीजाणु,Motile spore
प्रेरक रेशा,Motor fibre
प्रेरक न्यूरॉन,Motor neuron
फफूंद,Mould
गति,Movement
चलन गति,Movement of locomotion
M-प्रावस्था वर्धक कारक,M-phase promoting factor (MPF)
मृगल,Mrigal
म्यूकोपेप्टाइड,Mucopeptide
म्यूकोप्रोटीन,Mucoprotein
म्यूकर,Mucor
श्लेष्मला-संबद्ध लसीकाभ ऊतक,Mucosa associated lymphoid tissue
श्लेष्मा झिल्ली,Mucosa membrane
श्लेष्मा ग्रंथि,Mucous gland
श्लेष्मल झिल्ली (श्लेष्मिका),Mucous membrane (mucosa)
"आवाज़ दबाना, दबी हुई आवाज़",Muffling noise
म्यूलेरी अनुहरण,Mullerian mimicry
बहुकोशिकीय जीव,Multicellular organism
बहुरंगी प्रतिदीप्ति,Multicolour fluorescence
"बहुशिरीय, बहुशिरामय",Multicostate
बहुविखंडन,Multifission
मल्टीलोड - 375,Multiload - 375
बहुकेंद्रकी,Multinucleate
मल्टीओव्युलेटी टेरेस्ट्रिस,Multiovulatae terrestress
बहुअंडोत्सर्जी,Multiovulate
बहुपरजीविता,Multiparasitism
बहुप्रजक,Multiparous
बहुशाखी,Multiparous
"बहु विकल्पी, बहुऐलील",Multiple allele
बहुविकल्पता,Multiple allelism
बहुखंडन,Multiple fission
