Assamese,Bengali
লজিক শিফ্ট,যুক্তির পরিবর্তন
লজিক অৱস্থা,যুক্তি অবস্থা
লজিক চুইচ,লজিক সুইচ
লজিক ইউনিট,লজিক ইউনিট
যুক্তিসংগত,যৌক্তিক
লজিকেল সংযোগ,যৌক্তিক সংযোগ
লজিকেল ডাটা গঠন,যৌক্তিক তথ্য কাঠামো
লজিকেল ডায়েগ্ৰাম,লজিক্যাল ডায়াগ্রাম
লজিকেল এক্সপ্ৰেচন,যৌক্তিক অভিব্যক্তি
লজিকেল ফ্ল&#39; চাৰ্ট (ফ্ল&#39; চাৰ্ট),লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট)
লজিকেল IF,যৌক্তিক IF
লজিকেল অপাৰেচন,যৌক্তিক অপারেশন
লজিকেল অপাৰেটৰ,লজিক্যাল অপারেটর
যুক্তিসংগত সম্পৰ্ক,যৌক্তিক সম্পর্ক
যুক্তিসংগত আঁচনি,যৌক্তিক স্কিম
যুক্তিসংগত চিহ্ন,যৌক্তিক প্রতীক
লজিকেল টাইপ,লজিক্যাল টাইপ
লজিকেল মান,যৌক্তিক মান
লজিকেল ভেৰিয়েবল,যৌক্তিক পরিবর্তনশীল
আগলৈ চাওক কঢ়িয়াই লৈ ফুৰে,এগিয়ে তাকান বহন
look ahead set,সামনে সেট দেখুন
চোৱা,খুঁজে দেখো
খান্দৰি,লুপ
লুপ নিয়ন্ত্ৰণ,লুপ নিয়ন্ত্রণ
লুপ আৰম্ভণি,লুপ ইনিশিয়ালাইজেশন
লুপ পৰিবৰ্তন,লুপ পরিবর্তন
লুপ নেটৱাৰ্ক,লুপ নেটওয়ার্ক
লুপ আৰম্ভ,লুপ শুরু
লুপ টাৰ্মিনেচন,লুপ সমাপ্তি
লুপ-বেক পৰীক্ষা,লুপ-ব্যাক পরীক্ষা
শিথিলভাৱে সংযুক্ত,ঢিলেঢালাভাবে মিলিত
ক্ষতিহীন সংকোচন,ক্ষতিহীন কম্প্রেশন
ক্ষতিকাৰক সংকোচন,ক্ষতিকর কম্প্রেশন
কম বাইট,কম বাইট
নিম্নস্তৰৰ ভাষা,নিম্ন স্তরের ভাষা
লো পাছ ফিল্টাৰ,কম পাস ফিল্টার
নিম্ন সীমা,নিম্ন সীমা
mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ),ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ)
যন্ত্ৰ,মেশিন
মেচিনৰ ঠিকনা,মেশিন ঠিকানা
মেচিন ক&#39;ড,মেশিন কোড
মেচিন চক্ৰ,মেশিন চক্র
মেচিন নিৰ্ভৰশীল ভাষা,মেশিন নির্ভর ভাষা
মেচিন নিৰ্ভৰশীল চফ্টৱেৰ,মেশিন নির্ভর সফটওয়্যার
মেচিনৰ ভুল,মেশিন ত্রুটি
মেচিনৰ অচল সময়,মেশিন অলস সময়
মেচিন স্বাধীন ভাষা,মেশিন স্বাধীন ভাষা
মেচিনৰ নিৰ্দেশনা,মেশিনের নির্দেশনা
মেচিন বুদ্ধিমত্তা,মেশিন বুদ্ধিমত্তা
মেচিন ভাষা,মেশিন ভাষা
মেচিন লাৰ্নিং,মেশিন লার্নিং
মেচিন অপাৰেচন,মেশিন অপারেশন
যন্ত্ৰমুখী ভাষা,মেশিন ওরিয়েন্টেড ভাষা
মেচিন চলোৱা,মেশিন চালানো
মেচিন চিমুলেচন,মেশিন সিমুলেশন
মেচিন নষ্ট সময়,মেশিন নষ্ট সময়
মেচিন অনুবাদ,যন্ত্রানুবাদ
মেচিন শব্দ,মেশিন শব্দ
মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা),ম্যাক্রো (= ম্যাক্রো নির্দেশ)
মেক্ৰ&#39; যুক্তি,ম্যাক্রো যুক্তি
মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম,ম্যাক্রো সমাবেশ প্রোগ্রাম
মেক্ৰ&#39; কল,ম্যাক্রো কল
মেক্ৰ&#39; ক&#39;ড,ম্যাক্রো কোড
মেক্ৰ&#39; কমাণ্ড,ম্যাক্রো কমান্ড
মেক্ৰ&#39; ঘোষণা,ম্যাক্রো ঘোষণা
মেক্ৰ&#39; সংজ্ঞা,ম্যাক্রো সংজ্ঞা
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,ম্যাক্রো ফ্লো চার্ট
মেক্ৰ&#39; জেনেৰেটৰ,ম্যাক্রো জেনারেটর
মেক্ৰ&#39; নিৰ্দেশনা,ম্যাক্রো নির্দেশ
মেক্ৰ&#39; ভাষা,ম্যাক্রো ভাষা
মেক্ৰ&#39; লাইব্ৰেৰী,ম্যাক্রো লাইব্রেরি
মেক্ৰ&#39; প্ৰাচল,ম্যাক্রো প্যারামিটার
মেক্ৰ&#39; প্ৰচেছিং,ম্যাক্রো প্রক্রিয়াকরণ
মেক্ৰ&#39; প্ৰচেছৰ,ম্যাক্রো প্রসেসর
মেক্ৰ&#39; প্ৰগ্ৰেমিং,ম্যাক্রো প্রোগ্রামিং
মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ,ম্যাক্রো প্রোটোটাইপ
মেক্ৰ&#39;-ক&#39;ডিং,ম্যাক্রো-কোডিং
মেগাবাইট (MB),ম্যাগাবাইট (এমবি)
যাদু চৰিত্ৰ,জাদু চরিত্র
যাদু সংখ্যা,জাদু সংখ্যা
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,চৌম্বকীয় বুদ্বুদ মেমরি
চুম্বকীয় কাৰ্ড,চৌম্বক কার্ড
চুম্বকীয় কোষ,চৌম্বক কোষ
চুম্বকীয় চৰিত্ৰ,চৌম্বক চরিত্র
চুম্বকীয় কোৰ সংৰক্ষণ,চৌম্বকীয় কোর স্টোরেজ
চুম্বকীয় ডিস্ক,চৌম্বকীয় ডিস্ক
চুম্বকীয় ডিষ্কৰ ঠিকনা,চৌম্বকীয় ডিস্ক ঠিকানা
চুম্বকীয় ডিষ্ক মেমৰি,চৌম্বকীয় ডিস্ক মেমরি
চুম্বকীয় ড্ৰাম,চৌম্বক ড্রাম
চুম্বকীয় এনকোডিং,চৌম্বকীয় এনকোডিং
চুম্বকীয় মূৰ,চৌম্বকীয় মাথা
চুম্বকীয় চিয়াঁহী,চৌম্বক কালি
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),চৌম্বক কালি অক্ষর স্বীকৃতি (MICR)
চুম্বকীয় মাধ্যম,চৌম্বক মিডিয়া
চুম্বকীয় পঢ়া,চৌম্বকীয় পড়া
চুম্বকীয় ৰেকৰ্ডিং,চৌম্বকীয় রেকর্ডিং
চুম্বকীয় সংৰক্ষণ,চৌম্বকীয় সঞ্চয়স্থান
চুম্বকীয় ষ্ট্ৰিপ,চৌম্বক ফালা
চুম্বকীয় টেপ,চৌম্বকীয় টেপ
চুম্বকীয় টেপ কাৰ্টিজ,চৌম্বক টেপ কার্তুজ
চুম্বকীয় টেপ ড্ৰাইভ,চৌম্বকীয় টেপ ড্রাইভ
চুম্বকীয় টেপ হেডাৰ,চৌম্বকীয় টেপ হেডার
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,চৌম্বক টেপ গ্রন্থাগারিক
চুম্বকীয় টেপ পৰিবহণ,চৌম্বকীয় টেপ পরিবহন
চুম্বকীয় টেপ ইউনিট,চৌম্বকীয় টেপ ইউনিট
চুম্বকীয় পাতল ফিল্ম,চৌম্বকীয় পাতলা ফিল্ম
চুম্বকীয় ট্ৰেক,চৌম্বক ট্র্যাক
চুম্বকীয় অপটিক সংৰক্ষণ,ম্যাগনেটো অপটিক স্টোরেজ
চুম্বকীয় প্ৰিন্টাৰ,ম্যাগনেটোগ্রাফিক প্রিন্টার
চুম্বকীয় ষ্ট্ৰিকচন,ম্যাগনেটোস্ট্রিকশন
magnetostrictive টেবলেট,ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট
মেইল বাকচ,মেইল বক্স
মেইল মাৰ্জ কৰক,মেইল মার্জ
মূল নিয়ন্ত্ৰণ একক,প্রধান নিয়ন্ত্রণ ইউনিট
মূল ফ্ৰেম,প্রধান ফ্রেম
মূল ফ্ৰেম ব্যৱস্থা,প্রধান ফ্রেম সিস্টেম
মূল স্মৃতিশক্তি,প্রধান স্মৃতি
মূল কাৰ্যসূচী,প্রধান প্রোগ্রাম
মূল সংৰক্ষণ,প্রধান স্টোরেজ
মূল চুইচ,প্রধান সুইচ
ব্যৱস্থাপনা,রক্ষণাবেক্ষণ
ৰক্ষণাবেক্ষণ পেনেল,রক্ষণাবেক্ষণ প্যানেল
ৰক্ষণাবেক্ষণৰ সময়,রক্ষণাবেক্ষণ সময়
মুখ্য চক্ৰ,প্রধান চক্র
মুখ্য ডিভাইচ,প্রধান ডিভাইস
মুখ্য চাবি,প্রধান কী
প্ৰধান ৰাজ্য,প্রধান রাষ্ট্র
মুখ্য গঠন,প্রধান কাঠামো
ডাঙৰ কাম,প্রধান কাজ
সংখ্যাগৰিষ্ঠ উপাদান,সংখ্যাগরিষ্ঠ উপাদান
সংখ্যাগৰিষ্ঠতা গেট,সংখ্যাগরিষ্ঠ গেট
সংখ্যাগৰিষ্ঠতা অপাৰেচন,সংখ্যাগরিষ্ঠ অপারেশন
মেকআপ সময়,মেকআপ সময়
বিজুতিৰ ৰুটিন,ত্রুটিপূর্ণ রুটিন
ব্যৱস্থাপনা বিকাশ,ব্যবস্থাপনা উন্নয়ন
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),ব্যবস্থাপনা তথ্য সিস্টেম (MIS)
ব্যৱস্থাপনা বিজ্ঞান,ব্যবস্থাপনা বিজ্ঞান
মানচেষ্টাৰ ক&#39;ডিং,ম্যানচেস্টার কোডিং
মেনিফল্ডিং,ম্যানিফোল্ডিং
হেতালি খেলা চলক,চালিত পরিবর্তনশীল
সূচীভুক্তকৰণত হেতালি খেলা,ম্যানিপুলেটিং ইনডেক্সিং
মানুহ-যন্ত্ৰৰ অনুকৰণ,ম্যান-মেশিন সিমুলেশন
মেনুৱেল ঠিকনা চুইচ,ম্যানুয়াল ঠিকানা সুইচ
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,ম্যানুয়াল বিশ্লেষণ
হাতৰ দ্বাৰা উত্তৰ দিয়া,ম্যানুয়াল উত্তর
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,ম্যানুয়াল এন্ট্রি
মেনুৱেল এক্সচেঞ্জ,ম্যানুয়াল বিনিময়
মেনুৱেল ইনপুট,হস্ত পরিচালিত
মেনুৱেল অপাৰেচন,সংক্ষিপ্ত কাজ
বহুতৰ পৰা বহুতৰ সম্পৰ্ক,অনেক থেকে অনেক সম্পর্ক
বহুত এটা ডিকোডাৰলৈ,অনেক থেকে এক ডিকোডার
মানচিত্ৰ পদ্ধতি,মানচিত্র পদ্ধতি
মেপিং,ম্যাপিং
প্ৰান্ত,মার্জিন
মাৰ্জিন ভুল,মার্জিন ত্রুটি
প্ৰান্তীয় পৰীক্ষা,প্রান্তিক চেক
প্ৰান্তীয় পৰীক্ষা,প্রান্তিক পরীক্ষা
চিহ্ন ধৰা পেলোৱা,চিহ্ন সনাক্তকরণ
মাৰ্ক ৰিডিং,পড়া চিহ্নিত করুন
স্কেনিং চিহ্নিত কৰক,মার্ক স্ক্যানিং
মাৰ্ক চেন্স,মার্ক সেন্স
মাৰ্কাৰ,মার্কার
চিহ্নিত কৰা,চিহ্নিত করা
চিহ্নিত কৰা তৰংগ,চিহ্নিত তরঙ্গ
মাৰ্কভ শৃংখল,মার্কভ চেইন
মাৰ্কভ উৎস,মার্কভ উৎস
মাৰ্ক-আপ ভাষা,মার্কআপ ভাষা
মাছেৰ,মাসার
মাছেৰ,মাসার
মুখা,মুখোশ
মাস্ক বিট,মাস্ক বিট
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,মাস্ক প্রোগ্রামেবল ডিভাইস
মাস্ক ৰেজিষ্টাৰ,মাস্ক রেজিস্টার
মাস্ক কৰা ROM,মুখোশযুক্ত রম
মাস্কিং,মাস্কিং
গণ তথ্য,ভর তথ্য
গণ স্মৃতিশক্তি,ভর মেমরি
বৃহৎ পৰিমাণে সমান্তৰাল,ব্যাপকভাবে সমান্তরাল
মাষ্টৰ,ওস্তাদ
মাষ্টাৰ কাৰ্ড,মাস্টার কার্ড
মাষ্টাৰ ঘড়ী,মাস্টার ঘড়ি
মাষ্টাৰ কনছল,মাস্টার কনসোল
মাষ্টাৰ ডাটা,মূল তথ্য
মাষ্টাৰ ডায়েগ্ৰাম,মাস্টার ডায়াগ্রাম
মাষ্টাৰ ফাইল,প্রধান নথি
মাষ্টাৰ গ্ৰুপ,মাস্টার গ্রুপ
মাষ্টাৰ কি&#39;,প্রধান চাবি
মাষ্টাৰ লাইব্ৰেৰী টেপ,মাস্টার লাইব্রেরি টেপ
মাষ্টাৰ প্ৰচেছৰ,মাস্টার প্রসেসর
মাষ্টাৰ প্ৰগ্ৰেম,মাস্টার প্রোগ্রাম
মাষ্টাৰ ষ্টেচন,মাস্টার স্টেশন
মাষ্টাৰ টেপ,মাস্টার টেপ
মাষ্টাৰ টাৰ্মিনেল,মাস্টার টার্মিনাল
মাষ্টাৰ/স্লেভ ডিভাইচ,মাস্টার/দাস ডিভাইস
মাষ্টাৰ/স্লেভ ব্যৱস্থা,প্রভু/দাস ব্যবস্থা
মিল থকা,ম্যাচ
মিল থকা,ম্যাচিং
গাণিতিক প্ৰগ্ৰেমিং,গাণিতিক প্রোগ্রামিং
গাণিতিক অনুকৰণ,গাণিতিক সিমুলেশন
মেট্ৰিক্স,ম্যাট্রিক্স
মেট্ৰিক্স প্ৰিন্টাৰ,ম্যাট্রিক্স প্রিন্টার
মেট্ৰিক্স চুইচ,ম্যাট্রিক্স সুইচ
মেট্ৰিক্স টেবুল,ম্যাট্রিক্স টেবিল
maxi কম্পিউটাৰ,ম্যাক্সি কম্পিউটার
মেক্সিকম্পিউটাৰ,ম্যাক্সিকম্পিউটার
সৰ্বোচ্চ উপাদান,সর্বাধিক উপাদান
maxterm (মানক যোগফলৰ সময়সীমা),সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ)
maxwell ডেমন,ম্যাক্সওয়েল ডেমন
অৰ্থ,মানে
গড় মেৰামতিৰ সময়,মানে মেরামতের সময়
বিফলতাৰ মাজৰ গড় সময় (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
বিফলতাৰ মাজৰ গড় সময় (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
বিফলতাৰ সময় বুজাইছে,ব্যর্থতার সময় মানে
মেৰামতিৰ বাবে সময়,মেরামত করার সময় মানে
মেৰামতিৰ বাবে গড় সময় (MTTR),মেরামতের গড় সময় (MTTR)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
মধ্যমকালীন সংৰক্ষণ ডিভাইচ,মাঝারি মেয়াদী স্টোরেজ ডিভাইস
প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps),প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস)
সদস্য বস্তু,সদস্য বস্তু
সদস্যৰ ৰেকৰ্ড,সদস্য রেকর্ড
স্মৃতি,স্মৃতি
মেমৰি এৰে,মেমরি অ্যারে
মেমৰি বেংক,মেমরি ব্যাংক
মেমৰি বাফাৰ ৰেজিষ্টাৰ,মেমরি বাফার রেজিস্টার
মেমৰি বাছ,মেমরি বাস
মেমৰি কাৰ্ড,মেমরি কার্ড
স্মৃতিশক্তি কোষ,মেমরি সেল
মেমৰি কম্পেকচন,মেমরি কম্প্যাকশন
মেমৰি কোৰ,মেমরি কোর
স্মৃতি চক্ৰ,মেমরি চক্র
মেমৰি ডাটা ৰেজিষ্টাৰ,মেমরি ডেটা রেজিস্টার
মেমৰি ডাম্প,মেমরি ডাম্প
স্মৃতি বিনিময়,মেমরি বিনিময়
স্মৃতিশক্তিৰ স্তৰ,মেমরি অনুক্রম
স্মৃতিশক্তিৰ নিৰ্দেশনা,মেমরি নির্দেশনা
স্মৃতিশক্তি ব্যৱস্থাপনা,স্মৃতি ব্যবস্থাপনা
মেমৰি মেপ,মেমরি মানচিত্র
মেমৰি মেপ কৰা I/O,মেমরি ম্যাপ করা I/O
মেমৰি মডেল,মেমরি মডেল
মেমৰি মডিউল,মেমরি মডিউল
মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ,মেমরি পয়েন্টার রেজিস্টার
মেমৰি শক্তি,স্মৃতি শক্তি
স্মৃতিশক্তি সুৰক্ষা,মেমরি সুরক্ষা
মেমৰি ৰেফাৰেন্স নিৰ্দেশনা,মেমরি রেফারেন্স নির্দেশনা
মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম,মেমরি আবাসিক প্রোগ্রাম
মেমৰি ইউনিট,মেমরি ইউনিট
মেনু,তালিকা
মেনু বাৰ,মেনু বার
মেনু ড্ৰাইভ,মেনু ড্রাইভ
মেনু নিৰ্বাচন,মেনু নির্বাচন
মেনু-চালিত প্ৰগ্ৰেম,মেনু-চালিত প্রোগ্রাম
মাৰ্জ কৰক,একত্রিত করা
মাৰ্জ এক্সচেঞ্জ sort,একত্রিত বিনিময় সাজানোর
merge sort,মার্জ সাজান
মাৰ্জিং কৰা,মার্জিং
মেছ নেটৱৰ্ক,জাল নেটওয়ার্ক
বাৰ্তা প্ৰেৰণ কৰা,মেসেজিং
বাৰ্তা,বার্তা
বাৰ্তা প্ৰমাণীকৰণ,বার্তা প্রমাণীকরণ
বাৰ্তা বাকচ,বার্তা বাক্স
বাৰ্তা বৰ্তনী,বার্তা সার্কিট
বাৰ্তা বিন্যাস,বার্তা বিন্যাস
বাৰ্তাৰ হেডাৰ,বার্তা শীর্ষ
বাৰ্তা ধৰণ,বার্তা মোড
বাৰ্তা পাছ কৰা,বার্তা পাস
বাৰ্তা ভোটদান,বার্তা পোলিং
বাৰ্তা শাৰী,বার্তা সারি
বাৰ্তা চুইচ,বার্তা সুইচ
বাৰ্তাৰ লিখনী,বার্তার পাঠ্য
বাৰ্তা স্থানান্তৰ এজেন্ট,বার্তা স্থানান্তর এজেন্ট
মেটা এছেম্বলাৰ,মেটা অ্যাসেম্বলার
মেটা ক্লাছ,মেটা ক্লাস
মেটা সংকলন,মেটা সংকলন
meta কম্পাইলাৰ,মেটা কম্পাইলার
মেটা ভাষা,মেটা ভাষা
মেটা নেটৱাৰ্ক,মেটা নেটওয়ার্ক
মেটা চিস্টেম,মেটা সিস্টেম
প্রণালী,পদ্ধতি
মহানগরীয় এলাকা নেটওয়ার্ক (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
মাইক্ৰ&#39;,মাইক্রো
মাইক্ৰ&#39; ক&#39;ড,মাইক্রো কোড
মাইক্ৰ&#39; কম্পিউটাৰ,মাইক্রো কম্পিউটার
মাইক্ৰ&#39; নিয়ন্ত্ৰক,মাইক্রো কন্ট্রোলার
মাইক্ৰ&#39; চক্ৰ,মাইক্রো চক্র
মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS),মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,মাইক্রো ইলেকট্রনিক্স
মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন,ক্ষুদ্র ক্ষুদ্র অনুমোদন
মাইক্ৰ&#39; অৰ্ডাৰ,মাইক্রো অর্ডার
মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক,মাইক্রো/মেনফ্রেম লিঙ্ক
মাইক্ৰ&#39;চিপ,মাইক্রোচিপ
মাইক্ৰ&#39;ক&#39;বল,মাইক্রোকোবল
মাইক্ৰ&#39;ক&#39;ড,মাইক্রোকোড
মাইক্ৰ&#39;ফিচ,মাইক্রোফিচ
মাইক্ৰ&#39;ফ্লপি,মাইক্রোফ্লপি
মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ,মাইক্রোফর্ম রিডার
মাইক্ৰ&#39;ফ্ৰেম,মাইক্রোফ্রেম
মাইক্ৰ&#39;গ্ৰাফিক্স,মাইক্রোগ্রাফিক্স
মাইক্ৰ&#39;ফোন,মাইক্রোফোন
মাইক্ৰ’ফটোগ্ৰাফ,মাইক্রোফটোগ্রাফ
মাইক্ৰ&#39;প্ৰচেছিং ইউনিট,মাইক্রোপ্রসেসিং ইউনিট
মাইক্ৰ&#39;প্ৰচেছৰ,মাইক্রোপ্রসেসর
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,মাইক্রোপ্রসেসর চিপ
মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ,মাইক্রোপ্রসেসর কম্পাইলার
মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU),মাইক্রোপ্রসেসর ইউনিট (MPU)
মাইক্ৰ&#39;প্ৰগ্ৰেম,মাইক্রোপ্রোগ্রাম
মাইক্ৰ&#39;ছিকুৱেন্স,মাইক্রোসিকোয়েন্স
মাইক্ৰ’ছফ্ট,মাইক্রোসফট
মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ,মাইক্রোসফট উইন্ডোজ
মাইক্ৰৱেভ,মাইক্রোওয়েভ
মাইক্ৰৱেভ লিংক,মাইক্রোওয়েভ লিঙ্ক
মাইক্ৰৱেভ প্ৰসাৰণ,মাইক্রোওয়েভ প্রচার
মধ্যম ব্যৱস্থাপনা,মধ্যম ব্যবস্থাপনা
মিডলৱেৰ,মিডলওয়্যার
মিডিকম্পিউটাৰ,মিডিকম্পিউটার
মিডপইন্ট,মধ্যবিন্দু
মিডটাৰ্ম,মিডটার্ম
প্ৰব্ৰজনৰ পথ,অভিবাসন পথ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS)
মিনি কম্পিউটাৰ,মিনিকম্পিউটার
মিনিডিস্কেট,মিনিডিস্কেট
নূন্যতম কাৰ্ণেল,ন্যূনতম কার্নেল
নূন্যতম উৎপাদন,সর্বনিম্ন পণ্য
নূন্যতম গছ,সর্বনিম্ন গাছ
minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম,minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম
minimax পদ্ধতি,minimax পদ্ধতি
নূন্যতম খৰচ স্পেনিং গছ,ন্যূনতম খরচ বিস্তৃত গাছ
নূন্যতম বিলম্ব ক&#39;ডিং,ন্যূনতম লেটেন্সি কোডিং
সৰু ডিভাইচ,ছোট ডিভাইস
মিন্টেৰিম,মিন্টেরিম
বিয়োগ পতাকা,বিয়োগ পতাকা
বিয়োগ পতাকা,বিয়োগ পতাকা
বিয়োগ জ&#39;ন,মাইনাস জোন
আইনা,আয়না
মিৰ&#39;ৰ চাইট,মিরর সাইট
মিশ্ৰিত-মূল সংকেত,মিশ্র-রেডিক্স স্বরলিপি
মিক্সাৰ,মিক্সার
স্মৃতিভ্ৰংশ,স্মৃতিসংক্রান্ত
mnemonic ঠিকনা,স্মৃতির ঠিকানা
স্মৃতিশক্তি,স্মৃতিবিদ্যা
ম’বাইল,মুঠোফোন
মোবাইল কম্পিউটিং,মোবাইল কম্পিউটিং
নমুনা,মডেল
মোডলেছ সম্পাদক,মডেলহীন সম্পাদক
মডেলিং,মডেলিং
মডেম,মডেম
মধ্যমীয়া,পরিমিত
মডাৰেচন,সংযম
মডাৰেটৰ,মডারেটর
পৰিৱৰ্তিত নিৰ্দেশনা,পরিবর্তিত নির্দেশ
পৰিৱৰ্তক,পরিবর্তনকারী
পৰিবৰ্তক বিট,সংশোধক বিট
শুধৰা,পরিবর্তন করুন
মডুলাৰ,মডুলার
মডুলাৰিটি,মডুলারিটি
মডুলেচন,মড্যুলেশন
মডিউল,মডিউল
মডিউল স্থাপত্য,মডিউল আর্কিটেকচার
কাৰোবাৰ ওপৰত চকু ৰখা,মনিটর
নিৰীক্ষণ কাৰ্য্যসূচী,পর্যবেক্ষণ প্রোগ্রাম
মনোক্ৰ&#39;ম প্ৰদৰ্শন,মনোক্রোম প্রদর্শন
একক সংহত বৰ্তনী,মনোলিথিক ইন্টিগ্রেটেড সার্কিট
একক প্ৰযুক্তি,মনোলিথিক প্রযুক্তি
monospace ফন্ট,মনোস্পেস ফন্ট
মনোষ্টেবল,একচেটিয়া
একচেটিয়াতা,একঘেয়েমি
মৰ্ফ,মর্ফ
মৰ্ফিম,মরফিম
মৰ্ফিজম,মর্ফিজম
বন্ধক,বন্ধক
mosfet (MOSFET) গেস্টবুক,mosfet (MOSFET)
আটাইতকৈ উল্লেখযোগ্য বিট,সবচেয়ে উল্লেখযোগ্য বিট
মাদাৰ বৰ্ড,মাদার বোর্ড
মাতৃ পঞ্জীয়ন,মা নিবন্ধন
চলচ্চিত্ৰ,চলচ্চিত্র
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG)
মাউন্ট,মাউন্ট
নিগনি,মাউস
পদক্ষেপ লোৱা,সরান
move চৰিত্ৰ,চরিত্র সরান
এম এছ-ড’ছ,MS-DOS
এম এছ-উইণ্ড’জ,এমএস-উইন্ডোজ
বহু দিশ,বহু দিক
মাল্টি প্ৰচেছৰ,মাল্টি প্রসেসর
মাল্টি প্ৰগ্ৰেমিং,মাল্টি প্রোগ্রামিং
মাল্টি টাস্কিং,মাল্টি টাস্কিং
মাল্টিবাছ,মাল্টিবাস
মাল্টিকাষ্ট,মাল্টিকাস্ট
মাল্টিকাষ্ট ঠিকনা,মাল্টিকাস্ট ঠিকানা
মাল্টিকাষ্টিং,মাল্টিকাস্টিং
মাল্টিচিপ,মাল্টিচিপ
মাল্টিক্স,মাল্টিক্স
মাল্টিজব অপাৰেচন,বহু কাজের অপারেশন
বহুস্তৰীয় স্মৃতিশক্তি,বহুস্তর মেমরি
মাল্টিমিডিয়া প্ৰযুক্তি,মাল্টিমিডিয়া প্রযুক্তি
মাল্টিম&#39;ড,মাল্টিমোড
একাধিক,একাধিক
একাধিক নিখুঁততা,একাধিক নির্ভুলতা
বহুবিধ ৰিগ্ৰেছন,একাধিক সংশ্লেষণ
মাল্টিপ্লেক্স,মাল্টিপ্লেক্স
মাল্টিপ্লেক্স মোড,মাল্টিপ্লেক্স মোড
মাল্টিপ্লেক্সাৰ,মাল্টিপ্লেক্সার
মাল্টিপ্লেক্সিং,মাল্টিপ্লেক্সিং
মাল্টিপইন্ট নেটৱৰ্ক,মাল্টিপয়েন্ট নেটওয়ার্ক
মাল্টিপ্ৰচেছিং,মাল্টিপ্রসেসিং
মাল্টিপ্ৰচেছৰ চিস্টেম,মাল্টিপ্রসেসর সিস্টেম
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),বহুমুখী ইন্টারনেট মেইল এক্সটেনশন (MIME)
বহুসূচী,মাল্টিসিডিউল
মাল্টিষ্টেচন,মাল্টিস্টেশন
মাল্টিথ্ৰেডিং,মাল্টিথ্রেডিং
বহুমূল্যযুক্ত যুক্তি,বহুমূল্যযুক্ত যুক্তি
বহুচলকীয় বিশ্লেষণ,বহুচলকীয় বিশ্লেষণ
মাল্টিভাইব্ৰেটৰ,মাল্টিভাইব্রেটর
পাৰস্পৰিক বৰ্জন,পারস্পরিক বর্জন
পাৰস্পৰিক তথ্য,পারস্পরিক তথ্য
সহজ-সৰল ব্যৱহাৰকাৰী,নিষ্পাপ ব্যবহারকারী
