Kannada,Odiya
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ଚାହିଦା
ಉತ್ಪಾದನಾ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ଉତ୍ପାଦନ ଇଲାସ୍ଟିସିଟି |
ವಿದ್ಯುದ್ವಿಭಜನೆ,ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍
ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್,ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |
ಆವಿಯಾಗುವಿಕೆ,ବାଷ୍ପୀକରଣ
1. ಶಿರಚ್ಛೇದಕ 2. ಕ್ರಿಮಿನಾಶಕ 3. ಶಿರಚ್ಛೇದಕ 4. ಕ್ರಿಮಿನಾಶಕ,1. ଡିକାପିଟେଟର୍ 2. ଷ୍ଟେରିଲାଇଜର୍ 3. ଡେକାପିଟେଟର୍ 4. ଷ୍ଟେରିଲାଇଜର |
1. ವೀರ್ ಬಂಡಿ 2. ಸ್ಟ್ರಾಬಂಡಿ,1. ୱେର୍ ବାଣ୍ଡି 2. ଷ୍ଟ୍ରବାବାଣ୍ଡି |
ಭ್ರೂಣ,ଭ୍ରୁଣ
1. ಭ್ರೂಣಶಾಸ್ತ್ರ 2. ಭೌತಶಾಸ್ತ್ರ,1. ଭ୍ରୁଣ ବିଜ୍ଞାନ 2. ପଦାର୍ଥ ବିଜ୍ଞାନ |
1. ನಿರ್ಗಮನ 2. ನಿರ್ಗಮನ,1. ପ୍ରସ୍ଥାନ 2. ପ୍ରସ୍ଥାନ
ಎಮಲ್ಸಿಫೈಯರ್,ଏମୁଲେସିଫାୟର୍ |
ಅಂತರ್ವರ್ಧಕ,ଏଣ୍ଡୋଜେନସ୍ |
ಇಂಟ್ರಾ ಪಾಯಿಂಟ್ ವಿಭಾಗ,ଆନ୍ତ a- ବିନ୍ଦୁ ବିଭାଜନ |
ಒಳ-ಪರಾವಲಂಬಿ,ଆନ୍ତ a- ପରଜୀବୀ |
ಎಂಡೋಸ್ಪರ್ಮ್,ଏଣ୍ଡୋସ୍ପର୍ମ |
ಉದ್ಯಮ,ଉଦ୍ୟୋଗ
ಕೀಟಶಾಸ್ತ್ರ,ଏଣ୍ଟୋମୋଲୋଜି |
ಪರಿಸರ,ପରିବେଶ
1. ಕಿಣ್ವ 2. ಕಿಣ್ವ,1. ଏନଜାଇମ୍ 2. ଏନଜାଇମ୍ |
ಕ್ಲಸ್ಟರ್ ಕಸಿ,କ୍ଲଷ୍ଟର ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |
1. ಎಪಿಫೈಟ್ 2. ಎಪಿಫೈಟ್,1. ଏପିଫାଇଟ୍ 2. ଏପିଫାଇଟ୍ |
ಈಕ್ವಿಟಿ,ଇକ୍ୱିଟି
ನಿವಾರಣೆ,ବିଲୋପ
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,ଜରୁରୀ ପୋଷକ ତତ୍ତ୍ୱ |
1. ಅಳತೆ 2. ಜಂಪ್ 3. ಮೌಲ್ಯಮಾಪನ,1. ମାପ 2. ଡେଇଁବା 3. ମୂଲ୍ୟାଙ୍କନ |
ಕೈಚಳಕ,ସୁନ୍ଦରତା
ಸುಜನ್ನಿಕ್,ସୁଜନିକ୍ |
ಮೌಲ್ಯಮಾಪನ,ମୂଲ୍ୟାଙ୍କନ
ಉಗಿ ಮಾಪಕ,ବାଷ୍ପ ଗେଜ୍ |
ಆವಿಯಾಗುವಿಕೆ,ବାଷ୍ପୀକରଣ
ಶಾಶ್ವತ ಕ್ರಾಂತಿ,ଅନନ୍ତ ବିପ୍ଳବ |
1. ನಿತ್ಯಹರಿದ್ವರ್ಣ 2. ನಿತ್ಯಹರಿದ್ವರ್ಣ,1. ଚିର ସବୁଜ 2. ଚିର ସବୁଜ |
ಅಭಿವೃದ್ಧಿ,ବିକାଶ
ಕತ್ತರಿಸಿದ,ବିଛିନ୍ନ ହେବା
ಪರೀಕ್ಷಯ್ (ಫಲವತ್ತತೆ),ପାରିକଶାୟ (ଉର୍ବରତା)
ಶೋಷಣೆ,ଶୋଷଣ
1. ಅನ್ವೇಷಣೆ 2. ಪರಿಶೋಧನೆ,1. ଅନୁସନ୍ଧାନ 2. ଅନୁସନ୍ଧାନ
1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಹೊರಸೂಸುವಿಕೆ,1. ନିର୍ବାହ 2. ନିର୍ଗମନ
ಕಣ್ಣು,ଆଖି
1. ಅಂಶ 2. ಘಟಕ 3. ಅಂಶ 4. ಸಂಪನ್ಮೂಲ,1. କାରକ 2. ଉପାଦାନ 3. କାରକ 4. ଉତ୍ସ |
ಅಂಶ ಉತ್ಪಾದಕತೆ,କାରକ ଉତ୍ପାଦକତା |
ವ್ಯಾಪಾರಿಯ ರಿಯಾಯಿತಿ,ବ୍ୟବସାୟୀଙ୍କ ରିହାତି
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
ಪರ್ಯಾಯ,ବିକଳ୍ପ
1. ಪಟ್ಟಿ 2. ಪಲಿಹಾರ್,1. ପାଟି 2. ପାଲିହାର |
ಒಟ್ಟು,ମୋଟ
ಕ್ಷೇತ್ರ ಮೌಲ್ಯಮಾಪನ,କ୍ଷେତ୍ର ମୂଲ୍ୟାଙ୍କନ |
ಕೃಷಿ ಬಜೆಟ್,ଚାଷ ବଜେଟ୍
ಕೃಷಿ ವ್ಯಾಪಾರ,କୃଷି ବ୍ୟବସାୟ
ಕ್ಷೇತ್ರ ಯೋಜನೆ,କ୍ଷେତ୍ର ଯୋଜନା
1. ರೈತ 2. ರೈತ,1. କୃଷକ 2. କୃଷକ
1. ಕೃಷಿ 2. ಕೃಷಿ,1. କୃଷି 2. ଚାଷ
ಘರ್ಷಣೆ,ଧକ୍କା |
ಬಹು ಸಂತಾನೋತ್ಪತ್ತಿ,ଏକାଧିକ ପ୍ରଜନନ |
ಹುದುಗುವಿಕೆ,fermentation
ಫಲವತ್ತತೆ,ଉର୍ବରତା |
ಗೊಬ್ಬರ,ସାର
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,ସାର ବ୍ୟବହାର ଦକ୍ଷତା |
ನಾರಿನಂತಿರುವ,ଫାଇବ୍ରସ୍ |
1. ಫಾರ್ಮ್ 2. ಪ್ರದೇಶ 3. ಸ್ಥಳ,1. ଚାଷ 2. କ୍ଷେତ୍ର 3. ସ୍ଥାନ
ಮಣ್ಣಿನ ನೀರನ್ನು ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವುದು,ମୃତ୍ତିକା ଜଳ ଧାରଣ
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ
1. ನಿಶ್ಚಲತೆ 2. ಸ್ಥಿರೀಕರಣ 3. ಸ್ಥಿರೀಕರಣ,1. ଅସ୍ଥିରତା 2. ସ୍ଥିରତା 3. ସ୍ଥିରତା |
1. ಮುಳುಗುವಿಕೆ 2. ಒಳಸೇರಿಸುವಿಕೆ,1. ଅବନତି 2. ଗର୍ଭଧାରଣ
ನಿರ್ವಹಣಾ ಚಿತ್ರ,ପ୍ରବାହ ଚିତ୍ର
ಆಹಾರ ಮೌಲ್ಯ,ଖାଦ୍ୟ ମୂଲ୍ୟ
ಮೇವು,ଖାଇବାକୁ |
ಮುನ್ಸೂಚನೆ,ପୂର୍ବାନୁମାନ
ಅರಣ್ಯ,ଜଙ୍ଗଲ
ಅರಣ್ಯೀಕರಣ,ବୃକ୍ଷରୋପଣ
1. ತಾಡ್ಪರ್ನ್ 2. ಫಾರ್ಮ್,1. ତାଡପର୍ନ୍ 2. ଫର୍ମ |
ಹಿಮ ನಿರೋಧಕ,ବରଫ ପ୍ରତିରୋଧକ |
1. ಪಾಲಾ 2. ಬ್ಲೈಟ್,1. ପାଲା 2. ବ୍ଲାଇଟ୍ |
1. ಹೆಪ್ಪುಗಟ್ಟಿದ 2. ಹೆಪ್ಪುಗಟ್ಟಿದ,1. ଫ୍ରିଜ୍
ಕಾರ್ಯ,କାର୍ଯ୍ୟ
1. ಹಣ್ಣಿನ ಪತನ 2. ಹಣ್ಣಿನ ಪತನ,1. ଫଳ ପତନ 2. ଫଳ ପତନ |
ಹಣ್ಣಾಗುತ್ತವೆ,ଫଳ ପାଅ |
1. ಧೂಮೀಕರಣ 2. ಧೂಮೀಕರಣ,1. ଧୂମପାନ
ಶಿಲೀಂಧ್ರನಾಶಕ,ଫଙ୍ଗିସାଇଡ୍ |
ಶಿಲೀಂಧ್ರನಾಶಕ,ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |
ಶಿಲೀಂಧ್ರ,କବକ
1. ಖುದ್ 2. ಸೀತಾ,1. ଖୁଦ୍ 2. ସୀତା |
1. ಫ್ಯೂಷನ್ 2. ಫ್ಯೂಷನ್,1. ଫ୍ୟୁଜନ୍ 2. ଫ୍ୟୁଜନ୍ |
ಹತ್ತಿ ಉಣ್ಣೆ,ସୂତା ଲୋମ
ಕೂದಲುಳ್ಳ,ଲୋମଶାଳୀ |
1. ಮರದ ಹುಣ್ಣು 2. ಪಿಟಿಕಾ,1. ବୃକ୍ଷ ଅଲସର 2. ପିଟିକା |
1. ಗ್ಯಾಮೆಟ್‌ಗಳು 2. ಗ್ಯಾಮೆಟ್‌ಗಳು,1. ଗ୍ୟାମେଟସ୍
1. ಉದ್ಯಾನ 2. ಉದ್ಯಾನ,1. ଉଦ୍ୟାନ 2. ଉଦ୍ୟାନ
1. ಪಾನ್ಸಾಲ್ 2. ಹೈಡ್ರೋಮೀಟರ್,1. ପାନ୍ସଲ୍ 2. ହାଇଡ୍ରୋମିଟର |
ಜೀನ್ ಸಂಗ್ರಹ,ଜିନ୍ ସଂଗ୍ରହ
ಜೀನ್ ಟ್ಯಾಗನ್,ଜିନ୍ ଟ୍ୟାଗନ୍ |
ವಂಶಾವಳಿ,ବଂଶାନୁକ୍ରମିକ
ಜೀನ್ ನಕ್ಷೆ,ଜିନ୍ ମାନଚିତ୍ର
ಆನುವಂಶಿಕ,ଜେନେଟିକ୍ସ
1. ಜಿನೋಮ್ 2. ಸಂಜೀನ್,1. ଜେନୋମ୍ 2. ସାଙ୍ଗେନ |
ಸಂಜಿನಿ ಸಂಗ್ರಹ,ସଞ୍ଜିନୀ ସଂଗ୍ରହ |
ಜೀನೋಮಿಕ್ಸ್,ଜେନୋମିକ୍ସ
ಜೀನೋಟೈಪ್,ଜେନୋଟାଇପ୍
1. ಜೀನ್ ರಚನೆ 2. ಜೀನ್ ಪ್ರಕಾರ,1. ଜିନ୍ ଗଠନ 2. ଜିନ୍ ପ୍ରକାର |
ವಂಶಾವಳಿ,ଲିନେଜ୍ |
1. ಕುಲ 2. ವಂಶ,ବଂଶ 2. ବଂଶ
1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು,1. ଜର୍ମ 2. ଜର୍ମ
ಕ್ರಿಮಿನಾಶಕ,ଜୀବାଣୁ
ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ,ଅଙ୍କୁର
1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ,1. ଜର୍ମପ୍ଲାସ୍ 2. ଜର୍ମପ୍ଲାସ୍ |
ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ,ଗିବରେଲିକ୍ ଏସିଡ୍ |
ಕೊಯ್ಲು,ସଂଗ୍ରହ
ತುಶ್,ତୁଷ
1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ,1. ଗ୍ଲୁଟେନ୍ 2. ଗ୍ଲୁଟନ୍ |
ಗ್ಲೈಕೋಲಿಸಿಸ್,ଗ୍ଲାଇକୋଲିସିସ୍
Sundara,ଭଲ
ಸುವರ್ಣ ಕ್ರಾಂತಿ,ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ |
1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ,1. ବର୍ଗୀକରଣ 2. ବର୍ଗୀକରଣ 3. ସ୍ତରକରଣ
1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ,1. ଗ୍ରାଫ୍ଟେଡ୍ ପ୍ଲାଣ୍ଟ 2. ପେନୁମ୍ବ୍ରାଲ୍ ପ୍ଲାଣ୍ଟ |
ಪೆನ್ ಅಸಮಂಜಸ,କଲମ ଅସଙ୍ଗତ |
ಗ್ರಾನಾ,ଗ୍ରାନା
ಗ್ರಾನುಲೇಷನ್,ଗ୍ରାନ୍ୟୁଲେସନ୍
ಹಸಿರು ಗೊಬ್ಬರ,ସବୁଜ ଖତ
ಹಸಿರು ಕ್ರಾಂತಿ,ସବୁଜ ବିପ୍ଳବ |
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ
1. ಗಮ್ ರೋಗ,1. ଗୁଣ୍ଡ ରୋଗ
ಭಿನ್ನಲಿಂಗೀಯ,ହେଟେରୋଜକ୍ସୁଆଲ୍ |
1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ,1. ପ୍ରକୃତି 2. ପ୍ରକୃତି 3. ରୂପଗୁନା 4. ଦୃଶ୍ୟ |
1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ,1. ଓଲା 2. କରକାପତ୍ 3. କର୍କା |
ರೋಮಿಲ್ವಾಚ್,ରୋମିଲୱାଚ୍ |
ಲವಣಯುಕ್ತ ಚೀಲ,ସାଲାଇନ୍ ସିଷ୍ଟ୍ |
ಹಾರೋ,harrow
1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ,1. ଅମଳ ସୂଚକାଙ୍କ 2. ଅମଳ ସୂଚକାଙ୍କ |
1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ,1. ଅମଳ 2. ଅମଳ ହୋଇଥିବା ଫସଲ 3. ସମାପ୍ତ ଫସଲ 4. ଅମଳ |
1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು,1. କାଟିବା 2. ଅମଳ 3. ଅମଳ କରିବା |
1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ,1. ଅଣ୍ଡା ଦେବା 2. ଅଣ୍ଡା ବଳ |
ಒಣ ಹುಲ್ಲು,ଶୁଖିଲା ଘାସ |
ಒಣ ಆಹಾರ,ଶୁଖିଲା ଫିଡ୍ |
ಗಂಜಿ,ganji
ಮಬ್ಬು,କୁହୁଡି
ಮಸುಕಾದ,ଦୁର୍ବଳ
1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ,1. ବାଲି 2. ସୀତା 3. ମୁଣ୍ଡକ 4. ଶୀର୍ଷ 5. ମୁଣ୍ଡ 6. ସିରା |
ತೋಡು ಕೊನೆಯಲ್ಲಿ,ଗଭୀରର ଶେଷ
ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು,ଉପର ଛେଦନ
ಬೇಲಿ,ବାଡ଼
ಪಾಲನೆ,ହେପାଜତ
ಕುಂಡಲಿನಿ,କୁଣ୍ଡାଲିନି |
ಹೆಮಟೈಟ್,ହେମାଟାଇଟ୍ |
1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ,1. b ଷଧ 2. b ଷଧ |
1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ,1. ବଟାନିକାଲ୍ କଲେକ୍ସନ୍ 2. ବଟାନିକାଲ୍ ସଂଗ୍ରହାଳୟ |
ಸಸ್ಯನಾಶಕ,b ଷଧୀୟ
ಅನುವಂಶಿಕತೆ,ବଂଶାନୁକ୍ରମିକ
ಅನುವಂಶಿಕತೆ,ବଂଶାନୁକ୍ରମିକ
ಉಭಯಲಿಂಗಿ,ସମଲିଙ୍ଗୀ
ಭಿನ್ನವರ್ಣದ,ହେଟେରୋକ୍ରୋମାଟିକ୍ |
ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್,1. ହାଇବ୍ରିଡୋଜ 2. ହେଟେରୋସିସ୍ |
ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು,ସେକ୍ସକ୍ରୋମୋଜୋମ୍ |
ಪೋಷಿಸಿದರು,ପୋଷଣ
ಹೆಕ್ಸಾಡೆಸಿಮಲ್,ଷୋଡେସିମାଲ୍ |
ಶೀತ ಸುಪ್ತ,ଶୀତଳତା
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ବୃକ୍ଷ ରୋପଣ |
1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ),1. ପିଣ୍ଡଲକ୍ 2. ପାହାଡ (ଧାନ)
ಹಿಸ್ಟೋಗ್ರಾಮ್,ହିଷ୍ଟୋଗ୍ରାମ୍ |
ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ,ଉଚ୍ଚ ବ tech ଷୟିକ ଉଦ୍ୟାନ କୃଷି |
1.ಮೊಸರು 2. ಜೇನುಗೂಡು,1.curd 2. hive
1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು,1. ତୃଣକ 2. ତୃଣକ
ಹಿಡಿದು,ଧରିବା
ಖಾಸಗಿ ಫಾರ್ಮ್,ଘରୋଇ ଚାଷ
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,ହୋମିଓଷ୍ଟାସିସ୍ |
ತಾಯ್ನಾಡು,ମାତୃଭୂମି
ಏಕರೂಪತೆ,ଏକତା
1. ಏಕರೂಪದ 2. ಏಕರೂಪದ,1. ସମଲିଙ୍ଗୀ 2. ସମଲିଙ୍ଗୀ |
ಸಹಾನುಭೂತಿಯುಳ್ಳ,ସହାନୁଭୂତି
ಹೋಮೋಜೈಗಸ್,ସମଲିଙ୍ଗୀ
1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್,1. ଖୁରଲିକା 2. ଖାଦ୍ୟ ପାତ୍ର 3. ହାପର୍ |
1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್,1. ସ୍ତର 2. ରାଶି
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,ଉଦ୍ୟାନ କୃଷି ଫସଲ |
1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ,1. ଉଦ୍ୟାନ କୃଷି 2. ଉଦ୍ୟାନ କୃଷି 3. ଉଦ୍ୟାନ କୃଷି 4. ଉଦ୍ୟାନ କୃଷି
