Assamese,Malayalam
উপঙি থকা,ഫ്ലോട്ട്
"বানপানী, পুৰ, ওঘ","വെള്ളപ്പൊക്കം, പൂർ, ഓ"
অনুমোদিত সৰ্বনিম্ন ভল্টেজ,അനുവദനീയമായ ഏറ്റവും കുറഞ്ഞ വോൾട്ടേജ്
"প্ৰবাহ, প্ৰবাহ","ഒഴുക്ക്, ഒഴുക്ക്"
"উচ্চাৰণ, উচ্চাৰণ","ഉച്ചാരണം, ഉച്ചാരണം"
"উঠা-নমা কৰা, উঠা-নমা কৰা, উঠা-নমা কৰা","ചാഞ്ചാട്ടം, ചാഞ്ചാട്ടം, ചാഞ്ചാട്ടം"
তৰল,ദ്രാവക
লিকুইডিটি,ദ്രവ്യത
ফ্লু&#39;ৰেচ,ഫ്ലൂറസ്
ফ্লু&#39;ৰেচেণ্ট,ഫ്ലൂറസെന്റ്
ফ্লু&#39;ৰেচেন্স টিউব,ഫ്ലൂറസെൻസ് ട്യൂബ്
"প্ৰবাহ, প্ৰবাহ, প্ৰবাহ","ഫ്ലക്സ്, ഫ്ലക്സ്, ഫ്ലക്സ്"
"উৰণ, বিমান পৰিবহণ","പറക്കൽ, വ്യോമയാനം"
মটৰৰ চকা,മോട്ടോർ വീൽ
"ফ&#39;কেল, ফ&#39;কাচ, কনফ&#39;কেল","ഫോക്കൽ, ഫോക്കസ്, കോൺഫോക്കൽ"
"ফ&#39;কাচ দূৰত্ব, ফ&#39;কাচ দূৰত্ব","ഫോക്കസ് ദൂരം, ഫോക്കസ് ദൂരം"
"নাভি, উৎপত্তিৰ কেন্দ্ৰ, ফোকাচ","നാഭി, ഉത്ഭവ കേന്ദ്രം, ഫോക്കസ്"
"কুঁৱলী, কুঁৱলী (adj.), কুঁৱলী ওপৰলৈ যোৱা (ver.), কুঁৱলী ওপৰলৈ যোৱা","മൂടൽമഞ്ഞ്, മൂടൽമഞ്ഞ് (adj.), to fog up (ver.), to fog up"
"ফয়েল, ফয়েল","ഫോയിൽ, ഫോയിൽ"
"দেৱাল, বেৰ","മതിൽ, വേലി"
ভাঁজ স্তৰ,മടക്ക് നില
"ভৰি, ভৰি, ভৰি","കാൽ, കാൽ, കാൽ"
ফুট-পাউণ্ড,കാൽ-പൗണ്ട്
ফুট-পাউণ্ডাৰ,കാൽ പൊട്ടൽ
নিষিদ্ধ,വിലക്കപ്പെട്ട
"বল, বল","ബലം, ബലം"
প্ৰেৰিত,പ്രേരിപ്പിച്ചു
"টুইজাৰ, ফৰ্চেপ, ফৰ্চেপ","ട്വീസറുകൾ, ഫോഴ്സ്പ്സ്, ഫോഴ്സ്പ്സ്"
পুৰ্বানুমান,പ്രവചനം
পুৰ্বানুমান,പ്രവചനം
"ৰূপ, আকৃতি, একাকাৰীতা","രൂപം, ആകൃതി, ഏകത"
"বৈধতা, আনুষ্ঠানিকতা, বৈধতা","നിയമസാധുത, ഔപചാരികത, നിയമസാധുത"
formant,ഫോർമാൻറ്
ফৰ্ম ফ্যাক্টৰ,ഫോം ഘടകം
"সম্ভৱ (উৎপন্ন হোৱা), অনুকৰণ কৰা","സാധ്യമായ (ഉയരാൻ), ആൾമാറാട്ടം"
সূত্ৰ,ഫോർമുല
"ফৰ্মেটিং, থ্ৰেডিং, ফৰ্মেট","ഫോർമാറ്റിംഗ്, ത്രെഡിംഗ്, ഫോർമാറ്റ്"
ফৰ্টিনৰ বেৰ’মিটাৰ,ഫോർട്ടിന്റെ ബാരോമീറ്റർ
ফৰৱাৰ্ড বায়াছ,മുന്നോട്ടുള്ള പക്ഷപാതം
পৰিবাহীতা,ചാലകത
চতুৰ্বিম,ചതുർബിം
চাৰি ষ্ট্ৰ’ক ইঞ্জিন,നാല്-സ്ട്രോക്ക് എഞ്ചിൻ
চতুৰ্ভুজ ভেক্টৰ,ചതുർഭുജ വെക്റ്റർ
স্ফটিকীয়,ക്രിസ്റ്റലൈസ്ഡ്
আংশিক বোজা,ഭാഗിക ലോഡ്
আংশিক মডুলেচন,ഭാഗിക മോഡുലേഷൻ
"টুকুৰা, টুকুৰা","കഷണം, കഷണം"
সম্পূৰ্ণ ছবিৰ ফ্ৰেম ফ্ৰেম,മുഴുവൻ ചിത്ര ഫ്രെയിം ഫ്രെയിം
"নিৰ্দেশনা ব্যৱস্থা, নিৰ্দেশনা ফ্ৰেম","നിർദ്ദേശ സംവിധാനം, നിർദ്ദേശ ചട്ടക്കൂട്"
বিনামূলীয়া,സൗ ജന്യം
বিশুদ্ধ বায়ুমণ্ডল মুক্ত বায়ুমণ্ডল,ശുദ്ധമായ അന്തരീക്ഷം സ്വതന്ത്രമായ അന്തരീക്ഷം
"মুক্ত দোলন, মুক্ত দোলন, প্ৰাকৃতিক দোলন","സ്വതന്ത്ര ആന്ദോളനം, സ്വതന്ത്ര ആന്ദോളനം, സ്വാഭാവിക ആന്ദോളനം"
"ফ্ৰীজ কৰা, ফ্ৰীজ কৰা, ফ্ৰীজ কৰা","മരവിപ്പിക്കുക, മരവിപ്പിക്കുക, മരവിപ്പിക്കുക"
ফ্ৰীজিং পইণ্ট,മരവിപ്പിക്കുന്ന പോയിന്റ്
ফ্ৰেংকেল ডিছঅৰ্ডাৰ,ഫ്രെങ്കൽ ഡിസോർഡർ
"কম্পাঙ্ক, কম্পাঙ্ক","ആവൃത്തി, ആവൃത്തി"
ফ্ৰেনেল-বাইপ্ৰিজম,ഫ്രെസ്നെൽ-ഡിപ്രിസം
ঘৰ্ষণ,ഘർഷണം
ঘৰ্ষণকাৰী,ഉരച്ചിലുകൾ
ঘৰ্ষণীয় বিদ্যুৎ,ഘർഷണ വൈദ്യുതി
ঘৰ্ষণ বল,ഘർഷണ ശക്തി
ঘৰ্ষণ টান,ഘർഷണം ട്രാക്ഷൻ
ঘৰ্ষণহীন,ഘർഷണമില്ലാത്ത
"ষ্ট্ৰাইপ, ফ্ৰিঞ্জ, মেমব্ৰেন","സ്ട്രിപ്പ്, ഫ്രിഞ്ച്, മെംബ്രൺ"
প্ৰান্তীয় প্ৰভাৱ,നാമമാത്ര പ്രഭാവം
ফ্ৰীজৰ মডেল,ഫ്രിഡ്ജ് മോഡൽ
জ&#39;ন সম্প্ৰসাৰণ,സോൺ വിപുലീകരണം
ইন্ধন,ഇന്ധനം
"সমৰ্থন, সমৰ্থন","പിന്തുണ, പിന്തുണ"
"ফাংচন, ফাংচন, ছেট, ফাংচন","പ്രവർത്തനം, പ്രവർത്തനം, സ്വഭാവം (ഗ്രൂപ്പ്), പ്രവർത്തനം"
"ফাংচন, ফাংচন, ফাংচন","പ്രവർത്തനം, പ്രവർത്തനം, പ്രവർത്തനം"
"মূল, মূল","യഥാർത്ഥ, യഥാർത്ഥ"
ফানেল ইফেক্ট,ഫണൽ പ്രഭാവം
"একত্ৰিত কৰা, একত্ৰিত কৰা, একত্ৰিত কৰা","ലയിപ്പിക്കുക, ലയിപ്പിക്കുക, ലയിപ്പിക്കുക"
ফিউজ তাঁৰ,ഫ്യൂസ് വയർ
দ্ৰৱণীয়,ലയിക്കുന്ന
"সংযোজন, সংযোজন","സംയോജനം, സംയോജനം"
ফিউজন বোমা,ഫ്യൂഷൻ ബോംബ്
সংযোজন শক্তি,സംയോജന ഊർജ്ജം
-মান,- മൂല്യം
"লাভ, লাভ","ലാഭം, ലാഭം"
"তাৰকাৰাজ্য, তাৰকাৰাজ্য, তাৰকাৰাজ্য","ഗാലക്സി, ഗാലക്സി, ഗാലക്സി"
"তাৰকাৰাজ্য, তাৰকাৰাজ্য, তাৰকাৰাজ্য","ഗാലക്സി, ഗാലക്സി, ഗാലക്സി"
মন্দাকিনি,മന്ദാകിനി
গেলন,ഗാലൺ
গেলভানিক কোষ,ഗാൽവാനിക് സെൽ
জিংক প্লেটিং,സിങ്ക് പ്ലേറ്റിംഗ്
গেলভানাইজড তাঁৰ,ഗാൽവാനൈസ്ഡ് വയർ
"গেলভানোমিটাৰ, গেলভানোমিটাৰ","ഗാൽവനോമീറ്റർ, ഗാൽവനോമീറ്റർ"
"কনট্ৰাষ্ট সূচকাংক, গামা","കോൺട്രാസ്റ്റ് സൂചിക, ഗാമ"
পুতি থোৱা কেপাচিটৰ,അടക്കം ചെയ്ത കപ്പാസിറ്റർ
"ফাঁক, ফাঁক, ফাঁক","വിടവ്, വിടവ്, വിടവ്"
"আৱৰ্জনা, জাবৰ","മാലിന്യം, മാലിന്യം"
গেছকেট,ഗാസ്കട്ട്
গেছন,ഗ്യാസ്സൺ
"গেট ইলেক্ট্ৰড, ভালভ, গেট, দহন চৌহদ, গেট","ഗേറ്റ് ഇലക്ട്രോഡുകൾ, വാൽവുകൾ, ഗേറ്റുകൾ, ജ്വലന പരിസരം, ഗേറ്റുകൾ"
দুৱাৰৰ বৰ্তনী,വാതിൽ സർക്യൂട്ട്
"গেজ, গেজ, গেজ","ഗേജ്, ഗേജ്, ഗേജ്"
গেজ এলেকা,ഗേജ് ഏരിയ
গাউছ-চকু,ഗൗസ്-കണ്ണ്
গাউছিয়ান বিতৰণ,ഗാസിയൻ വിതരണം
গাউছ,ഗൗസ്
"জাল, গেজ","കെട്ടിച്ചമച്ച, ഗേജ്"
গিয়েৰ,ഗിയര്
গেইগাৰ টিউব,ഗീഗർ ട്യൂബ്
সাধাৰণীকৃত,പൊതുവായി
স্বাভাৱিককৃত চিত্ৰ,സാധാരണമാക്കിയ ചിത്രം
সাধাৰণ ছবি,പൊതുവായ ചിത്രം
বহল শব্দ,വിശാലമായ കാലാവധി
"বহল আপেক্ষিকতাবাদ, আপেক্ষিকতাবাদ তত্ত্ব","വിശാലമായ ആപേക്ഷികവാദം, ആപേക്ഷികതാ സിദ്ധാന്തം"
মূল কাৰ্য্য,രക്ഷാകർതൃ പ്രവർത്തനം
উৰ্বৰতাৰ হাৰ,പ്രത്യുൽപാദന ശക്തിയുടെ തോത്
"parent, জেনেৰেটৰ","രക്ഷിതാവ്, ജനറേറ്റർ"
"ভূকেন্দ্ৰিক, ভূকেন্দ্ৰিক","ഭൂകേന്ദ്രീകൃത, ഭൂകേന്ദ്രീകൃത"
ভূচুম্বকীয়,ഭൂകാന്തിക
ভূচুম্বকত্ব,ഭൂകാന്തികത
"জ্যামিতিক, জ্যামিতিক গুণক","ജ്യാമിതീയ, ജ്യാമിതീയ ഘടകം"
ভূ-ভৌতিক,ജിയോഫിസിക്കൽ
ভূ-পদাৰ্থবিজ্ঞানী,ഭൂഭൗതിക ശാസ്ത്രജ്ഞൻ
সমকালীন উপগ্ৰহ,സിൻക്രണസ് ഉപഗ്രഹം
গাভ (গিগা ইলেক্ট্ৰন ভল্ট),ഗാവ് (ഗിഗാ ഇലക്ട്രോൺ വോൾട്ട്)
প্ৰৱঞ্চনা মূৰ্তি,വഞ്ചന വിഗ്രഹം
স্পুফ,വഞ്ചന
বিশাল নিহাৰিকা,ഭീമാകാരമായ നെബുല
বিশাল তৰা,ഭീമൻ നക്ഷത്രം
পিছফালৰ কোণ,പിൻ കോൺ
"creep, আত্মসমৰ্পণ কৰা","ഇഴയുക, കീഴടങ്ങുക"
সমৰ্পণ,കീഴടങ്ങുക
C প্ৰতিফলন,സി പ്രതിഫലനം
গ স্থানান্তৰ,സി കൈമാറ്റം
"ভিস্পান (সম্পা.), ভিচি (প.)","വിസ്പാൻ (എഡി.), വിസി (വി.)"
উজ্জ্বলতা,ദീപ്തി
হিট চুইচ,ചൂട് സ്വിച്ച്
ভাল পৰিবাহী,നല്ല കണ്ടക്ടർ
sucrystal,സുക്രിസ്റ്റൽ
শ্ৰেষ্ঠ প্ৰতিফলনশীলতা,മികച്ച പ്രതിഫലനം
চমৎকাৰ দৃশ্যমানতা,മികച്ച ദൃശ്യപരത
নিয়ন্ত্ৰক,റെഗുലേറ്റർ
"গ্ৰেড, অৱস্থা, গ্ৰেড, ক্ৰম (নং), গ্ৰেড নিৰ্ধাৰণ (Cr.)","ഗ്രേഡ്, റാങ്ക്, ഗ്രേഡ്, ഓർഡർ (നമ്പർ), ഗ്രേഡ് (Kr.)"
"গ্ৰেড কৰা, গ্ৰেড কৰা, ভাৰসাম্যপূৰ্ণ","ഗ്രേഡ്, ഗ്രേഡ്, സമതുലിതമായ"
"গ্ৰেডিয়েন্ট, গ্ৰেডিয়েন্ট","ഗ്രേഡിയന്റ്, ഗ്രേഡിയന്റ്"
মানাংকন কৰা হৈছে,കാലിബ്രേറ്റ് ചെയ്തു
"কণা, শস্য, শস্য, শস্য, শস্য, ৰেণু, উৎপত্তি, ৮.কাঠৰ ৰেখা","കണിക, ധാന്യം, ധാന്യം, ധാന്യം, ധാന്യം, രേണു, ഉൽപ്പന്നം, 8. മരം"
"গ্ৰেনুলেৰিটি, গ্ৰেনুলেৰিটি","ഗ്രാനുലാരിറ്റി, ഗ്രാനുലാരിറ്റി"
"গ্ৰাম, গ্ৰাম","ഗ്രാം, ഗ്രാം"
"গ্ৰাফ, গ্ৰাফ, গ্ৰাফ","ഗ്രാഫ്, ഗ്രാഫ്, ഗ്രാഫ്"
গ্রাফিক্স,ഗ്രാഫിക്സ്
"ৰেখা, সূতা, প্ৰেটিকুল","ലൈൻ, ത്രെഡ്, പ്രെറ്റിക്യുൾ"
"grating, টান (kr.), পিহি","grating, ദൃഢമാക്കൽ (kr.), grinding"
গ্ৰেভিমিটাৰ,ഗ്രാവിമീറ്റർ
"মাধ্যাকৰ্ষণ, মাধ্যাকৰ্ষণ","ഗുരുത്വാകർഷണം, ഗുരുത്വാകർഷണം"
মহাকৰ্ষণীয় ত্বৰণ,ഗുരുത്വാകർഷണ ത്വരണം
গ্ৰেভিটন,ഗുരുത്വാകർഷണം
মাধ্যাকৰ্ষণ ক্ষমতা,ഗുരുത്വാകർഷണം
বেক ৰেট,തിരികെ നിരക്ക്
সামান্য প্ৰভাৱ,ചെറിയ ആഘാതം
পৃষ্ঠৰ প্ৰাদুৰ্ভাৱ,ഉപരിതല സംഭവങ്ങൾ
"জাল, গ্ৰীড","മെഷ്, ഗ്രിഡ്"
স্থূল বৈশিষ্ট্য,മൊത്തത്തിലുള്ള സ്വഭാവസവിശേഷതകൾ
গুৰুতৰ ভুল,ഗുരുതരമായ തെറ്റ്
তলৰ মহলা,താഴത്തെ നില
ভূমিকম্পৰ ফলক,ഭൂകമ്പ ഫലകം
পৃথিৱীৰ সম্ভাৱনা,ഭൂമി സാധ്യത
আপেক্ষিক গতি,ആപേക്ഷിക വേഗത
"শ্ৰেণী, গোট, সংঘ","ക്ലാസ്, ഗ്രൂപ്പ്, അസോസിയേഷൻ"
স্ফটিক বৃদ্ধি,ക്രിസ്റ്റൽ വളർച്ച
বৃদ্ধি,വളർച്ച
পৰিচালনা কৰা,സംവിധാനം ചെയ്യുന്നു
নিৰ্দেশিত,സംവിധാനം
জনসংখ্যাৰ প্ৰভাৱ,ജനസംഖ്യാ പ്രഭാവം
ক্ৰুজ,ക്രൂയിസുകൾ
ঘূৰ্ণনশীল স্থিতিশীলতা,റൊട്ടേഷണൽ സ്റ്റെബിലൈസർ
ক্ৰুজিং গতিশীলতা,ക്രൂയിസിംഗ് ഡൈനാമിക്സ്
ক্ৰুজ ফ্ৰিকুৱেন্সি,ക്രൂയിസ് ആവൃത്തി
ঘূৰ্ণনশীল চুম্বকীয়,ഭ്രമണ കാന്തിക
চুম্বকত্ব,കാന്തികത
ঘূৰ্ণনশীল স্থিতিশীলতা,റൊട്ടേഷണൽ സ്റ്റെബിലൈസർ
ঘূৰ্ণনশীল স্থিতিশীলতা,ഭ്രമണ സ്ഥിരത
"আধা প্ৰস্থ, আধা প্ৰস্থ","പകുതി വീതി, പകുതി വീതി"
হল সহগ,ഹാൾ കോഫിഫിഷ്യന്റ്
হল ইফেক্ট,ഹാൾ പ്രഭാവം
"বায়ুমণ্ডল, আভা","അന്തരീക്ഷം, പ്രഭാവലയം"
"হেমিল্টনিয়ান (v.), হেমিল্টনিয়ান (সম্পা.)","ഹാമിൽട്ടോണിയൻ (വി.), ഹാമിൽട്ടോണിയൻ (എഡി.)"
"মেনুৱেল লেন্স, হেণ্ড লেন্স","മാനുവൽ ലെൻസ്, ഹാൻഡ് ലെൻസ്"
হাৰ্ড কোৰ,ഹാർഡ് കോർ
fortifier,കോട്ട
কঠিন হোৱা,കാഠിന്യം
সৰ্বোচ্চ ছিদ্ৰযুক্ত ৰশ্মি,പരമാവധി സുഷിരം കിരണം
অতি দ্ৰুত গামা ৰশ্মি,അൾട്രാഫാസ്റ്റ് ഗാമാ റേ
ভুল নিদান কৰা,തെറ്റായ രോഗനിർണയം
"কঠিনতা, ভেদযোগ্যতা","കാഠിന്യം, നുഴഞ്ഞുകയറ്റം"
শ্ৰৱণ ক্ষমতাত অক্ষমতা,ശ്രവണ വൈകല്യം
অতি দ্ৰুত এক্স-ৰে,അൾട്രാഫാസ്റ്റ് എക്സ്-റേകൾ
"হাৰমনিক, হাৰমনিক, হাৰমনিক, হাৰমনিক","ഹാർമോണിക്, ഹാർമോണിക്, ഹാർമോണിക്, ഹാർമോണിക്"
"পাৰস্পৰিক বিশ্লেষণ, গুণগত মান","സംവേദനാത്മക വിശകലനം, ഗുണനിലവാരം"
যোগাযোগ,ആശയവിനിമയം
হাৰ্টি আনুমানিক,ഹാർട്ടി ഏകദേശം
হাৰ্টলি চাৰ্কিট,ഹാർട്ട്ലി സർക്യൂട്ട്
হাইড্ৰজেন-বোমা,ഹൈഡ്രജൻ ബോംബ്
"শিৰোনাম, শিৰোনাম",തലക്കെട്ട്
"প্ৰত্যক্ষ প্ৰভাৱ, মুখৰ ওপৰত সংঘৰ্ষ","നേരിട്ടുള്ള ആഘാതം, കൂട്ടിയിടി"
তাপ,ചൂട്
উত্তাপন কৰা,ചൂടാക്കൽ
তাপ তৰংগ,ചൂട് തരംഗം
আকাশী দেহ (তাপ তৰংগ),ആകാശ ശരീരം (ചൂട് തരംഗം)
ডাঙৰ নিউক্লিয়াছ,വലിയ ന്യൂക്ലിയസ്
দীঘলীয়া সংযোজন,നീണ്ട കപ്ലിംഗ്
"উচ্চতা, উচ্চতা, উচ্চতা","ഉയരം, ഉയരം, ഉയരം"
উচ্চতাৰ প্ৰভাৱ,ഉയരം പ്രഭാവം
heitler-লণ্ডন বিবাদ,ഹെയ്റ്റ്ലർ-ലണ്ടൻ തർക്കം
কুণ্ডলিনী,കുണ്ഡലിനി
সূৰ্য্যকেন্দ্ৰিক,സൂര്യകേന്ദ്രീകൃതമായ
হেলমহল্ট মুক্ত শক্তি,helmholts സ്വതന്ത്ര ഊർജ്ജം
হেনৰী,ഹെൻറി
ছপা কৰা হৈছে,അച്ചടിച്ചത്
হাৰ্টজ-তৰংগ,ഹെർട്സ്-തരംഗം
হজ্জ,ഹജ്ജ്
অদ্ভুত শক্তি ইলেক্ট্ৰন,വിചിത്രമായ ഊർജ്ജ ഇലക്ട്രോണുകൾ
বৈষম্যপূৰ্ণ চিত্ৰ,വൈവിധ്യമാർന്ന രൂപങ്ങൾ
বিষমজাতীয়,വൈവിധ്യമാർന്ന
"হেটেৰ’নিউক্লিয়াৰ, হেটেৰ’নিউক্লিয়াৰ","ഹെറ്ററോ ന്യൂക്ലിയർ, ഹെറ്ററോ ന്യൂക്ലിയർ"
heisler মিশ্ৰণ,ഹെയ്സ്ലർ അലോയ്
হেক্স অক্ষ,ഹെക്സ് അക്ഷം
"ষড়ভুজ স্ফটিক, চতুৰ্ভুজ স্ফটিক","ഷഡ്ഭുജാകൃതിയിലുള്ള ക്രിസ്റ്റൽ, ചതുരാകൃതിയിലുള്ള ക്രിസ്റ്റൽ"
ক্ষুদ্ৰ কেমেৰা,ചെറിയ ക്യാമറ
"থাৰ্মোমেট্ৰি, হাইপাৰথাৰ্মোমেট্ৰি","തെർമോമെട്രി, ഹൈപ്പർതെർമോമെട്രി"
"উচ্চ ভল্টেজ, উচ্চ ভল্টেজ","ഉയർന്ന വോൾട്ടേജ്, ഉയർന്ന വോൾട്ടേജ്"
"ফুটা, ফুটা, ফুটা","ദ്വാരം, ദ്വാരം, ദ്വാരം"
হ&#39;ল&#39;গ্ৰাম,ഹോളോഗ്രാം
হোলোগ্ৰাফী,ഹോളോഗ്രാഫി
"সমতা, সমতা","ഏകത, ഏകത"
"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়","ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ"
হুকৰ আইন,ഹുക്കിന്റെ നിയമം
অনুভূমিক,തിരശ്ചീനമായ
"ঘোঁৰাৰ শক্তি, অশ্বশক্তি","കുതിരശക്തി, കുതിരശക്തി"
আতিথ্য,ആതിഥ്യമര്യാദ
হট বেণ্ড,ചൂടുള്ള ബാൻഡ്
চুপাৰ শক্তি বাহক,സൂപ്പർ എനർജി കാരിയർ
উচ্চ শক্তিৰ ইলেক্ট্ৰন,ഉയർന്ന ഊർജ്ജ ഇലക്ട്രോൺ
ৰঙৰ ছাঁ,നിറം ഷേഡ്
"হুম, আমি","ഹം, ഞങ്ങൾ"
"কৃত্ৰিমতা, আৰ্দ্ৰতা","ഉച്ചാരണം, ഈർപ്പം"
humidor,ഈർപ്പം
"আৰ্দ্ৰতা, আৰ্দ্ৰতা","ഈർപ്പം, ഈർപ്പം"
huygens আইন,ഹ്യൂഗൻസ് നിയമം
হাইব্ৰিড,സങ്കരയിനം
সংকৰকৰণ,ഹൈബ്രിഡൈസേഷൻ
"হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক",ഹൈഡ്രോളിക്
"হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক","ഹൈഡ്രോഡൈനാമിക്, ഹൈഡ്രോഡൈനാമിക്"
"হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স","ഹൈഡ്രോഡൈനാമിക്സ്, ഹൈഡ്രോഡൈനാമിക്സ്, ഹൈഡ്രോഡൈനാമിക്സ്"
হাইড্ৰজেন পদাৰ্থ,ഹൈഡ്രജൻ പദാർത്ഥം
জলবিজ্ঞান,ജലശാസ്ത്രം
ৱাটাৰ বৰ্ড,ജലബോർഡ്
হাইড্ৰষ্টেটিক,ഹൈഡ്രോസ്റ്റാറ്റിക്
"হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স","ഹൈഡ്രോസ്റ്റാറ്റിക്സ്, ഹൈഡ്രോസ്റ്റാറ്റിക്സ്"
"হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ","ഹൈഗ്രോമീറ്റർ, ഹൈഗ്രോമീറ്റർ"
হাইগ্ৰ&#39;মেট্ৰি,ഹൈഗ്രോമെട്രി
হাইগ্ৰ&#39;মিটাৰ,ഹൈഗ്രോമീറ്റർ
হাইগ্ৰ&#39;স্কোপিক,ഹൈഗ്രോസ്കോപ്പിക്
হাইপাৰবলিক,ഹൈപ്പർബോളിക്
উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ,ഉയർന്ന ചാർജ് ഹൈപ്പർ ചാർജ്
নূন্যতম,ചുരുങ്ങിയത്
দীঘলীয়া দৃষ্টি,ദീർഘദൃഷ്ടി
hyperrani - নিউক্লিয়াস,ഹൈപ്പർറാനി - ന്യൂക്ലിയസ്
হাইপাৰন,ഹൈപ്പറോൺ
supersonic,സൂപ്പർസോണിക്
চুপাৰ আকাশ,സൂപ്പർ ആകാശം
অনুমান,അനുമാനം
"কাল্পনিক, কাল্পনিক","സാങ്കൽപ്പിക, സാങ്കൽപ്പിക"
উতলাংক,തിളനില
নিদ্ৰাহীনতা,മയക്കം
বৰফ,ഐസ്
বৰফ-স্ফটিক,ഐസ്-ക്രിസ്റ്റൽ
আদৰ্শ,ഐഡിയൽ
আদৰ্শগত,ആദർശവത്കരിക്കപ്പെട്ടു
"একে, একে, অবিচ্ছেদ্য","സമാനമായ, സമാന, അവിഭാജ്യ"
"চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ","തിരിച്ചറിയൽ, തിരിച്ചറിയൽ, തിരിച്ചറിയൽ, തിരിച്ചറിയൽ"
"চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন","ഐഡന്റിഫിക്കേഷൻ ബീക്കൺ, ഐഡന്റിഫിക്കേഷൻ ബീക്കൺ"
"একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব","സമാനം, സമാനം, സർവ്വവ്യാപി, വ്യക്തിത്വം"
কৰ্মহীন,ജോലിയില്ലാത്ത
"নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়","നിഷ്ക്രിയ സമയം, പ്രോഗ്രാം പരീക്ഷ സമയം"
জ্বলোৱা,ജ്വലിപ്പിക്കാൻ
igniter,ഇഗ്നിറ്റർ
ইগনিচন,ജ്വലനം
নিৰ্দেশনাক অৱজ্ঞা কৰা,നിർദ്ദേശം അവഗണിക്കുക
আলোকসজ্জা ঘনত্ব,പ്രകാശ സാന്ദ്രത
ইলুমিনেটৰ,പ്രകാശകൻ
ইলুমিনেটৰ,പ്രകാശകൻ
আলোকসজ্জা গেজ,ലൈറ്റിംഗ് ഗേജ്
ইলুমিনেটৰ,പ്രകാശകൻ
প্ৰতিফলন,പ്രതിഫലനം
"কল্পিত, কাল্পনিক, কাল্পনিক","സാങ്കൽപ്പികം, സാങ്കൽപ്പികം, സാങ്കൽപ്പികം"
ডুব যোৱা বস্তু,മുങ്ങിയ വസ്തു
বিসৰ্জন,നിമജ്ജനം
ইম্পিডেন্স অনুপ্ৰৱেশ,ഇംപഡൻസ് നുഴഞ്ഞുകയറ്റം
"প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান","ആഘാതം, ആഘാതം, ആഘാതം, കൂട്ടിയിടി, തിരിച്ചുവരവ്"
ইমপেক্ট ইফেক্ট,ആഘാതം പ്രഭാവം
ইম্পিডেন্স,പ്രതിരോധം
আচৰিত,ഞെട്ടിപ്പിക്കുന്നത്
প্ৰয়োগ কৰা চাপ,പ്രയോഗിച്ച സമ്മർദ്ദം
"impregnated, সন্নিৱিষ্ট কৰা","സന്നിവേശിപ്പിച്ച, ഉൾച്ചേർത്ത"
impulse,പ്രേരണ
অশুদ্ধ,അശുദ്ധമായ
অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা),ബാഹ്യ ചാലകത (ബാഹ്യ ചാലകത)
অশ্ৰাব্যতা,കേൾവിക്കുറവ്
অশ্ৰাব্য,കേൾക്കാത്ത
ইনকাণ্ডেচেণ্ট,ജ്വലനം
ইনকাণ্ডেচেণ্ট,ജ്വലിക്കുന്ന
ৰেপচ&#39;ডিক,റാപ്സോഡിക്
আগন্তুক,വരാനിരിക്കുന്ന
অসংকোচনীয়তা,അപര്യാപ്തത
বৃদ্ধি পোৱা দোলন,വർദ്ധിച്ചുവരുന്ന ആന്ദോളനം
বৃদ্ধি পোৱা চুম্বকত্ব,വർദ്ധിച്ച കാന്തികത
বিনামূলীয়া বিতৰণ,സൗജന്യ വിതരണം
"অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট","അനന്തമായ, അനിശ്ചിതമായ, അനിശ്ചിതമായ, 4അനിശ്ചിതത്വമുള്ള"
"মাৰাত্মক, পইণ্টাৰ, 3index","മാരകമായ, പോയിന്റർ, 3 സൂചിക"
"পৰোক্ষ, পৰোক্ষ","പരോക്ഷമായ, പരോക്ഷമായ"
অনুপ্ৰাণিত,പ്രചോദനം നൽകി
