Malayalam,English
ut-ഗിയർ,Gearing up
"സിസ്റ്റം, സിസ്റ്റം",Gee system
ഗീ-എച്ച്-ബോഡി,Gee-H-System
ഗൈഗർ ഫോർമുല,Geiger formula
ഗൈഗർ നിയമം,Geiger law
ഗെയ്ഗർ മേഖല,Geiger region
ഗൈഗർ സിൽ,Geiger threshold
ഗൈഗർ സിൽ,Geiger threshold
ഗീഗർ ട്യൂബ്,Geiger tube
ഗൈഗർ-മുള്ളർ കാൽക്കുലേറ്റർ,Geiger-Muller counter
ഗീഗർ-മുള്ളർ ട്യൂബ്,Geiger-Muller tube
ഗൈഗർ-നാറ്റൽ കർവ്,Geiger-Nuttal curve
ഗീഗർ-പ്രസവ ബന്ധം,Geiger-Nuttall relation
j റെക്കോർഡർ,GEK recorder
ഗാൽ മനുഷ്യ ബന്ധം,Gell Mann relation
ഗെയിംഹോ,Gemmho
സാധാരണ ഛായാചിത്രം,General pattern
വിശാലമായ ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,General purpose computer
പൊതുവായ ഉപയോഗ റഡാർ,General purpose radar
സാധാരണ ആപേക്ഷിക വീഴ്ച,General relativistic collapse
സമഗ്രമായ ദിനചര്യ,General routine
"സമഗ്ര ആപേക്ഷികത, സമഗ്രമായ ആപേക്ഷിക സിദ്ധാന്തം",General theory of relativity
പൊതുവൽക്കരണം,Generalisation
പൊതുവായി,Generalised
വിപുലീകരിച്ച നിലവിലെ സാന്ദ്രത,Generalised current density
പൊതുവായ ട്രാക്ഷൻ പോൾ,Generalised drag polar
സാർവത്രിക ഊർജ്ജം,Generalised energy
സാമാന്യവൽക്കരിച്ച പദപ്രയോഗം,Generalised expression
പൊതുവായ ശക്തി,Generalised force
സാധാരണമാക്കിയ ചിത്രം,Generalised form
പൊതുവൽക്കരിക്കപ്പെട്ട ഹുക്കിന്റെ നിയമം,Generalised Hooke's law
വ്യാപകമായ ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,Generalised latent heat
പൊതുവായ ലോഡ്,Generalised load
സാമാന്യവൽക്കരിച്ച ആക്കം,Generalised momentum
സാമാന്യവൽക്കരിക്കപ്പെട്ട ഓമിന്റെ നിയമം,Generalised Ohm's law
കൗട്ടിന്റെ വ്യാപകമായ പരന്ന ഒഴുക്ക്,Generalised plane Coutte flow
സാമാന്യവൽക്കരിച്ച വിമാന സമ്മർദ്ദം,Generalised plane stress
വിശാലമായ സാധ്യത,Generalised potential
സമഗ്രമായ പ്രതികരണം,Generalised reaction
വ്യാപകമായ കത്രിക,Generalised shear
പൊതുവായ വൈകല്യം,Generalised strain
പൊതുവായ സമ്മർദ്ദം,Generalised stress
പൊതുവായ സർക്യൂട്ട് സിദ്ധാന്തം,Generalised theory of circuit
സാമാന്യവൽക്കരിച്ച വേഗത,Generalised velocity
വിപുലീകരിച്ച വോളിയം,Generalised volume
പൊതുവായ പ്രവർത്തനം,Generalized funciton
സാമാന്യവൽക്കരിച്ച ട്രാൻസ്മിഷൻ പ്രവർത്തനം,Generalized transmission function
പിശക് സൃഷ്ടിച്ചു,Generated error
മാതൃ ഘടകം,Generating element
രക്ഷാകർതൃ പ്രവർത്തനം,Generating function
പാരന്റ് ലൈൻ,Generating line
പാരന്റ് മാഗ്നെറ്റോമീറ്റർ,Generating magnetometer
മാതാപിതാക്കളുടെ പതിവ്,Generating routine
പാരന്റ് സെറ്റ്,Generating set
കപ്പാസിറ്റർ മോഡുലേറ്റഡ് വോൾട്ട്മീറ്റർ,Generating voltmenter
അണുകേന്ദ്രം,Generation nucleus
പ്രജനന നികുതി,Generation rate
പ്രത്യുൽപാദന പ്രായം,Generation time
"രക്ഷിതാവ്, ജനറേറ്റർ",Generator
മാതാപിതാക്കളുടെ പ്രതിരോധം,Generator resistance
വിശാലമായ കാലാവധി,Genereal term
"കുലനാമം, വർഗ്ഗനാമം, ജാതി-നാമം",Generic name
വംശീയമായി,Generically
ജനസംഖ്യാ പ്രഭാവം,Genn effect
ജിയോ അക്കോസ്റ്റിക്സ്,Geoacoustics
ഭൂകേന്ദ്രീകൃത രേഖാംശം,Geocentre longitude
"ഭൂകേന്ദ്രീകൃത, ഭൂകേന്ദ്രീകൃത",Geocentric
ഭൂകേന്ദ്രീകൃത ആകർഷണം,Geocentric attraction
ഭൂകേന്ദ്രീകൃത അക്ഷീയ ദ്വിധ്രുവം,Geocentric axial dipole
ഭൂകേന്ദ്രീകൃത ജ്യോതിശാസ്ത്രം,Geocentric celestial sphere
ജിയോസെൻട്രിക് കോർഡിനേറ്റുകൾ,Geocentric coordinates
ഭൂകേന്ദ്രീകൃത ദൂരം,Geocentric distance
ജിയോസെൻട്രൽ സിസ്റ്റം,Geocentric frame
ഭൂകേന്ദ്രീകൃത അക്ഷാംശം,Geocentric latitude
ഭൂകേന്ദ്രീകൃത ചലനം,Geocentric motion
മാക്രോസെൻട്രൽ പാരലാക്സ്,Geocentric parallax
ഭൂകേന്ദ്രീകൃത സ്ഥാനം,Geocentric position
ജിയോസെൻട്രിക് സിസ്റ്റം,Geocentric system
ഭൂകേന്ദ്രീകൃത വേഗത,Geocentric velocity
ഭൂകേന്ദ്രീകൃത ലംബമായ,Geocentric vertical
ഭൂകേന്ദ്രീകൃത ശീർഷകം,Geocentric zenith
"ഇതര, ജിയോഡെസിക്",Geodesic
ഇടവിട്ടുള്ള പൂർത്തീകരണം,Geodesic completeness
ഇതര കോർഡിനേറ്റുകൾ,Geodesic coordinate
ഇടവിട്ടുള്ള അപൂർണത,Geodesic incompleteness
ഇതര വേഗത,Geodesic motion
ഐസോമോർഫിസം പേജ്,Geoid
"ഐസോതെർമൽ ഉപരിതലം, ഐസോതെർമൽ ഉപതലം",Geoisotherm
ഭൂകാന്തിക,Geomagnetic
ജിയോമാഗ്നറ്റിക് പ്രവർത്തനം,Geomagnetic activity
ജിയോമാഗ്നറ്റിക് കോർഡിനേറ്റുകൾ,Geomagnetic coordinates
ജിയോമാഗ്നറ്റിക് ടെർമിനൽ,Geomagnetic cut off
ഭൂകാന്തിക ദ്വിധ്രുവം,Geomagnetic dipole
ഭൂകാന്തിക അസ്വസ്ഥത,Geomagnetic distrubance
ജിയോമാഗ്നറ്റിക് പ്രഭാവം,Geomagnetic effect
ഭൂകാന്തിക ഭൂമധ്യരേഖ,Geomagnetic equator
ഭൂകാന്തിക മണ്ഡലം,Geomagnetic field
ഭൂകാന്തിക അക്ഷാംശം,Geomagnetic latitude
ഭൂകാന്തിക രേഖാംശം,Geomagnetic longitude
ജിയോമാഗ്നറ്റിക് മെറിഡിയൻ,Geomagnetic meridian
ഭൂകാന്തിക ധ്രുവം,Geomagnetic pole
ജിയോമാഗ്നറ്റിക് പ്രോസ്പെക്റ്റിംഗ്,Geomagnetic prospecting
ജിയോമാഗ്നറ്റിക് റിവേഴ്സൽ,Geomagnetic reversal
ഭൂകാന്തിക ദീർഘകാല വ്യതിയാനം,Geomagnetic secular variation
ഭൂകാന്തിക കൊടുങ്കാറ്റ്,Geomagnetic storm
ഭൂകാന്തിക സമയം,Geomagnetic time
ഭൂകാന്തിക വ്യതിയാനം,Geomagnetic variation
ഭൂകാന്തികത,Geomagnetism
ജ്യാമിതീയ ശോഷണം,Geometric attenuation
ജ്യാമിതീയ വക്രീകരണം,Geometric distortion
ജ്യാമിതീയ ഐസോമർ,Geometric isomerism
ജ്യാമിതീയ വസ്തു,Geometric object
ജ്യാമിതീയ പ്രൊജക്ഷൻ,Geometric projection
ജ്യാമിതീയ ശബ്ദശാസ്ത്രം,Geometrical acoustics
ജ്യാമിതീയ കപ്പാസിറ്റൻസ്,Geometrical capacitance
"ജ്യാമിതീയ ഗുണകം, ജ്യാമിതീയ ഘടകം",Geometrical factor (=geometry factor)
ആകാശ ചക്രവാളം,Geometrical horizon (=celestial horizon)
ജ്യാമിതീയ സംഭവങ്ങൾ,Geometrical incidence
ജ്യാമിതീയ ഒപ്റ്റിക്സ്,Geometrical optics
ജ്യാമിതീയ പാത,Geometrical path
ജ്യാമിതീയ മുറി ശബ്ദശാസ്ത്രം,Geometrical room acoustics
ജ്യാമിതീയ സാമ്യം,Geometrical similairty
"ജ്യാമിതി, ജ്യാമിതി",Geometrodynamics
ജിയാൻ,Geon
"ജിയോഫോൺ, ഭൂഫോൺ",Geophone
ജിയോഫിസിക്കൽ,Geophysical
ജിയോഫിസിക്കൽ പ്രോസ്പെക്റ്റിംഗ്,Geophysical prospecting
ജിയോഫിസിക്കൽ സർവേ,Geophysical surveying
ജിയോഫിസിക്കൽ ഉപകരണങ്ങൾ,Geophysical tool
ഭൂഭൗതിക ശാസ്ത്രജ്ഞൻ,Geophysicist
ജിയോഫിസിക്സ്,Geophysics
ഭൂമിയുടെ സാധ്യതയുള്ള ഉയർച്ച,Geopotential altitude (=geopotential height)
ജിയോഡെറ്റിക് ഉപരിതലം,Geopotential surface
ഭൂമി സാധ്യതയുള്ള യൂണിറ്റ്,Geopotential unit
ജിയോസ്ഫിയർ,Geosphere
ഭൂമിശാസ്ത്രപരമായ,Geostatic
സിൻക്രണസ് ഉപഗ്രഹം,Geostationary satellite
ജിയോഡെഫ്ലെക്ടർ,Geostrophic
ജിയോഡെറ്റിക് ഏകദേശ കണക്ക്,Geostrophic approximation
ജിയോഡെറ്റിക് ക്യാപ്ചർ,Geostrophic assumption
ജിയോഡെസിക് കറന്റ്,Geostrophic current
ജിയോഡെറ്റിക് സമവാക്യം,Geostrophic equation
ഭൂമിശാസ്ത്രപരമായ ബാലൻസ്,Geostrophic equillibrium
ജിയോഡെസിക് ഫ്ലോ,Geostrophic flow
ജിയോതെർമൽ,Geotherm
ജിയോതെർമൽ ഗ്രേഡിയന്റ്,Geothermal gradient
ജിയോതെർമോമീറ്റർ,Geothermometer
ജിയോതെർമോമെട്രി,Geothermometry
ജർമ്മൻ R യൂണിറ്റ്,German R unit
ജെർമേനിയം,Germanium
ചലിക്കുന്ന രംഗം,Getaway
കിട്ടുന്നവൻ,Getter
വിഗാസക്,Getter
വിഗാസക്,Getter (=degasser)
വിഗാസാക് അയൺ പമ്പ്,Getter ion pump
"ഗേറ്റർ ഫലകം, ഗ്യാസ്ട്രിക് ഫലകം",Getter plate
"ഗേറ്ററൻ, വാതക ഗ്രഹണം",Gettering
ഗാവ് (ഗിഗാ ഇലക്ട്രോൺ വോൾട്ട്),Gev (giga electron volt)
ദുർബലമായ സ്ഫടികം,Ghost crystal
ട്രാം ലൈൻ,Ghost line
വഞ്ചന മോഡ്,Ghost mode
വഞ്ചന കണികകൾ,Ghost particle
വഞ്ചന,Ghost signal
വഞ്ചന വിഗ്രഹം,Ghost-image
ആവശ്യമുള്ള ചിത്രം,Ghosts
gyak-debai രീതി,Giaque-Debye method
ഗയാക്ക് താപനില സ്കെയിൽ,Giaque's tempereture scale
ഗിബ്സ്,Gibb's
അർദ്ധ ചന്ദ്രൻ,Gibbous moon
ഗിബ്സ് അഡോർപ്ഷൻ സമവാക്യം,Gibbs adsorption equation
ഗിബ്സ് അഡോർപ്ഷൻ ഐസോതെർം,Gibbs adsorption isotherm
ഗിബ്സ് ഇലാസ്തികത,Gibbs elasticity
ഗിബ്സ് പ്രവർത്തനം,Gibbs function
ഗിബ്സ് ഹെൽംഹോൾട്ട്സ് സമവാക്യം,Gibbs Helmholtz equation
ഗിബ്സ് ഘട്ട നിയമം,Gibbs phase rule
ഗിബ്സ് പോയിന്റിംഗ് സമവാക്യം,Gibbs Poynting equation
ഗിബ്സ് അനുപാതം,Gibbs ratio
ഗിബ്സ് നിയമം,Gibbs rule
ഗിബ്സ്-ഡുഹൈം സമവാക്യം,Gibbs-Duhem equation
ജിഗാ,Giga
ജിഗാ സൈക്കിൾ,Giga cycle
ഗിഗാ ഇലക്ട്രോൺ വോൾട്ട്,Giga electron volt
ഗിഗാഹെർട്സ്,Gigahertz
ജിഗാവാട്ട്,Gigawatt
ഹിഗ്സ് ബോസോൺ,Giggs boson
ജിഗോം,Gigohm
ഗിൽബർട്ട്,Gilbert
ഗില്ലറ്റ്,Giliette
"ഗിൽ, ക്ലോം, ഗിൽ ആർപ്പാട്ട്",Gill
"ഗിംബൽ, വളയങ്ങൾ",Gimbal
"ദ്വിമുഖ പരിമിതി, ജിംബൽ പരിമിതി",Gimbal llick
ഗിംബൽ കയറ്റം,Gimbal-mounting
ഗിംബൽ മോട്ടോർ,Gimbaled motor
ഗിമ്മിക്ക്,Gimmick
കൗണ്ട്-പ്രെസ്റ്റൺ സോൺ,Ginier-Preston zone
Ginzburg Landau സൂപ്പർകണ്ടക്റ്റിവിറ്റി സിദ്ധാന്തം,Ginzburg-landou superconducting theory
ഗിൻസ്ബർഗ് ലാൻഡൗ സിദ്ധാന്തം,Ginzburg-Landou theory
ജോർജി സിസ്റ്റം,Giorgi system
ഗർഡ്ലർ പ്രകൃതി വാതക ശുദ്ധീകരണ പ്രക്രിയ,Girdler natural gas purification process
സറൗണ്ട് ഗിയർ,Girth gear
ഗ്ലാഡ്‌സ്റ്റോൺ ഡെയ്ൽ നിയമങ്ങൾ,Gladstone-dale lane
പിൻ കോൺ,Glancing angle
വിപരീത കവല,Glancing intersection
"മൂർച്ച, തിളക്കം",Glare
ഗ്ലാസ് കലോറിമീറ്റർ,Glass dosimeter
ഗ്ലാസ് ഇലക്ട്രോഡ്,Glass electrode
ഗ്ലാസ് ഫ്രാഗ്മെന്റേഷൻ ഡിറ്റക്ടർ,Glass fission detector
ഗ്ലാസ് ലേസർ,Glass laser
ഗ്ലാസ് മുദ്ര,Glass seal
ഗ്ലാസ് സ്വിച്ച്,Glass switch
ഗ്ലാസ് പരിവർത്തനം,Glass transition
ഗ്ലാസ് ട്യൂബ് ബാരോമീറ്റർ,Glass tube manometer
നോൺ-പോറസ് കറൻസി,Glassivated hermetic seal
ഗ്ലാസ് പരിവർത്തനം,Glassy transition (=glass transition)
"കീഴടങ്ങുക, കീഴടങ്ങുക",Glide
ഇഴയുന്ന ദിശ,Glide direction
സ്ലൈഡിംഗ് ലൈൻ,Glide line
ഇഴയുന്ന വേഗത,Glide motion
കീഴടങ്ങുക,Glide operation
സ്ലൈഡിംഗ് പാത,Glide path
ക്രീപ്പ് പാത്ത് ആംഗിൾ,Glide path angle
ഡിഫ്യൂഷൻ പാത്ത് സൗകര്യം,Glide path facility
ക്രീപ്പ് പാത്ത് സൂചകം,Glide path indicator
ക്രീപ്പ് പാത്ത് ലാൻഡിംഗ് രീതി,Glide path landing system
സ്ലിപ്പ് പാത്ത് സെന്റർ,Glide path station
ക്രീപ്പ് പാത്ത് ട്രാൻസ്മിറ്റർ,Glide path transmitter
സ്ലൈഡിംഗ് വിമാനം,Glide plane
ക്രീപ്പ് അനുപാതം,Glide ratio
പാമ്പിന്റെ പ്രതിബിംബം,Glide reflection
ക്രീപ്പ് ആംഗിൾ,Glide slope
ഇഴയുന്ന പാത,Glide trajectory
പാമ്പ് കൈമാറ്റം,Glide translation
ക്രീപ്പ് കാരിയർ,Glide vehicle
ഗ്ലൈഡർ,Glider
"വിസ്പരൻ (എഡി.), വിസ്പർപി (വി.)",Gliding
ക്രീപ്പ് ആംഗിൾ,Gliding angel
മിന്നുന്ന വിമാനം,Gliding flight
സ്ലൈഡിംഗ് ഫ്ലോർ,Glilding plane
"പ്രസ്ഫുറാൻ (എഡി.), പ്രസ്ഫൂർനൻ (വി.)",Glimmering
തിളക്കം,Glint
അർപ്പിതരായ,Glissile
recessive fault,Glissile dislocation
"ഗ്ലിറ്റർ, ഷൈൽമാൽവ",Glitter
സാർവത്രിക ഹൈപ്പർബോള,Globally huyperbolic
തീഗോളം,Globe lightning
ഗോളാകൃതിയിലുള്ള നക്ഷത്രസമൂഹം,Globular cluster (=globular star cluster)
"ഗോളാകൃതി, പുണ്ധാനി, ഗോളാകൃതി",Globule
ഗ്ലോബ്,Glomb
രംഗശ്രീ (ബ്രോക്കൺ സ്പെക്ടർ),Glory (=Brocken spector)
ബീം ദ്വാരം,Glory hole (=beam hole)
"തേജസ്സ്, തേജസ്സ്, തേജസ്സ്",Gloss
റേഡിയോമീറ്റർ,Glossimeter
തിളങ്ങുന്ന,Glossy
"കയ്യുറ പെട്ടി, കയ്യുറ പെട്ടി",Glove box
ദീപ്തി,Glow
മിന്നുന്ന നിമജ്ജനം,Glow discharge
ബ്രില്യൻസ് ഇമ്മേഴ്‌ഷൻ വോൾട്ടേജ് റെഗുലേറ്റർ,Glow discharge voltage regulator
ജ്വലിക്കുന്ന വിളക്ക്,Glow lamp
സ്പാംഗിൾ പ്ലഗ്,Glow plug
തിളങ്ങുന്ന സാധ്യത,Glow potential
സ്പ്ലെൻഡർ ചൂട് സ്വിച്ച്,Glow switch
ഒട്ടിക്കുക,Glug
ഗ്ലൂൺ (കണിക),Gluon
ഗ്രാം,Gm
"ജിഎം മാത്തമാറ്റിക്സ്, ഗീഗർ മുള്ളർ മാത്തമാറ്റിക്സ്",GM counter
"നിലം, പ്രേതം",Gnd
സ്മരണിക പ്രൊജക്ഷൻ,Gnomonic projection
പശു (യൂണിറ്റ്),Goay
ഗോയ്ഡൽ ലോകം,Goedel's universe
ഭൂമി സാധ്യത,Goeopotential
ജിയോഫിസിക്കൽ സ്ഥിരാങ്കം,Goephysical constant
ഗോളകോശം,Golay cell
"സ്വർണ്ണം, സ്വർണ്ണം",Gold
സ്വർണ്ണ പേപ്പർ ഇലക്ട്രോസ്കോപ്പ്,Gold leaf electroscope
സ്വർണ്ണമുദ്ര,Gold mark
സ്വർണ്ണ താപനില,Gold point
ഗോൾഡ്‌ഹേബർ ത്രികോണം,Goldhaber tringle
Goldschmidt നിയമം,Goldschmidt's law
സ്വർണ്ണക്കല്ല് ബോസോൺ,Goldstone boson
"vane-prongometer, goniometer",Gonimeter
പാന്റോമോമീറ്റർ,Goniophotometer
നല്ല കണ്ടക്ടർ,Good conductor
സുക്രിസ്റ്റൽ,Good crystal
തികഞ്ഞ ജ്യാമിതീയ കോൺഫിഗറേഷൻ,Good geometry
മികച്ച പ്രതിഫലനം,Good reflectivity
മികച്ച ദൃശ്യപരത,Good visibility
ഗോട്ടോ ദമ്പതികൾ,Goto pair
വേഗത നിയന്ത്രിക്കുക,Governing motion
റെഗുലേറ്റർ,Governor
നിയന്ത്രിക്കുന്ന പോസ്റ്റ്,Governor term
ഭൂമി സാധ്യതയുള്ള യൂണിറ്റ്,Gpu (geopotential unit)
"ധാന്യം, ഗ്രോസ്, ഗ്രാവിറ്റി, ഗ്രേഡ്",Gr
"ഗ്രേഡ്, റാങ്ക്, ഗ്രേഡ്, ഓർഡർ (നമ്പർ) ഗ്രേഡ്",Grade
"ചരിഞ്ഞ, ഗ്രേഡുചെയ്‌ത, ഗ്രേഡുചെയ്‌ത, സമതുലിതമായ",Graded
സീരിയൽ ബേസ് ട്രാൻസിസ്റ്റർ,Graded base transistor
സീരിയൽ ഫിൽട്ടർ,Graded filter
ചരിഞ്ഞ ഇൻസുലേഷൻ,Graded insulation
സീരിയൽ ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ,Graded junction transistor
"ചരിവ്, ഗ്രേഡിയന്റ്",Gradient
ഗ്രേഡിയന്റ് കപ്ലിംഗ്,Gradient coupling
"ഗ്രേഡിയന്റ് ഹൈഡ്രോഫോൺ, ഗ്രേഡിയന്റ് ഹൈഡ്രോഫോൺ",Gradient hydrophone
ഗ്രേഡിയന്റ് മൈക്രോഫോൺ,Gradient microphone
ലൈൻ ചരിവ്,Gradient of line
വേഗത ഗ്രേഡിയന്റ്,Gradient of velocity
ചരിവ് വേഗത,Gradient velocity
നിരീക്ഷണ കാറ്റ്,Gradient wind
"ഗ്രേഡിയോമീറ്റർ, ഗ്രേഡിയോമീറ്റർ",Gradiometer
കാലിബ്രേറ്റ് ചെയ്തു,Graduated
ഗ്രിറ്റ്സ് നമ്പർ,Graetz number
ഗ്രഹാം വ്യാപന നിയമം,Graham's law of diffusion
ഗ്രഹാം പെൻഡുലം,Graham's pendulum
"ധാന്യം, ധാന്യം, ധാന്യം, ധാന്യം, ധാന്യം, രേണു, ധാന്യം, അകിട്, മരം",Grain
"ദാന പരിധി, രേണു പരിധി",Grain boundary
"ഗ്രാനുലാരിറ്റി, ഗ്രാനുലാരിറ്റി",Graininess
ഗ്രാനുലാർ,Grainy
ഗ്രാനുൾ കോർ,Grainy edges
"ഗ്രാം, ഗ്രാം",Gram
ഗ്രാം ആറ്റം,Gram atom
ഗ്രാമീണ ആറ്റോമിക പ്രവണതകൾ,Gram atomic susceptibility
ഗ്രാം കലോറി,Gram calorie
ഗ്രാം സെന്റീമീറ്റർ,Gram centimeter
ഗ്രാം തുല്യമായ,Gram equivalent
ഗ്രാമശക്തി,Gram force
ഗ്രാം തന്മാത്രാ അളവ്,Gram molecular volume
ഗ്രാം തന്മാത്ര,Gram molecule
ഗ്രാം ഭാരം,Gram weight
വില്ലേജ് റെഡ്,Gramme rad
വില്ലേജ് റണ്ട്ജെൻ,Gramme roentgen
ഗ്രാമഫോൺ,Gramophone
വലിയ കാനോനിക്കൽ ശരാശരി,Grand canonical average
വലിയ കാനോനിക്കൽ വിതരണ പ്രവർത്തനം,Grand canonical distribution function
വലിയ കാനോനിക്കൽ സെറ്റ്,Grand canonical ensemble
ഗ്രാനുലേഷൻ,Granulation
"ഗ്രാഫ്, ഗ്രാഫ്, ഗ്രാഫ്",Graph
"ഗ്രാഫ് പേപ്പർ, സ്ക്വയർ പേപ്പർ, ഗ്രാഫ് പേപ്പർ",Graph paper
ഗ്രാഫിക്,Graphic
ഗ്രാഫിക്കൽ കണക്കുകൂട്ടൽ,Graphic calculation
ഗ്രാഫിക്കൽ നിയന്ത്രണം,Graphic control
"ഗ്രാഫിക്കൽ വ്യഞ്ജനാക്ഷരം, ഗ്രാഫിക്കൽ എക്സ്പ്രഷൻ",Graphic expression
"ഗ്രാഫിക്, ഗ്രാഫ്",Graphical
ഗ്രാഫിക്കൽ കണക്കുകൂട്ടൽ,Graphical computation
ഗ്രാഫിക്കൽ ഉൾപ്പെടുത്തൽ,Graphical interpolation
ഗ്രാഫിക്കൽ പ്ലേസ്മെന്റ്,Graphical location
"ഗ്രാഫിക് മെഷർമെന്റ്, ഗ്രാഫിക് മെഷർമെന്റ്",Graphical measurement
ഗ്രാഫിക്കൽ അടയാളം,Graphical notation
ഗ്രാഫിക്കൽ പ്രാതിനിധ്യം,Graphical presentation
ഗ്രാഫിക്സ് റെക്കോർഡർ,Graphical recorder
"ഗ്രാഫിക്കൽ പ്രാതിനിധ്യം, ഗ്രാഫിക്കൽ പ്രാതിനിധ്യം",Graphical reprersentation
ഗ്രാഫ് ചിഹ്നം,Graphical symbol
ഗ്രാസ്ഔട്ട് ഫ്ലക്സ്മീറ്റർ,Grassot fluxmeter
"ഗ്രാഫ്, ത്രെഡ്, നന്ദി",Graticule
നന്ദിയുള്ള വരി,Graticule line
ഗ്രാറ്റിക്കുൽ സ്കെയിൽ,Graticule scale
ഗ്രാറ്റിക്കുൾ കർട്ടൻ,Graticule screen
"വറ്റൽ, അരക്കൽ, ചുരുങ്ങൽ (ക്രി, )",Grating
"ഗ്രേറ്റിംഗ് ഇടവേള, ഗ്രേറ്റിംഗ് സ്ഥിരാങ്കം",Grating constant
ഗ്രേറ്റിംഗ് വേവ് കൺവെർട്ടർ,Grating converter
ഗ്രേറ്റിംഗ് ഇടവേള,Grating element
ഗ്രേറ്റിംഗ് റിഫ്ലക്ടർ,Grating erefector
ഗ്രേറ്റിംഗ് ഇടവേള,Grating space
ഗ്രേറ്റിംഗ് സ്പെക്ട്രോസ്കോപ്പ്,Grating spectroscope
ഗ്രേറ്റിംഗ് സ്പെക്ട്രോമെട്രി,Grating spectroscopy
"ഗ്രാവിറ്റി സയൻസ്, ഗ്രാവിറ്റി",Gravics
ഗ്രാവിറ്റി ഗേജ്,Gravimeter
ഗ്രാവിമെട്രിക് രീതി,Gravimeter method
ഗുരുത്വാകർഷണം,Gravimetry
തന്മാത്രാ മർദ്ദം,Gravimolecular pressure
ഗുരുത്വാകർഷണ വൃത്തം,Gravisphere
"ഗുരുത്വാകർഷണം, ഗുരുത്വാകർഷണം",Gravitation
ഗുരുത്വാകർഷണം മൂലമുള്ള ത്വരണം,Gravitational acceleration
"ഗുരുത്വാകർഷണം, ഗുരുത്വാകർഷണ ആകർഷണം",Gravitational attraction
ഗുരുത്വാകർഷണ ക്ലസ്റ്ററിംഗ്,Gravitational clustering
ഗുരുത്വാകർഷണ വീഴ്ച,Gravitational collapse
ഗുരുത്വാകർഷണ സ്ഥിരാങ്കം,Gravitational constant
ഗുരുത്വാകർഷണ സംവഹനം,Gravitational convection
ഗുരുത്വാകർഷണ വക്രത,Gravitational curvature
ഗുരുത്വാകർഷണ വ്യതിയാനം,Gravitational deflexion
ഗുരുത്വാകർഷണ പ്രമേയം,Gravitational differentiation
ഗുരുത്വാകർഷണ ഊർജ്ജം,Gravitational energy
"ഗുരുത്വാകർഷണ സന്തുലിതാവസ്ഥ, ഗുരുത്വാകർഷണ സന്തുലിതാവസ്ഥ",Gravitational equilibrium
ഗുരുത്വാകർഷണ ഇക്വിപോട്ടൻഷ്യൽ തലം,Gravitational equipotential surface
ഗുരുത്വാകർഷണ മണ്ഡല സിദ്ധാന്തം,Gravitational field theory
ഗ്രാവിറ്റേഷൻ ഫ്ലാറ്റ്,Gravitational flatterning
ഗുരുത്വാകർഷണ പ്രവാഹം,Gravitational flow
ഗുരുത്വാകർഷണ പ്രവാഹം,Gravitational flux
"ഗ്രാവിറ്റേഷണൽ ഫ്ലക്സ് ഡെൻസിറ്റി, ഗ്രാവിറ്റേഷണൽ ഫ്ലക്സ് ഡെൻസിറ്റി",Gravitational flux density
ഗുരുത്വാകർഷണ ബലം,Gravitational force
ഗുരുത്വാകർഷണ സിയോൺ,Gravitational geon
ഗുരുത്വാകർഷണ പ്രേരണ,Gravitational impulse
ഗുരുത്വാകർഷണ അസ്ഥിരത,Gravitational instability
ഗുരുത്വാകർഷണ പിണ്ഡം,Gravitational mass
ഗുരുത്വാകർഷണ ദ്രവ്യം,Gravitational matter
ഗുരുത്വാകർഷണത്തിന്റെ അളവ്,Gravitational measurement
ഗുരുത്വാകർഷണ സാധ്യത,Gravitational potential
ഗുരുത്വാകർഷണ സാധ്യതയുള്ള ഊർജ്ജം,Gravitational potential energy
ഗുരുത്വാകർഷണ സമ്മർദ്ദം,Gravitational pressure
ഗുരുത്വാകർഷണം,Gravitational pull
ഗുരുത്വാകർഷണ വികിരണം,Gravitational radiation
ഗുരുത്വാകർഷണ ആരം,Gravitational radius
ഗുരുത്വാകർഷണ കിരണം,Gravitational ray
ഗുരുത്വാകർഷണ ബലത്തിന്റെ സ്ഥാനചലനം,Gravitational redshift
ഗുരുത്വാകർഷണ വികർഷണം,Gravitational repulsion
ഗുരുത്വാകർഷണ സ്ഥാനചലനം,Gravitational shift
ഗുരുത്വാകർഷണ ഗോളം,Gravitational sphere
യൂണിറ്റുകളുടെ ഗുരുത്വാകർഷണ സംവിധാനം,Gravitational systems of units
ഗുരുത്വാകർഷണ വേരിയബിൾ,Gravitational variable
ഗുരുത്വാകർഷണ തരംഗം,Gravitational wave
ഗുരുത്വാകർഷണ പ്രമേയം,Gravitative differentiation
ഗുരുത്വാകർഷണ സമ്മർദ്ദം,Gravitative pressure
ഗുരുത്വാകർഷണ കൈമാറ്റം,Gravitative transfer
ഗുരുത്വാകർഷണം,Gravition
ഡെൻസിമീറ്റർ,Gravitometer (=densimeter)
ഗുരുത്വാകർഷണം,Gravity
ഗുരുത്വാകർഷണ അപാകത,Gravity anomaly
ഗുരുത്വാകർഷണ പന്ത്,Gravity bob
ഘനീഭവിച്ച കോശം,Gravity cell
ഗ്രാവിറ്റി ജാതക ആശയവിനിമയം,Gravity coil circulation
