Marathi,Bengali
आर्द्रता,আর্দ্রতা
संकरित,হাইব্রিড
संकरित सर्किट,হাইব্রিড সার্কিট
हायब्रीड इंटरग्रेटेड सर्किट,হাইব্রিড ইন্টারগ্রেটেড সার্কিট
हायड्रोमीटर,হাইড্রোমিটার
उच्च,হাইপার
हायपर मीडिया,হাইপার মিডিয়া
अति मजकूर,হাইপার টেক্সট
हायपरलिंक,হাইপারলিঙ্ক
चिन्ह,আইকন
ओळख,পরিচয়
अभिज्ञापक,সনাক্তকারী
प्रज्वलित करा,প্রজ্বলিত
प्रज्वलन,ইগনিশন
प्रकाश,আলোকসজ্জা
प्रदीपन,আলোকসজ্জা
प्रतिमा,চিত্র
प्रतिमा अँटेना,চিত্র অ্যান্টেনা
प्रतिमा कॅप्चर,চিত্র ক্যাপচার
प्रतिमा आयकॉनोस्कोप,চিত্র আইকনোস্কোপ
प्रतिमा नकाशा,চিত্র মানচিত্র
प्रतिमा ऑर्थिकॉन,চিত্র orthicon
प्रतिमा प्रक्रिया,চিত্র প্রক্রিয়াকরণ
प्रतिमा सेटर,চিত্র সেটার
काल्पनिक,কাল্পনিক
प्रतिबाधा,প্রতিবন্ধকতা
प्रतिबाधा जुळणारी,প্রতিবন্ধকতা ম্যাচিং
प्रतिबाधा जुळणारे सर्किट,প্রতিবন্ধকতা ম্যাচিং সার্কিট
प्रतिबाधा जुळत नाही,প্রতিবন্ধকতা অমিল
मोकळ्या जागेची प्रतिबाधा,মুক্ত স্থান প্রতিবন্ধক
प्रतिबाधा परिवर्तन,প্রতিবন্ধকতা রূপান্তর
आयात,আমদানি
गर्भवती,গর্ভবতী
व्होल्टेज प्रभावित करा,ইমপ্রেস ভোল্টেজ
प्रेरणा,প্ররোচিত
आवेग प्रतिसाद,আবেগের প্রতিক্রিয়া
अशुद्धता चालकता,অপরিষ্কার পরিবাহিতা
अशुद्धता सेमीकंडक्शन,অপরিষ্কার অর্ধপরিবর্তন
निष्क्रिय,নিষ্ক্রিয়
निष्क्रिय विंडो,নিষ্ক্রিয় উইন্ডো
ऐकण्यायोग्य नाही,শ্রবণযোগ্য
हल्ल,উদ্বিগ্নতা
घटना किरण,ঘটনা রে
समावेश,অন্তর্ভুক্তি
इनकमिंग सिग्नल,আগত সংকেত
सूचक,সূচক
देशी,আদিবাসী
प्रेरणा,আনয়ন
प्रेरक-प्रतिक्रिया,ইনডাকটিভ-রিঅ্যাক্ট্যান্স
ज्वलनशील सामग्री,প্রদাহজনক উপাদান
इन्फॉर पॅच,ইনফোর প্যাচ
माहिती,তথ্য
माहिती आर्किटेक्चर,তথ্য আর্কিটেকচার
माहिती बिट,তথ্য বিট
माहिती अंक,তথ্য অঙ্ক
माहिती कियोस्क,তথ্য কিওস্ক
माहिती प्रक्रिया,তথ্য প্রক্রিয়া
माहिती तंत्रज्ञान,তথ্য প্রযুক্তি
इन्फोटेनमेंट,ইনফোটেইনমেন্ট
इन्फ्रारेड रेडिएशन,ইনফ্রারেড বিকিরণ
पायाभूत सुविधा,অবকাঠামো
अंतर्ग्रहण,ইনজেস্ট
साहित्य,উপাদান
आरंभिक शब्द (आयडब्ल्यू),সূচনা শব্দ (আইডাব্লু)
अंतर्गत कोड,অভ্যন্তরীণ কোড
नवीनता,উদ্ভাবন
इनपुट,ইনপুট
इनपुट लाइन,ইনপুট লাইন
इनपुट युनिट,ইনপুট ইউনিট
इनपुट व्होल्टेज,ইনপুট ভোল্টেজ
इनपुट-आउटपुट,ইনপুট আউটপুট
घाला,.োকান
अंतर्भूत तोटा,সন্নিবেশ ক্ষতি
स्थापना,স্থাপন
त्वरित व्होल्टेज,তাত্ক্ষণিক ভোল্টেজ
सूचना,নির্দেশ
इन्सुलेट सामग्री,অন্তরক উপাদান
इन्सुलेशन,নিরোধক
इन्सुलेशन प्रतिकार,নিরোধক প্রতিরোধ
इन्सुलेटर,ইনসুলেটর
एकात्मिक सर्किट,সমন্বিত বর্তনী
समाकलित नेटवर्क,একীভূত নেটওয়ার্ক
इंटिग्रेटर,ইন্টিগ্রেটার
बुद्धिमत्ता,বুদ্ধি
तीव्रता,তীব্রতা
बोलण्याची तीव्रता,বক্তৃতা তীব্রতা
इंटर चॅनेल हस्तक्षेप,আন্তঃ চ্যানেল হস্তক্ষেপ
इंटरलीव्ह,ইন্টারলিভ
परस्परसंवाद,মিথষ্ক্রিয়া
परस्परसंवादीता,ইন্টারেক্টিভিটি
इंटरकॉम,ইন্টারকম
इंटरकनेक्टिव्हिटी,আন্তঃসংযোগ
इंटरफेस,ইন্টারফেস
इंटरफेस स्कॅनिंग,ইন্টারফেস স্ক্যানিং
हस्तक्षेप,হস্তক্ষেপ
हस्तक्षेप झोन,হস্তক্ষেপ অঞ্চল
हस्तक्षेप चॅनेल,হস্তক্ষেপ চ্যানেল
हस्तक्षेप वारंवारता,হস্তক্ষেপ ফ্রিকোয়েন্সি
हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल,রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ
इंटरफ्रेम,ইন্টারফ্রেম
इंटरलीव्ह,ইন্টারলিভ
इंटरलीव्ह,ইন্টারলিভড
अंतर्देशीय प्रवाह,ইন্টারলিভড স্ট্রিম
इंटरलीव्हर,ইন্টারলিভার
इंटरलीव्हिंग,ইন্টারলিভিং
इंटरलीव्हिंग,ইন্টারলিভিং
इंटरलीव्हिंग कालावधी,ইন্টারলিভিং পিরিয়ড
इंटरलॉक सर्किट,ইন্টারলক সার্কিট
इंटरलॉक स्विच,ইন্টারলক সুইচ
इंटरलॉकिंग,ইন্টারলকিং
दरम्यानचे अपयश,মধ্যবর্তী ব্যর্থতা
दरम्यानचे वारंवारता,মধ্যবর্তী ফ্রিকোয়েন্সি
इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर,মধ্যবর্তী ফ্রিকোয়েন্সি দোলক
अधूनमधून,বিরতি
अधूनमधून चालू,মাঝে মাঝে বর্তমান
इंटरमोड्युलेशन,ইন্টারমোডুলেশন
इंटरमोड्युलेशन विकृती,ইন্টারমোডুলেশন বিকৃতি
इंटरमोड्युलेशन उत्सर्जन,ইন্টারমোডুলেশন নির্গমন
इंटरमोड्युलेशन चाचणी,ইন্টারমোডুলেশন পরীক্ষা
इंटरनेट,ইন্টারনেট
इंटरनेट प्रसारण,ইন্টারনেট সম্প্রচার
इंटरनेट चॅटिंग,ইন্টারনেট চ্যাট
इंटरनेट प्रोटोकॉल स्टॅक,ইন্টারনেট প্রোটোকল স্ট্যাক
इंटरनेट रेडिओ,ইন্টারনেট রেডিও
इंटरनेट प्रवाह,ইন্টারনেট স্ট্রিমিং
इंटरनेट व्हिडिओ,ইন্টারনেট ভিডিও
इंटरऑपरेबिलिटी,আন্তঃব্যবহারযোগ্যতা
इंटरपोलेशन,ইন্টারপোলেশন
दुभाषे,দোভাষী
व्यत्यय,বাধা
व्यत्यय,বাধা
व्यत्यय आणणारा,বাধা
मध्यांतर,অন্তর
इंट्राकोडिंग,ইন্ট্রাকোডিং
इंट्राफ्रेम,ইন্ট্রাফ্রেম
इंट्रानेट,ইন্ট্রানেট
इंट्रॅपिक्चर,অন্তঃসত্ত্বা
इंट्रावेब,অন্তঃসত্ত্বা
आंतरिक सेमीकंडक्टर,অভ্যন্তরীণ অর্ধপরিবাহী
व्यस्त करंट,বিপরীতমুখী
व्यस्त स्थानिक ऑपरेट,বিপরীত স্থানিক পরিচালনা
उलटा,উল্টানো
इनव्हर्टेड एल ten न्टीना,উল্টানো এল অ্যান্টেনা
इनव्हर्टेड व्ही अँटेना,উল্টানো ভি অ্যান্টেনা
इनव्हर्टर,বৈদ্যুতিন সংকেতের মেরু বদল
अनियमित,অনিয়মিত
असंबद्ध घटक,অপ্রাসঙ্গিক উপাদান
अलगाव नेटवर्क,বিচ্ছিন্ন নেটওয়ার্ক
पृथक,বিচ্ছিন্ন
जैमर,জামার
जामिंग,জ্যামিং
जर्गॉन फाइल,জারগন ফাইল
जावा स्क्रिप्ट,জাভা স্ক্রিপ্ট
जिंगल,জিংল
जिटर,জিটার
जॉइनर,যোগদানকারী
संयुक्त,যৌথ
जोडलेले,সংযুক্ত
जम्पर,জাম্পার
कंन,জাঙ্ক
निरुपयोगी पत्र,আজাইরা মেইল
कर्नल,কার্নেল
की,চাবি
कीबोर्ड,কীবোর্ড
कीर,কীয়ার
कीनोट,মূল বক্তব্য
किलोसायकल,কিলোসাইকেল
किलोवॉल्ट,কিলোভোল্ট
किलोवॅट,কিলোওয়াট
किनेमॅटिक्स,গতিবিজ্ঞান
गुडघा पॉईंट व्होल्टेज,হাঁটু পয়েন্ট ভোল্টেজ
नॉब,গিঁট
पायाभूत माहिती,জ্ঞানভিত্তিক
ज्ञान प्रतिनिधित्व,জ্ঞান উপস্থাপনা
एल नेटवर्क,L নেটওয়ার্ক
एल विभाग फिल्टर,এল বিভাগ ফিল্টার
अंतर आणि आघाडी,ল্যাগ এবং সীসা
चालू आहे,পিছিয়ে থাকা বর্তমান
उर्जा घटक मागे पडत आहे,পিছিয়ে থাকা পাওয়ার ফ্যাক্টর
लॅमिनेटेड,স্তরিত
दिवा,প্রদীপ
लॅपटॉप,ল্যাপটপ
लेसर वारंवारता,লেজার ফ্রিকোয়েন্সি
सुप्त त्रुटी,সুপ্ত ত্রুটি
सुप्त उष्णता,সুপ্ত তাপ
अक्षांश,অক্ষাংশ
थर,স্তর
लेआउट,বিন্যাস
लेआउट योजना,বিন্যাস পরিকল্পনা
आघाडी,নেতৃত্ব
अग्रगण्य टप्पा,শীর্ষস্থানীয় পর্ব
गळती पुरावा,ছিদ্র নিরোধক
गळती,ফুটো
लीज्ड सर्किट,ইজারা সার্কিট
लेन्स,লেন্স
स्तर निर्देशक,স্তর সূচক
प्रकाश नियंत्रण,আলো নিয়ন্ত্রণ
हलकी पेन,হালকা কলম
लाइटनिंग एरेस्टर,বিজলীদণ্ড
लिमिटर,সীমাবদ্ধ
एम्पलीफायर मर्यादित करणे,পরিবর্ধক সীমাবদ্ধ
ओळ तोटा,লাইন ক্ষতি
लाइन आवाज,লাইন শব্দ
दृष्टीक्षेप,দর্শন লাইন
लाइन फेज,লাইন পর্ব
लाइन ट्रान्समिशन,লাইন সংক্রমণ
लाइन अनलोड केलेली,লাইন আনলোড
रेखीय क्वांटिझर,লিনিয়ার কোয়ান্টিজার
रेषात्मकता,লিনিয়ারিটি
लाइन-कॉक्सियल,লাইন-কোঅ্যাক্সিয়াল
लाइन-इक्वलिझर,লাইন-সমতুল্য
लाइन-फ्रिक्वेन्सी,লাইন-ফ্রিকোয়েন্সি
लाइन-इम्पेडन्स,লাইন-ইমিডেন্স
लाइन-क्वार्टर तरंगलांबी,লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য
दुवा,লিঙ্ক
लिंकर,লিঙ্কার
लिप-मायक्रोफोन,লিপ-মাইক্রোফোন
थेट प्रसारण,সরাসরি সম্প্রচার
थेट सर्किट,লাইভ সার্কিট
थेट कार्यक्रम,লাইভ প্রোগ্রাম
लोड,ভার
भार क्षमता,ধারণ ক্ষমতা
भार वाहून नेण्याची क्षमता,বহন ক্ষমতা লোড
लोड वैशिष्ट्य,লোড বৈশিষ্ট্য
लोड प्रतिबाधा,লোড প্রতিবন্ধকতা
भारित,লোড
लोडर,লোডার
लोड करीत आहे,লোড হচ্ছে
लोडिंग कॉइल,লোডিং কয়েল
लोड-चाचणी,লোড পরীক্ষা
लोब,লব
लोब अँटेना,লোব অ্যান্টেনা
स्थानिक नेटवर्क,স্থানীয় নেটওয়ার্ক
स्थानिक बॅटरी,স্থানীয় ব্যাটারি
स्थानिक ऑसीलेटर,স্থানীয় দোলক
लॉग,লগ
लॉग बुक,লগ বই
लॉग इन (लॉग ऑन),লগ ইন (লগ অন)
लॉग ऑफ (लॉग आउट),লগ অফ (লগ আউট)
लॉग पत्रक,লগ শিট
लॉगरिदम,লগারিদম
लॉगरिथमिक एम्पलीफायर,লগারিদমিক পরিবর্ধক
लॉगरिथमिक गुणोत्तर,লগারিদমিক অনুপাত
लॉगरिथमिक प्रतिसाद,লগারিদমিক প্রতিক্রিয়া
लॉगरिथमिक स्केल,লগারিদমিক স্কেল
लॉगिंग,লগিং
तर्कशास्त्र,যুক্তি
लॉजिक गेट,লজিক গেট
तर्कशास्त्र ऑपरेशन,যুক্তি অপারেশন
तार्किक,যৌক্তিক
तार्किक फ्रेम,যৌক্তিক ফ্রেম
लोगो घालणारा,লোগো সন্নিবেশ
रेखांश,দ্রাঘিমাংশ
लूप,লুপ
लूप अँटेना,লুপ অ্যান্টেনা
लूप गेन,লুপ লাভ
लूप चाचणी,লুপ পরীক্ষা
सैल संपर्क,আলগা যোগাযোগ
सैल कपलिंग,আলগা সংযোজন
लॉसलेस अँटेना,লসলেস অ্যান্টেনা
लॉसलेस कॉम्प्रेशन,ক্ষতিহীন সংকোচনের
लॉसि कॉम्प्रेशन,ক্ষতিগ্রস্থ সংকোচনের
मोठा आवाज (आवाज),জোরে (শব্দ)
लाऊडस्पीकर,লাউডস্পিকার
कमी वारंवारता,কম কম্পাঙ্ক
निम्न स्तरीय भाषा,নিম্ন স্তরের ভাষা
कमी तोटा फीडर,কম লোকসান ফিডার
कमी तोटा लवचिक कोएक्सियल केबल,কম লোকসান নমনীয় কোক্সিয়াল কেবল
कमी आवाज रिसीव्हर,কম শব্দ রিসিভার
कमी फिरणारी उपग्रह,কম কক্ষপথ স্যাটেলাইট
लो पास फिल्टर,লো পাস ফিল্টার
कमी प्रतिक्रिया मिळवणे,কম রিঅ্যাক্ট্যান্স আর্থিং
कमी प्रतिकार मार्ग,কম প্রতিরোধের পথ
Lug,লগ
ल्युमिनेन्स,আলোকসজ্জা
गठ्ठा,লম্পট
मॅक्रो ब्लॉक,ম্যাক্রো ব্লক
मॅक्रो व्याख्या,ম্যাক্রো সংজ্ঞা
मॅक्रो व्हिजन,ম্যাক্রো ভিশন
जादू डोळा,ম্যাজিক আই
चुंबक,চৌম্বক
चुंबकीय क्षेत्र,চৌম্বক ক্ষেত্র
चुंबकीय प्रवाह,চৌম্বকীয় প্রবাহ
चुंबकीय खांब,চৌম্বকীয় মেরু
चुंबकीय वादळ,চৌম্বকীয় ঝড়
चुंबकीय स्विच,চৌম্বকীয় সুইচ
चुंबकीय टेप,চৌম্বকীয় টেপ
चुंबकत्व,চৌম্বকীয়তা
मेल विलीनीकरण,মেইল মার্জ
पत्रव्यवहाराची यादी,মেইলিং তালিকা
मुख्य वाहक,প্রধান ক্যারিয়ার
देखभाल,রক্ষণাবেক্ষণ
देखभाल,রক্ষণাবেক্ষণ
देखभाल कार्यसंघ,রক্ষণাবেক্ষণ দল
बहुसंख्य वाहक,সংখ্যাগরিষ্ঠ ক্যারিয়ার
संपर्क रिले बनवा,যোগাযোগ রিলে করুন
मेक-अँड ब्रेक स्विच,মেক-অ্যান্ড-ব্রেক সুইচ
नर-कनेक्टर,পুরুষ সংযোগকারী
माणसाने आवाज केला,মানুষ শব্দ করেছে
व्यवस्थापन माहिती प्रणाली (एमआयएस),পরিচালন তথ্য সিস্টেম (এমআইএস)
हाताळले,ম্যানিপুলেটেড
मॅन्युअल नियंत्रण,মূল নিয়ন্ত্রণ
व्यक्तिचलित पद्धत,ম্যানুয়াল পদ্ধতি
सुरक्षिततेची खबरदारी,সুরক্ষা সতর্কতা ম্যানুয়াল
व्यक्तिचलितपणे ऑपरेट केले,ম্যানুয়ালি পরিচালিত
निर्माता,প্রস্তুতকারক
मुखवटा,মুখোশ
मस्की,মাসকি
मास्कर,মাস্কার
मास्किंग,মাস্কিং
मास्किंग वर्तन,মাস্কিং আচরণ
ऑडिओचा मास्किंग प्रभाव,অডিওর মাস্কিং প্রভাব
मास्किंग थ्रेशोल्ड,থ্রেশহোল্ড মাস্কিং
मास्किंग टोन,মাস্কিং টোন
मास्ट,মাস্ট
मास्ट रेडिएटर,মাস্ট রেডিয়েটার
मास्टर कंट्रोल,মাস্টার নিয়ন্ত্রণ
मास्टर ऑसिलॅटरर,মাস্টার অসিলট্রোর
सामना-प्रतिबिंब,ম্যাচ-ইমিডেন্স
मॅचिंग नेटवर्क,ম্যাচিং নেটওয়ার্ক
मॅचिंग स्टब,ম্যাচিং স্টাব
मॅचिंग ट्रान्सफॉर्मर,ম্যাচিং ট্রান্সফর্মার
साहित्य-प्रक्रिया,জিনিষ পত্র সরবরাহ
मॅट्रिक्स,ম্যাট্রিক্স
जास्तीत जास्त,সর্বাধিককরণ
जास्तीत जास्त मागणी निर्देशक,সর্বাধিক চাহিদা সূচক
जास्तीत जास्त उर्जा घनता,সর্বাধিক শক্তি ঘনত্ব
जास्तीत जास्त संवेदनशीलता,সর্বাধিক সংবেদনশীলতা
जास्तीत जास्त तापमान,সর্বাধিক তাপমাত্রা
जास्तीत जास्त वापरण्यायोग्य वारंवारता,সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি
कमाल मूल्य,সর্বোচ্চ মূল্য
अयशस्वी होण्याचा अर्थ,ব্যর্থতার গড় সময়
म्हणजे मूल्य,গড় মান
मोजलेले सिग्नल,পরিমাপ সংকেত
मोजमाप,মাপা
डिव्हाइस मोजत आहे,পরিমাপ যন্ত্র
मोजण्याचे उपकरणे,পরিমাপ সরঞ্জাম
मोजण्याचे साधन,পরিমাপক যন্ত্রপাতি
फील्ड सामर्थ्याचे मोजमाप,ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম
मोजपट्टी,পরিমাপের ফিতা
यंत्रणा,পদ্ধতি
मीडिया सर्व्हर,মিডিয়া সার্ভার
मध्यम,মধ্যম
मध्यम वारंवारता,মাঝারি ফ্রিকোয়েন্সি
मध्यम वारंवारता लाट,মাঝারি ফ্রিকোয়েন্সি তরঙ্গ
मध्यम लाट (मेगावॅट),মাঝারি তরঙ্গ (মেগাওয়াট)
मेगा-ओहम,মেগা-ওহম
मेगर,মেগার
मेमरी,স্মৃতি
मार्गदर्शक,পরামর্শদাতা
मेनू बार,মেনু বার
बुध स्विच,বুধ সুইচ
विलीनीकरण,মার্জিং
संदेश,বার্তা
मेटाडेटा,মেটাডেটা
मेटल-ऑक्साईड सेमीकंडक्टर डायोड,ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড
मेटल-शीथ केबल,ধাতব-শেথযুক্ত কেবল
मीटर,মিটার
मीटरिंग पॅनेल,মিটারিং প্যানেল
मीका,মিকা
मीका-इन्सुलेशन,মাইকা-ইনসুলেশন
सूक्ष्म-,ক্ষুদ্র-
सूक्ष्म घटक,মাইক্রো উপাদান
सूक्ष्म संगणक,মাইক্রো কম্পিউটার
मायक्रो-कंट्रोलर,মাইক্রো-কন্ট্রোলার
मायक्रो-इलेक्ट्रॉनिक्स,মাইক্রো-ইলেক্ট্রনিক্স
मायक्रोफोन,মাইক্রোফোন
मायक्रोफोनिक्स,মাইক্রোফোনিক্স
मायक्रोप्रोसेसर,মাইক্রোপ্রসেসর
मायक्रो-व्होल्ट (एमव्ही),মাইক্রো-ভোল্ট (এমভি)
मायक्रोवेव्ह,মাইক্রোওয়েভ
मायक्रोवेव्ह अँटेना,মাইক্রোওয়েভ অ্যান্টেনা
मायक्रोवेव्ह बीम,মাইক্রোওয়েভ মরীচি
मिड-बँड,মিড-ব্যান্ড
स्थलांतर,স্থানান্তর
स्थलांतर मार्ग,মাইগ্রেশন পাথ
सूक्ष्म,ক্ষুদ্রাকার
लघुलेखित,মিনিয়েচারাইজড
किमान,সর্বনিম্ন
किमान तापमान,ন্যূনতম তাপমাত্রা
किमान वापरण्यायोग्य फील्ड सामर्थ्य,সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি
अल्पसंख्याक वाहक,সংখ্যালঘু ক্যারিয়ার
गैरसमज,ভুল
मिसळा,মিশ্রণ
मिश्रित ब्लँकिंग,মিশ্রিত ফাঁকা
मिश्रित समक्रमण,মিশ্র সিঙ্ক
मिक्सर,মিক্সার
मिक्सर ट्यूब,মিক্সার টিউব
मिसळणे,মিশ্রণ
मिक्सिंग सर्किट,মিশ্রণ সার্কিট
मेमोनिक,স্মৃতিচারণ
मेमोनोनिक्स,স্মৃতিসৌধ
मोबाईल,মুঠোফোন
मोबाइल मल्टीमीडिया अनुप्रयोग,মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন
मोबाइल टीव्ही,মোবাইল টিভি
मोड,মোড
अपयशाची पद्धत,ব্যর্থতার মোড
प्रसार मोड,প্রচারের পদ্ধতি
मॉडेल,মডেল
मॉडेम,মডেম
आधुनिक एफएम ट्रान्समीटर,আধুনিক এফএম ট্রান্সমিটার
आधुनिक ट्रेंड,আধুনিক প্রবণতা
कॉन्फिगरेशनचे मोड,কনফিগারেশন মোড
सुधारित करा,সংশোধন করুন
मॉड्युलेटेड सतत लाट,মডুলেটেড অবিচ্ছিন্ন তরঙ্গ
मॉड्युलेटेड सिग्नल,মোডুলেটেড সিগন্যাল
मॉड्युलेटेड वेव्हफॉर्म,মডুলেটেড ওয়েভফর্ম
मॉड्यूलेशन,মড্যুলেশন
मॉड्यूलेशन मोठेपणा,মড্যুলেশন প্রশস্ততা
मॉड्युलेशन क्षमता,মড্যুলেশন ক্ষমতা
मॉड्युलेशन वारंवारता,মড্যুলেশন ফ্রিকোয়েন্সি
मॉड्युलेशन इंडेक्स,মড্যুলেশন সূচক
मॉड्यूलेशन रेषात्मकता,মড্যুলেশন লিনিয়ারিটি
मॉड्युलेशन मीटर,মড্যুলেশন মিটার
मॉड्युलेशन मॉनिटर,মড্যুলেশন মনিটর
मॉड्युलेशन टक्केवारी,মড্যুলেশন শতাংশ
मॉड्युलेटर,মডুলেটর
मॉड्यूल,মডিউল
ओलावा,আর্দ্রতা
चालना,গতি
मॉनिटर,মনিটর
देखरेख,পর্যবেক্ষণ
देखरेख आणि विश्लेषण तंत्र,পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল
देखरेख आणि नियंत्रण,পর্যবেক্ষণ এবং নিয়ন্ত্রণ
देखरेख स्टेशन,মনিটরিং স্টেশন
मोनोक्रोम,একরঙা
मोनोफोनिक ट्रान्समिशन,মনোফোনিক সংক্রমণ
मॉर्फ,মরফ
मॉर्फिंग,মরফিং
मॉर्फिझम,মরফিজম
मोज़ेक,মোজাইক
मदरबोर्ड,মাদারবোর্ড
मोशन भरपाई,গতি ক্ষতিপূরণ
गती अंदाज,গতি অনুমান
मोशन वेक्टर,গতি ভেক্টর
मोशन व्हिडिओ,গতি ভিডিও
मोटर,মোটর
मोटर ऑपरेटर,মোটর অপারেটর
मोटर स्टार्टर,মোটর স্টার্টার
माउंट,মাউন্ট
माउस,মাউস
माउस इंटरफेस,মাউস ইন্টারফেস
हालचाल,আন্দোলন
मल्टी चॅनेल विस्तार,মাল্টি চ্যানেল এক্সটেনশন
मल्टीकास्टिंग,মাল্টিকাস্টিং
मल्टीचेनेल सिग्नल,মাল্টিচ্যানেল সংকেত
मल्टीडायरेक्शनल मायक्रोफोन,মাল্টিডাইরেকশনাল মাইক্রোফোন
बहुभाषिक भाष्य,বহুভাষিক ভাষ্য
मल्टीमीडिया,মাল্টিমিডিয়া
मल्टीमीडिया कियोस्क,মাল্টিমিডিয়া কিওস্ক
मल्टीमीटर,মাল্টিমিটার
मल्टीपाथ,মাল্টিথ
मल्टीपाथ रिसेप्शन,মাল্টিথ রিসেপশন
मल्टीफेस,মাল্টিপেজ
एकाधिक,একাধিক
एकाधिक प्रवेश प्रणाली,একাধিক অ্যাক্সেস সিস্টেম
मल्टीप्लेक्स,মাল্টিপ্লেক্স
मल्टीप्लेक्सर,মাল্টিপ্লেক্সার
मल्टीप्लेक्सिंग,মাল্টিপ্লেক্সিং
मल्टीस्टेज एम्पलीफायर,মাল্টিস্টেজ পরিবর্ধক
मल्टीटास्किंग,মাল্টিটাস্কিং
मल्टीव्हिब्रेटर,মাল্টিভাইবারেটর
निःशब्द,নিঃশব্দ
परस्पर आवाहन,পারস্পরিক আচরণ
परस्पर प्रतिबाधा,পারস্পরিক প্রতিবন্ধকতা
परस्पर इंडक्टन्स,পারস্পরিক আবেশাঙ্ক
परस्पर हस्तक्षेप,পারস্পরিক হস্তক্ষেপ
नॅनो-टेक्नॉलॉजी,ন্যানো-টেকনোলজি
अरुंदबँड,সংকীর্ণ
अरुंदकास्टिंग,সংকীর্ণতা
नैसर्गिक मसुदा,প্রাকৃতিক খসড়া
नेव्हिगेटर,নেভিগেটর
नकारात्मक,নেতিবাচক
नकारात्मक पूर्वाग्रह,নেতিবাচক পক্ষপাত
नकारात्मक शुल्क,নেতিবাচক চার্জ
नकारात्मक अभिप्राय,নেতিবাচক প্রতিক্রিয়া
नकारात्मक शिखर,নেতিবাচক শিখর
नकारात्मक प्रतिकार,নেতিবাচক প্রতিরোধ
निव्वळ फायदा,নেট লাভ
निव्वळ तोटा,নেট ক্ষতি
नेटिक्वेट,নেটটিকেট
नेटवर्क,অন্তর্জাল
नेटवर्क विश्लेषक,নেটওয়ার্ক বিশ্লেষক
नेटवर्क फाइल सिस्टम,নেটওয়ার্ক ফাইল সিস্টেম
नेटवर्क नियोजन,নেটওয়ার্ক পরিকল্পনা
नेटवर्क टर्मिनेशन,নেটওয়ার্ক সমাপ্তি
नेटवर्किंग,নেটওয়ার্কিং
तटस्थ,নিরপেক্ষ
तटस्थीकरण,নিরপেক্ষ
न्यूज रूम ऑटोमेशन,নিউজ রুম অটোমেশন
Nebe,নিবল
कोनाडा,কুলুঙ্গি
लोड चाचणी नाही,কোনও লোড পরীক্ষা নেই
नोड,নোড
आवाज,শব্দ
आवाज आकृती,শব্দ চিত্র
आवाज फिल्टर,শব্দ পরিশোধন
आवाज मजला,শব্দ মেঝে
आवाज गेट,শব্দ গেট
आवाज प्रतिकारशक्ती,গোলমাল অনাক্রম্যতা
आवाज किलर,শব্দ কিলার
आवाजाची पातळी,শব্দ স্তর
आवाज शक्ती,শব্দ শক্তি
ध्वनी आकाराचे क्वांटिझर,শব্দ শেপিং কোয়ান্টাইজার
आवाज स्रोत,শব্দ উত্স
आवाज दडपशाही सर्किट,শব্দ দমন সার্কিট
आवाज सप्रेसर,শব্দ দমনকারী
आवाज तापमान,শব্দের তাপমাত্রা
आवाज तापमान,শব্দের তাপমাত্রা
आवाज त्रिकोण,শব্দ ত্রিভুজ
आवाज व्होल्टेज,শব্দ ভোল্টেজ
गोंगाट,গোলমাল
गोंगाट नसलेले कोडिंग,শোনা যায় না কোডিং
गोंगाट करणारा रिसेप्शन,গোলমাল অভ্যর্থনা
नाममात्र वापरण्यायोग्य फील्ड सामर्थ्य,নামমাত্র ব্যবহারযোগ্য ক্ষেত্র শক্তি
डायरेसिटोनल मायक्रोफोन,নন-ডাইরিসিটোনাল মাইক্রোফোন
नॉन-इंडिक्वक्टिव्ह लोड,অ-প্ররোচিত লোড
नॉन-इंडिक्टिव्ह प्रतिकार,অ-প্ররোচিত প্রতিরোধ
नॉन-सिनोसॉइडल वेव्ह,অ-সিনোসয়েডাল তরঙ্গ
नॉन-अस्थिर मेमरी,অনুদ্বায়ী মেমরি
किंवा गेट,না গেট
सामान्य वेग,সাধারণ গতি
सामान्य पुरवठा,সাধারণ সরবরাহ
खाच,খাঁজ
नॉच फिल्टर,খাঁজ ফিল্টার
संख्यात्मक,সংখ্যাসূচক
संख्यात्मक नियंत्रित ऑसीलेटर,সংখ্যাগতভাবে নিয়ন্ত্রিত দোলক
नट-बोल्ट,বাদাম বোল্ট
Nyquist-shannon प्रमेय,Nyquist-শ্যানন উপপাদ্য
ऑब्जेक्ट-देणारं,অবজেক্ট ওরিয়েন্টেড
ऑक्टल,অক্টাল
वारंवारतेचा अष्टक,ফ্রিকোয়েন্সি অষ্টভ
