Hindi,Punjabi
मो,ਮੋ
एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ),ਐਮ.ਆਈ.ਸੀ (ਮਾਈਕ੍ਰੋਵੇਵ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ)
अभ्रक संधारित्र,ਮੀਕਾ ਕੈਪਸੀਟਰ
एम.आई.सी.आर.,MICR
सूक्ष्म बंकन,ਸੂਖਮ ਨਿਸ਼ਾਨ
माइक्रो कंप्यूटर,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
सूक्ष्म नियंत्रक,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
सूक्ष्म इलेक्ट्रॉनिकी,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
माइक्रोफैराड,microfarad
माइक्रोफिश,ਮਾਈਕ੍ਰੋਫਿਸ਼
सूक्ष्म अनुदेश,ਮਾਈਕਰੋ ਹਦਾਇਤ
सूक्ष्माष्टि आधारित प्रचालन निकाय,ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
सूक्ष्म तर्क,ਸੂਖਮ ਤਰਕ
माइक्रोन,ਮਾਈਕ੍ਰੋਨ
माइक्रोफोन,ਮਾਈਕ੍ਰੋਫ਼ੋਨ
सूक्ष्मकर्णी प्रभाव,ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ
"माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र","ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ"
सूक्ष्म संसाधित्र कोड,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ
माइक्रो प्रोग्राम,ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ
"सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन","ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ"
माइक्रो सेकंड,ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ
सूक्ष्म पट्टी ऐंटेना,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ
सूक्ष्म पट्टी संचरण लाइन,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
"सूक्ष्म तरंग, माइक्रोवेव","ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ"
सूक्ष्म तरंग प्रवर्धक,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ
सूक्ष्म तरंग ऐंटेना,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ
सूक्ष्म तरंग कड़ी,ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ
सूक्ष्म तरंग संचरण विंडो,ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ
सूक्ष्म तरंग नली,ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ
मध्य बैंड परास,ਮੱਧ ਬੈਂਡ ਸੀਮਾ
एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक),MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ)
मिलर प्रभाव धारिता,ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ
मिलर समाकलित्र,ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ
मिलर काल आधार,ਮਿਲਰ ਕਾਲ ਬੇਸ
मिलर प्रमेय,ਮਿਲਰ ਥਿਊਰਮ
मिलीआमीटर,ਮਿਲੀਮੀਟਰ
मिली ऐम्पीयर,ਮਿਲੀ ਐਂਪੀਅਰ
मिली हेनरी,ਮਿਲੀ ਹੈਨਰੀ
मिलमैन प्रमेय,ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ
लघुकरण,ਛੋਟਾ ਕਰਨਾ
अल्पसंख्यक वाहक,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
अल्पसंख्यक वाहक धारा,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ
मिनटर्म,ਮਿਨਟਰਮ
व्यवकल्य,ਘਟਾਓ
मि.प.स.,ਐਮ.ਪੀ.ਐਸ.
अपसंरेखण,ਗਲਤ ਅਲਾਈਨਮੈਂਟ
अपस्वरण,ਖਾਤਮਾ
मिश्रक,ਮਿਕਸਰ
एम.एम.यू. (स्मृति प्रबंधन इकाई),ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ)
स्मरक,ਯਾਦਾਸ਼ਤ
गतिशील इलेक्ट्रॉन,ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ
गतिशीलता,ਗਤੀਸ਼ੀਲਤਾ
मोडीय विक्षेपण,ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ
विधा,ਮੋਡ
निदर्श,ਮਾਡਲ
मोडेम,ਮਾਡਮ
अपरिवर्तित आवृत्ति मॉडुलन कोडन,ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ
मॉडुलीय अभिकल्प,ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ
मॉडुलित,ਸੰਚਾਲਿਤ
मॉडुलन,ਮੋਡੂਲੇਸ਼ਨ
मॉडुलन गहराई,ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ
मॉडुलन सूचकांक,ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ
मॉडुलन प्रतिशत,ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ
मॉड्यूल,ਮੋਡੀਊਲ
मापांक एन गुणक,ਮਾਡਿਊਲਸ n ਗੁਣਕ
गणक मापांक,ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ
अणु,ਅਣੂ
संवेग,ਭਾਵਨਾ
मॉनिटर,ਮਾਨੀਟਰ
एकवर्णी,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ
एकवर्णी प्रदर्श,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ
एकाश्मीय (आई.सी.),ਮੋਨੋਲਿਥਿਕ (IC)
एकल स्पंद,ਸਿੰਗਲ ਪਲਸ
एकस्थितिक बहुकंपित्र,ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
एकरूपता,ਇਕਸਾਰਤਾ
मूर-नियम,ਮੂਰ ਦਾ ਕਾਨੂੰਨ
मोर्स कोड,ਮੋਰਸ ਕੋਡ
मॉसफेट,mosfet
सार्थकतम संप्रतीक,ਅਰਥਪੂਰਨ ਅੱਖਰ
मदर बोर्ड,ਮਦਰ ਬੋਰਡ
मोटर,ਮੋਟਰ
मोटर क्रिया,ਮੋਟਰ ਕਾਰਵਾਈ
आरोपण,ਦੋਸ਼
माउस,ਮਾਊਸ
चल कुंडली लाउडस्पीकर,ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ
चलकुंली मीटर,ਚੱਲ ਰਿਹਾ ਮੀਟਰ
समपेग,ਸੰਪੇਗ
एम.पी.यू.,ਐਮ.ਪੀ.ਯੂ
एम.एस.डी. (सार्थकतम अंक),MSD (ਉੱਚਤਮ ਸਕੋਰ)
एम.एस.विंडोज,ਐਮਐਸ ਵਿੰਡੋਜ਼
एम.टी.बी.एफ. (अंतर विफलता माध्यकाल),ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ)
बहुकोटर क्लाइस्ट्रॉन,ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ
बहुचालक संबंधक,ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ
मल्टीमीडिया,ਮਲਟੀਮੀਡੀਆ
बहुमापक,ਮਲਟੀਮੀਟਰ
बहुउत्सर्जक ट्रांजिस्टर,ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ
बहुअनुरेख,ਮਲਟੀਟਰੇਸਿੰਗ
गुण्य,ਯੋਗਤਾ
गुणक,ਗੁਣਕ
बहु संसाधन,ਬਹੁ ਸਰੋਤ
बहु-क्रमादेशन,ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ
बहुपरास,ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ
बहुपद प्रवर्धक,ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ
बहुक्रियन,ਮਲਟੀਫੰਕਸ਼ਨ
मूक,ਚੁੱਪ
अन्योन्य अभिलक्षण,ਆਪਸੀ ਗੁਣ
अन्योन्य चालकत्व,ਆਪਸੀ ਚਾਲਕਤਾ
अन्योन्य युग्मन,ਆਪਸੀ ਜੋੜੀ
अन्योन्य प्रेरकत्व,ਆਪਸੀ ਪ੍ਰੇਰਣਾ
अन्योन्य प्रतिघात,ਪਰਸਪਰਤਾ
माइलर पी.सी. बोई,ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ
N-द्रव्य,N- ਮਾਮਲਾ
एन.ए.एम.पी.एस.,NAMPS
नैंड-नैंड परिपथ,ਨੰਦ-ਨੰਦ ਸਰਕਟ
"नैनो सेंकड (- से, )","ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )"
नेपियर नियम,ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ
संकीर्ण बैंड,ਤੰਗ ਬੈਂਡ
संकीर्ण बैंड रव,ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ
संकीर्ण बैंड पारक रव,ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ
मूल अनुभाषक,ਮੂਲ ਦੁਭਾਸ਼ੀਏ
प्राकृतिक गणन,ਕੁਦਰਤੀ ਗਣਨਾ
प्राकृतिक आवृत्ति,ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ
प्राकृतिक लघुगणक,ਕੁਦਰਤੀ ਲਘੂਗਣਕ
निकटकॉल,ਨੇੜੇ ਕਾਲ
निकट झंप,ਕੰਬਣ ਦੇ ਨੇੜੇ
"नीडल वेग, सूची वेग","ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ"
निषेध,ਮਨਾਹੀ
निषेध सूचन,ਮਨਾਹੀ ਨੋਟਿਸ
निषेध प्रतीक,ਮਨਾਹੀ ਪ੍ਰਤੀਕ
ऋणात्मक गेट,ਨਕਾਰਾਤਮਕ ਗੇਟ
ऋणात्मक एंड गेट,ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ
ऋणात्मक बंधन,ਨਕਾਰਾਤਮਕ ਬੰਧਨ
ऋणात्मक कर्त्तन,ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ
ऋणात्मक कोर,ਨਕਾਰਾਤਮਕ ਕੋਰ
ऋणात्मक उत्सर्जक अनुगामी,ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ
ऋणात्मक पुनर्निवेश,ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼
ऋणात्मक पुनर्निवेश प्रवर्धक,ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
ऋणात्मक तर्क,ਨਕਾਰਾਤਮਕ ਦਲੀਲ
ऋणात्मक ऑर गेट,ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ
ऋणात्मक ध्रुवता,ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ
ऋणात्मक प्रतिरोध,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ
ऋणात्मक प्रतिरोध क्षेत्र,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ
ऋणात्मक प्रदाय,ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ
ऋणात्मक ताप,ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ
ऋणात्मक ताप गुणांक,ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ
ऋणात्मक संचरण,ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ
ऋणात्मक ट्री,ਨਕਾਰਾਤਮਕ ਰੁੱਖ
ऋणात्मक टनल डायोड,ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ
ऋणात्मक मिथ्या,ਨਕਾਰਾਤਮਕ ਝੂਠ
ऋणात्मक सत्य,ਨਕਾਰਾਤਮਕ ਸੱਚ
उपेक्षणीय,ਮਾਮੂਲੀ
नेमेटिक द्रव क्रिस्टल,nematic ਤਰਲ ਕ੍ਰਿਸਟਲ
निमेटिव विधा,ਨਕਾਰਾਤਮਕ ਮੋਡ
न्योन लैंप,ਨਿਓਨ ਲੈਂਪ
नेपर,napper
नीड़ित शाखन,ਨੇਸਟਡ ਸ਼ਾਖਾ
नीड़ित कार्य पताका,ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ
नीड़न,ਆਲ੍ਹਣਾ
पूर्ण अपद्रव्य सांद्रता,ਪੂਰਨ ਅਸ਼ੁੱਧਤਾ ਇਕਾਗਰਤਾ
नेट सूची,ਸ਼ੁੱਧ ਸੂਚੀ
"जाल, नेटवर्क","ਨੈੱਟਵਰਕ, ਨੈੱਟਵਰਕ"
नेटवर्क ड्राइव,ਨੈੱਟਵਰਕ ਡਰਾਈਵ
नेटवर्क परिचालक,ਨੈੱਟਵਰਕ ਆਪਰੇਟਰ
नेटवर्क मॉडल,ਨੈੱਟਵਰਕ ਮਾਡਲ
नेटवर्क प्रचालन तंत्र,ਨੈੱਟਵਰਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
नेटवर्क परिसेवक,ਨੈੱਟਵਰਕ ਸਰਵਰ
नेटवर्क संरचना,ਨੈੱਟਵਰਕ ਬਣਤਰ
नेटवर्क सिद्धांत,ਨੈੱਟਵਰਕ ਥਿਊਰੀ
नेटवर्क सांस्थितिकी,ਨੈੱਟਵਰਕ ਟੌਪੋਗ੍ਰਾਫੀ
उदासीन,ਮੂਡੀ
उदासीन रेखा,ਨਿਰਪੱਖ ਲਾਈਨ
उदासीन क्षेत्र,ਉਦਾਸ ਜ਼ੋਨ
निष्प्रभावन परिपथ,ਨਿਰਪੱਖਤਾ ਸਰਕਟ
निष्प्रभावन,ਨਿਰਪੱਖਕਰਨ
न्यूट्रॉन,ਨਿਊਟ੍ਰੋਨ
अगली पीढ़ी सी.पी.यू.,ਅਗਲੀ ਪੀੜ੍ਹੀ ਦਾ CPU
नई पंक्ति संप्रतीक,ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ
न्यूजीलैंड वायरस,ਨਿਊਜ਼ੀਲੈਂਡ ਵਾਇਰਸ
अगली अवस्था,ਅਗਲੇ ਪੜਾਅ
अगली अवस्था समीकरण,ਅਗਲੇ ਪੜਾਅ ਦੇ ਸਮੀਕਰਨ
अगली अवस्था सारणी,ਅਗਲੇ ਪੜਾਅ ਦੀ ਸਾਰਣੀ
निबल,ਨਿਬਲ
निबल स्मृति चिप,ਨਿਬਲ ਮੈਮੋਰੀ ਚਿੱਪ
निबल बहुसंकेतक,ਨਿਬਲ ਮਲਟੀਪਲੈਕਸਰ
निकोलस चार्ट,ਨਿਕੋਲਸ ਚਾਰਟ
रात्रि प्रभाव,ਰਾਤ ਦਾ ਪ੍ਰਭਾਵ
नौ पथ टेप,ਨੌ ਮਾਰਗ ਟੇਪ
नौ-पूरक,ਨੌ ਦਾ ਪੂਰਕ
एन मॉस,en moss
एन मॉस प्रतिलोमी,en moss ਉਲਟਾ
एन मॉस प्रक्रम,ਸਮੂਹਿਕ ਪ੍ਰਕਿਰਿਆ ਵਿੱਚ
एन मॉस संरचना,en moss ਬਣਤਰ
एन मॉस ट्रांजिस्टर,ਐਨ ਮੋਸ ਟਰਾਂਜ਼ਿਸਟਰ
शून्य लोड धारा,ਜ਼ੀਰੋ ਲੋਡ ਮੌਜੂਦਾ
ऐंठन रहित केबल,ਕੱਟੀ ਹੋਈ ਕੇਬਲ
नोडीय,nodular
"नोड, आसंधि","ਨੋਡ, ਨੋਡ"
नोड निम्निकरण,ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ
रव,ਰੌਲਾ
रव अवधाव,ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ
रव बैंड विस्तार,ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
रव प्रस्फोट,ਰੌਲਾ ਫਟਣਾ
रव निरस्त माइक्रोफोन,ਸ਼ੋਰ ਰੱਦ ਕਰਨ ਵਾਲਾ ਮਾਈਕ੍ਰੋਫ਼ੋਨ
रव गुणक,ਸ਼ੋਰ ਗੁਣਕ
रव पुनर्निवेश प्रवर्धक,ਸ਼ੋਰ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
रवांक,ਰਾਵੰਕ
रव अप्रभावित,ਰੌਲਾ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੁੰਦਾ
रव आवेग,ਰੌਲਾ-ਰੱਪਾ
रव सीमक,ਸ਼ੋਰ ਸੀਮਾ ਕਰਨ ਵਾਲਾ
रव उपांत,ਸ਼ੋਰ ਮਾਰਜਿਨ
रव मापन,ਸ਼ੋਰ ਮਾਪ
रव विभाजन,ਰੌਲਾ ਵੰਡ
रव क्वांटमीकरण,ਸ਼ੋਰ ਦੀ ਮਾਤਰਾ
"रव न्यूनीकरण, रव न्यूनन","ਰੌਲਾ ਘਟਾਉਣਾ, ਰੌਲਾ ਘਟਾਉਣਾ"
रव प्रतिरोध,ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ
रव रूपण,ਰੌਲੇ ਦੀ ਨੁਮਾਇੰਦਗੀ
रव स्पाइक,ਸ਼ੋਰ ਸਪਾਈਕ
रव ताप,ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ
"रवक फ्लॉपी, डिस्क ड्राइव",ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ
नामीय प्रतिबाधा,ਨਾਮਾਤਰ ਰੁਕਾਵਟ
नाभीय मूल्य,ਫੋਕਲ ਮੁੱਲ
अरैखिक विरूपण,ਗੈਰ-ਲੀਨੀਅਰ ਵਿਗਾੜ
अविकरणी,ਅਟੱਲ
अनुनादहीन/अननुनादी,ਬੇਲੋੜੀ
अननुनादी ऐंटेना,ਗੈਰ-ਰਜ਼ੋਨੈਂਟ ਐਂਟੀਨਾ
अक्षतिपूरित संक्रियात्मक प्रवर्धक,ਗੈਰ-ਮੁਆਵਜ਼ਾ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ
असंपूरक,ਗੈਰ-ਪੂਰਕ
अचालक,ਡਾਇਲੈਕਟ੍ਰਿਕ
असंलग्न आँकड़ा संरचना,ਜੁੜਿਆ ਡਾਟਾ ਬਣਤਰ
आक्रांतिक धाव,ਹਮਲਾਵਰ ਦੌੜ
प्रव्यपजनन विधा,ਡਾਇਵਰਸ਼ਨ ਮੋਡ
अविनाशी पठन,ਅਵਿਨਾਸ਼ੀ ਪੜ੍ਹਨਾ
डॉस रहित विभाजन संदेश,dosless ਭਾਗ ਸੁਨੇਹਾ
अनिष्याद्य कथन,ਗਲਤ ਬਿਆਨ
अनादर्श निष्पादन,ਮਾੜੀ ਕਾਰਗੁਜ਼ਾਰੀ
असंघट्ट मुट्रक,assanghat mutrak
प्रेरणहीन कुंडली,ਗੈਰ-ਇੰਡਕਸ਼ਨ ਕੁੰਡਲੀ
अप्रतीपन प्रवर्धक,ਗੈਰ-ਵਾਪਸੀ ਐਂਪਲੀਫਾਇਰ
अप्रतिलोम माध्य प्रवर्धक,ਉਲਟ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ
अप्रतिलोम बफर,ਉਲਟ ਬਫਰ
अप्रतिलोम तुलनक,ਉਲਟ ਤੁਲਨਾਕਰਤਾ
अप्रतिलोम विन्यास,ਉਲਟ ਸੰਰਚਨਾ
अप्रतिलोम संकलक प्रवर्धक,ਉਲਟ ਕੰਪਾਈਲਰ ਐਂਪਲੀਫਾਇਰ
अप्रतिलोमी वोल्टता,ਉਲਟ ਵੋਲਟੇਜ
अरैखिक,ਗੈਰ-ਲੀਨੀਅਰ
अरैखिक संधारित्र,ਗੈਰ-ਲੀਨੀਅਰ ਕੈਪਸੀਟਰ
अरैखिक परिपथ विश्लेषण,ਗੈਰ-ਲੀਨੀਅਰ ਸਰਕਟ ਵਿਸ਼ਲੇਸ਼ਣ
अरैखिक घटक,ਗੈਰ-ਲੀਨੀਅਰ ਕੰਪੋਨੈਂਟ
अरैखिक लोड लाइन,ਗੈਰ-ਲੀਨੀਅਰ ਲੋਡ ਲਾਈਨ
अरैखिक मॉडुलन,ਗੈਰ-ਲੀਨੀਅਰ ਮੋਡੂਲੇਸ਼ਨ
अरैखिक प्रतिरोध,ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰਤੀਰੋਧ
अरैखिक प्रणाली,ਗੈਰ-ਲੀਨੀਅਰ ਸਿਸਟਮ
अरैखिकता,ਗੈਰ-ਰੇਖਿਕਤਾ
अरैखिकता त्रुटि,ਗੈਰ-ਰੇਖਿਕਤਾ ਗਲਤੀ
प्रसामान्यीकृत आवृत्ति,ਸਧਾਰਣ ਬਾਰੰਬਾਰਤਾ
अनावर्ती,ਗੈਰ-ਆਵਰਤੀ
अप्रतिक्रियात्मक भाषा,ਗੈਰ-ਜਵਾਬਦੇਹ ਭਾਸ਼ਾ
अपुनरावृत्ति प्रणाली,ਦੁਹਰਾਓ ਸਿਸਟਮ
तंत्ररहित डिस्क,ਸਿਸਟਮ ਰਹਿਤ ਡਿਸਕ
अक्रमबद्ध कोड,ਸੀਰੀਅਲ ਕੋਡ
असतहीय,ਗੈਰ-ਸਤਹ
अवाष्पशील भंडारण,ਗੈਰ-ਅਸਥਿਰ ਸਟੋਰੇਜ਼
नॉर,ਨੌਰ
नॉर फलन,knorr ਫੰਕਸ਼ਨ
नॉर गेट,ਨਾ ਹੀ ਗੇਟ
नॉर लैच,knorr latch
नॉर संक्रिया,ਨੌਰ ਓਪਰੇਸ਼ਨ
सामान्य घनत्व फलन,ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ
स्फुरण रव,ਵਹਿਣ ਦਾ ਸ਼ੋਰ
सामान्य प्रतिचयन,ਆਮ ਨਮੂਨਾ
प्रसामान्यीकृत प्रवेश्यता,ਸਧਾਰਣ ਪ੍ਰਵੇਸ਼
सामान्यतः बंद मासफेट,ਆਮ ਤੌਰ &#39;ਤੇ ਬੰਦ mosfet
नॉर-नॉर नेटवर्क,ਨਾ-ਨਾ ਹੀ ਨੈੱਟਵਰਕ
नॉर्टन मॉडल,ਨੌਰਟਨ ਮਾਡਲਸ
उत्तरी चुंबकीय ध्रुव,ਉੱਤਰੀ ਚੁੰਬਕੀ ਧਰੁਵ
नॉर्टन प्र.धा.,ਨੌਰਟਨ ਪ੍ਰਾ.
नॉर्टन प्रवर्धक,ਨੌਰਟਨ ਐਂਪਲੀਫਾਇਰ
नॉर्टन परिपथ,ਨੌਰਟਨ ਸਰਕਟ
नॉर्टन दि.धा.,ਨੌਰਟਨ ਡੀ.ਡੀ.
नॉर्टन समतुल्य परिपथ,ਨੌਰਟਨ ਬਰਾਬਰ ਸਰਕਟ
नॉर्टन प्रतिलोमी और अप्रतिलोमी,ਨੌਰਟਨ ਉਲਟ ਅਤੇ ਉਲਟ
नॉर्टन संक्रियात्मक प्रवर्धक,ਨੌਰਟਨ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ
नॉर्टन उपयोगिता,ਨੌਰਟਨ ਸਹੂਲਤ
नॉट,ਨਹੀਂ
नॉट फलन,ਫੰਕਸ਼ਨ ਨਹੀਂ
नॉट गेट,ਗੇਟ ਨਹੀਂ
नॉट संक्रिया,ਓਪਰੇਸ਼ਨ ਨਹੀਂ
"संकेत पद्धति, अंकन पद्धति",ਨੋਟੇਸ਼ਨ ਵਿਧੀ
खाँच ऐंटेना,ਝਰੀ antenna
खाँच फिल्टर,ਝਰੀ ਫਿਲਟਰ
एन.पी.एन. ट्रांजिस्टर,npn ਟਰਾਂਜ਼ਿਸਟਰ
एन.टी.एस.सी. अंतरारपृष्ठ,NTSC ਇੰਟਰਫੇਸ
एन-प्ररूप अपद्रव्य,n-ਕਿਸਮ ਦੀਆਂ ਅਸ਼ੁੱਧੀਆਂ
एन-प्ररूप द्रव्य,n-ਕਿਸਮ ਦਾ ਮਾਮਲਾ
न्यूक्लियस,ਨਿਊਕਲੀਅਸ
शून्य,ਜ਼ੀਰੋ
रिक्ति चक्र,ਖਾਲੀ ਦਾ ਚੱਕਰ
शून्य ऑफसेट वोल्टता,ਜ਼ੀਰੋ ਆਫਸੈੱਟ ਵੋਲਟੇਜ
रिक्ति सूचक,ਖਾਲੀ ਸਥਾਨ ਸੂਚਕ
संख्या आधार,ਨੰਬਰ ਅਧਾਰ
संख्या आधारित रूपांतरण,ਸੰਖਿਆ ਅਧਾਰਤ ਪਰਿਵਰਤਨ
अंक क्षति,ਪੁਆਇੰਟ ਨੁਕਸਾਨ
संख्या पाश कुंजी,ਨੰਬਰ ਲੂਪ ਕੁੰਜੀ
संख्या पद्धति,ਨੰਬਰ ਸਿਸਟਮ
संख्यात्मक सह प्रक्रमक,ਸੰਖਿਆਤਮਕ ਸਹਿ-ਪ੍ਰੋਸੈਸਰ
संख्यात्मक कुंजी पैड,ਸੰਖਿਆਤਮਕ ਕੁੰਜੀ ਪੈਡ
संख्यात्मक द्वारक,ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ
संख्यात्मक दूरी,ਸੰਖਿਆਤਮਕ ਦੂਰੀ
न्यूवीकॉन,nuvicon
नाइक्विस्ट,nyquist
नाइक्विस्ट बैंड विस्तार,nyquist ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
नाइक्विस्ट निकष,nyquist ਮਾਪਦੰਡ
नाइक्विस्ट अंतराल,nyquist ਅੰਤਰਾਲ
नाइक्विस्ट स्पंद,nyquist ਪਲਸ
नाइक्विस्ट दर,nyquist ਦਰ
नाइक्विस्ट स्थायित्व निकष,nyquist ਟਿਕਾਊਤਾ ਮਾਪਦੰਡ
नाइक्विस्ट प्रमेय,nyquist ਥਿਊਰਮ
वस्तुनिष्ठ माड़्यूल,ਉਦੇਸ਼ ਮੋਡੀਊਲ
वस्तुनिष्ठ प्रोग्राम,ਉਦੇਸ਼ ਪ੍ਰੋਗਰਾਮ
अभिदृश्य लेंस,ਉਦੇਸ਼ ਲੈਨਜ
वस्तु अभिमुखित प्रोग्रामन,ਆਬਜੈਕਟ ਓਰੀਐਂਟਡ ਪ੍ਰੋਗਰਾਮਿੰਗ
अष्टक,ਅਸ਼ਟੈਵ
अष्टीय बस ग्राही-प्रेषित,ਅੱਠਵਾਂ ਬੱਸ ਰਿਸੀਵਰ-ਰਵਾਨਾ ਕੀਤਾ ਗਿਆ
