Kannada,Malayalam
ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಆಧಾರಿತ ಆಡಿಯೊ ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള ഓഡിയോ ഡെലിവറി സിസ്റ്റം
ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಆಧಾರಿತ ರೆಕಾರ್ಡಿಂಗ್,ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള റെക്കോർഡിംഗ്
ಚರಂಡಿ,ഹാർഡ്വെയർ
ಹಾರ್ಡ್‌ವೇರ್ ವಿಳಾಸ,ഹാർഡ്വെയർ വിലാസം
ಸಾಮರಸ್ಯದ,ഹാർവിക്
ಸಾಮರಸ್ಯ ಅಸ್ಪಷ್ಟತೆ,ഹാർവിക് വക്രീകരണം
ಸಾಮರಸ್ಯ ಹೊರಸೂಸುವಿಕೆ,ഹാർവിക് എമിഷൻ
ಹಾರ್ಮೋನಿಕ್ ಫಿಲ್ಟರ್ ಘಟಕ,ഹാർമോണിക് ഫിൽട്ടർ യൂണിറ്റ്
ಸಾಮರಸ್ಯ ಉತ್ಪಾದಕ,ഹാർമോണിക് ജനറേറ്റർ
ಸಾಮರಸ್ಯ,ഹാർമിക് അടിച്ചമർ
ಸೊಗಸು,സമരഹിതം
ಅಪಾಯ,ആപത്ത്
ಶೀರವಾಣಿ,തലക്കെട്ട്
ತಲೆ ಸ್ಥಳ,തല മുറി
ಚಿರತೆ,തലസ്ഥാനം
ತಲೆಗಾರ,തലക്കെട്ടിൽ
ಶ್ರವಣ ಕಾರ್ಯವಿಧಾನ,ശ്രവണ സംവിധാനം
ಉಷ್ಣಹಾರಿ,ചൂട് അബ്സോർബർ
ಉಷ್ಣ ಸಮತೋಲನ,ചൂട് ബാലൻസ്
ಉಷ್ಣ ತಡೆಗೋಡೆ,ചൂട് തടസ്സം
ಶಾಖ ವಾಹಕ,ചൂട് കണ്ടക്ടർ
ಉಷ್ಣಸಂಥನ,ഹീറ്റ് സിങ്ക്
ಹರ್ಟ್ಜ್ (Hz),ഹെർട്സ് (HZ)
ಭಿನ್ನಾಭಿಪ್ರಾಯ,ഹിസ്റ്റൻനെ
ಹೆಟನ್ನಿನ ರಿಸೀವರ್,ഹീറ്റഡൻ റിസീവർ
ಹೆಟೆರೊಡೈನ್ ಶಿಳ್ಳೆ (ಹೆಟೆರೊಡೈನ್ ಹಸ್ತಕ್ಷೇಪ),ഹെറ്ററഡൻ വിസിൽ (ഹെറ്റെൻറ് ഇടപെടൽ)
ಕವಚ,ഹ്യൂറിസ്റ്റിക്
ಷೂಕ್ಸಿನೀಲ್,ഹെക്സാഡെസിമൽ
ಕ್ರಮಾನುಗತ,ശ്രേറിയ മോഡുലേഷൻ
ಹೈ-ಫೈ (ಹೆಚ್ಚಿನ ನಿಷ್ಠೆ),ഹായ്-ഫൈ (ഉയർന്ന വിശ്വസ്തത)
ಉನ್ನತ ವರ್ಧಕ,ഉയർന്ന ബൂസ്റ്റ്
ಹೆಚ್ಚಿನ ಆವರ್ತನ,ഉയർന്ന ആവൃത്തി
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಆಂದೋಲನ,ഉയർന്ന ആവൃത്തി ആന്ദോളനം
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ,ഉയർന്ന ആവൃത്തി പ്രതികരണം
ಉನ್ನತ ಮಟ್ಟದ ಕಾರ್ಯಕ್ರಮ ಭಾಷೆ,ഉയർന്ന തലത്തിലുള്ള പ്രോഗ്രാം ഭാഷ
ಹೈ ಪಾಸ್ ಫಿಲ್ಟರ್,ഉയർന്ന പാസ് ഫിൽട്ടർ
ಹೈ ಪವರ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್,ഹൈ പവർ ട്രാൻസ്മിറ്റർ
ಉತ್ತಮ ಗುಣಮಟ್ಟದ ಸ್ವಾಗತ,ഉയർന്ന നിലവാരമുള്ള സ്വീകരണം
ಹೆಚ್ಚಿನ ವೇಗದ ಸಂಪರ್ಕ,ഉയർന്ന സ്പീഡ് കണക്റ്റിവിറ്റി
ಹೆಚ್ಚಿನ ವೇಗದ ಡೇಟಾ ವ್ಯವಸ್ಥೆ,ഹൈ സ്പീഡ് ഡാറ്റ സിസ്റ്റം
ಹಂದಿಯ ಕುರಿತ,ഹിസ്റ്റോഗ്രാം
ಮುಖ ಪುಟ,ഹോം പേജ്
ಕೊಕ್ಕೆ,കൊളുത്ത്
ಹುಕ್ ಅಪ್ ತಂತಿ,ഹുക്ക് അപ്പ് വയർ
ಸಮತಲ ಬ್ಲ್ಯಾಕೌಟ್ ಅವಧಿ,തിരശ്ചീന ബ്ലാക്ക് out ട്ട് കാലയളവ്
ಸಮತಲ ಖಾಲಿ,തിരശ്ചീന ശൂന്യത
ಸಮತಲ ವ್ಯಾಖ್ಯಾನ (ಸಮತಲ ರೆಸಲ್ಯೂಶನ್),തിരശ്ചീന നിർവചനം (തിരശ്ചീന മിഴിവ്)
ಸಮತಲ ವಿಚಲನ ಆಂದೋಲನ,തിരശ്ചീന വ്യതിചലനം
ಸಮತಲ ಮಾರ್ಗ,തിരശ്ചീന രേഖ
ಸಮತಲ ವಿಭಾಗ,തിരശ്ചീന വിഭാഗം
ಸಮತಲ ಸ್ವೀಪ್ ಸರ್ಕ್ಯೂಟ್,തിരശ്ചീന സ്വീപ്പ് സർക്യൂട്ട്
ಕೊಂಬಿನ ಚಮಚ,ഹോൺ ഉച്ചഭാഷിണി
ಅತಿಥೆಯ,ആതിഥേയന്
ತಿರಸ್ಕಾರ,ഹോട്ട് സ്പോട്ട്
ಮನೆ ಕಂಟಿಮಿ,വീട് സൂക്ഷിക്കുന്നു
ಕೇಂದ್ರ,ഹബ്
ವರ್ಣ,മഞ്ഞ
ಹಫ್ಮನ್ ಕೋಡಿಂಗ್,ഹഫ്മാൻ കോഡിംഗ്
ತಗ್ಗಿಸು,മുന്ന
ಮಾನವ ಆಡಿಯೊ ಗ್ರಹಿಕೆ,ഹ്യൂമൻ ഓഡിയോ പെർസെപ്ഷൻ
ಮಾನವ ಆಡಿಯೊ ವ್ಯವಸ್ಥೆ,ഹ്യൂമൻ ഓഡിയോ സിസ്റ്റം
ಮಾನವ ಶ್ರವಣ ಕಾರ್ಯವಿಧಾನ,ഹ്യൂമൻ ശ്രവണ സംവിധാനം
ಮಾನವ ವೀಡಿಯೊ ಗ್ರಹಿಕೆ,മനുഷ്യ വീഡിയോ പെർസെപ്ഷൻ
ಆರ್ದ್ರತೆ,ഈർപ്പം
ಸಂಕರಜದ,ഹൈബ്രിഡ്
ಹೈಬ್ರಿಡ್ ವೃತ್ತಿ,ഹൈബ്രിഡ് സർക്യൂട്ട്
ಹೈಬ್ರಿಡ್ ಇಂಟರ್ಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,ഹൈബ്രിഡ് ഇന്റർഗ്രെറ്റ് സർക്യൂട്ട്
ಜಲಮಾಪಕ,ഹൈഡ്രെയിൻ
ಅತಿರೇಕ,ഹൈപ്പർ
ಅಧಿಕ ಮಾಧ್ಯಮಗಳು,ഹൈപ്പർ മീഡിയ
ಅತಿರೇಕದ ಪಠ್ಯ,ഹൈപ്പർ ടെക്സ്റ്റ്
ಅತ್ಯಲ್ಪ ಲಿಖಿತ,ഹൈപ്പർലിൻ
ಐಕಾನ್,ഐക്കൺ
ಗುರುತಿಸುವಿಕೆ,തിരിച്ചറിയല്
ಗುರುತಿಸಿಕೊಳ್ಳುವಿಕೆ,തിരിച്ചറിയല്
ಹಾರಿಹೋಗು,കത്തിക്കുക
ಹಾರಿಹೋಗುವ,ജലനം
ಪ್ರಕಾಶಮಾನ,Illicance
ಪ್ರಕಾಶ,ദീപക്കാഴ്ച
ಚಿತ್ರ,പതിഛായ
ಚಿತ್ರದ ಆಂಟೆನಾ,ഇമേജ് ആന്റിന
ಚಿತ್ರಣ,ഇമേജ് ക്യാപ്ചർ
ಚಿತ್ರಕೃಡು,ഇമേജ് ഐക്കണോസ്കോപ്പ്
ಚಿತ್ರದ ನಕ್ಷೆ,ഇമേജ് മാപ്പ്
ಚಿತ್ರ,ഇമേജ് ഓർത്തൻ
ಚಿತ್ರ ಸಂಸ್ಕರಣೆ,ഇമേജ് പ്രോസസ്സിംഗ്
ಚಿತ್ರ ಸೆಟ್ಟರ್,ഇമേജ് ലെറ്റർ
ಕಾಲ್ಪನಿಕ,സാങ്കല്പികമായ
ಪ್ರತಿರೋಧ,ഇംപാമം
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ,ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆಯ ಸರ್ಕ್ಯೂಟ್,ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ,ഇംപെഡൻസ് പൊരുത്തക്കേട്
ಮುಕ್ತ ಸ್ಥಳದ ಪ್ರತಿರೋಧ,ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ
ಪ್ರತಿರೋಧ ರೂಪಾಂತರ,ഇംപെഡൻസ് പരിവർത്തനം
ಆಮದು,ഇറക്കുമതിച്ചരക്ക്
ಕಳೆಯಾದ,ഇംപ്രെഗ്നൻ
ವೋಲ್ಟೇಜ್ ಅನ್ನು ಪ್ರಭಾವಿಸಿ,വളരെയധികം വോൾട്ടേജ്
ಪ್ರಚೋದನೆ,പചോദനം
ಪ್ರಚೋದಕ ಪ್ರತಿಕ್ರಿಯೆ,പ്രേരണ പ്രതികരണം
ಅಶುದ್ಧ ವಾಹಕತೆ,അശുദ്ധി
ಅಶುದ್ಧ ಅರೆವಾಹನ,അശുദ്ധാക്ഷനി അർദ്ധത
ನಿಷ್ಪಲವಾದ,അലസമായ
ನಿಷ್ಕ್ರಿಯ ಕಿಟಕಿ,നിഷ്ക്രിയ വിൻഡോ
ಕೇಳಿಸಲಾಗದ,കേൾക്കാനാകാത്ത
ಉಚ್ಚಾರೆ,താനെടിക്കുന്ന
ಘಟನೆ ರೇ,സംഭവം
ಸೇರ್ಪಡೆ,ഉൾപ്പെടുത്തൽ
ಒಳಬರುವ ಸಂಕೇತ,ഇൻകമിംഗ് സിഗ്നൽ
ಸೂಚನೆ,സൂചകം
ಸ್ಥಳೀಯ,തദ്ദേശീയമായ
ಸ ೦ ತಾನು,ഉൾപ്പെടുത്തൽ
ಪ್ರಚೋದಕ-ವಿಶ್ವಾಸ,ഇൻഡക്റ്റീവ്-റിയാൻസ്
ಉರಿಯುವ ವಸ್ತು,ഇല്ലാത്ത മെറ്റീരിയൽ
ಮಾಹಿತಿಯುಕ್ತ,ഇൻഫോഴ്സ് പാച്ച്
ಮಾಹಿತಿ,വിവരം
ಮಾಹಿತಿ ವಾಸ್ತುಶಿಲ್ಪ,വിവര വാസ്തുവിദ്യ
ಮಾಹಿತಿ ಬಿಟ್,വിവര സാധ്യത
ಮಾಹಿತಿ ಅಂಕಿಯ,വിവര അക്ക
ಮಾಹಿತಿ ಕಿಯೋಸ್ಕ್,വിവര കിയോസ്ക്
ಮಾಹಿತಿ ಪ್ರಕ್ರಿಯೆ,വിവര പ്രക്രിയ
ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ,വിവരസാങ്കേതികവിദ്യ
ನಾಚಿಕೆಗೇಡಿ,ഇൻഫോടെയ്ൻമെന്റ്
ಅತಿಕ್ರಮತೆ ವಿಕಿರಣ,ഇൻഫ്രാറെഡ് വികിരണം
ಮೂಲಸೌಕರ್ಯ,ഇൻഫ്രാസ്ട്രക്ചർ
ಸೇವಿಸು,ഉൾപ്പെടുത്തുക
ಪದಾರ್ಥಗಳು,ചേരുവകൾ
ಪ್ರಾರಂಭದ ಪದ (ಐಡಬ್ಲ್ಯೂ),സമാരംഭിക്കൽ പദം (IW)
ಆಂತರಿಕ ಸಂಕೇತಗಳು,ആന്തരിക കോഡുകൾ
ಆವಿಷ್ಕಾರದಲ್ಲಿ,പുതുമ
ಒಳಕ್ಕೆ,നിക്ഷേപതം
ಇನ್ಪುಟ್ ಸಾಲು,ഇൻപുട്ട് ലൈൻ
ಇನ್ಪುಟ್ ಘಟಕ,ഇൻപുട്ട് യൂണിറ്റ്
ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್,ഇൻപുട്ട് വോൾട്ടേജ്
ಇನ್ಪುಟ್ output ಟ್ಪುಟ್,ഇൻപുട്ട് ഔട്ട്പുട്ട്
ಸೇರಿಸು,കൂട്ടിച്ചേര്ക്കുക
ಒಳಸೇರಿಸುವಿಕೆಯ ನಷ್ಟ,ഉൾപ്പെടുത്തൽ നഷ്ടം
ಅನುಸ್ಥಾಪನ,പതിഷ്ഠാപനം
ತತ್ಕ್ಷಣ ವೋಲ್ಟೇಜ್,തൽക്ഷണ വോൾട്ടേജ്
ಸೂಚನಾ,നിര്ദ്ദേശം
ನಿರೋಧಕ ವಸ್ತು,ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ
ನಿರೋಧನ,വൈദുതിരോധനം
ನಿರೋಧನ ಪ್ರತಿರೋಧ,ഇൻസുലേഷൻ പ്രതിരോധം
ನಿರಂಕುಶಾಧಿಕಾರಿ,സുഖാനുസൃതം
ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,സംയോജിത സർക്യൂട്ട്
ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ,നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു
ಸಂಯೋಜಕ,സൂർ
ಬುದ್ಧಿಶಕ್ತಿ,ബുദ്ധി
ತೀವ್ರತೆ,തീവത
ಮಾತಿನ ತೀವ್ರತೆ,സംഭാഷണത്തിന്റെ തീവ്രത
ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ,ഇന്റർ ചാനൽ ഇടപെടൽ
ಮಧ್ಯಸ್ಥಗಾರ,പരസ്പരബന്ധം
ಪರಸ್ಪರ ಕ್ರಿಯೆ,ഇടപെടല്
ಸಂರತ್ವ,ഇന്ററക്ട്രേഷൻ
ಅಂತರ್ವ್ಯಾಪೆ,ഇന്റര്കോം
ಪರಸ್ಪರ ಸಂಬಂಧ,പരസ്പരബന്ധിതമായത്
ಅಂತರಸಂಪರ,ഇന്റർഫേസ്
ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್,ഇന്റർഫേസ് സ്കാനിംഗ്
ಹಸ್ತಕ್ಷೇಪ,ഇടപെടൽ
ಹಸ್ತಕ್ಷೇಪ ವಲಯ,ഇടപെടൽ മേഖല
ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ,ഇന്റർഫെറിംഗ് ചാനൽ
ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ,ഇടപെടുന്ന ആവൃത്തി
ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು,റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക
ಅಡ್ಡಿ,ഇന്ററാം
ಮಧ್ಯಸ್ಥಗಾರ,പരസ്പരബന്ധം
ಅಂತರ್ವರ್ಧಕ,ഇന്റർലോയ്ഡ്
ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್,ഇന്റർലോവ്ഡ് സ്ട്രീം
ಅಂತರ್ವರ್ಧಕ,ഇന്റർലീവ്
ಒಳನೋಟವುಳ್ಳ,ഭഭിചാരം
ಒಳನೋಟವುಳ್ಳ,ഭഭിചാരം
ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ,ഇന്റർലീവിംഗ് കാലയളവ്
ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್,ഇന്റർലോക്ക് സർക്യൂട്ട്
ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್,ഇന്റർലോക്ക് സ്വിച്ച്
ಅಂತರ್ವರ್ಧಕ,ഇന്റർലോക്കിംഗ്
ಮಧ್ಯಂತರ ವೈಫಲ್ಯ,ഇന്റർമീഡിയറ്റ് പരാജയം
ಮಧ್ಯಂತರ ಆವರ್ತನ,ഇന്റർമീഡിയറ്റ് ആവൃത്തി
ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ,ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ
ಪ್ರತಿಶಮನದ,ഇടയ്ക്കിടെ
ಮಧ್ಯಂತರ ಪ್ರವಾಹ,ഇടവിട്ടുള്ള കറന്റ്
ಅಂತರಗಣನೆ,ഇന്റർമോഡലേഷൻ
ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ,ഇന്റർമോഡുലേഷൻ വക്രീകരണം
ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ,ഇന്റർമോഡുലേഷൻ എമിഷൻ
ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ,ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്
ಅಂತರ್ಜಾಲ,ഇന്റർനെറ്റ്
ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ,ഇന്റർനെറ്റ് പ്രക്ഷേപണം
ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್,ഇന്റർനെറ്റ് ചാറ്റിംഗ്
ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್,ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്
ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ,ഇന്റർനെറ്റ് റേഡിയോ
ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್,ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്
ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ,ഇന്റർനെറ്റ് വീഡിയോ
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,ഇന്ററോപ്പറബിളിറ്റി
ರಾಕ್ಷಸ,ഇന്റർപോളേഷൻ
ವ್ಯಾಖ್ಯಾನಕಾರ,വാഖാതാവ്
ಅಡಚಣೆ,തടസ്സപ്പെടുത്തുക
ಅಡಚಣೆ,തടസ്സം
ಅಡಚಣೆದಾರ,തടസ്സം
ಮಧ್ಯಂತರ,ഇടവേള
ಬಿಲ್ಲೆ,ഇൻട്രാകോഡിംഗ്
ಒಳಭಾಗ,ഇൻട്രാഫ്രെയിം
ಅಂತಃಪ್ರವಾಹ,ഗതാഗത
ಅಂತಃಪ್ರವೇಶ,ഇൻട്രാപക്റ്റൂർ
ಇಂಟ್ರಾವೆಬ್,ഇൻട്രാവേബ്
ಆಂತರಿಕ ಅರೆವಾಹಕ,ആന്തരിക അർദ്ധചാലകം
ವಿಲೋಮ ಪ್ರವಾಹ,വിപരീത വർക്ക്
ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ,വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു
ತಲೆಕೆಳಗಾದ,വിപരീതം
ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ,വിപരീത ഞാൻ ആന്റിന
ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ,വിപരീത വി ആന്റിന
ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು,വിഹിതം
ಅಕ್ರಮವಾದ,കമരഹിതമായ
ಅಪ್ರಸ್ತುತ,അപ്രസക്തമായ ഘടകം
ಪ್ರತ್ಯೇಕ ಜಾಲ,ഐസോലേഷൻ നെറ്റ്വർക്ക്
ಪ್ರತ್ಯೇಕಿಸುವವನು,ഒറ്റപ്പെടുത്തല്
ದಮ್ಮಗ,ജമ്മവർ
ಕಟುಕ,ജാമിംഗ്
ದರ್ಜಿ ಫೈಲ್,ജാർഗോൺ ഫയൽ
ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್,ജാവ സ്ക്രിപ്റ്റ്
ಕನ್ನಡಿಯ,ജിംഗിൾ
ಗಲಿಬಿಲಿ,ജിറ്റർ
ಸೇರುವವನು,കൂട്ടായ്മ
ಜಂಟಿ,സന്ധി
ಕಲುಷಿತ,ജോയിന്റ്
ಜಿಗಿತಗಾರ,ജമ്പൻ
ಮಂಜುಗಡ್ಡ,JUKK
ಅನಗತ್ಯ ಪತ್ರ,ജങ്ക് മെയിൽ
ಪಟಲ,കേർണൽ
ಕೀಲಿ,താക്കോല്
ಕೀಲಿ ಹಲಗೆ,കീബോര്ഡ്
ಮನವಿ,ശ്രേഷ്ഠന്
ಕಶೇಟು,മുഖ്യ)
ಕಿಲೋಸೈಕಲ್,കിലോകിൾ
ಕಿಲೋವೋಲ್ಟ್,കിലോകോമ്പ്
ಕಿಲೋವ್ಯಾಟ್,കിലോവാട്ട്
ಚಲನಶಾಸ್ತ್ರ,കിനെമാറ്റിക്സ്
ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್,കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്
ಗುಬ್ಬಿ,ഉരുണ്ടപിടി
ಜ್ಞಾನದ ತಳಹದಿ,നോളജ് ബേസ്
ಜ್ಞಾನ ನಿರೂಪಣೆ,വിജ്ഞാന പ്രാതിനിധ്യം
ಎಲ್ ನೆಟ್‌ವರ್ಕ್,L നെറ്റ്വർക്ക്
L ವಿಭಾಗ ಫಿಲ್ಟರ್,L വിഭാഗ ഫിൽട്ടർ
ಮಂದಗತಿ ಮತ್ತು ಸೀಸ,ലജ്ജയും ലീഡും
ಹಿಂದುಳಿದ ಪ್ರವಾಹ,പ്രധാനം
ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ,പവർ ഫാക്ടർ ലഹരി
ಹಾಳಾದ,മാരകമായ
ದೀಪ,വിളക്ക്
ಅಬ್ಬರ,ലാപ്ടോപ്പ്
ಲೇಸರ್ ಆವರ್ತನ,ലേസർ ആവൃത്തി
ಸುಪ್ತ ದೋಷ,ഒളിഞ്ഞിരിക്കുന്ന പിശക്
ಸುಪ್ತ ಶಾಖ,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
ಅಕ್ಷಾಂಶ,വാപ്തി
ಹರಿ,അടുക്ക്
ಲೆಔಟ್,കെട്ടിടത്തിന്റെ പ്ളാന്
ವಿನ್ಯಾಸ,ലേ layout ട്ട് പ്ലാൻ
ಮುನ್ನಡೆಸಿಸು,ഈയം
ಪ್ರಮುಖ ಹಂತ,പ്രമുഖ ഘട്ടം
ಸೋರಿಕೆ ಪುರಾವೆ,ചോർച്ച തടയുന്ന
ಸೋರಿಕೆ,ചോർച്ച
ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್,പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്
ಮಸೂರ,ലെന്സ്
ಸಮಗ್ರ ಸೂಚಕ,ലെവൽ സൂചകം
ಲಘು ನಿಯಂತ್ರಣ,നേരിയ നിയന്ത്രണം
ತಿಳಿ ಪೆನ್ನು,നേരിയ പേന
ಮಿಂಚಿನ ಬಂಧಕ,മിന്നൽ അരംഭം
ಮಿತಿಗೊಳಿಸು,രൂക്ഷമായ
ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು,ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു
ರೇಖೆಯ ನಷ್ಟ,വരി നഷ്ടം
ರೇಖೆಯ ಶಬ್ದ,ലൈൻ ശബ്ദം
ದೃಷ್ಟಿ,വീക്ഷണരേഖ
ರೇಖೆಯ ಹಂತ,ലൈൻ ഘട്ടം
ಸಾಲು ಹರಡುವಿಕೆ,ലൈൻ ട്രാൻസ്മിഷൻ
ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ,ലൈൻ അൺലോഡുചെയ്തു
ರೇಖೀಯ ಪರಿಮಾಣ,രേഖീയ ക്വാണ്ടിയർ
ರೇಖಾತ್ವ,രേഖീയത
ಸಾಲು ಸಹಭಾಗಿ,ലൈൻ-കോക്സിയൽ
ಸಾಲಿನ,ലൈൻ-ഇക്സൈസർ
ಸಾಲು ಆವರ್ತನ,ലൈൻ-ആവൃത്തി
ಸಾಲು-ಉಚ್ಚಾರಣೆ,ലൈൻ-ഇംപെഡൻസ്
ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ,ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം
ಮರ,ബന്ധം
ಕೊಂಡಿ,ലിങ്കറുകാരന്
ತುಟಿಯೊಳಗಿರುವ,ലിപ്-മൈക്രോഫോൺ
ನೇರ ಪ್ರಸಾರ,തത്സമയ സംപ്രേക്ഷണം
ಲೈವ್ ಸರ್ಕ್ಯೂಟ್,തത്സമയ സർക്യൂട്ട്
ನೇರ ಕಾರ್ಯಕ್ರಮ,തത്സമയ പരിപാടി
ಹೊರೆ,ഭാരം
ಲೋಡ್ ಸಾಮರ್ಥ್ಯ,ഭാരം താങ്ങാനുള്ള കഴിവ്
ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ,ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക
ಲೋಡ್ ವಿಶಿಷ್ಟ,സ്വഭാവം ലോഡുചെയ്യുക
ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ,ഇംബത ലോഡുചെയ്യുക
ತುಂಬಿರುವ,ലോഡുചെയ്തു
ತುಂಬುವವನು,ലോഡർ
ಲೋಡ್ ಮಾಡುವುದು,ലോഡിംഗ്
ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,കോയിൽ ലോഡുചെയ്യുന്നു
ಹೊರೆ ಪರೀಕ್ಷೆ,ലോഡ്-ടെസ്റ്റ്
ಹಾಲೆ,ലോലിറ്റി
ಹಾಲೆ ಆಂಟೆನಾ,ലോബ് ആന്റിന
ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ,ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്
ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ,പ്രാദേശിക ബാറ്ററി
ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ,പ്രാദേശിക ഓസ്സിലേറ്റർ
ಬ ೦ ದಿಸು,മരത്തടി
ಲಾಗ್ ಪುಸ್ತಕ,ലോഗ് ബുക്ക്
ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ),ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക)
ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ),ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക)
ಹಾಳೆ,ലോഗ് ഷീറ്റ്
ಲಾಗರಿಥಮ್,ലോഗരിതം
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,ലോഗരിത്മിക് ആംപ്ലിഫയർ
