Gujarati,Punjabi
રોકાણ કરો,ਨਿਵੇਸ਼ ਕਰੋ
રોકાણ કરો,ਨਿਵੇਸ਼ ਕਰੋ
રોકાણ કરો,ਨਿਵੇਸ਼ ਕਰੋ
રોકાણ,ਨਿਵੇਸ਼
રોકાણ,ਨਿਵੇਸ਼
રોકાણ,ਨਿਵੇਸ਼
રોકાણ સમારોહ,ਨਿਵੇਸ਼ ਸਮਾਰੋਹ
રાષ્ટ્રીયતા સાથે રોકાણ કરો,ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ
અજેય આર્મડા,ਅਜਿੱਤ ਆਰਮਾਡਾ
ઉલ્લંઘન (રાજ્યની),ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ)
ઉલ્લંઘન રાજ્ય,ਉਲੰਘਣਾ ਰਾਜ
અભેદ્ય કિલ્લો,ਅਭੁੱਲ ਕਿਲ੍ਹਾ
આયર્ન યુગ,ਲੋਹੇ ਦੀ ਉਮਰ
લોખંડનો પડદો,ਲੋਹੇ ਦਾ ਪਰਦਾ
આયર્ન ગાર્ડ,ਆਇਰਨ ਗਾਰਡ
આયર્ન રાશન,ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ
આયર્ન બાજુઓ,ਲੋਹੇ ਦੇ ਪਾਸੇ
આયર્ન ટીપેડ તીર,ਲੋਹੇ ਵਾਲਾ ਤੀਰ
ઇસ્થમિયન રમતો,ਇਸਥਮੀਅਨ ਗੇਮਾਂ
જેનિસરી,ਜੈਨੀਸਰੀ
દરવાન,ਦਰਬਾਨ
દરવાન,ਦਰਬਾਨ
જેવલિન,ਜੈਵਲਿਨ
જિમ ક્રો કાયદા,ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ
જિંગો,ਜਿੰਗੋ
જિંગો,ਜਿੰਗੋ
જિંગો,ਜਿੰਗੋ
જિન્ગોઇઝમ,ਜਿੰਗੋਇਜ਼ਮ
સંયુક્ત કાર્યવાહી,ਸਾਂਝੀ ਕਾਰਵਾਈ
સંયુક્ત નિયંત્રણ,ਸੰਯੁਕਤ ਕੰਟਰੋਲ
સંયુક્ત કબજો,ਸੰਯੁਕਤ ਕਬਜ਼ਾ
જ્યુરી,ਜਿਊਰੀ
માત્ર કારણ,ਹੁਣੇ ਹੀ ਕਾਰਨ
રાખવું,ਰੱਖੋ
આર્કાઇવ્સ કીપર,ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ
કેટલ-ડ્રમ,ਕੇਤਲੀ-ਡਰੰਮ
મુખ્ય શબ્દ,ਮੁੱਖ ਸ਼ਬਦ
રાજા,ਰਾਜਾ
રાજ્ય,ਰਾਜ
કિંગલેટ,ਕਿੰਗਲੇਟ
રાજા નિર્માતા,ਕਿੰਗ ਮੇਕਰ
કિંગશિપ,ਬਾਦਸ਼ਾਹਤ
કિંગશિપ,ਬਾਦਸ਼ਾਹਤ
રસોડા નો કબાટ,ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ
નાઈટ,ਨਾਈਟ
રાજાપણું,ਬਾਦਸ਼ਾਹਤ
Kinghts હોસ્પિટલર્સ,ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ
સેન્ટ જ્હોનના નાઈટ્સ,ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ
નાઈટ ટેમ્પ્લર,ਨਾਈਟ ਟੈਂਪਲਰ
કુ ક્લક્સ ક્લાન (KKK),Ku Klux Klan (KKK)
કુમિન્તાંગ,ਕੁਮਿੰਟੰਗ
સમાજ,ਲੋਕਾਈ
લાન્સ,ਲਾਂਸ
લેન્સર,ਲੈਂਸਰ
બાદમાં ગુપ્તા,ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ
કાયદેસર વારસદાર,ਕਾਨੂੰਨੀ ਵਾਰਸ
અધર્મ (= અવ્યવસ્થા),ਕੁਧਰਮ (=ਵਿਕਾਰ)
અધર્મ (= અવ્યવસ્થા),ਕੁਧਰਮ (=ਵਿਕਾਰ)
કાયદાના સ્વામીઓ,ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ
ધર્મનિષ્ઠાનો કાયદો,ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ
લીગ ઓફ નેશન્સ,ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ
વારસો (=વીસિયત),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
વારસો (=વીસિયત),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
કાનૂની વારસદાર,ਕਾਨੂੰਨੀ ਵਾਰਸ
લેગેટ,ਕਾਨੂੰਨੀ
લેગેટ,ਕਾਨੂੰਨੀ
લેગેટ,ਕਾਨੂੰਨੀ
દંતકથા,ਦੰਤਕਥਾ
દંતકથા,ਦੰਤਕਥਾ
લીજન,ਫੌਜ
લીજન,ਫੌਜ
લીજન ઓફ ઓનર,ਲੀਜਨ ਆਫ਼ ਆਨਰ
લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી),Lese majesty (= Lese majeste)
ઓછા રાજ્યો,ਘੱਟ ਰਾਜ
વિશ્વાસના પત્રો,ਭਰੋਸੇ ਦੇ ਪੱਤਰ
લીગ-સ્વામી,ਲੀਗ-ਪ੍ਰਭੂ
લીગે માણસ,ਲੀਗ ਆਦਮੀ
લીગે માણસ,ਲੀਗ ਆਦਮੀ
આજીવન કેદ,ਉਮਰ ਕੈਦ
વંશ,ਵੰਸ਼
લિટલ ઈંગ્લેન્ડર,ਲਿਟਲ ਇੰਗਲੈਂਡਰ
નાનું વાહન (= ઓછું વાહન),ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ)
દરિયા કિનારે રાજ્ય,ਲਿਟੋਰਲ ਰਾਜ
ઉપાસના,ਲੀਟੁਰਜੀ
ઉપાસના,ਲਿਟੁਰਜੀ
સ્થાનિક નિષ્ઠા,ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ
સ્થાનિક-સ્વ સરકાર,ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ
લાંબી સંસદ,ਲੰਬੀ ਸੰਸਦ
નીચા દેશો,ਨੀਵੇਂ ਦੇਸ਼
વફાદાર,ਵਫ਼ਾਦਾਰ
વફાદારી,ਵਫ਼ਾਦਾਰੀ
મેકિયાવેલિયન નીતિ,ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ
મેગ્ના કાર્ટા,ਮੈਗਨਾ ਕਾਰਟਾ
મેગ્નમ કોન્સિલિયમ,ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ
માલુમ નિષેધ,ਮਲਮ ਮਨਾਹੀ
મેન્ડમસ,ਮੰਦਾਮਸ
આદેશ,ਆਦੇਸ਼
"આદેશ, વર્ગ &#39;A&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;"
"આદેશ, વર્ગ &#39;બી&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;"
"આદેશ, વર્ગ &#39;C&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;"
આદેશ સિસ્ટમ,ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ
ફરજિયાત રાજ્ય,ਲਾਜ਼ਮੀ ਰਾਜ
મેંગોનેલ,ਮੰਗੋਨਲ
મેનિફેસ્ટો,ਮੈਨੀਫੈਸਟੋ
દાવપેચ,ਚਾਲਾਂ
મેન ઓફ વોર,ਜੰਗ ਦਾ ਮਨੁੱਖ
મનોર,ਮਨੋਰ
મનોર,ਮਨੋਰ
માનવશક્તિ,ਮਨੁੱਖ-ਸ਼ਕਤੀ
માનવશક્તિ,ਮਨੁੱਖ-ਸ਼ਕਤੀ
મેન્યુમિશન,ਮੈਨੂਮਿਸ਼ਨ
મનુમિત,ਮਨੁਮਿਤ
હસ્તપ્રત,ਹੱਥ-ਲਿਖਤ
હસ્તપ્રત,ਹੱਥ-ਲਿਖਤ
હસ્તપ્રત,ਹੱਥ-ਲਿਖਤ
લૂંટારા,ਲੁਟੇਰਾ
દરિયાઈ પટ્ટો,ਸਮੁੰਦਰੀ ਪੱਟੀ
દરિયાઈ સંસ્કૃતિ,ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ
દરિયાઈ ધ્વજ,ਸਮੁੰਦਰੀ ਝੰਡਾ
દરિયાઈ સત્તાઓ,ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ
દરિયાઈ સાર્વભૌમત્વ,ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ
દરિયાઈ યુદ્ધ,ਸਮੁੰਦਰੀ ਯੁੱਧ
માર્ક્વિસ,ਮਾਰਕੁਇਸ
માર્ક્વિસેટ,ਮਾਰਕਿਸੇਟ
લશ્કરી કાયદો,ਮਾਰਸ਼ਲ ਲਾਅ
માર્શલ રેસ,ਮਾਰਸ਼ਲ ਦੌੜ
શહીદ,ਸ਼ਹੀਦ
હત્યાકાંડ,ਕਤਲੇਆਮ
દાવપેચનો સમૂહ,ਚਾਲ ਦਾ ਪੁੰਜ
માસ્ટર-એટ-આર્મ્સ,ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ
વિધિના માસ્ટર,ਰਸਮਾਂ ਦਾ ਮਾਲਕ
ઘરના માસ્ટર,ਘਰ ਦਾ ਮਾਲਕ
ઘોડાનો માસ્ટર,ਘੋੜੇ ਦਾ ਮਾਸਟਰ
રોલ્સનો માસ્ટર,ਰੋਲਸ ਦੇ ਮਾਸਟਰ
મેચ,ਮੈਚ
મેચ,ਮੈਚ
મેચલોક,ਮੈਚਲਾਕ
વૈવાહિક જોડાણ,ਵਿਆਹੁਤਾ ਗਠਜੋੜ
ભૂમધ્ય શક્તિઓ,ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ
મેન્શેવિક,ਮੇਨਸ਼ੇਵਿਕ
ભાડૂતી સૈન્ય,ਭਾੜੇ ਦੀ ਫੌਜ
ભાડૂતી સૈનિક,ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ
વેપારી,ਵਪਾਰੀ
મધ્યમ વય,ਵਿਚਕਾਰਲਾ ਯੁੱਗ
મધ્ય પૂર્વ,ਮਧਿਅਪੂਰਵ
મધ્ય માર્ગ,ਮੱਧ ਬੀਤਣ
મધ્ય માર્ગ,ਮੱਧ ਮਾਰਗ
મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ),ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ)
સ્થળાંતર,ਪਰਵਾਸੀ
સ્થળાંતર,ਪਰਵਾਸ
સ્થળાંતર,ਪਰਵਾਸ
સ્થળાંતર,ਪਰਵਾਸ
લશ્કરવાદ,ਮਿਲਟਰੀਵਾਦ
લશ્કરવાદ,ਮਿਲਟਰੀਵਾਦ
લશ્કરવાદ,ਮਿਲਟਰੀਵਾਦ
લશ્કરવાદ,ਮਿਲਟਰੀਵਾਦ
લશ્કરવાદી,ਫੌਜੀ
લશ્કરવાદી,ਫੌਜੀ
લશ્કરીકરણ,ਫੌਜੀਕਰਨ
લશ્કરીકરણ,ਫੌਜੀਕਰਨ
લશ્કરીકરણ,ਫੌਜੀਕਰਨ
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
લશ્કરી રણનીતિ (= વ્યૂહરચના),ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ)
મિલિશિયા,ਮਿਲੀਸ਼ੀਆ
મિલિશિયા,ਮਿਲੀਸ਼ੀਆ
કુશાસન,ਕੁਸ਼ਾਸਨ
લિંક ખૂટે છે,ਗੁੰਮ ਲਿੰਕ
મિશન,ਮਿਸ਼ਨ
મિશન,ਮਿਸ਼ਨ
મિશન,ਮਿਸ਼ਨ
મિશ્ર જાતિ,ਮਿਸ਼ਰਤ ਦੌੜ
આધુનિક ઇતિહાસ,ਆਧੁਨਿਕ ਇਤਿਹਾਸ
મોડસ વિવેન્ડી,ਵਿਧੀ ਵਿਵੇਂਡੀ
મોનાકિઝમ,ਮੋਨਾਚਿਜ਼ਮ
રાજા,ਮੋਨਾਰਕ
રાજા,ਮੋਨਾਰਕ
રાજાશાહી,ਰਾਜਸ਼ਾਹੀਵਾਦ
રાજાશાહી,ਰਾਜਸ਼ਾਹੀਵਾਦ
રાજાશાહી,ਰਾਜਸ਼ਾਹੀ
રાજાશાહી,ਰਾਜਸ਼ਾਹੀ
મઠ,ਮੱਠ
મઠ,ਮੱਠ
મઠ,ਮੱਠ
સાધુવાદ,ਮੱਠਵਾਦ
સાધુવાદ,ਮੱਠਵਾਦ
સાધુ,ਭਿਕਸ਼ੂ
માતૃ દેશ,ਮਾਤਾ ਦੇਸ਼
માતૃભૂમિ,ਮਾਤ ਭੂਮੀ
સંસદની માતા,ਸੰਸਦਾਂ ਦੀ ਮਾਂ
મકરાકર્સ,ਮੁਕਰਕਰਸ
મમી,ਮੰਮੀ
મ્યુઝિયમ,ਅਜਾਇਬ ਘਰ
મસ્કેટ,ਮਸਕਟ
મસ્કિટિયર,ਮਸਕਟੀਅਰ
મસ્કેટ્રી,ਮਸਕੈਟਰੀ
મસ્કેટ્રી,ਮਸਕੈਟਰੀ
માસ્ટર માસ્ટર,ਮਾਸਟਰ ਮਾਸਟਰ
મસ્ટર-રોલ,ਮਸਟਰ-ਰੋਲ
મસ્ટર-રોલ,ਮਸਟਰ-ਰੋਲ
વિદ્રોહ,ਬਗਾਵਤ
બળવો અધિનિયમ,ਬਗਾਵਤ ਐਕਟ
રહસ્ય જહાજ,ਰਹੱਸਮਈ ਜਹਾਜ਼
વર્ણનાત્મક,ਬਿਰਤਾਂਤ
રાષ્ટ્ર,ਕੌਮ
મૂળ,ਮੂਲ
મૂળ રાજ્ય,ਮੂਲ ਰਾਜ
પ્રાકૃતિકતા,ਕੁਦਰਤਵਾਦ
કુદરતી અધિકારો,ਕੁਦਰਤੀ ਅਧਿਕਾਰ
નાઝી,ਨਾਜ਼ੀ
નાઝી ક્રાંતિ,ਨਾਜ਼ੀ ਇਨਕਲਾਬ
નાઝીવાદ,ਨਾਜ਼ੀਵਾਦ
પૂર્વની નજીક,ਪੂਰਬ ਦੇ ਨੇੜੇ
હબસી,ਨੀਗਰੋ
નેગ્રોફિલ,ਨੇਗਰੋਫਿਲ
નેગ્રોફિલિઝમ,ਨੇਗਰੋਫਿਲਿਜ਼ਮ
નેગ્રોફોબિયા,ਨੇਗਰੋਫੋਬੀਆ
તટસ્થ,ਨਿਰਪੱਖ
તટસ્થ દેશ,ਨਿਰਪੱਖ ਦੇਸ਼
નવી ડીલ,ਨਵੀਂ ਡੀਲ
નવી દુનિયા,ਨਵੀਂ ਦੁਨੀਆਂ
ખાનદાની,ਕੁਲੀਨਤਾ
નોબલ,ਨੇਕ
નોબલ,ਨੇਕ
વિચરતી,ਨਾਮਵਰ
વિચરતી ટોળું,ਖਾਨਾਬਦੋਸ਼ ਭੀੜ
વિચરતી,ਖਾਨਾਬਦੋਸ਼
બિન-આક્રમકતા કરાર,ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ
બિન-આક્રમકતા સંધિ,ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ
બિન-યુદ્ધરહિત રાજ્ય,ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ
અસહકાર,ਅਸਹਿਯੋਗ
અસહકાર આંદોલન,ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ
સામે,ਉਲਟ
સામે,ਉਲਟ
લોકશાહી (=મોબોક્રસી),ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ)
ઓક્લોક્રેટ,ਓਕਲੋਕ੍ਰੇਟ
સત્તાવાર દસ્તાવેજ,ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼
જૂની દુનિયા,ਪੁਰਾਣੀ ਦੁਨੀਆਂ
ઓલિગાર્કી,ਕੁਲੀਨਤਾ
આક્રમણ,ਹਮਲਾ
ઓપન વાટાઘાટ,ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ
ખુલ્લો પ્રશ્ન,ਖੁੱਲ੍ਹਾ ਸਵਾਲ
ઓપન રેકોર્ડ્સ,ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ
ઓરિએન્ટ,ਪੂਰਬੀ
પ્રાચ્યવાદ,ਪੂਰਬੀਵਾਦ
પ્રાચ્યવાદ,ਪੂਰਬੀਵਾਦ
પ્રાચ્યવાદી,ਪੂਰਬੀ
મૂળ,ਮੂਲ
મૂળ,ਮੂਲ
ઓર્થોગ્રાફી,ਆਰਥੋਗ੍ਰਾਫੀ
દુશ્મનાવટનો ફાટી નીકળવો,ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ
આઉટ પોસ્ટ,ਆਊਟ-ਪੋਸਟ
ઓવર-લોર્ડ,ਅਪਰ-ਪ੍ਰਭੂ
ઓવર-રાઈડ,ਓਵਰ-ਰਾਈਡ
ઓવર-રાઈડ,ਓਵਰ-ਰਾਈਡ
મૂર્તિપૂજક,ਮੂਰਤੀ
મૂર્તિપૂજક,ਮੂਰਤੀ
મૂર્તિપૂજક,ਮੂਰਤੀਵਾਦ
મૂર્તિપૂજક,ਮੂਰਤੀਵਾਦ
પેગોડા,ਪਗੋਡਾ
પેગોડા,ਪਗੋਡਾ
પેગોડા,ਪਗੋਡਾ
મહેલ ષડયંત્ર,ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ
પેલેટિનેટ,ਪੈਲੇਟਿਨੇਟ
તાડ-પાન,ਤਾੜ-ਪੱਤੀ
પામ રવિવાર,ਪਾਮ ਐਤਵਾਰ
પેનેગિરિસ્ટ,ਪੈਨੇਗਰਿਸਟ
ગભરાટ,ਘਬਰਾਹਟ
ગભરાટ,ਘਬਰਾਹਟ
ગભરામણ કરનાર,ਘਬਰਾਉਣ ਵਾਲਾ
પોપસી,ਪੋਪਸੀ
પોપસી,ਪੋਪਸੀ
પોપસી,ਪੋਪਸੀ
પોપસી,ਪੋਪਸੀ
પાપલ બળદ,ਪਾਪਲ ਬਲਦ
પોપવાદ,ਪੋਪਵਾਦ
પોપવાદ,ਪੋਪਵਾਦ
પોપલિસ્ટ,ਪੋਪਵਾਦੀ
પાપલ રાજ્ય,ਪੋਪ ਰਾਜ
પેપિઝમ (=પેપિસ્ટ્રી),ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ)
પેપિસ્ટ,ਪਾਪੀ
પેપિરસ,ਪਪਾਇਰਸ
ઉપમા,ਦ੍ਰਿਸ਼ਟਾਂਤ
પેરામાઉન્ટ,ਸਰਬੋਤਮ
સર્વોપરીતા (= સર્વોપરી શક્તિ),ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ)
સર્વોપરી મહિલા,ਸਰਬੋਤਮ ਇਸਤਰੀ
સર્વોપરી સ્વામી,ਪਰਮ-ਪ੍ਰਭੂ
ચર્મપત્ર,ਪਰਚਮ
ચર્મપત્ર,ਪਰਚਮ
ચર્મપત્ર,ਪਰਚਮ
ક્ષમા,ਮਾਫ਼ ਕਰਨਾ
વાર્તાલાપ,ਪਾਰਲੇ
વાર્તાલાપ,ਪਾਰਲੇ
સંસદ (=સંસદ),ਸੰਸਦ (=ਸੰਸਦ)
લોકસભા,ਸੰਸਦ
લોકસભા,ਸੰਸਦ
લોકસભા,ਸੰਸਦ
સંસદ અધિનિયમ,ਸੰਸਦ ਐਕਟ
સંસદસભ્ય,ਸੰਸਦ ਮੈਂਬਰ
સંસદસભ્ય,ਸੰਸਦ ਮੈਂਬਰ
સંસદીય એજન્ટ,ਸੰਸਦੀ ਏਜੰਟ
પાર્નેલિઝમ,ਪਾਰਨੇਲਿਜ਼ਮ
પેરોલ,ਪੈਰੋਲ
પેરોલ,ਪੈਰੋਲ
પેરિસાઈડ,ਪੈਰੀਸਾਈਡ
પેરિસાઈડ,ਪੈਰੀਸਾਈਡ
પક્ષપાતી,ਪੱਖਪਾਤੀ
પક્ષપાતી,ਪੱਖਪਾਤੀ
પક્ષપાતી,ਪੱਖਪਾਤੀ
પાસ,ਪਾਸ
પાસ શબ્દ (=વોચ શબ્દ),ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ)
પિતૃસત્તાક,ਪਤਿਤ
પિતૃઓ,ਪਤਿਤ
પેટ્રિશિયન,ਪੈਟਰੀਸ਼ੀਅਨ
દેશભક્તિ,ਪਤਿਤ
પેક્સ બ્રિટાનિકા,ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ
પેક્સ રોમાના,ਪੈਕਸ ਰੋਮਾਣਾ
વંશાવલિ,ਵੰਸ਼
વંશાવલિ,ਵੰਸ਼
વંશાવલિ વ્યક્તિ,ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ
પીઅર,ਪੀਰ
પીઅર,ਪੀਰ
પીરેજ,ਪੀਰੇਜ
પીરેજ,ਪੀਰੇਜ
પીરેજ,ਪੀਰੇਜ
આયર્લેન્ડના સાથીદારો,ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ
સ્કોટલેન્ડના સાથીદારો,ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ
દ્વીપકલ્પ ઝુંબેશ,ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ
દ્વીપકલ્પ યુદ્ધ,ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ
પેનન્ટ,ਪੈਨੈਂਟ
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ)
બેફામ,ਧੋਖਾਧੜੀ
સમયગાળો,ਮਿਆਦ
સમયગાળો,ਮਿਆਦ
પરિઘ,ਪਰੀਫੇਰੀ
કાયમી સમાધાન,ਸਥਾਈ ਬੰਦੋਬਸਤ
શાશ્વત જાગીર,ਸਦੀਵੀ ਜਾਗੀਰ
ફાલેન્ક્સ,ਫਾਲੈਂਕਸ
ફાલેન્ક્સ,ਫਲੈਂਕਸ
ફેરો,ਫਰੌਨ
પિક્ટોગ્રામ,ਪਿਕਟੋਗ੍ਰਾਮ
પિક્ટોગ્રાફ,ਪਿਕਟੋਗ੍ਰਾਫ
પિક્ટોગ્રાફ,ਪਿਕਟੋਗ੍ਰਾਫ
યાત્રાળુ,ਤੀਰਥ
યાત્રાળુ પિતા,ਸ਼ਰਧਾਲੂ ਪਿਤਾ
લૂંટ,ਲੁੱਟ
લૂંટ,ਲੁੱਟ
સ્તંભ,ਥੰਮ੍ਹ
સ્તંભના આજ્ઞાઓ (અશોકના),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
સ્તંભના આજ્ઞાઓ (અશોકના),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
સ્તંભના આજ્ઞાઓ (અશોકના),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
ચાંચિયો,ਸਮੁੰਦਰੀ ਡਾਕੂ
ચાંચિયો,ਸਮੁੰਦਰੀ ਡਾਕੂ
પીચ યુદ્ધ,ਖੜੀ ਲੜਾਈ
પ્લોટ,ਪਲਾਟ
પોલિસ,ਪੋਲਿਸ
પોલિસ,ਪੋਲਿਸ
પોલિટાર્ક,ਰਾਜਨੀਤਿਕ
પોલિટિકલ એજન્ટ,ਸਿਆਸੀ ਏਜੰਟ
રાજકીય આશ્રય,ਸਿਆਸੀ ਸ਼ਰਨ
રાજકીય નિવાસી,ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ
રાજકીય આતંકવાદ,ਸਿਆਸੀ ਅੱਤਵਾਦ
મતદાન કર,ਪੋਲ ਟੈਕਸ
પોન્ટૂન,ਪੋਂਟੂਨ
પ્રીમિયર,ਪ੍ਰੀਮੀਅਰ
પ્રીમિયર,ਪ੍ਰੀਮੀਅਰ
પ્રીમિયરશિપ,ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ
પ્રમુખપદ,ਪ੍ਰਧਾਨਗੀ
પ્રમુખપદ,ਪ੍ਰਧਾਨਗੀ
રાષ્ટ્રપતિ,ਪ੍ਰਧਾਨ
રાષ્ટ્રપતિ,ਪ੍ਰਧਾਨ
પ્રેસિડિયમ,ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ
પ્રધાન મંત્રી,ਪ੍ਰਧਾਨ ਮੰਤਰੀ
પ્રિમોજેનિચર,ਪ੍ਰਿਮੋਜਨੀਚਰ
રાજકુમાર,ਪ੍ਰਿੰ
રાજકુમાર,ਪ੍ਰਿੰ
પ્રિન્સ બિશપ,ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ
પ્રિન્સ કોન્સોર્ટ,ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ
પ્રિન્સ રીજન્ટ,ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ
પિન્સ રેગ્નન્ટ,ਪਿੰਸ ਰੀਗਨੈਂਟ
પ્રિન્સેસ રીજન્ટ,ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ
પ્રિન્સેસ રોયલ,ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ
હુકુમત,ਰਿਆਸਤ
હુકુમત,ਰਿਆਸਤ
હુકુમત,ਰਿਆਸਤ
ઇનામ,ਇਨਾਮ
ઇનામ,ਇਨਾਮ
ઈનામની રકમ,ਇਨਾਮੀ ਰਕਮ
વ્યવસાયિક સૈનિક,ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ
વચન,ਵਾਅਦਾ
પ્રોમોન્ટરી કિલ્લો,ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ
સંરક્ષક,ਰੱਖਿਅਕ
સંરક્ષક,ਰੱਖਿਅਕ
સંરક્ષક,ਰੱਖਿਅਕ
પ્રોટેજી,ਪ੍ਰੋਟੇਜ
ઉત્પત્તિ,ਉਪਦੇਸ਼
ઉત્પત્તિ,ਉਪਦੇਸ਼
પ્રોવેન્સ સિસ્ટમ,ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ
ઝાયોનિસ્ટ તરફી,ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ
જાહેર દુશ્મન,ਜਨਤਕ ਦੁਸ਼ਮਣ
જાહેર દુશ્મન,ਜਨਤਕ ਦੁਸ਼ਮਣ
વિરામચિહ્નો,ਵਿਰਾਮ
પ્યુનિક યુદ્ધો,ਪੁਨਿਕ ਯੁੱਧ
પ્યુરિટન,ਪਿਉਰਿਟਨ
પુશ,ਪੁਸ਼
ક્વાડ્રિગા,ਕਵਾਡਰਿਗਾ
ચારગણું જોડાણ,ਚੌਗੁਣਾ ਗਠਜੋੜ
ક્વેકર,ਕਵੇਕਰ
રાણી,ਰਾਣੀ
રાણીની પત્ની,ਰਾਣੀ ਪਤਨੀ
રાણી દાવેદાર,ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ
ક્વીનડમ,ਮਹਾਰਾਣੀ
ક્વીનડમ,ਮਹਾਰਾਣੀ
