Malayalam,Hindi
പ്രചോദനം നൽകി,प्रेरित
പ്രേരിത ഐസോട്രോപിസം,प्रेरित विषमदैशिकता
പ്രേരിപ്പിച്ച അഭിനിവേശം,प्रेरित आवेश
പ്രേരിത ദ്വിധ്രുവം,प्रेरित द्विध्रुव
പ്രേരിപ്പിച്ച ട്രാക്ഷൻ,प्रेरित कर्षण
induced ട്രാക്ഷൻ കോഫിഫിഷ്യന്റ്,प्रेरित कर्षण गुणांक
പ്രേരിപ്പിച്ച ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,प्रेरित विद्युतवाहक बल
induced field,प्रेरित क्षेत्र
induced ഫിൽട്ടർ,प्रेरित निस्यंदक
കൃത്രിമ വിഘടനം,कृत्रिम विखंडन
ഇൻഡ്യൂസ്ഡ് ഗാസ് വക്രത,प्रेरित गाउस वक्रता
induced hoisting,प्रेरित उत्थापन
ഓടിക്കുന്ന തൂൺ,प्रेरित ध्रुव
പ്രേരിപ്പിച്ച സാധ്യത,प्रेरित विभव
പ്രേരിത വികിരണം,प्रेरित विकिरण
കൃത്രിമ റേഡിയോ ആക്റ്റിവിറ്റി,कृत्रिम रेडियोऐक्टिवता
പ്രേരിതമായ പരിവർത്തനം,प्रेरित तत्वांतरण
പ്രചോദിത പരിസ്ഥിതി,प्रेरित परिवेशक
പ്രേരിപ്പിച്ച വേഗത,प्रेरित वेग
ഇൻഡക്റ്റീവ് സെപ്പറേറ്റർ,प्रेरणिक विभाजक
പ്രചോദനം,प्रेरकत्व
ഇൻഡക്ഷൻ പാലം,प्रेरकत्व सेतु
ഇൻഡക്ഷൻ പാത്ത്വേ വിതരണം,प्रेरण पार्श्वपथ संपूर्ति
"വരവ്, ഇൻഡക്ഷൻ, ഇൻഡക്ഷൻ","आगमन, प्रेरण, विप्रेरण"
ഇൻഡക്ഷൻ ഇഗ്നിറ്റർ,प्रेरण ज्वालक
ഇൻഡക്ഷൻ കോയിൽ,प्रेरण कुंडली
ഇൻഡക്ഷൻ കറന്റ്,प्रेरण धारा
ഇൻഡക്ഷൻ ട്രാക്ഷൻ,प्रेरण कर्षण
ഇൻഡക്ഷൻ ഡൈനാമോമീറ്റർ,प्रेरण शक्तिमापी
ഇൻഡക്ഷൻ ഔട്ട്പുട്ട്,प्रेरण निष्पत्ति
ഇൻഡക്ഷൻ സമവാക്യം,प्रेरण समीकरण
ഇൻഡക്ഷൻ ഫ്രീക്വൻസി കൺവെർട്ടർ,प्रेरण आवृत्ति परिवर्तक
ഇൻഡക്ഷൻ ചൂള,प्रेरण-भट्टी
ഇൻഡക്ഷൻ മെഷീൻ,प्रेरण मशीन
ഇൻഡക്ഷൻ രീതി,प्रेरण विधि
ഇൻഡക്ഷൻ മോട്ടോർ,प्रेरणी मोटर
ഇൻഡക്ഷൻ ശബ്ദം,प्रेरण रव
ഇൻഡക്ഷൻ കാലയളവ്,प्रेरण काल
ഇൻഡക്റ്റീവ് മാഗ്നെറ്റിക് സെപ്പറേറ്റർ,प्रेरणिक चुम्बकीय पृथकित्र
ഇൻഡക്റ്റീവ് വോൾട്ടേജ് കൺട്രോളർ,प्रेरणी वोल्टता नियंत्रक
ഇൻഡക്റ്റീവ് മാഗ്നെറ്റിക് സെപ്പറേറ്റർ,प्रेरणिक चुम्बकीय पृथकित्र
ഇൻഡക്റ്റീവ് കപ്പാസിറ്റൻസ്,प्रेरणिक धारिता
പ്രചോദനാത്മക പ്രേരണ,प्रेरणिक आवेश
ഇൻഡക്ഷൻ സർക്യൂട്ട്,प्रेरण-परिपथ
ഇൻഡക്റ്റീവ് ജോഡി,प्रेरणिक युग्म
induced recharge,प्रेरणिक पुनर्भरण
ഓസിലേറ്ററി താപനം,प्रेणिक तापन
ഇൻഡക്റ്റീവ് ലോഡ്,प्रेरणिक भार
പ്രചോദന സ്തംഭം,प्रेरणिक स्तंभ
"ഇൻഡക്റ്റീവ് റിയാക്ടൻസ്, ഇൻഡക്ഷൻ-റിയാക്ഷൻ","प्रेरणिक प्रतिघात, प्रेरण-प्रतिघात"
ഇൻഡക്ഷൻ റിലേ,प्रेरणिक रिले
ഓസിലേറ്റർ,प्रेणिक आरादन्त जनित्र
ഇൻഡക്റ്റീവ് സെക്കൻഡറി കോയിൽ,प्रेरणिक द्वितीयक कुंडली
പ്രചോദനാത്മകമായ കുതിച്ചുചാട്ടം,प्रेरणिक महोर्मि
പ്രചോദനാത്മക പ്രതികരണം,प्रेरणिक अनुक्रियता
ഇൻഡക്റ്റീവ് തരംഗ രൂപം,प्रेरणिक तरंग रूप
സമയത്ത്,आगमनतः
ഇൻഡക്ഷൻ കപ്പിൾഡ് സർക്യൂട്ട്,प्रेरण युग्मित परिपथ
ഇൻഡക്ഷൻ കപ്പിൾഡ് പ്ലാസ്മ നിമജ്ജനം,प्रेरण युग्मित प्लैज्मा विसर्जन
വേരിയബിൾ ഇൻഡ്യൂസർ,परिवर्ती प्रेरक
"പ്രേരകൻ, പ്രേരകൻ","प्रेरक, विप्रेरक"
ഇൻഡക്റ്റീവ് ഇൻപുട്ട് (ചോക്ക്) ഫിൽട്ടർ,प्रेरक आगत (चोक) फिल्टर
ഇൻഡക്റ്റീവ് ഇം‌പെഡൻസ്,प्रेरक प्रतिबाधा
ഇൻഡക്ഷൻ ഉച്ചഭാഷിണി,प्रेरण लाउडस्पीकर
ഇൻഡ്യൂസർ,विप्रेरित्र
മോട്ടിവേഷണൽ ട്യൂണർ,प्रेरणिक समस्वरक
ഫലപ്രദമല്ലാത്ത,अप्रभावी
പ്രവചനാതീതമായ,अप्रत्यास्थ
അസ്ഥിരമല്ലാത്ത മേഖല,अप्रत्यास्थ परिक्षेत्र
കൃത്യതയില്ലാത്ത ഇടിവ്,अप्रत्यास्थ वंकन
അപ്രതീക്ഷിത സങ്കോചം,अप्रत्यास्थ आकुंचन
അദൃശ്യമായ കൂട്ടിയിടി,"अप्रत्यास्थ टक्कर, अप्रत्यास्थ संघट्ट"
അപ്രതീക്ഷിത കൂട്ടിയിടി,अप्रत्यास्थ संघट्ट
കൃത്യതയില്ലാത്ത ചിതറിക്കൽ,अप्रत्यास्थ प्रकीर्णन
പ്രവചനാതീതമായ ചിതറിക്കിടക്കുന്ന മേഖല,अप्रत्यास्थ प्रकीर्णन परिक्षेत्र
അപ്രതീക്ഷിത സമ്മർദ്ദം,अप्रत्यास्थ प्रतिबल
പ്രവചനാതീതമായ സിൽ,अप्रत्यास्थ देहली
മധ്യ കാരിയർ,मध्य उपवाहक
ശക്തമായ സ്ഫോടകവസ്തു,दृढ़ विस्फोटक
നിഷ്ക്രിയ വാതകം,अक्रिय गैस
അക്കോസ്റ്റിക് ജഡത്വം,ध्वनिक जड़त्व
ജഡത്വത്തെ,जड़त्व
ജഡത്വ സ്ഥിരത,जड़त्व नियतांक
ജഡത്വ ഫീൽഡ്,जड़त्व क्षेत्र
ജഡത്വ ശക്തി,जड़त्व बल
ഊർജ്ജത്തിന്റെ ജഡത്വം,ऊर्जा का जड़त्व
ജഡത്വ ഫീൽഡ്,जड़त्व प्रदिश
ജഡത്വ പ്രവാഹം,जड़त्वीय प्रवाह
ജഡശക്തി,जड़त्वीय बल
നിഷ്ക്രിയ ഫ്രെയിം,जड़त्वीय फ़्रेम
നിഷ്ക്രിയ നിർദ്ദേശ ചട്ടക്കൂട്,जड़त्वीय निर्देश फ़्रेम
നിഷ്ക്രിയ ദിശ,जड़त्वीय निर्देशन
നിഷ്ക്രിയ പിണ്ഡം,जड़त्वीय द्रव्यमान
നിഷ്ക്രിയ രീതി,जड़त्वीय विधि
ജഡത്വ വേർതിരിവ്,जड़त्वीय पृथक्करण
ജഡത്വ സംവിധാനം,जड़त्वीय तंत्र
ജഡത്വ പരിവർത്തനം,जड़त्वीय रूपांतरण
പുതുക്കാവുന്ന വിഭവങ്ങൾ,अक्षय स्रोत
സംക്രമണ വോളിയം,संक्रमण मात्रा
മിഡ് ഫ്ലൈറ്റ് ആരംഭം,उड़ालमध्य प्रारंभण
"അനന്തമായ, അനന്തമായ","अनंत, अपरिमित"
അനന്തമായ ആറ്റോമിക് അറേ,अनंत परमाणुक व्यूह
സമ്പൂർണ ഉപരോധം,पूर्ण व्यारोध
അനന്തമായ ചാലകത,अनंत चालकता
അനന്ത ദശാംശം,अनंत दशमलव
അനന്തമായ ഫീൽഡ്,अनंत क्षेत्र
അനന്തമായ ഫ്ലേഞ്ച്,अनंत फ्लेंज
അനന്തമായ ലാറ്റിസ്,अपरिमित जालक
അനന്തമായ വരി,अनंत लाइन
അനന്തമായ ആന്ദോളനങ്ങൾ,अपरिमित दोलन
അനന്തമായ വിമാനം,अनंत तल
അനന്തമായ നേർപ്പിക്കൽ മാധ്യമം,अनंत मन्दन माध्यम
അനന്തമായ ഗോളം,अनंत गोला
നിത്യതയുടെ ചക്രവാളം,अनंतकाल क्षितिज
അനന്തമായ ജനസംഖ്യ,अनंत समष्टि
അനന്തമായ വശം,अनंत पक्ष
അനന്ത്ചരൺ റോക്കറ്റ്,अनंतचरण राकेट
അനന്തമായ ഗുരുതരമായ സാധ്യതയുള്ള കൂപ്പെ,अनंत गंभीर विभव कूप
അനന്തമായ സാന്ദ്രമായ ഇടത്തരം,अपरिमित सघन माध्यम
അനന്തമായ അപൂർവ മാധ്യമം,अपरिमित विरल माध्यम
സ്ഥിരതയുള്ള ന്യൂക്ലിയസ്,स्थिरप्राय नाभिक
അങ്ങേയറ്റത്തെ അഭിനിവേശം,अत्यणु आवेश
വളരെ ഷോർട്ട് സർക്യൂട്ട്,अत्यणु परिपथ
അങ്ങേയറ്റത്തെ രൂപഭേദം,अत्यणु विरूपण
തീവ്രമായ സ്ഥാനചലനം,अत्यणु विस्थापन
അങ്ങേയറ്റത്തെ ദൂരം,अत्यणु दूरी
അങ്ങേയറ്റത്തെ അസ്വസ്ഥത,अत्यणु विक्षोभ
മൂലക ഘടകങ്ങൾ,अत्यणु अवयव
വളരെ ഉൽപ്പാദനക്ഷമമായ,अत्यणु जनक
വൈറൽസ് ഓപ്പറേറ്റർ,अत्युणु संकारक
വളരെ സമാന്തര സ്ഥാനചലനം,अत्यणु समांतर विस्थापन
അങ്ങേയറ്റത്തെ സ്ഥിരത,अत्यणु दृढ़ता
അങ്ങേയറ്റത്തെ ഭ്രമണം,अत्यणु घूर्णन
അങ്ങേയറ്റത്തെ കൈമാറ്റം,अत्यणु स्थानांतरण
തീവ്ര വേഗത,अत्यणु वेग
വളരെ അടുത്ത ബന്ധം,अत्यणु संबंधन
"അനന്തത, അനന്തതകൾ","अनंत, अनंतियाँ"
"അനന്തമായ, അനന്തമായ","अनंत, अनंती"
അനന്തമായ അക്ഷം,अनंतधा अक्ष
ജ്വലനം,ज्वलनशीलता
ജ്വലിക്കുന്ന,ज्वलनशील
കാക്കു ഇലാസ്തികത,काकु लोच
പരിവർത്തന സാധ്യത,नतिपरिवर्तन विभव
മിഡ് ഫ്ലൈറ്റ് കാലിബ്രേഷൻ,उड़ानमध्य अंशांकन
ഒഴുക്ക്,अंतर्वाह
ആഘാത ഗുണകം,प्रभाव गुणांक
ആഘാതം ഫ്യൂസ്,प्रभाव फ्यूज
സ്വാധീന രേഖ,प्रभाव रेखा
ഒഴുക്ക്,अंतर्वाह
"വിവരങ്ങൾ, പ്രവേശനം","सूचना, अवगम"
വിവരങ്ങൾ,सूचनांश
വിവര പകർപ്പ്,सूचना प्रति
സിഗ്മ മാട്രിക്സ്,अवगम आव्यूह
വിവര ഉറവിടങ്ങൾ,सूचना संसाधन
വിവര നിരക്ക്,सूचना दर
വിവര അനുപാതം,सूचनानुपात
വിവര വിതരണം,सूचना उद्धारण
വിവര ഉദ്ധരണി സംവിധാനം,सूचना उद्धरण तंत्र
വിവര ശാസ്ത്രം,सूचना विज्ञान
വിവരങ്ങൾ സെറ്റ്,सूचना समुच्चय
ആശയവിനിമയ വേഗത,प्रसूचन क्षिप्रता
ആശയവിനിമയ മുറി,सूचनान्तरण कक्ष
വിവര വാക്കുകൾ,सूचना शब्द
"താഴ്ന്ന, താഴ്ന്ന","अव, अधः निम्न"
ഇൻഫ്രാറെഡ്,अवरक्त
ഇൻഫ്രാഡിൻ റിസീവർ,इंफ्राडाइन अभिग्राही
വളരെ കുറഞ്ഞ ആവൃത്തി,अतिनिम्न आवृत्ति
ഇൻഫ്രാറെഡ് സജീവമാക്കി,अवरक्त सक्रिय
ഇൻഫ്രാറെഡ് ഫൈബർ ഒപ്റ്റിക്സ്,अवरक्त तंतु प्रकाशिकी
ഇൻഫ്രാറെഡ് ടാർഗെറ്റിംഗ്,अवरक्त अभिलक्ष्यन
ഇൻഫ്രാറെഡ് മാപ്പിംഗ്,अवरक्त प्रतिचित्रण
ഇൻഫ്രാറെഡ് മേസർ,अवरक्त मेसर
ഇൻഫ്രാറെഡ് ഫോട്ടോഗ്രാഫി,अवरक्त फोटोग्राफी
ഇൻഫ്രാറെഡ് വികിരണം,अवरक्त विकिरण
ഇൻഫ്രാറെഡ് മേഖല,अवरक्त प्रदेश
ഇൻഫ്രാറെഡ് സ്പെക്ട്രോസ്കോപ്പി ഫോട്ടോമെട്രി,अवरक्त स्पेक्ट्रमी प्रकाशमापिकी
ഇൻഫ്രാറെഡ് സ്പെക്ട്രോസ്കോപ്പി,अवरक्त स्पेक्ट्रमिकी
ഇൻഫ്രാറെഡ് കറങ്ങുന്ന സ്പെക്ട്രം,अवरक्त घूर्णन स्पेक्ट्रम
ഇൻഫ്രാറെഡ് സെൻസിറ്റീവ് ഫിലിം,अवरक्त सुग्राही फ़िल्म
ഇൻഫ്രാറെഡ് സ്പെക്ട്രം,अवरक्त स्पेक्ट्रम
ഇൻഫ്രാറെഡ് ദൂരദർശിനി,अवरक्त दूरबीन
കേൾക്കാത്ത,अवश्रव्य
കേൾക്കാത്ത ആവൃത്തി,अवश्रव्य आवृत्ति
submicroscopic,अवश्रविकी
കേൾക്കാത്ത ശബ്ദം,अवश्रव्य ध्वनि
"കുടിയേറ്റ വാഹനം, യാത്രാ വാഹനം","प्रवासी यान, सयात्रिक यान"
ഒബ്ജക്റ്റ് റെഗുലേഷൻ,वस्तुजात नियमन
അന്തർലീനമായ ഈട്,अन्तर्निहित स्थायित्व
"ഇംപ്ലിസിറ്റ് പിശക്, പ്രീഫോം പിശക്","निहित त्रुटि, पुर्वानुसार त्रुटि"
പൾസ് തടയുന്നു,अंतर्रोधी स्पन्द
ഇൻട്രാഡേ നിക്ഷേപം,अंतर्रोधी निर्वेश
"ബാരിയർ ഗേറ്റ്, ബാരിയർ ഗേറ്റ്","अंतर्रोधी गेट, अंतर्रोधी द्वार"
പൊരുത്തക്കേട്,असमांगता
പൊരുത്തക്കേട് ഗുണകം,असमांगता गुणांक
"വ്യത്യസ്തമായ, അനുപാതമില്ലാത്ത","असमांगी, असमघाती"
ഏകതാനമല്ലാത്ത സമവാക്യം,असमघाती समीकरण
വ്യത്യസ്തമായ Larentz പരിവർത്തനം,असमांग लारेन्ट्रज रूपान्तरण
അസമമായ വിമാന തരംഗം,असमांग समतल तरंग
വ്യത്യസ്ത പ്രദേശം,असमांग क्षेत्र
നോൺ-ട്രോമാറ്റിക് ശരീരം,असमघात निकाय
വ്യത്യസ്ത തരംഗ സമവാക്യം,असमांग तरंग समीकरण
"മണിക്കൂറിൽ, വിപരീത മണിക്കൂർ","इन आवर, प्रतिलोम घंटा"
അയോണൈസേഷൻ ഔട്ട്ഫ്ലോ ശ്രേണി,आयनन बहिर्वेशित परास
പ്രാരംഭ തിളയ്ക്കുന്ന പോയിന്റ്,प्रारंभिक क्वथनांक
പ്രാരംഭ ജ്രിബ് ദൂരം,प्रारंभिक जरीबी दूरी
"ആരംഭ സ്ഥാനം, പ്രാരംഭ നിയന്ത്രണം","प्रारंभिक स्थिति, प्रारंभिक प्रतिबंध"
പ്രാരംഭ വക്രത,प्रारंभिक वक्रता
പ്രാരംഭ വ്യതിചലനം,प्रारंभिक विक्षेप
പ്രാഥമിക പരാജയം,प्रारंभिक असफलता
മുതലായവ തെറ്റ്,आदि भ्रंश
പ്രാരംഭ രൂപം,प्रारंभिक आकृति
പ്രാരംഭ അക്ഷരം,प्रारंभिक अक्षर
ആരംഭ വരി,प्रारंभिक रेखा
പ്രാരംഭ ലോബ്,प्रारंभिक पालि
പ്രാരംഭ കാന്തികവൽക്കരണ വക്രം,प्रारंभिक चुम्बकन वक्र
പ്രാരംഭ കാന്തികവൽക്കരണം,प्रारंभिक चुम्बकशीलता
ആരംഭ പോയിന്റ്,प्रारंभिक बिंदु
പ്രാഥമിക ഘട്ടം,प्रारंभिक अवस्था
പ്രാരംഭ അവസ്ഥ,प्रारंभिक अचल अवस्था
പ്രാരംഭ സമ്മർദ്ദം,प्रारंभिक प्रतिबल
പ്രാരംഭ സമ്മർദ്ദം,प्रारंभिक तनाव
പ്രാരംഭ മൂല്യ പ്രശ്നം,प्रारंभिक मान समस्या
പ്രാരംഭ വേഗത,प्रारंभिक वेग
പ്രാരംഭം,प्रारंभीकरण
പ്രാരംഭ ഇൻസ്റ്റലേഷൻ,प्रारंभिक स्थापन
ആരംഭിക്കുന്ന പൾസ്,प्रारंभक स्पंद
വിക്ഷേപണം,समारंभन
കുത്തിവയ്പ്പ്,अन्तःक्षेपण
ഇൻജക്ഷൻ ലേസർ,अन्तःक्षेपण लेजर
ദ്രാവകത്തിന്റെ കുത്തിവയ്പ്പ്,तरल का अंतःक्षेपण
കുത്തിവയ്പ്പ് സമ്മർദ്ദം,अंतःक्षेपण दाब
ഇൻജക്ടർ,अंतःक्षेपित्र
പ്രവേശന കവാടം,प्रवेश कपाट
"ആന്തരിക, ആന്തരിക, ആന്തരിക, ആന്തരിക","आंतर, आंतरिक, आभ्यंतर, भीतरी"
ആന്തരിക പിണ്ഡം,अंतः पिंड
ഇന്റീരിയർ bremstralung,आभ्यंतर ब्रेमस्ट्रालुंग
അകത്തെ ചെവി,आंतर कर्ण
ആന്തരിക ഉച്ചാരണം,आंतरिक उच्चावचन
"അകത്തെ വരി, അകത്തെ വരി","आंतर रेखा, भीतरी रेखा"
ഇൻഡിക്കേറ്റർ ബീക്കണിന് സമീപം,निकट सूचक बीकन
ആന്തരിക പിണ്ഡം,आंतर संहति
ആന്തരിക അളവ്,आंतरिक माप
ആന്തരിക പരിക്രമണ പാക്കേജ്,आंतर कक्षक संकुल
ആന്തരിക സ്ഥാനം,आंतर दिक्स्थापना
ആന്തരിക ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം,आंतरिक प्रकाशविद्युत प्रभाव
ആന്തരിക പുനരുൽപാദനം,आभ्यंतर पुरःसरण
ആന്തരിക ഉൽപ്പന്നം,आंतर गुणनफल
ആന്തരിക ക്വാണ്ടം നമ്പർ,आंतरिक क्वांटम संख्या
സമന്വയ പ്രവർത്തനം,समकला प्रचालन
synchla സിഗ്നൽ,समकला सिग्नल
"ഇൻപുട്ട് (എൻ.), ഇൻപുട്ട് (വി.)","निवेश (सं.), निविष्ट (वि.)"
ഇൻപുട്ട് നുഴഞ്ഞുകയറ്റം,निविष्ट प्रवेश्यता
നിക്ഷേപ ഹോൾഡിംഗ്,निवेशी धारिता
ഇൻപുട്ട് സർക്യൂട്ട്,निवेशी परिपथ
ഇൻപുട്ട് ഡാറ്റ,निविष्ट आँकड़े
ഇൻപുട്ട് എഡിറ്റിംഗ്,निवेश संपादन
നിക്ഷേപം വിപുലീകരിക്കുന്നയാൾ,निवेश विस्तारक
നിക്ഷേപ കവാടം,निवेश द्वार
ഇൻപുട്ട് പ്രതിരോധം,निवेश प्रतिबाधा
നിക്ഷേപ ലൈൻ,निवेश लाइन
ഇൻപുട്ട് ലോഡ്,निवेशी भारण
നിക്ഷേപ ഔട്ട്പുട്ട് വിശകലനം,निवेश निर्गत विश्लेषण
ഇൻപുട്ട് ഔട്ട്പുട്ട് നിയന്ത്രണ സംവിധാനം,निवेश निर्गत नियंत्रण पद्धति
നിക്ഷേപ അളവ്,निवेश मात्रा
"നിക്ഷേപ രജിസ്റ്റർ, നിക്ഷേപ രജിസ്റ്റർ","निवेश रजिस्टर, निवेश पंजिका"
ഇൻപുട്ട് ടെർമിനൽ,निवेशी टर्मिनल
അന്വേഷണ കേന്ദ്രം,पूछताछ केन्द्र
ധിക്കാരം,हीनग्राही
വേർതിരിക്കാനാവാത്ത ചേരുവകൾ,अपृथक्करणीय अवयव
വേർതിരിക്കാനാവാത്ത മേഖല വിപുലീകരണം,अपृथक्करणीय क्षेत्र विस्तार
നിക്ഷേപിക്കാവുന്ന ഇയർഫോണുകൾ,निवेश्य इयरफोन
ഇൻപുട്ട് കണ്ണ്,निविष्ट चाक्षुष
ഉൾപ്പെടുത്തൽ,निवेशन
ഉൾപ്പെടുത്തൽ വിളവ്,निवेशन लब्धि
ഉൾപ്പെടുത്തൽ നഷ്ടം,निवेशन हानि
ആന്തരിക ആന്റിന,भीतरी ऐन्टेना
സെൻട്രിപെറ്റൽ ലൂണ,केन्द्रणकारी लूना
"നിസ്സാരമായ, നിസ്സാരമായ","नगण्य, उपेक्षणीय"
മേൽനോട്ടത്തിലാണ്,निरीक्षण
പരിശോധന ഡയഗ്രം,निरीक्षण आरेख
"ഉത്സാഹ പരിശോധന, പരിശോധന ഡു ട്രോവൈ","परिश्रम निरीक्षण, इंस्पेक्शन दू ट्रावाई"
നിരീക്ഷണ ക്ഷീണം,निरीक्षण श्रान्ति
പരിശോധന നില,निरीक्षण स्तर
പരിശോധന സ്പെസിഫിക്കേഷൻ,निरीक्षण विनिर्देश
നിരീക്ഷണ അടിസ്ഥാനം,निरीक्षण-आधारबिंदु
പരിശോധന സൈറ്റ്,निरीक्षण-स्थल
മേൽനോട്ട മേൽനോട്ടം,निरीक्षण-पर्यवेक्षण
പരിശോധന സൂപ്പർവൈസർ,निरीक्षण-पर्यवेक्षक
പരിശോധന ശരാശരി,निरीक्षण औसत
"അസ്ഥിരത, അസ്ഥിരത","अस्थिरता, अस्थायित्व"
അസ്ഥിരത ഗുണകം,अस्थिरता गुणांक
അസ്ഥിരത സ്ഥിരത,अस्थायित्व स्थिरांक
അസ്ഥിരതയുടെ അവസ്ഥ,अस्थायित्व प्रदेश
ചാഞ്ചാടുന്ന മഴ,अस्थायित्व  वर्षण
"ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ","संस्थापन, अधिष्ठापन, अधिष्ठान"
നിമിഷം,क्षण
തൽക്ഷണ ചിത്രം സ്വിച്ച്,तात्काल चित्रद स्विच
"തൽക്ഷണ റീഷോ, വീഡിയോ റീഷോ","तात्क्षणिक पुनः प्रदर्श, वीडियो पुनः प्रदर्श"
"തൽക്ഷണം, തൽക്ഷണം","तात्क्षणिक, तात्कालिक"
തൽക്ഷണ ഓട്ടോമാറ്റിക് ഗെയിൻ കൺട്രോളർ,तात्क्षणिक स्वचालित लब्धि नियंत्रक
തൽക്ഷണ കേന്ദ്രം,तात्क्षणिक केन्द्र
തൽക്ഷണ കറന്റ്,तात्कालिक धारा
തൽക്ഷണ ഇലാസ്തികത,तात्क्षणिक प्रत्यास्थता
തൽക്ഷണ സഹിഷ്ണുത,तात्क्षणिक सहन
തൽക്ഷണ ആവൃത്തി,तात्क्षणिक आवृति
തൽക്ഷണ വളർച്ചാ നിരക്ക്,तात्क्षणिक वृद्धि दर
തൽക്ഷണ നിക്ഷേപം,तात्क्षणिक निवेश
തൽക്ഷണ ഉദ്ധരണി,तात्क्षणिक उद्भारण
തൽക്ഷണ റിഫ്ലെക്സ് പ്രതികരണം,तात्क्षणिक सुघट्य अनुक्रिया
തൽക്ഷണ ശക്തി,तात्क्षणिक शक्ति
തൽക്ഷണ ഉത്പാദനം,तात्क्षणिक उत्पादन
തൽക്ഷണ ശ്രേണി,तात्क्षणिक परास
തൽക്ഷണ പ്രതികരണം,तात्क्षणिक अनुक्रिया
തൽക്ഷണ വിരാമം,तात्क्षणिक विराम
തൽക്ഷണ റിലീസ്,तात्क्षणिक उद्भारमोचन
തൽക്ഷണ മൂല്യം,तात्क्षणिक मान
തൽക്ഷണ വേഗത,तात्क्षणिक वेग
തൽക്ഷണ വോളിയം,तात्क्षणिक आयतन
തൽക്ഷണ ത്വരണം,तात्क्षणिक त्वरण
തൽക്ഷണ ഭ്രമണം,तात्क्षणिक घूर्णनाक्ष
തൽക്ഷണ നഗരം,इन्स्टैंटौन
നിർദ്ദേശം,अनुदेश
നിർദ്ദേശ വിലാസ ലൈറ്റ്,अनुदेश पता बत्ती
നിർദ്ദേശ സംഭരണ സ്ഥലം,अनुदेश संचयक्षेत्र
നിർദ്ദേശ ബോർഡ്,अनुदेश पटल
നിർദ്ദേശ രൂപീകരണം,अनुदेश रूपण
നിർദ്ദേശ പരിഷ്ക്കരണം,अनुदेश संशोधन
നിർദ്ദേശ രജിസ്റ്റർ,अनुदेश रजिस्टर
നിർദ്ദേശ സെറ്റ്,अनुदेश समुच्चय
പ്രബോധന സമയം,अनुदेश काल
നിർദ്ദേശ വാക്ക്,अनुदेश शब्द
യന്ത്രം,यंत्र
ഉപകരണ ആക്സസ് ചാർട്ട്,उपकरण पहुंच चार्ट
ഉപകരണ ബോക്സ്,यंत्र बक्स
ഉപകരണത്തിന്റെ അവസ്ഥ,उपकरणानुबंधी अवस्था
"മെക്കാനിക്കൽ ഏവിയേഷൻ, ഇൻസ്ട്രുമെന്റ് ഫ്ലൈറ്റ്","यंत्राश्रयी उड्डयन, उपकरणी उड़ान"
മെക്കാനിക്കൽ മെക്കാനിസം,यंत्रावतरण तंत्र
വോൾട്ടേജ് റേഞ്ച് ബൂസ്റ്റർ,वोल्टता परास वर्धक
വോൾട്ടേജ് റേഞ്ച് ബൂസ്റ്റർ,वोल्टता परास वर्धक
ഉപകരണ ശ്രേണി,उपकरण परास
ഉപകരണം റെസിസ്റ്റർ,यंत्र प्रतिरोधक
യന്ത്ര പാത,यंत्र पार्श्वपथ
"മെഷീൻ സ്റ്റേഷൻ, മെഷീൻ സ്റ്റേഷൻ","यंत्र स्थान, यंत्र स्टेशन"
ഉപകരണങ്ങൾ പുറപ്പെടൽ,उपकरणी उत्प्रस्थान
മെഷീൻ ട്രാൻസ്ഫോർമർ,यंत्र परिणामित्र
മെക്കാനിക്കൽ,यंत्रीय
"മെക്കാനിക്കൽ ഒപ്റ്റിമൈസേഷൻ, മെക്കാനിക്കൽ ട്യൂണിംഗ്","यंत्रीय प्रानुकूलन, यंत्रीय अनुबंधन"
മെക്കാനിക്കൽ കോണ്ടൂർ ലൈൻ,यंत्रीय समोच्चय रेखा
മെഷീൻ കോർഡിനേറ്റുകൾ,यंत्र निर्देशांक
മെക്കാനിക്കൽ പിശക്,यंत्रीय अशुद्धि
ഉപകരണ സംഗീതം,वाद्य संगीत
ഉപകരണ പാരാമീറ്റർ,यंत्र प्राचल
ഉപകരണ വ്യത്യാസം,उपकरणी विचरण
ഉപകരണ മൂല്യം,साधन मूल्य
മെക്കാനിക്കൽ വാഹനം,यंत्रवाही यान
"ഇൻസ്ട്രുമെന്റ് ബാൻഡ് വീതി, ഇൻസ്ട്രുമെന്റ് ബാൻഡ് വീതി","यंत्र बैंड चौड़ाई, उपकरणी बैंड-चौड़ाई"
പെരിഫറലുകൾ,बाह्य यंत्रसमूह
"ഇൻസ്ട്രുമെന്റേഷൻ, അസംബ്ലി","यंत्रीकरण, यंत्रसमुच्चय"
ഉപകരണ ബോർഡ്,यंत्रफलक
"ഇൻസുലേറ്റിംഗ്, ചൂട് പ്രതിരോധം","विद्युत्-रोधी, ऊष्मारोधी"
ഇൻസുലേറ്റിംഗ് മുൾപടർപ്പു,विद्युत्-रोधी बुश
