Punjabi,Odiya
ਮਹਾਨ ਟ੍ਰੈਕ,ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |
ਮਹਾਨ ਵਾਹਨ,ମହାନ ଯାନ
ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ,ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |
ਗ੍ਰੀਵ,ଗ୍ରୀଭ୍ |
ਗਾਰਡ-ਚੰਬਰ,ରାକ୍ଷୀ-ଚାମ୍ବର |
ਗਾਰਡ-ਚੰਬਰ,ରାକ୍ଷୀ-ଚାମ୍ବର |
ਗਾਰਡ-ਚੰਬਰ,ରାକ୍ଷୀ-ଚାମ୍ବର |
ਗੁਪਤਾ,ଗୁପ୍ତା
ਹੈਜੀਓਗ੍ਰਾਫੀ,ହାଗିଓଗ୍ରାଫି |
ਹੈਜੀਓਗ੍ਰਾਫੀ,ହାଗିଓଗ୍ରାଫି |
ਹੈਜੀਓਲੋਜੀ,ହାଜିଓଲୋଜି |
ਹੈਜੀਓਲੋਜੀ,ହାଜିଓଲୋଜି |
ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |
ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |
ਹੈਚਮੈਂਟ,ହ୍ୟାଚ୍
ਈਥਨ,ହେଥେନ୍ |
ਈਥਨ,ହେଥେନ୍ |
ਹੇਥਨਿਜ਼ਮ,ହେଥେନିଜିମ୍ |
ਹੇਗੀਰਾ (ਹੀਜਰਾ),ହେଗିରା (ହେଜେରା)
ਹੇਲੇਨਿਜ਼ਮ,ହେଲେନିଜିମ୍ |
ਹੇਲੋਟ,ହେଲଟ୍ |
ਹੇਰਾਲਡਰੀ,ହେରାଲ୍ଡ୍ରି |
ਵਿਰਾਸਤ,ହେରିଟେଜ୍
ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ,ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |
ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ,ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |
ਉੱਚ ਚਰਚ,ହାଇ ଚର୍ଚ୍ଚ
ਉੱਚ ਲੈਂਡਰ,ହାଇ ଲ୍ୟାଣ୍ଡର୍ |
ਹਿੰਦੂ ਧਰਮ,ହିନ୍ଦୁ ଧର୍ମ
ਇਤਿਹਾਸਕਾਰ,Histor ତିହାସିକ
ਇਤਿਹਾਸਕਾਰ,Histor ତିହାସିକ
ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ,Histor ତିହାସିକ ବସ୍ତୁବାଦ |
ਇਤਿਹਾਸਕ ਯੁੱਗ,Histor ତିହାସିକ ଯୁଗ |
ਇਤਿਹਾਸਕ ਸਰਹੱਦ,Histor ତିହାସିକ ସୀମା
ਇਤਿਹਾਸਕਾਰ,ଇତିହାସକାର
ਇਤਿਹਾਸਕਾਰ,ଇତିହାସକାର
ਇਤਿਹਾਸਕਾਰੀ,ଇତିହାସ ଲିପି
ਇਤਿਹਾਸਕਾਰੀ,ଇତିହାସ ଲିପି
ਇਤਿਹਾਸ,ଇତିହାସ
ਹਿੱਟੀ ਸਾਮਰਾਜ,ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |
ਪਵਿੱਤਰ ਗਠਜੋੜ,ପବିତ୍ର ମିଳିତ ମଞ୍ଚ
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,ପବିତ୍ର ସହର
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,ପବିତ୍ର ସହର
ਪਵਿੱਤਰ ਧਰਤੀ,ପବିତ୍ର ଭୂମି
ਪਵਿੱਤਰ ਧਰਤੀ,ପବିତ୍ର ଭୂମି
ਹੋਲੀ ਲੀਗ,ହୋଲି ଲିଗ୍ |
ਹੋਲੀ ਲੀਗ,ହୋଲି ଲିଗ୍ |
ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ),ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ)
ਪਵਿੱਤਰ ਸਾਗਰ,ପବିତ୍ର ସମୁଦ୍ର |
ਪਵਿੱਤਰ ਸਾਗਰ,ପବିତ୍ର ସମୁଦ୍ର |
ਪਵਿੱਤਰ ਜੰਗ,ପବିତ୍ର ଯୁଦ୍ଧ
ਪਵਿੱਤਰ ਜੰਗ,ପବିତ୍ର ଯୁଦ୍ଧ
ਗ੍ਰਹਿ ਸਰਕਾਰ,ଗୃହ ସରକାର
ਹੋਮ ਗਾਰਡ,ହୋମ ଗାର୍ଡ |
ਹੋਮਲੈਂਡ,ମାତୃଭୂମି |
ਘਰੇਲੂ ਨਿਯਮ,ଗୃହ ନିୟମ |
ਹੋਮ ਰੂਲ,ଗୃହ ନିୟମ
ਹੋਰਡ,ହୋର୍ଡେ |
Horde,ହୋର୍ଡେ |
ਦੁਸ਼ਮਣ ਦੇਸ਼,ଶତ୍ରୁ ଦେଶ |
ਵਿਰੋਧੀ ਜ਼ਮੀਨ,ଶତ୍ରୁ ଭୂମି |
ਗਰਮ ਪਿੱਛਾ,ଗରମ ଅନୁସରଣ
ਘਰ,ଘର
ਘਰ,ଘର
ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼,ହାଉସ୍ ଅଫ୍ କମନ୍ସ
ਲਾਰਡਸ ਦਾ ਘਰ,ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |
ਪ੍ਰਤੀਨਿਧ ਸਦਨ,ଲୋକସଭା
ਹਿਊਗਨੋਟਸ,ହୁଗୁଏନଟ୍ସ |
ਮਾਨਵਵਾਦ,ମାନବବାଦ |
ਮਾਨਵਵਾਦੀ,ମାନବବାଦୀ |
ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ,ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |
ਹੰਕਾਰ,ହଙ୍କର୍ |
ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ),ଇବାଦତ ଖାନା (ପୂଜା ଘର)
ਆਈਕੋਨੋਕਲਾਸਟ,ଆଇକନୋକ୍ଲାଷ୍ଟ |
ਮੂਰਤੀਕਾਰ,ପ୍ରତିମା
ਇਲਾਹੀ ਯੁੱਗ,ଇଲାହି ଯୁଗ |
ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ,ବେଆଇନ ଯୁଦ୍ଧ |
ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ,ଆଲୋକିତ ପାଣ୍ଡୁଲିପି
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
ਇਮਾਮ (ਇਮਾਮ),ଇମାମ (ଇମ୍ମାମ୍)
ਇਮਾਮਤ,ଇମାମେଟ୍ |
ਇਮਾਮਤ,ଇମାମେଟ୍ |
ਇਮਾਮਬਾਰਾ,ଇମମ୍ବର
ਸ਼ਾਹੀ,ସାମ୍ରାଜ୍ୟ
ਸ਼ਾਹੀ ਸ਼ਹਿਰ,ସାମ୍ରାଜ୍ୟ ସହର |
ਸਾਮਰਾਜਵਾਦ,ସାମ୍ରାଜ୍ୟବାଦ |
ਸ਼ਾਹੀ ਤਰਜੀਹ,ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |
ਅਵਿਵਸਥਾ,ଅପ୍ରାକୃତିକ |
ਪਾਖੰਡੀ,ଇମ୍ପୋଷ୍ଟର୍ |
ਕੈਦ,କାରାଗାର
ਕੈਦ,କାରାଗାର
ਘੁਸਪੈਠ,ଆକ୍ରମଣ
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,ଅନୁପ୍ରବେଶକାରୀ |
ਸੁਤੰਤਰਤਾ,ସ୍ୱାଧୀନତା
ਅਜਾਦੀ ਦਿਵਸ,ସ୍ବାଧୀନତା ଦିବସ
ਸੁਤੰਤਰਤਾ ਹਾਲ,ସ୍ୱାଧୀନତା ହଲ୍
ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ),ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ)
ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ,ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |
ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ,ଶିଳ୍ପ ବିପ୍ଳବ |
ਬੇਵਫ਼ਾਈ,ଅବିଶ୍ୱାସୀ |
ਬੇਵਫ਼ਾਈ,ଅବିଶ୍ୱାସୀ |
ਘੁਸਪੈਠ,ଅନୁପ୍ରବେଶ
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,ଅନୁପ୍ରବେଶକାରୀ |
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ସୂଚନାଯୋଗ୍ୟ
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ସୂଚନାଯୋଗ୍ୟ
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ସୂଚନାଦାତା
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ସୂଚନାଦାତା
ਪ੍ਰਵੇਸ਼,ଅନୁପ୍ରବେଶ
ਪ੍ਰਵੇਸ਼,ଅନୁପ୍ରବେଶ
ਪ੍ਰਵੇਸ਼,ଅନୁପ୍ରବେଶ
ਨਿਵਾਸ,ବାସସ୍ଥାନ
ਵਾਸੀ,ନିବାସୀ
ਵਿਰਾਸਤ,ଉତ୍ତରାଧିକାରୀ |
ਵਿਰਾਸਤ,ଉତ୍ତରାଧିକାରୀ |
ਵਿਰਾਸਤ,ଉତ୍ତରାଧିକାରୀ |
ਸ਼ਿਲਾਲੇਖ,ଲେଖା
ਨਿਸ਼ਾਨ,ଇନସିନିୟା |
ਪਹੁੰਚ ਦਾ ਸਾਧਨ,ଯୋଗଦାନର ଯନ୍ତ୍ର
ਸਰਕਾਰ ਦਾ ਸਾਧਨ,ସରକାରଙ୍କ ଉପକରଣ
ਬਗਾਵਤ (ਵਿਦਰੋਹ),ବିଦ୍ରୋହ (ବିଦ୍ରୋହ)
ਵਿਦਰੋਹੀ,ବିଦ୍ରୋହୀ
ਬਗਾਵਤ,ବିଦ୍ରୋହ
ਬਗਾਵਤ,ବିଦ୍ରୋହ
ਏਕੀਕਰਣ,ଏକୀକରଣ
ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ,ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ,ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ),ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ)
ਵਿਚੋਲਗੀ,ମଧ୍ୟସ୍ଥି |
ਅੰਤਰਜਾਮੀ,ମଧ୍ୟସ୍ଥି |
ਵਿਚੋਲਾ,ମଧ୍ୟସ୍ଥି |
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,ଆନ୍ତର୍ଜାତୀୟତା
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,ଆନ୍ତର୍ଜାତୀୟତା
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ,ଆନ୍ତର୍ଜାତୀୟବାଦୀ |
ਇੰਟਰਸੀਨ ਯੁੱਧ,ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |
ਇੰਟਰਨੀ,ଇଣ୍ଟରନେଟ୍
ਇੰਟਰਨੀ,ଇଣ୍ଟରନେଟ୍
ਇੰਟਰਨੀ ਕੈਂਪ,ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ
ਨਜ਼ਰਬੰਦੀ,ଇଣ୍ଟର୍ନେଟ୍
ਨਜ਼ਰਬੰਦੀ,ଇଣ୍ଟର୍ନେଟ୍
ਨਜ਼ਰਬੰਦੀ,ଇଣ୍ଟର୍ନେଟ୍
ਇੰਟਰਨਨਸੀਓ,ଇଣ୍ଟର୍ନିସିଓ |
ਦੁਭਾਸ਼ੀਏ,ଅନୁବାଦକ
ਦੁਭਾਸ਼ੀਏ,ଅନୁବାଦକ
ਦੁਭਾਸ਼ੀਏ,ଅନୁବାଦକ
ਦਖਲ,ହସ୍ତକ୍ଷେପ
ਅੰਤਰਜਾਮੀ,ଆନ୍ତରିକତା
ਇੰਟੇਸਟੇਟ,ଅନ୍ତନଳୀ
ਸਾਜ਼ਸ਼,ଷଡଯନ୍ତ୍ର
ਘੁਸਪੈਠੀਏ,ଅନୁପ୍ରବେଶକାରୀ
ਘੁਸਪੈਠੀਏ,ଅନୁପ୍ରବେଶକାରୀ
ਘੁਸਪੈਠ,ଅନୁପ୍ରବେଶ
ਹਮਲਾ,ଆକ୍ରମଣ
ਹਮਲਾ,ଆକ୍ରମଣ
ਨਿਵੇਸ਼ ਕਰੋ,ବିନିଯୋଗ କରନ୍ତୁ |
ਨਿਵੇਸ਼ ਕਰੋ,ବିନିଯୋଗ କରନ୍ତୁ |
ਨਿਵੇਸ਼ ਕਰੋ,ବିନିଯୋଗ କରନ୍ତୁ |
ਨਿਵੇਸ਼ ਕਰੋ,ବିନିଯୋଗ କରନ୍ତୁ |
ਨਿਵੇਸ਼,ବିନିଯୋଗ
ਨਿਵੇਸ਼,ବିନିଯୋଗ
ਨਿਵੇਸ਼,ବିନିଯୋଗ
ਨਿਵੇਸ਼ ਸਮਾਰੋਹ,ବିନିଯୋଗ ସମାରୋହ
ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ,ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |
ਅਜਿੱਤ ਆਰਮਾਡਾ,ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |
ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ),ଅହିଂସା (ରାଜ୍ୟ)
ਉਲੰਘਣਾ ਰਾਜ,ଅବ୍ୟବସ୍ଥା |
ਅਭੁੱਲ ਕਿਲ੍ਹਾ,ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |
ਲੋਹੇ ਦੀ ਉਮਰ,ଲ Iron ହ ଯୁଗ |
ਲੋਹੇ ਦਾ ਪਰਦਾ,ଲୁହା ପରଦା |
ਆਇਰਨ ਗਾਰਡ,ଲୁହା ଗାର୍ଡ |
ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ,ଲୁହା ରାସନ |
ਲੋਹੇ ਦੇ ਪਾਸੇ,ଲୁହା ପାର୍ଶ୍ୱ |
ਲੋਹੇ ਵਾਲਾ ਤੀਰ,ଲୁହା ଟାଇପ୍ ତୀର |
ਇਸਥਮੀਅਨ ਗੇਮਾਂ,ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |
ਜੈਨੀਸਰੀ,ଜାନିସାରୀ |
ਦਰਬਾਨ,ଜାନିଟର୍ |
ਦਰਬਾਨ,ଜାନିଟର୍ |
ਜੈਵਲਿਨ,ଜାଭେଲିନ୍ |
ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ,ଜିମ୍ କ୍ରୋ ନିୟମ |
ਜਿੰਗੋ,ଜିଙ୍ଗୋ |
ਜਿੰਗੋ,ଜିଙ୍ଗୋ |
ਜਿੰਗੋ,ଜିଙ୍ଗୋ |
ਜਿੰਗੋਇਜ਼ਮ,ଜିଙ୍ଗୋଜିମ୍ |
ਸਾਂਝੀ ਕਾਰਵਾਈ,ମିଳିତ କାର୍ଯ୍ୟ
ਸੰਯੁਕਤ ਕੰਟਰੋਲ,ମିଳିତ ନିୟନ୍ତ୍ରଣ |
ਸੰਯੁਕਤ ਕਬਜ਼ਾ,ମିଳିତ ବୃତ୍ତି
ਜਿਊਰੀ,ଖଣ୍ଡପୀଠ
ਹੁਣੇ ਹੀ ਕਾਰਨ,କେବଳ କାରଣ |
ਰੱਖੋ,ରଖନ୍ତୁ |
ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ,ଅଭିଲେଖାଗାରର ରକ୍ଷକ |
ਕੇਤਲੀ-ਡਰੰਮ,କେଟଲ୍-ଡ୍ରମ୍ |
ਮੁੱਖ ਸ਼ਬਦ,ମୁଖ୍ୟ ଶବ୍ଦ |
ਰਾਜਾ,ରାଜା
ਰਾਜ,ରାଜ୍ୟ
ਕਿੰਗਲੇਟ,କିଙ୍ଗଲେଟ୍ |
ਕਿੰਗ ਮੇਕਰ,ରାଜା ନିର୍ମାତା |
ਬਾਦਸ਼ਾਹਤ,କିଙ୍ଗସିପ୍ |
ਬਾਦਸ਼ਾਹਤ,କିଙ୍ଗସିପ୍ |
ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ,ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |
ਨਾਈਟ,ନାଇଟ୍ |
ਬਾਦਸ਼ਾਹਤ,କିଙ୍ଗହୁଡ୍ |
ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ,କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |
ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ,ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |
ਨਾਈਟ ਟੈਂਪਲਰ,ନାଇଟ୍ ଟେମ୍ପଲର୍ |
Ku Klux Klan (KKK),କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK)
ਕੁਮਿੰਟੰਗ,କୁମିଣ୍ଟାଙ୍ଗ |
ਲੋਕਾਈ,ଲାଇଟି
ਲਾਂਸ,ଲାନ୍ସ |
ਲੈਂਸਰ,ଲାନ୍ସର୍
ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ,ପରେ ଗୁପ୍ତା |
ਕਾਨੂੰਨੀ ਵਾਰਸ,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
ਕੁਧਰਮ (=ਵਿਕਾਰ),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
ਕੁਧਰਮ (=ਵਿਕਾਰ),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ,ଆଇନ ପ୍ରଭୁ
ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ,ଧର୍ମର ନିୟମ
ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ,ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
ਕਾਨੂੰਨੀ ਵਾਰਸ,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
ਕਾਨੂੰਨੀ,ଲିଗେଟ୍ |
ਕਾਨੂੰਨੀ,ଲିଗେଟ୍ |
ਕਾਨੂੰਨੀ,ଲିଗେଟ୍ |
ਦੰਤਕਥਾ,କିମ୍ବଦନ୍ତୀ
ਦੰਤਕਥਾ,କିମ୍ବଦନ୍ତୀ
ਫੌਜ,ଲେଜିଅନ୍ |
ਫੌਜ,ଲେଜିଅନ୍ |
ਲੀਜਨ ਆਫ਼ ਆਨਰ,ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ
Lese majesty (= Lese majeste),Lese ମହିମା (= lese majeste)
ਘੱਟ ਰਾਜ,ଛୋଟ ରାଜ୍ୟଗୁଡିକ |
ਭਰੋਸੇ ਦੇ ਪੱਤਰ,ବିଶ୍ cred ାସ ପତ୍ର
ਲੀਗ-ਪ੍ਰਭੂ,ଲିଜ୍-ପ୍ରଭୁ
ਲੀਗ ਆਦਮੀ,ଲିଜ୍ ମ୍ୟାନ୍ |
ਲੀਗ ਆਦਮੀ,ଲିଜ୍ ମ୍ୟାନ୍ |
ਉਮਰ ਕੈਦ,ଆଜୀବନ କାରାଦଣ୍ଡ |
ਵੰਸ਼,ବଂଶ
ਲਿਟਲ ਇੰਗਲੈਂਡਰ,ଛୋଟ ଇଂଲଣ୍ଡ
ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ),ଛୋଟ ଯାନ (= କମ୍ ଯାନ)
ਲਿਟੋਰਲ ਰਾਜ,ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |
ਲੀਟੁਰਜੀ,ଲିଟୁର୍ଗିଜ୍ |
ਲਿਟੁਰਜੀ,ଲିଟୁର୍ଜି
ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ,ସ୍ଥାନୀୟ ଅନୁଗତତା |
ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ,ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |
ਲੰਬੀ ਸੰਸਦ,ଦୀର୍ଘ ସଂସଦ |
ਨੀਵੇਂ ਦੇਸ਼,ନିମ୍ନ ଦେଶଗୁଡିକ |
ਵਫ਼ਾਦਾਰ,ବିଶ୍ୱସ୍ତ
ਵਫ਼ਾਦਾਰੀ,ନିଷ୍ଠା
ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ,ମାଚିଆଭେଲିଆନ୍ ନୀତି |
ਮੈਗਨਾ ਕਾਰਟਾ,ମାଗନା କାର୍ଟା |
ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ,ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |
ਮਲਮ ਮਨਾਹੀ,ମାଲମ୍ ନିଷେଧ |
ਮੰਦਾਮਸ,ମାଣ୍ଡାମସ୍ |
ਆਦੇਸ਼,ଆଦେଶ
"ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;"
ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ,ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |
ਲਾਜ਼ਮੀ ਰਾਜ,ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |
ਮੰਗੋਨਲ,ମାଙ୍ଗୋନେଲ୍ |
ਮੈਨੀਫੈਸਟੋ,ମନିଫେଷ୍ଟୋ |
ਚਾਲਾਂ,ମନିଭର୍ସ |
ਜੰਗ ਦਾ ਮਨੁੱਖ,ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |
ਮਨੋਰ,ମନୋର |
ਮਨੋਰ,ମନୋର |
ਮਨੁੱਖ-ਸ਼ਕਤੀ,ମାନବ ଶକ୍ତି |
ਮਨੁੱਖ-ਸ਼ਕਤੀ,ମାନବ ଶକ୍ତି |
ਮੈਨੂਮਿਸ਼ਨ,ମାନୁମିସନ୍ |
ਮਨੁਮਿਤ,ମନୁମିଟ୍ |
ਹੱਥ-ਲਿਖਤ,ପାଣ୍ଡୁଲିପି
ਹੱਥ-ਲਿਖਤ,ପାଣ୍ଡୁଲିପି
ਹੱਥ-ਲਿਖਤ,ପାଣ୍ଡୁଲିପି
ਲੁਟੇਰਾ,ମାରୁଦ
ਸਮੁੰਦਰੀ ਪੱਟੀ,ସାମୁଦ୍ରିକ ବେଲ୍ଟ |
ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ,ସାମୁଦ୍ରିକ ସଭ୍ୟତା |
ਸਮੁੰਦਰੀ ਝੰਡਾ,ସାମୁଦ୍ରିକ ପତାକା |
ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ,ସାମୁଦ୍ରିକ ଶକ୍ତି
ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ,ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |
ਸਮੁੰਦਰੀ ਯੁੱਧ,ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |
ਮਾਰਕੁਇਸ,ମାର୍କିସ୍ |
ਮਾਰਕਿਸੇਟ,ମାର୍କିସେଟ୍ |
ਮਾਰਸ਼ਲ ਲਾਅ,ସାମରିକ ନିୟମ |
ਮਾਰਸ਼ਲ ਦੌੜ,ସାମରିକ ଦ aces ଡ଼ |
ਸ਼ਹੀਦ,ଶହୀଦ |
ਕਤਲੇਆਮ,ହତ୍ୟାକାଣ୍ଡ |
ਚਾਲ ਦਾ ਪੁੰਜ,ମନିଭର୍ ର ମାସ |
ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ,ମାଷ୍ଟର-ଆଟ୍-ବାହୁ
ਰਸਮਾਂ ਦਾ ਮਾਲਕ,ସମାରୋହର ଗୁରୁ
ਘਰ ਦਾ ਮਾਲਕ,ଘରର ଗୁରୁ
ਘੋੜੇ ਦਾ ਮਾਸਟਰ,ଘୋଡା ଗୁରୁ
ਰੋਲਸ ਦੇ ਮਾਸਟਰ,ରୋଲ୍ସର ମାଷ୍ଟର |
ਮੈਚ,ମ୍ୟାଚ୍
ਮੈਚ,ମ୍ୟାଚ୍
ਮੈਚਲਾਕ,ମ୍ୟାଚ୍ ଲକ୍
ਵਿਆਹੁਤਾ ਗਠਜੋੜ,ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |
ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ,ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |
ਮੇਨਸ਼ੇਵਿਕ,ମେନସେଭିକ୍ |
ਭਾੜੇ ਦੀ ਫੌਜ,ଦୟାଳୁ ସେନା |
ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ,ଦୟାଳୁ ସ soldier ନିକ |
ਵਪਾਰੀ,ବ୍ୟବସାୟୀ
ਵਿਚਕਾਰਲਾ ਯੁੱਗ,ମଧ୍ୟ ଯୁଗ
ਮਧਿਅਪੂਰਵ,ମଧ୍ୟ ପୂର୍ବ
ਮੱਧ ਬੀਤਣ,ମଧ୍ୟମ ପାସ୍ |
ਮੱਧ ਮਾਰਗ,ମଧ୍ୟମ ପଥ
ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ),ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ)
ਪਰਵਾਸੀ,ପ୍ରବାସୀ
ਪਰਵਾਸ,ସ୍ଥାନାନ୍ତରଣ
ਪਰਵਾਸ,ସ୍ଥାନାନ୍ତରଣ
ਪਰਵਾਸ,ସ୍ଥାନାନ୍ତରଣ
ਮਿਲਟਰੀਵਾਦ,ମିଲିଟାରିଜିମ୍ |
