Marathi,English
फिलोटॅक्सी,Phyllotaxy
शारीरिक हवामान,Physical weathering
शारीरिक विकृती,Physiological disorder
शारीरिक दुष्काळ,Physiological drought
शारीरिक तोटा,Physiological loss
शारीरिक परिपक्वता,Physiological maturity
फायटोक्रोम,Phytochrome
फायटोएक्सट्रॅक्शन,Phytoextraction
फायटोमास,Phytomass
फायटोनमॅटोड,Phytonematode
फायटोरमेडिएशन,Phytoremediation
फायटोसिडोफोर,Phytosiderophore
फायटोटॉक्सिक,Phytotoxic
फायटोट्रॉन,Phytotron
चित्र,Pictograph
पाई आकृती,Pie diagram
पायझोमीटर,Piezometer
पिचर शेती,Pitcher farming
प्लेसमेंट (खत),Placement (fertilizer)
प्लेसेंटा,Placenta
फळी,Planking
वनस्पती प्रजनन,Plant breeding
वनस्पतीची घनता,Plant density
वनस्पती पर्यावरणशास्त्र,Plant ecology
वनस्पती वाढीचा प्रवर्तक,Plant growth promotor
वनस्पती वाढीचे नियामक,Plant growth regulator
वनस्पती परिचय,Plant introduction
पोषक वनस्पती,Plant nutrients
वनस्पती पोषण,Plant nutrition
वनस्पती अलग ठेवणे नियमन,Plant quarantine regulation
वनस्पती ऊतक चाचणी,Plant tissue test
वृक्षारोपण पिके,Plantation crops
लागवड करणारा,Planter
लागवड सामग्री,Planting material
लागवड प्रमाण,Planting ratio
प्लाझ्मा,Plasma
प्लाझ्मा झिल्ली,Plasma membrame
प्लाझ्मिड,Plasmid
प्लाझमोड्समॅटा,Plasmodesmata
प्लाझमोलिसिस,Plasmolysis
प्लॅस्टीसीटी,Plasticity
प्लॅस्टिकल्चर,Plasticulture
प्लास्टीड,Plastid
प्लीओट्रॉपिक जनुक,Pleiotropic gene
कथानक (प्रायोगिक),Plot (experimental)
नांगर,Ploughing
नांगर-सोल,Plough-sole
नांगर-सोल प्लेसमेंट,Plough-sole placement
Pluvial तांदूळ जमीन,Pluvial rice lands
Pluvic,Pluvic
वायवीय फवारणी,Pneumatic sprayer
न्यूमेटोफोर,Pneumatophore
पॉडझोल माती,Podzol soil
पॉडझोलायझेशन,Podzolization
पॉईंट उत्परिवर्तन,Point mutation
पोसन वितरण,Poisson distribution
परागकण,Pollinator
पॉलिब्रोनी,Polyembrony
पॉलिमरायझेशन,Polymerization
पॉलीमॉर्फिझम,Polymorphism
पॉलीस्पर्मी,Polyspermy
पॉलिटीन गुणसूत्र,Polytene chromosome
पोमोलॉजी,Pomology
लोकसंख्या,Population
पोर्सिटी (पोअर-स्पेस),Porosity (pore-space)
उदयोन्मुख,Post-emergence
कापणीनंतर,Post harvest
कापणीनंतरची नांगरलेली जमीन,Post-harvest tillage
पोटॅशियम शोषण प्रमाण,Potassium absorption ratio
पोटॅशियम फिक्सेशन,Potassium fixation
संभाव्य आंबटपणा,Potential acidity
संभाव्य पीक उत्पन्न,Potential crop yield
संभाव्य बाष्पीभवन,Potential evaporation
संभाव्य बाष्पीभवन,Potential evapotransformation
पोल्ट्री शेती,Poultry farming
प्रेरी,Prairie
प्री-बेअरिंग कालावधी,Pre-bearing period
पर्जन्यवृष्टी,Precipitation
अचूक शेती,Precision farming
अचूक शेती,Precision agriculture
शिकारी,Predator
पूर्व-उदय,Pre-emergence
पूर्व-उदय उपचार,Pre-emergence treatment
प्रीप्लांटिंग ट्रीटमेंट,Preplanting treatment
प्रेसमुड,Pressmud
दबाव ग्रेडियंट,Pressure gradient
किंमत लवचिकता,Price elasticity
किंमत निर्देशांक,Price index
प्राथमिक संस्कृती,Primary culture
प्राथमिक वाढ,Primary growth
प्राथमिक नांगरलेली जमीन,Primary tillage
प्राइमर,Primer
प्राइमिंग (तंबाखू),Priming (tobacco)
आदिम स्टेज,Primordial stage
Prion,Prion
संभाव्यता,Probability
चौकशी,Probe
समस्या माती,Problem soil
प्रक्रिया,Processing
उत्पादन कार्य,Production function
उत्पादकता,Productivity
नफा,Profit
वंश-चाचणी,Progeny-testing
पुरोगामी शेतकरी,Progressive farmer
प्रकल्प मूल्यांकन,Project evaluation
प्रोकेरिओट,Prokaryote
प्रवर्तक,Promotor
प्रोफेलेक्टिक स्प्रे,Prophylactic spray
मालकीची लागवड,Proprietary cultivar
प्रख्यात,Protandrous
प्रथिने,Protein
प्रथिने अभियांत्रिकी,Protein engineering
प्रथिने अनुक्रम,Protein sequencing
प्रथिने संश्लेषण,Protein synthesis
प्रोटीमिक्स,Proteomics
प्रोटोगनी,Protogyny
प्रोटोप्लाझम,Protoplasm
प्रोटोट्रोफ,Prototroph
प्रुसिक acid सिड (एचसीएन/धुरिन),Prussic acid (HCN/dhurin)
स्यूडोलेले,Pseudoallele
स्यूडोहरमाफ्रोडाइट,Pseudohermaphrodite
सायक्रोमीटर,Psychrometer
खड्डे,Puddle
मातीची माती,Puddled soil
पुडलिंग,Puddling
पल्पिंग,Pulping
नाडी बियाणे,Pulse seed
पल्व्हरायझेशन,Pulverization
पल्व्हरायझेशन (माती),Pulverization (soil)
तीक्ष्ण,Pungent
शुद्ध संस्कृती,Pure culture
शुद्ध ओळ,Pure line
शुद्ध ओळ निवड,Pure line selection
शुद्ध,Purgative
शुद्धीकरण,Purification
शुद्धता चाचणी,Purity test
पिरानोमीटर,Pyranometer
पायरेजोमीटर,Pyregeometer
पायरेहेलिओमीटर,Pyreheliometer
भात,Paddy
पाल्मरोसा,Palmarosa
पाल्मीरा पाम,Palmyra palm
पांडानस,Pandanus
पपई,Papaya
पॅरा गवत,Para grass
अजमोदा (ओवा),Parsley
"पार्थेनियम, (कॉंग्रेस गवत)","Parthenium, (congress grass)"
पॅचौली,Patchouli
पीच,Peach
"मयूर फ्लॉवर, नंदनवन फूल","Peacock flower, paradise flower"
नाशपाती,Pear
मोती बाजरी,Pearl millet
मटार,Peas
पेकन नट,Pecan nut
पेनेल,Pennel
पेपिनो,Pepino
मिरपूड,Pepper
पेरिल्ला,Perillla
पेरीविंकल,Periwinkle
पर्सिमॉन,Persimmon
फला,Phalsa
कबूतर,Pigeonpea
पिंपेरनेल (अनागॅलिस),Pimpernel (anagallis)
पाइन,Pine
अननस,Pineapple
"पिस्ता, हिरवा बदाम","Pistachio, green almond"
मनुका,Plum
पॉइंट लबाडी,Pointed gourd
डाळिंब,Pomegranate
पोंगम,Pongam
पोपलर,Poplar
खसखस,Poppy
पोर्टुलाका,Portulaca
बटाटा,Potato
काटेरी खसखस,Prickly poppy
"अभिमानाचा अभिमान, चीन ट्री","Pride of India, China tree"
प्रोसो बाजरी,Proso millet
सायलियम,Psyllium
पुलासान,Pulasaan
पमकिन,Pumkin
पम्मेलो,Pummelo
पेंट केलेले बग,Painted bug
पोपट,Parrot
मोर,Peacock
पॉड बोरर,Pod borer
पॉड फ्लाय,Pod fly
नाडी बीटल,Pulse beetle
पायरिल्ला,Pyrilla
पॅथॉलॉजिस्ट,Pathologist
पेडोलॉजिस्ट,Pedologist
वनस्पती ब्रीडर,Plant breeder
वनस्पती पॅथॉलॉजिस्ट,Plant pathologist
वनस्पती फिजिओलॉजिस्ट,Plant physiologist
पोमोलॉजिस्ट,Pomologist
प्रश्न 10,Q 10
क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी),QTL (quantitative trait loci)
चतुष्पाद,Quadrat
चतुर्भुज प्रतिसाद,Quadratic response
चौपट पीक,Quadruple cropping
गुणात्मक वारसा,Qualitative inheritance
गुणवत्ता बियाणे,Quality seed
परिमाणवाचक अनुवंशशास्त्र,Quantitative genetics
परिमाणवाचक वारसा,Quantitative inheritance
क्वांटम बियाणे,Quantum seed
विलग्नवास,Quarantine
अलग ठेवणे कीटक,Quarantine pest
क्वार्ट्ज,Quartz
द्रुत चाचणी,Quick test
शांतता,Quiescence
क्विसेन्ट सेंटर,Quiscent centre
लहान पक्षी,Quail
राणी माशी,Queen bee
आर मूल्य,R value
रबी (हिवाळा) पीक,Rabi (winter) crop
रेसिम,Raceme
रेडिएशन,Radiation
रेडिकल,Radicle
रेडिओएक्टिव्हिटी,Radioactivity
रेडिओबायोलॉजी,Radiobiology
रेडिओमुनो परख,Radiommuno assay
रेडिओसोटोप,Radioisotope
पावसाचे पाणी कापणी,Rain water harvesting
इंद्रधनुष्य क्रांती,Rainbow revolution
पाऊस,Rainfall
रेनफेड,Rainfed
पर्जन्यामापक,Rain-gauge
पावसाळ्याचा हंगाम,Rainy season
बेड उंच,Raised bed
रॅन्चिंग,Ranching
खवटपणा,Rancidity
यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक,Random amplified polymorphic
यादृच्छिक नमुना,Random sample
यादृच्छिकरण,Randomization
यादृच्छिक ब्लॉक डिझाइन,Randomized block design
श्रेणी (आकडेवारी),Range (Statistics)
रेंजलँड,Rangeland
श्रेणी व्यवस्थापन,Range management
वेगवान ग्रामीण मूल्यांकन (आरआरए),Rapid rural appraisal (RRA)
रेशन,Ration
रेटून,Ratoon
रॅटून पीक,Ratoon cropping
रेपर,Reaper
Recalcitrant बियाणे,Recalcitrant seed
मंदी शेती,Recession farming
मंदीचा टप्पा,Recession phase
Recasive,Recessive
रिचार्ज,Recharge
परस्पर जीन्स,Reciprocal genes
पुन्हा हक्क सांगितलेली जमीन,Reclaimed land
रिकॉम्बिनेंट,Recombinant
रिकॉम्बिनेंट डीएनए तंत्रज्ञान,Recombinant DNA technology
पुनर्संचय,Recombination
Recon,Recon
जादू सर्वेक्षण,Reconnaissance survey
वारंवार पालक,Recurrent parent
पुनर्वापरयोग्य कचरा,Recyclable waste
लाल एकपेशीय वनस्पती,Red algae
लाल डेटा बुक,Red data book
लाल माती,Red soils
रेडॉक्स संभाव्यता,Redox potential
नमुना कमी केला,Reduced sample
नांगरलेली जमीन कमी केली,Reduced tillage
साखर कमी करणे,Reducing sugar
कपात,Reduction
संदर्भ पीक,Reference crop
प्रतिबिंब गुणांक,Reflection coefficient
प्रतिबिंब,Reflection
प्रतिक्षिप्त पुंकेसर,Reflexed stamen
अपवर्तक सूचकांक,Refractive index
रेफ्रेक्टोमीटर,Refractometer
पुनर्जन्म,Regeneration
नोंदणीकृत बियाणे,Registered seed
रेगोलिथ,Regolith
रीग्रेशन,Regression
रीग्रेशन गुणांक,Regression coefficient
नियामक जनुक,Regulator gene
सापेक्ष पीक-तीव्रता निर्देशांक,Relative crop-intensity index
सापेक्ष गर्दी गुणांक (के),Relative crowding coefficient (K)
सापेक्ष वाढीचा दर (आरजीआर),Relative growth rate (RGR)
सापेक्ष आर्द्रता (आरएच),Relative humidity (RH)
सापेक्ष प्रसार निर्देशांक,Relative spread index
सापेक्ष पाण्याचे प्रमाण,Relative water content
सापेक्ष तण,Relative weed
सापेक्ष उत्पन्न निर्देशांक,Relative yield index
सापेक्ष उत्पन्न एकूण,Relative yield total
रिले पीक,Relay cropping
मदत,Relief
रिमोट सेन्सिंग,Remote sensing
उर्जेचे नूतनीकरणयोग्य स्त्रोत,Renewable sources of energy
नूतनीकरण,Renovation
रीफेलेंट,Repellent
प्रतिकृती काटा,Replication fork
प्रतिकृती,Replication
रिपोर्टर जनुक,Reporter gene
खताचा अवशिष्ट प्रभाव,Residual effect of fertilizer
खताचा अवशिष्ट प्रभाव,Residual effect of manure
अवशिष्ट सोडियम कार्बोनेट,Residual sodium carbonate
अवशिष्ट मातीची सुपीकता,Residual soil fertility
अवशेष,Residue
लवचिकता (पीक),Resilience (crop)
संसाधनाचा वापर निर्देशांक (आरयूआय),Resource-use indices (RUI)
श्वसन शांत,Respiration quiotent
श्वसन रंगद्रव्य,Respiratory pigments
श्वसन भाग,Respiratory quotient
प्रतिसाद वक्र,Response curve
प्रतिसाद,Response
पुनर्वसन केंद्रक,Restitution nucleus
पुनर्संचयित ओळ,Restorer line
निर्बंध सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,Restriction enzyme
निर्बंध तुकडा,Restriction fragment
परिणाम प्रात्यक्षिक,Result demonstration
किरकोळ विक्री,Retailing
Retarder,Retarder
रेट्रोव्हायरस,Retrovirus
रीटिंग,Retting
महसूल,Revenue
उलट अनुवंशशास्त्र,Reverse genetics
उलट उत्परिवर्तन,Reverse mutation
राइझोबॅक्टेरिया (पीजीपीआर),Rhizobacteria (PGPR)
Rhizodeposition,Rhizodeposition
Rhizoid,Rhizoid
Rhizome,Rhizome
Rhizosphere,Rhizosphere
राइबोसोम,Ribosome
सजीवांसारखे रिकेट्सिया,Rickettsia like organisms
रिज माजी (रिडर),Ridge former (ridger)
रिज लागवड,Ridge planting
रिज टेरेस,Ridge terrace
रिज पर्यंत,Ridge till
रिल इरोशन,Rill erosion
जोखीम,Risk
आरएनए शिडी,RNA Ladder
रॉक,Rock
नकली,Rogue
Roguing,Roguing
मूळ पीक,Root crop
रूट एक्स्युडेट्स,Root exudates
रूट पित्त नेमाटोड,Root gall nematode
रूट इंड्यूकिंग प्लाझमिड,Root inducing plasmid
रूट नोड्यूल,Root nodules
रूटस्टॉक,Rootstock
रोसेट रोग,Rosette disease
रोसेट पॉलीमब्रोनी,Rosette polyembryony
रोसेट व्हायरस,Rosette virus
रोटरी नांगरलेली जमीन,Rotary tillage
रोटेशनल चरणे,Rotational grazing
रगेज,Roughage
पंक्ती पिके,Row crops
पंक्ती आंतरपीक,Row intercropping
आरटीएस पेय,RTS beverage
धावपटू,Runner
धावपळीची शेती,Run-off farming
धावपळ,Run-off
ग्रामीण प्रादेशिक बँक,Rural regional bank
मुळा,Radish
पावसाचे झाड,Rain tree
मनुका,Raisin
रामबुटन,Rambutan
रंगून लता,Rangoon creeper
बलात्कार,Rapeseed
रास्पबेरी,Raspberry
उंदीर-शेपटी मुळा,Rat-tail radish
रतन,Rattan
लाल देवदार (टूना),Red cedar (toona)
लाल क्लोव्हर,Red clover
लाल रेशीम झाड,Red silk tree
रीड गवत,Reed grass
रोड्स गवत,Rhodes grass
रोडोडेंड्रॉन,Rhododendron
रुस,Rhus
तांदूळ,Rice
Ridged gurd,Ridged gourd
गुलाब,Rose
गुलाब बेरी,Rose berry
रोझमेरी,Rosemary
गोल घोळ,Round gourd
रबर,Rubber
उंदीर,Rat
लाल पाम भुंगा,Red palm weevil
लाल भोपळा बीटल,Red pumpkin beetle
गेंडा बीटल,Rhinoceros beetle
तांदूळ भुंगा,Rice weevil
खारट क्षार माती,Saline alkali soil
खारट माती,Saline soil
खारटपणा,Salinization
लाळ ग्रंथी गुणसूत्र,Salivary gland chromosome
मीठ,Salt
मीठ-प्रभावित माती,Salt-affected soil
मीठ निर्देशांक,Salt index
मीठ तणाव,Salt stress
मीठ सहिष्णुता,Salt tolerance
नमुना,Sample
नमुना त्रुटी,Sampling error
सॅम्पलिंग युनिट,Sampling unit
नमुना,Sampling
वाळू,Sand
वालुकामय चिकणमाती,Sandy clay
वालुकामय चिकणमाती,Sandy loam
वालुकामय माती,Sandy soil
एसएपी,Sap
रोपट्या,Sapling
Saponification मूल्य,Saponification value
उपग्रह डीएनए,Satellite DNA
उपग्रह तण,Satellite weed
संतृप्त वाष्प दाब,Saturated vapour pressure
सवाना,Savanna
स्कॅफोल्ड प्रोटीन,Scafold protein
बळी,Scape
स्कारिफिकेशन,Scarification
स्किओन,Scion
सायोफाईट्स,Sciophytes
हंगामी चक्र,Seasonal cycle
हंगामी दुष्काळ,Seasonal drought
हंगामी वनस्पती,Seasonal plant
दुय्यम वाढ,Secondary growth
दुय्यम वनस्पती पोषक,Secondary plant nutrients
दुय्यम उत्पादकता,Secondary productivity
दुय्यम नांगरलेली जमीन,Secondary tillage
Shedge,Sedge
बियाणे जन्मलेले बुरशीचे,Seed borne fungus
बियाणे प्रमाणपत्र,Seed certification
बियाणे कडक करणे,Seed hardening
बियाणे उपचार,Seed treatment
बियाणे-कम-फर्टिलिझर ड्रिल,Seed-cum-fertilizer drill
बीपासून नुकतेच तयार झालेले रोप,Seedling
सीपेज,Seepage
विभाजन,Segregation
निवडण्यायोग्य मार्कर,Selectable marker
निवड दबाव,Selection pressure
निवडक औषधी वनस्पती,Selective herbicide
सिलेक्टिव्हिटी इंडेक्स,Selectivity index
सेल्फ फर्टिलायझेशन,Self fertilization
आत्मनिर्भरता,Self sufficiency
स्वत: ची पातळ क्षमता,Self thinning capacity
स्वत: ची फळफळ,Self-fruitful
स्वत: ची विसंगतता,Self-incompatibility
स्वार्थी डीएनए,Selfish DNA
अर्ध-रखरखीत,Semi-arid
संवेदी मूल्यांकन,Sensory evaluation
सेपल,Sepal
अनुक्रमिक पीक,Sequential cropping
अनुक्रमांक,Serial dilution
सेरिकल्चर,Sericulture
सेरोलॉजी,Serology
सीरम,Serum
लैंगिक निर्णय,Sex-determination
लैंगिक संबंध,Sex-linkage
लैंगिक प्रसार,Sexual propagation
पत्रक इरोशन,Sheet erosion
गोळीबार,Shelling
निवारा पट्टा,Shelter belt
शॉर्ट-डे प्लांट,Short-day plant
शॉर्ट-वेव्ह रेडिएशन,Short-wave radiation
शटल वेक्टर,Shuttle vector
भावंड,Sibling
सिकल सेल em नेमिया,Sickle cell anemia
सिग्मॉइड वक्र,Sigmoid curve
सिग्नल गृहीतक,Signal hypothesis
महत्त्व चाचणी,Significance test
साईलेज,Silage
सिलो,Silo
गाळ,Silt
गाळ चिकणमाती,Silt loam
सिल्व्हिकल्चर,Silviculture
बुडणे,Sink
सिंक क्षमता,Sink capacity
बहीण क्रोमॅटिड,Sister chromatid
साइट-विशिष्ट पोषक व्यवस्थापन,Site-specific nutrient management
Skewed वितरण,Skewed distribution
पंक्ती लावणी वगळा,Skip row planting
स्लाईम मोल्ड,Slime mould
स्लो-रीलिझ खत,Slow-release fertilizer
गाळ,Sludge
स्लरी,Slurry
पीक धूसर,Smother crops
सामाजिक वनीकरण,Social forestry
एसओडी संस्कृती,Sod culture
सोड,Sod
सोडिक माती,Sodic soil
सोडियम शोषण प्रमाण,Sodium absorption ratio
सोडियम पंप,Sodium pump
मऊ-लाकूड कलम,Soft-wood grafting
मातीचे चिकट,Soil adhesion
माती वायुवीजन,Soil aeration
माती एकत्रित,Soil aggregate
माती क्षारता,Soil alkalinity
माती दुरुस्ती,Soil amendment
मातीचे विश्लेषण,Soil analysis
माती जैवविविधता,Soil biodiversity
माती जीवशास्त्र,Soil biology
मातीचे वर्गीकरण,Soil classification
माती कोलोइड,Soil colloid
मातीचे कॉम्पॅक्शन,Soil compaction
माती कंडिशनर,Soil conditioners
माती संवर्धन,Soil conservation
मातीचे कवच,Soil crust
मातीचे र्‍हास,Soil degradation
माती इरोदिबिलिटी फॅक्टर,Soil erodibility factor
मातीची सुपीकता,Soil fertility
माती उत्पत्ति,Soil genesis
मातीचे आरोग्य,Soil health
मातीची क्षितिजे,Soil horizon
मातीची मॅक्रोऑर्जेनिझम,Soil macroorganisms
माती व्यवस्थापन,Soil management
माती सूक्ष्मजीवशास्त्र,Soil microbiology
माती सूक्ष्मजीव,Soil microorganisms
माती ओलावा तूट,Soil moisture deficit
माती सेंद्रिय पदार्थ,Soil organic matter
माती पोर्सिटी,Soil porosity
मातीची उत्पादकता,Soil productivity
मातीचे प्रोफाइल,Soil profile
मातीची गुणवत्ता,Soil quality
मातीची प्रतिक्रिया,Soil reaction
मातीचा प्रतिकार,Soil resistance
माती खारटपणा,Soil salinity
माती विज्ञान,Soil science
माती आजारपण,Soil sickness
माती चाळणी,Soil sieving
मातीचे समाधान,Soil solution
माती निर्जंतुकीकरण,Soil sterilent
मातीची रचना,Soil structure
माती निलंबन,Soil suspension
मातीची चाचणी,Soil testing
मातीची पोत,Soil texture
मातीची पाण्याची क्षमता,Soil water potential
मातीचे पाणी,Soil water
सौर स्थिर,Solar constant
सौर विकिरण,Solar radiation
सौर स्पेक्ट्रम,Solar spectrum
सोलारायझेशन,Solarization
एकमेव पीक,Sole crop
विद्रव्य सोडियम टक्केवारी,Soluble sodium percentage
सोमाटिक सेल,Somatic cell
सोमाटिक गर्भ,Somatic embryo
सोमाटिक हायब्रीडायझेशन,Somatic hybridization
ज्वारीची दुखापत,Sorghum injury
एसओएस जनुक,Sos gene
दक्षिणी ब्लॉटिंग,Southern blotting
अंतर (वनस्पती),Spacing (plant)
स्पॅडिक्स,Spadix
स्पॅथ,Spathe
विशेष व्यवस्था,Special arrangement
विशेष पीक,Specialised cropping
विशेष शेती,Specialized farming
प्रजाती,Species
विशिष्ट पीक तीव्रता निर्देशांक,Specific crop intensity index
विशिष्ट गुरुत्व,Specific gravity
विशिष्ट आर्द्रता,Specific humidity
विशिष्ट पानांचे क्षेत्र,Specific leaf area
शुक्राणुजन्य रोग,Spermatogenesis
एस-फेज,S-phase
स्पाइक,Spike
स्पाइकलेट,Spikelet
स्पिंडल बुश,Spindle bush
स्प्लॅश इरोशन,Splash erosion
स्प्लिंग,Splicing
विभाजित अनुप्रयोग,Split application
स्प्लिट जीन्स,Split genes
स्प्लिट प्लॉट डिझाइन,Split plot design
स्पंजयुक्त ऊतक,Spongy tissue
उत्स्फूर्त उत्परिवर्तन,Spontaneous mutation
बीजाणू,Spore
शिंपडा सिंचन,Sprinkler irrigation
स्पूडिंग,Spudding
स्पर,Spur
स्पूर बेअरिंग,Spur bearing
स्क्वॉल,Squall
स्थिर एजंट,Stabilizing agent
प्रमाणित विचलन,Standard deviation
मुख्य पीक,Staple crop
कोडन प्रारंभ करा,Start codon
स्टार्टर सोल्यूशन,Starter solution
स्टेम बोरर,Stem borer
स्टेम-एंड,Stem-end
स्टेनोस्पर्मोकार्पी,Stenospermocarpy
स्टेप,Steppe
निर्जंतुकीकरण,Sterilization
कलंक रिसेप्टिव्हिटी,Stigma receptivity
कलंक,Stigma
स्टिल्ट रूट,Stilt root
स्टॉलोन,Stolon
स्टोमाटा,Stomata
स्टूलिंग,Stooling
कोडन थांबवा,Stop codon
स्तरीकृत,Stratified
स्तरीकरण,Stratification
पेंढा,Straw
ताण,Stress
पट्टी पीक,Strip cropping
स्ट्रिप इंटरकॉपिंग,Strip intercropping
स्ट्रॉमा,Stroma
स्टबल,Stubble
हलक्या गवताचे गवत,Stubble mulching
शैली,Style
सब दमट,Sub humid
सुबरिकेशन,Suberication
बुडवणे,Submergence
निर्वाह शेती,Subsistence farming
सबसिलिंग,Subsoiling
उप-प्रजाती,Sub-species
प्रतिस्थापन पीक,Substitution cropping
सब्सट्रेट,Substrate
उप -पृष्ठभाग सिंचन,Subsurface irrigation
उत्तराधिकार,Succession
रसदार,Succulent
शोषक,Sucker
सुई-जनरिस,Sui-generis
सूर्यप्रकाश,Sun-curing
पूरक सिंचन,Supplemental irrigation
पूरक उद्योग,Supplementary enterprise
पूरक संवाद,Supplementary interaction
सुपरप्रेसर जनुक,Supressor gene
सर्फॅक्टंट,Surfactant
संवेदनाक्षम,Susceptible
निलंबन संस्कृती,Suspension culture
शाश्वत शेती,Sustainable agriculture
शाश्वत विकास,Sustainable development
स्वर्मिंग,Swarming
तलवार पान,Sword leaf
सायकोनियम,Syconium
सहजीवन,Symbiosis
Syngamy,Syngamy
तांदळाची तीव्रता,System of rice intensification
सिस्टीमिक हर्बिसाईड,Systemic herbicide
केशर,Safflower
केशर,Saffron
ऋषी,Sage
साल,Sal
साल्विया,Salvia
चप्पल लाकूड,Sandal wood
सपोटा,Sapota
स्क्रूपाइन,Screwpine
सीबकॉर्न,Seabuckhorn
सेना,Senna
सर्प लाकूड,Serpentine wood
तीळ,Sesame
साप भडकणे,Snake gourd
स्नॅप खरबूज,Snap melon
साबण,Soapnut
ज्वारी,Sorghum
सोयाबीन,Soybean
स्पॅनिश चेरी,Spanish cherry
पालक,Spinach
स्पिंडल लाकूड,Spindle wood
स्पंज गॉर्ड,Sponge gourd
स्टीव्हिया,Stevia
स्टिंगिंग नेटटल,Stinging nettle
स्टोन फ्लॉवर,Stone flower
स्ट्रॉबेरी,Strawberry
सुदान गवत,Sudan grass
ऊस,Sugarcane
उन्हाळा स्क्वॅश,Summer squash
सूर्यफूल,Sunflower
सनहॅम्प,Sunhemp
गोड क्लोव्हर,Sweet clover
गोड खोडकर,Sweet gourd
रताळे,Sweet potato
गोड व्हायोलेट,Sweet violet
एसएपी शोषक,Sap sucker
सॉ फ्लाय,Saw fly
स्केल कीटक,Scale insect
सेमीलूपर,Semilooper
बोरर शूट करा,Shoot borer
रेशीम किडा,Silkworm
गोगलगाय,Snail
चिमणी,Sparrow
कोळी,Spider
गिलहरी,Squirrel
देठ बोरर,Stalk borer
स्टेम बोरर,Stem borer
स्टेम गर्डलर,Stem girdler
दगड भुंगा,Stone weevil
माती वैज्ञानिक,Soil scientist
युक्ती चळवळ,Tactic movement
टॅगिंग (लेबलिंग),Tagging (labelling)
टँक गाळ,Tank silt
रूट टॅप करा,Tap root
तसेल (मका),Tassel (maize)
वर्गीकरण,Taxonomy
तंत्रज्ञान,Technology
समशीतोष्ण झोन,Temperate zone
तात्पुरते विल्टिंग,Temporary wilting
टेंड्रिल,Tendril
टेन्सिओमीटर,Tensiometer
Tepal,Tepal
टेराटोजेनी,Teratogeny
टर्मिनेशन कोडन,Termination codon
टेरेस,Terrace
टेरेस मध्यांतर,Terrace interval
स्थलीय रेडिएशन,Terrestrial radiation
स्थलीय तण,Terrestrial weeds
चाचणी क्रॉस,Test cross
चाचणी वजन,Test weight
टेस्टा,Testa
टेट्रॅड,Tetrad
टेट्राप्लॉइड,Tetraploid
टेट्राप्लॉईड,Tetraploidy
थॅलेमस,Thalamus
औष्मिक प्रवाहकता,Thermal conductivity
औष्णिक भिन्नता,Thermal diffusivity
थर्मल इंडक्शन,Thermal induction
थर्माकोपल,Thermocouple
थर्मोग्राफ,Thermograph
थर्मोपेरिओडिटी,Thermoperiodicity
थर्मोपेरिओडिझम,Thermoperiodism
थर्मोफाइल,Thermophile
थर्मोटॅक्सिस,Thermotaxis
पातळ बाहेर,Thinning out
मळणी,Threshing
टीआय प्लाझमिड,Ti plasmid
भरतीसंबंधी दलदल,Tidal swamps
टाइल ड्रेनेज,Tile drainage
टिलबिलिटी,Tillability
नांगरलेली जमीन,Tillage
टिलर (वनस्पती),Tiller (plant)
टिलरिंग,Tillering
टिलरिंग स्टेज,Tillering stage
Tilth,Tilth
ऊतक चाचणी,Tissue testing
टॉडी,Toddy
सहिष्णुता,Tolerance
शीर्ष माती,Top soil
टोपाटो,Topato
टॉप-ड्रेसिंग,Top-dressing
टोपोक्लीमॅटोलॉजी,Topoclimatology
टॉपिंग (तंबाखू),Topping (tobacco)
एकूण पचण्यायोग्य पोषक,Total digestible nutrient
एकूण घटक उत्पादकता,Total factor productivity
एकूण विद्रव्य घन,Total soluble solids
TOTIPOTENCY,Totipotency
विषारीपणा,Toxicity
विष,Toxin
कमी प्रमाणात असलेले घटक,Trace elements
ट्रेसर घटक,Tracer elements
व्यवहार,Transacting
लिप्यंतरण,Transcription
परिवर्तन,Transformation
ट्रान्सजेनिक,Transgenic
अनुवाद,Translation
लिप्यंतरण,Translocation
संक्रमण,Transmittance
रक्तवाहिन्यासंबंधी गुणांक,Transpiration coefficient
ट्रान्सपायरी पुल,Transpiration pull
संक्रमण प्रमाण,Transpiration ratio
प्रत्यारोपणाचा धक्का,Transplant shock
प्रत्यारोपण,Transplanter
प्रत्यारोपण,Transplanting
वाहतूक माती,Transported soil
ट्रान्सपोजॉन,Transposon
ट्रान्सव्हर्स ड्रेनेज,Transverse drainage
सापळा पिके,Trap crops
कचरा,Trashing
उपचार,Treatment
झाडाचे पीक,Tree cropping
झाडाची अंगठी,Tree ring
चाचणी,Trial
ट्रिकल सिंचन,Trickle irrigation
ट्रिगर फॅक्टर,Trigger factor
ट्रिपलॉइड,Triploid
ट्रिपल पीक,Tripple cropping
ट्रॉफिक पातळी,Trophic level
उष्णकटिबंधीय हालचाली,Tropic movements
उष्णकटिबंधीय प्रदेश,Tropical region
उष्णकटिबंधीय,Tropism
खरी घनता,True density
खरी पचनक्षमता,True digestibility
