Punjabi,Gujarati
ਜਾਣਕਾਰੀ ਦੀ ਪ੍ਰਕਿਰਿਆ,માહિતી પ્રક્રિયા
ਸੂਚਨਾ ਵਿਗਿਆਨ,માહિતી વિજ્ઞાન
ਬੇਮੇਲ,અસંગત
ਅਸੰਗਤ ਸਮੀਕਰਨ,અસંગત સમીકરણ
inhomogeneous ਸਿਸਟਮ,અસંગત સિસ્ટમ
ਸ਼ੁਰੂਆਤੀ,પ્રારંભિક
ਸ਼ੁਰੂਆਤੀ ਹਾਲਤ,પ્રારંભિક સ્થિતિ
ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ,પ્રારંભિક રેખા
ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ,પ્રારંભિક બિંદુ
ਸ਼ੁਰੂਆਤੀ ਹੱਲ,પ્રારંભિક ઉકેલ
ਸ਼ੁਰੂਆਤੀ ਗਤੀ,પ્રારંભિક વેગ
injective ਨਕਸ਼ਾ,ઇન્જેક્ટિવ નકશો
ਇੰਜੈਕਟਿਵ ਮੈਪਿੰਗ,ઇન્જેક્ટિવ મેપિંગ
ਅੰਦਰੂਨੀ ਗੁਣਾ,આંતરિક ગુણાકાર
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,આંતરિક બિંદુ
ਅੰਦਰੂਨੀ ਉਤਪਾਦ,આંતરિક ઉત્પાદન
ਇੰਪੁੱਟ,ઇનપુટ
ਇਨਪੁਟ ਡਾਟਾ,ઇનપુટ ડેટા
ਇੰਪੁੱਟ ਗੇਟ,ઇનપુટ ગેટ
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ,ઇનપુટ આઉટપુટ વિશ્લેષણ
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ,ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ,ઇનપુટ આઉટપુટ સિસ્ટમ
ਇੰਪੁੱਟ ਮਾਤਰਾ,ઇનપુટ જથ્થો
ਇੰਪੁੱਟ ਰਜਿਸਟਰ,ઇનપુટ રજીસ્ટર
ਇੰਪੁੱਟ ਟਰਮੀਨਲ,ઇનપુટ ટર્મિનલ
ਲਿਖਿਆ ਚੱਕਰ,અંકિત વર્તુળ
ਤੁਰੰਤ,ત્વરિત
ਤੁਰੰਤ,તાત્કાલિક
ਤਤਕਾਲ ਪ੍ਰਵੇਗ,ત્વરિત પ્રવેગક
ਰੋਟੇਸ਼ਨ ਦਾ ਤਤਕਾਲ ਧੁਰਾ,પરિભ્રમણની તાત્કાલિક ધરી
ਤੁਰੰਤ ਕੇਂਦਰ,તાત્કાલિક કેન્દ્ર
ਤਤਕਾਲ ਗਤੀ,ત્વરિત વેગ
ਤੁਰੰਤ ਵਾਲੀਅਮ,ત્વરિત વોલ્યુમ
ਪੂਰਨ ਅੰਕ,પૂર્ણાંક
ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,પૂર્ણાંક રેખીય પ્રોગ્રામિંગ
ਅਖੰਡਤਾ,અખંડિતતા
ਏਕੀਕ੍ਰਿਤ,અવિભાજ્ય
ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,એકીકૃત વિભેદક સમીકરણ
ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ,અવિભાજ્ય સમીકરણ
ਏਕੀਕ੍ਰਿਤ ਫੰਕਸ਼ਨ,એકીકૃત કાર્ય
ਅਟੁੱਟ,અભિન્ન
ਅਟੁੱਟ ਕੈਲਕੂਲਸ,અભિન્ન કલન
ਅਟੁੱਟ ਵਕਰ,અભિન્ન વળાંક
ਅਟੁੱਟ ਡੋਮੇਨ,અભિન્ન ડોમેન
ਅਟੁੱਟ ਸਮੀਕਰਨ,અભિન્ન સમીકરણ
ਅਟੁੱਟ ਨੰਬਰ,અભિન્ન સંખ્યા
ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ,પ્રથમ પ્રકારનું અભિન્ન
ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ,અભિન્ન પ્રતિનિધિત્વ
ਅਟੁੱਟ ਚਿੰਨ੍ਹ,અભિન્ન ચિહ્ન
ਏਕੀਕ੍ਰਿਤ,એકીકૃત
ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ,સંકલિત શોષણ ગુણાંક
ਏਕੀਕਰਣ ਕਾਰਕ,સંકલન પરિબળ
ਏਕੀਕਰਣ,એકીકરણ
ਵਿਭਿੰਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,ભિન્નતા દ્વારા એકીકરણ
ਭਾਗਾਂ ਦੁਆਰਾ ਏਕੀਕਰਣ,ભાગો દ્વારા એકીકરણ
ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,તર્કસંગતીકરણ દ્વારા એકીકરણ
ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ,અવેજી દ્વારા એકીકરણ
ਲਗਾਤਾਰ ਕਟੌਤੀ ਦੁਆਰਾ ਏਕੀਕਰਣ,ક્રમિક ઘટાડો દ્વારા એકીકરણ
ਲੜੀ ਦੁਆਰਾ ਏਕੀਕਰਣ,શ્રેણી દ્વારા એકીકરણ
ਵੈਕਟਰ ਦਾ ਏਕੀਕਰਣ,વેક્ટરનું એકીકરણ
ਇੱਕ ਬੰਦ ਸਤਹ ਉੱਤੇ ਏਕੀਕਰਣ,બંધ સપાટી પર એકીકરણ
ਏਕੀਕਰਣ,ઇન્ટિગ્રેટર
ਇੰਟੀਗਰੇਟਰ ਕੰਪੋਨੈਂਟ,ઇન્ટિગ્રેટર ઘટક
ਇੰਟੈਗਰੋ - ਵਿਭਿੰਨ ਸਮੀਕਰਨ,ઇન્ટિગ્રો - વિભેદક સમીકરણ
ਰੁਕਾਵਟ,અટકાવવું
ਪਰਿਵਰਤਨਯੋਗ ਕਾਰਵਾਈ,વિનિમયક્ષમ કામગીરી
ਇੰਟਰਚੇਂਜ,અદલાબદલી
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,આંતરવર્ગીય સહસંબંધ
ਅੰਤਰ ਸਬੰਧ,આંતરસંબંધ
ਅੰਤਰ-ਸੰਬੰਧ ਗੁਣਾਂਕ,આંતર સહસંબંધ ગુણાંક
ਪਰਸਪਰ ਨਿਰਭਰਤਾ,પરસ્પર નિર્ભરતા
ਪਰਸਪਰ ਨਿਰਭਰ,પરસ્પર નિર્ભર
ਦਿਲਚਸਪੀ,વ્યાજ
ਇੰਟਰਫੇਸ,ઈન્ટરફેસ
ਇੰਟਰਫੇਸ਼ੀਅਲ ਕੋਣ,ઇન્ટરફેસિયલ કોણ
ਇਕਸਾਰ,એકીકરણ
ਏਕੀਕ੍ਰਿਤ,સંકલિત
ਅੰਦਰੂਨੀ,આંતરિક
ਅੰਦਰੂਨੀ ਕੋਣ,આંતરિક કોણ
ਅੰਦਰੂਨੀ ਖੇਤਰ,આંતરિક વિસ્તાર
ਅੰਦਰੂਨੀ ਡੋਮੇਨ,આંતરિક ડોમેન
ਅੰਦਰੂਨੀ ਤੱਤ,આંતરિક તત્વ
ਇੱਕ ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ,સમૂહનો આંતરિક ભાગ
ਅੰਦਰੂਨੀ ਵਿਰੋਧੀ ਕੋਣ,આંતરિક વિરોધી કોણ
ਅੰਦਰੂਨੀ ਗ੍ਰਹਿ,આંતરિક ગ્રહ
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,આંતરિક બિંદુ
ਵਿਚਕਾਰਲਾ,મધ્યમ
ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ,મધ્યવર્તી બિંદુ
ਵਿਚਕਾਰਲਾ ਮੁੱਲ ਸਿਧਾਂਤ,મધ્યવર્તી મૂલ્ય પ્રમેય
ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ,આંતરિક દ્વિભાજક
ਇੰਟਰਪੋਲੇਸ਼ਨ,પ્રક્ષેપ
ਇੰਟਰਪੋਲੇਸ਼ਨ ਫਾਰਮੂਲਾ,પ્રક્ષેપ સૂત્ર
ਨੂੰ ਕੱਟਣਾ,આંતરછેદ
ਕੱਟਣ ਵਾਲੇ ਕਰਵ,છેદતી વણાંકો
ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ,છેદતી રેખાઓ
ਚੌਰਾਹੇ,આંતરછેદ
ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ,આંતરછેદ વળાંક
ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ,વણાંકોનું આંતરછેદ
ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ,સમૂહોનું આંતરછેદ
ਅੰਤਰਾਲ,અંતરાલ
ਅੰਤਰਾਲ ਅਨੁਮਾਨ,અંતરાલ અંદાજ
ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,અંતરાલ અંદાજ
ਅੰਤਰਾਲ ਮੱਧ-ਬਿੰਦੂ,અંતરાલ મધ્ય-બિંદુ
ਅੰਤਰ-ਬਲਾਕ ਪ੍ਰਭਾਵ,ઇન્ટ્રા-બ્લોક અસર
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,આંતરવર્ગીય સહસંબંધ
ਅੰਤਰ,અવ્યવસ્થા
ਅਸਥਿਰ,અપરિવર્તનશીલ
ਅਸਥਿਰ ਸਿਸਟਮ,અપરિવર્તનશીલ સિસ્ટમ
ਵਸਤੂ ਸੂਚੀ,ઇન્વેન્ટરી
ਵਸਤੂਆਂ ਦੀ ਵੰਡ,ઇન્વેન્ટરી ફાળવણી
ਵਸਤੂ ਨਿਯੰਤਰਣ,સંગ્રહ સ્થાન વ્યવસ્થા
ਵਸਤੂ ਨਿਯੰਤਰਣ ਮਾਡਲ,ઇન્વેન્ટરી નિયંત્રણ મોડેલ
ਵਸਤੂ ਕੰਟਰੋਲ ਸਿਸਟਮ,ઈન્વેન્ટરી કંટ્રોલ સિસ્ટમ
ਵਸਤੂ ਚੱਕਰ,ઇન્વેન્ટરી ચક્ર
ਵਸਤੂ ਰੱਖਣ ਦੀ ਲਾਗਤ,ઇન્વેન્ટરી હોલ્ડિંગ ખર્ચ
ਵਸਤੂ ਅੰਕ,ઈન્વેન્ટરી પોઈન્ટ
ਵਸਤੂ ਨੀਤੀ,ઇન્વેન્ટરી નીતિ
ਵਸਤੂ ਦੀ ਸਥਿਤੀ,ઇન્વેન્ટરી પરિસ્થિતિ
ਉਲਟ,વ્યસ્ત
ਉਲਟ ਸਬੰਧ,વ્યસ્ત સહસંબંધ
ਉਲਟ ਫੰਕਸ਼ਨ,વ્યસ્ત કાર્ય
ਉਲਟ ਹਾਈਪਰਬੌਲਿਕ ਫੰਕਸ਼ਨ,વ્યસ્ત હાયપરબોલિક કાર્ય
ਉਲਟ ਅਨੁਪਾਤਕ,વ્યસ્ત પ્રમાણમાં
ਉਲਟ ਮੈਪਿੰਗ,વ્યસ્ત મેપિંગ
ਉਲਟ ਸੰਖਿਆ,વ્યસ્ત સંખ્યા
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਉਲਟ,મેટ્રિક્સનો વ્યસ્ત
ਉਲਟ ਕ੍ਰਮਵਾਰ,વ્યસ્ત ક્રમચય
ਉਲਟ ਅਨੁਪਾਤ,વ્યસ્ત પ્રમાણ
ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ,વ્યસ્ત ત્રિકોણમિતિ કાર્ય
ਉਲਟ ਫਾਰਮੂਲਾ,વ્યુત્ક્રમ સૂત્ર
ਕ੍ਰਮ ਦੇ ਉਲਟ,ઓર્ડરનું વ્યુત્ક્રમ
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,ઉલટાવી શકાય તેવું મેટ્રિક્સ
ਉਲਟ ਤਬਦੀਲੀ,ઉલટાવી શકાય તેવું પરિવર્તન
ਤਰਕਹੀਣ,અતાર્કિક
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,અતાર્કિક સમીકરણ
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,અતાર્કિક અભિવ્યક્તિ
ਤਰਕਹੀਣ ਸੰਖਿਆ,અતાર્કિક સંખ્યા
ਤਰਕਹੀਣ ਜੜ੍ਹ,અતાર્કિક મૂળ
ਅਟੱਲ,અફર
irrotational ਵੈਕਟਰ,ઇરોટેશનલ વેક્ટર
irrotational ਵੈਕਟਰ ਫੰਕਸ਼ਨ,ઇરોટેશનલ વેક્ટર કાર્ય
irrotational ਵੇਗ,ઇરોટેશનલ વેગ
isogonal,આઇસોગોનલ
isokurtosis,isokurtosis
ਅਲੱਗ ਜ਼ਰੂਰੀ ਇਕਵਚਨਤਾ,અલગ આવશ્યક એકલતા
ਅਲੱਗ ਬਿੰਦੂ,અલગ બિંદુ
isometric,આઇસોમેટ્રિક
ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ,સમદ્વિબાજુ રૂપરેખાંકન
ਦੁਹਰਾਇਆ ਅਟੁੱਟ,પુનરાવર્તિત અભિન્ન
ਦੁਹਰਾਇਆ ਇੰਟਰਪੋਲੇਸ਼ਨ,પુનરાવર્તિત પ્રક્ષેપ
ਦੁਹਰਾਓ,પુનરાવર્તન
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,પુનરાવર્તન સૂત્ર
ਦੁਹਰਾਓ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,પુનરાવર્તિત એકીકરણ સૂત્ર
ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,પુનરાવર્તિત પ્રક્રિયા
ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ,પુનરાવર્તિત તકનીક
ਜੈਕੋਬੀਅਨ,જેકોબિયન
ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ,જેકોબિયન નિર્ણાયક
ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ,જેકોબિયન મેટ્રિક્સ
ਸੈੱਟਾਂ ਦਾ ਜੋੜ,સેટમાં જોડાવા
ਸੰਯੁਕਤ,સંયુક્ત
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,સંયુક્ત ઘનતા કાર્ય
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,સંયુક્ત આવર્તન કાર્ય
ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,સંયુક્ત રીતે નિર્ભર ચલ
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,સંયુક્ત સંભાવના
ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ),જોડાઓ (=યુનિયન)
ਛਾਲ,કૂદી
ਛਾਲ ਬੰਦ,જમ્પ અવ્યવસ્થા
ਜਾਇਜ਼,વાજબીપણું
ਜਾਇਜ਼ ਠਹਿਰਾਓ,ન્યાયી ઠેરવવું
Karnaugh ਨਕਸ਼ਾ,Karnaugh નકશો
ਕਰਨਲ,કર્નલ
ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ,મેપિંગની કર્નલ
ਕਿਨੇਮੈਟਿਕਸ,ગતિશાસ્ત્ર
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,ગતિ ઊર્જા
ਗਤੀ ਵਿਗਿਆਨ,ગતિશાસ્ત્ર
ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ,કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,ક્રોનેકર ડેલ્ટા
kurtosis,કર્ટોસિસ
Lagrange ਦੇ ਫੰਕਸ਼ਨ,લેગ્રેન્જનું કાર્ય
Lagrange ਦੇ ਗੁਣਕ,લેગ્રેન્જના ગુણક
ਲਾਮਿਨਾ,લેમિના
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,લેપ્લેસ ટ્રાન્સફોર્મ
ਵੱਡੀ ਗਿਣਤੀ,મોટી સંખ્યામાં
ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ),સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ)
ਪਾਸੇ ਦੀ ਸਤਹ,બાજુની સપાટી
ਲਾਤੀਨੀ ਵਰਗ,લેટિન ચોરસ
latus ਗੁਦਾ,latus ગુદામાર્ગ
ਕਾਨੂੰਨ,કાયદો
ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,વેગ ઉમેરવાનો કાયદો
ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,ઉમેરણનો કાયદો
ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ,ઘટતા વળતરનો કાયદો
ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ,ગુરુત્વાકર્ષણનો કાયદો
ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,જૂથો માટે હોમોમોર્ફિઝમનો કાયદો
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,વધતા ખર્ચનો કાયદો
ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ,સૂચકાંકોનો કાયદો
ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ,જડતાનો કાયદો
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,મોટી સંખ્યામાં કાયદો
ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ,સંભાવનાનો કાયદો
ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ,સાઇન્સનો કાયદો
ਘਾਤਕ ਦੇ ਨਿਯਮ,ઘાતાંકના નિયમો
ਗਤੀ ਦੇ ਨਿਯਮ,ગતિના નિયમો
ਪਰਤ,સ્તર
ਮੋਹਰੀ ਗੁਣਾਂਕ,અગ્રણી ગુણાંક
ਮੋਹਰੀ ਵਿਕਰਣ,અગ્રણી કર્ણ
ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ,અગ્રણી સબમેટ્રિક્સ
ਮੋਹਰੀ ਮਿਆਦ,અગ્રણી શબ્દ
ਘੱਟੋ-ਘੱਟ,ઓછામાં ઓછું
ਘੱਟੋ-ਘੱਟ ਆਮ ਮਲਟੀਪਲ (LCM),ન્યૂનતમ સામાન્ય બહુવિધ (LCM)
ਘੱਟੋ-ਘੱਟ ਤੱਤ,ઓછામાં ઓછું તત્વ
ਘੱਟੋ-ਘੱਟ ਵਰਗ,ઓછામાં ઓછો ચોરસ
ਘੱਟੋ-ਘੱਟ ਉਪਰਲੀ ਸੀਮਾ,ઓછામાં ઓછું ઉપલા બાઉન્ડ
ਖੱਬੇ coset,ડાબી કોસેટ
ਖੱਬੇ ਹੱਥ,ડાબા હાથે
ਖੱਬੇ ਹੱਥ ਦਾ ਪੇਚ,ડાબા હાથનો સ્ક્રૂ
ਖੱਬੇ ਉਲਟ,ડાબું ઊલટું
ਖੱਬਾ ਗੁਣਾ,ડાબી ગુણાકાર
ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ,લીબનિટ્ઝ સૂત્ર
ਲੰਬਾਈ,લંબાઈ
leptokurtic,લેપ્ટોક્યુર્ટિક
leptokurtic ਵਕਰ,લેપ્ટોક્યુર્ટિક વળાંક
leptokurtosis,લેપ્ટોક્યુર્ટોસિસ
ਪੱਧਰ ਕਰਵ,સ્તર વળાંક
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,આત્મવિશ્વાસનું સ્તર
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,મહત્વનું સ્તર
ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ,લેક્સિકોગ્રાફિકલી
ਕੋਸ਼ਿਕ ਕ੍ਰਮ,લેક્સિકોગ્રાફિકલ ઓર્ડર
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,સંભાવના કાર્ય
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,સંભાવના ગુણોત્તર પરીક્ષણ
ਸੀਮਾ,મર્યાદા
ਸੀਮਿਤ ਕਰਨਾ,મર્યાદિત
ਸੀਮਤ ਮੁੱਲ,મર્યાદિત મૂલ્ય
ਸੀਮਤ ਗਤੀ,મર્યાદિત વેગ
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,સરેરાશ મર્યાદા
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,એકીકરણની મર્યાદા
ਕ੍ਰਮ ਦੀ ਸੀਮਾ,ક્રમની મર્યાદા
ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ),મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ)
ਸੀਮਤ ਗਤੀ,મર્યાદા વેગ
ਲਾਈਨ,રેખા
ਰੇਖਿਕ,રેખીય
ਰੇਖਿਕ ਬੀਜਗਣਿਤ,રેખીય બીજગણિત
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,રેખીય બીજગણિત સમીકરણ
ਰੇਖਿਕ ਅਨੁਮਾਨ,રેખીય અંદાજ
ਰੇਖਿਕ ਲੱਛਣ,રેખીય એસિમ્પ્ટોટ
ਰੇਖਿਕ ਗੁਣਾਂਕ,રેખીય ગુણાંક
ਰੇਖਿਕ ਸੁਮੇਲ,રેખીય સંયોજન
ਰੇਖਿਕ ਸੀਮਾਵਾਂ,રેખીય અવરોધો
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,રેખીય અવલંબન
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,રેખીય વિભેદક સમીકરણ
ਰੇਖਿਕ ਮਾਪ,રેખીય પરિમાણ
ਰੇਖਿਕ ਸਮੀਕਰਨ,રેખીય સમીકરણ
ਰੇਖਿਕ ਰੂਪ,રેખીય સ્વરૂપ
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ,રેખીય અપૂર્ણાંક પરિવર્તન
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,રેખીય કાર્ય
ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ,રેખીય કાર્યાત્મક
ਰੇਖਿਕ ਸਮੂਹ,રેખીય જૂથ
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,રેખીય સ્વતંત્રતા
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,રેખીય સ્વતંત્ર સંબંધ
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,રેખીય અસમાનતા
ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ,રેખીય અસંગત વિભેદક સમીકરણ
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,રેખીય અભિન્ન સમીકરણ
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,રેખીય પ્રક્ષેપ
ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ
ਰੇਖਿਕਤਾ,રેખીયતા
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,રેખીય રીતે નિર્ભર
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,રેખીય રીતે સ્વતંત્ર
ਰੇਖਿਕ ਮੈਪਿੰਗ,રેખીય મેપિંગ
ਰੇਖਿਕ ਕ੍ਰਮ,રેખીય ક્રમ
ਰੇਖਿਕ ਕ੍ਰਮ,રેખીય ક્રમ
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,રેખીય પ્રોગ્રામિંગ
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,રેખીય પ્રોગ્રામિંગ સમસ્યા
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,રેખીય રીગ્રેસન
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,રેખીય રીગ્રેસન ગુણાંક
ਰੇਖਿਕ ਸਬੰਧ,રેખીય સંબંધ
ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ),રેખીય જગ્યા (= વેક્ટર જગ્યા)
ਰੇਖਿਕ ਉਪਸਪੇਸ,રેખીય સબસ્પેસ
ਰੇਖਿਕ ਤਬਦੀਲੀ,રેખીય પરિવર્તન
ਰੇਖਿਕ ਰੁਝਾਨ,રેખીય વલણ
ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ,રેખીય નિષ્પક્ષ અંદાજ
ਰੇਖਿਕ ਵੇਗ,રેખીય વેગ
ਲਾਈਨ ਅਟੁੱਟ,રેખા અભિન્ન
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,આંતરછેદની રેખા
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,રીગ્રેસનની રેખા
ਸਥਾਨਕ ਵੈਕਟਰ,સ્થાનિક વેક્ટર
ਸਥਾਨਕ ਸਰਵੋਤਮ,સ્થાનિક શ્રેષ્ઠ
ਟਿਕਾਣਾ,સ્થાન
ਲੌਗ,લોગ
ਲਘੂਗਣਕ,લઘુગણક
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,લઘુગણક ચોકસાઈ
ਲਘੂਗਣਕ ਗਣਨਾ,લઘુગણક ગણતરી
ਲਘੂਗਣਕ ਵਕਰ,લઘુગણક વળાંક
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,લઘુગણક વ્યુત્પન્ન
ਲਘੂਗਣਕ ਅੰਤਰ,લઘુગણક તફાવત
ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ,લઘુગણક કાર્ય
ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ),લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ)
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,લઘુગણક સામાન્ય વિતરણ
ਲਘੂਗਣਕ ਸਬੰਧ,લઘુગણક સંબંધ
ਲਘੂਗਣਕ ਸਕੇਲ,લઘુગણક સ્કેલ
ਲਘੂਗਣਕ ਲੜੀ,લઘુગણક શ્રેણી
ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ),લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર)
