English,Marathi
Phyllotaxy,फिलोटॅक्सी
Physical weathering,शारीरिक हवामान
Physiological disorder,शारीरिक विकृती
Physiological drought,शारीरिक दुष्काळ
Physiological loss,शारीरिक तोटा
Physiological maturity,शारीरिक परिपक्वता
Phytochrome,फायटोक्रोम
Phytoextraction,फायटोएक्सट्रॅक्शन
Phytomass,फायटोमास
Phytonematode,फायटोनमॅटोड
Phytoremediation,फायटोरमेडिएशन
Phytosiderophore,फायटोसिडोफोर
Phytotoxic,फायटोटॉक्सिक
Phytotron,फायटोट्रॉन
Pictograph,चित्र
Pie diagram,पाई आकृती
Piezometer,पायझोमीटर
Pitcher farming,पिचर शेती
Placement (fertilizer),प्लेसमेंट (खत)
Placenta,प्लेसेंटा
Planking,फळी
Plant breeding,वनस्पती प्रजनन
Plant density,वनस्पतीची घनता
Plant ecology,वनस्पती पर्यावरणशास्त्र
Plant growth promotor,वनस्पती वाढीचा प्रवर्तक
Plant growth regulator,वनस्पती वाढीचे नियामक
Plant introduction,वनस्पती परिचय
Plant nutrients,पोषक वनस्पती
Plant nutrition,वनस्पती पोषण
Plant quarantine regulation,वनस्पती अलग ठेवणे नियमन
Plant tissue test,वनस्पती ऊतक चाचणी
Plantation crops,वृक्षारोपण पिके
Planter,लागवड करणारा
Planting material,लागवड सामग्री
Planting ratio,लागवड प्रमाण
Plasma,प्लाझ्मा
Plasma membrame,प्लाझ्मा झिल्ली
Plasmid,प्लाझ्मिड
Plasmodesmata,प्लाझमोड्समॅटा
Plasmolysis,प्लाझमोलिसिस
Plasticity,प्लॅस्टीसीटी
Plasticulture,प्लॅस्टिकल्चर
Plastid,प्लास्टीड
Pleiotropic gene,प्लीओट्रॉपिक जनुक
Plot (experimental),कथानक (प्रायोगिक)
Ploughing,नांगर
Plough-sole,नांगर-सोल
Plough-sole placement,नांगर-सोल प्लेसमेंट
Pluvial rice lands,Pluvial तांदूळ जमीन
Pluvic,Pluvic
Pneumatic sprayer,वायवीय फवारणी
Pneumatophore,न्यूमेटोफोर
Podzol soil,पॉडझोल माती
Podzolization,पॉडझोलायझेशन
Point mutation,पॉईंट उत्परिवर्तन
Poisson distribution,पोसन वितरण
Pollinator,परागकण
Polyembrony,पॉलिब्रोनी
Polymerization,पॉलिमरायझेशन
Polymorphism,पॉलीमॉर्फिझम
Polyspermy,पॉलीस्पर्मी
Polytene chromosome,पॉलिटीन गुणसूत्र
Pomology,पोमोलॉजी
Population,लोकसंख्या
Porosity (pore-space),पोर्सिटी (पोअर-स्पेस)
Post-emergence,उदयोन्मुख
Post harvest,कापणीनंतर
Post-harvest tillage,कापणीनंतरची नांगरलेली जमीन
Potassium absorption ratio,पोटॅशियम शोषण प्रमाण
Potassium fixation,पोटॅशियम फिक्सेशन
Potential acidity,संभाव्य आंबटपणा
Potential crop yield,संभाव्य पीक उत्पन्न
Potential evaporation,संभाव्य बाष्पीभवन
Potential evapotransformation,संभाव्य बाष्पीभवन
Poultry farming,पोल्ट्री शेती
Prairie,प्रेरी
Pre-bearing period,प्री-बेअरिंग कालावधी
Precipitation,पर्जन्यवृष्टी
Precision farming,अचूक शेती
Precision agriculture,अचूक शेती
Predator,शिकारी
Pre-emergence,पूर्व-उदय
Pre-emergence treatment,पूर्व-उदय उपचार
Preplanting treatment,प्रीप्लांटिंग ट्रीटमेंट
Pressmud,प्रेसमुड
Pressure gradient,दबाव ग्रेडियंट
Price elasticity,किंमत लवचिकता
Price index,किंमत निर्देशांक
Primary culture,प्राथमिक संस्कृती
Primary growth,प्राथमिक वाढ
Primary tillage,प्राथमिक नांगरलेली जमीन
Primer,प्राइमर
Priming (tobacco),प्राइमिंग (तंबाखू)
Primordial stage,आदिम स्टेज
Prion,Prion
Probability,संभाव्यता
Probe,चौकशी
Problem soil,समस्या माती
Processing,प्रक्रिया
Production function,उत्पादन कार्य
Productivity,उत्पादकता
Profit,नफा
Progeny-testing,वंश-चाचणी
Progressive farmer,पुरोगामी शेतकरी
Project evaluation,प्रकल्प मूल्यांकन
Prokaryote,प्रोकेरिओट
Promotor,प्रवर्तक
Prophylactic spray,प्रोफेलेक्टिक स्प्रे
Proprietary cultivar,मालकीची लागवड
Protandrous,प्रख्यात
Protein,प्रथिने
Protein engineering,प्रथिने अभियांत्रिकी
Protein sequencing,प्रथिने अनुक्रम
Protein synthesis,प्रथिने संश्लेषण
Proteomics,प्रोटीमिक्स
Protogyny,प्रोटोगनी
Protoplasm,प्रोटोप्लाझम
Prototroph,प्रोटोट्रोफ
Prussic acid (HCN/dhurin),प्रुसिक acid सिड (एचसीएन/धुरिन)
Pseudoallele,स्यूडोलेले
Pseudohermaphrodite,स्यूडोहरमाफ्रोडाइट
Psychrometer,सायक्रोमीटर
Puddle,खड्डे
Puddled soil,मातीची माती
Puddling,पुडलिंग
Pulping,पल्पिंग
Pulse seed,नाडी बियाणे
Pulverization,पल्व्हरायझेशन
Pulverization (soil),पल्व्हरायझेशन (माती)
Pungent,तीक्ष्ण
Pure culture,शुद्ध संस्कृती
Pure line,शुद्ध ओळ
Pure line selection,शुद्ध ओळ निवड
Purgative,शुद्ध
Purification,शुद्धीकरण
Purity test,शुद्धता चाचणी
Pyranometer,पिरानोमीटर
Pyregeometer,पायरेजोमीटर
Pyreheliometer,पायरेहेलिओमीटर
Paddy,भात
Palmarosa,पाल्मरोसा
Palmyra palm,पाल्मीरा पाम
Pandanus,पांडानस
Papaya,पपई
Para grass,पॅरा गवत
Parsley,अजमोदा (ओवा)
"Parthenium, (congress grass)","पार्थेनियम, (कॉंग्रेस गवत)"
Patchouli,पॅचौली
Peach,पीच
"Peacock flower, paradise flower","मयूर फ्लॉवर, नंदनवन फूल"
Pear,नाशपाती
Pearl millet,मोती बाजरी
Peas,मटार
Pecan nut,पेकन नट
Pennel,पेनेल
Pepino,पेपिनो
Pepper,मिरपूड
Perillla,पेरिल्ला
Periwinkle,पेरीविंकल
Persimmon,पर्सिमॉन
Phalsa,फला
Pigeonpea,कबूतर
Pimpernel (anagallis),पिंपेरनेल (अनागॅलिस)
Pine,पाइन
Pineapple,अननस
"Pistachio, green almond","पिस्ता, हिरवा बदाम"
Plum,मनुका
Pointed gourd,पॉइंट लबाडी
Pomegranate,डाळिंब
Pongam,पोंगम
Poplar,पोपलर
Poppy,खसखस
Portulaca,पोर्टुलाका
Potato,बटाटा
Prickly poppy,काटेरी खसखस
"Pride of India, China tree","अभिमानाचा अभिमान, चीन ट्री"
Proso millet,प्रोसो बाजरी
Psyllium,सायलियम
Pulasaan,पुलासान
Pumkin,पमकिन
Pummelo,पम्मेलो
Painted bug,पेंट केलेले बग
Parrot,पोपट
Peacock,मोर
Pod borer,पॉड बोरर
Pod fly,पॉड फ्लाय
Pulse beetle,नाडी बीटल
Pyrilla,पायरिल्ला
Pathologist,पॅथॉलॉजिस्ट
Pedologist,पेडोलॉजिस्ट
Plant breeder,वनस्पती ब्रीडर
Plant pathologist,वनस्पती पॅथॉलॉजिस्ट
Plant physiologist,वनस्पती फिजिओलॉजिस्ट
Pomologist,पोमोलॉजिस्ट
Q 10,प्रश्न 10
QTL (quantitative trait loci),क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी)
Quadrat,चतुष्पाद
Quadratic response,चतुर्भुज प्रतिसाद
Quadruple cropping,चौपट पीक
Qualitative inheritance,गुणात्मक वारसा
Quality seed,गुणवत्ता बियाणे
Quantitative genetics,परिमाणवाचक अनुवंशशास्त्र
Quantitative inheritance,परिमाणवाचक वारसा
Quantum seed,क्वांटम बियाणे
Quarantine,विलग्नवास
Quarantine pest,अलग ठेवणे कीटक
Quartz,क्वार्ट्ज
Quick test,द्रुत चाचणी
Quiescence,शांतता
Quiscent centre,क्विसेन्ट सेंटर
Quail,लहान पक्षी
Queen bee,राणी माशी
R value,आर मूल्य
Rabi (winter) crop,रबी (हिवाळा) पीक
Raceme,रेसिम
Radiation,रेडिएशन
Radicle,रेडिकल
Radioactivity,रेडिओएक्टिव्हिटी
Radiobiology,रेडिओबायोलॉजी
Radiommuno assay,रेडिओमुनो परख
Radioisotope,रेडिओसोटोप
Rain water harvesting,पावसाचे पाणी कापणी
Rainbow revolution,इंद्रधनुष्य क्रांती
Rainfall,पाऊस
Rainfed,रेनफेड
Rain-gauge,पर्जन्यामापक
Rainy season,पावसाळ्याचा हंगाम
Raised bed,बेड उंच
Ranching,रॅन्चिंग
Rancidity,खवटपणा
Random amplified polymorphic,यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक
Random sample,यादृच्छिक नमुना
Randomization,यादृच्छिकरण
Randomized block design,यादृच्छिक ब्लॉक डिझाइन
Range (Statistics),श्रेणी (आकडेवारी)
Rangeland,रेंजलँड
Range management,श्रेणी व्यवस्थापन
Rapid rural appraisal (RRA),वेगवान ग्रामीण मूल्यांकन (आरआरए)
Ration,रेशन
Ratoon,रेटून
Ratoon cropping,रॅटून पीक
Reaper,रेपर
Recalcitrant seed,Recalcitrant बियाणे
Recession farming,मंदी शेती
Recession phase,मंदीचा टप्पा
Recessive,Recasive
Recharge,रिचार्ज
Reciprocal genes,परस्पर जीन्स
Reclaimed land,पुन्हा हक्क सांगितलेली जमीन
Recombinant,रिकॉम्बिनेंट
Recombinant DNA technology,रिकॉम्बिनेंट डीएनए तंत्रज्ञान
Recombination,पुनर्संचय
Recon,Recon
Reconnaissance survey,जादू सर्वेक्षण
Recurrent parent,वारंवार पालक
Recyclable waste,पुनर्वापरयोग्य कचरा
Red algae,लाल एकपेशीय वनस्पती
Red data book,लाल डेटा बुक
Red soils,लाल माती
Redox potential,रेडॉक्स संभाव्यता
Reduced sample,नमुना कमी केला
Reduced tillage,नांगरलेली जमीन कमी केली
Reducing sugar,साखर कमी करणे
Reduction,कपात
Reference crop,संदर्भ पीक
Reflection coefficient,प्रतिबिंब गुणांक
Reflection,प्रतिबिंब
Reflexed stamen,प्रतिक्षिप्त पुंकेसर
Refractive index,अपवर्तक सूचकांक
Refractometer,रेफ्रेक्टोमीटर
Regeneration,पुनर्जन्म
Registered seed,नोंदणीकृत बियाणे
Regolith,रेगोलिथ
Regression,रीग्रेशन
Regression coefficient,रीग्रेशन गुणांक
Regulator gene,नियामक जनुक
Relative crop-intensity index,सापेक्ष पीक-तीव्रता निर्देशांक
Relative crowding coefficient (K),सापेक्ष गर्दी गुणांक (के)
Relative growth rate (RGR),सापेक्ष वाढीचा दर (आरजीआर)
Relative humidity (RH),सापेक्ष आर्द्रता (आरएच)
Relative spread index,सापेक्ष प्रसार निर्देशांक
Relative water content,सापेक्ष पाण्याचे प्रमाण
Relative weed,सापेक्ष तण
Relative yield index,सापेक्ष उत्पन्न निर्देशांक
Relative yield total,सापेक्ष उत्पन्न एकूण
Relay cropping,रिले पीक
Relief,मदत
Remote sensing,रिमोट सेन्सिंग
Renewable sources of energy,उर्जेचे नूतनीकरणयोग्य स्त्रोत
Renovation,नूतनीकरण
Repellent,रीफेलेंट
Replication fork,प्रतिकृती काटा
Replication,प्रतिकृती
Reporter gene,रिपोर्टर जनुक
Residual effect of fertilizer,खताचा अवशिष्ट प्रभाव
Residual effect of manure,खताचा अवशिष्ट प्रभाव
Residual sodium carbonate,अवशिष्ट सोडियम कार्बोनेट
Residual soil fertility,अवशिष्ट मातीची सुपीकता
Residue,अवशेष
Resilience (crop),लवचिकता (पीक)
Resource-use indices (RUI),संसाधनाचा वापर निर्देशांक (आरयूआय)
Respiration quiotent,श्वसन शांत
Respiratory pigments,श्वसन रंगद्रव्य
Respiratory quotient,श्वसन भाग
Response curve,प्रतिसाद वक्र
Response,प्रतिसाद
Restitution nucleus,पुनर्वसन केंद्रक
Restorer line,पुनर्संचयित ओळ
Restriction enzyme,निर्बंध सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
Restriction fragment,निर्बंध तुकडा
Result demonstration,परिणाम प्रात्यक्षिक
Retailing,किरकोळ विक्री
Retarder,Retarder
Retrovirus,रेट्रोव्हायरस
Retting,रीटिंग
Revenue,महसूल
Reverse genetics,उलट अनुवंशशास्त्र
Reverse mutation,उलट उत्परिवर्तन
Rhizobacteria (PGPR),राइझोबॅक्टेरिया (पीजीपीआर)
Rhizodeposition,Rhizodeposition
Rhizoid,Rhizoid
Rhizome,Rhizome
Rhizosphere,Rhizosphere
Ribosome,राइबोसोम
Rickettsia like organisms,सजीवांसारखे रिकेट्सिया
Ridge former (ridger),रिज माजी (रिडर)
Ridge planting,रिज लागवड
Ridge terrace,रिज टेरेस
Ridge till,रिज पर्यंत
Rill erosion,रिल इरोशन
Risk,जोखीम
RNA Ladder,आरएनए शिडी
Rock,रॉक
Rogue,नकली
Roguing,Roguing
Root crop,मूळ पीक
Root exudates,रूट एक्स्युडेट्स
Root gall nematode,रूट पित्त नेमाटोड
Root inducing plasmid,रूट इंड्यूकिंग प्लाझमिड
Root nodules,रूट नोड्यूल
Rootstock,रूटस्टॉक
Rosette disease,रोसेट रोग
Rosette polyembryony,रोसेट पॉलीमब्रोनी
Rosette virus,रोसेट व्हायरस
Rotary tillage,रोटरी नांगरलेली जमीन
Rotational grazing,रोटेशनल चरणे
Roughage,रगेज
Row crops,पंक्ती पिके
Row intercropping,पंक्ती आंतरपीक
RTS beverage,आरटीएस पेय
Runner,धावपटू
Run-off farming,धावपळीची शेती
Run-off,धावपळ
Rural regional bank,ग्रामीण प्रादेशिक बँक
Radish,मुळा
Rain tree,पावसाचे झाड
Raisin,मनुका
Rambutan,रामबुटन
Rangoon creeper,रंगून लता
Rapeseed,बलात्कार
Raspberry,रास्पबेरी
Rat-tail radish,उंदीर-शेपटी मुळा
Rattan,रतन
Red cedar (toona),लाल देवदार (टूना)
Red clover,लाल क्लोव्हर
Red silk tree,लाल रेशीम झाड
Reed grass,रीड गवत
Rhodes grass,रोड्स गवत
Rhododendron,रोडोडेंड्रॉन
Rhus,रुस
Rice,तांदूळ
Ridged gourd,Ridged gurd
Rose,गुलाब
Rose berry,गुलाब बेरी
Rosemary,रोझमेरी
Round gourd,गोल घोळ
Rubber,रबर
Rat,उंदीर
Red palm weevil,लाल पाम भुंगा
Red pumpkin beetle,लाल भोपळा बीटल
Rhinoceros beetle,गेंडा बीटल
Rice weevil,तांदूळ भुंगा
Saline alkali soil,खारट क्षार माती
Saline soil,खारट माती
Salinization,खारटपणा
Salivary gland chromosome,लाळ ग्रंथी गुणसूत्र
Salt,मीठ
Salt-affected soil,मीठ-प्रभावित माती
Salt index,मीठ निर्देशांक
Salt stress,मीठ तणाव
Salt tolerance,मीठ सहिष्णुता
Sample,नमुना
Sampling error,नमुना त्रुटी
Sampling unit,सॅम्पलिंग युनिट
Sampling,नमुना
Sand,वाळू
Sandy clay,वालुकामय चिकणमाती
Sandy loam,वालुकामय चिकणमाती
Sandy soil,वालुकामय माती
Sap,एसएपी
Sapling,रोपट्या
Saponification value,Saponification मूल्य
Satellite DNA,उपग्रह डीएनए
Satellite weed,उपग्रह तण
Saturated vapour pressure,संतृप्त वाष्प दाब
Savanna,सवाना
Scafold protein,स्कॅफोल्ड प्रोटीन
Scape,बळी
Scarification,स्कारिफिकेशन
Scion,स्किओन
Sciophytes,सायोफाईट्स
Seasonal cycle,हंगामी चक्र
Seasonal drought,हंगामी दुष्काळ
Seasonal plant,हंगामी वनस्पती
Secondary growth,दुय्यम वाढ
Secondary plant nutrients,दुय्यम वनस्पती पोषक
Secondary productivity,दुय्यम उत्पादकता
Secondary tillage,दुय्यम नांगरलेली जमीन
Sedge,Shedge
Seed borne fungus,बियाणे जन्मलेले बुरशीचे
Seed certification,बियाणे प्रमाणपत्र
Seed hardening,बियाणे कडक करणे
Seed treatment,बियाणे उपचार
Seed-cum-fertilizer drill,बियाणे-कम-फर्टिलिझर ड्रिल
Seedling,बीपासून नुकतेच तयार झालेले रोप
Seepage,सीपेज
Segregation,विभाजन
Selectable marker,निवडण्यायोग्य मार्कर
Selection pressure,निवड दबाव
Selective herbicide,निवडक औषधी वनस्पती
Selectivity index,सिलेक्टिव्हिटी इंडेक्स
Self fertilization,सेल्फ फर्टिलायझेशन
Self sufficiency,आत्मनिर्भरता
Self thinning capacity,स्वत: ची पातळ क्षमता
Self-fruitful,स्वत: ची फळफळ
Self-incompatibility,स्वत: ची विसंगतता
Selfish DNA,स्वार्थी डीएनए
Semi-arid,अर्ध-रखरखीत
Sensory evaluation,संवेदी मूल्यांकन
Sepal,सेपल
Sequential cropping,अनुक्रमिक पीक
Serial dilution,अनुक्रमांक
Sericulture,सेरिकल्चर
Serology,सेरोलॉजी
Serum,सीरम
Sex-determination,लैंगिक निर्णय
Sex-linkage,लैंगिक संबंध
Sexual propagation,लैंगिक प्रसार
Sheet erosion,पत्रक इरोशन
Shelling,गोळीबार
Shelter belt,निवारा पट्टा
Short-day plant,शॉर्ट-डे प्लांट
Short-wave radiation,शॉर्ट-वेव्ह रेडिएशन
Shuttle vector,शटल वेक्टर
Sibling,भावंड
Sickle cell anemia,सिकल सेल em नेमिया
Sigmoid curve,सिग्मॉइड वक्र
Signal hypothesis,सिग्नल गृहीतक
Significance test,महत्त्व चाचणी
Silage,साईलेज
Silo,सिलो
Silt,गाळ
Silt loam,गाळ चिकणमाती
Silviculture,सिल्व्हिकल्चर
Sink,बुडणे
Sink capacity,सिंक क्षमता
Sister chromatid,बहीण क्रोमॅटिड
Site-specific nutrient management,साइट-विशिष्ट पोषक व्यवस्थापन
Skewed distribution,Skewed वितरण
Skip row planting,पंक्ती लावणी वगळा
Slime mould,स्लाईम मोल्ड
Slow-release fertilizer,स्लो-रीलिझ खत
Sludge,गाळ
Slurry,स्लरी
Smother crops,पीक धूसर
Social forestry,सामाजिक वनीकरण
Sod culture,एसओडी संस्कृती
Sod,सोड
Sodic soil,सोडिक माती
Sodium absorption ratio,सोडियम शोषण प्रमाण
Sodium pump,सोडियम पंप
Soft-wood grafting,मऊ-लाकूड कलम
Soil adhesion,मातीचे चिकट
Soil aeration,माती वायुवीजन
Soil aggregate,माती एकत्रित
Soil alkalinity,माती क्षारता
Soil amendment,माती दुरुस्ती
Soil analysis,मातीचे विश्लेषण
Soil biodiversity,माती जैवविविधता
Soil biology,माती जीवशास्त्र
Soil classification,मातीचे वर्गीकरण
Soil colloid,माती कोलोइड
Soil compaction,मातीचे कॉम्पॅक्शन
Soil conditioners,माती कंडिशनर
Soil conservation,माती संवर्धन
Soil crust,मातीचे कवच
Soil degradation,मातीचे र्‍हास
Soil erodibility factor,माती इरोदिबिलिटी फॅक्टर
Soil fertility,मातीची सुपीकता
Soil genesis,माती उत्पत्ति
Soil health,मातीचे आरोग्य
Soil horizon,मातीची क्षितिजे
Soil macroorganisms,मातीची मॅक्रोऑर्जेनिझम
Soil management,माती व्यवस्थापन
Soil microbiology,माती सूक्ष्मजीवशास्त्र
Soil microorganisms,माती सूक्ष्मजीव
Soil moisture deficit,माती ओलावा तूट
Soil organic matter,माती सेंद्रिय पदार्थ
Soil porosity,माती पोर्सिटी
Soil productivity,मातीची उत्पादकता
Soil profile,मातीचे प्रोफाइल
Soil quality,मातीची गुणवत्ता
Soil reaction,मातीची प्रतिक्रिया
Soil resistance,मातीचा प्रतिकार
Soil salinity,माती खारटपणा
Soil science,माती विज्ञान
Soil sickness,माती आजारपण
Soil sieving,माती चाळणी
Soil solution,मातीचे समाधान
Soil sterilent,माती निर्जंतुकीकरण
Soil structure,मातीची रचना
Soil suspension,माती निलंबन
Soil testing,मातीची चाचणी
Soil texture,मातीची पोत
Soil water potential,मातीची पाण्याची क्षमता
Soil water,मातीचे पाणी
Solar constant,सौर स्थिर
Solar radiation,सौर विकिरण
Solar spectrum,सौर स्पेक्ट्रम
Solarization,सोलारायझेशन
Sole crop,एकमेव पीक
Soluble sodium percentage,विद्रव्य सोडियम टक्केवारी
Somatic cell,सोमाटिक सेल
Somatic embryo,सोमाटिक गर्भ
Somatic hybridization,सोमाटिक हायब्रीडायझेशन
Sorghum injury,ज्वारीची दुखापत
Sos gene,एसओएस जनुक
Southern blotting,दक्षिणी ब्लॉटिंग
Spacing (plant),अंतर (वनस्पती)
Spadix,स्पॅडिक्स
Spathe,स्पॅथ
Special arrangement,विशेष व्यवस्था
Specialised cropping,विशेष पीक
Specialized farming,विशेष शेती
Species,प्रजाती
Specific crop intensity index,विशिष्ट पीक तीव्रता निर्देशांक
Specific gravity,विशिष्ट गुरुत्व
Specific humidity,विशिष्ट आर्द्रता
Specific leaf area,विशिष्ट पानांचे क्षेत्र
Spermatogenesis,शुक्राणुजन्य रोग
S-phase,एस-फेज
Spike,स्पाइक
Spikelet,स्पाइकलेट
Spindle bush,स्पिंडल बुश
Splash erosion,स्प्लॅश इरोशन
Splicing,स्प्लिंग
Split application,विभाजित अनुप्रयोग
Split genes,स्प्लिट जीन्स
Split plot design,स्प्लिट प्लॉट डिझाइन
Spongy tissue,स्पंजयुक्त ऊतक
Spontaneous mutation,उत्स्फूर्त उत्परिवर्तन
Spore,बीजाणू
Sprinkler irrigation,शिंपडा सिंचन
Spudding,स्पूडिंग
Spur,स्पर
Spur bearing,स्पूर बेअरिंग
Squall,स्क्वॉल
Stabilizing agent,स्थिर एजंट
Standard deviation,प्रमाणित विचलन
Staple crop,मुख्य पीक
Start codon,कोडन प्रारंभ करा
Starter solution,स्टार्टर सोल्यूशन
Stem borer,स्टेम बोरर
Stem-end,स्टेम-एंड
Stenospermocarpy,स्टेनोस्पर्मोकार्पी
Steppe,स्टेप
Sterilization,निर्जंतुकीकरण
Stigma receptivity,कलंक रिसेप्टिव्हिटी
Stigma,कलंक
Stilt root,स्टिल्ट रूट
Stolon,स्टॉलोन
Stomata,स्टोमाटा
Stooling,स्टूलिंग
Stop codon,कोडन थांबवा
Stratified,स्तरीकृत
Stratification,स्तरीकरण
Straw,पेंढा
Stress,ताण
Strip cropping,पट्टी पीक
Strip intercropping,स्ट्रिप इंटरकॉपिंग
Stroma,स्ट्रॉमा
Stubble,स्टबल
Stubble mulching,हलक्या गवताचे गवत
Style,शैली
Sub humid,सब दमट
Suberication,सुबरिकेशन
Submergence,बुडवणे
Subsistence farming,निर्वाह शेती
Subsoiling,सबसिलिंग
Sub-species,उप-प्रजाती
Substitution cropping,प्रतिस्थापन पीक
Substrate,सब्सट्रेट
Subsurface irrigation,उप -पृष्ठभाग सिंचन
Succession,उत्तराधिकार
Succulent,रसदार
Sucker,शोषक
Sui-generis,सुई-जनरिस
Sun-curing,सूर्यप्रकाश
Supplemental irrigation,पूरक सिंचन
Supplementary enterprise,पूरक उद्योग
Supplementary interaction,पूरक संवाद
Supressor gene,सुपरप्रेसर जनुक
Surfactant,सर्फॅक्टंट
Susceptible,संवेदनाक्षम
Suspension culture,निलंबन संस्कृती
Sustainable agriculture,शाश्वत शेती
Sustainable development,शाश्वत विकास
Swarming,स्वर्मिंग
Sword leaf,तलवार पान
Syconium,सायकोनियम
Symbiosis,सहजीवन
Syngamy,Syngamy
System of rice intensification,तांदळाची तीव्रता
Systemic herbicide,सिस्टीमिक हर्बिसाईड
Safflower,केशर
Saffron,केशर
Sage,ऋषी
Sal,साल
Salvia,साल्विया
Sandal wood,चप्पल लाकूड
Sapota,सपोटा
Screwpine,स्क्रूपाइन
Seabuckhorn,सीबकॉर्न
Senna,सेना
Serpentine wood,सर्प लाकूड
Sesame,तीळ
Snake gourd,साप भडकणे
Snap melon,स्नॅप खरबूज
Soapnut,साबण
Sorghum,ज्वारी
Soybean,सोयाबीन
Spanish cherry,स्पॅनिश चेरी
Spinach,पालक
Spindle wood,स्पिंडल लाकूड
Sponge gourd,स्पंज गॉर्ड
Stevia,स्टीव्हिया
Stinging nettle,स्टिंगिंग नेटटल
Stone flower,स्टोन फ्लॉवर
Strawberry,स्ट्रॉबेरी
Sudan grass,सुदान गवत
Sugarcane,ऊस
Summer squash,उन्हाळा स्क्वॅश
Sunflower,सूर्यफूल
Sunhemp,सनहॅम्प
Sweet clover,गोड क्लोव्हर
Sweet gourd,गोड खोडकर
Sweet potato,रताळे
Sweet violet,गोड व्हायोलेट
Sap sucker,एसएपी शोषक
Saw fly,सॉ फ्लाय
Scale insect,स्केल कीटक
Semilooper,सेमीलूपर
Shoot borer,बोरर शूट करा
Silkworm,रेशीम किडा
Snail,गोगलगाय
Sparrow,चिमणी
Spider,कोळी
Squirrel,गिलहरी
Stalk borer,देठ बोरर
Stem borer,स्टेम बोरर
Stem girdler,स्टेम गर्डलर
Stone weevil,दगड भुंगा
Soil scientist,माती वैज्ञानिक
Tactic movement,युक्ती चळवळ
Tagging (labelling),टॅगिंग (लेबलिंग)
Tank silt,टँक गाळ
Tap root,रूट टॅप करा
Tassel (maize),तसेल (मका)
Taxonomy,वर्गीकरण
Technology,तंत्रज्ञान
Temperate zone,समशीतोष्ण झोन
Temporary wilting,तात्पुरते विल्टिंग
Tendril,टेंड्रिल
Tensiometer,टेन्सिओमीटर
Tepal,Tepal
Teratogeny,टेराटोजेनी
Termination codon,टर्मिनेशन कोडन
Terrace,टेरेस
Terrace interval,टेरेस मध्यांतर
Terrestrial radiation,स्थलीय रेडिएशन
Terrestrial weeds,स्थलीय तण
Test cross,चाचणी क्रॉस
Test weight,चाचणी वजन
Testa,टेस्टा
Tetrad,टेट्रॅड
Tetraploid,टेट्राप्लॉइड
Tetraploidy,टेट्राप्लॉईड
Thalamus,थॅलेमस
Thermal conductivity,औष्मिक प्रवाहकता
Thermal diffusivity,औष्णिक भिन्नता
Thermal induction,थर्मल इंडक्शन
Thermocouple,थर्माकोपल
Thermograph,थर्मोग्राफ
Thermoperiodicity,थर्मोपेरिओडिटी
Thermoperiodism,थर्मोपेरिओडिझम
Thermophile,थर्मोफाइल
Thermotaxis,थर्मोटॅक्सिस
Thinning out,पातळ बाहेर
Threshing,मळणी
Ti plasmid,टीआय प्लाझमिड
Tidal swamps,भरतीसंबंधी दलदल
Tile drainage,टाइल ड्रेनेज
Tillability,टिलबिलिटी
Tillage,नांगरलेली जमीन
Tiller (plant),टिलर (वनस्पती)
Tillering,टिलरिंग
Tillering stage,टिलरिंग स्टेज
Tilth,Tilth
Tissue testing,ऊतक चाचणी
Toddy,टॉडी
Tolerance,सहिष्णुता
Top soil,शीर्ष माती
Topato,टोपाटो
Top-dressing,टॉप-ड्रेसिंग
Topoclimatology,टोपोक्लीमॅटोलॉजी
Topping (tobacco),टॉपिंग (तंबाखू)
Total digestible nutrient,एकूण पचण्यायोग्य पोषक
Total factor productivity,एकूण घटक उत्पादकता
Total soluble solids,एकूण विद्रव्य घन
Totipotency,TOTIPOTENCY
Toxicity,विषारीपणा
Toxin,विष
Trace elements,कमी प्रमाणात असलेले घटक
Tracer elements,ट्रेसर घटक
Transacting,व्यवहार
Transcription,लिप्यंतरण
Transformation,परिवर्तन
Transgenic,ट्रान्सजेनिक
Translation,अनुवाद
Translocation,लिप्यंतरण
Transmittance,संक्रमण
Transpiration coefficient,रक्तवाहिन्यासंबंधी गुणांक
Transpiration pull,ट्रान्सपायरी पुल
Transpiration ratio,संक्रमण प्रमाण
Transplant shock,प्रत्यारोपणाचा धक्का
Transplanter,प्रत्यारोपण
Transplanting,प्रत्यारोपण
Transported soil,वाहतूक माती
Transposon,ट्रान्सपोजॉन
Transverse drainage,ट्रान्सव्हर्स ड्रेनेज
Trap crops,सापळा पिके
Trashing,कचरा
Treatment,उपचार
Tree cropping,झाडाचे पीक
Tree ring,झाडाची अंगठी
Trial,चाचणी
Trickle irrigation,ट्रिकल सिंचन
Trigger factor,ट्रिगर फॅक्टर
Triploid,ट्रिपलॉइड
Tripple cropping,ट्रिपल पीक
Trophic level,ट्रॉफिक पातळी
Tropic movements,उष्णकटिबंधीय हालचाली
Tropical region,उष्णकटिबंधीय प्रदेश
Tropism,उष्णकटिबंधीय
True density,खरी घनता
True digestibility,खरी पचनक्षमता
