Marathi,Punjabi
पुनरावृत्ती ऑपरेशन,ਦੁਹਰਾਉਣ ਵਾਲੀ ਕਾਰਵਾਈ
इव्हर्सियन नोटेशन,ਉਲਟਾ ਸੰਕੇਤ
जिटर,Jitter
जॉब बॅच,ਨੌਕਰੀ ਬੈਚ
जॉब क्लास,ਨੌਕਰੀ ਦੀ ਕਲਾਸ
नोकरी नियंत्रण,ਨੌਕਰੀ ਨਿਯੰਤਰਣ
"नोकरी नियंत्रण
 इंग्रजी","ਨੌਕਰੀ ਨਿਯੰਤਰਣ
 ਭਾਸ਼ਾ"
"नोकरी नियंत्रण
 विधान","ਨੌਕਰੀ ਨਿਯੰਤਰਣ
 ਬਿਆਨ"
नोकरीची व्याख्या,ਨੌਕਰੀ ਦੀ ਪਰਿਭਾਸ਼ਾ
जॉब-फ्लो कंट्रोल,ਨੌਕਰੀ-ਵਹਾਅ ਨਿਯੰਤਰਣ
जॉब इनपुट डिव्हाइस,ਨੌਕਰੀ ਇਨਪੁਟ ਡਿਵਾਈਸ
जॉब इनपुट फाइल,ਨੌਕਰੀ ਇਨਪੁਟ ਫਾਈਲ
नोकरी इनपुट प्रवाह,ਨੌਕਰੀ ਇੰਪੁੱਟ ਸਟ੍ਰੀਮ
जॉब लायब्ररी,ਨੌਕਰੀ ਲਾਇਬ੍ਰੇਰੀ
नोकरी व्यवस्थापन,ਨੌਕਰੀ ਪ੍ਰਬੰਧਨ
नोकरीचे नाव,ਨੌਕਰੀ ਦਾ ਨਾਮ
"नोकरी-देणारं
 इंग्रजी","ਨੌਕਰੀ-ਅਧਾਰਤ
 ਭਾਸ਼ਾ"
"नोकरी-देणारं
 टर्मिनल","ਨੌਕਰੀ-ਅਧਾਰਤ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
जॉब आउटपुट डिव्हाइस,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਉਪਕਰਣ
जॉब आउटपुट फाइल,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਫਾਈਲ
जॉब आउटपुट प्रवाह,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਸਟ੍ਰੀਮ
जॉब पॅक क्षेत्र,ਨੌਕਰੀ ਪੈਕ ਖੇਤਰ
नोकरीचे प्राधान्य,ਨੌਕਰੀ ਤਰਜੀਹ
नोकरी प्रक्रिया,ਨੌਕਰੀ ਦੀ ਪ੍ਰਕਿਰਿਆ
जॉब प्रोग्राम मोड,ਨੌਕਰੀ ਦਾ ਪ੍ਰੋਗਰਾਮ
"जॉब-रिकव्हरी
 नियंत्रण फाईल","ਨੌਕਰੀ-ਰਿਕਵਰੀ
 ਕੰਟਰੋਲ ਫਾਈਲ"
जॉब सेपरेटर पृष्ठ,ਨੌਕਰੀ ਵੱਖ ਕਰਨ ਵਾਲੇ ਪੇਜ
जॉब स्टेटमेंट,ਨੌਕਰੀ ਦਾ ਬਿਆਨ
नोकरी चरण,ਨੌਕਰੀ ਦਾ ਕਦਮ
नोकरी चरण दीक्षा,ਨੌਕਰੀ ਦੀ ਸ਼ੁਰੂਆਤ
जॉब स्टेप रीस्टार्ट,ਨੌਕਰੀ ਕਦਮ ਮੁੜ ਚਾਲੂ
जॉब स्टिक,ਨੌਕਰੀ ਦੀ ਸੋਟੀ
नोकरी प्रवाह,ਨੌਕਰੀ ਦੀ ਧਾਰਾ
जॉब सपोर्ट टास्क,ਨੌਕਰੀ ਸਹਾਇਤਾ ਦਾ ਕੰਮ
जॉगल,ਜਾਗ
सामील व्हा,ਜੁੜੋ
संयुक्त प्रवेश किंमत,ਸੰਯੁਕਤ ਪਹੁੰਚ ਦੀ ਲਾਗਤ
संयुक्त माहिती सामग्री,ਸੰਯੁਕਤ ਜਾਣਕਾਰੀ ਦੀ ਸਮੱਗਰੀ
जोसेफसन जंक्शन,ਜੋਸਫਸਨ ਜੰਕਸ਼ਨ
जर्नल,ਰਸਾਲਾ
जर्नलिंग,ਜਰਨਲਿੰਗ
जर्नल रिपोर्ट,ਜਰਨਲ ਰਿਪੋਰਟ
जर्नल टेप,ਜਰਨਲ ਟੇਪ
जंबो ग्रुप,ਜੰਬੋ ਸਮੂਹ
जम्पर,ਜੰਪਰ
जम्पर निवडण्यायोग्य,ਜੰਪਰ ਚੋਣਯੋਗ
जंप सूचना,ਛਾਲ ਮਾਰੋ
जंक्टर,ਜੰਕਟਰ
कंन,ਕਬਾੜ
औचित्य,ਉਚਿਤਤਾ
औचित्य श्रेणी,ਉਚਿਤ ਸੀਮਾ
न्याय्य मार्जिन,ਜਾਇਜ਼ ਹਾਸ਼ੀਏ
कर्नॉफ नकाशा,ਕਰਨਕ ਦਾ ਨਕਸ਼ਾ
कटकना,ਕੈਟਕਾਨਾ
कर्निंग,ਕੇਰਿੰਗ
कीबोर्ड,ਕੀਬੋਰਡ
"कीबोर्ड
 संगणक","ਕੀਬੋਰਡ
 ਕੰਪਿ computer ਟਰ"
कीबोर्ड प्रविष्टी,ਕੀਬੋਰਡ ਐਂਟਰੀ
कीबोर्ड चौकशी,ਕੀਬੋਰਡ ਪੁੱਛਗਿੱਛ
कीबोर्ड लॉकआउट,ਕੀਬੋਰਡ ਲਾਕਆਉਟ
"कीबोर्ड
 परफोरेटर","ਕੀਬੋਰਡ
 ਪਰਫੋਰਟਰ"
कीबोर्ड पंच,ਕੀਬੋਰਡ ਪੰਚ
"कीबोर्ड
 पाठवा/प्राप्त करा","ਕੀਬੋਰਡ
 ਭੇਜੋ / ਪ੍ਰਾਪਤ ਕਰੋ"
की क्लिक,ਕੁੰਜੀ ਕਲਿਕ
की-क्लिक फिल्टर,ਕੁੰਜੀ-ਕਲਿਕ ਫਿਲਟਰ
की-चालित,ਕੁੰਜੀ-ਸੰਚਾਲਿਤ
"कीड डायरेक्ट
 प्रवेश","ਕੁੰਜੀ ਸਿੱਧੀ
 ਪਹੁੰਚ"
की-एनक्रिप्टिंग की,ਕੁੰਜੀ-ਏਨਕ੍ਰਿਪਟਿੰਗ ਕੁੰਜੀ
की प्रविष्टी,ਕੁੰਜੀ ਦਾਖਲਾ
"की फोल्डिंग =
 हॅशिंग","ਕੁੰਜੀ ਫੋਲਡਿੰਗ =
 ਹੈਸਿੰਗ"
कीिंग चिप,ਕੀਿੰਗ ਚੀਪ
कीिंग वेव्ह,ਕੀਿੰਗ ਵੇਵ
की चटई,ਕੁੰਜੀ ਮੈਟ
की पॅड,ਕੁੰਜੀ ਪੈਡ
की टप्पा,ਕੁੰਜੀ ਪੜਾਅ
की नाडी,ਕੁੰਜੀ ਨਬਜ਼
की-स्पंदन सिग्नल,ਕੁੰਜੀ-ਧਬੜ ਦਾ ਸੰਕੇਤ
की पंच,ਕੁੰਜੀ ਪੰਚ
की सॉर्टिंग,ਕੁੰਜੀ ਛਾਂਟੀ
की स्ट्रोक,ਕੁੰਜੀ ਦੌਰਾ
"की-स्ट्रोक
 सत्यापन","ਕੁੰਜੀ-ਸਟਰੋਕ
 ਤਸਦੀਕ"
की टेप,ਕੁੰਜੀ ਟੇਪ
की टेलिफोन सेट,ਕੁੰਜੀ ਟੈਲੀਫੋਨ ਸੈਟ
"की टेलिफोन
 प्रणाली","ਕੁੰਜੀ ਟੈਲੀਫੋਨ
 ਸਿਸਟਮ"
की-डिस्क,ਕੁੰਜੀ-ਤੋਂ-ਡਿਸਕ
फ्लॉपीची की,ਫਲਾਪੀ ਦੀ ਕੁੰਜੀ
टेपची की,ਟੇਪ ਕਰਨ ਲਈ ਕੁੰਜੀ
की परिवर्तन,ਕੁੰਜੀ ਤਬਦੀਲੀ
"की शब्द मध्ये
संदर्भ","ਵਿੱਚ ਕੁੰਜੀ ਸ਼ਬਦ
ਪ੍ਰਸੰਗ"
"की-शब्द
 पॅरामीटर","ਕੁੰਜੀ-ਸ਼ਬਦ
 ਪੈਰਾਮੀਟਰ"
किलोबॉड,ਕਿਲ੍ਹੇ
किलोबाइट,ਕਿਲੋਬਾਈਟ
किलोमेगा,ਕਿਲ੍ਹੇਗਾ
किप्स (किलोइन्स्ट्रक्शन-पेर्सकंद),ਕਿਪਸ ​​(ਕਿਲੋਗ੍ਰਾਫਿਕਸ-ਪਰਤਾਵੇਂ)
लेबल स्थिर,ਲੇਬਲ ਲਗਾਤਾਰ
सामान्य लेबल केलेले,ਦਾ ਲੇਬਲ ਵਾਲਾ ਆਮ
लेबलिंग,ਲੇਬਲਿੰਗ
लेबल यादी,ਲੇਬਲ ਸੂਚੀ
लेबल रेकॉर्ड,ਲੇਬਲ ਰਿਕਾਰਡ
लेबल व्हेरिएबल,ਲੇਬਲ ਵੇਰੀਏਬਲ
लेस्ड कार्ड,ਲਸੀਡ ਕਾਰਡ
लँड-लाइन सुविधा,ਲੈਂਡ-ਲਾਈਨ ਦੀ ਸਹੂਲਤ
भाषा (कोबोल),ਭਾਸ਼ਾ (ਕੋਬੋਲ)
"इंग्रजी
 कन्व्हर्टर","ਭਾਸ਼ਾ
 ਕਨਵਰਟਰ"
"इंग्रजी
 दुभाषे","ਭਾਸ਼ਾ
 ਦੁਭਾਸ਼ੀਏ"
"इंग्रजी
 प्रोसेसर","ਭਾਸ਼ਾ
 ਪ੍ਰੋਸੈਸਰ"
"इंग्रजी
 विधान","ਭਾਸ਼ਾ
 ਬਿਆਨ"
भाषा सबसेट,ਭਾਸ਼ਾ ਸਬਸੈੱਟ
"इंग्रजी
 अनुवाद
 वैशिष्ट्य","ਭਾਸ਼ਾ
 ਅਨੁਵਾਦ
 ਵਿਸ਼ੇਸ਼ਤਾ"
"इंग्रजी
 अनुवादक","ਭਾਸ਼ਾ
 ਅਨੁਵਾਦਕ"
"मोठ्या प्रमाणात
 एकत्रीकरण","ਵੱਡੇ ਪੱਧਰ 'ਤੇ
 ਏਕੀਕਰਣ"
"लेसर
 संप्रेषण","ਲੇਜ਼ਰ
 ਸੰਚਾਰ"
"लेसर इमल्शन
 संचयन","ਲੇਜ਼ਰ ਇਮਲਸਨ
 ਸਟੋਰੇਜ"
लेसर जेट प्रिंटर,ਲੇਜ਼ਰ ਜੇਟ ਪ੍ਰਿੰਟਰ
लॅच,ਲਚ
लॅचिंग,ਲਾਚਿੰਗ
विलंब (वेळ),ਲੇਟੈਂਸੀ (ਸਮਾਂ)
"बाजूकडील रिडंडंसी
 तपासा","ਲੈਟਰਲ ਰਿਡੰਡੈਂਸੀ
 ਚੈਕ"
बाजूकडील उलट,ਪਾਸੇ ਦੇ ਉਲਟ
नेता,ਨੇਤਾ
लीडर रेकॉर्ड,ਲੀਡਰ ਰਿਕਾਰਡ
अग्रगण्य नियंत्रण,ਪ੍ਰਮੁੱਖ ਨਿਯੰਤਰਣ
अग्रगण्य निर्णय,ਪ੍ਰਮੁੱਖ ਫੈਸਲਾ
अग्रगण्य अंत,ਪ੍ਰਮੁੱਖ ਅੰਤ
अग्रगण्य ग्राफिक्स,ਪ੍ਰਮੁੱਖ ਗ੍ਰਾਫਿਕਸ
अग्रगण्य शून्य,ਜ਼ੀਰੋ
लीपफ्रॉग चाचणी,ਲੀਪਫ੍ਰੋਗ ਟੈਸਟ
लीज्ड चॅनेल,ਲੀਜ਼ਡ ਚੈਨਲ
"लीज्ड सर्किट
 डेटा-ट्रान्समिशन
 सेवा","ਲੀਜ਼ਡ ਸਰਕਟ
 ਡਾਟਾ-ਪ੍ਰਸਾਰਣ
 ਸੇਵਾ"
भाड्याने दिलेली ओळ,ਲੀਜ਼ਡ ਲਾਈਨ
भाडेपट्टी,ਲੀਜ਼ਿੰਗ
"कमीतकमी वारंवार
 वापरलेली मेमरी","ਘੱਟੋ ਘੱਟ ਅਕਸਰ
 ਵਰਤੀ ਗਈ ਮੈਮੋਰੀ"
"किमान अलीकडेच वापरली
 मेमरी","ਘੱਟੋ ਘੱਟ ਵਰਤਿਆ
 ਯਾਦਦਾਸ਼ਤ"
किमान महत्त्वपूर्ण,ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ
"किमान महत्त्वपूर्ण
 वर्ण","ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ
 ਅੱਖਰ"
"किमान महत्त्वपूर्ण
 अंक","ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ
 ਅੰਕ"
"डावीकडील मार्जिन
 इंडेंट","ਖੱਬੇ ਹੱਥ ਦੇ ਹਾਸ਼ੀਏ
 ਇੰਡੈਂਟ"
डावे औचित्य,ਖੱਬੇ ਧਰਮੀ
पाय,ਲੱਤ
लांबी,ਲੰਬਾਈ
"लांबी
 तपशील","ਲੰਬਾਈ
 ਨਿਰਧਾਰਨ"
पत्र,ਪੱਤਰ
पत्र कोड,ਪੱਤਰ ਕੋਡ
पत्र बाहेर,ਪੱਤਰ ਬਾਹਰ
पत्र गुणवत्ता,ਪੱਤਰ ਦੀ ਗੁਣਵੱਤਾ
पत्र शिफ्ट,ਪੱਤਰ ਸ਼ਿਫਟ
स्तर,ਪੱਧਰ
स्तर भरपाईकर्ता,ਪੱਧਰ ਦਾ ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲਾ
स्तर निर्देशक,ਪੱਧਰ ਸੂਚਕ
स्तर क्रमांक,ਪੱਧਰ ਦਾ ਨੰਬਰ
प्रवेशाची पातळी,ਪਹੁੰਚ ਦਾ ਪੱਧਰ
पत्ता पातळी,ਸੰਬੋਧਨ ਦਾ ਪੱਧਰ
लेव्हल-वन व्हेरिएबल,ਪੱਧਰ-ਇਕ ਵੇਰੀਏਬਲ
स्तरीय ऑर्डर,ਪੱਧਰ ਦਾ ਆਰਡਰ
लेव्हल ओव्हरलोड,ਪੱਧਰ ਦਾ ਭਾਰ
"स्तरीय स्त्रोत
 इंग्रजी","ਪੱਧਰ ਦਾ ਸਰੋਤ
 ਭਾਸ਼ਾ"
"स्तरीय राज्ये
 नोंदणी करा","ਪੱਧਰ ਦੇ ਰਾਜ
 ਰਜਿਸਟਰ"
लेक्झिम,ਲੈਕਸੇਮੈਮ
शब्दकोष,ਲੈਕਸਿਕਨ
ग्रंथपाल,ਲਾਇਬ੍ਰੇਰੀਅਨ
ग्रंथपाल कार्यक्रम,ਲਾਇਬ੍ਰੇਰੀਅਨ ਪ੍ਰੋਗਰਾਮ
लायब्ररी,ਲਾਇਬ੍ਰੇਰੀ
लायब्ररी निर्देशिका,ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ
लायब्ररी सुविधा,ਲਾਇਬ੍ਰੇਰੀ ਦੀ ਸਹੂਲਤ
लायब्ररी फाइल संपादक,ਲਾਇਬ੍ਰੇਰੀ ਫਾਈਲ ਐਡੀਟਰ
ग्रंथालय कार्यक्रम,ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ
लायब्ररी नित्यक्रम,ਲਾਇਬ੍ਰੇਰੀ ਰੁਟੀਨ
लायब्ररी सबरूटिन,ਲਾਇਬ੍ਰੇਰੀ ਸਬਬਰੋਟਾਈਨ
लायब्ररी टेप,ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
लायब्ररी ट्रॅक,ਲਾਇਬ੍ਰੇਰੀ ਟ੍ਰੈਕ
"परवाना
 दस्तऐवजीकरण","ਲਾਇਸੰਸਸ਼ੁਦਾ
 ਦਸਤਾਵੇਜ਼"
"परवाना
 प्रकाशन","ਲਾਇਸੰਸਸ਼ੁਦਾ
 ਪ੍ਰਕਾਸ਼ਨ"
प्रकाश बटण,ਲਾਈਟ ਬਟਨ
हलका नाली,ਰੋਸ਼ਨੀ
"प्रकाश-उत्सर्जक
 डायोड","ਹਲਕਾ-ਨਿਕਾਸ
 Dieode"
"प्रकाश-उत्सर्जक
 डायोड डिस्प्ले","ਹਲਕਾ-ਨਿਕਾਸ
 ਡਿਓਡ ਡਿਸਪਲੇਅ"
प्रकाश मार्गदर्शक,ਲਾਈਟ ਗਾਈਡ
हलकी बंदूक,ਹਲਕਾ ਬੰਦੂਕ
हलकी पेन,ਲਾਈਟ ਕਲਮ
हलके पेन लक्ष,ਹਲਕਾ ਪੈੱਨ
हलके पेन शोध,ਲਾਈਟ ਕਲਮ ਖੋਜ
हलकी पेन हिट,ਲਾਈਟ ਪੈੱਨ ਹਿੱਟ
हलका पेन स्ट्राइक,ਲਾਈਟ ਕਲਮ ਹੜਤਾਲ
हलके पेन ट्रॅकिंग,ਲਾਈਟ ਕਲਮ ਟਰੈਕਿੰਗ
हलकी स्थिरता,ਹਲਕੀ ਸਥਿਰਤਾ
मर्यादा तपासणी,ਸੀਮਾ ਚੈੱਕ
"मर्यादित अंतर
 अ‍ॅडॉप्टर","ਸੀਮਤ ਦੂਰੀ
 ਅਡੈਪਟਰ"
लिमिटर,ਸੀਮਾ
लिमिटर सर्किट,ਸੀਮਾ ਸਰਕਟ
ओळ,ਲਾਈਨ
लाइन अ‍ॅडॉप्टर,ਲਾਈਨ ਅਡੈਪਟਰ
लाइन अ‍ॅडॉप्टर युनिट,ਲਾਈਨ ਅਡੈਪਟਰ ਯੂਨਿਟ
"रेखीय बाउंड
 ऑटोमाटा","ਲੀਨੀਅਰ ਬੰਨ੍ਹਿਆ
 ਆਟੋਮੈਟਾ"
रेखीय संयोजक,ਲੀਨੀਅਰ ਬੈੰਡਰ
रेखीय विकृती,ਲੀਨੀਅਰ ਵਿਗਾੜ
"रेखीय समाकलित
 सर्किट","ਲੀਨੀਅਰ ਏਕੀਕ੍ਰਿਤ
 ਸਰਕਟ"
रेषात्मकता,ਰੇਖਾ
रेखीय भाषा,ਲੀਨੀਅਰ ਭਾਸ਼ਾ
रेखीय यादी,ਲੀਨੀਅਰ ਲਿਸਟ
रेखीय ऑप्टिमायझेशन,ਲੀਨੀਅਰ ਅਨੁਕੂਲਤਾ
"रेखीय
 प्रोग्रामिंग","ਲੀਨੀਅਰ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
रेखीय नियामक,ਲੀਨੀਅਰ ਰੈਗੂਲੇਟਰ
"रेखीय
 प्रतिनिधित्व","ਲੀਨੀਅਰ
 ਪ੍ਰਤੀਨਿਧਤਾ"
रेखीय शोध,ਲੀਨੀਅਰ ਖੋਜ
रेखीय निवड,ਲੀਨੀਅਰ ਚੋਣ
रेखीय युनिट,ਲੀਨੀਅਰ ਯੂਨਿਟ
"एक वेळेत लाइन-अट-ए-ए-ए-ए-ए-वेळ
 प्रिंटर (= ओळ
 प्रिंटर)","ਲਾਈਨ-ਏ-ਟਾਈਮ
 ਪ੍ਰਿੰਟਰ (= ਲਾਈਨ)
 ਪ੍ਰਿੰਟਰ)"
लाइन वर्ण,ਲਾਈਨ ਅੱਖਰ
लाइन कोड,ਲਾਈਨ ਕੋਡ
लाइन एकाग्रता,ਲਾਈਨ ਗਾੜ੍ਹਾਪਣ
लाइन नियंत्रण,ਲਾਈਨ ਕੰਟਰੋਲ
लाइन कंट्रोल ब्लॉक,ਲਾਈਨ ਕੰਟਰੋਲ ਬਲਾਕ
"लाइन नियंत्रण
 शिस्त (= ओळ)
 प्रोटोकॉल)","ਲਾਈਨ ਕੰਟਰੋਲ
 ਅਨੁਸ਼ਾਸਨ (= ਲਾਈਨ)
 ਪ੍ਰੋਟੋਕੋਲ)"
लाइन काउंटर,ਲਾਈਨ ਕਾਉਂਟਰ
लाइन डेटा सेट,ਲਾਈਨ ਡੇਟਾ ਸੈਟ
लाइन चिन्ह हटवा,ਲਾਈਨ ਡਿਲੀਟ ਸਿੰਬਲ
"ओळ हटविणे
 वर्ण","ਲਾਈਨ ਹਟਾਉਣ
 ਅੱਖਰ"
"लाइन शिस्त
 (= लाइन प्रोटोकॉल)","ਲਾਈਨ ਅਨੁਸ਼ਾਸਨ
 (= ਲਾਈਨ ਪ੍ਰੋਟੋਕੋਲ)"
"लाइन रेखांकन
 प्रदर्शन","ਲਾਈਨ ਡਰਾਇੰਗ
 ਡਿਸਪਲੇਅ"
लाइन ड्रायव्हर,ਲਾਈਨ ਡਰਾਈਵਰ
लाइन संपादन,ਲਾਈਨ ਸੰਪਾਦਨ
"लाइन-एंड
 समायोजन","ਲਾਈਨ-ਐਂਡ
 ਵਿਵਸਥਾ"
"लाइन-एंड कंट्रोल
 की","ਲਾਈਨ-ਐਂਡ ਕੰਟਰੋਲ
 ਕੁੰਜੀ"
लाइन-एंडिंग झोन,ਲਾਈਨ-ਐਂਡਿੰਗ ਜ਼ੋਨ
लाइन-एंड झोन,ਲਾਈਨ-ਐਂਡ ਜ਼ੋਨ
लाइन उपकरणे,ਲਾਈਨ ਉਪਕਰਣ
लाइन फीड,ਲਾਈਨ ਫੀਡ
लाइन फीड वर्ण,ਲਾਈਨ ਫੀਡ ਅੱਖਰ
लाइन फिल्टर शिल्लक,ਲਾਈਨ ਫਿਲਟਰ ਬੈਲੰਸ
लाइन शोधक,ਲਾਈਨ ਲੱਭਣ ਵਾਲੇ
लाइन जनरेटर,ਲਾਈਨ ਜੇਨਰੇਟਰ
लाइन गट,ਲਾਈਨ ਸਮੂਹ
लाइन हिट,ਲਾਈਨ ਹਿੱਟ
लाइन प्रतिबाधा,ਲਾਈਨ ਰੁਕਾਵਟਾਂ
लाइन इंडेक्स,ਲਾਈਨ ਇੰਡੈਕਸ
लाइन इंटरफेस बेस,ਲਾਈਨ ਇੰਟਰਫੇਸ ਬੇਸ
लाइन की,ਲਾਈਨ ਕੁੰਜੀ
लाइन पातळी,ਲਾਈਨ ਪੱਧਰ
लाइन लिंक पल्सिंग,ਲਾਈਨ ਲਿੰਕ
लाइन लोड,ਲਾਈਨ ਲੋਡ
लाइन लूप,ਲਾਈਨ ਲੂਪ
"लाइन लूप
 प्रतिकार","ਲਾਈਨ ਲੂਪ
 ਵਿਰੋਧ"
"ओळ
 चुकीचे कामकाज","ਲਾਈਨ
 ਗਲਤ"
"लाइन मोड, स्विचिंग","ਲਾਈਨ ਮੋਡ, ਬਦਲਣਾ"
लाइन आवाज,ਲਾਈਨ ਸ਼ੋਰ
ओळ क्रमांक,ਲਾਈਨ ਨੰਬਰ
"ओळ क्रमांक
 संपादन","ਲਾਈਨ ਨੰਬਰ
 ਸੰਪਾਦਨ"
लाइन प्रिंटर,ਲਾਈਨ ਪ੍ਰਿੰਟਰ
लाइन प्रिंटिंग,ਲਾਈਨ ਪ੍ਰਿੰਟਿੰਗ
लाइन प्रोटोकॉल,ਲਾਈਨ ਪ੍ਰੋਟੋਕੋਲ
लाइन रिले,ਲਾਈਨ ਰੀਲੇਅ
"लाइन प्रतिसाद
 मोड","ਲਾਈਨ ਜਵਾਬ
 ਮੋਡ"
लाइन स्क्यू,ਲਾਈਨ ਸਕਿ.
लाइन वेग,ਲਾਈਨ ਦੀ ਗਤੀ
प्रति-इंचाच्या ओळी,ਲਾਈਨ-ਪ੍ਰਤੀ ਇੰਚ
ओळ स्थिती,ਲਾਈਨ ਸਥਿਤੀ
लाइन स्ट्रेचर,ਲਾਈਨ ਸਟ੍ਰੈਚਰ
लाइन सर्ज,ਲਾਈਨ ਵਾਧਾ
लाइन स्विचिंग,ਲਾਈਨ ਸਵਿੱਚਿੰਗ
लाइन रहदारी,ਲਾਈਨ ਟ੍ਰੈਫਿਕ
दुवा,ਲਿੰਕ
दुवा,ਲਿੰਕਜ
दुवा संपादक,ਲਿੰਕੇਜ ਸੰਪਾਦਕ
दुवा विभाग,ਲਿੰਕੇਜ ਸੈਕਸ਼ਨ
दुवा-संलग्न,ਲਿੰਕ-ਜੁੜੇ
"दुवा-संलग्न
 स्टेशन","ਲਿੰਕ-ਜੁੜੇ
 ਸਟੇਸ਼ਨ"
"दुवा-संलग्न
 टर्मिनल","ਲਿੰਕ-ਜੁੜੇ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
दुवा बिट,ਬਿੱਟ
"दुवा-बाय-लिंक
 सिग्नलिंग","ਲਿੰਕ-ਬਾਈ-ਲਿੰਕ
 ਸੰਕੇਤ"
दुवा कनेक्शन,ਲਿੰਕ ਕੁਨੈਕਸ਼ਨ
दुवा नियंत्रण,ਲਿੰਕ ਕੰਟਰੋਲ
"दुवा नियंत्रण
 प्रक्रिया","ਲਿੰਕ ਕੰਟਰੋਲ
 ਵਿਧੀ"
दुवा संपादन,ਲਿੰਕ ਸੰਪਾਦਨ
"दुवा साधलेला अनुक्रमिक
 फाईल","ਲਿੰਕਡ ਕ੍ਰਮਵਾਰ
 ਫਾਈਲ"
दुवा साधलेला सब्रूटिन,ਜੁੜਿਆ ਸਬਪਰਟਾਈਨ
लिंकर,ਲਿੰਕ
दुवा गट,ਲਿੰਕ ਸਮੂਹ
लोडिंग लोडर,ਜੋੜਨਾ ਲੋਡਰ
"लोडिंग लोडर
 कार्यकारी","ਜੋੜਨਾ ਲੋਡਰ
 ਕਾਰਜਕਾਰੀ"
दुवा प्रोटोकॉल,ਲਿੰਕ ਪ੍ਰੋਟੋਕੋਲ
"लिस्प (यादी
 प्रक्रिया))","ਲਿਸਪ (ਸੂਚੀਬੱਧ)
 ਕਾਰਵਾਈ)"
"यादी-निर्देशित
 संसर्ग","ਸੂਚੀ-ਨਿਰਦੇਸ਼ਤ
 ਸੰਚਾਰ"
ऐकण्याचा मोड,ਸੁਣਨ ਦਾ ਤਰੀਕਾ
"यादी हाताळणी
 विधान","ਸੂਚੀ ਦਾ ਪ੍ਰਬੰਧਨ
 ਬਿਆਨ"
सूची,ਸੂਚੀ
यादी प्रक्रिया,ਲਿਸਟ ਪ੍ਰੋਸੈਸਿੰਗ
प्रक्रिया प्रक्रिया यादी,ਦੀ ਸਥਾਪਨਾ ਭਾਸ਼ਾ
"यादी प्रक्रिया
 कार्यक्रम","ਲਿਸਟ ਪ੍ਰੋਸੈਸਿੰਗ
 ਪ੍ਰੋਗਰਾਮ"
यादी रचना,ਸੂਚੀ
शाब्दिक,ਸ਼ਾਬਦਿਕ
शाब्दिक ऑपरेंड,ਸ਼ਾਬਦਿਕ ਓਪਰੇਂਡ
शाब्दिक तलाव,ਸ਼ਾਬਦਿਕ ਪੂਲ
शाब्दिक शोध,ਸ਼ਾਬਦਿਕ ਖੋਜ
साहित्य शोध,ਸਾਹਿਤ ਖੋਜ
लाइव्ह कीबोर्ड,ਲਾਈਵ ਕੀਬੋਰਡ
लोड,ਲੋਡ
लोड बॅलेंसिंग,ਲੋਡ ਬੈਲੈਂਸਿੰਗ
लोड कार्ड,ਲੋਡ ਕਾਰਡ
लोड कॉइल,ਲੋਡ ਕੋਇਲ
लोड केलेली ओळ,ਲੋਡ ਲਾਈਨ
भारित मूळ,ਲੋਡ ਕੀਤਾ ਮੂਲ
लोडर,ਲੋਡਰ
"लोडर प्रोग्राम
(= लोडर)","ਲੋਡਰ ਪ੍ਰੋਗਰਾਮ
(= ਲੋਡਰ)"
लोडर प्रकार,ਲੋਡਰ ਕਿਸਮ
लोड सुविधा,ਲੋਡ ਸਹੂਲਤ
लोड प्रतिमा,ਲੋਡ ਚਿੱਤਰ
लोड करीत आहे,ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
लोडिंग कॉइल,ਕੋਡ ਲੋਡ ਕਰਨਾ
लोड करीत आहे त्रुटी,ਲੋਡਿੰਗ ਗਲਤੀ
लोडिंग प्रक्रिया,ਲੋਡਿੰਗ ਵਿਧੀ
नित्यक्रम लोड करीत आहे,ਰੁਟੀਨ ਲੋਡ ਕਰਨਾ
लोड लेव्हलिंग,ਲੋਡ ਪੱਧਰ
लोड नकाशा,ਲੋਡ ਨਕਸ਼ਾ
लोड मोड,ਲੋਡ ਮੋਡ
लोड मॉड्यूल,ਲੋਡ ਮੋਡੀ module ਲ
"लोड मॉड्यूल
 लायब्ररी","ਲੋਡ ਮੋਡੀ module ਲ
 ਲਾਇਬ੍ਰੇਰੀ"
