English,Punjabi
Optical phonon,ਆਪਟੀਕਲ ਫੋਨੋਨ
Optical polishing,ਆਪਟੀਕਲ ਪੋਲਿਸ਼
Optical printing,ਆਪਟੀਕਲ ਪ੍ਰਿੰਟਿੰਗ
Optical prism,ਆਪਟੀਕਲ ਪ੍ਰਿਜ਼ਮ
Optical projection,"ਆਪਟੀਕਲ ਪ੍ਰੋਜੈਕਸ਼ਨ, ਵਿਜ਼ੂਅਲ ਪ੍ਰੋਜੈਕਸ਼ਨ, ਆਪਟੀਕਲ ਪ੍ਰੋਜੈਕਸ਼ਨ"
Optical property,ਆਪਟੀਕਲ ਗੁਣ
Optical pumping,ਆਪਟੀਕਲ ਪੰਪ
Optical pyrometer,ਆਪਟੀਕਲ ਕੈਲੋਰੀਮੀਟਰ
Optical pyrometry,ਆਪਟੀਕਲ ਜੈਨੀਮੈਟਰੀ
Optical quenching,ਆਪਟੀਕਲ ਬੁਝਾਉਣ
Optical ray axis,ਆਪਟੀਕਲ ਬੀਮ ਧੁਰਾ
Optical record,ਆਪਟੀਕਲ ਰਿਕਾਰਡ
Optical rectification,ਆਪਟੀਕਲ ਸੁਧਾਰ
Optical representation,ਆਪਟੀਕਲ ਪ੍ਰਤੀਨਿਧਤਾ
Optical rig,ਰੋਸ਼ਨੀ ਫਿਕਸਚਰ
Optical ring sight,ਆਪਟੀਕਲ ਰਿੰਗ ਟਾਰਗਿਟਫਾਈਂਡਰ
Optical rotation,ਪੋਲਰਿਟੀ ਰੋਟੇਸ਼ਨ
Optical rotatory dispersion,ਵਿਜ਼ੂਅਲ ਰੋਟੇਸ਼ਨ ਡਿਫਲੈਕਸ਼ਨ
Optical rotatory power,ਪੋਲਰਿਟੀ ਰੋਟੇਸ਼ਨਲ ਸਮਰੱਥਾ
Optical scale,ਵਿਜ਼ੂਅਲ ਸਕੇਲ
Optical sensing,ਆਪਟੀਕਲ ਸੈਂਸਿੰਗ
Optical sight,ਆਪਟੀਕਲ ਨਜ਼ਰ
Optical spectrographic method,ਆਪਟੀਕਲ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ ਵਿਧੀ
Optical spectroscopy,ਆਪਟੀਕਲ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
Optical spectrum,ਆਪਟੀਕਲ ਸਪੈਕਟ੍ਰਮ
Optical spherical surface,ਆਪਟੀਕਲ ਗੋਲਾਕਾਰ ਸਤਹ
Optical square,ਆਪਟੀਕਲ ਬੰਦੂਕ
Optical staining,ਆਪਟੀਕਲ ਸਟੈਨਿੰਗ
Optical superposition,ਰੋਸ਼ਨੀ ਦਾ superimposition
Optical system,ਆਪਟੀਕਲ ਸਿਸਟਮ
Optical temperature,ਦਿੱਖ ਗਰਮੀ
Optical thickness,ਆਪਟੀਕਲ ਮੋਟਾਈ
Optical tracking,ਆਪਟੀਕਲ ਟਰੈਕਿੰਗ
Optical train,"ਆਪਟੀਕਲ ਪਲੇਕਸਸ, ਵਿਜ਼ੂਅਲ ਯੂਵੁਲਾ"
Optical transition,ਆਪਟੀਕਲ ਤਬਦੀਲੀ
Optical transparency,"ਵਿਜ਼ੂਅਲ ਪਾਰਦਰਸ਼ਤਾ, ਆਪਟੀਕਲ ਪਾਰਦਰਸ਼ਤਾ"
Optical twining,ਆਪਟੀਕਲ ਵਿਗਾੜ
Optical view finder,ਆਪਟੀਕਲ ਵਿਊਫਾਈਂਡਰ
Optical waveguide,ਆਪਟੀਕਲ ਵੇਵ ਪੱਟੀ
Optical wedge,"ਆਪਟੀਕਲ ਪਾੜਾ, ਆਪਟੀਕਲ ਪੱਖਾ"
Optical window,ਆਪਟੀਕਲ ਅਪਰਚਰ
Optically,ਜ਼ਾਹਰ ਹੈ
Optically active,ਪੋਲਰਾਈਜ਼ਰ
Optically inactive,ਪੋਲਰਾਈਜ਼ਰ
Optically negative,ਹਲਕਾ ਕ੍ਰੈਡਿਟ
Optically plane,ਆਪਟੀਕਲ ਫਲੈਟ
Optically plane surface,ਆਪਟੀਕਲ ਸਮਤਲ ਸਤ੍ਹਾ
Optically positive,ਹਲਕਾ ਪੈਸਾ
Optics,"ਆਪਟਿਕਸ, ਆਪਟਿਕਸ"
Optimal decision,ਸਰਵੋਤਮ ਫੈਸਲਾ
Optimal decoding,ਅਨੁਕੂਲ ਇੰਕੋਡਿੰਗ
Optimal Hamming code,ਸਰਵੋਤਮ ਹੈਮਿੰਗ ਕੋਡ
Optimal investment,ਸਰਵੋਤਮ ਨਿਵੇਸ਼
Optimal path,ਸਰਵੋਤਮ ਮਾਰਗ
Optimal product mix,ਸਰਵੋਤਮ ਉਤਪਾਦ ਮਿਸ਼ਰਣ
Optimal programming,ਅਨੁਕੂਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
Optimal value,ਸਰਵੋਤਮ ਮੁੱਲ
Optimality,ਸਰਵੋਤਮ
Optimality test,ਅਨੁਕੂਲਤਾ ਟੈਸਟ
Optimallity criterion,ਅਨੁਕੂਲਤਾ ਮਾਪਦੰਡ
Optimization,ਅਨੁਕੂਲਤਾ
Optimizing,ਅਨੁਕੂਲਤਾ
Optimum,"ਸਰਵੋਤਮ, ਸਰਵੋਤਮ"
Optimum address,ਸਰਵੋਤਮ ਪਤਾ
Optimum coupling,ਸਰਵੋਤਮ ਜੋੜੀ
Optimum reverberation time,ਸਰਵੋਤਮ ਧਾਰਨ ਵਾਰ
Optimum value,ਸਰਵੋਤਮ ਮੁੱਲ
Optimum yield,ਸਰਵੋਤਮ ਉਤਪਾਦ
Optoacoustic,ਫੋਟੋਅਕੌਸਟਿਕ
Optoacoustic effect,photoacoustic ਪ੍ਰਭਾਵ
Optoacoustics,ਫੋਟੋਅਕੌਸਟਿਕਸ
Optoelectronics,ਹਲਕਾ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
Optometer,"ਸਾਈਟੋਮੀਟਰ, ਆਪਟੋਮੀਟਰ"
Optometry,ਨਜ਼ਰਅੰਦਾਜ਼
Optophone,"ਲਾਈਟ-ਸਾਊਂਡਰ, ਆਟੋਫੋਨ"
OR,ਜਾਂ
OR gate,"ਓ ਆਰ ਗੇਟ, ਤੁਹਾਡਾ ਗੇਟ"
Oral tract,ਜ਼ੁਬਾਨੀ ਬੀਤਣ
Orange,ਸੰਤਰੀ ਰੰਗ
Orange spectrometer,ਸੰਤਰੀ ਸਪੈਕਟਰੋਮੀਟਰ
Orb,"ਆਕਾਸ਼ੀ ਗੋਲਾ, ਆਕਾਸ਼ੀ ਵਸਤੂ"
Orbit,"ਔਰਬਿਟ, ਅੱਖ, ਨੇਤਰ"
Orbit analysis,ਕਲਾਸ ਵਿਸ਼ਲੇਸ਼ਣ
Orbit element,ਕਲਾਸ ਤੱਤ
Orbit expanding coil,ਔਰਬਿਟ ਵਿਸਥਾਰ ਕੋਇਲ
Orbital,"ਔਰਬਿਟਲ, ਔਰਬਿਟਲ (ਨ, ), ਔਰਬਿਟਲ (V, ), ਨੇਤਰ, ਨੇਤਰ"
Orbital,ਔਰਬਿਟਲ
Orbital angular momentum,ਔਰਬਿਟਲ ਐਂਗੁਲਰ ਮੋਮੈਂਟਮ
Orbital apsis,ਔਰਬਿਟਲ ਸੁੰਨ ਹੋਣਾ
Orbital decay,ਔਰਬਿਟਲ ਸੜਨ
Orbital electorn (=shell electron),ਔਰਬਿਟਲ ਇਲੈਕਟ੍ਰੋਨ
Orbital energy,ਔਰਬਿਟਲ ਊਰਜਾ
Orbital equation,ਔਰਬਿਟਲ ਸਮੀਕਰਨ
Orbital flux,ਔਰਬਿਟਲ ਵਹਾਅ
Orbital magnetic moment operator,ਰੂਮ ਮੈਗਨੈਟਿਕ ਮੋਮੈਂਟਰੀ ਆਪਰੇਟਰ
Orbital model,ਔਰਬਿਟਲ ਮਾਡਲ
Orbital moment,ਔਰਬਿਟਲ ਪਲ
Orbital motion,ਔਰਬਿਟਲ ਗਤੀ
Orbital parity,ਔਰਬਿਟਲ ਸਮਾਨਤਾ
Orbital period,ਔਰਬਿਟਲ ਮਿਆਦ
Orbital plane,ਔਰਬਿਟਲ ਪਲੇਨ
Orbital process,ਨੇਤਰ ਖੇਤਰ
Orbital quantum number,ਔਰਬਿਟਲ ਕੁਆਂਟਮ ਨੰਬਰ
Orbital revolution,ਔਰਬਿਟਲ ਇਨਕਲਾਬ
Orbital rotation,ਔਰਬਿਟਲ ਰੋਟੇਸ਼ਨ
Orbital velocity,ਔਰਬਿਟਲ ਵੇਗ
Orbital wave function,"ਔਰਬਿਟਲ ਵੇਵ ਫੰਕਸ਼ਨ, ਔਰਬਿਟਲ ਵੇਵ ਫੰਕਸ਼ਨ"
Orbitally forbidden,ਔਰਬਿਟਲੀ ਮਨ੍ਹਾ ਹੈ
Orchestra,"ਆਰਕੈਸਟਰਾ, ਵ੍ਰਿੰਦਾਵਦਨਾ; ਆਰਕੈਸਟਰਾ"
Order,"ਆਰਡਰ, ਆਰਡਰ, ਪਾਵਰ, ਰੇਡਿਕਸ ਗਰੁੱਪ ਨੰਬਰ"
Order of phase transition,ਪੜਾਅ ਤਬਦੀਲੀ ਦੀ ਡਿਗਰੀ
Order of spectra,ਸਪੈਕਟ੍ਰਮ ਦੀ ਸੀਮਾ
Order parameter,ਗ੍ਰੇਡ ਪੈਰਾਮੀਟਰ
Order wire circuit (=order wire),ਕਮਾਂਡ ਸਰਕਟ
Order-disorder transformation,ਕ੍ਰਮ ਤਬਦੀਲੀ
Order-disorder trnasition,"ਕ੍ਰਮ ਪਰਿਵਰਤਨ, ਵਿਵਸਥਾ-ਵਿਕਾਰ ਤਬਦੀਲੀ"
Ordered arrangement,ਸੀਰੀਅਲ ਸੰਰਚਨਾ
Ordered domain,ਦਰਜਾਬੰਦੀ ਵਾਲੇ ਸੂਬੇ
Ordered field,ਕ੍ਰਮਬੱਧ ਖੇਤਰ
Ordinary ray,ਸਧਾਰਨ ਬੀਮ
Ordinary wave,ਸਧਾਰਨ ਲਹਿਰ
Ordinary working expenses,ਆਮ ਕੰਮਕਾਜੀ ਖਰਚੇ
Organ,"ਆਰਗੋਨ, ਆਰਗਨ ਬਾਜ਼ਾ"
Organ pipe,argon-ਪਾਈਪ
Organ stop,ਆਰਗਨ ਹੋਜ਼ ਸਿਸਟਮ
Organic electrolyte cell,ਜੈਵਿਕ ਇਲੈਕਟ੍ਰੋਲਾਈਟ ਸੈੱਲ
Organic moderated reactor,ਜੈਵਿਕ ਹੌਲੀ ਰਿਐਕਟਰ
Orientation,ਸਥਿਤੀ
Orientation double refraction,ਸਥਿਤੀ ਡਬਲ ਰਿਫ੍ਰੈਕਸ਼ਨ
Orientation effect,ਸਥਿਤੀ ਆਉਟਪੁੱਟ
Orientation number,ਸਥਿਤੀ ਬਿੰਦੂ
Orientation polarization,ਸਥਿਤੀ ਧਰੁਵੀਕਰਨ
Orientational polarizability,ਸਥਿਤੀ ਧਰੁਵੀਤਾ
Orientational polarization,ਸਥਿਤੀ ਧਰੁਵੀਕਰਨ
Oriented,ਮੁਖੀ
Oriented adsorption,ਸਥਿਤੀ ਸੋਖਣ
Oriented deterctor,ਸਥਿਤੀ ਖੋਜੀ
Oriented squaring detector,ਅਧਾਰਤ ਵਰਗੀਕਰਨ ਡਿਟੈਕਟਰ
Orifice,"ਮੂੰਹ, ਸਟੋਮਾਟਾ, ਦਰਵਾਜ਼ਾ"
Origin,ਮੂਲ ਬਿੰਦੂ
Original dip,ਅਸਲੀ ਦਰ
Original entry,ਅਸਲੀ ਇੰਦਰਾਜ਼
Original record,"ਅਸਲੀ ਰਿਕਾਰਡ, ਸ਼ੁਰੂਆਤੀ ਰਿਕਾਰਡ"
Original signal frequency,ਅਸਲੀ ਸਿਗਨਲ ਬਾਰੰਬਾਰਤਾ
Ortho-nitrogen,orthonitrogen
Orthochromatic (photographic film),ਆਰਥੋਕ੍ਰੋਮੈਟਿਕ (ਫਿਲਮ)
Orthochromatic reproduction,"ਆਰਥੋਕ੍ਰੋਮੈਟਿਕ ਪ੍ਰਜਨਨ, ਅਸਲੀ ਅੱਖਰ ਪ੍ਰਜਨਨ"
Orthodox strangeness,ਰਵਾਇਤੀ ਇਕਵਚਨਤਾ
Orthoform,ਆਰਥਰੋਪ
Orthogonal,"ਲੰਬਕਾਰੀ ਕੋਣੀ, ਲੰਬਵਤ"
Orthogonal antenna,orthogonal antenna
Orthogonal axes,orthogonal ਧੁਰਾ
Orthogonal data,ਸੁਤੰਤਰ ਅੰਕੜੇ
Orthogonal projection,ਆਰਥੋਗੋਨਲ ਪ੍ਰੋਜੈਕਸ਼ਨ
Orthogonal reduction,ਲੰਬਕਾਰੀ ਵਿਵਸਥਾ
Orthogonal sum,ਲੰਬਕਾਰੀ ਯੋਗਾ
Orthogonal supercell,ਆਰਥੋਗੋਨਲ ਸੈੱਲ
Orthogonal system,orthogonal ਸਰੀਰ
Orthogonal trajectory,ਆਰਥੋਗੋਨਲ ਸੰਵੇਦੀ
Orthogonal transformation,ਆਰਥੋਗੋਨਲ ਪਰਿਵਰਤਨ
Orthogonality,"orthogonality, ਲੰਬਕਾਰੀਤਾ"
Orthogonalization,ਗਤੀਸ਼ੀਲਤਾ
Orthogonalization process,ਗਤੀਸ਼ੀਲਤਾ ਦੀ ਪ੍ਰਕਿਰਿਆ
Orthogonalizing,ਗਤੀਸ਼ੀਲਤਾ
Orthohelium level,orthohelium ਮੰਜ਼ਿਲ
Orthohydrogen,ਆਰਥੋਹਾਈਡ੍ਰੋਜਨ
Orthoiconoscope,"OrthoIconoscope, Orthicon"
Orthomodification,"ortho form, para form"
Orthomolecule,ortho ਅਣੂ
Orthophone,ਆਰਥੋਫੋਨ
Orthoprism,ਲੰਬਕਾਰੀ ਧੁਰੀ ਪ੍ਰਿਜ਼ਮ
Orthorhombic,ਰੋਮਬਸ
Orthorhombic rule,rhombus ਨਿਯਮ
Orthorhombic symmetry,ਆਰਥੋਗੋਨਲ ਸਮਰੂਪਤਾ
Orthoscopic lens,ਵੱਡਦਰਸ਼ੀ ਕੱਚ
Orthotomic system,ਸੱਜੇ ਕੋਣ ਸਿਸਟਮ
Oscilalting charge,oscillating ਆਵੇਗ
Oscillate,oscillate ਕਰਨ ਲਈ
Oscillating body,ਚਲਦਾ ਸਰੀਰ
Oscillating circuit,oscillatory ਸਰਕਟ
Oscillating crystal method,oscillatory ਕ੍ਰਿਸਟਲ ਸਿਸਟਮ
Oscillating current,"ਓਸੀਲੇਟਿੰਗ ਕਰੰਟ, ਓਸੀਲੇਟਿੰਗ ਕਰੰਟ"
Oscillating disc method,"oscillatory ਡਿਸਕ ਸਿਸਟਮ, oscillatory ਡਿਸਕ ਸਿਸਟਮ"
Oscillating ion,oscillating ਆਇਨ
Oscillating stream,"ਓਸੀਲੇਟਿੰਗ ਕਰੰਟ, ਓਸੀਲੇਟਿੰਗ ਕਰੰਟ"
Oscillating universe,ਚਲਦੀ ਦੁਨੀਆ
Oscillation,ਓਸਿਲੇਸ਼ਨ
Oscillation magnetometer,oscillatory magnetometer
Oscillation of pendulum,ਪੈਂਡੂਲਮ ਓਸਿਲੇਸ਼ਨ
Oscillation theory,"ਓਸੀਲੇਸ਼ਨ ਥਿਊਰੀ, ਓਸੀਲੇਸ਼ਨਵਾਦ"
Oscillator,ਔਸਿਲੇਟਰ
Oscillator drift (=frequency drift),ਬਾਰੰਬਾਰਤਾ ਚੁੱਕਣਾ
Oscillator strength,oscillatory ਸ਼ਕਤੀ
Oscillatory circuit,oscillatory ਸਰਕਟ
Oscillatory discharge,oscillatory ਇਮਰਸ਼ਨ
Oscillatory extinction,oscillatory ਅਲੋਪ ਹੋਣਾ
Oscillatory motion,ਓਸਿਲੇਸ਼ਨ ਗਤੀ
Oscillatory nature of wave motion,ਤਰੰਗ ਗਤੀਸ਼ੀਲਤਾ oscillatory ਕੁਦਰਤ
Oscillatory shear,oscillatory ਸ਼ੀਅਰ
Oscillogram,"ਔਸੀਲੋਗ੍ਰਾਮ, ਔਸੀਲੋਗ੍ਰਾਮ"
Oscillograph,"ਔਸਿਲੋਗ੍ਰਾਫ਼, ਔਸਿਲੋਗ੍ਰਾਫ਼"
Oscillograph record,oscillatory ਰਿਕਾਰਡ
Oscillography,"ਔਸਿਲੋਗ੍ਰਾਫੀ, ਔਸਿਲੋਗ੍ਰਾਫੀ"
Oscillometer,ਔਸਿਲੋਮੀਟਰ
Oscilloscope,"ਓਸੀਲੋਸਕੋਪ, ਔਸਿਲੋਸਕੋਪ"
Osculating orbit,ਵਿਸ਼ਲੇਸ਼ਣਾਤਮਕ ਕਲਾਸ
Osculating plane,ਫੋਟੋਸਿੰਥੈਟਿਕ ਜਹਾਜ਼
Osculation sphere,ਸਕਲੇਰਾ
Osicillation skip,oscillation ਦੀ ਉਲੰਘਣਾ
Osicllating model,ਚਲਦਾ ਮਾਡਲ
Osmometer,ਔਸਮੋਮੀਟਰ
Osmoscope,ਅਸਮੋਸਕੋਪ
Osmotic pressure,ਅਸਮੋਟਿਕ ਦਬਾਅ
Otto engine,ਆਟੋ ਇੰਜਣ
Otto-cycle,ਆਟੋ-ਸਾਈਕਲ
Out of frame,ਫਰੇਮ ਅਸੰਗਤ
Out of service jack,ਬੇਕਾਰ ਜੈਕ
Outage,ਵਹਾਅ
Outdoor antenna,ਬਾਹਰੀ antenna
Outer bremsstrahlung,ਬਾਹਰੀ ਬ੍ਰਾਮਸਟ੍ਰਾਲੰਗ
Outer ear,"ਬਾਹਰੀ ਕੰਨ, ਬਾਹਰੀ ਕੰਨ"
Outer marker,ਦੂਰ ਸੰਕੇਤਕ
Outer section,ਬਾਹਰੀ ਭਾਗ
Outer shell electron (=conduction electron=v'lence electron=peripheral electron),valence ਇਲੈਕਟ੍ਰੋਨ
Outer work function,ਬਾਹਰੀ ਕੰਮ ਫੰਕਸ਼ਨ
Outermost electon shell,ਸਭ ਤੋਂ ਬਾਹਰੀ ਇਲੈਕਟ੍ਰੋਨ ਸ਼ੈੱਲ
Outgassing,"ਗੈਸੀਫਿਕੇਸ਼ਨ, ਗੈਸ ਨਿਕਾਸੀ"
Outgoing signal,ਆਉਟਪੁੱਟ ਸਿਗਨਲ
Outlet box,ਆਉਟਪੁੱਟ ਸੈੱਲ
Outport,"ਬਾਹਰੀ ਗੇਟ, ਬਾਹਰੀ ਪੋਰਟ"
Output,"ਆਉਟਪੁੱਟ, ਆਉਟਪੁੱਟ, ਆਉਟਪੁੱਟ, ਆਊਟਫਲੋ"
Output gate,ਬਾਹਰ ਜਾਣ ਦਾ ਗੇਟ
Output impedance,ਆਉਟਪੁੱਟ ਰੁਕਾਵਟ
Output meter,ਆਉਟਪੁੱਟ ਗੇਜ
Output monitor,ਆਉਟਪੁੱਟ ਮਾਨੀਟਰ
Output power,ਆਉਟਪੁੱਟ ਪਾਵਰ
Output regulation,ਜਾਰੀ ਨਿਯਮ
Output terminal,ਆਉਟਪੁੱਟ ਟਰਮੀਨਲ
Output transformer,"ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ, ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ"
Output winding,ਆਉਟਪੁੱਟ ਕੋਇਲ
Outside broadcast,"ਬਾਹਰੀ ਪ੍ਰਸਾਰਣ, (ਸਟੂਡੀਓ) ਬਾਹਰੀ ਪ੍ਰਸਾਰਣ"
Oven,"ਓਵਨ, ਸਟੋਵ, ਸਟੋਵ"
Over car antenna (=over-car aerial),karchat antenna
Over compression,ਹਾਈਪਰਕੰਪਰੇਸ਼ਨ
Over coupling,ਹਾਈਪਰ ਜੋੜੀ
Over excitation,hyperstimulation
Over heating,ਹਾਈਪਰਥਰਮਿਆ
Over modulation,overmodulation
Over potential,ਬਹੁਤ ਜ਼ਿਆਦਾ ਸੰਭਾਵਨਾ
Over scanning,ਦੀ ਨਿਗਰਾਨੀ
Over shoot,ਘੇਰਾਬੰਦੀ
Over voltage,ਓਵਰਵੋਲਟੇਜ
Over-ageing,ਸਮੇਂ ਦੇ ਨਾਲ ਪ੍ਰਭਾਵ
Over-bunching,ਜ਼ਿਆਦਾ ਭੀੜ
Over-cooling,ਸੁਪਰ ਕੂਲਿੰਗ
Over-corrected,ਬਹੁਤ ਜ਼ਿਆਦਾ ਸੋਧਿਆ ਗਿਆ
Over-estimation,"ਵੱਧ ਅੰਦਾਜ਼ਾ, ਅੰਦਾਜ਼ਾ"
Over-identified equation,ਮਸ਼ਹੂਰ ਸਮੀਕਰਨ
Over-systematised scheme,ਬਹੁਤ ਯੋਜਨਾਬੱਧ ਯੋਜਨਾਬੰਦੀ
Over-the-horizon radar,ਸਕਾਈਲਾਈਨ ਰਾਡਾਰ
Overall attenuation,ਸਮੁੱਚੇ ਤੌਰ &#39;ਤੇ ਧਿਆਨ
Overall efficiency,ਸਮੁੱਚੀ ਕੁਸ਼ਲਤਾ
Overall loss,ਕੁੱਲ ਨੁਕਸਾਨ
Overall specific impulse,ਸਮੁੱਚੇ ਤੌਰ &#39;ਤੇ ਖਾਸ ਪ੍ਰਭਾਵ
Overall system,ਸਮੁੱਚੇ ਸਿਸਟਮ
Overall system delay time,ਸਮੁੱਚੀ ਸਿਸਟਮ ਲੇਟੈਂਸੀ
Overalll sampling fraction,ਸਮੁੱਚਾ ਨਮੂਨਾ ਅਨੁਪਾਤ
Overblowing,ਹਾਈਪਰਟੈਨਸ਼ਨ
Overcast,"ਬੱਦਲ ਕਵਰ, ਬੱਦਲ"
Overconvergence,ਕਨਵਰਜੈਂਸ
Overcritical,ਅਤਿ ਨਾਜ਼ੁਕ
Overcritical binding,ਅਤਿ ਬੰਧਨ
Overdamped,ਬਹੁਤ ਉਦਾਸ
Overdamped galvanometer seismograph,ਸੁਪਰ ਡੈਂਪਡ ਗੈਲਵੈਨੋਮੀਟਰ ਸੀਸਮੋਗ੍ਰਾਫ
Overdamping,ਹਾਈਪਰ ਡੰਪਿੰਗ
Overdose,ਓਵਰਡੋਜ਼
Overestimated temperature correction,ਅਨੁਮਾਨਿਤ ਗਰਮੀ ਸੁਧਾਰ
Overexposed nozzle,ਸੁਪਰਚਾਰਜਡ ਨੋਜ਼ਲ
Overexposure,ਹਾਵੀ
Overflow,"ਓਵਰਫਲੋ ਓਵਰਫਲੋ, ਓਵਰਫਲੋ"
Overflow channel,ਡੁੱਬਣ ਵਾਲਾ ਜਲ ਮਾਰਗ
Overflow level,ਡੁੱਬਣ ਵਾਲੀ ਮੰਜ਼ਿਲ
Overflow meter,ਹਾਈਗ੍ਰੋਮੀਟਰ
Overflow switch,ਓਵਰਫਲੋ ਸਵਿੱਚ
Overflow toggle,ਓਵਰਲੈਪਿੰਗ ਜੋੜ
Overhauser effect,overhauser ਪ੍ਰਭਾਵ
Overhead line,ਸਿਖਰ ਲਾਈਨ
Overlap,"ਓਵਰਲੈਪ, ਓਵਰਲੈਪ"
Overlap energy,ਓਵਰਲੈਪਿੰਗ ਊਰਜਾ
Overlapping,ਓਵਰਲੈਪ
Overlapping code,ਓਵਰਲੈਪਿੰਗ ਕੋਡ
Overlapping frequency distribution,ਓਵਰਲੈਪਿੰਗ ਬਾਰੰਬਾਰਤਾ ਵੰਡ
Overlapping of images,ਚਿੱਤਰਾਂ ਦਾ ਓਵਰਲੈਪ
Overlapping orbitals,ਓਵਰਲੈਪਿੰਗ orbitals
Overload,ਓਵਰਲੋਡ
Overload forward current,ਓਵਰਲੋਡ ਫਾਰਵਰਡ ਮੌਜੂਦਾ
Overload level,ਓਵਰਲੋਡ ਪੱਧਰ
Overload protection,ਓਵਰਲੋਡ ਸੁਰੱਖਿਆ
Overload relay,ਓਵਰਲੋਡ ਰੀਲੇਅ
Overload release,ਓਵਰਲੋਡ ਡਿਸਕਨੈਕਟਰ
Overloading impulse,ਓਵਰਲੋਡਿੰਗ ਪ੍ਰਭਾਵ
Overspin,ਓਵਰ ਸਪਿਨ
Overstability,ਬਚਣ ਦੀ ਸਮਰੱਥਾ
Overstress,ਹਾਈਪਰਸਟੈਸ
Overtone,"overtone, overtone"
Overtone band,ਹਾਈਪਰਟੋਨਿਕ ਬੈਂਡ
Owen bridge,ਓਵਨ ਪੁਲ
Oxide coated cathode,ਆਕਸਾਈਡ ਕੋਟੇਡ ਕੈਥੋਡ
Oxide fuel reactor,ਆਕਸਾਈਡ ਬਾਲਣ ਰਿਐਕਟਰ
Oxide nuclear fuel,ਆਕਸਾਈਡ ਪ੍ਰਮਾਣੂ ਬਾਲਣ
Oxygen burning,ਆਕਸੀਜਨ ਬਲਨ
Ozonopauze,ਓਜ਼ੋਨ ਜ਼ੋਨ ਸੀਮਾ
Ozonosphere,ਓਜ਼ੋਨ ਚੱਕਰ
P orbital,ਪੀ-ਔਰਬਿਟਲ
P U System,ਪੀਯੂ ਸਿਸਟਮ
P-branch,"p-ਸ਼ਾਖਾ, ਨਕਾਰਾਤਮਕ ਸ਼ਾਖਾ"
P-electron,p-ਇਲੈਕਟ੍ਰੋਨ
P-i-n diode,ਪਿੰਨ-ਡਿਓਡ
P-n boundary,pn ਸੀਮਾ
P-n junction,pn ਜੰਕਸ਼ਨ
P-n-i-p transistor,pnip ਟਰਾਂਜ਼ਿਸਟਰ
P-n-i-p triode transistor,pnip triode ਟਰਾਂਜ਼ਿਸਟਰ
P-state,ਪੀ-ਰਾਜ
P-type conductivity,p-ਕਿਸਮ ਦੀ ਚਾਲਕਤਾ
P-type semiconductor,p-ਕਿਸਮ ਸੈਮੀਕੰਡਕਟਰ
P-wave resonance,ਪੀ ਵੇਵ ਰੈਜ਼ੋਨੈਂਸ
P.A.M (pulse amplitude modulation),ਪਲਸ ਐਪਲੀਟਿਊਡ ਮੋਡਿਊਲੇਸ਼ਨ
P.C.M. (pulse code modulation),ਪਲਸਕੋਡ ਮੋਡੂਲੇਸ਼ਨ
P.D.M. (pulse duration modulation),ਪਲਸ ਮਿਆਦ ਮੋਡਿਊਲੇਸ਼ਨ
P.P.I. (Plan position indicator),"ਯੋਜਨਾ ਸਥਿਤੀ ਸੂਚਕ, ਪੀ.ਪੀ. ਆਈ."
P.P.I. diagram,"ਯੋਜਨਾ ਸਥਿਤੀ ਸੂਚਕ ਚਿੱਤਰ, pp. I. ਚਿੱਤਰ"
P.P.I. prediction,PPI ਪੂਰਵ ਅਨੁਮਾਨ
P.P.I. repeater,"P.P.I ਰੀਪੀਟਰ, P.P.I ਰੀਪੀਟਰ"
P.P.I. scope,"ਯੋਜਨਾ ਸਥਿਤੀ ਸੂਚਕ, PPI ਦਰਸ਼ਕ"
P.P.M. (pulse position modulation),ਪਲਸ ਸਥਿਤੀ ਮੋਡੂਲੇਸ਼ਨ
P.T.M. (pulse time modulation),ਪਲਸ ਟਾਈਮ ਮੋਡਿਊਲੇਸ਼ਨ
Pachymeter,ਮੋਟਾਈ ਗੇਜ
Package,"ਪੈਕੇਜਿੰਗ, ਪੈਕੇਜ"
Package power reactor,ਪੋਰਟੇਬਲ ਪਾਵਰ ਰਿਐਕਟਰ
Package reactor,ਪੋਰਟੇਬਲ ਰਿਐਕਟਰ
Packaged magnetron,ਸੀਲਬੰਦ magnetron
Packing,ਪਿਕਟੋਗ੍ਰਾਫ ਭੀੜ
Packing coefficient,ਭੀੜ ਗੁਣਾਂਕ
Packing density,ਸੰਕੁਚਿਤ ਘਣਤਾ
Packing effect,ਭੀੜ ਪ੍ਰਭਾਵ
Packing energy,ਪੈਕੇਜਿੰਗ ਊਰਜਾ
Packing fraction,ਭੀੜ ਗੁਣਾਂਕ
Pacor,ਪੈਕਰ
Pacos,ਪੈਕੋਸ
Pad (=fixed attenuator),ਸਥਿਰ attenuator
Padar,ਪਾਦਰ
Padder,"ਪੈਡਰ, ਮੈਕਰੋ ਐਡਜਸਟਰ"
