Bengali,Odiya
দুষ্টুমি,ମଜା କରିବା
কিনেটোচোর,ଗା intore ାଓକୋର
বাগানের,ରୋଷେଇ ଘର ବଗିଚା |
ক্লেইনফিল্টার সিনড্রোম,କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |
ক্লেনো খণ্ড,Klenow frogment
গিঁটিং,ଗଣ୍ଠି ଦେଉଥିବା
কোচের পোস্টুলেট,କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |
কোপ্পেনের শ্রেণিবিন্যাস (জলবায়ু),କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ)
ক্রেবস চক্র,କର୍ଗଗୁଡିକ ଚକ୍ର
কুর্তোসিস,କୁର୍ଟୋସିସ୍
কেভিকে (কৃষ্ণ ভিগায়ান কেন্দ্র),Kvk (krishi vigyan kendra)
কাদম,କାଟାମ |
কালে,କଲାଲ
ক্যানস ঘাস,କାନ୍ସ ଘାସ
করোন্ডা,Karonda
"কিডনি বিন, রাজমাহ","କିଡନୀ ବିନ୍, ରାଜ୍ମା |"
কিউইফ্রিউট,Kiwifriut
নোল খোল,ଗଣ୍ଠିର
কোডাম্পুলি,କାଦୋମ୍ପୁଲୀ |
কোডো মিললেট,କୋଡୋ ମିଲେଟ୍ |
কোকাম মাখন গাছ (ম্যাঙ্গোস্টিন),କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍)
খাপ্রো বিটল,ଖାପ୍ରା ବାଇଟଲ୍ |
এল.ডি .50 (মারাত্মক ডোজ 50),L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50)
অবতরণ করতে ল্যাব,ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ
লেবেল,ଲାବାଇଲ୍
শ্রম,ଶ୍ରମ
ল্যাক অপেরন মডেল,ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |
স্তন্যদান,ସ୍ତନ୍ୟପାନ
ল্যাকটোজেনিক হরমোন (প্রোল্যাকটিন),ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍)
ল্যাকটোজ,ଲାକ୍ଟୋଜ୍
পিছিয়ে থাকা স্ট্র্যান্ড,ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |
ল্যাম্বদা ক্লোনিং ভেক্টর,ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |
ফলকিত বায়ু প্রবাহ,ଲାମିନାର ଏୟାର ପ୍ରବାହ |
ল্যাম্প ব্রাশ ক্রোমোজোম,ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |
জমি,ଜମି
ভূমি সক্ষমতা শ্রেণিবিন্যাস,ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |
ভূমি সক্ষমতা মানচিত্র,ଜମି କ୍ଷମତା ମାନଚିତ୍ର
ভূমি অবক্ষয়,ଜମି ଡିଗାଡ୍ |
ভূমি সমতুল্য অনুপাত,ଜମି ସମାନ ଅନୁପାତ |
জমি সমতলকরণ,ଭୂମି ସ୍ତର
জমি উদ্ধার,ଭୂମି ପୁନରୁଦ୍ଧାର
ল্যান্ডস্কেপিং,ଲ୍ୟାଣ୍ଡସ୍କାପ୍
জমির উপযুক্ততা,ଭୂମି ଉପଯୁକ୍ତତା |
ভূমি ব্যবহারের প্যাটার্ন,ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |
ল্যাঙ্গারহান্স সেল,ଲେଗେନହସ୍ ସେଲ୍ |
ভ্রষ্টতা হার,ଲାପ୍ ଲାପ୍ ହାର |
লার্ভা,ଲାର୍ଭା |
বিলম্ব,ବିଳମ୍ବ
সুপ্ত,ବର୍ଷା
সুপ্ত সংক্রমণ,ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |
পার্শ্বীয়,ପାର୍ଶ୍ୱରେ |
লেটারাইট মাটি,ଜୁଏଇଟ ମାଟି |
ল্যাটেক্স,ଲାଟେକ୍ସ
ল্যাথাইরিজম,ଲେଟିରିମ୍ |
ল্যাটিন স্কয়ার ডিজাইন (এলএসডি),ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd)
জাল,ଲାଟାଇସ୍
সমন্বিত সুবিধার আইন,ଅସାଧାରଣ ଲାଭର ନିୟମ |
ধ্রুবক রিটার্ন আইন,କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |
হ্রাসের আইন,ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |
ক্রমবর্ধমান retuns আইন,ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |
সীমাবদ্ধ কারণগুলির আইন,ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |
সর্বনিম্ন আইন,ସର୍ବନିମ୍ନ ନିୟମ
প্রতিস্থাপন আইন,ପ୍ରତିସ୍ଥାପନର ନିୟମ
পরিবর্তনশীল অনুপাত,ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |
স্তর,ସ୍ତର
বিন্যাস,ଲେଆଉଟ୍ |
লিচেট,ଲିଚେଟ୍ |
ফাঁস দক্ষতা,ଲେକିଂ ଦକ୍ଷତା |
ফাঁস প্রয়োজনীয়তা,ଲେଚିଂ ଆବଶ୍ୟକତା
শীর্ষস্থানীয় স্ট্র্যান্ড,ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |
পাতার ক্ষেত্রের সময়কাল,ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |
গাছের পাতা সূচক এলাকা,ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |
পাতার অঞ্চল অনুপাত,ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |
পাতা খনিজ,ପତ୍ର ଖଣି
পাতা পরীক্ষা,ପତ୍ର ପରୀକ୍ଷା
পাতা,ପତ୍ର
লিফলেট,ଲିଫଲେଟ୍ |
ইজারা,ଲିଜ୍
শিম,ଲେମ୍ବୁ
লিসা - (কম শক্তি ইনপুট টেকসই কৃষি),ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି)
লেন্টিসেল,ଅବଶ୍ୟ
লেন্টো কৈশিক পয়েন্ট,ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |
লেপটোনেমা,ରେପୋନମା |
লেপটোস্পিরোসিস,ଲିପଟୋସପିରୋସିସ୍ |
লিরো-মরফিক,ଲେରୋ-ମର୍ଫିକ୍ |
ক্ষত,କ୍ଷତ
মারাত্মক রূপান্তর,ସାଂଘାତିକ ଗଣିତ |
লিউকোপ্লাস্ট,ବିନ୍ଦୁ
স্তর টেরেস,ସ୍ତରୀୟ ଟେରସ୍ |
লেভেলার (লেভেলার),ଲିଭର୍ (ଲିଭର୍)
সমতলকরণ (জমির),ସ୍ତର (ଜମିର)
লে ফার্মিং,Ley ଚାଷ
ন্যূনতম লাইবিগের আইন,Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |
লিগেশন,ଲସେକ୍ସ
হালকা ক্ষতিপূরণ পয়েন্ট,ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |
হালকা স্যাচুরেশন তীব্রতা,ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |
হালকা সংক্রমণ অনুপাত,ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |
হালকা ফাঁদ,ହାଲୁକା ଜାଲ |
লিমিং,ଅଙ୍ଗ
সীমাবদ্ধতা,ସୀମା
সীমাবদ্ধ ফ্যাক্টর,ସୀମା ସୀମିତ କରିବା |
লিমোনাইট,ଲିମୋନାଇଟ୍ |
লাইন,ରେଖା
লিনিয়ার প্রতিক্রিয়া,ରେଖା ପ୍ରତିକ୍ରିୟା |
লিঙ্কেজ,ଲିଙ୍କ୍
লিঙ্কেজ গ্রুপ,ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ
লিঙ্কার,ଲିନର
লিন্ট সূচক,ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |
লিন্টার,ଲିନବାସୀ |
লিপিড,ଲିପିଡ୍
লাইপোলাইসিস,ଲିପୋଲୋଜି
তরলকরণ,ବାତିଲ
লিস্টার,ତାଲିକା
লিস্টার,ତାଲିକା
তালিকা,ତାଲିକା
লিথোস্ফিয়ার,ଲିଥୋସେଫର୍ |
লিটার,ଲିଟର
লাইভ মালচেস,ଲାଇଭ୍ ମଲେଚ୍ |
লিভারওয়ার্ট,ଲିଭରୱର୍ଟ |
পশুসম্পত্তি,ପଶୁପଲ
স্থানীয় নিয়ন্ত্রণ,ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ
লোকস,ଲାକ୍ସ
পঙ্গপাল,ପଙ୍ଗପାଳ |
লজিং (ফসল লজিং),ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ)
লডিকুল,Ladiicule
লোস,ପ୍ରେମୀଶା
লোগারথিমিক রূপান্তর,ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |
দীর্ঘ - দিনের উদ্ভিদ,ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |
দীর্ঘ তরঙ্গ বিকিরণ,ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |
লুপ,ଲୁପ୍ |
লোপিং,ଚାପି ଚାଇବା |
কাঠ,କାଠ
লাক্স,ଲକ୍ସ
বিলাসবহুল খরচ (পুষ্টি),ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର)
বিলাসবহুল জিন,ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |
লাইকোপেন,ଲାଇକୋଲିଅନ୍ |
লিম্ফ,ଲିସାନ
লাইসিমিটার,ଲିଆସିମିଟର |
কোষের লিসিস,କକ୍ଷର ଲସିସିସ୍ |
লাইসোজিনি,ଲିସୋଜେନି
লাইসোসোম,ଲାଇସୋମ୍
লাইসোজাইম,ଲିଆଜାଇମ୍
লক্ষ গাছ,ଲାକ ଗଛ
লক্ষ,ଲକ୍ଷ
"লেডির আঙুল, ওকরা","ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |"
ল্যান্ড ক্যালট্রপস,ଜମି କାଲ୍ଟ୍ରୋପ୍ |
ল্যান্টানা,ଲାଣ୍ଟାନା
ল্যাথিরাস,ଲେଟିନସ୍
পেঁয়াজ,ଲେକ
লেবু ঘাস,ଲେମ୍ବୁ ଘାସ |
লেবু,ଲେମ୍ବୁ |
মসুর ডাল,ମ ents ଼ିଦିଅ
লকুরিস,Lequeorice
লেটুস,ଲେଥୁସ୍ |
লিলি,ଲିଲି
চুন,ଚୂନ
তিসি,ଲିନ୍ସେଡ୍ |
লিচি,ଲିଚି |
ছোট বাজরা,ଲିଟିଲ୍ ମିଲେଟ୍ |
দীর্ঘ তরমুজ,ଲମ୍ବା ତରଭୁଜ |
দীর্ঘ মরিচ,ଲମ୍ବା ହଳଦୀ |
লোকাট,ଲୋୟାଟ୍ |
পদ্ম,ଲୋଟସ୍
Lurcerne,Lourerne
লক্ষ পোকামাকড়,ଲାକ୍ କୀଟ
লেডি বার্ড বিটল,ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |
পাতা খনিজ,ପତ୍ର ଖଣି
পাতা রোলার,ପତ୍ର ରୋଲର୍ |
পাতার ওয়েবার,ପତ୍ର ୱେବର |
পঙ্গপাল,ପଙ୍ଗପାଳ |
ম্যাক্রো বিবর্তন,ମାକ୍ରୋ ବିବର୍ତ୍ତନ |
ম্যাক্রোক্লিমেট,ମାକ୍ରୋକ୍ଲିଅମ୍ |
ম্যাক্রোমোলিকুল,ମାକ୍ରୋମୋଲେକ୍ |
ম্যাক্রোমুটেশন,ମାକମରୁଟେସନ୍ |
ম্যাক্রোনিউট্রিয়েন্ট,ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |
ম্যাক্রোপোরস,ମାକ୍ରୋପୋରସ୍
ম্যাগগট,ମାଗଟ୍
ম্যাগমা,ମ୍ୟାଗମା |
ম্যাগনেসিয়া,ମ୍ୟାନ୍ସେସିଆ |
ম্যাগনেসিয়াম,ମ୍ୟାଗ୍ନେସିୟମ୍
চৌম্বক আন্দোলক,ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |
মাত্রা,ତିକ୍ତ
মহুয়া কেক,Mahoha cake
রক্ষণাবেক্ষণ লাইন,ମେନିନାଇନର୍ ଲାଇନ୍ |
রক্ষণাবেক্ষণ,ରକ୍ଷଣାବେକ୍ଷଣ
ভুট্টা শেলার,ମାଟର
পুরুষ জীবাণুমুক্ত,ପୁରୁଷ ନିର୍ଜଳ |
ত্রুটি,ଅସମ୍ମାନ
ম্যালিগেন্সি,ଅସମ୍ମାନ
অপুষ্টি,ପୁଷ୍ପ
অসৎ আচরণ,ଦୁଷ୍କର୍ମ
ম্যাল্টিং,ମାଲଂ
ম্যানেজার,ହାଲୁକା
ম্যানগ্রোভ,ମାଙ୍ଗ୍ରୋଭସ୍ |
ম্যানোমিটার,ମନୋମିଟର |
ম্যানোমিটার,ମନୋମିଟର |
মন্টিসা (লোগারিদমের),ମାନିସାସା (ଲୋଗାରିଥମ୍ ର)
সার,ଖତ
সার,ସ୍ନାୟୁ
প্রান্তিক,ମାର୍ଜିନାଲ୍
প্রান্তিক ব্যয়,ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ
প্রান্তিক জমি,ମାର୍ଜିନାଲ୍ ଜମି |
প্রান্তিক পণ্য,ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |
প্রান্তিক রিটার্ন,ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |
সামুদ্রিক,ସାମୁଦ୍ରିକ
চিহ্নিতকারী (জেনেটিক),ମାର୍କର (ଜେନେଟିକ୍)
বাজার,ବଜାର
বিপণনযোগ্য,ମାର୍କେଟେବଲ୍ |
বিপণনযোগ্য উদ্বৃত্ত,ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |
বিপণন উদ্বৃত্ত,ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |
বিপণন,ମାର୍କେଟିଂ |
মার্শ,ମାର୍ଶ
ভর প্রবাহ,ଜନ ପ୍ରବାହ
গণ নির্বাচন,ଜନ ଚୟନ
ভর স্পেকট্রমিটার,ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |
মাস্ট,ମାଷ୍ଟ
মাতৃ উত্তরাধিকার,ମାନବର ଉତ୍ତରାଧିକାରୀ
সঙ্গম,ମିଳନ
ম্যাট্রিক সম্ভাবনা,ମାଟ୍ରିକ୍ ସମ୍ଭାବନା
পরিপক্কতা,ଚିକିତ୍ସା
পরিপক্কতা (ফসল),ପରିପକ୍ୱତା (ଫସଲ)
সর্বাধিক উপলব্ধ জল,ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |
সর্বাধিক ফসল,ସର୍ବାଧିକ କ୍ରପ୍ |
সর্বাধিক অবশিষ্টাংশ সীমা,ସର୍ବାଧିକ ଅବଶିଷ୍ଟ ସୀମା |
সর্বাধিক টেকসই ফলন,ସର୍ବାଧିକ ସ୍ଥାୟୀ ଅମଳ |
সর্বাধিক থার্মোমিটার,ସର୍ବାଧିକ ଥର୍ମୋମିଟର |
সর্বাধিক জল ধারণ ক্ষমতা,ସର୍ବାଧିକ ଜଳ ଶୋ '|
Medow orpharding,ମଟର ବଗିଚା |
Meyly,ମିଆଦେଖା |
বিচ্যুতি,ଅର୍ଥ ବିଚ୍ୟୁତି |
গড় জীবন (পারমাণবিক),ଅର୍ଥ ହେଉଛି ଜୀବନ (ପରମାଣୁ)
সমুদ্র স্তর গড়,ଅର୍ଥ ସମୁଦ୍ର ପତ୍ତନ |
বর্গ মানে,ହାରାହାରି ବର୍ଗ |
পরিমাপ করা,ମାପ
মাপা,ମାପ
যান্ত্রিক,ଯାନ୍ତ୍ରିକ
যান্ত্রিক বিশ্লেষণ (মাটি),ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ (ମାଟି)
যান্ত্রিক প্রতিবন্ধকতা,ଯାନ୍ତ୍ରିକ ପ୍ରତିରୋପଣ |
যান্ত্রিক কৃষক,ଯାନ୍ତ୍ରିକ ଚାଷ
মধ্যমা,ମଧ୍ୟମ
Medic ষধি উদ্ভিদ,Medic ଷଧୀୟ ଉଦ୍ଭିଦ |
ভূমধ্যসাগরীয় জলবায়ু,ଭୂମଧ୍ୟସାଗରୀୟ ଜଳବାୟୁ |
মেগাগামেটোজেনেসিস,MegaGaGamescesiesis
মেগাস্পোরঙ্গিয়া,MeasgPorangia
মেগস্পোর (ম্যাক্রোস্পোর),ମେଗାସପୋର (ମାକ୍ରୋସପୋର)
মেগাস্পোরোজেনেসিস,Megasporogeresis
মায়োসিস,ମିଆଏସୋଇସ୍
মৃদু মাটি,ମେଲୋ ମାଟି |
ডিএনএর গলে,DNA ର ତରଳିବା |
ঝিল্লি ফিল্টার,ମେମ୍ବ୍ରେନ୍ ଫିଲ୍ଟର୍ |
মেন্ডেলিয়ান উত্তরাধিকার,ମେଣ୍ଡେଲିଆନ୍ ଉତ୍ତରାଧିକାରୀ |
মেন্ডেলিজম,ମେଣ୍ଡେଲିଜିମ୍ |
মেন্ডেলের উত্তরাধিকার আইন,ମେଣ୍ଡେଲଙ୍କ ଉତ୍ତରାଧିକାରର ନିୟମ |
পণ্যদ্রব্য,ବାଣିଜ୍ୟ
বুধ,ମର୍କୁରୀ
মেরিস্টেম,ମେରିସମରଣ
মেসোক্লিমেট,ମିଆଁଲାକରଣ
মেসোডার্ম,ମେସୋଡର୍ମ
মেসোফিল,ମେସୋଫିଲ୍ |
মেসোফাইট,ମେସୋଫାଇଟ୍ |
মেসো-ছিদ্র,ମେସୋସ୍-ପୋରସ୍ |
মেসোস্ফিয়ার,ମେସୋସସେର୍ |
ম্যাসেঞ্জার আরএনএ (এম-আরএনএ),ମେସେଞ୍ଜର rna (m-rna)
বিপাক,ମେଟାବୋଲିଜିମ୍ |
বিপাক,ମେଟାବୋଲାଇଟ୍ |
ধাতব বাঁধ,ଧାତୁ ଡ୍ୟାମ୍
রূপান্তরিত শিলা,ମେଟାମୋର୍ଫିକ୍ ପଥର |
রূপান্তর,ମେଟାମୋର୍ଫୋସିସ୍ |
মেটাফেজ,Metatafse
মেটাস্ট্রাস,ମେଟାଷ୍ଟ୍ରସ୍
মেটাক্সেনিয়া,ମେଟାକ୍ସେନିଆ |
আবহাওয়া,ପାଣିପାଗ ବିଜ୍ଞାନ
Methaemoglobineamia,Methamemoblabinemia
পদ্ধতি প্রদর্শন,ପଦ୍ଧତି ପ୍ରଦର୍ଶନ
মিকা,ମିକା
মাইক্রো বেসিন,ମାଇକ୍ରୋ ବେସନ |
মাইক্রো ফাউনা,ମାଇକ୍ରୋ ଫୁନା |
মাইক্রোব,ମାଇକ୍ରୋବେକ୍ |
মাইক্রোবিয়াল বায়োমাস কার্বন,ମାଇକ୍ରୋବିଆଲ୍ ବାୟୋମାସ୍ କାର୍ବନ |
মাইক্রোবিয়াল অবক্ষয়,ମାଇକ୍ରୋବାୟଲ୍ ଅବନତି |
মাইক্রোবায়াল কীটনাশক,ମାଇକ୍ରୋବିଆଲ୍ କୀଟନାଶକ |
মাইক্রোবায়োলজি,ମାଇକ୍ରୋବାୟୋଲୋଜି |
মাইক্রোবায়োটিক,ମାଇକ୍ରୋବାୟୋଟିକ୍ |
মাইক্রোক্লিমেট,ମାଇକ୍ରୋକମେଣ୍ଟ |
মাইক্রোএনভায়রনমেন্ট,ମାଇକ୍ରୋନିଭ୍ରଏନସନ୍ |
মাইক্রোফ্লোরা,ମାଇକ୍ରୋଫ୍ଲୋରା |
মাইক্রোগামেটোজেনেসিস,ମାଇକ୍ରୋଗମେତିଟେଜେଞ୍ଜେସିସ୍ |
মাইক্রোইরিগেশন,ମାଇକ୍ରୋରିଣ୍ଡେସନ୍ |
মাইক্রোমিটোরোলজি,ମାଇକ୍ରୋମେଟ୍ରାକୋଲୋଜି |
মাইক্রোনিউট্রিয়েন্ট,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
মাইক্রোপ্লট,ମାଇକ୍ରୋପ୍ଲଟ୍ |
মাইক্রোপোর,ମାଇକ୍ରୋପୋର
মাইক্রোপাইল,ମାଇକ୍ରୋପାଇଲ୍ |
মাইক্রোস্কোপি,ମାଇକ୍ରୋସ୍କୋପି |
মাইক্রোস্পোরাঙ্গিয়াম,ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |
মাইক্রোস্পোর সংস্কৃতি,ମାଇକ୍ରୋସପୋର ସଂସ୍କୃତି |
মাইক্রোস্পোর মাদার সেল,ମାଇକ୍ରୋସପୋର ମାତା କକ୍ଷ |
মাইক্রোস্পোর,ମାଇକ୍ରୋସପୋର |
মাইক্রোটোম,ମାଇକ୍ରୋଟୋମେ |
মাইক্রোটোপোগ্রাফি,ମାଇକ୍ରୋଟୋପୋଗ୍ରାଫି |
মিড-সিজন সংশোধন,ମଧ୍ୟମ ସିଜନ୍ ସଂଶୋଧନ |
স্থানান্তর,ସ୍ଥାନାନ୍ତରଣ
দুধের শস্য মঞ্চ,କ୍ଷୀର ଶସ୍ୟ ପର୍ଯ୍ୟାୟ |
মিলেপেড,ମିଲଲେପେଡେ |
মিল্টস,ମିଲେଟ୍ |
মিলিং পুনরুদ্ধার,ମିଲିଂ ପୁନରୁଦ୍ଧାର
মিলিং,ମିଲ୍ କରିବା
খনিজ পুষ্টি,ମିନେରାଲ୍ ପୁଷ୍ଟିକର |
খনিজ মাটি,ଖଣିଜ ମାଟି |
খনিজকরণ,ଖଜୁରୀ
খনিজ,ଖଣିଜ ପଦାର୍ଥ
সর্বনিম্ন থার্মোমিটার,ସର୍ବନିମ୍ନ ଥର୍ମୋମିଟର |
ন্যূনতম জমায়েত,ସର୍ବନିମ୍ନ ଟିଲଗ୍ |
গৌণ ফসল,ଛୋଟ ଫସଲ
মিওটিক সূচক,ମାଇଟୋିକ୍ ଇଣ୍ଡେକ୍ସ |
মিসেন্স মিউটেশন,ମିସିସନ୍ ମ୍ୟୁଟେସନ୍ |
কুয়াশা সেচ,କୁହୁଡି ଜଳସେଚନ |
কুয়াশা,କୁହୁଡି
মাইটোকন্ড্রিয়া,Mitochonrial
মাইটোসিস,ମିଟୋସାଇସ୍ |
মিতসেরলিচের আইন,ମିଟର୍ଲିଚଙ୍କ ନିୟମ |
মিশ্র ফসল,ମିଶ୍ରିତ କ୍ରପ୍ |
মিশ্র কৃষিকাজ,ମିଶ୍ରିତ ଚାଷ
মিশ্র সার,ମିଶ୍ରିତ ସାର
মিশ্র চারণ,ମିଶ୍ରିତ ଚରିବା |
মিশ্রিত sward,ମିଶ୍ରିତ ସୁଇପ୍ |
মডেল,ମଡେଲ୍
মডেলিং,ମଡେଲିଂ
পরিবর্তিত বায়ুমণ্ডল প্যাকেজিং,ପରିବର୍ତ୍ତିତ ବାତାବରଣ ପ୍ୟାକେଜିଂ |
আর্দ্রতা উপলভ্যতা সূচক,ଆର୍ଦ୍ରତା ଉପଲବ୍ଧତା ସୂଚକାଙ୍କ |
আর্দ্রতা ঘাটতি সূচক,ଆର୍ଦ୍ରତା ଅଭାବ ସୂଚକାଙ୍କ |
আর্দ্রতা সমতুল্য,ଆର୍ଦ୍ରତା ସମାନ |
আর্দ্রতা ব্যবস্থা,ଆର୍ଦ୍ର ଶାସନ |
আর্দ্রতা রিলিজ বক্ররেখা,ଆର୍ଦ୍ରତା ରିଲିଜ୍ ବକ୍ର |
আর্দ্রতা ধরে রাখা,ଆର୍ଦ୍ରତା ଧାରଣ
আর্দ্রতা চাপ,ଆର୍ଦ୍ରତା ଚାପ |
আর্দ্রতা উত্তেজনা,ଆର୍ଦ୍ରତା ଟେନସନ |
আর্দ্রতা,ଆର୍ଦ୍ରତା
মোলার সলিউশন,ମୋଲାର ସମାଧାନ
গুড়,ଗୁଣ୍ଡ
তিল নিকাশী,ମଲେ ଡ୍ରେନେଜ୍ |
আণবিক জীববিজ্ঞান,ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |
আণবিক প্রজনন,ମଲିକୁଲାର୍ ପ୍ରଜନନ |
আণবিক সংকরকরণ,ମଲିକୁଲାର ହାଇବ୍ରିଡାଇଜେସନ୍ |
মল্লস্কাইসাইড,ମଲୁସିସିଏସ୍ |
আর্থিক সুবিধা সূচক (এমওয়াই),ମୁଦ୍ରା ସୁବିଧା ସୂଚକାଙ୍କ (MAI)
মনোক্লোনাল অ্যান্টিবডি,ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |
একরঙা,Monocotyledlondon
মনোক্রপ (একরঙা),ମୋନୋକ୍ରୋପ୍ (ମନୋବୃତ୍ତି)
মনোইসিয়াস,ମୋନୋମିୟର୍ |
মনোজেনেসিস,ମୋନୋଗେସିସ୍
মনোহাইব্রিড,ମୋନୋହାଇବ୍ରାଇଡ୍ |
মনোজাইগোটিক,ମୋନୋଜି ଗ୍ଲାଜିଟିକ୍ |
বর্ষা,ମ so ସୁମୀ |
মন্টমরিলোনাইট,ମଣ୍ଟମୋରିଲିୟନାଇଟ୍ |
মুর,ମୋର୍
মোর,ମଦିନ ସକାଳ
মরগান ইউনিট,ମୋର୍ଗାନ୍ ୟୁନିଟ୍ |
মরফোজেনেসিস,Morphogenesis
রূপচর্চা অভিযোজন,Morphological ଆଡାପ୍ଟେସନ୍ |
রূপচর্চা,Morphology
বন্ধক,ବନ୍ଧକ
মটল,ମୋଟର
মটলিং,ଚଟାଣିବା
ছাঁচ,ଛାଞ୍ଚ
Multing,ମୁକାବିଲା
Ound িবি সংস্কৃতি,ମୁଣ୍ଡ ସଂସ୍କୃତି |
Ound িবি লেয়ারিং,ମାଉଣ୍ଡ ଲେଜର |
মাওয়ার,ମରୁଡ଼ି
কাঁচা,କାଟିବା
মিউকিলেজ,ମୁକିଲଜ୍ |
গোটা মাটি,ମକ୍ ମୃତ୍ତିକା |
কর্দমাক্ত,କାଦୁଅ
মাফল,ମଫଲ
মালচ চাষ,ମଲଚ ଚାଷ
মুলচ টিলাজ,ମଲଚ୍ ଟିଲଗେଜ୍ |
মুলচ,ମଲଚ
মালচিং,ମଲଚିଂ |
মুল,ମୁଲ୍
মাল্টি স্টোর ক্রপিং,ମଲ୍ଟି ଷ୍ଟୋରୀ କ୍ରପ୍ |
একাধিক পারস্পরিক সম্পর্ক,ଏକାଧିକ ସମ୍ପର୍କ |
একাধিক ফসল,ଏକାଧିକ ଫସଲ
একাধিক ক্রপিং সূচক,ଏକାଧିକ କ୍ରପ୍ ଇଣ୍ଡେକ୍ସ |
একাধিক ক্রস,ଏକାଧିକ କ୍ରସ୍ |
একাধিক প্রতিরোধ,ଏକାଧିକ ପ୍ରତିରୋଧ
মাল্টিভারিয়েট,ମଲ୍ଟିଭାରୀ
মাল্টিজিগোটিক,ବହୁମୁଖୀ |
মমিফিকেশন,ମମିଫିକେସନ୍ |
মমিফাইড ফল,ମୂଖ୍ୟ ଫଳ |
মাস্কোভাইট,ମୁସ୍କୋଭାଇଟ୍ |
মাশরুম,ମୂଷା
মিউটেজেন,ମୁଟାଗେନ୍ |
মিউট্যান্ট,ମୁଟିଆଣ୍ଟ |
মিউটেশন,ମୁଟିସନ୍ |
পারস্পরিক বাধা,ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |
পারস্পরিকতা,ମ୍ୟୁଚୁଆଲଜ
