Gujarati,Punjabi
"વાવેતર પદ્ધતિ
 (= ઇનહાઉસ
 સિસ્ટમ)","ਪੌਦਾ ਸਿਸਟਮ
 (= ਸਮਰਥਿਤ
 ਸਿਸਟਮ)"
ઇનપુટ વિસ્તાર,ਇਨਪੁਟ ਖੇਤਰ
ઇનપુટ અવરોધ,ਇਨਪੁਟ ਬਲਾਕ
"ઇનપુટ અવરોધ
પરિબળ","ਇੰਪੁੱਟ ਬਲਾਕਿੰਗ
ਕਾਰਕ"
"ઇનપુટ બફર
 નોંધણી કરવી","ਇਨਪੁਟ ਬਫਰ
 ਰਜਿਸਟਰ"
ઇનપુટ માટા,ਇਨਪੁਟ ਚੈਨਲ
"ઇનપાર ડેટા
 માન્યતા આપવી તે","ਇਨਪੁਟ ਡੇਟਾ
 ਪ੍ਰਮਾਣਿਕਤਾ"
ઇનપુટ ક્ષેત્ર,ਇੰਪੁੱਟ ਖੇਤਰ
"ઇનપુટ સૂચના
 સંહિતા","ਇੰਪੁੱਟ ਹਦਾਇਤ
 ਕੋਡ"
ઇનપુટ જોબ સ્ટ્રીમ,ਇਨਪੁਟ ਨੌਕਰੀ ਦੀ ਧਾਰਾ
"ઇનપુટ લિમિટેડ
 કાર્યક્રમ","ਇੰਪੁੱਟ ਲਿਮਟਿਡ
 ਪ੍ਰੋਗਰਾਮ"
ઇનપુટ લોડ કરવા,ਇਨਪੁਟ ਲੋਡਿੰਗ
ઇનપુટ આઉટપુટ બોર્ડ,ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਬੋਰਡ
"ઇનપુટ આઉટપુટ
 બફર","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਬਫਰ"
"ઇનપુટ આઉટપુટ
 નિયંત્રક","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਕੰਟਰੋਲਰ"
"ઇનપુટ આઉટપુટ
 નિયંત્રણ પદ્ધતિ","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਕੰਟਰੋਲ ਸਿਸਟਮ"
ઇનપુટ આઉટપુટ ચક્ર,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਚੱਕਰ
"ઇનપુટ આઉટપુટ
 સાધન","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਜੰਤਰ"
"ઇનપુટ આઉટપુટ
 અટકાયત","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਰੁਕਾਵਟ"
ઇનપુટ-આઉટપુટ (I/O),ਇਨਪੁਟ-ਆਉਟਪੁਟ (I / O)
"ઇનપુટ આઉટપુટ
 પુસ્તકાલય","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਲਾਇਬ੍ਰੇਰੀ"
"ઇનપુટ આઉટપુટ
 મર્યાદિત કામગીરી","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਸੀਮਤ ਕਾਰਵਾਈ"
"ઇનપુટ આઉટપુટ
 પ્રોસેસર","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਪ੍ਰੋਸੈਸਰ"
"ઇનપુટ આઉટપુટ
 સંદર્ભ","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਰੈਫਰੈਂਸ"
"ઇનપુટ આઉટપુટ
 નોંધણી કરવી","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਰਜਿਸਟਰ"
"ઇનપુટ આઉટપુટ
 રોજિંદા","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਰੁਟੀਨ"
"ઇનપુટ આઉટપુટ
 વિભાગ","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਅਨੁਭਾਗ"
"ઇનપુટ આઉટપુટ
 નિવેદન","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਬਿਆਨ"
"ઇનપુટ આઉટપુટ
 ફેરબદલ","ਇਨਪੁਟ ਆਉਟਪੁੱਟ
 ਬਦਲਣਾ"
ઇનપુટ આઉટપુટ એકમ,ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਯੂਨਿਟ
ઇનપુટ પ્રક્રિયા,ਇਨਪੁਟ ਪ੍ਰਕਿਰਿਆ
ઇનપુટ કાર્યક્રમ,ਇਨਪੁਟ ਪ੍ਰੋਗਰਾਮ
ઇનપુટ વાચક,ਇੰਪੁੱਟ ਰੀਡਰ
ઇનપુટ સંદર્ભ,ਇਨਪੁਟ ਰੈਫਰੈਂਸ
ઇનપુટ નિત્યક્રમ,ਇਨਪੁਟ ਰੁਟੀਨ
ઇનપુટ અનુભાગ,ਇਨਪੁਟ ਭਾਗ
ઇનપુટ રાજ્ય,ਇਨਪੁਟ ਸਟੇਟ
ઇનપુટ સ્ટેશન,ਇਨਪੁਟ ਸਟੇਸ਼ਨ
ઇનપુટ સંગ્રહ,ਇਨਪੁਟ ਸਟੋਰੇਜ
ઇનપુટ સ્ટ્રીમ,ਇਨਪੁਟ ਸਟ੍ਰੀਮ
ઇનપુટ અનુવાદક,ਇੰਪੁੱਟ ਅਨੁਵਾਦਕ
ઇનપુટ એકમ,ਇਨਪੁਟ ਯੂਨਿਟ
ઇનપુટ માન્યતા,ਇੰਪੁੱਟ ਪ੍ਰਮਾਣਿਕਤਾ
"તપાસ
 સોદા
 પ્રક્રિયા","ਪੁੱਛਗਿੱਛ ਅਤੇ
 ਲੈਣ-ਦੇਣ
 ਕਾਰਵਾਈ"
તપાસનું પાત્ર,ਪੁੱਛਗਿੱਛ ਚਰਿੱਤਰ
"તપાસ
 અંતિમ","ਪੁੱਛਗਿੱਛ ਡਿਸਪਲੇਅ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
પૂછપરછ/જવાબ,ਪੁੱਛਗਿੱਛ / ਜਵਾਬ
"તપાસ/પ્રતિસાદ
 સંચાલન","ਪੁੱਛਗਿੱਛ / ਜਵਾਬ
 ਓਪਰੇਸ਼ਨ"
તપાસ કેન્દ્ર,ਪੁੱਛਗਿੱਛ ਸਟੇਸ਼ਨ
તપાસ,ਇਨਕੁਆਰੀ ਟ੍ਰਾਂਜੈਕਸ਼ਨ
તપાસ એકમ,ਪੁੱਛਗਿੱਛ ਇਕਾਈ
લખવું,ਲਿਖਣਾ
દાખલ કરવું,ਸੰਮਿਲਿਤ ਕਰੋ
"નિવેશ ચિત્ર
 પાત્ર","ਸੰਮਿਲਿਤ ਤਸਵੀਰ
 ਅੱਖਰ"
સંક્ષિપ્ત રૂપ,ਸੰਮਿਲਨ ਲੜੀਬੱਧ
અંદરનો છોડ,ਪੌਦੇ ਦੇ ਅੰਦਰ
સ્પૂલ વિસ્તારમાં,ਸਪੂਲ ਖੇਤਰ ਵਿੱਚ
સ્થાપન -ખર્ચ,ਇੰਸਟਾਲੇਸ਼ਨ ਚਾਰਜ
સ્થાપન પ્રક્રિયા નિયંત્રણ,ਇੰਸਟਾਲੇਸ਼ਨ ਪ੍ਰੋਸੈਸਿੰਗ ਕੰਟਰੋਲ
"સ્થાપન ટેપ
 નંબર","ਇੰਸਟਾਲੇਸ਼ਨ ਟੇਪ
 ਗਿਣਤੀ"
સ્થાપન સમય,ਇੰਸਟਾਲੇਸ਼ਨ ਟਾਈਮ
શાસ્ત્રીય કાર્યપદ્ધતિ,ਇਨ-ਸਟ੍ਰੀਮ ਵਿਧੀ
સૂચના,ਹਦਾਇਤ
સૂચના સરનામું,ਹਦਾਇਤ ਦਾ ਪਤਾ
"સૂચના સરનામું
 નોંધણી કરવી","ਹਦਾਇਤ ਦਾ ਪਤਾ
 ਰਜਿਸਟਰ"
"સૂચના સરનામું
 બંધ","ਹਦਾਇਤ ਦਾ ਪਤਾ
 ਰੂਕੋ"
પ્રશિક્ષણ ક્ષેત્ર,ਹਦਾਇਤ ਦਾ ਖੇਤਰ
સૂચના સંહિતા,ਨਿਰਦੇਸ਼ ਕੋਡ
"સૂચના
 સતત","ਹਦਾਇਤ
 ਨਿਰੰਤਰ"
"સૂચના નિયંત્રણ
 એકમ","ਨਿਰਦੇਸ਼ ਨਿਯੰਤਰਣ
 ਯੂਨਿਟ"
સૂચના કાઉન્ટર,ਹਦਾਇਤ ਕਾਉਂਟਰ
સૂચના તૂતક,ਨਿਰਦੇਸ਼ਕ ਡੈੱਕ ਹਦਾਇਤਾਂ ਦਾ ਡੀਕੋਡਰ
સૂચનાપત્રક,ਹਦਾਇਤ ਫਾਰਮੈਟ
પ્રશિક્ષણ,ਹਦਾਇਤ ਮਿਕਸ
"સૂચના
 ફેરફાર કરનાર","ਹਦਾਇਤ
 ਸੋਧਕ"
સૂચના પેક,ਹਦਾਇਤ ਪੈਕ
સૂચના રજિસ્ટર,ਨਿਰਦੇਸ਼ ਰਜਿਸਟਰ
"સૂચના
 ભંડાર","ਹਦਾਇਤ
 ਦੁਬਾਰਾ ਪ੍ਰਿੰਟ ਕਰੋ"
સૂચના સમૂહ,ਹਦਾਇਤ ਸੈਟ
"સૂચના
 નિવેદન","ਹਦਾਇਤ
 ਬਿਆਨ"
સૂચના સંગ્રહ,ਹਦਾਇਤ ਸਟੋਰੇਜ
પ્રશિક્ષક શબ્દ,ਹਦਾਇਤ ਸ਼ਬਦ
પૂર્ણતા,ਪੂਰਨ ਅੰਕ
"પૂર્ણ થનાર
 કાર્યક્રમ","ਪੂਰਨ ਅੰਕ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
પૂર્ણાંક ચલ,ਪੂਰਨ ਅੰਕ ਵੇਰੀਏਬਲ
અભિન્ન સીમા,ਅਟੁੱਟ ਸੀਮਾ
એકીકૃત એડેપ્ટર,ਏਕੀਕ੍ਰਿਤ ਅਡੈਪਟਰ
"સંકલિત
 જોડાણ","ਏਕੀਕ੍ਰਿਤ
 ਲਗਾਵ"
"સંકલિત
 વાતચીત
 અનુકૂલન","ਏਕੀਕ੍ਰਿਤ
 ਸੰਚਾਰ
 ਅਡੈਪਟਰ"
"સંકલિત આધારસામક
 પાયો","ਏਕੀਕ੍ਰਿਤ ਡਾਟਾ
 ਅਧਾਰ"
"સંકલિત આધારસામક
 પ્રક્રિયા","ਏਕੀਕ੍ਰਿਤ ਡਾਟਾ
 ਕਾਰਵਾਈ"
"સંકલિત ડિજિટલ
 નેટવર્ક","ਏਕੀਕ੍ਰਿਤ ਡਿਜੀਟਲ
 ਨੈੱਟਵਰਕ"
એકીકૃત ડિસ્ક,ਏਕੀਕ੍ਰਿਤ ਡਿਸਕ
"સંકલિત
 -નેપ -સમાયોજિત કરવું","ਏਕੀਕ੍ਰਿਤ
 ਈਮੂਲੇਟਰ"
"એકીકૃત ફાઈલ
 અનુકૂલન","ਏਕੀਕ੍ਰਿਤ ਫਾਈਲ
 ਅਡੈਪਟਰ"
સંકલિત મોડેમ,ਏਕੀਕ੍ਰਿਤ ਮਾਡਮ
"સંકલિત
 સ software","ਏਕੀਕ੍ਰਿਤ
 ਸਾਫਟਵੇਅਰ"
"સંકલિત શબ્દ
 પ્રક્રિયા","ਏਕੀਕ੍ਰਿਤ ਸ਼ਬਦ
 ਕਾਰਵਾਈ"
"સંકલિત શબ્દ
 પ્રક્રિયા
 સામાન","ਏਕੀਕ੍ਰਿਤ ਸ਼ਬਦ
 ਕਾਰਵਾਈ
 ਉਪਕਰਣ"
એકીકૃત મોટર,ਏਕੀਕ੍ਰਿਤ ਮੋਟਰ
"બુદ્ધિશાળી
 નિયંત્રક","ਬੁੱਧੀਮਾਨ
 ਕੰਟਰੋਲਰ"
બુદ્ધિશાળી,ਬੁੱਧੀਮਾਨ ਕਾੱਪੀਅਰ
"બુદ્ધિશાળી
 અંતિમ","ਬੁੱਧੀਮਾਨ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
"બુદ્ધિગમ્ય ક્રોસ
 વાતચીત","ਸਮਝਦਾਰ ਕਰਾਸ
 ਗੱਲ"
ક્રિયાપ્રતિક્રિયા,ਗੱਲਬਾਤ ਕਰਨੀ
"ક્રમાંકિત
 ગ્રાજક","ਇੰਟਰਐਕਟਿਵ
 ਗ੍ਰਾਫਿਕਸ"
"ક્રમાંકિત
 પાટિયું","ਇੰਟਰਐਕਟਿਵ
 ਕੀਬੋਰਡ ਪ੍ਰਿੰਟਰ"
ક્રિયાપ્રતિક્રિય,ਇੰਟਰਐਕਟਿਵ ਰੁਟੀਨ
ક્રિયાપ્રતિક્રિયા પદ્ધતિ,ਇੰਟਰਐਕਟਿਵ ਸਿਸਟਮ
કળશ,ਅੰਤਰਾਲਕਲਾਕ ਪਾੜਾ
"વિઘટિત
 અંતિમ","ਰੁਕਿਆ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
અટકાયત થડ,ਟਰੰਕ
વિક્ષેપ,ਇੰਟਰਸੈਪਟ ਆਪਰੇਟਰ
વિક્ષેપ,ਇੰਟਰਸੈਪਟ ਸੇਵਾ
આંતર -પદ્ધતિ પદ્ધતિ,ਇੰਟਰਕੰਪਿ orc ਕਾਲ ਪ੍ਰਣਾਲੀ
આંતરકોમ સેવા,ਇੰਟਰਕਾੱਮ ਸੇਵਾ
"સંબંધ
 એકમ","ਅੰਤਰ-ਜੁੜਨ
 ਯੂਨਿਟ"
આંતરડા,ਇੰਟਰਸਾਈਕਲ
"ઉપદ્રવ
 માર્ગ","ਇੰਟੇਰੀਐਕਸਚੇਂਜ
 ਚੈਨਲ"
પ્રસારણ,ਇੰਟਰਫੇਸ
"પ્રસારણ
 પ્રોસેસર","ਇੰਟਰਫੇਸ
 ਪ੍ਰੋਸੈਸਰ"
પ્રજનન,ਇੰਟਰਫੇਸ ਰੁਟੀਨ
"પ્રસારણ
 વિશિષ્ટતા","ਇੰਟਰਫੇਸ
 ਨਿਰਧਾਰਨ"
વિધિ,ਇੰਟਰਫਿਕਿਕਸ
આંતરિક લેબલ,ਅੰਦਰੂਨੀ ਲੇਬਲ
આંતરવંચન,ਅੰਤਰਾਲੰਗੀਜ
ઇન્ટરલેવ,ਇੰਟਰਲੇਵ
ઇન્ટરલીવ્ડ એરે,ਇੰਟਰਲੀਏਡ ਐਰੇ
"અંતરે
 આવરણ","ਇੰਟਰਲੇਡ
 ਸਬਸਕ੍ਰਿਪਟ"
સાંધા,ਇੰਟਰਲੇਵਿੰਗ
ગાળો,ਦਖਲਅੰਦਾਜ਼ੀ
"મધ્યમ
 બફર","ਵਿਚਕਾਰਲੇ
 ਬਫਰ"
"મધ્યમ
 વિતરણને લગતું
 ક્રમાંક","ਵਿਚਕਾਰਲੇ
 ਵੰਡਣਾ
 ਫਰੇਮ ਫਰੇਮ"
"મધ્યમ
 સામાન","ਵਿਚਕਾਰਲੇ
 ਉਪਕਰਣ"
મધ્યવર્તી નોડ,ਵਿਚਕਾਰਲੇ ਨੋਡ
"મધ્યવર્તી પાસ
 (સ ing ર્ટિંગ)","ਵਿਚਕਾਰਲਾ ਪਾਸ
 (ਛਾਂਟਣਾ)"
મધ્યવર્તી કુલ,ਵਿਚਕਾਰਲੇ ਕੁਲ
મધ્યવર્તી વિલંબ,ਵਿਚਕਾਰਲੀ ਦੇਰੀ
તૂટક તૂટક ભૂલ,ਰੁਕ-ਰੁਕ ਕੇ ਗਲਤੀ
અંતરાલ ટેપ,ਅੰਤਰਜ ਟੇਪ
આંતરિક અવરોધ,ਅੰਦਰੂਨੀ ਬਲਾਕ
આંતરિક ફોર્મેટ,ਅੰਦਰੂਨੀ ਫਾਰਮੈਟ
"આંતરિક
 વિભાજન","ਅੰਦਰੂਨੀ
 ਟੁੱਟਣਾ"
આંતરિક વિક્ષેપ,ਅੰਦਰੂਨੀ ਰੁਕਾਵਟ
આંતરિક લેબલ,ਅੰਦਰੂਨੀ ਲੇਬਲ
આંતરિક યાદગાર,ਅੰਦਰੂਨੀ ਯਾਦਦਾਸ਼ਤ
આંતરિક મોડેલ,ਅੰਦਰੂਨੀ ਮਾਡਲ
આંતરિક નામ,ਅੰਦਰੂਨੀ ਨਾਮ
આંતરિક કાર્યપદ્ધતિ,ਅੰਦਰੂਨੀ ਪ੍ਰਕਿਰਿਆ
આંતરિક વાચક,ਅੰਦਰੂਨੀ ਪਾਠਕ
આંતરિક સ્કીમા,ਅੰਦਰੂਨੀ ਸਕੀਮਾ
આંતરિક પ્રકાર,ਅੰਦਰੂਨੀ ਲੜੀਬੱਧ
આંતરિક સંગ્રહ,ਅੰਦਰੂਨੀ ਸਟੋਰੇਜ
આંતરિક લખાણ,ਅੰਦਰੂਨੀ ਟੈਕਸਟ
આંતરિક સમયર,ਅੰਦਰੂਨੀ ਟਾਈਮਰ
આંતરિક લેખક,ਅੰਦਰੂਨੀ ਲੇਖਕ
"આંતરરાષ્ટ્રીય
 બીજગણિત
 ભાષા","ਅੰਤਰਰਾਸ਼ਟਰੀ
 ਅਲਜਬ੍ਰਿਕ
 ਭਾਸ਼ਾ"
"આંતરરાષ્ટ્રીય
 દિશા
 ક dialંગ","ਅੰਤਰਰਾਸ਼ਟਰੀ
 ਦਿਸ਼ਾ ਦੀ ਦੂਰੀ
 ਡਾਇਲਿੰਗ"
"આંતરરાષ્ટ્રીય
 વ્યવસ્થા
 માનકીકરણ
 (આઇએસઓ)","ਅੰਤਰਰਾਸ਼ਟਰੀ
 ਲਈ ਸੰਗਠਨ
 ਮਾਨਕੀਕਰਨ
 (ਆਈਐਸਓ)"
"આંતરરાષ્ટ્રીય
 રેકોર્ડ કેરિયર","ਅੰਤਰਰਾਸ਼ਟਰੀ
 ਰਿਕਾਰਡ ਕੈਰੀਅਰ"
આંતર- થડ,ਅੰਤਰ-ਵਿਗਿਆਨੀ ਤਣੇ
વિખવાદ,ਦਖਲਅੰਦਾਜ਼ੀ
અંતરાલ થડ,ਇੰਟਰਪੋਜ਼ੇਸ਼ਨ ਤਣੇ
દુભાષિયા,ਦੁਭਾਸ਼ੀਏ
દુભાષિયા સંહિતા,ਦੁਭਾਸ਼ੀਏ ਕੋਡ
અર્થઘટન,ਇੰਟਰਪਰੇਟਿਵ ਕੋਡ
"અર્થઘટન
 અમલ","ਵਿਆਖਿਆ
 ਫਾਂਸੀ"
"અર્થઘટન
 કાર્યક્રમ","ਵਿਆਖਿਆ
 ਪ੍ਰੋਗਰਾਮ"
"અર્થઘટન
 રોજિંદા","ਵਿਆਖਿਆ
 ਰੁਟੀਨ"
"અર્થઘટન ટ્રેસ
 કાર્યક્રમ","ਵਿਆਖਿਆ ਟਰੇਸ
 ਪ੍ਰੋਗਰਾਮ"
હસ્તક્ષેપ ગેપ,ਇੰਟਰਸੋਰਡ ਪਾੜੇ
ઇન્ટ્રોબેંગ,ਇੰਟਰ੍ਰੋਬਾਂਗ
પ્રશંસાત્મક,ਪੁੱਛਗਿੱਛ ਕਰਨਾ
પૂછપરછ,ਪੁੱਛਗਿੱਛ
પૂછપરછ કરનાર,ਪੁੱਛਗਿੱਛ ਕਰਨ ਵਾਲੇ
"આંતરિક વિનંતી
 સંકેત","ਇੰਟਰਪ੍ਰੇਟ ਬੇਨਤੀ
 ਇਸ਼ਾਰਾ"
વિક્ષેપ,ਡਰਾਈਵਰ
અવરોધવું,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
"વિક્ષેપજનક
 રોજિંદા","ਵਿਘਨ ਪਾਉਣ ਯੋਗ
 ਰੁਟੀਨ"
"વિક્ષેપજનક
પદ્ધતિ","ਵਿਘਨ ਪਾਉਣ ਯੋਗ
ਸਿਸਟਮ"
"અટકાયત
 નેટવર્ક","ਰੁਕਾਵਟ
 ਨੈੱਟਵਰਕ"
વિલંબમાં વિક્ષેપ પાડવો,ਰੁਕਾਵਟ ਲੇਟੈਂਸੀ
અવરોધવું,ਰੁਕਾਵਟ ਸੰਬੰਧ
વિક્ષેપિત માસ્ક,ਰੁਕਾਵਟ ਦਾ ਮਾਸਕ
અવરોધવું,ਤਰਕ ਤਰਜੀਹ
વિક્ષેપ,ਰੁਕਾਵਟ ਸਟੈਕਿੰਗ
અવરોધવું,ਰੁਕਾਵਟ ਫਸਾਉਣ
"અવરોધવું
 સંકેત","ਰੁਕਾਵਟ ਟਰਿੱਗਰ
 ਇਸ਼ਾਰਾ"
અવરોધવું,ਰੁਕਾਵਟ ਵੈਕਟਰ
આંતરસાત્લાઇટ લિંક,ਅੰਦਰਲੇ ਲਿੰਕ
"અંતરીક
 મુક્કો મારવો તે","ਅੰਤਰਰਾਜੀ
 ਪੰਚਿੰਗ"
"આંતરપ્રિમિબોલ
 હસ્તક્ષેપ","Intersymbol
 ਦਖ਼ਲਅੰਦਾਜ਼ੀ"
"અંતરાલ સેવા
 મૂલ્ય","ਅੰਤਰਾਲ ਸੇਵਾ
 ਮੁੱਲ"
અંતરાલનો સમય,ਅੰਤਰਾਲ ਟਾਈਮਰ
પરસ્પર કાર્ય,ਇੰਟਰਵਰਕਿੰਗ
ઘનિષ્ઠ,ਸੂਚਕ
અંતર્ગત ટોલ,ਅੰਦਰੂਨੀ ਟੋਲ
અંકુશ,ਘੁਸਪੈਠ ਟੋਨ
અમાન્ય,ਗਲਤ ਅੱਖਰ
"અમાન્ય
 સંદર્ભ","ਅਵੈਧ ਨਿਵੇਕਲਾ
 ਹਵਾਲਾ"
"અમાન્ય કી
 શરત","ਗਲਤ ਕੁੰਜੀ
 ਸ਼ਰਤ"
"સૂચિ માસ્ટર
 ફાઈલ","ਵਸਤੂ ਮਾਸਟਰ
 ਫਾਈਲ"
Vertંધું કરવું,ਉਲਟਾ
Vertલૂશ ફાઇલ,ਇਨਵਰਟਡ ਫਾਈਲ
Inલટું,ਇਨਵਰਟਰ
આમંત્રણ સૂચિ,ਸੱਦਾ ਸੂਚੀ
વૃત્તિ,ਬੇਨਤੀ
આગ્રહક,ਬੇਨਤੀ
ઉપદ્રવની કાર્યપદ્ધતિ,ਬੇਨਤੀ ਕੀਤੀ ਵਿਧੀ
આગળ ધપતી અવરોધ,ਨੂੰ ਰੋਕਣ
કર્તવ્ય -સંકેત,Iontert ਸਿਗਨਲ
"વસૂલાતપાત્ર
 ભૂલ","ਅਣਚਾਹੇ
 ਗਲਤੀ"
અસંગતિ,ਬੇਲੋੜੀ
"ફેરવી ન શકાય એવું
 ચુંબકીય પ્રક્રિયા","ਅਟੱਲ
 ਚੁੰਬਕੀ ਪ੍ਰਕਿਰਿਆ"
અલગ સ્થાન,ਅਲੱਗ ਜਗ੍ਹਾ
આઇએસઓ કદ,ISO ਅਕਾਰ
આઇ.એસ.ઓ. માનક,ISO ਸਟੈਂਡਰਡ
બાબત,ਆਈਟਮ ਐਡਵਾਂਸ
વસ્તુની ગણતરી,ਆਈਟਮ ਗਿਣਤੀ
વસ્તુનું કદ,ਆਈਟਮ ਦਾ ਆਕਾਰ
ભારપૂર્વક કહેવું,ਦੁਹਰਾਓ
પુનરાગમન,ਦੁਹਰਾਓ
પુનરાવર્તન પરિબળ,ਦੁਹਰਾਓ ਕਾਰਕ
પુનરાવર્તન,ਦੁਹਰਾਓ ਰੁਟੀਨ
અનુરામી-જૂથ,ਦੁਹਰਾਓ ਕਰਨ ਵਾਲੇ ਸਮੂਹ
પુનરાવર્તિત કામગીરી,ਦੁਹਰਾਉਣ ਵਾਲੀ ਕਾਰਵਾਈ
આંચકી,ਉਲਟਾ ਸੰਕੇਤ
ગફલત,Jitter
નોકરીની બેચ,ਨੌਕਰੀ ਬੈਚ
રોજગાર વર્ગ,ਨੌਕਰੀ ਦੀ ਕਲਾਸ
કાર્ય -નિયંત્રણ,ਨੌਕਰੀ ਨਿਯੰਤਰਣ
"કાર્ય -નિયંત્રણ
 ભાષા","ਨੌਕਰੀ ਨਿਯੰਤਰਣ
 ਭਾਸ਼ਾ"
"કાર્ય -નિયંત્રણ
 નિવેદન","ਨੌਕਰੀ ਨਿਯੰਤਰਣ
 ਬਿਆਨ"
રોજગાર વ્યાખ્યા,ਨੌਕਰੀ ਦੀ ਪਰਿਭਾਸ਼ਾ
નોકરીમાં પ્રવાહ નિયંત્રણ,ਨੌਕਰੀ-ਵਹਾਅ ਨਿਯੰਤਰਣ
જોબ ઇનપુટ ઉપકરણ,ਨੌਕਰੀ ਇਨਪੁਟ ਡਿਵਾਈਸ
કામ ઇનપુટ ફાઇલ,ਨੌਕਰੀ ਇਨਪੁਟ ਫਾਈਲ
રોજગાર ઇનપુટ પ્રવાહ,ਨੌਕਰੀ ਇੰਪੁੱਟ ਸਟ੍ਰੀਮ
નોકરીનું પુસ્તકાલય,ਨੌਕਰੀ ਲਾਇਬ੍ਰੇਰੀ
રોજગાર વ્યવસ્થા,ਨੌਕਰੀ ਪ੍ਰਬੰਧਨ
નોકરીનું નામ,ਨੌਕਰੀ ਦਾ ਨਾਮ
"નોકરીમાં લક્ષી
 ભાષા","ਨੌਕਰੀ-ਅਧਾਰਤ
 ਭਾਸ਼ਾ"
"નોકરીમાં લક્ષી
 અંતિમ","ਨੌਕਰੀ-ਅਧਾਰਤ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
કાર્યપદ્ધતિ,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਉਪਕਰਣ
કાર્યપદ્ધતિ ફાઇલ,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਫਾਈਲ
કાર્યપદ્ધતિ,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਸਟ੍ਰੀਮ
જોબ પેક ક્ષેત્ર,ਨੌਕਰੀ ਪੈਕ ਖੇਤਰ
કાર્ય -અગ્રતા,ਨੌਕਰੀ ਤਰਜੀਹ
કાર્ય -પ્રક્રિયા,ਨੌਕਰੀ ਦੀ ਪ੍ਰਕਿਰਿਆ
જોબ પ્રોગ્રામ મોડ,ਨੌਕਰੀ ਦਾ ਪ੍ਰੋਗਰਾਮ
"વ્યવસાય-પાકી
 નિયંત્રણ ફાઈલ","ਨੌਕਰੀ-ਰਿਕਵਰੀ
 ਕੰਟਰੋਲ ਫਾਈਲ"
જોબ વિભાજક પૃષ્ઠ,ਨੌਕਰੀ ਵੱਖ ਕਰਨ ਵਾਲੇ ਪੇਜ
કાર્ય -પત્રક,ਨੌਕਰੀ ਦਾ ਬਿਆਨ
કાર્ય -પગલું,ਨੌਕਰੀ ਦਾ ਕਦਮ
કાર્ય -પગલું દીક્ષા,ਨੌਕਰੀ ਦੀ ਸ਼ੁਰੂਆਤ
જોબ સ્ટેપ ફરીથી પ્રારંભ,ਨੌਕਰੀ ਕਦਮ ਮੁੜ ਚਾਲੂ
નોકરીની લાકડી,ਨੌਕਰੀ ਦੀ ਸੋਟੀ
વ્યવસાય પ્રવાહ,ਨੌਕਰੀ ਦੀ ਧਾਰਾ
કાર્ય -સમર્થન કાર્ય,ਨੌਕਰੀ ਸਹਾਇਤਾ ਦਾ ਕੰਮ
ધક્કો મારવો,ਜਾਗ
જોડવું,ਜੁੜੋ
સંયુક્ત પ્રવેશ -ખર્ચ,ਸੰਯੁਕਤ ਪਹੁੰਚ ਦੀ ਲਾਗਤ
સંયુક્ત માહિતી સામગ્રી,ਸੰਯੁਕਤ ਜਾਣਕਾਰੀ ਦੀ ਸਮੱਗਰੀ
જોસેફસન જંકશન,ਜੋਸਫਸਨ ਜੰਕਸ਼ਨ
રોજમેળ,ਰਸਾਲਾ
લાતરિયો,ਜਰਨਲਿੰਗ
રોજમેળ અહેવાલ,ਜਰਨਲ ਰਿਪੋਰਟ
નમેલી ટેપ,ਜਰਨਲ ਟੇਪ
જમઈ જૂથ,ਜੰਬੋ ਸਮੂਹ
ગડબડી,ਜੰਪਰ
જમ્પર પસંદ કરવા યોગ્ય,ਜੰਪਰ ਚੋਣਯੋਗ
વધતી સૂચના,ਛਾਲ ਮਾਰੋ
એક જ્કર,ਜੰਕਟਰ
કચરો,ਕਬਾੜ
ઉચિતતા,ਉਚਿਤਤਾ
ઉચિત શ્રેણી,ਉਚਿਤ ਸੀਮਾ
