Gujarati,English
સભ્ય,Member
યાદી,Memo
સ્મારક,Memorial
માનસિક ક્ષમતા,Mental ability
વીનાશ,Menu
સુધારણા,Merger
ગુણવત્તા,Merit
પાત્રતા,Merit list
પ્રશંસાપત્ર,Meritorious
યોગ્ય,Merits
ગુણવત્તા શિષ્યવૃત્તિ,Merit scholarship
સંદેશ,Message
પદ્ધતિ,Method
પદ્ધતિ,Methodology
મહાનગર વિસ્તાર,Metropolitan area
મધ્યમ આવક જૂથ,Middle income group
વચલી વ્યક્તિ,Middleman
માવીવિફરી,Midwifery
સ્થળાંતર કરનાર,Migrant
માઈલય,Mileage
આતંકવાદ,Militancy
સહસ્ત્રાબ્દી,Millennium
લઘુ,Miniature
ન્યૂનતમ,Minimum
ખાણકામ,Mining
મંત્રી,Ministerial
મંત્રાલય,Ministry
ગૌણ,Minor
લઘુમતી,Minority
નાના કામો,Minor works
પ્રકાર,Minutes
અસંદિગિત,Misappropriation
ગેરવર્તન,Misbehaviour
ન્યાયની કસુવાવડ,Miscarriage of justice
પરચુરણ,Miscellaneous
દુ misખ,Mischief
ખોટી વર્ગીકરણ,Misclassification
ગેરવર્તન,Misconduct
ગેરમાર્ગે દોરવું,Mislead
ગેરવહીવટ,Mismanagement
ખોટી રજૂઆત,Misrepresentation
તથ્યોની ગેરસમજ,Misstatement of facts
ગેરસમજ,Misunderstanding
દુરુપયોગ,Misuse
મિશ્ર અર્થતંત્ર,Mixed economy
ટોળું,Mob
ફરડ,Mobile
ગતિશીલતા,Mobility
પદ્ધતિ,Mode
નમૂનો,Model
મધ્યસ્થી,Moderator
ફેરફાર,Modification
મોડસ ઓપરેન્ડી,Modus operandi
નાણાકીય અનુદાન,Monetary grant
ચલણ,Money
મોનીટર,Monitor
એકપૂફી,Monogamy
પ્રણય,Monogram
ઈજારો,Monopoly
એકવિધતા,Monotony
માસિક પ્રવાસ ડાયરી,Monthly tour diary
મહિનો,Month to month
નૈતિક,Moral
મનોબળ,Morale
નૈતિકતાના અધકચકા,Moral turpitude
મોકૂફી,Moratorium
મૃત્યુદર,Mortality
ગીરો,Mortgage
સૌથી ગુપ્ત,Most confidential
માતૃભાષા,Mother tongue
દરખાસ્ત,Motion
ગતિ અભ્યાસ,Motion study
હેતુ,Motivation
પ્રયત્નો,Motive
સૂત્ર,Motto
મુખપત્ર,Mouthpiece
જંગમ,Movable
ખસેડવું,Move
ગતિવિધિ,Movement
બહુવિધ,Multifarious
વિવિધલક્ષી,Multipurpose
નગરપાલિકા કર,Municipal tax
સંગ્રહાલય,Museum
એકઠા,Muster roll
પરિવર્તન,Mutation
પરિવર્તુઓ,Mutatis mutandis
આપસી સમજૂતી,Mutual understanding
નામ -કાર્ડ,Name card
માદક,Narcotic
વર્ણન -મૂલ્યાંકન,Narrative appraisal
વર્ણનકર્તા,Narrator
રાષ્ટ્ર,Nation
રાષ્ટ્રીય,National
રાષ્ટ્રવાદ,Nationalism
રાષ્ટ્રીયતા,Nationality
રાષ્ટ્રીયકરણ,Nationalization
રાષ્ટ્રીય ભાષા,National language
રાષ્ટ્રીય બચત પ્રમાણપત્ર,National savings certificate
મૂળ,Native
સ્વાભાવિક,Natural
સ્વચ્છીકરણ,Naturalization
નૌકાદળ,Naval force
નૌસેના,Navigable
સંશોધક,Navigation
નાયસ,Nayes
આવશ્યક પગલાં,Necessary action
જરૂરી,Needful
નકારાત્મક,Negative
ઉપેક્ષા કરવી,Neglect
બેદરકારી,Negligence
નગણ્ય,Negligible
મંત્રણા -પણું,Negotiability
વટાઉ ખત,Negotiable instrument
વાટાઘાટ,Negotiation
વાટાઘાટકાર,Negotiator
ભત્રીજા,Nepotism
જાળ,Net
ચોખ્ખું રોકાણ,Net investment
તુરંત,Neutral
સમાચાર,News
સમાચારપત્ર,Newsletter
અખબાર,Newspaper
અખબાર વાચક,News reader
નજીક ના સગા,Next of kin
રાત્રિ ફરજ,Night duty
શૂન્ય અહેવાલ,Nil report
પ્રવેશ કોઈ,No admission
માંગનું પ્રમાણપત્ર નથી (= કોઈ બાકી પ્રમાણપત્ર),No demand certificate(=no dues certificate)
નામકરણ,Nomenclature
નામના ખર્ચ,Nominal cost
નજીવા મૂલ્ય (= ચહેરો મૂલ્ય),Nominal value(=face value)
નિયુક્ત કરવું,Nominate
નામનિર્દિષ્ટ,Nomination
નામનિર્દિષ્ટ,Nominee
વતની,Non-age
અનુચિત,Non-contributory
અનિવાર્ય નથી,Non-essential
બિન-રાજપત્રિત,Non-gazetted
બિન-વ્યાજ,Non-interest bearing
બિન-અદાલતી,Non-judicial
બિન-મંત્રાલયને લગતું,Non-ministerial
બિન-વટાવી ન શકાય એવું,Non-negotiable
બિન-સરકારી,Non-official
ચુકવણી બિન-ચુકવણી,Non-payment
ચુકવણી બિન-ચુકવણી પ્રમાણપત્ર,Non-payment certificate
તકરાર કરનાર ભથ્થું,Non-practising allowance
બિન-પુનરાવર્તિત ખર્ચ,Non-recurring expenditure
બિન-રિફંડપાત્ર,Non-refundable
બિન-વૈધાનિક,Non-statutory
કરવેરાની આવક,Non-taxable income
તકનીકી જગ્યા,Non-technical post
બિન-પરાગારૂપ,Non-traditional
અમૌખિક વાર્તાલાપ,Non-verbal communication
વાંધા પ્રમાણપત્ર,No objection certificate
"કોઈ નફો, કોઈ ખોટ નથી","No profit, no loss"
ધોરણ,Norm
સામાન્ય,Normal
ધુમ્રપાન નિષેધ,No smoking
નોંધનીય,Notable
લાગુ નથી (એન.એ.),Not applicable (N.A.)
ઉપલબ્ધ નથી (એન.એ.),Not available (N.A.)
નૉૅધ,Note
જાણ,Notice
ધ્યાનપાત્ર,Noticeable
સૂચના,Notification
નિર્દિષ્ટ ક્ષેત્ર,Notified area
નોંધ અને મુસદ્દા,Noting and drafting
કાલ્પનિક પગાર,Notional pay
વાટાઘાટો નથી,Not negotiable
વાટાઘાટો કરી શકાય તેવા સાધન નથી,Not negotiable instrument
બીજક,Nucleus
નિરર્થક,Null
રદબાતલ,Null and void
નંબર,Number
ક્રમાંક,Numbering
સંખ્યા,Numeral
શપથ,Oath
નિષ્ઠા,Oath of allegiance
પદના શપથ,Oath of office
આજ્edાપાલન,Obedience
નિખાલસ,Obituary
ઉદ્દેશ,Object
વાંધો,Objection
ઉદ્દેશ,Objective
પદાર્થો અને કારણો,Objects and reasons
ફરજિયાત,Obligatory
અશ્લીલ,Obscene
અશ્રદ્ધાળુ હાવભાવ,Obscene gesture
નિરીક્ષક,Observer
અપ્રચલિત,Obsolete
અવરોધ,Obstruction
સ્પષ્ટ,Obvious
પ્રાસંગિક,Occasional
ભોગવટો,Occupancy
કબજેદાર,Occupant
વ્યવસાય,Occupation
વસવાટ કરવો,Occupy
ઓક્ટ્રોની ફરજ,Octroi duty
બંધ દિવસે,Off day
ફરજિયાત,Off duty
વાંધાજનક,Offensive
અર્પણ કરવું,Offer
નિમણૂકની ઓફર,Offer of appointment
કચેરી,Office
નફા,Office of profit
અધિકારી,Official
સરકારી પદ,Officialdom
સત્તાવાર ફરજ,Official duty
સરકારી,Officialese
સત્તાવાર ભાષા,Official language
સત્તાવાર રીતે,Officially
સરકારી અહેવાલ,Official report
સત્તાવાર પરિશ્રમ,Official version
કાર્યકારી,Officiating
રેકોર્ડ બંધ,Off the record
ઠીક છે (ઓ.કે.),Okay (O.K.)
લોકપ્રિય,Ombudsman
હિસાબ અનુદાન,On account grant
માંગને લઈને,On demand
ફરજ પર,On duty
એક તરફ,One sided
રેખા પર,On line
વિશેષજ્ dutyનિર્દિર,On-special duty
નોકરીની તાલીમ પર,On the job training
જવાબદારી,Onus
ચાલુ દિવસ,Open day
ખુલ્લી પદ્ધતિ,Open system
ઉદઘાટન,Opening
પ્રારંભિક સિલક,Opening balance
ખુલવાનો સમય,Opening hours
ખુલ્લું શિક્ષણ,Open learning
ખુલ્લો પત્ર,Open letter
ખુલ્લી યુનિવર્સિટી,Open university
કાર્યરત ખર્ચ,Operating cost
કામકાજક કર્મચારી,Operating staff
સંચાલન,Operation
ક્રિયાશીલ,Operative
મંતવ્ય,Opinion
વિરોધ,Opposition
વિકલ્પ,Option
મૌખિક,Oral
હુકમ,Order
ઓર્ડર ચેક,Order cheque
અનામત હુકમ,Order of reservation
વટહુકમ,Ordinance
સંગઠન,Organization
સંગઠન -ચાર્ટ,Organization chart
સંગઠક,Organizer
લક્ષી,Oriented
મૂળ,Original
મૂળ વિભાગ,Original department
મૂળ વેચાણ ખત,Original sale deed
દેખીતી માલિક,Ostensible owner
મહામારીનું એકદમથી ફાટી નીકળવું,Outbreak
સરંજામ ભથ્થું,Outfit allowance
વિદાય લેતા સભ્ય,Outgoing member
વિદાય કરતી ફાઈલ,Outgoing file
ખર્ચ,Outlay
બહારનો ભાગ,Outlet
રૂપરેખા,Outline
શણગારવું,Outlook
કોર્ટની બહાર,Out of court
જુનું પુરાણું,Out of date
હુકમ બહાર,Out of order
છાપ ની બહાર,Out of print
બદનામી,Out of turn
વળાંક ફાળવણી,Out of turn allotment
ચોકી,Outpost
ઉત્પાદન,Output
સીધી ખરીદી,Outright purchase
આઉટસોર્સ,Outsource
ઉત્કૃષ્ટ,Outstanding
વર્ષ કરતાં વધુ,Over age
સમગ્ર,Overall
સમગ્ર ખોટ,Overall deficit
વધારે પડતું કમાણી,Over billing
વધારે પડતી વસિયતનામું,Overcharge
મુદતી,Overdue
વધારે પડતો અંદાજ,Overestimate
વધુ પડતો ખર્ચ,Overhead charge
અતિશય,Overlapping
અતિ -અગ્રતા અગ્રતા,Overriding priority
અસ્વીકાર કરવો,Over-rule
દેખરેખ,Oversight
અતિ સમય પગાર,Overtime pay
અતિ -મૂલ્યાંકન,Overvaluation
માલિકી,Ownership
પ packageકિંગ,Package
પેકેજ સોદો,Package deal
પેકિંગ અને ચિહ્નિત,Packing and marking
પેકિંગ યાદી,Packing list
સંધિ,Pact
પગાર,Paid
ભરપાઈ થયેલી મૂડી,Paid up capital
પત્રિકા,Pamphlet
પેનલ,Panel
કાગળ,Paper
પેરી,Para
પેરામાઉન્ટ,Paramount
પિતૃ,Parent
પેરેંટ,Parental
પિતૃ કચેરી,Parent office
શ્રેષ્ઠતા,Par excellence
પાસુ,Pari passu
સમાનતા,Parity
લોકસભા,Parliament
ભાગ,Part
ખંડ ફાઇલ,Part file
આંશિક,Partial
સહભાગી,Participate
ચોક્કસ,Particular
વિગત,Particulars
વિભાજન,Partition
ભાગીદાર,Partner
ભાગીદારી -ખત,Partnership deed
આંશિક ચુકવણી,Part payment
ભાગ સમય,Part-time
પક્ષ,Party
સમાન મૂલ્ય,Par value
પસાર,Pass
માર્ગ,Passage
પાસશ,Password
પેટન્ટ,Patent
આશ્રયદાતા,Patron
ચૂકવું,Pay
બિલ ચુકવો,Pay bill
પગાર પ્રમાણપત્ર,Pay certificate
પગાર -દિવસ,Pay day
ચૂકવનાર,Payee
ચુકવણીકાર,Payer
ચુકવણી,Payment
ચૂકતે કરવું,Pay off
પગાર -હુકમ,Pay order
પગારપત્રક,Pay roll
પગાર -ધોરણ,Pay scale
નાણાકીય,Pecuniary
શિક્ષાપાત્ર,Penal
દંડ,Penal code
શિક્ષાત્મક વ્યાજ,Penal interest
શિક્ષા કરવી,Penalize
દંડ,Penalty
બાકી,Pending
કલમ ડાઉન હડતાલ,Pen down strike
પેન્શન,Pension
પેન્શનપાત્ર,Pensionable
પેન્શનર,Pensioner
પેન્શન યોજના,Pension scheme
વાર્ષિક,Per annum
વ્યક્તિ મુજબ,Per bearer
માથાદીઠ (= માથા દીઠ),Per capita (=per head)
ટકા,Percent
બારમાસી,Perennial
અગ્રાધિકાર ખરીદી,Preferential purchase
કામગીરી,Perform
કામગીરી,Performance
સમયગાળો,Period
સામયિક,Periodical
સમીક્ષા હેઠળનો સમયગાળો,Period under review
જુબાની,Perjury
ખસી,Perks
કાયમી,Permanent
દરને દીઠ,Per mensem
સ્વીકાર્ય,Permissible
પરવાનગી,Permission
પરમિટ,Permit
મંજૂરી આપવી,Permitted
શાશ્વત,Perpetual
શાશ્વતતા,Perpetuity
પર્કીઝિટ્સ (= પર્ક્સ),Perquisites (=perks)
અંગત,Personal
વ્યક્તિગત સંપત્તિ,Personal assets
અંગત ખત,Personal bond
વ્યક્તિત્વ,Personality
છૂપી વ્યક્તિ,Persona non grata
કર્મચારી,Personnel
કર્મચારી નીતિ,Personnel policy
પરિપ્રેક્ષ્ય,Perspective
સમજાવટ,Persuasion
પ્રસંગોચિત,Pertinent
વાંધો ઉઠાવવો,Perusal
દાદ,Petition
અરજદાર,Petitioner
તબક્કો,Phase
ફોટોગ્રાફ,Photograph
ફોટોસ્ટેટ,Photostat
પ્રત્યક્ષ તપાસ,Physical checking
ભૌતિક ખામી,Physical defect
ભૌતિક શિક્ષણ,Physical education
શારીરિક રીતે વિકલાંગ,Physically handicapped
ભૌતિક ખરાઈ,Physical verification
ટુકડો,Piecemeal
Pieceઘડ દર,Piece rate
યાત્રાળુ,Pilgrim
પ્રાયોગિક કાર્યક્રમ,Pilot programme
પિન,PIN
પ્લેસમેન્ટ સેવા,Placement service
જન્મ સ્થળ,Place of birth
કામનું સ્થાન,Place of work
વાદી,Plaintiff
યોજના,Plan
આયોજન,Planning
છોડ,Plant
ખેલાડી,Player
અરજી,Plea
વકીલ,Pleader
વિનોદ,Plebiscite
આશય,Pledge
પૂર્ણ સત્ર,Plenary session
સુસ્પષ્ટ,Plenipotentiary
કથિત વિસ્તાર,Plinth area
નીતિ,Policy
રાજકીય પ્રવૃત્તિ,Political activity
મતદાન,Poll
પ્રદૂષણ,Pollution
રાજકીય,Political
આયોજન,Pool
પારફોલિ,Portfolio
પદ,Position
હકારાત્મક,Positive
પદ,Post
મુદ્યા પછીનું,Post-dated
હકીકત પછીની મંજૂરી,Post-facto sanction
અનુગ્રાહી,Postgraduate
મરણોત્તર,Posthumous
પોસ્ટિંગ,Posting
પોસ્ટ મોર્ટમ પરીક્ષા,Post mortem examination
મોકૂફ રાખવું,Postpone
પોસ્ટસ્ક્રિપ્ટ (પી.એસ.),Postscript (P.S.)
શક્તિ,Power
મુખત્યારનામું,Power of attorney
વ્યવહારુ,Practicable
વ્યવહાર,Practice
પૂર્વ -સદ,Pre-audit
સાવચેતી,Precaution
પૂર્વવર્તી,Precedent
સંકલ્પ,Precis
વિશિષ્ટ,Precise
અટકાવવું,Preclude
પૂર્વધારણા,Preconception
પુરોગામી,Predecessor
મુખ્ય,Predominant
પૂર્વનિર્દી,Preface
પ્રાધાન્ય આપવું,Prefer
પૂર્વગ્રહ,Prejudice
પ્રારંભિક,Preliminary
અકાળ,Premature
હદ,Premises
પ્રીમિયમ,Premium
અનુપૃષ્ટ,Prepaid
પૂર્વસંધલ કાર્ડ,Prepaid card
પૂર્વ-આયોજિત,Pre-planned
Prepતરવું,Prepone
પુનરાવર્તિત બિલ,Pre-receipted bill
પરમાધિકાર,Prerogative
વર્ણવવું,Prescribe
નિયત,Prescribed
નિયત સ્વરૂપ,Prescribed form
રજૂઆત,Presentation
અધ્યક્ષરણ કરવું,Preside
રાષ્ટ્રપતિ,President
પ્રેસ,Press
અખબારી પ્રત,Press copy
પત્રકાર ગેલેરી,Press gallery
માનવામાં આવેલું,Presumed
સંભાવી પગાર,Presumptive pay
ધારણા હોય તેવું,Presupposed
બહાનું,Pretext
પ્રવર્તવું,Prevail
અટકાવવું,Prevent
નિવારણ,Prevention
નિવારક,Preventive
ભાવ વધઘટ (= ભાવની ગતિવિધિઓ),Price fluctuation (=price movements)
કિંમત નિર્ધારણ,Pricing
પ્રથમ,Prima facie
મુખ્યત્વે,Primarily
પ્રાથમિક,Primary
મૂળ પાવતી,Primary receipt
આચાર્યશ્રી,Principal
મુખ્ય દેવાદાર,Principal debtor
મુદ્રક,Printer
મુદ્રણ,Printing
અગાઉનો સંકેત,Prior indication
અગ્રતા -ધોરણ,Priority grading
જેલ,Prison
કેદી,Prisoner
ગુપ્તતા,Privacy
ખાનગી અને ગુપ્ત,Private and confidential
વિશેષાધિકાર,Privilege
વિશેષાધિકાર સમિતિ,Privilege committee
ઇનામ,Prize
સંભાવના,Probability
પ્રોબેટ,Probate
અજમાયશ,Probation
અજમાયશ,Probationary
અજમાયશ,Probationer
તપાસ,Probe
કાર્યપદ્ધતિવિષયક નિયમો,Procedural rules
પદ્ધતિ,Procedure
કાર્યપ્રણાલી,Proceedings
પ્રક્રિયા,Process
પ્રક્રિયા,Processing
શોભાયાત્રા,Procession
ઘોષણા કરવી,Proclaim
ઘોષણા,Proclamation
પ્રાપ્તિ,Procurement
ઉત્પાદન,Product
ઉત્પાદન,Production
વ્યવસાય,Profession
વ્યાવસાયિક સિદ્ધિ,Professional achievement
નિપુણતા,Proficiency certificate
રૂપરેખા,Profile
નફો,Profit
કાર્યક્રમ,Programme
કાર્યક્રમનું અનુસૂચિ,Programme schedule
કાર્યક્રમ,Programming
પ્રગતિ,Progress
પ્રગતિશીલ,Progressive
નિષિદ્ધ,Prohibited
નિષિદ્ધ વિસ્તાર,Prohibited area
નિષેધ,Prohibition
નિષેધાત્મક હુકમ,Prohibitory order
પરિયોજના,Project
પ્રક્ષેપણ,Projection
મુખ્ય,Prominent
વચન,Promise
વચન નોંધ,Promissory note
પ્રચાર કરવો,Promote
પ્રચારક,Promoter
બ promotionતી,Promotion
કોતરવું,Promt
જાહેર કરવું,Promulgate
ઉચ્ચારવું,Pronounce
ઘોષણા,Pronouncement
સાબિતી,Proof
રવાનગીનો પુરાવો,Proof of despatch
સાબિતી વાચન,Proof reading
પ્રચાર કરવો,Propagate
પ્રસાર,Propagation
યોગ્ય,Proper
મિલકત,Property
દરખાસ્ત,Proposal
દરખાસ્ત કરવી,Propose
પ્રતિપાદન કરવું,Propound
માલિકીનું,Proprietary
Propષધ,Propriety
ભાગે પડતું,Pro-rata
ભાગે પડતી ક્વોટા,Pro-rata quota
ઉપાય,Prorogue
ગુણદોષ,Pros and cons
બંધ કરવું,Proscribe
ફરિયાદ,Prosecution
ભાવિ,Prospectus
કેદ -નિમણૂક,Protempore appointment
પ્રોટોકોલ,Protocol
સાબિત કરવું,Prove
પૂરું,Provided
પ્રોવિડન્ટ ફંડ,Provident fund
જોગવાઈ,Provision
કામચલાઉ,Provisional
કામચલાઉ યાદી,Provisional list
જોમ,Proviso
નિકટતા,Proximity
પ્રોક્સી,Proxy
જાહેર,Public
પ્રકાશન,Publication
જાહેર કામગીરી,Public duty
જાહેર હિતની દાવા,Public interest litigation
પ્રચાર,Publicity
પ્રકાશિત કરવું,Publish
નિયમિત,Punctual
શિક્ષા,Punishment
ખરીદ,Purchase
સંપૂર્ણ રીતે હંગામી,Purely temporary
હેતુ,Purpose
અનુસરણ કરવું,Pursue
ધંધો,Pursuit
કાર્યક્ષેત્ર,Purview
મુકદ્દમો આપવો,Put up
પુટિંગ-કાપલી,Put-up slip
લાયકાત,Qualification
લાયક ઉમેદવાર,Qualified candidate
લાયક બનાવવું,Qualify
લાયકાત પરીક્ષા,Qualifying examination
પાત્રતા પરીક્ષણ,Qualifying test
ગુણાત્મક તકનીક,Qualitative techniques
ગુણવત્તા,Quality
ગુણવત્તા નિયંત્રણ,Quality control
જથ્થો,Quantity
કોરેન્ટાઈન રજા,Quarantine leave
ત્રિમાસિક,Quarterly
મુકાબલો કરવો,Quash
ઉપરની બાજુ,Quasi
કાયમી,Quasi-permanency
પ્રશંસાપૂર્વક,Query
પ્રશ્ન,Question
શક્તિશાળી,Questionable
પ્રશ્ન -કલાક,Question hour
પ્રશ્નાવલિ,Questionnaire
છોડી દેવું,Quit
કોરમ,Quorum
હિસ્સો,Quota
અવતરણ,Quotation
ભાવ,Quote
જાતિ,Race
જાતિના ભેદભાવ,Racial discrimination
દાદર,Rack
દરો,Raid
રેલવે,Railway
Raiseભું કરવું,Raise
અવ્યવસ્થિત,Random
રેન્ડમ નમૂના,Random sampling
શ્રેણી,Range
ક્રમ,Rank
દરો,Rank and file
યથાયોગ્ય,Ranking
ઝડપી ક્રિયા દળ,Rapid action force
દુર્લભ,Rare
ફોલ્લીઓ,Rash
પરિવર્તનીય મૂલ્ય,Ratable value
દર,Rate
દર કરાર,Rate contract
દર -યાદી,Rate list
બહાલી,Ratification
દરખાસ્ત,Rating
ગુણોત્તર,Ratio
રેશન,Ration
તર્કસંગત,Rational
સમજૂતી,Rationalization
રેશન ભથ્થું,Ration allowance
કાચો માલ,Raw material
કાચી ઉત્પાદન,Raw product
પ્રતિક્રિયા,Reaction
પ્રયોગ,Reading
ફરીથી ગોઠવવું,Readjust
તૈયાર યોજના,Ready-made plan
તૈયાર છે,Ready reckoner
વાસ્તવિક,Real
વાસ્તવિક કમાણી,Real earning
સ્થાવર સંપદા,Real estate
વાસ્તવિકતા,Reality
સમજણ,Realization
સાચવો,Realize
પુનર્જીવન,Reappointment
પુનર્વિચારણા,Reappropriation
કારણ,Reason
ફરીથી મૂલ્યાંકન,Reassessment
છૂટ,Rebate
યાદ કરવું,Recall
પાછા હટવું,Recede
આવક,Receipt
પહોંચ,Receipt book
આવક અને વિતરણ,Receipts and disbursements
પ્રાપ્ત કરવું,Receive
પ્રાપ્તકર્તા,Receiver
તાજેતરનું,Recent
સ્વાગત,Reception
ગ્રહણશીલ,Receptive
વારસા,Recess
લેનાર,Recipient
પારસ્પરિક,Reciprocal
પારસ્પરિક માંગ,Reciprocal demand
પરસ્પર પરસ્પર કરવું,Reciprocate
પારસ્પરિકતા,Reciprocity
બેદરકાર,Reckless
ગણવું,Reckon
ગણન -સેવા,Reckonable service
નવપ્રાપ્તિ,Reclamation
માન્યતા,Recognition
ઓળખી શકાય એવું,Recognized
યાદ કરવું,Recollect
ભલામણ કરવી,Recommend
ભલામણ,Recommendation
ભલામણ કરનાર પત્ર,Recommendatory letter
સમાધાન કરવું,Reconcile
સમાધાન,Reconciliation
પુનર્વિચારણા,Reconsideration
પુનર્રચના,Reconstitution
પુનર્નિર્માણ,Reconstruction
ફાઇલનું પુનર્નિર્માણ,Reconstruction of file
રેકર્ડ,Record
રેકરબુક,Record book
નોકરીની વિગતો,Record of service
આશ્રય,Recourse
પુનરાવર્તન,Recover
પુન: પ્રાપ્તિ,Recovery
મનોરંજન,Recreation
ભરતી,Recruit
પ્રવેશ -સત્તા,Recruiting authority
ભરતી,Recruitment
ભરતી નિયમો,Recruitment rules
સુધારો,Rectification
આવર્તક,Recurring
Redતરવું,Redeem
છૂટ,Redemption
પુનરાવર્તિત,Redirected
નિવારણ,Redress
નિવારણ,Redressal
લાલ ટેજ કરનાર,Red-tapism
ઘટાડો,Reduction
નકામું,Redundant
ફરી નોકરીમાં મૂકવું તે,Re-employment
ફરી પ્રવેશ,Re-entry
સંદર્ભ આપવો,Refer
સંદર્ભ,Reference
સંદર્ભ,Referral
પગારની ફેરબદલ,Refixation of pay
સુધારા,Reform
અવલંબન કરવું,Refrain from
તાજું,Refreshment
પરત કરેલી રકમ,Refund
પરતવાપાત્ર,Refundable
ઇનકાર,Refusal
નામંજૂર કરવું,Refuse
નકારવું,Refused leave
ખંડન,Refutation
સંદર્ભ,Regard
પ્રદેશ,Region
પ્રાદેશિક,Regional
નોંધણી કરવી,Register
રજીસ્ટર,Registered
રજિસ્ટર્ડ ઓફિસ,Registered office
નોંધણી અધિકારી,Registering authority
નોંધણી ફી,Registration fee
નોંધણી પત્રક,Registration form
નોંધણી,Registry
દિલગીરી,Regret
પુનર્વિચારણા,Regrouping
નિયમિત,Regular
નિયમિત કેડર,Regular cadre
નિયમિત,Regularization
નિયમિત સેવા,Regular service
નિયમો,Regulations
પુનhabપ્રતિષણ,Rehabilitation
રિહર્સલ,Rehearsal
ભરપાઈ,Reimburse
ફરી સ્થાપિત કરવું,Reinstate
પુનરાવર્તન કરવું,Reiterate
અસ્વીકાર કરવો,Reject
અસ્વીકાર,Rejection
પુનર્વિચારણા,Rejoinder
સંબંધ,Relation
સંબંધી,Relative
સંબંધી મૂલ્યાંકન,Relative valuation
છૂટછાટ,Relaxation
નિયમોની છૂટછાટ,Relaxation of rules
મુલતવી,Release
પ્રકાશનની તારીખ,Release date
સંબંધિત,Relevant
સંબંધિત કાગળો,Relevant papers
વિશ્વાસપાત્ર,Reliable
રાહત,Relief
રાહત અને પુનર્વસન,Relief and rehabilitation
રાહત યાદી,Relief list
રાહત,Relief works
છૂટ આપવી,Relieve
અવેજી,Reliever
છોડી દેવું,Relinquishment
હવાલો છોડી દેવું તે,Relinquishment of charge
ફેરબદલ,Relocation
ખામી,Reluctance
ટીકા,Remark
ટીકા -સ્તંભ,Remarks column
ઉપાયની કાર્યવાહી,Remedial action
ઉપાયના પગલાં,Remedial measures
ઉપચાર -તબદીલી,Remedial transfer
સ્મૃતિપત્ર,Reminder
છૂટ,Remission
માફ,Remit
મનાઈ,Remitee
ભરણ,Remittance
દૂરવુભારી,Remote
દૂરસ્થ નિયંત્રણ,Remote control
દૂર કરવું તે,Removal
મહેનતાણું,Remuneration
રજૂ કરવું,Render
નવીકરણ,Renewal
માંગ -નવીકરણ,Renewal of demand
ત્યાગ કરવો,Renounce
નવીનીકરણ,Renovation
ભાડું,Rent
ભાડે આપેલી જગ્યા,Rented space
ફરીથી ખોલવું,Reopening
પુનર્રચના,Reorganization
પુનર્જીવન,Reorientation
સમારકામપાત્ર,Repairable
સ્વદેશ પાછો ફરું છું,Repatriate
સેવાઓ પરત,Repatriation of services
ચુકવણી,Repay
પરત ચૂકવવાપાત્ર,Repayable
રદ કરવું,Repeal
પુનરાવર્તન હુકમ,Repeat order
પુનરાવર્તિત કાર્ય,Repetitive work
બદલવું,Replace
ફેરબદલ,Replacement
ભરપાઈ,Replenishment
અહેવાલ,Report
ભંડાર,Repository
પ્રતિનિધિત્વ,Representation
પ્રતિનિધિ,Representative
ઠપકો,Reprimand
પુનર્વીય,Reprint
બદલો,Reprisal
પુનરુત્પાદન કરવું,Reproduce
પ્રજનન,Reproduction
ગણતંત્ર દિવસ,Republic day
અસ્વીકાર કરવો,Repudiate
પ્રતિકૂળ,Repugnant
ફરી ખરીદી,Repurchase
પ્રતિષ્ઠા,Reputation
આવશ્યકતા,Requirement
આવશ્યક,Requisite
આવશ્યક માહિતી,Requisite information
આવશ્યકતાઓ,Requisites
માંગ -પત્ર,Requisition
માંગ -ફોર્મ,Requisition form
માંગ -કાપલી,Requisition slip
બચાવ,Rescue
સંશોધન કાર્ય,Research work
રોષ,Resentment
આરક્ષણ,Reservation
આરક્ષણ ફી,Reservation fee
મુકાલીન આરક્ષણ,Reservation of post
અનામત,Reserve
આરક્ષિત આવાસ,Reserved accommodation
અનામત મતદારક્ષેત્ર,Reserved constituency
અનામત કિંમત,Reserve price
પુનર્વસન,Resettlement
ફેરબદલ કરવું,Reshuffle
નિવાસસ્થાન,Residence
સ્થાનિક પરમિટ,Resident permit
રહેવાસી,Resident
નિવાસી,Residential
નિવાસ,Residential accommodation
નિવાસ,Residential address
નિવાસ,Residential quarter
શેષ,Residuary
શેષ પેન્શન,Residuary pension
શેષ શક્તિ,Residuary power
રાજીનામું,Resignation
પ્રતિકાર કરવો,Resist
ઠરાવ,Resolution
સદ્વાર,Respectfully
અનુક્રમે,Respectively
જવાબદાર,Respondent
પ્રતિભાવ,Response
જવાબદારી,Responsibility
જવાબદાર,Responsible
જવાબદાર,Responsive
રેસ્ટ હાઉસ,Rest house
પુનઃસ્થાપિત,Restore
સંયમ,Restraint
મર્યાદિત,Restricted
પ્રતિબંધિત રજા,Restricted leave
પ્રતિબંધ,Restriction
પરિણામલક્ષી કાર્ય,Result oriented work
ફરી શરુ કરવું,Resume
ફરી મળતું,Resummon
ફરી શરૂ કરવું તે,Resumption
જાળવવું,Retain
પ્રતિધારણ -કિંમત,Retention price
નિવૃત્ત,Retired
નિવૃત્તિ,Retirement
