Gujarati,English
ઇન્ટરફેસિયલ કોણ,interfacial angle
એકીકરણ,integrand
સંકલિત,integrated
આંતરિક,interior
આંતરિક કોણ,interior angle
આંતરિક વિસ્તાર,interior area
આંતરિક ડોમેન,interior domain
આંતરિક તત્વ,interior element
સમૂહનો આંતરિક ભાગ,interior of a set
આંતરિક વિરોધી કોણ,interior opposite angle
આંતરિક ગ્રહ,interior planet
આંતરિક બિંદુ,interior point
મધ્યમ,intermediate
મધ્યવર્તી બિંદુ,intermediate point
મધ્યવર્તી મૂલ્ય પ્રમેય,intermediate value theorem
આંતરિક દ્વિભાજક,internal bisector
પ્રક્ષેપ,interpolation
પ્રક્ષેપ સૂત્ર,interpolation formula
આંતરછેદ,intersecting
છેદતી વણાંકો,intersecting curves
છેદતી રેખાઓ,intersecting lines
આંતરછેદ,intersection
આંતરછેદ વળાંક,intersection curve
વણાંકોનું આંતરછેદ,intersection of curves
સમૂહોનું આંતરછેદ,intersection of sets
અંતરાલ,interval
અંતરાલ અંદાજ,interval estimate
અંતરાલ અંદાજ,inteval estimation
અંતરાલ મધ્ય-બિંદુ,interval mid-point
ઇન્ટ્રા-બ્લોક અસર,intra-block effect
આંતરવર્ગીય સહસંબંધ,intraclass correlation
અવ્યવસ્થા,invariance
અપરિવર્તનશીલ,invariant
અપરિવર્તનશીલ સિસ્ટમ,invariant system
ઇન્વેન્ટરી,inventory
ઇન્વેન્ટરી ફાળવણી,inventory allocation
સંગ્રહ સ્થાન વ્યવસ્થા,inventory control
ઇન્વેન્ટરી નિયંત્રણ મોડેલ,inventory control model
ઈન્વેન્ટરી કંટ્રોલ સિસ્ટમ,inventory control system
ઇન્વેન્ટરી ચક્ર,inventory cycle
ઇન્વેન્ટરી હોલ્ડિંગ ખર્ચ,inventory holding cost
ઈન્વેન્ટરી પોઈન્ટ,inventory point
ઇન્વેન્ટરી નીતિ,inventory policy
ઇન્વેન્ટરી પરિસ્થિતિ,inventory situation
વ્યસ્ત,inverse
વ્યસ્ત સહસંબંધ,inverse correlation
વ્યસ્ત કાર્ય,inverse function
વ્યસ્ત હાયપરબોલિક કાર્ય,inverse hyperbolic function
વ્યસ્ત પ્રમાણમાં,inversely proportional
વ્યસ્ત મેપિંગ,inverse mapping
વ્યસ્ત સંખ્યા,inverse number
મેટ્રિક્સનો વ્યસ્ત,inverse of a matrix
વ્યસ્ત ક્રમચય,inverse permutation
વ્યસ્ત પ્રમાણ,inverse proportion
વ્યસ્ત ત્રિકોણમિતિ કાર્ય,inverse trigonometrical function
વ્યુત્ક્રમ સૂત્ર,inversion formula
ઓર્ડરનું વ્યુત્ક્રમ,inversion of order
ઉલટાવી શકાય તેવું મેટ્રિક્સ,invertible matrix
ઉલટાવી શકાય તેવું પરિવર્તન,invertible transformation
અતાર્કિક,irrational
અતાર્કિક સમીકરણ,irrational equation
અતાર્કિક અભિવ્યક્તિ,irrational expression
અતાર્કિક સંખ્યા,irrational number
અતાર્કિક મૂળ,irrational root
અફર,irreducible
ઇરોટેશનલ વેક્ટર,irrotational vector
ઇરોટેશનલ વેક્ટર કાર્ય,irrotational vector function
ઇરોટેશનલ વેગ,irrotational velocity
આઇસોગોનલ,isogonal
isokurtosis,isokurtosis
અલગ આવશ્યક એકલતા,isolated essential singularity
અલગ બિંદુ,isolated point
આઇસોમેટ્રિક,isometric
સમદ્વિબાજુ રૂપરેખાંકન,isosceles configuration
પુનરાવર્તિત અભિન્ન,iterated integral
પુનરાવર્તિત પ્રક્ષેપ,iterated interpolation
પુનરાવર્તન,iteration
પુનરાવર્તન સૂત્ર,iteration formula
પુનરાવર્તિત એકીકરણ સૂત્ર,iterative integration formula
પુનરાવર્તિત પ્રક્રિયા,iterative procedure
પુનરાવર્તિત તકનીક,iterative technique
જેકોબિયન,Jacobian
જેકોબિયન નિર્ણાયક,Jacobian determinant
જેકોબિયન મેટ્રિક્સ,Jacobian matrix
સેટમાં જોડાવા,join of sets
સંયુક્ત,joint
સંયુક્ત ઘનતા કાર્ય,joint density function
સંયુક્ત આવર્તન કાર્ય,joint frequency function
સંયુક્ત રીતે નિર્ભર ચલ,jointly dependent variable
સંયુક્ત સંભાવના,joint probability
જોડાઓ (=યુનિયન),join (=union)
કૂદી,jump
જમ્પ અવ્યવસ્થા,jump discontinuity
વાજબીપણું,justification
ન્યાયી ઠેરવવું,justify
Karnaugh નકશો,Karnaugh map
કર્નલ,kernel
મેપિંગની કર્નલ,kernel of the mapping
ગતિશાસ્ત્ર,kinematics
ગતિ ઊર્જા,kinetic energy
ગતિશાસ્ત્ર,kinetics
કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ,Kolmogoroff Smirnov test
ક્રોનેકર ડેલ્ટા,Kronecker delta
કર્ટોસિસ,kurtosis
લેગ્રેન્જનું કાર્ય,Lagrange's function
લેગ્રેન્જના ગુણક,Lagrange's multipliers
લેમિના,lamina
લેપ્લેસ ટ્રાન્સફોર્મ,Laplace transform
મોટી સંખ્યામાં,large number
સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ),latent root(=characteristic root)
બાજુની સપાટી,lateral surface
લેટિન ચોરસ,latin square
latus ગુદામાર્ગ,latus rectum 
કાયદો,law
વેગ ઉમેરવાનો કાયદો,law of adding velocities
ઉમેરણનો કાયદો,law of additivity
ઘટતા વળતરનો કાયદો,law of diminishing return
ગુરુત્વાકર્ષણનો કાયદો,law of gravitation
જૂથો માટે હોમોમોર્ફિઝમનો કાયદો,law of homomorphism for groups
રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો,law of homomorphism for rings
વધતા ખર્ચનો કાયદો,law of increasing costs
સૂચકાંકોનો કાયદો,law of indices
જડતાનો કાયદો,law of inertia
મોટી સંખ્યામાં કાયદો,law of large numbers
સંભાવનાનો કાયદો,law of probability
સાઇન્સનો કાયદો,law of sines
ઘાતાંકના નિયમો,laws of exponents
ગતિના નિયમો,laws of motion
સ્તર,layer
અગ્રણી ગુણાંક,leading coefficient
અગ્રણી કર્ણ,leading diagonal
અગ્રણી સબમેટ્રિક્સ,leading submatrix
અગ્રણી શબ્દ,leading term
ઓછામાં ઓછું,least
ન્યૂનતમ સામાન્ય બહુવિધ (LCM),least common multiple (LCM)
ઓછામાં ઓછું તત્વ,least element
ઓછામાં ઓછો ચોરસ,least square
ઓછામાં ઓછું ઉપલા બાઉન્ડ,least upper bound
ડાબી કોસેટ,left coset
ડાબા હાથે,left handed
ડાબા હાથનો સ્ક્રૂ,left handed screw
ડાબું ઊલટું,left inverse
ડાબી ગુણાકાર,left multiplication
લીબનિટ્ઝ સૂત્ર,Leibnitz formula
લંબાઈ,length
લેપ્ટોક્યુર્ટિક,leptokurtic
લેપ્ટોક્યુર્ટિક વળાંક,leptokurtic curve
લેપ્ટોક્યુર્ટોસિસ,leptokurtosis
સ્તર વળાંક,level curve
આત્મવિશ્વાસનું સ્તર,level of confidence
મહત્વનું સ્તર,level of significance
લેક્સિકોગ્રાફિકલી,lexicographically
લેક્સિકોગ્રાફિકલ ઓર્ડર,lexicographical order
સંભાવના કાર્ય,likelihood function
સંભાવના ગુણોત્તર પરીક્ષણ,likelihood ratio test
મર્યાદા,limit
મર્યાદિત,limiting
મર્યાદિત મૂલ્ય,limiting value
મર્યાદિત વેગ,limiting velocity
સરેરાશ મર્યાદા,limit in mean
એકીકરણની મર્યાદા,limit of integration
ક્રમની મર્યાદા,limit of sequence
મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ),limit point (=cluster point)
મર્યાદા વેગ,limit velocity
રેખા,line
રેખીય,linear
રેખીય બીજગણિત,linear algebraic
રેખીય બીજગણિત સમીકરણ,linear algebraic equation
રેખીય અંદાજ,linear approximation
રેખીય એસિમ્પ્ટોટ,linear asymptote
રેખીય ગુણાંક,linear coefficient
રેખીય સંયોજન,linear combination
રેખીય અવરોધો,linear constraints
રેખીય અવલંબન,linear dependence
રેખીય વિભેદક સમીકરણ,linear differential equation
રેખીય પરિમાણ,linear dimension
રેખીય સમીકરણ,linear equation
રેખીય સ્વરૂપ,linear form
રેખીય અપૂર્ણાંક પરિવર્તન,linear fractional transformation
રેખીય કાર્ય,linear function
રેખીય કાર્યાત્મક,linear functional
રેખીય જૂથ,linear group
રેખીય સ્વતંત્રતા,linear independence
રેખીય સ્વતંત્ર સંબંધ,linear independent relation
રેખીય અસમાનતા,linear inequality
રેખીય અસંગત વિભેદક સમીકરણ,linear inhomogeneous differential equation
રેખીય અભિન્ન સમીકરણ,linear integral equation
રેખીય પ્રક્ષેપ,linear interpolation
રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ,linear least square regression analysis
રેખીયતા,linearity
રેખીય રીતે નિર્ભર,linearly dependent
રેખીય રીતે સ્વતંત્ર,linearly independent
રેખીય મેપિંગ,linear mapping
રેખીય ક્રમ,linear order
રેખીય ક્રમ,linear ordering
રેખીય પ્રોગ્રામિંગ,linear programming
રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ,linear programming algorithm
રેખીય પ્રોગ્રામિંગ સમસ્યા,linear programming problem
રેખીય રીગ્રેસન,linear regression
રેખીય રીગ્રેસન ગુણાંક,linear regression coefficient
રેખીય સંબંધ,linear relation
રેખીય જગ્યા (= વેક્ટર જગ્યા),linear space (=vector space)
રેખીય સબસ્પેસ,linear subspace
રેખીય પરિવર્તન,linear transformation
રેખીય વલણ,linear trend
રેખીય નિષ્પક્ષ અંદાજ,linear unbiased estimate
રેખીય વેગ,linear velocity
રેખા અભિન્ન,line integral
આંતરછેદની રેખા,line of intersection
રીગ્રેસનની રેખા,line of regression
સ્થાનિક વેક્ટર,localised vector
સ્થાનિક શ્રેષ્ઠ,local optimum
સ્થાન,locus
લોગ,log
લઘુગણક,logarithmic
લઘુગણક ચોકસાઈ,logarithmic accuracy
લઘુગણક ગણતરી,logarithmic calculation
લઘુગણક વળાંક,logarithmic curve
લઘુગણક વ્યુત્પન્ન,logarithmic derivative
લઘુગણક તફાવત,logarithmic differentiation
લઘુગણક કાર્ય,logarithmic function
લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ),logarithmic mean (=geometric mean)
લઘુગણક સામાન્ય વિતરણ,logarithmic normal distribution
લઘુગણક સંબંધ,logarithmic relationship
લઘુગણક સ્કેલ,logarithmic scale
લઘુગણક શ્રેણી,logarithmic series
લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર),logarithmic spiral (equiangular spiral)
લઘુગણક કોષ્ટક (=લોગ ટેબલ),logarithmic table (=log table)
લઘુગણક (લોગ),logarithm (log)
તર્ક,logic
તાર્કિક રીતે સમકક્ષ,logically equivalent
લોજિસ્ટિક વળાંક,logistic curve
સામાન્ય વિતરણ,lognormal distribution
રેખાંશ,longitude
લૂપ,loop
લોટરી,lottery
નીચલી પટ્ટી,lower bar
ના જેટલું કે તેનાથી ઓછું,lower bound
નીચલા રીમેન અભિન્ન,lower Riemann integral
ઓછી રકમ,lower sum
નીચલા ત્રિકોણાકાર મેટ્રિક્સ,lower triangular matrix
મેકલોરિનનું વિસ્તરણ,Maclaurin's expansion
જાદુઈ સંખ્યા,magic number
જાદુઈ ચોરસ,magic square
તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા),magnitude limit (=limiting magnitude)
મેઇલ કરેલ પ્રશ્નાવલી,mailed questionnaire
મેલ મોજણી,mail survey
મેજરન્ટ (ઉપલા બાઉન્ડ),majorant (upper bound)
મુખ્ય ચાપ,major arc
મોટા સમૂહ,majorised set
ઘણા મૂલ્યવાન કાર્ય,many valued function
નકશો,map
સમૂહમાં નકશો,map into the set
સમૂહનું મેપિંગ,mapping of a set
સીમાંત સંભાવના,marginal probability
ગાણિતિક વિશ્લેષણ,mathematical analysis
ગાણિતિક દલીલ,mathematical argument
ગાણિતિક કેન્દ્ર,mathematical centre
ગાણિતિક જટિલતા,mathematical complexity
ગાણિતિક અર્થશાસ્ત્ર,mathematical economics
ગાણિતિક અપેક્ષા,mathematical expectation
ગાણિતિક સ્વરૂપ,mathematical form
ગાણિતિક રચના,mathematical formulation
ગાણિતિક ઓળખ,mathematical identity
ગાણિતિક તર્ક,mathematical logic
ગાણિતિક મોડેલ,mathematical model
ગાણિતિક ખ્યાલ,mathematical notion
મેટ્રિક્સ ડિગોનલાઇઝેશન,matrix digonalisation
મેટ્રિક્સ વ્યસ્ત,matrix inverse
મેટ્રિક્સ વ્યુત્ક્રમ,matrix inversion
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,matrix iterative method
મેટ્રિક્સ પદ્ધતિ,matrix method
મેટ્રિક્સ ગુણાકાર,matrix multiplication
સ્થિરાંકોનું મેટ્રિક્સ,matrix of constants
અસરકારકતાનું મેટ્રિક્સ,matrix of effectiveness
મેટ્રિક્સ ઓપરેટર,matrix operator
મેટ્રિક્સ બહુપદી,matrix polynomial
મેટ્રિક્સ પ્રિન્ટીંગ,matrix printing
મેટ્રિક્સ ઉત્પાદન,matrix product
મહત્તમ,maximized
મહત્તમ,maximum
મહત્તમ નિરપેક્ષ મૂલ્ય,maximum absolute value
મહત્તમ F- ગુણોત્તર,maximum F-ratio
મહત્તમ સંભાવના,maximum likelihood
મહત્તમ,maxmin
મહત્તમ માપદંડ,maxmin criterian
કાર્યની મહત્તમ,max of a function
મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા,Maxwell-Boltzmann statistics
સરેરાશ વિચલન,mean deviation
સરેરાશ ચોરસ વિચલન,mean square deviation
સરેરાશ ચોરસ ભૂલ,mean square error
સરેરાશ કિંમત,mean value
સરેરાશ મૂલ્ય પ્રમેય,mean value theorem
કર્ટોસિસનું માપ,measure of kurtosis
મધ્યક,median
મધ્ય કેન્દ્ર,median centre
મેસોકર્ટિક વળાંક,mesokurtic curve
મેસોકર્ટોસિસ,mesokurtosis
સંદેશ,message
પદ્ધતિ,method
દૂર કરવાની પદ્ધતિ,method of elimination
વ્યુત્ક્રમની પદ્ધતિ,method of inversion
પુનરાવર્તનની પદ્ધતિ,method of iteration
ઓછામાં ઓછા ચોરસની પદ્ધતિ,method of least squares
ક્ષણોની પદ્ધતિ,method of moments
સમાન ત્રિકોણની પદ્ધતિ,method of similar triangles
સૌથી ઊભો ઉતરવાની પદ્ધતિ,method of steepest descent
સમીકરણની પદ્ધતિ,method of summation
અનિર્ધારિત ગુણાંકની પદ્ધતિ,method of undetermined coefficient
મેટ્રિક જગ્યા,metric space
મેટ્રિક સિસ્ટમ,metric system
મેટ્રિક એકમ,metric unit
સૂક્ષ્મ સિદ્ધાંત,micro theory
મધ્ય,middle
મધ્યમ ગાળા,middle term
મધ્ય બિંદુ,mid point
મધ્ય બિંદુ સૂત્ર,mid point formula
ન્યૂનતમ બહુપદી,minimal polynomial
ન્યૂનતમ સિદ્ધાંત,minimax principle
ન્યૂનતમ,minimum
ન્યૂનતમ બિંદુ (વળાંકનો),minimum point (of curve)
ન્યૂનતમ બહુપદી,minimum polynomial
કાર્યની મિનિટ,min of a function
નાની ચાપ,minor arc
નાની અક્ષ,minor axis
લઘુકૃત સબસેટ,minorised subset
માઈનસ,minus
બાદબાકીનું ચિહ્ન,minus sign
મિશ્ર અપૂર્ણાંક,mixed fraction
મિશ્ર વ્યૂહરચના,mixed strategy
મોડ,mode
મોડ્યુલસ,modulus
જટિલ સંખ્યાનું મોડ્યુલસ,modulus of a complex number
ક્ષણ,moment
મોમેન્ટ જનરેટીંગ ફંક્શન,moment generating function
બળની ક્ષણ,moment of a force
આવર્તન વિતરણની ક્ષણ,moment of frequency distribution
જડત્વની ક્ષણ,moment of inertia
વેગની ક્ષણ,moment of momentum
વેગ,momentum
એકવિધ,monomial
મોનોમોર્ફિક,monomorphic
મોનોમોર્ફિઝમ,monomorphism
એકવિધ,monotone
મોનોટોન વધતો ક્રમ,monotone increasing sequence
એકવિધ રીતે,monotonically
એકવિધ રીતે વધતી જતી નેટ,monotonically increasing net
એકવિધ રીતે વધતો ક્રમ,monotonically increasing sequence
એકવિધ કાર્ય,monotonic function
મોન્ટે કાર્લો ગણતરી,Monte Carlo calculation
મોન્ટે કાર્લો પદ્ધતિ,Monte Carlo method
મોરા (રમત),morra (game)
મૃત્યુના આંકડા,mortality statistics
સૌથી વધુ સંભવિત,most probable
ગતિ,motion
મૂવિંગ એવરેજ,moving average
એમ-સ્પેસ,M-space
ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ,M-test for integral
બહુનિર્ણય સમસ્યા,multidecision problem
બહુપરીમાણીય સામાન્ય વિતરણ,multidimensional normal distribution
બહુપરીમાણીય રેન્ડમ ચલ,multidimensional random variable
મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા,multi-index transportation problem
બહુપદી,multinomial
બહુપદી વિતરણ,multinomial distribution
બહુવિધ,multiple
બહુવિધ પસંદગીની સમસ્યા,multiple choice problem
બહુવિધ કનેક્ટેડ ડોમેન,multiple connected domain
બહુવિધ સહસંબંધ,multiple correlation
બહુવિધ આવર્તન કોષ્ટક,multiple frequency table
બહુવિધ અભિન્ન,multiple integral
બહુવિધ એકીકરણ,multiple integration
બહુવિધ રીગ્રેસન,multiple regression
બહુવિધ રીગ્રેસન વિશ્લેષણ,multiple regression analysis
બહુવિધ રીગ્રેસન ગુણાંક,multiple regression coefficient
બહુવિધ રીગ્રેસન સમીકરણ,multiple regression equation
બહુવિધ મૂળ,multiple root
ગુણાકાર,multiplication
કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું),multiplication by columns (of determinant)
પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો),multiplication by rows (of determinant)
ગુણાકાર પરિબળ,multiplication factor
ગુણાકાર કાર્ય,multiplicative function
ગુણાકાર જૂથ,multiplicative group
ગુણાકાર વ્યસ્ત,multiplicative inverse
બહુવિધતા,multiplicity
મૂળની બહુવિધતા,multiplicity of roots
શૂન્યનો ગુણાકાર,multiplicity of zero
ગુણક,multiplier
ગુણાકાર,multiply
બહુવિધ વિતરણ,multivariate distribution
બહુવિધ સામાન્ય વિતરણ,multivariate normal distribution
બહુવિધ વસ્તી,multivariate population
પરસ્પર,mutual
નાબલા,nabla
નેપિરીયન,Napierian
નેપીરીયન લઘુગણક,Napierian logarithm
કુદરતી લઘુગણક,natural logarithm
કુદરતી સંખ્યા,natural number
નોટિકલ માઇલ,nautical mile
n-પરિમાણીય,n-dimensional
n-પરિમાણીય વેક્ટર જગ્યા,n-dimensional vector space
જરૂરી અને પર્યાપ્ત સ્થિતિ,necessary and sufficient condition
જરૂરી સ્થિતિ,necessary condition
નકાર,negation
નકારાત્મક,negative
નકારાત્મક વળાંક,negative curvature
નકારાત્મક ચોક્કસ સ્વરૂપ,negative definite form
નકારાત્મક ચોક્કસ મેટ્રિક્સ,negative definite matrix
નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ,negative semi-definite form
પડોશી,neighbourhood
નેસ્ટેડ સેમ્પલિંગ,nested sampling
ચોખ્ખો પ્રજનન દર,net reproduction rate
ન્યુટોનિયન મિકેનિક્સ,Newtonian mechanics
ન્યુટનનું વિભાજિત તફાવત સૂત્ર,Newton's divided difference formula
ન્યુટનના ગતિના નિયમો,Newton's laws of motion
Neyman ફાળવણી,Neyman allocation
નેમેન પીયર્સન સિદ્ધાંત,Neyman Pearson theory
નિર્બળ તત્વ,nilpotent element
નિલપોટન્ટ મેટ્રિક્સ,nilpotent matrix
નોડ,node
બિન-અબેલિયન જૂથ,non-Abelian group
બિન-સંપૂર્ણ સંકલન,non-absolute convergence
બિન-બીજગણિત,non-algebraic
બિન-અધોગતિ,non-degenerate
બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ,non-degenerate basic feasible solution
બિન-ગાઢ,non-dense
બિન-ગાઢ સમૂહ,non-dense set
પોઈન્ટની બિન-ગણતરીય અનંતતા,non-denumerable infinity of points
અસંખ્યક સમૂહ,non-denumerable set
અભેદ્ય,non-differentiable
બિન ખાલી સબસેટ,non empty subset
બિન-યુક્લિડિયન ભૂમિતિ,non-Euclidean geometry
બિન-સમાન,non-homogeneous
બિન છેદાય છે,non-intersecting
બિન-રેખીય બીજગણિત સમીકરણ,non-linear algebraic equation
બિન-રેખીય વિભેદક સમીકરણ,non-linear differential equation
બિન-રેખીય સમીકરણ,non-linear equation
બિન-રેખીય પ્રોગ્રામિંગ,non-linear programming
બિન-રેખીય રીગ્રેસન,non-linear regression
બિન-રેખીય સંબંધ,non-linear relationship
બિન-નકારાત્મક પૂર્ણાંક,non-negative integer
બિન-નકારાત્મક ચલ,non-negative variable
બિન-પેરામેટ્રિક પરીક્ષણ,non-parametric test
બિન-સંભવિત અભિગમ,non-probabilistic approach
બિન-એકવચન મેટ્રિક્સ,non-singular matrix
બિન-સપ્રમાણ મેટ્રિક્સ,non-symmetric matrix
બિન-તુચ્છ,non-trivial
અદ્રશ્ય નિર્ણાયક,non-vanishing determinant
બિન રદબાતલ,non-void
બિન રદબાતલ સબસેટ,non-void subset
બિન-શૂન્ય નિર્ણાયક,non-zero determinant
નોર ગેટ,NOR gate
સામાન્ય,normal
સામાન્ય પ્રવેગક,normal acceleration
સામાન્ય કોણ,normal angle
સામાન્ય વળાંક,normal curve
સામાન્ય ઘનતા કાર્ય,normal density function
સામાન્ય વિતરણ,normal distribution
સામાન્ય વિતરણ કાર્ય,normal distribution function
મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ,normal form for the matrix
સામાન્ય આવર્તન,normal frequency
સામાન્યકૃત વળાંક,normalized curve
સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર,normalized floating point number
નોર્મલાઇઝર,normalizer
સામાન્ય મેટ્રિક્સ,normal matrix
સામાન્ય સંભાવના વળાંક,normal probability curve
સામાન્ય સંભાવના વિતરણ,normal probability distribution
સામાન્ય પેટાજૂથ (=વિશિષ્ટ પેટાજૂથ),normal subgroup (=distinguished subgroup)
સામાન્ય રેખીય જગ્યા,normed linear space
વેક્ટરનો ધોરણ,norm of a vector
ગેટ નથી,NOT gate
ક્યાંય ગાઢ સમૂહ નથી,nowhere dense set
નલ પૂર્વધારણા,null hypothesis
નલ મેટ્રિક્સ,null matrix
નલ સેટ,null set
નલ વેક્ટર,null vector
સંખ્યા,number
સંખ્યા અક્ષ,number axis
સંખ્યા પદ્ધતિ,number system
સંખ્યા,numeral
સંખ્યા,numeration
અંશ,numerator
સંખ્યાત્મક ગુણાંક,numerical coefficient
સંખ્યાત્મક ગણતરી,numerical computation
સંખ્યાત્મક તફાવત,numerical differentiation
સંખ્યાત્મક પદ્ધતિ,numerical method
n-વેક્ટર,n-vector
n-વેક્ટર જગ્યા,n-vector space
પદાર્થ,object
ઉદ્દેશ્ય કાર્ય,objective function
ત્રાંસુ,oblique
ત્રાંસી એસિમ્પ્ટોટ,oblique asymptote
ત્રાંસી અક્ષ,oblique axis
ત્રાંસુ વિભાગ,oblique section
અવલોકન,observation
અવલોકન કરેલ આવર્તન,observed frequency
અસ્પષ્ટ કોણ,obtuse angle
અષ્ટકોણ,octagon
ઓક્ટાહેડ્રોન,octahedron
ઓક્ટલ સિસ્ટમ,octal system
ઓક્ટન્ટ,octant
એકી,odd
વિચિત્ર વળાંક,odd curve
એકી સંખ્યા,odd number
વિચિત્ર ક્રમચય,odd permutation
વિચિત્ર બહુપદી,odd polynomial
ઓગિવ,ogive
એક થી એક પત્રવ્યવહાર,one to one correspondence
એક થી એક કાર્ય,one to one function
એક થી એક નકશો,one to one map
એક-માર્ગી વર્ગીકરણ,one-way classification
નકશા પર,onto map
ખુલ્લા,open
ઓપન બોલ,open ball
ખુલ્લું અંતરાલ,open interval
ખુલ્લું કિરણ,open ray
ઓપન સેટ,open set
કામગીરી,operation
ઓપરેશનલ સંશોધન,operational research
કામગીરી સંશોધન,operations research
ઓપરેટર,operator
વિરોધી કોણ,opposite angle
વિપરીત ઘટના,opposite event
શ્રેષ્ઠ મૂળભૂત શક્ય ઉકેલ,optimal basic feasible solution
શ્રેષ્ઠ સ્થિતિ,optimal condition
શ્રેષ્ઠ લોટ કદ,optimal lot size
શ્રેષ્ઠ મૂલ્ય,optimal value
શ્રેષ્ઠ,optimum
ભ્રમણકક્ષા,orbit
ઓર્ડર,order
ઓર્ડર કરેલ જોડી,ordered pair
ઓર્ડર કરેલ સેટ,ordered set
ઓર્ડર,ordering
નિર્ણાયકનો ક્રમ,order of a determinant
જૂથનો ક્રમ,order of a group
મેટ્રિક્સનો ક્રમ,order of a matrix
જૂથમાં તત્વનો ક્રમ,order of an element in a group
વિભેદક સમીકરણનો ક્રમ,order of differential equation
કામગીરીનો ક્રમ,order of operation
શૂન્યનો ક્રમ,order of zero
ઓર્ડિનલ નંબર,ordinal number
સામાન્ય વિભેદક સમીકરણ,ordinary differential equation
ઓર્ડિનેટ,ordinate
અસ્પષ્ટતા,oreintability
ઓરિએન્ટેશન,orientation
સપાટીની દિશા,orientation of surface
મૂળ,origin
કોઓર્ડિનેટ્સનું મૂળ,origin of coordinates
ઓર્થોસેન્ટર,orthocentre
ઓર્થોગોનલ,orthogonal
ઓર્થોગોનલ અક્ષો,orthogonal axes
ઓર્થોગોનલ કુટુંબ,orthogonal family
ઓર્થોગોનલ જૂથ,orthogonal group
ઓર્થોગોનાલિટી સ્થિતિ,orthogonality condition
ઓર્થોગોનલાઇઝેશન,orthogonalization
ઓર્થોગોનલ મેટ્રિક્સ,orthogonal matrix
ઓર્થોનોર્મલ,orthonormal
ઓર્થોનોર્મલ આધાર,orthonormal basis
ઓસિલેશન,oscillation
કાર્યનું ઓસિલેશન,oscillation of a function
ઓસીલેટરી કાર્ય,oscillatory function
ઓસ્ક્યુલેટીંગ,osculating
બાહ્ય ઉત્પાદન,outer product
આઉટપુટ,output
અતિનિર્ધારિત સિસ્ટમ,overdetermined system
જોડી કરેલી સરખામણી,paired comparision
જોડીમાં જોડાણ તોડી નાખવું,pairwise disjoint
જોડી પ્રમાણે સ્વતંત્ર,pairwise independent
સમાંતર દળો,parallel forces
સમાંતરગ્રામ,parallelogram
દળોનો સમાંતરગ્રામ,parallelogram of forces
વેગનો સમાંતરગ્રામ,parallelogram of velocities
સમાંતર,parallelopiped
પરિમાણ,parameter
પેરામીટર ફ્રી (= નોનપેરામેટ્રિક),parameter free (=nonparametric)
વિતરણ પરિમાણ,parameter of distribution
પેરામેટ્રિક,parametric
પેરામેટ્રિક સંકલન,parametric coordinate
પેરામેટ્રિક વળાંક,parametric curve
પેરામેટ્રિક સમીકરણ,parametric equation
પેરામેટ્રિક રેખીય પ્રોગ્રામિંગ,parametric linear programming
પેરામેટ્રિક પદ્ધતિ,parametric method
પેરામેટ્રિક ઉદ્દેશ્ય કાર્ય,parametric objective function
પેરામેટ્રિક પ્રોગ્રામિંગ,parametric programming
પેરામેટ્રિક રજૂઆત,parametric representation
પરિમાણીકરણ,parametrization
કૌંસ,parenthesis
કૌંસ નોટેશન,parenthesis notation
પિતૃ વસ્તી,parent population
પેરેટો વળાંક,Pareto curve
સમાનતા તપાસ,parity check
આંશિક મૂંઝવણ,partial confounding
આંશિક સહસંબંધ,partial correlation
આંશિક વ્યુત્પન્ન,partial derivative
આંશિક વિભેદક સમીકરણ,partial differential equation
આંશિક તફાવત,partial differentiation
આંશિક અપૂર્ણાંક,partial fraction
આંશિક એકીકરણ,partial integration
આંશિક રીતે આદેશ આપ્યો,partially ordered
આંશિક રીતે ઓર્ડર કરેલ સેટ,partially ordered set
આંશિક ઓર્ડર,partial order
આંશિક રીગ્રેસન ગુણાંક,partial regression coefficient
આંશિક રકમ,partial sum
કણ,particle
ચોક્કસ કેસ,particular case
ચોક્કસ અભિન્ન,particular integral
ચોક્કસ ઉકેલ,particular solution
પાર્ટીશન,partition
મેટ્રિસીસનું વિભાજન,partitioning of matrices
