Odiya,English
ପତ୍ର ୱେବର |,Leaf webber
ପଙ୍ଗପାଳ |,Locust
ମାକ୍ରୋ ବିବର୍ତ୍ତନ |,Macro evolution
ମାକ୍ରୋକ୍ଲିଅମ୍ |,Macroclimate
ମାକ୍ରୋମୋଲେକ୍ |,Macromolecule
ମାକମରୁଟେସନ୍ |,Macromutation
ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |,Macronutrient
ମାକ୍ରୋପୋରସ୍,Macropores
ମାଗଟ୍,Maggot
ମ୍ୟାଗମା |,Magma
ମ୍ୟାନ୍ସେସିଆ |,Magnesia
ମ୍ୟାଗ୍ନେସିୟମ୍,Magnesium
ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |,Magnetic stirrer
ତିକ୍ତ,Magnitude
Mahoha cake,Mahua cake
ମେନିନାଇନର୍ ଲାଇନ୍ |,Maintainer line
ରକ୍ଷଣାବେକ୍ଷଣ,Maintenance
ମାଟର,Maize sheller
ପୁରୁଷ ନିର୍ଜଳ |,Male sterile
ଅସମ୍ମାନ,Malformation
ଅସମ୍ମାନ,Malignancy
ପୁଷ୍ପ,Malnutrition
ଦୁଷ୍କର୍ମ,Malpractice
ମାଲଂ,Malting
ହାଲୁକା,Manger
ମାଙ୍ଗ୍ରୋଭସ୍ |,Mangroves
ମନୋମିଟର |,Manometer
ମନୋମିଟର |,Manometer
ମାନିସାସା (ଲୋଗାରିଥମ୍ ର),Mantissa (of logarithm)
ଖତ,Manure
ସ୍ନାୟୁ,Manuring
ମାର୍ଜିନାଲ୍,Marginal
ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ,Marginal cost
ମାର୍ଜିନାଲ୍ ଜମି |,Marginal land
ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |,Marginal product
ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |,Marginal return
ସାମୁଦ୍ରିକ,Marine
ମାର୍କର (ଜେନେଟିକ୍),Marker (genetic)
ବଜାର,Market
ମାର୍କେଟେବଲ୍ |,Marketable
ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |,Marketable surplus
ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |,Marketed surplus
ମାର୍କେଟିଂ |,Marketing
ମାର୍ଶ,Marsh
ଜନ ପ୍ରବାହ,Mass flow
ଜନ ଚୟନ,Mass selection
ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |,Mass-spectrometer
ମାଷ୍ଟ,Mast
ମାନବର ଉତ୍ତରାଧିକାରୀ,Maternal inheritance
ମିଳନ,Mating
ମାଟ୍ରିକ୍ ସମ୍ଭାବନା,Matric potential
ଚିକିତ୍ସା,Maturation
ପରିପକ୍ୱତା (ଫସଲ),Maturity (crop)
ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |,Maximum available water
ସର୍ବାଧିକ କ୍ରପ୍ |,Maximum cropping
ସର୍ବାଧିକ ଅବଶିଷ୍ଟ ସୀମା |,Maximum residue limit
ସର୍ବାଧିକ ସ୍ଥାୟୀ ଅମଳ |,Maximum sustainable yield
ସର୍ବାଧିକ ଥର୍ମୋମିଟର |,Maximum thermometer
ସର୍ବାଧିକ ଜଳ ଶୋ '|,Maximum water holding capacity
ମଟର ବଗିଚା |,Meadow orcharding
ମିଆଦେଖା |,Mealy
ଅର୍ଥ ବିଚ୍ୟୁତି |,Mean deviation
ଅର୍ଥ ହେଉଛି ଜୀବନ (ପରମାଣୁ),Mean life (nuclear)
ଅର୍ଥ ସମୁଦ୍ର ପତ୍ତନ |,Mean sea level
ହାରାହାରି ବର୍ଗ |,Mean square
ମାପ,Measure
ମାପ,Measurement
ଯାନ୍ତ୍ରିକ,Mechanical
ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ (ମାଟି),Mechanical analysis (soil)
ଯାନ୍ତ୍ରିକ ପ୍ରତିରୋପଣ |,Mechanical impedence
ଯାନ୍ତ୍ରିକ ଚାଷ,Mechanized farming
ମଧ୍ୟମ,Median
Medic ଷଧୀୟ ଉଦ୍ଭିଦ |,Medicinal plant
ଭୂମଧ୍ୟସାଗରୀୟ ଜଳବାୟୁ |,Mediterranean climate
MegaGaGamescesiesis,Megagametogenesis
MeasgPorangia,Megasporangia
ମେଗାସପୋର (ମାକ୍ରୋସପୋର),Megaspore (macrospore)
Megasporogeresis,Megasporogenesis
ମିଆଏସୋଇସ୍,Meiosis
ମେଲୋ ମାଟି |,Mellow soil
DNA ର ତରଳିବା |,Melting of DNA
ମେମ୍ବ୍ରେନ୍ ଫିଲ୍ଟର୍ |,Membrane filter
ମେଣ୍ଡେଲିଆନ୍ ଉତ୍ତରାଧିକାରୀ |,Mendelian inheritance
ମେଣ୍ଡେଲିଜିମ୍ |,Mendelism
ମେଣ୍ଡେଲଙ୍କ ଉତ୍ତରାଧିକାରର ନିୟମ |,Mendel's law of inheritance
ବାଣିଜ୍ୟ,Merchandise
ମର୍କୁରୀ,Mercury
ମେରିସମରଣ,Meristem
ମିଆଁଲାକରଣ,Mesoclimate
ମେସୋଡର୍ମ,Mesoderm
ମେସୋଫିଲ୍ |,Mesophyll
ମେସୋଫାଇଟ୍ |,Mesophyte
ମେସୋସ୍-ପୋରସ୍ |,Meso-pores
ମେସୋସସେର୍ |,Mesosphere
ମେସେଞ୍ଜର rna (m-rna),Messenger RNA (m-RNA)
ମେଟାବୋଲିଜିମ୍ |,Metabolism
ମେଟାବୋଲାଇଟ୍ |,Metabolites
ଧାତୁ ଡ୍ୟାମ୍,Metal dam
ମେଟାମୋର୍ଫିକ୍ ପଥର |,Metamorphic rocks
ମେଟାମୋର୍ଫୋସିସ୍ |,Metamorphosis
Metatafse,Metaphase
ମେଟାଷ୍ଟ୍ରସ୍,Metastrus
ମେଟାକ୍ସେନିଆ |,Metaxenia
ପାଣିପାଗ ବିଜ୍ଞାନ,Meteorology
Methamemoblabinemia,Methaemoglobinaemia
ପଦ୍ଧତି ପ୍ରଦର୍ଶନ,Method demonstration
ମିକା,Mica
ମାଇକ୍ରୋ ବେସନ |,Micro basin
ମାଇକ୍ରୋ ଫୁନା |,Micro fauna
ମାଇକ୍ରୋବେକ୍ |,Microbe
ମାଇକ୍ରୋବିଆଲ୍ ବାୟୋମାସ୍ କାର୍ବନ |,Microbial biomass carbon
ମାଇକ୍ରୋବାୟଲ୍ ଅବନତି |,Microbial degradation
ମାଇକ୍ରୋବିଆଲ୍ କୀଟନାଶକ |,Microbial insecticide
ମାଇକ୍ରୋବାୟୋଲୋଜି |,Microbiology
ମାଇକ୍ରୋବାୟୋଟିକ୍ |,Microbiotic
ମାଇକ୍ରୋକମେଣ୍ଟ |,Microclimate
ମାଇକ୍ରୋନିଭ୍ରଏନସନ୍ |,Microenvironment
ମାଇକ୍ରୋଫ୍ଲୋରା |,Microflora
ମାଇକ୍ରୋଗମେତିଟେଜେଞ୍ଜେସିସ୍ |,Microgametogenesis
ମାଇକ୍ରୋରିଣ୍ଡେସନ୍ |,Microirrigation
ମାଇକ୍ରୋମେଟ୍ରାକୋଲୋଜି |,Micrometeorology
ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |,Micronutrient
ମାଇକ୍ରୋପ୍ଲଟ୍ |,Microplot
ମାଇକ୍ରୋପୋର,Micropore
ମାଇକ୍ରୋପାଇଲ୍ |,Micropyle
ମାଇକ୍ରୋସ୍କୋପି |,Microscopy
ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |,Microsporangium
ମାଇକ୍ରୋସପୋର ସଂସ୍କୃତି |,Microspore culture
ମାଇକ୍ରୋସପୋର ମାତା କକ୍ଷ |,Microspore mother cell
ମାଇକ୍ରୋସପୋର |,Microspore
ମାଇକ୍ରୋଟୋମେ |,Microtome
ମାଇକ୍ରୋଟୋପୋଗ୍ରାଫି |,Microtopography
ମଧ୍ୟମ ସିଜନ୍ ସଂଶୋଧନ |,Mid-season correction
ସ୍ଥାନାନ୍ତରଣ,Migration
କ୍ଷୀର ଶସ୍ୟ ପର୍ଯ୍ୟାୟ |,Milk grain stage
ମିଲଲେପେଡେ |,Millepede
ମିଲେଟ୍ |,Millets
ମିଲିଂ ପୁନରୁଦ୍ଧାର,Milling recovery
ମିଲ୍ କରିବା,Milling
ମିନେରାଲ୍ ପୁଷ୍ଟିକର |,Mineral nutrition
ଖଣିଜ ମାଟି |,Mineral soil
ଖଜୁରୀ,Mineralisation
ଖଣିଜ ପଦାର୍ଥ,Minerals
ସର୍ବନିମ୍ନ ଥର୍ମୋମିଟର |,Minimum thermometer
ସର୍ବନିମ୍ନ ଟିଲଗ୍ |,Minimum tillage
ଛୋଟ ଫସଲ,Minor crops
ମାଇଟୋିକ୍ ଇଣ୍ଡେକ୍ସ |,Miotic index
ମିସିସନ୍ ମ୍ୟୁଟେସନ୍ |,Missence mutation
କୁହୁଡି ଜଳସେଚନ |,Mist irrigation
କୁହୁଡି,Mist
Mitochonrial,Mitochondria
ମିଟୋସାଇସ୍ |,Mitosis
ମିଟର୍ଲିଚଙ୍କ ନିୟମ |,Mitscherlich's law
ମିଶ୍ରିତ କ୍ରପ୍ |,Mixed cropping
ମିଶ୍ରିତ ଚାଷ,Mixed farming
ମିଶ୍ରିତ ସାର,Mixed fertilizer
ମିଶ୍ରିତ ଚରିବା |,Mixed grazing
ମିଶ୍ରିତ ସୁଇପ୍ |,Mixed sward
ମଡେଲ୍,Model
ମଡେଲିଂ,Modelling
ପରିବର୍ତ୍ତିତ ବାତାବରଣ ପ୍ୟାକେଜିଂ |,Modified atmosphere packaging
ଆର୍ଦ୍ରତା ଉପଲବ୍ଧତା ସୂଚକାଙ୍କ |,Moisture availability index
ଆର୍ଦ୍ରତା ଅଭାବ ସୂଚକାଙ୍କ |,Moisture deficit index
ଆର୍ଦ୍ରତା ସମାନ |,Moisture equivalent
ଆର୍ଦ୍ର ଶାସନ |,Moisture regime
ଆର୍ଦ୍ରତା ରିଲିଜ୍ ବକ୍ର |,Moisture release curve
ଆର୍ଦ୍ରତା ଧାରଣ,Moisture retention
ଆର୍ଦ୍ରତା ଚାପ |,Moisture stress
ଆର୍ଦ୍ରତା ଟେନସନ |,Moisture tension
ଆର୍ଦ୍ରତା,Moisture
ମୋଲାର ସମାଧାନ,Molar solution
ଗୁଣ୍ଡ,Molasses
ମଲେ ଡ୍ରେନେଜ୍ |,Mole drainage
ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |,Molecular biology
ମଲିକୁଲାର୍ ପ୍ରଜନନ |,Molecular breeding
ମଲିକୁଲାର ହାଇବ୍ରିଡାଇଜେସନ୍ |,Molecular hybridization
ମଲୁସିସିଏସ୍ |,Molluscicide
ମୁଦ୍ରା ସୁବିଧା ସୂଚକାଙ୍କ (MAI),Monetary advantage index (MAI)
ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |,Monoclonal antibody
Monocotyledlondon,Monocotyledons
ମୋନୋକ୍ରୋପ୍ (ମନୋବୃତ୍ତି),Monocrop (Monoculture)
ମୋନୋମିୟର୍ |,Monoecious
ମୋନୋଗେସିସ୍,Monogenesis
ମୋନୋହାଇବ୍ରାଇଡ୍ |,Monohybrid
ମୋନୋଜି ଗ୍ଲାଜିଟିକ୍ |,Monozygotic
ମ so ସୁମୀ |,Monsoon
ମଣ୍ଟମୋରିଲିୟନାଇଟ୍ |,Montmorillonite
ମୋର୍,Moor
ମଦିନ ସକାଳ,Mor
ମୋର୍ଗାନ୍ ୟୁନିଟ୍ |,Morgan unit
Morphogenesis,Morphogenesis
Morphological ଆଡାପ୍ଟେସନ୍ |,Morphological adaptation
Morphology,Morphology
ବନ୍ଧକ,Mortgage
ମୋଟର,Mottle
ଚଟାଣିବା,Mottling
ଛାଞ୍ଚ,Mould
ମୁକାବିଲା,Moulting
ମୁଣ୍ଡ ସଂସ୍କୃତି |,Mound culture
ମାଉଣ୍ଡ ଲେଜର |,Mound layering
ମରୁଡ଼ି,Mower
କାଟିବା,Mowing
ମୁକିଲଜ୍ |,Mucilage
ମକ୍ ମୃତ୍ତିକା |,Muck soil
କାଦୁଅ,Muddy
ମଫଲ,Muffle
ମଲଚ ଚାଷ,Mulch farming
ମଲଚ୍ ଟିଲଗେଜ୍ |,Mulch tillage
ମଲଚ,Mulch
ମଲଚିଂ |,Mulching
ମୁଲ୍,Mull
ମଲ୍ଟି ଷ୍ଟୋରୀ କ୍ରପ୍ |,Multi storey cropping
ଏକାଧିକ ସମ୍ପର୍କ |,Multiple correlation
ଏକାଧିକ ଫସଲ,Multiple cropping
ଏକାଧିକ କ୍ରପ୍ ଇଣ୍ଡେକ୍ସ |,Multiple cropping index
ଏକାଧିକ କ୍ରସ୍ |,Multiple cross
ଏକାଧିକ ପ୍ରତିରୋଧ,Multiple resistance
ମଲ୍ଟିଭାରୀ,Multivariate
ବହୁମୁଖୀ |,Multizygotic
ମମିଫିକେସନ୍ |,Mummification
ମୂଖ୍ୟ ଫଳ |,Mummified fruit
ମୁସ୍କୋଭାଇଟ୍ |,Muscovite
ମୂଷା,Mushroom
ମୁଟାଗେନ୍ |,Mutagen
ମୁଟିଆଣ୍ଟ |,Mutant
ମୁଟିସନ୍ |,Mutation
ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |,Mutual inhibition
ମ୍ୟୁଚୁଆଲଜ,Mutualism
ମାଇସେଲିୟମ୍,Mycelium
ମାଇକୋଲୋଜି |,Mycology
MyCoplaSma,Mycoplasma
Mycorrihiza,Mycorrhiza
ମାସ୍,Mace
ମାଦର |,Madar
ମାଡାହାକା |,Madhuca
ମେକାଇଜ୍,Maize
ମାକାନାରୁ ମାକାନା |,Makhana
ମାଣ୍ଡାରିନ୍ |,Mandarin
ଆମ୍ବ ରୋଟିର୍ |,Mango zinger
ଆମ୍ବ,Mango
"ମାର୍ଗୋସା, ନେମେ |","Margosa, neem"
ମାରିଗୋଲ୍ଡ |,Marigold
ମାଷ୍ଟିକ୍ ଗଛ |,Mastic tree
ମେରିଲ୍,Merrill
ମେସ୍ତା |,Mesta
ମେଣ୍ଟ,Mint
ମୋଲୋକା ବିନ୍ |,Molucca bean
ମାଙ୍କଡ଼ ଜ୍ୟାକ |,Monkey jack
ମୋରିଙ୍ଗା,Moringa
ସକାଳ ଗ glory ରବ (convolvulus),Morning glory (convolvulus)
ମସବବି,Mosambi
ପୋକ ବିନ୍,Moth bean
ମୁଲବେରୀ |,Mulberry
ମୂଷା,Mushroom
ମୁସ୍କର ମେଲନ୍ |,Musk melon
ମୂଷା,Musk
ସୋରିଷ |,Mustard
ମିରଟ,Myrtle
ମାନଚିତ୍ର ଗ୍ରୀନ୍ ଘାସ |,Mapier grass
Mealy ବଗ୍ |,Mealy bug
ମିଡଜ,Midge
ମାଇଟ୍,Mites
ମାଙ୍କଡ଼,Monkey
ମଶା,Mosquito
ପୋକ,Moth
ପାଣିପାଗ ବିଜ୍ଞାନୀ |,Meteorologist
ମାଇକ୍ରୋବିଡିଓଲୋଜିଷ୍ଟ |,Microbiologist
MyCoogistist,Mycologist
ନାନୋଟେକ୍ନୋଲୋଜି |,Nanotechnology
Nappiform,Napiform
ନାର୍କୋଟିକ୍ |,Narcotic
ନାସ୍ତିକ୍ ଆନ୍ଦୋଳନ |,Nastic movement
ଜାତୀୟ ପ୍ରଦର୍ଶନ,National demonstration
ଜାତୀୟକରଣ (ଜମିର),Nationalization (of land)
ପ୍ରାକୃତିକ,Natural
ପ୍ରାକୃତିକ କ୍ଷୟ |,Natural erosion
ପ୍ରାକୃତିକ ଚାଷ,Natural farming
ପ୍ରାକୃତିକ ସମ୍ପଦ,Natural resources
ପ୍ରାକୃତିକ ଚୟନ,Natural selection
ପ୍ରାକୃତିକ ଉଦ୍ଭିଦ |,Natural vegetation
ବେକ (ହୋର୍ଟ),Neck (hort)
ନୋକ୍ରୋସାଇସ୍,Necrosis
ଅମୃତଭଣ୍ଡା,Nectar
ନକାରାତ୍ମକ ଆଲୋଲୋପାଥି |,Negative allelopathy
ନୋଟିସାଇଡ୍ |,Nematicide
ନେମାଟୋଡ୍ ପ୍ରତିରୋଧକ ମୂଳ ଅଟେ |,Nematode resistant rootstock
ନେମାଟୋଲୋଜି,Nematology
ନୋମୋନି,Neoteny
ନିଟ୍ ଆସିମିସନ୍ ହାର (ନରୀ),Net assimilation rate (NAR)
ନିଟ୍ ଲାଭ,Net gain
ନିଟ୍ ଆୟ (ଫାର୍ମ ଆୟ),Net income (farm income)
ନିଟ୍ ଜଳସେଚନ ଆବଶ୍ୟକତା |,Net irrigation requirement
ନିଟ୍ ଉତ୍ପାଦକତା |,Net productivity
ନେଟ୍ ରିଟର୍ନ,Net return
ଜାଲ,Netting
ନୂର୍ନ,Neuron
ନିରପେକ୍ଷ |,Neutral
ନିରପେକ୍ଷବାଦ,Neutralism
ନିରପେୟାରକରଣ,Neutralization
ନିରପେକ୍ଷ ମାଟି |,Neutral soil
ନ୍ୟୁଟ୍ରନ୍ ଆର୍ଦ୍ରତା ମିଟର |,Neutron moisture meter
ନାଚେ,Niche
ନିକୋଟିନ୍ |,Nicotine
ରାତି ମାଟି |,Night soil
ନାଇଟ୍ରେଟ୍ ଆସିମିଟ୍ |,Nitrate assimilation
ନାଇଟ୍ରେଟ୍ ହ୍ରାସ,Nitrate reduction
ବିଷାକ୍ତତା,Nitrate toxicity
ନାଇଟ୍ରସ୍,Nitre
ନାଇଟ୍ରିକ୍ ଇନହିବିଟର୍ |,Nitrification inhibitor
ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |,Nitrogen assimilation
ନାଇଟ୍ରୋଜେନ୍ ଚକ୍ର |,Nitrogen cycle
ନାଇଟ୍ରୋଜେନ ଅଭାବ |,Nitrogen deficiency
ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସନ୍ |,Nitrogen fixation
ନଟ୍ରୋଜେନସ୍,Nitrogenous
ନୋବାଇଲାଇଜେସନ୍,Nobilization
ସମ୍ଭ୍ରାନ୍ତ କଏନ |,Noble cane
ରାତିସାରା,Nocturnal
ନୋଡ୍,Node
ନୋଡୁଲେଟେଡ୍ ଉଦ୍ଭିଦ |,Nodulated plant
ନୋବୁସନ,Nodulation
ନୋଡଲ୍ କରନ୍ତୁ |,Nodule
ନାମାଦ୍),Nomadion
ସମ୍ଭ୍ରାନ୍ତ,Nomenclature
ଅଣ ଆଲେଲେକ୍ସ |,Non allelic
ଅଣ କ୍ୟାପିଟିଲାରି pour ାଳି |,Non capillary pore
ଅଣ ଦକ୍ଷ ଫସଲ |,Non competing crop
ନିର୍ବିଶେଷ ପରିବର୍ତ୍ତନ |,Nonsense mutation
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହେଁ |,Non significant
ଅଣ-ଏସିଡ୍ ଜଟିଳ ଗଠନ |,Non-acid forming fertilizer
ଅଣ-ସଂଯୋଜନ,Non-conjugation
ଅଣ-ବର୍ଣ୍ଣିତ (ପଶୁ),Non-descript (animal)
ଅଣ-ଜରୁରୀ ଉପାଦାନ |,Non-essential element
ଅଣ-ହୋମୋଜେନସ୍ |,Non-homogenous
ଅଣ-ହୋମୋଲୋଜସ୍ |,Non-homologus
ଅଣ-ପୋଲାର ଯ ound ଗିକ |,Non-polar compound
ଅଣ-ନବୀକରଣ ଯୋଗ୍ୟ ଶକ୍ତି |,Non-renewable energy
ଅଣ-ସିଲେକ୍ଟିଭ୍ ଯୋଗାଯୋଗ ହରବିକାଇଡ୍ |,Non-selective contact herbicide
ଅଣ-ସିଲେକ୍ଟିଭ୍ ହରବାଇସିଡ୍ |,Non-selective herbicide
ଅଣ-ସିମ୍ବାଜ୍ିକ୍ ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସିସନ୍ |,Non-symbiotic nitrogen fixation
ସାଧାରଣ ବଣ୍ଟନ,Normal distribution
ସାଧାରଣ ବିହନ,Normal seedlings
ସାଧାରଣ ସମାଧାନ,Normal solution
ନର୍ମିଜ୍ କରିବା,Normalising
ଉତ୍ତର ବ୍ଲୋଟିଂ |,Northern blotting
ଉଲ୍ଲେଖନୀୟ ରୋଗ,Notifiable disease
ନା-ରୋପଣ କରିବା ପର୍ଯ୍ୟନ୍ତ |,No-till planting
ବିଷାକ୍ତ ତୃଣକ |,Noxious weeds
ପରମାଣୁ ଚୁମ୍ବକୀୟ |,Nuclear magnetic
ନ୍ୟୁକ୍ଲିୟ ଏସିଡ୍ |,Nuclei acid
ନ୍ୟୁଲିଭାକ୍ଟର୍,Nucleobacter
ନ୍ୟୁକ୍ଲାଇଲସସ୍,Nucleolus
ନ୍ୟୁକଲିଟାଇଡ୍ |,Nucleotide
ନ୍ୟୁକ୍ଲିୟସ୍,Nucleus
ନଲ୍ ହାଇପୋଥେସିସ୍ |,Null hypothesis
Nullisomic,Nullisomic
েLL- ମ୍ୟୁଟେସନ୍ |,Null-mutation
ନର୍ସ ସେଲ୍ |,Nurse cell
ନର୍ସ କ୍ରପ୍ |,Nurse crop
ନର୍ସରୀ,Nursery
ବାଦାମ |,Nut
ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |,Nutrient cycling
ପୁଷ୍ଟିକର ଅଭାବ ଲକ୍ଷଣ |,Nutrient deficiency symptoms
ପୁଷ୍ଟିକର,Nutrition
ପୁଷ୍ଟିକର ମୂଲ୍ୟ |,Nutritional value
ପୁଷ୍ଟିକର ମୂଲ୍ୟ ସୂଚକାଙ୍କ |,Nutritive value index
କୃଷି ସହିତ ଜଡିତ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦଗୁଡିକର ନାମ |,Names of important plants related to agriculture
ନାଗାଇ କ୍ୟାମ୍ପେଫୋର |,Nagai camphor
ନରସିସସ୍ |,Narcissus
ନିଗେଲା |,Nigella
ନାଇଜର,Niger
ନାଇଟ୍ ଜସ୍ମିନ୍ |,Night jasmine
ନିପା ପଦ୍ମ,Nipa palm
ବାଦାମ ଘାସ |,Nut grass
ବାଦାମ ସେଜ୍ |,Nut sedge
Nutmegg,Nutmeg
ନେମୋଡେଡ୍ |,Nematode
Nut ୱେବଭିଲ୍ |,Nut weevil
ନେମୁଟୋଲୋଜିଷ୍ଟ,Nematologist
ଏରୋବ ଲଗାନ୍ତୁ |,Obligate aerobes
AnaRobobes ବାଧ୍ୟତାମୂଳକ |,Obligate anaerobes
ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |,Obligate parasite
ବାଧ୍ୟତାମୂଳକ,Obligate
ଅଫ୍ ଷ୍ଟାଟଗୁଡିକ,Off-type plants
ତେଲ କେକ୍,Oil cake
ଓକାଜାକି ଖଣ୍ଡ |,Okazaki fragment
ଓଲେରିକାଲ୍ଟର,Olericulture
ଅଲିଗୋଜି |,Oligogene
ଓଲିଗୋନୁଲିଟିଡ୍ |,Oligonucleotide
ଓଲିଭ୍ ତେଲ,Olive oil
ଓମେଗା -3 ଫ୍ୟାଟି ଏସିଡ୍ |,Omega-3-fatty acid
Omnivours,Omnivorous
ଅଯୋଜନ |,Oncogene
OncOpenentic ଜୀବାଣୁ |,Oncogenic virus
ଅଙ୍କୋଲୋଜି |,Oncology
ଅନ୍-ଫାର୍ମ ଅନୁସନ୍ଧାନ |,On-farm research
Oocyte,Oocyte
ପରିଚାଳନା ମୂଲ୍ୟ,Operating cost
ଓପନ୍ |,Operon
ସୁଯୋଗ କ୍ରପ୍ କରିବା |,Opportunity cropping
Optimum doe,Optimum dose
ସର୍ବୋତ୍କୃଷ୍ଟ ଅର୍ଥନ dooe ତିକ ମାତ୍ରା |,Optimum economic dose
ବଗିଚା ଦକ୍ଷତା |,Orchard efficiency
ଜ organici େଇ କୃଷି,Organic agriculture
ଜ organic ବିକ କୋଷଲଏଡ୍ |,Organic colloids
ଜ Organ ବିକ ଚାଷ |,Organic farming
ଜ organic ବ ଖର |,Organic manure
ଜଜିକ୍ ବିଷୟ |,Organic matter
ଜ organic ବିକ ନଟ୍ରୋଜେନ (ମାଟି),Organic nitrogen (soil)
ଜ Organ ବିକ ଫସଫରସ୍ |,Organic phosphorus
ଜ organic ବ ମାଟି |,Organic soil
ଜ organic ବିକ ବସ୍,Organic wastes
ଜ organic ବ୍ |,Organic
ସଂଗଠିତ ମାର୍କେଟିଂ |,Organised marketing
ସଂଗଠନ,Organogenesis
ସଂଗଠନ ମୂଲ୍ୟାଙ୍କନ |,Organoleptic evaluation
ଅର୍ନଲାଇନ୍,Orninthology
ଓଡ଼ିଆ ବିହନ |,Orthodox seed
ଅର୍ଥୋଗୋନାଲ୍ ପଲିନୋମିଆଲ୍ ସମୀକରଣ |,Orthogonal polynomial equation
ଓସମୋସିସ୍ |,Osmosis
ଓସମୋଟିକ୍ ପ୍ରଭାବ,Osmotic effect
ଓସମୋଟିକ୍ ସମ୍ଭାବନା |,Osmotic potential
ବ୍ରେକ୍ ଆଉଟ୍,Out break
ପ୍ରଜାତି,Out breeding
ଚୁଲି,Oven
ଓଭରୱିନ୍ୱର୍ |,Overwinter
ଓଭରଲିପ୍ ପି generation ଼ି |,Overlapping generation
ଓଭମ୍ |,Ovum
ଅକ୍ସିଡେସନ୍,Oxidation
ଅକ୍ସିଲୋଫାଇଟ୍ |,Oxylophytes
ଓଟସ୍ |,Oats
ତେଲ ଖଜୁରୀ |,Oil palm
ଓଲେଣ୍ଡର୍,Oleander
ଅଲିଭ୍,Olive
ପିଆଜ |,Onion
ଓଫିୟମ୍ ପପି |,Opium poppy
"ଓରିଏଣ୍ଟାଲ୍ ପ୍ଲେନ, ୟୁରୋପୀୟ ବିମାନ ଗଛ |","Oriental plane, european plane tree"
ପ୍ୟାକିଂ,Packing
ପ୍ୟାଡକ୍ |,Paddock
ଯୋଡି ହୋଇଥିବା ଧାଡି ରୋପଣ |,Paired row planting
ସ୍ଥନତା,Palatability
ପାନିକଲ,Panicle
ପାରାସୀଙ୍କ ବିସର୍ଜନ |,Paracentric inversion
ପାରାମିଟର,Parameter
ପରଜୀବୀ,Parasite
ପାର୍ ବିମାନ,Parboiling
ପେଣ୍ଟିମା,Parenchyma
ପିତାମାତା ପଥର |,Parent rock
ନାବିକ ମରୁଡ଼ି,Parmanent drought
18 ପାର୍ଟନେନେସିସ୍,Parthenogenesis
ଆଂଶିକ କାରକ ଉତ୍ପାଦନ |,Partial factor productivity
ଅଂଶଗ୍ରହଣକାରୀ ଗ୍ରାମାଞ୍ଚଳ ମୂଲ୍ୟାଙ୍କନ |,Participatory rural appraisal
କଣିକା ଘନତା |,Particle density
ନିଷ୍କ୍ରିୟ ଅବଶୋଷଣ |,Passive absorption
ଚାରଣଭୂମି,Pasture
ପେସ୍ୟୁନାଇଜେସନ୍,Pasturization
PCR (ପଲିମେରୀ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା),PCR (polymerase chain reaction)
କୃଷକ ଚାଷ,Peasant farming
ପିଟ୍ (ମାଟି),Peat (soil)
ପେଡଗୁଡିକ,Ped
ପେଡିକେଲ୍ |,Pedicel
Pedigree,Pedigree
ପେଡୋଜେନିସ୍ |,Pedogenesis
ମିଥ୍ୟାବାଦୀ |,Pedology
ଚୋପା,Peel
ପିଲିଂ,Peeling
ପେଲେଟିଂ,Pelleting
PerColation |,Percolation
ଚିରସ୍ଥାୟୀ |,Perennial
Pericantricାଂଶ ବିସର୍ଜନ |,Pericentric inversion
ପେରି-ସହରୀ,Peri-urban
Permly,Permeability
ଗମ୍ଭୀରତା,Permaculture
ସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ ପଏଣ୍ଟ (pwp),Permanent wilting point (PWP)
