Bengali,Punjabi
1.বোটানিক্যাল কালেকশন 2.বোটানিক্যাল মিউজিয়াম,1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ
হার্বিসাইড,ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ
বংশগতি,ਖ਼ਾਨਦਾਨੀ
বংশগতি,ਖ਼ਾਨਦਾਨੀ
উভকামী,ਲਿੰਗੀ
heterochromatic,heterochromatic
heterofertilization,heterofertilization
1. হাইব্রিডোজ 2. হেটেরোসিস,1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ
সেক্সক্রোমোজোম,ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ
লালনপালন,ਪਾਲਣ ਪੋਸ਼ਣ
হেক্সাডেসিমেল,ਹੈਕਸਾਡੈਸੀਮਲ
ঠান্ডা সুপ্ততা,ਠੰਡੀ ਸੁਸਤਤਾ
উচ্চ ঘনত্ব রোপণ,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
1. পিন্ডলক 2. পাহাড় (ধান),1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ)
হিস্টোগ্রাম,ਹਿਸਟੋਗ੍ਰਾਮ
উচ্চ প্রযুক্তির উদ্যানপালন,ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ
1. দই 2. মৌচাক,1. ਦਹੀਂ 2. ਛਪਾਕੀ
1. আগাছা 2. আগাছা,1. ਨਦੀਨ 2. ਨਦੀਨ
ধারণ,ਹੋਲਡ
ব্যক্তিগত খামার,ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ
হোমিওস্টেসিস,ਹੋਮਿਓਸਟੈਸਿਸ
স্বদেশ,ਵਤਨ
একজাতীয়তা,ਸਮਰੂਪਤਾ
1. সমজাতীয় 2. সমজাতীয়,1. ਸਮਰੂਪ 2. ਸਮਰੂਪ
সহানুভূতিশীল,ਹਮਦਰਦ
সমজাতীয়,ਸਮਰੂਪ
1. খুরিকা 2. খাদ্য পাত্র 3. হ্যাপার,1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ
1. স্তর 2. দিগন্ত,1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ
উদ্যান ফসল,ਬਾਗਬਾਨੀ ਫਸਲ
1. হর্টিকালচার 2. হর্টিকালচার 3. হর্টিকালচার 4. হর্টিকালচার,1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ
