Punjabi,English
ਸੂਖਮ ਜੀਵ,Microorganism
ਮਾਈਕ੍ਰੋਫੈਗਸ,Microphagous
ਮਾਈਕ੍ਰੋਫਜੀ,Microphagy
ਮਾਈਕ੍ਰੋਪਲਰ ਐਂਡ,Micropylar end
ਮਾਈਕ੍ਰੋਪਾਈਲ,Micropyle
ਮਾਈਕ੍ਰੋਪਾਈਲ,Micropyle
ਮਾਈਕ੍ਰੋਪਾਈਲ,Micropyle
ਮਾਈਕਰੋਸੈਟੇਲਾਈਟ,Microsatellite
ਮਾਈਕਰੋਸਕੋਪ,Microscope
ਮਾਈਕਰੋਸਕੋਪੀ,Microscopy
ਮਾਈਕਰੋਸਪਰਸਮੈ,Microspermae
ਮਾਈਕਰੋਸਪਲੇਅਰ,Microsphere
ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ,Microsporangium
ਮਾਈਕਰੋਸਪੋਰ ਟੈਟ੍ਰਾਡ,Microspore tetrad
ਮਾਈਕਰੋਸਫੋਰਫੈਲ,Microsporphyll
ਮਾਈਕਰੋਸਫੋਰਮ,Microsporum
ਮਾਈਕ੍ਰੋਟੋਮ,Microtome
ਮਾਈਕ੍ਰੋਸਟੂਬਲ ਟਰਿੱਪਲੇਟ,Microtuble triplet
ਮਾਈਕ੍ਰੋਟੂਬੁਲਾ ਡਬਲਟ,Microtubule doublet
ਮਾਈਕਰੋਵਿਲੀ,Microvilli
ਤੁਸੀਂ,Micturition
ਮਿਡਬ੍ਰੇਨ,Midbrain
ਮਿਡਲ ਸੇਰੇਬਲਰ ਪੇਡਨਕਲ,Middle cerebellar peduncle
ਮਿਡਲ ਕੰਨ,Middle ear
ਮਿਡਲ ਲਮੇਲਾ,Middle lamella
ਮਿਡਗਟ,Midgut
ਦਾਈ ਦੀ ਦਾਈ,Midwife toad
ਪ੍ਰਵਾਸੀ,Migrant
ਮਾਈਗ੍ਰੇਸ਼ਨ,Migration
ਦੁੱਧ ਦੀ ਖੰਡ,Milk sugar
ਮਿਲਕ-ਉਤਪਾਦਨ ਵਾਲੀ ਗਲੈਂਡ,Milk-producing gland
ਬਾਜਰੇ,Millet
ਮਿਲੀਸਕੋਲ ਪ੍ਰਤੀ ਲੀਟਰ,Milliosmole per liter
ਮਿਲਵਸ,Milvus
ਨਕਲ,Mimicry
ਮਿਨੀਮਤਾ ਦੀ ਬਿਮਾਰੀ,Minamata disease
ਖਣਿਜ,Mineral
ਖਣਿਜ ਤੱਤ,Mineral element
ਖਣਿਜ ਪੋਸ਼ਣ,Mineral nutrition
ਖਣਿਜ,Mineralisation
ਮਾਇਨਰਾਲੋ ਕੋਰਟੀਕੋਇਡ,Mineralo corticoid
ਮਿਨੀਚਰ ਚੁੰਬਕ,Miniature magnet
ਮਾਈਨਿੰਗ ਓਪਰੇਸ਼ਨ,Mining operation
ਮਿਨੀਸੈਟਿਕ,Minisatellite
ਮਾਮੂਲੀ ਝਰੀ,Minor groove
ਮਾਇਓਸਿਨ,Miocene
ਮਿਓਹੀਪਸ,Miohippus
ਮਿਸ਼ਰਾਬਿਲਿਸ,Mirabilis
ਕਥਾ,Mitigation
ਮਾਈਟੋਚੋਂਡਰੀਆ,Mitochondria
ਮਾਈਟੋਚੌਂਡਰੀਅਲ ਮੈਟ੍ਰਿਕਸ,Mitochondrial matrix
ਮੀਟੋਸਿਸ,Mitosis
ਮਟਰਰਲ ਵਾਲਵ (ਬਿਕਸਪਿਡ ਵਾਲਵ),Mitral valve (bicuspid valve)
ਮਿਕਸਡ ਗਲੈਂਡ,Mixed gland
ਮਿਕਸਡ ਨਾੜੀ,Mixed nerves
ਮਿਕਸਟਰੋਫਿਕ,Mixotrophic
ਮੋਬਾਈਲ ਕੈਰੀਅਰ,Mobile carrier
ਮੋਬਾਈਲ ਸਰੋਤ,Mobile source
ਗਤੀਸ਼ੀਲਤਾ,Mobility
ਦਰਮਿਆਨੀ ਸੱਟ,Moderate injury
ਆਧੁਨਿਕ ਦਵਾਈ,Modern medicine
ਆਧੁਨਿਕ ਸਮਾਜ,Modern society
ਸੋਧਕ,Modifiability
ਸੰਸ਼ੋਧਿਤ diyhbird ਅਨੁਪਾਤ,Modified dihybird ratio
ਸੋਧਿਆ ਜੜ,Modified root
ਸੋਧ,Modulate
ਕਾਰਵਾਈ ਦਾ ਸੰਚਾਲਨ,Modulation of action
ਮੁਹਾਵਰੇ ਪਦਾਰਥ,Modulator substance
ਨਮੀ,Moisture
ਨਮੀ ਘਾਟਾ,Moisture deficit
ਮੋਲਰ ਦੰਦ,Molar teeth
ਮੋਲਰ,Molar
ਮੋਲ,Mole
ਮੋਲ,Mole
ਮੋਲ,Mole
ਮੋਲ (ਮੋਲ),Mole (mol)
ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ,Molecular biology
ਅਣੂ ਜੈਨੇਟਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,Molecular genetic analysis
ਅਣੂ ਲੈਵਲ,Molecular level
ਅਣੂ ਮੈਸੇਂਜਰ,Molecular messenger
ਅਣੂ ਮੋਸ਼ਨ,Molecular motion
ਅਣੂ ਨਾਈਟ੍ਰੋਜਨ ਗੈਸ,Molecular nitrogen gas
ਅਣੂ ਸੰਗਠਨ,Molecular organization
ਅਣੂ ਦੇ ਖਿਸਕਣ ਵਾਲੇ,Molecular scissor
ਅਣੂ ਸਰਜੀਕਲ ਪਹੁੰਚ,Molecular surgical approach
ਅਣੂ ਸਾਧਨ,Molecular suture
ਅਣੂ,Molecule
ਮੱਲਸਕ,Mollusc
ਮੋਲਸਕੋਰਸ,Molluscivorous
Molybdenum,Molybdenum
ਮੋਮੋਰਡਿਕਾ,Momordica
ਮੋਨੰਦਰੀਆ,Monandria
ਮੋਨੰਦੇ,Monandry
ਮੋਨਸਮ ਫੌਰਗੁਰੇਟ,Monascus purpureus
ਮੋਨਰਾ,Monera
ਮੋਨਿਲਿਫਾਰਮ,Moniliform
ਮਾਨੀਟਰ,Monitor
ਮਾਨੀਟਰ,Monitor
ਮੋਨੋ ਪਰਤ,Mono layer
ਮੋਨੋਡੇਲ,Monoadelphous
ਮੋਨੋਬਾਸਿਕ ਫਾਸਫੇਟ,Monobasic phosphate
ਬੋਲੋਕਲਾਸਟਿਕ,Monoblastic
ਮੋਨੋਚੇਸਿਆਲ,Monochacial
ਮੋਨੋਕਲਮੀਏਅਸ,Monochlamydeous
ਮੋਨੋਕੋਸਟ੍ਰੋਨਿਕ,Monocistronic
ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ,Monoclonal antibody
ਮੋਨੋਕੋਕਸ,Monococcus
ਮੋਨੋਕੋਟਲੇਡਨ,Monocotyledon
ਮੋਨੋਸਾਸਟਿਕ,Monocystic
ਮੋਨੋਸੀਸਟਿਸ,Monocystis
ਮੋਨੋਸਾਈਟ,Monocyte
ਮੋਨੋਇੰਸ,Monoecious
ਮੋਨੋਗ੍ਰਾਫ,Monograph
ਮੋਨੋਹਾਇਬ੍ਰਿਡ,Monohybrid
ਮੋਨੋਮਰ,Monomer
ਮੋਨੋਮੇਰਿਕ ਜੀ-ਐਕਟਿਨ,Monomeric G-actin
ਮੋਨੋਸੈਕਰਾਈਡ,Monosaccharide
ਮੋਨੋਸੋਡੀਅਮ ਲੂਣ,Monosodium salt
ਮੋਨੋਸੋਮਿਕ,Monosomic
ਮੋਨੋਸਪਰਮੀ,Monospermy
ਮੋਨੋਸਪੋਰਿਕ ਵਿਕਾਸ,Monosporic development
ਮੋਨੋਟ੍ਰੋਪ,Monotropa
ਮੋਨੋਜ਼ੀਗੋਟਿਕ ਇਕੋ ਜਿਹਾ ਜੁੜਵਾਂ,Monozygotic identical twin
ਮਾਂਟਰੀਅਲ ਸੰਧੀ,Montreal treaty
ਮਨੋਦਸ਼ਾ ਵਿਕਾਰ,Mood disorder
ਮੋਰਿੰਗਾ,Moringa
ਮੋਰਫਾਲੈਕਸਿਸ (ਮੋਰਫਾਲਟਿਕ),Morphallaxis (morphallactic)
ਮੋਰਫਾਈਨ,Morphine
ਮੋਰਫੋਜੀਨੇਸਿਸ,Morphogenesis
ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ,Morphological adaptation
ਰੂਪ ਵਿਗਿਆਨ,Morphology
ਮੋਰਸ ਕੋਡ,Morse code
ਮੌਤ,Mortality
ਮੌਤ,Mortality
ਮੌਤ,Mortality
ਮੂਸਾਵਾਦ,Mosaicism
ਮੋਜ਼ੇਕ ਦਰਸ਼ਨ,Mosaic vision
ਕਾਈ,Moss
ਕੀੜਾ,Moth
ਮਾਂ ਧੁਰਾ,Mother axis
Motif,Motif
ਮਤਲਈ ਫਾਰਮ,Motile form
ਮਤਲਈ,Motile spore
ਮੋਟਰ ਫਾਈਬਰ,Motor fibre
ਮੋਟਰ ਨਿ ur ਰੋਨ,Motor neuron
ਮੋਲਡ,Mould
ਅੰਦੋਲਨ,Movement
ਲੋਕੋਮੋਲਸ਼ਨ ਦੀ ਲਹਿਰ,Movement of locomotion
ਐਮ-ਫੇਜ਼ ਫੈਕਟਰ (ਐਮਪੀਐਫ),M-phase promoting factor (MPF)
ਮਰਮਲ,Mrigal
Mucopaptide,Mucopeptide
ਮੁਕੱਦਮਾ,Mucoprotein
ਮੁਕੱਦਮਾ,Mucor
ਮੁਫ਼ਤ ਨਾਲ ਸਬੰਧਤ ਲਿੰਫਾਈਡ ਟਿਸ਼ੂ,Mucosa associated lymphoid tissue
ਮਿ uce ਕੋਸਾ ਝਿੱਲੀ,Mucosa membrane
ਲੇਸਦਾਰ ਗਲੈਂਡ,Mucous gland
ਲੇਸਦਾਰ ਝਿੱਲੀ (ਮੁਕੱਦਮਾ),Mucous membrane (mucosa)
ਮਫਲਿੰਗ ਸ਼ੋਰ,Muffling noise
ਮਲਲੇਰੀਅਨ ਨਕਲ,Mullerian mimicry
ਮਲਟੀਸਲੂਲਰ ਜੀਵ,Multicellular organism
ਮਲਟੀਕਲੋਟ ਫਲੋਰਸੈਂਸ,Multicolour fluorescence
ਮਲਟੀਕੋਸਟੇਟ,Multicostate
ਬਹੁਆਣਾ,Multifission
ਮਲਟੀਲਿਲੋਡ - 375,Multiload - 375
ਮਲਟੀਨੋਕਲ,Multinucleate
ਮਲਟੀਓਵੂਲੈਟੇਟਰ,Multiovulatae terrestress
ਮਲਟੀਓਵਲੇਟ,Multiovulate
ਬਹੁ-ਮੰਤਸਾਸੀਵਾਦ,Multiparasitism
ਬਹੁਪੱਖੀ,Multiparous
ਬਹੁਪੱਖੀ,Multiparous
ਮਲਟੀਪਲ ਐਲੇਲ,Multiple allele
ਮਲਟੀਪਲ ਅਲੀਸਿਜ਼ਮ,Multiple allelism
ਮਲਟੀਪਲ ਫੋਹੌਰ,Multiple fission
ਮਲਟੀਪਲ ਓਵੂਲੇਸ਼ਨ ਭਰੂਣ ਦੀ ਤਕਨੀਕ (ਮੋਏਟ),Multiple ovulation embryo transfer technique (MOET)
ਗੁਣਾ,Multiplication
ਗੁਣਾ ਵਾਧਾ,Multiplicative growth
ਮਲਟੀਪਲਰ ਨਰਵ ਸੈੱਲ,Multipolar nerve cell
ਮਲਟੀਪੋਲਰ ਨਿ ur ਰੋਨ,Multipolar neuron
ਮਲਟੀਪਰਪਜ਼ ਸਾਧਨ,Multipurpose instrument
ਗਮਲੇ,Mumps
Murein,Murein
Musca ਘਰੇਲੂ,Musca domestica
ਮੁਸਕਰਾਹਟ,Muscidae
ਮਾਸਪੇਸ਼ੀ ਫਾਈਬਰ,Muscle fibre
ਮਾਸਪੇਸ਼ੀ ਅਰਾਮ,Muscle relaxtion
ਮਾਸਪੇਸ਼ੀ ਟਿਸ਼ੂ,Muscle tissue
ਮਾਸਪੇਸ਼ੀ,Muscular
ਮਾਸਪੇਸ਼ੀ Dystrophy,Muscular dystrophy
ਮਾਸਪੇਸ਼ੀ Dystrophy,Muscular dystrophy
ਮਾਸਪੇਸ਼ੀ ਪੈਰ,Muscular foot
ਮਾਸਪੇਸ਼ੀ ਲਹਿਰ,Muscular movement
ਮਾਸਪੇਸ਼ੀ ਤਣਾਅ,Muscular tension
ਮਾਸਕੂਲਿਸ,Muscularis
ਮਾਸਕੂਲਰਸ ਐਕਟਰਿਮਾ,Muscularis extrema
ਮਸਕੀਲ,Musculature
ਖੁੰਭ,Mushroom
ਮਸਤੀ,Mussel
ਵਿਗਾੜ,Mutagen
ਪਰਿਵਰਤਨ ਐਲੀ,Mutant allele
ਪਰਿਵਰਤਨ,Mutation
ਇੰਟਰਸ਼ਨ ਪ੍ਰਜਨਨ,Mutation breeding
ਪਰਿਵਰਤਨ ਸਿਧਾਂਤ,Mutation theory
ਮਹਿਲਾ,Mutualism
ਆਪਸੀ ਲਾਭਕਾਰੀ,Mutually beneficial
ਮਾਇਸਥੇਨੀਆ ਗ੍ਰੇਵਿਸ,Myasthenia gravis
Mycelium,Mycelium
ਮਾਈਕੋਬੈਕਟਰੀ,Mycobacterium
Mycobionat,Mycobiont
ਮਾਈਕੋਕ ਐਸਿਡ,Mycoic acid
ਮਾਈਕੋਪਲਾਸਮਾ,Mycoplasma
ਮਾਈਕੋਰਿਹਿਜ਼ਾ,Mycorrhiza
ਮਾਈਕੋਰਿਹਲ,Mycorrhizal
Myleneclonfl,Myelencephalon
ਮਾਇਲੀਨ ਮਿਆਨ,Myelin sheath
ਮਾਈਲੀਨੇਟਡ,Myilinated
ਮਾਇਓਕਾਰਡੀਅਲ ਫਾਈਬਰ,Myocardial fibre
ਮਾਇਓਕਾਰਡੀਅਲ ਇਨਫਾਰਕਸ਼ਨ,Myocardial infarction
ਮਾਇਓਕਾਰਡੀਅਮ,Myocardium
ਮਾਇਓਪਿਤਿ ilip ਲਿਅਮ,Myoepithelium
ਮਾਇਓਫਿਬ੍ਰਿਲ,Myofibril
ਮਾਇਓਜਨਿਕ ਵਿਧੀ,Myogenic mechanism
ਮਾਇੋਗਲੋਬਿਨ,Myoglobin
ਮਾਇਓਮੈਟ੍ਰਿਅਮ,Myometrium
ਮਾਇਓਸਿਨ,Myosin
ਰਹਿਤਿਆਈ,Myristicaceae
ਮਾਇਰੇਮੈਕੋਫਿਲੀ,Myrmecophily
ਮਾਈਕਸੋਮਾਈਸੈੱਟਜ਼ ਮੈਂਬਰ,Myxomycetes member
ਮੈਟੈਟਰਸ,Metatarsus
N-acetyl galactosamine,N-acetyl galactosamine
ਨਜਾ,Naja
ਨੈਨੋਗ੍ਰਾਮ,Nanogram
ਨੈਫਥਲੇਨ,Naphthalene
ਐਨਪਿਫਾਰਮ ਰੂਟ,Napiform root
ਨਾਰਾਵੀਆ,Naravelia
ਨਸ਼ੀਲੇ ਪਦਾਰਥ,Narcotic
ਨਾਸਕ,Nasal sac
ਨਾਸੋਫੈਰਨੈਕਸ,Nasopharynx
ਨਾਸਟਿਕ (ਨਾਮ),Nastic (nastism)
ਨਾਸਿਕ ਕਿਸਮ,Nastic type
ਬੰਦਤਾ (ਜਨਮ ਦਰ),Natality (birth rate)
ਰਾਸ਼ਟਰੀ ਏਡਜ਼ ਕੰਟਰੀਬ੍ਰੇਸ਼ਨ (ਨੈਕੋ),National AIDS Contral Organisation (NACO)
ਨੈਸ਼ਨਲ ਪਾਰਕ,National park
ਰਾਸ਼ਟਰੀ ਬੀਜ ਕਾਰਪੋਰੇਸ਼ਨ (ਐਨਐਸਸੀ),National seed corporation (NSC)
ਦੇਸੀ ਐਂਟੀਜੇਨ,Native antigen
ਨੇਟਿਵ ਰਾਕ,Native rock
ਨੇਟਿਵ ਸਪੀਸੀਜ਼,Native species
ਕੁਦਰਤੀ ਐਫੀਲੀਅਟੀ,Natural affinity
ਕੁਦਰਤੀ ਬੁਜ਼ਾਈ,Natural ageing
ਕੁਦਰਤੀ ਅਲੋਪਤਾ,Natural extinction
ਕੁਦਰਤੀ ਵਾਧਾ,Natural increase
ਕੁਦਰਤੀ ਕਾਤਲ ਸੈੱਲ,Natural killer cell
ਕੁਦਰਤੀ ਪੇਸਮੇਕਰ,Natural pacemaker
ਕੁਦਰਤੀ ਕੀਟ ਕੰਟਰੋਲ,Natural pest control
ਕੁਦਰਤੀ ਵਿਗਿਆਨ,Natural science
ਕੁਦਰਤੀ ਚੋਣ,Natural selection
ਕੁਦਰਤੀ ਸੰਸਾਰ,Natural world
ਕੁਦਰਤੀ ਜ਼ੋਨ,Natural zone
ਕੁਦਰਤਵਾਦੀ,Naturalist
ਮਤਲੀ,Nausea
ਗਰਦਨ,Neck
ਗਰਦਨ,Neck
ਨੇਕਰੋਸਿਸ,Necrosis
ਅੰਮ੍ਰਿਤ ਚੂਸਣਾ,Nectar sucking
ਸੰਕੇਤਕ,Nectarifarous
ਨੇਕਰੀ,Nectary
ਨੇਕਰੀ,Nectary
ਨੇਕਟੁਰਸ,Necturus
ਨਕਾਰਾਤਮਕ (ਰੋਕ) ਗੱਲਬਾਤ,Negative (inhibition) interaction
ਨਕਾਰਾਤਮਕ ਫੀਡ ਵਾਪਸ,Negative feed back
ਨਕਾਰਾਤਮਕ ਤੌਰ ਤੇ ਚਾਰਜ ਕੀਤਾ ਗਿਆ,Negatively charged
ਨੇਮੈਟਹੇਲੇਮਿੰਸ,Nemathaleminthes
ਨੈਟੋਡੋਡ,Nematode
ਨਿਓਪਲਾਸਮ,Neoplasm
ਨਿਓਪਲਾਸਮ,Neoplasm
ਨੇਪੰਥਸੈ,Nepenthaceae
ਨੇਪੰਸ਼ਾਂ,Nepenthes
ਨੇਫ੍ਰਿਡੀਆ,Nephridia
ਨੇਫਰੀਡਲ ਨਹਿਰ,Nephridial canal
ਨੇਫ੍ਰਿਡਿਯਪੋਰ,Nephridiopore
ਨੇਫ੍ਰੋਨ,Nephron
ਨੇਫੋਨਸਟੋਮ,Nephrostome
ਨੇਪਚਿ .ਨ ਦਾ ਪਿਆਲਾ,Neptune's cup
ਨੇਰੀਅਮ,Nerium
ਨਸ ਸੈੱਲ,Nerve cell
ਨਸ ਪ੍ਰਭਾਵ,Nerve impulse
ਨਰਵ ਰਿੰਗ,Nerve ring
ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,Nervous system
ਨਿ newsoder,Nesoderm
ਨੈਸੇਰੀਅਨ ਗੋਨੋਰੀਆ,Nesseria gonorrhoea
ਨੈੱਟ ਚਾਰਜ,Net charge
ਸ਼ੁੱਧ ਪ੍ਰਾਇਮਰੀ ਉਤਪਾਦਕਤਾ,Net primary productivity
ਸ਼ੁੱਧ ਉਤਪਾਦਨ ਕੁਸ਼ਲਤਾ,Net production efficiency
ਨੈੱਟਵਰਕ ਸਪੀਸੀਜ਼,Network species
ਨਿਮਰ ਪਲੇਟ,Neural plate
ਨਿ ne ਰਲੈਥੀਨੀਆ,Neurasthenia
Neurilemma,Neurilemma
Neuro Hypophysis,Neuro hypophysis
Neuroendocriney ਸਿਸਟਮ,Neuroendocrine system
Neuropithilium,Neuroepithelium
ਨਿ uro ਰਤਲੀਆ ਸੈੱਲ,Neuroglia cell
Neurohypophysis,Neurohypophysis
ਨਿ ur ਰੋਮਸਕੂਲਰ ਫੰਕਸ਼ਨ,Neuromuscular function
ਨਿ ur ਰੋਨ,Neuron
ਨਿ ur ਰੋਫਿਸਿਨ-ਪ੍ਰੋਟੀਨ ਬਾਂਡ,Neurophysin-protein bond
ਨਿ ne ਰੋਸਪੋਰਾ,Neurospora
ਨਿ ur ਰੋਸਰਜਨ,Neurosurgeon
ਨਿ ur ਰੋਟਿਕ ਚਿੰਤਾ,Neurotic anxiety
ਨਿ ur ਰੋਟਿਕ ਵਿਅਕਤੀਗਤ,Neurotic individual
Neurotransmetter,Neurotransmitter
ਨਿ ur ਰੋਲੇਸ਼ਨ,Neurulation
ਨਿਰਪੱਖਤਾ,Neutralisation
Neutrofilil,Neutrophil
ਨਵਾਂ ਯੋਜਨਾਬੱਧ,New systematics
ਨਿਆਸੀਨ,Niacin
ਨਿਸ਼ਿਮਾਈਜ਼ੇਸ਼ਨ,Niche specialisation
Niche,Niche
ਨਿਕੋਟਿਨਮਾਈਡ ਐਡੀਨੇਨ,Nicotinamide adenine
ਨਿਕੋਟਿਨ,Nicotine
ਨਿਕੋਟਿਨਿਕ ਐਸਿਡ,Nicotinic acid
ਨਿੰਦਾ ਕਰਨ ਵਾਲੀ ਝਿੱਲੀ,Nictitating membrane
ਨਾਈਜੀਲਾ,Nigella
ਰਾਤ ਦਾ ਫੁੱਲ,Night flower
ਨੀਲ ਪਰਚ,Nile perch
ਨਿਸਲ ਸਰੀਰ,Nissl body
ਨਿਸਲ ਦਾ ਦਾਣਾ,Nissl's granule
ਨਾਈਟ੍ਰਿਕ ਆਕਸਾਈਡ,Nitric oxide
ਨਾਈਟ੍ਰੇਸ਼ਨ,Nitrification
ਨਾਈਟ੍ਰਾਇਜ਼ ਬੈਕਟੀਰੀਆ,Nitrifying bacterium
Nitroselluse,Nitrocellulose
ਨਾਈਟ੍ਰਾਬੈਕਟਰ,Nitrobacter
ਨਾਈਟ੍ਰੋਕੋਕਸ,Nitrococcus
ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ,Nitrogen assimilation
ਨਾਈਟ੍ਰੋਜਨ ਫਿਕਸਿੰਗ ਐਕਟਿਨੋਮਾਈਸਾਈਟਸ,Nitrogen fixing actinomycetes
ਨਾਈਟ੍ਰੋਜਨ ਕਮੀ,Nitrogen reduction
ਨਾਈਟ੍ਰੋਜਨਸ,Nitrogenase
ਨਾਈਟ੍ਰੋਜਨਸਸ ਕੂੜਾ ਕਰਕਟ,Nitrogenous waste
ਨਾਈਟਰੋਸੋਮੋਨਸ,Nitrosomonas
Noccardia,Noccardia
Noctiluca,Noctiluca
Nod Gene,Nod gene
ਨੋਡ,Node
ਨਾਨੁਡਲ,Nodule
ਸ਼ੋਰ ਬੈਰੀਅਰ,Noise barrier
ਰੌਲਾ ਪ੍ਰਦੂਸ਼ਣ,Noise pollution
ਨਾਮਕਰਨ,Nomenclature
ਗੈਰ-ਖਾਤਲੀ ਦਾ ਪੱਧਰ,Non-allelic level
ਗੈਰ-ਐਕਸੀਅਸ ਪੜਾਅ,Non-aqueous phase
ਗੈਰ-ਬਾਇਓਡੀਗਰੇਟੇਬਲ,Non-biodegradable
ਨਾਨ-ਕੋਰਡੇਟ ਅਤੇ ਕੋਰਦੀਟ,Non-chordate and chordate
ਗੈਰ-ਪ੍ਰਤੀਯੋਗੀ ਰੋਕ,Non-competitive inhibition
ਗੈਰ-ਚੱਕਰਵਾਤ ਦੀ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ,Non-cyclic photophosphorylation
ਗੈਰ-ਸਾਇਟੋਪਲਾਸਮਿਕ ਖੇਤਰ,Non-cytoplasmic area
ਗੈਰ-ਵਿਗਾੜ,Non-disjunction
ਕੋਈ ਨਹੀਂ,Nonendospermic
ਗੈਰ-ਪਾਚਕ ਗਲਾਈਕੋਸੀਲੇਸ਼ਨ (ਗਲੇਕੇਸ਼ਨ),Non-enzymatic glycosylation (glycation)
ਗੈਰ-ਜਲਣਸ਼ੀਲ,Non-flammable
ਗੈਰ-ਫੁੱਲਦਾਰ ਪੌਦਾ,Non-flowering plant
ਗੈਰ-ਕਾਰਜਸ਼ੀਲ,Non-functional
ਗੈਰ-ਹਰੇ,Non-green
ਗੈਰ-ਹਿਸਟਨ ਕ੍ਰੋਮੋਸੋਮਲ ਪ੍ਰੋਟੀਨ,Non-histone chromosomal protein
ਗੈਰ ਹਿਸਟਨ ਪ੍ਰੋਟੀਨ,Non-histone protein
ਗੈਰ-ਕਾਨੂੰਨੀ ਪੌਦਾ,Non-leguminous plant
ਗੈਰ-ਲਿਬਰਿਫਾਈਡ,Non-lignified
ਗੈਰ-ਸੀਮਤ ਚਾਨਣ,Non-limiting light
ਗੈਰ-ਜੀਵਿਤ ਸਰੋਤ,Non-living resources
ਗੈਰ-ਮਨਘੜਤ,Non-medullated
ਗੈਰ-ਮਾਤਾ ਫਾਰਮ,Non-motile form
ਗੈਰ-ਮਨੋਰਥ,Non-motile spore
ਗੈਰ-ਮਾਇਨੀਨੀਟਿਡ,Non-myelinated
ਗੈਰ-ਦੇਸੀ ਪ੍ਰਜਾਤੀਆਂ,Non-native species
ਗੈਰ-ਆਕਸੀਜਨਿਕ,Non-oxygenic
ਗੈਰ-ਫੋਟੋਸੀਟੀਟੇਟਿਕ ਫੰਜਾਈ,Non-photosynthetic fungi
ਗੈਰ-ਬਿੰਦੂ ਸਰੋਤ,Non-point source
ਗੈਰ-ਪੋਲਰ ਪੂਛ,Non-polar tail
ਗੈਰ-ਮਾਤਰਾ ਨਿਗਰਾਨੀ,Non-quantitative observation
ਗੈਰ-ਰਿਸੀਫਲਿਕ ਤਰਕਸ਼ੀਲਤਾ,Non-reciprocal translocation
ਗੈਰ-ਘਟਾਉਣਾ ਖੰਡ,Non-reducing sugar
ਗੈਰ-ਸੈਂਸ ਆਰ ਐਨ ਏ,Non-sense RNA
ਗੈਰ-ਜ਼ਹਿਰੀਲੇ,Non-toxic
ਗੈਰ-ਜ਼ਹਿਰੀਲੇ,Non-venomous
ਗੈਰ-ਵਾਜਬ ਮਿਹਰਬਾਨੀ,Non-vertebrate chordate
ਗੈਰ-ਲੱਕੜ ਦੇ ਜੰਗਲਾਤ ਉਤਪਾਦ,Non-wood forest product
ਨੋਰਡਰੇਨਾਲੀਨ,Noradrenaline
Noadrenalinergic,Noradrenalinergic
ਨੱਕ ਦਾ ਟੁਕੜਾ,Nose piece
Nostoc,Nostoc
ਨੋਟੋਹੋਰਡ,Notochord
ਪੋਸ਼ਣ,Nourishment
ਨੂਸੇਲਸ,Nucellus
ਪਰਮਾਣੂ ਲਿਫਾਫਾ,Nuclear envelope
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਗੂੰਜ,Nuclear magnetic resonance
ਪ੍ਰਮਾਣੂ ਝਿੱਲੀ,Nuclear membrane
ਪ੍ਰਮਾਣੂ ਪੌਦਾ,Nuclear plant
ਨਿ nuc ਕਲੀਕ ਨੇ ਭੁਗਤਾਨ ਕੀਤਾ,Nucleic paid
ਪਰਕਲ,Nucleoid
ਪ੍ਰਮਾਣਕ ਪ੍ਰਬੰਧਕ,Nucleolar organizer
ਪ੍ਰਮਾਣੂ,Nucleolus
ਨਿਵੇਕਲਾ,Nucleoplasm
ਨਿ news ਕਲੀਫੋਲਡਰਸੋਵਾਇਰਸ,Nucleopolyhedrovirus
ਨਿ newle ਕਲੀਓਸਾਈਡ,Nucleoside
ਨਿਵੇਕੋਲ,Nucleosome
ਨਿਵੇਕਾਈਡ,Nucleotide
ਨਿ nuc ਕਲੀਅਸ,Nucleus
ਨੂਡੀਫਲੋਰੇ,Nudiflorae
ਨਸ਼ਟ ਕਰਨਾ,Nullifying
Nuallismic,Nullisomic
NUNBAT (ਐਂਟੀਟਰ),Numbat (anteater)
ਅੰਗਾਂ ਦੀ ਸੁੰਨ ਹੋਣਾ,Numbness of limbs
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ (ਐਨ.ਏ.),Numerical aperture (NA)
ਸੰਖਿਆਤਮਕ ਟੈਕਸਨੀਮੀ,Numerical taxonomy
ਅਵੈਟਰਡ ਪੈਡ,Nuptial pad
ਗਿਰੀ ਦੇ ਮਾਸਪੇਸ,Nut fleshy
ਗਿਰੀਦਾਰ,Nut
ਪੌਸ਼ਟਿਕ,Nutrient
ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ,Nutrient cycling
ਪੌਸ਼ਟਿਕ ਅਨੌਖੀ,Nutrient immobilisation
ਪੌਸ਼ਟਿਕ ਗਰੀਬ,Nutrient poor
ਪੌਸ਼ਟਿਕ ਹੱਲ,Nutrient solution
