Marathi,Malayalam
जमाव,ജനബ്
मोबाईल,ഇളക്കാവുന്ന
गतिशीलता,ചലനക്ഷമത
मोड,മാതിരി
मॉडेल,മാതൃക
नियंत्रक,മോഡറേറ്റര്
बदल,മാറ്റംവരുത്തല്
मोडस ऑपरेंडी,പ്രവർത്തനരീതി
आर्थिक अनुदान,പണ ഗ്രാന്റ്
पैसा,പണം
मॉनिटर,നിരന്തരം നിരീക്ഷിക്കുക
एकपात्री,മോണണാമി
मोनोग्राम,മോണോഗ്രാം
एकाधिकार,കുത്തക
नीरस,മോണ്ടണി
मासिक टूर डायरी,പ്രതിമാസ ടൂർ ഡയറി
महिना ते महिना,മാസം മുതൽ മാസം വരെ
नैतिक,സദാചാരമായ
मनोबल,മോറേളി
नैतिक Trpitute,ധാർമ്മിക പത്രിക
स्थगिती,മൊറട്ടോറിയം
मृत्यू दर,മരണനിരപ്പ്
गहाण,ജാമ്യം
सर्वात गोपनीय,ഏറ്റവും രഹസ്യാത്മകമാണ്
मातृभाषा,മാതൃ ഭാഷ
गती,ചലനം
गती अभ्यास,ചലന പഠനം
प्रेरणा,പേരണ
हेतू,പേരകം
बोधवाक्य,മുദ്രാവാക്യം
मुखपत्र,മുഖപത്രം
जंगम,ഇളക്കാവുന്ന
हलवा,ചലിക്കുക
हालचाल,ചലനം
बहुविध,ബഹുമതികൾ
बहुउद्देशीय,മൾട്ടി പർപ്പസ്
नगरपालिका कर,മുനിസിപ്പൽ ടാക്സ്
संग्रहालय,കാഴ്ചബംഗ്ലാവ്
मस्टर रोल,ശേഖരം റോൾ
उत्परिवर्तन,മ്യൂട്ടേഷൻ
मुताटिस मुतांडिस,മത്തറ്റിസ് മുത്തണ്ടിസ്
परस्पर समज,പരസ്പര ധാരണ
नाव कार्ड,പേര് കാർഡ്
मादक,മയക്കുമരുന്ന്
कथात्मक मूल्यांकन,വിവരണ മൂല്യനിർണ്ണയം
निवेदक,ആഖ്യാതാവ്
राष्ट्र,രാഷ്ടം
राष्ट्रीय,ദേശീയം
राष्ट्रवाद,ദേശീയലസം
राष्ट्रीयत्व,പൗരതം
राष्ट्रीयकरण,ദേശൈസായില്ലായ്മ
राष्ट्रीय भाषा,ദേശീയ ഭാഷ
राष्ट्रीय बचत प्रमाणपत्र,ദേശീയ സേവിംഗ്സ് സർട്ടിഫിക്കറ്റ്
मुळ,നാട്ടുകാരി
नैसर्गिक,സാഭാവികമായ
नॅचरलायझेशन,നാട്ടിഫൈസേഷന്
नौदल शक्ती,നാവിക സേന
नेव्हिगेबल,സങ്കു
नेव्हिगेशन,കപ്പല് ഓട്ടം
नायेस,നായിസ്
आवश्यक क्रिया,ആവശ്യമായ പ്രവർത്തനം
आवश्यक,ആവശമായ
नकारात्मक,നിഷേധിക്കുന്ന
दुर्लक्ष,അവഗണന
निष्काळजीपणा,അശദ്ധ
उपेक्षणीय,നിസ്സാരമായി
वाटाघाटी,അംഗീകാരപരമായ
वाटाघाटी करण्यायोग्य साधन,സാധനീയമായ ഉപകരണം
वाटाघाटी,കൂടിയാലോചന
वाटाघाटी करणारा,ചലച്ചിത്രക്കാരൻ
नेपोटिझम,നിപോട്ടിസം
नेट,വല
निव्वळ गुंतवणूक,മൊത്തം നിക്ഷേപം
तटस्थ,നിക്ഷ്പക്ഷമായ
बातम्या,വാര്ത്ത
वृत्तपत्र,വാർത്താക്കുറിപ്പ്
वृत्तपत्र,വര്ത്തമാനപ്പതം
बातमीवाचक,വാർത്താക്കുറിപ്പ്
निकटवर्तीयांना,അടുത്ത ബന്ധുക്കൾ
रात्रीचे कर्तव्य,രാത്രി ഡ്യൂട്ടി
शून्य अहवाल,താൽഫർട്ട് റിപ്പോർട്ട്
प्रवेश नाही,പ്രവേശനമില്ല
मागणी प्रमाणपत्र नाही (= थकबाकी प्रमाणपत्र नाही),ഡിമാൻഡ് സർട്ടിഫിക്കറ്റ് ഇല്ല (= കുടിശ്ശിക സർട്ടിഫിക്കറ്റ് ഇല്ല)
नामांकन,നാമപദം
नाममात्र किंमत,നാമമാത്രമായ ചിലവ്
नाममात्र मूल्य (= चेहरा मूल्य),നാമമാത്ര മൂല്യം (= മുഖത്തിന്റെ മൂല്യം)
नामांकन,നാമനിര്ദ്ദേശം ചെയ്യുക
नामनिर्देशन,നാമനിര്ദേശം
नॉमिनी,നോമിനി
नॉन-एज,പ്രായം
गैर-विरोधाभासी,സംഭാഷണമല്ലാത്തത്
अनावश्यक,അത്യാവശ്യമല്ലാത്തവ
नॉन-गॅझेटेड,നോൺ-ഗസറ്റ്
व्याज नसलेले बेअरिंग,താൽപ്പര്യേതര പ്രസവത്കരണം
न्यायालयीन,ജുഡീഷ്യൽ ഇതര
गैर-मंत्री,ശുശ്രൂഷ ഇതര
वाटाघाटी न करता,മാറ്റം വരുത്താന് പറ്റാത്ത
गैर-अधिकृत,-ദ്യോഗിക ഇതര
पेमेंट,പേയ്മെന്റ് ഇതര
पेमेंट नसलेले प्रमाणपत्र,പേയ്മെന്റ് ഇതര സർട്ടിഫിക്കറ്റ്
नॉन-प्रॅक्टिसिंग भत्ता,പരിശീലനമല്ലാത്ത അലവൻസ്
नॉन-रिकरिंग खर्च,ആവർത്തിക്കാത്ത ചെലവ്
परत न करण्यायोग्य,തുക മടക്കിനൽകാത്തത്
नॉन-स्टॅट्यूटरी,നോൺ-സ്റ്റാറ്റ്യൂട്ടറി
करपात्र उत्पन्न,നികുതിയേതര വരുമാനം
गैर-तांत्रिक पोस्ट,സാങ്കേതികേതര പോസ്റ്റ്
अपारंपरिक,പാരമ്പര്യേതര
गैर-शाब्दिक संप्रेषण,-വാക്കേതര ആശയവിനിമയം
हरकत प्रमाणपत्र नाही,ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല
"नफा नाही, तोटा नाही",ലാഭമോ നഷ്ടമോ ഇല്ല
नियम,നര്മ്മം
सामान्य,സാധാരണ
धुम्रपान निषिद्ध,പുകവലിക്കരുത്
उल्लेखनीय,ശദ്ധാര്ഹമായ
लागू नाही (एन.ए.),ബാധകമല്ല (n.a.)
उपलब्ध नाही (एन.ए.),ലഭ്യമല്ല (n.a.)
टीप,കുറിപ്പ്
सूचना,സൂചന
लक्षात घेण्यासारखे,ശദ്ധാര്ഹമായ
सूचना,അറിയിപ്പ്
अधिसूचित क्षेत्र,അറിയിപ്പ് ഏരിയ
नोटिंग आणि मसुदा,ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു
कल्पित वेतन,സാങ്കൽപ്പിക വേതനം
बोलण्यायोग्य नाही,നെഗോഷ്യബിൾ അല്ല
बोलण्यायोग्य साधन नाही,നെഗോഷ്യബിൾ ഉപകരണമല്ല
न्यूक्लियस,അണുകേന്ദ്രം
निरर्थक,ശൂന്യം
शून्य आणि शून्य,ശൂന്യവും ശൂന്യവും
क्रमांक,അക്കം
क्रमांकन,സംഖ്യ
अंक,സംഖ
शपथ,ചെയ്ത സത്യം
निष्ठा शपथ,വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ
कार्यालयाची शपथ,സത്യപ്രതിജ്ഞ
आज्ञाधारक,അനുസരണം
शब्द,മരണവൃത്താന്തം
ऑब्जेक्ट,വസ്തു
आक्षेप,തടസ്സം
उद्दीष्ट,വസ്തുനിഷ്ഠമായ
वस्तू आणि कारणे,വസ്തുക്കളും കാരണങ്ങളും
अनिवार्य,നിർബന്ധിത
अश्लील,അസഭമായ
अश्लील हावभाव,അശ്ലീല ആംഗ്യം
निरीक्षक,നിരീക്ഷര്
अप्रचलित,പഴകിയ
अडथळा,തടയല്
स्पष्ट,സ്പഷ്ടമായ
अधूनमधून,ഇടയ്ക്കിടെ
भोगवटा,തൊഴില്
व्यापक,തൊഴില് കൂടാതെ
व्यवसाय,തൊഴില്
व्यापू,കൈവശപ്പെടുത്തുക
ऑक्ट्रोई कर्तव्य,OCROOI ഡ്യൂട്ടി
सुट्टीचा दिवस,അവധി ദിവസം
कामावर नसणे,ജോലി ഇല്ലാത്ത
आक्षेपार्ह,കുറ്റകരമായ
ऑफर,വാഗ്ദാനം
भेटीची ऑफर,നിയമന ഓഫർ
कार्यालय,കാരാലയം
नफा कार्यालय,ലാഭത്തിന്റെ ഓഫീസ്
अधिकृत,ഉദോഗസ്ഥന്
अधिकृतम,Abl ദ്യോഗിക
अधिकृत कर्तव्य,Official ദ്യോഗിക കടമ
अधिकृत,ഉദോഗസ്
अधिकृत भाषा,ഔദ്യോഗിക ഭാഷ
अधिकृतपणे,Ownicy- ൽ
अधिकृत अहवाल,റിപ്പോർട്ട് റിപ്പോർട്ട്
अधिकृत आवृत्ती,Device ദ്യോഗിക പതിപ്പ്
अधिकृत,അചഞ്ചലമായത്
रेकॉर्ड बंद,അനൗദ്യോഗികമായ
ठीक आहे (ओ.के.),ശരി (O.k.)
लोकपाल,ഓംബുഡ്സ്മാൻ
खाते अनुदान वर,അക്കൗണ്ട് ഗ്രാന്റിൽ
मागणीवर,ആവശ്യപ്പെടുന്നതനുസരിച്ച്
कर्तव्य,ഡ്യൂട്ടിയിൽ
एक बाजू,ഏകപക്ഷീയമായ
लाइन वर,വരിയിൽ
विशिष्ट कर्तव्य,ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി
नोकरीच्या प्रशिक्षणात,തൊഴിൽ പരിശീലനത്തിൽ
ओनस,ഓതസ്
मुक्त दिवस,തുറന്ന ദിവസം
ओपन सिस्टम,തുറന്ന സിസ്റ്റം
उघडत आहे,ഉദ്ഘാടനം
प्रारंभिक शिल्लक,തുടക്ക സംഖ്യ
उघडण्याची वेळ,തുറക്കുന്ന സമയം
मुक्त शिक्षण,തുറന്ന പഠനം
खुले पत्र,തുറന്ന കത്ത്
मुक्त विद्यापीठ,ഓപ്പൺ യൂണിവേഴ്സിറ്റി
ऑपरेटिंग किंमत,നടത്തിപ്പ് ചിലവ്
ऑपरेटिंग स्टाफ,ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്
ऑपरेशन,ശസ്തകിയ
ऑपरेटिव्ह,ഓപ്പറേറ്റീവ്
मत,അഭിപായം
विरोधी,എതിര്ക്കല്
पर्याय,ഇഷ്ടം
तोंडी,വാചികമായ
ऑर्डर,ആജ്ഞകൊടുക്കുക
ऑर्डर तपासणी,ഓർഡർ ചെക്ക്
आरक्षणाचा आदेश,റിസർവേഷൻ ഓർഡർ
अध्यादेश,ഓർഡിനൻസ്
संस्था,സംഘടന
संघटनेचा आलेख,സംഘടന ചാർട്ട്
आयोजक,സംഘടന
देणारं,ഓറിയന്റഡ്
मूळ,മൗലികതമുള്ള
मूळ विभाग,യഥാർത്ഥ വകുപ്പ്
मूळ विक्री डीड,യഥാർത്ഥ വിൽപ്പന ഡീഡ്
ओस्टेंसिबल मालक,തുറന്ന ഉടമ
उद्रेक,വ്യാപനം
पोशाख भत्ता,വസ്ത്രങ്ങൾ
आउटगोइंग मेंबर,Out ട്ട്ഗോയിംഗ് അംഗം
आउटगोइंग फाईल,Out ട്ട്ഗോയിംഗ് ഫയൽ
खर्च,അടങ്കൽ
आउटलेट,ല്ലെറ്റ്
बाह्यरेखा,രൂപരേഖ
आउटलुक,വീക്ഷണഗതി
कोर्टाबाहेर,കോടതിയിൽ നിന്ന്
कालबाह्य,കാലഹരണപ്പെട്ട തീയതി
नियमबाह्य,പ്രവർത്തനരഹിതം
मुद्रण बाहेर,അച്ചടിയിൽ നിന്ന്
वळण बाहेर,തിരിഞ്ഞ്
टर्न वाटपाच्या बाहेर,ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്
चौकी,P ട്ട്പോസ്റ്റ്
आउटपुट,ഉല്പ്പന്നം
पूर्णपणे खरेदी,പ്രത്യക്ഷമായ വാങ്ങൽ
आउटसोर्स,പുറം കരാർ
थकबाकी,കുടിശ്ശിഖയായ
वय जास्त,പ്രായത്തിലധികം
एकंदरीत,മൊത്തത്തില്
एकूणच तूट,മൊത്തത്തിലുള്ള കമ്മി
ओव्हर बिलिंग,ബില്ലിംഗ്
ओव्हरचार्ज,അതിരുക
थकीत,അവധികഴിഞ്ഞ
अत्यल्प मूल्य,അമിതമായി
ओव्हरहेड चार्ज,ഓവർഹെഡ് നിരക്ക്
आच्छादित,ഓവർലാപ്പ്
अधिलिखित प्राधान्य,മുൻഗണന അസാധുവാക്കുന്നു
अति-नियम,അമിതഭരണം
देखरेख,മേൽനോട്ടം
ओव्हरटाइम वेतन,ഓവർടൈം വേതനം
ओव्हरल्यूएशन,അമിത വിലയിരുത്തൽ
मालकी,ഉടമസ്ഥാവകാശം
पॅकेज,കെട്ട്
पॅकेज डील,പാക്കേജിന്റെ ഇടപാട്
पॅकिंग आणि चिन्हांकित करणे,പാക്കിംഗും അടയാളപ്പെടുത്തലും
पॅकिंग यादी,പായ്ക്കിംഗ് ലിസ്റ്റ്
करार,ഉടന്വടി
देय,അടച്ച
देय भांडवल,പണമടച്ചുള്ള മൂലധനം
पत्रक,ലഘുലേഖ
पॅनेल,പാനം
कागद,കടലാസ്
पॅरा,പാര
मुख्यमंत्र,പരമമായ
पालक,രക്ഷാകർതൃത്വം
पालक,രക്ഷാകർതൃത്വം
मूळ कार्यालय,രക്ഷാകർതൃ സ്ഥാനം
उत्कृष्टतेच्या पलीकडे,പാർ മികവ്
पॅरी पासू,പാരിയൂ
समानता,പാരിറ്റി
संसद,ജനപതിനിധിസഭ
भाग,ഭാഗം
भाग फाइल,ഭാഗം ഫയൽ
आंशिक,അപൂര്ണ്ണമായ
सहभागी व्हा,പങ്കെടുക്കുക
विशेष,പ്രത്യേക
तपशील,വിശദാംശങ്ങൾ
विभाजन,വിഭജനം
भागीदार,പങ്കാളി
भागीदारी डीड,പങ്കാളിത്ത കരാർ
भाग देय,പാർട്ട് പേയ്മെന്റ്
अर्ध - वेळ,ഭാഗിക സമയം
पार्टी,കക്ഷി
भाषेचा मुल्य,Par മൂല്യം
पास,കടക്കുക
रस्ता,പവേശനമാര്ഗ്ഗം
संकेतशब्द,Password
पेटंट,പേറ്റന്റ്
संरक्षक,രക്ഷാകന്മേ
वेतन,നല്കുക
वेतनपत्र,ബിൽ അടയ്ക്കുക
वेतन प्रमाणपत्र,ശമ്പള സർട്ടിഫിക്കറ്റ്
वेतन दिवस,ശമ്പള ദിനം
देयक,പയ്യ്
देयक,പണമടയ്ക്കുന്നയാൾ
देय,പേയ്മെന്റ്
पैसे द्या,പേ ഓഫ്
वेतन ऑर्डर,ശമ്പള ക്രമം
वेतन रोल,ശമ്പളപട്ടിക
वेतन स्केल,ശമ്പള സ്കെയിൽ
विचित्र,ഞേക്നിരിയറി
दंड,ശിക്ഷ
दंडविधान,ശിക്ഷാ നിയമം
दंडात्मक व्याज,ശിക്ഷ പലിശ
दंड द्या,ശിക്ഷാര്ഹമാക്കുക
दंड,ശിക്ഷ
प्रलंबित,അതിനിടയില്
पेन डाउन स्ट्राइक,പെൻ ഡ down ൺ സ്ട്രൈക്ക്
पेन्शन,വാര്ദ്ധകകാലവേതനം
पेन्शन करण्यायोग्य,കള്ളങ്കക്ഷമമായ
पेन्शनर,പെൻഷനുകന്
पेन्शन योजना,പെൻഷൻ സ്കീം
वार्षिक,പ്രതിവർഷം
प्रति वाहक,ഓരോ ബെയറർ
दरडोई (= प्रत्येक डोके),ആളോഹരി (= ഓരോ തല)
टक्केवारी,ശതമാനം
बारमाही,വറ്റാത്ത
प्राधान्य खरेदी,മുൻഗണന വാങ്ങൽ
सादर करा,അനുഷ്ഠിക്കുക
कामगिरी,നിര്വ്വഹനം
कालावधी,കാലഘട്ടം
नियतकालिक,ആനുകാലികം
पुनरावलोकन अंतर्गत कालावधी,അവലോകന കാലയളവ്
खोटे बोलणे,കള്ളസാക്ഷം
भत्ता देणाऱ्या,ആനുകൂല്യങ്ങൾ
कायम,സ്ഥിരമായ
प्रति मेन्सेम,ഓരോ മെൻസെമിനും
परवानगीयोग्य,അനുവദിക്കാവുന്ന
परवानगी,അനുമതി
परवानगी,അനുമതിനല്കുക
परवानगी,അനുവദനീയമാണ്
चिरस्थायी,പരമുഖം
चिरस्थायी,ശാപകരമായ
परवानग्या (= पर्क्स),പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ)
वैयक्तिक,വക്തിപരമായ
वैयक्तिक मालमत्ता,സ്വകാര്യ ആസ്തികൾ
वैयक्तिक बंध,സ്വകാര്യ ബോണ്ട്
व्यक्तिमत्व,വക്തിതം
व्यक्तिमत्त्व नॉन ग्रेटा,വ്യക്തിഗത നോൺ ഗ്രാറ്റ
कर्मचारी,ഉദോഗസ്ഥസഞ്ചയം
कर्मचारी धोरण,പേഴ്സണൽ നയം
दृष्टीकोन,ദര്ശനം
मनापासून,പേരണ
समर्पक,പ്രധാനം
पेरूसल,അപവാദം
याचिका,നിവേദനം
याचिकाकर्ता,ഏകാഗതതപ്പല്
टप्पा,ഘട്ടം
फोटो,ഫോട്ടോഗാഫ്
फोटोस्टॅट,ഫോട്ടോസ്റ്റാറ്റ്
शारीरिक तपासणी,ശാരീരിക പരിശോധന
शारीरिक दोष,ശാരീരിക വൈകല്യം
शारीरिक शिक्षण,ഫിസിക്കൽ എഡ്യൂക്കേഷൻ
शारीरिकदृष्ट्या अपंग,ശാരീരികമായി വികലാംഗർ
शारीरिक सत्यापन,ശാരീരിക പരിശോധന
पीसमेल,പീസ്മീൽ
तुकडा दर,പീസ് നിരക്ക്
तीर्थयात्रा,തീര്ത്ഥാടകന്
पायलट प्रोग्राम,പൈലറ്റ് പ്രോഗ്രാം
पिन,മൊട്ടുസൂചി
प्लेसमेंट सेवा,പ്ലേസ്മെന്റ് സേവനം
जन्मस्थान,ജനനസ്ഥലം
कामाचे ठिकाण,ജോലി സ്ഥലം
फिर्यादी,അനായക്കാരി
योजना,പദ്ധതി
नियोजन,ആസൂതണം
वनस्पती,നടുക
प्लेअर,കളിക്കാരി
विनंती,ഹർജി
विनवणीकर्ता,അപേക്ഷിക്കുന്ന
Combiscite,പോളിസെറ്റ്
तारण,പണയം
पूर्ण सत्र,പ്ലീനറി സമ്മേളനം
प्लेनिपोटेन्टरी,പ്ലെനിപ്പോട്ടാനിറിയറി
प्लिंथ क्षेत्र,സ്തംഭിച്ചു
धोरण,നയം
राजकीय क्रियाकलाप,രാഷ്ട്രീയ പ്രവർത്തനം
मतदान,തിരഞ്ഞെടുപ്പ്
प्रदूषण,അശുദ്ധമാക്കല്
राजकीय,രാഷ്ടീയമായ
तलाव,നീന്തല്കുളം
पोर्टफोलिओ,പോർട്ട്ഫോളിയോ
स्थिती,സ്ഥാനം
सकारात्मक,നിശ്ചിതമായ
पोस्ट,കുറ്റി
पोस्ट दिनांकित,പോസ്റ്റ്-ഡേറ്റ് ചെയ്തു
फॅक्टो नंतर मंजुरी,പോസ്റ്റ്-ഫാക്ടറോ അനുമതി
पदव्युत्तर,ബിരുദധാരി
मरणोत्तर,മരണാനഹാസമായ
पोस्टिंग,പോസ്റ്റിംഗ്
मॉर्टम नंतरची परीक्षा,പോസ്റ്റ്മോർട്ടം പരീക്ഷ
पुढे ढकलणे,മാറ്റിവെയ്ക്കുക
पोस्टस्क्रिप्ट (पी.एस.),പോസ്റ്റ്സ്ക്രിപ്റ്റ് (പി.എസ്.)
शक्ती,ശക്തി
पॉवर ऑफ अटर्नी,പവർ ഓഫ് അറ്റോർണി
व्यावहारिक,പ്രായോഗികമായ
सराव,പരിശീലിക്കുക
प्री-ऑडिट,പ്രീ-ഓഡിറ്റ് ചെയ്യുക
खबरदारी,മുന്കരുതല്
उदाहरण,കീഴ്വഴക്കം
PRECSIS,കീസിസി
तंतोतंत,കൃതമായ
अटकाव करणे,തടയുക
पूर्वसूचना,മുന്കൂറിയ
पूर्ववर्ती,മുന്ഗാമി
प्रबळ,മേലധികാരമുള്ള
प्रस्तावना,ആമുഖം
प्राधान्य,മുന്ഗണനകൊടുക്കുക
गाठ,മുന്വിധി
प्राथमिक,പാഥമികമായ
अकाली,അപകമായ
आवारात,പീഠിക
प्रीमियम,പ്രീമിയം
प्रीपेड,മുന്കൂര് നല്കുക
प्रीपेड कार्ड,പ്രീപെയ്ഡ് കാർഡ്
पूर्व नियोजित,മുൻകൂട്ടി ആസൂത്രണം ചെയ്തു
प्रीपोन,മുൻകൂട്ട്
प्री-रीसिप्ट बिल,മുൻകൂട്ടി തിരഞ്ഞെടുത്ത ബിൽ
प्रीरोजेटिव्ह,പതക്ഷമായ
लिहून द्या,നിര്ദേശിക്കുക
लिहून दिले,നിർദ്ദേശിച്ചു
विहित फॉर्म,നിർദ്ദേശിച്ച ഫോം
सादरीकरण,സമ്മാനിക്കല്
अध्यक्ष,അദ്ധഘവൃക്ഷം
अध्यक्ष,അദ്ധക്ഷന്
दाबा,അച്ചടിശാല
कॉपी दाबा,പകർപ്പ് അമർത്തുക
गॅलरी दाबा,ഗാലറി അമർത്തുക
गृहीत धरले,അനുമാനിച്ചു
संभाव्य वेतन,പ്രിസംപ്റ്റീവ് വേ
गृहीत धरले,പ്രകമ്പള്
सबब,പറയുന്നത്
प्रचलित,സാധീനിക്കുക
प्रतिबंध करा,തടയാൻ
प्रतिबंध,തടസ്സം
प्रतिबंधात्मक,തടുക്കുന്ന
किंमत चढउतार (= किंमत हालचाली),വിലയിൽ ഏറ്റക്കുറച്ചിലുകൾ (= വില ചലനങ്ങൾ)
किंमत,വിലനിർണ്ണയം
प्राइम फीसी,പ്രൈമ ഫെസി
प्रामुख्याने,പാഥമികമായി
प्राथमिक,ആദത്തേതായ
प्राथमिक पावती,പ്രാഥമിക രസീത്
प्राचार्य,മുഖമായ
मुख्य कर्जदार,പ്രധാന കടക്കാരൻ
प्रिंटर,പ്രിന്റർ
मुद्रण,അച്ചടി
पूर्वीचे संकेत,മുൻ സൂചന
प्राधान्य ग्रेडिंग,മുൻഗണന ഗ്രേഡിംഗ്
कारागृह,കാരാഗൃഹം
कैदी,തടവുകാരി
गोपनीयता,ഏകാന്തവാസം
खाजगी आणि गोपनीय,സ്വകാര്യവും രഹസ്യാത്മകവും
विशेषाधिकार,പതേക ആനുകൂലം
विशेषाधिकार समिती,പ്രിവിലേജ് കമ്മിറ്റി
बक्षीस,സമ്മാനം
संभाव्यता,സംഭാവത
प्रोबेट,പതികൂലിക്കുക
प्रोबेशन,പരീക്ഷണകാലഘട്ടം
प्रोबेशनरी,വസ്തുസറി
प्रोबेशनर,പ്രൊബേഷണര്
चौकशी,അന്വേഷണം
प्रक्रियात्मक नियम,നടപടിക്രമ നിയമങ്ങൾ
प्रक्रिया,ഗതി
कार्यवाही,കാരം
प्रक्रिया,പതേകനടപടികള്
प्रक्रिया,നടപടി
मिरवणूक,പ്രദക്ഷിണം
घोषणा,പഖാപിക്കുക
घोषणा,കര്ത്തുക
खरेदी,സംഭരണം
उत्पादन,ഉത്പന്നം
उत्पादन,നിര്മ്മാണം
व्यवसाय,തൊഴില്
व्यावसायिक कामगिरी,പ്രൊഫഷണൽ നേട്ടം
प्रवीणता प्रमाणपत्र,പ്രാവീണ്യം സർട്ടിഫിക്കറ്റ്
प्रोफाइल,പ്രൊഫൈൽ
नफा,ലാഭം
कार्यक्रम,കാരപരിപാടി
कार्यक्रमाचे वेळापत्रक,പ്രോഗ്രാം ഷെഡ്യൂൾ
प्रोग्रामिंग,പ്രോഗ്രാമിംഗ്
प्रगती,പുരോഗതി
पुरोगामी,മുന്നേറുന്ന
प्रतिबंधीत,നിരോധിച്ചിരിക്കുന്നു
प्रतिबंधित क्षेत्र,നിരോധിച്ചിരിക്കുന്നു
मनाई,നിരോധനം
निषिद्ध ऑर्डर,നിരോധന ഓർഡർ
प्रकल्प,പദ്ധതി
प्रोजेक्शन,ആസൂതണം
प्रमुख,തെളിഞ്ഞുനില്ക്കുന്ന
वचन,വാഗ്ദാനം
शपथपत्र,വാഗ്ദാന പത്രം
प्रचार,കയറ്റം കൊടുക്കുക
प्रवर्तक,പ്രോത്സാറർ
जाहिरात,വര്ദ്ധിപ്പിക്കുക
प्रोमेट,പ്രോംപ്യം
प्रचार,അംഗീകാരം ചെയ്യുക
उच्चार,ഉച്ചരിക്കുക
घोषणा,പ്രഖ്യാപനം
पुरावा,തെളിവ്
पाठवण्याचा पुरावा,അയച്ച തെളിവ്
पुरावा वाचन,തെളിവ് വായന
प्रसार,പ്രചരിപ്പിക്കുക
प्रसार,പ്രചരണം
योग्य,ശരിയായ
मालमत्ता,സവിശേഷത
प्रस्ताव,നിര്ദ്ദേശം
प्रस्ताव,നിര്ദ്ദേശിക്കുക
प्रोपॉन्ड,പറഞ്ഞത്തുക
मालकी,ഉടമസ്ഥാവകാരി
औपचारिकता,ഉടമസ്ഥത
प्रो-रता,അനുയായി
प्रो-रता कोटा,അനു-റാറ്റ ക്വാട്ട
प्रोरोग,ശീലം
साधक आणि बाधक,ഗുണദോഷങ്ങളും ബാക്കും
CORCIBLE,വായ്പാ
खटला,അനായഭാഗം
प्रॉस्पेक्टस,കടന്നല്
प्रोटेम्पोर अपॉईंटमेंट,പ്രോട്ടംപോർ അപ്പോയിന്റ്മെന്റ്
प्रोटोकॉल,പ്രോട്ടോക്കോൾ
सिद्ध करा,തെളിയിക്കുക
प्रदान केलेले,നൽകിയിട്ടുള്ള
भविष्य निर्वाह निधी,പ്രൊവിഡന്റ് ഫണ്ട്
तरतूद,വ്യവസ്ഥ
तात्पुरते,താല്ക്കാലികമായ
तात्पुरती यादी,താൽക്കാലിക പട്ടിക
प्रोव्हिसो,തെളിവിക്കുന്ന
निकटता,ചേര്ച്ച
प्रॉक्सी,പ്രോക്സി
सार्वजनिक,പരസമായ
प्रकाशन,പ്രസിദ്ധീകരണം
सार्वजनिक कर्तव्य,പൊതു ഡ്യൂട്ടി
जनहित खटला,പൊതുതാൽപര്യ വ്യവഹാരം
प्रसिद्धी,പസിദ്ധി
प्रकाशित,പസിദ്ധീകരിക്കുക
वक्तृत्व,സമയനിഷ്ഠയുള്ള
शिक्षा,ശിക്ഷ
खरेदी,വാങ്ങൽ
पूर्णपणे तात्पुरते,പൂർണ്ണമായും താൽക്കാലിക
हेतू,കാരം
पाठपुरावा,പിന്തുടരുക
उद्योगधंदा,പിന്തുടരല്
कार्यक्षेत्र,പ്യൂരി പ്യൂസ്വ്യൂ
वर ठेवले,പ്രദർശിപ്പിക്കുക
पुट-अप स्लिप,പുട്ട്-അപ്പ് സ്ലിപ്പ്
पात्रता,യോഗത
पात्र उमेदवार,യോഗ്യതയുള്ള സ്ഥാനാർത്ഥി
पात्र,യോഗമാക്കുക
पात्रता परीक्षा,യോഗ്യതാ പരീക്ഷ
पात्रता चाचणी,യോഗ്യതാ പരിശോധന
गुणात्मक तंत्रे,ഗുണപരമായ സാങ്കേതികതകൾ
गुणवत्ता,ഗുണമേന്മയുള്ള
गुणवत्ता नियंत्रण,ഗുണനിലവാര നിയന്ത്രണം
प्रमाण,അളവ്
अलग ठेवणे रजा,കപ്പല്വിലക്ക് വിടുക
तिमाही,ത്രൈമാസ
खंडणी,കായ്ക്കുക
अर्ध,ക്വാസി
अर्ध-परिमाण,ക്വാസി-സ്ഥിരത
क्वेरी,ചോദ ചിഹ്നമിടുക
प्रश्न,ചോദം
शंकास्पद,ചോദംചെയ്യത്തക്ക
प्रश्न तास,ചോദ്യ സമയം
प्रश्नावली,പശ്നാവലി
सोडा,ഉപേക്ഷിക്കുക
कोरम,കോറം
कोटा,പങ്ക്
कोटेशन,ഉദ്ധരണി
कोट,ഉദ്ധരിക്കുക
शर्यत,ജീവിതഗതി
वांशिक भेदभाव,വംശീയ വിവേചനം
रॅक,തോട്ടെ
छापा,മിന്നല് പരിശോധന
रेल्वे,റെയിൽവേ
वाढवा,ഉയര്ത്തുക
यादृच्छिक,വികലമായ
