Bengali,English
irrotational ভেক্টর ফাংশন,irrotational vector function
ইরোটেশনাল বেগ,irrotational velocity
আইসোগোনাল,isogonal
isokurtosis,isokurtosis
বিচ্ছিন্ন অপরিহার্য এককতা,isolated essential singularity
বিচ্ছিন্ন বিন্দু,isolated point
আইসোমেট্রিক,isometric
সমদ্বিবাহু কনফিগারেশন,isosceles configuration
পুনরাবৃত্ত অবিচ্ছেদ্য,iterated integral
পুনরাবৃত্তি ইন্টারপোলেশন,iterated interpolation
পুনরাবৃত্তি,iteration
পুনরাবৃত্তি সূত্র,iteration formula
পুনরাবৃত্তিমূলক একীকরণ সূত্র,iterative integration formula
পুনরাবৃত্তিমূলক পদ্ধতি,iterative procedure
পুনরাবৃত্তিমূলক কৌশল,iterative technique
জ্যাকোবিয়ান,Jacobian
জ্যাকোবিয়ান নির্ধারক,Jacobian determinant
জ্যাকোবিয়ান ম্যাট্রিক্স,Jacobian matrix
সেট যোগদান,join of sets
যৌথ,joint
যৌথ ঘনত্ব ফাংশন,joint density function
যৌথ ফ্রিকোয়েন্সি ফাংশন,joint frequency function
যৌথভাবে নির্ভরশীল পরিবর্তনশীল,jointly dependent variable
যৌথ সম্ভাবনা,joint probability
যোগদান (=ইউনিয়ন),join (=union)
লাফ,jump
জাম্প বিরতি,jump discontinuity
ন্যায্যতা,justification
ন্যায্যতা,justify
Karnaugh মানচিত্র,Karnaugh map
কার্নেল,kernel
ম্যাপিং এর কার্নেল,kernel of the mapping
গতিবিদ্যা,kinematics
গতিসম্পর্কিত শক্তি,kinetic energy
গতিবিদ্যা,kinetics
কোলমোগোরফ স্মিরনভ পরীক্ষা,Kolmogoroff Smirnov test
ক্রোনেকার ব-দ্বীপ,Kronecker delta
কুরটোসিস,kurtosis
Lagrange এর ফাংশন,Lagrange's function
ল্যাগ্রেঞ্জের গুণক,Lagrange's multipliers
ল্যামিনা,lamina
ল্যাপ্লেস রূপান্তর,Laplace transform
বড় সংখ্যা,large number
সুপ্ত মূল (= বৈশিষ্ট্যযুক্ত মূল),latent root(=characteristic root)
পাশর্্বীয় পৃষ্ঠ,lateral surface
ল্যাটিন বর্গক্ষেত্র,latin square
ল্যাটাস মলদ্বার,latus rectum 
আইন,law
বেগ যোগ করার আইন,law of adding velocities
সংযোজন আইন,law of additivity
হ্রাস প্রত্যাবর্তনের আইন,law of diminishing return
মহাকর্ষ আইন,law of gravitation
গোষ্ঠীর জন্য সমকামীতার আইন,law of homomorphism for groups
রিং জন্য হোমোমরফিজম আইন,law of homomorphism for rings
ব্যয় বৃদ্ধির আইন,law of increasing costs
সূচকের আইন,law of indices
জড়তা আইন,law of inertia
বড় সংখ্যার আইন,law of large numbers
সম্ভাবনার আইন,law of probability
সাইন আইন,law of sines
সূচকের আইন,laws of exponents
গতির আইন,laws of motion
স্তর,layer
অগ্রণী সহগ,leading coefficient
অগ্রণী তির্যক,leading diagonal
নেতৃস্থানীয় সাবম্যাট্রিক্স,leading submatrix
নেতৃস্থানীয় শব্দ,leading term
অন্তত,least
সর্বনিম্ন সাধারণ একাধিক (এলসিএম),least common multiple (LCM)
সর্বনিম্ন উপাদান,least element
অন্তত বর্গ,least square
অন্তত উপরের আবদ্ধ,least upper bound
বাম coset,left coset
বাঁ হাতী,left handed
বাম হাতের স্ক্রু,left handed screw
বাম বিপরীত,left inverse
বাম গুণন,left multiplication
লাইবনিটজ সূত্র,Leibnitz formula
দৈর্ঘ্য,length
leptokurtic,leptokurtic
লেপ্টোকারটিক বক্ররেখা,leptokurtic curve
লেপ্টোকুরটোসিস,leptokurtosis
স্তর বক্ররেখা,level curve
আস্থা স্তর,level of confidence
তাত্পর্যের স্তর,level of significance
অভিধানগতভাবে,lexicographically
বর্ণানুক্রম,lexicographical order
সম্ভাবনা ফাংশন,likelihood function
সম্ভাবনা অনুপাত পরীক্ষা,likelihood ratio test
সীমা,limit
সীমাবদ্ধ,limiting
সীমিত মান,limiting value
সীমিত বেগ,limiting velocity
গড় সীমা,limit in mean
একীকরণের সীমা,limit of integration
অনুক্রমের সীমা,limit of sequence
সীমা বিন্দু (= ক্লাস্টার পয়েন্ট),limit point (=cluster point)
সীমা বেগ,limit velocity
লাইন,line
রৈখিক,linear
রৈখিক বীজগণিত,linear algebraic
রৈখিক বীজগণিত সমীকরণ,linear algebraic equation
রৈখিক অনুমান,linear approximation
লিনিয়ার অ্যাসিম্পটোট,linear asymptote
রৈখিক সহগ,linear coefficient
রৈখিক সংমিশ্রণ,linear combination
রৈখিক সীমাবদ্ধতা,linear constraints
রৈখিক নির্ভরতা,linear dependence
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,linear differential equation
রৈখিক মাত্রা,linear dimension
একঘাত সমীকরণ,linear equation
রৈখিক ফর্ম,linear form
রৈখিক ভগ্নাংশ রূপান্তর,linear fractional transformation
রৈখিক ফাংশন,linear function
রৈখিক কার্যকরী,linear functional
লিনিয়ার গ্রুপ,linear group
রৈখিক স্বাধীনতা,linear independence
রৈখিক স্বাধীন সম্পর্ক,linear independent relation
রৈখিক অসমতা,linear inequality
রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ,linear inhomogeneous differential equation
রৈখিক অবিচ্ছেদ্য সমীকরণ,linear integral equation
রৈখিক ক্ষেপক,linear interpolation
রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ,linear least square regression analysis
রৈখিকতা,linearity
রৈখিকভাবে নির্ভরশীল,linearly dependent
রৈখিকভাবে স্বাধীন,linearly independent
লিনিয়ার ম্যাপিং,linear mapping
লিনিয়ার অর্ডার,linear order
লিনিয়ার অর্ডারিং,linear ordering
রৈখিক প্রোগ্রামিং,linear programming
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,linear programming algorithm
লিনিয়ার প্রোগ্রামিং সমস্যা,linear programming problem
লিনিয়ার রিগ্রেশন,linear regression
রৈখিক রিগ্রেশন সহগ,linear regression coefficient
রৈখিক সম্পর্ক,linear relation
রৈখিক স্থান (=ভেক্টর স্থান),linear space (=vector space)
লিনিয়ার সাবস্পেস,linear subspace
রৈখিক রূপান্তর,linear transformation
রৈখিক প্রবণতা,linear trend
রৈখিক নিরপেক্ষ অনুমান,linear unbiased estimate
রৈখিক বেগ,linear velocity
লাইন অবিচ্ছেদ্য,line integral
ছেদ লাইন,line of intersection
রিগ্রেশন লাইন,line of regression
স্থানীয় ভেক্টর,localised vector
স্থানীয় সর্বোত্তম,local optimum
অবস্থান,locus
লগ,log
লগারিদমিক,logarithmic
লগারিদমিক নির্ভুলতা,logarithmic accuracy
লগারিদমিক গণনা,logarithmic calculation
লগারিদমিক বক্ররেখা,logarithmic curve
লগারিদমিক ডেরিভেটিভ,logarithmic derivative
লগারিদমিক পার্থক্য,logarithmic differentiation
লগারিদমিক ফাংশন,logarithmic function
লগারিদমিক গড় (=জ্যামিতিক গড়),logarithmic mean (=geometric mean)
লগারিদমিক স্বাভাবিক বন্টন,logarithmic normal distribution
লগারিদমিক সম্পর্ক,logarithmic relationship
লগারিদমিক স্কেল,logarithmic scale
লগারিদমিক সিরিজ,logarithmic series
লগারিদমিক সর্পিল (সমকোণাকার সর্পিল),logarithmic spiral (equiangular spiral)
লগারিদমিক টেবিল (=লগ টেবিল),logarithmic table (=log table)
লগারিদম (লগ),logarithm (log)
যুক্তি,logic
যৌক্তিকভাবে সমতুল্য,logically equivalent
লজিস্টিক বক্ররেখা,logistic curve
স্বাভাবিক বিতরণ,lognormal distribution
দ্রাঘিমাংশ,longitude
লুপ,loop
লটারি,lottery
নিম্ন বার,lower bar
নিম্ন সীমা,lower bound
নিম্ন Riemann অবিচ্ছেদ্য,lower Riemann integral
কম যোগফল,lower sum
নিম্ন ত্রিভুজাকার ম্যাট্রিক্স,lower triangular matrix
ম্যাকলরিনের বিস্তার,Maclaurin's expansion
জাদু সংখ্যা,magic number
জাদু বর্গ,magic square
মাত্রার সীমা (=সীমাবদ্ধতা),magnitude limit (=limiting magnitude)
মেইল করা প্রশ্নাবলী,mailed questionnaire
মেল জরিপ,mail survey
মেজরেন্ট (উপরের সীমানা),majorant (upper bound)
প্রধান চাপ,major arc
বড় সেট,majorised set
অনেক মূল্যবান ফাংশন,many valued function
মানচিত্র,map
সেট মধ্যে মানচিত্র,map into the set
একটি সেটের ম্যাপিং,mapping of a set
প্রান্তিক সম্ভাবনা,marginal probability
গাণিতিক বিশ্লেষণ,mathematical analysis
গাণিতিক যুক্তি,mathematical argument
গাণিতিক কেন্দ্র,mathematical centre
গাণিতিক জটিলতা,mathematical complexity
গাণিতিক অর্থনীতি,mathematical economics
গাণিতিক প্রত্যাশা,mathematical expectation
গাণিতিক ফর্ম,mathematical form
গাণিতিক গঠন,mathematical formulation
গাণিতিক পরিচয়,mathematical identity
গাণিতিক যুক্তি,mathematical logic
গানিতিক প্রতিমাণ,mathematical model
গাণিতিক ধারণা,mathematical notion
ম্যাট্রিক্স ডিগোনালাইজেশন,matrix digonalisation
ম্যাট্রিক্স বিপরীত,matrix inverse
ম্যাট্রিক্স ইনভার্সন,matrix inversion
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,matrix iterative method
ম্যাট্রিক্স পদ্ধতি,matrix method
ম্যাট্রিক্স গুণ,matrix multiplication
ধ্রুবকের ম্যাট্রিক্স,matrix of constants
কার্যকারিতার ম্যাট্রিক্স,matrix of effectiveness
ম্যাট্রিক্স অপারেটর,matrix operator
ম্যাট্রিক্স বহুপদী,matrix polynomial
ম্যাট্রিক্স প্রিন্টিং,matrix printing
ম্যাট্রিক্স পণ্য,matrix product
সর্বাধিক করা,maximized
সর্বোচ্চ,maximum
সর্বোচ্চ পরম মান,maximum absolute value
সর্বোচ্চ F-অনুপাত,maximum F-ratio
সর্বাধিক সম্ভাবনা,maximum likelihood
maxmin,maxmin
সর্বোচ্চ মানদণ্ড,maxmin criterian
একটি ফাংশনের সর্বোচ্চ,max of a function
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,Maxwell-Boltzmann statistics
বিচ্যুতি,mean deviation
বর্গাকার বিচ্যুতি,mean square deviation
মানে বর্গাকার ত্রুটি,mean square error
গড় মান,mean value
গড় মান উপপাদ্য,mean value theorem
কার্টোসিসের পরিমাপ,measure of kurtosis
মধ্যমা,median
মধ্যম কেন্দ্র,median centre
mesokurtic বক্ররেখা,mesokurtic curve
mesokurtosis,mesokurtosis
বার্তা,message
পদ্ধতি,method
নির্মূল পদ্ধতি,method of elimination
বিপরীত পদ্ধতি,method of inversion
পুনরাবৃত্তি পদ্ধতি,method of iteration
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,method of least squares
মুহুর্তের পদ্ধতি,method of moments
অনুরূপ ত্রিভুজ পদ্ধতি,method of similar triangles
খাড়া বংশধর পদ্ধতি,method of steepest descent
সমষ্টি পদ্ধতি,method of summation
অনির্ধারিত সহগ পদ্ধতি,method of undetermined coefficient
মেট্রিক স্থান,metric space
মেট্রিক সিস্টেম,metric system
মেট্রিক ইউনিট,metric unit
মাইক্রো তত্ত্ব,micro theory
মধ্যম,middle
মধ্যবর্তী মেয়াদ,middle term
মধ্য বিন্দু,mid point
মধ্যবিন্দু সূত্র,mid point formula
ন্যূনতম বহুপদ,minimal polynomial
minimax নীতি,minimax principle
সর্বনিম্ন,minimum
ন্যূনতম বিন্দু (বক্ররেখার),minimum point (of curve)
সর্বনিম্ন বহুপদ,minimum polynomial
একটি ফাংশনের মিনিট,min of a function
গৌণ চাপ,minor arc
ছোট অক্ষ,minor axis
ক্ষুদ্র উপসেট,minorised subset
বিয়োগ,minus
ঋণচিহ্ন,minus sign
মিশ্র ভগ্নাংশ,mixed fraction
মিশ্র কৌশল,mixed strategy
মোড,mode
মডুলাস,modulus
একটি জটিল সংখ্যার মডুলাস,modulus of a complex number
মুহূর্ত,moment
মুহূর্ত উৎপন্ন ফাংশন,moment generating function
একটি শক্তির মুহূর্ত,moment of a force
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,moment of frequency distribution
নিষ্ক্রিয়তা মুহূর্ত,moment of inertia
গতির মুহূর্ত,moment of momentum
গতিবেগ,momentum
একচেটিয়া,monomial
মনোমোরফিক,monomorphic
মনোমোর্ফিজম,monomorphism
একঘেয়ে,monotone
একঘেয়ে ক্রমবর্ধমান ক্রম,monotone increasing sequence
একঘেয়ে,monotonically
একঘেয়ে নেট বাড়ছে,monotonically increasing net
একঘেয়ে ক্রমবর্ধমান,monotonically increasing sequence
একঘেয়ে ফাংশন,monotonic function
মন্টে কার্লো হিসাব,Monte Carlo calculation
মন্টে কার্লো পদ্ধতি,Monte Carlo method
মোরা (খেলা),morra (game)
মৃত্যুর পরিসংখ্যান,mortality statistics
সবচেয়ে সম্ভাব্য,most probable
গতি,motion
চলন্ত গড়,moving average
এম-স্পেস,M-space
অখণ্ডের জন্য এম-পরীক্ষা,M-test for integral
বহু সিদ্ধান্ত সমস্যা,multidecision problem
বহুমাত্রিক স্বাভাবিক বিতরণ,multidimensional normal distribution
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,multidimensional random variable
মাল্টি-ইনডেক্স পরিবহন সমস্যা,multi-index transportation problem
বহুপদ,multinomial
বহুপদ বন্টন,multinomial distribution
একাধিক,multiple
একাধিক পছন্দ সমস্যা,multiple choice problem
একাধিক সংযুক্ত ডোমেইন,multiple connected domain
একাধিক পারস্পরিক সম্পর্ক,multiple correlation
একাধিক ফ্রিকোয়েন্সি টেবিল,multiple frequency table
একাধিক অবিচ্ছেদ্য,multiple integral
একাধিক ইন্টিগ্রেশন,multiple integration
একাধিক সংশ্লেষণ,multiple regression
একাধিক রিগ্রেশন বিশ্লেষণ,multiple regression analysis
একাধিক রিগ্রেশন সহগ,multiple regression coefficient
একাধিক রিগ্রেশন সমীকরণ,multiple regression equation
একাধিক রুট,multiple root
গুণ,multiplication
কলাম দ্বারা গুণ (নির্ধারক),multiplication by columns (of determinant)
সারি দ্বারা গুণ (নির্ধারক),multiplication by rows (of determinant)
গুণনীয়ক,multiplication factor
গুণক ফাংশন,multiplicative function
গুনগত দল,multiplicative group
গুণক বিপরীত,multiplicative inverse
বহুগুণ,multiplicity
শিকড়ের বহুগুণ,multiplicity of roots
শূন্যের বহুগুণ,multiplicity of zero
গুণক,multiplier
গুণ,multiply
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,multivariate distribution
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,multivariate normal distribution
বহুমুখী জনসংখ্যা,multivariate population
পারস্পরিক,mutual
নাবলা,nabla
নেপিয়েরিয়ান,Napierian
নেপিয়েরীয় লগারিদম,Napierian logarithm
প্রাকৃতিক লগারিদম,natural logarithm
স্বাভাবিক সংখ্যা,natural number
নটিক্যাল মাইল,nautical mile
n-মাত্রিক,n-dimensional
n-মাত্রিক ভেক্টর স্থান,n-dimensional vector space
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,necessary and sufficient condition
প্রয়োজনীয় শর্ত,necessary condition
অস্বীকার,negation
নেতিবাচক,negative
নেতিবাচক বক্রতা,negative curvature
নেতিবাচক নির্দিষ্ট ফর্ম,negative definite form
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,negative definite matrix
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,negative semi-definite form
পাড়া,neighbourhood
নেস্টেড স্যাম্পলিং,nested sampling
নেট প্রজনন হার,net reproduction rate
নিউটনিয়ান মেকানিক্স,Newtonian mechanics
নিউটনের বিভক্ত পার্থক্য সূত্র,Newton's divided difference formula
নিউটনের গতির সূত্র,Newton's laws of motion
নেইমান বরাদ্দ,Neyman allocation
নেইম্যান পিয়ারসন তত্ত্ব,Neyman Pearson theory
নিলপোটেন্ট উপাদান,nilpotent element
নিলপোটেন্ট ম্যাট্রিক্স,nilpotent matrix
নোড,node
নন-আবেলিয়ান গ্রুপ,non-Abelian group
অ-পরম মিলন,non-absolute convergence
অ-বীজগণিত,non-algebraic
অধঃপতিত,non-degenerate
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,non-degenerate basic feasible solution
অ ঘন,non-dense
অ ঘন সেট,non-dense set
পয়েন্টের অ-গণনাযোগ্য অসীমতা,non-denumerable infinity of points
অ গণনাযোগ্য সেট,non-denumerable set
অ-পার্থক্য,non-differentiable
অ খালি উপসেট,non empty subset
অ-ইউক্লিডীয় জ্যামিতি,non-Euclidean geometry
অ-সমজাতীয়,non-homogeneous
অ ছেদকারী,non-intersecting
অ-রৈখিক বীজগণিত সমীকরণ,non-linear algebraic equation
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,non-linear differential equation
অ-রৈখিক সমীকরণ,non-linear equation
নন-লিনিয়ার প্রোগ্রামিং,non-linear programming
নন-লিনিয়ার রিগ্রেশন,non-linear regression
অ-রৈখিক সম্পর্ক,non-linear relationship
অ নেতিবাচক পূর্ণসংখ্যা,non-negative integer
অ-নেতিবাচক পরিবর্তনশীল,non-negative variable
অ-প্যারামেট্রিক পরীক্ষা,non-parametric test
অ-সম্ভাব্য পদ্ধতি,non-probabilistic approach
অ-একবচন ম্যাট্রিক্স,non-singular matrix
অ-প্রতিসম ম্যাট্রিক্স,non-symmetric matrix
অ তুচ্ছ,non-trivial
অ-লুপ্ত নির্ধারক,non-vanishing determinant
অ শূন্য,non-void
অ-অকার্যকর উপসেট,non-void subset
অ-শূন্য নির্ধারক,non-zero determinant
NOR গেট,NOR gate
স্বাভাবিক,normal
স্বাভাবিক ত্বরণ,normal acceleration
স্বাভাবিক কোণ,normal angle
স্বাভাবিক বক্ররেখা,normal curve
স্বাভাবিক ঘনত্ব ফাংশন,normal density function
স্বাভাবিক বন্টন,normal distribution
স্বাভাবিক বন্টন ফাংশন,normal distribution function
ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম,normal form for the matrix
স্বাভাবিক ফ্রিকোয়েন্সি,normal frequency
স্বাভাবিক বক্ররেখা,normalized curve
স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর,normalized floating point number
নরমালাইজার,normalizer
স্বাভাবিক ম্যাট্রিক্স,normal matrix
স্বাভাবিক সম্ভাবনা বক্ররেখা,normal probability curve
স্বাভাবিক সম্ভাবনা বন্টন,normal probability distribution
সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী),normal subgroup (=distinguished subgroup)
আদর্শ রৈখিক স্থান,normed linear space
একটি ভেক্টরের আদর্শ,norm of a vector
গেট নয়,NOT gate
কোথাও ঘন সেট নেই,nowhere dense set
শূন্য অনুমান,null hypothesis
নাল ম্যাট্রিক্স,null matrix
ফাঁকা সেট,null set
নাল ভেক্টর,null vector
সংখ্যা,number
সংখ্যা অক্ষ,number axis
সংখ্যা সিস্টেম,number system
সংখ্যা,numeral
সংখ্যা,numeration
অংক,numerator
সংখ্যাগত সহগ,numerical coefficient
সংখ্যাগত গণনা,numerical computation
সংখ্যাগত পার্থক্য,numerical differentiation
সংখ্যাগত পদ্ধতি,numerical method
n-ভেক্টর,n-vector
n-ভেক্টর স্থান,n-vector space
বস্তু,object
উদ্দেশ্য ফাংশন,objective function
তির্যক,oblique
তির্যক অ্যাসিম্পটোট,oblique asymptote
তির্যক অক্ষ,oblique axis
তির্যক বিভাগ,oblique section
পর্যবেক্ষণ,observation
পর্যবেক্ষিত ফ্রিকোয়েন্সি,observed frequency
স্থূলকোণ,obtuse angle
অষ্টভুজ,octagon
অষ্টহেড্রন,octahedron
অক্টাল সিস্টেম,octal system
অক্ট্যান্ট,octant
অস্বাভাবিক,odd
বিজোড় বক্ররেখা,odd curve
বিজোড় সংখ্যা,odd number
বিজোড় স্থানান্তর,odd permutation
অদ্ভুত বহুপদ,odd polynomial
ogive,ogive
এক থেকে এক চিঠিপত্র,one to one correspondence
এক থেকে এক ফাংশন,one to one function
এক থেকে এক মানচিত্র,one to one map
একমুখী শ্রেণীবিভাগ,one-way classification
মানচিত্রে,onto map
খোলা,open
খোলা বল,open ball
খোলা ব্যবধান,open interval
খোলা রশ্মি,open ray
খোলা সেট,open set
অপারেশন,operation
শল্যচিকিত্সা,operational research
অপারেশন গবেষণা,operations research
অপারেটর,operator
বিপরীত কোণ,opposite angle
বিপরীত ঘটনা,opposite event
সর্বোত্তম মৌলিক সম্ভাব্য সমাধান,optimal basic feasible solution
সর্বোত্তম অবস্থা,optimal condition
সর্বোত্তম লট আকার,optimal lot size
সর্বোত্তম মান,optimal value
সর্বোত্তম,optimum
কক্ষপথ,orbit
আদেশ,order
অর্ডার করা জোড়া,ordered pair
অর্ডার করা সেট,ordered set
আদেশ,ordering
একটি নির্ধারকের আদেশ,order of a determinant
একটি দলের আদেশ,order of a group
একটি ম্যাট্রিক্সের ক্রম,order of a matrix
একটি গ্রুপে একটি উপাদানের ক্রম,order of an element in a group
ডিফারেনশিয়াল সমীকরণের ক্রম,order of differential equation
অপারেশন অর্ডার,order of operation
শূন্যের ক্রম,order of zero
পূরণবাচক সংখ্যা,ordinal number
সাধারণ ডিফারেনশিয়াল সমীকরণ,ordinary differential equation
নির্দেশ,ordinate
oreintability,oreintability
অভিযোজন,orientation
পৃষ্ঠের অভিযোজন,orientation of surface
মূল,origin
স্থানাঙ্কের উত্স,origin of coordinates
অর্থকেন্দ্র,orthocentre
অর্থোগোনাল,orthogonal
অর্থোগোনাল অক্ষ,orthogonal axes
অর্থোগোনাল পরিবার,orthogonal family
অর্থোগোনাল গ্রুপ,orthogonal group
অর্থগোনালিটি অবস্থা,orthogonality condition
অর্থগোনালাইজেশন,orthogonalization
অর্থোগোনাল ম্যাট্রিক্স,orthogonal matrix
অর্থনর্মাল,orthonormal
অর্থনর্মাল ভিত্তিতে,orthonormal basis
দোলন,oscillation
একটি ফাংশনের দোলন,oscillation of a function
দোলক ফাংশন,oscillatory function
osculating,osculating
বাইরের পণ্য,outer product
আউটপুট,output
অতিরিক্ত নির্ধারিত সিস্টেম,overdetermined system
জোড়া তুলনা,paired comparision
pairwise disjoint,pairwise disjoint
যুগলভাবে স্বাধীন,pairwise independent
সমান্তরাল শক্তি,parallel forces
সমান্তরাল বৃত্ত,parallelogram
বাহিনীর সমান্তরাল বৃত্ত,parallelogram of forces
বেগের সমান্তরাল বৃত্ত,parallelogram of velocities
parallelopiped,parallelopiped
প্যারামিটার,parameter
প্যারামিটার বিনামূল্যে (= ননপ্যারামেট্রিক),parameter free (=nonparametric)
বিতরণের পরামিতি,parameter of distribution
প্যারামেট্রিক,parametric
প্যারামেট্রিক সমন্বয়,parametric coordinate
প্যারামেট্রিক বক্ররেখা,parametric curve
প্যারামেট্রিক সমীকরণ,parametric equation
প্যারামেট্রিক লিনিয়ার প্রোগ্রামিং,parametric linear programming
প্যারামেট্রিক পদ্ধতি,parametric method
প্যারামেট্রিক উদ্দেশ্য ফাংশন,parametric objective function
প্যারামেট্রিক প্রোগ্রামিং,parametric programming
প্যারামেট্রিক উপস্থাপনা,parametric representation
পরামিতিকরণ,parametrization
বন্ধনী,parenthesis
বন্ধনী স্বরলিপি,parenthesis notation
পিতামাতার জনসংখ্যা,parent population
প্যারেটো বক্ররেখা,Pareto curve
সমতা পরীক্ষা,parity check
আংশিক বিভ্রান্তিকর,partial confounding
আংশিক সম্পর্ক,partial correlation
আংশিক ডেরিভেটিভ,partial derivative
আংশিক ডিফারেনশিয়াল সমীকরণ,partial differential equation
আংশিক পার্থক্য,partial differentiation
আংশিক ভগ্নাংশ,partial fraction
আংশিক একীকরণ,partial integration
আংশিক আদেশ,partially ordered
আংশিক আদেশ সেট,partially ordered set
আংশিক আদেশ,partial order
আংশিক রিগ্রেশন সহগ,partial regression coefficient
আংশিক যোগফল,partial sum
কণা,particle
বিশেষ ক্ষেত্রে,particular case
বিশেষ অবিচ্ছেদ্য,particular integral
বিশেষ সমাধান,particular solution
বিভাজন,partition
ম্যাট্রিক্সের বিভাজন,partitioning of matrices
পার্টিশন মান,partition value
প্যাসকেল ত্রিভুজ,Pascal triangle
প্যাটার্ন,pattern
প্যাটার্ন ফাংশন,pattern function
প্যাটার্ন সমস্যা,pattern problem
পেলোড বেগ,payload velocity
পরিশোধ ফাংশন,payoff function
পরিশোধ ম্যাট্রিক্স,payoff matrix
p- ভিত্তি,p-basis
পি-চার্ট,p-chart
পিয়ানো বক্ররেখা,Peano curve
পিয়ানো স্পেস,Peano space
প্যাডেল সমীকরণ,pedal equation
শতাংশ,percent
শতাংশ,percentage
শতাংশ ত্রুটি,percentage error
শতাংশ ফ্রিকোয়েন্সি,percentage frequency
শতাংশ বৃদ্ধি,percentage increase
ত্রুটির শতাংশ,percentage of error
শতাংশ হ্রাস,percent decrease
শতাংশ,percentile
নিখুঁত ঘনক্ষেত্র,perfect cube
নিখুঁত গ্যাস,perfect gas
নিখুঁত সংখ্যা,perfect number
নিখুঁত সেট,perfect set
পারফেক্ট বর্গ,perfect square
নিখুঁত বর্গাকার অভিব্যক্তি,perfect square expression
পরিধি,perimeter
সময়কাল,period
পর্যায়ক্রমিক বক্ররেখা,periodic curve
পর্যায়ক্রমিক ব্যাঘাত,periodic disturbances
পর্যায়ক্রমিক ফাংশন,periodic function
পর্যায়ক্রমিক গতি,periodic motion
বিপ্লবের সময়কাল,period of revolution
ঘূর্ণনের সময়কাল,period of rotation
পিরিয়ডোগ্রাম,periodogram
পেরিফেরাল,peripheral
অনুমোদনযোগ্য,permissible
ভুলের অনুমতিযোগ্য সীমা,permissible limit of error
স্থানান্তর,permutation
স্থানান্তর গ্রুপ,permutation group
পারমিউটেশন ম্যাট্রিক্স,permutation matrix
স্থানান্তর পদ্ধতি,permutation method
খাড়া,perpendicular
লম্ব,perpendicularity
লম্বভাবে,perpendicularly
লম্ব সমতল,perpendicular plane
কর্মী নিয়োগ সমস্যা,personnel-assignment problem
PERT (প্রোগ্রাম মূল্যায়ন পর্যালোচনা কৌশল),PERT (program evaluation review technique)
বিরক্তি,perturbation
বিরক্তি সমস্যা,perturbation problem
বিরক্ত সমস্যা,perturbed problem
পর্যায়,phase
ফেজ কোণ,phase angle
ফেজ পার্থক্য,phase difference
ফেজ স্থানচ্যুতি,phase displacement
শারীরিক জ্যোতির্বিদ্যা,physical astronomy
শারীরিক ধ্রুবক,physical constant
শারীরিক পরামিতি,physical parameter
শারীরিক পেন্ডুলাম,physical pendulum
শারীরিক পরিমাণ,physical quantity
শারীরিক বিজ্ঞান,physical sciences
পিকটোগ্রাফ,pictograph
ছবি,pictor
টুকরো টুকরো ক্রমাগত ফাংশন,piecewise continuous function
টুকরা টুকরা করে সাজানো,piecewise linear
টুকরো টুকরো লিনিয়ার ফাংশন,piecewise linear function
টুকরো টুকরো মসৃণ,piecewise smooth
পাই চিত্র,pie diagram
পাইলট আদমশুমারি,pilot census
পাইলট জরিপ,pilot survey
পিভট,pivot
মূল উপাদান,pivotal element
প্ল্যাঙ্কের ধ্রুবক,Planck's constant
প্ল্যাঙ্কের আইন,Planck's law
সমতল,plane
সমতল কোণ,plane angle
সমতল সীমানা,plane boundary
সমতল বক্ররেখা,plane curve
সমতল চিত্র,plane figure
সমতল জ্যামিতি,plane geometry
সমতল গতি,plane motion
অভিক্ষেপ সমতল,plane of projection
রেফারেন্স সমতল,plane of reference
সমতল,plane of symmetry
গ্রহ,planet
গ্রহমণ্ডল,planetarium
গ্রহের গতি,planetary motion
গ্রহ ব্যবস্থা,planetary system
সমতল ত্রিকোণমিতি,plane trigonometry
সমতল তরঙ্গ,plane wave
পরিকল্পনা দিগন্ত,planning horizon
প্লাজমা,plasma
প্লাস্টিক,plastic
platykurtic বক্ররেখা,platykurtic curve
platykurtosis,platykurtosis
পটভূমি,plot
চক্রান্ত করা,plotted
প্লট করা ফ্রিকোয়েন্সি বিতরণ,plotted frequency distribution
চক্রান্তকারী,plotter
