Gujarati,Malayalam
બિન-રેખીય ઘટક,നോൺ-ലീനിയർ ഘടകം
બિન-રેખીય લોડ લાઇન,നോൺ-ലീനിയർ ലോഡ് ലൈൻ
બિન-રેખીય મોડ્યુલેશન,നോൺ-ലീനിയർ മോഡുലേഷൻ
બિન-રેખીય પ્રતિકાર,നോൺ-ലീനിയർ പ്രതിരോധം
બિન-રેખીય સિસ્ટમ,നോൺ-ലീനിയർ സിസ്റ്റം
બિન-રેખીયતા,നോൺ-ലീനിയറിറ്റി
બિન-રેખીયતા ભૂલ,നോൺ-ലീനിയറിറ്റി പിശക്
સામાન્ય આવર્તન,സാധാരണ ആവൃത്തി
નોન રિકરિંગ,ആവർത്തിക്കാത്ത
પ્રતિભાવવિહીન ભાષા,പ്രതികരിക്കാത്ത ഭാഷ
પુનરાવર્તિત સિસ્ટમ,ആവർത്തന സംവിധാനം
સિસ્ટમલેસ ડિસ્ક,സിസ്റ്റമില്ലാത്ത ഡിസ്ക്
સીરીયલ કોડ,സീരിയൽ കോഡ്
બિન-સપાટી,നോൺ-ഉപരിതലം
બિન-અસ્થિર સંગ્રહ,അസ്ഥിരമല്ലാത്ത സംഭരണം
નોર,നോർ
knorr કાર્ય,നോർ പ്രവർത്തനം
ન તો દરવાજો,ഗേറ്റുമല്ല
નોર લેચ,നോർ ലാച്ച്
નોર ઓપરેશન,നോർ ഓപ്പറേഷൻ
સામાન્ય ઘનતા કાર્ય,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
ફફડાટનો અવાજ,ഫ്ലട്ടർ ശബ്ദം
સામાન્ય નમૂના,സാധാരണ സാമ്പിൾ
સામાન્ય ઘૂંસપેંઠ,നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം
સામાન્ય રીતે બંધ મોસ્ફેટ,സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്
ન તો નેટવર્ક,അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്
નોર્ટન મોડલ્સ,നോർട്ടൺ മോഡലുകൾ
ઉત્તર ચુંબકીય ધ્રુવ,ഉത്തര കാന്തികധ്രുവം
નોર્ટન પ્રા.,നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്
નોર્ટન એમ્પ્લીફાયર,നോർട്ടൺ ആംപ്ലിഫയർ
નોર્ટન સર્કિટ,നോർട്ടൺ സർക്യൂട്ട്
નોર્ટન ડી.ડી.,നോർട്ടൺ ഡി.ഡി.
નોર્ટન સમકક્ષ સર્કિટ,നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്
નોર્ટન વ્યસ્ત અને વ્યસ્ત,നോർട്ടൺ വിപരീതവും വിപരീതവും
નોર્ટન ઓપરેશનલ એમ્પ્લીફાયર,നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ
નોર્ટન યુટિલિટી,നോർട്ടൺ യൂട്ടിലിറ്റി
નથી,അല്ല
કાર્ય નથી,പ്രവർത്തനമല്ല
દરવાજો નથી,ഗേറ്റ് അല്ല
ઓપરેશન નથી,പ്രവർത്തനമല്ല
નોટેશન પદ્ધતિ,നൊട്ടേഷൻ രീതി
ગ્રુવ એન્ટેના,ഗ്രോവ് ആന്റിന
ગ્રુવ ફિલ્ટર,ഗ്രോവ് ഫിൽട്ടർ
npn ટ્રાન્ઝિસ્ટર,npn ട്രാൻസിസ്റ്റർ
NTSC ઈન્ટરફેસ,NTSC ഇന്റർഫേസ്
n-પ્રકારની અશુદ્ધિઓ,n-തരം മാലിന്യങ്ങൾ
n-પ્રકારની બાબત,n-തരം പദാർത്ഥം
ન્યુક્લિયસ,അണുകേന്ദ്രം
શૂન્ય,പൂജ്യം
ખાલી જગ્યા વર્તુળ,ഒഴിവുള്ള സർക്കിൾ
શૂન્ય ઓફસેટ વોલ્ટેજ,പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്
ખાલી જગ્યા સૂચક,ഒഴിവുള്ള സൂചകം
સંખ્યા આધાર,നമ്പർ അടിസ്ഥാനം
સંખ્યા આધારિત રૂપાંતરણ,നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം
પોઇન્ટ નુકસાન,പോയിന്റ് കേടുപാടുകൾ
નંબર લૂપ કી,നമ്പർ ലൂപ്പ് കീ
સંખ્યા પદ્ધતિ,നമ്പർ സിസ്റ്റം
સંખ્યાત્મક સહ-પ્રોસેસર,സംഖ്യാ കോ-പ്രോസസർ
આંકડાકીય કી પેડ,സംഖ്യാ കീ പാഡ്
સંખ્યાત્મક છિદ્ર,സംഖ്യാ അപ്പെർച്ചർ
સંખ્યાત્મક અંતર,സംഖ്യാ ദൂരം
nuvicon,നുവികോൺ
nyquist,നിക്വിസ്റ്റ്
nyquist બેન્ડ એક્સ્ટેંશન,nyquist ബാൻഡ് വിപുലീകരണം
nyquist માપદંડ,nyquist മാനദണ്ഡം
nyquist અંતરાલ,നൈക്വിസ്റ്റ് ഇടവേള
nyquist પલ્સ,നിക്വിസ്റ്റ് പൾസ്
nyquist દર,നിക്വിസ്റ്റ് നിരക്ക്
nyquist ટકાઉપણું માપદંડ,nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം
nyquist પ્રમેય,നിക്വിസ്റ്റ് സിദ്ധാന്തം
ઉદ્દેશ્ય મોડ્યુલ,ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ
ઉદ્દેશ્ય કાર્યક્રમ,വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം
ઉદ્દેશ્ય લેન્સ,ഒബ്ജക്റ്റീവ് ലെൻസ്
ઑબ્જેક્ટ ઓરિએન્ટેડ પ્રોગ્રામિંગ,ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്
ઓક્ટેવ,അഷ്ടകം
એંસી બસ રીસીવર-રવાનગી,എൺപത് ബസ് റിസീവർ-അയച്ചു
ઓક્ટલ નંબર સિસ્ટમ,ഒക്ടൽ നമ്പർ സിസ്റ്റം
ઓક્ટેવ,അഷ്ടകം
વિચિત્ર કાર્ય,വിചിത്രമായ പ്രവർത്തനം
"વિચિત્ર સમાનતા, વિચિત્ર સામ્યતા","വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം"
"ઓડોમીટર, પેથોમીટર","ഓഡോമീറ്റർ, പാത്തോമീറ്റർ"
બંધ લાઇન,ഓഫ് ലൈൻ
બિન-મૌખિક પ્રતિભાવ,വാക്കേതര പ്രതികരണം
"વિસંગતતા, સરભર","അപാകത, ഓഫ്സെറ്റ്"
ઓફસેટ કોણ,ഓഫ്സെറ്റ് ആംഗിൾ
ઓફસેટ સ્ટ્રીમ,ഓഫ്സെറ്റ് സ്ട്രീം
ઓફસેટ ભૂલ,ഓഫ്സെറ്റ് പിശക്
ઓફસેટ ઓપ્ટિમાઇઝેશન,ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ
ઓફસેટ વોલ્ટેજ,ഓഫ്സെറ്റ് വോൾട്ടേജ്
ઓમ,ഓം
ઓમિક સંપર્ક,ഓമിക് കോൺടാക്റ്റ്
ઓહ્મિક ક્ષેત્ર,ഓമിക് ഫീൽഡ്
"ઓહ્મમીટર, ઓહ્મમીટર","ohmmeter, ohmmeter"
ઓહ્મનો કાયદો,ഓമിന്റെ നിയമം
ઓહ્મ પ્રતિ વોલ્ટ,ഓംസ് പെർ വോൾട്ടിന്
તેલ સર્કિટ બ્રેકર,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
સર્વદિશ,സർവ്വദിശ
સર્વવ્યાપકતા,സർവ്വവ്യാപി
OMR (ઓપ્ટિકલ કવર રીડિંગ),ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്)
"પ્રતિકાર પર, પ્રતિકાર પર","ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്"
રાજ્ય પર,സംസ്ഥാനത്ത്
ચિપ ગર્ભિત ડીકોડર,ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ
એક શટ સ્ટેટિક મલ્ટિવાઇબ્રેટર,ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ
એક-પાસ એસેમ્બલર,ഒറ്റ-പാസ് അസംബ്ലർ
વર્તમાન પ્રતિકાર,നിലവിലെ പ്രതിരോധം
પ્રવાસી રજીસ્ટર,ഒരു ട്രാവലർ രജിസ്റ്റർ
ઓનલાઈન સિસ્ટમ,ഓൺലൈൻ സംവിധാനം
"ચાલુ-બંધ નિયંત્રક, ચાલુ-બંધ નિયંત્રક","ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ"
ચાલુ-બંધ કીઇંગ,ഓൺ-ഓഫ് കീയിംഗ്
ઓપરેશનલ એમ્પ્લીફાયર,പ്രവർത്തന ആംപ്ലിഫയർ
ઓપરેટિંગ અર્થ એમ્પ્લીફાયર,പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ
ઓપરેશનલ તુલનાકાર,പ്രവർത്തന താരതമ്യം
ઓપરેશનલ એમ્પ્લીફાયર ગુણક,പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ
ઓપરેશનલ સોફોની એમ્પ્લીફાયર,പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ
ઓપન કલેક્ટર,തുറന്ന കളക്ടർ
ખુલ્લું રોકાણ,തുറന്ന നിക്ഷേപം
ઓપન લૂપ ઓપન લૂપ,ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്
ઓપન વાયર લાઇન,തുറന്ന വയർ ലൈൻ
ઓપન સર્કિટ પરિમાણ,ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ
ઓપન સર્કિટ અવબાધ,ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം
ઓપન લૂપ ગેઇન,തുറന്ന ലൂപ്പ് നേട്ടം
ઓપરેન્ડ,ഓപ്പറാൻറ്
સંચાલન કોણ,പ്രവർത്തന ആംഗിൾ
સક્રિયકરણ મોડ,സജീവമാക്കൽ മോഡ്
સંચાલન બિંદુ,പ്രവർത്തന പോയിന്റ്
લોજિસ્ટિક્સ,ലോജിസ്റ്റിക്
ઓપરેટિંગ આવર્તન,പ്രവർത്തന ആവൃത്തി
"ઓપરેશન, ઓપરેશન","പ്രവർത്തനം, പ്രവർത്തനം"
ઓપરેશન કોડ,പ്രവർത്തന കോഡ്
ઓપરેશનલ એમ્પ્લીફાયર,പ്രവർത്തന ആംപ്ലിഫയർ
ઓપરેટર,ഓപ്പറേറ്റർ
ઓપ્ટિકલ બીમ,ഒപ്റ്റിക്കൽ ബീം
ઓપ્ટિકલ સંચાર,ഒപ്റ്റിക്കൽ ആശയവിനിമയം
ઓપ્ટિકલ ડિસ્ક,ഒപ്റ്റിക്കൽ ഡിസ്ക്
ઓપ્ટિકલ કોડેક,ഒപ്റ്റിക്കൽ കോഡെക്
ઓપ્ટીકલ ફાઈબર,ഒപ്റ്റിക്കൽ ഫൈബർ
ઓપ્ટિકલ ઈન્જેક્શન,ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്
"ઓપ્ટિકલ થર્મોમીટર, પિરોમીટર","ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ"
ઓપ્ટિકલ રેકોર્ડર,ഒപ്റ്റിക്കൽ റെക്കോർഡർ
ઓપ્ટિકલ રેકોર્ડિંગ,ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്
ઓપ્ટિકલ સ્કેનિંગ,ഒപ്റ്റിക്കൽ സ്കാനിംഗ്
ઓપ્ટિકલ ચોરસ,ഒപ്റ്റിക്കൽ സ്ക്വയർ
ઓપ્ટિકલ સ્ટોરેજ ઉપકરણ,ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം
ઓપ્ટિકલ જોડી આઇસોલેટર,ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ
"શ્રેષ્ઠ પૂર્વગ્રહ, શ્રેષ્ઠ પૂર્વગ્રહ","ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്"
શ્રેષ્ઠ ફિલ્ટર,ഒപ്റ്റിമൽ ഫിൽട്ടർ
શ્રેષ્ઠ સિસ્ટમ,ഒപ്റ്റിമൽ സിസ്റ്റം
શ્રેષ્ઠ કાર્યકારી આવર્તન,ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി
ઓપ્ટિકલ કપ્લર,ഒപ്റ്റിക്കൽ കപ്ലർ
પ્રકાશ ઇલેક્ટ્રોનિક્સ ઉપકરણ,ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം
ઓપ્ટિકલ ઇલેક્ટ્રોનિક્સ,ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്
અથવા દરવાજો,അല്ലെങ്കിൽ ഗേറ്റ്
વર્ગ,ക്ലാസ്
ફિલ્ટર ક્રમ,ഫിൽട്ടർ ക്രമം
સમીકરણનો ક્રમ,സമവാക്യത്തിന്റെ ക്രമം
સરળ બીમ,ലളിതമായ ബീം
આર્થિક,സാമ്പത്തിക
વર્ટિકલ ડાયનેમિક,ലംബമായ ചലനാത്മകം
ઓર્થોગોનલ કોડ,ഓർത്തോഗണൽ കോഡ്
વિલંબ સિદ્ધાંત,ലേറ്റൻസി തത്വം
ઓસીલેટરી દ્વિધ્રુવ,ഓസിലേറ്ററി ദ്വിധ്രുവം
ઓસિલેટર,ഓസിലേറ്റർ
ઓસિલેટર,ഓസിലേറ്റർ
"ઓસિલોગ્રાફ, ઓસિલોગ્રાફ","oscillograph, oscillograph"
ઓસિલોસ્કોપ કેમેરા,ഓസിലോസ്കോപ്പ് ക്യാമറ
ઓસિલોસ્કોપ,ഓസിലോസ്കോപ്പ്
બંધ બેન્ડ સિગ્નલ,ഓഫ് ബാൻഡ് സിഗ്നൽ
મુદ્દો,ഇഷ്യൂ
આઉટપુટ ઘૂંસપેંઠ,ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം
આઉટપુટ બફર,ഔട്ട്പുട്ട് ബഫർ
આઉટપુટ લાક્ષણિકતાઓ,ഔട്ട്പുട്ട് സവിശേഷതകൾ
આઉટપુટ વાહકતા,ഔട്ട്പുട്ട് ചാലകത
આઉટપુટ ઉપકરણ,ഔട്ട്പുട്ട് ഉപകരണം
આઉટપુટ ઓફસેટ વોલ્ટેજ,ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്
પાવર આઉટપુટ,പവർ ഔട്ട്പുട്ട്
આઉટપુટ પ્રતિકાર,ഔട്ട്പുട്ട് പ്രതിരോധം
"એક્ઝિટ સ્ટેજ, એક્ઝિટ સ્ટેજ","എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്"
આઉટપુટ પ્રોમ્પ્ટ,ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്
આઉટપુટ ટ્રાન્સફોર્મર,ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
મિશ્રણ,മിശ്രിതം
અત્યંત જોડી,വളരെ കപ്പിൾഡ്
હાયપરકપલિંગ,ഹൈപ്പർകപ്ലിംഗ്
ઓવરકરન્ટ રિલે,ഓവർകറന്റ് റിലേ
અતિશય હતાશ,അമിത വിഷാദം
ઓપરેટિંગ ગુણક,പ്രവർത്തന ഗുണിതം
અતિશય ઉત્તેજના,ഹൈപ്പർസ്റ്റിമുലേഷൻ
ઓવરફ્લો,കവിഞ്ഞൊഴുകുന്നു
ઓવરલેપ જૂથ,ഓവർലാപ്പ് ഗ്രൂപ്പ്
ઓવરમોડ્યુલેશન,അമിത മോഡുലേഷൻ
શીખવાની ઍક્સેસ,പഠന പ്രവേശനം
સેમ્પલિંગ ઉપર,ഓവർ സാമ്പിൾ
ઓવરવોલ્ટેજ સબેબલ,ഓവർ വോൾട്ടേജ് സബ്ബിൾ
ઓવરવોલ્ટેજ ડિટેક્ટર,അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ
પ્રેરણા,പ്രേരണ
સંચાલિત એમ્પ્લીફાયર,പവർഡ് ആംപ്ലിഫയർ
"ઓવરરનિંગ, ઓવર ઓપરેટિંગ","ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ"
ઓવરલોડ,ഓവർലോഡ്
ઓવરલોડ રક્ષણ,ഓവർലോഡ് സംരക്ഷണം
ઓવરલોડ પુનઃપ્રાપ્તિ સમય,ഓവർലോഡ് വീണ്ടെടുക്കൽ സമയം
અતિક્રમણ,കയ്യേറ്റം
ઓવરટોન,ഓവർ ടോൺ
ઓવન બ્રિઝ,ഓവൻ ബ്രീസ്
ઓક્સિડેશન,ഓക്സിഡേഷൻ
ઓક્સાઇડ ફ્રેક્ચર,ഓക്സൈഡ് ഒടിവ്
ઓક્સાઇડ વિયોજન,ഓക്സൈഡ് ഡിസോസിയേഷൻ
પી-ચેનલ ફેટ,പി-ചാനൽ വിധി
પેકેજિંગ,പാക്കേജിംഗ്
સંકોચન ઘનતા,സങ്കോച സാന്ദ്രത
પેડર,പാഡർ
પેડ કેપેસિટર,പാഡ് കപ്പാസിറ്റർ
પેડલ,ചവിട്ടുപടി
પેડલ સ્વીચ,പെഡൽ സ്വിച്ച്
પાનું,പേജ്
નેવિગેશન કી,നാവിഗേഷൻ കീ
ઉત્પત્તિ કી,ഉത്ഭവ കീ
પૃષ્ઠ ક્રમાંકન,പേജിനേഷൻ
યુગલ,ദമ്പതികൾ
કાગળ કેપેસિટર,പേപ്പർ കപ്പാസിറ്റർ
પેરાબોલિક રિફ્લેક્ટર,പരാബോളിക് റിഫ്ലക്ടർ
સમાંતર કાઉન્ટર,സമാന്തര കൌണ്ടർ
સમાંતર ડેટા ઇનપુટ,സമാന്തര ഡാറ്റ ഇൻപുട്ട്
સમાંતર ઈન્ટરફેસ,സമാന്തര ഇന്റർഫേസ്
સમાંતર છિદ્ર,സമാന്തര അപ്പെർച്ചർ
સમાંતર સંસાધન,സമാന്തര വിഭവം
સમાંતર પડઘો,സമാന്തര അനുരണനം
સમાંતર વિસ્થાપન,സമാന്തര സ്ഥാനചലനം
સમાંતર ટ્યુન સર્કિટ,സമാന്തര ട്യൂൺഡ് സർക്യൂട്ട്
"સમાંતર-ઇનપુટ, સમાંતર-આઉટપુટ","സമാന്തര-ഇൻപുട്ട്, സമാന്തര-ഔട്ട്പുട്ട്"
"સમાંતર-ઇનપુટ, ગ્રેડ-આઉટ","സമാന്തര-ഇൻപുട്ട്, ഗ്രേഡ്-ഔട്ട്"
પરિમાણ બરાબરી,പാരാമീറ്റർ സമനില
પેરાબોલિક એમ્પ્લીફાયર,പരാബോളിക് ആംപ്ലിഫയർ
પરોપજીવી દિશા,പരാദ ദിശ
પરોપજીવી તત્વ,പരാന്നഭോജി മൂലകം
પરોપજીવી ઉત્તેજના,പരാദ ഉത്തേജനം
અનિચ્છનીય ઓસિલેશન,ആവശ്യമില്ലാത്ത ആന്ദോളനങ്ങൾ
પરોપજીવી પરાવર્તક,പരാന്നഭോജികളുടെ പ്രതിഫലനം
સમાનતા,തുല്യത
સમાનતા રમત,പാരിറ്റി ഗെയിം
પેરિટી ટેસ્ટર,പാരിറ്റി ടെസ്റ്റർ
સમાનતા કોડક,പാരിറ്റി കൊഡാക്ക്
સમાનતા જનરેટર,പാരിറ്റി ജനറേറ്റർ
વિભાગ,ഡിവിഷൻ
"પારક બેન્ડ, પારક પટ્ટી","പരക് ബാൻഡ്, പരക് ബന്ദി"
નિષ્ક્રિય રિન્સિંગ પેડ,നിഷ്ക്രിയ കഴുകൽ പാഡ്
નિષ્ક્રિય સર્કિટ,നിഷ്ക്രിയ സർക്യൂട്ട്
"નિષ્ક્રિય ઘટકો, નિષ્ક્રિય ઘટકો","നിഷ്ക്രിയ ഘടകങ്ങൾ, നിഷ്ക്രിയ ഘടകങ്ങൾ"
નિષ્ક્રિય પાવર નેટવર્ક,നിഷ്ക്രിയ വൈദ്യുതി നെറ്റ്വർക്ക്
નિષ્ક્રિય ફિલ્ટર,നിഷ്ക്രിയ ഫിൽട്ടർ
નિષ્ક્રિય ભાર,നിഷ്ക്രിയ ലോഡ്
નિષ્ક્રિય સ્ખલન,നിഷ്ക്രിയ സ്ഖലനം
"કનેક્ટર કોર્ડ, કોર્ડ","കണക്റ്റർ ചരട്, ചരട്"
જર્જરિત,ജീർണ്ണത
મોડેલ જનરેટર,മോഡൽ ജനറേറ്റർ
મોડેલ,മാതൃക
પ્રિન્ટેડ સર્કિટ બોર્ડ (PCB),പ്രിന്റഡ് സർക്യൂട്ട് ബോർഡ് (പിസിബി)
p-ચેનલ,പി-ചാനൽ
પીક ડિટેક્ટર,പീക്ക് ഡിറ്റക്ടർ
પીક-પીક,കൊടുമുടി
પીક-પીક પરિમાણ,പീക്ക്-പീക്ക് അളവ്
ટોચનું સફેદ સ્તર,കൊടുമുടി വെളുത്ത നില
પીક ડિટેક્ટર,പീക്ക് ഡിറ്റക്ടർ
ટોચ પાછળ,പീക്ക് ട്രെയിലിംഗ്
શિખરન કુંડલી,ശിഖരൻ കുണ്ഡലി
પીઅર મેસેજિંગ,പിയർ സന്ദേശമയയ്ക്കൽ
પેડેસ્ટલ ઊંચાઈ,പീഠത്തിന്റെ ഉയരം
પેન્ટિયમ,പെന്റിയം
"સમસ્તર, પીયર","സമസ്തർ, പീർ"
ટકાવારી નિયમન,ശതമാനം നിയന്ത്രണം
ટકા ઊર્જા,ശതമാനം ഊർജ്ജം
નજીકનું બિંદુ,ഏറ്റവും അടുത്തുള്ള പോയിന്റ്
ટર્નઓવર સમય,വിറ്റുവരവ് സമയം
સામયિક માપન,ആനുകാലിക അളവ്
સામયિક તરંગ સ્વરૂપ,ആവർത്തന തരംഗ രൂപം
સીમાંત ટીપ્સ,നാമമാത്ര നുറുങ്ങുകൾ
કાયમી ચુંબક,സ്ഥിരമായ കാന്തം
અભેદ્યતા,പ്രവേശനക്ഷമത
ડાઇલેક્ટ્રિક ઇન્ડેક્સ,വൈദ്യുത പോയിന്റ്
વેક્યુમ ડાઇલેક્ટ્રિક,വാക്വം ഡൈഇലക്ട്രിക്
પેરાપ્લેક્સ ગ્લાસ,പാരാപ്ലക്സ് ഗ്ലാസ്
દ્રશ્ય પ્રતિબંધ,ദൃശ്യ നിയന്ത്രണം
બેકલાઇટ સ્ક્રીન,ബാക്ക്ലൈറ്റ് സ്ക്രീൻ
પી-ગ્લાસ,പി-ഗ്ലാസ്
કલાની અસ્પષ્ટતા,കല അതാര്യത
કલા કોણ,ആർട്ട് ആംഗിൾ
કલા ફેરફાર રેકોર્ડિંગ,ആർട്ട് മാറ്റ റെക്കോർഡിംഗ്
કલા તુલનાત્મક,കലാ താരതമ്യക്കാരൻ
કલા સુધારક,ആർട്ട് മോഡിഫയർ
તબક્કો વર્તમાન,ഘട്ടം നിലവിലെ
કલા શોધક,ആർട്ട് ഡിറ്റക്ടർ
તબક્કા વિચલન સતત,ഘട്ടം വ്യതിയാനം സ്ഥിരാങ്കം
કલા વૈવિધ્યકરણ પદ્ધતિ,കല വൈവിധ്യവൽക്കരണ രീതി
કલા વિકૃતિ,കലയുടെ വക്രീകരണം
કલા એન્કોડિંગ,ആർട്ട് എൻകോഡിംഗ്
કલા બરાબરી,കല സമനില
વ્યસ્ત સર્કિટ,വിപരീത സർക്യൂട്ട്
કલા ભૂતકાળ,കല കഴിഞ്ഞത്
કલા માર્જિન,ആർട്ട് മാർജിൻ
કલા માર્જિન,ആർട്ട് മാർജിൻ
કલા માપન,കല അളവ്
કલા મોડ્યુલેશન,ആർട്ട് മോഡുലേഷൻ
કલા લેખ,കലാ ലേഖനം
તબક્કાના વિસ્થાપન ગુણાંક,ഘട്ടം സ്ഥാനചലനം ഗുണകം
કલા વિસ્થાપન ઓસિલેટર,ആർട്ട് ഡിസ്പ്ലേസ്മെന്റ് ഓസിലേറ്റർ
કલા વિભાજક,ആർട്ട് സ്പ്ലിറ്റർ
આર્ટ લેમિનેશન સર્કિટ,ആർട്ട് ലാമിനേഷൻ സർക്യൂട്ട്
જમીન-સપાટીનું જોડાણ,ഗ്രൗണ്ട്-ഉപരിതല സംയോജനം
આર્ટ-ટુ-આર્ટ કપલિંગ,ആർട്ട്-ടു-ആർട്ട് കപ്ലിംഗ്
કલા વેગ,കലയുടെ വേഗത
કલા ગોઠવણ,കല ക്രമീകരണം
ફેઝર,ഫേസർ
ફાસર ડાયાગ્રામ,ഫേസർ ഡയഗ്രം
ફોન સંયોજક,ഫോൺ കോർഡിനേറ്റർ
ફોનોગ્રાફ,ഫോണോഗ്രാഫ്
ફોનન,ഫോണോൺ
ફોસ્ફર,ഫോസ്ഫർ
સિંટિલેશન,തെളിച്ചം
પ્રકાશિત કેથોડ,പ്രകാശിത കാഥോഡ്
ફોટો ડાયોડ,ഫോട്ടോ ഡയോഡ്
ફોટોોડિયોડ ડિટેક્ટર,ഫോട്ടോഡയോഡ് ഡിറ്റക്ടർ
પ્રકાશ ઉત્સર્જક સેન્સર,ലൈറ്റ് എമിറ്റിംഗ് സെൻസർ
ઓપ્ટિકલ ઉત્તેજના,ഒപ്റ്റിക്കൽ ഉത്തേജനം
પ્રકાશ અવરોધ,നേരിയ തടസ്സം
ફોટો SCR,ഫോട്ടോ SCR
ફોટોવોલ્ટેઇક અસર,ഫോട്ടോവോൾട്ടിക് പ്രഭാവം
ફોટોકન્ડક્ટીંગ સેલ,ഫോട്ടോകണ്ടക്റ്റിംഗ് സെൽ
ઓપ્ટિકલ ડ્રાઈવર,ഒപ്റ്റിക്കൽ ഡ്രൈവർ
પ્રકાશ કપ્લર,നേരിയ കപ്ലർ
ફોટો ડાયોડ,ഫോട്ടോഡയോഡ്
ફોટોડ્યુ ડાયોડ,ഫോട്ടോഡ്യൂ ഡയോഡ്
ફોટોઇલેક્ટ્રિક અસર,ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം
ફોટોઇલેક્ટ્રિક ઉત્પાદનો,ഫോട്ടോ ഇലക്ട്രിക് ഉൽപ്പന്നങ്ങൾ
ઓપ્ટિકલ ઉત્તેજના,ഒപ്റ്റിക്കൽ ഉത്തേജനം
ફોટોગ્રાફિક માસ્ક કમ્પોઝિશન,ഫോട്ടോഗ്രാഫിക് മാസ്ക് കോമ്പോസിഷൻ
ફોટોગ્રાફિક રેકોર્ડ,ഫോട്ടോഗ്രാഫിക് റെക്കോർഡ്
પ્રકાશિત ionization,പ്രസിദ്ധീകരിച്ച അയോണൈസേഷൻ
"ફોટોલિથોગ્રાફી, ફોટોલિથોગ્રાફી","ഫോട്ടോലിത്തോഗ്രാഫി, ഫോട്ടോലിത്തോഗ്രാഫി"
પ્રકાશ ગ્લો,നേരിയ തിളക്കം
ફોટોઈલેક્ટ્રોન એમ્પ્લીફાયર,ഫോട്ടോ ഇലക്ട്രോൺ ആംപ്ലിഫയർ
ફોટોન,ഫോട്ടോൺ
ભૌતિક સરનામું,ഭൗതിക വിലാസം
ભૌતિક સતત ટેબલ,ശാരീരിക സ്ഥിരമായ പട്ടിക
ભૌતિકશાસ્ત્ર મેમરી,ഫിസിക്സ് മെമ്മറി
py-એટેન્યુએટર,py-attenuator
પીકો ફરાડ (-),പിക്കോ ഫാരദ് (-)
"ચિત્ર ઘટક, ચિત્ર ઘટક (પિક્સેલ)","ചിത്ര ഘടകം, ചിത്ര ഘടകം (പിക്സലുകൾ)"
ચિત્ર માહિતી,ചിത്ര വിവരങ്ങൾ
ચિત્ર સંકેત,ചിത്ര ചിഹ്നം
