Hindi,Tamil
"तनुसूत्र, लेप्टोनीमा",லெப்டோனெமா
"तनुपट्ट, तनुसूत्र, लेप्टोटीन",லெப்டோடின்
घातक,ஆபத்தான
घातक उत्परिवर्तन,மரணம் பிறழ்வு
श्वेताणु,லுகோசைட்
"श्वित्र, ल्यूकोडर्मा",லுகோடெர்மா
श्वेतलवक,லுகோபிளாஸ்ட்
"श्वेताणुरक्तता, ल्युकीमिया",லுகேமியா
उत्तोलक,நெம்புகோல்
लीडिग कोशिका,லெய்டிக்கின் செல்
कठलता,லியானா
कठलतात्मक,லியனஸ்
"जूं, यूका",பேன்
"शैक, लाइकेन",லிச்சென்
जीवन-चक्र,வாழ்க்கை சுழற்சி
जीवन प्रत्याशा,ஆயுள் எதிர்பார்ப்பு
लाइफ जीन,வாழ்க்கை மரபணு
जीवनवृत्त,வாழ்க்கை வரலாறு
जीवन-आधारी क्षमता,வாழ்க்கை ஆதரவு திறன்
जीवन-आधारी तंत्र,வாழ்க்கை துணை அமைப்பு
निर्जीव,உயிரற்ற
स्नायु,தசைநார்
लाइगेज,லிகேஸ்
बंधन,லிகேஷன்
सिंहाघ्र,லிகர்
हल्की क्षति,ஒளி காயம்
प्रकाश सूक्ष्मदर्शी,ஒளி நுண்ணோக்கி
तडित्,மின்னல்
लिग्निन,லிக்னின்
जीभिकाकार,லிகுலேட்
जीभिका,லிகுல்
लिलिएसी,லிலியாகே
लिलियम,லிலியம்
वृक्कद्रोणि,லிலம் (லிலஸ்)
"लिली कुल, कुमुदिनी कुल",லில்லி குடும்பம்
पाद,லிம்ப்
शाखा,லிம்ப்
अंग,லிம்ப்
पाद-अस्थि,மூட்டு எலும்பு
लिंबिक पालि,லிம்பிக் லோப்
"लिंबिक तंत्र, सीमांत तंत्र",உணர்வு செயலி
"अपाद उभयचर, पादहीन उभयचर",ஒளிராத ஆம்பிபியன்
"अपाद गोधिका, पादहीन गोधिका",சுறுசுறுப்பான பல்லி
लिम्बस,லிம்பஸ்
सरोवरी क्षेत्र,லிம்னெடிக் மண்டலம்
"सरोजीवी, सरोवरी",லிம்னெடிக்
लिमूलस,லிமுலஸ்
वंशक्रम,வரி
रेखा,வரி
वंशक्रम,பரம்பரை
रेखिक अनुक्रम,நேரியல் வரிசை
"रैखिक, रेखीय",நேரியல்
रेखीकृत प्लैज्मिड,லைனரைஸ் பிளாஸ்மிட்
योजक जाति,இணைப்பு இனங்கள்
सहलग्नता,இணைப்பு
लाइपेज़,லிபேஸ்
लिपिड,கொழுமியம்
लिपड द्विस्तर,லிப்பிட் பிளேயர்
लिपिड पुच्छ,லிப்பிட் வால்
लिपोपॉलिसैकेराइड,லிபோபோலிசாக்கரைடு
लिपोप्रोटीनी झिल्ली,லிப்போபுரோட்டினேசியஸ் சவ்வு
द्रव बिंदुक,திரவ நீர்த்துளி
पुटिका द्रव,மதுபான ஃபோலிகுலி
शैलोद्भिद,லித்தோஃபைட்
स्थलमंडल,லித்தோஸ்பியர்
करकट,குப்பை
करकट पात,குப்பை வீழ்ச்சி
लघु प्रमस्तिष्क,சிறிய பெருமூளை
वेलांचली,லிட்டோரல் மண்டலம்
यकृत,கல்லீரல்
यकृत पर्णाभ,கல்லீரல் ஃப்ளூக்
यकृताकार,கல்லீரல் வடிவ
लिवर वर्ट,கல்லீரல் வோர்ட்
जीवधारी,வாழ்கின்ற உயிரினம்
सजीव समष्टि,வாழும் மக்கள் தொகை
सजीव संसाधन,வாழ்க்கை வளங்கள்
जीवजगत्,வாழும் உலகம்
एल.एन.जी. - 20,எல்.என்.ஜி - 20
दुमट (पांशु),களிமண் (சிலி)
"महाचिंगट, लॉब्स्टर",இரால்
लोबुलेरिया,லோபுலாரியா
"गति, संचलन, चलन, गमन",லோகோமோஷன்
टिड्डी,வெட்டுக்கிளி
लाडिक्यूल,லோடிகுல்
"लघुगणकीय प्रकृति, लॉगेरिथ्मीय प्रकृति",மடக்கை இயல்பு
वृद्धिघाती वृद्धि,லாஜிஸ்டிக் வளர்ச்சி
लोलिगो,லோலிகோ
दीर्घ प्रदीप्ति काली पादप,பதிவு நாள் ஆலை
अनुदैर्ध्य अक्ष,நீளமான அச்சு
अनुदैर्ध्य द्विखंडन,நீளமான பைனரி பிளவு
अनुदैर्ध्य विदर,நீளமான பிளவு
कुंडली,லூப்
पाश,லூப்
कुंडली-पाश,லூப் பொறி
लोफियम,லோஃபியம்
लोरेन्थेसी,லோராந்தேசி
लॉरेन्थस,லோராந்தஸ்
निम्न भुजा,கீழ் கை
"निचला जबड़ा, अधोहनु",கீழ் தாடை
तोरई,லஃபா
कटि-कशेरुक,இடுப்பு முதுகெலும்புகள்
काष्ठ कर्तन (लकड़ी काटना),மரம் வெட்டுதல்
लंब्रिकस,லம்ப்ரிகஸ்
"अवकाशिका, ल्यूमेन",லுமேன்
संपिंडक,லம்பர்
"फुप्फुस, फेफड़ा",நுரையீரல்
ल्यूपिन,லூபின்
ल्यूपिनस अर्क्टिकस,லூபினஸ் ஆர்க்டிகஸ்
ल्यूटीनकारी हॉर्मोन,ஹார்மோன் (எல்.எச்)
लायेज,லைஸ்
लाइकोपोडियम,லைகோபோடியம்
लाइकोप्सिडा,லைகோப்சிடா
लसिका वाहिका,லிம்ப் கப்பல்
लसीका ग्रंथि,நிணநீர் சுரப்பி
लसिका ग्रंथिक,நிணநீர்முடிச்சின்
"लसीकाणु, लिम्फोसाइट",நிணநீர்
लसीकाभ अंग,லிம்பாய்டு உறுப்பு
लसीकाभ ऊतक,லிம்பாய்டு திசு
लसीकागुल्म,நிணநீர்
वीणाकार,லைட்
लाइसर्जिक अम्ल डाइएथलामाइड,லைசெர்ஜிக் அமிலம் டைத்லைமைடு (L.S.D.)
लाइसीन,லைசின்
"लयनकाय, लाइसोसोम",லைசோசோம்
लाइसोजाइम,லைசோசைம்
मैकाका,மக்காக்கா
मैक्रोब्रैकियम,மேக்ரோபிராச்சியம்
गुरुविकास,மேக்ரோ எவல்யூஷன்
बृहद्जनन,மேக்ரோஜெனெஸிஸ்
बृहत्णु कोलॉइड,மேக்ரோமோலிகுலர் கூழ்
महाअणु,மேக்ரோமிகுலூல்
गुरुकेंद्रक,மக்ரோநியூக்ளியஸ்
बृहत् पोषक,மேக்ரோனூட்ரியண்ட்
महाभक्षक,மேக்ரோபேஜ் (பெரிய ஈட்டர்)
महाभक्षकाणु,மேக்ரோபாகோசைட்
महाभक्षी,மேக்ரோபாகஸ்
"महाभक्षकता, महाभक्षिता",மேக்ரோபாகி
बृहत् पादप,மாக்ரோஃபைட்
मैक्रोपस,மேக்ரோபஸ்
मैकुला,மாகுலா
पीत मैकुला,மாகுலா லூட்டியா
मैग्नीशियम,வெளிமம்
चुंबकीय अनुनाद प्रतिबिंबन,காந்த அதிர்வு இமேஜிங்
आवर्धन,பெரிதாக்குதல்
आवर्धित प्रतिबिंब,பெரிதாக்கப்பட்ட படம்
आवर्धक लेन्स,பூதக்கண்ணாடி
आवर्धन क्षमता,பெரிதாக்கும் சக்தி
मैग्नोलिया,மாக்னோலியா
मैग्नोलिएसी,மாக்னோலியாசி
मागुर,மாகூர்
"कुमारी केश फ़र्न, मैडेन हैयर पर्णांग",முதல் முடி ஃபெர்ன் (அடென்டம்)
बड़ी खाँच,முக்கிய பள்ளம்
मुख्य ऊतक सुसंगति संमिश्र,முக்கிய ஹிஸ்டோகாம்பாட்டிபிலிட்டி வளாகம்
प्रमुख परासरण-अपघट्यक,மேஜர் ஆஸ்மோலைட்
दीर्घ शिखर,பெரிய உச்சநிலை
"नर, पुं-",ஆண்
नर शंकु,ஆண் கூம்பு
नर युग्मकोद्भिद्,ஆண் கேமோட்டோபைட்
नर जनन-छिद्र,ஆண் பிறப்புறுப்பு துளை
नर पूर्वकेंद्रक,ஆண் உச்சநிலை
कुरचित पत्तियाँ,தவறாக இலை
मैलिक अम्ल,மாலிக் அமிலம்
दुर्दम कोशिका,வீரியம் மிக்க செல்
दुर्दम अर्बुद,வீரியம் மிக்க கட்டி
नीलसर,மல்லார்ட்
"मुद्गर, मैलियस",மல்லிகஸ்
मैलपीगी कणिका,மால்பிஜியன் கார்பஸல்
मैलपीगी नलिका,மால்பிஜியன் குழாய்
माल्टोस,மால்டோஸ்
माल्वेलीज,மால்வால்ஸ்
स्तनधारी,பாலூட்டி
मैमेलिया,பாலூட்டி
स्तनी - गर्भ,பாலூட்டி கரு
स्तनग्रंथि,பால் சுரப்பி
स्तनरूप,மும்மில்லா
"चिबुकास्थि, मैंडिबल",கட்டாய
चिबुक ग्रंथि,மண்டிபுலர் சுரப்பி
मैंगनीज,மாங்கனீசு
मैंजीफेरा इंडिका,மங்கிஃபெரா இண்டிகா
"गरान, मैंग्रोव",சதுப்புநிலம்
मानव-निर्मित कृषि पारितंत्र,மனிதனால் உருவாக்கப்பட்ட விவசாய சுற்றுச்சூழல் அமைப்பு
मानवनिर्मित अनाज,மனிதனால் உருவாக்கப்பட்ட தானியங்கள்
मेनैन,மன்னன்
"प्रावार, मैंटल",மேன்டில்
"हस्त, हाथ",மனுஸ்
"मैपिल, पुतली",மேப்பிள்
मार्शैन्टिया,மார்ச்சான்டியா
सीमांत,ஓரளவு
मरिजुआना,மரிஜுவானா
समुद्री जीवविज्ञान,கடல்சார் உயிரியல்
समुद्री पक्षी,கடல் பறவை
समुद्री समुदाय,கடல் சமூகம்
समुद्री अकशेरुकी,கடல் முதுகெலும்புகள்
"मरीनो पुंमेष, मरीनो मेंढा",மரினோ ராம்
चिह्नक,மார்க்கர்
बाजार अपशिष्ट,சந்தை கழிவு
मज्जा गुहा,மஜ்ஜை குழி
कच्छ,சதுப்பு நிலம்
कच्छ-शाद्वल अवस्था,மார்ஷ்-மெடர் நிலை
वनस्पति-रहित कच्छ,தாவரங்கள் இல்லாமல் சதுப்பு நிலம்
शिशुधानी छछुंद,மார்சுபியல் மோல்
शिशुधानी विकिरण,மார்சுபியல் கதிர்வீச்சு
शिशुधानी चूहा,மார்சுபியல் எலி
"शिशुधानी, फलधानी",மார்சுபியம்
व्यापक विलोपन,வெகுஜன அழிவு
संहति प्रवाह,வெகுஜன ஓட்டம்
संहति प्रवाह परिकल्पना,வெகுஜன ஓட்ட கருதுகோள்
मास्ट कोशिका,மாஸ்ட் செல்
प्रधान ऐगार प्लेट,மாஸ்டர் அகர் தட்டு
प्रधान प्लेट,முதன்மை தட்டு
मातृ मृत्युदर,தாய்வழி இறப்பு விகிதம்
"संगम, मैथुन",இனச்சேர்க்கை
आधात्री,அணி
परिपक्व ग्रंथिका,முதிர்ந்த முடிச்சு
"नीलशोण रंग, नीलशोण वर्ण",Mauve color
"जंभिका, मैक्सिला",மாக்ஸில்லா
"जंभिका स्पर्शक, मैक्सिलरी स्पर्शक",மேக்சில்லரி பேம்ப்
अधिकतम वहन क्षमता,அதிகபட்ச சுமக்கும் திறன்
मिएन्ड्रिना,INSEDRINA
आयुर्विज्ञान,மருத்துவ அறிவியல்
चिकित्सीय गर्भसमापन,கர்ப்பத்தின் மருத்துவ முடித்தல் (எம்டிபி)
चिकित्सीय अनुलेखन,மருத்துவ படியெடுத்தல்
चिकित्सीय सहायता से प्रसव,மருத்துவ உதவி வழங்கல்
औषध,மருந்து
आयुर्विज्ञान,மருந்து
काय चिकित्सा,மருந்து
"मध्यांश, मेडुला, मज्जा",மெடுல்லா
"मेडुला आब्लॉन्गेटा, (आयतरूप मज्जा)",மெடுல்லா ஒப்லோங்காட்டா
मज्जा पिरैमिड,மெடுல்லரி பிரமிட்
मज्जायुक्त,மெடலேட்டட்
मेडूसा,மெதுசா
महाकेंद्रक कोशिका,மெகா கரியோசைட்
मेगाप्लैज्मिड,மெகாபிளாஸ்மிட்
गुरुबीजाणुधानी,மெகாஸ்போரங்கியம்
गुरुबीजाणुपर्ण,மெகாஸ்போரோபில்
माइबोमी ग्रंथि,மீபோமியன் சுரப்பி
युग्मकजन कोशिका,மியோசைட்
अर्धसूत्रण,ஒடுக்கற்பிரிவு
"समैकांतरण, मेटाजेनिसिस",மெட்டஜெனெஸிஸ்
मेलानिनी शलभ,மெலனிக் அந்துப்பூச்சி
मेलानिन कोशिका,மெலனோசைட்
मेलानिन कोशिका उद्दीपक हॉर्मोन,மெலனோசைட் தூண்டுதல் ஹார்மோன் (எம்.எஸ்.எச்)
मेलानिन कोशिका उद्दीपक निर्मोचक हॉर्मोन,மெலனோசைட் தூண்டுதல் வெளியீட்டு ஹார்மோன் (எம்.எஸ்.ஆர்.எச்)
"मैलानिनार्बुद, मैलानोमा",மெலனோமா
मेलॉइडोजिन इन्कॉग्निटा,மெலோயிடோஜின் மறைநிலை
झिल्ली परिबद्ध,சவ்வு பிணைக்கப்பட்டுள்ளது
झिल्ली लिपिड,சவ்வு லிப்பிட்
कला पारगम्यता,சவ்வு ஊடுருவக்கூடிய தன்மை
कला-विभव,சவ்வு சாத்தியம்
"कला लेब्रिंथ, कला गहन",சவ்வு தளம்
कलामय परत,சவ்வு தாள்
स्मृति कोशिका,நினைவக செல்
मेन्डेल नियम,மெண்டலின் சட்டம்
मेन्डेलीय विकार,மெண்டிலியன் கோளாறு
"तानिका, मस्तिष्कावरण",மெனிங்
"तानिकाशोथ, मेनिंजाइटिस",மூளைக்காய்ச்சல்
आर्तव चक्र,மாதவிடாய் சுழற்சி
मानसिक विक्षिप्तता,மன அன்பே
मानसिक मंदता,மனநல குறைபாடு
पारद विषाक्तता,மெர்குரி விஷம்
विभज्योतक,மெரிஸ்டெம்
विभज्योतक कोशिका,மெரிஸ்டெமடிக் செல்
विभज्योतकी क्षेत्र,மெரிஸ்டெமடிக் பகுதி
विभज्योतक वृद्धि,மெரிஸ்டெமடிக் வளர்ச்சி
अंशस्रावी ग्रंथि,மெரோக்ரைன் சுரப்பி
मीरोमायोसिन,மெரோமோமியோசின்
मेरीचिप्पस,மெரிகிப்பஸ்
वृषणयोजिनी,மெசார்சியம்
"मध्यमस्तिष्क, मीसेनसेफेलॉन",மெசென்ஸ்பாலன்
मध्योतक ऊतक,மெசன்கிமல் திசு
"मध्यांत्र, मेसेन्ट्रॉन",மெசென்டெரோன்
"आंत्रयोजनी, मेसेन्टरी",மெசென்டரி
आर्द्र अवस्था,மெசிக் நிலை
मध्यफलभित्ति,மெசோகார்ப்
"मध्यजन स्तर, मेसोडर्म",மீசோடர்ர்
"मध्यश्लेषस्तर, मीजोग्लिया",மெசோகுளோயா
मीसोहिप्पस,மெசோஹெப்பஸ்
पर्णमध्योतक कोशिका,மெசோபில் செல்
"मध्यकाय, मीजोसोम",மீசோசோம்
मध्यवक्षीय,மீசோதோராசிக்
मध्यवक्ष,மீசோதோராக்ஸ்
"अंडाशय योजनी, मीसोवेरियम",மெசோவாரியம்
मध्यजीवी महाकल्प,மெசோசோயிக் சகாப்தம்
दूत आर. एन. ए.,மெசஞ்சர் ஆர்.என்.ஏ
उपापचयी अभिवाह,வளர்சிதை மாற்ற பாய்வு
उपापचयी पथ,வளர்சிதை மாற்ற பாதை
उपापचयित,வளர்சிதை மாற்றப்பட்டது
उपापचय,வளர்சிதை மாற்றம்
उपापचयी स्वांगीकारक,வளர்சிதை மாற்ற ஒருங்கிணைப்பு
"करभिका, मेटाकार्पल",மெட்டகார்பல்
मध्यकेंद्री,மெட்டாசென்ட்ரிக்
विविधरंजक कणिका,மெட்டாச்ரோமடிக் கிரானுல்
"धातु सूची, धातु सुई",உலோக ஊசி
धात्विक ऑक्साइड,உலோக ஆக்சைடு
विखंडावस्था,மெட்டாமெரிஸம்
कायांतरण,உருமாற்றம்
पश्च वृक्कक,மெட்டானெஃப்ரிடியம்
मध्यावस्था,மெட்டாஃபேஸ்
मध्यावस्था प्लेट,மெட்டாஃபாஸ் தட்டு
मध्यावस्थीय पट्टिका,மெட்டாஃபாசிக் தட்டு
उत्तरसमष्टि,அணுகல்
परास्थापन,மெட்டாஸ்டாஸிஸ்
उपापचय,மெட்டாஸ்டாஸிஸ்
प्रपदिका,மெட்டாடார்சல்
पश्चवक्षीय,மெட்டாதோராசிக்
पश्चवक्ष,மெட்டாடோராக்ஸ்
"उत्तरजंतु, मेटाजोअन प्राणी",மெட்டாசோவான்கள்
"मेटेन्सेफेलॉन, अनुमध्यमस्तिष्क",மெட்டென்ச்பாலன்
परास्थापित होना,மெட்டாஸ்டாசைஸ்
मेथाडोन,மெதடோன்
मेट्हीमोग्लोबिन,மெத்தமோகுளோபின்
मेट्हीमोग्लोबिन-रक्तता,மெத்தமோகுளோபினீமியா
मेथेन,மீத்தேன்
मैथेनोबैक्टीरियम,மெத்தனோபாக்டீரியம்
"मेथैनजन, मेथेनजनक",மெத்தனோஜன்
मेथिल पारा,மீதில் மெர்குரி
मेथिलित आच्छद,மெத்திலேட்டட் தொப்பி
मेथिलीन ब्लू,மெத்திலீன் நீலம்
मेथिलोफिलस,மெத்திலோபிலஸ்
"मेथिलोट्रॉफस, मेथिलपोषी",மெத்திலோட்ரோபஸ்
सूक्ष्मपोषक,நுண்ணூட்டச்சத்து
सूक्ष्मजीव,நுண்ணுயிர்
सूक्ष्मप्रवर्धन,மைக்ரோபாகேஷன்
सूक्ष्मतकनीक,மைக்ரோடெக்னிக்
सूक्ष्मसंरचनात्मक ह्रास,மைக்ரோஆர்கிடெக்சரல் சரிவு
सूक्ष्मजीव,நுண்ணுயிர் (நுண்ணுயிர்)
सूक्ष्मजीवी क्लोनन,நுண்ணுயிர் குளோனிங்
सूक्ष्मजीवी वनस्पतिजात्,நுண்ணுயிர் தாவரங்கள்
सूक्ष्मजैविकी,நுண்ணுயிரியல்
सूक्ष्मपिंड,மைக்ரோபோடி
सूक्ष्मजलवायु,மைக்ரோக்ளைமேட்
सूक्ष्मविकास,மைக்ரோர்வ்யூஷன்
सूक्ष्मतंतुक,மைக்ரோஃபிலமென்ட்
सूक्ष्मजीवाश्म,மைக்ரோஃபோசில்
सूक्ष्मअंतःक्षेपण,மைக்ரோ இன்ஜெக்ஷன்
सूक्ष्मजीव,நுண்ணுயிர்
"मेथिलोट्रॉफस, मेथिलपोषी",மெத்திலோட்ரோபஸ்
सूक्ष्मपोषक,நுண்ணூட்டச்சத்து
सूक्ष्मजीव,நுண்ணுயிர்
सूक्ष्मभक्षी,மைக்ரோபாக்ட்ஸ்
सूक्ष्मभक्षकता,நுண்ணிய
बीजांडद्वारी सिरा,மைக்ரோபிலார் முடிவு
बीजांडद्वार,மைக்ரோபைல்
अंडद्वार,மைக்ரோபைல்
सूक्ष्मद्वार,மைக்ரோபைல்
सूक्ष्मअनुषंगी,மைக்ரோசாட்லைட்
सूक्ष्मदर्शी,நுண்ணோக்கி
सूक्ष्मदर्शिकी,நுண்ணோக்கி
माइक्रोस्पर्मी,மைக்ரோஸ்பெர்மே
सूक्ष्मगोलक,மைக்ரோஸ்பியர்
लघुबीजाणुधानी,மைக்ரோஸ்போரங்கியம்
चतुष्की लघुबीजाणु,மைக்ரோஸ்போர் டெட்ராட்
लघुबीजाणुपर्ण,மைக்ரோஸ்பார்பில்
माइक्रोस्पोरम,மைக்ரோஸ்போரம்
"सूक्ष्मकर्तक, माइक्रोटोम",மைக்ரோடோம்
सूक्ष्मनलिका त्रिक,மைக்ரோடபிள் மும்மடங்கு
सूक्ष्मनलिका द्विक,மைக்ரோடூபூல் இரட்டிப்பு
सूक्ष्मांकुर,மைக்ரோவில்லி
मूत्रण,Micturtion
मध्यमस्तिष्क,மிட்பிரைன்
मध्यअनुमस्तिष्क वृंतक,நடுத்தர சிறுமூளை பென்குல்
मध्यकर्ण,நடுக்காது
मध्य पटलिका,மத்திய லேமல்லா
मध्यांत्र,மிட்கட்
धातृ भेक,மருத்துவச்சி தேரை
प्रवासी,குடியேறியவர்
"प्रवास, अभिगमन",இடம்பெயர்வு
दुग्ध शर्करा,பால் சர்க்கரை
दुग्ध उत्पादक ग्रंथि,பால் உற்பத்தி செய்யும் சுரப்பி
"मिलेट (ज्वार, बाजरा आदि)",தினை
प्रति लिटर मिलीओसमॉल,ஒரு லிட்டருக்கு மில்லியோஸ்மோல்
मिल्वस,மில்வஸ்
अनुहरण,மிமிக்ரி
मिनामाता रोग,மினாமாட்டா நோய்
खनिज,கனிமம்
खनिज तत्व,கனிம உறுப்பு
खनिज-पोषण,கனிம ஊட்டச்சத்து
खनिजन,கனிமமயமாக்கல்
मिनरलो कॉर्टिकॉइड,கனிம கார்டிகாய்டு
लघु चुंबक,மினியேச்சர் காந்தம்
"खनन प्रचालन, खनन संक्रिया",சுரங்க செயல்பாடு
लघुअनुषंगी,Minisatellite
छोटी खाँच,சிறிய பள்ளம்
मध्यनूतन,மியோசீன்
माइयोहिप्पस,Miohippus
मिराबिलिस,மிராபிலிஸ்
"न्यूनीकरण, अल्पीकरण",தணிப்பு
"सूत्रकणिका, माइटोकॉन्ड्रिया",மைட்டோகாண்ட்ரியா
सूत्रकणिकीय आधात्री,மைட்டோகாண்ட்ரியல் மேட்ரிக்ஸ்
"सूत्रीविभाजन, समसूत्रण",மைட்டோசிஸ்
मिट्रल कपाट (द्विवलनी कपाट),மிட்ரல் வால்வு (பைசஸ்பிட் வால்வு)
मिश्रित ग्रंथि,கலப்பு சுரப்பி
मिश्रित तंत्रिकाएँ,கலப்பு நரம்புகள்
"मिश्रपोषित, मिश्रपोषी",மிக்ஸோட்ரோபிக்
चल वाहक,மொபைல் கேரியர்
चल स्रोत,மொபைல் மூல
गतिशीलता,இயக்கம்
मध्यम क्षति,மிதமான காயம்
आधुनिक आयुर्विज्ञान,நவீன மருத்துவம்
आधुनिक समाज,நவீன சமுதாயம்
अपरिवर्तनशीलता,மாற்றியமைத்தல்
रूपांतरित द्विसंकर अनुपात,மாற்றியமைக்கப்பட்ட டிஹிபேர்ட் விகிதம்
रूपांतरित जड़,மாற்றியமைக்கப்பட்ட வேர்
"अभिनियंत्रित करना, मॉडुलेट",மாடுலேட்
कार्य मॉडुलन,செயலின் மாடுலேஷன்
मॉडुलक पदार्थ,மாடுலேட்டர் பொருள்
नमी,ஈரப்பதம்
नमी-न्यूनता,ஈரப்பதம் பற்றாக்குறை
चर्वणक,மோலார் பற்கள்
"दाढ़, चर्वणक",மோலார்
छछुंद,மச்சம்
तिल,மச்சம்
गोल,மச்சம்
"मोल, ग्राम अणु",மோல் (மோல்)
अणुजैविकी,மூலக்கூறு உயிரியல்
आण्विक आनुवंशिक विश्लेषण,மூலக்கூறு மரபணு பகுப்பாய்வு
आण्विक स्तर,மூலக்கூறு நிலை
आण्विक दूत,மூலக்கூறு தூதர்
आण्विक गति,மூலக்கூறு இயக்கம்
आण्विक नाइट्रोजन गैस,மூலக்கூறு நைட்ரஜன் வாயு
आण्विक संगठन,மூலக்கூறு அமைப்பு
आण्विक कैंची,மூலக்கூறு கத்தரிக்கோல்
आण्विक शल्यकार्य विधि,மூலக்கூறு அறுவை சிகிச்சை அணுகுமுறை
आण्विक सीवन,மூலக்கூறு தையல்
अणु,மூலக்கூறு
"मृदुकवची, मोलस्क प्राणी",Mollusc
मौलस्कहारी,Molluscualies
मॉलिब्डेनम,மாலிப்டினம்
मोमोर्डिका,மோமார்டிகா
मोनैन्ड्रिया (एकपुंकेसरी वर्ग),மோனாண்ட்ரியா
"एकपुमंगता, एकपुंधानिता",மோனண்ட்ரி
मोनैस्कस परप्यूरियस,மோனாஸ்கஸ் பர்பூரியஸ்
मोनेरा,மோனெரா
मालाकार,மோனிலிஃபார்ம்
मॉनीटर,கண்காணிக்கவும்
मॉनीटर करना,கண்காணிக்கவும்
एकस्तरी,மோனோ லேயர்
एकसंघी,மோனோடெல்பஸ்
एकक्षारकी फॉस्फेट,மோனோபாசிக் பாஸ்பேட்
एकलकोरकी,மோனோபிளாஸ்டிக்
एकलशाखी,ஒரு மோனோசேஷியல்
एकपरिदलपुंजी,மோனோச்லேடியஸ்
एकसिस्ट्रोनी,மோனோசிஸ்ட்ரானிக்
एकक्लोनी प्रतिरक्षी,மோனோக்ளோனல் ஆன்டிபாடி
मानोकॉकस,மோனோகாக்கஸ்
एकबीजपत्र,மோனோகோடைலெடன்
एकगुहिक,மோனோசிஸ்டிக்
मोनोसिस्टिस,மோனோசிஸ்டிஸ்
"एकलाणु, मोनोसाइट",மோனோசைட்
उभयलिंगाश्रयी,மோனோசியஸ்
मोनोग्राफ,மோனோகிராஃப்
एकसंकर,மோனோஹைப்ரிட்
एकलक,மோனோமர்
एकलकी G-ऐक्टिन,மோனோமெரிக் ஜி-ஆக்டின்
मोनोसैकेराइड,மோனோசாக்கரைடு
मोनोसोडियम लवण,மோனோசோடியம் உப்பு
एकसूत्री,மோனோசோமிக்
एकशुक्राणुता,மோனோஸ்பெர்மி
एकबीजाणु परिवर्धन,ஏகபோக வளர்ச்சி
मोनोट्रोपा,மோனோட்ரோபா
एकयुग्मजी सर्वसम यमज,மோனோசைகோடிக் ஒரே மாதிரியான இரட்டை
मॉन्ट्रियल संधि,மாண்ட்ரீல் ஒப்பந்தம்
"भावदशा विकार, मूड विकार",மனநிலை கோளாறு
मोरिंगा,மோரிங்கா
अंगांतरण (अंगांतरणी),மோர்பாலாக்சிஸ் (மார்பல்லாக்டிக்)
मॉर्फीन,மார்பின்
संरचनाविकास,மார்போஜெனெஸிஸ்
आकारिकी अनुकूलन,உருவவியல் தழுவல்
आकारिकी,உருவவியல்
"मोर्स कूट, मोर्स कोड",மோர்ஸ் குறியீடு
मृत्यु दर,இறப்பு
मर्त्यता,இறப்பு
मृत्यु,இறப்பு
मोजेकता,மொசைக்ஸம்
मोजेक दृष्टि,மொசைக் பார்வை
मॉस,பாசி
शलभ,அந்துப்பூச்சி
मातृ अक्ष,தாய் அச்சு
"अनुकल्प, रुपांकन, मोटिफ",மையக்கருத்து
गतिशील रूप,மோட்டல் வடிவம்
चल बीजाणु,மோட்டல் வித்து
प्रेरक रेशा,மோட்டார் ஃபைபர்
प्रेरक न्यूरॉन,மோட்டார் நியூரான்
फफूंद,அச்சு
गति,இயக்கம்
चलन गति,லோகோமோஷனின் இயக்கம்
M-प्रावस्था वर्धक कारक,எம்-கட்ட ஊக்குவிப்பு காரணி (எம்.பி.எஃப்)
मृगल,மிரிகல்
म्यूकोपेप्टाइड,மியூகோபெப்டைட்
म्यूकोप्रोटीन,மியூகோபுரோட்டீன்
म्यूकर,மியூகோர்
श्लेष्मला-संबद्ध लसीकाभ ऊतक,சளி தொடர்புடைய லிம்பாய்டு திசு
श्लेष्मा झिल्ली,சளி சவ்வு
श्लेष्मा ग्रंथि,சளி சுரப்பி
श्लेष्मल झिल्ली (श्लेष्मिका),சளி சவ்வு
"आवाज़ दबाना, दबी हुई आवाज़",சத்தம்
म्यूलेरी अनुहरण,முல்லரியன் மிமிக்ரி
बहुकोशिकीय जीव,மல்டிசெல்லுலர் உயிரினம்
बहुरंगी प्रतिदीप्ति,மல்டிகலர் ஃப்ளோரசன்
"बहुशिरीय, बहुशिरामय",மல்டிகோஸ்டேட்
बहुविखंडन,பன்முகத்தன்மை
मल्टीलोड - 375,மல்டிலோட் - 375
बहुकेंद्रकी,மல்டிநியூக்ளீட்
मल्टीओव्युलेटी टेरेस्ट्रिस,மல்டியோவுலாட்டே நிலப்பரப்பு
बहुअंडोत्सर्जी,மல்டியோவுலேட்
बहुपरजीविता,மல்டிபரசிடிசம்
बहुप्रजक,பன்முகத்தன்மை கொண்ட
बहुशाखी,பன்முகத்தன்மை கொண்ட
"बहु विकल्पी, बहुऐलील",பல அலீல்
बहुविकल्पता,பல அலெலிசம்
बहुखंडन,பல பிளவு
बहुअंडोत्सर्ग भ्रूण अंतरण तकनीक,பல அண்டவிடுப்பின் கரு பரிமாற்ற நுட்பம் (MOET)
गुणन,பெருக்கல்
गुणात्मक वृद्धि,பெருக்கல் வளர்ச்சி
