Marathi,Punjabi
भागांद्वारे एकत्रीकरण,ਭਾਗਾਂ ਦੁਆਰਾ ਏਕੀਕਰਣ
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
प्रतिस्थापनाद्वारे एकत्रीकरण,ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ
सलग कपात करून एकत्रीकरण,ਲਗਾਤਾਰ ਕਟੌਤੀ ਦੁਆਰਾ ਏਕੀਕਰਣ
मालिकेद्वारे एकत्रीकरण,ਲੜੀ ਦੁਆਰਾ ਏਕੀਕਰਣ
वेक्टरचे एकत्रीकरण,ਵੈਕਟਰ ਦਾ ਏਕੀਕਰਣ
बंद पृष्ठभागावर एकत्रीकरण,ਇੱਕ ਬੰਦ ਸਤਹ ਉੱਤੇ ਏਕੀਕਰਣ
इंटिग्रेटर,ਏਕੀਕਰਣ
इंटिग्रेटर घटक,ਇੰਟੀਗਰੇਟਰ ਕੰਪੋਨੈਂਟ
इंटिग्रो - विभेदक समीकरण,ਇੰਟੈਗਰੋ - ਵਿਭਿੰਨ ਸਮੀਕਰਨ
व्यत्यय,ਰੁਕਾਵਟ
अदलाबदल करण्यायोग्य ऑपरेशन,ਪਰਿਵਰਤਨਯੋਗ ਕਾਰਵਾਈ
अदलाबदल,ਇੰਟਰਚੇਂਜ
आंतरवर्गीय सहसंबंध,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
आंतरसंबंध,ਅੰਤਰ ਸਬੰਧ
आंतरसंबंध गुणांक,ਅੰਤਰ-ਸੰਬੰਧ ਗੁਣਾਂਕ
परस्परावलंबन,ਪਰਸਪਰ ਨਿਰਭਰਤਾ
परस्परावलंबी,ਪਰਸਪਰ ਨਿਰਭਰ
व्याज,ਦਿਲਚਸਪੀ
इंटरफेस,ਇੰਟਰਫੇਸ
इंटरफेसियल कोन,ਇੰਟਰਫੇਸ਼ੀਅਲ ਕੋਣ
इंटिग्रँड,ਇਕਸਾਰ
एकात्मिक,ਏਕੀਕ੍ਰਿਤ
आतील,ਅੰਦਰੂਨੀ
आतील कोन,ਅੰਦਰੂਨੀ ਕੋਣ
अंतर्गत क्षेत्र,ਅੰਦਰੂਨੀ ਖੇਤਰ
अंतर्गत डोमेन,ਅੰਦਰੂਨੀ ਡੋਮੇਨ
आतील घटक,ਅੰਦਰੂਨੀ ਤੱਤ
सेटचे आतील भाग,ਇੱਕ ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ
आतील बाजू विरुद्ध कोन,ਅੰਦਰੂਨੀ ਵਿਰੋਧੀ ਕੋਣ
अंतर्गत ग्रह,ਅੰਦਰੂਨੀ ਗ੍ਰਹਿ
आतील बिंदू,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
मध्यवर्ती,ਵਿਚਕਾਰਲਾ
मध्यवर्ती बिंदू,ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ
मध्यवर्ती मूल्य प्रमेय,ਵਿਚਕਾਰਲਾ ਮੁੱਲ ਸਿਧਾਂਤ
अंतर्गत दुभाजक,ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ
इंटरपोलेशन,ਇੰਟਰਪੋਲੇਸ਼ਨ
इंटरपोलेशन सूत्र,ਇੰਟਰਪੋਲੇਸ਼ਨ ਫਾਰਮੂਲਾ
छेदन करणारा,ਨੂੰ ਕੱਟਣਾ
छेदणारे वक्र,ਕੱਟਣ ਵਾਲੇ ਕਰਵ
छेदणाऱ्या रेषा,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
छेदनबिंदू,ਚੌਰਾਹੇ
छेदनबिंदू वक्र,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
वक्रांचे छेदनबिंदू,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
संचांचे छेदनबिंदू,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
मध्यांतर,ਅੰਤਰਾਲ
मध्यांतर अंदाज,ਅੰਤਰਾਲ ਅਨੁਮਾਨ
inteval अंदाज,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
मध्यांतर बिंदू,ਅੰਤਰਾਲ ਮੱਧ-ਬਿੰਦੂ
इंट्रा-ब्लॉक प्रभाव,ਅੰਤਰ-ਬਲਾਕ ਪ੍ਰਭਾਵ
इंट्राक्लास सहसंबंध,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
invariance,ਅੰਤਰ
अपरिवर्तनीय,ਅਸਥਿਰ
अपरिवर्तनीय प्रणाली,ਅਸਥਿਰ ਸਿਸਟਮ
यादी,ਵਸਤੂ ਸੂਚੀ
इन्व्हेंटरी वाटप,ਵਸਤੂਆਂ ਦੀ ਵੰਡ
इन्व्हेंटरी नियंत्रण,ਵਸਤੂ ਨਿਯੰਤਰਣ
इन्व्हेंटरी कंट्रोल मॉडेल,ਵਸਤੂ ਨਿਯੰਤਰਣ ਮਾਡਲ
इन्व्हेंटरी कंट्रोल सिस्टम,ਵਸਤੂ ਕੰਟਰੋਲ ਸਿਸਟਮ
इन्व्हेंटरी सायकल,ਵਸਤੂ ਚੱਕਰ
इन्व्हेंटरी होल्डिंग खर्च,ਵਸਤੂ ਰੱਖਣ ਦੀ ਲਾਗਤ
इन्व्हेंटरी पॉइंट,ਵਸਤੂ ਅੰਕ
इन्व्हेंटरी धोरण,ਵਸਤੂ ਨੀਤੀ
इन्व्हेंटरी परिस्थिती,ਵਸਤੂ ਦੀ ਸਥਿਤੀ
व्यस्त,ਉਲਟ
व्यस्त सहसंबंध,ਉਲਟ ਸਬੰਧ
व्यस्त कार्य,ਉਲਟ ਫੰਕਸ਼ਨ
व्यस्त हायपरबोलिक फंक्शन,ਉਲਟ ਹਾਈਪਰਬੌਲਿਕ ਫੰਕਸ਼ਨ
व्यस्त प्रमाणात,ਉਲਟ ਅਨੁਪਾਤਕ
व्यस्त मॅपिंग,ਉਲਟ ਮੈਪਿੰਗ
व्यस्त संख्या,ਉਲਟ ਸੰਖਿਆ
मॅट्रिक्सचा व्यस्त,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਉਲਟ
व्यस्त क्रमपरिवर्तन,ਉਲਟ ਕ੍ਰਮਵਾਰ
व्यस्त प्रमाण,ਉਲਟ ਅਨੁਪਾਤ
व्यस्त त्रिकोणमितीय कार्य,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
उलथापालथ सूत्र,ਉਲਟ ਫਾਰਮੂਲਾ
ऑर्डरचा उलटा,ਕ੍ਰਮ ਦੇ ਉਲਟ
इन्व्हर्टेबल मॅट्रिक्स,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
अपवर्तनीय परिवर्तन,ਉਲਟ ਤਬਦੀਲੀ
तर्कहीन,ਤਰਕਹੀਣ
तर्कहीन समीकरण,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
तर्कहीन अभिव्यक्ती,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
अपरिमेय संख्या,ਤਰਕਹੀਣ ਸੰਖਿਆ
तर्कहीन मूळ,ਤਰਕਹੀਣ ਜੜ੍ਹ
अपरिवर्तनीय,ਅਟੱਲ
इरोटेशनल वेक्टर,irrotational ਵੈਕਟਰ
इरोटेशनल वेक्टर फंक्शन,irrotational ਵੈਕਟਰ ਫੰਕਸ਼ਨ
इरोटेशनल वेग,irrotational ਵੇਗ
समभुज,isogonal
isokurtosis,isokurtosis
पृथक आवश्यक एकवचन,ਅਲੱਗ ਜ਼ਰੂਰੀ ਇਕਵਚਨਤਾ
अलग बिंदू,ਅਲੱਗ ਬਿੰਦੂ
सममितीय,isometric
समद्विभुज कॉन्फिगरेशन,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
पुनरावृत्ती अविभाज्य,ਦੁਹਰਾਇਆ ਅਟੁੱਟ
पुनरावृत्ती प्रक्षेपण,ਦੁਹਰਾਇਆ ਇੰਟਰਪੋਲੇਸ਼ਨ
पुनरावृत्ती,ਦੁਹਰਾਓ
पुनरावृत्ती सूत्र,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
पुनरावृत्ती एकीकरण सूत्र,ਦੁਹਰਾਓ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
पुनरावृत्ती प्रक्रिया,ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
पुनरावृत्ती तंत्र,ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ
जेकोबियन,ਜੈਕੋਬੀਅਨ
जेकोबियन निर्धारक,ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ
जेकोबियन मॅट्रिक्स,ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ
संच जोडणे,ਸੈੱਟਾਂ ਦਾ ਜੋੜ
संयुक्त,ਸੰਯੁਕਤ
संयुक्त घनता कार्य,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
संयुक्त वारंवारता कार्य,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
संयुक्तपणे अवलंबून चल,ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
संयुक्त संभाव्यता,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
सामील व्हा (=संघ),ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ)
उडी,ਛਾਲ
उडी खंडित होणे,ਛਾਲ ਬੰਦ
औचित्य,ਜਾਇਜ਼
समर्थन करणे,ਜਾਇਜ਼ ਠਹਿਰਾਓ
कर्णॉफ नकाशा,Karnaugh ਨਕਸ਼ਾ
कर्नल,ਕਰਨਲ
मॅपिंगचे कर्नल,ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ
किनेमॅटिक्स,ਕਿਨੇਮੈਟਿਕਸ
गतीज ऊर्जा,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
गतीशास्त्र,ਗਤੀ ਵਿਗਿਆਨ
कोल्मोगोरोफ स्मरनोव्ह चाचणी,ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ
क्रोनेकर डेल्टा,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
कर्टोसिस,kurtosis
Lagrange चे कार्य,Lagrange ਦੇ ਫੰਕਸ਼ਨ
Lagrange चे गुणक,Lagrange ਦੇ ਗੁਣਕ
लॅमिना,ਲਾਮਿਨਾ
Laplace परिवर्तन,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
मोठ्या संख्येने,ਵੱਡੀ ਗਿਣਤੀ
सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ),ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ)
बाजूकडील पृष्ठभाग,ਪਾਸੇ ਦੀ ਸਤਹ
लॅटिन चौरस,ਲਾਤੀਨੀ ਵਰਗ
लॅटस गुदाशय,latus ਗੁਦਾ
कायदा,ਕਾਨੂੰਨ
वेग जोडण्याचा कायदा,ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
जोडणीचा कायदा,ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
परतावा कमी करण्याचा कायदा,ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ
गुरुत्वाकर्षणाचा नियम,ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ
गटांसाठी होमोमॉर्फिझमचा कायदा,ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
रिंग्ससाठी होमोमॉर्फिझमचा कायदा,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
वाढत्या खर्चाचा कायदा,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
निर्देशांकांचा कायदा,ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ
जडत्वाचा कायदा,ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ
मोठ्या संख्येचा कायदा,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
संभाव्यतेचा नियम,ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ
साइन्सचा नियम,ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ
घातांकांचे नियम,ਘਾਤਕ ਦੇ ਨਿਯਮ
गतीचे नियम,ਗਤੀ ਦੇ ਨਿਯਮ
थर,ਪਰਤ
अग्रगण्य गुणांक,ਮੋਹਰੀ ਗੁਣਾਂਕ
अग्रगण्य कर्ण,ਮੋਹਰੀ ਵਿਕਰਣ
अग्रगण्य सबमॅट्रिक्स,ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ
अग्रगण्य पद,ਮੋਹਰੀ ਮਿਆਦ
किमान,ਘੱਟੋ-ਘੱਟ
किमान सामान्य एकाधिक (LCM),ਘੱਟੋ-ਘੱਟ ਆਮ ਮਲਟੀਪਲ (LCM)
किमान घटक,ਘੱਟੋ-ਘੱਟ ਤੱਤ
किमान चौरस,ਘੱਟੋ-ਘੱਟ ਵਰਗ
किमान वरची सीमा,ਘੱਟੋ-ਘੱਟ ਉਪਰਲੀ ਸੀਮਾ
डावा कोसेट,ਖੱਬੇ coset
डावखुरा,ਖੱਬੇ ਹੱਥ
डाव्या हाताचा स्क्रू,ਖੱਬੇ ਹੱਥ ਦਾ ਪੇਚ
डावीकडे उलट,ਖੱਬੇ ਉਲਟ
बाकी गुणाकार,ਖੱਬਾ ਗੁਣਾ
लीबनिट्झ सूत्र,ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ
लांबी,ਲੰਬਾਈ
लेप्टोकर्टिक,leptokurtic
लेप्टोकर्टिक वक्र,leptokurtic ਵਕਰ
लेप्टोकर्टोसिस,leptokurtosis
पातळी वक्र,ਪੱਧਰ ਕਰਵ
आत्मविश्वासाची पातळी,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
महत्त्व पातळी,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
शब्दकोशानुसार,ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ
कोशशास्त्रीय क्रम,ਕੋਸ਼ਿਕ ਕ੍ਰਮ
संभाव्य कार्य,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
संभाव्य गुणोत्तर चाचणी,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
मर्यादा,ਸੀਮਾ
मर्यादित करणे,ਸੀਮਿਤ ਕਰਨਾ
मर्यादित मूल्य,ਸੀਮਤ ਮੁੱਲ
मर्यादित वेग,ਸੀਮਤ ਗਤੀ
सरासरी मर्यादा,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
एकत्रीकरणाची मर्यादा,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
क्रम मर्यादा,ਕ੍ਰਮ ਦੀ ਸੀਮਾ
मर्यादा बिंदू (= क्लस्टर पॉइंट),ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ)
वेग मर्यादित करा,ਸੀਮਤ ਗਤੀ
ओळ,ਲਾਈਨ
रेखीय,ਰੇਖਿਕ
रेखीय बीजगणित,ਰੇਖਿਕ ਬੀਜਗਣਿਤ
रेखीय बीजगणितीय समीकरण,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
रेखीय अंदाजे,ਰੇਖਿਕ ਅਨੁਮਾਨ
रेखीय लक्षण,ਰੇਖਿਕ ਲੱਛਣ
रेखीय गुणांक,ਰੇਖਿਕ ਗੁਣਾਂਕ
रेखीय संयोजन,ਰੇਖਿਕ ਸੁਮੇਲ
रेखीय मर्यादा,ਰੇਖਿਕ ਸੀਮਾਵਾਂ
रेखीय अवलंबित्व,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
रेखीय भिन्न समीकरण,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
रेखीय परिमाण,ਰੇਖਿਕ ਮਾਪ
रेखीय समीकरण,ਰੇਖਿਕ ਸਮੀਕਰਨ
रेखीय फॉर्म,ਰੇਖਿਕ ਰੂਪ
रेखीय अपूर्णांक परिवर्तन,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ
रेखीय कार्य,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
रेखीय कार्यात्मक,ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ
रेखीय गट,ਰੇਖਿਕ ਸਮੂਹ
रेखीय स्वातंत्र्य,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
रेखीय स्वतंत्र संबंध,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
रेखीय असमानता,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
रेखीय एकसंध विभेदक समीकरण,ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ
रेखीय अविभाज्य समीकरण,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
रेखीय प्रक्षेपण,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
रेखीय किमान चौरस प्रतिगमन विश्लेषण,ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
रेखीयता,ਰੇਖਿਕਤਾ
रेखीय अवलंबून,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
रेखीय स्वतंत्र,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
रेखीय मॅपिंग,ਰੇਖਿਕ ਮੈਪਿੰਗ
रेखीय क्रम,ਰੇਖਿਕ ਕ੍ਰਮ
रेखीय क्रम,ਰੇਖਿਕ ਕ੍ਰਮ
रेखीय प्रोग्रामिंग,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
रेखीय प्रोग्रामिंग अल्गोरिदम,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
रेखीय प्रोग्रामिंग समस्या,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
रेखीय प्रतिगमन,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
रेखीय प्रतिगमन गुणांक,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
रेखीय संबंध,ਰੇਖਿਕ ਸਬੰਧ
रेखीय जागा (= वेक्टर स्पेस),ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ)
रेखीय उपस्थान,ਰੇਖਿਕ ਉਪਸਪੇਸ
रेखीय परिवर्तन,ਰੇਖਿਕ ਤਬਦੀਲੀ
रेखीय कल,ਰੇਖਿਕ ਰੁਝਾਨ
रेखीय निःपक्षपाती अंदाज,ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ
रेखीय वेग,ਰੇਖਿਕ ਵੇਗ
ओळ अविभाज्य,ਲਾਈਨ ਅਟੁੱਟ
छेदनबिंदूची ओळ,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
प्रतिगमन ओळ,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
स्थानिकीकृत वेक्टर,ਸਥਾਨਕ ਵੈਕਟਰ
स्थानिक इष्टतम,ਸਥਾਨਕ ਸਰਵੋਤਮ
स्थान,ਟਿਕਾਣਾ
लॉग,ਲੌਗ
लॉगरिदमिक,ਲਘੂਗਣਕ
लॉगरिदमिक अचूकता,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
लॉगरिदमिक गणना,ਲਘੂਗਣਕ ਗਣਨਾ
लॉगरिदमिक वक्र,ਲਘੂਗਣਕ ਵਕਰ
लॉगरिदमिक व्युत्पन्न,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
लॉगरिदमिक भिन्नता,ਲਘੂਗਣਕ ਅੰਤਰ
लॉगरिदमिक कार्य,ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ
लॉगरिदमिक मीन (=भौमितीय मध्य),ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ)
लॉगरिदमिक सामान्य वितरण,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
लॉगरिदमिक संबंध,ਲਘੂਗਣਕ ਸਬੰਧ
लॉगरिदमिक स्केल,ਲਘੂਗਣਕ ਸਕੇਲ
लॉगरिदमिक मालिका,ਲਘੂਗਣਕ ਲੜੀ
लॉगरिदमिक सर्पिल (समभुज सर्पिल),ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ)
लॉगरिदमिक टेबल (=लॉग टेबल),ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ)
लॉगरिदम (लॉग),ਲਘੂਗਣਕ (ਲਾਗ)
तर्कशास्त्र,ਤਰਕ
तार्किकदृष्ट्या समतुल्य,ਤਰਕ ਨਾਲ ਬਰਾਬਰ
लॉजिस्टिक वक्र,ਲੌਜਿਸਟਿਕ ਕਰਵ
सामान्य वितरण,ਸਾਧਾਰਨ ਵੰਡ
रेखांश,ਲੰਬਕਾਰ
पळवाट,ਲੂਪ
लॉटरी,ਲਾਟਰੀ
खालचा बार,ਹੇਠਲੀ ਪੱਟੀ
कमी बंधन,ਹੇਠਲੀ ਸੀਮਾ
लोअर रिमन इंटिग्रल,ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ
कमी बेरीज,ਘੱਟ ਰਕਮ
खालचा त्रिकोणी मॅट्रिक्स,ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
मॅक्लॉरिनचा विस्तार,ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ
जादूची संख्या,ਮੈਜਿਕ ਨੰਬਰ
जादूचा चौरस,ਜਾਦੂ ਵਰਗ
परिमाण मर्यादा (=मर्यादित विशालता),ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ)
मेल केलेली प्रश्नावली,ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ
मेल सर्वेक्षण,ਡਾਕ ਸਰਵੇਖਣ
मेजरंट (वरची सीमा),ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ)
प्रमुख चाप,ਪ੍ਰਮੁੱਖ ਚਾਪ
मोठा संच,ਵੱਡਾ ਸੈੱਟ
अनेक मौल्यवान कार्य,ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
नकाशा,ਨਕਸ਼ਾ
सेट मध्ये नकाशा,ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ
सेटचे मॅपिंग,ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
किरकोळ संभाव्यता,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
गणितीय विश्लेषण,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
गणितीय युक्तिवाद,ਗਣਿਤਿਕ ਦਲੀਲ
गणितीय केंद्र,ਗਣਿਤ ਕੇਂਦਰ
गणितीय गुंतागुंत,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
गणितीय अर्थशास्त्र,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
गणितीय अपेक्षा,ਗਣਿਤਿਕ ਉਮੀਦ
गणितीय फॉर्म,ਗਣਿਤਿਕ ਰੂਪ
गणितीय सूत्रीकरण,ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ
गणितीय ओळख,ਗਣਿਤ ਦੀ ਪਛਾਣ
गणितीय तर्क,ਗਣਿਤਿਕ ਤਰਕ
गणितीय मॉडेल,ਗਣਿਤਿਕ ਮਾਡਲ
गणितीय कल्पना,ਗਣਿਤਿਕ ਧਾਰਨਾ
मॅट्रिक्स डिगोनालायझेशन,ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ
मॅट्रिक्स व्यस्त,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
मॅट्रिक्स उलटा,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
मॅट्रिक्स पुनरावृत्ती पद्धत,ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ
मॅट्रिक्स पद्धत,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
मॅट्रिक्स गुणाकार,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
स्थिरांकांचे मॅट्रिक्स,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
परिणामकारकतेचे मॅट्रिक्स,ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ
मॅट्रिक्स ऑपरेटर,ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ
मॅट्रिक्स बहुपदी,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
मॅट्रिक्स प्रिंटिंग,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
मॅट्रिक्स उत्पादन,ਮੈਟਰਿਕਸ ਉਤਪਾਦ
कमाल केले,ਵੱਧ ਤੋਂ ਵੱਧ
जास्तीत जास्त,ਵੱਧ ਤੋਂ ਵੱਧ
कमाल निरपेक्ष मूल्य,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
कमाल एफ-गुणोत्तर,ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ
जास्तीत जास्त शक्यता,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
कमाल,ਵੱਧ ਤੋਂ ਵੱਧ
कमाल निकष,ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ
फंक्शनची कमाल,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
मॅक्सवेल-बोल्टझमन आकडेवारी,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ
अर्थ विचलन,ਮਤਲਬ ਭਟਕਣਾ
चौरस विचलनाचा अर्थ,ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ
चौरस त्रुटी,ਮਤਲਬ ਵਰਗ ਗਲਤੀ
सरासरी मूल्य,ਮਤਲਬ ਮੁੱਲ
सरासरी मूल्य प्रमेय,ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ
कर्टोसिसचे मोजमाप,kurtosis ਦਾ ਮਾਪ
मध्यक,ਔਸਤ
मध्यकेंद्र,ਮੱਧ ਕੇਂਦਰ
मेसोकर्टिक वक्र,mesokurtic ਵਕਰ
mesokurtosis,mesokurtosis
संदेश,ਸੁਨੇਹਾ
पद्धत,ਢੰਗ
