Hindi,Tamil
पृथक्कारी,பிரிப்பான்
समदैशिक विकिरक,ஐசோடோபிக் கதிர்வீச்சு
J/S अनुपात,J/S விகிதம்
जैक,பலா
जैक प्लग,பலா பிளக்
j-प्रदर्श,j-டிஸ்ப்ளே
संधि फेट,ஒப்பந்த விதி
जिटर,நடுக்கம்
J-K फ्लिप-फ्लॉप,ஜேகே ஃபிளிப்-ஃப்ளாப்ஸ்
जॉनसन कोड,ஜான்சன் குறியீடு
जॉनसन गणक,ஜான்சன் அடித்தவர்
जॉनसन रव,ஜான்சன் ரேவ்
जोन कर्तन परिपथ,மண்டல வெட்டுதல் சுற்று
जे-प्रचालक,j-ஆபரேட்டர்
जोसेफसन संधि,ஜோசப்சன் ஒப்பந்தம்
जॉयस्टिक,ஜாய்ஸ்டிக்
झंपक,கண் சிமிட்டும்
संधि,ஒப்பந்தம்
संधि धारिता,ஒப்பந்தம் வைத்தல்
संधि डायोड,சந்திப்பு டையோடு
संधि पृथक्करण,ஒப்பந்தப் பிரிப்பு
संधि ताप,கூட்டு வெப்பம்
संधि ट्रांजिस्टर,சந்திப்பு டிரான்சிஸ்டர்
कारनॉ मानचित्र,கார்னோ வரைபடம்
कॉर्नो अभिचित्र,கார்ன்ரோ வரைதல்
केल गुणांक,கெல் குணகம்
केल्विन द्विसेतु,கெல்வின் இரட்டை பாலம்
केल्विन वार्से वोल्टता विभाजनी,கெல்வின் வார்ஸ் மின்னழுத்த பிரிப்பான்
केर सेल,ker செல்
की बोर्ड (कुंजी पट),விசைப்பலகை
कुंजी पट्ट,விசைப்பலகை
कुंजी भंडारण पंजी,முக்கிய சேமிப்பு பதிவு
कुंजीपटल,விசைப்பலகை
कुंजीपटल,விசைப்பலகை
कुजीयित AGC,விசை ஏஜிசி
प्रतिघाव,எதிர் காயம்
किलो हर्ट्ज,கிலோ ஹெர்ட்ஸ்
किरचॉफ का धारा नियम,கிர்ச்சோஃப் பிரிவின் சட்டம்
किरचॉफ वोल्टता नियम,kirchhoff மின்னழுத்த சட்டம்
जानु वोल्टता,மின்னழுத்தம் தெரியும்
KVK अनुमतांक,கேவிகே ரேட்டர்
प्रयोगशाला विद्युत प्रदाय,ஆய்வக மின்சாரம்
प्रयोगशाला मानक,ஆய்வக தரநிலை
लैविरिंथ आवेष्टन,லாவிரிந்த் செருகல்
प्रलाक्ष प्रक्रम,பிரலக்ஷ் செயல்முறை
सोपाननुमा D/A परिवर्तक,உயர்த்தப்பட்ட D/A மாற்றி
पश्चता,தவம்
पश्चता प्रतिकारित पुर्निवेश प्रवर्धक,பின் இழப்பீடு மறுமுதலீட்டு பெருக்கி
लैम्बर्ट्स कोज्या नियम,லம்பேர்ட்டின் கொசைன் விதி
लैंप पुनर्भरण,விளக்கு ரீசார்ஜ்
स्थानिक जालक्रम प्रबंधक,உள்ளூர் பிணைய மேலாளர்
अवरण क्षेत्र,கவர் பகுதி
भूदृश्य विधा,இயற்கை முறை
भूदृश्य मॉनीटर,இயற்கை மானிட்டர்
भाषा कोडांतरण,மொழி கூட்டம்
भाषा संसाधित्र,மொழி செயலி
भाषा अनुनाद क्रमादेश,மொழி அதிர்வு நிரலாக்கம்
उभयनिष्ठ,பொதுவான
लाप्लास समीकरण,லாப்ளேஸ் சமன்பாடு
लाप्लास रूपांतरण,லாப்லேஸ் உருமாற்றம்
एल.ए.पी.एम.,லேப்எம்
लैपटॉप कंप्यूटर,மடிக்கணினி
एल.ए.आर.ए.एम.,லாரம்
वृहत् फ्रेम,பெரிய சட்டகம்
वृहद् त्रैज्य बंकन,பெரிய ஆரம் லேபிளிங்
"LSI एल.एस.आइ., विशाल एकीकरण","எல்எஸ்ஐ எல்எஸ்ஐ, பாரிய ஒருங்கிணைப்பு"
वृहत् एकीकरण (एल.एस.आई.),வெகுஜன ஒருங்கிணைப்பு (LSI)
दीर्घ संकेत प्रवर्धक,நீண்ட சமிக்ஞை பெருக்கி
लारमोर परिशुद्धक,லார்மோர் சுத்திகரிப்பான்
लेसर,லேசர்
लेसर डायोड,லேசர் டையோடு
लेसर इंजन,லேசர் இயந்திரம்
लेसर मुद्रित्र,லேசர் அச்சுப்பொறி
लेसर भंडारण,லேசர் சேமிப்பு
लेसर देहली,லேசர் சன்னல்
अंतिम प्रवेश बहिर्गमन,கடைசி நுழைவு வெளியேறு
लैच,தாழ்ப்பாளை
सिटकनी बंद करना,தாழ்ப்பாள்
खराद कर्तन,கடைசல் வெட்டுதல்
प्रसुप्तिकाल,செயலற்ற நிலை
पार्श्व कर्तन निकाय,பக்க வெட்டுதல் அமைப்பு
पार्श्विक विसरण,பக்கவாட்டு பரவல்
पार्श्व पी.एन.पी. ट्रॉजिस्टर,பக்கவாட்டு PNP டிரான்சிஸ்டர்
पार्श्व ट्रांजिस्टर,பக்க டிரான்சிஸ்டர்
एल क्षीणकारी,நான் தணிக்கிறேன்
संधि नियम,ஒப்பந்த விதி
परत,அடுக்கு
परत अंतरापृष्ठ,அடுக்கு இடைமுகம்
आयनमंडलीय परत,அயனி மண்டல அடுக்கு
परतन,அடுக்கு
खाका,கோடிட்டு
आदि प्ररूप खाका पट्ट,டெம்ப்ளேட் டெம்ப்ளேட்
अनुयोगी मूल्यांकन,விண்ணப்ப மதிப்பீடு
एल.सी.,LC
LCALL निर्देश,LCALL வழிமுறைகள்
एल.डी.,ld
"अग्रता, लेड","முன்னணி, முன்னணி"
अग्रता प्रतिकारीत पुनर्भरण प्रवर्धक,முன்னுரிமை ஈடுசெய்யப்பட்ட ரீசார்ஜ் பெருக்கி
अग्रग कोर,முன் கோர்
क्षरण अनुरूप स्विचन,அரிப்பு அனலாக் மாறுதல்
क्षरण फ्लक्स,அரிப்பு ஃப்ளக்ஸ்
क्षरण विधा,அரிப்பு முறை
मंडूक प्लुति प्रवर्धक,பேடாக் புல்லாங்குழல் பெருக்கி
मंडूक प्लुति परीक्षण,பேடாக் புளுட்டி சோதனை
अधिगमन वक्र,கற்றல் வளைவு
पट्टायित लाइन मोडेम,குத்தகைக்கு விடப்பட்ட வரி மோடம்
पट्टायिक समय,குத்தகை நேரம்
अल्पतम सार्थक द्वयंक,குறைந்த அர்த்தமுள்ள விளையாட்டு
लेकलान्श शुष्क सेल,லெக்லாஞ்ச் உலர் செல்
प्रकाश उत्सर्जक डायोड,ஒளி உமிழும் டையோடு
LED सूचक,LED காட்டி
वामावर्ती ध्रुवण,எதிரெதிர் துருவமுனைப்பு
वाम औचित्य,இடது நியாயம்
दंतकथा,புராண
लेंज नियम,லாங்கின் சட்டம்
लीओ मुद्रित्र,லியோ பிரிண்டர்
अक्षर गुणता,கடிதத்தின் தரம்
स्तर सक्रिय निवेश,நிலை செயலில் முதலீடு
स्तर कोडन,நிலை குறியீட்டு முறை
स्तर विस्थापक,நிலை மாற்றி
स्तर स्थानांतरण,நிலை பரிமாற்றம்
स्तरीकरण,அடுக்குப்படுத்தல்
स्तर संवेदी अंतारायम,நிலை உணர்திறன் அந்தரயம்
शाब्दिक शाहन,உண்மையில் ஷஹான்
शब्दकोश,அகராதி
लीडेन जार,லைடன் ஜாடி
अनुभाषक संग्रह,மொழிபெயர்ப்பாளர் சேகரிப்பு
वाहक आयु-काल,கேரியர் வயது
प्रकाश,ஒளி
आलोक वक्र,ஒளி வளைவு
प्रकाश उत्सर्जक डायोड (एल.ई.डी),ஒளி உமிழும் டையோடு (LED)
प्रकाश लब्धि,ஒளி ஆதாயம்
प्रदीप्तिमापी,போட்டோமீட்டர்
प्रकाश लेखनी,ஒளி எழுத்தாணி
प्रकाश नली,ஒளி குழாய்
सीमक,வரம்பு
सीमांत विकिरण,விளிம்பு கதிர்வீச்சு
लिंडेमान इलेक्ट्रोमापी,லிண்டெமன் எலக்ட்ரோமீட்டர்
रेखा कोड,வரி குறியீடு
रेखा प्रतिबंधन,வரி கட்டுப்பாடு
रेखा चालक,வரி இயக்கி
रेखा हैंडलर,வரி கையாளுபவர்
रेखा अंतरापृष्ठ,வரி இடைமுகம்
रेखा निर्गम ट्रांसफॉर्मर,வரி வெளியீடு மின்மாற்றி
रेखा वर्णक्रम,வரி நிறமாலை
रेखा तुल्यकलित एस.एम.पी.एस.,வரி ஒத்திசைவு SMPS
रेखा तरंग रूप,வரி அலை வடிவம்
रैखिक प्रवर्धक,நேரியல் பெருக்கி
रैखिक व्यूह,நேரியல் வரிசை
रैखिक सहसंबंध गुणांक,நேரியல் தொடர்பு குணகம்
रैखिक विरूपण,நேரியல் சிதைவு
रेखीय प्रवणीत जंक्शन,நேரியல் சரிவு சந்திப்பு
रैखिक अंतवेंशन,நேரியல் தலையீடு
रैखिक मॉडुलन विधि,நேரியல் மாடுலேஷன் முறை
रैखिक कला फिल्टर,நேரியல் கலை வடிகட்டி
रैखिक ध्रुवण,நேரியல் துருவமுனைப்பு
रैखिक क्षेत्र,நேரியல் பகுதி
रैखिक नियंत्रक,நேரியல் கட்டுப்படுத்தி
रैखिक गति,நேரியல் இயக்கம்
रैखिक स्विचन,நேரியல் மாறுதல்
रेखीय आयाम माडुलित निकाय,நேரியல் அலைவீச்சு பண்பேற்றப்பட்ட அமைப்பு
"लिंक परत, श्रृंखला परत","இணைப்பு அடுக்கு, சங்கிலி அடுக்கு"
श्रृंखलक क्रमादेश,தொடர் நிரல்
संयोजक सीमक,இணைக்கும் வரம்பு
ओष्ठ माइक्रोफोन,உதடு ஒலிவாங்கி
लिसाजू आकृति,லிசாஜு உருவம்
लिसाजू विधि,லிசாஜஸ் முறை
श्रोता,பார்வையாளர்கள்
श्रोता श्रांति,பார்வையாளர்களின் சோர்வு
श्रवण शीर्षफोन,ஹெட்ஃபோன் கேட்கிறது
लिथियम प्राथमिक बैटरी,லித்தியம் முதன்மை பேட்டரி
लिथोमुद्रण,லித்தோகிராபி
शिला मुद्रण,பாறை அச்சிடுதல்
जीवंत संगीत,நேரடி இசை
लायड फिशर चुंबकीय वर्ग,லாயிட் ஃபிஷர் காந்த சதுக்கம்
लोड,ஏற்றவும்
भार गुणक,சுமை காரணி
लोड प्रतिबाधा,சுமை மின்தடை
उद्भार रेखा,லிஃப்ட் வரி
भारण,சுமை
लोब एरियल,மடல் வான்வழி
स्थानिक जालक्रम (LAN),ஸ்பேஷியல் நெட்வொர்க் (LAN)
स्थानीय बस,உள்ளூர் பேருந்து
स्थानीय बस वीडियो तंत्र,உள்ளூர் பஸ் வீடியோ அமைப்பு
स्थानीय प्रसार बस,உள்ளூர் பரிமாற்ற பேருந்து
स्थानीय वार्ता,உள்ளூர் பேச்சு
अभिबंधन प्रवर्धक,ஒதுக்கீட்டு பெருக்கி
अभिबंधक,பாதுகாவலர்
अभिबंध पाश,கட்டுப்பாட்டு வளையம்
सत्रारंभ,அமர்வு ஆரம்பம்
लघुगुणकीय आवर्त्ती ऐन्टेना,மடக்கை அதிர்வெண் ஆண்டெனா
प्रचा लेखन,விளம்பர எழுத்து
तर्क विश्लेषक,தர்க்க பகுப்பாய்வி
तर्क सेल व्यूह,தர்க்க செல் வரிசை
तर्क परिपथ,தர்க்க சுற்று
तर्क प्रविष्टि,வாத நுழைவு
तर्क कुल,வாதம் மொத்தம்
तर्क कलन,தர்க்கக் கணக்கீடு
तर्क गेट,தர்க்க வாயில்
तर्क विश्लेषण,தர்க்க பகுப்பாய்வு
लोगो,மக்கள்
लघुगुणकीय अभिवर्धक,மடக்கை பெருக்கி
लघुगणक प्रवर्धक,மடக்கை பெருக்கி
लघुगणकीय अपक्षय,மடக்கை வானிலை
लघुगणकीय पैमाना,மடக்கை அளவுகோல்
दीर्घपुच्छ युग्म,நீள்வட்ட ஜோடி
बड़ा शब्द,பெரிய வார்த்தை
"लाउडस्पीकर, ध्वनि विस्तारक युक्ति","ஒலிபெருக்கி, பெருக்கி சாதனம்"
निम्न आवृत्ति प्रतिकारण,குறைந்த அதிர்வெண் இழப்பீடு
निम्न आवृत्ति रव,குறைந்த அதிர்வெண் சத்தம்
निम्न आवृत्ति खाँच फिल्टर,குறைந்த அதிர்வெண் பள்ளம் வடிகட்டி
निम्न आवृत्ति संचरण,குறைந்த அதிர்வெண் பரிமாற்றம்
निम्न आवृत्ति ट्रांसफॉर्मर,குறைந்த அதிர்வெண் மின்மாற்றி
"निम्न स्तर, अनुरूप संकेत","குறைந்த நிலை, அனலாக் சிக்னல்"
निम्न रव,குறைந்த இரைச்சல்
निम्न रव केबल,குறைந்த இரைச்சல் கேபிள்
निम्न पारक फिल्टर,குறைந்த பாஸ் வடிகட்டி
निम्न पारक फिल्टर,குறைந்த பாஸ் வடிகட்டி
निम्न पारक RC परिपथ,குறைந்த சக்தி RC சுற்று
निम्न देहली तर्क,குறைந்த வரம்பு தர்க்கம்
निम्न वोल्टता शक्ति स्रोत,குறைந்த மின்னழுத்த சக்தி ஆதாரம்
निम्न पार्श्व आवृत्ति,குறைந்த பின்னணி அதிர்வெண்
निम्न पार्श्व आवृत्ति,குறைந்த பின்னணி அதிர்வெண்
LP खाँचा,எல்பி ஸ்லாட்
LP रिकार्ड,எல்பி பதிவு
LS वोल्टता ऑफसेट रक्षण,எல்எஸ் மின்னழுத்த ஆஃப்செட் பாதுகாப்பு
अल्पतम सार्थक द्वयंक,குறைந்த அர்த்தமுள்ள விளையாட்டு
अल्पतम सार्थक अंक,குறைந்த குறிப்பிடத்தக்க மதிப்பெண்
विशाल एकीकरण,பாரிய ஒருங்கிணைப்பு
निम्न विभव,குறைந்த திறன்
लग,பார்
ल्यूमेन,லுமன்
ल्यूमेन घंटा,lumen மணி நேரம்
ज्योतिर्मयता,ஒளிர்வு
ज्योतिर्मयता संकेत,வெளிச்சம் அடையாளம்
ज्योति फ्लक्स,சுடர் ஓட்டம்
ल्यूमर-ब्रोधन फोटोमीटर,லுமர்-பிரோதன் போட்டோமீட்டர்
स्थानीकृत घटक मॉडल,உள்ளூர்மயமாக்கப்பட்ட கூறு மாதிரி
रेखीय वोल्टता विभेद ट्रांसफॉर्मर,லீனியர் வோல்டேஜ் டிஃபெரன்ஷியல் டிரான்ஸ்ஃபார்மர்
मशीन कालचक्र,இயந்திர சுழற்சி
मशीन भाषा,இயந்திர மொழி
मैकितोश कंप्यूटर,macitosh கணினி
मैजिक टी,மந்திர தேநீர்
चुंबक,காந்தம்
चुंबकीय प्रवर्धक,காந்த பெருக்கி
चुंबकीय बुदबुद स्मृति,காந்த குமிழி நினைவகம்
चुंबकीय क्रोड,காந்த கோர்
चुंबकीय युग्मन,காந்த இணைப்பு
चुंबकीय आँकड़ा भंडारण,காந்த தரவு சேமிப்பு
चुंबकीय विक्षेप,காந்த விலகல்
चुंबकीय डिस्क,காந்த வட்டு
चुंबकीय क्षेत्र,காந்த புலம்
चुंबकीय फ्लक्स,காந்தப் பாய்வு
चुंबकीय फोकसन,காந்த கவனம்
चुंबकीय शैथिल्य,காந்தத்தொகுப்பு
चुंबकीय बल रेखा,காந்த விசைக் கோடு
चुंबकीय उद्ग्राही,காந்த சேகரிப்பான்
चुंबकीय ध्रुवता,காந்த துருவமுனைப்பு
चुंबकीय ध्रुवता,காந்த துருவமுனைப்பு
चुंबकीय संतृप्ति,காந்த செறிவு
चुंबकीय परिरक्षण,காந்த கவசம்
चुंबकीय प्रक्षोभ,காந்த அலைச்சல்
चुंबकीय टेप,காந்த நாடா
मैगनेटोमीटर,காந்தமானி
चुंबकीय प्रेरक बल (mmf),காந்த உந்து சக்தி (mmf)
मैग्नेट्रॉन,மேக்னட்ரான்
आवर्धन,உருப்பெருக்கம்
परिमाण,தொகுதி
परिमाण तुलनित्र,அளவு ஒப்பீட்டாளர்
परिमाण फलन,அளவு செயல்பாடு
वृहत् अभिकलित्र,பெரிய கணினி
मुख्य लाइन धारा,முக்கிய வரி ஸ்ட்ரீம்
बहुसंख्यक वाहक,பெரும்பான்மை கேரியர்
बहुसंख्यक वाहक धारा,பெரும்பான்மை கேரியர் மின்னோட்டம்
"पुम संयोजक, पुंसंयोजक","பம்ப் ஒருங்கிணைப்பாளர், மறுசீரமைப்பு"
मैन (महानगरीय क्षेत्र नेटवर्क),MAN (மெட்ரோபாலிட்டன் ஏரியா நெட்வொர்க்)
मैनचेस्टर कोडन,மான்செஸ்டர் குறியீட்டு முறை
मानव-जनित रव,மனித சத்தம்
अपूर्णांश,மாண்டிசா
प्रतिचित्रण,விவரணையாக்கம்
मारकोनी ऐंटेना,மார்கோனி ஆண்டெனா
चिन्ह/दिक्काल अनुपात,அடையாளம் / நேர விகிதம்
आवरण,கவர்
मास्क प्रोग्रामित रॉम,முகமூடி திட்டமிடப்பட்ட rom
अच्छादनशील अंतरायन,நல்ல வேலை இடையூறு
आच्छद रोम,கவர் ரோம்
"मात्रा, द्रव्यमान","தொகுதி, நிறை"
मास्टर घड़ी,முதன்மை கடிகாரம்
मास्टर दोलित्र,முதன்மை ஆஸிலேட்டர்
सुमेलित फिल्टर,பொருந்திய வடிகட்டி
सुमेलित लोड,பொருந்திய சுமை
सुमेलन,பொருந்துகிறது
मैट्रिक्स समीकरण,அணி சமன்பாடு
प्रधान ऐन्टेना टी.वी.,ஹெட் ஆண்டெனா டி.வி
अधिकतम अग्रधारा,அதிகபட்ச முன்னோக்கி
अधिकतम लब्धि,அதிகபட்ச ஆதாயம்
अधिकतम शक्ति अंतरण प्रमेय,அதிகபட்ச சக்தி பரிமாற்ற தேற்றம்
अधिकतम अनुमतांक,அதிகபட்ச மதிப்பெண்
अधिकतम व्युत्क्रम वोल्टता,அதிகபட்ச தலைகீழ் மின்னழுத்தம்
अधिकतम उपयोज्य आवृति (MUF),அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண் (MUF)
मैक्सटर्म,அதிகபட்சம்
मैक्सवेल समीकरण,மேக்ஸ்வெல் சமன்பாடு
सूक्ष्म चैनल संरचना,மைக்ரோ சேனல் அமைப்பு
एम-व्युत्पन्न फिल्टर,எம்-பெறப்பட்ட வடிகட்டி
माध्य मुक्त पथ,இலவச பாதை என்று பொருள்
औसत मान,சராசரி மதிப்பு
वर्गमाध्य मूल्य,சதுர சராசரி மதிப்பு
मापक यंत्र,அளவீட்டு கருவி
यांत्रिक फिल्टर,இயந்திர வடிகட்டி
चिकित्सा इलेक्ट्रॉनिकी,மருத்துவ மின்னணுவியல்
मेगा ओम,மெகா ஓம்
मेगाबाइट,மெகாபைட்
मेगर,மெகர்
स्मृति,நினைவேந்தல்
स्मृति अभिगम काल,நினைவக அணுகல் நேரம்
स्मृति सरणी,நினைவக வரிசை
स्मृति बफर पंजी,நினைவக இடையக பதிவு
स्मृति कोशिका,நினைவக செல்
स्मृति कोशिका 'रेस अराउंड' अवस्था,நினைவக செல் &#39;ரேஸ் சுற்றி&#39; நிலை
स्मृति चिप,நினைவக சிப்
सूक्ष्म परिपथ,மைக்ரோ சர்க்யூட்
स्मृति चक्र,நினைவக சுழற்சி
स्मृति चक्रकाल,நினைவக சுழற்சி
स्मृति प्रतिचित्र,நினைவக வரைபடம்
स्मृति प्रतिचित्रित निवेश/निर्गम,நினைவக வரைபட உள்ளீடு/வெளியீடு
स्मृति पठन,நினைவக வாசிப்பு
स्मृति लेखन,நினைவக எழுத்து
"मेन्यू, प्रसूचि","பட்டி, பட்டியல்"
अक्षीय तल,அச்சு விமானம்
जाल,நிகர
जाल विश्लेषण,கண்ணி பகுப்பாய்வு
जाल धारा,கண்ணி நீரோடை
जाल समीकरण,கண்ணி சமன்பாடு
धातु,உலோகம்
धातु-बॉक्स,உலோக பெட்டி
धातु फिल्म प्रतिरोधक,உலோக பட மின்தடை
धात्विकीकरण,உலோகமயமாக்கல்
मीटर,மீட்டர்
एम.एफ.टी.डी. (बहुआवर्ती स्वर डायलिंग),MFTD (பல தொனி டயல்)
मो,மோ
एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ),MIC (நுண்ணலை ஒருங்கிணைந்த சுற்று)
अभ्रक संधारित्र,மைக்கா மின்தேக்கி
एम.आई.सी.आर.,MICR
सूक्ष्म बंकन,நுட்பமான அடையாளங்கள்
माइक्रो कंप्यूटर,நுண்கணினி
सूक्ष्म नियंत्रक,மைக்ரோ கட்டுப்படுத்தி
सूक्ष्म इलेक्ट्रॉनिकी,மைக்ரோ எலக்ட்ரானிக்ஸ்
माइक्रोफैराड,மைக்ரோஃபாரட்
माइक्रोफिश,நுண்மீன்
सूक्ष्म अनुदेश,மைக்ரோ அறிவுறுத்தல்
सूक्ष्माष्टि आधारित प्रचालन निकाय,நுண்ணிய இயக்க முறைமை
सूक्ष्म तर्क,நுட்பமான பகுத்தறிவு
माइक्रोन,மைக்ரான்
माइक्रोफोन,ஒலிவாங்கி
सूक्ष्मकर्णी प्रभाव,மைக்ரோடோனிக் விளைவு
"माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र","நுண்செயலி, நுண்செயலி"
सूक्ष्म संसाधित्र कोड,நுண்செயலி குறியீடு
माइक्रो प्रोग्राम,மைக்ரோ நிரல்
"सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन","நுண் நிரலாக்கம், நுண் நிரலாக்கம்"
माइक्रो सेकंड,மைக்ரோ வினாடி
सूक्ष्म पट्टी ऐंटेना,மைக்ரோ ஸ்ட்ரிப் ஆண்டெனா
सूक्ष्म पट्टी संचरण लाइन,மைக்ரோ ஸ்ட்ரிப் டிரான்ஸ்மிஷன் லைன்
"सूक्ष्म तरंग, माइक्रोवेव","நுண்ணலை, நுண்ணலை"
सूक्ष्म तरंग प्रवर्धक,நுண்ணலை பெருக்கி
सूक्ष्म तरंग ऐंटेना,மைக்ரோவேவ் ஆண்டெனா
सूक्ष्म तरंग कड़ी,மைக்ரோ அலை இணைப்பு
सूक्ष्म तरंग संचरण विंडो,மைக்ரோவேவ் டிரான்ஸ்மிஷன் சாளரம்
सूक्ष्म तरंग नली,நுண்ணலை குழாய்
मध्य बैंड परास,இடைப்பட்ட இசைக்குழு வரம்பு
एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक),MIDI (கருவி டிஜிட்டல் இடைமுகம்)
मिलर प्रभाव धारिता,மில்லர் விளைவு கொள்ளளவு
मिलर समाकलित्र,மில்லர் ஒருங்கிணைப்பாளர்
मिलर काल आधार,மில்லர் அழைப்பு அடிப்படை
मिलर प्रमेय,மில்லர் தேற்றம்
मिलीआमीटर,மில்லிமீட்டர்
मिली ऐम्पीयर,மில்லி ஆம்பியர்
मिली हेनरी,மில்லி ஹென்றி
मिलमैन प्रमेय,மில்மேன் தேற்றம்
लघुकरण,சுருக்குதல்
अल्पसंख्यक वाहक,சிறுபான்மை கேரியர்
अल्पसंख्यक वाहक धारा,சிறுபான்மை கேரியர் ஸ்ட்ரீம்
मिनटर्म,Minterm
व्यवकल्य,கழித்தல்
मि.प.स.,எம்.பி.எஸ்.
अपसंरेखण,தவறான சீரமைப்பு
अपस्वरण,நீக்குதல்
मिश्रक,கலவை
एम.एम.यू. (स्मृति प्रबंधन इकाई),MMU (நினைவக மேலாண்மை அலகு)
स्मरक,நினைவாற்றல்
गतिशील इलेक्ट्रॉन,நகரும் எலக்ட்ரான்கள்
गतिशीलता,இயக்கம்
मोडीय विक्षेपण,மாதிரி விலகல்
विधा,முறை
निदर्श,மாதிரி
मोडेम,மோடம்
अपरिवर्तित आवृत्ति मॉडुलन कोडन,மாறாத அதிர்வெண் மாடுலேஷன் கோடிங்
मॉडुलीय अभिकल्प,மட்டு வடிவமைப்பு
मॉडुलित,பண்பேற்றப்பட்டது
मॉडुलन,பண்பேற்றம்
मॉडुलन गहराई,பண்பேற்றம் ஆழம்
मॉडुलन सूचकांक,பண்பேற்றம் குறியீடு
मॉडुलन प्रतिशत,பண்பேற்றம் சதவீதம்
मॉड्यूल,தொகுதி
मापांक एन गुणक,மாடுலஸ் n பெருக்கி
गणक मापांक,கால்குலேட்டர் மாடுலஸ்
अणु,மூலக்கூறு
संवेग,உந்துவிசை
मॉनिटर,கண்காணிக்கவும்
एकवर्णी,ஒரே வண்ணமுடைய
एकवर्णी प्रदर्श,ஒரே வண்ணமுடைய காட்சி
एकाश्मीय (आई.सी.),ஒற்றைக்கல் (IC)
एकल स्पंद,ஒற்றை துடிப்பு
एकस्थितिक बहुकंपित्र,மோனோஸ்டேஷனரி மல்டிவைப்ரேட்டர்
एकरूपता,சீரான தன்மை
मूर-नियम,மூரின் சட்டம்
मोर्स कोड,மோர்ஸ் குறியீடு
मॉसफेट,mosfet
सार्थकतम संप्रतीक,மிகவும் அர்த்தமுள்ள பாத்திரம்
मदर बोर्ड,தாய் பலகை
मोटर,மோட்டார்
मोटर क्रिया,மோட்டார் நடவடிக்கை
आरोपण,குற்றச்சாட்டு
माउस,சுட்டி
चल कुंडली लाउडस्पीकर,நகரக்கூடிய குண்ட்லி ஒலிபெருக்கி
चलकुंली मीटर,இயங்கும் மீட்டர்
समपेग,சம்பெக்
एम.पी.यू.,MPU
एम.एस.डी. (सार्थकतम अंक),எம்.எஸ்.டி (அதிக மதிப்பெண்)
एम.एस.विंडोज,MS விண்டோஸ்
एम.टी.बी.एफ. (अंतर विफलता माध्यकाल),எம்.டி.பி.எஃப். (வேறுபாடு தோல்வி இடைநிலை)
बहुकोटर क्लाइस्ट्रॉन,பல நெடுவரிசை கிளைஸ்ட்ரான்
बहुचालक संबंधक,பாலிமர் இணைப்பு
मल्टीमीडिया,மல்டிமீடியா
बहुमापक,மல்டிமீட்டர்
बहुउत्सर्जक ट्रांजिस्टर,பல உமிழ்ப்பான் டிரான்சிஸ்டர்
बहुअनुरेख,மல்டிட்ரேசிங்
गुण्य,தகுதி
गुणक,பெருக்கி
बहु संसाधन,பல வளங்கள்
बहु-क्रमादेशन,பல நிரலாக்கம்
बहुपरास,பல வரம்பு
बहुपद प्रवर्धक,பல்லுறுப்புக்கோவை பெருக்கி
बहुक्रियन,பல செயல்பாடு
मूक,முடக்கு
अन्योन्य अभिलक्षण,பரஸ்பர பண்புகள்
अन्योन्य चालकत्व,பரஸ்பர கடத்துத்திறன்
अन्योन्य युग्मन,பரஸ்பர இணைப்பு
अन्योन्य प्रेरकत्व,பரஸ்பர உந்துதல்
अन्योन्य प्रतिघात,பரஸ்பரம்
माइलर पी.सी. बोई,மைலார் பிசி. விதைக்க
N-द्रव्य,N-மேட்டர்
एन.ए.एम.पी.एस.,NAMPS
नैंड-नैंड परिपथ,nand-nand சுற்று
"नैनो सेंकड (- से, )","நானோ வினாடி (- to, )"
नेपियर नियम,நேப்பியர் சட்டம்
संकीर्ण बैंड,குறுகிய இசைக்குழு
संकीर्ण बैंड रव,குறுகிய இசைக்குழு சத்தம்
संकीर्ण बैंड पारक रव,குறுகிய பேண்ட் பார்க் சத்தம்
मूल अनुभाषक,சொந்த மொழிபெயர்ப்பாளர்
प्राकृतिक गणन,இயற்கை கணக்கீடு
प्राकृतिक आवृत्ति,இயற்கை அதிர்வெண்
प्राकृतिक लघुगणक,இயற்கை மடக்கை
निकटकॉल,அருகில் அழைப்பு
निकट झंप,நடுக்கம் அருகில்
"नीडल वेग, सूची वेग","ஊசி வேகம், சரக்கு வேகம்"
निषेध,தடை
निषेध सूचन,தடை அறிவிப்பு
निषेध प्रतीक,தடை சின்னம்
ऋणात्मक गेट,எதிர்மறை வாயில்
ऋणात्मक एंड गेट,எதிர்மறை இறுதி வாயில்
ऋणात्मक बंधन,எதிர்மறை பிணைப்பு
ऋणात्मक कर्त्तन,எதிர்மறை வெட்டுதல்
ऋणात्मक कोर,எதிர்மறை கோர்
ऋणात्मक उत्सर्जक अनुगामी,எதிர்மறை உமிழ்ப்பான் பின்தொடர்தல்
ऋणात्मक पुनर्निवेश,எதிர்மறை மறு முதலீடு
ऋणात्मक पुनर्निवेश प्रवर्धक,எதிர்மறை மறு முதலீட்டு பெருக்கி
