Hindi,Punjabi
संदेश पाठ्यांश,ਸੁਨੇਹਾ ਟੈਕਸਟ
संदेश स्थानांतरण भाग,"ਸੁਨੇਹਾ ਤਬਦੀਲ
 ਭਾਗ"
संदेश प्रेषण,ਮੈਸੇਜਿੰਗ
अधिकोड-अंतरक,ਮੈਟਾ ਸੰਮੇਲਨ
अधि-अनुभाषण,ਮੈਟਾ ਸੰਗ੍ਰਹਿ
अधि-अनुभाषक,ਮੈਟਾ ਕੰਪਾਈਲਰ
अधिभाषा,ਮੈਟਾ ਭਾਸ਼ਾ
धात्विक सुविधा अंतक,"ਧਾਤ ਦੀ ਸਹੂਲਤ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
अधितंत्र,ਮੈਟਾਸਿਸਟਮ
सूक्ष्म परिपथ विलगन,"ਮਾਈਕਰੋਕਰਕੁਟ
 ਇਕਾਂਤਵਾਸ"
माइक्रोकोबोल,ਮਾਈਕਰੋਕੋਬੋਲ
सूक्ष्म कूट,ਮਾਈਕਰੋ ਕੋਡ
सूक्ष्म अभिकलित्र,ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ
सूक्ष्म अभिकलित्र घटक,"ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ
 ਭਾਗ"
सूक्ष्म अभिकलित्र विकास तंत्र,"ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ
 ਵਿਕਾਸ
 ਸਿਸਟਮ"
सूक्ष्म अभिकलित्र शब्द संसाधन,"ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ
 ਵਰਡ ਪ੍ਰੋਸੈਸਿੰਗ"
सूक्ष्म नियंत्रक,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
सूक्ष्म चक्र,ਮਾਈਕਰੋਸੀਕਲ
सूक्ष्म इलेक्ट्रॉनिकी,ਮਾਈਕਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕਸ
सूक्ष्मिका,ਮਾਈਕ੍ਰੋਫਿਚ
माइक्रोफिल्म,ਮਾਈਕ੍ਰੋਫਿਲਮ
सूक्ष्म नम्यिका,ਮਾਈਕ੍ਰੋਫਲੋਪਪੀ
सूक्ष्म प्रवाह संचित्र,ਮਾਈਕ੍ਰੋਫਲੋਵਰਟ
सूक्ष्म रूप पठित्र,ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ
सक्ष्म रूप पठित्र प्रतिलिपित्र,"ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ
 ਕਾੱਪੀਅਰ"
सूक्ष्म रूप पठित्र मुद्रित्र,"ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ
 ਪ੍ਰਿੰਟਰ"
सूक्ष्मालेखिकी,ਮਾਈਕ੍ਰੋਗ੍ਰਾਫ
सूक्ष्म प्रतिबिंब,ਮਾਈਕਰੋਮੇਜੇਜ
सूक्ष्म अनुदेश,ਮਾਈਕ੍ਰੋਕੋ ਹਦਾਇਤ
सूक्ष्म अनुदेश अनुक्रम,"ਮਾਈਕਰੋਇੰਟਰ
 ਤਰਤੀਬ"
"सूक्ष्म अधिसंसाधित्र, सूक्ष्म बृहत् अभिकलित्र",ਮਾਈਕ੍ਰਮਾਈਡ
सूक्ष्म लघुरूपण,ਮਾਈਕ੍ਰੋਨੀਟਰਾਈਜ਼ੇਸ਼ਨ
सूक्ष्मादेश,ਮਾਈਕ੍ਰੋਡਰ
सूक्ष्म फोटोग्राफ,ਮਾਈਕ੍ਰੋਫੋਟੋ
सूक्ष्म फोटोग्राफी,ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫੀ
सूक्ष्म संसाधन एकक,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ
 ਯੂਨਿਟ"
सूक्ष्म संसाधित्र,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
सूक्ष्म संसाधित्र विश्लेषक,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਵਿਸ਼ਲੇਸ਼ਕ"
सूक्ष्म संसाधित्र वास्तुकला,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਆਰਕੀਟੈਕਚਰ"
सूक्ष्म संसाधित्र द्वयंक कतली,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਬਿੱਟ
 ਟੁਕੜਾ"
सूक्ष्म संसाधित्र पटलिका,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਚਿੱਪ"
सूक्ष्म संसाधित्र अनुभाषक,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਕੰਪਾਈਲਰ"
सूक्ष्म संसाधित्र स्मृति अंतरापृष्ठ,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਮੈਮੋਰੀ ਇੰਟਰਫੇਸ"
"सूक्ष्म क्रमादेश, सूक्ष्मादेश",ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
सूक्ष्मादेशी नियंत्रण तर्क,"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਕੰਟਰੋਲ ਤਰਕ"
सूक्ष्मादेशी नियंत्रण भंडार,"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਕੰਟਰੋਲ ਸਟੋਰ"
सूक्ष्मादेश क्षेत्र,"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਖੇਤਰ"
सूक्ष्मादेश अनुदेश समुच्चय,"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਹਦਾਇਤ ਸੈਟ"
सूक्ष्मादेशित सूक्ष्म संसाधित्र,"ਮਾਈਕ੍ਰੋਪ੍ਰੋਗ੍ਰਾਮਡ
 ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ"
सूक्ष्मादेश सूक्ष्म कोडांतरक,"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਮਾਈਕਰੋਸੇਸਮਬਲਰ"
सूक्ष्मादेश सूक्ष्म कूट,"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਮਾਈਕ੍ਰੋਕੋਡ"
सूक्ष्मादेश अनुक्रमक,"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਸੀਕੁਇਂਸਰ"
सूक्ष्मादेश भंडार,"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਸਟੋਰ"
सूक्ष्म अनुक्रम,ਮਾਈਕਰੋਸੇਕੈਂਸ
सूक्ष्म तरंग कड़ी,ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ
मध्यम छिद्र,ਮਿਡਲ ਪੰਚ
मध्यम सामग्री,ਮਿਡਲਵੇਅਰ
मध्यम अभिकलित्र,ਮਿਡਿਕੋਮਪਟਰ
प्रवासन,ਮਾਈਗ੍ਰੇਸ਼ਨ
प्रवासन पथ,ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ
लघु कोडांतरक क्रमादेश,"ਮਿਨੀਅਮਸਬਲਰ
 ਪ੍ਰੋਗਰਾਮ"
लघु अभिकलित्र,ਮਿਨੀਕੋਕਮ
लघु अभिकलित्र कोडांतरक,"ਮਿਨੀਕੋਕਮ
 ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ"
लघु नम्यिका,ਮਿਨੀਡੀਸਕੇਟ
लघु नम्मिका,ਮਿਨੀਫਲਾਪੀ ਡਿਸਕ
अत्पिष्ठ यंत्र,ਘੱਟੋ ਘੱਟ ਮਸ਼ੀਨ
अल्पिष्ठ गुणनफल,ਘੱਟੋ ਘੱਟ ਉਤਪਾਦ
अल्पिष्ठ योगफल,ਘੱਟੋ ਘੱਟ ਰਕਮ
अल्पिष्ठ तरु,ਘੱਟੋ ਘੱਟ ਰੁੱਖ
अल्पमहिष्ठ क्रियाविधि,"ਮਿਨੀਮੈਕਸ
 ਵਿਧੀ"
न्यूनतम अभिगम कूटलेखन,"ਘੱਟੋ ਘੱਟ ਪਹੁੰਚ
 ਕੋਡਿੰਗ"
निम्मनतम लागत वितान तरू,"ਘੱਟੋ ਘੱਟ ਲਾਗਤ
ਘੱਟੋ ਘੱਟ ਲਾਗਤ
 ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ"
अल्पतम विलंब क्रमादेशन,"ਘੱਟੋ ਘੱਟ ਦੇਰੀ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
अल्पतम दूरी कूट,"ਘੱਟੋ ਘੱਟ ਦੂਰੀ
 ਕੋਡ"
अल्पतम प्रसूप्ति कूटलेखन,"ਘੱਟੋ ਘੱਟ ਲੇਟੈਂਸੀ
 ਕੋਡਿੰਗ"
गौण नियंत्रण क्षेत्र,ਮਾਮੂਲੀ ਨਿਯੰਤਰਣ ਖੇਤਰ
गौण चक्र,ਮਾਈਨਰ ਚੱਕਰ
गौण वाहक,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
गौणतम कुंजी,ਮਿਨੋਰੋਮੋਸਟ ਕੁੰਜੀ
लघु संरचना,ਮਾਮੂਲੀ structure ਾਂਚਾ
लघु योग,ਮਾਮੂਲੀ ਕੁੱਲ
गुणद (गुणनयोगपद),ਮਿੰਟ
ऋण पताका,ਘਟਾਓ ਝੰਡਾ
ऋण क्षेत्र,ਘਟਾਓ ਜ਼ੋਨ
मिप्स,ਮਿਪਸ
विविध काल,"ਫੁਟਕਲ
 ਸਮਾਂ"
कुभरण,ਗਲਤ
मिस (प्रबंध सूचना तंत्र),"ਮਿਸ (ਪ੍ਰਬੰਧਨ)
 ਜਾਣਕਾਰੀ
 ਸਿਸਟਮ)"
कुपंजीपन,ਗਲਤ
अप्राप्ति त्रुटि,ਗੁੰਮ ਹੋਈ ਗਲਤੀ
भूल,ਗਲਤੀ
मिश्रित आधार अंकज पद्धति,"ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਸੰਕੇਤ"
मिश्रित आधार संख्या पद्धति,"ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਨੰਬਰ ਸਿਸਟਮ"
मिश्रित आधार संख्यान पद्धति,"ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਨੰਬਰ
 ਸਿਸਟਮ"
मिश्रित विधा व्यंजक,"ਮਿਕਸਡ ਮੋਡ
 ਸਮੀਕਰਨ"
मिश्रित मूलांक अंकन पद्धति,"ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ
 ਸੰਕੇਤ"
मिश्रित मूलांक संख्यान पद्धति,"ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ
 ਨੰਬਰ
 ਸਿਸਟਮ"
मिश्रित मूलांक पद्धति,"ਮਿਕਸਡ ਰੈਡਿਕਸ
 ਸਿਸਟਮ"
मिश्रित प्रकार व्यंजक,"ਮਿਕਸਡ ਕਿਸਮ
 ਸਮੀਕਰਨ"
स्मरक,Menonic
स्मरक पता,Menonic ਦਾ ਪਤਾ
स्मरक नाम,ਆਦਮੀ ਦਾ ਨਾਮ
स्मरक संक्रिया कूट,"Menonic
 ਓਪਰੇਸ਼ਨ ਕੋਡ"
स्मरक प्रतीक,ਯਾਦਗਾਰੀ ਪ੍ਰਤੀਕ
निदर्श कथन,ਮਾਡਲ ਸਟੇਟਮੈਂਟ
मोडेम गूढ़लेखन युक्ति,"ਮਾਡਮ ਇਨਕ੍ਰਿਪਸ਼ਨ
 ਜੰਤਰ"
आपरिवर्तन स्तर,ਸੋਧ ਦਾ ਪੱਧਰ
आपरिवर्तक,ਸੋਧਕ
आपरिवर्तक द्वयंक,ਸੋਧਕ ਬਿੱਟ
आपरिवर्तक पंजी,ਸੋਧਕ ਰਜਿਸਟਰ
आपरिवर्तन अनुदेश,ਹਦਾਇਤਾਂ ਨੂੰ ਸੋਧੋ
आपरिवर्तन टिकट,ਟਿਕਟ ਨੂੰ ਸੋਧੋ
माडुला,ਮਾਡੂਲਾ
मापांक अंकगणित,"ਮਾਡਯੂਲਰ
 ਹਿਸਾਬ"
मापांक गणित,ਮਾਡਯੂਲਰ ਕਾਉਂਟਰ
प्रतिरूपकता,ਮਾਡਿ ular ਲਰਟੀ
प्रतिरूपक क्रमादेशन,"ਮਾਡਯੂਲਰ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
माडुलक-विमाडुलक,"ਮਾਡਲੇਟਰ
 ਡੈਮੋਡੂਟਰ"
माडुलन दर,ਸੰਚਾਲਨ ਦੀ ਦਰ
प्रतिरूपक विनिर्देश,"ਮੋਡੀ ule ਲ
 ਨਿਰਧਾਰਨ"
एक-अक,ਮੌਂਦਿਕ
एक-अक बूलीय संकारक,"ਮੌਂਦਿਕ ਬੁਲੀਅਨ
 ਓਪਰੇਟਰ"
एक-अक संक्रिया,ਮੌਂਡੀਕ ਕਾਰਵਾਈ
एक-अक संकारक,ਮੋਨਾਡਿਕ ਓਪਰੇਟਰ
क्रमादेश माऑनिटरन,"ਦੀ ਨਿਗਰਾਨੀ
 ਪ੍ਰੋਗਰਾਮ"
मॉनिटरन क्रमादेश,"ਨਿਗਰਾਨੀ
 ਪ੍ਰੋਗਰਾਮ"
मॉनिटर मुद्रित्र,ਮਾਨੀਟਰ ਪ੍ਰਿੰਟਰ
मॉनिटर क्रमादेश,ਮਾਨੀਟਰ ਪ੍ਰੋਗਰਾਮ
मॉनिटर एकक,ਨਿਗਰਾਨੀ ਇਕਾਈ
मॉनिटर कन्सोल,ਮੋਨਨੀਟਰ ਕੰਸੋਲ
एकाथार एकीकृत परिपथ,"ਮਕਾਨੋਲੀਥੀ
 ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ"
एकाधार भंडारण,ਮੋਨੋਲੀਥਿਕ ਸਟੋਰੇਜ
एकाधार प्रौधोगिकी,"ਮਕਾਨੋਲੀਥੀ
 ਟੈਕਨੋਲੋਜੀ"
एकस्थितिक,ਮੋਨੋਸਟਬਲ
एकस्थितिक बहुकंपित्र,"ਮੋਨੋਸਟਬਲ
 ਮਲਟੀਵੀਬ੍ਰੈਟਰ"
एकस्थितिक प्रवर्तक परिपथ,"ਮੋਨੋਸਟੇਬਲ ਟਰਿੱਗਰ
 ਸਰਕਟ"
रूपिम,ਮੌਰਫਿਮ
आकारिता,ਮੋਰਫਿਜ਼ਮ
सार्थकतम द्वि-अंक,ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ ਬਿੱਟ
सार्थकतम संप्रतीक,"ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ
 ਅੱਖਰ"
उद्गम पटल,ਮਦਰ ਬੋਰਡ
उद्गम पंजी,ਮਾਂ ਰਜਿਸਟਰ
आरोह,ਮਾਉਂਟ
आरोह गुण,ਮਾ mount ਟ ਗੁਣ
"अंतरण, चाल",ਮੂਵ
संचलन संचिका,ਅੰਦੋਲਨ ਫਾਈਲ
गतिमान माध्य विधि,"ਹਿਲਾਉਣਾ average ਸਤ
 ਵਿਧੀ"
बहु-अभिगम तंत्र,ਮਲਟੀਵੇਸ ਸਿਸਟਮ
बहु-पता आह्वान,"ਮਲਟੀ ਦਿਆਲੂ
 ਕਾਲ ਕਰਨਾ"
बहु-पता आह्वान सुदिधा,"ਮਲਟੀ ਦਿਆਲੂ
 ਕਾਲਿੰਗ ਸਹੂਲਤ"
बहु-पता अनुदेश,"ਮਲਟੀ ਦਿਆਲੂ
 ਹਦਾਇਤ"
बहुवी,ਪ੍ਰਸਾਰਿਤ
बहुबस,ਮਲਟੀਬੁਸ
बहु पटलिका,ਮਲਟੀਚਿੱਪ
बहुविम सारणी,"ਬਹੁ-ਮਾਣਸ਼ੀਲ
 ਐਰੇ"
बहुविम भाषा,"ਬਹੁ-ਮਾਣਸ਼ੀਲ
 ਭਾਸ਼ਾ"
बहुप्रांत जालक्रम,"ਮਲਟੀਕਿਮੈਨ
 ਨੈੱਟਵਰਕ"
बहुपाती लाइन,ਮਲਟੀਡ੍ਰੋਪ ਲਾਈਨ
बहु अवयव द्विध्रुव ऐन्टेना,"ਬਹੁਤਾਤ
 ਡਿਪੋਲ ਐਂਟੀਨਾ"
बहु आवृति स्पंदन,"ਬਹੁਪੱਖੀ
 ਧੜਕਣਾ"
बहु आवृत्ति दाब बटन सेट,"ਬਹੁਪੱਖੀ
 ਪੁਸ਼ਬਟਨ ਸੈੱਟ"
बहु आवृत्ति अभिग्राही,"ਬਹੁਪੱਖੀ
 ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ"
बहु आवृत्ति संकेत,"ਬਹੁਪੱਖੀ
 ਇਸ਼ਾਰਾ"
बहु आवृत्ति अंतक,"ਬਹੁਪੱਖੀ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
बहुकार्य तंत्र,"ਮਲਟੀਫੰਕਸ਼ਨ
 ਸਿਸਟਮ"
बहुकार्य प्रचालन,ਮਲਟੀਜੋਬ ਓਪਰੇਸ਼ਨ
बहुपरत युक्ति,ਮਲਟੀਲੇਅਰ ਡਿਵਾਈਸ
बहुस्तर पता,ਮਲਟੀਪਲੈਵਲ ਪਤਾ
बहुस्तर स्मृति,ਮਲਟੀਲਿਲ ਮੈਮੋਰੀ
बहुस्तर सुरक्षा,ਬਹੁ-ਨਿਰੀਖਣ ਸੁਰੱਖਿਆ
बहुस्तर उपनेमका,"ਬਹੁ-ਨਿਰਣਾ
 ਸਬਬਰੋਟਾਈਨ"
बहु शृंखलित,ਬਹੁਪੱਖੀ
बहु माध्यम डाक,ਮਲਟੀਮੀਡੀਆ ਮੇਲ
बहुविधा गणित्र,"ਮਲਟੀਮੀਓਡ
 ਕਾ counter ਂਟਰ"
बहु पारक छाँट,ਮਲਟੀਪਾਸ ਲੜੀਬੱਧ
बहु अभिगम,ਮਲਟੀਪਲ ਐਕਸੈਸ
बहुपता अनुदेश,"ਮਲਟੀਪਲ ਪਤਾ
 ਹਦਾਇਤ"
बहु नियतन,"ਮਲਟੀਪਲ
 ਅਸਾਈਨਮੈਂਟ"
बहु शृंखला,ਮਲਟੀਪਲ ਚੇਨ
बहुसंबंधक,ਮਲਟੀਪਲ ਕੁਨੈਕਟਰ
बहु घोषणा,"ਮਲਟੀਪਲ
 ਘੋਸ਼ਣਾ"
बहुप्रांत जालक्रम,"ਮਲਟੀਪਲ ਡੋਮੇਨ
 ਨੈੱਟਵਰਕ"
बहुकार्य संसाधन,"ਮਲਟੀਪਲ ਨੌਕਰੀ
 ਕਾਰਵਾਈ"
बहुलंबाई कार्यान्वयन,"ਬਹੁਤੀ ਲੰਬਾਈ
 ਕੰਮ ਕਰਨਾ"
बहु संक्रिया,ਮਲਟੀਪਲ ਓਪਰੇਸ਼ਨ
बहुबिंदु लाइन,ਮਲਟੀਪਲ ਪੁਆਇੰਟ ਲਾਈਨ
बहु परिशुद्धि,ਕਈ ਸ਼ੁੱਧਤਾ
बहु क्रमादेशन,"ਮਲਟੀਪਲ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
बहु छिद्रण,ਮਲਟੀਪਲ ਪੰਚਿੰਗ
बहु समाश्रयण निदर्श,"ਮਲਟੀਪਲ
 ਰੈਗ੍ਰੇਸ਼ਨ ਮਾਡਲ"
बहु अनुमार्गण,ਮਲਟੀਪਲ ਰੂਟਿੰਗ
बहु कार्य प्रबंध,"ਮਲਟੀਪਲ ਕੰਮ
 ਪ੍ਰਬੰਧਨ"
बहु उपयोगिता,ਮਲਟੀਪਲ ਸਹੂਲਤ
बहुमानी तर्क,"ਬਹੁਪੱਖੀ
 ਤਰਕ"
बहु संकेतन आँकड़ा अंतक,"ਮਲਟੀਪਲੈਕਸ ਡੇਟਾ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
बहुसंकेतित बस,ਮਲਟੀਪਲੈਕਸਡ ਬੱਸ
बहुभाजित संक्रिया,"ਮਲਟੀਪਲੈਕਸਡ
 ਓਪਰੇਸ਼ਨ"
बहुसंकेतक,ਮਲਟੀਪਲੈਕਸਰ
बहुसंकेतक अनुकार,"ਮਲਟੀਪਲੈਕਸਰ
 ਸਿਮੂਲੇਸ਼ਨ"
"बहुसंकेतन, बहुभाजन",ਮਲਟੀਪਲੈਕਸਿੰਗ
बहुभागी कड़ी,ਮਲਟੀਪਲੈਕਸ ਲਿੰਕ
बहुभागी विधा,ਮਲਟੀਪਲੈਕਸ ਮੋਡ
बहुभागी संक्रिया,"ਮਲਟੀਪਲੈਕਸ
 ਓਪਰੇਸ਼ਨ"
गुणक खंड,ਗੁਣਕ ਫੈਕਟਰ
गुणक भागफल पंजी,"ਗੁਣਕ ਕੋਟੀਐਂਟ
 ਰਜਿਸਟਰ"
परिकलन पंच,"ਗੁਣਾ ਪੰਚ
 (= ਗਣਨਾ ਕਰਨਾ
 ਪੰਚ)"
बहु बिंदु परिपथ,ਮਲਟੀਪਲਾਈਟ ਸਰਕਟ
बहु बिंदु कड़ी,ਮਲਟੀਪਲਾਇਲ ਲਿੰਕ
बहु बिंदु जालक्रम,"ਮਲਟੀਪਲਾਇਲ
 ਨੈੱਟਵਰਕ"
बहु प्राथमिकता,ਬਹੁਪੱਖੀ
बहु संसाधन,ਮਲਟੀਪ੍ਰੈਸਿੰਗ
बहु संसाधन पद्धति,"ਮਲਟੀਪ੍ਰੈਸਿੰਗ
 ਸਿਸਟਮ"
बहु संसाधित्र,ਬਹੁਪੁੱਟ
बहु संसाधित्र अंतःपत्रक,"ਬਹੁਪੁੱਟ
ਇੰਟਰਲੇਵਿੰਗ"
बहु क्रमादेशन,ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ
बहु क्रमादेशन स्मृति रक्षण,"ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ
 ਯਾਦਦਾਸ਼ਤ ਦੀ ਰੱਖਿਆ"
बहु क्रमादेशन पद्धति,"ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ
 ਸਿਸਟਮ"
बहु रील शाटन,ਮਲਟੀਅਲ ਲੜੀਬੱਧ
बहु वलय संचिका,ਮਲਟੀਚੀ ਫਾਈਲ
बहु नियोजन निजी लाइन,"ਮਲਟੀਸ਼ਨਡੇਲ
 ਨਿਜੀ ਲਾਈਨ"
बहु केंद्र,ਮਲਟੀਸਟੇਸ਼ਨ
बहु कार्य प्रचालन,"ਮਲਟੀਟਾਸਕ
 ਓਪਰੇਸ਼ਨ"
बहु सूत्रण,ਮਲਟੀਥਰੇਜਿੰਗ
बहु एकक संसाधित्र,"ਮਲਟੀਯੂਇਨਿਟ
 ਪ੍ਰੋਸੈਸਰ"
बहु उपयोक्ता पद्धति,ਮਲਟੀਯੂਜ਼ਰ ਸਿਸਟਮ
बहुमानी तर्क,ਬਹੁਗਿਣਤੀ ਤਰਕ
बहुकंपित्र,ਮਲਟੀਵੀਬ੍ਰੈਟਰ
बहुधा खोज तरू,"ਮਲਟੀਵੇਅ ਸਰਚ
 ਰੁੱਖ"
परस्पर अपवर्जन,ਆਪਸੀ ਬਾਹਰ ਕੱ .ਣ
परस्पर सूचना,"ਆਪਸੀ
 ਜਾਣਕਾਰੀ"
परस्पर युग्म धारिता,"ਆਪਸੀ ਜੋੜਾ
 ਕੈਪਸ-ਐਕਸ਼ਨਸ"
तथा पूरक',ਨੰਦ
तथा पूरक' अवयव,ਨੰਦ ਤੱਤ
तथा पूरक' फलन,ਨੰਦ ਫੰਕਸ਼ਨ
तथा पूरक' संक्रिया,Nand ਓਪਰੇਸ਼ਨ
नैनो संसाधित्र,ਨੈਨੋ ਪ੍ਰੋਸੈਸਰ
नैनो क्रमादेश भंडार,"ਨੈਨੋਪ੍ਰੋਗ੍ਰਾਮ
 ਸਟੋਰ"
संकीर्ण बैंड,ਤੰਗ ਬੈਂਡ
देशीय संप्रतीक,ਰਾਸ਼ਟਰੀ ਚਰਿੱਤਰ
देशीय आवश्यकता,"ਰਾਸ਼ਟਰੀ
 ਲੋੜ"
देशीय संलग्नता,ਦੇਸੀ ਲਗਾਵ
प्राकृत कूट,ਨੇਟਿਵ ਕੋਡ
प्राकृत अनुभाषक,ਦੇਸੀ ਕੰਪਾਈਲਰ
प्राकृतिक द्वि-आधारी,ਕੁਦਰਤੀ ਬਾਈਨਰੀ
प्राकृतिक फलन जनित्र,"ਕੁਦਰਤੀ ਕਾਰਜ
 ਜੇਨਰੇਟਰ"
प्राकृतिक भाषा,ਕੁਦਰਤੀ ਭਾਸ਼ਾ
प्राकृतिक भाषा-तंत्र,"ਕੁਦਰਤੀ ਭਾਸ਼ਾ
 ਸਿਸਟਮ"
सूई,ਸੂਈ
निषेध क्रिया,ਨਕਾਰਾਤਮਕ
ऋणात्मक प्रविष्टि,ਨਕਾਰਾਤਮਕ ਇੰਦਰਾਜ਼
ऋणात्मक पुनर्भरण,ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ
विलोम तर्क,ਨਕਾਰਾਤਮਕ ਤਰਕ
विलोम वास्तविक तर्क,ਨਕਾਰਾਤਮਕ ਸੱਚਾ ਤਰਕ
सूचना एन्ट्रॉपी,ਨੇਪੰਪੀ
अथवा पूरक' संक्रिया,"ਨਾ ਤੇ ਨਾ ਹੀ
 ਓਪਰੇਸ਼ਨ (ਅਤੇ ਨਾ ਹੀ--)
 ਓਪਰੇਸ਼ਨ)"
नेपर,ਨੀਪਰ
नीडित समादेश सूची,"ਨੇਸਟਡ ਕਮਾਂਡ
 ਸੂਚੀ"
नीडित स्थूलादेश,ਨੇਸਟਡ ਮੈਕਰੋਸ
नीडन स्तर,ਆਲ੍ਹਣਾ ਪੱਧਰ
नीडन भंडार,ਆਲ੍ਹਣਾ ਸਟੋਰ
जालक्रम संरचना,ਸ਼ੁੱਧ structure ਾਂਚਾ
जालक्रम अभिगम नियंत्रण,"ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਨਿਯੰਤਰਣ"
जालक्रम अभिगम यंत्र,"ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਮਸ਼ੀਨ"
जालक्रम अभिगम मूल्यन,"ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਕੀਮਤ"
जालक्रम अनुरूप,ਨੈੱਟਵਰਕ ਐਨਾਲਾਗ
जालक्रम विश्लेषित्र,ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
जालक्रम अनुप्रयोग,"ਨੈੱਟਵਰਕ
 ਐਪਲੀਕੇਸ਼ਨ"
जालक्रम स्थापत्यकला,"ਨੈੱਟਵਰਕ
 ਆਰਕੀਟੈਕਚਰ"
जालक्रम बोध,"ਨੈੱਟਵਰਕ
 ਜਾਗਰੂਕਤਾ"
जालक्रम घटक,"ਨੈੱਟਵਰਕ
 ਭਾਗ"
जालक्रम संकुलता,"ਨੈੱਟਵਰਕ
 ਭੀੜ"
जालक्रम अचर,ਨੈੱਟਵਰਕ ਨਿਰੰਤਰ
जालक्रम नियंत्रण विधा,"ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਮੋਡ"
जालक्रम नियंत्रण प्रावस्था,"ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਪੜਾਅ"
जालक्रम नियंत्रण क्रमादेश जनन,"ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਪ੍ਰੋਗਰਾਮ
 ਪੀੜ੍ਹੀ"
जालक्रम नियंत्रण संकेतन एकक,"ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਦਸਤਖਤ ਕਰਨ ਵਾਲੇ ਯੂਨਿਟ"
जालक्रम आँकड़ा संचय प्रणाली,"ਨੈੱਟਵਰਕ ਡਾਟਾਬੇਸ
 ਸਿਸਟਮ"
