Marathi,Bengali
अविभाज्य विभेदक समीकरण,ইন্টিগ্রেবল ডিফারেনশিয়াল সমীকরণ
अविभाज्य समीकरण,সংহত সমীকরণ
समाकलित कार्य,ইন্টিগ্রেবল ফাংশন
अविभाज्य,অবিচ্ছেদ্য
अविभाज्य कॅल्क्युलस,অবিচ্ছেদ্য ক্যালকুলাস
अविभाज्य वक्र,অবিচ্ছেদ্য বক্ররেখা
अविभाज्य डोमेन,অবিচ্ছেদ্য ডোমেইন
अविभाज्य समीकरण,অবিচ্ছেদ্য সমীকরণ
अविभाज्य संख्या,অবিচ্ছেদ্য সংখ্যা
पहिल्या प्रकारचा अविभाज्य,প্রথম ধরনের অবিচ্ছেদ্য
अविभाज्य प्रतिनिधित्व,অবিচ্ছেদ্য প্রতিনিধিত্ব
अविभाज्य चिन्ह,অবিচ্ছেদ্য চিহ্ন
समाकलित करा,একীভূত করা
एकात्मिक शोषण गुणांक,সমন্বিত শোষণ সহগ
समाकलित करणारा घटक,ইন্টিগ্রেটিং ফ্যাক্টর
एकत्रीकरण,মিশ্রণ
भिन्नतेद्वारे एकत्रीकरण,পার্থক্য দ্বারা একীকরণ
भागांद्वारे एकत्रीकरण,অংশ দ্বারা একীকরণ
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,যৌক্তিকতা দ্বারা একীকরণ
प्रतिस्थापनाद्वारे एकत्रीकरण,প্রতিস্থাপন দ্বারা একীকরণ
सलग कपात करून एकत्रीकरण,ক্রমাগত হ্রাস দ্বারা একীকরণ
मालिकेद्वारे एकत्रीकरण,সিরিজ দ্বারা একীকরণ
वेक्टरचे एकत्रीकरण,ভেক্টরের একীকরণ
बंद पृष्ठभागावर एकत्रीकरण,একটি বদ্ধ পৃষ্ঠের উপর একীকরণ
इंटिग्रेटर,ইন্টিগ্রেটর
इंटिग्रेटर घटक,ইন্টিগ্রেটর উপাদান
इंटिग्रो - विभेदक समीकरण,ইন্টিগ্রো - ডিফারেনশিয়াল সমীকরণ
व्यत्यय,পথিমধ্যে রোধ করা
अदलाबदल करण्यायोग्य ऑपरेशन,বিনিময়যোগ্য অপারেশন
अदलाबदल,বিনিময়
आंतरवर्गीय सहसंबंध,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
आंतरसंबंध,আন্তঃসম্পর্ক
आंतरसंबंध गुणांक,আন্তঃসম্পর্ক সহগ
परस्परावलंबन,পরস্পর নির্ভরতা
परस्परावलंबी,পরস্পর নির্ভরশীল
व्याज,স্বার্থ
इंटरफेस,ইন্টারফেস
इंटरफेसियल कोन,ইন্টারফেসিয়াল কোণ
इंटिग्रँड,ইন্টিগ্র্যান্ড
एकात्मिक,সমন্বিত
आतील,অভ্যন্তর
आतील कोन,অভ্যন্তরীণ কোণ
अंतर्गत क्षेत्र,অভ্যন্তরীণ এলাকা
अंतर्गत डोमेन,অভ্যন্তরীণ ডোমেন
आतील घटक,অভ্যন্তরীণ উপাদান
सेटचे आतील भाग,একটি সেটের অভ্যন্তর
आतील बाजू विरुद्ध कोन,অভ্যন্তর বিপরীত কোণ
अंतर्गत ग्रह,অভ্যন্তরীণ গ্রহ
आतील बिंदू,অভ্যন্তরীণ পয়েন্ট
मध्यवर्ती,মধ্যবর্তী
मध्यवर्ती बिंदू,মধ্যবর্তী বিন্দু
मध्यवर्ती मूल्य प्रमेय,মধ্যবর্তী মান উপপাদ্য
अंतर्गत दुभाजक,অভ্যন্তরীণ দ্বিখণ্ডক
इंटरपोलेशन,ইন্টারপোলেশন
इंटरपोलेशन सूत्र,ইন্টারপোলেশন সূত্র
छेदन करणारा,ছেদ করা
छेदणारे वक्र,ছেদকারী বক্ররেখা
छेदणाऱ्या रेषा,ছেদকারী লাইন
छेदनबिंदू,ছেদ
छेदनबिंदू वक्र,ছেদ বক্ররেখা
वक्रांचे छेदनबिंदू,বক্ররেখার ছেদ
संचांचे छेदनबिंदू,সেটের ছেদ
मध्यांतर,অন্তর
मध्यांतर अंदाज,ব্যবধান অনুমান
inteval अंदाज,inteval অনুমান
मध्यांतर बिंदू,ব্যবধান মধ্য-বিন্দু
इंट्रा-ब्लॉक प्रभाव,ইন্ট্রা-ব্লক প্রভাব
इंट्राक्लास सहसंबंध,ইন্ট্রাক্লাস পারস্পরিক সম্পর্ক
invariance,invariance
अपरिवर्तनीय,অপরিবর্তনীয়
अपरिवर्तनीय प्रणाली,অপরিবর্তনীয় সিস্টেম
यादी,জায়
इन्व्हेंटरी वाटप,জায় বরাদ্দ
इन्व्हेंटरी नियंत्रण,জায় নিয়ন্ত্রণ
इन्व्हेंटरी कंट्रोल मॉडेल,জায় নিয়ন্ত্রণ মডেল
इन्व्हेंटरी कंट्रोल सिस्टम,জায় নিয়ন্ত্রণ ব্যবস্থা
इन्व्हेंटरी सायकल,জায় চক্র
इन्व्हेंटरी होल्डिंग खर्च,ইনভেন্টরি হোল্ডিং খরচ
इन्व्हेंटरी पॉइंट,ইনভেন্টরি পয়েন্ট
इन्व्हेंटरी धोरण,জায় নীতি
इन्व्हेंटरी परिस्थिती,জায় পরিস্থিতি
व्यस्त,বিপরীত
व्यस्त सहसंबंध,বিপরীত পারস্পরিক সম্পর্ক
व्यस्त कार्य,বিপরীত ফাংশন
व्यस्त हायपरबोलिक फंक्शन,বিপরীত হাইপারবোলিক ফাংশন
व्यस्त प्रमाणात,ব্যস্তানুপাতিক
व्यस्त मॅपिंग,বিপরীত ম্যাপিং
व्यस्त संख्या,বিপরীত সংখ্যা
मॅट्रिक्सचा व्यस्त,একটি ম্যাট্রিক্সের বিপরীত
व्यस्त क्रमपरिवर्तन,বিপরীত ক্রমাগত
व्यस्त प्रमाण,বিপরীত অনুপাত
व्यस्त त्रिकोणमितीय कार्य,বিপরীত ত্রিকোণমিতিক ফাংশন
उलथापालथ सूत्र,বিপরীত সূত্র
ऑर्डरचा उलटा,আদেশের বিপরীত
इन्व्हर्टेबल मॅट्रिक्स,ইনভার্টেবল ম্যাট্রিক্স
अपवर्तनीय परिवर्तन,বিপরীতমুখী রূপান্তর
तर्कहीन,অযৌক্তিক
तर्कहीन समीकरण,অযৌক্তিক সমীকরণ
तर्कहीन अभिव्यक्ती,অযৌক্তিক অভিব্যক্তি
अपरिमेय संख्या,অমূলদ সংখ্যা
तर्कहीन मूळ,অযৌক্তিক মূল
अपरिवर्तनीय,অপরিবর্তনীয়
इरोटेशनल वेक्टर,ইরোটেশনাল ভেক্টর
इरोटेशनल वेक्टर फंक्शन,irrotational ভেক্টর ফাংশন
इरोटेशनल वेग,ইরোটেশনাল বেগ
समभुज,আইসোগোনাল
isokurtosis,isokurtosis
पृथक आवश्यक एकवचन,বিচ্ছিন্ন অপরিহার্য এককতা
अलग बिंदू,বিচ্ছিন্ন বিন্দু
सममितीय,আইসোমেট্রিক
समद्विभुज कॉन्फिगरेशन,সমদ্বিবাহু কনফিগারেশন
पुनरावृत्ती अविभाज्य,পুনরাবৃত্ত অবিচ্ছেদ্য
पुनरावृत्ती प्रक्षेपण,পুনরাবৃত্তি ইন্টারপোলেশন
पुनरावृत्ती,পুনরাবৃত্তি
पुनरावृत्ती सूत्र,পুনরাবৃত্তি সূত্র
पुनरावृत्ती एकीकरण सूत्र,পুনরাবৃত্তিমূলক একীকরণ সূত্র
पुनरावृत्ती प्रक्रिया,পুনরাবৃত্তিমূলক পদ্ধতি
पुनरावृत्ती तंत्र,পুনরাবৃত্তিমূলক কৌশল
जेकोबियन,জ্যাকোবিয়ান
जेकोबियन निर्धारक,জ্যাকোবিয়ান নির্ধারক
जेकोबियन मॅट्रिक्स,জ্যাকোবিয়ান ম্যাট্রিক্স
संच जोडणे,সেট যোগদান
संयुक्त,যৌথ
संयुक्त घनता कार्य,যৌথ ঘনত্ব ফাংশন
संयुक्त वारंवारता कार्य,যৌথ ফ্রিকোয়েন্সি ফাংশন
संयुक्तपणे अवलंबून चल,যৌথভাবে নির্ভরশীল পরিবর্তনশীল
संयुक्त संभाव्यता,যৌথ সম্ভাবনা
सामील व्हा (=संघ),যোগদান (=ইউনিয়ন)
उडी,লাফ
उडी खंडित होणे,জাম্প বিরতি
औचित्य,ন্যায্যতা
समर्थन करणे,ন্যায্যতা
कर्णॉफ नकाशा,Karnaugh মানচিত্র
कर्नल,কার্নেল
मॅपिंगचे कर्नल,ম্যাপিং এর কার্নেল
किनेमॅटिक्स,গতিবিদ্যা
गतीज ऊर्जा,গতিসম্পর্কিত শক্তি
गतीशास्त्र,গতিবিদ্যা
कोल्मोगोरोफ स्मरनोव्ह चाचणी,কোলমোগোরফ স্মিরনভ পরীক্ষা
क्रोनेकर डेल्टा,ক্রোনেকার ব-দ্বীপ
कर्टोसिस,কুরটোসিস
Lagrange चे कार्य,Lagrange এর ফাংশন
Lagrange चे गुणक,ল্যাগ্রেঞ্জের গুণক
लॅमिना,ল্যামিনা
Laplace परिवर्तन,ল্যাপ্লেস রূপান্তর
मोठ्या संख्येने,বড় সংখ্যা
सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ),সুপ্ত মূল (= বৈশিষ্ট্যযুক্ত মূল)
बाजूकडील पृष्ठभाग,পাশর্্বীয় পৃষ্ঠ
लॅटिन चौरस,ল্যাটিন বর্গক্ষেত্র
लॅटस गुदाशय,ল্যাটাস মলদ্বার
कायदा,আইন
वेग जोडण्याचा कायदा,বেগ যোগ করার আইন
जोडणीचा कायदा,সংযোজন আইন
परतावा कमी करण्याचा कायदा,হ্রাস প্রত্যাবর্তনের আইন
गुरुत्वाकर्षणाचा नियम,মহাকর্ষ আইন
गटांसाठी होमोमॉर्फिझमचा कायदा,গোষ্ঠীর জন্য সমকামীতার আইন
रिंग्ससाठी होमोमॉर्फिझमचा कायदा,রিং জন্য হোমোমরফিজম আইন
वाढत्या खर्चाचा कायदा,ব্যয় বৃদ্ধির আইন
निर्देशांकांचा कायदा,সূচকের আইন
जडत्वाचा कायदा,জড়তা আইন
मोठ्या संख्येचा कायदा,বড় সংখ্যার আইন
संभाव्यतेचा नियम,সম্ভাবনার আইন
साइन्सचा नियम,সাইন আইন
घातांकांचे नियम,সূচকের আইন
गतीचे नियम,গতির আইন
थर,স্তর
अग्रगण्य गुणांक,অগ্রণী সহগ
अग्रगण्य कर्ण,অগ্রণী তির্যক
अग्रगण्य सबमॅट्रिक्स,নেতৃস্থানীয় সাবম্যাট্রিক্স
अग्रगण्य पद,নেতৃস্থানীয় শব্দ
किमान,অন্তত
किमान सामान्य एकाधिक (LCM),সর্বনিম্ন সাধারণ একাধিক (এলসিএম)
किमान घटक,সর্বনিম্ন উপাদান
किमान चौरस,অন্তত বর্গ
किमान वरची सीमा,অন্তত উপরের আবদ্ধ
डावा कोसेट,বাম coset
डावखुरा,বাঁ হাতী
डाव्या हाताचा स्क्रू,বাম হাতের স্ক্রু
डावीकडे उलट,বাম বিপরীত
बाकी गुणाकार,বাম গুণন
लीबनिट्झ सूत्र,লাইবনিটজ সূত্র
लांबी,দৈর্ঘ্য
लेप्टोकर्टिक,leptokurtic
लेप्टोकर्टिक वक्र,লেপ্টোকারটিক বক্ররেখা
लेप्टोकर्टोसिस,লেপ্টোকুরটোসিস
पातळी वक्र,স্তর বক্ররেখা
आत्मविश्वासाची पातळी,আস্থা স্তর
महत्त्व पातळी,তাত্পর্যের স্তর
शब्दकोशानुसार,অভিধানগতভাবে
कोशशास्त्रीय क्रम,বর্ণানুক্রম
संभाव्य कार्य,সম্ভাবনা ফাংশন
संभाव्य गुणोत्तर चाचणी,সম্ভাবনা অনুপাত পরীক্ষা
मर्यादा,সীমা
मर्यादित करणे,সীমাবদ্ধ
मर्यादित मूल्य,সীমিত মান
मर्यादित वेग,সীমিত বেগ
सरासरी मर्यादा,গড় সীমা
एकत्रीकरणाची मर्यादा,একীকরণের সীমা
क्रम मर्यादा,অনুক্রমের সীমা
मर्यादा बिंदू (= क्लस्टर पॉइंट),সীমা বিন্দু (= ক্লাস্টার পয়েন্ট)
वेग मर्यादित करा,সীমা বেগ
ओळ,লাইন
रेखीय,রৈখিক
रेखीय बीजगणित,রৈখিক বীজগণিত
रेखीय बीजगणितीय समीकरण,রৈখিক বীজগণিত সমীকরণ
रेखीय अंदाजे,রৈখিক অনুমান
रेखीय लक्षण,লিনিয়ার অ্যাসিম্পটোট
रेखीय गुणांक,রৈখিক সহগ
रेखीय संयोजन,রৈখিক সংমিশ্রণ
रेखीय मर्यादा,রৈখিক সীমাবদ্ধতা
रेखीय अवलंबित्व,রৈখিক নির্ভরতা
रेखीय भिन्न समीकरण,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
रेखीय परिमाण,রৈখিক মাত্রা
रेखीय समीकरण,একঘাত সমীকরণ
रेखीय फॉर्म,রৈখিক ফর্ম
रेखीय अपूर्णांक परिवर्तन,রৈখিক ভগ্নাংশ রূপান্তর
रेखीय कार्य,রৈখিক ফাংশন
रेखीय कार्यात्मक,রৈখিক কার্যকরী
रेखीय गट,লিনিয়ার গ্রুপ
रेखीय स्वातंत्र्य,রৈখিক স্বাধীনতা
रेखीय स्वतंत्र संबंध,রৈখিক স্বাধীন সম্পর্ক
रेखीय असमानता,রৈখিক অসমতা
रेखीय एकसंध विभेदक समीकरण,রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ
रेखीय अविभाज्य समीकरण,রৈখিক অবিচ্ছেদ্য সমীকরণ
रेखीय प्रक्षेपण,রৈখিক ক্ষেপক
रेखीय किमान चौरस प्रतिगमन विश्लेषण,রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ
रेखीयता,রৈখিকতা
रेखीय अवलंबून,রৈখিকভাবে নির্ভরশীল
रेखीय स्वतंत्र,রৈখিকভাবে স্বাধীন
रेखीय मॅपिंग,লিনিয়ার ম্যাপিং
रेखीय क्रम,লিনিয়ার অর্ডার
रेखीय क्रम,লিনিয়ার অর্ডারিং
रेखीय प्रोग्रामिंग,রৈখিক প্রোগ্রামিং
रेखीय प्रोग्रामिंग अल्गोरिदम,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
रेखीय प्रोग्रामिंग समस्या,লিনিয়ার প্রোগ্রামিং সমস্যা
रेखीय प्रतिगमन,লিনিয়ার রিগ্রেশন
रेखीय प्रतिगमन गुणांक,রৈখিক রিগ্রেশন সহগ
रेखीय संबंध,রৈখিক সম্পর্ক
रेखीय जागा (= वेक्टर स्पेस),রৈখিক স্থান (=ভেক্টর স্থান)
रेखीय उपस्थान,লিনিয়ার সাবস্পেস
रेखीय परिवर्तन,রৈখিক রূপান্তর
रेखीय कल,রৈখিক প্রবণতা
रेखीय निःपक्षपाती अंदाज,রৈখিক নিরপেক্ষ অনুমান
रेखीय वेग,রৈখিক বেগ
ओळ अविभाज्य,লাইন অবিচ্ছেদ্য
छेदनबिंदूची ओळ,ছেদ লাইন
प्रतिगमन ओळ,রিগ্রেশন লাইন
स्थानिकीकृत वेक्टर,স্থানীয় ভেক্টর
स्थानिक इष्टतम,স্থানীয় সর্বোত্তম
स्थान,অবস্থান
लॉग,লগ
लॉगरिदमिक,লগারিদমিক
लॉगरिदमिक अचूकता,লগারিদমিক নির্ভুলতা
लॉगरिदमिक गणना,লগারিদমিক গণনা
लॉगरिदमिक वक्र,লগারিদমিক বক্ররেখা
लॉगरिदमिक व्युत्पन्न,লগারিদমিক ডেরিভেটিভ
लॉगरिदमिक भिन्नता,লগারিদমিক পার্থক্য
लॉगरिदमिक कार्य,লগারিদমিক ফাংশন
लॉगरिदमिक मीन (=भौमितीय मध्य),লগারিদমিক গড় (=জ্যামিতিক গড়)
लॉगरिदमिक सामान्य वितरण,লগারিদমিক স্বাভাবিক বন্টন
लॉगरिदमिक संबंध,লগারিদমিক সম্পর্ক
लॉगरिदमिक स्केल,লগারিদমিক স্কেল
लॉगरिदमिक मालिका,লগারিদমিক সিরিজ
लॉगरिदमिक सर्पिल (समभुज सर्पिल),লগারিদমিক সর্পিল (সমকোণাকার সর্পিল)
लॉगरिदमिक टेबल (=लॉग टेबल),লগারিদমিক টেবিল (=লগ টেবিল)
लॉगरिदम (लॉग),লগারিদম (লগ)
तर्कशास्त्र,যুক্তি
तार्किकदृष्ट्या समतुल्य,যৌক্তিকভাবে সমতুল্য
लॉजिस्टिक वक्र,লজিস্টিক বক্ররেখা
सामान्य वितरण,স্বাভাবিক বিতরণ
रेखांश,দ্রাঘিমাংশ
पळवाट,লুপ
लॉटरी,লটারি
खालचा बार,নিম্ন বার
कमी बंधन,নিম্ন সীমা
लोअर रिमन इंटिग्रल,নিম্ন Riemann অবিচ্ছেদ্য
कमी बेरीज,কম যোগফল
खालचा त्रिकोणी मॅट्रिक्स,নিম্ন ত্রিভুজাকার ম্যাট্রিক্স
मॅक्लॉरिनचा विस्तार,ম্যাকলরিনের বিস্তার
जादूची संख्या,জাদু সংখ্যা
जादूचा चौरस,জাদু বর্গ
परिमाण मर्यादा (=मर्यादित विशालता),মাত্রার সীমা (=সীমাবদ্ধতা)
मेल केलेली प्रश्नावली,মেইল করা প্রশ্নাবলী
मेल सर्वेक्षण,মেল জরিপ
मेजरंट (वरची सीमा),মেজরেন্ট (উপরের সীমানা)
प्रमुख चाप,প্রধান চাপ
मोठा संच,বড় সেট
अनेक मौल्यवान कार्य,অনেক মূল্যবান ফাংশন
नकाशा,মানচিত্র
सेट मध्ये नकाशा,সেট মধ্যে মানচিত্র
सेटचे मॅपिंग,একটি সেটের ম্যাপিং
किरकोळ संभाव्यता,প্রান্তিক সম্ভাবনা
गणितीय विश्लेषण,গাণিতিক বিশ্লেষণ
गणितीय युक्तिवाद,গাণিতিক যুক্তি
गणितीय केंद्र,গাণিতিক কেন্দ্র
गणितीय गुंतागुंत,গাণিতিক জটিলতা
गणितीय अर्थशास्त्र,গাণিতিক অর্থনীতি
गणितीय अपेक्षा,গাণিতিক প্রত্যাশা
गणितीय फॉर्म,গাণিতিক ফর্ম
गणितीय सूत्रीकरण,গাণিতিক গঠন
गणितीय ओळख,গাণিতিক পরিচয়
गणितीय तर्क,গাণিতিক যুক্তি
गणितीय मॉडेल,গানিতিক প্রতিমাণ
गणितीय कल्पना,গাণিতিক ধারণা
मॅट्रिक्स डिगोनालायझेशन,ম্যাট্রিক্স ডিগোনালাইজেশন
मॅट्रिक्स व्यस्त,ম্যাট্রিক্স বিপরীত
मॅट्रिक्स उलटा,ম্যাট্রিক্স ইনভার্সন
मॅट्रिक्स पुनरावृत्ती पद्धत,ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি
मॅट्रिक्स पद्धत,ম্যাট্রিক্স পদ্ধতি
मॅट्रिक्स गुणाकार,ম্যাট্রিক্স গুণ
स्थिरांकांचे मॅट्रिक्स,ধ্রুবকের ম্যাট্রিক্স
परिणामकारकतेचे मॅट्रिक्स,কার্যকারিতার ম্যাট্রিক্স
मॅट्रिक्स ऑपरेटर,ম্যাট্রিক্স অপারেটর
मॅट्रिक्स बहुपदी,ম্যাট্রিক্স বহুপদী
मॅट्रिक्स प्रिंटिंग,ম্যাট্রিক্স প্রিন্টিং
मॅट्रिक्स उत्पादन,ম্যাট্রিক্স পণ্য
कमाल केले,সর্বাধিক করা
जास्तीत जास्त,সর্বোচ্চ
कमाल निरपेक्ष मूल्य,সর্বোচ্চ পরম মান
कमाल एफ-गुणोत्तर,সর্বোচ্চ F-অনুপাত
जास्तीत जास्त शक्यता,সর্বাধিক সম্ভাবনা
कमाल,maxmin
कमाल निकष,সর্বোচ্চ মানদণ্ড
फंक्शनची कमाल,একটি ফাংশনের সর্বোচ্চ
मॅक्सवेल-बोल्टझमन आकडेवारी,ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান
अर्थ विचलन,বিচ্যুতি
चौरस विचलनाचा अर्थ,বর্গাকার বিচ্যুতি
चौरस त्रुटी,মানে বর্গাকার ত্রুটি
सरासरी मूल्य,গড় মান
सरासरी मूल्य प्रमेय,গড় মান উপপাদ্য
कर्टोसिसचे मोजमाप,কার্টোসিসের পরিমাপ
मध्यक,মধ্যমা
मध्यकेंद्र,মধ্যম কেন্দ্র
मेसोकर्टिक वक्र,mesokurtic বক্ররেখা
mesokurtosis,mesokurtosis
संदेश,বার্তা
पद्धत,পদ্ধতি
निर्मूलनाची पद्धत,নির্মূল পদ্ধতি
उलटण्याची पद्धत,বিপরীত পদ্ধতি
पुनरावृत्तीची पद्धत,পুনরাবৃত্তি পদ্ধতি
किमान चौरसांची पद्धत,সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি
क्षणांची पद्धत,মুহুর্তের পদ্ধতি
समान त्रिकोणांची पद्धत,অনুরূপ ত্রিভুজ পদ্ধতি
सर्वात उंच उतरण्याची पद्धत,খাড়া বংশধর পদ্ধতি
बेरीज करण्याची पद्धत,সমষ্টি পদ্ধতি
अनिर्धारित गुणांकाची पद्धत,অনির্ধারিত সহগ পদ্ধতি
मेट्रिक जागा,মেট্রিক স্থান
मेट्रिक प्रणाली,মেট্রিক সিস্টেম
मेट्रिक युनिट,মেট্রিক ইউনিট
सूक्ष्म सिद्धांत,মাইক্রো তত্ত্ব
मधला,মধ্যম
मध्यम मुदत,মধ্যবর্তী মেয়াদ
मध्यबिंदू,মধ্য বিন্দু
मध्यबिंदू सूत्र,মধ্যবিন্দু সূত্র
किमान बहुपदी,ন্যূনতম বহুপদ
किमान तत्त्व,minimax নীতি
किमान,সর্বনিম্ন
किमान बिंदू (वक्र),ন্যূনতম বিন্দু (বক্ররেখার)
किमान बहुपदी,সর্বনিম্ন বহুপদ
फंक्शनचे मि,একটি ফাংশনের মিনিট
किरकोळ चाप,গৌণ চাপ
किरकोळ अक्ष,ছোট অক্ষ
अल्प उपसंच,ক্ষুদ্র উপসেট
वजा,বিয়োগ
वजा चिन्ह,ঋণচিহ্ন
मिश्रित अंश,মিশ্র ভগ্নাংশ
मिश्र धोरण,মিশ্র কৌশল
मोड,মোড
मापांक,মডুলাস
जटिल संख्येचे मॉड्यूलस,একটি জটিল সংখ্যার মডুলাস
क्षण,মুহূর্ত
क्षण निर्माण कार्य,মুহূর্ত উৎপন্ন ফাংশন
शक्तीचा क्षण,একটি শক্তির মুহূর্ত
वारंवारता वितरणाचा क्षण,ফ্রিকোয়েন্সি বিতরণের মুহূর্ত
जडत्वाचा क्षण,নিষ্ক্রিয়তা মুহূর্ত
गतीचा क्षण,গতির মুহূর্ত
चालना,গতিবেগ
मोनोमिअल,একচেটিয়া
मोनोमॉर्फिक,মনোমোরফিক
मोनोमॉर्फिझम,মনোমোর্ফিজম
मोनोटोन,একঘেয়ে
मोनोटोन वाढणारा क्रम,একঘেয়ে ক্রমবর্ধমান ক্রম
नीरसपणे,একঘেয়ে
नीरसपणे वाढणारे जाळे,একঘেয়ে নেট বাড়ছে
नीरसपणे वाढणारा क्रम,একঘেয়ে ক্রমবর্ধমান
मोनोटोनिक फंक्शन,একঘেয়ে ফাংশন
मॉन्टे कार्लो गणना,মন্টে কার্লো হিসাব
मॉन्टे कार्लो पद्धत,মন্টে কার্লো পদ্ধতি
मोरा (खेळ),মোরা (খেলা)
मृत्यूची आकडेवारी,মৃত্যুর পরিসংখ্যান
सर्वात संभाव्य,সবচেয়ে সম্ভাব্য
गती,গতি
बदलती सरासरी,চলন্ত গড়
एम-स्पेस,এম-স্পেস
इंटिग्रलसाठी एम-चाचणी,অখণ্ডের জন্য এম-পরীক্ষা
बहुनिर्णय समस्या,বহু সিদ্ধান্ত সমস্যা
बहुआयामी सामान्य वितरण,বহুমাত্রিক স্বাভাবিক বিতরণ
बहुआयामी यादृच्छिक चल,বহুমাত্রিক র্যান্ডম পরিবর্তনশীল
मल्टी-इंडेक्स वाहतूक समस्या,মাল্টি-ইনডেক্স পরিবহন সমস্যা
बहुपदी,বহুপদ
बहुपदीय वितरण,বহুপদ বন্টন
एकाधिक,একাধিক
एकाधिक निवड समस्या,একাধিক পছন্দ সমস্যা
एकाधिक कनेक्ट केलेले डोमेन,একাধিক সংযুক্ত ডোমেইন
एकाधिक सहसंबंध,একাধিক পারস্পরিক সম্পর্ক
एकाधिक वारंवारता सारणी,একাধিক ফ্রিকোয়েন্সি টেবিল
एकाधिक अविभाज्य,একাধিক অবিচ্ছেদ্য
एकाधिक एकत्रीकरण,একাধিক ইন্টিগ্রেশন
एकाधिक प्रतिगमन,একাধিক সংশ্লেষণ
एकाधिक प्रतिगमन विश्लेषण,একাধিক রিগ্রেশন বিশ্লেষণ
एकाधिक प्रतिगमन गुणांक,একাধিক রিগ্রেশন সহগ
एकाधिक प्रतिगमन समीकरण,একাধিক রিগ্রেশন সমীকরণ
एकाधिक रूट,একাধিক রুট
गुणाकार,গুণ
स्तंभांद्वारे गुणाकार (निर्धारकाचा),কলাম দ্বারা গুণ (নির্ধারক)
पंक्तींनी गुणाकार (निर्धारकाचा),সারি দ্বারা গুণ (নির্ধারক)
गुणाकार घटक,গুণনীয়ক
गुणाकार कार्य,গুণক ফাংশন
गुणाकार गट,গুনগত দল
गुणाकार व्यस्त,গুণক বিপরীত
बहुविधता,বহুগুণ
मुळांची बाहुल्यता,শিকড়ের বহুগুণ
शून्याचे गुणाकार,শূন্যের বহুগুণ
गुणक,গুণক
गुणाकार,গুণ
बहुविविध वितरण,মাল্টিভেরিয়েট ডিস্ট্রিবিউশন
बहुविविध सामान्य वितरण,মাল্টিভেরিয়েট স্বাভাবিক বন্টন
बहुविध लोकसंख्या,বহুমুখী জনসংখ্যা
परस्पर,পারস্পরিক
nabla,নাবলা
नेपीरियन,নেপিয়েরিয়ান
नेपीरियन लॉगरिथम,নেপিয়েরীয় লগারিদম
नैसर्गिक लॉगरिथम,প্রাকৃতিক লগারিদম
नैसर्गिक संख्या,স্বাভাবিক সংখ্যা
नॉटिकल मैल,নটিক্যাল মাইল
n-आयामी,n-মাত্রিক
n-आयामी सदिश जागा,n-মাত্রিক ভেক্টর স্থান
आवश्यक आणि पुरेशी स्थिती,প্রয়োজনীয় এবং পর্যাপ্ত শর্ত
आवश्यक स्थिती,প্রয়োজনীয় শর্ত
नकार,অস্বীকার
नकारात्मक,নেতিবাচক
नकारात्मक वक्रता,নেতিবাচক বক্রতা
नकारात्मक निश्चित फॉर्म,নেতিবাচক নির্দিষ্ট ফর্ম
ऋण निश्चित मॅट्रिक्स,ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স
नकारात्मक अर्ध-निश्चित स्वरूप,নেতিবাচক আধা-নির্দিষ্ট ফর্ম
शेजार,পাড়া
नेस्टेड सॅम्पलिंग,নেস্টেড স্যাম্পলিং
निव्वळ पुनरुत्पादन दर,নেট প্রজনন হার
न्यूटोनियन यांत्रिकी,নিউটনিয়ান মেকানিক্স
न्यूटनचे विभाजित फरक सूत्र,নিউটনের বিভক্ত পার্থক্য সূত্র
न्यूटनचे गतीचे नियम,নিউটনের গতির সূত্র
Neyman वाटप,নেইমান বরাদ্দ
नेमन पिअरसन सिद्धांत,নেইম্যান পিয়ারসন তত্ত্ব
शक्‍तिशाली घटक,নিলপোটেন্ট উপাদান
निलपोटेंट मॅट्रिक्स,নিলপোটেন্ট ম্যাট্রিক্স
नोड,নোড
नॉन-अबेलियन गट,নন-আবেলিয়ান গ্রুপ
गैर-निरपेक्ष अभिसरण,অ-পরম মিলন
बिगर बीजगणितीय,অ-বীজগণিত
नॉन-डिजनरेट,অধঃপতিত
नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय,নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান
दाट नसलेले,অ ঘন
दाट नसलेला संच,অ ঘন সেট
गुणांची अगणनीय अनंतता,পয়েন্টের অ-গণনাযোগ্য অসীমতা
अगणित संच,অ গণনাযোগ্য সেট
फरक न करता येणारा,অ-পার্থক্য
रिक्त उपसंच नाही,অ খালি উপসেট
