Marathi,Odiya
नकारात्मक प्रसार,ନକାରାତ୍ମକ ସଂକ୍ରମଣ
नकारात्मक झाड,ନକାରାତ୍ମକ ଗଛ |
नकारात्मक बोगदा डायोड,ନକାରାତ୍ମକ ଟନେଲ୍ ଡାୟୋଡ୍ |
नकारात्मक खोटे,ନକାରାତ୍ମକ ମିଥ୍ୟା |
नकारात्मक सत्य,ନକାରାତ୍ମକ ସତ୍ୟ |
उपेक्षणीय,ଅବହେଳିତ |
नेमॅटिक फ्लुइड क्रिस्टल,ନେମାଟିକ୍ ଫ୍ଲୁଇଡ୍ ସ୍ଫଟିକ୍ |
नकारात्मक मोड,ନକାରାତ୍ମକ ମୋଡ୍ |
निऑन दिवा,ନିନ୍ ଲ୍ୟାମ୍ପ |
नॅपर,ନାପର୍
नेस्टेड शाखा,ବସା ଶାଖା |
नेस्टेड कामाचे चिन्ह,ନଷ୍ଟ ହୋଇଥିବା କାର୍ଯ୍ୟ ଚିହ୍ନ |
घरटे,ବସା ବାନ୍ଧିବା |
पूर्ण अशुद्धता एकाग्रता,ସଂପୂର୍ଣ୍ଣ ଅପରିଷ୍କାର ଏକାଗ୍ରତା |
निव्वळ यादी,ନିଟ୍ ତାଲିକା |
"नेटवर्क, नेटवर्क","ନେଟୱର୍କ, ନେଟୱର୍କ"
नेटवर्क ड्राइव्ह,ନେଟୱର୍କ ଡ୍ରାଇଭ
नेटवर्क ऑपरेटर,ନେଟୱର୍କ ଅପରେଟର
नेटवर्क मॉडेल,ନେଟୱର୍କ ମଡେଲ |
नेटवर्क ऑपरेटिंग सिस्टम,ନେଟୱର୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
नेटवर्क सर्व्हर,ନେଟୱର୍କ ସର୍ଭର |
नेटवर्क संरचना,ନେଟୱର୍କ ଗଠନ
नेटवर्क सिद्धांत,ନେଟୱର୍କ ସିଦ୍ଧାନ୍ତ |
नेटवर्क टोपोलॉजी,ନେଟୱର୍କ ଟପୋଗ୍ରାଫି |
मूडी,ମୁଡି |
तटस्थ रेषा,ନିରପେକ୍ଷ ରେଖା |
उदासीन क्षेत्र,ଉଦାସୀନ ଜୋନ୍ |
तटस्थीकरण सर्किट,ନିରପେକ୍ଷତା ସର୍କିଟ |
तटस्थीकरण,ନିରପେକ୍ଷତା |
न्यूट्रॉन,ନ୍ୟୁଟ୍ରନ୍ |
नेक्स्ट जनरेशन CPU,ପରବର୍ତ୍ତୀ ପି Generation ଼ି CPU |
नवीन ओळ वर्ण,ନୂତନ ରେଖା ବର୍ଣ୍ଣ
न्यूझीलंड व्हायरस,ନ୍ୟୁଜିଲ୍ୟାଣ୍ଡ ଜୀବାଣୁ
पुढील टप्पा,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ
पुढील टप्पा समीकरण,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସମୀକରଣ |
पुढील स्टेज टेबल,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସାରଣୀ |
कुरतडणे,ନିବଲ୍
निबल मेमरी चिप,ନିବଲ୍ ମେମୋରୀ ଚିପ୍ |
निबल मल्टीप्लेक्सर,ନିବଲ୍ ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
निकोलस चार्ट,ନିକୋଲାସ୍ ଚାର୍ଟ |
रात्रीचा प्रभाव,ରାତିର ପ୍ରଭାବ
नऊ पथ टेप,ନଅ ପାଥ୍ ଟେପ୍ |
नऊचे पूरक,ନଅଟିର ସଂପନ୍ନ |
en moss,en moss
मॉस उलटा,en moss inverse
सामूहिक प्रक्रिया,ବହୁ ସଂଖ୍ୟାରେ ପ୍ରକ୍ରିୟା |
मॉस रचना,en moss structure
मॉस ट्रान्झिस्टर,en moss ଟ୍ରାନଜିଷ୍ଟର |
शून्य भार प्रवाह,ଶୂନ ଲୋଡ୍ କରେଣ୍ଟ୍ |
crimped केबल,ଖଣ୍ଡିଆ କେବୁଲ୍ |
नोड्युलर,ନୋଡୁଲାର୍ |
"नोड, नोड","ନୋଡ୍, ନୋଡ୍"
नोड खराब होणे,ନୋଡ୍ ଅବକ୍ଷୟ |
आवाज,ଶବ୍ଦ
आवाज हिमस्खलन,କୋଳାହଳ
आवाज बँड विस्तार,ଶବ୍ଦ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର
आवाज फुटणे,ଶବ୍ଦ ଫାଟିଗଲା |
आवाज रद्द करणारा मायक्रोफोन,ମାଇକ୍ରୋଫୋନ୍ ବାତିଲ୍ କରୁଥିବା ଶବ୍ଦ |
आवाज गुणक,ଶବ୍ଦ ଗୁଣକ
नॉइज रिइन्व्हेस्टमेंट अॅम्प्लीफायर,ଶବ୍ଦ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |
रावणक,ravank
आवाज अप्रभावित,ଶବ୍ଦ ପ୍ରଭାବିତ ନୁହେଁ |
गोंगाट करणारा आवेग,କୋଳାହଳପ୍ରଦ ପ୍ରେରଣା |
आवाज मर्यादित करणारा,ଶବ୍ଦ ସୀମା
आवाज मार्जिन,ଶବ୍ଦ ମାର୍ଜିନ
आवाज मोजमाप,ଶବ୍ଦ ମାପ
आवाज विभागणी,ଶବ୍ଦ ବିଭାଜନ |
आवाज परिमाणीकरण,ଶବ୍ଦ ପରିମାଣ
"आवाज कमी करणे, आवाज कमी करणे","ଶବ୍ଦ ହ୍ରାସ, ଶବ୍ଦ ହ୍ରାସ |"
आवाज प्रतिकार,ଶବ୍ଦ ପ୍ରତିରୋଧ
आवाज प्रतिनिधित्व,ଶବ୍ଦ ପ୍ରତିନିଧିତ୍ୱ
आवाज स्पाइक,ଶବ୍ଦ ସ୍ପାଇକ୍ |
आवाज तापमान,ଶବ୍ଦ ତାପମାତ୍ରା
फ्लॉपी डिस्क ड्राइव्ह,ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ |
नाममात्र प्रतिबाधा,ନାମମାତ୍ର ପ୍ରତିବନ୍ଧକ |
फोकल मूल्य,ଫୋକାଲ୍ ମୂଲ୍ୟ
नॉन-रेखीय विकृती,ଅଣ-ର ar ଖିକ ବିକୃତି |
अपरिवर्तनीय,ଅଦୃଶ୍ୟ |
अनुनाद,ପ୍ରତିକ୍ରିୟାଶୀଳ |
नॉन-रेझोनंट अँटेना,ଅଣ-ରିଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर,କ୍ଷତିପୂରଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
गैर-पूरक,ଅସମ୍ପୂର୍ଣ୍ଣ
डायलेक्ट्रिक,ଡାଇଲେକ୍ଟ୍ରିକ୍ |
संलग्न डेटा संरचना,ସଂଲଗ୍ନ ଡାଟା ଗଠନ
आक्रमक धाव,ଆକ୍ରମଣାତ୍ମକ ରନ୍ |
वळव मोड,ଡାଇଭର୍ସନ ମୋଡ୍ |
अविनाशी वाचन,ଅକ୍ଷୟ ପ reading ଼ିବା |
dosless विभाजन संदेश,dosless ବିଭାଜନ ସନ୍ଦେଶ |
अस्पष्ट विधान,ଅସ୍ପଷ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
खराब कामगिरी,ଖରାପ ପ୍ରଦର୍ଶନ
assanghat mutrak,assanghat mutrak
आगमनात्मक कुंडली,ଇନ୍ଦ୍ରିୟାତ୍ମକ ରାଶିଫଳ |
नॉन-रिटर्न एम्पलीफायर,ରିଟର୍ନ ନଥିବା ଏମ୍ପ୍ଲିଫାୟର୍ |
इनव्हर्स मीन एम्पलीफायर,ଓଲଟା ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |
व्यस्त बफर,ଓଲଟା ବଫର୍ |
व्यस्त तुलनाकर्ते,ଓଲଟା ତୁଳନାକାରୀ |
व्यस्त कॉन्फिगरेशन,ଓଲଟା ବିନ୍ୟାସ
व्यस्त कंपाइलर अॅम्प्लिफायर,ଓଲଟା କମ୍ପାଇଲର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
व्यस्त व्होल्टेज,ଓଲଟା ଭୋଲଟେଜ୍ |
नॉन-रेखीय,ଅଣ-ର ar ଖିକ |
नॉन-लाइनर कॅपेसिटर,ଅଣ-ରେଖା କ୍ୟାପେସିଟର୍ |
नॉन-लिनियर सर्किट विश्लेषण,ଅଣ-ରେଖା ସର୍କିଟ ବିଶ୍ଳେଷଣ |
नॉन-रेखीय घटक,ଅଣ-ର ar ଖିକ ଉପାଦାନ |
नॉन-लिनियर लोड लाइन,ଅଣ-ଲାଇନ୍ ଲୋଡ୍ ଲାଇନ୍ |
नॉन-लिनियर मॉड्युलेशन,ଅଣ-ରେଖା ମଡ୍ୟୁଲେସନ୍ |
नॉन-रेखीय प्रतिकार,ଅଣ-ର ar ଖିକ ପ୍ରତିରୋଧ |
नॉन-लिनियर सिस्टम,ଅଣ-ଲାଇନ୍ ସିଷ୍ଟମ୍ |
नॉन-लाइनरिटी,ଅଣ-ର ar ଖିକତା |
नॉन-लाइनरिटी त्रुटी,ଅଣ-ର ar ଖିକ ତ୍ରୁଟି |
सामान्यीकृत वारंवारता,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
आवर्ती नाही,ପୁନରାବୃତ୍ତି ନୁହେଁ |
प्रतिसाद न देणारी भाषा,ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାଷା |
पुनरावृत्ती प्रणाली,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
सिस्टमलेस डिस्क,ସିଷ୍ଟମ୍ ବିହୀନ ଡିସ୍କ |
अनुक्रमांक,କ୍ରମିକ କୋଡ୍ |
पृष्ठभाग नसलेला,ଅଣ-ପୃଷ୍ଠ
अस्थिर संचयन,ଅଣ-ଅସ୍ଥିର ସଂରକ୍ଷଣ |
नॉर,ନୋର
knorr कार्य,ନୋର ଫଙ୍କସନ୍
ना गेट,ନା ଫାଟକ
knorr कुंडी,ନୋର ଲ୍ୟାଚ୍ |
knorr ऑपरेशन,ନୋର ଅପରେସନ୍ |
सामान्य घनता कार्य,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
फडफड आवाज,ଶବ୍ଦ ଶବ୍ଦ
सामान्य नमुना,ସାଧାରଣ ନମୁନା ସଂଗ୍ରହ |
सामान्यीकृत प्रवेश,ସାଧାରଣ ଅନୁପ୍ରବେଶ |
साधारणपणे बंद mosfet,ସାଧାରଣତ closed ମସଫେଟ ବନ୍ଦ |
ना-ना नेटवर्क,ନା-କିମ୍ବା ନେଟୱାର୍କ |
नॉर्टन मॉडेल्स,ନର୍ଟନ୍ ମଡେଲ୍ |
उत्तर चुंबकीय ध्रुव,ଉତ୍ତର ଚୁମ୍ବକୀୟ ପୋଲ |
नॉर्टन प्रा.,ନର୍ଟନ୍ ପ୍ରି।
नॉर्टन अॅम्प्लीफायर,ନର୍ଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
नॉर्टन सर्किट,ନର୍ଟନ୍ ସର୍କିଟ୍ |
नॉर्टन डी.डी.,ନର୍ଟନ୍ ଡି।
नॉर्टन समतुल्य सर्किट,ନର୍ଟନ୍ ସମାନ ସର୍କିଟ୍ |
नॉर्टन व्यस्त आणि व्यस्त,ନର୍ଟନ୍ ଓଲଟା ଏବଂ ଓଲଟା |
नॉर्टन ऑपरेशनल एम्पलीफायर,ନର୍ଟନ୍ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
नॉर्टन युटिलिटी,ନର୍ଟନ୍ ଉପଯୋଗୀତା |
नाही,ନୁହେଁ
कार्य नाही,କାର୍ଯ୍ୟ କରୁନାହିଁ
गेट नाही,ଫାଟକ ନୁହେଁ
ऑपरेशन नाही,ଅପରେସନ୍ ନୁହେଁ |
नोटेशन पद्धत,ସୂଚନା ପଦ୍ଧତି
खोबणी अँटेना,ଖୋଲା ଆଣ୍ଟେନା |
खोबणी फिल्टर,ଖୋଲା ଫିଲ୍ଟର୍ |
एनपीएन ट्रान्झिस्टर,npn ଟ୍ରାନଜିଷ୍ଟର
NTSC इंटरफेस,NTSC ଇଣ୍ଟରଫେସ୍
n-प्रकारची अशुद्धता,n- ପ୍ରକାରର ଅପରିଷ୍କାରତା |
n-प्रकारची बाब,n- ପ୍ରକାର ବିଷୟ |
केंद्रक,ନ୍ୟୁକ୍ଲିୟସ୍
शून्य,ଶୂନ
रिक्त जागा,ଖାଲି ସର୍କଲ୍ |
शून्य ऑफसेट व्होल्टेज,ଶୂନ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |
रिक्तता सूचक,ଖାଲି ସୂଚକ
संख्या आधार,ସଂଖ୍ୟା ଆଧାର
संख्या आधारित रूपांतरण,ସଂଖ୍ୟା ଆଧାରିତ ରୂପାନ୍ତର |
गुणांचे नुकसान,ପଏଣ୍ଟ କ୍ଷତି |
नंबर लूप की,ନମ୍ବର ଲୁପ୍ କୀ |
संख्या प्रणाली,ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
संख्यात्मक सह-प्रोसेसर,ସାଂଖ୍ୟିକ ସହ-ସଞ୍ଚାଳକ |
अंकीय की पॅड,ସାଂଖ୍ୟିକ କି ପ୍ୟାଡ୍ |
संख्यात्मक छिद्र,ସାଂଖ୍ୟିକ ଅକ୍ଷର
संख्यात्मक अंतर,ସାଂଖ୍ୟିକ ଦୂରତା |
nuvicon,nuvicon
nyquist,nyquist
nyquist बँड विस्तार,nyquist ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |
nyquist निकष,nyquist ମାନଦଣ୍ଡ |
nyquist मध्यांतर,nyquist ବ୍ୟବଧାନ |
nyquist नाडी,nyquist ନାଡ |
nyquist दर,nyquist ହାର |
nyquist टिकाऊपणा निकष,nyquist ସ୍ଥିରତା ମାନଦଣ୍ଡ |
nyquist प्रमेय,nyquist ଥିଓରେମ୍ |
वस्तुनिष्ठ मॉड्यूल,ଅବଜେକ୍ଟିଭ୍ ମଡ୍ୟୁଲ୍ |
वस्तुनिष्ठ कार्यक्रम,ଅବଜେକ୍ଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
वस्तुनिष्ठ लेन्स,ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |
ऑब्जेक्ट ओरिएंटेड प्रोग्रामिंग,ବସ୍ତୁ ଭିତ୍ତିକ ପ୍ରୋଗ୍ରାମିଂ |
अष्टक,ଅଷ୍ଟାଭ
ऐंशी बस रिसिव्हर-पाठवल्या,ଅଶୀ ବସ୍ ରିସିଭର୍-ପଠାଯାଇଛି |
ऑक्टल संख्या प्रणाली,ଅକ୍ଟାଲ୍ ନମ୍ବର ସିଷ୍ଟମ୍ |
अष्टक,ଅଷ୍ଟାଭ
विषम कार्य,ଅଦ୍ଭୁତ କାର୍ଯ୍ୟ
"विषम समता, विषम समानता","ଅଦ୍ଭୁତ ସମାନତା, ଅଦ୍ଭୁତ ଅନୁରୂପ |"
"ओडोमीटर, पॅथोमीटर","ଓଡୋମିଟର, ପାଥୋମିଟର |"
ऑफ लाइन,ଅଫ୍ ଲାଇନ୍ |
गैर-मौखिक प्रतिसाद,ଅଣ-ମୁଖଗତ ପ୍ରତିକ୍ରିୟା |
"विसंगती, ऑफसेट","ଅନୋମାଲି, ଅଫସେଟ୍ |"
ऑफसेट कोन,ଅଫସେଟ କୋଣ
ऑफसेट प्रवाह,ଅଫସେଟ୍ ଷ୍ଟ୍ରିମ୍ |
ऑफसेट त्रुटी,ଅଫସେଟ ତ୍ରୁଟି
ऑफसेट ऑप्टिमायझेशन,ଅଫସେଟ ଅପ୍ଟିମାଇଜେସନ୍
ऑफसेट व्होल्टेज,ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |
ओम,ଓମ୍
ओमिक संपर्क,ଓହମିକ୍ ଯୋଗାଯୋଗ |
ओमिक फील्ड,ଓହମିକ୍ କ୍ଷେତ୍ର |
"ohmmeter, ohmmeter","ଓମ୍ମିଟର, ଓମ୍ମିଟର |"
ओमचा कायदा,ଓମ୍ ନିୟମ |
ohms प्रति व्होल्ट,ପ୍ରତି ଭୋଲ୍ଟ
तेल सर्किट ब्रेकर,ତେଲ ସର୍କିଟ ବ୍ରେକର୍ |
सर्व दिशात्मक,ସର୍ବଭାରତୀୟ
सर्वव्यापीता,ସର୍ବବ୍ୟାପୀ |
OMR (ऑप्टिकल कव्हर वाचन),OMR (ଅପ୍ଟିକାଲ୍ କଭର ପଠନ)
"ON resistance, ON resistance","ପ୍ରତିରୋଧ ଉପରେ, ଉପରେ ପ୍ରତିରୋଧ ଉପରେ |"
राज्यावर,ରାଜ୍ୟ ଉପରେ
चिप निहित डीकोडर,ଚିପ୍ ଅନ୍ତର୍ନିହିତ ଡିକୋଡର୍ |
वन शट स्टॅटिक मल्टीव्हायब्रेटर,ଗୋଟିଏ ବନ୍ଦ ଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |
एक-पास असेंबलर,ଗୋଟିଏ ପାସ୍ ଆସେମ୍ବଲର୍ |
वर्तमान प्रतिकार,ସାମ୍ପ୍ରତିକ ପ୍ରତିରୋଧ
प्रवासी नोंदणी,ଏକ ଭ୍ରମଣକାରୀ ରେଜିଷ୍ଟର |
ऑनलाइन प्रणाली,ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |
"ऑन-ऑफ कंट्रोलर, ऑन-ऑफ कंट्रोलर","ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍, ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍ |"
ऑन-ऑफ कीिंग,ଅନ୍-ଅଫ୍ କିଙ୍ଗ୍ |
ऑपरेशनल एम्पलीफायर,କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |
ऑपरेटिंग मीन एम्पलीफायर,ଅପରେଟିଂ ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |
ऑपरेशनल तुलनाकर्ता,କାର୍ଯ୍ୟକ୍ଷମ ତୁଳନାକାରୀ
ऑपरेशनल अॅम्प्लीफायर गुणक,କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ ଗୁଣକର୍ତ୍ତା |
ऑपरेशनल सोफोनी अॅम्प्लिफायर,କାର୍ଯ୍ୟକ୍ଷମ ସୋଫୋନି ଏମ୍ପ୍ଲିଫାୟର୍ |
खुले कलेक्टर,ଖୋଲା ସଂଗ୍ରହକାରୀ |
खुली गुंतवणूक,ଖୋଲା ବିନିଯୋଗ |
ओपन लूप ओपन लूप,ଓପନ୍ ଲୁପ୍
ओपन वायर लाइन,ଖୋଲା ତାର
ओपन सर्किट पॅरामीटर,ଓପନ୍ ସର୍କିଟ୍ ପାରାମିଟର |
ओपन सर्किट प्रतिबाधा,ଓପନ୍ ସର୍କିଟ୍ ପ୍ରତିରୋଧ |
ओपन लूप लाभ,ଖୋଲା ଲୁପ୍ ଲାଭ |
ऑपरेंड,ଅପରେଣ୍ଡ୍
ऑपरेटिंग कोन,ଅପରେଟିଂ କୋଣ
सक्रियकरण मोड,ସକ୍ରିୟ ମୋଡ୍
ऑपरेटिंग पॉइंट,ଅପରେଟିଂ ପଏଣ୍ଟ |
रसद,ଲଜିଷ୍ଟିକ୍ସ
ऑपरेटिंग वारंवारता,ଅପରେଟିଂ ଫ୍ରିକ୍ୱେନ୍ସି
"ऑपरेशन, ऑपरेशन","ଅପରେସନ୍, ଅପରେସନ୍"
ऑपरेशन कोड,ଅପରେସନ୍ କୋଡ୍
ऑपरेशनल एम्पलीफायर,କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |
ऑपरेटर,ଅପରେଟର୍
ऑप्टिकल बीम,ଅପ୍ଟିକାଲ୍ ବିମ୍ |
ऑप्टिकल संप्रेषण,ଅପ୍ଟିକାଲ୍ ଯୋଗାଯୋଗ |
ऑप्टिकल डिस्क,ଅପ୍ଟିକାଲ୍ ଡିସ୍କ |
ऑप्टिकल कोडेक,ଅପ୍ଟିକାଲ୍ କୋଡେକ୍ |
ऑप्टिकल फायबर,ଅପ୍ଟିକାଲ୍ ଫାଇବର |
ऑप्टिकल इंजेक्शन,ଅପ୍ଟିକାଲ୍ ଇଞ୍ଜେକ୍ସନ୍ |
"ऑप्टिकल थर्मामीटर, पायरोमीटर","ଅପ୍ଟିକାଲ୍ ଥର୍ମୋମିଟର, ପିରୋମିଟର |"
ऑप्टिकल रेकॉर्डर,ଅପ୍ଟିକାଲ୍ ରେକର୍ଡର୍ |
ऑप्टिकल रेकॉर्डिंग,ଅପ୍ଟିକାଲ୍ ରେକର୍ଡିଂ |
ऑप्टिकल स्कॅनिंग,ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |
ऑप्टिकल चौरस,ଅପ୍ଟିକାଲ୍ ବର୍ଗ
ऑप्टिकल स्टोरेज डिव्हाइस,ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ ଡିଭାଇସ୍ |
ऑप्टिकल जोडलेले पृथक्करण,ଅପ୍ଟିକାଲ୍ ଯୋଡି ହୋଇଥିବା ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
"इष्टतम पूर्वाग्रह, इष्टतम पूर्वाग्रह","ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତ, ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତିତା |"
इष्टतम फिल्टर,ସର୍ବୋତ୍ତମ ଫିଲ୍ଟର୍ |
इष्टतम प्रणाली,ସର୍ବୋତ୍ତମ ସିଷ୍ଟମ୍ |
इष्टतम काम वारंवारता,ସର୍ବୋତ୍ତମ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
ऑप्टिकल युग्मक,ଅପ୍ଟିକାଲ୍ କପ୍ଲର୍ |
हलके इलेक्ट्रॉनिक्स उपकरण,ହାଲୁକା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଉପକରଣ |
ऑप्टिकल इलेक्ट्रॉनिक्स,ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
किंवा गेट,କିମ୍ବା ଫାଟକ |
वर्ग,କ୍ଲାସ୍
फिल्टर क्रम,ଫିଲ୍ଟର କ୍ରମ |
समीकरणाचा क्रम,ସମୀକରଣର କ୍ରମ |
साधे तुळई,ସରଳ ବିମ୍ |
आर्थिक,ଅର୍ଥନ .ତିକ |
अनुलंब डायनॅमिक,ଭୂଲମ୍ବ ଗତିଶୀଳ |
ऑर्थोगोनल कोड,ଅର୍ଗୋଗୋନାଲ୍ କୋଡ୍ |
विलंब तत्त्व,ବିଳମ୍ବ ନୀତି
दोलन द्विध्रुव,oscillatory dipole
ऑसिलेटर,ଓସିଲେଟର
ऑसिलेटर,ଓସିଲେଟର
"oscillograph, oscillograph","ଓସିଲୋଗ୍ରାଫ୍, ଓସିଲୋଗ୍ରାଫ୍ |"
ऑसिलोस्कोप कॅमेरा,ଓସିଲୋସ୍କୋପ୍ କ୍ୟାମେରା |
ऑसिलोस्कोप,ଓସିଲୋସ୍କୋପ୍ |
बंद बँड सिग्नल,ଅଫ୍ ବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |
समस्या,ସମସ୍ୟା
आउटपुट प्रवेश,ଆଉଟପୁଟ୍ ଅନୁପ୍ରବେଶ
आउटपुट बफर,ଆଉଟପୁଟ୍ ବଫର୍
आउटपुट वैशिष्ट्ये,ଆଉଟପୁଟ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
आउटपुट चालकता,ଆଉଟପୁଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |
आउटपुट डिव्हाइस,ଆଉଟପୁଟ୍ ଉପକରଣ
आउटपुट ऑफसेट व्होल्टेज,ଆଉଟପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍
पॉवर आउटपुट,ଶକ୍ତି ଉତ୍ପାଦନ
आउटपुट प्रतिकार,ଆଉଟପୁଟ୍ ପ୍ରତିରୋଧ
"बाहेर पडण्याचा टप्पा, बाहेर पडण्याचा टप्पा","ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ, ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ"
आउटपुट प्रॉम्प्ट,ଆଉଟପୁଟ୍ ପ୍ରମ୍ପ୍ଟ
आउटपुट ट्रान्सफॉर्मर,ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର
मिश्रण,ମିଶ୍ରଣ
अत्यंत जोडलेले,ଅତ୍ୟଧିକ ଯୋଡି ହୋଇଛି |
हायपरकपलिंग,ହାଇପରକପ୍ଲିଂ |
ओव्हरकरंट रिले,ଅତ୍ୟଧିକ ରିଲେ
अति नैराश्य,ଅତ୍ୟଧିକ ଉଦାସୀନ |
ऑपरेटिंग गुणक,ଅପରେଟିଂ ମଲ୍ଟିପର୍
अतिउत्तेजना,ହାଇପରଷ୍ଟିମ୍ୟୁଲେସନ୍
ओव्हरफ्लो,ଓଭରଫ୍ଲୋ |
ओव्हरलॅप गट,ଓଭରଲପ୍ ଗ୍ରୁପ୍ |
ओव्हरमॉड्युलेशन,ଓଭରମୋଡ୍ୟୁଲେସନ୍ |
शिकण्याचा प्रवेश,ଶିକ୍ଷା ପ୍ରବେଶ
प्रती सॅम्पलिंग,ନମୁନା ସଂଗ୍ରହ ଉପରେ |
overvoltage subable,ଓଭରଭୋଲଟେଜ୍ ସବେବଲ୍ |
ओव्हरव्होल्टेज डिटेक्टर,ଓଭରଭୋଲଟେଜ୍ ଡିଟେକ୍ଟର |
प्रेरणा,ପ୍ରେରଣା
समर्थित अॅम्प्लीफायर,ଚାଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
"overrunning, overoperating","ଅତ୍ୟଧିକ ଅପରେଟିଂ, ଅପରେଟିଂ ଉପରେ |"
ओव्हरलोड,ଓଭରଲୋଡ୍ |
ओव्हरलोड संरक्षण,ଓଭରଲୋଡ୍ ସୁରକ୍ଷା
ओव्हरलोड पुनर्प्राप्ती वेळ,ଓଭରଲୋଡ୍ ପୁନରୁଦ୍ଧାର ସମୟ |
अतिक्रमण,ଏନକ୍ରାଚମେଣ୍ଟ |
ओव्हरटोन,ଓଭରଟୋନ୍ |
ओव्हन ब्रीझ,ଚୁଲି ପବନ |
ऑक्सिडेशन,ଅକ୍ସିଡେସନ୍ |
ऑक्साइड फ्रॅक्चर,ଅକ୍ସାଇଡ୍ ଭଙ୍ଗା |
ऑक्साईड पृथक्करण,ଅକ୍ସାଇଡ୍ ବିଚ୍ଛେଦ |
पी-चॅनल प्राक्तन,ପି-ଚ୍ୟାନେଲ୍ ଭାଗ୍ୟ |
पॅकेजिंग,ପ୍ୟାକେଜିଂ
आकुंचन घनता,ସଂକୋଚନ ଘନତା |
पॅडर,ପ୍ୟାଡର୍
पॅड कॅपेसिटर,ପ୍ୟାଡ୍ କ୍ୟାପେସିଟର୍ |
पेडल,ପେଡାଲ୍ |
पेडल स्विच,ପେଡାଲ୍ ସୁଇଚ୍ |
पान,ପୃଷ୍ଠା
नेव्हिगेशन की,ନାଭିଗେସନ୍ କି
पिढी की,ଉତ୍ପତ୍ତି ଚାବି |
पृष्ठांकन,ପୃଷ୍ଠା
जोडी,ଦମ୍ପତି
पेपर कॅपेसिटर,କାଗଜ କ୍ୟାପେସିଟର୍ |
पॅराबॉलिक परावर्तक,ପାରାବୋଲିକ୍ ପ୍ରତିଫଳକ |
समांतर काउंटर,ସମାନ୍ତରାଳ କାଉଣ୍ଟର |
