English,Gujarati
Living organism,જીવંત જીવ
Living population,જીવંત વસ્તી
Living resources,જીવંત સાધનસંપત્તિ
Living world,જીવંત વિશ્વ
LNG - 20,એલએનજી - 20
Loam (silt),લોમ (કાંપ)
Lobster,લોબદાર
Lobularia,લોબ્યુલરિયા
Locomotion,સ્થગિતતા
Locust,તીડ
Lodicule,લોડિક્યુલ
Logarithemic nature,પ્રકૃતિ
Logistic growth,તર્કસંગત વૃદ્ધિ
Loligo,લોલિગો
Log day plant,લોગ ડે પ્લાન્ટ
Longitudinal axis,રેસીટ્યુડિનલ અક્ષ
Longitudinal binary fission,લોન્ગીટ્યુડિનલ દ્વિસંગી વિસર્જન
Longitudinal fissure,રેખાંશ
Loop,ફટકો
Loop,ફટકો
Loop trap,લૂપ ફાંસ
Lophium,લોફ
Loranthaceae,લોરાન્થેસી
Loranthus,શણગાર
Lower arm,નીચું હાથ
Lower jaw,નીચલું જડબું
Luffa,લફા
Lumbar vertebrae,કટિ વર્ટીબ્રા
Lumbering,લાલાટી
Lumbricus,કટાક્ષ
Lumen,લૂમ
Lumper,ઝગમગાટ
Lung,ફેફસાં
Lupin,લૂપિન
Lupinus arcticus,લ્યુપિનસ આર્કટિકસ
Luteinizing hormone (LH),લ્યુટિનાઇઝિંગ હોર્મોન (એલએચ)
Lyase,Lાળ
Lycopodium,લીકોપોડિયમ
Lycopsida,લાઇકોપ્સિડા
Lymp vessel,લિમ્પ જહાજ
Lymph gland,લસિકા ગ્રંથિ
Lymph node,લસિકા નોડ
Lymphocyte,લિમ્ફોસાઇટ
Lymphoid organ,લિમ્ફોઇડ અંગ
Lymphoid tissue,લિમ્ફોઇડ પેશી
Lymphoma,લિમ્ફોમા
Lyrate,ભવ્ય
Lysergic acid diethlamide (L.S.D.),લિસર્જિક એસિડ ડાયેથલામાઇડ (એલ.એસ.ડી.)
Lysine,લિસિન
Lysosome,લિસોઝomeમ
Lysozyme,સુવાક્ય
Macaca,મકાકા
Macrobrachium,મસ્ત
Macroevolution,સહસર્ગ
Macrogenesis,ક્રવાદ
Macromolecular colloid,ઉદ્ધતાઈ
Macromolecule,મ mac્રોમ્યુલેક્યુલ
Macronucleus,ઉન્માદ
Macronutrient,ઉન્માદ
Macrophage (big eater),મેક્રોફેજ (મોટા ખાનાર)
Macrophagocyte,કુનાતો
Macrophagous,કુમારિકા
Macrophagy,એક જાતની કોઈ વસ્તુ
Macrophyte,છીપપીગણું
Macropus,મ mac્રોપસ
Macula,મશ્કરી
Macula lutea,મ ula ક્યુલા લ્યુટિયા
Magnesium,મેગ્નેશિયમ
Magnetic resonance imaging,એમ. આર. આઈ
Magnification,વૃદ્ધિ
Magnified image,વિસ્તૃત છબી
Magnifying glass,બૃહદદર્શક કાચ
Magnifying power,વિપુલ શક્તિ
Magnolia,મેઘન
Magnoliaceae,મેનોલોસી
Magur,માગુદ
Maiden hair fern (Adiantum),મેઇડન હેર ફર્ન (એડિએન્ટમ)
Major groove,મોટી ગ્રુવ
Major histocompatibility complex,મુખ્ય હિસ્ટોકોમ્પેટીબિલીટી સંકુલ
Major osmolyte,મુખ્ય ઓસ્મોલીટ
Major peak,મોટી ટોચ
Male,નર
Male cone,પુરુષ શંકુ
Male gametophyte,પુરુષ ગેમેટોફાઇટ
Male genital aperture,પુરુષ જનન છિદ્ર
Male pronucleus,પુરુષ ઉચ્ચારણ
Malformed leaf,દૂષિત પાન
Malic acid,દાદર
Malignant cell,જીવલેણ કોષ
Malignant tumour,જીવલેણ ગાંઠ
Mallard,મ la લાર્ડ
Malleus,મેલિયસ
Malpighian corpuscle,માલપિગિયન
Malpighian tubule,માલપિગિયન નળીલા
Maltose,માલટોનું
Malvales,દુર્વ્યવટો
Mammal,સસ્તન પ્રાણી
Mammalia,સસ્તન પ્રાણી
Mammary foetus,સ્તન્ય પ્રાણી સંબંધ
Mammary gland,સ્તનપાન
Mammiform,ભવ્ય
Mandible,ફરજિયાત
Mandibular gland,મેદિબ્યુલર ગ્રંથિ
Manganese,મેનીનીસ
Mangifera indica,મંગિફેરા
Mangrove,મેંગ્રોવ
Man-made agricultural ecosystem,માનવસર્જિત કૃષિ ઇકોસિસ્ટમ
Man-made cereal,માનવસર્જિત અનાજ
Mannan,મનાન
Mantle,આવરણ
Manus,મનુસ
Maple,મેદાન
Marchantia,માર્ચન્ટિયા
Marginal,સીમાંત
Marijuana,ગાંજા
Marine biology,દરિયાઇ જીવવિજ્ologyાન
Marine bird,દરિયાઈ પક્ષી
Marine community,દરિયાઇ સમુદાય
Marine invertebrates,દરિયાઇ અવિવેટ
Marino ram,મેરીનો રેમ
Marker,નિશાનીક
Market waste,બજારમાં બગાડ
Marrow cavity,મજ્જા પોલાણ
Marsh,માર્શ
Marsh-meadow stage,મેદાનની તબક્કો
Marsh without vegetation,વનસ્પતિ વિના માર્શ
Marsupial mole,છાવણી
Marsupial radiation,મર્સુપિયલ કિરણોત્સર્ગ
Marsupial rat,મર્સૂપીય ઉંદર
Marsupium,મર્સુપ
Mass extinction,મોટા પ્રમાણમાં લુપ્ત થવું
Mass flow,સામૂહિક પ્રવાહ
Mass flow hypothesis,સામૂહિક પ્રવાહની પૂર્વધારણા
Mast cell,માસ્તક કોષ
Master agar plate,મુખ્ય અગર પ્લેટ
Master plate,માખણ
Maternal mortality rate,પ્રસૂતિ -મૃત્યુ દર
Mating,સમાગમ
Matrix,માળખું
Mature nodule,પરિપક્વ નોડ્યુલ
Mauve color,માંદું રંગ
Maxilla,મહત્તમ
Maxillary palp,મહત્તા
Maximum carrying capacity,મહત્તમ વહન ક્ષમતા
Meandrina,મેમડિના
Medical science,તબીબી વિજ્ scienceાન
Medical termination of pregnancy (MTP),ગર્ભાવસ્થાના તબીબી સમાપ્તિ (એમટીપી)
Medical transcription,તબીબી લખાણ
Medically assisted delivery,તબીબી સહાયિત ડિલિવરી
Medicine,દવા
Medicine,દવા
Medicine,દવા
Medulla,મેડુલા
Medulla oblongata,મેડુલા
Medullary pyramid,તબીબી પિરામિડ
Medullated,મેડ -મેડ્યુલ્ટેડ
Medusa,મેડુસા
Mega karyocyte,મેગા કેરીઓસાઇટ
Megaplasmid,મેગાપ્લેસ્મિડ
Megasporangium,મેગાસ્પોરંજિયમ
Megasporophyll,મેગાસ્પોફિલ
Meibomian gland,મેબોમિઅન ગ્રંથિ
Meiocyte,મેયોસાઇટ
Meiosis,મેયોસિસ
Metagenesis,મિટાજેનેસિસ
Melanic moth,મેલાનિક શલભ
Melanocyte,મેલાનોસાઇટ
Melanocyte stimulating hormone (MSH),મેલાનોસાઇટ ઉત્તેજક હોર્મોન (એમએસએચ)
Melanocyte stimulating releasing hormone (MSRH),મેલાનોસાઇટ રિલીઝિંગ હોર્મોન (એમએસઆરએચ)
Melanoma,મેલાનોમા
Meloidogyne incognita,ભ્રમણ
Membrane bound,પટલ બંધાયેલ
Membrane lipid,પટલ લિપિડ
Membrane permeability,પટલની અભેદ્યતા
Membrane potential,પટલ સંભાવના
Membranous labyrinth,પટ્ટાનું ભુલભુલામણી
Membranous sheet,ઉન્માદ
Memory cell,મેમરી સેલ
Mendel's law,મેન્ડેલનો કાયદો
Mendelian disorder,મેન્ડેલિયન વિકાર
Meninge,મેનિનગ
Meningitis,મેનિનીટીસ
Menstrual cycle,માસિક ચક્ર
Mental dearrangement,માનસિક પ્રિયતા
Mental retardation,માનસિક મંદ
Mercury poisoning,પારો ઝેર
Meristem,ઉદ્ધત
Meristematic cell,ઉદ્ધત કોષ
Meristematic region,ઉદ્ધત ક્ષેત્ર
Meristematic growth,ઉદ્ધત વૃદ્ધિ
Merocrine gland,ઉમદા ગ્રંથિ
Meromyosin,મેરોમિઓસિન
Merychippus,મેરીચિપસ
Mesarchium,કટુતા
Mesencephalon,મેસેન્સેફાલોન
Mesenchymal tissue,મેસેંચાયમલ પેશી
Mesenteron,મેસેન્ટરોન
Mesentery,મેસેટરી
Mesic condition,ગેરવાજબી સ્થિતિ
Mesocarp,મેસોકાર્પ
Mesoderm,મેસોોડર્મ
Mesogloea,મેસોગ્લોઆ
Mesoheppus,મેસોહેપ્પસ
Mesophyll cell,મેસોફિલ કોષ
Mesosome,મેસોઝમ
Mesothoracic,મેસોથોરેસીક
Mesothorax,મેસોથોરેક્સ
Mesovarium,મેસોવર
Mesozoic era,મેસોઝોઇક યુગ
Messenger RNA,મેસેંજર આર.એન.એ.
Metabolic flux,ચમેલી પ્રવાહ
Metabolic pathway,ચયાપચય માર્ગ
Metabolised,ચયાપચય
Metabolism,ચયાપચય
Metabolic assimilatory,ચયાપચયની કલ્પના કરનાર
Metacarpal,શણગાર
Metacentric,મુખ્યત્વે
Metachromatic granule,એકલતા
Metal needle,ધાતુની સોય
Metallic oxide,ધાતુ -ઓક્સાઇડ
Metamerism,ચિત્તન
Metamorphosis,રૂપરેખા
Metanephridium,મિથેનેફ્રીડિયમ
Metaphase,આવરણ
Metaphase plate,ચાળાહિત પ્લેટ
Metaphasic plate,ચાળાહિત પ્લેટ
Metapopulation,હિસ્સા
Metastasis,ચિત્ત
Metastasis,ચિત્ત
Metatarsal,મેટટાર્સલ
Metathoracic,મેથેથોરોસીક
Metathorax,મેથેથોરેક્સ
Metazoans,ચતુય
Metaencephalon,મેટાલેન્સફાલોન
Metastasize,મેટાસ્ટેસ કરવું
Methadone,માથેડોન
Methaemoglobin,મેથેમોગ્લોબિન
Methaemoglobinemia,મેથેમોગ્લોબિનેમિયા
Methane,મિથ્યાભિમાન
Methanobacterium,મેથેનોબેક્ટેરિયમ
Methanogen,મિથેનોજન
Methyl mercury,મિથિલ પારો
Methylated cap,મેથલેટેડ ટોપી
Methylene blue,મેથિલિન વાદળી
Methylophilus,મેથલોફિલસ
Methylotrophus,મિથાઈલોટ્રોફસ
Micronutrient,સુક્ષ્મસૃષ્ટિ
Microorganism,સુક્ષ્મસર્જન
Micropropagation,માઇક્રોપ્રોપેગેશન
Microtechnique,માઇક્રોટેકનિક
Microarchitectural deterioration,માઇક્રોઆર્કિટેક્ચરલ બગાડ
Microbe (microorganism),સૂક્ષ્મજીવાણુ (સુક્ષ્મસજીવો)
Microbial cloning,સૂક્ષ્મ ક્લોનીંગ
Microbial flora,સુક્ષ્મજીવાણુ વનસ્પતિ
Microbiology,સૂક્ષ્મ -વિજ્iologyાન
Microbody,સૂક્ષ્મબોડી
Microclimate,માઇશારિક
Microrevolution,સુઘડપ્રાપ્તિ
Microfilament,સૂક્ષ્મ જીવન
Microfossil,સુતરાઉ
Microinjection,સુક્ષ્મસજીવો
Microorganism,સુક્ષ્મસર્જન
Methylotrophus,મિથાઈલોટ્રોફસ
Micronutrient,સુક્ષ્મસૃષ્ટિ
Microorganism,સુક્ષ્મસર્જન
Microphagous,માઇક્રોફેગસને લગતું
Microphagy,સુતરાઉ
Micropylar end,માઇક્રોપાયલર અંત
Micropyle,સુક્ષ્મસજીવો
Micropyle,સુક્ષ્મસજીવો
Micropyle,સુક્ષ્મસજીવો
Microsatellite,માઇક્રોસેટેલાઇટ
Microscope,માઇક્રોસ્કોપ
Microscopy,માઇક્રોસ્કોપી
Microspermae,માઇક્રોસ્પેરમેઇ
Microsphere,ગોરી
Microsporangium,માઇક્રોસ્પોરંજિયમ
Microspore tetrad,માઇક્રોસ્પોર ટેટ્રાડ
Microsporphyll,માઇક્રોસ્પર્ફિલ
Microsporum,માઇક્રોસ્પોરમ
Microtome,માઇક્રોટોમ
Microtuble triplet,સૂક્ષ્મ -ત્રિવાર
Microtubule doublet,માઇક્રોટ્યુબ્યુલ ડબલટ
Microvilli,માઇક્રોવિલી
Micturition,ભંડાર
Midbrain,મધ્યબ
Middle cerebellar peduncle,મધ્ય સેરેબેલર પેડુનકલ
Middle ear,મધ્ય કાન
Middle lamella,મધ્યમ લેમેલા
Midgut,Gાળ
Midwife toad,મિડવાઇફ દેડકો
Migrant,સ્થળાંતર કરનાર
Migration,સ્થળાંતર
Milk sugar,દૂધ
Milk-producing gland,દૂધ ઉત્પન્ન કરનાર ગ્રંથિ
Millet,બાજરી
Milliosmole per liter,લિટર દીઠ મિલીયોસ્મોલ
Milvus,જનનુડી
Mimicry,નકલ
Minamata disease,નારાજ રોગ
Mineral,ખનિજ
Mineral element,ખનિજ તત્વ
Mineral nutrition,ખનિજ પોષણ
Mineralisation,ખનિજકરણ
Mineralo corticoid,ખનિજ કોર્ટીકોઇડ
Miniature magnet,લઘુચિત્ર ચુંબક
Mining operation,ખાણ -કામગીરી
Minisatellite,લઘુચિત્ર
Minor groove,મામૂલી ગ્રુવ
Miocene,વિધ્વમનો
Miohippus,માવિક
Mirabilis,મિરાબિલિસ
Mitigation,શમન
Mitochondria,માઇટોકોન્ડ્રિયા
Mitochondrial matrix,મિટોકોન્ડ્રીયલ મેટ્રિક્સ
Mitosis,ખેલ
Mitral valve (bicuspid valve),મિટ્રલ વાલ્વ (બિકસ્યુસિડ વાલ્વ)
Mixed gland,મિશ્ર ગ્રંથિ
Mixed nerves,મિશ્ર ચેતા
Mixotrophic,ભ્રષ્ટ
Mobile carrier,ફરસી
Mobile source,ફરતે સાધન
Mobility,ગતિશીલતા
Moderate injury,મધ્યમ ઈજા
Modern medicine,આધુનિક દવા
Modern society,આધુનિક સમાજ
Modifiability,સુસ્થાપનક્ષમતા
Modified dihybird ratio,સુધારેલા ડાયહાઇબર્ડ ગુણોત્તર
Modified root,સુધારેલું મૂળ
Modulate,મોડ્યુ કરવું
Modulation of action,કાર્યવાહી -ફેરફાર
Modulator substance,મોડ્યુલેટર પદાર્થ
Moisture,ભેજ
Moisture deficit,ભેજ
Molar teeth,દાનાં
Molar,દા mol
Mole,છાવણી
Mole,છાવણી
Mole,છાવણી
Mole (mol),છછુંદર (મોલ)
Molecular biology,પરમાણુ જીવવિજ્ologyાન
Molecular genetic analysis,પરમાણુ વિશ્લેષણ
Molecular level,પરમાણુ સ્તર
Molecular messenger,પરમાણુ સંદેશવાહક
Molecular motion,પરમાણુ ગતિ
Molecular nitrogen gas,પરમાણુ નાઇટ્રોજન ગેસ
Molecular organization,પરમાણુ સંગઠન
Molecular scissor,પરમાણુ કાતર
Molecular surgical approach,પરમાણુ સર્જિકલ અભિગમ
Molecular suture,પરમાણુ સિવીન
Molecule,પરમાણુ
Mollusc,મશ્કરી
Molluscivorous,ખોટો
Molybdenum,કોતરણી
Momordica,મોમોર્ડિકા
Monandria,મંવારિયા
Monandry,મોનન્ડ્રી
Monascus purpureus,મોનાસ્કસ પર્પ્યુરિયસ
Monera,મોહક
Moniliform,મોહક
Monitor,મોનીટર
Monitor,મોનીટર
Mono layer,મોનો સ્તર
Monoadelphous,શિરડાકો
Monobasic phosphate,એકાધિકારિક ફોસ્ફેટ
Monoblastic,એકલવાચક
Monochacial,એકાધિકાર
Monochlamydeous,એકાધિકાર
Monocistronic,એકલવાચક
Monoclonal antibody,એકલતા
Monococcus,એકવિધ
Monocotyledon,મોનોકોટાયડોન
Monocystic,એકસમાન
Monocystis,મોનોસિસ્ટીસ
Monocyte,મોનોસાઇટ
Monoecious,એકલતાવાળું
Monograph,એકલતા
Monohybrid,મોનોહાઇબ્રીડ
Monomer,એકલતા
Monomeric G-actin,મોનોમેરિક
Monosaccharide,એકલતા
Monosodium salt,મોનોસોડિયમ મીઠું
Monosomic,એકલવાચક
Monospermy,એકલવાયા
Monosporic development,એકવિધ વિકાસ
Monotropa,એકસમાન
Monozygotic identical twin,મોનોઝિગોટિક સમાન જોડિયા
Montreal treaty,મોન્ટિનિયર્મન -સંધિ
Mood disorder,મૂડનું વિકાર
Moringa,મોરિંગ
Morphallaxis (morphallactic),મોર્ફલેક્સીસ (મોર્ફ્લેક્ટિક)
Morphine,કોઠાર
Morphogenesis,ઘુદમાબી
Morphological adaptation,આકારવિષયક અનુકૂલન
Morphology,ક morમ્ફોલોજી
Morse code,મોર્સ કોડ
Mortality,મૃત્યુદર
Mortality,મૃત્યુદર
Mortality,મૃત્યુદર
Mosaicism,મોઝેસીવાદ
Mosaic vision,મોઝેક દ્રષ્ટિ
Moss,શેવાળ
Moth,શણગાર
Mother axis,મધર અક્ષ
Motif,શક્તિ
Motile form,ગતિવિધિ
Motile spore,નરલ
Motor fibre,મોટર ફાઇબર
Motor neuron,મોટર ન્યુરોન
Mould,ઘાટ
Movement,ગતિવિધિ
Movement of locomotion,લોકમોશનની ગતિ
M-phase promoting factor (MPF),એમ-તબક્કો પ્રોત્સાહન પરિબળ (એમપીએફ)
Mrigal,શ્રીગલ
Mucopeptide,મ્યુકોપેપ્ટાઇડ
Mucoprotein,મ્યુકોપ્રોટીન
Mucor,કલંક
Mucosa associated lymphoid tissue,મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી
Mucosa membrane,મ્યુકોસા
Mucous gland,મ્યુકોસ ગ્રંથિ
Mucous membrane (mucosa),મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા)
Muffling noise,ભ્રષ્ટ અવાજ
Mullerian mimicry,મુલ્લરિયન નકલ
Multicellular organism,બહુસાતી જીવ
Multicolour fluorescence,બહુ -કલર ફ્લોરોસન્સ
Multicostate,બહુપતી
Multifission,વિવિધતા
Multiload - 375,મલ્ટિલોડ - 375
Multinucleate,બહુપદી
Multiovulatae terrestress,મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ
Multiovulate,-નો ઉપાય
Multiparasitism,બહુ -ગુણોત્તર
Multiparous,બહુવિધ
Multiparous,બહુવિધ
Multiple allele,બહુવિધ એલીલ
Multiple allelism,બહુવિધ એલેલિઝમ
Multiple fission,બહુવિધ વિચ્છેદન
Multiple ovulation embryo transfer technique (MOET),મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET)
Multiplication,ગુણાકાર
Multiplicative growth,ગુણાત્મક વૃદ્ધિ
Multipolar nerve cell,મલ્ટિપોલેર ચેતા કોષ
Multipolar neuron,બહુપદી ન્યુરોન
Multipurpose instrument,વિવિધલક્ષી સાધન
Mumps,ગાલપળ
Murein,મુરૈન
Musca domestica,મસ્કા ઘરેલું
Muscidae,મસ્તિડે
Muscle fibre,સ્નાયુ -રેબર
Muscle relaxtion,સ્નાયુમાં રાહત
Muscle tissue,સ્નાયુ પેશી
Muscular,સ્નાયુબદ્ધ
Muscular dystrophy,મસ્ક્યુલર ડિસ્ટ્રોફી
Muscular dystrophy,મસ્ક્યુલર ડિસ્ટ્રોફી
Muscular foot,સ્નાયુબદ્ધ પગ
Muscular movement,સ્નાયુબદ્ધ ગતિ
Muscular tension,સ્નાયુબદ્ધ તણાવ
Muscularis,સ્નાયુબદ્ધતા
Muscularis extrema,સ્નાયુબદ્ધ આત્યંતિક
Musculature,સ્નાયુબદ્ધતા
Mushroom,મશરિયો
Mussel,ગાંઠ
Mutagen,પરિવર્તનશીલ
Mutant allele,પરિવર્તનીય એલીલ
Mutation,પરિવર્તન
Mutation breeding,પરિવર્તન સંવર્ધન
Mutation theory,પરિવર્તન સિદ્ધાંત
Mutualism,પરસ્પરવાદ
Mutually beneficial,પરસ્પર ફાયદાકારક
Myasthenia gravis,માયસ્થેનીયા ગ્રેવીસ
Mycelium,મિસિલિયમ
Mycobacterium,માયકોબેક્ટેર
Mycobiont,માઇકોબિઓનટ
Mycoic acid,માયકોઈક એસિડ
Mycoplasma,માયકોપ્લાસ્મા
Mycorrhiza,મિકોરિઝા
Mycorrhizal,માયકોર્રીઝલ
Myelencephalon,મૈલેન્સફાલોન
Myelin sheath,માયેલિન આવરણ
Myilinated,મૈઇલિન્ટેડ
Myocardial fibre,મ્યોકાર્ડિયલ ફાઇબર
Myocardial infarction,હૃદય ની નાડીયો જામ
Myocardium,મૈત્રી
Myoepithelium,માયોપીથેલિયમ
Myofibril,માયોફિબ્રીલ
Myogenic mechanism,માયોજેનિક પદ્ધતિ
Myoglobin,માયોગ્લોબિન
Myometrium,માયોમેટ્રીયમ
Myosin,માયોસિન
Myristicaceae,Myristicacee
Myrmecophily,માયર્મેકોફિલી
Myxomycetes member,માયક્સોમિસેટ્સ સભ્ય
Metatarsus,મેટટારસસ
N-acetyl galactosamine,એન-એસિટિલ ગેલેક્ટોસોમાઇન
Naja,નાજ
Nanogram,તલવાર
Naphthalene,નેપ્થાલિન
Napiform root,નેપિફોર્મ મૂળ
Naravelia,નારાવેલિયા
Narcotic,માદક
Nasal sac,નાકનો કોથળ
Nasopharynx,નાસોફેરિન્ક્સ
Nastic (nastism),નેસ્ટિક (નેસ્ટિઝમ)
Nastic type,બેસ્ટિક પ્રકાર
Natality (birth rate),જન્મતા (જન્મ દર)
National AIDS Contral Organisation (NACO),રાષ્ટ્રીય એડ્સ કોન્ટ્રલ ઓર્ગેનાઇઝેશન (એનએસીઓ)
National park,રાષ્ટ્રીય બગીચો
National seed corporation (NSC),રાષ્ટ્રીય બીજ નિગમ (એનએસસી)
Native antigen,મૂળ એન્ટિજેન
Native rock,મૂળ ખડક
Native species,મૂળ જાતિઓ
Natural affinity,કુદરતી લાગણી
Natural ageing,કુદરતી વૃત્તિ
Natural extinction,કુદરતી લુપ્ત થવું
Natural increase,કુદરતી વૃદ્ધિ
Natural killer cell,કુદરતી કિલર કોષ
Natural pacemaker,કુદરતી પેસમેકર
Natural pest control,કુદરતી જીવાત નિયંત્રણ
Natural science,કુદરતી વિજ્ઞાન
Natural selection,પ્રાકૃતિક પસંદગી
Natural world,કુદરતી વિશ્વ
Natural zone,કુદરતી ક્ષેત્ર
Naturalist,સ્વાભાવિક
Nausea,ઉબકું
Neck,ગરદન
Neck,ગરદન
Necrosis,નેક્રોસિસ
Nectar sucking,અમૃત ચૂસવું
Nectarifarous,અમૃત
Nectary,ભવ્ય
Nectary,ભવ્ય
Necturus,ભ્રમણિકા
Negative (inhibition) interaction,નકારાત્મક (અવરોધ) ક્રિયાપ્રતિક્રિયા
Negative feed back,નકારાત્મક ફીડ બેક
Negatively charged,નકારાત્મક ચાર્જ
Nemathaleminthes,નેમાથેલેમિનટસ
Nematode,નેમાટોડ
Neoplasm,સ્ત્રાવ
Neoplasm,સ્ત્રાવ
Nepenthaceae,નેપેન્થેસી
Nepenthes,નેપહર
Nephridia,નેફ્રીડિયા
Nephridial canal,નેફ્રીડિયલ નહેર
Nephridiopore,નેફ્રિડિઓપોર
Nephron,નેફ્રોન
Nephrostome,નેફ્રોસ્ટોમ
Neptune's cup,નેપ્ચ્યુન કપ
Nerium,ઘરબુદ્ધિ
Nerve cell,ચેતા
Nerve impulse,ચેતા
Nerve ring,નર્વસ
Nervous system,નર્વસ પદ્ધતિ
Nesoderm,Nણપુટી
Nesseria gonorrhoea,નેસેરિયા ગોનોરીયા
Net charge,ચોખ્ખો ખર્ચ
Net primary productivity,ચોખ્ખી પ્રાથમિક ઉત્પાદકતા
Net production efficiency,ચોખ્ખી ઉત્પાદન કાર્યક્ષમતા
Network species,નેટવર્ક જાતિઓ
Neural plate,સુકાની પ્લેટ
Neurasthenia,ન્યુરસ્થેનીયા
Neurilemma,ન્યુરિલિમા
Neuro hypophysis,ન્યુરો
Neuroendocrine system,ન્યુરોએંડ્રોક્રાઇન પદ્ધતિ
Neuroepithelium,ન્યુરોપીથેલિયમ
Neuroglia cell,ન્યુરોગલિયા
Neurohypophysis,ન્યુરોહિપોફિસીસ
Neuromuscular function,ન્યુરોમસ્ક્યુલર કાર્ય
Neuron,ન્યુરોન
Neurophysin-protein bond,ન્યુરોફિસિન-પ્રોટીન બોન્ડ
Neurospora,ન્યુકોરોસ્પોરા
Neurosurgeon,ન્યુકડોર
Neurotic anxiety,ન્યુરોટિક અસ્વસ્થતા
Neurotic individual,જીવાણુનાશક વ્યક્તિ
Neurotransmitter,ન્યુરોટ્રાન્સ્ટર
Neurulation,જ્ neાન
Neutralisation,બિન -વ્યવસાયિકરણ
Neutrophil,નસ્વસૃષ્ટિ
New systematics,નવી પદ્ધતિઓ
Niacin,કiacંગન
Niche specialisation,વિશિષ્ટ વિશેષતા
Niche,વિશિષ્ટ
Nicotinamide adenine,નિકોટિનામાઇડ એડિનાઇન
Nicotine,નિકોટ
Nicotinic acid,નિકોટિક એસિડ
Nictitating membrane,નિકક્ષર
Nigella,નાઇજેલા
Night flower,રાત્રિનું ફૂલ
Nile perch,નાઇલ પેર્ચ
Nissl body,નિસબત
Nissl's granule,નિસલનું દાણાદાર
Nitric oxide,નાઈટ્રિક ઑકસાઈડ
Nitrification,નાઇટ્રાઇફિકેશન
Nitrifying bacterium,બેક્ટેરિયમ
Nitrocellulose,નાઇટ્રોસેલ્યુલોઝ
Nitrobacter,નાઇટ્રોબેક્ટેક્ટર
Nitrococcus,નાઇટ્રોક c કસ
Nitrogen assimilation,નાઇટ્રોજન જોડાણ
Nitrogen fixing actinomycetes,નાઇટ્રોજન ફિક્સિંગ એક્ટિનોમિસેટ્સ
Nitrogen reduction,નાઇટ્રોજન ઘટાડો
Nitrogenase,નાટ્રોજેનેસ
Nitrogenous waste,નાઇટ્રોજનયુક્ત કચરો
Nitrosomonas,નાટ્રોસોમોનાસ
Noccardia,નોકરડિયા
Noctiluca,નિશાની
Nod gene,હકાર જનીન
Node,નોડ
Nodule,નોકર
Noise barrier,અવાજ
Noise pollution,અવાજનું પ્રદૂષણ
Nomenclature,નામકરણ
Non-allelic level,બિન-સામાન્ય સ્તરે
Non-aqueous phase,જલીય તબક્કા
Non-biodegradable,બિન-બાયડિગ્રેડેબલ
Non-chordate and chordate,બિન-શબ્દભંડોળ
Non-competitive inhibition,બિન-સ્પર્ધાત્મક નિષેધ
Non-cyclic photophosphorylation,સિક્રિકલ ફોટોફોસ્ફોરિલેશન
Non-cytoplasmic area,બિન-સ્થાપિત ક્ષેત્ર
Non-disjunction,બિન-નિવારણ
Nonendospermic,અપશુકનિયાળ
Non-enzymatic glycosylation (glycation),નોન-એન્ઝાઇમેટિક ગ્લાયકોસિલેશન (ગ્લાયકેશન)
Non-flammable,બિન-જ્વલનશીલ
Non-flowering plant,અનિયત છોડ
Non-functional,બિન-કાર્યકારી
Non-green,બિન-મળતું
Non-histone chromosomal protein,બિન-ઇતિહાસ-રંગસૂત્ર પ્રોટીન
Non-histone protein,બિન-સંજ્oneાન પ્રોટીન
Non-leguminous plant,બિન-ઉગાડવાનો છોડ
Non-lignified,બિન-સંકેત વિનાનું
Non-limiting light,મર્યાદિત પ્રકાશ
Non-living resources,નવજીવન સાધનો
Non-medullated,બિન-મેડ્યુલેટેડ
Non-motile form,અવિચારી સ્વરૂપ
Non-motile spore,અવિચારી બીજકણ
Non-myelinated,અનિયંત્રિત
Non-native species,બિન-મૂળ પ્રજાતિઓ
Non-oxygenic,બિન-ઓક્સિજેનિક
Non-photosynthetic fungi,બિન-ફોટોસિન્થેટીક ફૂગ
Non-point source,બિન-નિર્ધારિત સ્ત્રોત
Non-polar tail,બિન-ધ્રુવીય પૂંછડી
Non-quantitative observation,બિન-આધાર-નિરીક્ષણ
Non-reciprocal translocation,અનુલક્ષ
Non-reducing sugar,બિન-ઘટાડો ખાંડ
Non-sense RNA,સમૃદ્ધ આર.એન.એ.
Non-toxic,અનિયંત્રિત
Non-venomous,અસામાન્ય
Non-vertebrate chordate,બિન-વર્ટબ્રેટ કોર્ડેટ
Non-wood forest product,બિન-લાકડાનું વન ઉત્પાદન
Noradrenaline,નોરડ્રેનાલિન
Noradrenalinergic,નોર્દ્રેનાલિર્જિક
Nose piece,નાકનો ટુકડો
Nostoc,ઉન્માદ
Notochord,નોટચારોડ
Nourishment,પોષણ
Nucellus,અનૈચ્છિક
Nuclear envelope,પરમાણુ પરબિડીયું
Nuclear magnetic resonance,અણુ ચુંબકીય પડઘો
Nuclear membrane,અણુ પટલ
Nuclear plant,અણુ પ્લાન્ટ
Nucleic paid,બીજક ચૂકવણી
