Malayalam,Kannada
ലാപ്ലേസ് രൂപാന്തരം,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
വലിയ സംഖ്യ,ದೊಡ್ಡ ಸಂಖ್ಯೆ
ഒളിഞ്ഞിരിക്കുന്ന റൂട്ട് (=സവിശേഷമായ റൂട്ട്),ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ)
ലാറ്ററൽ ഉപരിതലം,ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ
ലാറ്റിൻ ചതുരം,ಲ್ಯಾಟಿನ್ ಚೌಕ
ലാറ്റസ് മലാശയം,ಲ್ಯಾಟಸ್ ಗುದನಾಳ
നിയമം,ಕಾನೂನು
വേഗത കൂട്ടുന്നതിനുള്ള നിയമം,ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು
അഡിറ്റിവിറ്റി നിയമം,ಸಂಕಲನದ ಕಾನೂನು
റിട്ടേൺ കുറയ്ക്കുന്നതിനുള്ള നിയമം,ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು
ഗുരുത്വാകർഷണ നിയമം,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
ഗ്രൂപ്പുകൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം,ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ
ചെലവ് വർദ്ധിപ്പിക്കുന്നതിനുള്ള നിയമം,ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು
സൂചികകളുടെ നിയമം,ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು
ജഡത്വ നിയമം,ಜಡತ್ವದ ನಿಯಮ
വലിയ സംഖ്യകളുടെ നിയമം,ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು
സാധ്യത നിയമം,ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
സൈനുകളുടെ നിയമം,ಸೈನ್ಸ್ ಕಾನೂನು
എക്‌സ്‌പോണന്റുകളുടെ നിയമങ്ങൾ,ಘಾತಗಳ ಕಾನೂನುಗಳು
ചലന നിയമങ്ങൾ,ಚಲನೆಯ ನಿಯಮಗಳು
പാളി,ಪದರ
മുൻനിര ഗുണകം,ಪ್ರಮುಖ ಗುಣಾಂಕ
പ്രമുഖ ഡയഗണൽ,ಪ್ರಮುಖ ಕರ್ಣೀಯ
മുൻനിര സബ്മാട്രിക്സ്,ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್
മുൻനിര പദം,ಪ್ರಮುಖ ಪದ
കുറഞ്ഞത്,ಕನಿಷ್ಠ
ഏറ്റവും കുറഞ്ഞ പൊതു ഗുണിതം (LCM),ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM)
ഏറ്റവും കുറഞ്ഞ ഘടകം,ಕನಿಷ್ಠ ಅಂಶ
ഏറ്റവും കുറഞ്ഞ ചതുരം,ಕನಿಷ್ಠ ಚೌಕ
ഏറ്റവും കുറഞ്ഞത് മുകളിലെ പരിധി,ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ
ഇടത് കോസെറ്റ്,ಎಡ ಕೋಸೆಟ್
ഇടം കയ്യൻ,ಎಡಗೈ
ഇടത് കൈ സ്ക്രൂ,ಎಡಗೈ ತಿರುಪು
ഇടത് വിപരീതം,ಎಡ ವಿಲೋಮ
ഇടത് ഗുണനം,ಎಡ ಗುಣಾಕಾರ
ലെബ്നിറ്റ്സ് ഫോർമുല,ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ
നീളം,ಉದ್ದ
ലെപ്റ്റോകുർട്ടിക്,ಲೆಪ್ಟೋಕುರ್ಟಿಕ್
leptokurtic വക്രം,ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್
leptokurtosis,ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್
ലെവൽ കർവ്,ಮಟ್ಟದ ಕರ್ವ್
ആത്മവിശ്വാസത്തിന്റെ നിലവാരം,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
പ്രാധാന്യത്തിന്റെ തലം,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
നിഘണ്ടുശാസ്ത്രപരമായി,ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ
നിഘണ്ടു ക്രമം,ನಿಘಂಟು ಕ್ರಮ
സാധ്യതാ പ്രവർത്തനം,ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ
സാധ്യതാ അനുപാത പരിശോധന,ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ
പരിധി,ಮಿತಿ
പരിമിതപ്പെടുത്തുന്നു,ಸೀಮಿತಗೊಳಿಸುವುದು
പരിമിതപ്പെടുത്തുന്ന മൂല്യം,ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ
പരിമിതപ്പെടുത്തുന്ന വേഗത,ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ
അർത്ഥത്തിൽ പരിധി,ಸರಾಸರಿ ಮಿತಿ
സംയോജനത്തിന്റെ പരിധി,ಏಕೀಕರಣದ ಮಿತಿ
ക്രമത്തിന്റെ പരിധി,ಅನುಕ್ರಮದ ಮಿತಿ
പരിധി പോയിന്റ് (=ക്ലസ്റ്റർ പോയിന്റ്),ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್)
വേഗത പരിമിതപ്പെടുത്തുക,ಮಿತಿ ವೇಗ
ലൈൻ,ಸಾಲು
രേഖീയമായ,ರೇಖೀಯ
രേഖീയ ബീജഗണിതം,ರೇಖೀಯ ಬೀಜಗಣಿತ
രേഖീയ ബീജഗണിത സമവാക്യം,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
രേഖീയ ഏകദേശം,ರೇಖೀಯ ಅಂದಾಜು
രേഖീയ അസിംപ്റ്റോട്ട്,ರೇಖೀಯ ಲಕ್ಷಣ
രേഖീയ ഗുണകം,ರೇಖೀಯ ಗುಣಾಂಕ
രേഖീയ സംയോജനം,ರೇಖೀಯ ಸಂಯೋಜನೆ
രേഖീയ നിയന്ത്രണങ്ങൾ,ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು
രേഖീയ ആശ്രിതത്വം,ರೇಖೀಯ ಅವಲಂಬನೆ
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
രേഖീയ അളവ്,ರೇಖೀಯ ಆಯಾಮ
രേഖീയ സമവാക്യം,ರೇಖೀಯ ಸಮೀಕರಣ
രേഖീയ രൂപം,ರೇಖೀಯ ರೂಪ
ലീനിയർ ഫ്രാക്ഷണൽ ട്രാൻസ്ഫോർമേഷൻ,ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ
രേഖീയ പ്രവർത്തനം,ರೇಖೀಯ ಕಾರ್ಯ
ലീനിയർ ഫങ്ഷണൽ,ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ
രേഖീയ ഗ്രൂപ്പ്,ರೇಖೀಯ ಗುಂಪು
രേഖീയ സ്വാതന്ത്ര്യം,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
രേഖീയ സ്വതന്ത്ര ബന്ധം,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
രേഖീയ അസമത്വം,ರೇಖೀಯ ಅಸಮಾನತೆ
ലീനിയർ ഇൻഹോമോജീനിയസ് ഡിഫറൻഷ്യൽ സമവാക്യം,ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
ലീനിയർ ഇന്റർപോളേഷൻ,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം,ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
രേഖീയത,ರೇಖೀಯತೆ
രേഖീയമായി ആശ്രയിക്കുന്നത്,ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
രേഖീയമായി സ്വതന്ത്രമായ,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
ലീനിയർ മാപ്പിംഗ്,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
രേഖീയ ക്രമം,ರೇಖೀಯ ಕ್ರಮ
രേഖീയ ക്രമപ്പെടുത്തൽ,ರೇಖೀಯ ಆದೇಶ
ലീനിയർ പ്രോഗ്രാമിംഗ്,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
ലീനിയർ റിഗ്രഷൻ,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
രേഖീയ ബന്ധം,ರೇಖೀಯ ಸಂಬಂಧ
ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്),ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್)
രേഖീയ ഉപസ്ഥലം,ರೇಖೀಯ ಉಪಸ್ಥಳ
രേഖീയ പരിവർത്തനം,ರೇಖೀಯ ರೂಪಾಂತರ
രേഖീയ പ്രവണത,ರೇಖೀಯ ಪ್ರವೃತ್ತಿ
രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്,ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು
രേഖീയ പ്രവേഗം,ರೇಖೀಯ ವೇಗ
ലൈൻ ഇന്റഗ്രൽ,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
കവലയുടെ വരി,ಛೇದನದ ಸಾಲು
റിഗ്രഷൻ ലൈൻ,ಹಿಂಜರಿತದ ಸಾಲು
പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ,ಸ್ಥಳೀಯ ವೆಕ್ಟರ್
പ്രാദേശിക ഒപ്റ്റിമൽ,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
സ്ഥലം,ಸ್ಥಳ
ലോഗ്,ಲಾಗ್
ലോഗരിഥമിക്,ಲಾಗರಿಥಮಿಕ್
ലോഗരിഥമിക് കൃത്യത,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
ലോഗരിഥമിക് കണക്കുകൂട്ടൽ,ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ
ലോഗരിഥമിക് വക്രം,ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
ലോഗരിഥമിക് വ്യത്യാസം,ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ
ലോഗരിഥമിക് ഫംഗ്ഷൻ,ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ
ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി),ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ)
ലോഗരിഥമിക് സാധാരണ വിതരണം,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
ലോഗരിഥമിക് ബന്ധം,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
ലോഗരിഥമിക് സ്കെയിൽ,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
ലോഗരിഥമിക് സീരീസ്,ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ
ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം),ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ)
ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ),ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್)
ലോഗരിതം (ലോഗ്),ಲಾಗರಿಥಮ್ (ಲಾಗ್)
യുക്തി,ತರ್ಕ
യുക്തിപരമായി തുല്യം,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
ലോജിസ്റ്റിക് കർവ്,ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್
ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ,ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ
രേഖാംശം,ರೇಖಾಂಶ
ലൂപ്പ്,ಲೂಪ್
ലോട്ടറി,ಲಾಟರಿ
താഴ്ന്ന ബാർ,ಕೆಳಗಿನ ಬಾರ್
താഴ്ന്ന പരിധി,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
ലോവർ റീമാൻ ഇന്റഗ്രൽ,ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
കുറഞ്ഞ തുക,ಕಡಿಮೆ ಮೊತ್ತ
താഴ്ന്ന ത്രികോണ മാട്രിക്സ്,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
മക്ലൗറിൻ വിപുലീകരണം,ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ
മാന്ത്രിക സംഖ്യ,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
മാന്ത്രിക ചതുരം,ಮಾಯಾ ಚೌಕ
മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു),ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ)
മെയിൽ അയച്ച ചോദ്യാവലി,ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ
മെയിൽ സർവേ,ಮೇಲ್ ಸಮೀಕ್ಷೆ
മേജറന്റ് (മുകളിലെ പരിധി),ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್)
പ്രധാന ആർക്ക്,ಪ್ರಮುಖ ಚಾಪ
മേജറൈസ്ഡ് സെറ്റ്,ಪ್ರಮುಖವಾದ ಸೆಟ್
നിരവധി മൂല്യവത്തായ പ്രവർത്തനം,ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
ഭൂപടം,ನಕ್ಷೆ
സെറ്റിലേക്ക് മാപ്പ്,ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ
ഒരു സെറ്റിന്റെ മാപ്പിംഗ്,ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್
നാമമാത്ര സംഭാവ്യത,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
ഗണിത വിശകലനം,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
ഗണിത വാദം,ಗಣಿತದ ವಾದ
ഗണിതശാസ്ത്ര കേന്ദ്രം,ಗಣಿತ ಕೇಂದ್ರ
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,ಗಣಿತದ ನಿರೀಕ್ಷೆ
ഗണിത രൂപം,ಗಣಿತದ ರೂಪ
ഗണിതശാസ്ത്ര രൂപീകരണം,ಗಣಿತದ ಸೂತ್ರೀಕರಣ
ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി,ಗಣಿತದ ಗುರುತು
ഗണിതശാസ്ത്ര യുക്തി,ಗಣಿತದ ತರ್ಕ
ഗണിത മാതൃക,ಗಣಿತದ ಮಾದರಿ
ഗണിതശാസ്ത്ര ആശയം,ಗಣಿತದ ಕಲ್ಪನೆ
മാട്രിക്സ് ഡിഗണലൈസേഷൻ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್
മാട്രിക്സ് വിപരീതം,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
മാട്രിക്സ് വിപരീതം,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
മാട്രിക്സ് ആവർത്തന രീതി,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
മാട്രിക്സ് രീതി,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
മാട്രിക്സ് ഗുണനം,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്,ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
മാട്രിക്സ് ഓപ്പറേറ്റർ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
മാട്രിക്സ് ബഹുപദം,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
മാട്രിക്സ് പ്രിന്റിംഗ്,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
മാട്രിക്സ് ഉൽപ്പന്നം,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
പരമാവധി,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
പരമാവധി,ಗರಿಷ್ಠ
പരമാവധി കേവല മൂല്യം,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
പരമാവധി എഫ്-അനുപാതം,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
പരമാവധി സാധ്യത,ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ
പരമാവധി,ಗರಿಷ್ಠ
പരമാവധി മാനദണ്ഡം,ಗರಿಷ್ಠ ಮಾನದಂಡ
ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി,ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
അർത്ഥം വ്യതിയാനം,ವಿಚಲನ ಎಂದರ್ಥ
അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം,ಚದರ ವಿಚಲನ ಎಂದರ್ಥ
സമചതുര പിശക് അർത്ഥമാക്കുന്നു,ಅಂದರೆ ಚದರ ದೋಷ
ശരാശരി മൂല്യം,ಸರಾಸರಿ ಮೌಲ್ಯ
ശരാശരി മൂല്യ സിദ്ധാന്തം,ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ
കുർട്ടോസിസിന്റെ അളവ്,ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ
ഇടത്തരം,ಮಧ್ಯಮ
മീഡിയൻ സെന്റർ,ಮಧ್ಯಮ ಕೇಂದ್ರ
mesokurtic വക്രം,ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್
mesokurtosis,ಮೆಸೊಕರ್ಟೋಸಿಸ್
സന്ദേശം,ಸಂದೇಶ
രീതി,ವಿಧಾನ
ഉന്മൂലനം രീതി,ನಿರ್ಮೂಲನ ವಿಧಾನ
വിപരീത രീതി,ವಿಲೋಮ ವಿಧಾನ
ആവർത്തന രീതി,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി,ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ
നിമിഷങ്ങളുടെ രീതി,ಕ್ಷಣಗಳ ವಿಧಾನ
സമാന ത്രികോണങ്ങളുടെ രീതി,ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ
കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി,ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ
സംഗ്രഹത്തിന്റെ രീതി,ಸಂಕಲನ ವಿಧಾನ
നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ
മെട്രിക് സ്പേസ്,ಮೆಟ್ರಿಕ್ ಜಾಗ
മെട്രിക് സിസ്റ്റം,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
മെട്രിക് യൂണിറ്റ്,ಮೆಟ್ರಿಕ್ ಘಟಕ
സൂക്ഷ്മ സിദ്ധാന്തം,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
മധ്യഭാഗം,ಮಧ್ಯಮ
മധ്യകാലഘട്ടം,ಮಧ್ಯಮ ಅವಧಿ
മധ്യ പോയിന്റ്,ಮಧ್ಯ ಬಿಂದು
മിഡ് പോയിന്റ് ഫോർമുല,ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ
കുറഞ്ഞ ബഹുപദം,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
മിനിമാക്സ് തത്വം,ಕನಿಷ್ಠ ತತ್ವ
ഏറ്റവും കുറഞ്ഞത്,ಕನಿಷ್ಠ
മിനിമം പോയിന്റ് (വക്രത്തിന്റെ),ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ)
ഏറ്റവും കുറഞ്ഞ ബഹുപദം,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്,ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ
മൈനർ ആർക്ക്,ಚಿಕ್ಕ ಚಾಪ
ചെറിയ അക്ഷം,ಸಣ್ಣ ಅಕ್ಷ
മൈനറൈസ്ഡ് ഉപവിഭാഗം,ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ
മൈനസ്,ಮೈನಸ್
മൈനസ് ചിഹ്നം,ಮೈನಸ್ ಚಿಹ್ನೆ
മിക്സഡ് ഫ്രാക്ഷൻ,ಮಿಶ್ರ ಭಾಗ
സമ്മിശ്ര തന്ത്രം,ಮಿಶ್ರ ತಂತ್ರ
മോഡ്,ಮೋಡ್
മോഡുലസ്,ಮಾಡ್ಯುಲಸ್
ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
നിമിഷം,ಕ್ಷಣ
നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം,ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ
ഒരു ശക്തിയുടെ നിമിഷം,ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ
ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം,ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ
ജഡത്വത്തിന്റെ നിമിഷം,ಜಡತ್ವದ ಕ್ಷಣ
വേഗതയുടെ നിമിഷം,ಆವೇಗದ ಕ್ಷಣ
ആക്കം,ಆವೇಗ
ഏകപക്ഷീയമായ,ಏಕಪದೀಯ
ഏകരൂപം,ಏಕರೂಪ
മോണോമോർഫിസം,ಏಕರೂಪತೆ
ഏകതാനം,ಏಕತಾನತೆ
ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം,ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ
ഏകതാനമായി,ಏಕತಾನತೆಯಿಂದ
ഏകതാനമായി വർദ്ധിക്കുന്ന വല,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
ഏകതാനമായ പ്രവർത്തനം,ಏಕತಾನತೆಯ ಕಾರ್ಯ
മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ,ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
മോണ്ടെ കാർലോ രീതി,ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ
മോറ (കളി),ಮೊರ್ರಾ (ಆಟ)
മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ,ಮರಣ ಅಂಕಿಅಂಶಗಳು
ഏറ്റവും സാധ്യതയുള്ളത്,ಅತ್ಯಂತ ಸಂಭವನೀಯ
ചലനം,ಚಲನೆ
മാറുന്ന ശരാശരി,ಚಲಿಸುವ ಸರಾಸರಿ
എം-സ്പെയ്സ്,ಎಂ-ಸ್ಪೇಸ್
ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്,ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ
ബഹുവിധ തീരുമാന പ്രശ്നം,ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ
ബഹുമുഖ സാധാരണ വിതരണം,ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ
മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ,ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം,ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
ബഹുപദം,ಬಹುಪದೀಯ
ബഹുപദ വിതരണം,ಬಹುಪದೀಯ ವಿತರಣೆ
ഒന്നിലധികം,ಬಹು
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ
ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ,ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್
ഒന്നിലധികം പരസ്പരബന്ധം,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
