Bengali,Tamil
হেলোবিয়ল এন্ডোস্পার্ম,ஹெலோபியோல் எண்டோஸ்பெர்ம்
হেমাটুরিয়া,ஹெமாட்டூரியா
হেম প্রোটিন কমপ্লেক্স,ஹீம் புரத வளாகம்
হেমিসেলুলোজ,ஹெமிசெல்லுலோஸ்
হেমিচর্ডাটা,ஹெமிகார்டாட்டா
হেমিড্যাক্টিলাস,ஹெமிடாக்டைலஸ்
হেমিফ্রাগমা হেটেরোফিলাম,ஹெமிஃபிராக்மா ஹீட்டோரோபில்லம்
হেমিজাইগাস,ஹெமிசைகஸ்
হেমোডায়ালাইসিস,ஹீமோடையாலிசிஸ்
হিমোগ্লোবিন,ஹீமோகுளோபின்
হিমোগ্লোবিনুনা,ஹீமோகுளோபினுனா
হেনবেন,ஹென்பேன்
হেনেলের লুপ,ஹென்லின் லூப்
হেপারিন,ஹெபரின்
হেপাটিক,கல்லீரல்
হেপাটিক কেকা,கல்லீரல் கேகா
হেপাটিক পোর্টাল-সিস্টেম,கல்லீரல் போர்டல்-சிஸ்டம்
হেপাটিকপিডা,கல்லீரல்அப்சிடா
হেপাটাইটিস,ஹெபடைடிஸ்
হেপাটোসাইট,ஹெபடோசைட்
হার্বেসিয়াস স্তর,குடலிறக்க அடுக்கு
হার্বেসিয়াস লাইকোপড,குடலிறக்க லைகோபாட்
হার্বেরিয়াম,ஹெர்பேரியம்
হার্বেরিয়াম শীট,ஹெர்பேரியம் தாள்
ভেষজনাশক সহনশীলতা,களைக்கொல்லி சகிப்புத்தன்மை
হার্বিভোর,தாவரவகை
ভেষজজীবী প্রাণী,தாவரவகை விலங்கு
হার্বিভরি,தாவரவகை
বংশগত রোগ,பரம்பரை நோய்
বংশগত ব্যাধি,பரம்பரை கோளாறு
বংশগত বামনবাদ,பரம்பரை குள்ளவாதம்
বংশগততা,பரம்பரை
হায়ারার্কি,படிநிலை
বংশগত চরিত্র,பரம்பரை தன்மை
Herit তিহাসিক বৈশিষ্ট্য,பரம்பரை பண்பு
হেরিটিয়েরা,ஹெரிட்டீரா
হার্মাফ্রোডাইট,ஹெர்மாஃப்ரோடைட்
হার্মাফ্রোডিটিজম,ஹெர்மாஃப்ரோடிடிசம்
নির্জনবাসী কাঁকড়া,ஹெர்மிட் நண்டு
হেরোইন,ஹெராயின்
হারপিস সিমপ্লেক্স ভাইরাস,ஹெர்பெஸ் சிம்ப்ளக்ஸ் வைரஸ்
হার্পিস ভাইরাস,ஹெர்பெஸ் வைரஸ்
হেস্পেরিডিয়াম,ஹெஸ்பெரிடியம்
হেটেরোলেল,ஹீட்டோரோஅல்லெல்
হিটারোক্রোম্যাটিন,ஹீட்டோரோக்ரோமாடின்
হেটেরোসাইস্ট,ஹீட்டோரோசிஸ்ட்
হেটেরোডন্ট,ஹீட்டோரோடென்ட்
ভিন্ন ভিন্ন,பன்முகத்தன்மை வாய்ந்த
ভিন্ন ভিন্ন,பன்முகத்தன்மை வாய்ந்த
হেটেরোমেরা,ஹீட்டோரோரோமா
ভিন্ন ভিন্ন,பரம்பரை
হেটেরোফিলি,ஹீட்டோரோஃபிலி
হিটারোপনাস্টিস,ஹீட்டோரோப்நெஸ்டிஸ்
হিটারোসিস,ஹீட்டோரோசிஸ்
হেটেরোথালিক,ஹீட்டோரோத்தாலிக்
হিটারোট্রফ,ஹீட்டோரோட்ஃப்
হিটারোট্রফ,ஹீட்டோரோட்ஃப்
হিটারোট্রফিক ব্যাকটিরিয়া,ஹீட்டோரோட்ரோபிக் பாக்டீரியா
হিটারোট্রফিক পুষ্টি,ஹீட்டோரோட்ரோபிக் ஊட்டச்சத்து
হিটারোট্রফি,ஹீட்டோரோட்ரோஃபி
হিটারোট্রফি,ஹீட்டோரோட்ரோஃபி
হেটেরোজাইগোট,ஹீட்டோரோசைகோட்
হিটারোজাইগাস লম্বা,ஹீட்டோரோசைகஸ் உயரம்
হিটারোজাইগাস,ஹீட்டோரோசைகஸ்
ষড়ভুজ ফ্যাসিট,அறுகோண முகம்
হেক্সাপ্লয়েড,ஹெக்ஸாபிளாய்டு
হেক্সোকিনেস,ஹெக்ஸோகினேஸ்
হাইবারনাকুলাম,ஹைபர்நாகுலம்
হাইবারনেশন,உறக்கநிலை
লুকানো ক্ষুধা,மறைக்கப்பட்ட பசி
উচ্চ আন্তঃদেশীয় অসমোলারিটি,உயர் இடைநிலை ஆஸ்மோலரிட்டி
সপ্তাহের দিন,உயர் செயல்திறனுள்ள திரவ குரோமேட்டோகிராஃபி
উচ্চ ভ্যাককাম,உயர் தடுப்பூசி
হিল বুট,ஹில் பன்ட்
পার্বত্য প্রতিক্রিয়া,மலை எதிர்வினை
হিলসা,ஹில்சா
হিলুম,ஹிலம்
হিন্দ মস্তিষ্ক,பின் மூளை
যৌথ কবজা,கீல் கூட்டு
হিনি,ஹின்னி
হিপ্পোক্যাম্পাস,ஹிப்போகாம்பஸ்
হিরুডিন,ஹிருடின்
হিরুডিনারিয়া,ஹிருடினேரியா
হিশারডেল,ஹிசார்டேல்
হিস্টোগ্রাম,ஹிஸ்டோகிராம்
Hist তিহাসিক স্টাডিজ,வரலாற்று ஆய்வுகள்
হিস্টোলজি,ஹிஸ்டாலஜி
হিস্টন,ஹிஸ்டன்
হিস্টোন অক্টামার,ஹிஸ்டோன் ஆக்டமர்
হিস্টোন প্রোটিন,ஹிஸ்டோன் புரதம்
Hist তিহাসিক বিজ্ঞান,வரலாற்று அறிவியல்
এইচআইভি,எச்.ஐ.வி.
হোল্ড ফাস্ট,பிடி வேகமானது
সার্বিক পদক্ষেপ,முழுமையான அணுகுமுறை
ফাঁকা অভ্যন্তরীণ অঙ্গ,வெற்று உள் உறுப்பு
ফাঁকা উলের বল,வெற்று கம்பளி பந்து
হলোব্লাস্টিক ক্লিভেজ,ஹோலோபிளாஸ்டிக் பிளவு
হলোক্রাইন গ্রন্থি,ஹோலோகின் சுரப்பி
হোলোফাইটিক,ஹோலோஃப்டிக்
হলোজাইক,ஹோலோசோயிக்
হলোজাইক পুষ্টি,ஹோலோசோயிக் ஊட்டச்சத்து
হোমোবক্স,ஹோமியோபாக்ஸ்
হোমিওস্টেসিস (হোমোস্টেসিস),ஹோமியோஸ்டாஸிஸ் (ஹோமோஸ்டாஸிஸ்)
হোমোথেরমিক,ஹோமெத்மிக்
হোমোথার্মাস,வீட்டுக்காரர்
হোমিনিড,ஹோமினிட்
হোমিনিডে,ஹோமினிடே
হোমিনয়েড,ஹோமினாய்டு
হোমো ইরেক্টাস,ஹோமோ எரெக்டஸ்
হোমো হাবিলিস,ஹோமோ ஹபிலிஸ்
হোমো সেপিয়েন্স,ஹோமோ சேபியன்ஸ்
হোমোগ্যামি,ஓரினச்சேர்க்கை
হোমোজেন্টিসিক অ্যাসিড পরীক্ষা,ஹோமோஜென்டிசிக் அமில சோதனை
হোমোজেনাইজেশন,ஒத்திசைவு
সমজাতীয়,ஒரே மாதிரியான
হোমোওথেরমিক,ஓரினச்சேர்க்கை
হোমোলজাস,ஒத்த
হোমোপলিমার,ஹோமோபாலிமர்
হোমোজাইগোসিটি,ஹோமோசைகோசிட்டி
হোমোজাইগোসিটি,ஹோமோசைகோசிட்டி
হোমোজাইগোট,ஹோமோசைகோட்
হোমোজাইগাস বামন,ஹோமோசைகஸ் குள்ள
হোমোজাইগাস লম্বা,ஹோமோசைகஸ் உயரம்
হুক কৃমি,கொக்கி புழு
হরমোন চিকিত্সা,ஹார்மோன் சிகிச்சை
হরমোন থেরাপি,ஹார்மோன் சிகிச்சை
হরমোন-রিসেপ্টর কমপ্লেক্স,ஹார்மோன்-ஏற்பி வளாகம்
শিংযুক্ত টোড,கொம்பு தேரை
হর্সশো ব্যাট,ஹார்ஸ்ஷூ பேட்
উদ্যানতত্ত্ব,தோட்டக்கலை
হাসপাতালের বর্জ্য,மருத்துவமனை கழிவு
হোস্ট,தொகுப்பாளர்
হোস্ট সেল,ஹோஸ்ட் செல்
হোস্ট-প্যারাসিটিক সম্পর্ক,ஹோஸ்ட்-ஒட்டுண்ணி உறவு
হোস্ট নির্দিষ্টতা,ஹோஸ்ட் விவரக்குறிப்பு
গরম মরুভূমি,சூடான பாலைவனம்
গরম পাতলা স্যুপ,சூடான நீர்த்த சூப்
হট স্পট,பகிரலை
হাউস কিপিং ফাংশন,வீட்டின் செயல்பாடு
বাড়ি রক্ষার জিন,வீட்டை வைத்திருக்கும் மரபணு
মানুষের শরীর,மனித உடல்
হিউম্যান কোরিওনিক গোনাডোট্রপিন (এইচসিজি),மனித கோரியானிக் கோனாடோட்ரோபின் (எச்.சி.ஜி)
মানব ডেমোগ্রাফি,மனித மக்கள்தொகை
মানব জিনোম,மனித மரபணு
হিউম্যান গ্রোথ হরমোন (এইচজিএইচ),மனித வளர்ச்சி ஹார்மோன் (HGH)
মানব হোস্ট,மனித புரவலன்
হিউম্যান ইমিউনোডেফিসিয়েন্স ভাইরাস (এইচআইভি),மனித நோயெதிர்ப்பு குறைபாடு வைரஸ் (எச்.ஐ.வி)
হিউম্যান লিউকোসাইটিক অ্যান্টিজেন,மனித லுகோசைடிக் ஆன்டிஜென்
মানব লিউকোসাইট এন্টিগেন কমপ্লেক্স,மனித லுகோசைட் ஆன்டிக்ன் வளாகம்
মানব প্লাসেন্টাল ল্যাকটোজেন,மனித நஞ்சுக்கொடி லாக்டோஜென்
মানুষের জনসংখ্যার চাপ,மனித மக்கள்தொகை அழுத்தம்
মানব্ যুদ্ধ,மனித இனம்
হিউমারাস,ஹுமரஸ்
হিউমিক অ্যাসিড,ஹ்யூமிக் அமிலம்
সেঁতসেঁতে,ஈரப்பதமான
আর্দ্রতা,ஈரப்பதம்
হামিফিকেশন,முனைப்புத்தன்மை
মেজাজ,நகைச்சுவை
হুমাস,இயற்கையானது
হান্টিংডনের রোগ,ஹண்டிங்டன் நோய்
হায়াসিন্থ,பதுமராகம்
হায়ালাইন,ஹைலீன்
হিলিন ক্রাটজ,பளிங்குக்கசியிழையம்
হায়ালুরোনিডেস,ஹைலூரோனிடேஸ்
হাইব্রিড,கலப்பின
হাইব্রিড অদৃশ্য,கலப்பின கண்டுபிடிப்பு
এফ 1 বীজের হাইব্রিড,எஃப் 1 விதைகளின் கலப்பின
হাইব্রিড স্টেরিলিটি,கலப்பின மலட்டுத்தன்மை
হাইব্রিড যানবাহন প্রযুক্তি,கலப்பின வாகன தொழில்நுட்பம்
হাইড্রার্চ সায়েন্স,ஹைட்ரார்க் வெற்றி
হাইড্রেশন শেল,நீரேற்றம் ஷெல்
হাইড্রিক,ஹைட்ரிக்
হাইড্রিলা,ஹைட்ரில்லா
হাইড্রোজেন বন্ধন,ஹைட்ரஜன் பிணைப்பு
হাইড্রোজেন সায়ানাইড,ஹைட்ரஜன் சயனைடு
হাইড্রোজেন নিউক্লিয়াস,ஹைட்ரஜன் கரு
হাইড্রোলেজ,ஹைட்ரோலேஸ்
জলবিদ্যুৎ চক্র,நீர்நிலை சுழற்சி
হাইড্রোলিজিং,ஹைட்ரோலைசிங்
হাইড্রোলাইটিক ক্লিভেজ,ஹைட்ரோலைடிக் பிளவு
হাইড্রোনস্টি,ஹைட்ரோனஸ்டி
হাইড্রোফিলিক,ஹைட்ரோஃபிலிக்
হাইড্রোফিলি,ஹைட்ரோஃபிலி
হাইড্রোফিলি,ஹைட்ரோஃபிலி
হাইড্রোফোবিক,ஹைட்ரோபோபிக்
হাইড্রোফাইট,ஹைட்ரோஃபைட்
জলবিদ্যুৎ,ஹைட்ரோபோனிக்ஸ்
হাইড্রোস্ফিয়ার,ஹைட்ரோஸ்பியர்
উদপ্রেষ,நீர்நிலை அழுத்தம்
হাইড্রোথার্মাল ইকোসিস্টেম,நீர் வெப்ப சுற்றுச்சூழல் அமைப்பு
হাইড্রোথার্মাল ভেন্ট,நீர் வெப்ப வென்ட்
হাইড্রোক্সিল গ্রুপ,ஹைட்ராக்சைல் குழு
হাইড্রিক,அருமையான
হায়লা (গাছের ব্যাঙ),ஹைலா (மர தவளை)
হাইমেন,ஹைமன்
হাইড,ஹையோயிட்
হায়য়েড হাড়,ஹையாய்டு எலும்பு
হাইপানথোডিয়াম,ஹைபந்தோடியம்
হাইপার কোলেস্টেরোলেমিয়া,ஹைப்பர் கொழுப்பு
হাইপারগ্লাইসেমিয়া,ஹைப்பர் கிளைசீமியா
হাইপারকারেটোসিস,ஹைபர்கெராடோசிஸ்
হাইপারপ্যারথাইরয়েডিজম,ஹைபர்பாரடைராய்டிசம்
হাইপারপ্লাজিয়া,ஹைப்பர் பிளேசியா
হাইপারস্পেনসিটিভিটি,ஹைபர்சென்சிட்டிவிட்டி
উচ্চ রক্তচাপ,உயர் இரத்த அழுத்தம்
হাইপারথাইরয়েডিজম,ஹைப்பர் தைராய்டிசம்
হাইপারটোনিক,ஹைபர்டோனிக்
হাইফা,ஹைபா
হাইফিন,ஹைபீன்
হাইপোকন্ড্রিয়া,ஹைபோகாண்ட்ரியா
হাইপোকোটাইল,ஹைபோகோடைல்
হাইপোগ্লাইসেমিয়া,இரத்தச் சர்க்கரைக் குறைவு
হাইপগোনাদিজম,ஹைப்கோனாடிசம்
হাইপোগাইনাস,இரத்தச் சர்க்கரை
হাইপোগিনি,ஹைபோகினி
হাইপোলিমনিয়ন,ஹைபோலிம்னியன்
হাইপোপারথাইরয়েডিজম,ஹைபோபராதைராய்டிசம்
হাইপোফেরিনেক্স,ஹைப்போபார்னக்ஸ்
হাইপোস্টোম,ஹைப்போஸ்டோம்
হাইপোস্টোম,ஹைப்போஸ்டோம்
হাইপোথ্যালামাস,ஹைபோதாலமஸ்
হাইপোথিসিস,கருதுகோள்
হাইপোথিটিক্যাল কর্ডেট,அனுமான கோர்டேட்
অনুমানমূলক প্রস্তাব,அனுமான முன்மொழிவு
হাইপোথাইরয়েডিজম,ஹைப்போ தைராய்டிசம்
হাইপোটোনিক,ஹைபோடோனிக்
হাইপোটোনিক সমাধান,ஹைபோடோனிக் தீர்வு
হিরাকোথেরিয়াম,ஹைராக்கோதேரியம்
বরফযুগ,பனியுகம்
ইচথিওফিস,இச்ச்தியோபிஸ்
পরিচয়,அடையாளம் காணல்
আইডিওগ্রাম,இடியோகிராம்
আইডিওগ্রাম,இடியோகிராம்
ইগুয়ানা,இகுவானா
ইলিয়াম,Ileum
আলোকসজ্জা নমুনা,ஒளிரும் மாதிரி
আলোকসজ্জা,வெளிச்சம்
চিত্র,படம்
Imbibition চাপ,தூண்டுதல் அழுத்தம்
Imbibition,தூண்டுதல்
এমব্রিকেট,உள்வைப்பு
Imbricte aestivation,தூண்டுதல்
অভিবাসী,குடியேறியவர்
ইমিগ্রেশন,குடியேற்றம்
ইমিগ্রেশন,குடியேற்றம்
অমর,அழியாத
ইমিউন প্রতিক্রিয়া,நோய் எதிர்ப்பு சக்தியின் பதில் செயல்
রোগ প্রতিরোধক ব্যবস্থাপনা,நோய் எதிர்ப்பு அமைப்பு
ইমিউন সিস্টেম ডিসঅর্ডার,நோயெதிர்ப்பு அமைப்பு கோளாறு
অনাক্রম্যতা,நோய் எதிர்ப்பு சக்தி
ইমিউনো-কমপ্রিমাইজড,நோயெதிர்ப்பு-சமரசம்
ইমিউনো ঘাটতি রোগ,இம்யூனோ குறைபாடு நோய்
ইমিউনো ইলেক্ট্রোফোরসিস,இம்யூனோ எலக்ட்ரோபோரேசிஸ்
ইমিউনো ফ্লুরোসেন্ট অ্যান্টিবডি লেবেলিং,இம்யூனோ ஃப்ளோரசன்ட் ஆன்டிபாடி லேபிளிங்
ইমিউনো সরবেন্ট অ্যাস,இம்யூனோ சோர்பென்ட் மதிப்பீடு
ইমিউনো দমনকারী থেরাপি,இம்யூனோ அடக்குமுறை சிகிச்சை
ইমিউনো দমনকারী,இம்யூனோ அடக்கி
ইমিউনোজেনিক,நோயெதிர்ப்பு
ইমিউনোগ্লোবুলিন,இம்யூனோகுளோபூலின்
ইমিউনোলজি,நோயெதிர்ப்பு
ইমিউনোমোডুলেটর,இம்யூனோமோடூலேட்டர்
ইমিউনোপোটেন্টিশন থেরাপি,இம்யூனோபோடென்டேஷன் சிகிச்சை
ইমিউনোসপ্রেসিভ ড্রাগ,நோயெதிர்ப்பு தடுப்பு மருந்து
ইমুনোথেরাপি,Imunothery சிகிச்சை
Imparipinnate,இம்பரிபின்னேட்
ইম্পেরেটা,BARBRATH
দুর্ভেদ্য,தெளிவற்ற
ইমপ্লান্ট,உள்வைப்பு
ইমপ্লান্টেশন,உள்வைப்பு
উন্নত বীজ,மேம்படுத்தப்பட்ட விதை
উন্নত বিভিন্ন,மேம்படுத்தப்பட்ட வகை
স্বাভাবিক স্থানে অবস্থিত,சிட்டுவில்
ভিট্রোতে,ஆய்வுக்கூட சோதனை முறையில்
ভিট্রো ফার্টিলাইজেশন (আইভিএফ),விட்ரோ கருத்தரித்தல் (ஐவிஎஃப்)
ভিভোতে,உயிருள்ள
নিষ্ক্রিয়,செயலற்றது
ইনব্রেড লাইন,Inbred வரி
ইনব্রিডিং,இனப்பெருக்கம்
পুনঃসংযোগের ঘটনা,மறுசீரமைப்பு நிகழ்வு
জ্বলন,எரித்தல்
ইনসিসর,வெட்டுதல்
অন্তর্ভুক্তি শরীর,சேர்க்கும் உடல்
অসম্পূর্ণ আচরণ,பொருத்தமற்ற நடத்தை
অসম্পূর্ণতা,பொருந்தாத தன்மை
অসম্পূর্ণতা,பொருந்தாத தன்மை
অসম্পূর্ণ আধিপত্য,முழுமையற்ற ஆதிக்கம்
ইনকিউবেটর,இன்குபேட்டர்
আগত,பதவி
ইনকাস,Incus
অনির্দিষ্ট ফল,அண்டீசண்ட் பழம்
ইন্ডেন্টেড,உள்தள்ளப்பட்டது
স্বাধীন ভাণ্ডার,சுயாதீன வகைப்படுத்தல்
স্বতন্ত্র জিন,சுயாதீன மரபணு
ভারতীয় কৃষি গবেষণা কাউন্সিল,வேளாண் ஆராய்ச்சி கவுன்சில்
ভারতীয় সালমন,இந்திய சால்மன்
সূচক প্রজাতি,காட்டி இனங்கள்
আদিবাসী ব্যবস্থা,மருத்துவத்தின் உள்நாட்டு அமைப்பு
ইন্ডিগোফেরা,இண்டிகோஃபெரா
ইনডোর দূষণ,உட்புற மாசுபாடு
প্ররোচিত আন্দোলন,தூண்டப்பட்ட இயக்கம்
প্ররোচিত মিউটেশন,தூண்டப்பட்ட பிறழ்வு
সূচক,தூண்டல்
সূচক জিন,தூண்டல் மரபணு
ইনডুসিবল নিয়ন্ত্রণ,தூண்டக்கூடிய கட்டுப்பாடு
ইনডুসিবল এনজাইম,தூண்டக்கூடிய நொதி
ক্যান্সার অন্তর্ভুক্ত,புற்றுநோயின் தூண்டல்
শিল্প মেলানিজম,தொழில்துறை மெலனிசம்
শিল্প - কারখানা ঘটিত দূষণ,தொழில்துறை மாசுபாடு
শিল্প ধোঁয়া,தொழில்துறை புகை
নিষ্ক্রিয় বিপরীতে মাইক্রোস্কোপি,அறிவிப்பு மாறுபட்ட நுண்ணோக்கி
অবর্ণনীয় সংস্থান,விவரிக்க முடியாத வளங்கள்
সংক্রামক রোগ,தொற்று நோய்
ইনফেকটিভিটি,தொற்று
অনুমান,அனுமானம்
নিকৃষ্ট সেরিবিলার পেডুনকেল,தாழ்வான சிறுமூளை பென்குல்
নিকৃষ্ট মেসেন্ট্রিক গ্যাংলিওন,தாழ்வான மெசென்ட்ரிக் கேங்க்லியன்
অসীম,எல்லையற்ற
প্রদাহ,அழற்சி
প্রদাহজনক বাধা,அழற்சி தடை
প্রদাহজনক প্রতিক্রিয়া,அழற்சி எதிர்வினை
প্রদাহজনক প্রতিক্রিয়া,அழற்சி பதில்
মুদ্রাস্ফীতি,வீக்கம்
ফুলের,மஞ்சரி
ইনফ্লুয়েঞ্জা,குளிர் காய்ச்சல்
অন্ত: প্রবাহ,வருகை
ইনফ্রোরবিটাল গ্রন্থি,அகச்சிவப்பு சுரப்பி
ইনফুন্ডিবুলাম,இன்பண்டிபுலம்
খাওয়ার খাবার,உட்கொண்ட உணவு
আহার,உட்கொள்ளல்
ইনগুইনাল খাল,இம்பினினல் கால்வாய்
কুঁচকির অন্ত্রবৃদ্ধি,இங்ஜினல் குடலிறக்கம்
উত্তরাধিকার,பரம்பரை
উত্তরাধিকার সূত্রে আণবিক রোগ,பரம்பரை மூலக்கூறு நோய்
দমন করা,தடுக்கவும்
বাধা,தடுக்கப்பட்டது
হরমোন বাধা,ஹார்மோனைத் தடுக்கும்
বাধা,தடுப்பு
ইনহিবিটরি পেপটাইড,தடுப்பு பெப்டைட்
দীক্ষা,துவக்கம்
উদ্যোগী,துவக்கி
ইনজেকশন,செலுத்தப்பட்டது
আঘাত,காயம்
খাঁড়ি,இன்லெட்
সহজাত অনাক্রম্যতা,உள்ளார்ந்த நோய் எதிர்ப்பு சக்தி
অজৈব বিবর্তন,கனிம பரிணாமம்
অজৈব উপাদান,கனிம பொருள்
Inositoltriphoshate,Inositoltriphoshate
পুষ্টির ইনপুট,ஊட்டச்சத்து உள்ளீடு
পোকামাকড়,பூச்சி
পোকামাকড় খাওয়া ওয়ার্বলার,பூச்சி போர்ப்ளர்
কীটপতঙ্গ,பூச்சி பூச்சி
পোকামাকড় প্রতিরোধ,பூச்சி எதிர்ப்பு
পোকামাকড়,பூச்சி
কীটনাশক প্রোটিন,பூச்சிக்கொல்லி புரதம்
কীটনাশক,பூச்சிக்கொல்லி
কীটপতঙ্গ,பூச்சி
পোকামাকড় উদ্ভিদ,பூச்சிய ஆலை
গর্ভধারণ,கருவூட்டுதல்
সন্নিবেশমূলক নিষ্ক্রিয়তা,செருகும் செயலிழப்பு
অনুপ্রেরণামূলক ক্ষমতা,தூண்டுதல் திறன்
অনুপ্রেরণামূলক রিজার্ভ ভলিউম,இன்ஸ்பிரேட்டரி ரிசர்வ் தொகுதி
প্রাকৃতিক বৃদ্ধির শিক্ষামূলক হার,இயற்கையான அதிகரிப்பின் இன்ஸ்டரின்டிக் வீதம்
অন্তরক,காப்பீடு
ইনসুলিন,இன்சுலின்
ইন্টিগ্রাল প্রোটিন,ஒருங்கிணைந்த புரதம்
সংহত,ஒருங்கிணைக்கவும்
মিশ্রণ,ஒருங்கிணைப்பு
ইন্টিগমেন্ট,உள்
ইন্টিগামেন্টারি নেফ্রিডিয়াম,உள் நெஃப்ரிடியம்
মিথষ্ক্রিয়া,தொடர்பு
নেতিবাচক প্রভাবের সাথে মিথস্ক্রিয়া,எதிர்மறை விளைவுடன் தொடர்பு
আন্তঃদেশীয় সেপ্টাম,இடைமுக செப்டம்
ইন্টারব্রিডিং,இனப்பெருக்கம்
আন্তঃসংযোগ ব্যক্তি,இனப்பெருக்கம்
আন্তঃকোষ,இடைக்கால
ইন্টারক্লেটেড ডিস্ক,ஒன்றோடொன்று வட்டு
আন্তঃকোষীয় ম্যাট্রিক্স,இன்டர்செல்லுலர் மேட்ரிக்ஸ்
আন্তঃকোষীয় স্থান,இன்டர்செல்லுலர் இடம்
পথিমধ্যে রোধ করা,இடைமறிப்பு
পথিমধ্যে রোধ করা,இடைமறிப்பு
আন্তঃ-চেইন বন্ড,இடை-சங்கிலி பிணைப்பு
ইন্টারডুব্লেট ব্রিগেড,இன்டர்டோப்லெட் படைப்பிரிவு
ইন্টারফাসিকুলার ক্যাম্বিয়াম,இடைக்கால காம்பியம்
অন্তর্বর্তী স্থান,இடைக்கால இடம்
ইন্টারফেজ,இடைமுகம்
ইন্টারফেজ ক্রোমোজোম,இடைமுக குரோமோசோம்
আন্তঃসংযোগমূলক সেপ্টাম,குறுக்குவெட்டு செப்டம்
ইন্টারফাসিকুলার ক্যাম্বিয়াম,இடைக்கால காம்பியம்
হস্তক্ষেপ আরএনএ,ஆர்.என்.ஏ தலையிடுகிறது
ইন্টারফেরন,இன்டர்ஃபெரான்
হস্তক্ষেপ,குறுக்கீடு
ইন্টারলিউকিন,இன்டர்லூகின்
ইন্টারলকড,ஒன்றோடொன்று
মধ্যবর্তী দিন উদ্ভিদ,இடைநிலை நாள் ஆலை
মধ্যবর্তী ফিলামেন্ট,இடைநிலை இழை
মধ্যবর্তী লোব,இடைநிலை மடல்
মধ্যবর্তী জুটি,இடைநிலை இணைத்தல்
অভ্যন্তরীণ কান,உள் காது
অভ্যন্তরীণ পরিবেশ,உள் சூழல்
অভ্যন্তরীণ জাগুলার শিরা,உள் ஜுகுலர் நரம்பு
অভ্যন্তরীণ রূপচর্চা,உள் உருவவியல்
অভ্যন্তরীণ পুষ্টিকর সাইক্লিং,உள் ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
অভ্যন্তরীণ ছন্দ,உள் தாளம்
আন্তর্জাতিক কোড,சர்வதேச குறியீடு
আন্তর্জাতিক মানব জিনোম প্রকল্প,சர்வதேச மனித மரபணு திட்டம்
ইন্টারনোড,இன்டர்னோட்
ইন্টারপ্ল্যানেটারি,கிரகத்தன்மை
বাধা জিন,குறுக்கிடப்பட்ட மரபணு
ইন্টারসেক্স,இன்டர்செக்ஸ்
আন্তঃসংযোগ সংকরকরণ,இடைநிலை கலப்பினமாக்கல்
আন্তঃস্থায়ী সেল উদ্দীপক হরমোন,இன்டர்ஸ்டீடியல் செல் தூண்டுதல் ஹார்மோன்
আন্তঃস্থায়ী সেল,இடைநிலை செல்
আন্তঃস্থায়ী মুছে ফেলা,இடைநிலை நீக்குதல்
আন্তঃস্থায়ী ফ্লিউড,இன்டர்ஸ்டீடியல் ஃப்ளையட்
আন্তঃরিজ হাইব্রিডাইজেশন,இன்டர்வேரியெட்டல் கலப்பினமாக்கல்
হস্তক্ষেপ ক্রম,தலையிடும் வரிசை
অন্ত্রের কেকা,குடல் சீக்கா
অন্ত্রের রস,குடல் சாறு
অন্ত্র,குடல்
অন্তঃকোষীয় হজম,உள்விளைவு செரிமானம்
ইন্ট্র্যাসিটোপ্লাজমিক শুক্রাণু ইনজেকশন (আইসিএসআই),இன்ட்ராசைட்டோபிளாஸ்மிக் விந்து ஊசி (ஐ.சி.எஸ்.ஐ)
ইন্ট্রাফাসিকুলার ক্যাম্বিয়াম,இன்ட்ராஃபாஸ்குலர் காம்பியம்
অন্তঃসত্ত্বা নেফ্রন,இன்ட்ராமெடல்லரி நெஃப்ரான்
অন্তঃসত্ত্বা প্রতিযোগিতা,உள்ளார்ந்த போட்டி
অন্তঃসত্ত্বা অসঙ্গতি,உள்ளார்ந்த பொருந்தாத தன்மை
অন্তঃসত্ত্বা অসঙ্গতি,உள்ளார்ந்த பொருந்தாத தன்மை
অন্তঃসত্ত্বা যৌনাঙ্গে জেডুক্ট সিস্টেম,இன்ட்ராடெஸ்டிகுலர் பிறப்புறுப்பு jduct அமைப்பு
অন্তঃসত্ত্বা গর্ভধারণ (আইইউআই),கருப்பையக கருவூட்டல் (IUI)
অন্তঃসত্ত্বা স্থানান্তর (আইইউটি),கருப்பையக பரிமாற்றம் (IUT)
ইন্ট্রিনিসিক প্রোটিন,உள்ளார்ந்த புரதம்
অভ্যন্তরীণ বাধা,உள்ளார்ந்த தடை
পরিচয়,அறிமுகம்
ইন্ট্রন,இன்ட்ரான்
ইন্ট্রোজ,உள்
বিপর্যয়,தலைகீழ்
ইনভার্টেজ,இன்வெர்டேஸ்
Invertebrates,முதுகெலும்புகள்
তদন্তকারী,புலனாய்வாளர்
জড়িত,ஈடுபாடு
অনৈচ্ছিক এবং অ-স্ট্রিটেড পেশী,தன்னிச்சையான மற்றும் நெருக்கடி செய்யப்படாத தசை
আইডোডিন,இடோடின்
আয়োডোথাইরোনাইন,அயோடோதைரோனைன்
আয়ন,அயன்
আয়ন চ্যানেল,அயன் சேனல்
আয়ন এক্সচেঞ্জ ক্রোমাটোগ্রাফি,அயன் பரிமாற்ற நிறமூர்த்தம்
আয়নিক বন্ড,அயனி பிணைப்பு
