English,Gujarati
local area network (Lan),લોકલ એરિયા નેટવર્ક (Lan)
local definition,સ્થાનિક વ્યાખ્યા
local exchange,સ્થાનિક વિનિમય
local memory,સ્થાનિક મેમરી
local mode,સ્થાનિક મોડ
local variable,સ્થાનિક ચલ
Lock,તાળું
locked file,લૉક કરેલી ફાઇલ
log in=log on,log in=log on
log off-log out,લોગ ઓફ-લોગ આઉટ
Logging,લોગીંગ
logic analyser,તર્ક વિશ્લેષક
logic bomb,તર્ક બોમ્બ
logic card,લોજિક કાર્ડ
logic chart (flow chart),લોજિક ચાર્ટ (ફ્લો ચાર્ટ)
logic circuit,લોજિક સર્કિટ
logic design,તર્ક ડિઝાઇન
logic diagram,લોજિક ડાયાગ્રામ
logic flow chart,લોજિક ફ્લો ચાર્ટ
logic function,તર્ક કાર્ય
logic gate,તર્ક દ્વાર
logic programming,લોજિક પ્રોગ્રામિંગ
logic shift,તર્ક પરિવર્તન
logic state,તર્કની સ્થિતિ
logic switch,તર્ક સ્વીચ
logic unit,તર્ક એકમ
Logical,તાર્કિક
logical connection,તાર્કિક જોડાણ
logical data structure,લોજિકલ ડેટા માળખું
logical diagram,લોજિકલ ડાયાગ્રામ
logical expression,તાર્કિક અભિવ્યક્તિ
logical flow chart (flow chart),લોજિકલ ફ્લો ચાર્ટ (ફ્લો ચાર્ટ)
logical IF,તાર્કિક IF
logical operation,લોજિકલ કામગીરી
logical operator,લોજિકલ ઓપરેટર
logical relation,તાર્કિક સંબંધ
logical scheme,તાર્કિક યોજના
logical symbol,તાર્કિક પ્રતીક
logical type,તાર્કિક પ્રકાર
logical value,તાર્કિક મૂલ્ય
logical variable,લોજિકલ ચલ
look ahead carry,આગળ જુઓ કેરી
look ahead set,સેટ આગળ જુઓ
Look-up,જુઓ
Loop,લૂપ
loop control,લૂપ નિયંત્રણ
loop initialization,લૂપ આરંભ
loop modification,લૂપ ફેરફાર
loop network,લૂપ નેટવર્ક
loop start,લૂપ શરૂઆત
loop termination,લૂપ સમાપ્તિ
loop-back test,લૂપ-બેક ટેસ્ટ
loosely coupled,ઢીલી રીતે જોડાયેલી
lossless compression,લોસલેસ કમ્પ્રેશન
lossy compression,નુકસાનકારક કમ્પ્રેશન
low byte,ઓછી બાઈટ
low level language,નિમ્ન સ્તરની ભાષા
low pass filter,નીચા પાસ ફિલ્ટર
lower bound,ના જેટલું કે તેનાથી ઓછું
mac protocol (medium access control),મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ)
Machine,મશીન
machine address,મશીન સરનામું
machine code,મશીન કોડ
machine cycle,મશીન ચક્ર
machine dependent language,મશીન આધારિત ભાષા
machine dependent software,મશીન આધારિત સોફ્ટવેર
machine error,મશીનની ભૂલ
machine idle time,મશીન નિષ્ક્રિય સમય
machine independent language,મશીન સ્વતંત્ર ભાષા
machine instruction,મશીન સૂચના
machine intelligence,મશીન બુદ્ધિ
machine language,મશીન ભાષા
machine learning,મશીન લર્નિંગ
machine operation,મશીન કામગીરી
machine oriented language,મશીન લક્ષી ભાષા
machine run,મશીન ચલાવવું
machine simulation,મશીન સિમ્યુલેશન
machine spoiled time,મશીનનો સમય બગડ્યો
machine translation,મશીન અનુવાદ
machine word,મશીન શબ્દ
macro (=macro instruction),મેક્રો (=મેક્રો સૂચના)
macro argument,મેક્રો દલીલ
macro assembly program,મેક્રો એસેમ્બલી પ્રોગ્રામ
macro call,મેક્રો કોલ
macro code,મેક્રો કોડ
macro command,મેક્રો આદેશ
macro declaration,મેક્રો ઘોષણા
macro definition,મેક્રો વ્યાખ્યા
macro flow chart,મેક્રો ફ્લો ચાર્ટ
macro generator,મેક્રો જનરેટર
macro instruction,મેક્રો સૂચના
macro language,મેક્રો ભાષા
macro library,મેક્રો લાઇબ્રેરી
macro parameter,મેક્રો પરિમાણ
macro processing,મેક્રો પ્રોસેસિંગ
macro processor,મેક્રો પ્રોસેસર
macro programming,મેક્રો પ્રોગ્રામિંગ
macro prototype,મેક્રો પ્રોટોટાઇપ
Macro-coding,મેક્રો-કોડિંગ
magabyte (MB),મેગાબાઈટ (MB)
magic character,જાદુઈ પાત્ર
magic number,જાદુઈ સંખ્યા
magnetic bubble memory,ચુંબકીય બબલ મેમરી
magnetic card,ચુંબકીય કાર્ડ
magnetic cell,ચુંબકીય કોષ
magnetic character,ચુંબકીય પાત્ર
magnetic core storage,ચુંબકીય કોર સંગ્રહ
magnetic disk,ચુંબકીય ડિસ્ક
magnetic disk address,ચુંબકીય ડિસ્ક સરનામું
magnetic disk memory,ચુંબકીય ડિસ્ક મેમરી
magnetic drum,ચુંબકીય ડ્રમ
magnetic encoding,ચુંબકીય એન્કોડિંગ
magnetic head,ચુંબકીય વડા
magnetic ink,ચુંબકીય શાહી
magnetic ink character recognition (MICR),ચુંબકીય શાહી અક્ષર ઓળખ (MICR)
magnetic media,ચુંબકીય માધ્યમ
magnetic reading,ચુંબકીય વાંચન
magnetic recording,ચુંબકીય રેકોર્ડિંગ
magnetic storage,ચુંબકીય સંગ્રહ
magnetic strip,ચુંબકીય પટ્ટી
magnetic tape,ચુંબકીય ટેપ
magnetic tape cartridge,ચુંબકીય ટેપ કારતૂસ
magnetic tape drive,ચુંબકીય ટેપ ડ્રાઇવ
magnetic tape header,ચુંબકીય ટેપ હેડર
magnetic tape librarian,ચુંબકીય ટેપ ગ્રંથપાલ
magnetic tape transport,ચુંબકીય ટેપ પરિવહન
magnetic tape unit,ચુંબકીય ટેપ એકમ
magnetic thin film,ચુંબકીય પાતળી ફિલ્મ
magnetic track,ચુંબકીય ટ્રેક
magneto optic storage,મેગ્નેટો ઓપ્ટિક સ્ટોરેજ
magnetographic printer,મેગ્નેટોગ્રાફિક પ્રિન્ટર
Magnetostriction,મેગ્નેટોસ્ટ્રિક્શન
magnetostrictive tablet,મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ
mail box,મેઈલ બોક્સ
mail merge,મેલ મર્જ
main control unit,મુખ્ય નિયંત્રણ એકમ
main frame,મુખ્ય ફ્રેમ
main frame system,મુખ્ય ફ્રેમ સિસ્ટમ
main memory,મુખ્ય મેમરી
main program,મુખ્ય કાર્યક્રમ
main storage,મુખ્ય સંગ્રહ
main switch,મુખ્ય સ્વીચ
Maintenance,જાળવણી
maintenance panel,જાળવણી પેનલ
maintenance time,જાળવણી સમય
major cycle,મુખ્ય ચક્ર
major device,મુખ્ય ઉપકરણ
major key,મુખ્ય ચાવી
major state,મુખ્ય રાજ્ય
major structure,મુખ્ય માળખું
major task,મુખ્ય કાર્ય
majority element,બહુમતી તત્વ
majority gate,બહુમતી દરવાજો
majority operation,બહુમતી કામગીરી
makeup time,મેકઅપ સમય
malfunction routine,ખામીયુક્ત નિયમિત
management development,સંચાલન વિકાસ
management information system (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
management science,મેનેજમેન્ટ વિજ્ઞાન
Manchester coding,માન્ચેસ્ટર કોડિંગ
Manifolding,મેનીફોલ્ડિંગ
manipulated variable,મેનિપ્યુલેટેડ ચલ
manipulating indexing,ઇન્ડેક્સીંગની હેરફેર
man-machine simulation,મેન-મશીન સિમ્યુલેશન
manual address switch,મેન્યુઅલ એડ્રેસ સ્વીચ
manual analysis,મેન્યુઅલ વિશ્લેષણ
manual answering,મેન્યુઅલ જવાબો
manual entry,મેન્યુઅલ એન્ટ્રી
manual exchange,મેન્યુઅલ વિનિમય
manual input,મેન્યુઅલ ઇનપુટ
manual operation,મેન્યુઅલ કામગીરી
many to many relationship,ઘણા થી ઘણા સંબંધ
many to one decoder,ઘણા થી એક ડીકોડર
map method,નકશા પદ્ધતિ
Mapping,મેપિંગ
Margin,માર્જિન
margin error,માર્જિન ભૂલ
marginal check,સીમાંત ચેક
marginal test,સીમાંત કસોટી
mark detection,માર્ક શોધ
mark reading,માર્ક વાંચન
mark scanning,માર્ક સ્કેનિંગ
mark sense,માર્ક સેન્સ
Marker,માર્કર
Marking,માર્કિંગ
marking wave,ચિહ્નિત તરંગ
markov chain,માર્કોવ સાંકળ
markov source,માર્કોવ સ્ત્રોત
mark-up language,માર્ક-અપ ભાષા
Maser,મેસર
Maser,મેસર
Mask,મહોરું
mask bit,માસ્ક બીટ
mask programmable device,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
mask register,માસ્ક રજીસ્ટર
masked ROM,માસ્ક કરેલ ROM
Masking,માસ્કીંગ
mass data,માસ ડેટા
mass memory,માસ મેમરી
massively parallel,મોટા પાયે સમાંતર
Master,માસ્ટર
master card,માસ્ટર કાર્ડ
master clock,મુખ્ય ઘડિયાળ
master consol,માસ્ટર કન્સોલ
master data,મુખ્ય ડેટા
master diagram,માસ્ટર ડાયાગ્રામ
master file,માસ્ટર ફાઇલ
master group,મુખ્ય જૂથ
master key,મુખ્ય કી
master library tape,માસ્ટર લાઇબ્રેરી ટેપ
master processor,મુખ્ય પ્રોસેસર
master program,માસ્ટર પ્રોગ્રામ
master station,મુખ્ય સ્ટેશન
master tape,મુખ્ય ટેપ
master terminal,મુખ્ય ટર્મિનલ
master/slave device,માસ્ટર/સ્લેવ ઉપકરણ
master/slave system,માસ્ટર/સ્લેવ સિસ્ટમ
Match,મેચ
Matching,મેચિંગ
mathematical programming,ગાણિતિક પ્રોગ્રામિંગ
mathematical simulation,ગાણિતિક સિમ્યુલેશન
Matrix,મેટ્રિક્સ
matrix printer,મેટ્રિક્સ પ્રિન્ટર
matrix switch,મેટ્રિક્સ સ્વીચ
matrix table,મેટ્રિક્સ ટેબલ
maxi computer,મેક્સી કમ્પ્યુટર
Maxicomputer,મેક્સિકોમ્પ્યુટર
maximal element,મહત્તમ તત્વ
maxterm (standard sum term),મહત્તમ (પ્રમાણભૂત રકમ શબ્દ)
maxwell daemon,મેક્સવેલ ડિમન
Mean,મીન
mean repair time,અર્થ સમારકામ સમય
mean time between failure (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
mean time between failure (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
mean time to failure,નિષ્ફળતાનો સમય
mean time to repair,સમારકામ માટેનો સમય
mean time to repair (MTTR),સમારકામ માટેનો સરેરાશ સમય (MTTR)
medium scale integration (MSI),મધ્યમ પાયે એકીકરણ (MSI)
medium scale integration (MSI),મધ્યમ પાયે એકીકરણ (MSI)
medium term storage device,મધ્યમ ગાળાના સંગ્રહ ઉપકરણ
megabit per second (MB Ps),મેગાબીટ પ્રતિ સેકન્ડ (MB Ps)
member object,સભ્ય પદાર્થ
member record,સભ્ય રેકોર્ડ
Memory,મેમરી
memory array,મેમરી એરે
memory bank,મેમરી બેંક
memory buffer register,મેમરી બફર રજિસ્ટર
memory bus,મેમરી બસ
memory card,મેમરી કાર્ડ
memory cell,મેમરી સેલ
memory compaction,મેમરી કોમ્પેક્શન
memory core,મેમરી કોર
memory cycle,મેમરી ચક્ર
memory data register,મેમરી ડેટા રજિસ્ટર
memory dump,મેમરી ડમ્પ
memory exchange,મેમરી વિનિમય
memory hierarchy,મેમરી વંશવેલો
memory instruction,મેમરી સૂચના
memory management,મેમરી મેનેજમેન્ટ
memory map,મેમરી નકશો
memory mapped I/O,મેમરી મેપ કરેલ I/O
memory model,મેમરી મોડેલ
memory module,મેમરી મોડ્યુલ
memory pointer register,મેમરી પોઇન્ટર રજીસ્ટર
memory power,મેમરી પાવર
memory protection,મેમરી રક્ષણ
memory reference instruction,મેમરી સંદર્ભ સૂચના
memory resident program,મેમરી નિવાસી કાર્યક્રમ
memory unit,મેમરી યુનિટ
Menu,મેનુ
menu bar,મેનુ બાર
menu drive,મેનુ ડ્રાઈવ
menu selection,મેનુ પસંદગી
menu-driven program,મેનુ આધારિત કાર્યક્રમ
Merge,મર્જ કરો
merge exchange sort,વિનિમય સૉર્ટ મર્જ કરો
merge sort,મર્જ સૉર્ટ
Merging,મર્જિંગ
mesh network,જાળીદાર નેટવર્ક
Messagaing,મેસેજિંગ
Message,સંદેશ
message authentication,સંદેશ પ્રમાણીકરણ
message box,સંદેશ બોક્સ
message circuit,સંદેશ સર્કિટ
message format,સંદેશ ફોર્મેટ
message header,સંદેશ હેડર
message mode,સંદેશ મોડ
message passing,સંદેશ પસાર
message polling,સંદેશ મતદાન
message queue,સંદેશ કતાર
message switch,સંદેશ સ્વીચ
message text,સંદેશ ટેક્સ્ટ
message transfer agent,સંદેશ ટ્રાન્સફર એજન્ટ
meta assembler,મેટા એસેમ્બલર
meta class,મેટા વર્ગ
meta compilation,મેટા સંકલન
meta compiler,મેટા કમ્પાઇલર
meta language,મેટા ભાષા
meta network,મેટા નેટવર્ક
meta system,મેટા સિસ્ટમ
Method,પદ્ધતિ
metropolitan area network (MAN),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
Micro,સૂક્ષ્મ
micro code,માઇક્રો કોડ
micro computer,માઇક્રો કમ્પ્યુટર
micro controller,માઇક્રો કંટ્રોલર
micro cycle,સૂક્ષ્મ ચક્ર
micro electronic mechanical system (MEMS),માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS)
micro electronics,માઇક્રો ઇલેક્ટ્રોનિક્સ
micro miniauthorization,સૂક્ષ્મ લઘુ અધિકૃતતા
micro order,માઇક્રો ઓર્ડર
micro/mainframe link,માઇક્રો/મેઇનફ્રેમ લિંક
Microchip,માઇક્રોચિપ
Microcobol,માઇક્રોકોબોલ
Microcode,માઇક્રોકોડ
Microfiche,માઇક્રોફિચે
Microfloppy,માઇક્રોફ્લોપી
microform reader,માઇક્રોફોર્મ રીડર
Microframe,માઇક્રોફ્રેમ
Micrographics,માઈક્રોગ્રાફિક્સ
Microphone,માઇક્રોફોન
Microphotograph,માઇક્રોફોટોગ્રાફ
microprocessing unit,માઇક્રોપ્રોસેસિંગ એકમ
Microprocessor,માઇક્રોપ્રોસેસર
microprocessor chip,માઇક્રોપ્રોસેસર ચિપ
microprocessor compiler,માઇક્રોપ્રોસેસર કમ્પાઇલર
microprocessor unit (MPU),માઇક્રોપ્રોસેસર યુનિટ (MPU)
Microprogram,માઇક્રોપ્રોગ્રામ
Microsequence,માઇક્રોસિક્વન્સ
Microsoft,માઈક્રોસોફ્ટ
microsoft windows,માઇક્રોસોફ્ટ વિન્ડોઝ
Microwave,માઇક્રોવેવ
microwave link,માઇક્રોવેવ લિંક
microwave propagation,માઇક્રોવેવ પ્રચાર
middle management,મધ્યમ સંચાલન
Middleware,મિડલવેર
Midicomputer,મિડીકોમ્પ્યુટર
Midpoint,મધ્યબિંદુ
Midterm,મધ્યસત્ર
migration path,સ્થળાંતરનો માર્ગ
million instructions per second (MIPS),મિલિયન સૂચના પ્રતિ સેકન્ડ (MIPS)
minicomputer,મિની કોમ્પ્યુટર
Minidiskette,મિનિડિસ્કેટ
minimal kernel,ન્યૂનતમ કર્નલ
minimal product,ન્યૂનતમ ઉત્પાદન
minimal tree,ન્યૂનતમ વૃક્ષ
minimax (min-max) algorithm,મિનિમેક્સ (ન્યૂનતમ-મહત્તમ) અલ્ગોરિધમ
minimax procedure,ન્યૂનતમ પ્રક્રિયા
minimum cost spanning tree,લઘુત્તમ ખર્ચ ફેલાયેલા વૃક્ષ
minimum latency coding,ન્યૂનતમ લેટન્સી કોડિંગ
minor device,નાનું ઉપકરણ
Minterim,મિન્ટેરિમ
minus flag,માઈનસ ધ્વજ
minus flag,માઈનસ ધ્વજ
minus zone,માઈનસ ઝોન
mirror,અરીસો
mirror site,મિરર સાઇટ
mixed-radix notation,મિશ્ર-મૂલક સંકેત
Mixer,મિક્સર
Mnemonic,નેમોનિક
mnemonic address,નેમોનિક સરનામું
Mnemonics,નેમોનિક્સ
Mobile,મોબાઈલ
mobile computing,મોબાઇલ કમ્પ્યુટિંગ
Model,મોડલ
modeless editor,મોડલેસ એડિટર
Modelling,મોડેલિંગ
Modem,મોડેમ
Moderate,માધ્યમ
Moderation,મધ્યસ્થતા
Moderator,મધ્યસ્થી
modified instruction,સંશોધિત સૂચના
Modifier,મોડિફાયર
modifier bit,મોડિફાયર બીટ
Modify,ફેરફાર કરો
Modular,મોડ્યુલર
Modularity,મોડ્યુલારિટી
Modulation,મોડ્યુલેશન
Module,મોડ્યુલ
module architecture,મોડ્યુલ આર્કિટેક્ચર
Monitor,મોનીટર
monitoring program,મોનીટરીંગ કાર્યક્રમ
monocrome display,મોનોક્રોમ ડિસ્પ્લે
monolithic integrated circuit,મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ
monolithic technology,મોનોલિથિક ટેકનોલોજી
monospace font,મોનોસ્પેસ ફોન્ટ
Monostable,મોનોસ્ટેબલ
Monotoricity,મોનોટોરિસિટી
Morph,મોર્ફ
Morpheme,મોર્ફીમ
Morphism,મોર્ફિઝમ
Mortgage,ગીરો
mosfet (MOSFET),mosfet (MOSFET)
most significant bit,સૌથી નોંધપાત્ર બીટ
mother board,મધર બોર્ડ
mother register,માતા રજીસ્ટર
motion picture,ગતિ ચિત્ર
motion picture experts group (MPEG),મોશન પિક્ચર એક્સપર્ટ્સ ગ્રુપ (MPEG)
Mount,માઉન્ટ
Mouse,માઉસ
Move,ચાલ
move character,પાત્ર ખસેડો
MS-DOS,MS-DOS
MS-Windows,એમએસ-વિન્ડોઝ
multi aspect,બહુવિધ પાસું
multi processor,મલ્ટી પ્રોસેસર
multi programming,મલ્ટી પ્રોગ્રામિંગ
multi tasking,બહુવિધ કાર્ય
Multibus,મલ્ટીબસ
Multicast,મલ્ટિકાસ્ટ
multicast address,મલ્ટિકાસ્ટ સરનામું
Multicasting,મલ્ટીકાસ્ટિંગ
Multichip,મલ્ટીચીપ
Multics,મલ્ટિક્સ
multijob operation,મલ્ટિ-જોબ કામગીરી
multilevel memory,બહુસ્તરીય મેમરી
multimedia technology,મલ્ટીમીડિયા ટેકનોલોજી
Multimode,મલ્ટિમોડ
Multiple,બહુવિધ
multiple precision,બહુવિધ ચોકસાઇ
multiple regression,બહુવિધ રીગ્રેસન
Multiplex,મલ્ટિપ્લેક્સ
multiplex mode,મલ્ટિપ્લેક્સ મોડ
Multiplexer,મલ્ટિપ્લેક્સર
Multiplexing,મલ્ટિપ્લેક્સિંગ
multipoint network,મલ્ટિપોઇન્ટ નેટવર્ક
Multiprocessing,મલ્ટિપ્રોસેસિંગ
multiprocessor system,મલ્ટિપ્રોસેસર સિસ્ટમ
multipurpose internet mail extention (MIME),બહુહેતુક ઇન્ટરનેટ મેલ એક્સટેન્શન (MIME)
Multischedule,મલ્ટિશેડ્યૂલ
Multistation,મલ્ટીસ્ટેશન
Multithreading,મલ્ટિથ્રેડીંગ
multivalued logic,બહુમૂલ્યવાળું તર્ક
multivariate analysis,બહુવિધ વિશ્લેષણ
Multivibrator,મલ્ટિવાઇબ્રેટર
mutual exclusion,પરસ્પર બાકાત
mutual information,પરસ્પર માહિતી
naïve user,નિષ્કપટ વપરાશકર્તા
name server,નામ સર્વર
NAND operation,NAND ઓપરેશન
Nano,નેનો
narrow band,સાંકડી બેન્ડ
national information infrastructure,રાષ્ટ્રીય માહિતી ઈન્ફ્રાસ્ટ્રક્ચર
National Information Standards Organization (NAND NISO),નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (NAND NISO)
native code,મૂળ કોડ
native compiler,મૂળ કમ્પાઇલર
native software,મૂળ સોફ્ટવેર
natural compiler,કુદરતી કમ્પાઇલર
natural language processing,કુદરતી ભાષા પ્રક્રિયા
natural language querry,કુદરતી ભાષા ક્વેરી
natural number,કુદરતી સંખ્યા
Navigation,સંશોધક
Navigator,નેવિગેટર
negative logic,નકારાત્મક તર્ક
nested loop,નેસ્ટેડ લૂપ
nested macros,નેસ્ટેડ મેક્રો
Net,નેટ
net address,ચોખ્ખું સરનામું
net citizen,ચોખ્ખો નાગરિક
netscape navigator,નેટસ્કેપ નેવિગેટર
network access control,નેટવર્ક ઍક્સેસ નિયંત્રણ
network architecture,નેટવર્ક આર્કિટેક્ચર
network file system (NFS),નેટવર્ક ફાઇલ સિસ્ટમ (NFS)
network integrity,નેટવર્ક અખંડિતતા
network interconnection,નેટવર્ક ઇન્ટરકનેક્શન
network layer,નેટવર્ક સ્તર
network management,નેટવર્ક મેનેજમેન્ટ
network topology,નેટવર્ક ટોપોલોજી
network virtual terminal,નેટવર્ક વર્ચ્યુઅલ ટર્મિનલ
neutral relay,તટસ્થ રિલે
neutral transmission,તટસ્થ ટ્રાન્સમિશન
new line character,નવી રેખા પાત્ર
new sync,નવું સમન્વયન
NFS/network file,NFS/નેટવર્ક ફાઇલ
Nibble,નિબલ
nine's complement,નવના પૂરક
Node,નોડ
Noise,ઘોંઘાટ
noise mode,અવાજ મોડ
noiseless coding,અવાજ વિનાનું કોડિંગ
non determinism,બિન-નિર્ધારણવાદ
non distributive,બિન વિતરણ
non empty set,ખાલી સેટ નથી
non prime,બિન પ્રાઇમ
Non-interactive,બિન-અરસપરસ
non-terminal system,બિન-ટર્મિનલ સિસ્ટમ
non-volatile memory,બિન-અસ્થિર મેમરી
non-volatile ram,બિન-અસ્થિર રેમ
non-weighted code,બિન-ભારિત કોડ
NOP instruction,NOP સૂચના
NOR,નોર
NOR gate,નોર ગેટ
Normal,સામાન્ય
Normalization,સામાન્યીકરણ
Normalizer,નોર્મલાઈઝર
NOR-operation,NOR- ઓપરેશન
NOT,નથી
NOT circuit,સર્કિટ નથી
NOT equivalence gate,સમકક્ષ દ્વાર નથી
NOT operation,ઓપરેશન નથી
Not-AND,નોટ-અને
NOT-AND operation,નોટ-અને ઓપરેશન
NOT-OR,નહીં-અથવા
NOT-OR operation,ના-અથવા ઓપરેશન
NP completeness,NP પૂર્ણતા
NULL pointer,NULL પોઇન્ટર
number theory,સંખ્યા સિદ્ધાંત
nyquist criteria,nyquist માપદંડ
Object,ઑબ્જેક્ટ
object oriented,પદાર્થ કેન્દ્રિત
octal code,ઓક્ટલ કોડ
octal number,અષ્ટાંક સંખ્યા
Octet,ઓક્ટેટ
Octree,ઓક્ટ્રી
odd parity,વિચિત્ર સમાનતા
office automation,ઓફિસ ઓટોમેશન
office software,ઓફિસ સોફ્ટવેર
Off-line,ઑફ-લાઇન
off-line processing,ઑફ-લાઇન પ્રક્રિયા
Off-set,બંધ-સેટ
omega notation,ઓમેગા નોટેશન
on-line communication,ઓનલાઈન સંચાર
on-line processing,ઓનલાઈન પ્રક્રિયા
OP register,ઓપી રજીસ્ટર
open addressing,ઓપન એડ્રેસીંગ
open system interconnection,ઓપન સિસ્ટમ ઇન્ટરકનેક્શન
open wire,ખુલ્લા વાયર
Operand,ઓપરેન્ડ
operating system,ઓપરેટિંગ સિસ્ટમ
Operation,ઓપરેશન
Operator,ઓપરેટર
optical character recognition,ઓપ્ટિકલ કેરેક્ટર રેકગ્નિશન
optical fibre,ઓપ્ટિકલ ફાઇબર
optical font,ઓપ્ટિકલ ફોન્ટ
optical mark recognition (OMR),ઓપ્ટિકલ માર્ક રેકગ્નિશન (OMR)
optical memory,ઓપ્ટિકલ મેમરી
optical reader,ઓપ્ટિકલ રીડર
optical scanning,ઓપ્ટિકલ સ્કેનિંગ
Optimal,શ્રેષ્ઠ
Optimization,ઑપ્ટિમાઇઝેશન
opto coupler,ઓપ્ટો કપ્લર
Optoelectronics,ઓપ્ટોઈલેક્ટ્રોનિક્સ
Optoisolator,ઓપ્ટોઇસોલેટર
OR,અથવા
OR gate,અથવા દરવાજો
OR operation,અથવા ઓપરેશન
order by,દ્વારા ઓર્ડર
order of precedence,અગ્રતાનો ક્રમ
ordered pair,ઓર્ડર કરેલ જોડી
ordered set,ઓર્ડર કરેલ સેટ
ordered tree,ઓર્ડર કરેલ વૃક્ષ
output data,આઉટપુટ ડેટા
output device,આઉટપુટ ઉપકરણ
output file,આઉટપુટ ફાઇલ
output module,આઉટપુટ મોડ્યુલ
output statement,આઉટપુટ સ્ટેટમેન્ટ
output stream,આઉટપુટ સ્ટ્રીમ
output unit,આઉટપુટ એકમ
over flow,ઓવર ફ્લો
over lay,ઉપર મૂકે છે
over load,ઓવર લોડ
over printing,પ્રિન્ટીંગ ઉપર
over run,ઓવર રન
over run error,ઓવર રન ભૂલ
overhead bit,ઓવરહેડ બીટ
Overlap,ઓવરલેપ
overlay program,ઓવરલે પ્રોગ્રામ
override interrupt,ઓવરરાઇડ વિક્ષેપ
Overwrite,ઓવરરાઇટ કરો
own coding,પોતાનું કોડિંગ
Pack,પૅક
Package,પેકેજ
Packet,પેકેટ
packet switching,પેકેટ સ્વિચિંગ
packing factor,પેકિંગ પરિબળ
Padding,ગાદી
Page,પાનું
page addressing,પૃષ્ઠ સરનામું
page break,પૃષ્ઠ વિરામ
page footing,પૃષ્ઠ ફૂટિંગ
page in,માં પૃષ્ઠ
page out,પાનું બહાર
page reader,પૃષ્ઠ રીડર
page swap,પૃષ્ઠ સ્વેપ
paged memory,પૃષ્ઠવાળી મેમરી
Paging,પેજીંગ
palm top,પામ ટોપ
paper sensor,પેપર સેન્સર
parallel algoritham,સમાંતર અલ્ગોરિધમ
parallel computer,સમાંતર કમ્પ્યુટર
parallel interface,સમાંતર ઈન્ટરફેસ
parallel port,સમાંતર બંદર
parallel processing,સમાંતર પ્રક્રિયા
parallel programming,સમાંતર પ્રોગ્રામિંગ
Parameter,પરિમાણ
Parent,પિતૃ
Parity,સમાનતા
parse tree,પાર્સ વૃક્ષ
Parser,પાર્સર
Parsing,પદચ્છેદન
Partition,પાર્ટીશન
Partitioning,પાર્ટીશન
Password,પાસવર્ડ
Path,પાથ
pattern recognition,પેટર્ન ઓળખ
PC-disk operating system (PCDOS),પીસી-ડિસ્ક ઓપરેટિંગ સિસ્ટમ (પીસીડીઓએસ)
Peer,પીઅર
pen plotter,પેન કાવતરું
Pentium,પેન્ટિયમ
Periodic,સામયિક
Peripherals,પેરિફેરલ્સ
Peri,પેરી
permanent virtual circuit,કાયમી વર્ચ્યુઅલ સર્કિટ
Persistant,નિરંતર
personel computer (PC),વ્યક્તિગત કમ્પ્યુટર (પીસી)
personnel digital assistant (PDA),કર્મચારી ડિજિટલ સહાયક (PDA)
Phantom,ફેન્ટમ
Phase,તબક્કો
Phoneme,ફોનમે
phonetic system,ધ્વન્યાત્મક સિસ્ટમ
photo diode,ફોટો ડાયોડ
Physical,ભૌતિક
physical interface,ભૌતિક ઇન્ટરફેસ
Pico,પીકો
pie chart,પાઇ ચાર્ટ
pie graph,પાઇ ગ્રાફ
Pitch,પીચ
Pixel,પિક્સેલ
plain ascii (ASCII),સાદો ascii (ASCII)
plain text,સાદો લખાણ
Planning,આયોજન
Platform,પ્લેટફોર્મ
Plotter,કાવતરું કરનાર
plotting head,કાવતરું વડા
Plugboard,પ્લગબોર્ડ
Point,બિંદુ
point to point protocol (PPP),પોઈન્ટ ટુ પોઈન્ટ પ્રોટોકોલ (PPP)
Pointer,નિર્દેશક
Polarization,ધ્રુવીકરણ
Polling,મતદાન
polygon clipping,બહુકોણ ક્લિપિંગ
Polymorphism,પોલીમોર્ફિઝમ
Polynomial,બહુપદી
POP (post office protocol),POP (પોસ્ટ ઓફિસ પ્રોટોકોલ)
Pop-up menu,પોપ-અપ મેનુ
Portability,પોર્ટેબિલિટી
Portrait,પોટ્રેટ
post order,પોસ્ટ ઓર્ડર
post script,પોસ્ટ સ્ક્રિપ્ટ
postamble bit,પોસ્ટેમ્બલ બીટ
Postfix,પોસ્ટફિક્સ
power down,વીજળી ગુલ
Power-off,પાવર બંધ
Power-on,પાવર-ઑન
Power-up,પાવર
preamble bit,પ્રસ્તાવના બીટ
precedance graph,અગ્રતા ગ્રાફ
Predicate,અનુમાન
preemptive scheduling,પૂર્વગ્રહયુક્ત સમયપત્રક
