Hindi,Marathi
बलयुग्म का आघूर्ण,जोडणीचा क्षण
बल का आघूर्ण,शक्तीचा क्षण
विक्षेपण का आघूर्ण,विक्षेपणाचा क्षण
बारंबारता-बंटन का आघूर्ण,वारंवारता-वितरण क्षण
जड़त्व आघूर्ण,जडत्वाचा क्षण
संवेग आघूर्ण,गतीचा क्षण
आघूर्ण संकारक,टॉर्क ऑपरेटर
क्षणिक,क्षणिक
संवेगाभ,चालना
संवेग,आवेग
संवेग परिसीमा पृष्ठ,गती मर्यादा पृष्ठ
संवेग घटक,गती घटक
संवेग संरक्षण,गती संवर्धन
संवेग वितरण,गती वितरण
संवेग-समीकरण,गती समीकरण
संवेग फ़िल्टर,मोमेंटम फिल्टर
संवेग-प्रवाह-प्रदिश,गती प्रवाह क्षेत्र
संवेग फ़्लक्स,गती प्रवाह
संवेग अभिवाह घनत्व,संवेग प्रवाह घनता
संवेग-वर्जित,गती प्रतिबंधित
संवेग संकारक,गती ऑपरेटर
पार्य संवेग बैंड,साइड मोमेंटम बँड
संवेग निरूपण,गती प्रतिनिधित्व
संवेग-प्रमेय,गती प्रमेय
संवेगी प्रणोद,आवेगपूर्ण जोर
संवेग-स्थानांतरण-सिद्धांत,गती हस्तांतरण सिद्धांत
संवेग सदिश,संवेग वेक्टर
एकपरमाण्विक,मोनोअॅटॉमिक
एकपरमाणु परत,मोनोअॅटॉमिक लेयर
एककर्णी श्रवण,नीरस सुनावणी
"मॉनीटर, मॉनीटर करना, गतिक विश्लेषक","मॉनिटर, मॉनिटर, डायनॅमिक विश्लेषक"
मानीटर गणित्र,मॉनिटर कॅल्क्युलेटर
नियंत्रण नेमका,दिनचर्या नियंत्रित करा
मानीटर प्रकीर्णक,मॉनिटर स्कॅटरर
मानीटर पद्धति,देखरेख प्रणाली
मानीटर दूरदर्शक,मॉनिटर टेलिस्कोप
मानीटरन,देखरेख
मानीटर प्रवर्धक,मॉनिटर एम्पलीफायर
मानीटर ऐन्टेना,मॉनिटर अँटेना
मानीटरन-युक्ति,देखरेख उपकरण
मानीटरन धारामापी,निरीक्षण गॅल्व्हनोमीटर
मानीटर-नलिका,मॉनिटर ट्यूब
समोर्जी,सामोरजी
समोर्ज विकिरण,samorge विकिरण
"एकाणुक परत, एकाणुक स्तर, एक स्तर, एकल परत","मोनोन्यूक्लियर लेयर, मोनोक्युलर लेयर, सिंगल लेयर, सिंगल लेयर"
"एकपरमाणुक, एकपरमाण्विक","monoatomic, monoatomic"
एकपरमाणुक गैस,मोनोअॅटॉमिक गॅस
एकपरमाणु रैखिक जालक,monoatomic रेखीय जाळी
"मोनोमीटर, स्वारमापी","मॅनोमीटर, फोनोमीटर"
"एकवर्णी विकिरण, एकावृति विकिरण","मोनोक्रोमॅटिक रेडिएशन, मोनोक्रोमॅटिक रेडिएशन"
एकवर्णी,मोनोक्रोमॅटिक
एकवर्णी किरण पुंज,मोनोक्रोमॅटिक बीम
एकवर्णी प्रकाश,मोनोक्रोमॅटिक प्रकाश
एकवर्णी तापक्रम,मोनोक्रोमॅटिक तापमान
"एकवर्णी कंपन, एकावृत्तिक कंपन","एकरंगी थरकाप, एकरंगी थरकाप"
"एकवर्णी एक्स किरण, समांगी एक्स-किरण","मोनोक्रोमॅटिक एक्स-रे, एकसंध क्ष-किरण"
"मोनोक्रोमेटर, एकवर्णित्र","monochromator, monochromator"
एकवर्ण अभिग्राही,मोनोक्रोमॅटिक रिसीव्हर
एकवर्ण संचरण,मोनोक्रोमॅटिक ट्रांसमिशन
एकवर्णी,मोनोक्रोमॅटिक
एकनताक्ष,नीरसपणा
पृष्ठी दृढ़ता वायु फ्रेम,पृष्ठीय दृढता हवा फ्रेम
एकाकी क्रिस्टल,एकाकी क्रिस्टल
एकनेत्री सूक्ष्मदर्शी,मोनोक्युलर मायक्रोस्कोप
समापकीर्ण तंत्र,वळण प्रणाली
समोर्जी किरणपुंज,एकसंध तुळई
समोर्जी बीटा किरणें,होमोजिगस बीटा किरण
"एकोर्जीय न्यूट्रॉन, सम-ऊर्जी न्यूट्रॉन","इक्व-एनर्जी न्यूट्रॉन, आयसो-एनर्जी न्यूट्रॉन"
समोर्जी प्रोटॉन,होमोजिगस प्रोटॉन
मोनोफायर,मोनोफायर
एक प्रावस्था प्रणोदक,एक फेज प्रणोदक
समवेगी कण,गती कण
एकीकृत परिपथ,एकात्मिक सर्किट
एकाकारी,एकपत्नी
"एकरूपता, एकैक समाकारिता","एकजिनसीपणा, एकरूपता"
एकप्रावस्था प्रणोदक,मोनोफेस प्रणोदक
एकपथ ध्वनि व्यवस्था,एकेरी ध्वनी प्रणाली
एकपंखी विमान,सिंगल विंग विमान
एकध्रुव,monopolar
एकध्रुवी ऐन्टेना,एकध्रुवीय अँटेना
"एकध्रुव आवेश, एकध्रुवी चार्ज",एकध्रुवीय शुल्क एकध्रुवीय शुल्क
एकध्रुव आघूर्ण,मोनोपोलर क्षण
एकध्रुव-सामर्थ्य,एकाधिकार शक्ती
एगाधिगृध नियंत्रण,जास्त नियंत्रण
एकस्पंदी रेडार,मोनो पल्स रडार
मोनोट्रॉन परीक्षण,मोनोट्रॉन चाचणी
मोनोस्कोप,मोनोस्कोप
एकस्थितिक बहुकंपित्र,मोनोस्टेशनरी मल्टीव्हायब्रेटर
एकस्थितिक बहुकंपित्र परिपथ,मोनोस्टेशनरी मल्टीव्हायब्रेटर सर्किट
एकस्थितिक कालद,मोनोस्टेशनरी कालावधी
एकस्थितिक रेडार,मोनोस्टेशनरी रडार
एकदिष्ट अनुक्रिया,एकतर्फी प्रतिसाद
एकदिष्ट,मोनोक्युलर
एकदिष्ट वर्ग,एकसंध वर्ग
एकदिष्ट फलन,एकरूप कार्य
एकदिष्ट अनुक्रम,दिशाहीन क्रम
मोनोट्रॉन,मोनोट्रॉन
"एकरूपी, एकानुवर्ती","एकसंध, एकसंध"
एकवेगी किरणपुंच,सिंगल बीम पंच
मोंताज,असेंबल
चंद्र धनुष,चंद्र धनुष्य
चंद्र भ्रम,चंद्र भ्रम
मोपा,मोपा
मोर्स समीकरण,मोर्स समीकरण
मोर्स कुंजी,मोर्स की
मोर्स विभव,मोर्स क्षमता
मोर्स ध्वनित्र,मोर्स आवाज
धातु ऑक्साइड अर्धचालक,मेटल ऑक्साईड सेमीकंडक्टर
"मोज़ेक-क्रिस्टल, मोज़ेक स्फाटक","मोज़ेक-क्रिस्टल, मोझॅक गेट्स"
मोज़ेक इलेक्ट्रोड,मोज़ेक इलेक्ट्रोड
मोस डायोड,मॉस डायोड
"मोस्फेट, धातु आक्साइड अर्धचालक","MOSFETs, मेटल ऑक्साईड सेमीकंडक्टर"
मोस्फील्ड प्रभाव ट्रांजिस्टर,मॉसफिल्ड इफेक्ट ट्रान्झिस्टर
मोज़्ले-आरेख,मॉस्ले आकृती
प्रायिकतम,बहुधा
प्रायितकम प्रावस्था-बंटन,बहुधा फेज वितरण
प्रायिकतम वेग,जास्तीत जास्त वेग
मातृ क्रिस्टल,आई क्रिस्टल
जनक साँचा,मूळ टेम्पलेट
मोटिफ़ सूत्र,आकृतिबंध सूत्र
"अनुदूरीक रूपांतरण, गति","अंतर रूपांतरण, गती"
सापेक्ष जड़त्व की गति,सापेक्ष जडत्व गती
चल चित्र,चित्रपट
चल चित्र कैमरा,हलवत चित्र कॅमेरा
चलचित्र प्रक्षेपी,चित्रपट प्रोजेक्टर
चल चित्र पिकअप,मोशन पिक्चर पिकअप
गतिक विद्युत् वाहक बल,डायनॅमिक इलेक्ट्रोमोटिव्ह शक्ती
गतिज प्रतिबाधा,गतिज प्रतिबाधा
गतिज प्रेरण,गतिज प्रेरण
"गतिहीन, अचल","गतिहीन, अचल"
गति सतर्कता,गती सूचना
अभिप्रेरक बल,प्रेरक शक्ती
"गतिदायी शक्ति, गामक शक्ति","डायनॅमिक पॉवर, ड्रायव्हिंग पॉवर"
"गतिदायकता, गामकता","गतिशीलता, चपळता"
"प्रेरक, मोटर","प्रेरक, मोटर"
मोटर जनित्र,मोटर जनरेटर
मोटर लांच सर्विस,मोटर लॉन्च सेवा
"मोटर नौका, फटफटाना","मोटर बोट, दफ्ताना"
फटफटी-कम्पन,फडफड
मॉट प्रकीर्णन,मॉट स्कॅटरिंग
मॉट प्रकीर्मन सूत्र,मॉट शेरमन सूत्र
"आरोपण, आरोह, धारक, आरोप्य, पहाड़ी","माउंट, माउंट, धारक, विशेषता, टेकडी"
"मुख, मुँह","तोंड, तोंड"
"मुखिका, प्रवक्ता","प्रमुख, प्रवक्ता"
सर्पी संपर्कक,साप कनेक्टर
सर्पी संपर्कक,साप कनेक्टर
चल घिरनी,जंगम कप्पी
चलन गति,धावण्याचा वेग
चलचित्र,चित्रपट
चलचित्र-कैमरा,चित्रपट कॅमेरा
मूवीटोन,मूव्हीटोन
गतिमान,मोबाईल
गतिमान अक्ष,फिरणारा अक्ष
गतिमान पिंड,हलणारे शरीर
गतिमान कोटर,हलणारे कोटर
गतिमान आवेश,फिरणारा चार्ज
गतिमान गुच्छ लंबन,हलवत क्लस्टर पॅरॅलॅक्स
"चल कुंडली-धारामापी, चल कुंडली-गैल्वैनोमीटर","movable coil-galvanometer, movable coil-galvanometer"
चल कुंडली यंत्र,हलणारे कॉइल डिव्हाइस
चल कुंडली माइक्रोफोन,जंगम कॉइल मायक्रोफोन
चल कुंडली पिक अप,चल कुंडली पिक अप
गतिमान चालक,चालणारा ड्रायव्हर
गतिमान चालक विद्युत् चुम्बकीय भूकम्पलेखी,हलणारे कंडक्टर इलेक्ट्रोमॅग्नेटिक सिस्मोग्राफ
गतिमान नियत बल,सतत चालणारी शक्ती
गतिमान निर्देश-तंत्र,फिरती सूचना प्रणाली
गतिमान द्विध्रुव,हलणारा द्विध्रुव
गतिमान विक्षोभ,हालचाल अडथळा
गतिमान अवयव,हलणारे घटक
गतिमान तंत्र,हलणारी प्रणाली
चललोह धारामापी,challoh galvanometer
"चल जाग क्रियाविधि, चल प्लुति क्रिया-विधि","चल जागृत यंत्रणा, चल प्लुती यंत्रणा"
चल लोड,चालू लोड
चल चुंबक धारामापी,फ्लोटिंग मॅग्नेट गॅल्व्हानोमीटर
चल चुंबक वर्गीय,जंगम चुंबक वर्ग
गतिमान द्रव्य,हलणारे पदार्थ
"गतिमान माध्यम, गतिमान प्रेक्षक","हलणारे मध्यम, हलणारे निरीक्षक"
गतिमान प्रेक्षक,हलणारे निरीक्षक
गतिमान प्रेक्षक विधि,फिरती निरीक्षक पद्धत
गतिमान बिंदु,गतिमान बिंदू
गतिमान बिंदु आवेश,मूव्हिंग पॉइंट चार्ज
गतिमान स्पंदमान बल,हलणारी स्पंदन शक्ती
गतिमान परिसर-संचित्र,हलवत कॅम्पस नकाशा
"चल स्क्रू प्रभ्रंश, चल पेंच प्रभंश","जंगम स्क्रू प्रूफ, जंगम स्क्रू प्रूफ"
गतिमान ऋतुनिष्ठ विचरण,डायनॅमिक हंगामी भिन्नता
गतिमान निकाय,हलणारे शरीर
चलटेप प्रेषित्र,व्हिडिओ ट्रान्समीटर
चल लक्ष्य सूचक रेडार,जंगम लक्ष्य रडार
गतिमान भार,हलणारा भार
मोर्स फलन,मोर्स फंक्शन
प्रधान तुल्यकालक स्पंद,प्राइम सिंक्रोनायझर पल्स
म्यू,mu
म्यू गुणांक,mu गुणांक
"म्यू धातु, M-धातु","म्यू-मेटल, एम-मेटल"
म्यू-नलिका,mu-duct
"म्यू-मेसॉन, M-मेसॉन","मु-मेसन, एम-मेसन"
म्यूलर वृत्त,म्युलर मंडळ
मूलर पद्धति,मुलर पद्धत
बहु संसाधन,बहु संसाधन
बहुवर्ग मॉडल,मल्टीक्लास मॉडेल
बहुपता,पॉलिहेड्रॉन
बहु ऐनोडी नलिका,एकाधिक एनोड ट्यूब
बहुछिद्री युक्ति,एकाधिक छिद्र उपकरण
"मल्टीअर, आयाम तुलनित्र","multiarr, मोठेपणा तुलनाकर्ता"
बहुबैंड ऐन्टेना,मल्टीबँड अँटेना
बहुकोटर क्लाइस्ट्रॉन प्रवर्धक,मल्टीकोर क्लिस्ट्रॉन अॅम्प्लीफायर
बहुकोटर क्लाइस्ट्रॉन नलिका,मल्टीकॉलम क्लिस्ट्रॉन नोजल
बहुकोशी शृंग,बहुपेशीय हॉर्न
बहुकोशी वोल्टतामापी,मल्टीसेल्युलर व्होल्टमीटर
बहु चैनल स्पंद उच्चता विश्लेषक,मल्टी चॅनल पल्स हायनेस विश्लेषक
बहु चैनल रेडियोप्रेषित्र,मल्टी चॅनेल रेडिओट्रांसमीटर
बहु चैनली स्टीरियो,मल्टी चॅनेल स्टिरिओ
बहुचैनली टेलीफोन संचार,मल्टीचॅनेल टेलिफोन संप्रेषण
बहुचैनलन,मल्टीचॅनेल
बहु चिप्पी परिपथ,मल्टी चिप सर्किट
बहुपरिपथ,एकाधिक सर्किट
बहुघटक,बहुघटक
बहुसंपर्क कालद,एकाधिक संपर्क घड्याळ
बहुतारी केबल,अनेक केबल्स
बहुयुग्मक,बहुपत्नीत्व
बहुगत निर्णय-समस्या,अनेक निर्णय समस्या
बहुइलेक्ट्रोडी वाल्व,मल्टीइलेक्ट्रोड वाल्व
बहु-अवयव व्यूह,मल्टी एलिमेंट अॅरे
अनेक उत्सर्जक ट्रांजिस्टर,एकाधिक उत्सर्जक ट्रान्झिस्टर
बहुविनिमय तंत्र,एकाधिक विनिमय प्रणाली
बहु आवृत्ति प्रेषित्र,मल्टी फ्रिक्वेंसी ट्रान्समीटर
बहुग्रिडी परिवर्तित्र,मल्टीग्रीड कन्व्हर्टर
बहुछिद्री युग्मक,पॉलीपोर कपलर
बहु प्लुति संचरण,एकाधिक फ्लक्स ट्रांसमिशन
बहुलमापी,मल्टीमीटर
बहुविधा संचरण,एकाधिक मोड ट्रान्समिशन
बहुविधाकरण,अनेकवचन
मल्टीपेक्टर,मल्टिप्लेक्सर
मल्टीपेक्टर अंतराल लोडन,मल्टीप्लेक्सर इंटरव्हल लोड होत आहे
बहु पार,मल्टी क्रॉस
बहुपार छांट,एकाधिक वर्गीकरण
बहुपथी निरसन,पॉलीपॅथिक निरसन
बहुपथी अभिग्रहण,पॉलीपॅथिक रिसेप्शन
बहुपथी संचरण,मल्टीपाथ ट्रान्समिशन
बहुकला धारा,पॉलिहेड्रॉन प्रवाह
बहुचरण माध्यम,मल्टीस्टेज माध्यम
बहुचरण प्रतिचयन,मल्टीस्टेज सॅम्पलिंग
बहुकलीय ट्रांसफार्मर,मल्टीफेस ट्रान्सफॉर्मर
बहुफोटॉन अवशोषण,मल्टीफोटॉन शोषण
बहुफोटॉन आयनन,मल्टीफोटॉन आयनीकरण
बहुछत्री,बहुछत्री
बहुपट्टिका-अभ्रकोष्ठ,पॉलीप्लॉइडी चेंबर
बहुगुणित अधिशोषण,एकाधिक शोषण
बहु पता,एकाधिक पत्ता
बहुपता कोड,polyaddress कोड
बहुपता अनुदेश,polyaddress सूचना
बहुल कोण,अनेक कोन
बहुकिरणपुंज व्यतिकरणमापी,मल्टीबीम इंटरफेरोमीटर
बहु परिपथ,एकाधिक सर्किट
बहुल संपात,अनेक प्रमाणात
"बहुसंस्पर्श, बहुसंपर्क","एकाधिक संपर्क, एकाधिक संपर्क"
बहुतारी केवल,फक्त भरपूर
बहुविद क्षय,बहुपदी क्षय
बहुविद विघटन,बहुपदी विघटन
बहुलित प्रतिध्वनि,एकाधिक अनुनाद
बहु भरण,बहु भरणे
बहुफ्रेम,मल्टीफ्रेम
बहु गेटन,मल्टी गेटन
बहु शृंग,अनेक शिंगे
बहु आयनन,एकाधिक आयनीकरण
बहु संपर्क जैक,मल्टी कॉन्टॅक्ट जॅक
बहुक स्तर,अनेक स्तर
बहुल मापन,एकाधिक मापन
बहुगुण मॉडुलन,एकाधिक मॉड्यूलेशन
बहुन्यूट्रॉन निवेशन,मल्टीन्यूट्रॉन घालणे
बहुकेन्द्रक सिद्धान्त,मल्टीन्यूक्लिट सिद्धांत
बहुकार्य प्रचालन,मल्टीटास्किंग ऑपरेशन
बहु युग्मक,एकाधिक युग्मक
बहुक संक्रमण,एकाधिक संक्रमण
बहुपथ घटना,मल्टीपाथ इव्हेंट
बहु छिद्रण,एकाधिक पंचिंग
बहु-प्वासाँ-बंटन,एकाधिक श्वास वितरण
बहुक परिशुद्धता,एकाधिक अचूकता
बहुक आदिम कोष्ठिका,एकाधिक आदिम पेशी
बहुक प्रिज्म,एकाधिक प्रिझम
बहु क्रमदेशन,एकाधिक प्रोग्रामिंग
बहु छिद्रण,एकाधिक पंचिंग
बहु परासी सूचक,मल्टी रेंज पॉइंटर
बहुगुण अभिक्रिया,एकाधिक प्रतिक्रिया
बहुलित परावर्तन,एकाधिक प्रतिबिंब
बहुअनुनादी तंत्र,मल्टीरेझोनन्स सिस्टम
बहुलित प्रकीर्णन,एकाधिक विखुरणे
भूकंपमापी पुंज,सिस्मोमीटर बीम
बहु बिन्दु क्रमवीक्षण,एकाधिक पॉइंट स्कॅनिंग
बहुक तारा,एकाधिक तारा
बहुकार्य स्विच,मल्टीफंक्शन स्विच
बहु लक्ष्य तंत्र,एकाधिक लक्ष्य प्रणाली
"बहुपरीक्षण सज्जा, बहुपरीक्षण संभार","एकाधिक चाचणी सेटअप, एकाधिक चाचणी लॉग"
बहुपथ परिसर,मल्टीवे कॉम्प्लेक्स
बहुलित गमन,एकाधिक हालचाली
बहुखेप प्रतिध्वनि,मल्टिप्लेक्स इको
बहुसमस्वरित ऐन्टेना,ट्यून केलेला अँटेना
बहु-समस्वरित एन्टेना,मल्टी-ट्यून अँटेना
"बहुयमलन, बहुयमल","बहुपदी, बहुपदी"
बहुमानी फलन,बहुपदी कार्य
बहुमानी विभव,पॉलीहेड्रल क्षमता
बहुसंस्पर्श विधि,एकाधिक स्पर्श पद्धत
बहुइलेक्ट्रोड प्रतिरोधकता संलेखन,मल्टीइलेक्ट्रोड रेझिस्टिव्हिटी ऑथरिंग
बहु पदी किरण संचरण,मल्टी-स्टेज बीम ट्रांसमिशन
बहुक,एकाधिक
बहुक संरचना,एकाधिक रचना
मल्टीप्लेक्स,मल्टिप्लेक्स
मल्टीप्लेक्स उपस्कर,मल्टिप्लेक्स उपकरणे
मल्टीप्लेक्स होलोग्राफी,मल्टीप्लेक्स होलोग्राफी
बहुसंकेतक,मल्टिप्लेक्सर
बहुसंकेतन,मल्टिप्लेक्सिंग
मल्टीप्लेक्स मशीन,मल्टिप्लेक्स मशीन
गुणन,गुणाकार
गुणनांक,गुणांक
गुणन कारक,गुणाकार घटक
गुणन काल,गुणाकार वेळ
गुणनात्मक प्रभाव,गुणाकार प्रभाव
गुणज मिश्रण,एकाधिक मिश्रण
संवर्धनी वर्षण,वाढीव पर्जन्य
"गुणन लंबाई, गुणन दैर्घ्य","गुणाकार लांबी, गुणाकार लांबी"
गुणक,गुणक
बहुकता,अनेकत्व
गुणक,गुणक
गुणक त्वरक प्रणाली,गुणक प्रवेगक प्रणाली
गुणक विश्लेषण,गुणक विश्लेषण
गुणक घटक,गुणक घटक
गुणक समीकरण,गुणाकार समीकरण
गुणक सूत्र,गुणक सूत्र
"गुणक प्रकाशनली, गुणक फोटोनली","गुणक फोटोनली, गुणक फोटोनली"
गुणक मान,गुणक मूल्य
संवर्धनी संघट्ट,प्रचारात्मक प्रभाव
"गुणा करना, संवर्धन","गुणाकार, गुणाकार"
बहुसंबंधित अतिचालक,बहुसंबंधित सुपरकंडक्टर
बहु आयनित,मल्टी ionized
"गुणन यंत्र, गुणन छेदन","गुणाकार यंत्र, गुणाकार छेदन"
बहुध्रुवी,पॉलीपोलर
बहुध्रुवी आर्मेचर,बहुध्रुवीय आर्मेचर
बहुध्रुवी महीन,बहुध्रुवीय बारीक
बहुध्रुव,पॉलीपोल
बहुध्रुव प्रसार,पॉलीपोल प्रसार
बहुध्रुव आक्षेत्र,पॉलीपोल फील्ड
बहुध्रुव-आघूर्ण,द्विध्रुवीय क्षण
बहुध्रुव क्रम,पॉलीपोल क्रम
बहुध्रवी विकिरण,बहुध्रुवीय विकिरण
बहुध्रुवी निरूपण,पॉलीपोलर प्रतिनिधित्व
बहुध्रुवी संक्रमण,बहुध्रुवीय संसर्ग
बहु-क्रमादेशन,मल्टीप्रोग्रामिंग
बहु-क्रमादेश पर्यवेक्षक,बहु-कार्यक्रम पर्यवेक्षक
बहु-प्रावस्था प्रणोदक,मल्टी-फेज प्रोपेलेंट
बहुउद्देशीय परावर्तनमापी,बहुउद्देशीय रिफ्लेक्टोमीटर
बहुदरमापी,मल्टीमीटर
बहु अनुनादी लाइन,मल्टी रेझोनंट लाइन
"बहुचरणी, बहुपदी","बहुपदी, बहुपदी"
बहुपदी प्रवर्धक,बहुपदी वर्धक
बहुपद प्रक्रम,बहुपदी प्रक्रिया
बहुचरणी पंक्तीकरण,मल्टी-स्टेप रोइंग
"बहुक्रम राकेट, बहुचरणी राकेट","मल्टीस्टेज रॉकेट, मल्टीस्टेज रॉकेट"
बहुपद एकस्वरित प्रवर्धक,बहुपदी नीरस एम्पलीफायर
बहुधारी तंतु,बहुस्तरीय फायबर
बहुपथी अभिलेखन तंत्र,मल्टीपाथ रेकॉर्डिंग सिस्टम
बहु एकक ऐन्टेना,मल्टी युनिट अँटेना
अनेकमानी,अनेक पट
अनेकमानिता,बाहुल्य
बहुवाल्वी प्रवर्धक,मल्टीवाल्व्ह अॅम्प्लिफायर
बहुसदिश,मल्टीव्हेक्टर
बहुकंपित्र,मल्टीव्हायब्रेटर
बहुकंपित्र दोलित्र,मल्टीव्हायब्रेटर ऑसिलेटर
बहुवोल्टता मापी,मल्टीव्होल्टेज गेज
बहुतार ऐन्टेना,मल्टी अँटेना
"म्यूऑन, म्यूमेसॉन","muon, mumeson"
"म्यूआनी चार्ज, म्यूआनी आवेश",muani चार्ज muuni चार्ज
म्युओनियम,मायोनियम
मूसा ऐन्टेना,मोशे अँटेना
मश,मूष
बाघा क्षेत्र पथ क्षेत्र,बाघा क्षेत्र पथ क्षेत्र
मश कुंडली,पत्रिका
मशन त्रुटि,मिशन त्रुटी
संगीत,संगीत
संगीतिक स्वरूप,संगीत फॉर्म
संगीत कक्ष,संगीत खोली
स्वर ग्राम,स्वारा हरभरा
"संगीत, संगीतिक","संगीत, संगीत"
संगीत ध्वनिकी,संगीत ध्वनीशास्त्र
संगीत ध्वानिकी,संगीत ध्वनीशास्त्र
संगीत पेटी,संगीत पेटी
सुस्वर प्रतिध्वनि,आवाज प्रतिध्वनी
गायक ज्वाला,गायिका ज्वाला
"वाद्य, साज, बाजा","साधन, साधन, वाद्य"
स्वरान्तराल,स्वर मध्यांतर
सुस्वर ध्वनि,अनुनाद आवाज
स्वर लिपि,संगीत स्कोअर
संगीतिक स्वर,संगीत स्वर
परिवर्ती ध्रुवण घूर्णन,परिवर्तनीय ध्रुवीय रोटेशन
चुपकरण,शांतता
चुपकारी नियंत्रण,चोरी नियंत्रण
चुपकरण सुग्राहिता,शांतता संवेदनशीलता
चुपकारी स्विच,शांतता स्विच
चुपकारी तंत्र,गुप्त प्रणाली
"पारस्परिक, अन्योन्य","परस्पर, परस्पर"
पारस्परिक दिगंश,परस्पर दिग्गज
अन्योन्य चालकत्व,परस्पर चालकता
पारस्परिक प्रतिबाधा,परस्पर अडथळा
अन्योन्य प्रेरकत्व,परस्पर प्रेरणा
अन्योन्य प्रेरण,परस्पर प्रेरण
पारस्परिक स्थितिज ऊर्जा,परस्पर संभाव्य ऊर्जा
पारस्परिक प्रतिसार,परस्पर परस्परता
परस्पर अपवर्जी,परस्पर अनन्य
परस्पर अपवर्जी घटनाएँ,परस्पर अनन्य कार्यक्रम
परस्पर क्षेप्य कूर्चिकाएँ,परस्पर प्रोजेक्टाइल
परस्पर समाधेय पथ,परस्पर प्रवेशयोग्य मार्ग
परस्पर विचित्र माप,परस्पर अनन्य मोजमाप
मुजिक,mujik
नाल मुखी वेग,कॉर्ड हेड वेग
mv नलिका,mv ट्यूब
माइलर संधारित्र,mylar कॅपेसिटर
"निकट दृष्टि, मायोपिया","मायोपिया, मायोपिया"
मीरियाफोन,मिरियाफोन
N इलेक्ट्रॉन,एन इलेक्ट्रॉन
अविम आघूर्ण गुणांक,स्थिर क्षण गुणांक
N-कोश,एन-शेल
n-पिंड समस्या,n-वस्तुमान समस्या
N-प्रदर्श,एन-डिस्प्ले
n-p-i-n ट्रांजिस्टर,एनपिन ट्रान्झिस्टर
n-p-i-n ट्रायोड ट्रांजिस्टर,एनपिन ट्रायोड ट्रान्झिस्टर
n-विस्थापन,n-विस्थापन
n-विस्थापन नियम,n-विस्थापन नियम
n-प्रकार की चालकता,n-प्रकार चालकता
n-प्ररूपी अर्ध चालक,n-प्रकार सेमीकंडक्टर
संचालनीय ग्रह,चालणारा ग्रह
"नख, कील","नखे, खिळे"
कील शीर्षी बंध,नेल हेड बँड
तथा पूरक,आणि पूरक
तथा पूरक द्वार,आणि पूरक दरवाजे
नैनो,नॅनो
नैनोग्राम (मात्रक),नॅनोग्राम (युनिट)
नैनोमीटर,नॅनोमीटर
नैनो-सेकंड,नॅनो-सेकंद
संकीर्ण बैंड अक्ष,अरुंद बँड अक्ष
संकीर्ण किरणपुंज अवशोषण,अरुंद बीम शोषण
"संकुचित नाक, संकुचित नासिका","संकुचित नाक, संकुचित नाक"
संकीर्ण अवरोध,अरुंद अडथळा
"संकीर्ण-अंतराल स्फुलिंग कोष्ठ, कक्ष",अरुंद-अंतर स्पार्क चेंबर
अनुनासिकन,अनुनासिक
प्राकृतिक बाहुल्य,नैसर्गिक विपुलता
प्राकृतिक सक्रियता,नैसर्गिक क्रियाकलाप
स्वाभाविक प्रवेश्यता,नैसर्गिक प्रवेश
स्वाभाविक ऐन्टेना-आवृत्ति,नैसर्गिक अँटेना वारंवारता
प्राकृतिक पृष्ठभूमीय विकिरण,नैसर्गिक पार्श्वभूमी विकिरण
प्राकृतिक बीटा किरण स्पेक्ट्रम,नैसर्गिक बीटा रे स्पेक्ट्रम
प्राकृतिक परिसीमा प्रतिबंध,नैसर्गिक सीमा निर्बंध
"स्वाभाविक चौड़ाई, नैज चौड़ाई","नैसर्गिक रुंदी, नैसर्गिक रुंदी"
प्राकृतिक पृथुलन,नैसर्गिक वायुवीजन
प्राकृतिक वर्ण अभिग्रहण,नैसर्गिक रंग कॅप्चर
स्वाभाविक संवहन,नैसर्गिक संवहन
स्वाभाविक प्रवात,नैसर्गिक प्रवाह
"स्वाभाविक आवृत्ति, प्राकृतिक आवृत्ति",नैसर्गिक वारंवारता नैसर्गिक वारंवारता
प्राकृतिक ईधन,नैसर्गिक इंधन
प्राकृतिक गामाविकिरण तीव्रता,नैसर्गिक गामा विकिरण तीव्रता
"प्राकृत गैस, प्राकृतिक गैस","नैसर्गिक वायू, नैसर्गिक वायू"
स्वाभाविक रेखा पृथुलता,नैसर्गिक रेषा खंडितता
प्राकृतिक चुंबक,नैसर्गिक चुंबक
प्राकृतिक ध्रुवण घूर्णकता,नैसर्गिक ध्रुवता
"प्राकृतिक दोलन, स्वाभाविक दोलन","नैसर्गिक दोलन, नैसर्गिक दोलन"
स्वाभाविक आवर्तकाल,नैसर्गिक कालावधी
प्राकृतिक विकिरण,नैसर्गिक विकिरण
स्वाभाविक अनुनाद,नैसर्गिक अनुनाद
प्राकृतिक अवस्था,नैसर्गिक अवस्था
सहज प्रणाली,अखंड प्रणाली
स्वाभाविक सहन सीमा,नैसर्गिक सहिष्णुता मर्यादा
स्वाभाविक सहन परिसर,नैसर्गिक सहिष्णुता श्रेणी
प्राकृतिक त्रिफलक,नैसर्गिक त्रिकोण
प्राकृतिक प्ररूपण,नैसर्गिक मॉडेलिंग
प्राकृतिक यूरेनियम रिऐक्टर,नैसर्गिक युरेनियम अणुभट्टी
