Kannada,Malayalam
ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ,ലഗ്രാഞ്ചിന്റെ പ്രവർത്തനം
ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು,ലഗ്രാഞ്ചിന്റെ ഗുണിതങ്ങൾ
ಲ್ಯಾಮಿನಾ,ലാമിന
ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ,ലാപ്ലേസ് രൂപാന്തരം
ದೊಡ್ಡ ಸಂಖ್ಯೆ,വലിയ സംഖ്യ
ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ),ഒളിഞ്ഞിരിക്കുന്ന റൂട്ട് (=സവിശേഷമായ റൂട്ട്)
ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ,ലാറ്ററൽ ഉപരിതലം
ಲ್ಯಾಟಿನ್ ಚೌಕ,ലാറ്റിൻ ചതുരം
ಲ್ಯಾಟಸ್ ಗುದನಾಳ,ലാറ്റസ് മലാശയം
ಕಾನೂನು,നിയമം
ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು,വേഗത കൂട്ടുന്നതിനുള്ള നിയമം
ಸಂಕಲನದ ಕಾನೂನು,അഡിറ്റിവിറ്റി നിയമം
ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು,റിട്ടേൺ കുറയ്ക്കുന്നതിനുള്ള നിയമം
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ,ഗുരുത്വാകർഷണ നിയമം
ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು,ഗ്രൂപ്പുകൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം
ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ,വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം
ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು,ചെലവ് വർദ്ധിപ്പിക്കുന്നതിനുള്ള നിയമം
ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು,സൂചികകളുടെ നിയമം
ಜಡತ್ವದ ನಿಯಮ,ജഡത്വ നിയമം
ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು,വലിയ സംഖ്യകളുടെ നിയമം
ಸಂಭವನೀಯತೆಯ ಕಾನೂನು,സാധ്യത നിയമം
ಸೈನ್ಸ್ ಕಾನೂನು,സൈനുകളുടെ നിയമം
ಘಾತಗಳ ಕಾನೂನುಗಳು,എക്‌സ്‌പോണന്റുകളുടെ നിയമങ്ങൾ
ಚಲನೆಯ ನಿಯಮಗಳು,ചലന നിയമങ്ങൾ
ಪದರ,പാളി
ಪ್ರಮುಖ ಗುಣಾಂಕ,മുൻനിര ഗുണകം
ಪ್ರಮುಖ ಕರ್ಣೀಯ,പ്രമുഖ ഡയഗണൽ
ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್,മുൻനിര സബ്മാട്രിക്സ്
ಪ್ರಮುಖ ಪದ,മുൻനിര പദം
ಕನಿಷ್ಠ,കുറഞ്ഞത്
ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM),ഏറ്റവും കുറഞ്ഞ പൊതു ഗുണിതം (LCM)
ಕನಿಷ್ಠ ಅಂಶ,ഏറ്റവും കുറഞ്ഞ ഘടകം
ಕನಿಷ್ಠ ಚೌಕ,ഏറ്റവും കുറഞ്ഞ ചതുരം
ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ,ഏറ്റവും കുറഞ്ഞത് മുകളിലെ പരിധി
ಎಡ ಕೋಸೆಟ್,ഇടത് കോസെറ്റ്
ಎಡಗೈ,ഇടം കയ്യൻ
ಎಡಗೈ ತಿರುಪು,ഇടത് കൈ സ്ക്രൂ
ಎಡ ವಿಲೋಮ,ഇടത് വിപരീതം
ಎಡ ಗುಣಾಕಾರ,ഇടത് ഗുണനം
ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ,ലെബ്നിറ്റ്സ് ഫോർമുല
ಉದ್ದ,നീളം
ಲೆಪ್ಟೋಕುರ್ಟಿಕ್,ലെപ്റ്റോകുർട്ടിക്
ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್,leptokurtic വക്രം
ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್,leptokurtosis
ಮಟ್ಟದ ಕರ್ವ್,ലെവൽ കർവ്
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,ആത്മവിശ്വാസത്തിന്റെ നിലവാരം
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,പ്രാധാന്യത്തിന്റെ തലം
ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ,നിഘണ്ടുശാസ്ത്രപരമായി
ನಿಘಂಟು ಕ್ರಮ,നിഘണ്ടു ക്രമം
ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ,സാധ്യതാ പ്രവർത്തനം
ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ,സാധ്യതാ അനുപാത പരിശോധന
ಮಿತಿ,പരിധി
ಸೀಮಿತಗೊಳಿಸುವುದು,പരിമിതപ്പെടുത്തുന്നു
ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ,പരിമിതപ്പെടുത്തുന്ന മൂല്യം
ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ,പരിമിതപ്പെടുത്തുന്ന വേഗത
ಸರಾಸರಿ ಮಿತಿ,അർത്ഥത്തിൽ പരിധി
ಏಕೀಕರಣದ ಮಿತಿ,സംയോജനത്തിന്റെ പരിധി
ಅನುಕ್ರಮದ ಮಿತಿ,ക്രമത്തിന്റെ പരിധി
ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್),പരിധി പോയിന്റ് (=ക്ലസ്റ്റർ പോയിന്റ്)
ಮಿತಿ ವೇಗ,വേഗത പരിമിതപ്പെടുത്തുക
ಸಾಲು,ലൈൻ
ರೇಖೀಯ,രേഖീയമായ
ರೇಖೀಯ ಬೀಜಗಣಿತ,രേഖീയ ബീജഗണിതം
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,രേഖീയ ബീജഗണിത സമവാക്യം
ರೇಖೀಯ ಅಂದಾಜು,രേഖീയ ഏകദേശം
ರೇಖೀಯ ಲಕ್ಷಣ,രേഖീയ അസിംപ്റ്റോട്ട്
ರೇಖೀಯ ಗುಣಾಂಕ,രേഖീയ ഗുണകം
ರೇಖೀಯ ಸಂಯೋಜನೆ,രേഖീയ സംയോജനം
ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು,രേഖീയ നിയന്ത്രണങ്ങൾ
ರೇಖೀಯ ಅವಲಂಬನೆ,രേഖീയ ആശ്രിതത്വം
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
ರೇಖೀಯ ಆಯಾಮ,രേഖീയ അളവ്
ರೇಖೀಯ ಸಮೀಕರಣ,രേഖീയ സമവാക്യം
ರೇಖೀಯ ರೂಪ,രേഖീയ രൂപം
ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ,ലീനിയർ ഫ്രാക്ഷണൽ ട്രാൻസ്ഫോർമേഷൻ
ರೇಖೀಯ ಕಾರ್ಯ,രേഖീയ പ്രവർത്തനം
ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ,ലീനിയർ ഫങ്ഷണൽ
ರೇಖೀಯ ಗುಂಪು,രേഖീയ ഗ്രൂപ്പ്
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,രേഖീയ സ്വാതന്ത്ര്യം
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,രേഖീയ സ്വതന്ത്ര ബന്ധം
ರೇಖೀಯ ಅಸಮಾನತೆ,രേഖീയ അസമത്വം
ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ലീനിയർ ഇൻഹോമോജീനിയസ് ഡിഫറൻഷ്യൽ സമവാക്യം
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,ലീനിയർ ഇന്റർപോളേഷൻ
ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം
ರೇಖೀಯತೆ,രേഖീയത
ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,രേഖീയമായി ആശ്രയിക്കുന്നത്
ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ,രേഖീയമായി സ്വതന്ത്രമായ
ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್,ലീനിയർ മാപ്പിംഗ്
ರೇಖೀಯ ಕ್ರಮ,രേഖീയ ക്രമം
ರೇಖೀಯ ಆದೇಶ,രേഖീയ ക്രമപ്പെടുത്തൽ
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ലീനിയർ പ്രോഗ്രാമിംഗ്
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್,ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,ലീനിയർ റിഗ്രഷൻ
ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ,ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
ರೇಖೀಯ ಸಂಬಂಧ,രേഖീയ ബന്ധം
ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್),ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്)
ರೇಖೀಯ ಉಪಸ್ಥಳ,രേഖീയ ഉപസ്ഥലം
ರೇಖೀಯ ರೂಪಾಂತರ,രേഖീയ പരിവർത്തനം
ರೇಖೀಯ ಪ್ರವೃತ್ತಿ,രേഖീയ പ്രവണത
ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು,രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്
ರೇಖೀಯ ವೇಗ,രേഖീയ പ്രവേഗം
ಸಾಲಿನ ಅವಿಭಾಜ್ಯ,ലൈൻ ഇന്റഗ്രൽ
ಛೇದನದ ಸಾಲು,കവലയുടെ വരി
ಹಿಂಜರಿತದ ಸಾಲು,റിഗ്രഷൻ ലൈൻ
ಸ್ಥಳೀಯ ವೆಕ್ಟರ್,പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ
ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್,പ്രാദേശിക ഒപ്റ്റിമൽ
ಸ್ಥಳ,സ്ഥലം
ಲಾಗ್,ലോഗ്
ಲಾಗರಿಥಮಿಕ್,ലോഗരിഥമിക്
ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ,ലോഗരിഥമിക് കൃത്യത
ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ,ലോഗരിഥമിക് കണക്കുകൂട്ടൽ
ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್,ലോഗരിഥമിക് വക്രം
ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ,ലോഗരിഥമിക് ഡെറിവേറ്റീവ്
ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ,ലോഗരിഥമിക് വ്യത്യാസം
ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ,ലോഗരിഥമിക് ഫംഗ്ഷൻ
ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ),ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി)
ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,ലോഗരിഥമിക് സാധാരണ വിതരണം
ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ,ലോഗരിഥമിക് ബന്ധം
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,ലോഗരിഥമിക് സ്കെയിൽ
ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ,ലോഗരിഥമിക് സീരീസ്
ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ),ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം)
ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್),ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ)
ಲಾಗರಿಥಮ್ (ಲಾಗ್),ലോഗരിതം (ലോഗ്)
ತರ್ಕ,യുക്തി
ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ,യുക്തിപരമായി തുല്യം
ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್,ലോജിസ്റ്റിക് കർവ്
ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ,ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ
ರೇಖಾಂಶ,രേഖാംശം
ಲೂಪ್,ലൂപ്പ്
ಲಾಟರಿ,ലോട്ടറി
ಕೆಳಗಿನ ಬಾರ್,താഴ്ന്ന ബാർ
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",താഴ്ന്ന പരിധി
ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ,ലോവർ റീമാൻ ഇന്റഗ്രൽ
ಕಡಿಮೆ ಮೊತ್ತ,കുറഞ്ഞ തുക
ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,താഴ്ന്ന ത്രികോണ മാട്രിക്സ്
ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ,മക്ലൗറിൻ വിപുലീകരണം
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,മാന്ത്രിക സംഖ്യ
ಮಾಯಾ ಚೌಕ,മാന്ത്രിക ചതുരം
ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ),മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു)
ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ,മെയിൽ അയച്ച ചോദ്യാവലി
ಮೇಲ್ ಸಮೀಕ್ಷೆ,മെയിൽ സർവേ
ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್),മേജറന്റ് (മുകളിലെ പരിധി)
ಪ್ರಮುಖ ಚಾಪ,പ്രധാന ആർക്ക്
ಪ್ರಮುಖವಾದ ಸೆಟ್,മേജറൈസ്ഡ് സെറ്റ്
ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,നിരവധി മൂല്യവത്തായ പ്രവർത്തനം
ನಕ್ಷೆ,ഭൂപടം
ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ,സെറ്റിലേക്ക് മാപ്പ്
ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್,ഒരു സെറ്റിന്റെ മാപ്പിംഗ്
ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ,നാമമാത്ര സംഭാവ്യത
ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ,ഗണിത വിശകലനം
ಗಣಿತದ ವಾದ,ഗണിത വാദം
ಗಣಿತ ಕೇಂದ್ರ,ഗണിതശാസ്ത്ര കേന്ദ്രം
ಗಣಿತದ ಸಂಕೀರ್ಣತೆ,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
ಗಣಿತದ ನಿರೀಕ್ಷೆ,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
ಗಣಿತದ ರೂಪ,ഗണിത രൂപം
ಗಣಿತದ ಸೂತ್ರೀಕರಣ,ഗണിതശാസ്ത്ര രൂപീകരണം
ಗಣಿತದ ಗುರುತು,ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി
ಗಣಿತದ ತರ್ಕ,ഗണിതശാസ്ത്ര യുക്തി
ಗಣಿತದ ಮಾದರಿ,ഗണിത മാതൃക
ಗಣಿತದ ಕಲ್ಪನೆ,ഗണിതശാസ്ത്ര ആശയം
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್,മാട്രിക്സ് ഡിഗണലൈസേഷൻ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,മാട്രിക്സ് വിപരീതം
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,മാട്രിക്സ് വിപരീതം
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,മാട്രിക്സ് ആവർത്തന രീതി
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ,മാട്രിക്സ് രീതി
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ,മാട്രിക്സ് ഗുണനം
ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್,മാട്രിക്സ് ഓപ്പറേറ്റർ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ,മാട്രിക്സ് ബഹുപദം
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ,മാട്രിക്സ് പ്രിന്റിംഗ്
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ,മാട്രിക്സ് ഉൽപ്പന്നം
ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ,പരമാവധി
ಗರಿಷ್ಠ,പരമാവധി
ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ,പരമാവധി കേവല മൂല്യം
ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ,പരമാവധി എഫ്-അനുപാതം
ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ,പരമാവധി സാധ്യത
ಗರಿಷ್ಠ,പരമാവധി
ಗರಿಷ್ಠ ಮಾನದಂಡ,പരമാവധി മാനദണ്ഡം
ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ,ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
ವಿಚಲನ ಎಂದರ್ಥ,അർത്ഥം വ്യതിയാനം
ಚದರ ವಿಚಲನ ಎಂದರ್ಥ,അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം
ಅಂದರೆ ಚದರ ದೋಷ,സമചതുര പിശക് അർത്ഥമാക്കുന്നു
ಸರಾಸರಿ ಮೌಲ್ಯ,ശരാശരി മൂല്യം
ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ,ശരാശരി മൂല്യ സിദ്ധാന്തം
ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ,കുർട്ടോസിസിന്റെ അളവ്
ಮಧ್ಯಮ,ഇടത്തരം
ಮಧ್ಯಮ ಕೇಂದ್ರ,മീഡിയൻ സെന്റർ
ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್,mesokurtic വക്രം
ಮೆಸೊಕರ್ಟೋಸಿಸ್,mesokurtosis
ಸಂದೇಶ,സന്ദേശം
ವಿಧಾನ,രീതി
ನಿರ್ಮೂಲನ ವಿಧಾನ,ഉന്മൂലനം രീതി
ವಿಲೋಮ ವಿಧಾನ,വിപരീത രീതി
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,ആവർത്തന രീതി
ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ,ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി
ಕ್ಷಣಗಳ ವಿಧಾನ,നിമിഷങ്ങളുടെ രീതി
ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ,സമാന ത്രികോണങ്ങളുടെ രീതി
ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ,കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി
ಸಂಕಲನ ವಿಧಾನ,സംഗ്രഹത്തിന്റെ രീതി
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ,നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി
ಮೆಟ್ರಿಕ್ ಜಾಗ,മെട്രിക് സ്പേസ്
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,മെട്രിക് സിസ്റ്റം
ಮೆಟ್ರಿಕ್ ಘಟಕ,മെട്രിക് യൂണിറ്റ്
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,സൂക്ഷ്മ സിദ്ധാന്തം
ಮಧ್ಯಮ,മധ്യഭാഗം
ಮಧ್ಯಮ ಅವಧಿ,മധ്യകാലഘട്ടം
ಮಧ್ಯ ಬಿಂದು,മധ്യ പോയിന്റ്
ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ,മിഡ് പോയിന്റ് ഫോർമുല
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,കുറഞ്ഞ ബഹുപദം
ಕನಿಷ್ಠ ತತ್ವ,മിനിമാക്സ് തത്വം
ಕನಿಷ್ಠ,ഏറ്റവും കുറഞ്ഞത്
ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ),മിനിമം പോയിന്റ് (വക്രത്തിന്റെ)
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,ഏറ്റവും കുറഞ്ഞ ബഹുപദം
ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ,ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്
ಚಿಕ್ಕ ಚಾಪ,മൈനർ ആർക്ക്
ಸಣ್ಣ ಅಕ್ಷ,ചെറിയ അക്ഷം
ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ,മൈനറൈസ്ഡ് ഉപവിഭാഗം
ಮೈನಸ್,മൈനസ്
ಮೈನಸ್ ಚಿಹ್ನೆ,മൈനസ് ചിഹ്നം
ಮಿಶ್ರ ಭಾಗ,മിക്സഡ് ഫ്രാക്ഷൻ
ಮಿಶ್ರ ತಂತ್ರ,സമ്മിശ്ര തന്ത്രം
ಮೋಡ್,മോഡ്
ಮಾಡ್ಯುಲಸ್,മോഡുലസ്
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
ಕ್ಷಣ,നിമിഷം
ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ,നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം
ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ,ഒരു ശക്തിയുടെ നിമിഷം
ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ,ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം
ಜಡತ್ವದ ಕ್ಷಣ,ജഡത്വത്തിന്റെ നിമിഷം
ಆವೇಗದ ಕ್ಷಣ,വേഗതയുടെ നിമിഷം
ಆವೇಗ,ആക്കം
ಏಕಪದೀಯ,ഏകപക്ഷീയമായ
ಏಕರೂಪ,ഏകരൂപം
ಏಕರೂಪತೆ,മോണോമോർഫിസം
ಏಕತಾನತೆ,ഏകതാനം
ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ,ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം
ಏಕತಾನತೆಯಿಂದ,ഏകതാനമായി
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ,ഏകതാനമായി വർദ്ധിക്കുന്ന വല
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
ಏಕತಾನತೆಯ ಕಾರ್ಯ,ഏകതാനമായ പ്രവർത്തനം
ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ
ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ,മോണ്ടെ കാർലോ രീതി
ಮೊರ್ರಾ (ಆಟ),മോറ (കളി)
ಮರಣ ಅಂಕಿಅಂಶಗಳು,മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ
ಅತ್ಯಂತ ಸಂಭವನೀಯ,ഏറ്റവും സാധ്യതയുള്ളത്
ಚಲನೆ,ചലനം
ಚಲಿಸುವ ಸರಾಸರಿ,മാറുന്ന ശരാശരി
ಎಂ-ಸ್ಪೇಸ್,എം-സ്പെയ്സ്
ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ,ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്
ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ,ബഹുവിധ തീരുമാന പ്രശ്നം
ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ,ബഹുമുഖ സാധാരണ വിതരണം
ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ
ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം
ಬಹುಪದೀಯ,ബഹുപദം
ಬಹುಪದೀಯ ವಿತರಣೆ,ബഹുപദ വിതരണം
ಬಹು,ഒന്നിലധികം
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
