Tamil,Malayalam
பதுமராகம்,ഹയാസിൻ
ஹைலீன்,ഹയാലിൻ
பளிங்குக்கசியிழையம்,ഹയാലിൻ തരുണാസ്ഥി
ஹைலூரோனிடேஸ்,ഹീലുറോണിഡേസ്
கலப்பின,ഹൈബ്രിഡ്
கலப்பின கண்டுபிடிப்பு,ഹൈബ്രിഡ് അദൃശ്യത്വം
எஃப் 1 விதைகளின் கலப்பின,എഫ് 1 വിത്തുകളുടെ ഹൈബ്രിഡ്
கலப்பின மலட்டுத்தன்மை,ഹൈബ്രിഡ് വന്ധ്യത
கலப்பின வாகன தொழில்நுட்பம்,ഹൈബ്രിഡ് വാഹന സാങ്കേതികവിദ്യ
ஹைட்ரார்க் வெற்றி,ഹൈഡ്രാൾഡ് എവർ
நீரேற்றம் ஷெல்,ജലാംശം ഷെൽ
ஹைட்ரிக்,ജലവാഹിത്യ
ஹைட்ரில்லா,ഹൈഡ്രില്ല
ஹைட்ரஜன் பிணைப்பு,ഹൈഡ്രജൻ ബോണ്ട്
ஹைட்ரஜன் சயனைடு,ഹൈഡ്രജൻ സയനൈഡ്
ஹைட்ரஜன் கரு,ഹൈഡ്രജൻ ന്യൂക്ലിയസ്
ஹைட்ரோலேஸ்,ജലവൈകരണം
நீர்நிலை சுழற்சி,ജലവിശ്വാസ ചക്രം
ஹைட்ரோலைசிங்,ഹൈഡ്രോളിംഗിംഗ്
ஹைட்ரோலைடிக் பிளவு,ഹൈഡ്രോലൈറ്റിക് പിളർപ്പ്
ஹைட்ரோனஸ்டி,ഹൈഡ്രോൺസാസ്
ஹைட்ரோஃபிலிக்,ഹൈഡ്രോഫിലിക്
ஹைட்ரோஃபிலி,ഹൈഡ്രോഫിലി
ஹைட்ரோஃபிலி,ഹൈഡ്രോഫിലി
ஹைட்ரோபோபிக்,ഹൈഡ്രോഫോബിക്
ஹைட்ரோஃபைட்,ഹൈഡ്രോഫൈറ്റ്
ஹைட்ரோபோனிக்ஸ்,ഹൈഡ്രോപോണിക്സ്
ஹைட்ரோஸ்பியர்,ഹൈഡ്രോഫിയർ
நீர்நிலை அழுத்தம்,ഹൈഡ്രോസ്റ്റാറ്റിക് സമ്മർദ്ദം
நீர் வெப்ப சுற்றுச்சூழல் அமைப்பு,ഹൈഡ്രോതർമൽ ഇക്കോസിസ്റ്റം
நீர் வெப்ப வென்ட்,ഹൈഡ്രോതർമൽ വെന്റ്
ஹைட்ராக்சைல் குழு,ഹൈഡ്രോക്സൈൽ ഗ്രൂപ്പ്
அருமையான,ഹൈഗ്രിക്
ஹைலா (மர தவளை),ഹൈല (ട്രീ തവള)
ஹைமன்,Home
ஹையோயிட்,Iod
ஹையாய்டு எலும்பு,ഹ്യൂയ്യോഡ് അസ്ഥി
ஹைபந்தோடியம்,ഹൈപ്പോത്തിയം
ஹைப்பர் கொழுப்பு,ഹൈപ്പർ കൊളസ്ട്രോൾമിയ
ஹைப்பர் கிளைசீமியா,ഹൈപ്പർ ഗ്ലൈസീമിയ
ஹைபர்கெராடோசிஸ்,ഹൈപ്പർകെരാറ്റോസിസ്
ஹைபர்பாரடைராய்டிசம்,ഹൈപ്പർപാറൈറോയിഡിസം
ஹைப்பர் பிளேசியா,ഹൈപ്പർപ്ലാസിയ
ஹைபர்சென்சிட்டிவிட்டி,ഹൈപ്പർസെൻസിറ്റിവിറ്റി
உயர் இரத்த அழுத்தம்,രക്താതിമർദ്ദങ്ങൾ
ஹைப்பர் தைராய்டிசம்,ഹൈപ്പർതൈറോയിഡിസം
ஹைபர்டோனிக்,ഹൈപ്പർടോട്ടിക്
ஹைபா,എസ്യ്പ്പ്
ஹைபீன்,ഹൈഫെൻ
ஹைபோகாண்ட்ரியா,ഹൈപ്പോകോണ്ട്രിയ
ஹைபோகோடைல்,ഹൈപ്പോകോട്ടൈൽ
இரத்தச் சர்க்கரைக் குறைவு,ഹൈപ്പോഗ്ലൈസീമിയ
ஹைப்கோனாடிசம்,ഹിപ്ലോണാഡിസം
இரத்தச் சர்க்கரை,ഹൈപ്പോജിനസ്
ஹைபோகினி,ഹൈപ്പോജിനി
ஹைபோலிம்னியன்,ഹൈപ്പോളിംനിയൻ
ஹைபோபராதைராய்டிசம்,ഹൈപ്പോപാറതിറോയിഡിസം
ஹைப்போபார்னக்ஸ்,ഹൈപ്പോഫറിനാങ്കാരം
ஹைப்போஸ்டோம்,ഹൈപ്പോം
ஹைப்போஸ்டோம்,ഹൈപ്പോം
ஹைபோதாலமஸ்,ഹൈപ്പോതലാലുമസ്
கருதுகோள்,അനുമാനസം
அனுமான கோர்டேட்,സാങ്കൽപ്പിക കീപ്പ്
அனுமான முன்மொழிவு,സാങ്കൽപ്പിക നിർദ്ദേശം
ஹைப்போ தைராய்டிசம்,ഹൈപ്പോതൈറോയിഡിസം
ஹைபோடோனிக்,ഹൈപ്പോട്ടണിക്
ஹைபோடோனிக் தீர்வு,ഹൈപ്പോടോണിക് പരിഹാരം
ஹைராக்கோதேரியம்,ഹൈരാക്കോഥീയം
பனியுகம்,ഹിമയുഗം
இச்ச்தியோபிஸ்,Ichthyophis
அடையாளம் காணல்,തിരിച്ചറിയല്
இடியோகிராம்,Idiogram
இடியோகிராம்,Idiogram
இகுவானா,ഇഗ്വാന
Ileum,Ileum
ஒளிரும் மாதிரி,പ്രകാശിപ്പിക്കുന്ന സാമ്പിൾ
வெளிச்சம்,ദീപക്കാഴ്ച
படம்,പതിഛായ
தூண்டுதல் அழுத்தம்,പുലർച്ചെ സമ്മർദ്ദം
தூண்டுதல்,പുണ്യ
உள்வைப்பு,അടുക്കുക
தூண்டுதல்,ഇമ്യൂണിവേേഷൻ ഇംബ്രേറ്റ് ചെയ്യുക
குடியேறியவர்,കുടിയേറ്റക്കാരന്
குடியேற்றம்,കുടിയേറ്റം
குடியேற்றம்,കുടിയേറ്റം
அழியாத,അനശ്വരമാക്കുക
நோய் எதிர்ப்பு சக்தியின் பதில் செயல்,രോഗപ്രതിരോധ പ്രതികരണം
நோய் எதிர்ப்பு அமைப்பு,രോഗപ്രതിരോധ സംവിധാനം
நோயெதிர்ப்பு அமைப்பு கோளாறு,രോഗപ്രതിരോധ സിസ്റ്റം ഡിസോർഡർ
நோய் எதிர்ப்பு சக்தி,രോഗപതിരോധശക്തി
நோயெதிர்ப்பு-சமரசம்,ഇമ്മ്യൂണോ-വിട്ടുവീഴ്ച
இம்யூனோ குறைபாடு நோய்,ഇമ്യൂണോ കുറവ് രോഗം
இம்யூனோ எலக்ட்ரோபோரேசிஸ்,ഇമ്യൂണോ ഇലക്ട്രോഫോറെസിസ്
இம்யூனோ ஃப்ளோரசன்ட் ஆன்டிபாடி லேபிளிங்,ഇമ്യൂണോ ഫ്ലൂറസെന്റ് ആന്റിബോഡി ലേബലിംഗ്
இம்யூனோ சோர்பென்ட் மதிப்பீடு,ഇമ്മ്യൂണോ സോർബന്റ് അസ്സെ
இம்யூனோ அடக்குமுறை சிகிச்சை,ഇമ്മ്യൂണോ അടിച്ചമർത്തൽ തെറാപ്പി
இம்யூனோ அடக்கி,ഇമ്മ്യൂണോ അടിച്ചമർത്തൽ
நோயெதிர்ப்பு,ഇമ്മ്യൂണോജെനിക്
இம்யூனோகுளோபூலின்,ഇമ്യൂണോഗ്ലോബുലിൻ
நோயெதிர்ப்பு,ഇമ്മ്യൂണോളജി
இம்யூனோமோடூலேட்டர்,ഇമ്യൂണോമോഡുലേറ്റർ
இம்யூனோபோடென்டேஷன் சிகிச்சை,ഇമ്യൂനോപ്പൊട്ടന്റേഷൻ തെറാപ്പി
நோயெதிர்ப்பு தடுப்பு மருந்து,രോഗപ്രതിരോധ മരുന്ന്
Imunothery சிகிச்சை,ഇമുനുതെറാപ്പി
இம்பரிபின்னேட்,Imaripinnate
BARBRATH,Impomatat
தெளிவற்ற,അപഹരമപരമായ
உள்வைப்பு,ഇംപ്ലാന്റ്
உள்வைப்பு,ഇംപ്ലാന്റേഷൻ
மேம்படுத்தப்பட்ட விதை,മെച്ചപ്പെട്ട വിത്ത്
மேம்படுத்தப்பட்ட வகை,മെച്ചപ്പെട്ട ഇനം
சிட்டுவில்,അവസ്ഥയിൽ
ஆய்வுக்கூட சோதனை முறையில்,വിട്രോയിൽ
விட்ரோ கருத்தரித்தல் (ஐவிஎஃப்),വിട്രോ ഫെർട്ടിലൈസേഷനിൽ (IVF)
உயிருள்ள,വിവോയിൽ
செயலற்றது,അലസമായ
Inbred வரி,ഇൻബ്രെഡ് ലൈൻ
இனப்பெருக்கம்,വളർന്നുവരുന്ന
மறுசீரமைப்பு நிகழ்வு,വീണ്ടും സംയോജനം
எரித்தல்,ഇഞ്ചന
வெட்டுதல்,ചിരി
சேர்க்கும் உடல்,ഉൾപ്പെടുത്തൽ ശരീരം
பொருத்தமற்ற நடத்தை,പൊരുത്തമില്ലാത്ത സ്വഭാവം
பொருந்தாத தன்மை,പൊരുത്തക്കേട്
பொருந்தாத தன்மை,പൊരുത്തക്കേട്
முழுமையற்ற ஆதிக்கம்,അപൂർണ്ണമായ ആധിപത്യം
இன்குபேட்டர்,ഇൻകുബേറ്റർ
பதவி,സാമ്വാനായ
Incus,ആനുകലം
அண்டீசண்ட் பழம்,ഇടപഴകുന്ന ഫലം
உள்தள்ளப்பட்டது,ഇൻഡന്റ് ചെയ്തു
சுயாதீன வகைப்படுத்தல்,സ്വതന്ത്ര തരം
சுயாதீன மரபணு,സ്വതന്ത്ര ജീര്
வேளாண் ஆராய்ச்சி கவுன்சில்,ഇന്ത്യൻ കൗൺസിൽ ഓഫ് അഗ്രികൾച്ചറൽ റിസർച്ച്
இந்திய சால்மன்,ഇന്ത്യൻ സാൽമൺ
காட்டி இனங்கள்,ഇൻഡിക്കേറ്റർ സ്പീഷീസ്
மருத்துவத்தின் உள்நாட்டு அமைப்பு,തദ്ദേശീയ-വൈദ്യശാസ്ത്രം
இண்டிகோஃபெரா,ഇൻഡിഗോഫെറ
உட்புற மாசுபாடு,ഇൻഡോർ മലിനീകരണം
தூண்டப்பட்ட இயக்கம்,പ്രേരിപ്പിച്ച ചലനം
தூண்டப்பட்ட பிறழ்வு,ഇൻഡ്യൂസ്ഡ് മ്യൂട്ടേഷൻ
தூண்டல்,സൂചിക
தூண்டல் மரபணு,Inducer ജീൻ
தூண்டக்கூடிய கட்டுப்பாடு,നിർണ്ണയിക്കാനാവാത്ത നിയന്ത്രണം
தூண்டக்கூடிய நொதி,സാഡുബിൾ എൻസൈം
புற்றுநோயின் தூண்டல்,കാൻസർ ഇൻഡക്ഷൻ
தொழில்துறை மெலனிசம்,വ്യാവസായിക മേലാതന്ത്രം
தொழில்துறை மாசுபாடு,വ്യാവസായിക മലിനീകരണം
தொழில்துறை புகை,വ്യാവസായിക പുക
அறிவிப்பு மாறுபட்ட நுண்ணோக்கி,അന്തർലീനമായ വൈകല്യമുള്ള മൈക്രോസ്കോപ്പി
விவரிக்க முடியாத வளங்கள்,ഒഴിച്ചുകൂടാനാവാത്ത ഉറവിടങ്ങൾ
தொற்று நோய்,പകർച്ച വ്യാധി
தொற்று,പകത
அனுமானம்,അനുമാനം
தாழ்வான சிறுமூளை பென்குல்,ഇൻഫീയർ സെറിബെല്ലാർ പൂങ്കുലത്തണ്ട്
தாழ்வான மெசென்ட்ரிக் கேங்க்லியன்,ഇൻഫീയർ മെസെൻട്രിക് ഗാംഗ്ലിയൻ
எல்லையற்ற,അനന്തമായ
அழற்சி,ജലനം
அழற்சி தடை,കോശജ്വലന തടസ്സം
அழற்சி எதிர்வினை,കോശജ്വലന പ്രതികരണം
அழற்சி பதில்,കോശജ്വലന പ്രതികരണം
வீக்கம்,വിലക്കയറ്റം
மஞ்சரி,പൂങ്കുലകൾ
குளிர் காய்ச்சல்,പകര്ച്ചപ്പനി
வருகை,പവാഹം
அகச்சிவப்பு சுரப்பி,ഇൻഫ്രാോർബിറ്റൽ ഗ്രന്ഥി
இன்பண்டிபுலம்,Upundumul
உட்கொண்ட உணவு,കഴിച്ച ഭക്ഷണം
உட்கொள்ளல்,കഴിവിനുള്ളത്
இம்பினினல் கால்வாய்,ഇംഗ്ലിനൽ കനാൽ
இங்ஜினல் குடலிறக்கம்,ഇംഗ്ലിനൽ ഹെർണിയ
பரம்பரை,പിന്തുടര്ച്ച
பரம்பரை மூலக்கூறு நோய்,പാരമ്പര്യമായി ലഭിച്ച മോളിക്യുലർ രോഗം
தடுக்கவும்,തടയുക
தடுக்கப்பட்டது,തടഞ്ഞു
ஹார்மோனைத் தடுக்கும்,ഹോർമോണിനെ തടയുന്നു
தடுப்பு,തടസ്സം
தடுப்பு பெப்டைட்,ഹിതിബിടി പെപ്റ്റൈഡ്
துவக்கம்,തുടക്കം
துவக்கி,ഇനീഷ്യേറ്റര്
செலுத்தப்பட்டது,കുത്തിവച്ചു
காயம்,ഹാനി
இன்லெட்,പവേശനമാര്ഗ്ഗം
உள்ளார்ந்த நோய் எதிர்ப்பு சக்தி,സ്വതസിദ്ധമായ പ്രതിരോധശേഷി
கனிம பரிணாமம்,അജൈക് പരിണാമം
கனிம பொருள்,അജൈവ മെറ്റീരിയൽ
Inositoltriphoshate,Inositoltiphoshoshate
ஊட்டச்சத்து உள்ளீடு,പോഷകങ്ങളുടെ ഇൻപുട്ട്
பூச்சி,പുഴു
பூச்சி போர்ப்ளர்,പ്രാണികൾ കഴിക്കുന്ന വാർബ്ലർ
பூச்சி பூச்சி,പ്രാണികളുടെ കീടങ്ങൾ
பூச்சி எதிர்ப்பு,പ്രാണികളെ പ്രതിരോധം
பூச்சி,സീനിസെക്ട
பூச்சிக்கொல்லி புரதம்,കീടനാശിനി പ്രോട്ടീൻ
பூச்சிக்கொல்லி,കീടനാശിനി
பூச்சி,കീടല്യം
பூச்சிய ஆலை,കീടനാശിനി ചെടി
கருவூட்டுதல்,നിര്വണി
செருகும் செயலிழப்பு,ഇൻഫറൽ നിർബന്ധിത
தூண்டுதல் திறன்,പ്രചോദനാത്മകമായ ശേഷി
இன்ஸ்பிரேட்டரி ரிசர்வ் தொகுதி,പ്രചോദനാത്മക കരുതൽ അളവ്
இயற்கையான அதிகரிப்பின் இன்ஸ்டரின்டிக் வீதம்,സ്വാഭാവിക വർദ്ധനവിന്റെ ആധിപത്യ നിരക്ക്
காப்பீடு,ബന്ധമില്ലാതാക്കുക
இன்சுலின்,ഇന്സുലിന്
ஒருங்கிணைந்த புரதம்,ഇന്റഗ്രൽ പ്രോട്ടീൻ
ஒருங்கிணைக்கவும்,സമനയിക്കുക
ஒருங்கிணைப்பு,സംയോജനം
உள்,സംയുക്തവും
உள் நெஃப்ரிடியம்,സംയുക്തമരുന്ന് നെഫ്രിഡിയം
தொடர்பு,ഇടപെടല്
எதிர்மறை விளைவுடன் தொடர்பு,നെഗറ്റീവ് ഇഫക്റ്റിനുമായുള്ള ഇടപെടൽ
இடைமுக செப்டம்,ഇന്റർട്രീറ്റ് സെപ്തം
இனப்பெருக்கம்,ഇടപെടുന്ന
இனப்பெருக்கம்,വ്യക്തിഗരചലിംഗ് വ്യക്തിഗത
இடைக்கால,ഇന്റർകാലാരി
ஒன்றோடொன்று வட்டு,ഇന്റർക്യൂലേറ്റഡ് ഡിസ്ക്
இன்டர்செல்லுலர் மேட்ரிக்ஸ்,ഇന്റർസെല്ലുലാർ മാട്രിക്സ്
இன்டர்செல்லுலர் இடம்,ഇന്റർസെല്ലുലാർ സ്പേസ്
இடைமறிப்பு,തടസ്സം
இடைமறிப்பு,തടസ്സം
இடை-சங்கிலி பிணைப்பு,ഇന്റർ-ചെയിൻ ബോണ്ട്
இன்டர்டோப்லெட் படைப்பிரிவு,ഇന്റർഡ ouലെ ബ്രിഗേഡ്
இடைக்கால காம்பியம்,ഇന്റർഫാസ്കലർ കാംബുണ്ട്
இடைக்கால இடம்,ഇന്റർമെംബ്രൻസ് സ്ഥലം
இடைமுகம்,ഇന്റർഫേസ്
இடைமுக குரோமோசோம்,ഇന്റർഫാസ് ക്രോമസോം
குறுக்குவெட்டு செப்டம்,ഇന്റർസെഗെമെന്റൽ സെപ്തം
இடைக்கால காம்பியம்,ഇന്റർഫാസ്കലർ കാംബുണ്ട്
ஆர்.என்.ஏ தலையிடுகிறது,ആർഎൻഎയെ തടസ്സപ്പെടുത്തുന്നു
இன்டர்ஃபெரான்,ഇന്റർഫെറർ
குறுக்கீடு,ഇന്റർഫേതൈറ്റ്
இன்டர்லூகின்,ഇന്റർലൂക്കിൻ
ஒன்றோடொன்று,ഇന്റർലോക്ക് ചെയ്തു
இடைநிலை நாள் ஆலை,ഇന്റർമീഡിയറ്റ് ഡേ പ്ലാന്റ്
இடைநிலை இழை,ഇന്റർമീഡിയറ്റ് ഫിലമെന്റ്
இடைநிலை மடல்,ഇന്റർമീഡിയറ്റ് ലോബ്
இடைநிலை இணைத்தல்,ഇന്റർമീഡിയറ്റ് ജോഡി
உள் காது,ആന്തരിക ചെവി
உள் சூழல்,ആന്തരിക പരിസ്ഥിതി
உள் ஜுகுலர் நரம்பு,ആന്തരിക ജുഗുലാർ സിര
உள் உருவவியல்,ആന്തരിക മോർഫോളജി
உள் ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்,ആന്തരിക പോഷക സൈക്ലിംഗ്
உள் தாளம்,ആന്തരിക താളം
சர்வதேச குறியீடு,അന്താരാഷ്ട്ര കോഡ്
சர்வதேச மனித மரபணு திட்டம்,അന്താരാഷ്ട്ര മനുഷ്യ ജെനോം പദ്ധതി
இன்டர்னோட்,ഇന്റനോഡ്
கிரகத்தன்மை,ഇന്റർപ്ലാനറ്ററി
குறுக்கிடப்பட்ட மரபணு,തടസ്സപ്പെടുത്തിയ ജീൻ
இன்டர்செக்ஸ்,െക്സ്
இடைநிலை கலப்பினமாக்கல்,ഇന്റർബ്ലിസ് ഹൈബ്രിഡിസേഷൻ
இன்டர்ஸ்டீடியல் செல் தூண்டுதல் ஹார்மோன்,ഇന്റർസ്റ്റീഷ്യൽ സെൽ ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ
இடைநிலை செல்,ഇന്റർസ്റ്റീഷ്യൽ സെൽ
இடைநிலை நீக்குதல்,ഇന്റർസ്റ്റൈറ്റിയൽ ഇല്ലാതാക്കൽ
இன்டர்ஸ்டீடியல் ஃப்ளையட்,ഇന്റർസ്റ്റീഷ്യൽ ഫ്ലിഡ്
இன்டர்வேரியெட்டல் கலப்பினமாக்கல்,ഇടവേളയുടെ ഹൈബ്രിഡിസേഷൻ
தலையிடும் வரிசை,ഇടപെടുന്ന ശ്രേണി
குடல் சீக்கா,കുടൽ കെക്ക
குடல் சாறு,കുടൽ ജ്യൂസ്
குடல்,കുടല്
உள்விளைவு செரிமானம்,ഇൻട്രാസെല്ലുലാർ ദഹനം
இன்ட்ராசைட்டோபிளாஸ்மிக் விந்து ஊசி (ஐ.சி.எஸ்.ஐ),ഇൻട്രാഷോപ്ലാസ്മിക് ശുക്ല കുത്തിവയ്പ്പ് (ഐസി)
இன்ட்ராஃபாஸ்குலர் காம்பியம்,ഇൻട്രാഫാസ്കിക്യുലാർ കാംബുണ്ട്
இன்ட்ராமெடல்லரி நெஃப்ரான்,ഇൻട്രാമെഡുള്ളറി നെമ്മന്വി
உள்ளார்ந்த போட்டி,അന്തർനാന്തിഖിത മത്സരം
உள்ளார்ந்த பொருந்தாத தன்மை,പൊരുത്തക്കേട് പൊരുത്തക്കേട്
உள்ளார்ந்த பொருந்தாத தன்மை,പൊരുത്തക്കേട് പൊരുത്തക്കേട്
இன்ட்ராடெஸ்டிகுலர் பிறப்புறுப்பு jduct அமைப்பு,ഇൻട്രാറ്റിക്റ്റിയലാണെന്ന് ജനനേന്ദ്രിയ JDUCT സിസ്റ്റം
கருப்பையக கருவூட்டல் (IUI),ഇൻട്രാട്ടറിൻ ബീജസങ്കലനം (iui)
கருப்பையக பரிமாற்றம் (IUT),ഇൻട്രാട്ടറിൻ കൈമാറ്റം (iut)
உள்ளார்ந்த புரதம்,ജ്വലിക്കൽ പ്രോട്ടീൻ
உள்ளார்ந்த தடை,ആന്തരിക തടസ്സം
அறிமுகம்,ഗഹധനാശംസകള്
இன்ட்ரான்,ആറാം
உள்,ആമുഖം
தலைகீழ்,വിപരീതം
இன்வெர்டேஸ்,ഇൻവെർട്ടേസ്
முதுகெலும்புகள்,അകശേരുക്കൾ
புலனாய்வாளர்,അന്വരഗക്കാരൻ
ஈடுபாடு,ഇവന്റോക്രെ
தன்னிச்சையான மற்றும் நெருக்கடி செய்யப்படாத தசை,സ്വമേധയാ ഉള്ളതും വഞ്ചനയില്ലാത്തതുമായ പേശി
இடோடின்,വധുക്ക
அயோடோதைரோனைன்,അയോഡോത്തിറോൺ
அயன்,യൻകിട
அயன் சேனல்,അയോൺ ചാനൽ
அயன் பரிமாற்ற நிறமூர்த்தம்,അയോൺ എക്സ്ചേഞ്ച് ക്രോമാറ്റോഗ്രാഫി
அயனி பிணைப்பு,അയോണിക് ബോണ്ട്
அயனி தொடர்பு,അയോണിക് ഇടപെടൽ
அயனோசைட்,അയോണോസിടെ
ஒருங்கிணைந்த பூச்சி மேலாண்மை (ஐபிஎம்),സംയോജിത കീടങ്ങളെ (ഐപിഎം)
ஐபோமோயா,IPomoaea
இரிடேசி,ഐറിഡേസി
ஐரிஸ்,ഐറിസ്
இரும்பு பலப்படுத்தப்பட்ட அரிசி,ഇരുമ്പ് ഉറപ്പുള്ള അരി
இரும்பு போர்பிரின்,അയൺ പോർഫിറിൻ
இரும்பு ஸ்கிராப்,ഇരുമ്പ് സ്ക്രാപ്പ്
கதிரியக்க செல்,വികിരണ സെൽ
கதிர்வீச்சு,വികിരണം
ஒழுங்கற்ற,കമരഹിതമായ
ஒழுங்கற்ற மலர்,ക്രമരഹിതമായ പുഷ്പം
மீளமுடியாத விலகல்,മാറ്റാനാവാത്ത വണ്ടതി
சர்வதேச நெல் ஆராய்ச்சி நிறுவனம்,ഇന്റർനാഷണൽ റൈസ് റിസർച്ച് ഇൻസ്റ്റിറ്റ്യൂട്ട്
எரிச்சல்,പ്രകോപിതം
இஷியம்,ഇഷിയം
இஷியம்,ഇഷിയം
லாங்கர்ஹான்களின் தீவுகள்,ലഞ്ജറുകളിലെ ഇസ്ലെറ്റുകൾ
ஐசோஅக்ளூட்டினின்,ഐസോഗ്ലട്ടിനിൻ
ஐசோபிலேட்டரல் இலை,ഐസോബിലാറ്ററൽ ഇല
ஐசோகாமி,ഇസോഗമി
ஐசோகிராஃப்ட்,Isograft
தனிமைப்படுத்தப்பட்ட,ഒറ്റപ്പെട്ടു
தனிமைப்படுத்தப்பட்ட குளோரோபிளாஸ்ட்,ഒറ്റപ്പെട്ട ക്ലോറോപ്ലാസ്റ്റ്
தனிமைப்படுத்தப்பட்ட திசு,ഒറ്റപ്പെട്ട ടിഷ്യു
தனிமைப்படுத்துதல்,ഐസൊലേഷൻ
ஐசோமரஸ்,Istoress
ஐசோபிக்னிக் மையவிலக்கு,ഐസോപിക്നിക് സെൻട്രിഫ്യൂഗേഷൻ
ஐசோடோனிக்,ഐസോടോണിക്
ஐசோடோப்,ഐസോടോപ്പ്
ஐசோட்ரோபிக்,ഐസോട്രോപിക്
ஐசோட்ரோபிக்,ഐസോട്രോപിക്
ஐசோட்ரோபிக் பேண்ட்,ഐസോട്രോപിക് ബാൻഡ്
இஸ்த்மஸ்,Ishmus
Itai-itai நோய்,ഇറ്റായ്-ഇറ്റായ് രോഗം
IUDS (மருந்து),Iuds (മരുന്ന്)
IUDS (அல்லாத மருந்து),Iuds (മെഡിസിൻറെ)
ஜாசிட்,ജാസിദ്
ஜட்ரோபா,ജട്രോഫ
மஞ்சள் காமாலை,മഞ്ഞപ്പിത്തം
தாடை,താടിയെല്ല്
தாடை இல்லாத முதுகெலும்பு,തട്ടില്ലാത്ത കശേരുക്കൾ
ஜெஜூனம்,ജെജുനം
ஜெல்லிமீன்,കടല്ച്ചൊറി
ஜம் சாகுபடி,Jum കൃഷി
கூட்டு வன மேலாண்மை,ജോയിന്റ് ഫോറസ്റ്റ് മാനേജ്മെന്റ്
இணைந்த எக்ஸோஸ்கெலட்டன்,ജോയിന്റ് എക്സോസ്കലെട്ടൺ
ஜுகுலர் நரம்பு,ജുഗുലാർ സിര
குப்பை டி.என்.ஏ,ജങ്ക് ഡിഎൻഎ
ஜுராசிக் காலம்,ജുറാസിക് കാലയളവ്
சணல் தொழில்நுட்பம்,ജുവൽ സാങ്കേതികവിദ്യ
சிறார் ஹார்மோன்,ജുവനൈൽ ഹോർമോൺ
சிறார் கட்டம்,ജുവനൈൽ ഘട്ടം
ஜுக்ஸ்டாக்ளோமெருலர் எந்திரம்,Juxtaglomerulurururururus
கல்பாசு,കൽബാസു
காலே,കലെ
கல்மெக்,കൽമെഗ്
கனமைசின்,കനാമിസിൻ
கரியோகாமி,കാരിയോബാമി
காரியோடைப்,കാരിരിയോടൈ
காரியோடைப்பிங்,കാരിയോടൈപ്പിംഗ്
க ut டியா,ക auട്ടിയ
கீல்,കെൽ
கீல்,കെൽ
கெராடினைஸ் தோல் செல்,കെരാറ്റിനിസ് സ്കിൻ സെൽ
கெட்டோகுளுடரிக் அமிலம்,കെറ്റോഗ്ലററിക് ആസിഡ്
கீட்டோன்,കെറ്റോൺ
கெட்டோன் குழு,കെറ്റോൺ ഗ്രൂപ്പ്
கெட்டோனூரியா,കെറ്റോണൂറിയ
விசை,താക്കോല്
கீஸ்டோன் இனங்கள்,കീസ്റ്റോൺ സ്പീഷീസ്
கைர்,ഖൈർ
கெசரி,ഖദാരി
சிறுநீரக டயாலிசிஸ்,വൃക്ക ഡയാലിസിസ്
இயக்க ஆற்றல்,ഗതികോർജ്ജം
கினெடின்,കൈനെറ്റിൻ
கினெடோகோர்,കിടോചോർ
கிங் நண்டு,കിംഗ് ക്രാബ്
இராச்சியம்,രാജം
கிங்ஃபிஷர்,കിംഗ്ഫിഷർ
கைனோபிளாசம்,Kinoplasm
சமையலறை கழிவு,അടുക്കള മാലിന്യങ്ങൾ
க்லைன்ஃபெல்டரின் நோய்க்குறி,Kinelerfelter ന്റെ സിൻഡ്രോം
முழங்கால்,കാല്മുട്ട്
கிரான்ஸ் உடற்கூறியல்,ക്രാൻസ് അനാട്ടമി
கிரெப்பின் சுழற்சி,ക്രെബിന്റെ ചക്രം
லேபியா மஜோரா,ലാബിയ മജോറ
லேபியா மினோரா,ലാബിയ മിനോറ
லேபல் பேம்ப்,ലേബൽ പാൽപ്പ്
லேபிள்,മൗലിപ്പ്
லேபியம்,ഗാബിണ്യം
லாப்லாப்,ലാബ്ബാബ്
லேப்ரம்,ലാബ്രം
லாபிரிந்த்,ലാബിരിന്ത്
லாக்,ലാക്കി
லாக் ஓபரான்,ലാക് ഓപ്പറേഷൻ
லேசிஃபர்,ലാസിഫർ
பாலூட்டுதல்,മുലയൂട്ടൽ
பாலூட்டக்கூடிய அமினோரியா,മുലയൂട്ടൽ അമെനോറിയ
லாக்டாட்ரோஃப்,ലക്റ്റട്രോഫ്
லாக்டோபாகிலஸ்,ലാക്ടോബാസിലസ്
லாக்டோஸ் வளர்சிதை மாற்ற நொதி,ലാക്ടോസ് എൻസൈമിനെ മെറ്റബോൾ ചെയ്യുന്നു
லாக்டோஸ்,ലാക്ടോസ്
லாக்டுகா சாடிவா,ലക്റ്റുക്ക സതീവ
லாகுனா,ലാകുന
இயற்கையின் ஏணி,പ്രകൃതിയുടെ ഗോവണി
பின்தங்கிய இழை,ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്
லேமல்லா,ലാമെല്ല
லேமல்லிடன்கள்,ലാമെല്ലിഡൻസ്
லாமியாசி,ലാമിയേസി
லாமியல்ஸ்,ലമിലൻസ്
