Malayalam,Kannada
വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം),ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ)
വിശുദ്ധ കടൽ,ಪವಿತ್ರ ಸಮುದ್ರ
വിശുദ്ധ കടൽ,ಪವಿತ್ರ ಸಮುದ್ರ
വിശുദ്ധ യുദ്ധം,ಪವಿತ್ರ ಯುದ್ಧ
വിശുദ്ധ യുദ്ധം,ಪವಿತ್ರ ಯುದ್ಧ
ആഭ്യന്തര സർക്കാർ,ಗೃಹ ಸರ್ಕಾರ
ഹോം ഗാർഡ്,ಗೃಹರಕ್ಷಕ
സ്വദേശം,ತಾಯ್ನಾಡು
ഹോം റൂൾ,ಗೃಹ ನಿಯಮ
ഹോം റൂൾ,ಹೋಮ್ ರೂಲ್
കൂട്ടം,ತಂಡ
കൂട്ടം,ತಂಡ
ശത്രു രാജ്യം,ಪ್ರತಿಕೂಲ ದೇಶ
ശത്രു ഭൂമി,ಪ್ರತಿಕೂಲ ಭೂಮಿ
ചൂടുള്ള പിന്തുടരൽ,ಬಿಸಿ ಅನ್ವೇಷಣೆ
വീട്,ಮನೆ
വീട്,ಮನೆ
പ്രജാസഭ,ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್
ഹൗസ് ഓഫ് ലോർഡ്സ്,ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್
പ്രതിനിധി സഭ,ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್
ഹ്യൂഗനോട്ടുകൾ,ಹುಗೆನೋಟ್ಸ್
മാനവികത,ಮಾನವತಾವಾದ
ഹ്യൂമനിസ്റ്റ്,ಮಾನವತಾವಾದಿ
നൂറ് യെസ്സർ യുദ്ധം,ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್
ഹങ്കർ,ಹಂಕರ್
ഇബാദത്ത് ഖാന (ആരാധനാലയം),ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ)
ഐക്കണോക്ലാസ്റ്റ്,ಐಕಾನೊಕ್ಲಾಸ್ಟ್
വിഗ്രഹാരാധകൻ,ವಿಗ್ರಹಾರಾಧಕ
ഇലാഹി യുഗം,ಇಲಾಹಿ ಯುಗ
നിയമവിരുദ്ധ യുദ്ധം,ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ
പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി,ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
ഇമാം (ഇമ്മൂം),ಇಮಾಮ್ (ಇಮ್ಮಾಮ್)
ഇമാമത്ത്,ಇಮಾಮತ್
ഇമാമത്ത്,ಇಮಾಮತ್
ഇമാംബരഃ,ಇಮಾಂಬರಃ
ഇംപീരിയൽ,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
സാമ്രാജ്യത്വ നഗരം,ಇಂಪೀರಿಯಲ್ ನಗರ
സാമ്രാജ്യത്വം,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
സാമ്രാജ്യത്വ മുൻഗണന,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ
അപ്രമാദിത്വം,ಅಸಮರ್ಥತೆ
വഞ്ചകൻ,ವಂಚಕ
തടവ്,ಸೆರೆವಾಸ
തടവ്,ಸೆರೆವಾಸ
കടന്നുകയറ്റം,ಆಕ್ರಮಣ
നുഴഞ്ഞുകയറ്റക്കാരൻ,ಆಕ್ರಮಣಕಾರ
സ്വാതന്ത്ര്യം,ಸ್ವಾತಂತ್ರ್ಯ
സ്വാതന്ത്യദിനം,ಸ್ವಾತಂತ್ರ್ಯ ದಿನ
ഇൻഡിപെൻഡൻസ് ഹാൾ,ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ
ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ),ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್)
ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്,ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್
വ്യവസായ വിപ്ലവം,ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ
അവിശ്വാസി,ನಾಸ್ತಿಕ
അവിശ്വാസി,ನಾಸ್ತಿಕ
നുഴഞ്ഞുകയറ്റം,ಒಳನುಸುಳುವಿಕೆ
നുഴഞ്ഞുകയറ്റക്കാരൻ,ಒಳನುಸುಳುವವನು
വിവരദാതാവ്,ಮಾಹಿತಿದಾರ
വിവരദാതാവ്,ಮಾಹಿತಿದಾರ
വിവരദാതാവ്,ಮಾಹಿತಿದಾರ
വിവരദാതാവ്,ಮಾಹಿತಿದಾರ
പ്രവേശനം,ಪ್ರವೇಶ
പ്രവേശനം,ಪ್ರವೇಶ
പ്രവേശനം,ಪ್ರವೇಶ
താമസസ്ഥലം,ವಾಸಸ್ಥಾನ
നിവാസി,ನಿವಾಸಿ
അനന്തരാവകാശം,ಆನುವಂಶಿಕತೆ
അനന്തരാവകാശം,ಆನುವಂಶಿಕತೆ
അനന്തരാവകാശം,ಆನುವಂಶಿಕತೆ
ലിഖിതം,ಶಾಸನ
ചിഹ്നം,ಲಾಂಛನ
പ്രവേശന ഉപകരണം,ಪ್ರವೇಶದ ಉಪಕರಣ
സർക്കാരിന്റെ ഉപകരണം,ಸರ್ಕಾರದ ಉಪಕರಣ
കലാപം (കലാപം),ದಂಗೆ (ದಂಗೆ)
വിമതൻ,ದಂಗೆಕೋರ
കലാപം,ದಂಗೆ
കലാപം,ದಂಗೆ
സംയോജനം,ಏಕೀಕರಣ
രേഖകളുടെ സമഗ്രത,ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ
സംസ്ഥാനങ്ങളുടെ സമഗ്രത,ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ
ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ),ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು)
മദ്ധ്യസ്ഥത,ಮಧ್ಯಸ್ಥಿಕೆ
മദ്ധ്യസ്ഥൻ,ಮಧ್ಯಸ್ಥಗಾರ
ഇടനിലക്കാരൻ,ಮಧ್ಯವರ್ತಿ
അന്തർദേശീയത,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
അന്തർദേശീയത,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
അന്താരാഷ്ട്രവാദി,ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ
ആഭ്യന്തര യുദ്ധം,ಆಂತರಿಕ ಯುದ್ಧ
ഇന്റേണി,ಇಂಟರ್ನಿ
ഇന്റേണി,ಇಂಟರ್ನಿ
ഇന്റേണി ക്യാമ്പ്,ಇಂಟರ್ನಿ ಶಿಬಿರ
അന്തേവാസി,ಅಂತಃಕರಣ
അന്തേവാസി,ಅಂತಃಕರಣ
അന്തേവാസി,ಅಂತಃಕರಣ
ഇന്റർന്യൂൺസിയോ,ಇಂಟರ್‌ನನ್ಸಿಯೋ
വ്യാഖ്യാതാവ്,ಇಂಟರ್ಪ್ರಿಟರ್
വ്യാഖ്യാതാവ്,ಇಂಟರ್ಪ್ರಿಟರ್
വ്യാഖ്യാതാവ്,ಇಂಟರ್ಪ್ರಿಟರ್
ഇടപെടൽ,ಹಸ್ತಕ್ಷೇಪ
ഇന്റസ്റ്റസി,ಕರುಳುವಾಳ
ഇൻറസ്റ്റേറ്റ്,ಕರುಳು
കുതന്ത്രം,ಒಳಸಂಚು
നുഴഞ്ഞുകയറ്റക്കാരൻ,ಒಳನುಗ್ಗುವವರು
നുഴഞ്ഞുകയറ്റക്കാരൻ,ಒಳನುಗ್ಗುವವರು
നുഴഞ്ഞുകയറ്റം,ಒಳನುಗ್ಗುವಿಕೆ
അധിനിവേശം,ಆಕ್ರಮಣ
അധിനിവേശം,ಆಕ್ರಮಣ
നിക്ഷേപിക്കുക,ಹೂಡಿಕೆ ಮಾಡಿ
നിക്ഷേപിക്കുക,ಹೂಡಿಕೆ ಮಾಡಿ
നിക്ഷേപിക്കുക,ಹೂಡಿಕೆ ಮಾಡಿ
നിക്ഷേപിക്കുക,ಹೂಡಿಕೆ ಮಾಡಿ
നിക്ഷേപം,ಹೂಡಿಕೆ
നിക്ഷേപം,ಹೂಡಿಕೆ
നിക്ഷേപം,ಹೂಡಿಕೆ
നിക്ഷേപ ചടങ്ങ്,ಹೂಡಿಕೆ ಸಮಾರಂಭ
ദേശീയതയോടെ നിക്ഷേപിക്കുക,ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ
അജയ്യമായ അർമാഡ,ಅಜೇಯ ನೌಕಾಪಡೆ
ലംഘനം (സംസ്ഥാനത്തിന്റെ),ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ)
ലംഘിക്കുന്ന അവസ്ഥ,ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ
അഭേദ്യമായ കോട്ട,ಅವೇಧನೀಯ ಕೋಟೆ
ഇരുമ്പ് യുഗം,ಕಬ್ಬಿಣದ ಯುಗ
ഇരുമ്പു മറ,ಕಬ್ಬಿಣದ ಪರದೆ
ഇരുമ്പ് കാവൽ,ಕಬ್ಬಿಣದ ಕಾವಲು
ഇരുമ്പ് റേഷൻ,ಕಬ್ಬಿಣದ ಪಡಿತರ
ഇരുമ്പ് വശങ്ങൾ,ಕಬ್ಬಿಣದ ಬದಿಗಳು
ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്,ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ
ഇസ്ത്മിയൻ ഗെയിമുകൾ,ಇಸ್ತಮಿಯನ್ ಆಟಗಳು
ജാനിസറി,ಜನಿಸರಿ
കാവൽക്കാരൻ,ದ್ವಾರಪಾಲಕ
കാവൽക്കാരൻ,ದ್ವಾರಪಾಲಕ
ജാവലിൻ,ಜಾವೆಲಿನ್
ജിം ക്രോ നിയമങ്ങൾ,ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು
ജിങ്കോ,ಜಿಂಗೊ
ജിങ്കോ,ಜಿಂಗೊ
ജിങ്കോ,ಜಿಂಗೊ
ജിങ്കോയിസം,ಜಿಂಗೋಯಿಸಂ
സംയുക്ത പ്രവർത്തനം,ಜಂಟಿ ಕ್ರಿಯೆ
സംയുക്ത നിയന്ത്രണം,ಜಂಟಿ ನಿಯಂತ್ರಣ
ജോയിന്റ് ഒക്യുപെൻസി,ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ
ജൂറി,ತೀರ್ಪುಗಾರರು
വെറും വ്യവഹാരം,ಕೇವಲ ಕಾರಣ
സൂക്ഷിക്കുക,ಇರಿಸಿಕೊಳ್ಳಿ
ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ,ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್
കെറ്റിൽ-ഡ്രം,ಕೆಟಲ್-ಡ್ರಮ್
പ്രധാന വാക്ക്,ಪ್ರಮುಖ ಪದ
രാജാവ്,ರಾಜ
രാജ്യം,ಸಾಮ್ರಾಜ್ಯ
കിംഗ്ലെറ്റ്,ಕಿಂಗ್ಲೆಟ್
കിംഗ് മേക്കർ,ಕಿಂಗ್ ಮೇಕರ್
രാജത്വം,ರಾಜತ್ವ
രാജത്വം,ರಾಜತ್ವ
അടുക്കള കാബിനറ്റ്,ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್
നൈറ്റ്,ನೈಟ್
രാജത്വം,ರಾಜತ್ವ
കിംഗ്സ് ഹോസ്പിറ്റലർമാർ,ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು
നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ,ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್
നൈറ്റ് ടെംപ്ലർ,ನೈಟ್ ಟೆಂಪ್ಲರ್
കു ക്ലക്സ് ക്ലാൻ (കെകെകെ),ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ)
കുമിൻതാങ്,ಕುಮಿಂಟಾಂಗ್
അല്മായ,ಲೌಕಿಕ
ലാൻസ്,ಲ್ಯಾನ್ಸ್
ലാൻസർ,ಲ್ಯಾನ್ಸರ್
പിന്നീട് ഗുപ്തർ,ನಂತರ ಗುಪ್ತರು
നിയമാനുസൃത അവകാശി,ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
നിയമലംഘനം (=അസ്വാസ്ഥ്യം),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
നിയമപ്രഭുക്കൾ,ಕಾನೂನು ಪ್ರಭುಗಳು
ഭക്തി നിയമം,ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು
ലീഗ് ഓഫ് നേഷൻസ്,ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
പാരമ്പര്യം (=വസ്വിയ്യത്ത്),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
നിയമപരമായ അവകാശി,ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ
നിയമാനുസൃതം,ಕಾನೂನುಬದ್ಧ
നിയമാനുസൃതം,ಕಾನೂನುಬದ್ಧ
നിയമാനുസൃതം,ಕಾನೂನುಬದ್ಧ
ഇതിഹാസം,ದಂತಕಥೆ
ഇതിഹാസം,ದಂತಕಥೆ
ലെജിയൻ,ಲೀಜನ್
ലെജിയൻ,ಲೀಜನ್
ലീജിയൻ ഓഫ് ഓണർ,ಲೀಜನ್ ಆಫ್ ಆನರ್
ലെസ് മഹിമ (=ലെസെ മഹിമ),ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ)
കുറഞ്ഞ സംസ്ഥാനങ്ങൾ,ಕಡಿಮೆ ರಾಜ್ಯಗಳು
വിശ്വാസപത്രങ്ങൾ,ರುಜುವಾತು ಪತ್ರಗಳು
ലീജ്-പ്രഭു,ಲೀಜ್-ಲಾರ್ಡ್
ലീജ് മനുഷ്യൻ,ಲೀಜ್ ಮನುಷ್ಯ
ലീജ് മനുഷ്യൻ,ಲೀಜ್ ಮನುಷ್ಯ
ജീവപര്യന്തം തടവ്,ಜೀವಾವಧಿ ಶಿಕ್ಷೆ
വംശാവലി,ವಂಶಾವಳಿ
ചെറിയ ഇംഗ്ലണ്ടുകാരൻ,ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್
ചെറിയ വാഹനം (=കുറവ് വാഹനം),ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ)
തീരദേശ സംസ്ഥാനം,ಸಮುದ್ರತೀರ ರಾಜ್ಯ
ആരാധനക്രമങ്ങൾ,ಪ್ರಾರ್ಥನೆಗಳು
ആരാധനാക്രമം,ಧರ್ಮಾಚರಣೆ
പ്രാദേശിക വിധേയത്വം,ಸ್ಥಳೀಯ ನಿಷ್ಠೆ
തദ്ദേശ സ്വയംഭരണം,ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ
നീണ്ട പാർലമെന്റ്,ದೀರ್ಘ ಸಂಸತ್ತು
താഴ്ന്ന രാജ്യങ്ങൾ,ಕಡಿಮೆ ದೇಶಗಳು
വിശ്വസ്തൻ,ನಿಷ್ಠಾವಂತ
സത്യസന്ധത,ನಿಷ್ಠೆ
മച്ചിയവെല്ലിയൻ നയം,ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ
മാഗ്ന കാർട്ട,ಮ್ಯಾಗ್ನ ಕಾರ್ಟ
മാഗ്നം കൺസിലിയം,ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್
മലം നിരോധനം,ಮಾಲುಮ್ ನಿಷೇಧ
മന്ദമസ്,ಮ್ಯಾಂಡಮಸ್
ജനവിധി,ಆದೇಶ
"മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;"
"മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;"
മാൻഡേറ്റ് സിസ്റ്റം,ಆದೇಶ ವ್ಯವಸ್ಥೆ
നിർബന്ധിത സംസ്ഥാനം,ಕಡ್ಡಾಯ ರಾಜ್ಯ
മാങ്കണൽ,ಮ್ಯಾಂಗೋನೆಲ್
മാനിഫെസ്റ്റോ,ಪ್ರಣಾಳಿಕೆ
കുതന്ത്രങ്ങൾ,ಕುಶಲತೆಗಳು
മാൻ-ഓഫ്-വാർ,ಮ್ಯಾನ್ ಆಫ್ ವಾರ್
മനോർ,ಮ್ಯಾನರ್
മനോർ,ಮ್ಯಾನರ್
മനുഷ്യശക്തി,ಮಾನವ ಶಕ್ತಿ
മനുഷ്യശക്തി,ಮಾನವ ಶಕ್ತಿ
മനുമിഷൻ,ಮ್ಯಾನುಮಿಷನ್
മനുമിത്,ಮನುಮಿತ್
കൈയെഴുത്തുപ്രതി,ಹಸ್ತಪ್ರತಿ
കൈയെഴുത്തുപ്രതി,ಹಸ್ತಪ್ರತಿ
കൈയെഴുത്തുപ്രതി,ಹಸ್ತಪ್ರತಿ
കൊള്ളക്കാരൻ,ಮಾರೌಡರ್
മാരിടൈം ബെൽറ്റ്,ಕಡಲ ಬೆಲ್ಟ್
സമുദ്ര നാഗരികത,ಕಡಲ ನಾಗರಿಕತೆ
സമുദ്ര പതാക,ಕಡಲ ಧ್ವಜ
സമുദ്ര ശക്തികൾ,ಕಡಲ ಶಕ್ತಿಗಳು
സമുദ്ര പരമാധികാരം,ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ
സമുദ്ര യുദ്ധം,ಕಡಲ ಯುದ್ಧ
മാർക്വിസ്,ಮಾರ್ಕ್ವಿಸ್
മാർക്വിസേറ്റ്,ಮಾರ್ಕ್ವಿಸೇಟ್
പട്ടാള നിയമം,ಸಮರ ಕಾನೂನು
ആയോധന മത്സരങ്ങൾ,ಸಮರ ಜನಾಂಗಗಳು
രക്തസാക്ഷി,ಹುತಾತ್ಮ
കൂട്ടക്കൊല,ಹತ್ಯಾಕಾಂಡ
കുതന്ത്രത്തിന്റെ മാസ്സ്,ಕುಶಲ ಸಮೂಹ
മാസ്റ്റർ-അറ്റ്-ആംസ്,ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್
ആചാര്യൻ,ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ
ഗൃഹനാഥൻ,ಮನೆಯ ಯಜಮಾನ
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್
റോളുകളുടെ മാസ്റ്റർ,ರೋಲ್ಸ್ ಮಾಸ್ಟರ್
പൊരുത്തം,ಹೊಂದಾಣಿಕೆ
പൊരുത്തം,ಹೊಂದಾಣಿಕೆ
മാച്ച്ലോക്ക്,ಮ್ಯಾಚ್‌ಲಾಕ್
വിവാഹബന്ധം,ವೈವಾಹಿಕ ಮೈತ್ರಿ
മെഡിറ്ററേനിയൻ ശക്തികൾ,ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು
മെൻഷെവിക്,ಮೆನ್ಶೆವಿಕ್
കൂലിപ്പടയാളി സൈന്യം,ಕೂಲಿ ಸೈನ್ಯ
കൂലിപ്പണിക്കാരൻ,ಕೂಲಿ ಸೈನಿಕ
വ്യാപാരി,ವ್ಯಾಪಾರಿ
മധ്യ കാലഘട്ടം,ಮಧ್ಯ ವಯಸ್ಸು
മിഡിൽ ഈസ്റ്റ്,ಮಧ್ಯ ಪೂರ್ವ
മധ്യഭാഗം,ಮಧ್ಯದ ಹಾದಿ
മധ്യ പാത,ಮಧ್ಯಮ ಮಾರ್ಗ
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್)
കുടിയേറ്റക്കാരൻ,ವಲಸೆಗಾರ
മൈഗ്രേഷൻ,ವಲಸೆ
മൈഗ്രേഷൻ,ವಲಸೆ
മൈഗ്രേഷൻ,ವಲಸೆ
മിലിട്ടറിസം,ಮಿಲಿಟರಿಸಂ
മിലിട്ടറിസം,ಮಿಲಿಟರಿಸಂ
മിലിട്ടറിസം,ಮಿಲಿಟರಿಸಂ
മിലിട്ടറിസം,ಮಿಲಿಟರಿಸಂ
മിലിട്ടറിസ്റ്റ്,ಮಿಲಿಟರಿವಾದಿ
മിലിട്ടറിസ്റ്റ്,ಮಿಲಿಟರಿವಾದಿ
സൈനികവൽക്കരണം,ಮಿಲಿಟರಿಕರಣ
സൈനികവൽക്കരണം,ಮಿಲಿಟರಿಕರಣ
സൈനികവൽക്കരണം,ಮಿಲಿಟರಿಕರಣ
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು)
മിലിഷ്യ,ಮಿಲಿಟಿಯಾ
മിലിഷ്യ,ಮಿಲಿಟಿಯಾ
തെറ്റായ ഭരണം,ದುರಾಡಳಿತ
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ
ദൗത്യം,ಮಿಷನ್
ദൗത്യം,ಮಿಷನ್
ദൗത്യം,ಮಿಷನ್
മിക്സഡ് റേസ്,ಮಿಶ್ರ ಜನಾಂಗ
ആധുനിക ചരിത്രം,ಆಧುನಿಕ ಇತಿಹಾಸ
മോഡസ് വിവണ്ടി,ವಿಧಾನ ವಿವೆಂಡಿ
മൊണാക്കിസം,ಮೊನಾಕಿಸಂ
മൊണാർക്ക്,ರಾಜ
മൊണാർക്ക്,ರಾಜ
രാജവാഴ്ച,ರಾಜಪ್ರಭುತ್ವ
രാജവാഴ്ച,ರಾಜಪ್ರಭುತ್ವ
മൊണാർക്കിസ്റ്റ്,ರಾಜಪ್ರಭುತ್ವವಾದಿ
രാജവാഴ്ച,ರಾಜಪ್ರಭುತ್ವ
ആശ്രമം,ಮಠ
ആശ്രമം,ಮಠ
ആശ്രമം,ಮಠ
സന്യാസം,ಸನ್ಯಾಸತ್ವ
സന്യാസം,ಸನ್ಯಾಸತ್ವ
സന്യാസി,ಸನ್ಯಾಸಿ
മാതൃരാജ്യം,ಮಾತೃ ದೇಶ
മാതൃഭൂമി,ಮಾತೃಭೂಮಿ
പാർലമെന്റുകളുടെ മാതാവ്,ಸಂಸತ್ತಿನ ತಾಯಿ
മുക്കരക്കാർ,ಮುಕ್ರೇಕರ್ಸ್
അമ്മാ,ಮಮ್ಮಿ
മ്യൂസിയം,ವಸ್ತುಸಂಗ್ರಹಾಲಯ
മസ്കറ്റ്,ಮಸ್ಕೆಟ್
മസ്കറ്റിയർ,ಮಸ್ಕಿಟೀರ್
മസ്കട്രി,ಮಸ್ಕೆಟ್ರಿ
മസ്കട്രി,ಮಸ್ಕೆಟ್ರಿ
മസ്റ്റർ മാസ്റ്റർ,ಮಸ್ಟರ್ ಮಾಸ್ಟರ್
മസ്റ്റർ-റോൾ,ಮಸ್ಟರ್-ರೋಲ್
മസ്റ്റർ-റോൾ,ಮಸ್ಟರ್-ರೋಲ್
കലാപം,ದಂಗೆ
കലാപ നിയമം,ದಂಗೆ ಕಾಯಿದೆ
നിഗൂഢ കപ്പൽ,ರಹಸ್ಯ ಹಡಗು
ആഖ്യാനം,ನಿರೂಪಣೆ
രാഷ്ട്രം,ರಾಷ್ಟ್ರ
സ്വദേശി,ಸ್ಥಳೀಯ
തദ്ദേശീയ സംസ്ഥാനം,ಸ್ಥಳೀಯ ರಾಜ್ಯ
പ്രകൃതിവാദം,ನೈಸರ್ಗಿಕತೆ
സ്വാഭാവിക അവകാശങ്ങൾ,ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು
നാസി,ನಾಜಿ
നാസി വിപ്ലവം,ನಾಜಿ ಕ್ರಾಂತಿ
നാസിസം,ನಾಜಿಸಂ
കിഴക്കിനടുത്ത്,ಪೂರ್ವದ ಹತ್ತಿರ
നീഗ്രോ,ನೀಗ್ರೋ
നീഗ്രോഫിൽ,ನೀಗ್ರೋಫಿಲ್
നീഗ്രോഫിലിസം,ನೀಗ್ರೋಫಿಲಿಸಮ್
നീഗ്രോഫോബിയ,ನೀಗ್ರೋಫೋಬಿಯಾ
നിഷ്പക്ഷ,ತಟಸ್ಥ
നിഷ്പക്ഷ രാജ്യം,ತಟಸ್ಥ ದೇಶ
പുതിയ കരാർ,ಹೊಸ ಒಪ್ಪಂದ
പുതിയ ലോകം,ಹೊಸ ಪ್ರಪಂಚ
കുലീനത,ಉದಾತ್ತತೆ
നോബിൾ,ಉದಾತ್ತ
നോബിൾ,ಉದಾತ್ತ
നാടോടി,ಅಲೆಮಾರಿ
നാടോടിക്കൂട്ടം,ಅಲೆಮಾರಿ ಗುಂಪು
നാടോടിസം,ಅಲೆಮಾರಿ ಧರ್ಮ
ആക്രമണരഹിത ഉടമ്പടി,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
ആക്രമണരഹിത ഉടമ്പടി,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
യുദ്ധം ചെയ്യാത്ത അവസ്ഥ,ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ
നിസ്സഹകരണം,ಅಸಹಕಾರ
നിസ്സഹകരണ പ്രസ്ഥാനം,ಅಸಹಕಾರ ಚಳುವಳಿ
ഒബ്ബർ,ಮುಖಮುಖ
ഒബ്ബർ,ಮುಖಮುಖ
ഒക്ലോക്രസി (=മൊബോക്രസി),ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ)
ഒക്ലോക്രാറ്റ്,ಓಕ್ಲೋಕ್ರಾಟ್
ഔദ്യോഗിക രേഖ,ಅಧಿಕೃತ ದಾಖಲೆ
പഴയ ലോകം,ಹಳೆಯ ಪ್ರಪಂಚ
ഒലിഗാർക്കി,ಒಲಿಗಾರ್ಕಿ
ആക്രമണം,ಹಲ್ಲೆ
