Kannada,English
ಮಾರ್ಪಡಿಸಿದ ಮೂಲ,Modified root
ರೂಪರೇಖೆ,Modulate
ಕ್ರಿಯೆಯ ಮಾಡ್ಯುಲೇಷನ್,Modulation of action
ಮಾಡ್ಯುಲೇಟರ್ ವಸ್ತು,Modulator substance
ತೇವಾಂಶ,Moisture
ತೇವಾಂಶ,Moisture deficit
ಸಣ್ಣ ಹಲ್ಲುಗಳು,Molar teeth
ಮೋಲಗಳ,Molar
ಪೋಲೆ,Mole
ಪೋಲೆ,Mole
ಪೋಲೆ,Mole
ಮೋಲ್ (ಮೋಲ್),Mole (mol)
ಅಣು ಜೀವಶಾಸ್ತ್ರ,Molecular biology
ಆಣ್ವಿಕ ಆನುವಂಶಿಕ ವಿಶ್ಲೇಷಣೆ,Molecular genetic analysis
ಆಣ್ವಿಕ ಮಟ್ಟ,Molecular level
ಆಣ್ವಿಕ ಮೆಸೆಂಜರ್,Molecular messenger
ಆಣ್ವಿಕ ಚಲನೆ,Molecular motion
ಆಣ್ವಿಕ ಸಾರಜನಕ ಅನಿಲ,Molecular nitrogen gas
ಆಣ್ವಿಕ ಸಂಘಟನೆ,Molecular organization
ಆಣ್ವಿಕ ಕತ್ತರಿ,Molecular scissor
ಆಣ್ವಿಕ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆಯ ವಿಧಾನ,Molecular surgical approach
ಆಣ್ವಿಕ ಹೊಲಿಗೆ,Molecular suture
ಅಣಕ,Molecule
ಸಕಲ,Mollusc
ಮೃದ್ವಂಗುಗಳ,Molluscivorous
ಮೊಲಾಬ್ಡಿನಮ್,Molybdenum
ಮೊನಚಾದ,Momordica
ಲೋಕದ,Monandria
ದುಷ್ಟ,Monandry
ಮೊನಾಸ್ಕಸ್ ಶುದ್ಧೀಕರಣ,Monascus purpureus
ಮಣ್ಣಾದ,Monera
ಮೊರ್ಲುಮಿನ,Moniliform
ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು,Monitor
ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು,Monitor
ಮೊನೊ ಪದರ,Mono layer
ಏಕಾಧೀನ,Monoadelphous
ಏಕಭಕ್ತಿಯ ಫಾಸ್ಫೇಟ್,Monobasic phosphate
ಏಕವರ್ಣದ,Monoblastic
ಏಕವ್ಯಕ್ತಿ,Monochacial
ಏಕಸ್ವಾಮ್ಯದ,Monochlamydeous
ಏಕತಾನನ,Monocistronic
ಮೊನೊಕ್ಲೋನಲ್ ಪ್ರತಿಕಾಯ,Monoclonal antibody
ಏಕಕಕಣ,Monococcus
ಏಕದಳ,Monocotyledon
ಏಕವ್ಯಕ್ತಿಯ,Monocystic
ಏಕವ್ಯಕ್ತಿ,Monocystis
ಮೊನಚಾದ,Monocyte
ಏಕವ್ಯಕ್ತಿ,Monoecious
ಏಕಾಗ್ರತೆ,Monograph
ಏಕಮಾತ್ರ,Monohybrid
ಸ ೦ ಪತ,Monomer
ಸೋಗು-ಆಕ್ಟಿನ್,Monomeric G-actin
ಏಕವ್ಯಕ್ತಿ,Monosaccharide
ಮೊನೊಸೋಡಿಯಂ ಉಪ್ಪು,Monosodium salt
ಏಕವ್ಯಕ್ತಿ,Monosomic
ಏಕಸ್ವಾಮ್ಯ,Monospermy
ಏಕಶಿಲೆಯ ಅಭಿವೃದ್ಧಿ,Monosporic development
ಏಕಕಂಬ,Monotropa
ಮೊನೊಜೈಗೋಟಿಕ್ ಒಂದೇ ಅವಳಿ,Monozygotic identical twin
ಮಾಂಟ್ರಿಯಲ್ ಒಪ್ಪಂದ,Montreal treaty
ಮನಸ್ಥಿತಿ,Mood disorder
ಮರಿಹುಳು,Moringa
ಮಾರ್ಫಲ್ಯಾಕ್ಸಿಸ್ (ಮಾರ್ಫಲ್ಯಾಕ್ಟಿಕ್),Morphallaxis (morphallactic)
ದೊಡ್ಡ,Morphine
ಕೈಚಳಕ,Morphogenesis
ರೂಪವಿಜ್ಞಾನದ ರೂಪಾಂತರ,Morphological adaptation
ರೂಪನಶಾಸ್ತ್ರ,Morphology
ಮೋರ್ಸ್ ಸಂಹಿತೆ,Morse code
ಮರಣ ಪ್ರಮಾಣ,Mortality
ಮರಣ ಪ್ರಮಾಣ,Mortality
ಮರಣ ಪ್ರಮಾಣ,Mortality
ಮೋಸ,Mosaicism
ಮೊಸಾಯನ ದೃಷ್ಟಿಕೋನ,Mosaic vision
ಪಾಚಿ,Moss
ಪತಂಗ,Moth
ತಾಯಿ ಅಕ್ಷ,Mother axis
ಉದ್ದೇಶ,Motif
ಮೋಟು ರೂಪ,Motile form
ಮೋಟು ಬೀಜಕ,Motile spore
ಮೋಟಾರು ನೂಕು,Motor fibre
ಮೋಟಾರು ನರಕೋಶ,Motor neuron
ಅಚ್ಚು,Mould
ಚಲನೆ,Movement
ಲೊಕೊಮೊಶನ್ ಚಲನೆ,Movement of locomotion
ಎಂ-ಫೇಸ್ ಪ್ರಚಾರ ಅಂಶ (ಎಂಪಿಎಫ್),M-phase promoting factor (MPF)
ಕಾಲ್ಪೋಸಿ,Mrigal
ಲುಕಲಿಮರಿ,Mucopeptide
ಮ್ಯೂಕೋಪ್ರೊಟೀನ್,Mucoprotein
ಲಂಬ,Mucor
ಮ್ಯೂಕೋಸಾ ಸಂಬಂಧಿತ ಲಿಂಫಾಯಿಡ್ ಅಂಗಾಂಶ,Mucosa associated lymphoid tissue
ಲೋಳೆಪೊರೆಯ ಪೊರೆಯ,Mucosa membrane
ಲೋಳೆಯ,Mucous gland
ಲೋಳೆಯ ಪೊರೆಯ (ಲೋಳೆಪೊರೆಯ),Mucous membrane (mucosa)
ಮಫ್ಲಿಂಗ್ ಶಬ್ದ,Muffling noise
ಮುಲ್ಲೇರಿಯನ್ ಮಿಮಿಕ್ರಿ,Mullerian mimicry
ಬಹುಕಾಲಕ ಜೀವಿ,Multicellular organism
ಬಹುವರ್ಣದ ಪ್ರತಿದೀಪಕ,Multicolour fluorescence
ಬಹುಕೋಪಾಪಿಟೇಟ್,Multicostate
ಬಹುಕಾಲ,Multifission
ಮಲ್ಟಿಲೋಡ್ - 375,Multiload - 375
ಮಲ್ಟಿನ್ಯೂಕ್ಲೇಟ್,Multinucleate
ಮಲ್ಟಿವ್ಯುಲಾಟಾ ಟೆರೆಸ್ಟ್ರೆಸ್,Multiovulatae terrestress
ಬಹು -ವ್ಯಾಪ್ತಿಯ,Multiovulate
ಬಹುತ್ವ,Multiparasitism
ಬಹುಕಾಲದ,Multiparous
ಬಹುಕಾಲದ,Multiparous
ಬಹು ಆಲೀಲ್,Multiple allele
ಬಹು ಅಲಲಾತಿ,Multiple allelism
ಬಹು ವಿದಳನ,Multiple fission
ಬಹು ಅಂಡೋತ್ಪತ್ತಿ ಭ್ರೂಣ ವರ್ಗಾವಣೆ ತಂತ್ರ (MOET),Multiple ovulation embryo transfer technique (MOET)
ಗುಣಾಕೃತಿ,Multiplication
ಗುಣಾಕಾರ ಬೆಳವಣಿಗೆ,Multiplicative growth
ಮಲ್ಟಿಪೋಲಾರ್ ನರ ಕೋಶ,Multipolar nerve cell
ಬಹು ಧಂಡ,Multipolar neuron
ವಿವಿಧೋದ್ದೇಶ ಸಾಧನ,Multipurpose instrument
ಮರಿಹುಳು,Mumps
ಮಣ್ಣಾದ,Murein
ಮಸ್ಕಾ ಡೊಮೆಸ್ಟಿಕಾ,Musca domestica
ಕಸ,Muscidae
ಸ್ನಾಯು ನಡು,Muscle fibre
ಸ್ನಾಯು ವಿಶ್ರಾಂತಿ,Muscle relaxtion
ಸ್ನಾಯು ಅಂಗಾಂಶ,Muscle tissue
ಸ್ನಾಯು,Muscular
ಸ್ನಾಯುಗಿಡ ಡಿಸ್ಟ್ರೋಫಿ,Muscular dystrophy
ಸ್ನಾಯುಗಿಡ ಡಿಸ್ಟ್ರೋಫಿ,Muscular dystrophy
ಸ್ನಾಯು ಕಾಲು,Muscular foot
ಸ್ನಾಯುವಿನ ಚಲನೆ,Muscular movement
ಸ್ನಾಯುಗೂಡಿಕೆ,Muscular tension
ಸ್ನಾಯು,Muscularis
ಮಸ್ಕ್ಯುಲಾರಿಸ್ ವಿಪರೀತ,Muscularis extrema
ಸ್ನಾಯು,Musculature
ಅಣಬೆ,Mushroom
ಮಸ್ಸೆಲ್,Mussel
ರೂಪಾಂತರ,Mutagen
ರೂಪಾಂತರಿತ ಆಲೀಲ್,Mutant allele
ರೂಪಾಂತರ,Mutation
ರೂಪಾಂತರ ಸಂತಾನೋತ್ಪತ್ತಿ,Mutation breeding
ರೂಪಾಂತರದ ಸಿದ್ಧಾಂತ,Mutation theory
ಪರಸ್ಪರವಾದ,Mutualism
ಪರಸ್ಪರ ಲಾಭದಾಯಕ,Mutually beneficial
ಮೈಸ್ತೇನಿಯಾ ಗ್ರ್ಯಾವಿಸ್,Myasthenia gravis
ಕವಕ,Mycelium
ಮೈಕೋಬ್ಯಾಕ್ಟರ,Mycobacterium
ಮೈಕೋಬಯಂತ್,Mycobiont
ಮೈಕೋಕ್ ಆಮ್ಲ,Mycoic acid
ಮೈಕೋಪ್ಲಾಸ್ಮಾ,Mycoplasma
ಮೈಕೋರೈಜ್,Mycorrhiza
ಮೈಕೋರೀಜಲ್,Mycorrhizal
ಮೈದಾನದ,Myelencephalon
ಮೈಯಲಿನ್ ಪೊರೆ,Myelin sheath
ಮೈಯಿಲೀನಾದ,Myilinated
ಯೊಕಾರ್ಡಿಯಲ್ ನಾರು,Myocardial fibre
ಹೃದಯಾಕೃತಿ ಪ್ರಮಾಣ,Myocardial infarction
ಮಯೋಕಾರ್ಡಿಯಂ,Myocardium
ಒಂದು ಬಗೆಯ ಮಯಾಪಿಥೀಲಿಯಂ,Myoepithelium
ಮೈಯಾಫಿಬ್ರಿಲ್,Myofibril
ಮೈನೋಜೆನಿಕ್ ಕಾರ್ಯವಿಧಾನ,Myogenic mechanism
ಮದಿಮಿಯ,Myoglobin
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,Myometrium
ಮಯೋಸಿನ್,Myosin
ಮೈರಿಸ್ಟಿಸ್ಟೇಸಿ,Myristicaceae
ಮೈರ್ಮೆಕೋಫಲಿ,Myrmecophily
ಮೈಕ್ಸೊಮೈಸೆಟ್ಸ್ ಸದಸ್ಯ,Myxomycetes member
ಕಲಬೆರಕೆ,Metatarsus
ಎನ್-ಅಸೆಟೈಲ್ ಗ್ಯಾಲಕ್ಟೋಸಮೈನ್,N-acetyl galactosamine
ನಜಾ,Naja
ನಲಿಕೆಯ,Nanogram
ನಾಫ್ಥಲೀನ್,Naphthalene
ನೇರಳತಾವಾದಿ,Napiform root
ನಾರಾವೆಲಿಯ,Naravelia
ಮಾದಕ ವಸ್ತುವಿನ,Narcotic
ಮೂಗಿನ ಚೀಲ,Nasal sac
ನಾಸೊಫಾರ್ನೆಕ್ಸ್,Nasopharynx
ನಾಸ್ಟಿಕ್ (ನಾಸ್ಟಿಸಮ್),Nastic (nastism)
ನಾಸ್ಟಿಕ್ ಪ್ರಕಾರ,Nastic type
ನ್ಯಾಟಾಲಿಟಿ (ಜನನ ಪ್ರಮಾಣ),Natality (birth rate)
ರಾಷ್ಟ್ರೀಯ ಏಡ್ಸ್ ಕಾಂಟ್ರಾಲ್ ಆರ್ಗನೈಸೇಶನ್ (NACO),National AIDS Contral Organisation (NACO)
ರಾಷ್ಟ್ರೀಯ ಉದ್ಯಾನವನ,National park
ರಾಷ್ಟ್ರೀಯ ಬೀಜ ನಿಗಮ (ಎನ್‌ಎಸ್‌ಸಿ),National seed corporation (NSC)
ಸ್ಥಳೀಯ ಪ್ರತಿಜನಕ,Native antigen
ಸ್ಥಳೀಯ ರಾಕ್,Native rock
ಸ್ಥಳೀಯ ಪ್ರಭೇದಗಳು,Native species
ಸ್ವಾಭಾವಿಕ ಸಂಬಂಧ,Natural affinity
ಸ್ವಾಭಾವಿಕ ವಯಸ್ಸಾದ,Natural ageing
ಸ್ವಾಭಾವಿಕ ಅಳಿವಿನ,Natural extinction
ಸ್ವಾಭಾವಿಕ ಹೆಚ್ಚಳ,Natural increase
ನೈಸರ್ಗಿಕ ಕೊಲೆಗಾರ ಕೋಶ,Natural killer cell
ನೈಸರ್ಗಿಕ ಪೇಸ್‌ಮೇಕರ್,Natural pacemaker
ನೈಸರ್ಗಿಕ ಕೀಟ ನಿಯಂತ್ರಣ,Natural pest control
ನೈಸರ್ಗಿಕ ವಿಜ್ಞಾನ,Natural science
ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ,Natural selection
ನೈಸರ್ಗಿಕ ಜಗತ್ತು,Natural world
ಸಹಜ ವಲಯ,Natural zone
ಸ್ವಾಭಾವಿಕತಾವಾದಿ,Naturalist
ವಾಕರಿಕೆ,Nausea
ಕುತ್ತಿಗೆ,Neck
ಕುತ್ತಿಗೆ,Neck
Necrತಕ,Necrosis
ಮಕರಂದ ಹೀರುವ,Nectar sucking
ಮಕರಂದೆಯ,Nectarifarous
ಮಧು,Nectary
ಮಧು,Nectary
ಮಧುರ,Necturus
ನಕಾರಾತ್ಮಕ (ಪ್ರತಿಬಂಧ) ಪರಸ್ಪರ ಕ್ರಿಯೆ,Negative (inhibition) interaction
ನಕಾರಾತ್ಮಕ ಫೀಡ್ ಬ್ಯಾಕ್,Negative feed back
ನಕಾರಾತ್ಮಕವಾಗಿ ಶುಲ್ಕ ವಿಧಿಸಲಾಗಿದೆ,Negatively charged
ಸಣ್ಣ,Nemathaleminthes
ನದಿಮೋಡಿ,Nematode
ನವಪ್ಲ ತರತೆ,Neoplasm
ನವಪ್ಲ ತರತೆ,Neoplasm
ನೇತ್ರ,Nepenthaceae
ನೇಪಟ್ಟು,Nepenthes
ನೇತ್ರೋಡ,Nephridia
ನೆಫ್ರಿಡಿಯಲ್ ಕಾಲುವೆ,Nephridial canal
ನೇತೃತ್ವ,Nephridiopore
ನೆಹರು,Nephron
ಕಂಟಿಮಿಲೀಲಿ,Nephrostome
ನೆಪ್ಚೂನ್ಸ್ ಕಪ್,Neptune's cup
ನಿರಿಯುವರ,Nerium
ನರ ಕೋಶ,Nerve cell
ನರ ಪ್ರಚೋದನೆ,Nerve impulse
ನರ ಉಂಗುರ,Nerve ring
ನರಮಂಡಲದ,Nervous system
ನಾಚಿಕಲೆ,Nesoderm
ನೆಸ್ಸೆರಿಯಾ ಗೊನೊರಿಯಾ,Nesseria gonorrhoea
ನಿವ್ವಳ,Net charge
ನಿವ್ವಳ ಪ್ರಾಥಮಿಕ ಉತ್ಪಾದಕತೆ,Net primary productivity
ನಿವ್ವಳ ಉತ್ಪಾದನಾ ದಕ್ಷತೆ,Net production efficiency
ನೆಟ್ವರ್ಕ್ ಪ್ರಭೇದಗಳು,Network species
ನರ ತಟ್ಟೆ,Neural plate
ನರಶಕ್ತಿನ,Neurasthenia
ನರಶಂಡಾ,Neurilemma
ನರ ಹೈಪೋಫಿಸಿಸ್,Neuro hypophysis
ನರವೈಮತ ವ್ಯವಸ್ಥೆಯ,Neuroendocrine system
ನರಪತಿ,Neuroepithelium
ನರಗಳ ಕೋಶ,Neuroglia cell
ನರಹತ್ಯಾಕರ್ಷಣೆ,Neurohypophysis
ನರಸ್ನೂಣಕ ಕಾರ್ಯ,Neuromuscular function
ನರಕೋಶ,Neuron
ನ್ಯೂರೋಫಿಸಿನ್-ಪ್ರೋಟೀನ್ ಬಂಡಿ,Neurophysin-protein bond
ನರರೋಗ,Neurospora
ನರಶವಸ್ತ್ರ,Neurosurgeon
ನರರೋಗದ ಆತಂಕ,Neurotic anxiety
ನರ -ವ್ಯಕ್ತಿ,Neurotic individual
ನರಪ್ರೇಕ್ಷಕ,Neurotransmitter
ನರವ್ಯನ,Neurulation
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,Neutralisation
ನ್ಯೂಟ್ರೋಚ್,Neutrophil
ಹೊಸ ಸಿಸ್ಟಮ್ಯಾಟಿಕ್ಸ್,New systematics
ಕುತ್ತಿಗೆಯ,Niacin
ಸ್ಥಾಪಿತ,Niche specialisation
ಗೂಡು,Niche
ನಿಕೊಟಿನಮೈಡ್ ಅಡೆನೈನ್,Nicotinamide adenine
ನುಗ್ಗು,Nicotine
ನಿಕೊಟಿನಿಕ್ ಆಮ್ಲ,Nicotinic acid
ಮೆಂಬರೇನ್,Nictitating membrane
ನಾರುಬಟ್ಟೆ,Nigella
ರಾತ್ರಿ ಹೂವು,Night flower
ನೈಲ್ ಪರ್ಚ,Nile perch
ನಿಸ್ಲ್ ದೇಹ,Nissl body
ನಿಸ್ಲ್ನ ಗ್ರ್ಯಾನ್ಯೂಲ್,Nissl's granule
ನೈಟ್ರಿಕ್ ಆಕ್ಸೈಡ್,Nitric oxide
ನೈಟ್ರೇಟೀಕರಣ,Nitrification
ನೈಟ್ರೈಫೈಯಿಂಗ್ ಬ್ಯಾಕ್ಟೀರಿಯಂ,Nitrifying bacterium
ನೈಟ್ರೊಸೆಲ್ಯುಲೋಸ್,Nitrocellulose
ನೈಟ್ರೋಬಾಕ್ಟರ,Nitrobacter
ನೈಟ್ರೊಕೋಕಸ್,Nitrococcus
ಸಾರಜನಕ ಸಂಯೋಜನೆ,Nitrogen assimilation
ಸಾರಜನಕ ಫಿಕ್ಸಿಂಗ್ ಆಕ್ಟಿನೊಮೈಸೆಟ್ಸ್,Nitrogen fixing actinomycetes
ಸಾರಜನಕ ಕಡಿತ,Nitrogen reduction
ಸಾರಜನಕ,Nitrogenase
ಸಾರಜನಕ ತ್ಯಾಜ್ಯ,Nitrogenous waste
ನೈಟ್ರೊಸೊಮೊನಸ್,Nitrosomonas
ಗಂಡುಮಕ್ಕ,Noccardia
ನೊಕ್ಟಿಲುಕಾ,Noctiluca
ನೋಡ್ ಜೀನ್,Nod gene
ತಪಾಸಣೆ,Node
ಗಂಟು,Nodule
ಶಬ್ದ ತಡೆಗೋಡೆ,Noise barrier
ಶಬ್ದ ಮಾಲಿನ್ಯ,Noise pollution
ನಾಮಕರಣ,Nomenclature
ಅಲೈಲಿಕ್ ಅಲ್ಲದ ಮಟ್ಟ,Non-allelic level
ಜಲೇತರ ಹಂತ,Non-aqueous phase
ಜೈವಿಕ ವಿಘಟನೀಯ,Non-biodegradable
ಸ್ವರಮೇಳದ ಮತ್ತು ಸ್ವರಮೇಳ,Non-chordate and chordate
ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಪ್ರತಿಬಂಧ,Non-competitive inhibition
ಆಕ್ಲಿಕ್ ಅಲ್ಲದ ಫೋಟೊಫಾಸ್ಫೊರಿಲೇಷನ್,Non-cyclic photophosphorylation
ಸಿಟೋಪ್ಲಾಸ್ಮಿಕ್ ಅಲ್ಲದ ಪ್ರದೇಶ,Non-cytoplasmic area
ಭಂಗಗೊಳಿಸದಿರುವುದು,Non-disjunction
ತಳಮಳವಿಲ್ಲದ,Nonendospermic
ಕಿಣ್ವವಲ್ಲದ ಗ್ಲೈಕೋಸೈಲೇಷನ್ (ಗ್ಲೈಕೇಶನ್),Non-enzymatic glycosylation (glycation)
ಉರಿಯಲಾಗದ,Non-flammable
ಹೂಬಿಡದ ಸಸ್ಯ,Non-flowering plant
ಕಾರ್ಯಕಾರಿಯಲ್ಲದ,Non-functional
ಹಸಿರುಲ್ಲದ,Non-green
ಹಿಸ್ಟೋನ್-ಕ್ರೋಮೋಸೋಮಲ್ ಪ್ರೋಟೀನ್,Non-histone chromosomal protein
ಹಿಸ್ಟೋನ್ ಅಲ್ಲದ ಪ್ರೋಟೀನ್,Non-histone protein
ಇಣುಕು-ಸಸ್ಯರಹಿತ ಸಸ್ಯ,Non-leguminous plant
ಸುಗಮಗೊಳಿಸದ,Non-lignified
ಸೀಮಿತಗೊಳಿಸದ ಬೆಳಕು,Non-limiting light
ಜೀವಮಾನವಲ್ಲದ ಸಂಪನ್ಮೂಲಗಳು,Non-living resources
ಕರಗಿಸದ,Non-medullated
ಚಲನೆಯಿಲ್ಲದ ರೂಪ,Non-motile form
ಚಲನೆಯಿಲ್ಲದ ಬೀಜಕ,Non-motile spore
ಮೈಯೆಲಿನಲ್ ಮಾಡದ,Non-myelinated
ಸ್ಥಳೀಯರಲ್ಲದ ಪ್ರಭೇದಗಳು,Non-native species
ಉದ್ದವಲ್ಲದ,Non-oxygenic
ಫೋಟೊಸಿಂಥೆಟಿಕ್ ಶಿಲೀಂಧ್ರಗಳು,Non-photosynthetic fungi
ಬಿಂದು ಮೂಲ,Non-point source
ಧ್ರುವೀಯವಲ್ಲದ ಬಾಲ,Non-polar tail
ಪರಿಮಾಣಾತ್ಮಕವಲ್ಲದ ಅವಲೋಕನ,Non-quantitative observation
ರೆಸಿಪ್ರೊಕಲ್ ಅಲ್ಲದ ಸ್ಥಳಾಂತರ,Non-reciprocal translocation
ಕಡಿಮೆಯಾಗದ ಸಕ್ಕರೆ,Non-reducing sugar
ಜಾಣಿಸದ ಆರ್ಎನ್ಎ,Non-sense RNA
ವಿಷಕಾರಿಯಲ್ಲದ,Non-toxic
ಘಾತೀಯವಲ್ಲದ,Non-venomous
ಅಲ್ಲದ ಸ್ವರಮೇಳದ,Non-vertebrate chordate
ಮರದ ಅರಣ್ಯ ಉತ್ಪನ್ನ,Non-wood forest product
ನೊರೆಡ್ರೆನಾಲಿನ್,Noradrenaline
ನಾರ್ಡ್ರಿನಾಲಿನರ್ಜಿನ್,Noradrenalinergic
ಮೂಗಿನ ತುಂಡು,Nose piece
ನಾಸ್ಟಾಕ್,Nostoc
ಗಡಿ,Notochord
ಪೋಷಣೆ,Nourishment
ಪೂರ್ವದ,Nucellus
ಪರಮಾಣು ಹೊದಿಕೆ,Nuclear envelope
ಪರಮಾಣು ಕಾಂತೀಯ ಅನುರಣನ,Nuclear magnetic resonance
ಬೈಜಿಕ ಪೊರೆಯು,Nuclear membrane
ಪರಮಾಣು ಘಟಕ,Nuclear plant
ನ್ಯೂಕ್ಲಿಯಿಕ್ ಪಾವತಿಸಿದ,Nucleic paid
ನ್ಯೂಕ್ಲಿಯಾಯ್ಡ್,Nucleoid
ನ್ಯೂಕ್ಲಿಯೋಲಾರ್ ಸಂಘಟಿಸುವವನು,Nucleolar organizer
ನ್ಯೂಕ್ಲಿಯೊಲಸ್,Nucleolus
ನ್ಯೂಕ್ಲಿಯೋಪ್ಲಾಸಂ,Nucleoplasm
ನ್ಯೂಕ್ಲಿಯೊಪಾಲಿಹೆಡ್ರೊವೈರಸ್,Nucleopolyhedrovirus
ನ್ಯೂಕ್ಲಿಯೊಸೈಡ್,Nucleoside
ನ್ಯೂಕ್ಲಿಯೋಸೋಮ್,Nucleosome
ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್,Nucleotide
ನ್ಯೂಕ್ಲಿಯಸ್,Nucleus
ಗಂಡುಬೀರಿ,Nudiflorae
ರದ್ದುಗೊಳಿಸಲಾಗುವುದು,Nullifying
ಬಹಿಷ್ಕಾರದ,Nullisomic
ನಿಶ್ಚೇಷ್ಟಿತ (ಆಂಟೀಟರ್),Numbat (anteater)
ಕೈಕಾಲುಗಳ ಮರಗಟ್ಟುವಿಕೆ,Numbness of limbs
ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ (ನಾ),Numerical aperture (NA)
ಸಂಖ್ಯಾತ್ಮಕ ಜೀವಿವರ್ಗ,Numerical taxonomy
ಸ್ಪೆಕ್ಟರು,Nuptial pad
ಅಡಿಕೆ ತಿರುಳಿರುವ,Nut fleshy
ಕಾಯಿ,Nut
ಪೌಷ್ಟಿಕ,Nutrient
ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್,Nutrient cycling
ಪೌಷ್ಟಿಕ ನಿಶ್ಚಲತೆ,Nutrient immobilisation
ಪೌಷ್ಠಿಕಾಂಶ ಬಡ,Nutrient poor
ಪೌಷ್ಟಿಕಾಂಶ,Nutrient solution
ಪೋಷಣೆ,Nutrition
ಪೌಷ್ಠಿಕಾಂಶದ ಗುಣಮಟ್ಟ,Nutritional quality
ಪೌಷ್ಠಿಕಾಂಶದ,Nutritious
ಪೌಷ್ಟಿಕ ಅಂಗಾಂಶ,Nutritive tissue
ಪೌಷ್ಠಿಕಾಂಶ ಮೌಲ್ಯ,Nutritive value
ನಕ್ಸ್ ವೊಮಿಕ,Nux vomica
ನೈಕ್ಟಾಸ್ಟಿ,Nyctinasty
ಅಪ್ಸರೆ,Nymph
ಅಪ್ಸರೆ,Nymphaea
ಓಕ್,Oak
ಹಬ್ಬ,Obelia
ಉದ್ದೇಶಪೂರ್ವಕ,Objective
ವಸ್ತುನಿಷ್ಠ ಮಸೂರ,Objective lens
ಪರಾವಲಂಬಿ,Obligate parasite
ಬೆಳಕಿನ ಓರೆಯಾದ ಕಿರಣ,Oblique beam of light
ಉದ್ದ,Oblong
ವೀಕ್ಷಣೆ,Observation
ವೀಕ್ಷಣಾಲಯ,Observatory
ಜಟಿಲವಾದ,Obtuse
ಸ್ರಾವಾದ ಕಾಂಡೈಲ್,Occipital condyle
ಆಕ್ಸಿಟಲ್ ಹಾಲೆ,Occipital lobe
ಸಾಗರ ಪ್ರಾಣಿ,Ocean animal
ಸಾಗರ ಸಸ್ಯ,Ocean plant
ಸಾಗರ ವ್ಯವಸ್ಥೆ,Oceanic system
ಉಸಿರು,Ocimum sanctum
ಅಷ್ಟಮ,Octopus
ನೇತ್ರದ,Ocular
ಲೋಕದ ಮಸೂರ,Ocular lens
ವಾಸನೆಯಿಲ್ಲದ,Odourless
ಓನೊಥೆರಾ ಲಾಮಾರ್ಕಿಯಾನ,Oenothera lamarckiana
ಓಸೊಫೇಜಿಲ್ ಸ್ಪಿಂಕ್ಟರ್,Oesophageal sphincter
ಓಟದ,Oesophagous
ಈಸ್ಟ್ರಸ್ ಚಕ್ರ,Oestrus cycle
ಸರಿದೂಗಿಸು,Offset
ಸಂತತಿ,Offspring
ಎಣ್ಣೆ ಗ್ರಂಥಿ,Oil gland
ತೈಲ ಮುಳುಗಿಸುವ ಉದ್ದೇಶ,Oil immersion objective
ತೈಲ ಸೋರಿಕೆ,Oil spill
ಒಕಜಾಕಿ ತುಣುಕು,Okazaki fragment
ಘ್ರಾಣ ಬಲ್ಬ್,Olfactory bulb
ಘ್ರಾಣ ಕಾರ್ಟೆಕ್ಸ್,Olfactory cortex
ಘ್ರಾಣ ಹಾಲೆ,Olfactory lobe
ಘ್ರಾಣ ಗ್ರಾಹಕ,Olfactory receptor
ಆಲಿಗೋಸೀನ್ ಗಳು,Oligocene
ಆಲಿಗಾಸಾಕರೈಡ್,Oligosaccharide
ಆಲಿಗೊಸ್ಕರೈಡ್ ಸರಪಳಿ,Oligosccharide chain
ಆಲಿಗೋಟ್ರೋಫಿಕ್ ಮಣ್ಣು,Oligotrophic soil
ತೆಳು,Olocales
ನೊಮಾಟೀಡಿಯಂ,Ommatidium
ಸರ್ವಭಕ್ಷಕ,Omnivore
ಸರ್ವಭಕ್ಷಕ,Omnivorous
ಬಾಗುವುದು,Oncogene
ಲವಂಗು,Oncogenesis
ಆಂಟ್ರೋಜೆನಿಕ್ ರೂಪಾಂತರ,Oncogenic transformation
ಒಂದು ಸಿಸ್ಟ್ರಾನ್ ಒಂದು ಪಾಲಿಪೆಪ್ಟೈಡ್,One cistron one polypeptide
ಒಂದು ಜೀನ್ ಒಂದು ಕಿಣ್ವ ಕಲ್ಪನೆ,One gene one enzyme hypothesis
ಒಂದು ಜೀನ್ ಒಂದು ಪಾಲಿಪೆಪ್ಟೈಡ್,One gene one polypeptide
ಪೆರಿಯಾಂತ್‌ನ ಒಂದು ಸುರುಳಿ,One whorl of perianth
ಗೋಜಲು,Ontogeny
ಒಸೈಟ್,Oocyte
ಒಗಾಮಿನ,Oogamous
ಓಗಮಿ,Oogamy
