Hindi,Odiya
कार्नोफ चित्र,କର୍ନାଗ୍ ମାନଚିତ୍ର
के बी (किलो बाईट),କେବି (କିଲୋ ବାଇଟ୍)
"1.अष्टि, 2.गुठली, 3.कर्नल",କର୍ଣ୍ଣଲ |
अष्टि विधा,କର୍ଣ୍ଣଲ ମୋଡ୍
अष्टिकरण,କର୍ନିଙ୍ଗ୍ |
कुंजी,ଚାବି
कुंजी पटल,କି ବୋର୍ଡ |
"1.कुंजी उछाल, 2.कुंजी अस्वीकार",କି ବାଉନ୍ସ |
कुंजी क्लिक,କି କ୍ଲିକ୍ କରନ୍ତୁ |
कुंजी संपीडन,କି ସଙ୍କୋଚନ |
"1.कुंजी डिस्क, 2.कुंजी चक्रिका",କି ଡିସ୍କ
कुंजी कूट लेखन,କି ଏନକ୍ରିପସନ୍ |
मुख्य क्षेत्र,କି କ୍ଷେତ୍ର
"1.कुंजी फाईल, 2.कुंजी संचिका",କି ଫାଇଲ୍ |
मुख्य ढांचा,କି ଫ୍ରେମ୍
मुख्य प्रबंधन,କି ପରିଚାଳନା
कुंजी पैड,କି ପ୍ୟାଡ୍ |
कुंजी पैड,କି ପ୍ୟାଡ୍ |
मुख्य वाक्यांश,ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |
कुंजी स्पंद,କି ନାଡ
कुंजी छिद्रक,କି ପିଚ୍ |
कुंजी छाँटन,କି ସର୍ଟିଂ
"1.कुंजी आघात, 2.कुंजी स्ट्रोक, 3.कुंजी दाब",କି ଷ୍ଟ୍ରୋକ୍
पता-अंतरण कुंजी,ରୂପାନ୍ତର ଠିକଣା ପାଇଁ ଚାବି |
"1.डिस्क कुंजी, 2.चक्रिका कुंजी",ଡିସ୍କର ଚାବି |
फ्लापी कुंजी,ଫ୍ଲପି ପାଇଁ ଚାବି |
टेप कुंजी,ଟେପ୍ ର ଚାବି |
मुख्य शब्द,ମୁଖ୍ୟ ଶବ୍ଦ |
"1.किक, 2.ठोकर",କିକ୍
हत,ହତ୍ୟା କର
किलो बिट,କିଲୋବିଟ୍ |
गाँठ,ଗଣ୍ଠିଗୁଡିକ |
ज्ञान आधारित सूचना सेवायें,ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |
ज्ञान खोज,ଜ୍ଞାନ ଆବିଷ୍କାର |
ज्ञान खोज डॉटाबेस,ଜ୍ଞାନ ଆବିଷ୍କାର ଡାଟାବେସ୍ (KDD)
ज्ञान इंजीनियरी,ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ
ज्ञान प्रबंधन,ଜ୍ଞାନ ପରିଚାଳନା
ज्ञानकर्मी,ଜ୍ଞାନ କର୍ମୀ |
लैन अनुकूलक,ଲାନ୍ ଆଡାପ୍ଟର |
"1.लैन परिसेवक,2.लैन सर्वर",ଲାନ୍ ସର୍ଭର |
लैन कार्यस्थल,LAN କର୍ମକ୍ଷେତ୍ର |
क्षैतिज चित्र,ଲ୍ୟାଣ୍ଡସ୍କେପ୍
"1.क्षैतिज चित्र, 2.लैडस्केप",ଲ୍ୟାଣ୍ଡସ୍କେପ୍
भाषा,ଭାଷା
भाषा अनुदेशातंरक,ଭାଷା ଅନୁବାଦକ
भाषा प्रक्रमक,ଭାଷା ସଞ୍ଚାଳକ
"1.भाषा अंतरक, 2.भाषा अनुवादक",ଭାଷା ଅନୁବାଦକ
लैपटाप,ଲାପଟପ୍
व्यापक एकीकरण (एल.एस.आई.),ବଡ଼ ଆକାରର ଏକୀକରଣ (lsi)
बृहत समाकलन (एल एस आई),ବଡ଼ ଆକାରର ଏକୀକରଣ (LSI)
लेसर,ଲେଜର
लेसर मुद्रक,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
अन्तिम आगम प्रथम निर्गम (लिफो),ଶେଷରେ ପ୍ରଥମ (LIFO)
परत,ସ୍ତର
"खाका, अभिन्यास",ଲେଆଉଟ୍
"1.पर्ण, 2.पत्ती,3. पत्र",ପତ୍ର |
पर्ण आसंधि,ପତ୍ର ନୋଡ୍ |
पर्ण स्थल,ପତ୍ର ସାଇଟ୍ |
पट्टा,ଲିଜ୍
"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा",ଲିଜ୍ ଚ୍ୟାନେଲ୍ |
"1.लाइन,2.पट्टा रेखा",ଲିଜ୍ ରେଖା
न्यूनत्तम सार्थक बिट शेल.एस.बी),ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ (lsb)
अल्पतम सार्थक अंक,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା |
"1.विरासती व्यवस्था,2.विरासती तंत्र",ପୁରୁଣା ପ୍ରଣାଳୀ
"1.लेमा, 2.प्रमेयिका",ଲେମ୍ମା
पत्र गुणवत्ता (एल क्यू),ଅକ୍ଷର ଗୁଣ (LQ)
शब्दिम,ଲେକ୍ସେମ୍ |
कोश विज्ञान,ଲେକ୍ସିକୋଗ୍ରାଫି |
"1.संग्रह,2.लाइब्रेरी",ଲାଇବ୍ରେରୀ |
"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन",ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍ |
लाइब्रेरी उपनेमिका,ଲାଇବ୍ରେରୀ ଉପ-ରୁଟିନ୍ |
"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा",ଲାଇସେନ୍ସ ଚୁକ୍ତି
प्रकाश उत्सर्जक डायोड (एल ई डी),ହାଲୁକା ଏମିଟର ଡାୟୋଡ୍ (LED)
प्रकाश गन,ହାଲୁକା ବନ୍ଧୁକ |
प्रकाश पेन,ହାଲୁକା କଲମ |
रैखिक अनुकूलक,ରେଖା ଆଡାପ୍ଟର |
लाइन संपादन,ରେଖା ସମ୍ପାଦନା |
"1.लाइन मुद्रक, 2.लाइन प्रिंटर",ରେଖା ପ୍ରିଣ୍ଟର୍ |
"1.रैखिक, 2.रेखीय",ରେଖା
रेखाएं प्रति मिनट (एल पी एम),ପ୍ରତି ମିନିଟରେ ରେଖା (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध",ଲିଙ୍କ୍ |
श्रृंखलित सूची,ଲିଙ୍କ୍ ତାଲିକା |
लिनक्स,LINUX
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)",ତରଳ ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ (LCD)
सूची प्रक्रमण,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
"1.आक्षर,2.शाब्दिक",ଆକ୍ଷରିକ
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल",ଲାଇଭ୍ |
सजीव आसंधि,ଲାଇଭ୍ ନୋଡ୍ |
"1.भार, 2.लोड",ଲୋଡ୍ କର |
"1.लोड मॉडयूल, 2.भार प्रतिरुपक",ଲୋଡ୍ ମଡ୍ୟୁଲ୍
"1.स्थानीय, 2.स्थानिक",ସ୍ଥାନୀୟ
स्थानीय अभिगम,ସ୍ଥାନୀୟ ପ୍ରବେଶ
स्थानीय क्षेत्र जालक्रम (लैन),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (ଲାନ୍)
स्थानीय स्पष्टता,ସ୍ଥାନୀୟ ପରିଭାଷା |
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय",ସ୍ଥାନୀୟ ବିନିମୟ |
स्थानीय स्मृति,ସ୍ଥାନୀୟ ସ୍ମୃତି
स्थानीय विधा,ସ୍ଥାନୀୟ ମୋଡ୍ |
स्थानीय चर,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
"पाश, लॉक",ଲକ୍ କରନ୍ତୁ |
पाशित संचिका,ଲକ୍ ହୋଇଥିବା ଫାଇଲ୍ |
सत्रारंभ,ଲଗ୍ ଇନ୍ = ଲଗ୍ ଇନ୍ କରନ୍ତୁ |
सत्रांत,ଲଗ୍ ଆଉଟ୍ ଆଉଟ୍ କରନ୍ତୁ |
संलेखन,ଲଗିଂ
तर्क विश्लेषक,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
तर्क बम,ଲଜିକ୍ ବୋମା |
तर्क कार्ड,ଲଜିକ୍ କାର୍ଡ |
तर्क संचित्र (प्रवाह संचित्र),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ)
तर्क परिपथ,ଲଜିକ୍ ସର୍କିଟ୍ |
तर्क अभिकल्प,ତାର୍କିକ ଡିଜାଇନ୍ |
तर्क आरेख,ତାର୍କିକ ଚିତ୍ର
तार्किक प्रवाह संचित्र,ତର୍କ ପ୍ରବାହ ଚାର୍ଟ |
तर्क फलन,ତାର୍କିକ କାର୍ଯ୍ୟ
तर्क गेट,ତାର୍କିକ ଫାଟକ
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन",ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
तर्क विस्थापन,ତର୍କ ପରିବର୍ତ୍ତନ
तर्क अवस्था,ତର୍କ ସ୍ଥିତି |
तर्क स्विच,ଲଜିକ୍ ସୁଇଚ୍ |
तर्क इकाई,ତର୍କ ଏକକ |
तार्किक,ଯୁକ୍ତିଯୁକ୍ତ |
तार्किक संयोजन,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
तार्किक आँकड़आ संरचना,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
तर्कसंगत आरेख,ତାର୍କିକ ଚିତ୍ର
तार्किक व्यंजक,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
तार्किक प्रवाह संचित्र,ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ)
तार्किक आई एफ (तार्किक यदि),ଯୁକ୍ତିଯୁକ୍ତ IF
तर्कसंगत संक्रिया,ଲଜିକାଲ୍ ଅପରେସନ୍
तर्कसंगत संकारक,ଲଜିକାଲ୍ ଅପରେଟର୍ |
तर्कसंगत संबंधन,ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ |
तार्किक योजना,ଲଜିକାଲ୍ ସ୍କିମ୍ |
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक",ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |
तार्किक प्ररुप,ଲଜିକାଲ୍ ପ୍ରକାର |
तार्किक मान,ତାର୍କିକ ମୂଲ୍ୟ
तार्किक चर,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
हासिल अग्रावलोकन,ଆଗକୁ ଦେଖ
अग्रावलोकन समुच्चय,ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |
अवलोकन,ଉପରୁକୁ ଦେଖ
"1.लूप, 2.पाश",ଲୁପ୍ |
पाश नियंत्रण,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
पाश प्रारंभन,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
पाश आपरिवर्तन,ଲୁପ୍ ପରିବର୍ତ୍ତନ
"1.पाश जालक्रम, 2.पाश नेटवर्क",ଲୁପ୍ ନେଟୱାର୍କ |
पाश प्रारंभन,ଲୁପ୍ ଆରମ୍ଭ
पाश-अवसान,ଲୁପ୍ ସମାପ୍ତି |
प्रति-पाश परीक्षण,ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |
शिथिल युग्मित,ଖାଲି ଯୋଡି |
ह्रास रहित संपीडन,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
हासी संपीडन,କ୍ଷତିକାରକ ସଙ୍କୋଚନ |
निम्न बाइट,କମ୍ ବାଇଟ୍ |
निम्न स्तर भाषा,ନିମ୍ନ ସ୍ତରର ଭାଷା |
निम्न पारक फिल्टर,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1.निम्न परिबाधित,2. निम्न परिबद्ध",ନିମ୍ନ ବନ୍ଧା |
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)",ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)
"1.मशीन, 2.यंत्र",ମେସିନ୍
मशीन पता,ଯନ୍ତ୍ର ଠିକଣା
"1.यंत्र कूट, 2.मशीन कोड",ମେସିନ୍ କୋଡ୍
यंत्र चक्र,ମେସିନ୍ ଚକ୍ର |
यंत्राश्रित भाषा,ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |
यंत्राश्रित सॉफ्टवेयर,ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |
यंत्र त्रुटि,ମେସିନ୍ ତ୍ରୁଟି |
यंत्र निष्क्रिय काल,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
यंत्र निरपेक्ष भाषा,ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |
यंत्रानुदेश,ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ
यंत्र बोध,ଯନ୍ତ୍ର ବୁଦ୍ଧି
"1.मशीनी भाषा,2.यंत्र भाषा",ମେସିନ୍ ଭାଷା
यंत्राधिगम,ଯନ୍ତ୍ର ଶିକ୍ଷା
यंत्र संक्रिया,ମେସିନ୍ ଅପରେସନ୍
यंत्रमूलक भाषा,ମେସିନ୍ ଆଧାରିତ ଭାଷା |
यंत्र निष्पादन,ମେସିନ୍ ଚଲାଇବା |
मशीन अनुकार,ମେସିନ୍ ଅନୁକରଣ
यंत्र अपहृत काल,ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |
मशीनी अनुवाद,ମେସିନ୍ ଅନୁବାଦ
मशीन शब्द,ମେସିନ୍ ଶବ୍ଦ |
स्थूल अनुदेश,ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ)
स्थूल प्राचर,ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |
स्थूल कोडांतरण प्रोग्राम,ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |
स्थूल आह्वान,ମାକ୍ରୋ କଲ୍ |
"1.स्थूल कोड, 2.स्थूल कूट",ମାକ୍ରୋ କୋଡ୍ |
स्थूल समादेश,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
स्थूल घोषणा,ମାକ୍ରୋ ଘୋଷଣା
स्थूल परिभाषा,ମାକ୍ରୋ ସଂଜ୍ଞା
स्थूल प्रवाह संचित्र,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
स्थूल जनित्र,ମାକ୍ରୋ ଜେନେରେଟର
स्थूल अनुदेश,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
स्थूल भाषा,ମାକ୍ରୋ ଭାଷା |
स्थूल लाइब्रेरी,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
स्थूल प्राचल,ମାକ୍ରୋ ପାରାମିଟର |
स्थूल प्रक्रमण,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर",ମାକ୍ରୋ ସଞ୍ଚାଳକ |
स्थूल प्रोग्रामन,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
स्थूल आदिप्ररुप,ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |
"1.स्थूल कूटलेखन, 2.स्थूल कोडन",ମାକ୍ରୋ-କୋଡିଂ |
मेगाबाइट (एम बी),ମାଗାବାଇଟ୍ (MB)
जादुई संप्रतीक,ଯାଦୁ ଚରିତ୍ର |
जादुई संख्या,ଯାଦୁ ସଂଖ୍ୟା
चुंबकीय बुदबुद स्मृति,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
चुंबकीय कार्ड,ଚୁମ୍ବକୀୟ କାର୍ଡ |
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल",ଚୁମ୍ବକୀୟ କକ୍ଷ |
चुंबकीय संप्रतीक,ଚୁମ୍ବକୀୟ ଚରିତ୍ର |
चुंबकीय कोर भंडारण,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क",ଚୁମ୍ବକୀୟ ଡିସ୍କ |
चुंबकीय डिस्क पता,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
चुंबकीय चक्रिका स्मृति,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
चुंबकीय ड्रम,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन",ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |
चुंबकीय शीर्ष,ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ
चुंबकीय स्याही,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR)
चुंबकीय माध्यम,ଚୁମ୍ବକୀୟ ମିଡିଆ |
चुंबकीय पठन,ଚୁମ୍ବକୀୟ ପଠନ |
चुंबकीय अभिलेखन,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
चुंबकीय भंडारण,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
चुंबकीय पट्टी,ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |
चुंबकीय टेप,ଚୁମ୍ବକୀୟ ଟେପ୍ |
चुंबकीय टेप कार्टीज,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
चुंबकीय टेप ड्राइव,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
चुंबकीय टेप अग्रक,ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |
चुंबकीय टेप लाइब्रेरियन,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
चुंबकीय टेप अभिगमन,ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |
चुंबकीय टेप इकाई,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म",ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |
चुंबकीय पथ,ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |
चुंबकीय प्रकाशीय भंडारण,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर",ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |
चुंबकीय विरुपण,ଚୁମ୍ବକୀୟ
चुंबकीय विरुपक टिकिया,ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |
"1.डाक पेटी, 2.मेल बाक्स",ମେଲ୍ ବାକ୍ସ
मेल विलय,ମେଲ୍ ମିଶ୍ରଣ |
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई",ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |
मेन फ्रेम,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र",ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |
"1.मुख्य स्मृति, 2.मुख्य मेमोरी",ମୁଖ୍ୟ ସ୍ମୃତି
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश",ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍
मुख्य भंडारण,ମୁଖ୍ୟ ଭଣ୍ଡାର |
"1.मेन स्विच, 2.मुख्य स्विच",ମୁଖ୍ୟ ସୁଇଚ୍
"1.अनुरक्षण, 2.रखरखाव",ରକ୍ଷଣାବେକ୍ଷଣ
अनुरक्षण पैनल,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
अनुरक्षण काल,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
वृहत् चक्र,ପ୍ରମୁଖ ଚକ୍ର |
मुख्य युक्ति,ପ୍ରମୁଖ ଉପକରଣ
मुख्य कुंजी,ମୁଖ୍ୟ ଚାବି |
मुख्य अवस्था,ପ୍ରମୁଖ ରାଜ୍ୟ |
मुख्य संरचना,ପ୍ରମୁଖ ଗଠନ
मुख्य कार्य,ପ୍ରମୁଖ କାର୍ଯ୍ୟ
बहुसंख्यक अवयव,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
बहुसंख्यक गेट,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
बहुसंख्य संक्रिया,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
प्रतिपूर्ति काल,ମେକଅପ୍ ସମୟ |
कुसंक्रिया रुटीन,ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |
प्रबंधन विकास,ପରିଚାଳନା ବିକାଶ
प्रबंधन सूचना तंत्र (एम आई एस),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
प्रबंध विज्ञान,ପରିଚାଳନା ବିଜ୍ଞାନ |
मैनचेस्टर कूटलेखन,ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |
बहुवलन,ମନିଫୋଲ୍ଡିଂ |
प्रकलित चर,ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |
प्रकलित सूचकन,ଇଣ୍ଡେକ୍ସ କରିବା
मानव यंत्र अनुकार,ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |
हस्तचालित पता स्विच,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
मैनुअल विश्लेषण,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
मैनुअल आह्वान,ମାନୁଆଲ ଉତ୍ତର
मैनुअल प्रविष्टि,ମାନୁଆଲ ପ୍ରବେଶ
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र",ମାନୁଆଲ ବିନିମୟ
"1.हस्त निवेश, 2. मैनुअल निवेश",ମାନୁଆଲ୍ ଇନପୁଟ୍ |
हस्त प्रचालन,ମାନୁଆଲ୍ ଅପରେସନ୍ |
अनेकानेक संबंध,ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |
बहु-एक-विकोडक,ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |
प्रतिचित्र विधि,ମାନଚିତ୍ର ପଦ୍ଧତି
प्रतिचित्रण,ମ୍ୟାପିଂ
उपांत,ମାର୍ଜିନ୍
उपांतीय त्रुटि,ମାର୍ଜିନ୍ ତ୍ରୁଟି |
उपांतीय जाँच,ମାର୍ଜିନାଲ ଯାଞ୍ଚ
उपांतीय परीक्षण,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
चिन्ह संसूचन,ଚିହ୍ନ ଚିହ୍ନଟ
चिन्ह पठन,ପ reading ଼ିବା ଚିହ୍ନ |
चिन्ह क्रमवीक्षण,ମାର୍କ ସ୍କାନିଂ
चिन्ह बोध,ଚିହ୍ନ ଚିହ୍ନ
चिन्हक,ମାର୍କର
चिन्हन,ମାର୍କିଂ
चिन्हक तरंग,ତରଙ୍ଗ ଚିହ୍ନିତ
मार्कोव श्रृंखला,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
मार्कोव स्रोत,ମାର୍କୋଭ ଉତ୍ସ |
मार्क-अप भाषा,ମାର୍କ ଅପ୍ ଭାଷା |
मेसर,ମାସର
मेसर,ମାସର
"1.मास्क, 2.आच्छद, 3.प्रच्छाद",ମାସ୍କ
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक",ମାସ୍କ ବିଟ୍ |
मास्क प्रोग्राम्य युक्ति,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
आवरण रजिस्टर,ମାସ୍କ ରେଜିଷ୍ଟର |
"1.आवृत रॉम, 2.आवृत आर ओ एम",ମାସ୍କଡ୍ ROM |
आच्छादन,ମାସ୍କିଂ |
विपुल आँकड़ए,ବହୁ ତଥ୍ୟ
"1.विपुल स्मृति, 2.विपुल मेमोरी",ଜନ ସ୍ମୃତି
विपुलत: समांतर,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
प्रधान ,ଗୁରୁ
मास्टर कार्ड,ମାଷ୍ଟର କାର୍ଡ |
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई",ମାଷ୍ଟର ଘଣ୍ଟା |
प्रधान कन्सोल,ମାଷ୍ଟର କନସୋଲ୍ |
प्रधान आँकड़आ,ମୂଖ୍ୟ ତଥ୍ୟ |
प्रधान आरेख,ମୂଖ୍ୟ ଚିତ୍ର
प्रधान संचिका,ମାଷ୍ଟର ଫାଇଲ୍ |
प्रधान समूह,ମାଷ୍ଟର ଗ୍ରୁପ୍ |
मास्टर कुंजी,ମାଷ୍ଟର କି
प्रधान लाइब्रेरी टेप,ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |
प्रधान प्रक्रमक,ମାଷ୍ଟର ସଞ୍ଚାଳକ |
प्रधान प्रोग्राम,ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |
प्रधान केंद्र,ମାଷ୍ଟର ଷ୍ଟେସନ୍ |
"1.प्रधान टेप, 2.मास्टर टेप",ମାଷ୍ଟର ଟେପ୍ |
"1.प्रधान अंतक, 2.प्रधान टर्मिनल",ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |
प्रधान अधीन युक्ति,ମାଷ୍ଟର / ଦାସ ଉପକରଣ |
प्रधान अधीन तंत्र,ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |
"1.मेल, 2.मिलान, 3.मिलना",ମ୍ୟାଚ୍
मिलान,ମେଳ ଖାଉଛି
गणितीय प्रोग्रामन,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
गणितीय अनुकार,ଗାଣିତିକ ଅନୁକରଣ
"1.मैट्रिक्स, 2.आव्यूह",ମାଟ୍ରିକ୍ସ
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक",ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
मैट्रिक्स स्विच,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
आव्यूह सारणी,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
मैक्सी कंप्यूटर,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
मैक्सी कंप्यूटर,ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |
उच्चिष्ट अवयव,ସର୍ବାଧିକ ଉପାଦାନ |
योगपद,maxterm (ମାନକ ରାଶି ଶବ୍ଦ)
मैक्सवेल डैमन,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
"1.मध्यमान, 2.माध्य",ଅର୍ଥ
