Punjabi,Marathi
ਸਹਿਣਸ਼ੀਲਤਾ,सहिष्णुता
ਟੂਥਿੰਗ,दात काढणे
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,वरची माती किंवा पृष्ठभागाची माती
ਕੁੱਲ porosity,एकूण सच्छिद्रता
ਟਰੇਸਰੀ,ट्रेसरी
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ट्रेन प्रतिकार
ਟਰਾਂਸੇਪਟ,ट्रान्सेप्ट
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,संक्रमणकालीन माती
ਟ੍ਰਾਂਸੋਮ,ट्रान्सम
ਆਵਾਜਾਈ ਮਿੱਟੀ,वाहतूक माती
ਸਹਾਇਕ,उपनदी
ਟ੍ਰਾਈਫੋਰੀਅਮ,ट्रायफोरियम
ਟ੍ਰਾਈਗਲਾਈਫ,ट्रायग्लिफ
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,कापलेली माती
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,अशांत प्रवाह
ਬੁਰਜ,बुर्ज
Tympar ਨੰਬਰ,Tympar संख्या
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,अंतिम पत्करण्याची क्षमता
ਅੰਤਮ ph,अंतिम पीएच
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,uncoursed यादृच्छिक भंगार दगडी बांधकाम
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,Uncoursed स्क्वेअर मलबे दगडी बांधकाम
ਅੰਡਰਕ੍ਰਾਫਟ,अंडरक्रॉफ्ट
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,अपूर्ण सच्छिद्रता
ਇਕਸਾਰ ਵਹਾਅ,एकसमान प्रवाह
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,युनिट फ्रेम प्रकार मचान
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,अनुत्पादक काम
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,असंतृप्त माती
ਅਸਥਿਰ ਵਹਾਅ,अस्थिर प्रवाह
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,वरची प्लास्टिक मर्यादा
ਵੈਲੀ ਗਟਰ,दरी गटर
ਵਾਲਟ,तिजोरी
ਵੈਟੇਰੀਅਮ,व्हेटेरिअम
ਹਵਾਦਾਰੀ,वायुवीजन
ਵੈਂਟੀਲੇਟਰ,व्हेंटिलेटर
ਵਰਮਦਾਹ,वरमदाह
ਵੈਸਟੀਬਿਊਲ,वेस्टिब्युल
ਵਿਲਾ,व्हिला
