Hindi,Marathi
समाकलित अवशोषण गुणांक,एकात्मिक शोषण गुणांक
समाकलन गुणक,समाकलित करणारा घटक
समाकलन,एकत्रीकरण
अवकलन दूवारा समाकलन,भिन्नतेद्वारे एकत्रीकरण
खंडशः समाकलन,भागांद्वारे एकत्रीकरण
परिमेयकरण दूवारा समाकलन,तर्कशुद्धीकरणाद्वारे एकत्रीकरण
प्रतिस्थापन दूवारा समाकलन,प्रतिस्थापनाद्वारे एकत्रीकरण
उत्तरोत्तर समानयन दूवारा समाकलन,सलग कपात करून एकत्रीकरण
श्रेणीबद्ध समाकलन,मालिकेद्वारे एकत्रीकरण
सदिश का समाकलन,वेक्टरचे एकत्रीकरण
संवृत पृष्ठ पर समाकलन,बंद पृष्ठभागावर एकत्रीकरण
समाकलक,इंटिग्रेटर
समाकलक घटक,इंटिग्रेटर घटक
समाकल-अवकल समीकरण,इंटिग्रो - विभेदक समीकरण
" अंतः खंड , अपरोधन",व्यत्यय
विनिमेय संक्रिया,अदलाबदल करण्यायोग्य ऑपरेशन
"विनिमेय, व्यतिहार",अदलाबदल
अंतर्वर्ग सहसंबंध,आंतरवर्गीय सहसंबंध
परस्पर सहसंबंध,आंतरसंबंध
परस्पर सहसंबंध गुणांक,आंतरसंबंध गुणांक
"परस्पर निर्भरता, अन्योन्याश्रय",परस्परावलंबन
अन्योन्याश्रित,परस्परावलंबी
ब्याज,व्याज
"अंतरपृष्ठ, पार्थक्य पृष्ठ",इंटरफेस
अंतरफलक कोण,इंटरफेसियल कोन
समाकल्य,इंटिग्रँड
समाकलित,एकात्मिक
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक,अंतःस्थ (वि.)",आतील
अंतः कोण,आतील कोन
अंतः क्षेत्र,अंतर्गत क्षेत्र
अंतः प्रांत,अंतर्गत डोमेन
आंतरिक अवयव,आतील घटक
समुच्चय का अभ्यंतर,सेटचे आतील भाग
अभिमुख अंतः कोण,आतील बाजू विरुद्ध कोन
अंतर्गह,अंतर्गत ग्रह
आंतरिक बिंदु,आतील बिंदू
"मध्यवर्ती, माध्यमिक, मध्य, मध्यक",मध्यवर्ती
मध्यवर्ती बिंदु,मध्यवर्ती बिंदू
मध्यवर्ती मान प्रमेय,मध्यवर्ती मूल्य प्रमेय
आंतरिक द्‌विभाजक,अंतर्गत दुभाजक
अंतर्वेशन,इंटरपोलेशन
अंतर्वेशन-सूत्र,इंटरपोलेशन सूत्र
प्रतिच्छेदी,छेदन करणारा
प्रतिच्छेदी वक्र,छेदणारे वक्र
प्रतिच्छेदी रेखाएँ,छेदणाऱ्या रेषा
" प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ",छेदनबिंदू
प्रतिच्छेद वक्र,छेदनबिंदू वक्र
वक्रों का प्रतिच्छेद,वक्रांचे छेदनबिंदू
समुच्चयों का सर्वनिष्ठ,संचांचे छेदनबिंदू
"अंतराल, अंतर",मध्यांतर
अंतराल आकल,मध्यांतर अंदाज
अंतराल आकलन,inteval अंदाज
अंतराल मध्य बिंदु,मध्यांतर बिंदू
"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव",इंट्रा-ब्लॉक प्रभाव
अंतरावर्ग सहसंबंध,इंट्राक्लास सहसंबंध
निश्चरता,invariance
निश्चर,अपरिवर्तनीय
निश्चर तंत्र,अपरिवर्तनीय प्रणाली
तालिका,यादी
तालिका नियतन,इन्व्हेंटरी वाटप
तालिका नियंत्रण,इन्व्हेंटरी नियंत्रण
तालिका नियंत्रण निदर्श,इन्व्हेंटरी कंट्रोल मॉडेल
तालिका नियंत्रण प्रणाली,इन्व्हेंटरी कंट्रोल सिस्टम
तालिका चक्र,इन्व्हेंटरी सायकल
तालिका धारण लागत,इन्व्हेंटरी होल्डिंग खर्च
तालिका बिंदु,इन्व्हेंटरी पॉइंट
तालिका नीति,इन्व्हेंटरी धोरण
तालिका  स्थिति,इन्व्हेंटरी परिस्थिती
"प्रतित्रोम, व्युत्क्रम, विपरीत",व्यस्त
प्रतिलोम सहसंबंध,व्यस्त सहसंबंध
प्रतिलोम फलन,व्यस्त कार्य
प्रति लोम अतिपरवलयिक फलन,व्यस्त हायपरबोलिक फंक्शन
व्युत्क्रमानुपाती,व्यस्त प्रमाणात
व्युत्क्रम प्रतिचित्र ण,व्यस्त मॅपिंग
व्युत्क्रम संख्या,व्यस्त संख्या
व्युत्क्रम आव्यूह,मॅट्रिक्सचा व्यस्त
प्रतिलोम क्रमचय,व्यस्त क्रमपरिवर्तन
व्युत्क्रमानुपात,व्यस्त प्रमाण
प्रतिलोम त्रिकोणमितीय फलन,व्यस्त त्रिकोणमितीय कार्य
प्रतिलोमन-सूत्र,उलथापालथ सूत्र
क्रम का प्रति लोमन,ऑर्डरचा उलटा
व्युत्क्रमणीय आव्यूह,इन्व्हर्टेबल मॅट्रिक्स
व्युत्क्रमणीय रूपांतरण,अपवर्तनीय परिवर्तन
अपरिमेय,तर्कहीन
अपरिमेय समीकरण,तर्कहीन समीकरण
अपरिमेय व्यंजक,तर्कहीन अभिव्यक्ती
अपरिमेय संख्या,अपरिमेय संख्या
अपरिमेय मूल,तर्कहीन मूळ
" अखंडनीय , अलघुकरणीय , असमानेय",अपरिवर्तनीय
अघूर्णी सदिश,इरोटेशनल वेक्टर
अघूर्णी सदिश फलन,इरोटेशनल वेक्टर फंक्शन
अघूर्णी वेग,इरोटेशनल वेग
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),समभुज
समककुदता,isokurtosis
वियुक्त अनिवार्य विचित्रता,पृथक आवश्यक एकवचन
वियुक्त बिंदु,अलग बिंदू
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक",सममितीय
समद्विबाहु विन्यास,समद्विभुज कॉन्फिगरेशन
पुनरावृत्त समाकल,पुनरावृत्ती अविभाज्य
पुनरावृत्त अंतर्वेशन,पुनरावृत्ती प्रक्षेपण
पुनरावृत्ति,पुनरावृत्ती
पुनरावृत्ति सूत्र,पुनरावृत्ती सूत्र
पुनरावर्ती समाकलन सूत्र,पुनरावृत्ती एकीकरण सूत्र
पुनरावर्ती क्रि याविधि,पुनरावृत्ती प्रक्रिया
पुनरावर्ती विधि,पुनरावृत्ती तंत्र
जैकोबियन,जेकोबियन
जैकोबी सारणिक,जेकोबियन निर्धारक
जैकोबी आव्यूह,जेकोबियन मॅट्रिक्स
समुच्चयों का सम्मिलन,संच जोडणे
"जोड़, संधि (सं.) संयुक्त(वि.)",संयुक्त
संयुक्त घनत्व फलन,संयुक्त घनता कार्य
संयुक्त बारंबारता फलन,संयुक्त वारंवारता कार्य
संयुक्ततः आश्रित चर,संयुक्तपणे अवलंबून चल
संयुक्त प्रायिकता,संयुक्त संभाव्यता
सम्मिलन,सामील व्हा (=संघ)
"कुदान, जंप, प्लुति",उडी
प्लुति असांतत्य,उडी खंडित होणे
"न्यायसंगति, औचित्य",औचित्य
औचित्य बताना,समर्थन करणे
कारनाफ मानचित्र,कर्णॉफ नकाशा
"गुठली, अष्टि",कर्नल
प्रतिचित्रण की अष्टि,मॅपिंगचे कर्नल
"शुदूधगति विज्ञान, शुदूध गतिकी",किनेमॅटिक्स
गतिज ऊर्जा,गतीज ऊर्जा
"बलगति विज्ञान, बलगतिकी",गतीशास्त्र
कोल्मोगोरोफ-स्मिरनोव परीक्षण,कोल्मोगोरोफ स्मरनोव्ह चाचणी
क्रोनेकर डेल्टा,क्रोनेकर डेल्टा
ककुदता,कर्टोसिस
लग्रांज फलन,Lagrange चे कार्य
लग्रांज गुणक,Lagrange चे गुणक
"स्तरिका, पटल",लॅमिना
लाप्लास रूपांतर,Laplace परिवर्तन
बृहत संख्या,मोठ्या संख्येने
अभिलक्षणिक मूल,सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ)
पार्श्व पृष्ठ,बाजूकडील पृष्ठभाग
लैटिन वर्ग,लॅटिन चौरस
"नाभिलंब, लैटस रैक्टम",लॅटस गुदाशय
"नियम, सिद्धांत",कायदा
वेग संयोजन नियम,वेग जोडण्याचा कायदा
संकलनीयता नियम,जोडणीचा कायदा
ह्नासमान प्रतिफल नियम,परतावा कमी करण्याचा कायदा
गुरुत्वाकर्षण नियम,गुरुत्वाकर्षणाचा नियम
समूह के लिए समाकारिता नियम,गटांसाठी होमोमॉर्फिझमचा कायदा
वलयों के लिए समाकारिता नियम,रिंग्ससाठी होमोमॉर्फिझमचा कायदा
बढ़ती लागत का नियम,वाढत्या खर्चाचा कायदा
घातांक नियम,निर्देशांकांचा कायदा
जड़त्व नियम,जडत्वाचा कायदा
बृहत्‌ संख्याओं का नियम,मोठ्या संख्येचा कायदा
प्रायिकता-नियम,संभाव्यतेचा नियम
"ज्या नियम, साइन नियम",साइन्सचा नियम
घातांको के नियम,घातांकांचे नियम
गति नियम,गतीचे नियम
"परत, स्तर",थर
अग्रग गुणांक,अग्रगण्य गुणांक
अग्रग विकर्ण,अग्रगण्य कर्ण
अग्रग उप-आव्यूह,अग्रगण्य सबमॅट्रिक्स
अग्रग पद,अग्रगण्य पद
"न्यूनतम, अल्पतम, लघुतम",किमान
लघुतम समापवर्त्य (LCM),किमान सामान्य एकाधिक (LCM)
न्यूनतम अवयव,किमान घटक
न्यूनतम वर्ग,किमान चौरस
न्यूनतम उपरि परिबंध,किमान वरची सीमा
वाम सहसमुच्चय,डावा कोसेट
वामावर्त,डावखुरा
वामावर्ती पेच,डाव्या हाताचा स्क्रू
वाम प्रतिलोम,डावीकडे उलट
वाम गुणन,बाकी गुणाकार
लाइबनिटस सूत्र,लीबनिट्झ सूत्र
लंबाई,लांबी
तुंगककुदी,लेप्टोकर्टिक
तुंगककुदी वक्र,लेप्टोकर्टिक वक्र
तुंगककुदता,लेप्टोकर्टोसिस
स्तर वक्र,पातळी वक्र
विश्वास्यता स्तर,आत्मविश्वासाची पातळी
सार्थकता का स्तर,महत्त्व पातळी
कोशक्रमानुसार,शब्दकोशानुसार
कोश क्रम,कोशशास्त्रीय क्रम
संभाविता फलन,संभाव्य कार्य
संभाविता अनुपात परिक्षण,संभाव्य गुणोत्तर चाचणी
" सीमा , सीमांत",मर्यादा
"सीमांत, चरम",मर्यादित करणे
सीमांत मान,मर्यादित मूल्य
सीमांत वेग,मर्यादित वेग
माध्य में सीमा,सरासरी मर्यादा
समाकलन की सीमा,एकत्रीकरणाची मर्यादा
अनुक्रम सीमा,क्रम मर्यादा
"गुच्छ बिंदु, सीमा बिंदु",मर्यादा बिंदू (= क्लस्टर पॉइंट)
सीमांत वेग,वेग मर्यादित करा
" रेखा , लाइन , दीर्घतंतु",ओळ
"रेखीय, रैखिक, रेखाकार",रेखीय
रैखिक बीजावल्ली,रेखीय बीजगणित
रैखिक बीजीय समीकरण,रेखीय बीजगणितीय समीकरण
रैखिक सन्निकटन,रेखीय अंदाजे
रैखिक अनंतस्पर्शी,रेखीय लक्षण
रैखिक गुणांक,रेखीय गुणांक
एकघात संचय,रेखीय संयोजन
एकघात प्रतिबंध,रेखीय मर्यादा
रैखिक आश्रितता,रेखीय अवलंबित्व
रैखिक अवकलन समीकरण,रेखीय भिन्न समीकरण
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई",रेखीय परिमाण
"रैखिक समीकरण, एकघात समीकरण",रेखीय समीकरण
रैखिक समघात,रेखीय फॉर्म
रैखिक भिन्नात्मक रूपांतरण,रेखीय अपूर्णांक परिवर्तन
रैखिक फलन,रेखीय कार्य
रैखिक फलनक,रेखीय कार्यात्मक
रैखिक समूह,रेखीय गट
रैखिक स्वतंत्रता,रेखीय स्वातंत्र्य
रैखिक स्वतंत्र संबंध,रेखीय स्वतंत्र संबंध
रैखिक असमिका,रेखीय असमानता
रैखिक असमघाती अवकल समीकरण,रेखीय एकसंध विभेदक समीकरण
रैखिक समाकल समीकरण,रेखीय अविभाज्य समीकरण
रैखिक अंतर्वेशन,रेखीय प्रक्षेपण
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,रेखीय किमान चौरस प्रतिगमन विश्लेषण
" एकघाततः , रैखिकतः",रेखीयता
रैखिकतः परतंत्र,रेखीय अवलंबून
रैखिकतः स्वतंत्र,रेखीय स्वतंत्र
रैखिक प्रतिचित्रण,रेखीय मॅपिंग
रैखिक क्रम,रेखीय क्रम
रैखिक क्रमीकरण,रेखीय क्रम
रैखिक प्रोग्रामन,रेखीय प्रोग्रामिंग
रैखिक प्रोग्रामन कलन-विधि,रेखीय प्रोग्रामिंग अल्गोरिदम
रैखिक प्रोग्रामन समस्या,रेखीय प्रोग्रामिंग समस्या
रैखिक समाश्रयण,रेखीय प्रतिगमन
रैखिक समाश्रयण गुणांक,रेखीय प्रतिगमन गुणांक
"रैखिक संबंध, एकघाती संबंध",रेखीय संबंध
रैखिक समष्टि,रेखीय जागा (= वेक्टर स्पेस)
रैखिक उपसमष्टि,रेखीय उपस्थान
रैखिक रूपांतरण,रेखीय परिवर्तन
रैखिक उपनति,रेखीय कल
रैखिक अनभिनत आकल,रेखीय निःपक्षपाती अंदाज
रैखिक वेग,रेखीय वेग
रेखा समाकल,ओळ अविभाज्य
प्रतिच्छेद-रेखा,छेदनबिंदूची ओळ
समाश्रयण-रेखा,प्रतिगमन ओळ
स्थानगत सदिश,स्थानिकीकृत वेक्टर
स्थानीय इष्टतम,स्थानिक इष्टतम
"बिन्दुपथ, रेखापथ",स्थान
"लॉग, लठठा, संलेख",लॉग
"लघुगणकीय, लॉगेरिथ्मीय",लॉगरिदमिक
लघुगणकीय यथार्थता,लॉगरिदमिक अचूकता
लॉगेरिथ्मीय परिकलन,लॉगरिदमिक गणना
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र",लॉगरिदमिक वक्र
लघुगणकीय अवकलज,लॉगरिदमिक व्युत्पन्न
लघुगणकीय अवकलन,लॉगरिदमिक भिन्नता
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन",लॉगरिदमिक कार्य
"लघुगणकीय माध्य, गुणोत्तर माध्य",लॉगरिदमिक मीन (=भौमितीय मध्य)
लघुगणकीय प्रसामान्य बंटन,लॉगरिदमिक सामान्य वितरण
लघुगणकीय संबंध,लॉगरिदमिक संबंध
लघुगणकीय मापक्रम,लॉगरिदमिक स्केल
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी",लॉगरिदमिक मालिका
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल",लॉगरिदमिक सर्पिल (समभुज सर्पिल)
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी",लॉगरिदमिक टेबल (=लॉग टेबल)
"लॉगेरिथ्म, लघुगणक",लॉगरिदम (लॉग)
तर्क,तर्कशास्त्र
तर्कत: तुल्य,तार्किकदृष्ट्या समतुल्य
"वृद्धिघात वक्र, पर्ल-रीड वक्र",लॉजिस्टिक वक्र
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन",सामान्य वितरण
" रेखांश , देशांतर",रेखांश
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद",पळवाट
" प्रचयन , प्रचायिका, लॉटरी",लॉटरी
अधोरेखा,खालचा बार
निम्न परिबंध,कमी बंधन
निम्न रीमान-समाकल,लोअर रिमन इंटिग्रल
निम्न योगफल,कमी बेरीज
निम्न त्रिभुजीय आव्यूह,खालचा त्रिकोणी मॅट्रिक्स
मैक्लारिन प्रसार,मॅक्लॉरिनचा विस्तार
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या",जादूची संख्या
मैजिक वर्ग,जादूचा चौरस
कांतिमान-सीमा,परिमाण मर्यादा (=मर्यादित विशालता)
डाक प्रेषित प्रश्नावली,मेल केलेली प्रश्नावली
डाक द्वारा सर्वेक्षण,मेल सर्वेक्षण
उपरि परिबंध,मेजरंट (वरची सीमा)
दीर्घ चाप,प्रमुख चाप
उपरिबद्‌ध समुच्चय,मोठा संच
बहुमान फलन,अनेक मौल्यवान कार्य
"नक्शा , मानचित्र , प्रतिचित्र",नकाशा
समुच्चय में प्रतिचित्रित करना,सेट मध्ये नकाशा
समुच्चय का प्रतिचित्रण,सेटचे मॅपिंग
उपांत प्रायिकता,किरकोळ संभाव्यता
गणितीय विश्लेषण,गणितीय विश्लेषण
गणितीय तर्क,गणितीय युक्तिवाद
गणितीय केंद्र,गणितीय केंद्र
गणितीय जटिलता,गणितीय गुंतागुंत
गणितीय अर्थशास्त्र,गणितीय अर्थशास्त्र
गणितीय प्रत्याशा,गणितीय अपेक्षा
गणितीय रूप,गणितीय फॉर्म
"गणितीय संरूपण, गणितीय संरूप",गणितीय सूत्रीकरण
गणितीय सर्वसमिका,गणितीय ओळख
"गणितीय तर्कशास्त्र ,गणितीय तर्क",गणितीय तर्क
गणितीय निदर्श,गणितीय मॉडेल
गणितीय आशय,गणितीय कल्पना
मैट्रिक्स विकर्णन,मॅट्रिक्स डिगोनालायझेशन
आव्यूह-व्युत्क्रम,मॅट्रिक्स व्यस्त
आव्यूह-व्युत्क्रमण,मॅट्रिक्स उलटा
आव्यूह पुनरावर्ती विधि,मॅट्रिक्स पुनरावृत्ती पद्धत
मैट्रिक्स पद्‌धति,मॅट्रिक्स पद्धत
आव्यूह गुणन,मॅट्रिक्स गुणाकार
अचरों का आव्यूह,स्थिरांकांचे मॅट्रिक्स
प्रभाविता आव्यूह,परिणामकारकतेचे मॅट्रिक्स
आव्यूह संकारक,मॅट्रिक्स ऑपरेटर
आव्यूह बहुपद,मॅट्रिक्स बहुपदी
आव्यूह मुद्रण,मॅट्रिक्स प्रिंटिंग
आव्यूह-गुणनफल,मॅट्रिक्स उत्पादन
अधिकतमीकृत,कमाल केले
"महत्तम, अधिकतम, उच्चतम",जास्तीत जास्त
अधिकतम निरपेक्ष मान,कमाल निरपेक्ष मूल्य
महत्तम F-अनुपात,कमाल एफ-गुणोत्तर
अधिकतम संभाविता,जास्तीत जास्त शक्यता
महाल्पिष्ठ,कमाल
महाल्पिष्ठ निकष,कमाल निकष
फलन का अधिकतम,फंक्शनची कमाल
मैक्सवेल-बोल्ट्समान सांख्यिकी,मॅक्सवेल-बोल्टझमन आकडेवारी
माध्य विचलन,अर्थ विचलन
विचलन वर्ग माध्य,चौरस विचलनाचा अर्थ
वर्ग माध्य त्रुटि,चौरस त्रुटी
"माध्यमान, औसत मान",सरासरी मूल्य
माध्यमान प्रमेय,सरासरी मूल्य प्रमेय
ककुदता माप,कर्टोसिसचे मोजमाप
" मध्य, मध्यस्थ , माध्यिका, मीडियन",मध्यक
माध्यिका केंद्र,मध्यकेंद्र
मध्यककुदी वक्र,मेसोकर्टिक वक्र
मध्यककुदता,mesokurtosis
संदेश,संदेश
"रीति , विधि",पद्धत
विलोपन विधि,निर्मूलनाची पद्धत
प्रतिलोमन-विधि,उलटण्याची पद्धत
पुऩरावृत्ति विधि,पुनरावृत्तीची पद्धत
न्यूनतम वर्ग विधि,किमान चौरसांची पद्धत
आघूर्ण विधि,क्षणांची पद्धत
समरूप त्रिभुज विधि,समान त्रिकोणांची पद्धत
प्रवणतम अवरोहण विधि,सर्वात उंच उतरण्याची पद्धत
संकलन-विधि,बेरीज करण्याची पद्धत
अनिर्घारित गुणांक विधि,अनिर्धारित गुणांकाची पद्धत
दूरीक समष्टि,मेट्रिक जागा
मीटरी पद्‌धति,मेट्रिक प्रणाली
मेट्रिक इकाई,मेट्रिक युनिट
सूक्ष्म सिद्‌धांत,सूक्ष्म सिद्धांत
मध्य,मधला
मध्यपद,मध्यम मुदत
मध्य बिंदु,मध्यबिंदू
मध्यबिंदु सूत्र,मध्यबिंदू सूत्र
अल्पिष्ठ बहुपद,किमान बहुपदी
अल्पमहिष्ठ सिद्‌धांत,किमान तत्त्व
"न्यूनतम, अल्पतम, निम्नतम",किमान
निम्निष्ठ बिंदु,किमान बिंदू (वक्र)
अल्पतम बहुपद,किमान बहुपदी
फलन का न्यूनतम,फंक्शनचे मि
लघु चाप,किरकोळ चाप
लघु अक्षष,किरकोळ अक्ष
निम्न परिबद्‌ध उपसमुच्चय,अल्प उपसंच
"माइनस, ऋण",वजा
ऋण चिह्न,वजा चिन्ह
मिश्र भिन्न,मिश्रित अंश
सविकल्प युक्ति,मिश्र धोरण
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा",मोड
"मापांक, मोड्यूलस",मापांक
सम्मिश्र संख्या का मापांक,जटिल संख्येचे मॉड्यूलस
आघूर्ण,क्षण
आघूर्णजनक फलन,क्षण निर्माण कार्य
बल का आघूर्ण,शक्तीचा क्षण
बारंबारता-बंटन का आघूर्ण,वारंवारता वितरणाचा क्षण
जड़त्व आघूर्ण,जडत्वाचा क्षण
संवेग आघूर्ण,गतीचा क्षण
संवेग,चालना
एकपद,मोनोमिअल
एकैक समाकारी,मोनोमॉर्फिक
"एकरूपता, एकैक समाकारिता",मोनोमॉर्फिझम
एकदिष्ट,मोनोटोन
एकदिष्ट वर्धमान अनुक्रम,मोनोटोन वाढणारा क्रम
एकदिष्टतः,नीरसपणे
एकदिष्टतः वर्धमान जाल,नीरसपणे वाढणारे जाळे
एकदिष्टतः वर्धमान अनुक्रम,नीरसपणे वाढणारा क्रम
एकदिष्ट फलन,मोनोटोनिक फंक्शन
मॉन्टे-कार्लो परिकलन,मॉन्टे कार्लो गणना
मॉन्टे-कार्लो विधि,मॉन्टे कार्लो पद्धत
मोरा (खेल),मोरा (खेळ)
मृत्यु आंकड़े,मृत्यूची आकडेवारी
प्रायिकतम,सर्वात संभाव्य
गति,गती
गतिमान माध्य,बदलती सरासरी
M-समष्टि,एम-स्पेस
समाकल का M-परीक्षण,इंटिग्रलसाठी एम-चाचणी
बहुगत निर्णय-समस्या,बहुनिर्णय समस्या
बहुविम प्रसामान्य बंटन,बहुआयामी सामान्य वितरण
बहुविम यादृच्छिक चर,बहुआयामी यादृच्छिक चल
बहुसूचक परिवहन समस्या,मल्टी-इंडेक्स वाहतूक समस्या
बहुपद,बहुपदी
बहुपद बंटन,बहुपदीय वितरण
"गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)",एकाधिक
बहुविकल्पी समस्या,एकाधिक निवड समस्या
बहुसंबद्‌धित प्रांत,एकाधिक कनेक्ट केलेले डोमेन
बहु सहसंबंध,एकाधिक सहसंबंध
बहु-बारंबारता सारणी,एकाधिक वारंवारता सारणी
बहु समाकल,एकाधिक अविभाज्य
बहु समाकलन,एकाधिक एकत्रीकरण
बहु समाश्रयण,एकाधिक प्रतिगमन
बहुसमाश्रयण विश्लेषण,एकाधिक प्रतिगमन विश्लेषण
बहुसमाश्रयण गुणांक,एकाधिक प्रतिगमन गुणांक
बहुसमाश्रयण समीकरण,एकाधिक प्रतिगमन समीकरण
बहु मूल,एकाधिक रूट
गुणन,गुणाकार
(सारणिक का) स्तंभशः गुणन,स्तंभांद्वारे गुणाकार (निर्धारकाचा)
(सारणिक का) पंक्तिशः गुणन,पंक्तींनी गुणाकार (निर्धारकाचा)
गुणन कारक,गुणाकार घटक
गुणनात्मक फलन,गुणाकार कार्य
गुणनात्मक समूह,गुणाकार गट
गुणनात्मक प्रतिलोम,गुणाकार व्यस्त
बहुकता,बहुविधता
मूल-बहुकता,मुळांची बाहुल्यता
शून्यक की बहुकता,शून्याचे गुणाकार
गुणक,गुणक
" गुणा करना , संवर्धन",गुणाकार
बहुचर बंटन,बहुविविध वितरण
बहुचर प्रसामान्य बंटन,बहुविविध सामान्य वितरण
बहुचर समष्टि,बहुविध लोकसंख्या
"पारस्परिक, अन्योन्य",परस्पर
नाब्ला,nabla
नैपिरीय,नेपीरियन
"नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म",नेपीरियन लॉगरिथम
"प्राकृतिक लघुगणक,प्राकृतिक लॉगेरिथ्म",नैसर्गिक लॉगरिथम
"धन पूर्णसंख्या , धन पूर्णांक",नैसर्गिक संख्या
समुद्री मील,नॉटिकल मैल
n-विम,n-आयामी
n-विम सदिश-समष्टि,n-आयामी सदिश जागा
आवश्यक तथा पर्याप्त प्रतिबंध,आवश्यक आणि पुरेशी स्थिती
आवश्यक प्रतिबंध,आवश्यक स्थिती
निषेध,नकार
" ऋण, ऋणात्मक , नेगेटिव",नकारात्मक
ऋण वक्रता,नकारात्मक वक्रता
ऋणात्मक निश्चित समघात,नकारात्मक निश्चित फॉर्म
ऋणात्मक निश्चित् आव्यूह,ऋण निश्चित मॅट्रिक्स
ऋणात्मक अर्धनिश्चित समघात,नकारात्मक अर्ध-निश्चित स्वरूप
" प्रतिवेश , सामीप्य",शेजार
" बहुक्रम प्रतिचयन , समावेशी प्रतिचयन",नेस्टेड सॅम्पलिंग
नेट जनन दर,निव्वळ पुनरुत्पादन दर
न्यूटनी यांत्रिकी,न्यूटोनियन यांत्रिकी
न्यूटन का विभाजित अंतर सूत्र,न्यूटनचे विभाजित फरक सूत्र
न्यूटन के गति-नियम,न्यूटनचे गतीचे नियम
नेमेन नियतन,Neyman वाटप
नेमेन-पियर्सन-सिद्‌धांत,नेमन पिअरसन सिद्धांत
शून्यंभावी अवयव,शक्‍तिशाली घटक
शून्यंभावी आव्यूह,निलपोटेंट मॅट्रिक्स
" नोड, आसंधि , पात , निर्नति , निस्पंद",नोड
अन-आबेली ग्रुप,नॉन-अबेलियन गट
सापेक्षष अभिसरण,गैर-निरपेक्ष अभिसरण
अबीजीय,बिगर बीजगणितीय
अनपभ्रष्ट,नॉन-डिजनरेट
अनपभ्रष्ट आधारी सुसंगत हल,नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय
अघन,दाट नसलेले
अघन समुच्चय,दाट नसलेला संच
बिंदुओं का अगणनीय अनंत,गुणांची अगणनीय अनंतता
अगणनीय समुच्चय,अगणित संच
अनवकलनीय,फरक न करता येणारा
अरिक्त उपसमुच्चय,रिक्त उपसंच नाही
अयूक्लिडी ज्यामिति,नॉन-युक्लिडियन भूमिती
" असमांगी , असमघात",एकसंध नसलेला
अप्रतिच्छेदी,न छेदणारे
अरैखिक बीजीय समीकरण,नॉन-रेखीय बीजगणितीय समीकरण
अरैखिक अवकल समीकरण,नॉन-रेखीय विभेदक समीकरण
अरैखिक समीकरण,नॉन-रेखीय समीकरण
अरैखिक प्रोग्रामन,नॉन-लिनियर प्रोग्रामिंग
अरैखिक समाश्रयण,नॉन-रेखीय प्रतिगमन
अरैखिक संबंध,नॉन-रेखीय संबंध
"ऋणेतर पूर्णसंख्या , ऋणेतर पूर्णांक",गैर-ऋण पूर्णांक
ऋणेतर चर,गैर-नकारात्मक चल
अप्राचलिक परीक्षण,नॉन-पॅरामीट्रिक चाचणी
प्रायिकतेतर दृष्टिकोण,गैर-संभाव्य दृष्टीकोन
व्युत्क्रमणीय आव्यूह,नॉन-एकवचनी मॅट्रिक्स
असममित आव्यूह,नॉन-सिमेट्रिक मॅट्रिक्स
अतुच्छ,क्षुल्लक
शून्येतर सारणिक,अदृश्य होणारे निर्धारक
अरिक्त,नॉन-व्हाइड
अरिक्त उपसमुच्चय,नॉन-व्हॉइड उपसंच
शून्येतर सारणिक,शून्य निर्धारक
अथवा पूरक द्वार,ना गेट
" प्रसामान्य , प्राकृतिक , मानक , सामान्य, साधारण , अभिलंब , नॉर्मल",सामान्य
अभिलंब त्वरण,सामान्य प्रवेग
अभिलंब कोण,सामान्य कोन
प्रसामान्य वक्र,सामान्य वक्र
प्रसामान्य घनत्व फलन,सामान्य घनता कार्य
प्रसामान्य बंटन,सामान्य वितरण
प्रसामन्य बंटन फलन,सामान्य वितरण कार्य
आव्यूह का प्रसामान्य रूप,मॅट्रिक्ससाठी सामान्य फॉर्म
प्रसामान्य बारंबारता,सामान्य वारंवारता
प्रसामान्यीकृत वक्र,सामान्यीकृत वक्र
