Hindi,English
आदर्श,Ideal
आदर्शीकृत,idealized
"समरूप, सर्वसम, अभिन्न",Identical
"अभिनिर्धारण, अभिज्ञान, पहचान, तादात्म्य",identification
"अभिनिर्धारण बीकान, पहचान बीकान",identification beacon
"तत्समक, सर्वसमिका, सर्वसपता, व्यष्टित्व",Identity
कार्यहीन,Idle
"अक्रिय सभय, प्रोग्राम परीक्षा काल",idle time
ज्वलित करना,Ignite
प्रज्वालक,Ignitor
ज्वलन,ignition
उपेक्षा-अनुदेश,Ignore
प्रदीप्ति घनत्व,illuminance
प्रदीपक,illuminant
प्रदीपक,Illuminating
प्रदीप्ति मापी,illumination photometer
प्रदीपक,Illuminator
प्रतिबिम्ब,image
"कल्पित, काल्पनिक, अधिकल्पित",Imaginary
निमज्जित वस्तु,immersed body
"निमज्जन, निमीलन",Immersion
प्रतिबाधा प्रवेश्यता,immittance
"समाघात, आघट्ट, संघटट, टक्कर, प्रतिघात",Impact
संघट्ट प्रभाव,impact effect
प्रतिबाधा,Impedance
प्रघाती,Impinging
आरोपित दाब,imposed pressure
"संसेचित, अंतर्भरित",impregnated
आवेग,impulse
अशुदध,Impure
अपद्रव्य चालकता (बहिर्ज चालकता),impurity conductivity (=extrinsic conductivity)
अश्रव्यता,Inaudibility
अश्रव्य,Inaudible
तापदीप्ति,Incandescence
तापदीप्त,incandescent
"कला-असंबदध, असंबदध",Incoherent
आगमी,incoming
असंपीड्यता,Incompressibility
वर्धमान दोलन,increasing oscillation
वर्धित चुंबकशीलता,incremental permeability
स्वतंत्र वितरण,independent distribution
"अपरिमित, अनिर्धारित, अनिर्धार्य, 4अनिश्चित",Indeterminate
"घातक, सूचक, 3सूचकांक",Index
"परोक्ष, अप्रत्यक्ष",indirect
प्रेरित,Induced
"आगमन, प्रेरण, विप्रेरण",Induction
प्रेरणिक,inductive
"प्रेरक, विप्रेरक",inductor
जड़त्वीय,Inertial
अक्ष्य स्रोत,inexhaustible source
"अनंत, अपरिमित",Infinite
"अनंत, अनंतियाँ",Infinities
"अनंत, अनंती",infinity
ज्वलनशीलता,Inflammability
ज्वलनशील,Inflammable
अंतर्वाह,Inflow
अंतर्वाह,Influx
सूचना,information
अतिनिम्न आवृत्ति,infralow-frequency
अवरक्त,Infra-red
अवश्रव्य,Infrasonic
अव श्राविकी,Infrasonics
असमांगता,Inhomogeneity
"असमांगी, असमधाती",Inhomogeneous
प्रारंभिक,initial
अन्त:क्षेपण,Injection
प्रवेश,Inlet
"आंतर, आंतरिक, आभ्यंतर, भीतरी",Inner
"निवेश (सं.), निविष्ट (वि.)",Input
हीनग्राही,Insensitive
लिवेशन,Insertion
"नगण्य, उपेक्षणीय",insignificant
निरीक्षण,Inspection
"संस्थापन, अधिष्ठापन, अधिष्ठान",Installation
क्षण,instant
अनुदेश,instruction
यंत्र,instrument
यंत्रीय,Instrumental
"यंत्रीकरण, यंत्रसमुच्चय",Instrumentation
"विद्युतरोधी, ऊष्मारोधी",Insulated
"रोधन, रोध (सं.), विद्युतरोधन, ऊष्मा रोधन",Insulation
"रोधी, विद्युतरोधी, ऊष्मारोधी",insulator
"1पूर्ण संख्या, पूर्णांक",Integer
समाकलनीयता,integrability
"समाकल, पूर्णांकीय",integral
समाकलन,Integration
"तीव्र, उग्र",Intense
तीव्रीकरण,intensification
"प्रकर्षण, तीव्रक",intensifier
"तीव्रता, उग्रता, प्रकर्ष",Intensity
गहन,Intensive
अन्योन्यक्रिया,Interaction
अंतरापरमाणुक,interatomic
"विनिमय, व्यतिहार",Interchange
"परस्परनिर्भरता, अन्योन्याश्रय",Interdependency
अन्योन्याश्रित,Interdependent
अन्योन्य विसरण,inter diffusion
"अंतरापृष्ठ, पार्थक्य पृष्ठ",Interface
पार भरण,interface connection (=feed __through)
अंतराफलक कोण,interfacial angle
"अंत:क्षेप, व्यतिकरण, बाधा",interference
अंतरामंदाकिनीय,Intergalactic
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गृढ़, आंतरिक, अंत:स्थ (वि.)",Interior
"अन्त:बंधन, अंतर्ग्रथन",Interlocking
"मध्वर्ती, माध्यमिक, मध्य, मध्यक",Intermediate
अंतराधातुक,Intermetallic
"सविराम, आंतरायिक",intermittent
अंतरा-अणुक,Intermolecular
आंतरिक,internal
अंतर्राष्ट्रीय,International
अंतरातलीय,interplanar
अंतराग्रहीय,interplanetary
अंतर्वेशन,Interpolation
अर्थबोध्यता,Interpretability
"निर्वाचित्र, इंटरप्रेटर",interpreter
अंतरायित्र,interrupter
प्रतिच्छेदी,intersecting
"प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ",Intersection
अंतराल,interspace
अंतरातारकीय,Interstellar
"अंतराली, अंतराकाशी",Interstitial
"अंतराल, अंतर",Interval
घनिष्ठ,Intimate
अंतः,Intra
अंत:परमाणुक,Intra-atomic
"नैज (इन्हरैट), आंतर (इन्टर्नल)",Intrinsic
निश्चर,Invariant
"आविष्कार, ईज़आद",Invention
"प्रतिलोप, व्युत्क्रम, विपरीत",Inverse
"प्रतिलोमन, व्युत्क्रमण",Inversion
प्रतीप करना,invert
"प्रतिलोमित, व्युत्क्रमित",Inverted
अश्यान,inviscid
अश्यान तरल,inviscid fluid
अदृश्यता,Invisibility
अदृश्य,Invisible
आयन,Ion
"आयनिक, आयनी",Ionic
आयननीय,Ionisable
"आयनित करना, आयनित होना",Ionise
"आयन मंडल, आयनोस्फियर",Ionosphere
आयनमंडली,inospheric
आइरिस,iris (in waveguide)
किरणित,Irradiated
किरणन,Irradiation
अपरिमेय,irrational
"अखंडनीय, अलघुकरणीय, असमानेय",irreducible
अनियमित,Irregular
अनुत्क्रमणीय,Irreversible
"अघूर्णनी, अघूर्णी",irrotational
"समैन्ट्रॉपिक, समैन्ट्रॉपिक वक्र",isentropic
सपैन्ट्रॉपिकतः,Isentropically
"I सिग्नल, I संकेत",I signal
"समदाब रेखा, समभारिक परमाणु",isobar
"समदाब, समदाबी, समभारित",Isobaric
"समायतनिक रेखा, समस्थूलता रेखा",Isochore
सम-आयतनिक,Isochoric
"समवर्णी, समवर्णक",isochromatic
समकालिक रेखा,isochronic line
समकालिक गति,isochronous motion
समनतिक,Isoclinal
समविभव,Isoelectric
"सम-ऊर्जित, समोर्ज",Isoenergetic
"तुल्यकोणी (वि.), समदिक्पाती रेखा (सं.)",Isogonal
"वियुक्त, (सं.), विलग करना, वियुक्त करना (क्रि.)",Isolate
"वियुक्त, विलगित, एकल",isolated
"विलगन, पृथक्करण, पार्थक्य",Isolation
समावयवी,Isomeric
समावयवन,Isomerisation
समावयवता,Isomerism
"समदूरीक, त्रिसमलंबाक्., घनीय, आइसोमेट्रिक",Isometric
"तुल्याकारिता, समाकृतिकता",Isomorphism
समाकृतिक,isomorphous
समताप रेखा,Isotherm
समतापी,Isothermal
समस्थानिक,Isotope
समस्थानिक,isotopic
"समानुवर्ती, समदैशिक",Isotropic
वृत्तीय रेखा,isotropic line (=circular line)
समदैशिकता,Isotropy
पुनरावृत्ति,Iteration
नैज अर्धचालक,1-type (=intrinsic semiconductor )
जामे का व्यतिकरणमापी,Jamin's interferometer
"झटका, प्रतिक्षेप",Jerk
"जेट, प्रधार",Jet
जेट-राकेट नोदन,jet and rocket propulsion
जे-जे युग्मन,j-j coupling
जॉली तुला,Jolly's balance
जूल-ऊष्मा,Joule heat
जूलमापी,joule meter
जूल-थामसन प्रभाव,Joule-Thomson effect
जूल,joule (unit)
"कुदान, झंप, प्लुति",Jump
संधि,junction
संगम स्थान,junction point
यथोचित स्वरग्राम,just scale
"ङ्केसन्निधि, सान्निध्य",juxtaposition
"बहुमूर्तिदर्शी, कैलाइडोस्कोप",kaleidoscope
"कापा मेसॉन, के-मेसॉन",kappa meson (=k=meson)
कैथोड,kathode (=Cathode)
घनायन,kation (=cation)
के-बैंड,K-band
के-प्रग्रहण,K-capture (=K-electron capture)
के-प्रग्राही,K-capturer
केल्विन सन्निकटन,Kelvin approximation
समाकारिता की अष्ठि,kernel of homomorphism
केर सेल,kerr cell
"कुंजी, पर्दा, की",Key
"कुंजी पटल, पर्दा पट्टी",key board
आरम्भक स्वर,key note
कुंजी स्पंद,key pulse
मुख्य शब्द,key word
प्रक्षेप,Kick
प्रतिधाव,kick back
किलो,Kilo
किलोजूल,kilojoule (KJ)
किलोपारसेक,kiloparsec
किलोटन बम,kiloton bomb
शुद्धगतिकीय,Kinematical
शुद्धगतिकतः,Kinematically
"गतिज, गतिक",Kinetic
गतिकतः,Kinetically
"विभंग, निकुंच",Kink
क्लाइस्ट्रॉन,klystron
क्षुर धार,knife edge
क्रुशकल सीमा,Kruskal limit
निम्नतापजनक,Kryogenic
लेबल,Label
"चिह्नित, अंकित, लेबल लगा हुआ",Labelled
प्रयोगशाला,Laboratory
लेडार,Ladar
वामावर्तन,Laevorotation
"वामावर्त, वामध्रुवण घूर्णक",laevorotatory
पश्चता और अग्रता,lag and lead
लग्रांज प्रसारण,Lagrange's expansion
लग्रांजीपन,Laggrangian
लैम्ब सृति,Lamb shift
"स्तरिका, पटल",Lamina
पृष्ठीय पटल,lamina dorsalis
"पटलीय प्रवाह, स्तरीय प्रवाह",laminar flow
"पटलन, पटल, स्तर, परत बंध",laminate
"स्तरिकाकर, स्तरिकायन",Laminating
"पटल, स्तरिका, स्तरिकायन, पटलन, स्तरण",Lamination
"दीप, लैम्प",lamp
"काजल, दीप कज्जल",lamp black
लान्डे-अंतराल नियम,Lande's interval rule
लान्डे विपाटन गुणक,Lande splitting factor
अवतरण,Landing
"सूक्ष्म घर्षण, लैपन, लेहन",lapping
लारमोर आवृत्ति,Larmor frequency
लारमोर पुरस्सरण,Larmor precession
लेसर,Laser
"लेसन, लेसरीकरण",Lasing
गुप्त,Latent
"पार्श्व, पार्श्विक, पार्वीय",Lateral
"अक्षांश, लैटीट्यूड",Latitude
"जालक, लैटिस",lattice
लाउए वर्ग,Laue class
प्रमोचित्र,Launcher
प्रमोचन,Launching
प्रमोचन मंच,launch pad
द्रव्य अनुपाती क्रिया-नियम,law of mass action
गुणित अनपात-नियम,law of multiple proportion
"परत, स्तर",layer
L- बैंड,L-band
"लेड, सीसा, लेड, अग्रता, अग्र होना",Lead
अग्रग,leading
"चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन",Leak
"च्यवन, क्षरण, लीक",Leakage
"न्यूनतम, अल्पतम, लघुतम",Least
अल्पतमांक,least count (of a vernier)
लैचर-तार,Lecher's wire
लेडुक प्रभाव,Leduc effect
वैध ओम,legal ohm
ळ्-इलेक्ट्रॉन,L-electron
दैर्घ्य संकोच,length contraction
दीर्धीकरण,Lengthening
लेन्स,Lens
लेन्ज नियम,Lenz's law
समतल सुरंग,Level
क्षैतिज उड़आन,level flight
"तल-मापन, समतलन",Levelling
"क्षैतिजकारी पेंच, समतलन पेंच",levelling screw
विश्वास्यता स्तर,level of confidence
सार्थकता-स्तर,level of significance
"क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ",level surface
"उत्तोलक, लीवर",Lever
आभासी दोलन,Libration
"लिडार, लेसर अवरक्त रेडार",Lidar
"जीव, आयु",Life
"लिफ्ट, उत्थापक",lift
मोचन क्षण,lift off
"लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश",light
"तापानुशीतन., प्रकाश करना",Lighting
तडित्,Lightning
"प्रकाश वर्ष, लाइट ईयर",light year
"सदृश, सजातीय, समदिश",Like
"सीमा, सीमान्त",Limit
"सीमक, सीमांत, चरम",Limiting
कांतिमान सीमा,limiting magnitude (=magnitude ___limit)
"रेखा, लाइन, दीर्घतन्तु",Line
"रेखीय, रैखिक, रेखाकार",Liner
रैखिकीकरण,Linearisation
"एकघातता, रैखिकता",linearity
"एकघातत:, रैखिकतः",Linearly
लाइन विभव-पात,line drop
रैखिक अपूर्णता,line imperfection (onedimensional)
आघात-रेखा,line of percussion
रेखिल स्पेक्ट्रम,line spectrum
लाइन वोल्टता,line voltage
"बंध, कड़ई, शृंखला, ग्रंथिका, लिंक",Link
"द्रवण, द्रावण",Liquefaction
द्रवित,Liquefied
द्रावित्र,liquefier
द्रव,Liquid
"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह",liquid bath
द्रव क्रिस्टल,liquid crystal
द्रवता,liquidity
द्रव-नोदित रोकेट,liquid rocket
लिसाजू की आकृतियाँ,Lissajous figures
"लिस्ट, सूची",List
"सूचीकरण, लिस्टिंग",Listing
लिटर,litre
जीवंत कार्यक्रम,live programme
विद्युन्मय तार,live wire
"उभारण, बोझ, उद्भार, भार, लोड",load
चुंबक-पत्थर,Loadstone
"स्थानगत, स्थानीयित",localised
स्थानीय मैक्सवेली,locally Maxwellian
"स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन",Location
अभिबद्ध प्रभ्रंश,locked dislocation
"तालकन, अभिबंधन",lock in
"बिन्दुपथ, रेखापथ",Locus
चुंबक-पत्थर,Lodestone
लघुगणकीय,Logarithmic
तर्क,logic
तर्कसंगत,logical
"संभार तंत्र, सप्रचालन विज्ञान",Logistics
लंदन वान्डरवाल्स आकर्षण,London Van Der Waals attraction
सुदुर संचारण,long distance Transmission
"रेखांश, देशान्तर",longitude
रविनीच का रेखांश,longitude of perihelion
"देशांतरीय, अनुदैर्घ्य",Longitudinal
दीर्घ स्वर,long note
"पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद",Loop
शिथिल बद्ध,loosely bound
"विरल संकुलित, कुसंकुलित",lossely packed
लोरेन्ट्स फिट्सजेरल्ड संकुचन,Lorentz Fitzgerald contraction
हास रहित लाइन,lossless line (=loss free line)
क्षययुक्त डाइलेक्ट्रिक,lossy dielectric
प्रबलता,loudness (of sound)
"अल्प दाब क्षेत्र, अवदाव",Low
"अवनमन, निम्नन",Lowering
"निम्नतम, लघुतम",Lowest
हीन निर्वात,low vaccum
ज्योतिर्मयता,luminance
संदीप्ति,Luminescence
संदीप्तिशील,Luminescent
ज्योति,luminosity
"दीप्त, प्रदीपी, ज्योति-",luminous
चांद्र-दिन,lunar day
चंद्र-ग्रहण,lunar eclipse
चंद्र उपग्रह,lunar satellite
चंद्रकला परिवर्तन,lunar variation
लक्स,lux
लाइमैन श्रेणी,Lyman series
स्थूल,Macro
स्थूल,Macroscopic
"मैजिक लालटेन, चित्रप्रक्षेपी लालटेन",magic lantern
"माया संख्या, मैजिक संख्या, स्थायित्व संख्या",magic number
चुंबकीयतः,Magnetically
चुंबकीय,magnetic
चुंबकीय संरोधिका,magnetic bottle
चुंबकनशील,magnetisable
चुंबकन,magnetisation
चुंबकत्व,magnetism
चुंबक ऊष्मीय प्रभाव,magnetocaloric effect
चुंबक द्रवगतिकी,Magnetohydro-dynamics
चुंबक द्रवस्थैतिकी,Magnetohydro-statics
चुंबकत्वमापी,Magentometer
मैग्नेटॉन,Magneton
चुंबक मंडल,Magnetosphere
स्थिर चुंबकिकी,magnetostatics
मेग्नेट्रॉन दिष्टकारी,magnetron rectifier
आवर्धित प्रतिबिम्ब,magnified image
आवर्धक,magnifier
"आवर्धन करना, आवर्धित करना",magnify
"आवर्धक, आवर्धन-",magnifying
आवर्धक लेन्स,magnifying glass (magnifying lens)
"परिमाण, कांतिमान",magnitude
मैगनॉन,Magnon
मुख्य बैंड,main band
"प्रमुख मार्ग, मुख्य लाइन",Mainline
"मुख्य तार, मुख्य नल",Mains
"अनुरक्षण, पोषण, संधारण",Maintenance
मायोराना निष्पत्ति,Majorana effect
दीर्घ अक्ष,major axis
मुख्य दोष,major defect
बहुसंख्यक,majority
गुरु टोन,major tone
संपर्क और विच्छेद,make and break
"आघातवर्ध्यता, आघात वर्धनीयता",malleability
कौशल,manoeuvre
"हस्त कौशल, हेरफेर",mainpulation
परिचालक,manipulator
मानवयुक्त बैलून,manned baloon
"दाबांतरमापी, मैनोमीटर",Manometer
बहुपिंडी,many body
मानवश्रम वर्ष,man year
"सीमांत, उपांतस्थ, उपांत",Marginal
उपांत ऐन्ट्रॉपी,marginal entropy
निरापद परिसर,margin of safety
नाविक द्सूइचक,mariner's compass
"अंक, चिह्न, निशान",Mark
चिह्नक,Marker
मेसर,Maser
"मास्क, मुखौटा, आवरण, अवगुंठ",Mask
"गोपन, प्रच्छादन",Masking
"द्रव्यमान, संहति, स्थूल",Mass
द्रव्यमान बाहुल्य,mass abundance
द्रव्यमान अनुपाती अभिक्रिया,mass action
"संहति सांद्रण, संहति बाहुल्य, द्रव्यमान सांद्रण, द्रव्यमान बाहुल्य",mass concentration
द्रव्यमान क्षति,mass defect
गुरु नाभिक,massive nucleus
संहति गति,mass motion
द्रव्यमानी प्रतिरोधकता,mass resistivity
"प्रधान प्लेट, मास्टर प्लेट",master plate
सुमेल,Match
सुमेलित,Matched
सुमेलन,Matching
"आव्यूह, मैट्रिक्स, आधात्री, मैट्रिक्स",Matrix
"द्रव्य, पदार्थ",Matter
उच्चिष्ठ,Maxima
"महत्तम, अधिकतम, उच्चतम, भूयिष्ठ, उच्चिष्ठ",Maximum
अधिकतम अनुज्ञेय,maximum permissible
मैक्सवेल-वोल्ट्समान बंटन नियम,Maxwell-Boltz-mann distribution law
मैक्सवेली वितरण,Mazwellian distribution
"मैकलियोड गेज, मैकलियोड प्रमापी",Mc Leod guage
माध्य,Mean
"औसत मुक्त पथ, माध्य मुक्त पथ",mean free path
"माध्य आयु, औसत आयु",mean life
माध्य जीवनकाल,mean life time
"माप, संस्तर",Measure
"नाप, माप, मापन",measurement
"बलकृत, यांत्रिक",mechanical
यांत्रिक लाभ,mechanical advantage
"बलविज्ञान, यंत्रविज्ञान, यांत्रिकी",Mechanics
यंत्रीकरण,Mechanisation
"क्रियाविधि, यांत्रिकत्व",Mechanism
"मध्य, मध्यस्थ, माध्यिका, मीडियन",Median
"स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्ष)",Mega
मेगाक्यूरी,Megacurie
मैगोम,megohm
माउस्नर प्रभाव,Meissner effect
M-इलेक्ट्रॉन,M-electron
"स्वरानुक्रम, लय",melody
"गलित (सं.), पिघलना, गलना (क्रि.)",Melt
"गलन, पिघलना",Melting
गलनांक,melting point
"स्मृति, स्मृति तंत्र",Memory
"नवचन्द्रक, मनिस्कस",Meniscus
"पारीय, मयुरियल",Mercurial
"पारद-वाययुदाबमापी, पारद-बैरोमीटर",mercurial barometer
"पारदिक, मयूंरिक",Mercuric
"याम्योत्तर, ध्रुववृत्त",meridian
गुणतांक,merit (of coil)
मेसॉन,Meson
"मेसॉनी विभवकूप, युकावा विभवकूप",mesonic potential well (=Yukawa potential well)
संदेश,Message
"धातु, मौलिक द्रव्य",metal
"धातुवर्णना, धातु चित्रण",metallography
तत्वमीमांसा,metaphysics
मितस्थायी,metastable
उल्कापिंड,Meteorite
उल्का,Meteoritic
मौसमविज्ञान सम्बन्धी,meteorological
मौसमविज्ञ,meteorologist
"मीटर-सेतु, मीटर ब्रिज",meter bridge
"दूरीक, मीटरी",Metric
माइकेलसन का व्यतिकरणमापी,Michelson interferometer
माइक्रोऐम्पीयर,microampere
सूक्ष्म विश्लेषण,micro analysis
सूक्ष्म-विहित समुच्चय,microcanonical assembly
सूक्ष्मविहित समुदाय,microcanonical ensemble
सूक्ष्म परिपथ,Microcircuit
सूक्ष्म विदर,Microcrack
माइक्रॉन,Micron
माइक्रोफोन,microphone
"सूक्ष्मफ़ओटोग्राफ, सूक्ष्मदर्शीफ़ओटो",Microphotograph
सूक्ष्मभौतिकी,Microphysics
"सूक्ष्मदर्शी, माइक्रोस्कोप",Microscope
"सूक्ष्म, सूक्ष्मदर्शीय, सूक्ष्मदर्शनी",microscopic
अतिसूक्ष्म अपद्रव्य,microscopic impurity
सूक्ष्मदर्शिकी,Microscopy
"सूक्ष्म अवस्था, माइक्रोस्टेट",microstate
माइक्रोटॉर,microtorr
सूक्ष्म तरंग,microwave
मध्याह्न,mid-day
मध्य,middle
अभिगामी आयन,migrating ion
मील,mile
"आकाश गंगा, दुग्धमेखला",milky way
मिलर सूचकांक,Miller index
खनिज,mineral
लघु परिपथ,miniature circuit
लघुरूपण,Miniaturization
अल्पिष्ठ पथ,minimal path
"न्यूनतम, अल्पतम, निम्नतम, निम्निष्ठ",minimum
निम्नतम आयनन,minimum ionization
अल्पांश वाहक,minority carrier
अल्पसंख्यक उत्सर्जक,minority emitter
लघु टोन,minor tone
"कला, मिनट, मिनट",Minute
मरीचिका,Mirage
"दर्पण, मुकुर",Mirror
"प्रतीप नाभिक, प्रतीप न्यूक्लियस",mirror nuclei
मिश्रणीयता,miscibility
कुमेलित लाइनें,mismatched lines
कुमेलन,mismatching
"कुदिग्विन्यास, दूरभिविन्यास",misorientation
"प्रेक्षेपणास्त्र, मिसाइल",Missile
"अनुपस्थित, इलेक्ट्रॉन",missing electron
लुप्त रेखाएँ,missing line
"अपस्वरता, अपस्वरण",mistuning
"मिश्रित, मिश्रण यंत्र, मिश्रक (व्यक्ति)",Mixer
एम. के. एस. पद्धति,M.K.S. System
"गतिशील, चलिष्णु, चल",mobile
सुवाह्य ऐन्टेना,mobile antenna (=portable antenna)
गतिशीलता,Modility
"विधि, रीति, प्रणाली, विधा, बहुलक, मोड, अवस्था, 8.मोड",Mode
विमंदन,Moderation
विमंदक,moderator
मंथरक जालक,moderator lattice
"आपरिवर्तन, रूपांतरण, रूपांतर",modification
आपरिवर्तित चरघातांकी वक्र,modified exponential curve
"आपरिवर्तक, रूपांतरक, अंशान्तरक",modifier
रूपांतर करना,modify
माड्यूली परिपथ,modular circuit
"मूर्छनायुक्त (music), माडुलित",modulated
"मूर्छना (music), माडुलन",modulation
माडुलक,Modulator
"मॉड्यूल, प्रतिरूपक",Module
"मापांक, माड्यूलस",Modulus
म्वार प्रभाव,moire effect
नमी,Moisture
"ग्राम अणुक, मोलर, मोलीय",Molar
"ग्राम अणुकता, मोलरता",molarity
"ग्राम अणु, मोल",mole
"आणिवक, अणु",Molecular
अणु,Molecule
आघूर्ण,Moment
आघूर्ण भुजा,moment arm
क्षणिक,Momentary
संवेग,Momentum
एकपरमाण्विक,monatomic (=monoatomic)
"मॉनीटर, मॉनीटर करना, गतिक विश्लेषक",Monitor
मानीटरन,monitoring
एकवर्णी,monochromatic
"मोनोक्रोमेटर, एकवर्णित्र",monochromator
एकवर्णी,Monochromic
एकनताक्ष,monoclinic
एकनेत्री सूक्ष्मदर्शी,monocular microscope
समोर्जी,Monoenergetic
समवेगी,Monokinetic
"एकरूपता, एकैक समाकारिता",Monomorphism
एकध्रुव,Monopole
एकदिष्ट,monotonic
मोर्स कुंजी,Morse key
मोज़एक-क्रिस्टल,mosaic crystal
"मोस्फेट, धातु आक्साइड अर्धचालक",Mosfet
प्रायिकतम,most probable
मातृ क्रिस्टल,mother crystal
मोटिफ़ सूत्र,Motif-formula
"अनुदूरीक रूपांतरण, गति",motion
चल चित्र,motion picture
अभिप्रेरक बल,motivating force
"प्रेरक, मोटर",Motor
"आरोपण, आरो, धारक, आरोप्य, पहाड़ई",Mount
"मुख, मुँह",mouth
"मुखिका, प्रवक्ता",mouth piece
सपी संपर्कक,movable contact
सपी संपर्कक,movable jockey
चल घिरनी,movable pully
चलचित्र,Movie
चलचित्र-कैमरा,move camera
गतिमान,Moving
बहुछिद्री युक्ति,multiaperture device
बहुघटक,Multicomponent
बहुतारी केबल,multicore cable
बहुलमापी,Multimeter
बहुगणित अवशोषण,multiple absorption
"बहुसंस्पर्श, बहुसंपर्क",multiple contact
बहुलित प्रतिध्वनि,multiple echo
बहु आयनित,multiple ionised
बहुकार्य प्रचालन,multiple operation
बहुगुण अभिक्रिया,multiple reaction
बहुलित परावर्तन,multiple reflection
गुणन,multiplication
संवर्धनी संघट्ट,multiplicative collision
गुणनात्मक प्रभाव,multiplicative effect
गुणक,multiplicator
बहुकता,Multiplicity
गुणक,Multiplier
"गुणा करना, संवर्धन",multiply
"बहुक्रम राकेट, बहुचरणी राकेट",multistage rocket
"म्यू-मेसॉन, ”, μ -मेसॉन",मु-(μ ) meson
"म्यूऑन, म्यूमेसॉन",Muon
म्यूऑनी,Muonic
संगीत,music
"संगीत, संगीतिक",musical
स्वर ग्राम,music scale
"पारस्परिक, अन्योन्य",Mutual
"निकटदृष्टिता, मायोपिया",Myopia
"नख, कील",Nail
तथा पूरक,NAND
नैनो,Nano
"स्वाभाविक, प्राकृतिक",Natural
समुद्री मील,nautical mile
"संचालन, नौसंचालन",Navigation
नौसंचालक,Navigator
निकटतम,Nearest
नीहारिका,Nebula
"सुई, सूची",needle
"ऋण, ऋणात्मक, नेगेटिव",Negative
उपेक्षणीय,Negligible
"प्रतिवेशी बिंदु, निकटवर्ती बिंदु",neighbouring point
निऑन लैम्प,neon-lamp
नेप्ट्यून,Neptune
नेनस्ट प्रभाव,Nernst effect
नेट चार्ज,net charge
जाल (परिपथ),network
नॉयमान विभव,Neumann's potential
उदासीन,neutral
अनाविष्ट परमाणु,neutral atom
निष्प्रभावन कुंडली,neutralising coil
उदासीनता,neutrality
"अनाविष्ट मेसॉन, आवेशहीन मेसॉन",neutral meson
न्यूट्रिनो,Neutrino
न्यूट्रॉन,Neutron
समाचार प्रसारण,Newscast
न्यूटनी,Neutonian
निकाल,nicol
निकाल प्रिज्म,nicol prism
नील ताप,Niel temperature
उत्कृष्ट धातु,noble metal
निस्पंद आरेख,nodal diagram
"नोडीय, बिन्दु, आसंधि बिन्दु, निर्नति बिंदु, निस्पंद बिंदु, पात बिंदु",nodal point
"नोड, आसंधि, पात, निर्नति, निस्पंद",Node
"शोर, रव",Noise
शून्य लोड अवस्था,no-load condition
अनवशोषी माध्यम,non-absorbing medium
अयोज्य संख्या,Non-additive number
"अश्रेण्य, चिरप्रतिष्ठितेतर",non-classical
कूलॉमेतर प्रकीर्णन,non-coulomb scattering
अनप्रभ्रष्ट,non-degenerate
अविनाशी,non destructive
ऊर्जा संरक्षी,Non-dissipative
अनिलेक्ट्रॉनी,non electronic
अ-हाइड्रोजनवत् तंत्र,non-hydrogen like system
अपूर्णांक,non-integral
अनोमीय संपर्क,non ohmic contact
अविभाज्येतर जालक,non primitive lattice
अदिष्टकारी,non-rectifying
अनापेक्षिकीय,non-relativistic
ज्यावक्रेतर,non-sinusoidal
अनतिचालक,non-superconductor
संक्रमणेतर तत्व,non-transition element
नैकसमान अभिसरण,non-uniform convergence
शून्येतर प्रचक्रण,non-zero spin
अथवा पूरक,NOR
अभिलंब त्वरण,normal acceleration
"अनुत्तेजित परमाणु, सामान्य परमाणु",normal atom
"अभिलंब, सामान्य, प्रसामान्य",Normal
प्रसामान्यीकरण,Normalization
अभिलंबी चुंबकशीलता,normal permeability
मानक दाब,normal pressure
मानक ताप,normal temperature
सरल जेमान त्रिक,normal Zeeman triplet
उत्तर,North
"नासा, नासिका, नाक",nose
"संकेतन, अंकन, अंकन-पद्धति, संकेत पद्धति",Notation
स्वर,Note
"NOT गेट, न गेट",NOT gate
"तुंड, चंचु",nozzle
"नाभिकीय, न्यूक्लीय",nuclear
"केन्द्रकीय अंग, केन्द्रक समुच्चय",nuclear apparatus
"नाभिकीय बम, न्यूक्लीय बम",nuclear bomb
नाभिकीय विस्फोट,nuclear explosion
"नाभिकीय समावयवता, न्यूक्लीय रिऐक्टर",nuclear isomierism
"न्यूक्लीय स्तर, नाभिकीय ऊर्जा स्तर",nuclear level
"नाभिकीय रिऐक्टर, न्यूक्लीय रिऐक्टर",nuclear reactor
"न्यक्लीय स्पीशीज, नाभिकीय जाति",nuclear species
"नाभिकीय प्रचक्रण, नाभिकीय स्पिन",nuclear spin
नाभिकन,Nucleation
न्यूक्लिऑन,Nucleon
"नाभिक, न्यूक्लिअस, केन्द्रक",Nucleus
शून्य,Null
शून्यविक्षेप स्थिति,null point
