Marathi,Tamil
लायब्ररी उप-दिनचर्या,நூலக துணை வழக்கம்
परवाना करार,உரிம ஒப்பந்தம்
लाइट एमिटर डायोड (LED),ஒளி உமிழ்ப்பான் டையோடு (LED)
हलकी बंदूक,லேசான துப்பாக்கி
हलका पेन,ஒளி பேனா
लाइन अडॅप्टर,வரி அடாப்டர்
ओळ संपादन,வரி எடிட்டிங்
लाइन प्रिंटर,வரி அச்சுப்பொறி
रेखीय,நேரியல்
ओळी प्रति मिनिट (LPM),நிமிடத்திற்கு கோடுகள் (LPM)
दुवा,இணைப்பு
लिंक केलेली यादी,இணைக்கப்பட்ட பட்டியல்
लिनक्स,லினக்ஸ்
लिक्विड क्रिस्टल डिस्प्ले (एलसीडी),திரவ படிக காட்சி (எல்சிடி)
यादी प्रक्रिया,பட்டியல் செயலாக்கம்
शाब्दिक,இலக்கியம்
राहतात,வாழ்க
थेट नोड,நேரடி முனை
लोड,ஏற்றவும்
लोड मॉड्यूल,சுமை தொகுதி
स्थानिक,உள்ளூர்
स्थानिक प्रवेश,உள்ளூர் அணுகல்
स्थानिक क्षेत्र नेटवर्क (लॅन),உள்ளூர் பகுதி நெட்வொர்க் (Lan)
स्थानिक व्याख्या,உள்ளூர் வரையறை
स्थानिक विनिमय,உள்ளூர் பரிமாற்றம்
स्थानिक स्मृती,உள்ளூர் நினைவகம்
स्थानिक मोड,உள்ளூர் முறை
स्थानिक व्हेरिएबल,உள்ளூர் மாறி
कुलूप,பூட்டு
लॉक केलेली फाइल,பூட்டப்பட்ட கோப்பு
लॉग इन = लॉग ऑन करा,உள்நுழை = உள்நுழை
लॉग ऑफ-लॉग आउट,வெளியேறு-வெளியேறு
लॉगिंग,பதிவு செய்தல்
तर्क विश्लेषक,தர்க்க பகுப்பாய்வி
लॉजिक बॉम्ब,தர்க்க வெடிகுண்டு
लॉजिक कार्ड,தர்க்க அட்டை
लॉजिक चार्ट (फ्लो चार्ट),தர்க்க விளக்கப்படம் (ஓட்டம் விளக்கப்படம்)
लॉजिक सर्किट,தர்க்க சுற்று
तर्कशास्त्र रचना,தர்க்க வடிவமைப்பு
तर्कशास्त्र आकृती,தர்க்க வரைபடம்
तर्क प्रवाह चार्ट,தர்க்க ஓட்ட விளக்கப்படம்
तर्कशास्त्र कार्य,தர்க்க செயல்பாடு
लॉजिक गेट,தர்க்க வாயில்
लॉजिक प्रोग्रामिंग,தர்க்க நிரலாக்கம்
तर्कशास्त्र शिफ्ट,தர்க்க மாற்றம்
तर्क स्थिती,தர்க்க நிலை
लॉजिक स्विच,தர்க்க சுவிட்ச்
तर्कशास्त्र युनिट,தர்க்க அலகு
तार्किक,தருக்க
तार्किक कनेक्शन,தருக்க இணைப்பு
तार्किक डेटा संरचना,தருக்க தரவு அமைப்பு
तार्किक आकृती,தருக்க வரைபடம்
तार्किक अभिव्यक्ती,தருக்க வெளிப்பாடு
लॉजिकल फ्लो चार्ट (फ्लो चार्ट),தருக்க பாய்வு விளக்கப்படம் (ஓட்டம் விளக்கப்படம்)
तार्किक IF,தருக்க IF
तार्किक ऑपरेशन,தருக்க செயல்பாடு
लॉजिकल ऑपरेटर,தருக்க ஆபரேட்டர்
तार्किक संबंध,தர்க்கரீதியான உறவு
तार्किक योजना,தருக்க திட்டம்
तार्किक चिन्ह,தருக்க சின்னம்
तार्किक प्रकार,தருக்க வகை
तार्किक मूल्य,தருக்க மதிப்பு
लॉजिकल व्हेरिएबल,தருக்க மாறி
पुढे पहा वाहून,முன்னே பார்
सेट पुढे पहा,முன்னே பார்
वर बघ,பார்-அப்
पळवाट,லூப்
पळवाट नियंत्रण,வளைய கட்டுப்பாடு
लूप आरंभ करणे,வளைய துவக்கம்
लूप सुधारणा,வளைய மாற்றம்
लूप नेटवर्क,வளைய நெட்வொர்க்
पळवाट सुरू,வளைய தொடக்கம்
लूप समाप्ती,லூப் முடித்தல்
लूप-बॅक चाचणी,லூப்-பேக் சோதனை
सैलपणे जोडलेले,தளர்வாக இணைக்கப்பட்டது
दोषरहित कॉम्प्रेशन,இழப்பற்ற சுருக்கம்
हानीकारक कॉम्प्रेशन,இழப்பு சுருக்கம்
कमी बाइट,குறைந்த பைட்
निम्न पातळीची भाषा,குறைந்த அளவிலான மொழி
कमी पास फिल्टर,குறைந்த பாஸ் வடிகட்டி
कमी बंधन,குறைந்த எல்லை
मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण),மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு)
मशीन,இயந்திரம்
मशीन पत्ता,இயந்திர முகவரி
मशीन कोड,இயந்திர குறியீடு
मशीन सायकल,இயந்திர சுழற்சி
मशीनवर अवलंबून असलेली भाषा,இயந்திரம் சார்ந்த மொழி
मशीनवर अवलंबून असलेले सॉफ्टवेअर,இயந்திரம் சார்ந்த மென்பொருள்
मशीन त्रुटी,இயந்திர பிழை
मशीन निष्क्रिय वेळ,இயந்திரம் செயலற்ற நேரம்
मशीन स्वतंत्र भाषा,இயந்திர சுயாதீன மொழி
मशीन सूचना,இயந்திர அறிவுறுத்தல்
मशीन बुद्धिमत्ता,இயந்திர நுண்ணறிவு
मशीन भाषा,இயந்திர மொழி
मशीन लर्निंग,இயந்திர வழி கற்றல்
मशीन ऑपरेशन,இயந்திர செயல்பாடு
मशीन ओरिएंटेड भाषा,இயந்திரம் சார்ந்த மொழி
मशीन चालवणे,இயந்திர ஓட்டம்
मशीन सिम्युलेशन,இயந்திர உருவகப்படுத்துதல்
मशीनचा वेळ खराब झाला,இயந்திரம் கெட்டுப்போன நேரம்
मशीन भाषांतर,இயந்திர மொழிபெயர்ப்பு
मशीन शब्द,இயந்திர வார்த்தை
मॅक्रो (= मॅक्रो सूचना),மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்)
मॅक्रो युक्तिवाद,மேக்ரோ வாதம்
मॅक्रो असेंब्ली प्रोग्राम,மேக்ரோ சட்டசபை திட்டம்
मॅक्रो कॉल,மேக்ரோ அழைப்பு
मॅक्रो कोड,மேக்ரோ குறியீடு
मॅक्रो कमांड,மேக்ரோ கட்டளை
मॅक्रो घोषणा,மேக்ரோ பிரகடனம்
मॅक्रो व्याख्या,மேக்ரோ வரையறை
मॅक्रो फ्लो चार्ट,மேக்ரோ ஓட்ட விளக்கப்படம்
मॅक्रो जनरेटर,மேக்ரோ ஜெனரேட்டர்
मॅक्रो सूचना,மேக்ரோ அறிவுறுத்தல்
मॅक्रो भाषा,மேக்ரோ மொழி
मॅक्रो लायब्ररी,மேக்ரோ நூலகம்
मॅक्रो पॅरामीटर,மேக்ரோ அளவுரு
मॅक्रो प्रक्रिया,மேக்ரோ செயலாக்கம்
मॅक्रो प्रोसेसर,மேக்ரோ செயலி
मॅक्रो प्रोग्रामिंग,மேக்ரோ நிரலாக்க
मॅक्रो प्रोटोटाइप,மேக்ரோ முன்மாதிரி
मॅक्रो-कोडिंग,மேக்ரோ-குறியீடு
मॅगाबाइट (MB),மாகாபைட் (MB)
जादूचे पात्र,மந்திர பாத்திரம்
जादूची संख्या,மந்திர எண்
चुंबकीय बबल मेमरी,காந்த குமிழி நினைவகம்
चुंबकीय कार्ड,காந்த அட்டை
चुंबकीय सेल,காந்த செல்
चुंबकीय वर्ण,காந்த தன்மை
चुंबकीय कोर स्टोरेज,காந்த மைய சேமிப்பு
चुंबकीय डिस्क,காந்த வட்டு
चुंबकीय डिस्क पत्ता,காந்த வட்டு முகவரி
चुंबकीय डिस्क मेमरी,காந்த வட்டு நினைவகம்
चुंबकीय ड्रम,காந்த டிரம்
चुंबकीय एन्कोडिंग,காந்த குறியாக்கம்
चुंबकीय डोके,காந்த தலை
चुंबकीय शाई,காந்த மை
चुंबकीय शाई वर्ण ओळख (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
चुंबकीय माध्यम,காந்த ஊடகம்
चुंबकीय वाचन,காந்த வாசிப்பு
चुंबकीय रेकॉर्डिंग,காந்த பதிவு
चुंबकीय संचयन,காந்த சேமிப்பு
चुंबकीय पट्टी,காந்தப் பட்டை
चुंबकीय टेप,காந்த நாடா
चुंबकीय टेप काडतूस,காந்த நாடா கெட்டி
चुंबकीय टेप ड्राइव्ह,காந்த நாடா இயக்கி
चुंबकीय टेप शीर्षलेख,காந்த நாடா தலைப்பு
चुंबकीय टेप ग्रंथपाल,காந்த நாடா நூலகர்
चुंबकीय टेप वाहतूक,காந்த நாடா போக்குவரத்து
चुंबकीय टेप युनिट,காந்த நாடா அலகு
चुंबकीय पातळ फिल्म,காந்த மெல்லிய படலம்
चुंबकीय ट्रॅक,காந்த பாதை
मॅग्नेटो ऑप्टिक स्टोरेज,காந்த ஒளி சேமிப்பு
मॅग्नेटोग्राफिक प्रिंटर,காந்தவியல் அச்சுப்பொறி
मॅग्नेटोस्ट्रक्शन,காந்தத்தடுப்பு
चुंबकीय प्रतिबंधात्मक टॅब्लेट,காந்தத்தடுப்பு மாத்திரை
मेल बॉक्स,அஞ்சல் பெட்டி
मेल विलीनीकरण,அஞ்சல் இணைப்பு
मुख्य नियंत्रण युनिट,முக்கிய கட்டுப்பாட்டு அலகு
मुख्य चौकट,முக்கிய சட்டகம்
मुख्य फ्रेम सिस्टम,முக்கிய சட்ட அமைப்பு
मुख्य स्मृती,முதன்மை நினைவகம்
मुख्य कार्यक्रम,முக்கிய திட்டம்
मुख्य स्टोरेज,முக்கிய சேமிப்பு
मुख्य स्विच,முக்கிய சுவிட்ச்
देखभाल,பராமரிப்பு
देखभाल पॅनेल,பராமரிப்பு குழு
देखभाल वेळ,பராமரிப்பு நேரம்
प्रमुख चक्र,முக்கிய சுழற்சி
प्रमुख साधन,முக்கிய சாதனம்
प्रमुख की,முக்கிய விசை
प्रमुख राज्य,முக்கிய மாநிலம்
प्रमुख रचना,முக்கிய கட்டமைப்பு
प्रमुख कार्य,முக்கிய பணி
बहुसंख्य घटक,பெரும்பான்மை உறுப்பு
बहुसंख्य गेट,பெரும்பான்மை வாயில்
बहुसंख्य ऑपरेशन,பெரும்பான்மை செயல்பாடு
मेकअप वेळ,ஒப்பனை நேரம்
खराब कार्य दिनचर्या,செயலிழப்பு வழக்கமான
व्यवस्थापन विकास,மேலாண்மை வளர்ச்சி
व्यवस्थापन माहिती प्रणाली (MIS),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
व्यवस्थापन विज्ञान,மேலாண்மை அறிவியல்
मँचेस्टर कोडिंग,மான்செஸ்டர் குறியீட்டு முறை
मॅनिफोल्डिंग,பன்மடங்கு
फेरफार केलेले चल,கையாளப்பட்ட மாறி
अनुक्रमणिका हाताळणे,குறியீட்டு முறையை கையாளுதல்
मनुष्य-मशीन सिम्युलेशन,மனிதன்-இயந்திர உருவகப்படுத்துதல்
मॅन्युअल पत्ता स्विच,கையேடு முகவரி சுவிட்ச்
मॅन्युअल विश्लेषण,கையேடு பகுப்பாய்வு
मॅन्युअल उत्तर देणे,கைமுறை பதில்
मॅन्युअल एंट्री,கைமுறை நுழைவு
मॅन्युअल एक्सचेंज,கையேடு பரிமாற்றம்
मॅन्युअल इनपुट,கைமுறை உள்ளீடு
मॅन्युअल ऑपरेशन,கைமுறை செயல்பாடு
अनेक ते अनेक संबंध,பல பல உறவுகள்
अनेक ते एक डीकोडर,பல ஒரு குறிவிலக்கி
नकाशा पद्धत,வரைபட முறை
मॅपिंग,விவரணையாக்கம்
समास,விளிம்பு
मार्जिन त्रुटी,விளிம்பு பிழை
किरकोळ तपासणी,விளிம்பு சோதனை
किरकोळ चाचणी,விளிம்பு சோதனை
चिन्ह ओळख,குறி கண்டறிதல்
वाचन चिन्हांकित करा,குறி வாசிப்பு
मार्क स्कॅनिंग,குறி ஸ்கேனிங்
चिन्हांकित अर्थ,குறி உணர்வு
मार्कर,குறிப்பான்
चिन्हांकित करणे,குறியிடுதல்
चिन्हांकित लहर,குறிக்கும் அலை
मार्कोव्ह साखळी,மார்க்கோவ் சங்கிலி
मार्कोव्ह स्त्रोत,மார்க்கோவ் ஆதாரம்
मार्क-अप भाषा,குறி மொழி
मासेर,மாசர்
मासेर,மாசர்
मुखवटा,முகமூடி
मास्क बिट,முகமூடி பிட்
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
मास्क रजिस्टर,முகமூடி பதிவு
मुखवटा घातलेला रॉम,முகமூடி ROM
मुखवटा,மறைத்தல்
वस्तुमान डेटा,வெகுஜன தரவு
वस्तुमान मेमरी,நிறை நினைவகம்
मोठ्या प्रमाणात समांतर,பெருமளவில் இணையாக
मास्टर,குரு
मास्टर कार्ड,முதன்மை அட்டை
मास्टर घड्याळ,முதன்மை கடிகாரம்
मास्टर कन्सोल,மாஸ்டர் கன்சல்
मास्टर डेटा,பிரதான தரவு
मुख्य आकृती,முதன்மை வரைபடம்
मास्टर फाइल,முதன்மை கோப்பு
मुख्य गट,முதன்மை குழு
गुरुकिल्ली,முதன்மை விசை
मास्टर लायब्ररी टेप,முதன்மை நூலக நாடா
मास्टर प्रोसेसर,முதன்மை செயலி
मास्टर प्रोग्राम,முதன்மை திட்டம்
मास्टर स्टेशन,முதன்மை நிலையம்
मास्टर टेप,மாஸ்டர் டேப்
मास्टर टर्मिनल,முதன்மை முனையம்
मास्टर/स्लेव्ह डिव्हाइस,மாஸ்டர்/அடிமை சாதனம்
मास्टर / गुलाम प्रणाली,எஜமானர்/அடிமை முறை
जुळवा,பொருத்துக
जुळणारे,பொருத்தம்
गणितीय प्रोग्रामिंग,கணித நிரலாக்கம்
गणितीय अनुकरण,கணித உருவகப்படுத்துதல்
मॅट्रिक्स,மேட்ரிக்ஸ்
मॅट्रिक्स प्रिंटर,அணி அச்சுப்பொறி
मॅट्रिक्स स्विच,அணி சுவிட்ச்
मॅट्रिक्स सारणी,அணி அட்டவணை
मॅक्सी संगणक,அதிகபட்ச கணினி
कमाल संगणक,அதிகபட்ச கணினி
जास्तीत जास्त घटक,அதிகபட்ச உறுப்பு
कमाल मुदत (मानक बेरीज टर्म),அதிகபட்சம் (நிலையான தொகை)
मॅक्सवेल डिमन,மேக்ஸ்வெல் டீமான்
मीन,சராசரி
म्हणजे दुरुस्तीची वेळ,பழுதுபார்க்கும் நேரம் என்று பொருள்
अयशस्वी दरम्यानचा वेळ (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
अयशस्वी दरम्यानचा वेळ (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
म्हणजे अपयशाची वेळ,தோல்விக்கான நேரம் என்று அர்த்தம்
दुरुस्तीसाठी वेळ,பழுதுபார்க்கும் நேரம்
दुरुस्तीची वेळ (MTTR),பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR)
मध्यम प्रमाणात एकत्रीकरण (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
मध्यम प्रमाणात एकत्रीकरण (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,நடுத்தர கால சேமிப்பு சாதனம்
मेगाबिट प्रति सेकंद (MB Ps),ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்)
सदस्य ऑब्जेक्ट,உறுப்பினர் பொருள்
सदस्य रेकॉर्ड,உறுப்பினர் பதிவு
स्मृती,நினைவு
मेमरी अॅरे,நினைவக வரிசை
मेमरी बँक,நினைவக வங்கி
मेमरी बफर रजिस्टर,நினைவக இடையக பதிவு
मेमरी बस,நினைவக பேருந்து
मेमरी कार्ड,மெமரி கார்டு
मेमरी सेल,நினைவக செல்
मेमरी कॉम्पॅक्शन,நினைவக சுருக்கம்
मेमरी कोर,நினைவக கோர்
स्मृती चक्र,நினைவக சுழற்சி
मेमरी डेटा रजिस्टर,நினைவக தரவு பதிவு
मेमरी डंप,நினைவக திணிப்பு
मेमरी एक्सचेंज,நினைவக பரிமாற்றம்
मेमरी पदानुक्रम,நினைவக படிநிலை
मेमरी सूचना,நினைவக அறிவுறுத்தல்
मेमरी व्यवस्थापन,நினைவக மேலாண்மை
मेमरी नकाशा,நினைவக வரைபடம்
मेमरी मॅप केलेले I/O,நினைவக வரைபட I/O
मेमरी मॉडेल,நினைவக மாதிரி
मेमरी मॉड्यूल,நினைவக தொகுதி
मेमरी पॉइंटर रजिस्टर,நினைவக சுட்டி பதிவு
स्मृती शक्ती,ஞாபக சக்தி
मेमरी संरक्षण,நினைவக பாதுகாப்பு
मेमरी संदर्भ सूचना,நினைவக குறிப்பு வழிமுறை
मेमरी निवासी कार्यक्रम,நினைவக குடியிருப்பு திட்டம்
मेमरी युनिट,நினைவக அலகு
मेनू,பட்டியல்
मेनू बार,மெனு பார்
मेनू ड्राइव्ह,மெனு டிரைவ்
मेनू निवड,மெனு தேர்வு
मेनू-चालित कार्यक्रम,மெனு-உந்துதல் நிரல்
विलीन,ஒன்றிணைக்கவும்
एक्सचेंज क्रमवारी विलीन करा,பரிமாற்ற வரிசையை ஒன்றிணைத்தல்
क्रमवारी विलीन करा,ஒன்றிணைக்கும் வகை
विलीन करणे,இணைத்தல்
जाळी नेटवर्क,கண்ணி நெட்வொர்க்
मेसेजिंग,செய்தி அனுப்புதல்
संदेश,செய்தி
संदेश प्रमाणीकरण,செய்தி அங்கீகாரம்
संदेश बॉक्स,செய்தி பெட்டி
संदेश सर्किट,செய்தி சுற்று
संदेश स्वरूप,செய்தி வடிவம்
संदेश शीर्षलेख,செய்தி தலைப்பு
संदेश मोड,செய்தி முறை
संदेश जात आहे,செய்தி அனுப்புதல்
संदेश मतदान,செய்தி வாக்கெடுப்பு
संदेश रांग,செய்தி வரிசை
संदेश स्विच,செய்தி சுவிட்ச்
संदेश मजकूर,செய்தி உரை
संदेश हस्तांतरण एजंट,செய்தி பரிமாற்ற முகவர்
मेटा असेंबलर,மெட்டா அசெம்பிளர்
मेटा वर्ग,மெட்டா வகுப்பு
मेटा संकलन,மெட்டா தொகுப்பு
मेटा कंपाइलर,மெட்டா கம்பைலர்
मेटा भाषा,மெட்டா மொழி
मेटा नेटवर्क,மெட்டா நெட்வொர்க்
मेटा सिस्टम,மெட்டா அமைப்பு
पद्धत,முறை
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
सूक्ष्म,மைக்ரோ
सूक्ष्म कोड,மைக்ரோ குறியீடு
सूक्ष्म संगणक,மைக்ரோ கணினி
सूक्ष्म नियंत्रक,நுண் கட்டுப்படுத்தி
सूक्ष्म सायकल,நுண் சுழற்சி
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,மைக்ரோ எலக்ட்ரானிக்ஸ்
सूक्ष्म सूक्ष्म प्राधिकरण,மைக்ரோ சிறிய அங்கீகாரம்
सूक्ष्म ऑर्डर,மைக்ரோ ஆர்டர்
मायक्रो/मेनफ्रेम लिंक,மைக்ரோ/மெயின்பிரேம் இணைப்பு
मायक्रोचिप,மைக்ரோசிப்
मायक्रोकोबोल,மைக்ரோகோபோல்
मायक्रोकोड,மைக்ரோகோட்
मायक्रोफिचे,மைக்ரோஃபிச்
मायक्रोफ्लॉपी,மைக்ரோஃப்ளாப்பி
मायक्रोफॉर्म रीडर,மைக்ரோஃபார்ம் ரீடர்
मायक्रोफ्रेम,மைக்ரோஃப்ரேம்
मायक्रोग्राफिक्स,மைக்ரோகிராபிக்ஸ்
मायक्रोफोन,ஒலிவாங்கி
मायक्रोफोटोग्राफ,மைக்ரோஃபோட்டோகிராஃப்
मायक्रोप्रोसेसिंग युनिट,நுண்செயலி அலகு
मायक्रोप्रोसेसर,நுண்செயலி
मायक्रोप्रोसेसर चिप,நுண்செயலி சிப்
मायक्रोप्रोसेसर कंपाइलर,நுண்செயலி தொகுப்பி
मायक्रोप्रोसेसर युनिट (MPU),நுண்செயலி அலகு (MPU)
मायक्रोप्रोग्राम,நுண் நிரல்
सूक्ष्म अनुक्रम,நுண்வரிசை
मायक्रोसॉफ्ट,மைக்ரோசாப்ட்
मायक्रोसॉफ्ट विंडोज,மைக்ரோசாஃப்ட் ஜன்னல்கள்
मायक्रोवेव्ह,மைக்ரோவேவ்
मायक्रोवेव्ह लिंक,நுண்ணலை இணைப்பு
मायक्रोवेव्ह प्रसार,நுண்ணலை பரப்புதல்
मध्यम व्यवस्थापन,நடுத்தர மேலாண்மை
मिडलवेअर,மிடில்வேர்
मिडीकॉम्प्युटर,மிடிகம்ப்யூட்டர்
मध्यबिंदू,நடுப்புள்ளி
मध्यावधी,இடைக்காலம்
स्थलांतर मार्ग,இடம்பெயர்வு பாதை
प्रति सेकंद दशलक्ष सूचना (MIPS),ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
लघुसंगणक,சிறிய கணினி
मिनीडिस्केट,மினிடிஸ்கெட்
किमान कर्नल,குறைந்தபட்ச கர்னல்
किमान उत्पादन,குறைந்தபட்ச தயாரிப்பு
किमान झाड,குறைந்தபட்ச மரம்
minimax (किमान-कमाल) अल्गोरिदम,minimax (min-max) அல்காரிதம்
किमान प्रक्रिया,குறைந்தபட்ச செயல்முறை
झाडासाठी किमान खर्च,குறைந்தபட்ச செலவு பரந்த மரம்
किमान विलंब कोडिंग,குறைந்தபட்ச தாமதக் குறியீட்டு முறை
किरकोळ उपकरण,சிறிய சாதனம்
मिंटरिम,மின்டெரிம்
वजा ध्वज,கழித்தல் கொடி
वजा ध्वज,கழித்தல் கொடி
वजा क्षेत्र,கழித்தல் மண்டலம்
आरसा,கண்ணாடி
मिरर साइट,கண்ணாடி தளம்
मिश्र मूलांक नोटेशन,கலப்பு-ரேடிக்ஸ் குறியீடு
मिक्सर,கலவை
मेमोनिक,நினைவாற்றல்
मेमोनिक पत्ता,நினைவு முகவரி
नेमोनिक्स,நினைவாற்றல்
मोबाईल,கைபேசி
मोबाइल संगणन,மொபைல் கம்ப்யூட்டிங்
मॉडेल,மாதிரி
मोडलेस संपादक,முறையற்ற ஆசிரியர்
मॉडेलिंग,மாடலிங்
मोडेम,மோடம்
मध्यम,மிதமான
संयत,நிதானம்
नियंत्रक,மதிப்பீட்டாளர்
सुधारित सूचना,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
सुधारक,மாற்றியமைப்பவர்
सुधारक बिट,மாற்றி பிட்
सुधारित करा,மாற்றியமைக்கவும்
मॉड्यूलर,மட்டு
मॉड्यूलरिटी,மாடுலாரிட்டி
मॉड्युलेशन,பண்பேற்றம்
मॉड्यूल,தொகுதி
मॉड्यूल आर्किटेक्चर,தொகுதி கட்டமைப்பு
मॉनिटर,கண்காணிக்கவும்
देखरेख कार्यक्रम,கண்காணிப்பு திட்டம்
मोनोक्रोम डिस्प्ले,மோனோக்ரோம் காட்சி
मोनोलिथिक इंटिग्रेटेड सर्किट,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
मोनोलिथिक तंत्रज्ञान,ஒற்றைக்கல் தொழில்நுட்பம்
मोनोस्पेस फॉन्ट,மோனோஸ்பேஸ் எழுத்துரு
मोनोस्टेबल,மோனோஸ்டபிள்
मोनोटोरिसिटी,மோனோடோரிசிட்டி
मॉर्फ,மார்பு
मॉर्फीम,மார்பிம்
मॉर्फिझम,மார்பிசம்
गहाण,அடமானம்
mosfet (MOSFET),mosfet (MOSFET)
सर्वात लक्षणीय बिट,மிக முக்கியமான பிட்
मदर बोर्ड,தாய் பலகை
आई नोंदणी,அம்மா பதிவு
चलचित्रपट,இயக்க படம்
मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG),மோஷன் பிக்சர் நிபுணர்கள் குழு (MPEG)
माउंट,மவுண்ட்
उंदीर,சுட்டி
हलवा,நகர்வு
वर्ण हलवा,பாத்திரத்தை நகர்த்தவும்
एमएस-डॉस,MS-DOS
एमएस-विंडोज,MS-விண்டோஸ்
बहु पैलू,பல அம்சம்
मल्टी प्रोसेसर,பல செயலி
मल्टी प्रोग्रामिंग,பல நிரலாக்க
मल्टी टास्किंग,பல பணி
मल्टीबस,மல்டிபஸ்
मल्टीकास्ट,மல்டிகாஸ்ட்
मल्टीकास्ट पत्ता,மல்டிகாஸ்ட் முகவரி
मल्टीकास्टिंग,மல்டிகாஸ்டிங்
मल्टीचिप,மல்டிசிப்
मल्टीक्स,மல்டிக்ஸ்
मल्टी-जॉब ऑपरेशन,பல வேலை செயல்பாடு
बहुस्तरीय मेमरी,பல நிலை நினைவகம்
मल्टीमीडिया तंत्रज्ञान,மல்டிமீடியா தொழில்நுட்பம்
मल्टीमोड,மல்டிமோட்
अनेक,பல
एकाधिक अचूकता,பல துல்லியம்
एकाधिक प्रतिगमन,பல பின்னடைவு
मल्टिप्लेक्स,மல்டிபிளக்ஸ்
मल्टिप्लेक्स मोड,மல்டிபிளக்ஸ் முறை
मल्टिप्लेक्सर,மல்டிபிளெக்சர்
मल्टिप्लेक्सिंग,மல்டிபிளெக்சிங்
मल्टीपॉइंट नेटवर्क,பலமுனை நெட்வொர்க்
मल्टीप्रोसेसिंग,பல செயலாக்கம்
मल्टीप्रोसेसर प्रणाली,பல்செயலி அமைப்பு
बहुउद्देशीय इंटरनेट मेल विस्तार (MIME),பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME)
अनेक वेळापत्रक,பல அட்டவணை
मल्टीस्टेशन,மல்டிஸ்டேஷன்
मल्टीथ्रेडिंग,மல்டித்ரெடிங்
बहुमूल्य तर्कशास्त्र,பல மதிப்புள்ள தர்க்கம்
बहुविविध विश्लेषण,பன்முக பகுப்பாய்வு
मल्टीव्हायब्रेटर,மல்டிவிபிரேட்டர்
परस्पर बहिष्कार,பரஸ்பர விலக்கல்
परस्पर माहिती,பரஸ்பர தகவல்
भोळा वापरकर्ता,அப்பாவி பயனர்
नाव सर्व्हर,பெயர் சேவையகம்
NAND ऑपरेशन,NAND செயல்பாடு
नॅनो,நானோ
अरुंद बँड,குறுகிய இசைக்குழு
राष्ट्रीय माहिती पायाभूत सुविधा,தேசிய தகவல் உள்கட்டமைப்பு
राष्ट्रीय माहिती मानक संघटना (NAND NISO),தேசிய தகவல் தரநிலை அமைப்பு (NAND NISO)
मूळ कोड,சொந்த குறியீடு
मूळ कंपाइलर,சொந்த தொகுப்பாளர்
मूळ सॉफ्टवेअर,சொந்த மென்பொருள்
नैसर्गिक कंपाइलर,இயற்கை தொகுப்பி
नैसर्गिक भाषा प्रक्रिया,இயற்கை மொழி செயலாக்கம்
नैसर्गिक भाषा क्वेरी,இயற்கை மொழி வினா
नैसर्गिक संख्या,இயற்கை எண்
नेव्हिगेशन,வழிசெலுத்தல்
नेव्हिगेटर,நேவிகேட்டர்
नकारात्मक तर्क,எதிர்மறை தர்க்கம்
नेस्टेड लूप,உள்ளமை வளையம்
नेस्टेड मॅक्रो,உள்ளமைக்கப்பட்ட மேக்ரோக்கள்
नेट,நிகர
निव्वळ पत्ता,நிகர முகவரி
निव्वळ नागरिक,நிகர குடிமகன்
नेटस्केप नेव्हिगेटर,நெட்ஸ்கேப் நேவிகேட்டர்
नेटवर्क प्रवेश नियंत्रण,பிணைய அணுகல் கட்டுப்பாடு
नेटवर्क आर्किटेक्चर,பிணைய கட்டமைப்பு
नेटवर्क फाइल सिस्टम (NFS),பிணைய கோப்பு முறைமை (NFS)
नेटवर्क अखंडता,பிணைய ஒருமைப்பாடு
नेटवर्क इंटरकनेक्शन,பிணைய இணைப்பு
नेटवर्क स्तर,பிணைய அடுக்கு
नेटवर्क व्यवस्थापन,பிணைய மேலாண்மை
नेटवर्क टोपोलॉजी,பிணைய இடவியல்
