Kannada,Bengali
ಇಗ್ನೈಟರ್,ইগনিটার
ದಹನ,ইগনিশন
ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ,নির্দেশ উপেক্ষা
ಪ್ರಕಾಶ ಸಾಂದ್ರತೆ,আলোকসজ্জা ঘনত্ব
ಪ್ರಕಾಶಕ,আলোক
ಪ್ರಕಾಶಕ,আলোক
ಪ್ರಕಾಶಮಾನ ಮಾಪಕ,আলোকসজ্জা পরিমাপক
ಪ್ರಕಾಶಕ,আলোক
ಪ್ರತಿಬಿಂಬ,প্রতিফলন
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ","কল্পিত, কাল্পনিক, অনুমানমূলক"
ಮುಳುಗಿದ ವಸ್ತು,নিমজ্জিত বস্তু
ಮುಳುಗುವಿಕೆ,নিমজ্জন
ಪ್ರತಿರೋಧ ನುಗ್ಗುವಿಕೆ,প্রতিবন্ধকতা অনুপ্রবেশ
"ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಘರ್ಷಣೆ, ಮರುಕಳಿಸುವಿಕೆ","প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড"
ಪರಿಣಾಮ ಪರಿಣಾಮ,প্রভাব প্রভাব
ಪ್ರತಿರೋಧ,প্রতিবন্ধকতা
ಆಘಾತಕಾರಿ,জঘন্য
ಅನ್ವಯಿಸಿದ ಒತ್ತಡ,চাপ প্রয়োগ করা
"ತುಂಬಿದ, ಎಂಬೆಡೆಡ್","impregnated, embedded"
ಉದ್ವೇಗ,আবেগ
ಅಶುದ್ಧ,অপবিত্র
ಬಾಹ್ಯ ವಾಹಕತೆ (ಬಾಹ್ಯ ವಾಹಕತೆ),বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা)
ಕೇಳಿಸುವುದಿಲ್ಲ,অশ্রাব্যতা
ಕೇಳಿಸುವುದಿಲ್ಲ,অশ্রাব্য
ಪ್ರಕಾಶಮಾನ,ভাস্বর
ಪ್ರಕಾಶಮಾನ,দ্যুতিময়
ರಾಪ್ಸೋಡಿಕ್,র্যাপসোডিক
ಮುಂಬರುವ,আসন্ন
ಅಸಂಕುಚಿತತೆ,সংকোচনযোগ্যতা
ಹೆಚ್ಚುತ್ತಿರುವ ಆಂದೋಲನ,ক্রমবর্ধমান দোলন
ಹೆಚ್ಚಿದ ಕಾಂತೀಯತೆ,বর্ধিত চুম্বকত্ব
ಉಚಿತ ವಿತರಣೆ,বিনামূল্যে বিতরণ
"ಅನಂತ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, 4ಅನಿರ್ದಿಷ್ಟ","অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত"
"ಮಾರಕ, ಪಾಯಿಂಟರ್, 3 ಸೂಚ್ಯಂಕ","মারাত্মক, পয়েন্টার, 3 সূচক"
"ಪರೋಕ್ಷ, ಪರೋಕ್ಷ","পরোক্ষ, পরোক্ষ"
ಪ್ರೇರಿತ,অনুপ্রাণিত
"ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್","আগমন, আনয়ন, আবেশ"
ಸ್ಪೂರ್ತಿದಾಯಕ,অনুপ্রেরণামূলক
ಪ್ರೇರಕ,প্রেরণা
ಜಡತ್ವ,জড়
ಅಕ್ಷಯ ಮೂಲ,অক্ষয় উৎস
"ಅನಂತ, ಅನಂತ","অসীম, অসীম"
"ಅನಂತ, ಅನಂತ","অসীম, অসীম"
"ಅನಂತ, ಅನಂತ","অসীম, অসীম"
ಸುಡುವಿಕೆ,দাহ্যতা
ದಹಿಸುವ,দাহ্য
ಒಳಹರಿವು,প্রবাহ
ಒಳಹರಿವು,প্রবাহ
ಮಾಹಿತಿ,তথ্য
ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ,খুব কম ফ্রিকোয়েন্সি
ಅತಿಗೆಂಪು,ইনফ্রারেড
ಕೇಳಿಸುವುದಿಲ್ಲ,অশ্রাব্য
ಅವ ಶ್ರಾವಿಕಿ,আভা শ্রভিকি
ಅಸಾಮರಸ್ಯ,অসঙ্গতি
ಭಿನ್ನವಾದ,ভিন্ন
ಆರಂಭಿಕ,প্রাথমিক
ಇಂಜೆಕ್ಷನ್,ইনজেকশন
ನಮೂದಿಸಿ,প্রবেশ করা
"ಒಳ, ಒಳ, ಒಳ, ಒಳ","ভিতরের, ভিতরের, ভিতরের, ভিতরের"
"ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)","ইনপুট (n.), ইনপুট (v.)"
ಅಹಂಕಾರಿ,insolent
ಲೈವ್ಶನ್,লাইভশন
"ಅತ್ಯಲ್ಪ, ಅತ್ಯಲ್ಪ","insignificant, insignificant"
ಮೇಲ್ವಿಚಾರಣೆ,তত্ত্বাবধান
"ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ","ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন"
ಕ್ಷಣ,মুহূর্ত
ಸೂಚನಾ,নির্দেশ
ಯಂತ್ರ,মেশিন
ಯಾಂತ್ರಿಕ,যান্ত্রিক
"ಯಾಂತ್ರೀಕರಣ, ಜೋಡಣೆ","যান্ত্রিকীকরণ, সমাবেশ"
"ನಿರೋಧನ, ನಿರೋಧನ","insulating, insulating"
ನಿರೋಧಕ,অন্তরক
"ನಿರೋಧನ, ನಿರೋಧನ, ನಿರೋಧನ","insulating, insulating, insulating"
"1ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ","1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
ಸಮಗ್ರತೆ,অখণ্ডতা
"ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ","integral, integer"
ಏಕೀಕರಣ,মিশ্রণ
"ತೀವ್ರ, ಉಗ್ರ","intense, furious"
ತೀವ್ರತೆ,তীব্রতা
"ಎಳೆತ, ವೇಗವರ್ಧನೆ","ট্র্যাকশন, ত্বরণ"
"ತೀವ್ರತೆ, ತೀವ್ರತೆ, ತೀವ್ರತೆ","তীব্রতা, তীব্রতা, তীব্রতা"
ತೀವ್ರ,তীব্র
ಪರಸ್ಪರ ಕ್ರಿಯೆ,মিথষ্ক্রিয়া
ಪರಸ್ಪರ ಪರಮಾಣು,আন্তঃপরমাণু
"ವಿನಿಮಯ, ವಹಿವಾಟು","বিনিময়, লেনদেন"
"ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ","পরস্পর নির্ভরতা, পরস্পর নির্ভরতা"
ಪರಸ್ಪರ ಅವಲಂಬಿತ,পরস্পর নির্ভরশীল
ಪರಸ್ಪರ ಪ್ರಸರಣ,পারস্পরিক বিস্তার
ಇಂಟರ್ಫೇಸ್ ಪುಟ,ইন্টারফেস পৃষ্ঠা
ಅಡ್ಡ ಭರ್ತಿ,ক্রস ফিল
ಇಂಟರ್ಫೇಸ್ ಕೋನ,ইন্টারফেস কোণ
"ಹಸ್ತಕ್ಷೇಪ, ಅಡಚಣೆ, ಅಡಚಣೆ","হস্তক্ষেপ, হস্তক্ষেপ, বাধা"
ಇಂಟರ್ ಗ್ಯಾಲಕ್ಟಿಕ್,আন্তঃগ্যালাক্টিক
"ಒಳ, ಒಳ, ಒಳ (ವಿ.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)","ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)"
"ಸಿನಾಪ್ಸ್, ಸಿನಾಪ್ಸ್","synapse, synapse"
"ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম"
ಇಂಟರ್ಮೆಟಾಲಿಕ್,আন্তঃধাতু
"ಮಧ್ಯಂತರ, ಮಧ್ಯಂತರ","intermittent, intermittent"
ಅಂತರ ಅಣು,আন্তঃআণবিক
ಆಂತರಿಕ,অভ্যন্তরীণ
ಅಂತಾರಾಷ್ಟ್ರೀಯ,আন্তর্জাতিক
ತೆರಪಿನ,কৌশলে
ಅಂತರಗ್ರಹ,আন্তঃগ্রহ
ಇಂಟರ್ಪೋಲೇಷನ್,ইন্টারপোলেশন
ಅರ್ಥಪೂರ್ಣತೆ,অর্থপূর্ণতা
"ಇಲೆಕ್ಟರ್, ಇಂಟರ್ಪ್ರಿಟರ್","নির্বাচক, দোভাষী"
ಅಡ್ಡಿಪಡಿಸುವವನು,বাধাদানকারী
ಛೇದಿಸುತ್ತಿದೆ,ছেদ করা
"ಛೇದಕ, ಛೇದನ, ಛೇದನ","ছেদ, ছেদ, ছেদ"
ಮಧ್ಯಂತರ,অন্তর
ಅಂತರತಾರಾ,আন্তঃনাক্ষত্রিক
ತೆರಪಿನ,কৌশলে
"ಅಂತರ, ಅಂತರ","ফাঁক, ফাঁক"
ಮುಚ್ಚಿ,বন্ধ
ಕೊನೆಯಲ್ಲಿ,শেষে
ಪರಸ್ಪರ ಪರಮಾಣು,আন্তঃপরমাণু
"ನಾಜ್ (ಆನುವಂಶಿಕವಾಗಿ), ಅಂತರ (ಆಂತರಿಕ)","নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)"
ಖಚಿತವಾಗಿ,নিশ্চিত
"ಆವಿಷ್ಕಾರ, ಆವಿಷ್ಕಾರ","উদ্ভাবন, উদ্ভাবন"
"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ","বিপরীত, বিপরীত, বিপরীত"
"ವಿಲೋಮ, ವಿಲೋಮ","বিপরীত, বিপরীত"
ಪ್ರತಿನಿಧಿಸಲು,প্রতিনিধিত্ব করতে
"ವಿಲೋಮ, ವಿಲೋಮ","বিপরীত, বিপরীত"
ಬ್ಲೈಂಡ್,অন্ধ
ಪ್ರಕ್ಷುಬ್ಧ ದ್ರವ,টার্বিড তরল
ಅದೃಶ್ಯತೆ,অদৃশ্যতা
ಅಗೋಚರ,অদৃশ্য
ಅಯಾನು,আয়ন
ಅಯಾನಿಕ್,আয়নিক
ಅಯಾನೀಕರಿಸಬಲ್ಲ,আয়নযোগ্য
"ಅಯಾನೀಕರಿಸಲು, ಅಯಾನೀಕರಿಸಲು","আয়ন করা, আয়ন করা"
"ಅಯಾನುಗೋಳ, ಅಯಾನುಗೋಳ","আয়নোস্ফিয়ার, আয়নোস্ফিয়ার"
ಅಯಾನುಗೋಳ,আয়নোস্ফিয়ার
ಐರಿಸ್,আইরিস
ವಿಕಿರಣಗೊಂಡಿತು,বিকিরণিত
ವಿಕಿರಣ,বিকিরণ
ಅಭಾಗಲಬ್ಧ,অযৌক্তিক
"ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ","অপূরণীয়, অপূরণীয়, অপূরণীয়"
ಅನಿಯಮಿತ,অনিয়মিত
ಬದಲಾಯಿಸಲಾಗದ,অপরিবর্তনীয়
ತಿರುಗುತ್ತಿದೆ,ঘূর্ণায়মান
"ಐಸೊಟ್ರೊಪಿಕ್, ಐಸೊಟ್ರೊಪಿಕ್ ಕರ್ವ್","আইসোট্রপিক, আইসোট্রপিক বক্ররেখা"
ಸಪಾನ್ಟ್ರೋಪಿಕಲ್,উপক্রান্তীয়ভাবে
"ನಾನು ಸಂಕೇತ, ನಾನು ಸಂಕೇತ","আমি সংকেত, আমি সংকেত"
"ಐಸೊಬಾರ್‌ಗಳು, ಐಸೊಟೋಪ್‌ಗಳು","আইসোবার, আইসোটোপ"
"ಐಸೊಬಾರಿಕ್, ಸಮತೋಲಿತ, ಸಮತೋಲಿತ","আইসোবারিক, সুষম, সুষম"
"ಐಸೊಮೆಟ್ರಿಕ್ ಲೈನ್, ಐಸೊಟೋನಿಕ್ ಲೈನ್","আইসোমেট্রিক লাইন, আইসোটোনিক লাইন"
ಐಸೊ-ಅಯಾನಿಕ್,আইসো-আয়নিক
ಏಕರೂಪದ,সমজাতীয়
ಸಿಂಕ್ರೊನಸ್ ಲೈನ್,সিঙ্ক লাইন
ಸಿಂಕ್ರೊನಸ್ ವೇಗ,সিঙ্ক্রোনাস গতি
ಸಮಮಾಪನ,আইসোমেট্রিক
ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್,সামঞ্জস্যপূর্ণ
ಸಮಾನ ಶಕ್ತಿಯುತ,equi-energed
"ಸಮಬಾಹು (v.), ಸಮದ್ವಿಬಾಹು ರೇಖೆ (ed.)","সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)"
"ಬೇರ್ಪಡಿಸಲು, (adj.), ಪ್ರತ್ಯೇಕಿಸಲು","বিচ্ছিন্ন করা, (adj.), আলাদা করা"
"ಪ್ರತ್ಯೇಕ, ಪ್ರತ್ಯೇಕ, ಏಕ","বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
"ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ","বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ"
ಐಸೋಮರ್,আইসোমার
ಐಸೋಮರ್,আইসোমার
ಐಸೋಮೆರಿಸಂ,আইসোমেরিজম
"ಸಮಮಾಪನ, ತ್ರಿಕೋನ, ಘನ, ಸಮಮಾಪನ","আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক"
ಐಸೊಮಾರ್ಫಿಸಮ್,আইসোমরফিজম
ಐಸೊಮಾರ್ಫಿಕ್,আইসোমরফিক
ಐಸೊಥರ್ಮ್,আইসোথার্ম
ಐಸೊಥರ್ಮ್,আইসোথার্ম
ಸಮಸ್ಥಾನಿಗಳು,আইসোটোপ
ಸಮಸ್ಥಾನಿಗಳು,আইসোটোপ
ಐಸೊಟ್ರೊಪಿಕ್,আইসোট্রপিক
ವೃತ್ತಾಕಾರದ ರೇಖೆ,বৃত্তাকার লাইন
ಐಸೊಮಾರ್ಫಿಸಮ್,আইসোমরফিজম
ಪುನರಾವರ್ತನೆ,পুনরাবৃত্তি
ಆಂತರಿಕ ಅರೆವಾಹಕ,অন্তর্নিহিত অর্ধপরিবাহী
ಜಾಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್,জ্যাম ইন্টারফেরোমিটার
"ಎಳೆತ, ಮರುಕಳಿಸುವಿಕೆ","jerk, rebound"
"ಜೆಟ್, ತಲೆ","জেট, মাথা"
ಜೆಟ್-ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್,জেট-রকেট চালনা
ಜೆ-ಜೆ ಜೋಡಣೆ,জে-জে কাপলিং
ಜಾಲಿ ಬಾಗಿದ,jolly bent
ಜೌಲ್-ಶಾಖ,জুল-তাপ
ಜೌಲ್ಮೀಟರ್,জুলিমিটার
ಜೌಲ್-ಥಾಮ್ಸನ್ ಪರಿಣಾಮ,জুল-থমসন প্রভাব
ಜೌಲ್,জুল
"ಗುದ್ದಲಿ, ಜಿಗಿತ, ಕೊಳಲು","কোদাল, লাফ, বাঁশি"
ಒಪ್ಪಂದ,সন্ধি
ಸಂಗಮ ಸ್ಥಳ,সঙ্গম স্থান
ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ,সঠিক শব্দাংশ
"ಕೇಶನಿಧಿ, ಸಾಮೀಪ್ಯ","kesanidhi, proximity"
"ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್","ক্যালিডোস্কোপ, ক্যালিডোস্কোপ"
"ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್","কাপা ম্যাসনস, কে-ম্যাসনস"
ಕ್ಯಾಥೋಡ್,ক্যাথোড
ಘನಯಾನ್,ঘনায়ান
ಕೆ-ಬ್ಯಾಂಡ್,কে-ব্যান্ড
ಕೆ-ಕ್ಯಾಪ್ಚರ್,কে-ক্যাপচার
ಕೆ-ಗ್ರಾಹಕ,k-রিসেপ্টর
ಕೆಲ್ವಿನ್ ಅಂದಾಜು,কেলভিন আনুমানিক
ಏಕರೂಪತೆಯ ಘಟಕ,একজাতের একক
ಕೆರ್ ಕೋಶ,ker সেল
"ಕೀ, ಪರದೆ, ಕೀ","চাবি, পর্দা, চাবি"
"ಕೀ ಬೋರ್ಡ್, ಕರ್ಟನ್ ಬಾರ್","কী বোর্ড, পর্দা বার"
ಆರಂಭಿಕ ಸ್ವರ,প্রারম্ভিক স্বরবর্ণ
ಪ್ರಮುಖ ನಾಡಿ,কী পালস
ಪ್ರಮುಖ ಪದ,নির্দেশক শব্দ
ಪ್ರೊಜೆಕ್ಷನ್,অভিক্ষেপ
ಪ್ರತಿರೋಧ,প্রতিরোধ
ಕೇಜಿ,কেজি
ಕಿಲೋಜೌಲ್,কিলোজুল
ಕಿಲೋಪಾರ್ಸೆಕ್,কিলোপারসেক
ಕಿಲೋಟನ್ ಬಾಂಬ್,কিলোটন বোমা
ಚಲನಶಾಸ್ತ್ರ,গতিসংক্রান্ত
ಸಂಪೂರ್ಣವಾಗಿ ಕ್ರಿಯಾತ್ಮಕವಾಗಿ,বিশুদ্ধভাবে গতিশীল
"ಚಲನಶೀಲ, ಕ್ರಿಯಾತ್ಮಕ","গতিশীল, গতিশীল"
ಕ್ರಿಯಾತ್ಮಕವಾಗಿ,গতিশীলভাবে
ಮುರಿತ,ফ্র্যাকচার
ಕ್ಲೈಸ್ಟ್ರಾನ್,klystron
ಚೂಪಾದ ಅಂಚು,ধারালো কিনারা
ಕ್ರುಸ್ಕಲ್ ಗಡಿ,ক্রুস্কাল সীমান্ত
ಥರ್ಮೋಜೆನಿಕ್,হাইপোথার্মোজেনিক
ಲೇಬಲ್,লেবেল
"ಗುರುತಿಸಲಾಗಿದೆ, ಕೆತ್ತಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ","চিহ্নিত, খোদাই করা, লেবেলযুক্ত"
ಪ್ರಯೋಗಾಲಯ,গবেষণাগার
ಏಣಿ,মই
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ঘড়ির কাঁটার বিপরীত দিকে
"ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಕರಣ ರೋಟರ್","ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব"
ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ,সামনে পিছনে
ಲಾಗ್ರೇಂಜ್ ಪ್ರಸಾರ,Lagrange সম্প্রচার
ಲಗ್ರಾಂಜಿಯನಿಸಂ,ল্যাগ্রাঞ্জিয়ানিজম
ಕುರಿಮರಿ ಸೃಷ್ಟಿ,ভেড়ার বাচ্চা সৃষ্টি
"ಹಲಗೆ, ಹಲಗೆ","তক্তা, বোর্ড"
ಡಾರ್ಸಲ್ ಪ್ಲೇಟ್,পৃষ্ঠীয় প্লেট
"ಮೇಲ್ಮೈ ಹರಿವು, ಮಟ್ಟದ ಹರಿವು","পৃষ্ঠ প্রবাহ, স্তর প্রবাহ"
"ಲೋಹಲೇಪ, ಫಲಕ, ಮಟ್ಟ, ಪದರದ ಬಂಧ","কলাই, প্যানেল, স্তর, স্তর বন্ড"
ಶ್ರೇಣೀಕರಣ,স্তরবিন্যাস
ಲ್ಯಾಮಿನಾ,ল্যামিনা
"ದೀಪ, ದೀಪ","বাতি, বাতি"
"ಕಾಜಲ್, ದೀಪ್ ಕಾಜಲ್","কাজল, দীপ কাজল"
ಲ್ಯಾಂಡೆ-ಮಧ್ಯಂತರ ನಿಯಮ,lande-ব্যবধান নিয়ম
ಲ್ಯಾಂಡೆ ವಿಭಜಿಸುವ ಅಂಶ,ল্যান্ডে বিভাজন ফ্যাক্টর
ಲ್ಯಾಂಡಿಂಗ್,অবতরণ
"ಸೂಕ್ಷ್ಮ ಸವೆತ, ಲ್ಯಾಮಿನೇಶನ್, ಉಡುಗೆ","মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান"
ಲಾರ್ಮೋರ್ ಆವರ್ತನ,larmore ফ্রিকোয়েন্সি
ಲಾರ್ಮೋರ್ ಪೂರ್ವಭಾವಿ,larmore precession
ಲೇಸರ್,লেজার
ಲೇಸರೀಕರಣ,লেজারাইজেশন
ರಹಸ್ಯ,গোপন
"ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್","পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়"
"ಅಕ್ಷಾಂಶ, ಅಕ್ಷಾಂಶ","অক্ষাংশ, অক্ষাংশ"
"ಜಾಲರಿ, ಜಾಲರಿ","জালি, জালি"
ಲಾವ್ ವರ್ಗ,লাউ ক্লাস
ಉಡಾವಣೆ,শুরু করা
ಉಡಾವಣೆ,শুরু করা
ಉಡಾವಣಾ ವೇದಿಕೆ,লঞ্চ প্ল্যাটফর্ম
ಸಾಮೂಹಿಕ ಅನುಪಾತ ಕಾನೂನು,ভর অনুপাত আইন
ಬಹು ಅನುಪಾತದ ನಿಯಮ,একাধিক অনুপাত নিয়ম
"ಪದರ, ಮಟ್ಟ","স্তর, স্তর"
ಎಲ್-ಬ್ಯಾಂಡ್,এল-ব্যান্ড
"ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ","সীসা, সীসা, সীসা, সীসা, সীসা"
ಮುಂದೆ,এগিয়ে
"ಲೈಮ್, ಲೀಕಿಂಗ್ (Cr.), ರೈಸನ್ ಲೈನ್, ಚ್ಯವನ್","চুন, লিকিং (Cr.), Risen Line, Chyawan"
"ಚೂಯಿಂಗ್, ತುಕ್ಕು, ಸೋರಿಕೆ","চিবানো, ক্ষয়, ফুটো"
"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
ಕನಿಷ್ಠ ಎಣಿಕೆ,অন্তত গণনা
ತಾಳ ತಂತಿ,ল্যাচ তার
ಲೆಡಕ್ ಪರಿಣಾಮ,লেডুক প্রভাব
ಮಾನ್ಯ ಓಮ್,বৈধ ওহম
- ಎಲೆಕ್ಟ್ರಾನ್,- ইলেকট্রন
ಉದ್ದದ ನಿರ್ಬಂಧ,দৈর্ঘ্য সীমাবদ্ধতা
ಉದ್ದನೆ,প্রসারণ
ಮಸೂರ,লেন্স
ಲೆನ್ಜ್ ಕಾನೂನು,লেঞ্জের আইন
ಸಮತಟ್ಟಾದ ಸುರಂಗ,সমতল টানেল
ಸಮತಲ ವಿಮಾನ,অনুভূমিক ফ্লাইট
"ಲೆವೆಲಿಂಗ್, ಲೆವೆಲಿಂಗ್","সমতলকরণ, সমতলকরণ"
"ಅಡ್ಡ ಸ್ಕ್ರೂ, ಲೆವೆಲಿಂಗ್ ಸ್ಕ್ರೂ","অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু"
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,আত্মবিশ্বাস এর ধাপ
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,তাত্পর্য স্তর
"ಸಮತಲ ಪುಟ, ಫ್ಲಾಟ್ ಪೇಜ್, ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್ ಪೇಜ್","অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা"
"ಲಿವರ್, ಲಿವರ್","লিভার, লিভার"
ವರ್ಚುವಲ್ ಆಂದೋಲನ,ভার্চুয়াল দোলন
"ಲಿಡಾರ್, ಲೇಸರ್ ಇನ್ಫ್ರಾರೆಡ್ ರಾಡಾರ್","লিডার, লেজার ইনফ্রারেড রাডার"
"ಜೀವನ, ವಯಸ್ಸು","জীবন, বয়স"
"ಎತ್ತು, ಎತ್ತು","উত্তোলন, উত্তোলন"
ವಿಮೋಚನೆಯ ಕ್ಷಣ,মুক্তির মুহূর্ত
"ಸಣ್ಣ, ಬೆಳಕು, ಮಂದ, ಚಿಕ್ಕ, ಚಿಕ್ಕ, 6 ಬೆಳಕು","সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো"
"ಸಮಶೀತೋಷ್ಣ., ಬೆಳಗು","নাতিশীতোষ্ণ., আলো আপ"
ಮಿಂಚು,বজ্র
ಬೆಳಕಿನ ವರ್ಷ ಬೆಳಕಿನ ವರ್ಷ,আলোকবর্ষ আলোকবর্ষ
"ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ","সমজাতীয়, সমজাতীয়, সমজাতীয়"
"ಮಿತಿ, ಕನಿಷ್ಠ","সীমা, প্রান্তিক"
"ಮಿತಿ, ಮಿತಿ, ವಿಪರೀತ","সীমা, সীমা, চরম"
ಪ್ರಸ್ತುತ ಮಿತಿ,বর্তমান সীমা
"ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ","রেখা, রেখা, উপবৃত্তাকার"
"ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ","রৈখিক, রৈখিক, রৈখিক"
ರೇಖೀಯೀಕರಣ,রৈখিককরণ
"ಏಕತಾನತೆ, ರೇಖೀಯತೆ","একঘেয়েমি, রৈখিকতা"
"ಏಕವಾಗಿ, ರೇಖೀಯವಾಗಿ","এককভাবে, রৈখিকভাবে"
ಸಾಲಿನ ಸಂಭಾವ್ಯ,লাইন সম্ভাব্য
ರೇಖೀಯ ಅಪೂರ್ಣತೆ,রৈখিক অপূর্ণতা
ಸ್ಟ್ರೋಕ್ ಲೈನ್,স্ট্রোক লাইন
ರೇಖೀಯ ವರ್ಣಪಟಲ,রৈখিক বর্ণালী
ಲೈನ್ ವೋಲ್ಟೇಜ್,লাইন ভোল্টেজ
"ಬಂಧ, ದಾರ, ಸರಪಳಿ, ಗ್ರಂಥಿ, ಕೊಂಡಿ","বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক"
ದ್ರವೀಕರಣ,তরলীকরণ
ದ್ರವೀಕೃತ,তরলীকৃত
ದ್ರವೀಕೃತ,তরলীকৃত
ದ್ರವ,তরল
ದ್ರವ ಜಲಾಶಯ,তরল জলাধার
ದ್ರವ ಸ್ಫಟಿಕ,তরল স্ফটিক
ದ್ರವತೆ,তরলতা
ದ್ರವ ಚಾಲಿತ ರಾಕೆಟ್,তরল চালিত রকেট
ಲಿಸಾಜು ಅಂಕಿಅಂಶಗಳು,লিসাজু পরিসংখ্যান
"ಪಟ್ಟಿ, ಪಟ್ಟಿ","তালিকা, তালিকা"
"ಪಟ್ಟಿ, ಪಟ್ಟಿ","তালিকা, তালিকা"
ಕಸ,লিটার
ನೇರ ಕಾರ್ಯಕ್ರಮ,লাইভ প্রোগ্রাম
ವಿದ್ಯುತ್ ತಂತಿ,বৈদ্যুতিক তার
"ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್","লোড, লোড, লোড, লোড, লোড"
ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು,চুম্বক পাথর
"ಸ್ಥಳೀಯ, ಸ್ಥಳೀಯ","স্থানীয়, স্থানীয়"
ಸ್ಥಳೀಯ ಗರಿಷ್ಠ,স্থানীয় ম্যাক্সওয়েলি
