Bengali,Malayalam
মেল জরিপ,മെയിൽ സർവേ
মেজরেন্ট (উপরের সীমানা),മേജറന്റ് (മുകളിലെ പരിധി)
প্রধান চাপ,പ്രധാന ആർക്ക്
বড় সেট,മേജറൈസ്ഡ് സെറ്റ്
অনেক মূল্যবান ফাংশন,നിരവധി മൂല്യവത്തായ പ്രവർത്തനം
মানচিত্র,ഭൂപടം
সেট মধ্যে মানচিত্র,സെറ്റിലേക്ക് മാപ്പ്
একটি সেটের ম্যাপিং,ഒരു സെറ്റിന്റെ മാപ്പിംഗ്
প্রান্তিক সম্ভাবনা,നാമമാത്ര സംഭാവ്യത
গাণিতিক বিশ্লেষণ,ഗണിത വിശകലനം
গাণিতিক যুক্তি,ഗണിത വാദം
গাণিতিক কেন্দ্র,ഗണിതശാസ്ത്ര കേന്ദ്രം
গাণিতিক জটিলতা,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
গাণিতিক অর্থনীতি,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
গাণিতিক প্রত্যাশা,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
গাণিতিক ফর্ম,ഗണിത രൂപം
গাণিতিক গঠন,ഗണിതശാസ്ത്ര രൂപീകരണം
গাণিতিক পরিচয়,ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി
গাণিতিক যুক্তি,ഗണിതശാസ്ത്ര യുക്തി
গানিতিক প্রতিমাণ,ഗണിത മാതൃക
গাণিতিক ধারণা,ഗണിതശാസ്ത്ര ആശയം
ম্যাট্রিক্স ডিগোনালাইজেশন,മാട്രിക്സ് ഡിഗണലൈസേഷൻ
ম্যাট্রিক্স বিপরীত,മാട്രിക്സ് വിപരീതം
ম্যাট্রিক্স ইনভার্সন,മാട്രിക്സ് വിപരീതം
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,മാട്രിക്സ് ആവർത്തന രീതി
ম্যাট্রিক্স পদ্ধতি,മാട്രിക്സ് രീതി
ম্যাট্রিক্স গুণ,മാട്രിക്സ് ഗുണനം
ধ্রুবকের ম্যাট্রিক্স,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
কার্যকারিতার ম্যাট্রিক্স,ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്
ম্যাট্রিক্স অপারেটর,മാട്രിക്സ് ഓപ്പറേറ്റർ
ম্যাট্রিক্স বহুপদী,മാട്രിക്സ് ബഹുപദം
ম্যাট্রিক্স প্রিন্টিং,മാട്രിക്സ് പ്രിന്റിംഗ്
ম্যাট্রিক্স পণ্য,മാട്രിക്സ് ഉൽപ്പന്നം
সর্বাধিক করা,പരമാവധി
সর্বোচ্চ,പരമാവധി
সর্বোচ্চ পরম মান,പരമാവധി കേവല മൂല്യം
সর্বোচ্চ F-অনুপাত,പരമാവധി എഫ്-അനുപാതം
সর্বাধিক সম্ভাবনা,പരമാവധി സാധ്യത
maxmin,പരമാവധി
সর্বোচ্চ মানদণ্ড,പരമാവധി മാനദണ്ഡം
একটি ফাংশনের সর্বোচ্চ,ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
বিচ্যুতি,അർത്ഥം വ്യതിയാനം
বর্গাকার বিচ্যুতি,അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം
মানে বর্গাকার ত্রুটি,സമചതുര പിശക് അർത്ഥമാക്കുന്നു
গড় মান,ശരാശരി മൂല്യം
গড় মান উপপাদ্য,ശരാശരി മൂല്യ സിദ്ധാന്തം
কার্টোসিসের পরিমাপ,കുർട്ടോസിസിന്റെ അളവ്
মধ্যমা,ഇടത്തരം
মধ্যম কেন্দ্র,മീഡിയൻ സെന്റർ
mesokurtic বক্ররেখা,mesokurtic വക്രം
mesokurtosis,mesokurtosis
বার্তা,സന്ദേശം
পদ্ধতি,രീതി
নির্মূল পদ্ধতি,ഉന്മൂലനം രീതി
বিপরীত পদ্ধতি,വിപരീത രീതി
পুনরাবৃত্তি পদ্ধতি,ആവർത്തന രീതി
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി
মুহুর্তের পদ্ধতি,നിമിഷങ്ങളുടെ രീതി
অনুরূপ ত্রিভুজ পদ্ধতি,സമാന ത്രികോണങ്ങളുടെ രീതി
খাড়া বংশধর পদ্ধতি,കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി
সমষ্টি পদ্ধতি,സംഗ്രഹത്തിന്റെ രീതി
অনির্ধারিত সহগ পদ্ধতি,നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി
মেট্রিক স্থান,മെട്രിക് സ്പേസ്
মেট্রিক সিস্টেম,മെട്രിക് സിസ്റ്റം
মেট্রিক ইউনিট,മെട്രിക് യൂണിറ്റ്
মাইক্রো তত্ত্ব,സൂക്ഷ്മ സിദ്ധാന്തം
মধ্যম,മധ്യഭാഗം
মধ্যবর্তী মেয়াদ,മധ്യകാലഘട്ടം
মধ্য বিন্দু,മധ്യ പോയിന്റ്
মধ্যবিন্দু সূত্র,മിഡ് പോയിന്റ് ഫോർമുല
ন্যূনতম বহুপদ,കുറഞ്ഞ ബഹുപദം
minimax নীতি,മിനിമാക്സ് തത്വം
সর্বনিম্ন,ഏറ്റവും കുറഞ്ഞത്
ন্যূনতম বিন্দু (বক্ররেখার),മിനിമം പോയിന്റ് (വക്രത്തിന്റെ)
সর্বনিম্ন বহুপদ,ഏറ്റവും കുറഞ്ഞ ബഹുപദം
একটি ফাংশনের মিনিট,ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്
গৌণ চাপ,മൈനർ ആർക്ക്
ছোট অক্ষ,ചെറിയ അക്ഷം
ক্ষুদ্র উপসেট,മൈനറൈസ്ഡ് ഉപവിഭാഗം
বিয়োগ,മൈനസ്
ঋণচিহ্ন,മൈനസ് ചിഹ്നം
মিশ্র ভগ্নাংশ,മിക്സഡ് ഫ്രാക്ഷൻ
মিশ্র কৌশল,സമ്മിശ്ര തന്ത്രം
মোড,മോഡ്
মডুলাস,മോഡുലസ്
একটি জটিল সংখ্যার মডুলাস,ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
মুহূর্ত,നിമിഷം
মুহূর্ত উৎপন্ন ফাংশন,നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം
একটি শক্তির মুহূর্ত,ഒരു ശക്തിയുടെ നിമിഷം
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം
নিষ্ক্রিয়তা মুহূর্ত,ജഡത്വത്തിന്റെ നിമിഷം
গতির মুহূর্ত,വേഗതയുടെ നിമിഷം
গতিবেগ,ആക്കം
একচেটিয়া,ഏകപക്ഷീയമായ
মনোমোরফিক,ഏകരൂപം
মনোমোর্ফিজম,മോണോമോർഫിസം
একঘেয়ে,ഏകതാനം
একঘেয়ে ক্রমবর্ধমান ক্রম,ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം
একঘেয়ে,ഏകതാനമായി
একঘেয়ে নেট বাড়ছে,ഏകതാനമായി വർദ്ധിക്കുന്ന വല
একঘেয়ে ক্রমবর্ধমান,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
একঘেয়ে ফাংশন,ഏകതാനമായ പ്രവർത്തനം
মন্টে কার্লো হিসাব,മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ
মন্টে কার্লো পদ্ধতি,മോണ്ടെ കാർലോ രീതി
মোরা (খেলা),മോറ (കളി)
মৃত্যুর পরিসংখ্যান,മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ
সবচেয়ে সম্ভাব্য,ഏറ്റവും സാധ്യതയുള്ളത്
গতি,ചലനം
চলন্ত গড়,മാറുന്ന ശരാശരി
এম-স্পেস,എം-സ്പെയ്സ്
অখণ্ডের জন্য এম-পরীক্ষা,ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്
বহু সিদ্ধান্ত সমস্যা,ബഹുവിധ തീരുമാന പ്രശ്നം
বহুমাত্রিক স্বাভাবিক বিতরণ,ബഹുമുഖ സാധാരണ വിതരണം
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ
মাল্টি-ইনডেক্স পরিবহন সমস্যা,മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം
বহুপদ,ബഹുപദം
বহুপদ বন্টন,ബഹുപദ വിതരണം
একাধিক,ഒന്നിലധികം
একাধিক পছন্দ সমস্যা,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
একাধিক সংযুক্ত ডোমেইন,ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ
একাধিক পারস্পরিক সম্পর্ক,ഒന്നിലധികം പരസ്പരബന്ധം
একাধিক ফ্রিকোয়েন্সি টেবিল,ഒന്നിലധികം ആവൃത്തി പട്ടിക
একাধিক অবিচ্ছেদ্য,ഒന്നിലധികം ഇന്റഗ്രൽ
একাধিক ইন্টিগ্রেশন,ഒന്നിലധികം സംയോജനം
একাধিক সংশ্লেষণ,ഒന്നിലധികം റിഗ്രഷൻ
একাধিক রিগ্রেশন বিশ্লেষণ,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
একাধিক রিগ্রেশন সহগ,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
একাধিক রিগ্রেশন সমীকরণ,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
একাধিক রুট,ഒന്നിലധികം റൂട്ട്
গুণ,ഗുണനം
কলাম দ্বারা গুণ (নির্ধারক),നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
সারি দ্বারা গুণ (নির্ধারক),വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
গুণনীয়ক,ഗുണന ഘടകം
গুণক ফাংশন,ഗുണിത പ്രവർത്തനം
গুনগত দল,ഗുണനഗ്രൂപ്പ്
গুণক বিপরীত,ഗുണിത വിപരീതം
বহুগুণ,ബഹുസ്വരത
শিকড়ের বহুগুণ,വേരുകളുടെ ബഹുസ്വരത
শূন্যের বহুগুণ,പൂജ്യത്തിന്റെ ഗുണിതം
গুণক,ഗുണനം
গুণ,ഗുണിക്കുക
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,ബഹുവിധ വിതരണം
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,ബഹുവിധ സാധാരണ വിതരണം
বহুমুখী জনসংখ্যা,ബഹുവിധ ജനസംഖ്യ
পারস্পরিক,പരസ്പരമുള്ള
নাবলা,നബ്ല
নেপিয়েরিয়ান,നേപ്പിയേറിയൻ
নেপিয়েরীয় লগারিদম,നേപ്പീരിയൻ ലോഗരിതം
প্রাকৃতিক লগারিদম,സ്വാഭാവിക ലോഗരിതം
স্বাভাবিক সংখ্যা,സ്വാഭാവിക സംഖ്യ
নটিক্যাল মাইল,നോട്ടിക്കൽ മൈൽ
n-মাত্রিক,എൻ-ഡൈമൻഷണൽ
n-মাত্রিক ভেক্টর স্থান,n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ
প্রয়োজনীয় শর্ত,ആവശ്യമായ അവസ്ഥ
অস্বীকার,നിഷേധം
নেতিবাচক,നെഗറ്റീവ്
নেতিবাচক বক্রতা,നെഗറ്റീവ് വക്രത
নেতিবাচক নির্দিষ্ট ফর্ম,നെഗറ്റീവ് നിശ്ചിത രൂപം
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം
পাড়া,അയൽപ്പക്കം
নেস্টেড স্যাম্পলিং,നെസ്റ്റഡ് സാമ്പിൾ
নেট প্রজনন হার,മൊത്തം പുനരുൽപാദന നിരക്ക്
নিউটনিয়ান মেকানিক্স,ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്
নিউটনের বিভক্ত পার্থক্য সূত্র,ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല
নিউটনের গতির সূত্র,ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ
নেইমান বরাদ্দ,നെയ്മാൻ അലോക്കേഷൻ
নেইম্যান পিয়ারসন তত্ত্ব,നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം
নিলপোটেন্ট উপাদান,നിഷ്ക്രിയ മൂലകം
নিলপোটেন্ট ম্যাট্রিক্স,nilpotent മാട്രിക്സ്
নোড,നോഡ്
নন-আবেলিয়ান গ্রুপ,നോൺ-അബെലിയൻ ഗ്രൂപ്പ്
অ-পরম মিলন,കേവലമല്ലാത്ത സംയോജനം
অ-বীজগণিত,ബീജഗണിതമല്ലാത്തത്
অধঃপতিত,ജീർണ്ണതയില്ലാത്ത
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം
অ ঘন,ഇടതൂർന്നതല്ല
অ ঘন সেট,സാന്ദ്രമല്ലാത്ത സെറ്റ്
পয়েন্টের অ-গণনাযোগ্য অসীমতা,പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത
অ গণনাযোগ্য সেট,എണ്ണമറ്റ സെറ്റ്
অ-পার্থক্য,വ്യത്യസ്തമല്ലാത്ത
অ খালি উপসেট,ശൂന്യമല്ലാത്ത ഉപവിഭാഗം
অ-ইউক্লিডীয় জ্যামিতি,നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി
অ-সমজাতীয়,ഏകതാനമല്ലാത്ത
অ ছেদকারী,വിഭജിക്കുന്നതല്ല
অ-রৈখিক বীজগণিত সমীকরণ,നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
অ-রৈখিক সমীকরণ,നോൺ-ലീനിയർ സമവാക്യം
নন-লিনিয়ার প্রোগ্রামিং,നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്
নন-লিনিয়ার রিগ্রেশন,നോൺ-ലീനിയർ റിഗ്രഷൻ
অ-রৈখিক সম্পর্ক,നോൺ-ലീനിയർ ബന്ധം
অ নেতিবাচক পূর্ণসংখ্যা,നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ
অ-নেতিবাচক পরিবর্তনশীল,നോൺ-നെഗറ്റീവ് വേരിയബിൾ
অ-প্যারামেট্রিক পরীক্ষা,നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്
অ-সম্ভাব্য পদ্ধতি,സാധ്യതയില്ലാത്ത സമീപനം
অ-একবচন ম্যাট্রিক্স,ഏകമല്ലാത്ത മാട്രിക്സ്
অ-প্রতিসম ম্যাট্রিক্স,നോൺ-സിമെട്രിക് മാട്രിക്സ്
অ তুচ্ছ,നിസ്സാരമല്ലാത്തത്
অ-লুপ্ত নির্ধারক,നോൺ-വാനിഷിംഗ് ഡിറ്റർമിനന്റ്
অ শূন্য,അസാധുവാണ്
অ-অকার্যকর উপসেট,അസാധുവായ ഉപവിഭാഗം
অ-শূন্য নির্ধারক,നോൺ-സീറോ ഡിറ്റർമിനന്റ്
NOR গেট,NOR ഗേറ്റ്
স্বাভাবিক,സാധാരണ
স্বাভাবিক ত্বরণ,സാധാരണ ത്വരണം
স্বাভাবিক কোণ,സാധാരണ കോൺ
স্বাভাবিক বক্ররেখা,സാധാരണ വക്രം
স্বাভাবিক ঘনত্ব ফাংশন,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
স্বাভাবিক বন্টন,സാധാരണ വിതരണം
স্বাভাবিক বন্টন ফাংশন,സാധാരണ വിതരണ പ്രവർത്തനം
ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম,മാട്രിക്സിന്റെ സാധാരണ രൂപം
স্বাভাবিক ফ্রিকোয়েন্সি,സാധാരണ ആവൃത്തി
স্বাভাবিক বক্ররেখা,നോർമലൈസ്ഡ് കർവ്
স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর,നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ
নরমালাইজার,നോർമലൈസർ
স্বাভাবিক ম্যাট্রিক্স,സാധാരണ മാട്രിക്സ്
স্বাভাবিক সম্ভাবনা বক্ররেখা,സാധാരണ പ്രോബബിലിറ്റി കർവ്
স্বাভাবিক সম্ভাবনা বন্টন,സാധാരണ സംഭാവ്യത വിതരണം
সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী),സാധാരണ ഉപഗ്രൂപ്പ് (=വിശിഷ്‌ടമായ ഉപഗ്രൂപ്പ്)
আদর্শ রৈখিক স্থান,സാധാരണ രേഖീയ ഇടം
একটি ভেক্টরের আদর্শ,ഒരു വെക്റ്ററിന്റെ മാനദണ്ഡം
গেট নয়,ഗേറ്റ് അല്ല
কোথাও ঘন সেট নেই,എവിടെയും ഇടതൂർന്ന സെറ്റ്
শূন্য অনুমান,ശൂന്യമായ സിദ്ധാന്തം
নাল ম্যাট্রিক্স,നൾ മാട്രിക്സ്
ফাঁকা সেট,നൾ സെറ്റ്
নাল ভেক্টর,നൾ വെക്റ്റർ
সংখ্যা,നമ്പർ
সংখ্যা অক্ষ,നമ്പർ അക്ഷം
সংখ্যা সিস্টেম,നമ്പർ സിസ്റ്റം
সংখ্যা,സംഖ്യ
সংখ্যা,സംഖ്യാക്രമം
অংক,ന്യൂമറേറ്റർ
সংখ্যাগত সহগ,സംഖ്യാ ഗുണകം
সংখ্যাগত গণনা,സംഖ്യാ കണക്കുകൂട്ടൽ
সংখ্যাগত পার্থক্য,സംഖ്യാപരമായ വ്യത്യാസം
সংখ্যাগত পদ্ধতি,സംഖ്യാ രീതി
n-ভেক্টর,n-വെക്റ്റർ
n-ভেক্টর স্থান,n-വെക്റ്റർ സ്പേസ്
বস্তু,വസ്തു
উদ্দেশ্য ফাংশন,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
তির্যক,ചരിഞ്ഞ
তির্যক অ্যাসিম্পটোট,ചരിഞ്ഞ ലക്ഷണം
তির্যক অক্ষ,ചരിഞ്ഞ അക്ഷം
তির্যক বিভাগ,ചരിഞ്ഞ ഭാഗം
পর্যবেক্ষণ,നിരീക്ഷണം
পর্যবেক্ষিত ফ্রিকোয়েন্সি,നിരീക്ഷിച്ച ആവൃത്തി
স্থূলকোণ,മങ്ങിയ കോൺ
অষ্টভুজ,അഷ്ടഭുജം
অষ্টহেড্রন,അഷ്ടതലം
অক্টাল সিস্টেম,ഒക്ടൽ സിസ്റ്റം
অক্ট্যান্ট,ഒക്ടന്റ്
অস্বাভাবিক,വിചിത്രമായ
বিজোড় বক্ররেখা,വിചിത്രമായ വക്രം
বিজোড় সংখ্যা,ഒറ്റ സംഖ്യ
বিজোড় স্থানান্তর,വിചിത്രമായ ക്രമമാറ്റം
অদ্ভুত বহুপদ,വിചിത്രമായ ബഹുപദം
ogive,നൽകൂ
এক থেকে এক চিঠিপত্র,ഒരു കത്തിടപാടുകൾ
এক থেকে এক ফাংশন,ഒന്ന് മുതൽ ഒന്ന് വരെ പ്രവർത്തനം
এক থেকে এক মানচিত্র,ഒന്നിൽ നിന്ന് ഒരു മാപ്പ്
একমুখী শ্রেণীবিভাগ,വൺ-വേ വർഗ്ഗീകരണം
মানচিত্রে,ഭൂപടത്തിലേക്ക്
খোলা,തുറക്കുക
খোলা বল,തുറന്ന പന്ത്
খোলা ব্যবধান,തുറന്ന ഇടവേള
খোলা রশ্মি,തുറന്ന കിരണം
খোলা সেট,തുറന്ന സെറ്റ്
অপারেশন,ഓപ്പറേഷൻ
শল্যচিকিত্সা,പ്രവർത്തന ഗവേഷണം
অপারেশন গবেষণা,പ്രവർത്തന ഗവേഷണം
অপারেটর,ഓപ്പറേറ്റർ
বিপরীত কোণ,എതിർകോണ്
বিপরীত ঘটনা,വിപരീത സംഭവം
সর্বোত্তম মৌলিক সম্ভাব্য সমাধান,ഒപ്റ്റിമൽ അടിസ്ഥാന പ്രായോഗിക പരിഹാരം
সর্বোত্তম অবস্থা,ഒപ്റ്റിമൽ അവസ്ഥ
সর্বোত্তম লট আকার,ഒപ്റ്റിമൽ ലോട്ട് സൈസ്
সর্বোত্তম মান,ഒപ്റ്റിമൽ മൂല്യം
সর্বোত্তম,ഒപ്റ്റിമൽ
কক্ষপথ,ഭ്രമണപഥം
আদেশ,ഓർഡർ
অর্ডার করা জোড়া,ഓർഡർ ചെയ്ത ജോഡി
অর্ডার করা সেট,ഓർഡർ സെറ്റ്
আদেশ,ഓർഡർ ചെയ്യുന്നു
একটি নির্ধারকের আদেশ,ഒരു ഡിറ്റർമിനന്റിന്റെ ക്രമം
একটি দলের আদেশ,ഒരു ഗ്രൂപ്പിന്റെ ക്രമം
একটি ম্যাট্রিক্সের ক্রম,ഒരു മെട്രിക്സിന്റെ ക്രമം
একটি গ্রুপে একটি উপাদানের ক্রম,ഒരു ഗ്രൂപ്പിലെ ഒരു മൂലകത്തിന്റെ ക്രമം
ডিফারেনশিয়াল সমীকরণের ক্রম,ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം
অপারেশন অর্ডার,പ്രവർത്തന ക്രമം
শূন্যের ক্রম,പൂജ്യത്തിന്റെ ക്രമം
পূরণবাচক সংখ্যা,ഓർഡിനൽ നമ്പർ
সাধারণ ডিফারেনশিয়াল সমীকরণ,സാധാരണ ഡിഫറൻഷ്യൽ സമവാക്യം
নির্দেশ,ഓർഡിനേറ്റ് ചെയ്യുക
oreintability,ഒറിന്റബിലിറ്റി
অভিযোজন,ഓറിയന്റേഷൻ
পৃষ্ঠের অভিযোজন,ഉപരിതലത്തിന്റെ ഓറിയന്റേഷൻ
মূল,ഉത്ഭവം
স্থানাঙ্কের উত্স,കോർഡിനേറ്റുകളുടെ ഉത്ഭവം
অর্থকেন্দ্র,ഓർത്തോസെന്റർ
অর্থোগোনাল,ഓർത്തോഗണൽ
অর্থোগোনাল অক্ষ,ഓർത്തോഗണൽ അക്ഷങ്ങൾ
অর্থোগোনাল পরিবার,ഓർത്തോഗണൽ കുടുംബം
অর্থোগোনাল গ্রুপ,ഓർത്തോഗണൽ ഗ്രൂപ്പ്
অর্থগোনালিটি অবস্থা,orthogonality അവസ്ഥ
অর্থগোনালাইজেশন,ഓർത്തോഗണലൈസേഷൻ
অর্থোগোনাল ম্যাট্রিক্স,ഓർത്തോഗണൽ മാട്രിക്സ്
অর্থনর্মাল,ഓർത്തോനോർമൽ
অর্থনর্মাল ভিত্তিতে,ഓർത്തോനോർമൽ അടിസ്ഥാനം
দোলন,ആന്ദോളനം
একটি ফাংশনের দোলন,ഒരു പ്രവർത്തനത്തിന്റെ ആന്ദോളനം
দোলক ফাংশন,ആന്ദോളന പ്രവർത്തനം
osculating,ഒസ്കുലേറ്റിംഗ്
বাইরের পণ্য,ബാഹ്യ ഉൽപ്പന്നം
আউটপুট,ഔട്ട്പുട്ട്
অতিরিক্ত নির্ধারিত সিস্টেম,അമിതമായി നിർണ്ണയിക്കപ്പെട്ട സംവിധാനം
জোড়া তুলনা,ജോടിയാക്കിയ താരതമ്യം
pairwise disjoint,ജോടിയായി വിഭജനം
যুগলভাবে স্বাধীন,ജോടിയായി സ്വതന്ത്ര
সমান্তরাল শক্তি,സമാന്തര ശക്തികൾ
সমান্তরাল বৃত্ত,സമാന്തരരേഖ
বাহিনীর সমান্তরাল বৃত্ত,ശക്തികളുടെ സമാന്തരരേഖ
বেগের সমান্তরাল বৃত্ত,വേഗതകളുടെ സമാന്തരരേഖ
parallelopiped,സമാന്തരമായി
প্যারামিটার,പരാമീറ്റർ
প্যারামিটার বিনামূল্যে (= ননপ্যারামেট্রিক),പാരാമീറ്റർ ഫ്രീ (=പാരാമെട്രിക് അല്ലാത്തത്)
বিতরণের পরামিতি,വിതരണത്തിന്റെ പാരാമീറ്റർ
প্যারামেট্রিক,പാരാമെട്രിക്
প্যারামেট্রিক সমন্বয়,പാരാമെട്രിക് കോർഡിനേറ്റ്
প্যারামেট্রিক বক্ররেখা,പാരാമെട്രിക് വക്രം
প্যারামেট্রিক সমীকরণ,പാരാമെട്രിക് സമവാക്യം
প্যারামেট্রিক লিনিয়ার প্রোগ্রামিং,പാരാമെട്രിക് ലീനിയർ പ്രോഗ്രാമിംഗ്
প্যারামেট্রিক পদ্ধতি,പാരാമെട്രിക് രീതി
প্যারামেট্রিক উদ্দেশ্য ফাংশন,പാരാമെട്രിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ
প্যারামেট্রিক প্রোগ্রামিং,പാരാമെട്രിക് പ്രോഗ്രാമിംഗ്
প্যারামেট্রিক উপস্থাপনা,പാരാമെട്രിക് പ്രാതിനിധ്യം
পরামিতিকরণ,പാരാമീട്രൈസേഷൻ
বন্ধনী,പരാൻതീസിസ്
বন্ধনী স্বরলিপি,പരാൻതീസിസ് നൊട്ടേഷൻ
পিতামাতার জনসংখ্যা,മാതൃ ജനസംഖ്യ
প্যারেটো বক্ররেখা,പാരെറ്റോ കർവ്
সমতা পরীক্ষা,പാരിറ്റി പരിശോധന
আংশিক বিভ্রান্তিকর,ഭാഗിക ആശയക്കുഴപ്പം
আংশিক সম্পর্ক,ഭാഗിക പരസ്പരബന്ധം
আংশিক ডেরিভেটিভ,ഭാഗിക ഡെറിവേറ്റീവ്
আংশিক ডিফারেনশিয়াল সমীকরণ,ഭാഗിക ഡിഫറൻഷ്യൽ സമവാക്യം
আংশিক পার্থক্য,ഭാഗിക വ്യത്യാസം
আংশিক ভগ্নাংশ,ഭാഗിക അംശം
আংশিক একীকরণ,ഭാഗിക സംയോജനം
আংশিক আদেশ,ഭാഗികമായി ഉത്തരവിട്ടു
আংশিক আদেশ সেট,ഭാഗികമായി ക്രമീകരിച്ച സെറ്റ്
আংশিক আদেশ,ഭാഗിക ക്രമം
আংশিক রিগ্রেশন সহগ,ഭാഗിക റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
আংশিক যোগফল,ഭാഗിക തുക
কণা,കണം
বিশেষ ক্ষেত্রে,പ്രത്യേക കേസ്
বিশেষ অবিচ্ছেদ্য,പ്രത്യേക അവിഭാജ്യ
বিশেষ সমাধান,പ്രത്യേക പരിഹാരം
বিভাজন,വിഭജനം
ম্যাট্রিক্সের বিভাজন,മെട്രിക്സുകളുടെ വിഭജനം
পার্টিশন মান,പാർട്ടീഷൻ മൂല്യം
প্যাসকেল ত্রিভুজ,പാസ്കൽ ത്രികോണം
প্যাটার্ন,മാതൃക
প্যাটার্ন ফাংশন,പാറ്റേൺ പ്രവർത്തനം
প্যাটার্ন সমস্যা,പാറ്റേൺ പ്രശ്നം
পেলোড বেগ,പേലോഡ് വേഗത
পরিশোধ ফাংশন,പേഓഫ് ഫംഗ്ഷൻ
পরিশোধ ম্যাট্রিক্স,പേഓഫ് മാട്രിക്സ്
p- ভিত্তি,പി-അടിസ്ഥാനം
পি-চার্ট,പി-ചാർട്ട്
পিয়ানো বক্ররেখা,പീനോ വളവ്
পিয়ানো স্পেস,പീനോ സ്പേസ്
