Gujarati,English
આછું,Idodine
આયોડોથાયરોન,Iodothyronine
આયન,Ion
આયોજક,Ion channel
આયન વિનિમય ક્રોમેટોગ્રાફી,Ion exchange chromatography
આયનીય,Ionic bond
આયનીય ક્રિયાપ્રતિક્રિયા,Ionic interaction
આયનોસાઇટ,Ionocyte
ઇન્ટિગ્રેટેડ પેસ્ટ મેનેજમેન્ટ (આઈપીએમ),Integrated pest management (IPM)
Ipોમોઆ,Ipomoea
અણી,Iridaceae
મેઘધનુષ,Iris
લોખંડ,Iron fortified rice
લોખંડ,Iron porphyrin
લોખંડ,Iron scrap
ઝળકતું કોષ,Irradiated cell
ઝળહળાટ,Irradiation
અનિયમિત,Irregular
અનિયમિત ફૂલ,Irregular flower
ઉલટાવી શકાય તેવું,Irreversible distension
આંતરરાષ્ટ્રીય ચોખા સંશોધન સંસ્થા,International rice research institute
ઉશ્કેરાટભર્યું,Irritant
મસાલા,Ischium
મસાલા,Ischium
લેંગરહન્સના ટાપુઓ,Islets of Langerhans
ઇસોગગ્લુટીનિન,Isoagglutinin
આઇસોબિલેટર પાન,Isobilateral leaf
અલગતા,Isogamy
અનંત,Isograft
અલગ,Isolated
અલગ -અલગ હરિતદ્રવ્ય,Isolated chloroplast
અલગ -અલગ પેશી,Isolated tissue
અલગતા,Isolation
કામચલાઉ,Isomerous
આઇસાપિકનિક કેન્દ્રત્યાગી,Isopycnic centrifugation
આઇસોટ,Isotonic
આઇસોટોપ,Isotope
છટાદાર,Isotropic
છટાદાર,Isotropic
આઇસોટ્રોપિક,Isotropic band
ઇસ્ત્મસ,Isthmus
ઇટાઇ રોગ,Itai-itai disease
આઇયુડી (દવા),IUDs (medicated)
આઇયુડી (નોન-મેડિકેટ),IUDs (non-medicated)
જાસૂસ,Jassid
Jંચે જટ્રોફા,Jatropha
કમળો,Jaundice
જડ,Jaw
જડ,Jawless vertebrate
જેજુનમ,Jejunum
જેલીફિશ,Jellyfish
દિવાહિની ખેતી,Jhum cultivation
સંયુક્ત વન વ્યવસ્થાપન,Joint forest management
જોડાયેલ એક્ઝોસ્કેલિટન,Jointed exoskeleton
ખરબચડી નસ,Jugular vein
જંક ડીએનએ,Junk DNA
જુરાસિક સમયગાળો,Jurassic period
શણગારેલી પ્રૌદ્યોગિકી,Jute technology
કિશોર હોર્મોન,Juvenile hormone
કિશોર તબક્કો,Juvenile phase
જસ્ટાગ્લોમેર્યુલર ઉપકરણ,Juxtaglomerular apparatus
કાલબાસુ,Kalbasu
કાલે,Kale
Kalmegh,Kalmegh
કંમિસિન,Kanamycin
કર્કશમી,Karyogamy
કાર્યોયોટાઇપ,Karyotype
કર્કશ,Karyotyping
કોટિયા,Kautia
પાટિયું,Keel
પાટિયું,Keel
કેરાટિનાઇઝ્ડ ત્વચા કોષ,Keratinised skin cell
કેટોગ્લુટેરિક એસિડ,Ketoglutaric acid
કોટન,Ketone
પશુન જૂથ,Ketone group
કેટોનોરિયા,Ketonuria
મુખ્ય,Key
કીસ્ટોન જાતિઓ,Keystone species
Khાંકણ,Khair
ખેસરી,Khesari
મૂત્રપિંડ,Kidney dialysis
ગતિશક્તિ,Kinetic energy
ગતિ,Kinetin
કિનેટોચોર,Kinetochore
રાજા કરચલો,King crab
રાજ્ય,Kingdom
કિંગફિશર,Kingfisher
ગતિ,Kinoplasm
રસોડું,Kitchen waste
ક્લિનફેલ્ટર સિન્ડ્રોમ,Klinefelter's syndrome
ઘૂંટણ,Knee
કર્કશ શરીરરચના,Kranz anatomy
ક્રેબ ચક્ર,Kreb's cycle
લેબીયા મેજોરા,Labia majora
લેબિયા મિનોરા,Labia minora
લેબલના ધબકારા,Labial palp
સંદિગ્ધ કરવું,Labile
પ્રાસંગિક,Labium
લાતબ,Lablab
લેબ્રમ,Labrum
ભુલભુલામણી,Labyrinth
લાખ,Lac
લાખ પરરોન,Lac operon
કaccંગર,Laccifer
દૂધમારો,Lactation
લેક્ટેશનલ એમેનોરિયા,Lactational amenorrhea
લેક્ટ્રોફ,Lactatroph
લેક્ટોબેસિલસ,Lactobacillus
લેક્ટોઝ મેટાબોલાઇઝિંગ એન્ઝાઇમ,Lactose metabolizing enzyme
લેક્ટોઝ,Lactose
લેક્ટુકા સટિવા,Lactuca sativa
ક lacંગું,Lacuna
પ્રકૃતિની સીડી,Ladder of nature
પાછળની બાજુ,Lagging strand
લહેરી,Lamella
લેમેલિડેન્સ,Lamellidens
એક જાતનો અવાજ,Lamiaceae
શણગાર,Lamiales
લેમિના પ્રોપ્રિયા,Lamina propria
લેમિના,Lamina
લેમિનરિયા,Laminaria
દીવો બ્રશ રંગસૂત્ર,Lamp brush chromosome
શણગારવું,Lanceolate
જમીન પ્લાન્ટ,Land plant
જમીન ગોકળગાય,Lands snail
લાન્ટાના,Lantana camara
શણગાર,Laparoscope
ક lંગું,Lapartea
રદિયો દર,Lapse rate
વાંકુંચલન,Larkspur
લાર્વા મૃત્યુદર,Larval mortality
Lન,Laryngopharynx
માઇક્રસર્જરી,Laser microsurgery
એક જાતની કળા,Lasiurus
મોડી અસ્પષ્ટ,Late blight
અંતમાં વિકાસકર્તા,Late developer
મોડી સ્યુસેશનલ પ્રજાતિઓ,Late sucessional species
મોડું લાકડું,Late wood
આંતરિક ઉષ્મા,Latent heat
પાર્શ્યક,Lateral appendage
બાજુની કળી,Lateral bud
બાજુની ગ્રે હોર્ન,Lateral gray horn
બાજુની ક્ષેઠ,Lateral ventricle
Xtex,Latex
લેથીરસ સટિવાસ,Lathyrus sativus
જાળી,Lattice
જાળીદાર માળખું,Lattice structure
લૌરીની,Laurineae
સ્વતંત્ર ભાત કાયદો,Law of independent assortment
મર્યાદિત પરિબળોનો કાયદો,Law of limiting factors
વારસાનો કાયદો,Law of inheritance
અલગતાનો કાયદો,Law of segregation
થર્મોોડાયનેમિક્સના કાયદા,Laws of thermodynamics
ઉઘાડપડા,Layering
ઉઘાડપડા,Layering
ખનિજ પદાર્થનું ઉઘું,Leaching of mineral matter
દોરી,Lead
અગ્રણી સેર,Leading strand
પાંદડાની ઉંમર,Leaf age
પાન અને પટ્ટી કાટ,Leaf and strip rust
પર્ણ બ્લેડ,Leaf blade
પર્ણ કર્લ,Leaf curl
પાંદડાની અભિગમ,Leaf orientation
પર્ણ વેનિસ,Leaf venation
પર્ણ,Leaf
પર્ણ,Leaf-blade
પરચૂરત,Leafless
કૂદકો,Leaping
ચામડાની પાન,Leathery leaf
ડાબી એરોર્ટિક કમાન,Left aortic arch
ડાબી કાર્ડિયાક ધમની,Left cardiac artery
કઠેડા છોડ,Leguminous plant
ક legંગું,Legume
લીંબુનો ઘાસ,Lemon grass
લીમૂર,Lemur
લેન્સ સેલ,Lens cell
લેન્સ,Lens
મસૂર,Lentil
ચિત્તો,Leopard
માંસ,Lepas
લેપિસ્મા (ચાંદીની માછલી),Lepisma (silver fish)
રક્તપિત્ત,Leprosy
લેપ્ટોકોરિસા,Leptocorisa
લેપટોનમા,Leptonema
લેપ્ટોટીન,Leptotene
ઘાતક,Lethal
ઘાતક પરિવર્તન,Lethal mutation
લ્યુકોસાઇટ,Leucocyte
કોતરણી,Leucoderma
લિંગકોપ્લાસ્ટ,Leucoplast
લ્યુકેમિયા,Leukemia
ઉપદેશ,Lever
લિડિગ સેલ,Leydig's cell
લૈંગિક,Liana
લય,Lianous
જૂ,Lice
લિકેન,Lichen
જીવન ચક્ર,Life cycle
આયુષ્ય,Life expectancy
જીવન જીન,Life gene
જીવન ઇતિહાસ,Life history
આજીવન ક્ષમતા,Life supportive capacity
જીવન સહાયક પદ્ધતિ,Life supporting system
નિષ્ઠુર,Lifeless
અસ્થિભંગ,Ligament
ઉન્માદ,Ligase
બંધ,Ligation
ચોરસ,Liger
પ્રકાશ ઈજા,Light injury
પ્રકાશ માઇક્રોસ્કોપ,Light microscope
હળવું,Lightening
લિગ્નીન,Lignin
ફટકો મારવો,Ligulate
લૂગળવી,Ligule
શિરડાકો,Liliaceae
લીલીયમ,Lilium
લિલમ (લિલસ),Lilum (lilus)
લિલી ફેમિલી,Lily family
અંગ,Limb
અંગ,Limb
અંગ,Limb
છીપ,Limb bone
લિમ્બીક લોબ,Limbic lobe
લિમ્બીક પદ્ધતિ,Limbic system
નબળા ઉભયજીવી,Limbless amphibian
ઘાતકી ગરોળી,Limbless lizard
ક limંગું,Limbus
લાઇમ્નેટિક ક્ષેત્ર,Limnetic zone
ઉદ્ધત,Limnetic
લિમ્યુકસ,Limulus
પંક્તિ,Line
પંક્તિ,Line
વંશ,Lineage
રેખીય ક્રમ,Linear sequence
રેખીય,Linear
શરાબ પ્લાઝ્મિડ,Lineraized plasmid
પ્રજાતિઓ કડી,Link species
જોડાણ,Linkage
ક lંગું,Lipase
લિપિડ,Lipid
લિપિડ બાયલેયર,Lipid bilayer
પૂંછડી,Lipid tail
લિપોપોલિસેકરાઇડ,Lipopolysaccharide
લિપોપ્રોટીનેસિયસ પટલ,Lipoproteinaceous membrane
પ્રવાહી ટપકું,Liquid droplet
દારૂનું ફોલિક્યુલી,Liquor folliculi
લિથોફાઇટ,Lithophyte
શિષ્ટાચાર,Lithosphere
કચરો,Litter
ખખડાટ,Litter fall
થોડું સેરેબ્રમ,Little cerebrum
છવાબરી,Littoral zone
યકૃત,Liver
લીવર ફલક,Liver fluke
યકૃત આકારનું,Liver shaped
યકૃતનો ભાગ,Liver wort
જીવંત જીવ,Living organism
જીવંત વસ્તી,Living population
જીવંત સાધનસંપત્તિ,Living resources
જીવંત વિશ્વ,Living world
એલએનજી - 20,LNG - 20
લોમ (કાંપ),Loam (silt)
લોબદાર,Lobster
લોબ્યુલરિયા,Lobularia
સ્થગિતતા,Locomotion
તીડ,Locust
લોડિક્યુલ,Lodicule
પ્રકૃતિ,Logarithemic nature
તર્કસંગત વૃદ્ધિ,Logistic growth
લોલિગો,Loligo
લોગ ડે પ્લાન્ટ,Log day plant
રેસીટ્યુડિનલ અક્ષ,Longitudinal axis
લોન્ગીટ્યુડિનલ દ્વિસંગી વિસર્જન,Longitudinal binary fission
રેખાંશ,Longitudinal fissure
ફટકો,Loop
ફટકો,Loop
લૂપ ફાંસ,Loop trap
લોફ,Lophium
લોરાન્થેસી,Loranthaceae
શણગાર,Loranthus
નીચું હાથ,Lower arm
નીચલું જડબું,Lower jaw
લફા,Luffa
કટિ વર્ટીબ્રા,Lumbar vertebrae
લાલાટી,Lumbering
કટાક્ષ,Lumbricus
લૂમ,Lumen
ઝગમગાટ,Lumper
ફેફસાં,Lung
લૂપિન,Lupin
લ્યુપિનસ આર્કટિકસ,Lupinus arcticus
લ્યુટિનાઇઝિંગ હોર્મોન (એલએચ),Luteinizing hormone (LH)
Lાળ,Lyase
લીકોપોડિયમ,Lycopodium
લાઇકોપ્સિડા,Lycopsida
લિમ્પ જહાજ,Lymp vessel
લસિકા ગ્રંથિ,Lymph gland
લસિકા નોડ,Lymph node
લિમ્ફોસાઇટ,Lymphocyte
લિમ્ફોઇડ અંગ,Lymphoid organ
લિમ્ફોઇડ પેશી,Lymphoid tissue
લિમ્ફોમા,Lymphoma
ભવ્ય,Lyrate
લિસર્જિક એસિડ ડાયેથલામાઇડ (એલ.એસ.ડી.),Lysergic acid diethlamide (L.S.D.)
લિસિન,Lysine
લિસોઝomeમ,Lysosome
સુવાક્ય,Lysozyme
મકાકા,Macaca
મસ્ત,Macrobrachium
સહસર્ગ,Macroevolution
ક્રવાદ,Macrogenesis
ઉદ્ધતાઈ,Macromolecular colloid
મ mac્રોમ્યુલેક્યુલ,Macromolecule
ઉન્માદ,Macronucleus
ઉન્માદ,Macronutrient
મેક્રોફેજ (મોટા ખાનાર),Macrophage (big eater)
કુનાતો,Macrophagocyte
કુમારિકા,Macrophagous
એક જાતની કોઈ વસ્તુ,Macrophagy
છીપપીગણું,Macrophyte
મ mac્રોપસ,Macropus
મશ્કરી,Macula
મ ula ક્યુલા લ્યુટિયા,Macula lutea
મેગ્નેશિયમ,Magnesium
એમ. આર. આઈ,Magnetic resonance imaging
વૃદ્ધિ,Magnification
વિસ્તૃત છબી,Magnified image
બૃહદદર્શક કાચ,Magnifying glass
વિપુલ શક્તિ,Magnifying power
મેઘન,Magnolia
મેનોલોસી,Magnoliaceae
માગુદ,Magur
મેઇડન હેર ફર્ન (એડિએન્ટમ),Maiden hair fern (Adiantum)
મોટી ગ્રુવ,Major groove
મુખ્ય હિસ્ટોકોમ્પેટીબિલીટી સંકુલ,Major histocompatibility complex
મુખ્ય ઓસ્મોલીટ,Major osmolyte
મોટી ટોચ,Major peak
નર,Male
પુરુષ શંકુ,Male cone
પુરુષ ગેમેટોફાઇટ,Male gametophyte
પુરુષ જનન છિદ્ર,Male genital aperture
પુરુષ ઉચ્ચારણ,Male pronucleus
દૂષિત પાન,Malformed leaf
દાદર,Malic acid
જીવલેણ કોષ,Malignant cell
જીવલેણ ગાંઠ,Malignant tumour
મ la લાર્ડ,Mallard
મેલિયસ,Malleus
માલપિગિયન,Malpighian corpuscle
માલપિગિયન નળીલા,Malpighian tubule
માલટોનું,Maltose
દુર્વ્યવટો,Malvales
સસ્તન પ્રાણી,Mammal
સસ્તન પ્રાણી,Mammalia
સ્તન્ય પ્રાણી સંબંધ,Mammary foetus
સ્તનપાન,Mammary gland
ભવ્ય,Mammiform
ફરજિયાત,Mandible
મેદિબ્યુલર ગ્રંથિ,Mandibular gland
મેનીનીસ,Manganese
મંગિફેરા,Mangifera indica
મેંગ્રોવ,Mangrove
માનવસર્જિત કૃષિ ઇકોસિસ્ટમ,Man-made agricultural ecosystem
માનવસર્જિત અનાજ,Man-made cereal
મનાન,Mannan
આવરણ,Mantle
મનુસ,Manus
મેદાન,Maple
માર્ચન્ટિયા,Marchantia
સીમાંત,Marginal
ગાંજા,Marijuana
દરિયાઇ જીવવિજ્ologyાન,Marine biology
દરિયાઈ પક્ષી,Marine bird
દરિયાઇ સમુદાય,Marine community
દરિયાઇ અવિવેટ,Marine invertebrates
મેરીનો રેમ,Marino ram
નિશાનીક,Marker
બજારમાં બગાડ,Market waste
મજ્જા પોલાણ,Marrow cavity
માર્શ,Marsh
મેદાનની તબક્કો,Marsh-meadow stage
વનસ્પતિ વિના માર્શ,Marsh without vegetation
છાવણી,Marsupial mole
મર્સુપિયલ કિરણોત્સર્ગ,Marsupial radiation
મર્સૂપીય ઉંદર,Marsupial rat
મર્સુપ,Marsupium
મોટા પ્રમાણમાં લુપ્ત થવું,Mass extinction
સામૂહિક પ્રવાહ,Mass flow
સામૂહિક પ્રવાહની પૂર્વધારણા,Mass flow hypothesis
માસ્તક કોષ,Mast cell
મુખ્ય અગર પ્લેટ,Master agar plate
માખણ,Master plate
પ્રસૂતિ -મૃત્યુ દર,Maternal mortality rate
સમાગમ,Mating
માળખું,Matrix
પરિપક્વ નોડ્યુલ,Mature nodule
માંદું રંગ,Mauve color
મહત્તમ,Maxilla
મહત્તા,Maxillary palp
મહત્તમ વહન ક્ષમતા,Maximum carrying capacity
મેમડિના,Meandrina
તબીબી વિજ્ scienceાન,Medical science
ગર્ભાવસ્થાના તબીબી સમાપ્તિ (એમટીપી),Medical termination of pregnancy (MTP)
તબીબી લખાણ,Medical transcription
તબીબી સહાયિત ડિલિવરી,Medically assisted delivery
દવા,Medicine
દવા,Medicine
દવા,Medicine
મેડુલા,Medulla
મેડુલા,Medulla oblongata
તબીબી પિરામિડ,Medullary pyramid
મેડ -મેડ્યુલ્ટેડ,Medullated
મેડુસા,Medusa
મેગા કેરીઓસાઇટ,Mega karyocyte
મેગાપ્લેસ્મિડ,Megaplasmid
મેગાસ્પોરંજિયમ,Megasporangium
મેગાસ્પોફિલ,Megasporophyll
મેબોમિઅન ગ્રંથિ,Meibomian gland
મેયોસાઇટ,Meiocyte
મેયોસિસ,Meiosis
મિટાજેનેસિસ,Metagenesis
મેલાનિક શલભ,Melanic moth
મેલાનોસાઇટ,Melanocyte
મેલાનોસાઇટ ઉત્તેજક હોર્મોન (એમએસએચ),Melanocyte stimulating hormone (MSH)
મેલાનોસાઇટ રિલીઝિંગ હોર્મોન (એમએસઆરએચ),Melanocyte stimulating releasing hormone (MSRH)
મેલાનોમા,Melanoma
ભ્રમણ,Meloidogyne incognita
પટલ બંધાયેલ,Membrane bound
પટલ લિપિડ,Membrane lipid
પટલની અભેદ્યતા,Membrane permeability
પટલ સંભાવના,Membrane potential
પટ્ટાનું ભુલભુલામણી,Membranous labyrinth
ઉન્માદ,Membranous sheet
મેમરી સેલ,Memory cell
મેન્ડેલનો કાયદો,Mendel's law
મેન્ડેલિયન વિકાર,Mendelian disorder
મેનિનગ,Meninge
મેનિનીટીસ,Meningitis
માસિક ચક્ર,Menstrual cycle
માનસિક પ્રિયતા,Mental dearrangement
માનસિક મંદ,Mental retardation
પારો ઝેર,Mercury poisoning
ઉદ્ધત,Meristem
ઉદ્ધત કોષ,Meristematic cell
ઉદ્ધત ક્ષેત્ર,Meristematic region
ઉદ્ધત વૃદ્ધિ,Meristematic growth
ઉમદા ગ્રંથિ,Merocrine gland
મેરોમિઓસિન,Meromyosin
મેરીચિપસ,Merychippus
કટુતા,Mesarchium
મેસેન્સેફાલોન,Mesencephalon
મેસેંચાયમલ પેશી,Mesenchymal tissue
મેસેન્ટરોન,Mesenteron
મેસેટરી,Mesentery
ગેરવાજબી સ્થિતિ,Mesic condition
મેસોકાર્પ,Mesocarp
મેસોોડર્મ,Mesoderm
મેસોગ્લોઆ,Mesogloea
મેસોહેપ્પસ,Mesoheppus
મેસોફિલ કોષ,Mesophyll cell
મેસોઝમ,Mesosome
મેસોથોરેસીક,Mesothoracic
મેસોથોરેક્સ,Mesothorax
મેસોવર,Mesovarium
મેસોઝોઇક યુગ,Mesozoic era
મેસેંજર આર.એન.એ.,Messenger RNA
ચમેલી પ્રવાહ,Metabolic flux
ચયાપચય માર્ગ,Metabolic pathway
ચયાપચય,Metabolised
ચયાપચય,Metabolism
ચયાપચયની કલ્પના કરનાર,Metabolic assimilatory
શણગાર,Metacarpal
મુખ્યત્વે,Metacentric
એકલતા,Metachromatic granule
ધાતુની સોય,Metal needle
ધાતુ -ઓક્સાઇડ,Metallic oxide
ચિત્તન,Metamerism
રૂપરેખા,Metamorphosis
મિથેનેફ્રીડિયમ,Metanephridium
આવરણ,Metaphase
ચાળાહિત પ્લેટ,Metaphase plate
ચાળાહિત પ્લેટ,Metaphasic plate
હિસ્સા,Metapopulation
ચિત્ત,Metastasis
ચિત્ત,Metastasis
મેટટાર્સલ,Metatarsal
મેથેથોરોસીક,Metathoracic
મેથેથોરેક્સ,Metathorax
ચતુય,Metazoans
મેટાલેન્સફાલોન,Metaencephalon
મેટાસ્ટેસ કરવું,Metastasize
માથેડોન,Methadone
મેથેમોગ્લોબિન,Methaemoglobin
મેથેમોગ્લોબિનેમિયા,Methaemoglobinemia
મિથ્યાભિમાન,Methane
મેથેનોબેક્ટેરિયમ,Methanobacterium
મિથેનોજન,Methanogen
મિથિલ પારો,Methyl mercury
મેથલેટેડ ટોપી,Methylated cap
મેથિલિન વાદળી,Methylene blue
મેથલોફિલસ,Methylophilus
મિથાઈલોટ્રોફસ,Methylotrophus
સુક્ષ્મસૃષ્ટિ,Micronutrient
સુક્ષ્મસર્જન,Microorganism
માઇક્રોપ્રોપેગેશન,Micropropagation
માઇક્રોટેકનિક,Microtechnique
માઇક્રોઆર્કિટેક્ચરલ બગાડ,Microarchitectural deterioration
સૂક્ષ્મજીવાણુ (સુક્ષ્મસજીવો),Microbe (microorganism)
સૂક્ષ્મ ક્લોનીંગ,Microbial cloning
સુક્ષ્મજીવાણુ વનસ્પતિ,Microbial flora
સૂક્ષ્મ -વિજ્iologyાન,Microbiology
સૂક્ષ્મબોડી,Microbody
માઇશારિક,Microclimate
સુઘડપ્રાપ્તિ,Microrevolution
સૂક્ષ્મ જીવન,Microfilament
સુતરાઉ,Microfossil
સુક્ષ્મસજીવો,Microinjection
સુક્ષ્મસર્જન,Microorganism
મિથાઈલોટ્રોફસ,Methylotrophus
સુક્ષ્મસૃષ્ટિ,Micronutrient
સુક્ષ્મસર્જન,Microorganism
માઇક્રોફેગસને લગતું,Microphagous
સુતરાઉ,Microphagy
માઇક્રોપાયલર અંત,Micropylar end
સુક્ષ્મસજીવો,Micropyle
સુક્ષ્મસજીવો,Micropyle
સુક્ષ્મસજીવો,Micropyle
માઇક્રોસેટેલાઇટ,Microsatellite
માઇક્રોસ્કોપ,Microscope
માઇક્રોસ્કોપી,Microscopy
માઇક્રોસ્પેરમેઇ,Microspermae
ગોરી,Microsphere
માઇક્રોસ્પોરંજિયમ,Microsporangium
માઇક્રોસ્પોર ટેટ્રાડ,Microspore tetrad
માઇક્રોસ્પર્ફિલ,Microsporphyll
માઇક્રોસ્પોરમ,Microsporum
માઇક્રોટોમ,Microtome
સૂક્ષ્મ -ત્રિવાર,Microtuble triplet
માઇક્રોટ્યુબ્યુલ ડબલટ,Microtubule doublet
માઇક્રોવિલી,Microvilli
ભંડાર,Micturition
મધ્યબ,Midbrain
મધ્ય સેરેબેલર પેડુનકલ,Middle cerebellar peduncle
મધ્ય કાન,Middle ear
મધ્યમ લેમેલા,Middle lamella
Gાળ,Midgut
મિડવાઇફ દેડકો,Midwife toad
સ્થળાંતર કરનાર,Migrant
સ્થળાંતર,Migration
દૂધ,Milk sugar
દૂધ ઉત્પન્ન કરનાર ગ્રંથિ,Milk-producing gland
બાજરી,Millet
લિટર દીઠ મિલીયોસ્મોલ,Milliosmole per liter
જનનુડી,Milvus
નકલ,Mimicry
નારાજ રોગ,Minamata disease
ખનિજ,Mineral
ખનિજ તત્વ,Mineral element
ખનિજ પોષણ,Mineral nutrition
ખનિજકરણ,Mineralisation
ખનિજ કોર્ટીકોઇડ,Mineralo corticoid
લઘુચિત્ર ચુંબક,Miniature magnet
ખાણ -કામગીરી,Mining operation
લઘુચિત્ર,Minisatellite
મામૂલી ગ્રુવ,Minor groove
વિધ્વમનો,Miocene
માવિક,Miohippus
મિરાબિલિસ,Mirabilis
શમન,Mitigation
માઇટોકોન્ડ્રિયા,Mitochondria
મિટોકોન્ડ્રીયલ મેટ્રિક્સ,Mitochondrial matrix
ખેલ,Mitosis
મિટ્રલ વાલ્વ (બિકસ્યુસિડ વાલ્વ),Mitral valve (bicuspid valve)
મિશ્ર ગ્રંથિ,Mixed gland
મિશ્ર ચેતા,Mixed nerves
ભ્રષ્ટ,Mixotrophic
ફરસી,Mobile carrier
ફરતે સાધન,Mobile source
ગતિશીલતા,Mobility
મધ્યમ ઈજા,Moderate injury
આધુનિક દવા,Modern medicine
આધુનિક સમાજ,Modern society
સુસ્થાપનક્ષમતા,Modifiability
સુધારેલા ડાયહાઇબર્ડ ગુણોત્તર,Modified dihybird ratio
સુધારેલું મૂળ,Modified root
મોડ્યુ કરવું,Modulate
કાર્યવાહી -ફેરફાર,Modulation of action
મોડ્યુલેટર પદાર્થ,Modulator substance
ભેજ,Moisture
ભેજ,Moisture deficit
દાનાં,Molar teeth
દા mol,Molar
છાવણી,Mole
છાવણી,Mole
છાવણી,Mole
છછુંદર (મોલ),Mole (mol)
પરમાણુ જીવવિજ્ologyાન,Molecular biology
પરમાણુ વિશ્લેષણ,Molecular genetic analysis
પરમાણુ સ્તર,Molecular level
પરમાણુ સંદેશવાહક,Molecular messenger
પરમાણુ ગતિ,Molecular motion
પરમાણુ નાઇટ્રોજન ગેસ,Molecular nitrogen gas
પરમાણુ સંગઠન,Molecular organization
પરમાણુ કાતર,Molecular scissor
પરમાણુ સર્જિકલ અભિગમ,Molecular surgical approach
પરમાણુ સિવીન,Molecular suture
પરમાણુ,Molecule
મશ્કરી,Mollusc
ખોટો,Molluscivorous
કોતરણી,Molybdenum
મોમોર્ડિકા,Momordica
મંવારિયા,Monandria
મોનન્ડ્રી,Monandry
મોનાસ્કસ પર્પ્યુરિયસ,Monascus purpureus
મોહક,Monera
મોહક,Moniliform
મોનીટર,Monitor
મોનીટર,Monitor
મોનો સ્તર,Mono layer
શિરડાકો,Monoadelphous
એકાધિકારિક ફોસ્ફેટ,Monobasic phosphate
એકલવાચક,Monoblastic
એકાધિકાર,Monochacial
એકાધિકાર,Monochlamydeous
એકલવાચક,Monocistronic
એકલતા,Monoclonal antibody
એકવિધ,Monococcus
મોનોકોટાયડોન,Monocotyledon
એકસમાન,Monocystic
મોનોસિસ્ટીસ,Monocystis
મોનોસાઇટ,Monocyte
એકલતાવાળું,Monoecious
એકલતા,Monograph
મોનોહાઇબ્રીડ,Monohybrid
એકલતા,Monomer
મોનોમેરિક,Monomeric G-actin
એકલતા,Monosaccharide
મોનોસોડિયમ મીઠું,Monosodium salt
એકલવાચક,Monosomic
એકલવાયા,Monospermy
એકવિધ વિકાસ,Monosporic development
એકસમાન,Monotropa
મોનોઝિગોટિક સમાન જોડિયા,Monozygotic identical twin
મોન્ટિનિયર્મન -સંધિ,Montreal treaty
મૂડનું વિકાર,Mood disorder
મોરિંગ,Moringa
મોર્ફલેક્સીસ (મોર્ફ્લેક્ટિક),Morphallaxis (morphallactic)
કોઠાર,Morphine
ઘુદમાબી,Morphogenesis
આકારવિષયક અનુકૂલન,Morphological adaptation
ક morમ્ફોલોજી,Morphology
મોર્સ કોડ,Morse code
મૃત્યુદર,Mortality
મૃત્યુદર,Mortality
મૃત્યુદર,Mortality
મોઝેસીવાદ,Mosaicism
મોઝેક દ્રષ્ટિ,Mosaic vision
શેવાળ,Moss
શણગાર,Moth
મધર અક્ષ,Mother axis
શક્તિ,Motif
ગતિવિધિ,Motile form
નરલ,Motile spore
મોટર ફાઇબર,Motor fibre
મોટર ન્યુરોન,Motor neuron
ઘાટ,Mould
ગતિવિધિ,Movement
લોકમોશનની ગતિ,Movement of locomotion
એમ-તબક્કો પ્રોત્સાહન પરિબળ (એમપીએફ),M-phase promoting factor (MPF)
શ્રીગલ,Mrigal
મ્યુકોપેપ્ટાઇડ,Mucopeptide
મ્યુકોપ્રોટીન,Mucoprotein
કલંક,Mucor
મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી,Mucosa associated lymphoid tissue
મ્યુકોસા,Mucosa membrane
મ્યુકોસ ગ્રંથિ,Mucous gland
મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા),Mucous membrane (mucosa)
ભ્રષ્ટ અવાજ,Muffling noise
મુલ્લરિયન નકલ,Mullerian mimicry
બહુસાતી જીવ,Multicellular organism
બહુ -કલર ફ્લોરોસન્સ,Multicolour fluorescence
બહુપતી,Multicostate
વિવિધતા,Multifission
મલ્ટિલોડ - 375,Multiload - 375
બહુપદી,Multinucleate
મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ,Multiovulatae terrestress
-નો ઉપાય,Multiovulate
બહુ -ગુણોત્તર,Multiparasitism
બહુવિધ,Multiparous
બહુવિધ,Multiparous
બહુવિધ એલીલ,Multiple allele
બહુવિધ એલેલિઝમ,Multiple allelism
બહુવિધ વિચ્છેદન,Multiple fission
મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET),Multiple ovulation embryo transfer technique (MOET)
ગુણાકાર,Multiplication
ગુણાત્મક વૃદ્ધિ,Multiplicative growth
મલ્ટિપોલેર ચેતા કોષ,Multipolar nerve cell
બહુપદી ન્યુરોન,Multipolar neuron
વિવિધલક્ષી સાધન,Multipurpose instrument
ગાલપળ,Mumps
મુરૈન,Murein
મસ્કા ઘરેલું,Musca domestica
મસ્તિડે,Muscidae
સ્નાયુ -રેબર,Muscle fibre
સ્નાયુમાં રાહત,Muscle relaxtion
સ્નાયુ પેશી,Muscle tissue
સ્નાયુબદ્ધ,Muscular
મસ્ક્યુલર ડિસ્ટ્રોફી,Muscular dystrophy
