Kannada,English
ಮಧ್ಯವರ್ತಿ,Middleman
ಸೂತ್ರಮಾಪಕ,Midwifery
ವಲಸಿಗ,Migrant
ಮೈಪನೆ,Mileage
ಉಗ್ರಗಾಮಿತ್ವ,Militancy
ಸಹಸ್ರಮಾನದ,Millennium
ಕಿರುಚಲ,Miniature
ಕನಿಷ್ಠ,Minimum
ಗಣಿಗಾರಿಕೆ,Mining
ಸಚಿವರ,Ministerial
ಸಚಿವಾಲಯ,Ministry
ಸಣ್ಣ,Minor
ಅಲ್ಪಸಂಖ್ಯಾತ,Minority
ಸಣ್ಣ ಕೃತಿಗಳು,Minor works
ನಿಮಿಷಗಳು,Minutes
ದುರುಪಯೋಗ,Misappropriation
ದುರುಪಯೋಗ,Misbehaviour
ನ್ಯಾಯದ ಗರ್ಭಪಾತ,Miscarriage of justice
ವಿವಿಧ,Miscellaneous
ಕಿಡಿಗೇಡಿ,Mischief
ತಪ್ಪಾಗಿ ವರ್ಗೀಕರಿಸುವಿಕೆ,Misclassification
ದುರುಪಯೋಗ,Misconduct
ದಾರಿ ತಪ್ಪಿಸು,Mislead
ಗಾಬರಿಗೊಳಿಸುವಿಕೆ,Mismanagement
ತಪ್ಪು ನಿರೂಪಣೆ,Misrepresentation
ಸತ್ಯಗಳ ತಪ್ಪು ವಿವರಣೆ,Misstatement of facts
ತಪ್ಪುಗ್ರಹಿಕೆ,Misunderstanding
ದುರುಪಯೋಗ,Misuse
ಮಿಶ್ರ ಆರ್ಥಿಕತೆ,Mixed economy
ಜನಸಮೂಹ,Mob
ಮೊಬೈರಿ,Mobile
ಚಲನಶೀಲತೆ,Mobility
ಕ್ರಮ,Mode
ಮಾದರಿ,Model
ಸಾಧಾರಣಕಾರ,Moderator
ಮಾರ್ಪಾಡು,Modification
ಮಂತ್ರವಾದ,Modus operandi
ವಿತ್ತೀಯ ಅನುದಾನ,Monetary grant
ಹಣ,Money
ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು,Monitor
ಏಕಗಮನ,Monogamy
ಏಕಲೇಖಿ,Monogram
ಏಕಸ್ವಾಮ್ಯ,Monopoly
ಏಕತಾನತೆ,Monotony
ಮಾಸಿಕ ಪ್ರವಾಸ ಡೈರಿ,Monthly tour diary
ತಿಂಗಳಿಂದ ತಿಂಗಳಿಗೆ,Month to month
ನೈತಿಕ,Moral
ನಿತ್ಯ,Morale
ನೈತಿಕ ಟರ್ಪಿಟ್ಯೂಡ್,Moral turpitude
ನೀಚ,Moratorium
ಮರಣ ಪ್ರಮಾಣ,Mortality
ಅಡಮಾನ,Mortgage
ಅತ್ಯಂತ ಗೌಪ್ಯ,Most confidential
ಮಾತೃ ಭಾಷೆ,Mother tongue
ಚಲನೆ,Motion
ಚಲನೆಯ ಅಧ್ಯಯನ,Motion study
ಪ್ರೇರಣೆ,Motivation
ಉದ್ದೇಶ,Motive
ಗುರಿ,Motto
ಮುಖವಾಣಿ,Mouthpiece
ಚಲಿಸಬಲ್ಲ,Movable
ಚಲಿಸು,Move
ಚಲನೆ,Movement
ಬಹುಮುಖ,Multifarious
ವಿವಿಧೋದ್ದೇಶ,Multipurpose
ಪುರಸಭೆಯ ತೆರಿಗೆ,Municipal tax
ವಸ್ತು ಸಂಗ್ರಹಾಲಯ,Museum
ರೋಲ್,Muster roll
ರೂಪಾಂತರ,Mutation
ಮಧುರ,Mutatis mutandis
ಪರಸ್ಪರ ಹೂಂದಾಣಿಕೆ,Mutual understanding
ಹೆಸರಿನ ಚೀಟಿ,Name card
ಮಾದಕ ವಸ್ತುವಿನ,Narcotic
ನಿರೂಪಣಾ ಮೌಲ್ಯಮಾಪನ,Narrative appraisal
ನಿರೂಪಕ,Narrator
ರಾಷ್ಟ್ರ,Nation
ರಾಷ್ಟ್ರೀಯ,National
ರಾಷ್ಟ್ರಗೀತೆ,Nationalism
ರಾಷ್ಟ್ರೀಯತೆ,Nationality
ರಾಷ್ಟ್ರೀಕರಣ,Nationalization
ರಾಷ್ಟ್ರೀಯ ಭಾಷೆ,National language
ರಾಷ್ಟ್ರೀಯ ಉಳಿತಾಯ ಪ್ರಮಾಣಪತ್ರ,National savings certificate
ಸ್ಥಳೀಯ,Native
ನೈಸರ್ಗಿಕ,Natural
ಸಹಜವಾಗಿಸುವಿಕೆ,Naturalization
ನೌಕಾ ಬಲ,Naval force
ಸಂಚರಿಸಬಹುದಾದ,Navigable
ಸಂಚಾರ,Navigation
ನಾಚಿಕೆಗೇಡು,Nayes
ಅಗತ್ಯ ಕ್ರಮ,Necessary action
ಅವಶ್ಯಕವಾದ,Needful
ಋಣಾತ್ಮಕ,Negative
ನಿರ್ಲಕ್ಷ್ಯ,Neglect
ನಿರ್ಲಕ್ಷ್ಯ,Negligence
ನಗಣ್ಯ,Negligible
ಮಾತುಕತೆ,Negotiability
ನೆಗೋಶಬಲ್ ಸಾಧನ,Negotiable instrument
ಮಾತುಕತೆ,Negotiation
ಸಮಾಲೋಚಕ,Negotiator
ಸ್ವಜನಪಕ್ಷಪಾತ,Nepotism
ಬಲೆ,Net
ನಿವ್ವಳ ಹೂಡಿಕೆ,Net investment
ತಟಸ್ಥ,Neutral
ಸುದ್ದಿ,News
ಸುದ್ದಿಪತ್ರ,Newsletter
ಪತ್ರಿಕೆ,Newspaper
ಸುದ್ದಿ ಓದುಗ,News reader
ಸೋದರ ಸಂಬಂಧಿ,Next of kin
ರಾತ್ರಿ ಕರ್ತವ್ಯ,Night duty
ನಿಲ್ ವರದಿ,Nil report
ಪ್ರವೇಶವಿಲ್ಲ,No admission
ಬೇಡಿಕೆಯ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ (= ಬಾಕಿ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ),No demand certificate(=no dues certificate)
ನಾಮಕರಣ,Nomenclature
ನಾಮಮಾತ್ರ ವೆಚ್ಚ,Nominal cost
ನಾಮಮಾತ್ರ ಮೌಲ್ಯ (= ಮುಖ ಮೌಲ್ಯ),Nominal value(=face value)
ನಾಮಕರಣ ಮಾಡು,Nominate
ನಾಮಕರಣ,Nomination
ನಾಮನಿರ್ದೇಶನ,Nominee
ಯುಗೇತರ,Non-age
ವಾಗ್ದಾನ ಮಾಡದ,Non-contributory
ಅನಿವಾರ್ಯವಲ್ಲದ,Non-essential
ಪಜಾಯವಿಲ್ಲದ,Non-gazetted
ಬಡ್ಡಿರಹಿತ ಬೇರಿಂಗ್,Non-interest bearing
ನ್ಯಾಯಾಧೀಶನಲ್ಲದ,Non-judicial
ಸಚಿವರಲ್ಲದ,Non-ministerial
ಸಮರವಲ್ಲದ,Non-negotiable
ಅಧಿಕಾರಿಯಲ್ಲದ,Non-official
ಪಾವತಿ ಮಾಡದಿರುವುದು,Non-payment
ಪಾವತಿಸದ ಪ್ರಮಾಣಪತ್ರ,Non-payment certificate
ಅಭ್ಯಾಸವಲ್ಲದ ಭತ್ಯೆ,Non-practising allowance
ಮರುಕಳಿಸದ ಖರ್ಚು,Non-recurring expenditure
ಮರುಪಾವತಿಸಲಾಗದ,Non-refundable
ಶಾಸನ್ಯದ,Non-statutory
ತೆರಪಿನ ಆದಾಯ,Non-taxable income
ತಾಂತ್ರಿಕೇತರ ಪೋಸ್ಟ್,Non-technical post
ಅಸಾಂಪ್ರದಾಯಿಕ,Non-traditional
ಮೌಖಿಕ ಸಂವಹನ,Non-verbal communication
ಆಕ್ಷೇಪಣೆ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ,No objection certificate
"ಲಾಭವಿಲ್ಲ, ನಷ್ಟವಿಲ್ಲ","No profit, no loss"
ರೂ normಿಯ,Norm
ಸಾಮಾನ್ಯ,Normal
ಧೂಮಪಾನವಿಲ್ಲ,No smoking
ಗಮನಾರ್ಹ,Notable
ಅನ್ವಯಿಸುವುದಿಲ್ಲ (N.A.),Not applicable (N.A.)
ಲಭ್ಯವಿಲ್ಲ (ಎನ್.ಎ.),Not available (N.A.)
ಸೂಚನೆ,Note
ಗಮನಿಸು,Notice
ಗಮನಾರ್ಹ,Noticeable
ಅಧೀನೀಕರಣ,Notification
ಸೂಚಿಸಿದ ಪ್ರದೇಶ,Notified area
ಗಮನಿಸುವುದು ಮತ್ತು ಕರಡು ಮಾಡುವುದು,Noting and drafting
ಕಲ್ಪನೆ,Notional pay
ನೆಗೋಶಬಲ್ ಅಲ್ಲ,Not negotiable
ನೆಗೋಶಬಲ್ ಇನ್ಸ್ಟ್ರುಮೆಂಟ್ ಅಲ್ಲ,Not negotiable instrument
ನ್ಯೂಕ್ಲಿಯಸ್,Nucleus
ಶೂನ್ಯ,Null
ಶೂನ್ಯ ಮತ್ತು ಅನೂರ್ಜಿತ,Null and void
ಸಂಖ್ಯೆ,Number
ಸಂಖ್ಯೆಯಲ್ಲಿರುವುದು,Numbering
ಸಂಖ್ಯಾ,Numeral
ಪ್ರಮಾಣ,Oath
ನಿಷ್ಠೆಯ ಪ್ರಮಾಣ,Oath of allegiance
ಕಚೇರಿಯ ಪ್ರಮಾಣ,Oath of office
ವಿಧೇಯತೆ,Obedience
ಸಾಬೀತಾದ,Obituary
ವಸ್ತು,Object
ಆಕ್ಷೇಪಣೆ,Objection
ಉದ್ದೇಶಪೂರ್ವಕ,Objective
ವಸ್ತುಗಳು ಮತ್ತು ಕಾರಣಗಳು,Objects and reasons
ಕಡ್ಡಾಯ,Obligatory
ಅಶ್ಲೀಲ,Obscene
ಅಶ್ಲೀಲವಾದ ಗೆಸ್ಚರ್,Obscene gesture
ವೀಕ್ಷಕ,Observer
ಬಳಕೆಯಲ್ಲಿಲ್ಲದ,Obsolete
ಪ್ರತಿರೋಧ,Obstruction
ಸ್ಪಷ್ಟ,Obvious
ಸಾಂದರ್ಭಿಕ,Occasional
ವಾಸಸ್ಥಳ,Occupancy
ವಾಸಿಸುವ,Occupant
ಉದ್ಯೋಗ,Occupation
ಆಕ್ರಮಿಸು,Occupy
ಮಯೆಗುದಿಲು,Octroi duty
ರಜಾ ದಿನ,Off day
ಕರ್ತವ್ಯದ ಹೊರತಾಗಿ,Off duty
ಆಕ್ರಮಣಕಾರಿ,Offensive
ಅರ್ಪಿಸು,Offer
ನೇಮಕಾತಿಯ ಪ್ರಸ್ತಾಪ,Offer of appointment
ಕಚೇರಿ,Office
ಲಾಭದ ಕಚೇರಿ,Office of profit
ಅಧಿಕೃತ,Official
ಅಧಿಕಾರ,Officialdom
ಅಧಿಕೃತ,Official duty
ಅಧಿಕಾರ,Officialese
ಅಧಿಕೃತ ಭಾಷೆ,Official language
ಅಧಿಕೃತವಾಗಿ,Officially
ಅಧಿಕೃತ ವರದಿ,Official report
ಅಧಿಕೃತ ಆವೃತ್ತಿ,Official version
ಅಧಿಕಾರಾವಧ,Officiating
ದಾಖಲೆಯ ಆಫ್,Off the record
ಸರಿ (ಒ.ಕೆ.),Okay (O.K.)
ಸುಖವಾದಿ,Ombudsman
ಖಾತೆಯಲ್ಲಿ ಅನುದಾನ,On account grant
ಬೇಡಿಕೆಯಮೇರೆಗೆ,On demand
ಕರ್ತವ್ಯದ ಮೇಲೆ,On duty
ಒಂದು ಕಡೆ,One sided
ಸಾಲಿನಲ್ಲಿ,On line
ವಿಶೇಷ ಕರ್ತವ್ಯ,On-special duty
ಉದ್ಯೋಗ ತರಬೇತಿಯ ಮೇಲೆ,On the job training
ಹೊರೆ,Onus
ತೆರೆದ ದಿನ,Open day
ತೆರೆದ ವ್ಯವಸ್ಥೆಯ,Open system
ತೆರೆಯುವ,Opening
ತೆರೆಯುವ ಸಮತೋಲನ,Opening balance
ತೆರೆಯುವ ಸಮಯ,Opening hours
ಮುಕ್ತ ಕಲಿಕೆ,Open learning
ತೆರೆದ ಪತ್ರ,Open letter
ಓಪನ್ ಯೂನಿವರ್ಸ್,Open university
ನಿರ್ವಹಣಾ ವೆಚ್ಚ,Operating cost
ಕಾರ್ಯಾಚರಣಾ ಸಿಬ್ಬಂದಿ,Operating staff
ಕಾರ್ಯಾಚರಣೆ,Operation
ಕಾರ್ಯಕಾರಿಯಾದ,Operative
ಅಭಿಪ್ರಾಯ,Opinion
ವಿರೋಧ,Opposition
ಆಯ್ಕೆ,Option
ಮೌಖಿಕ,Oral
ಆಜ್ಞ,Order
ಆದೇಶ ಪರಿಶೀಲನೆ,Order cheque
ಮೀಸಲಾತಿ ಆದೇಶ,Order of reservation
ಸಲ್ಲಿಕೆ,Ordinance
ಸಂಸ್ಥೆ,Organization
ಸಂಸ್ಥೆ ಪಟ್ಟಿ,Organization chart
ಸಂಘಟಕ,Organizer
ಆಧಾರಿತ,Oriented
ಮೂಲದ,Original
ಮೂಲ ವಿಭಾಗ,Original department
ಮೂಲ ಮಾರಾಟ ಪತ್ರ,Original sale deed
ಮೇಲ್ನೋಟದ ಮಾಲೀಕರು,Ostensible owner
ಸ್ಫೋಟ,Outbreak
ಸಜ್ಜು ಭತ್ಯೆ,Outfit allowance
ಹೊರಹೋಗುವ ಸದಸ್ಯ,Outgoing member
ಹೊರಹೋಗುವ ಫೈಲ್,Outgoing file
ವಿನಿಯೋಗಿಸು,Outlay
ಮಜಲು,Outlet
ರೂಪರೇಖೆಯನ್ನು,Outline
ಮೇಲ್ನೋಟ,Outlook
ನ್ಯಾಯಾಲಯದಿಂದ ಹೊರಗಿದೆ,Out of court
ಹಳೆಯದು,Out of date
ಆದೇಶದಿಂದ ಹೊರಗಿದೆ,Out of order
ಮುದ್ರಣದಿಂದ ಹೊರಗಿದೆ,Out of print
ಹೊರಗಡೆ ತಿರುಗಿ,Out of turn
ತಿರುವು ಹಂಚಿಕೆಯಿಂದ,Out of turn allotment
ಹೊರಹ ಬಂತುರು,Outpost
ಉತ್ಪಾದನೆ,Output
ಸಂಪೂರ್ಣ ಖರೀದಿ,Outright purchase
ಹೊರಗುತ್ತಿಗೆ,Outsource
ಬಾಕಿ ಉಳಿದಿರುವ,Outstanding
ವಯಸ್ಸಿಗೆ ತಕ್ಕಂತೆ,Over age
ಒಟ್ಟಾರೆ,Overall
ಒಟ್ಟಾರೆ ಕೊರತೆ,Overall deficit
ಓವರ್ ಬಿಲ್ಲಿಂಗ್,Over billing
ಹೊರನೋಟು,Overcharge
ಅತಿ ಕಡಿಮೆ,Overdue
ಅತಿರೇಕ,Overestimate
ಓವರ್ಹೆಡ್ ಹೊಣೆಗಾರಿಕೆ,Overhead charge
ಅತಿಕ್ರಮಣ,Overlapping
ಆದ್ಯತೆಯನ್ನು ಅತಿಕ್ರಮಿಸುವುದು,Overriding priority
ಅತಿಯಾದ ಗುಣ,Over-rule
ಮೇಲ್ವಿಚಾರಣೆ,Oversight
ಅಧಿಕಾವಧಿ ವೇತನ,Overtime pay
ಅತಿ ಮೌಲ್ಯಮಾಪನ,Overvaluation
ಮಾಲಿಕತ್ವ,Ownership
ಚಿರತೆ,Package
ಎಲ್ಲವನ್ನೊಳಗೊಂಡ ವ್ಯವಹಾರ,Package deal
ಪ್ಯಾಕಿಂಗ್ ಮತ್ತು ಗುರುತು,Packing and marking
ಪ್ಯಾಕಿಂಗ್ ಪಟ್ಟಿ,Packing list
ಒಪ್ಪಂದ,Pact
ಪಾವತಿಸಿದ,Paid
ಪಾವತಿಸಿದ ಬಂಡವಾಳ,Paid up capital
ಕರಪತ್ರ,Pamphlet
ಫಲಕ,Panel
ಕಾಗದ,Paper
ಹಣ್ಣು,Para
ಪ್ರಮುಖವಾದ,Paramount
ಪೋಷಕರು,Parent
ಪೋಷಕ,Parental
ಪೋಷಕ ಕಚೇರಿ,Parent office
ಸರ್ವಶ್ರೇಷ್ಠ,Par excellence
ಪಾರಿ ಪಾಸು,Pari passu
ಸಮಾನತೆ,Parity
ಸಂಸತ್ತು,Parliament
ಭಾಗ,Part
ಭಾಗ ಫೈಲ್,Part file
ಭಾಗಶಃ,Partial
ಭಾಗವಹಿಸು,Participate
ನಿರ್ದಿಷ್ಟ,Particular
Particulars,Particulars
ವಿಭಾಗ,Partition
ಪಾಲುದಾರ,Partner
ಪಾಲುದಾರಿಕೆ ಪತ್ರ,Partnership deed
ಭಾಗ ಪಾವತಿ,Part payment
ಅರೆಕಾಲಿಕ,Part-time
ಪಕ್ಷ,Party
ಸಮಾನ ಮೌಲ್ಯ,Par value
ಉತ್ತೀರ್ಣ,Pass
ಅಂಗೀಕಾರ,Passage
ಗುಪ್ತಪದ,Password
ಪೇಟೆ,Patent
ಪೋಷಕ,Patron
ಪಾವತಿ,Pay
ಬಿಲ್ ವೇತನ,Pay bill
ಪಾವತಿಸಿ ಪ್ರಮಾಣಪತ್ರ,Pay certificate
ವೇತನ ದಿನ,Pay day
ಪಾವತಿಸುವವನು,Payee
ಪಾವತಿಸುವವನು,Payer
ಪಾವತಿ,Payment
ತೀರಿಸು,Pay off
ವೇತನ ಆದೇಶ,Pay order
ಪೇ ರೋಲ್,Pay roll
ಪೇ ಸ್ಕೇಲ್,Pay scale
ಗುಪ್ತವಾದ,Pecuniary
ದಂಡ,Penal
ದಂಡ ಸಂಹಿತೆ,Penal code
ದಂಡದ ಬಡ್ಡಿ,Penal interest
ದಂಡಿಸು,Penalize
ದಂಡ,Penalty
ಬಾಕಿ ಉಳಿದಿದೆ,Pending
ಪೆನ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್,Pen down strike
ಪಿಂಚಣಿ,Pension
ಒಡ್ಡಿಕೊಳ್ಳಬಹುದಾದ,Pensionable
ಪಿಶಕ್ತಾರ,Pensioner
ಪಿಂಚಣಿ ಯೋಜನೆ,Pension scheme
ವರ್ಷಕ್ಕೆ,Per annum
ಪ್ರತಿ ಧಾರಕ,Per bearer
ತಲಾ (= ಪ್ರತಿ ತಲೆಗೆ),Per capita (=per head)
ಶೇಕಡಾ,Percent
ದೀರ್ಘಕಾಲಿಕದ,Perennial
ಆದ್ಯತೆಯ ಖರೀದಿ,Preferential purchase
ನಿರ್ವಹಿಸು,Perform
ಪ್ರದರ್ಶನ,Performance
ಅವಧಿ,Period
ನಿಯತಕಾಲಿಕ,Periodical
ಪರಿಶೀಲನೆಯ ಅವಧಿ,Period under review
ಸುಳ್ಳುತನ,Perjury
ವಿಶ್ವಾಸಾರ್ಹ,Perks
ಶಾಶ್ವತ,Permanent
ಪ್ರತಿ ಪುರುಷರು,Per mensem
ಅನುಮತಿ,Permissible
ಅನುಮತಿ,Permission
ಅನುಮತಿ,Permit
ಅನುಮತಿ,Permitted
ಶಾಶ್ವತವಾದ,Perpetual
ಶಾಶ್ವತತೆ,Perpetuity
ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್),Perquisites (=perks)
ವೈಯಕ್ತಿಕ,Personal
ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು,Personal assets
ವೈಯಕ್ತಿಕ ಬಂಧ,Personal bond
ವ್ಯಕ್ತಿತ್ವ,Personality
ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ,Persona non grata
ಸಿಬ್ಬಂದಿ,Personnel
ಸಿಬ್ಬಂದಿ ನೀತಿ,Personnel policy
ದೃಷ್ಟಿಕೋನ,Perspective
ಮನವೊಲಿಕೆ,Persuasion
ಉಪಾಧ್ಯಕ್ಷ,Pertinent
ಪಠಣ,Perusal
ಮನವಿ,Petition
ಅರ್ಜಿದಾರ,Petitioner
ಹಂತ,Phase
.ಾಯಾಚಿತ್ರ,Photograph
ಗಾಡಿ,Photostat
ದೈಹಿಕ ಪರಿಶೀಲನೆ,Physical checking
ದೈಹಿಕ ದೋಷ,Physical defect
ದೈಹಿಕ ಶಿಕ್ಷಣ,Physical education
ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ,Physically handicapped
ದೈಹಿಕ ಪರಿಶೀಲನೆ,Physical verification
ತುಂಡು ತುಂಡು,Piecemeal
ತುಂಡು ದರ,Piece rate
ಯಾತ್ರಿಕ,Pilgrim
ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ,Pilot programme
ಗಡಿ,PIN
ನಿಯೋಗ ಸೇವೆ,Placement service
ಹುಟ್ಟಿದ ಸ್ಥಳ,Place of birth
ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ,Place of work
ವಾದಿ,Plaintiff
ಯೋಜಿಸು,Plan
ಯೋಜನೆ,Planning
ಸಸ್ಯ,Plant
ಆಟಗಾರ,Player
ಮನವಿ,Plea
ಮನವಿ,Pleader
ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ,Plebiscite
,Pledge
ಸಮಗ್ರ ಅಧಿವೇಶನ,Plenary session
ಪಟ್ಟು,Plenipotentiary
ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ,Plinth area
ನೀತಿ,Policy
ರಾಜಕೀಯ ಚಟುವಟಿಕೆ,Political activity
ಮತದಾನ,Poll
ಮಾಲಿನ್ಯ,Pollution
ರಾಜಕೀಯ,Political
ಕೊಳ,Pool
ಭಾಗ,Portfolio
ಸ್ಥಾನ,Position
ಧನಾತ್ಮಕ,Positive
ಚೂರುಚೂರು,Post
ನಂತರದ,Post-dated
ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ,Post-facto sanction
ಸ್ನಾತಕೋತ್ತರ,Postgraduate
ಮರಣೋತ್ತರ,Posthumous
ಹತೋಟಿ,Posting
ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ,Post mortem examination
ಮುಂದೂಡು,Postpone
ಪೋಸ್ಟ್‌ಸ್ಕ್ರಿಪ್ಟ್ (ಪಿ.ಎಸ್.),Postscript (P.S.)
ಅಧಿಕಾರ,Power
ವಕೀಲರ ಅಧಿಕಾರ,Power of attorney
ಪ್ರಾಯೋಗಿಕ,Practicable
ಅಭ್ಯಾಸ,Practice
ಪೂರ್ವ-ಪಾಲನೆ,Pre-audit
ಮುನ್ನೆಚ್ಚರಿಕೆ,Precaution
ಪೂರ್ವನಿದರ್ಶನವನ್ನು,Precedent
ನಿಖರವಾಗಿ,Precis
ನಿಖರವಾದ,Precise
ಪ್ರತಿಬಂಧಿಸು,Preclude
ಪೂರ್ವ -ಸುಗಂಧ,Preconception
ಪೂರ್ವವರ್ತಿ,Predecessor
ಪ್ರಧಾನ,Predominant
ಮುನ್ನುಡಿ,Preface
ಆದ್ಯತೆ,Prefer
ಪೂರ್ವಸಿದ್ಧತೆ,Prejudice
ಪೂರ್ವಭಾವಿ,Preliminary
ಅಕಾಲಿಕ,Premature
ಆವರಣ,Premises
ಪ್ರಬಲ,Premium
ಪೂರ್ವದ,Prepaid
ಪ್ರಥಮದ ಚೀಟಿ,Prepaid card
ಮೊದಲೇ ಯೋಜಿಸಿದ,Pre-planned
ಹೆಗ್ಗರು,Prepone
ಮೊದಲೇ ಸ್ವೀಕರಿಸಿದ ಮಸೂದೆ,Pre-receipted bill
ಅಧಿಕಾರ,Prerogative
ಸೂಚಿಸು,Prescribe
ನಿಗದಿತ,Prescribed
ನಿಗದಿತ ರೂಪ,Prescribed form
ಪ್ರಸ್ತುತತೆ,Presentation
ಅಧ್ಯಕ್ಷ,Preside
ಅಧ್ಯಕ್ಷ,President
ಒತ್ತಿ,Press
ನಕಲು ಒತ್ತಿರಿ,Press copy
ಗ್ಯಾಲರಿ ಒತ್ತಿರಿ,Press gallery
Edಹ್ಮಳಿದ,Presumed
Ump ಹೆಯ ವೇತನ,Presumptive pay
ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಂಡ,Presupposed
ನೆಪ,Pretext
ಮೇಲುಗೈ,Prevail
ತಡೆಯಿಸು,Prevent
ತಡೆಗಟ್ಟುವಿಕೆ,Prevention
ತಡೆಗಟ್ಟುವ,Preventive
ಬೆಲೆ ಏರಿಳಿತ (= ಬೆಲೆ ಚಲನೆಗಳು),Price fluctuation (=price movements)
ಬೆಲೆ,Pricing
ಪ್ರಾಥಮಿಕ ಮುಖ,Prima facie
ಪ್ರಾಥಮಿಕವಾಗಿ,Primarily
ಪ್ರಾಥಮಿಕ,Primary
ಪ್ರಾಥಮಿಕ ರಶೀದಿ,Primary receipt
ಪ್ರಧಾನ,Principal
ಪ್ರಧಾನ ಸಾಲಗಾರ,Principal debtor
ಮುದ್ರಕ,Printer
ಮುದ್ರಣ,Printing
ಹಿಂದಿನ ಸೂಚನೆ,Prior indication
ಆದ್ಯತೆಯ ಶ್ರೇಣೀಕರಣ,Priority grading
ಜೈಲು,Prison
ಕೈದಿ,Prisoner
ಗೌಣತೆ,Privacy
ಖಾಸಗಿ ಮತ್ತು ಗೌಪ್ಯ,Private and confidential
ಹಕ್ಕು,Privilege
ಸವಲತ್ತು ಸಮಿತಿ,Privilege committee
ಬಹುಮಾನ,Prize
ಸಂಭವನೀಯತೆ,Probability
ಪರೀಕ್ಷೆಗೆ ಸಂಬಂಧಿಸಿದ,Probate
ಸಂಚಾರಿ,Probation
ಪರೀಕ್ಷಾ,Probationary
ಪರೀಕ್ಷಕ,Probationer
ಶೋಧಿಸು,Probe
ಕಾರ್ಯವಿಧಾನದ ನಿಯಮಗಳು,Procedural rules
ವಿಧಾನ,Procedure
ಕಾರ್ಯ,Proceedings
ಪ್ರಕ್ರಿಯೆ,Process
ಸಂಸ್ಕರಣೆ,Processing
ಮೆರವಣಿಗೆ,Procession
ಘೋಷಿಸು,Proclaim
ಘೋಷಣೆ,Proclamation
ಸಂಗ್ರಹ,Procurement
ಉತ್ಪನ್ನ,Product
ಉತ್ಪಾದನೆ,Production
ವೃತ್ತಿ,Profession
ವೃತ್ತಿಪರ ಸಾಧನೆ,Professional achievement
ಪ್ರಾವೀಣ್ಯತೆ ಪ್ರಮಾಣಪತ್ರ,Proficiency certificate
ಪ್ರಚಾರ,Profile
ಲಾಭ,Profit
ಕಾರ್ಯಕ್ರಮ,Programme
ಕಾರ್ಯಕ್ರಮದ ವೇಳಾಪಟ್ಟಿ,Programme schedule
ಪ್ರೋಗ್ರಾಮಿಂಗ್,Programming
ಪ್ರಗತಿ,Progress
ಪ್ರಗತಿಪರ,Progressive
ನಿಷೇಧಿಸಿದ,Prohibited
ನಿಷೇಧಿತ ಪ್ರದೇಶ,Prohibited area
ನಿಷೇಧಿಸುವಿಕೆ,Prohibition
ನಿಷೇಧದ ಆದೇಶ,Prohibitory order
ಯೋಜನೆ,Project
ಪ್ರಕ್ಷೇಪಣ,Projection
ಮಹತ್ವದ,Prominent
ವಾಗ್ದಾನ,Promise
ಪ್ರಾಮಿಸರಿ ಟಿಪ್ಪಣಿ,Promissory note
ಉತ್ತೇಜಿಸು,Promote
ಪೂರ್ವಪತಿ,Promoter
ಪ್ರಚಾರ,Promotion
ಸೋಗು ಮಾಡು,Promt
ಪ್ರಚಾರ ಮಾಡು,Promulgate
ಉಚ್ಚರಿಸು,Pronounce
ಘೋಷಣೆ,Pronouncement
ಪುಕ್ಕಲ,Proof
ಡೆಸ್ಪ್ಯಾಚ್ನ ಪುರಾವೆ,Proof of despatch
ಪುರಾವೆ ಓದುವಿಕೆ,Proof reading
ಹರಡು,Propagate
ಪ್ರಸರಣ,Propagation
ಸರಿಯಾದ,Proper
ಆಸ್ತಿ,Property
ಪ್ರಸ್ತಾಪ,Proposal
ಪ್ರಸ್ತಾಪಿಸು,Propose
ಪ್ರತಿಪಾದಿಸು,Propound
ಸ್ವಾಮ್ಯದ,Proprietary
ಸಾವತಿತೆ,Propriety
ರಾಟ,Pro-rata
ರಾಟಾ ಕೋಟಾ,Pro-rata quota
ಪ್ರಬಲವಾದವ,Prorogue
ಒಳ್ಳೇದು ಮತ್ತು ಕೆಟ್ಟದ್ದು,Pros and cons
ನಿಷೇಧಿಸು,Proscribe
ಕಾನೂನು ಕ್ರಮ,Prosecution
ಸ ೦ ಗಡಿ,Prospectus
