Malayalam,Punjabi
1. പാലാ 2. ബ്ലൈറ്റ്,1. ਪਾਲਾ 2. ਝੁਲਸ
1. മരവിച്ച 2. മരവിച്ച,1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ
പ്രവർത്തനം,ਫੰਕਸ਼ਨ
1. ഫ്രൂട്ട് ഫാൾ 2. ഫ്രൂട്ട് ഫാൾ,1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ
ഫലമായിത്തീരുന്നു,ਫਲ ਬਣ
1. ഫ്യൂമിഗേഷൻ 2. ഫ്യൂമിഗേഷൻ,1. ਧੁਨੀ 2. ਧੁੰਦ
കുമിൾനാശിനി,ਉੱਲੀਨਾਸ਼ਕ
ആന്റിഫംഗൽ,ਐਂਟੀਫੰਗਲ
കുമിൾ,ਉੱਲੀ
1. ഖുദ് 2. സീത,1. ਖੁਦਾ 2. ਸੀਤਾ
1. ഫ്യൂഷൻ 2. ഫ്യൂഷൻ,1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ
പഞ്ഞി,ਕਪਾਹ ਉੱਨ
രോമമുള്ള,ਵਾਲਾਂ ਵਾਲਾ
1. ട്രീ അൾസർ 2. പിടിക,1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ
1. ഗേമറ്റുകൾ 2. ഗെയിമറ്റുകൾ,1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ
1. പൂന്തോട്ടം 2. പൂന്തോട്ടം,1. ਬਾਗ 2. ਬਾਗ
1. പൻസാൽ 2. ഹൈഡ്രോമീറ്റർ,1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ
ജീൻ ശേഖരണം,ਜੀਨ ਸੰਗ੍ਰਹਿ
ജീൻ ടാഗൺ,ਜੀਨ ਟੈਗਨ
വംശാവലി,ਵੰਸ਼ਾਵਲੀ
ജീൻ മാപ്പ്,ਜੀਨ ਨਕਸ਼ਾ
ജനിതകശാസ്ത്രം,ਜੈਨੇਟਿਕਸ
1. ജീനോം 2. സംഗീൻ,1. ਜੀਨੋਮ 2. ਸੰਗੀਨ
സഞ്ജിനി ശേഖരം,ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ
ജനിതകശാസ്ത്രം,ਜੀਨੋਮਿਕਸ
ജനിതകരൂപം,ਜੀਨੋਟਾਈਪ
1. ജീൻ ഘടന 2. ജീൻ തരം,1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ
വംശാവലി,ਲਿੰਗ
1. ജനുസ്സ് 2. വംശം,1. ਜੀਨਸ 2. ਵੰਸ਼
1. ബീജം 2. ബീജം,1. ਜਰਮ 2. ਕੀਟਾਣੂ
അണുനാശിനി,ਕੀਟਾਣੂਨਾਸ਼ਕ
മുളപ്പിക്കൽ,ਉਗਣਾ
1. ജെർംപ്ലാസ്ം 2. ജെർംപ്ലാസം,1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ
ഗിബ്ബെറലിക് ആസിഡ്,gibberellic ਐਸਿਡ
പെറുക്കുക,ਇਕੱਠਾ ਕਰਨਾ
തുഷ്,ਤੁਸ਼
1. ഗ്ലൂറ്റൻ 2. ഗ്ലൂട്ടണി,1. ਗਲੁਟਨ 2. ਪੇਟੂ
ഗ്ലൈക്കോളിസിസ്,glycolysis
കൊള്ളാം,ਵਧੀਆ
സുവർണ്ണ വിപ്ലവം,ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ
1. വർഗ്ഗീകരണം 2. വർഗ്ഗീകരണം 3. വർഗ്ഗീകരണം,1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ
1. ഒട്ടിച്ച ചെടി 2. പെൻബ്രൽ ചെടി,1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ
പേന പൊരുത്തമില്ലാത്ത,ਕਲਮ ਅਸੰਗਤ
ഗ്രാന,ਗ੍ਰਾਨਾ
ഗ്രാനുലേഷൻ,ਦਾਣੇ
പച്ചിലവളം,ਹਰੀ ਖਾਦ
ഹരിത വിപ്ലവം,ਹਰੀ ਕ੍ਰਾਂਤੀ
വളർച്ചയും വികസനവും,ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ
1. മോണരോഗം,1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ
ഭിന്നലിംഗക്കാരൻ,ਵਿਪਰੀਤ ਲਿੰਗੀ
1. പ്രകൃതി 2. പ്രകൃതി 3. രൂപഗുണ 4. ഭാവം,1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ
1. ഓല 2. കർക്കപ്പട്ട് 3. കർക്ക,1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ
റോമിൽ വാച്ച്,ਰੋਮਿਲਵਾਚ
സലൈൻ സിസ്റ്റ്,ਖਾਰੇ ਗੱਠ
ഹാരോ,ਹੈਰੋ
1. വിളവെടുപ്പ് സൂചിക 2. വിളവെടുപ്പ് സൂചിക,1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ
1. വിളവെടുപ്പ് 2. വിളവെടുത്ത വിള 3. പൂർത്തിയായ വിള 4. വിളവ്,1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ
1. പറിക്കൽ 2. വിളവെടുപ്പ് 3. പറിക്കൽ,1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ
1. മുട്ടയിടൽ 2. മുട്ട ശക്തി,1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ
ഉണങ്ങിയ പുല്ല്,ਸੁੱਕਾ ਘਾਹ
ഉണങ്ങിയ തീറ്റ,ਸੁੱਕੀ ਫੀਡ
ഗഞ്ചി,ਗੰਜੀ
മൂടൽമഞ്ഞ്,ਧੁੰਦ
മൂടൽമഞ്ഞ്,ਧੁੰਦਲਾ
1. ബാലി 2. സിത്ത 3. മുണ്ടക് 4. ടോപ്പ് 5. തല 6. സിറ,1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ
തോടിന്റെ അവസാനം,ਝਰੀ ਦਾ ਅੰਤ
മുകളിൽ അരിവാൾകൊണ്ടു,ਚੋਟੀ ਦੀ ਛਾਂਟੀ
വേലി,ਵਾੜ
കസ്റ്റഡി,ਹਿਰਾਸਤ
കുണ്ഡലിനി,ਕੁੰਡਲਨੀ
ഹെമറ്റൈറ്റ്,hematite
1. സസ്യം 2. സസ്യം,1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ
1.ബൊട്ടാണിക്കൽ ശേഖരം 2.ബൊട്ടാണിക്കൽ മ്യൂസിയം,1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ
കളനാശിനി,ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ
പാരമ്പര്യം,ਖ਼ਾਨਦਾਨੀ
പാരമ്പര്യം,ਖ਼ਾਨਦਾਨੀ
ബൈസെക്ഷ്വൽ,ਲਿੰਗੀ
ഹെറ്ററോക്രോമാറ്റിക്,heterochromatic
heterofertilization,heterofertilization
1. ഹൈബ്രിഡോസ് 2. ഹെറ്ററോസിസ്,1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ
സെക്സ്ക്രോമസോമുകൾ,ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ
വളർത്തി,ਪਾਲਣ ਪੋਸ਼ਣ
ഹെക്സാഡെസിമൽ,ਹੈਕਸਾਡੈਸੀਮਲ
തണുത്ത സുഷുപ്തി,ਠੰਡੀ ਸੁਸਤਤਾ
ഉയർന്ന സാന്ദ്രത നടീൽ,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
1. പിൻഡ്ലക്ക് 2. കുന്ന് (നെല്ല്),1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ)
ഹിസ്റ്റോഗ്രാം,ਹਿਸਟੋਗ੍ਰਾਮ
ഹൈടെക് ഹോർട്ടികൾച്ചർ,ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ
1.തൈര് 2. കൂട്,1. ਦਹੀਂ 2. ਛਪਾਕੀ
1. കളനിയന്ത്രണം 2. കളനിയന്ത്രണം,1. ਨਦੀਨ 2. ਨਦੀਨ
പിടിക്കുന്നു,ਹੋਲਡ
സ്വകാര്യ ഫാം,ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ
ഹോമിയോസ്റ്റാസിസ്,ਹੋਮਿਓਸਟੈਸਿਸ
മാതൃഭൂമി,ਵਤਨ
ഏകതാനത,ਸਮਰੂਪਤਾ
1. ഏകതാനമായ 2. ഏകതാനമായ,1. ਸਮਰੂਪ 2. ਸਮਰੂਪ
സഹതാപം,ਹਮਦਰਦ
ഹോമോസൈഗസ്,ਸਮਰੂਪ
1. ഖുറിക്ക 2. ഭക്ഷണ പാത്രം 3. ഹാപ്പർ,1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ
1. പാളി 2. ചക്രവാളം,1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ
ഹോർട്ടികൾച്ചറൽ വിളകൾ,ਬਾਗਬਾਨੀ ਫਸਲ
1. ഹോർട്ടികൾച്ചർ 2. ഹോർട്ടികൾച്ചർ 3. ഹോർട്ടികൾച്ചർ 4. ഹോർട്ടികൾച്ചർ,1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ
